dan	そして	dan	そして	CONJ	CONJ
cerita	ストーリー	cerita	ストーリー	N;SG	N
cerita	物語	cerita	物語	N;SG	N
cerita	記事	cerita	記事	N;SG	N
cerita	ストーリー	cerita	ストーリー	N;SG	N
penerbangan	フライト	penterbangan	フライト	N;SG	N
penerbangan	飛行	penterbangan	飛行	N;SG	N
penerbangan	フライト	penterbangan	フライト	N;SG	N
penerbangan	航空	penterbangan	航空	N;SG	N
dewan	ボード	dewan	ボード	N;SG	N
liga	リーグ	liga	リーグ	N;SG	N
liga	リーグ	liga	リーグ	N;SG	N
tujuan	ゴール	tujuan	ゴール	N;SG	N
tujuan	目的	tujuan	目的	N;SG	N
tujuan	目的	tujuan	目的	N;SG	N
tujuan	宛先	tujuan	宛先	N;SG	N
tujuan	目的	tujuan	目的	N;SG	N
tujuan	目的	tujuan	目的	N;SG	N
tujuan	ゴール	tujuan	ゴール	N;SG	N
tujuan	目標	tujuan	目標	N;SG	N
penyanyi	シンガー	pennyanyi	シンガー	N;SG	N
bangunan	建物	bangunan	建物	N;SG	N
bangunan	建物	bangunan	建物	N;SG	N
bangunan	建築物	bangunan	建築物	N;SG	N
periode	期間	periode	期間	N;SG	N
periode	ピリオド	periode	ピリオド	N;SG	N
periode	ピリオド	periode	ピリオド	N;SG	N
seni	芸術	seni	芸術	N;SG	N
seni	アート	seni	アート	N;SG	N
seni	芸術	seni	芸術	N;SG	N
seni	美術	seni	美術	N;SG	N
pertandingan	マッチ	pertandingan	マッチ	N;SG	N
pertandingan	マッチ	pertandingan	マッチ	N;SG	N
pangeran	プリンス	pangeran	プリンス	N;SG	N
bergabung	参加	bergabung	参加	V;SG;ACT	V
badan	本文	badan	本文	N;SG	N
badan	身体	badan	身体	N;SG	N
badan	本体	badan	本体	N;SG	N
badan	ボディ	badan	ボディ	N;SG	N
badan	代理店	badan	代理店	N;SG	N
buah	フルーツ	buah	フルーツ	N;SG	N
buah	果実	buah	果実	N;SG	N
buah	果物	buah	果物	N;SG	N
buah	フルーツ	buah	フルーツ	N;SG	N
buah	果実	buah	果実	N;SG	N
buah	果物	buah	果物	N;SG	N
jenderal	全般	jenderal	全般	N;SG	N
jenderal	一般	jenderal	一般	N;SG	N
jenderal	将軍	jenderal	将軍	N;SG	N
mengalami	経験	menalami	経験	V;SG;ACT	V
putih	白い	putih	白い	ADJ;SG	ADJ
menemukan	発見	mentemukan	発見	V;SG;ACT	V
teknik	テクニック	teknik	テクニック	N;SG	N
teknik	技法	teknik	技法	N;SG	N
teknik	工学	teknik	工学	N;SG	N
teknik	エンジニアリング	teknik	エンジニアリング	N;SG	N
teknik	テクニック	teknik	テクニック	N;SG	N
pecahan	分数	pecahan	分数	N;SG	N
pecahan	分数	pecahan	分数	N;SG	N
melihat	表示	menlihat	表示	V;SG;ACT	V
melihat	見る	menlihat	見る	V;SG;ACT	V
industri	業界	industri	業界	N;SG	N
industri	産業	industri	産業	N;SG	N
industri	工業	industri	工業	N;SG	N
pasar	マーケット	pasar	マーケット	N;SG	N
pasar	市場	pasar	市場	N;SG	N
pasar	マーケット	pasar	マーケット	N;SG	N
tentara	兵士	tentara	兵士	N;SG	N
tentara	兵士	tentara	兵士	N;SG	N
tentara	兵隊	tentara	兵隊	N;SG	N
tentara	軍隊	tentara	軍隊	N;SG	N
tentara	陸軍	tentara	陸軍	N;SG	N
gambar	画像	gambar	画像	N;SG	N
gambar	写真	gambar	写真	N;SG	N
gambar	画像	gambar	画像	N;SG	N
gambar	イメージ	gambar	イメージ	N;SG	N
gambar	画像	gambar	画像	N;SG	N
gambar	イメージ	gambar	イメージ	N;SG	N
gambar	図面	gambar	図面	N;SG	N
gambar	ドローイング	gambar	ドローイング	N;SG	N
bank	バンク	bank	バンク	N;SG	N
bank	銀行	bank	銀行	N;SG	N
nilai	レート	nilai	レート	N;SG	N
nilai	バリュー	nilai	バリュー	N;SG	N
nilai	価額	nilai	価額	N;SG	N
diberikan	付与	diberikan	付与	V;SG;PASS	V
diberikan	与え	diberikan	与える	V;SG;PASS	V
menerima	受信	menterima	受信	V;SG;ACT	V
menerima	受け取る	menterima	受け取る	V;SG;ACT	V
menerima	受信	menterima	受信	V;SG;ACT	V
menerima	受け入れ	menterima	受け入れる	V;SG;ACT	V
menerima	受け入れる	menterima	受け入れる	V;SG;ACT	V
menerima	承認	menterima	承認	V;SG;ACT	V
band	バンド	band	バンド	N	N
band	バンド	band	バンド	N	N
guru	マスター	guru	マスター	N;SG	N
guru	教員	guru	教員	N;SG	N
guru	教師	guru	教師	N;SG	N
guru	先生	guru	先生	N;SG	N
guru	教員	guru	教員	N;SG	N
guru	教師	guru	教師	N;SG	N
kawasan	面積	kawasan	面積	N;SG	N
kawasan	領域	kawasan	領域	N;SG	N
kawasan	エリア	kawasan	エリア	N;SG	N
kawasan	リージョン	kawasan	リージョン	N;SG	N
kawasan	地域	kawasan	地域	N;SG	N
kawasan	リージョン	kawasan	リージョン	N;SG	N
kawasan	地域	kawasan	地域	N;SG	N
background	背景	background	背景	N	N
background	バックグラウンド	background	バックグラウンド	N	N
masalah	発行	masalah	発行	N;SG	N
masalah	争点	masalah	争点	N;SG	N
masalah	問題	masalah	問題	N;SG	N
masalah	問題	masalah	問題	N;SG	N
masalah	問題	masalah	問題	N;SG	N
masalah	トラブル	masalah	トラブル	N;SG	N
masalah	問題	masalah	問題	N;SG	N
pihak	パーティ	pihak	パーティ	N;SG	N
pihak	パーティー	pihak	パーティー	N;SG	N
pihak	当事	pihak	当事	N;SG	N
pihak	パーティ	pihak	パーティ	N;SG	N
pihak	パーティー	pihak	パーティー	N;SG	N
kerja	作業	kerja	作業	N;SG	N
kerja	仕事	kerja	仕事	N;SG	N
kerja	ワーク	kerja	ワーク	N;SG	N
jauh	遠く	jauh	遠い	ADJ;SG	ADJ
jauh	遠い	jauh	遠い	ADJ;SG	ADJ
jauh	遠い	jauh	遠い	ADJ;SG	ADJ
serial	シリアル	serial	シリアル	N	N
tanaman	植物	tanaman	植物	N;SG	N
tanaman	農産物	tanaman	農産物	N;SG	N
tanaman	作物	tanaman	作物	N;SG	N
tanaman	プラント	tanaman	プラント	N;SG	N
tanaman	植物	tanaman	植物	N;SG	N
tanaman	トリミング	tanaman	トリミング	N;SG	N
penulis	作家	pentulis	作家	N;SG	N
penulis	ライター	pentulis	ライター	N;SG	N
penulis	作家	pentulis	作家	N;SG	N
penulis	著者	pentulis	著者	N;SG	N
penulis	作者	pentulis	作者	N;SG	N
penulis	作家	pentulis	作家	N;SG	N
penulis	作家	pentulis	作家	N;SG	N
penulis	著者	pentulis	著者	N;SG	N
penulis	作者	pentulis	作者	N;SG	N
gol	ゴール	gol	ゴール	N;SG	N
gol	目標	gol	目標	N;SG	N
gol	ゴール	gol	ゴール	N;SG	N
hak	権利	hak	権利	N;SG	N
pertempuran	合戦	pertempuran	合戦	N;SG	N
pertempuran	バトル	pertempuran	バトル	N;SG	N
selalu	常に	selalu	常に	ADV	ADV
selalu	いつも	selalu	いつも	ADV	ADV
alat	ツール	alat	ツール	N;SG	N
alat	工具	alat	工具	N;SG	N
alat	道具	alat	道具	N;SG	N
alat	ツール	alat	ツール	N;SG	N
alat	道具	alat	道具	N;SG	N
pemimpin	リーダー	penpimpin	リーダー	N;SG	N
permainan	ゲーム	permainan	ゲーム	N;SG	N
permainan	ゲーム	permainan	ゲーム	N;SG	N
permainan	ゲーム	permainan	ゲーム	N;SG	N
keras	難しい	keras	難しい	ADJ;SG	ADJ
perubahan	チェンジ	perubahan	チェンジ	N;SG	N
model	モデル	model	モデル	N;SG	N
model	モデル	model	モデル	N;SG	N
warna	カラー	warna	カラー	N;SG	N
warna	カラー	warna	カラー	N;SG	N
warna	カラー	warna	カラー	N;SG	N
warna	カラー	warna	カラー	N;SG	N
taman	パーク	taman	パーク	N;SG	N
taman	公園	taman	公園	N;SG	N
taman	庭園	taman	庭園	N;SG	N
taman	公園	taman	公園	N;SG	N
datang	来る	datang	来る	V;SG;ACT	V
produksi	プロダクション	produksi	プロダクション	N;SG	N
depan	フロント	depan	フロント	N;SG	N
depan	表側	depan	表側	N;SG	N
depan	前面	depan	前面	N;SG	N
operasi	演算	operasi	演算	N;SG	N
operasi	オペレーション	operasi	オペレーション	N;SG	N
operasi	作戦	operasi	作戦	N;SG	N
operasi	オペレーション	operasi	オペレーション	N;SG	N
karier	経歴	karier	経歴	N;SG	N
karier	キャリア	karier	キャリア	N;SG	N
karier	キャリア	karier	キャリア	N;SG	N
karier	求人	karier	求人	N;SG	N
aktor	俳優	aktor	俳優	N;SG	N
aktor	俳優	aktor	俳優	N;SG	N
fakultas	学部	fakultas	学部	N;SG	N
fakultas	学部	fakultas	学部	N;SG	N
fakultas	教職員	fakultas	教職員	N;SG	N
menulis	書き込み	mentulis	書き込み	V;SG;ACT	V
menulis	書く	mentulis	書く	V;SG;ACT	V
menulis	書き込む	mentulis	書き込む	V;SG;ACT	V
menulis	執筆	mentulis	執筆	V;SG;ACT	V
menulis	書き込み	mentulis	書き込み	V;SG;ACT	V
contoh	サンプリング	contoh	サンプリング	N;SG	N
contoh	サンプル	contoh	サンプル	N;SG	N
contoh	用例	contoh	用例	N;SG	N
contoh	実例	contoh	実例	N;SG	N
belakang	後ろ	belakang	後ろ	N;SG	N
belakang	後ろ	belakang	後ろ	N;SG	N
belakang	背中	belakang	背中	N;SG	N
belakang	裏側	belakang	裏側	N;SG	N
hampir	ほとんど	hampir	ほとんど	ADV	ADV
hampir	ほぼ	hampir	ほぼ	ADV	ADV
hampir	ほぼ	hampir	ほぼ	ADV	ADV
komputer	コンピューター	komputer	コンピューター	N;SG	N
komputer	コンピュータ	komputer	コンピュータ	N;SG	N
komputer	コンピューティング	komputer	コンピューティング	N;SG	N
komputer	コンピューター	komputer	コンピューター	N;SG	N
komputer	コンピュータ	komputer	コンピュータ	N;SG	N
bunga	お	bunga	お	N;SG	N
bunga	フラワー	bunga	フラワー	N;SG	N
perjanjian	条約	perjanjian	条約	N;SG	N
lembaga	代理店	lembaga	代理店	N;SG	N
lembaga	機関	lembaga	機関	N;SG	N
lembaga	制度	lembaga	制度	N;SG	N
lembaga	施設	lembaga	施設	N;SG	N
lembaga	機関	lembaga	機関	N;SG	N
daya	権力	daya	権力	N;SG	N
daya	パワー	daya	パワー	N;SG	N
spons	スポンジ	spons	スポンジ	N;SG	N
usia	年齢	usia	年齢	N;SG	N
usia	年齢	usia	年齢	N;SG	N
serangan	進撃	serangan	進撃	N;SG	N
mengikuti	フォロー	menikuti	フォロー	V;SG;ACT	V
mengikuti	フォロー	menikuti	フォロー	V;SG;ACT	V
warga	住民	warga	住民	N;SG	N
warga	市民	warga	市民	N;SG	N
warga	市民	warga	市民	N;SG	N
mantan	前者	mantan	前者	N;SG	N
hutan	森林	hutan	森林	N;SG	N
hutan	フォレスト	hutan	フォレスト	N;SG	N
hutan	森林	hutan	森林	N;SG	N
unit	単位	unit	単位	N;SG	N
unit	ユニット	unit	ユニット	N;SG	N
unit	単位	unit	単位	N;SG	N
unit	ユニット	unit	ユニット	N;SG	N
membantu	役立	menbantu	役立	V;SG;ACT	V
lingkungan	環境	lingkungan	環境	N;SG	N
lingkungan	近所	lingkungan	近所	N;SG	N
lingkungan	近隣	lingkungan	近隣	N;SG	N
kode	コード	kode	コード	N;SG	N
kode	符号	kode	符号	N;SG	N
kadang	時々	kadang	時々	ADV	ADV
mobil	自動車	mobil	自動車	N;SG	N
mobil	クルマ	mobil	クルマ	N;SG	N
mobil	自動車	mobil	自動車	N;SG	N
mobil	カーズ	mobil	カーズ	N;SG	N
menghasilkan	生成	menhasilkan	生成	V;SG;ACT	V
jam	時間	jam	時間	N;SG	N
jam	時間	jam	時間	N;SG	N
jam	クロック	jam	クロック	N;SG	N
jam	時計	jam	時計	N;SG	N
kantor	オフィス	kantor	オフィス	N;SG	N
kantor	事務局	kantor	事務局	N;SG	N
kantor	事務所	kantor	事務所	N;SG	N
kantor	オフィス	kantor	オフィス	N;SG	N
malam	夕方	malam	夕方	N;SG	N
malam	ナイト	malam	ナイト	N;SG	N
tangan	両手	tangan	両手	N;SG	N
tangan	ハンド	tangan	ハンド	N;SG	N
lokasi	所在	lokasi	所在	N;SG	N
lokasi	所在	lokasi	所在	N;SG	N
lokasi	ロケーション	lokasi	ロケーション	N;SG	N
lokasi	場所	lokasi	場所	N;SG	N
pertanian	農場	pertanian	農場	N;SG	N
pertanian	ファーム	pertanian	ファーム	N;SG	N
pertanian	農業	pertanian	農業	N;SG	N
pertanian	農業	pertanian	農業	N;SG	N
pertanian	農業	pertanian	農業	N;SG	N
gerakan	モーション	gerakan	モーション	N;SG	N
gerakan	動き	gerakan	動き	N;SG	N
gerakan	ムーブメント	gerakan	ムーブメント	N;SG	N
gerakan	楽章	gerakan	楽章	N;SG	N
ikan	魚類	ikan	魚類	N;SG	N
gedung	建物	gedung	建物	N;SG	N
gedung	建物	gedung	建物	N;SG	N
gedung	建築物	gedung	建築物	N;SG	N
image	画像	image	画像	N	N
image	イメージ	image	イメージ	N	N
berisi	含む	berisi	含む	V;SG;ACT	V
sakit	痛み	sakit	痛み	N;SG	N
sakit	病気	sakit	病気	N;SG	N
laporan	レポート	laporan	レポート	N;SG	N
laporan	レポート	laporan	レポート	N;SG	N
laporan	レポート	laporan	レポート	N;SG	N
pemilihan	セレクション	penpilihan	セレクション	N;SG	N
belajar	勉強	belajar	勉強	V;SG	V
belajar	勉強	belajar	勉強	V;SG	V
belajar	学習	belajar	学習	V;SG	V
belajar	学習	belajar	学習	V;SG	V
belajar	学ぶ	belajar	学ぶ	V;SG	V
alkitab	聖書	alkitab	聖書	N;SG	N
tugas	職業	tugas	職業	N;SG	N
tugas	仕事	tugas	仕事	N;SG	N
tugas	ジョブ	tugas	ジョブ	N;SG	N
tugas	タスク	tugas	タスク	N;SG	N
tugas	タスク	tugas	タスク	N;SG	N
produk	製品	produk	製品	N;SG	N
produk	プロダクト	produk	プロダクト	N;SG	N
produk	プロダクト	produk	プロダクト	N;SG	N
produk	商品	produk	商品	N;SG	N
produk	製品	produk	製品	N;SG	N
seri	シリーズ	seri	シリーズ	N;SG	N
kekuatan	体力	kekuatan	体力	N;SG	N
kekuatan	強度	kekuatan	強度	N;SG	N
kekuatan	権力	kekuatan	権力	N;SG	N
kekuatan	パワー	kekuatan	パワー	N;SG	N
asli	オリジナル	asli	オリジナル	ADJ;SG	ADJ
asli	オリジナル	asli	オリジナル	ADJ;SG	ADJ
stadium	スタジアム	stadium	スタジアム	N	N
tua	古い	tua	古い	ADJ;SG	ADJ
sekali	一度	sekali	一度	ADV	ADV
hati	心臓	hati	心臓	N;SG	N
hati	ハート	hati	ハート	N;SG	N
hati	レバー	hati	レバー	N;SG	N
hati	肝臓	hati	肝臓	N;SG	N
pendek	短い	pendek	短い	ADJ;SG	ADJ
ahli	エキスパート	ahli	エキスパート	N;SG	N
hitam	黒い	hitam	黒い	ADJ;SG	ADJ
natural	ナチュラル	natural	ナチュラル	N	N
gaya	スタイル	gaya	スタイル	N;SG	N
gaya	スタイル	gaya	スタイル	N;SG	N
karakter	文字	karakter	文字	N;SG	N
karakter	性格	karakter	性格	N;SG	N
karakter	キャラクター	karakter	キャラクター	N;SG	N
karakter	文字	karakter	文字	N;SG	N
karakter	キャラクター	karakter	キャラクター	N;SG	N
final	フィナーレ	final	フィナーレ	N	N
final	最終	final	最終	N	N
final	決勝	final	決勝	N	N
diberi	与え	diberi	与える	V;SG;PASS	V
kampung	村落	kampung	村落	N;SG	N
kampung	ヴィレッジ	kampung	ヴィレッジ	N;SG	N
rendah	低い	rendah	低い	ADJ;SG	ADJ
peristiwa	イベント	peristiwa	イベント	N;SG	N
peristiwa	行事	peristiwa	行事	N;SG	N
peristiwa	イベント	peristiwa	イベント	N;SG	N
peristiwa	行事	peristiwa	行事	N;SG	N
burung	鳥類	burung	鳥類	N;SG	N
burung	バード	burung	バード	N;SG	N
burung	鳥類	burung	鳥類	N;SG	N
kaum	フォーク	kaum	フォーク	N;SG	N
huruf	フォント	huruf	フォント	N;SG	N
huruf	手紙	huruf	手紙	N;SG	N
huruf	手紙	huruf	手紙	N;SG	N
huruf	レター	huruf	レター	N;SG	N
keturunan	系統	keturunan	系統	N;SG	N
keturunan	子孫	keturunan	子孫	N;SG	N
keturunan	子孫	keturunan	子孫	N;SG	N
sisi	サイド	sisi	サイド	N;SG	N
sisi	両側	sisi	両側	N;SG	N
teman	友だち	teman	友だち	N;SG	N
teman	友達	teman	友達	N;SG	N
teman	友人	teman	友人	N;SG	N
teman	友だち	teman	友だち	N;SG	N
teman	友達	teman	友達	N;SG	N
drama	ドラマ	drama	ドラマ	N;SG	N
drama	ドラマ	drama	ドラマ	N;SG	N
cepat	速い	cepat	速い	ADJ;SG	ADJ
cepat	高速	cepat	高速	ADJ;SG	ADJ
berkembang	栽培	berkembang	栽培	V;SG;ACT	V
berkembang	成長	berkembang	成長	V;SG;ACT	V
mahasiswa	生徒	mahasiswa	生徒	N;SG	N
mahasiswa	学生	mahasiswa	学生	N;SG	N
mahasiswa	生徒	mahasiswa	生徒	N;SG	N
mahasiswa	学生	mahasiswa	学生	N;SG	N
sel	セル	sel	セル	N;SG	N
sel	セル	sel	セル	N;SG	N
aktif	有効	aktif	有効	ADJ;SG	ADJ
istana	キャッスル	istana	キャッスル	N;SG	N
istana	宮殿	istana	宮殿	N;SG	N
kekuasaan	権力	kekuasaan	権力	N;SG	N
kekuasaan	パワー	kekuasaan	パワー	N;SG	N
hewan	動物	hewan	動物	N;SG	N
hewan	アニマル	hewan	アニマル	N;SG	N
hewan	動物	hewan	動物	N;SG	N
single	シングル	single	シングル	N	N
single	独身	single	独身	N	N
memenangkan	優勝	menmenangkan	優勝	V;SG;ACT	V
memenangkan	勝利	menmenangkan	勝利	V;SG;ACT	V
jabatan	肩書	jabatan	肩書	N;SG	N
jabatan	称号	jabatan	称号	N;SG	N
jabatan	タイトル	jabatan	タイトル	N;SG	N
jabatan	ポジション	jabatan	ポジション	N;SG	N
jabatan	役職	jabatan	役職	N;SG	N
dinasti	王朝	dinasti	王朝	N	N
festival	フェスティバル	festival	フェスティバル	N	N
festival	祭事	festival	祭事	N	N
festival	祭り	festival	祭り	N	N
festival	お	festival	お	N	N
festival	祭事	festival	祭事	N	N
festival	祭り	festival	祭り	N	N
objek	オブジェクト	objek	オブジェクト	N;SG	N
objek	オブジェクト	objek	オブジェクト	N;SG	N
keluar	辞める	keluar	辞める	V;SG;ACT	V
keluar	終了	keluar	終了	V;SG;ACT	V
keluar	終了	keluar	終了	V;SG;ACT	V
minggu	週間	minggu	週間	N;SG	N
minggu	日曜	minggu	日曜	N;SG	N
minggu	日曜日	minggu	日曜日	N;SG	N
minggu	日曜日	minggu	日曜日	N;SG	N
minggu	週間	minggu	週間	N;SG	N
status	近況	status	近況	N;SG	N
kekaisaran	帝国	kekaisaran	帝国	N;SG	N
kekaisaran	帝政	kekaisaran	帝政	N;SG	N
peran	役割	peran	役割	N;SG	N
peran	役割	peran	役割	N;SG	N
kuat	強い	kuat	強い	ADJ;SG	ADJ
kuat	濃い	kuat	濃い	ADJ;SG	ADJ
kuat	パワフル	kuat	パワフル	ADJ;SG	ADJ
total	合計	total	合計	N;SG	N
total	合計	total	合計	N;SG	N
meter	メートル	meter	メートル	N;SG	N
meter	メートル	meter	メートル	N;SG	N
meter	メーター	meter	メーター	N;SG	N
meter	メートル	meter	メートル	N;SG	N
meter	メーター	meter	メーター	N;SG	N
proyek	プロジェクト	proyek	プロジェクト	N;SG	N
proyek	プロジェクト	proyek	プロジェクト	N;SG	N
teori	セオリー	teori	セオリー	N;SG	N
teori	理論	teori	理論	N;SG	N
teori	理論	teori	理論	N;SG	N
saudara	兄弟	saudara	兄弟	N;SG	N
saudara	兄弟	saudara	兄弟	N;SG	N
saudara	姉妹	saudara	姉妹	N;SG	N
tangga	階段	tangga	階段	N;SG	N
tangga	ラダー	tangga	ラダー	N;SG	N
tangga	梯子	tangga	梯子	N;SG	N
tangga	階段	tangga	階段	N;SG	N
panas	熱い	panas	熱い	ADJ;SG	ADJ
panas	暑い	panas	暑い	ADJ;SG	ADJ
jarak	距離	jarak	距離	N;SG	N
jarak	間隔	jarak	間隔	N;SG	N
kisah	記事	kisah	記事	N;SG	N
kisah	ストーリー	kisah	ストーリー	N;SG	N
kisah	物語	kisah	物語	N;SG	N
tanda	タグ	tanda	タグ	N;SG	N
tanda	サイン	tanda	サイン	N;SG	N
tanda	記号	tanda	記号	N;SG	N
tanda	マーク	tanda	マーク	N;SG	N
tanda	タグ	tanda	タグ	N;SG	N
alasan	理由	alasan	理由	N;SG	N
alasan	理由	alasan	理由	N;SG	N
alasan	理性	alasan	理性	N;SG	N
arah	方向	arah	方向	N;SG	N
arah	道	arah	道	N;SG	N
arah	方向	arah	方向	N;SG	N
internet	インターネット	internet	インターネット	N;SG	N
divisi	師団	divisi	師団	N;SG	N
uang	お	uang	お	N;SG	N
uang	貨幣	uang	貨幣	N;SG	N
uang	マネー	uang	マネー	N;SG	N
uang	金銭	uang	金銭	N;SG	N
pohon	ツリー	pohon	ツリー	N;SG	N
pohon	樹木	pohon	樹木	N;SG	N
memilih	選択	menpilih	選択	V;SG;ACT	V
kemampuan	能力	kemampuan	能力	N;SG	N
kemampuan	スキル	kemampuan	スキル	N;SG	N
keadaan	都道府県	keadaan	都道府県	N;SG	N
keadaan	状態	keadaan	状態	N;SG	N
dusun	村落	dusun	村落	N;SG	N
dusun	ヴィレッジ	dusun	ヴィレッジ	N;SG	N
medan	地形	medan	地形	N;SG	N
medan	フィールド	medan	フィールド	N;SG	N
file	ファイル	file	ファイル	N;SG	N
file	ファイル	file	ファイル	N;SG	N
berat	重い	berat	重い	ADJ;SG	ADJ
lokal	ローカル	lokal	ローカル	ADJ;SG	ADJ
lokal	ローカル	lokal	ローカル	ADJ;SG	ADJ
memberi	与える	menberi	与える	V;SG;ACT	V
daun	葉っぱ	daun	葉っぱ	N;SG	N
daun	葉っぱ	daun	葉っぱ	N;SG	N
benda	オブジェクト	benda	オブジェクト	N;SG	N
batas	リミット	batas	リミット	N;SG	N
batas	限界	batas	限界	N;SG	N
batas	ボーダー	batas	ボーダー	N;SG	N
batas	国境	batas	国境	N;SG	N
batas	リミット	batas	リミット	N;SG	N
batas	限界	batas	限界	N;SG	N
batas	境界	batas	境界	N;SG	N
berita	ニュース	berita	ニュース	N;SG	N
berita	記事	berita	記事	N;SG	N
berita	ストーリー	berita	ストーリー	N;SG	N
berita	物語	berita	物語	N;SG	N
perangkat	デバイス	perangkat	デバイス	N;SG	N
perangkat	機器	perangkat	機器	N;SG	N
perangkat	デバイス	perangkat	デバイス	N;SG	N
perangkat	機器	perangkat	機器	N;SG	N
meninggalkan	離れる	mentinggalkan	離れる	V;SG;ACT	V
meninggalkan	去る	mentinggalkan	去る	V;SG;ACT	V
kondisi	条件	kondisi	条件	N;SG	N
kondisi	状態	kondisi	状態	N;SG	N
kondisi	条件	kondisi	条件	N;SG	N
senjata	武器	senjata	武器	N;SG	N
senjata	兵器	senjata	兵器	N;SG	N
senjata	武器	senjata	武器	N;SG	N
senjata	ガン	senjata	ガン	N;SG	N
mudah	易しい	mudah	易しい	ADJ;SG	ADJ
mudah	やさしい	mudah	やさしい	ADJ;SG	ADJ
mudah	簡単	mudah	簡単	ADJ;SG	ADJ
menengah	ミディアム	menengah	ミディアム	N;SG	N
menengah	メディア	menengah	メディア	N;SG	N
menengah	中間	menengah	中間	N;SG	N
menengah	中級	menengah	中級	N;SG	N
fungsi	機能	fungsi	機能	N;SG	N
fungsi	関数	fungsi	関数	N;SG	N
fungsi	関数	fungsi	関数	N;SG	N
aktris	女優	aktris	女優	N;SG	N
