mai	もっと	mai	もっと	ADV	ADV
istorie	沿革	istorie	沿革	N;INDF;FEM;SG	N
districtul	地区	district	地区	N;DEF;MASC;SG	N
altitudine	高度	altitudine	高度	N;INDF;FEM;SG	N
regatul	王国	regat	王国	N;DEF;MASC;SG	N
contine	含む	contin	含む	V;IND;SG;3;PRS;FIN	V
contine	含む	contin	含む	V;IND;SG;3;PRS;FIN	V
contine	含む	contin	含む	V;IND;SG;3;PRS;FIN	V
activitatea	アクティビティ	activitate	アクティビティ	N;DEF;FEM;SG	N
arta	アート	artă	アート	N;DEF;FEM;SG	N
arta	芸術	artă	芸術	N;DEF;FEM;SG	N
arta	美術	artă	美術	N;DEF;FEM;SG	N
arta	アート	artă	アート	N;DEF;FEM;SG	N
arta	芸術	artă	芸術	N;DEF;FEM;SG	N
arta	美術	artă	美術	N;DEF;FEM;SG	N
body	本文	body	本文	N;INDF;MASC;SG	N
body	身体	body	身体	N;INDF;MASC;SG	N
body	本体	body	本体	N;INDF;MASC;SG	N
body	ボディ	body	ボディ	N;INDF;MASC;SG	N
imagini	画像	imagine	画像	N;INDF;FEM;PL	N
imagini	イメージ	imagine	イメージ	N;INDF;FEM;PL	N
domeniul	ドメイン	domeniu	ドメイン	N;DEF;MASC;SG	N
scoala	学校	scoală	学校	N;DEF;FEM;SG	N
scoala	スクール	scoală	スクール	N;DEF;FEM;SG	N
scoala	学校	scoală	学校	N;DEF;FEM;SG	N
scoala	スクール	scoală	スクール	N;DEF;FEM;SG	N
scoala	学校	scoală	学校	N;DEF;FEM;SG	N
scoala	スクール	scoală	スクール	N;DEF;FEM;SG	N
scoala	学校	scoală	学校	N;DEF;FEM;SG	N
scoala	スクール	scoală	スクール	N;DEF;FEM;SG	N
scoala	学校	scoală	学校	N;DEF;FEM;SG	N
scoala	スクール	scoală	スクール	N;DEF;FEM;SG	N
succes	サクセス	succes	サクセス	N;INDF;MASC;SG	N
primar	町長	primar	町長	N;INDF;MASC;SG	N
primar	市長	primar	市長	N;INDF;MASC;SG	N
primar	メイン	primar	メイン	N;INDF;MASC;SG	N
primar	プライマリ	primar	プライマリ	N;INDF;MASC;SG	N
scriitor	作家	scriitor	作家	N;INDF;MASC;SG	N
scriitor	ライター	scriitor	ライター	N;INDF;MASC;SG	N
sistemul	システム	sistem	システム	N;DEF;MASC;SG	N
incepe	開始	incepe	開始	V;IND;SG;3;PRS;FIN	V
incepe	始める	incepe	始める	V;IND;SG;3;PRS;FIN	V
incepe	スタート	incepe	スタート	V;IND;SG;3;PRS;FIN	V
ziua	一日	zi	一日	N;DEF;FEM;SG	N
single	シングル	single	シングル	N;INDF;MASC;SG	N
single	独身	single	独身	N;INDF;MASC;SG	N
razboiul	戦争	razboi	戦争	N;DEF;MASC;SG	N
franceza	フレンチ	franceza	フレンチ	N;DEF;FEM;SG	N
franceza	フレンチ	franceza	フレンチ	N;DEF;FEM;SG	N
ministru	公使	ministru	公使	N;INDF;MASC;SG	N
ministru	大臣	ministru	大臣	N;INDF;MASC;SG	N
familie	家族	familie	家族	N;INDF;FEM;SG	N
functia	機能	functie	機能	N;DEF;FEM;SG	N
functia	関数	functie	関数	N;DEF;FEM;SG	N
functia	機能	functie	機能	N;DEF;FEM;SG	N
functia	関数	functie	関数	N;DEF;FEM;SG	N
lucrari	作品	lucrar	作品	N;INDF;FEM;PL	N
lucrari	作品	lucrar	作品	N;INDF;FEM;PL	N
curs	コース	curs	コース	N;INDF;MASC;SG	N
probabil	おそらく	probabil	おそらく	ADV	ADV
sistem	システム	sistem	システム	N;INDF;MASC;SG	N
sudul	サザン	sud	サザン	N;DEF;MASC;SG	N
sudul	南部	sud	南部	N;DEF;MASC;SG	N
vreme	天気	vreme	天気	N;INDF;FEM;SG	N
vreme	気象	vreme	気象	N;INDF;FEM;SG	N
autor	作家	autor	作家	N;INDF;MASC;SG	N
autor	著者	autor	著者	N;INDF;MASC;SG	N
autor	作者	autor	作者	N;INDF;MASC;SG	N
categoria	カテゴリー	categorie	カテゴリー	N;DEF;FEM;SG	N
categoria	区分	categorie	区分	N;DEF;FEM;SG	N
categoria	カテゴリ	categorie	カテゴリ	N;DEF;FEM;SG	N
nivel	レベル	nivel	レベル	N;INDF;MASC;SG	N
top	上部	top	上部	N;INDF;MASC;SG	N
top	トップ	top	トップ	N;INDF;MASC;SG	N
cartea	書物	carte	書物	N;DEF;FEM;SG	N
cartea	ブック	carte	ブック	N;DEF;FEM;SG	N
filme	映画	film	映画	N;INDF;FEM;PL	N
muzeul	美術館	muzeu	美術館	N;DEF;MASC;SG	N
muzeul	博物館	muzeu	博物館	N;DEF;MASC;SG	N
city	都市	city	都市	N;INDF;MASC;SG	N
lupta	バトル	luptă	バトル	N;DEF;FEM;SG	N
lupta	ファイト	luptă	ファイト	N;DEF;FEM;SG	N
lupta	ファイティング	luptă	ファイティング	N;DEF;FEM;SG	N
lupta	ファイト	luptă	ファイト	N;DEF;FEM;SG	N
luni	ヶ月	lună	ヶ月	N;INDF;FEM;PL	N
luni	月曜日	lună	月曜日	N;INDF;FEM;PL	N
zone	ゾーン	zonă	ゾーン	N;INDF;FEM;PL	N
radio	ラジオ	radio	ラジオ	N;INDF;MASC;SG	N
deja	すでに	deja	すでに	ADV	ADV
deja	既に	deja	既に	ADV	ADV
monument	モニュメント	monument	モニュメント	N;INDF;MASC;SG	N
monument	記念碑	monument	記念碑	N;INDF;MASC;SG	N
moment	瞬間	moment	瞬間	N;INDF;MASC;SG	N
moment	モーメント	moment	モーメント	N;INDF;MASC;SG	N
componenta	コンポーネント	componenta	コンポーネント	N;DEF;FEM;SG	N
componenta	コンポーネント	componenta	コンポーネント	N;DEF;FEM;SG	N
varsta	年齢	varsta	年齢	N;DEF;FEM;SG	N
varsta	年齢	varsta	年齢	N;DEF;FEM;SG	N
varsta	年齢	varsta	年齢	N;DEF;FEM;SG	N
origine	原点	origine	原点	N;INDF;FEM;SG	N
origine	語源	origine	語源	N;INDF;FEM;SG	N
origine	由来	origine	由来	N;INDF;FEM;SG	N
origine	起源	origine	起源	N;INDF;FEM;SG	N
recensamant	国勢調査	recensamant	国勢調査	N;INDF;MASC;SG	N
actor	俳優	actor	俳優	N;INDF;MASC;SG	N
literatura	文学	literatură	文学	N;DEF;FEM;SG	N
literatura	文芸	literatură	文芸	N;DEF;FEM;SG	N
literatura	文学	literatură	文学	N;DEF;FEM;SG	N
literatura	文芸	literatură	文芸	N;DEF;FEM;SG	N
veche	古い	vechi	古い	ADJ;INDF;FEM;SG	ADJ
guvernul	政府	guvern	政府	N;DEF;MASC;SG	N
estul	イースト	est	イースト	N;DEF;MASC;SG	N
conte	カウント	conte	カウント	N;INDF;MASC;SG	N
alba	ホワイト	alb	ホワイト	N;DEF;FEM;SG	N
cupa	カップ	cupă	カップ	N;DEF;FEM;SG	N
cupa	コップ	cupă	コップ	N;DEF;FEM;SG	N
cupa	カップ	cupă	カップ	N;DEF;FEM;SG	N
cupa	コップ	cupă	コップ	N;DEF;FEM;SG	N
batalia	バトル	batalie	バトル	N;DEF;FEM;SG	N
membri	メンバー	membru	メンバー	N;INDF;MASC;PL	N
calitate	品質	calitate	品質	N;INDF;FEM;SG	N
calitate	クオリティ	calitate	クオリティ	N;INDF;FEM;SG	N
calitate	画質	calitate	画質	N;INDF;FEM;SG	N
scrie	書き込み	scrie	書き込み	V;IND;SG;3;PRS;FIN	V
scrie	書く	scrie	書く	V;IND;SG;3;PRS;FIN	V
scrie	書き込む	scrie	書き込む	V;IND;SG;3;PRS;FIN	V
euro	ユーロ	euro	ユーロ	N;INDF;MASC	N
uniunii	ユニオン	uniune	ユニオン	N;DEF;FEM;SG	N
mama	ママ	mamă	ママ	N;DEF;FEM;SG	N
mama	母親	mamă	母親	N;DEF;FEM;SG	N
mama	ママ	mamă	ママ	N;DEF;FEM;SG	N
mama	母親	mamă	母親	N;DEF;FEM;SG	N
campionatul	チャンピオンシップ	campionat	チャンピオンシップ	N;DEF;MASC;SG	N
campionatul	選手権	campionat	選手権	N;DEF;MASC;SG	N
locuri	場所	loc	場所	N;INDF;FEM;PL	N
locuri	スポット	loc	スポット	N;INDF;FEM;PL	N
locuri	座席	loc	座席	N;INDF;FEM;PL	N
manastirea	修道	manastire	修道	N;DEF;FEM;SG	N
manastirea	僧院	manastire	僧院	N;DEF;FEM;SG	N
manastirea	修道	manastire	修道	N;DEF;FEM;SG	N
manastirea	僧院	manastire	僧院	N;DEF;FEM;SG	N
produs	製品	produs	製品	N;INDF;MASC;SG	N
produs	プロダクト	produs	プロダクト	N;INDF;MASC;SG	N
presedintele	大統領	presedinte	大統領	N;DEF;MASC;SG	N
presedintele	社長	presedinte	社長	N;DEF;MASC;SG	N
presedintele	大統領	presedinte	大統領	N;DEF;MASC;SG	N
presedintele	社長	presedinte	社長	N;DEF;MASC;SG	N
surse	ソース	sursă	ソース	N;INDF;FEM;PL	N
surse	出典	sursă	出典	N;INDF;FEM;PL	N
obicei	習慣	obicei	習慣	N;INDF;MASC;SG	N
compania	会社	companie	会社	N;DEF;FEM;SG	N
echipe	チーム	echipă	チーム	N;INDF;FEM;PL	N
sezonul	季節	sezon	季節	N;DEF;MASC;SG	N
sezonul	シーズン	sezon	シーズン	N;DEF;MASC;SG	N
liga	リーグ	ligă	リーグ	N;DEF;FEM;SG	N
liga	リーグ	ligă	リーグ	N;DEF;FEM;SG	N
rol	役割	rol	役割	N;INDF;MASC;SG	N
uniunea	ユニオン	uniune	ユニオン	N;DEF;FEM;SG	N
carti	カード	carti	カード	N;INDF;FEM;PL	N
carti	書物	carti	書物	N;INDF;FEM;PL	N
carti	帳簿	carti	帳簿	N;INDF;FEM;PL	N
carti	書籍	carti	書籍	N;INDF;FEM;PL	N
carti	カード	carti	カード	N;INDF;FEM;PL	N
carti	書物	carti	書物	N;INDF;FEM;PL	N
carti	帳簿	carti	帳簿	N;INDF;FEM;PL	N
carti	書籍	carti	書籍	N;INDF;FEM;PL	N
carti	カード	carti	カード	N;INDF;FEM;PL	N
carti	書物	carti	書物	N;INDF;FEM;PL	N
carti	帳簿	carti	帳簿	N;INDF;FEM;PL	N
carti	書籍	carti	書籍	N;INDF;FEM;PL	N
rock	ロック	rock	ロック	N;INDF;MASC;SG	N
stil	スタイル	stil	スタイル	N;INDF;MASC;SG	N
teatru	劇場	teatru	劇場	N;INDF;MASC;SG	N
teatru	シアター	teatru	シアター	N;INDF;MASC;SG	N
teatru	演劇	teatru	演劇	N;INDF;MASC;SG	N
teatru	演劇	teatru	演劇	N;INDF;MASC;SG	N
teatru	劇場	teatru	劇場	N;INDF;MASC;SG	N
ziarul	新聞紙	ziar	新聞紙	N;DEF;MASC;SG	N
ziarul	新聞	ziar	新聞	N;DEF;MASC;SG	N
www	www	www	www	N;INDF;MASC;SG	N
militara	軍事	militară	軍事	N;DEF;FEM;SG	N
militara	軍隊	militară	軍隊	N;DEF;FEM;SG	N
codul	コード	cod	コード	N;DEF;MASC;SG	N
codul	符号	cod	符号	N;DEF;MASC;SG	N
scopul	目的	scop	目的	N;DEF;MASC;SG	N
scopul	ゴール	scop	ゴール	N;DEF;MASC;SG	N
grupul	集団	grup	集団	N;DEF;MASC;SG	N
grupul	グループ	grup	グループ	N;DEF;MASC;SG	N
pozitia	ポジション	pozitie	ポジション	N;DEF;FEM;SG	N
pozitia	役職	pozitie	役職	N;DEF;FEM;SG	N
pozitia	ポジション	pozitie	ポジション	N;DEF;FEM;SG	N
pozitia	役職	pozitie	役職	N;DEF;FEM;SG	N
albumul	アルバム	album	アルバム	N;DEF;MASC;SG	N
director	監督	director	監督	N;INDF;MASC;SG	N
director	取締役	director	取締役	N;INDF;MASC;SG	N
director	ディレクトリ	director	ディレクトリ	N;INDF;MASC;SG	N
originala	オリジナル	original	オリジナル	ADJ;DEF;FEM;SG	ADJ
originala	オリジナル	original	オリジナル	ADJ;DEF;FEM;SG	ADJ
state	都道府県	stat	都道府県	N;INDF;FEM;PL	N
state	状態	stat	状態	N;INDF;FEM;PL	N
uneori	時々	uneori	時々	ADV	ADV
university	大学	university	大学	N;INDF;MASC;SG	N
bar	バール	bar	バール	N;INDF;MASC;SG	N
bar	バー	bar	バー	N;INDF;MASC;SG	N
capitala	資本	capitală	資本	N;DEF;FEM;SG	N
capitala	首都	capitală	首都	N;DEF;FEM;SG	N
capitala	資本	capitală	資本	N;DEF;FEM;SG	N
capitala	首都	capitală	首都	N;DEF;FEM;SG	N
activitate	アクティビティ	activitate	アクティビティ	N;INDF;FEM;SG	N
sfantul	聖人	sfant	聖人	N;DEF;MASC;SG	N
sfantul	聖人	sfant	聖人	N;DEF;MASC;SG	N
stiinte	サイエンス	stiinte	サイエンス	N;INDF;FEM;PL	N
stiinte	科学	stiinte	科学	N;INDF;FEM;PL	N
metri	メートル	metru	メートル	N;INDF;MASC;PL	N
metri	メートル	metru	メートル	N;INDF;MASC;PL	N
metri	メーター	metru	メーター	N;INDF;MASC;PL	N
imperiului	帝国	imperiu	帝国	N;DEF;MASC;SG	N
imperiului	帝政	imperiu	帝政	N;DEF;MASC;SG	N
singur	寂しい	singur	寂しい	ADJ;INDF;MASC;SG	ADJ
nevoie	ニーズ	nevoie	ニーズ	N;INDF;FEM;SG	N
oamenii	ヒト	om	ヒト	N;DEF;MASC;PL	N
oamenii	ピープル	om	ピープル	N;DEF;MASC;PL	N
caz	ケース	caz	ケース	N;INDF;MASC;SG	N
televiziune	テレビ	televiziune	テレビ	N;INDF;FEM;SG	N
curtea	法廷	curte	法廷	N;DEF;FEM;SG	N
curtea	コート	curte	コート	N;DEF;FEM;SG	N
curtea	裁判所	curte	裁判所	N;DEF;FEM;SG	N
probleme	トラブル	problemă	トラブル	N;INDF;FEM;PL	N
probleme	問題	problemă	問題	N;INDF;FEM;PL	N
probleme	問題	problemă	問題	N;INDF;FEM;PL	N
plan	計画	plan	計画	N;INDF;MASC;SG	N
plan	プラン	plan	プラン	N;INDF;MASC;SG	N
naturale	自然	natural	自然	ADJ;INDF;FEM;PL	ADJ
facultatea	カレッジ	facultate	カレッジ	N;DEF;FEM;SG	N
facultatea	大学	facultate	大学	N;DEF;FEM;SG	N
facultatea	学部	facultate	学部	N;DEF;FEM;SG	N
facultatea	教職員	facultate	教職員	N;DEF;FEM;SG	N
arte	芸術	artă	芸術	N;INDF;FEM;PL	N
seria	シリーズ	serie	シリーズ	N;DEF;FEM;SG	N
direct	まっすぐ	direct	まっすぐ	ADV	ADV
direct	直接	direct	直接	ADV	ADV
palatul	宮殿	palat	宮殿	N;DEF;MASC;SG	N
termenul	用語	termen	用語	N;DEF;MASC;SG	N
carte	書物	carte	書物	N;INDF;FEM;SG	N
carte	ブック	carte	ブック	N;INDF;FEM;SG	N
religie	宗教	religie	宗教	N;INDF;FEM;SG	N
conducerea	マネジメント	conducere	マネジメント	N;DEF;FEM;SG	N
conducerea	マネージメント	conducere	マネージメント	N;DEF;FEM;SG	N
conducerea	リーダーシップ	conducere	リーダーシップ	N;DEF;FEM;SG	N
final	エンド	final	エンド	N;INDF;MASC;SG	N
final	最終	final	最終	N;INDF;MASC;SG	N
final	決勝	final	決勝	N;INDF;MASC;SG	N
para	ナシ	părea	ナシ		
para	ナシ	părea	ナシ		
fratele	兄弟	frate	兄弟	N;DEF;MASC;SG	N
membrii	メンバー	membru	メンバー	N;DEF;MASC;PL	N
teatrul	劇場	teatru	劇場	N;DEF;MASC;SG	N
teatrul	シアター	teatru	シアター	N;DEF;MASC;SG	N
teatrul	演劇	teatru	演劇	N;DEF;MASC;SG	N
teatrul	演劇	teatru	演劇	N;DEF;MASC;SG	N
teatrul	劇場	teatru	劇場	N;DEF;MASC;SG	N
stanga	左側	stanga	左側	N;DEF;FEM;SG	N
stanga	左側	stanga	左側	N;DEF;FEM;SG	N
press	プレス	press	プレス	N;INDF;MASC;SG	N
momentul	瞬間	moment	瞬間	N;DEF;MASC;SG	N
momentul	モーメント	moment	モーメント	N;DEF;MASC;SG	N
drumul	道路	drum	道路	N;DEF;MASC;SG	N
evenimente	イベント	eveniment	イベント	N;INDF;FEM;PL	N
evenimente	行事	eveniment	行事	N;INDF;FEM;PL	N
district	地区	district	地区	N;INDF;MASC;SG	N
luna	ムーン	lună	ムーン	N;DEF;FEM;SG	N
luna	月間	lună	月間	N;DEF;FEM;SG	N
luna	ムーン	lună	ムーン	N;DEF;FEM;SG	N
luna	月間	lună	月間	N;DEF;FEM;SG	N
publica	公開	publica	公開	V;IND;SG;3;IPFV;FIN	V
publica	公開	publica	公開	V;IND;SG;3;IPFV;FIN	V
publica	公開	publica	公開	V;IND;SG;3;IPFV;FIN	V
poet	詩人	poet	詩人	N;INDF;MASC;SG	N
poet	歌人	poet	歌人	N;INDF;MASC;SG	N
nivelul	レベル	nivel	レベル	N;DEF;MASC;SG	N
poarta	ゲート	poartă	ゲート	N;DEF;FEM;SG	N
poarta	摩耗	poartă	摩耗	N;DEF;FEM;SG	N
poarta	ゲート	poartă	ゲート	N;DEF;FEM;SG	N
observatorul	天文台	observator	天文台	N;DEF;MASC;SG	N
observatorul	オブザーバー	observator	オブザーバー	N;DEF;MASC;SG	N
romane	小説	roman	小説	N;INDF;FEM;PL	N
pas	ステップ	pas	ステップ	N;INDF;MASC;SG	N
biserici	教会	biserică	教会	N;INDF;FEM;PL	N
proiectului	プロジェクト	proiect	プロジェクト	N;DEF;MASC;SG	N
lumina	ライト	lumină	ライト	N;DEF;FEM;SG	N
lumina	ライト	lumină	ライト	N;DEF;FEM;SG	N
elemente	アイテム	element	アイテム	N;INDF;FEM;PL	N
elemente	品物	element	品物	N;INDF;FEM;PL	N
elemente	要素	element	要素	N;INDF;FEM;PL	N
elemente	元素	element	元素	N;INDF;FEM;PL	N
elemente	エレメント	element	エレメント	N;INDF;FEM;PL	N
piatra	ストーン	piatră	ストーン	N;DEF;FEM;SG	N
piatra	ロック	piatră	ロック	N;DEF;FEM;SG	N
piatra	ストーン	piatră	ストーン	N;DEF;FEM;SG	N
piatra	ロック	piatră	ロック	N;DEF;FEM;SG	N
produse	製品	produs	製品	N;INDF;FEM;PL	N
produse	プロダクト	produs	プロダクト	N;INDF;FEM;PL	N
produse	プロダクト	produs	プロダクト	N;INDF;FEM;PL	N
produse	商品	produs	商品	N;INDF;FEM;PL	N
produse	製品	produs	製品	N;INDF;FEM;PL	N
piese	トラック	piesă	トラック	N;INDF;FEM;PL	N
piese	パーツ	piesă	パーツ	N;INDF;FEM;PL	N
piese	部品	piesă	部品	N;INDF;FEM;PL	N
piata	市場	piată	市場	N;DEF;FEM;SG	N
piata	マーケット	piată	マーケット	N;DEF;FEM;SG	N
piata	市場	piată	市場	N;DEF;FEM;SG	N
piata	マーケット	piată	マーケット	N;DEF;FEM;SG	N
piata	市場	piată	市場	N;DEF;FEM;SG	N
piata	マーケット	piată	マーケット	N;DEF;FEM;SG	N
piata	市場	piată	市場	N;DEF;FEM;SG	N
piata	マーケット	piată	マーケット	N;DEF;FEM;SG	N
piata	市場	piată	市場	N;DEF;FEM;SG	N
piata	マーケット	piată	マーケット	N;DEF;FEM;SG	N
afaceri	営業	afacere	営業	N;INDF;FEM;PL	N
afaceri	事業	afacere	事業	N;INDF;FEM;PL	N
afaceri	ビジネス	afacere	ビジネス	N;INDF;FEM;PL	N
vestul	ウエスト	vest	ウエスト	N;DEF;MASC;SG	N
vestul	西部	vest	西部	N;DEF;MASC;SG	N
pagini	ページ	pagină	ページ	N;INDF;FEM;PL	N
linia	直線	linie	直線	N;DEF;FEM;SG	N
linia	ライン	linie	ライン	N;DEF;FEM;SG	N
medie	平均	medie	平均	N;INDF;FEM;SG	N
medie	ミディアム	medie	ミディアム	N;INDF;FEM;SG	N
medie	メディア	medie	メディア	N;INDF;FEM;SG	N
medie	平均	medie	平均	N;INDF;FEM;SG	N
medie	意地	medie	意地	N;INDF;FEM;SG	N
puterea	体力	putere	体力	N;DEF;FEM;SG	N
puterea	強度	putere	強度	N;DEF;FEM;SG	N
puterea	権力	putere	権力	N;DEF;FEM;SG	N
puterea	パワー	putere	パワー	N;DEF;FEM;SG	N
puternic	強い	puternic	強い	ADJ;INDF;MASC;SG	ADJ
puternic	濃い	puternic	濃い	ADJ;INDF;MASC;SG	ADJ
puternic	パワフル	puternic	パワフル	ADJ;INDF;MASC;SG	ADJ
oficiala	公式	oficială	公式	ADJ;DEF;FEM;SG	ADJ
oficiala	公式	oficială	公式	ADJ;DEF;FEM;SG	ADJ
legea	法律	lege	法律	N;DEF;FEM;SG	N
legea	法学	lege	法学	N;DEF;FEM;SG	N
cariera	経歴	carieră	経歴	N;DEF;FEM;SG	N
cariera	キャリア	carieră	キャリア	N;DEF;FEM;SG	N
cariera	経歴	carieră	経歴	N;DEF;FEM;SG	N
cariera	キャリア	carieră	キャリア	N;DEF;FEM;SG	N
cariera	採石	carieră	採石	N;DEF;FEM;SG	N
rezultat	結果	rezultat	結果	N;INDF;MASC;SG	N
structura	構造	structură	構造	N;DEF;FEM;SG	N
structura	構造	structură	構造	N;DEF;FEM;SG	N
constanta	定数	constantă	定数	N;DEF;FEM;SG	N
constanta	定数	constantă	定数	N;DEF;FEM;SG	N
nordul	北方	nord	北方	N;DEF;MASC;SG	N
usor	あまり	usor	あまり	ADV	ADV
putere	体力	putere	体力	N;INDF;FEM;SG	N
putere	強度	putere	強度	N;INDF;FEM;SG	N
putere	権力	putere	権力	N;INDF;FEM;SG	N
putere	パワー	putere	パワー	N;INDF;FEM;SG	N
adevarul	真理	adevar	真理	N;DEF;MASC;SG	N
adevarul	真理	adevar	真理	N;DEF;MASC;SG	N
editia	エディション	editie	エディション	N;DEF;FEM;SG	N
editia	エディション	editie	エディション	N;DEF;FEM;SG	N
castelul	キャッスル	castel	キャッスル	N;DEF;MASC;SG	N
fiu	息子	fiu	息子	N;INDF;MASC;SG	N
naturala	ナチュラル	natural	ナチュラル	N;DEF;FEM;SG	N
naturala	ナチュラル	natural	ナチュラル	N;DEF;FEM;SG	N
importanta	重要	important	重要	ADJ;DEF;FEM;SG	ADJ
importanta	重要	important	重要	ADJ;DEF;FEM;SG	ADJ
cetatea	要塞	cetate	要塞	N;DEF;FEM;SG	N
cetatea	城塞	cetate	城塞	N;DEF;FEM;SG	N
premii	懸賞	premiu	懸賞	N;INDF;FEM;PL	N
premii	賞品	premiu	賞品	N;INDF;FEM;PL	N
puncte	ドット	punct	ドット	N;INDF;FEM;PL	N
puncte	ポイント	punct	ポイント	N;INDF;FEM;PL	N
printul	プリンス	print	プリンス	N;DEF;MASC;SG	N
printul	プリンス	print	プリンス	N;DEF;MASC;SG	N
generalul	全般	general	全般	N;DEF;MASC;SG	N
generalul	一般	general	一般	N;DEF;MASC;SG	N
generalul	将軍	general	将軍	N;DEF;MASC;SG	N
femei	女性	femeie	女性	N;INDF;FEM;PL	N
original	オリジナル	original	オリジナル	ADJ;INDF;MASC;SG	ADJ
plante	植物	plantă	植物	N;INDF;FEM;PL	N
editie	エディション	editie	エディション	N;INDF;FEM;SG	N
editie	エディション	editie	エディション	N;INDF;FEM;SG	N
editie	エディション	editie	エディション	N;INDF;FEM;SG	N
locale	ローカル	local	ローカル	ADJ;INDF;FEM;PL	ADJ
ocupat	忙しい	ocupa	忙しい	ADJ;INDF;MASC;SG	ADJ
adesea	しばしば	adesea	しばしば	ADV	ADV
volumul	音量	volum	音量	N;DEF;MASC;SG	N
volumul	ボリューム	volum	ボリューム	N;DEF;MASC;SG	N
volumul	体積	volum	体積	N;DEF;MASC;SG	N
continua	続行	continua	続行	V;IND;SG;3;IPFV;FIN	V
continua	続ける	continua	続ける	V;IND;SG;3;IPFV;FIN	V
continua	続行	continua	続行	V;IND;SG;3;IPFV;FIN	V
continua	続ける	continua	続ける	V;IND;SG;3;IPFV;FIN	V
media	メディア	medie	メディア	N;DEF;FEM;SG	N
permite	許可	permite	許可	V;IND;SG;3;PRS;FIN	V
punctul	ポイント	punct	ポイント	N;DEF;MASC;SG	N
planet	惑星	planet	惑星	N;INDF;MASC;SG	N
case	ケース	casă	ケース	N;INDF;FEM;PL	N
case	家屋	casă	家屋	N;INDF;FEM;PL	N
art	アート	art	アート	N;INDF;MASC;SG	N
art	芸術	art	芸術	N;INDF;MASC;SG	N
art	美術	art	美術	N;INDF;MASC;SG	N
politician	政治家	politician	政治家	N;INDF;MASC;SG	N
scurta	短い	scurta	短い	ADJ;DEF;FEM;SG	ADJ
scurta	短い	scurta	短い	ADJ;DEF;FEM;SG	ADJ
detalii	詳細	detaliu	詳細	N;INDF;FEM;PL	N
detalii	ディテール	detaliu	ディテール	N;INDF;FEM;PL	N
internet	インターネット	internet	インターネット	N;INDF;MASC;SG	N
real	リアル	real	リアル	ADJ;INDF;MASC;SG	ADJ
cultura	文化	cultură	文化	N;DEF;FEM;SG	N
cultura	カルチャー	cultură	カルチャー	N;DEF;FEM;SG	N
cultura	文化	cultură	文化	N;DEF;FEM;SG	N
cultura	カルチャー	cultură	カルチャー	N;DEF;FEM;SG	N
romanul	小説	roman	小説	N;DEF;MASC;SG	N
problema	問題	problemă	問題	N;DEF;FEM;SG	N
problema	問題	problemă	問題	N;DEF;FEM;SG	N
problema	発行	problemă	発行	N;DEF;FEM;SG	N
problema	争点	problemă	争点	N;DEF;FEM;SG	N
problema	問題	problemă	問題	N;DEF;FEM;SG	N
volume	ボリューム	volum	ボリューム	N;INDF;FEM;PL	N
volume	体積	volum	体積	N;INDF;FEM;PL	N
americana	アメリカン	americană	アメリカン	N;DEF;FEM;SG	N
tarile	国々	tare	国々	N;DEF;FEM;PL	N
tarile	国々	tare	国々	N;DEF;FEM;PL	N
mesaj	メッセージ	mesaj	メッセージ	N;INDF;MASC;SG	N
mesaj	伝言	mesaj	伝言	N;INDF;MASC;SG	N
academia	アカデミー	academie	アカデミー	N;DEF;FEM;SG	N
persoana	人物	persoană	人物	N;DEF;FEM;SG	N
persoana	人物	persoană	人物	N;DEF;FEM;SG	N
obiective	目的	obiectiv	目的	N;INDF;FEM;PL	N
obiective	ゴール	obiectiv	ゴール	N;INDF;FEM;PL	N
obiective	目標	obiectiv	目標	N;INDF;FEM;PL	N
obiective	ターゲット	obiectiv	ターゲット	N;INDF;FEM;PL	N
actrita	女優	actrita	女優	N;DEF;FEM;SG	N
actrita	俳優	actrita	俳優	N;DEF;FEM;SG	N
actrita	女優	actrita	女優	N;DEF;FEM;SG	N
actrita	俳優	actrita	俳優	N;DEF;FEM;SG	N
catolica	カトリック	catolică	カトリック	N;DEF;FEM;SG	N
catolica	カトリック	catolică	カトリック	N;DEF;FEM;SG	N
joc	ゲーム	joc	ゲーム	N;INDF;MASC;SG	N
parcul	パーク	parc	パーク	N;DEF;MASC;SG	N
parcul	公園	parc	公園	N;DEF;MASC;SG	N
stare	近況	stare	近況	N;INDF;FEM;SG	N
stare	都道府県	stare	都道府県	N;INDF;FEM;SG	N
stare	状態	stare	状態	N;INDF;FEM;SG	N
stare	状態	stare	状態	N;INDF;FEM;SG	N
