din	od	din	od	ADP;ACC	ADP
profesor	profesor	profesor	profesor	N;INDF;MASC;SG	N;NOM;MASC;SG
profesor	profesorze	profesor	profesor	N;INDF;MASC;SG	N;VOC;MASC;SG
profesor	nauczycielu	profesor	nauczyciel	N;INDF;MASC;SG	N;VOC;MASC;SG
profesor	nauczyciel	profesor	nauczyciel	N;INDF;MASC;SG	N;NOM;MASC;SG
profesor	nauczycielka	profesor	nauczycielka	N;INDF;MASC;SG	N;NOM;FEM;SG
cinci	pięciu	cinci	pięć	NUM;PL	NUM;ACC;MASC;PL
cinci	pięć	cinci	pięć	NUM;PL	NUM;ACC;MASC;PL
acolo	tam	acolo	tam	ADV	ADV
situat	zlokalizowany	situa	zlokalizować	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
situat	zlokalizowane	situa	zlokalizować	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
vol	vol	vol	vol		
vol	obj	vol	obj		
centru	środek	centru	środek	N;INDF;MASC;SG	N;NOM;MASC;SG
centru	centrum	centru	centrum	N;INDF;MASC;SG	N;ACC;NEUT;SG
centru	ośrodek	centru	ośrodek	N;INDF;MASC;SG	N;NOM;MASC;SG
centru	centrum	centru	centrum	N;INDF;MASC;SG	N;ACC;NEUT;SG
centru	ośrodek	centru	ośrodek	N;INDF;MASC;SG	N;NOM;MASC;SG
conține	zawiera	conține	zawierać	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
inițial	początkowo	inițial	początkowo	ADV	ADV
inițial	pierwotnie	inițial	pierwotnie	ADV	ADV
inițial	początkowo	inițial	początkowo	ADV	ADV
inițial	pierwotnie	inițial	pierwotnie	ADV	ADV
numeroase	licznych	numeros	liczny	ADJ;INDF;FEM;PL	ADJ;GEN;MASC;PL
body	ciało	body	ciało	N;INDF;MASC;SG	N;NOM;NEUT;SG
body	ciała	body	ciało	N;INDF;MASC;SG	N;GEN;NEUT;SG
imagini	zdjęcia	imagine	zdjęcie	N;INDF;FEM;PL	N;NOM;NEUT;PL
imagini	obrazów	imagine	obraz	N;INDF;FEM;PL	N;GEN;MASC;PL
imagini	obrazy	imagine	obraz	N;INDF;FEM;PL	N;NOM;MASC;PL
imagini	obrazki	imagine	obrazek	N;INDF;FEM;PL	N;NOM;MASC;PL
imagini	zdjęcia	imagine	zdjęcie	N;INDF;FEM;PL	N;NOM;NEUT;PL
imagini	obrazki	imagine	obrazek	N;INDF;FEM;PL	N;NOM;MASC;PL
succes	sukces	succes	sukces	N;INDF;MASC;SG	N;NOM;MASC;SG
succes	sukcesu	succes	sukces	N;INDF;MASC;SG	N;GEN;MASC;SG
succes	powodzenie	succes	powodzenie	N;INDF;MASC;SG	N;NOM;NEUT;SG
studii	badania	studiu	badanie	N;INDF;FEM;PL	N;NOM;NEUT;PL
studii	studia	studiu	studia	N;INDF;FEM;PL	N;NOM;NEUT;PL
studii	badania	studiu	badanie	N;INDF;FEM;PL	N;NOM;NEUT;PL
studii	studiów	studiu	studia	N;INDF;FEM;PL	N;GEN;NEUT;PL
primar	burmistrz	primar	burmistrz	N;INDF;MASC;SG	N;NOM;MASC;SG
primar	burmistrza	primar	burmistrz	N;INDF;MASC;SG	N;ACC;MASC;SG
francez	francuski	francez	francuski	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
francez	francuska	francez	francuski	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
francez	francuskie	francez	francuski	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
scriitor	pisarz	scriitor	pisarz	N;INDF;MASC;SG	N;NOM;MASC;SG
single	singiel	single	singiel	N;INDF;MASC;SG	N;ACC;MASC;SG
xix	xix	xix	xix		
internațional	international	internațional	international	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
internațional	międzynarodowe	internațional	międzynarodowy	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
internațional	międzynarodowy	internațional	międzynarodowy	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
internațional	międzynarodowa	internațional	międzynarodowy	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
ministru	minister	ministru	minister	N;INDF;MASC;SG	N;NOM;MASC;SG
politic	polityczny	politic	polityczny	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
politic	polityczne	politic	polityczny	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
politic	polityczna	politic	polityczny	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
țări	krajów	țară	kraj	N;INDF;FEM;PL	N;GEN;MASC;PL
țări	kraje	țară	kraj	N;INDF;FEM;PL	N;NOM;MASC;PL
lucrări	prace	lucrare	praca	N;INDF;FEM;PL	N;NOM;FEM;PL
publicat	opublikowane	publica	opublikować	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
publicat	opublikowany	publica	opublikować	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
publicat	publikowane	publica	publikować	ADJ;INDF;MASC;SG	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
curs	kurs	curs	kurs	N;INDF;MASC;SG	N;NOM;MASC;SG
probabil	prawdopodobnie	probabil	prawdopodobnie	ADV	ADV
considerat	rozpatrywane	considerat	rozpatrywać	ADJ;INDF;MASC;SG	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
considerat	rozważane	considerat	rozważać	ADJ;INDF;MASC;SG	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
considerat	badanym	considerat	badany	ADJ;INDF;MASC;SG	ADJ;INS;MASC;SG
sistem	układ	sistem	układ	N;INDF;MASC;SG	N;NOM;MASC;SG
sistem	systemu	sistem	system	N;INDF;MASC;SG	N;GEN;MASC;SG
sistem	system	sistem	system	N;INDF;MASC;SG	N;ACC;MASC;SG
politice	politycznych	politic	polityczny	ADJ;INDF;FEM;PL	ADJ;GEN;MASC;PL
autor	autorka	autor	autorka	N;INDF;MASC;SG	N;NOM;FEM;SG
mediu	średni	mediu	średnia	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
mediu	przeciętny	mediu	przeciętny	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
mediu	średni	mediu	średnia	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
nivel	poziom	nivel	poziom	N;INDF;MASC;SG	N;NOM;MASC;SG
nivel	poziomie	nivel	poziom	N;INDF;MASC;SG	N;INS;MASC;SG
nivel	poziomu	nivel	poziom	N;INDF;MASC;SG	N;GEN;MASC;SG
web	web	web	web		
top	szczyt	top	szczyt	N;INDF;MASC;SG	N;NOM;MASC;SG
realizat	zrealizowane	realiza	zrealizować	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
realizat	osiągnięta	realiza	osiągnąć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
realizat	osiągnięte	realiza	osiągnąć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
realizat	osiągnięty	realiza	osiągnięty	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
realizat	zrealizowane	realiza	zrealizować	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
realizat	zrealizowana	realiza	zrealizować	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
realizat	zrealizowany	realiza	zrealizować	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
filme	folie	film	fola	N;INDF;FEM;PL	N;NOM;FEM;PL
filme	filmy	film	film	N;INDF;FEM;PL	N;NOM;MASC;PL
filme	filmy	film	film	N;INDF;FEM;PL	N;NOM;MASC;PL
căsătorit	żonaty	căsători	żonaty	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
city	miejscowość	city	miejscowość	N;INDF;MASC;SG	N;NOM;FEM;SG
city	miasta	city	miasto	N;INDF;MASC;SG	N;GEN;NEUT;SG
city	miasto	city	miasto	N;INDF;MASC;SG	N;NOM;NEUT;SG
afluent	dopływ	afluent	dopływ	N;INDF;MASC;SG	N;NOM;MASC;SG
construit	zbudowany	construi	zbudować	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
construit	wybudowany	construi	wybudować	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
construit	zbudowane	construi	zbudować	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
construit	zbudowana	construi	zbudować	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
odată	kiedyś	odată	kiedyś	ADV	ADV
unit	zjednoczone	unit	zjednoczyć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
unit	zjednoczona	unit	zjednoczyć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
luni	miesięcy	lună	miesiąc	N;INDF;FEM;PL	N;GEN;MASC;PL
luni	miesiącach	lună	miesiąc	N;INDF;FEM;PL	N;GEN;MASC;PL
zone	strefy	zonă	strefa	N;INDF;FEM;PL	N;ACC;FEM;PL
zone	tereny	zonă	teren	N;INDF;FEM;PL	N;NOM;MASC;PL
zone	obszary	zonă	obszar	N;INDF;FEM;PL	N;NOM;MASC;PL
zone	obszarach	zonă	obszary	N;INDF;FEM;PL	N;GEN;MASC;PL
zone	powierzchnie	zonă	powierzchnie	N;INDF;FEM;PL	N;NOM;FEM;PL
radio	radia	radio	radio	N;INDF;MASC;SG	N;GEN;NEUT;SG
radio	radio	radio	radio	N;INDF;MASC;SG	N;NOM;NEUT;SG
romano	romano	romană	romano	N;INDF;MASC;SG	N;NOM;NEUT;SG
monument	pomnik	monument	pomnik	N;INDF;MASC;SG	N;ACC;MASC;SG
moment	moment	moment	moment	N;INDF;MASC;SG	N;NOM;MASC;SG
moment	chwili	moment	chwila	N;INDF;MASC;SG	N;GEN;FEM;SG
moment	chwila	moment	chwila	N;INDF;MASC;SG	N;NOM;FEM;SG
km²	km²	km²	kąć		
actor	aktora	actor	aktor	N;INDF;MASC;SG	N;ACC;MASC;SG
actor	aktor	actor	aktor	N;INDF;MASC;SG	N;NOM;MASC;SG
total	łącznie	total	łącznie	ADV	ADV
total	totalnie	total	totalnie	ADV	ADV
total	całkowicie	total	całkowicie	ADV	ADV
petru	petru	petru	petr		
petru	piotra	petru	piotr		
conte	hrabia	conte	hrabia	N;INDF;MASC;SG	N;NOM;MASC;SG
specii	gatunki	specie	gatunek	N;INDF;FEM;PL	N;NOM;MASC;PL
membri	posłowie	membru	poseł	N;INDF;MASC;PL	N;NOM;MASC;PL
membri	członkowie	membru	członek	N;INDF;MASC;PL	N;NOM;MASC;PL
membri	członkom	membru	członek	N;INDF;MASC;PL	N;DAT;MASC;PL
membri	członków	membru	członek	N;INDF;MASC;PL	N;ACC;MASC;PL
membri	członkami	membru	członek	N;INDF;MASC;PL	N;INS;MASC;PL
scrie	pisać	scrie	pisać	V;IND;SG;3;PRS;FIN	V;IPFV;NFIN;ACT
scrie	napisać	scrie	napisać	V;IND;SG;3;PRS;FIN	V;PFV;NFIN;ACT
scurt	krótko	scurt	krótko	ADV	ADV
scurt	krótko	scurt	krótko	ADV	ADV
creat	utworzona	crea	utworzyć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
creat	utworzony	crea	utworzyć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
creat	utworzone	crea	utworzyć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
locuri	lokale	loc	lokał	N;INDF;FEM;PL	N;NOM;MASC;PL
locuri	miejsca	loc	miejsce	N;INDF;FEM;PL	N;NOM;NEUT;PL
locuri	miejsc	loc	miejsce	N;INDF;FEM;PL	N;GEN;NEUT;PL
locuri	fotele	loc	foteł	N;INDF;FEM;PL	N;NOM;MASC;PL
uri	uri	uri	uria		
produs	produkt	produs	produkt	N;INDF;MASC;SG	N;ACC;MASC;SG
produs	wyrób	produs	wyrób	N;INDF;MASC;SG	N;NOM;MASC;SG
produs	produktu	produs	produkt	N;INDF;MASC;SG	N;GEN;MASC;SG
condus	silnikowym	conduce	silnikowy	ADJ;INDF;MASC;SG	ADJ;INS;MASC;SG
condus	napędzane	conduce	napędzać	ADJ;INDF;MASC;SG	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
surse	źródła	sursă	źródło	N;INDF;FEM;PL	N;NOM;NEUT;PL
surse	źródeł	sursă	źródło	N;INDF;FEM;PL	N;GEN;NEUT;PL
obicei	przyzwyczajenia	obicei	przyzwyczajenie	N;INDF;MASC;SG	N;NOM;NEUT;SG
obicei	zwyczaj	obicei	zwyczaj	N;INDF;MASC;SG	N;NOM;MASC;SG
obicei	nawyk	obicei	nawyk	N;INDF;MASC;SG	N;NOM;MASC;SG
etnic	etniczne	etnic	etniczny	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
echipe	zespoły	echipă	zespół	N;INDF;FEM;PL	N;NOM;MASC;PL
echipe	zespołów	echipă	zespół	N;INDF;FEM;PL	N;GEN;MASC;PL
echipe	drużyny	echipă	drużyna	N;INDF;FEM;PL	N;ACC;FEM;PL
echipe	ekipy	echipă	ekipa	N;INDF;FEM;PL	N;NOM;FEM;PL
central	centralnego	central	centralny	ADJ;INDF;MASC;SG	ADJ;ACC;MASC;SG
central	centralny	central	centralny	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
central	środkowa	central	środkowy	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
central	centralne	central	centralny	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
central	centralna	central	centralny	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
rol	rola	rol	rola	N;INDF;MASC;SG	N;NOM;FEM;SG
rol	rolę	rol	rola	N;INDF;MASC;SG	N;ACC;FEM;SG
rol	roli	rol	rola	N;INDF;MASC;SG	N;GEN;FEM;SG
obținut	uzyskane	obține	uzyskać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
obținut	otrzymana	obține	otrzymać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
obținut	otrzymany	obține	otrzymać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
obținut	otrzymane	obține	otrzymać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
obținut	zrealizowane	obține	zrealizować	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
obținut	osiągnięta	obține	osiągnąć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
obținut	osiągnięte	obține	osiągnąć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
obținut	osiągnięty	obține	osiągnięty	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
cărți	kartki	carte	kartka	N;INDF;FEM;PL	N;NOM;FEM;PL
cărți	wizytówki	carte	wizytówka	N;INDF;FEM;PL	N;NOM;FEM;PL
cărți	książki	carte	książka	N;INDF;FEM;PL	N;NOM;FEM;PL
cărți	książek	carte	książka	N;INDF;FEM;PL	N;GEN;FEM;PL
rock	skała	rock	skała	N;INDF;MASC;SG	N;NOM;FEM;SG
rock	kamień	rock	kamień	N;INDF;MASC;SG	N;NOM;MASC;SG
stil	styl	stil	styl	N;INDF;MASC;SG	N;NOM;MASC;SG
teatru	teatrze	teatru	teatr	N;INDF;MASC;SG	N;DAT;MASC;SG
teatru	teatr	teatru	teatr	N;INDF;MASC;SG	N;NOM;MASC;SG
teatru	teatr	teatru	teatr	N;INDF;MASC;SG	N;NOM;MASC;SG
teatru	teatru	teatru	teatr	N;INDF;MASC;SG	N;GEN;MASC;SG
post	post	post	post	N;INDF;MASC;SG	N;NOM;MASC;SG
post	poczta	post	poczta	N;INDF;MASC;SG	N;NOM;FEM;SG
românesc	rumuński	românesc	rumuński	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
plus	dodatkowo	plus	dodatkowo	ADV	ADV
diverse	różnych	divers	różny	ADJ;INDF;FEM;PL	ADJ;GEN;MASC;PL
director	dyrektor	director	dyrektor	N;INDF;MASC;SG	N;NOM;MASC;SG
director	dyrektora	director	dyrektor	N;INDF;MASC;SG	N;ACC;MASC;SG
director	reżyser	director	reżyser	N;INDF;MASC;SG	N;NOM;MASC;SG
director	spis	director	spis	N;INDF;MASC;SG	N;NOM;MASC;SG
director	katalog	director	katalog	N;INDF;MASC;SG	N;NOM;MASC;SG
director	katalogu	director	katalóg	N;INDF;MASC;SG	N;GEN;MASC;SG
militar	wojskowy	militar	wojskowy	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
militar	wojskowe	militar	wojskowy	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
state	stany	stat	stany	N;INDF;FEM;PL	N;NOM;MASC;PL
state	stanów	stat	stan	N;INDF;FEM;PL	N;GEN;MASC;PL
pop	pop	pop	pop		
azi	dzisiaj	azi	dzisiaj	ADV	ADV
azi	dziś	azi	dziś	ADV	ADV
university	uniwersytetu	university	uniwersytet	N;INDF;MASC;SG	N;GEN;MASC;SG
university	uczelnia	university	uczelniać	N;INDF;MASC;SG	N;NOM;FEM;SG
university	uniwersytet	university	uniwersytet	N;INDF;MASC;SG	N;NOM;MASC;SG
cultural	kulturowe	cultural	kulturowy	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
cultural	kulturalny	cultural	kulturalny	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
cultural	kulturalne	cultural	kulturalny	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
trimis	wysłany	trimite	wysłać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
trimis	wysłane	trimite	wysłać	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
bar	bar	bar	bar	N;INDF;MASC;SG	N;NOM;MASC;SG
mexico	meksyk	mexico	meksyk	N;INDF;MASC;SG	N;NOM;MASC;SG
metri	metrów	metru	metr	N;INDF;MASC;PL	N;GEN;MASC;PL
metri	liczniki	metru	licznik	N;INDF;MASC;PL	N;NOM;MASC;PL
metri	metrach	metru	metr	N;INDF;MASC;PL	N;GEN;MASC;PL
metri	metrów	metru	metr	N;INDF;MASC;PL	N;GEN;MASC;PL
singur	sama	singur	sam	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
singur	sam	singur	sam	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
singur	jednolitego	singur	jednolity	ADJ;INDF;MASC;SG	ADJ;GEN;MASC;SG
singur	pojedynczy	singur	pojedynczy	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
singur	pojedyncze	singur	pojedynczy	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
singur	samotny	singur	samotny	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
singur	samotna	singur	samotny	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
singur	samotne	singur	samotny	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
public	publiczne	public	publiczny	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
public	publiczna	public	publiczny	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
public	publiczny	public	publiczny	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
caz	sprawa	caz	sprawa	N;INDF;MASC;SG	N;NOM;FEM;SG
caz	przypadek	caz	przypadek	N;INDF;MASC;SG	N;NOM;MASC;SG
probleme	kłopoty	problemă	kłopot	N;INDF;FEM;PL	N;ACC;MASC;PL
probleme	problemy	problemă	problem	N;INDF;FEM;PL	N;NOM;MASC;PL
probleme	problemy	problemă	problem	N;INDF;FEM;PL	N;NOM;MASC;PL
probleme	zagadnienia	problemă	zagadnienie	N;INDF;FEM;PL	N;NOM;NEUT;PL
probleme	kwestie	problemă	kwest	N;INDF;FEM;PL	N;NOM;FEM;PL
probleme	problemy	problemă	problem	N;INDF;FEM;PL	N;NOM;MASC;PL
plan	plan	plan	plan	N;INDF;MASC;SG	N;NOM;MASC;SG
naturale	naturalnych	natural	naturalny	ADJ;INDF;FEM;PL	ADJ;GEN;MASC;PL
pământ	ziemi	pământ	ziemia	N;INDF;MASC;SG	N;GEN;FEM;SG
pământ	ziemia	pământ	ziemia	N;INDF;MASC;SG	N;NOM;FEM;SG
pământ	kraina	pământ	kraina	N;INDF;MASC;SG	N;NOM;FEM;SG
pământ	ląd	pământ	ląd	N;INDF;MASC;SG	N;NOM;MASC;SG
pământ	ziemia	pământ	ziemia	N;INDF;MASC;SG	N;NOM;FEM;SG
houten	houten	houten	houten		
direct	bezpośrednio	direct	bezpośrednio	ADV	ADV
șef	szef	șef	szef	N;INDF;MASC;SG	N;NOM;MASC;SG
minor	drobne	minor	drobny	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
final	koniec	final	koniec	N;INDF;MASC;SG	N;NOM;MASC;SG
final	finał	final	finał	N;INDF;MASC;SG	N;NOM;MASC;SG
adus	przyniósł	aduce	przynieść	V;MASC;SG;V.PTCP	V;PFV;MASC;IND;SG;PST;FIN;ACT
para	gruszka	părea	gruszka		
para	gruszki	părea	gruszki		
para	para	părea	para		
părți	części	parte	część	N;INDF;FEM;PL	N;ACC;FEM;PL
părți	partie	parte	partia	N;INDF;FEM;PL	N;NOM;FEM;PL
acord	porozumienie	acord	porozumienie	N;INDF;MASC;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
acord	umowa	acord	umowa	N;INDF;MASC;SG	N;NOM;FEM;SG
acord	porozumienia	acord	porozumienie	N;INDF;MASC;SG	N;NOM;NEUT;SG
catolici	katolików	catolic	katolik	N;INDF;MASC;PL	N;ACC;MASC;PL
press	prasa	press	prasa	N;INDF;MASC;SG	N;NOM;FEM;SG
press	prasie	press	prasa	N;INDF;MASC;SG	N;DAT;FEM;SG
ludovic	ludwik	ludovic	ludwik	N;INDF;MASC;SG	N;NOM;MASC;SG
evenimente	wydarzenia	eveniment	wydarzenie	N;INDF;FEM;PL	N;NOM;NEUT;PL
evenimente	wydarzeń	eveniment	wydarzenie	N;INDF;FEM;PL	N;GEN;NEUT;PL
district	okręg	district	okręg	N;INDF;MASC;SG	N;NOM;MASC;SG
district	dzielnicy	district	dzielnica	N;INDF;MASC;SG	N;GEN;FEM;SG
district	dystrykt	district	dystrykt	N;INDF;MASC;SG	N;NOM;MASC;SG
district	dzielnica	district	dzielnica	N;INDF;MASC;SG	N;NOM;FEM;SG
district	rejon	district	rejon	N;INDF;MASC;SG	N;NOM;MASC;SG
publică	opublikować	publica	opublikować	V;IND;SG;3;PST;FIN	V;PFV;NFIN;ACT
publică	publikować	publica	publikować	V;IND;SG;3;PST;FIN	V;IPFV;NFIN;ACT
poet	poeta	poet	poeta	N;INDF;MASC;SG	N;NOM;MASC;SG
poet	poetą	poet	poeta	N;INDF;MASC;SG	N;INS;MASC;SG
fondat	założone	fonda	założyć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
fondat	założony	fonda	założyć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
fondat	założona	fonda	założyć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
rus	rosyjski	rus	rosyjski	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
rus	rosyjska	rus	rosyjski	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
rus	rosyjskie	rus	rosyjski	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
poartă	nosić	purta	nosić	V;IND;3;PRS;FIN	V;IPFV;NFIN;ACT
pas	krok	pas	krok	N;INDF;MASC;SG	N;NOM;MASC;SG
pas	pas	pas	pas	N;INDF;MASC;SG	N;NOM;MASC;SG
spus	powiedział	spune	powiedzieć	V;MASC;SG;V.PTCP	V;PFV;MASC;IND;SG;PST;FIN;ACT
păianjeni	pająki	păianjean	pająk	N;INDF;MASC;PL	N;NOM;MASC;PL
biserici	kościoły	biserică	kościół	N;INDF;FEM;PL	N;NOM;MASC;PL
elemente	elementy	element	element	N;INDF;FEM;PL	N;NOM;MASC;PL
elemente	artykuły	element	artykuł	N;INDF;FEM;PL	N;NOM;MASC;PL
elemente	przedmioty	element	przedmiot	N;INDF;FEM;PL	N;NOM;MASC;PL
elemente	pozycje	element	pozycja	N;INDF;FEM;PL	N;NOM;FEM;PL
elemente	elementy	element	element	N;INDF;FEM;PL	N;NOM;MASC;PL
elemente	pierwiastki	element	pierwiastek	N;INDF;FEM;PL	N;NOM;MASC;PL
produse	produkty	produs	produkt	N;INDF;FEM;PL	N;NOM;MASC;PL
produse	wyroby	produs	wyrób	N;INDF;FEM;PL	N;NOM;MASC;PL
produse	produktów	produs	produkt	N;INDF;FEM;PL	N;GEN;MASC;PL
produse	produkty	produs	produkt	N;INDF;FEM;PL	N;NOM;MASC;PL
sec	sek	sec	sek		
sec	sec	sec	sec		
piese	utwory	piesă	utwór	N;INDF;FEM;PL	N;NOM;MASC;PL
piese	tory	piesă	tor	N;INDF;FEM;PL	N;NOM;MASC;PL
piese	ścieżki	piesă	ścieżka	N;INDF;FEM;PL	N;ACC;FEM;PL
piese	szlaki	piesă	szlak	N;INDF;FEM;PL	N;NOM;MASC;PL
piese	ślady	piesă	ślad	N;INDF;FEM;PL	N;NOM;MASC;PL
piese	części	piesă	część	N;INDF;FEM;PL	N;ACC;FEM;PL
găsit	znaleziona	găsi	znaleźć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
găsit	znaleziony	găsi	znaleźć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
găsit	znalezione	găsi	znaleźć	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
afaceri	interesy	afacere	interes	N;INDF;FEM;PL	N;NOM;MASC;PL
înseamnă	oznacza	însemna	oznaczać	V;IND;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
pagini	strony	pagină	strona	N;INDF;FEM;PL	N;NOM;FEM;PL
national	krajowa	national	krajowy	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
national	krajowe	national	krajowy	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
national	national	national	national	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
national	narodowy	national	narodowy	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
national	krajowy	national	krajowy	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
comunist	komunistycznej	comunist	komunistyczny	ADJ;INDF;MASC;SG	ADJ;GEN;FEM;SG
