oli	tuvo	olema	tener	V;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
liiga	demasiado	liiga	demasiado	ADV	ADV
http	http	http	http	N;NOM	N
artikkel	articulo	artikkel	articulo	N;NOM;SG	N;MASC;SG
artikkel	artículo	artikkel	artículo	N;NOM;SG	N;MASC;SG
muusika	music	muusika	music	N;NOM;SG	N
muusika	música	muusika	música	N;NOM;SG	N;FEM;SG
muusika	musica	muusika	musica	N;NOM;SG	N;FEM;SG
viimane	último	viimane	último	ADJ;NOM;SG	ADJ;MASC;SG
viimane	última	viimane	último	ADJ;NOM;SG	ADJ;FEM;SG
nikolai	nikolai	nikolai	nikolai	N;NOM;SG	N;MASC;SG
nikolai	nikolái	nikolai	nikolái	N;NOM;SG	N;MASC;SG
nikolai	nicolás	nikolai	nicolás	N;NOM;SG	N;MASC;SG
nikolai	nicholas	nikolai	nichola	N;NOM;SG	N;SG
nikolai	nikolái	nikolai	nikolái	N;NOM;SG	N;MASC;SG
sõna	word	sõna	word	N;NOM;SG	N
sõna	palabra	sõna	palabra	N;NOM;SG	N;FEM;SG
maha	abajo	maha	abajo	ADV	ADV
antud	dados	antud	dado	ADJ;PST;V.PTCP;PASS	ADJ;MASC;PL;V.PTCP
antud	concedida	antud	concedido	ADJ;PST;V.PTCP;PASS	ADJ;FEM;SG;V.PTCP
antud	concedidos	antud	concedido	ADJ;PST;V.PTCP;PASS	ADJ;MASC;PL;V.PTCP
antud	otorgado	antud	otorgar	ADJ;PST;V.PTCP;PASS	ADJ;MASC;SG;V.PTCP
antud	concedido	antud	concedido	ADJ;PST;V.PTCP;PASS	ADJ;MASC;SG;V.PTCP
valitsus	gobierno	valitsus	gobierno	N;NOM;SG	N;MASC;SG
kuuluvad	pertenecer	kuuluma	pertenecer	V;IND;PL;3;PRS;FIN;ACT	V;NFIN
kuuluvad	pertenecen	kuuluma	pertenecer	V;IND;PL;3;PRS;FIN;ACT	V;IND;PL;3;PRS;FIN
praegu	actualmente	praegu	actualmente	ADV	ADV
hea	buena	hea	buen	ADJ;NOM;SG	ADJ;FEM;SG
võimu	potencia	võim	potencia	N;PRT;SG	N;FEM;SG
võimu	power	võim	power	N;PRT;SG	N
järve	lago	järv	lago	N;IN+ALL;LGSPEC1;SG	N;MASC;SG
järve	laguna	järv	laguna	N;IN+ALL;LGSPEC1;SG	N;FEM;SG
saada	enviar	saama	enviar	V;NFIN	V;NFIN
saada	envíe	saama	enviar	V;NFIN	V;IMP;SG;3;FIN
saada	mandar	saama	mandar	V;NFIN	V;NFIN
paljud	muchas	palju	mucho	PRO;NOM;PL	PRO;FEM;PL
paljud	muchos	palju	mucho	PRO;NOM;PL	PRO;MASC;PL
liit	union	liit	union	N;NOM;SG	N;SG
liit	unión	liit	unión	N;NOM;SG	N;FEM;SG
liit	sindicato	liit	sindicato	N;NOM;SG	N;MASC;SG
liit	alliance	liit	alliance	N;NOM;SG	N;SG
liit	alianza	liit	alianza	N;NOM;SG	N;FEM;SG
algas	comenzó	algama	comenzar	V;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
algas	comenzado	algama	comenzar	V;IND;SG;3;PST;FIN;ACT	V;MASC;SG;PST;V.PTCP
algas	empezó	algama	empezar	V;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
algas	comenzó	algama	comenzar	V;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
maria	maría	maria	maría	N;NOM;SG	N;FEM;SG
lõpuks	finalmente	lõpuks	finalmente	ADV	ADV
hoone	edificio	hoone	edificio	N;NOM;SG	N;MASC;SG
hoone	edificación	hoone	edificación	N;NOM;SG	N;FEM;SG
hoone	construcción	hoone	construcción	N;NOM;SG	N;FEM;SG
wilhelm	guillermo	wilhelm	guillermo	N;NOM;SG	N;MASC;SG
wilhelm	wilhelm	wilhelm	wilhelm	N;NOM;SG	N;MASC;SG
klassi	clase	klass	clase	N;IN+ALL;LGSPEC1;SG	N;FEM;SG
klassi	class	klass	clas	N;IN+ALL;LGSPEC1;SG	N;FEM;SG
asula	asentamiento	asul	asentamiento	N;NOM;SG	N;MASC;SG
asula	liquidación	asul	liquidación	N;NOM;SG	N;FEM;SG
sõda	guerra	sõda	guerra	N;NOM;SG	N;FEM;SG
sõda	war	sõda	war	N;NOM;SG	N;SG
viru	viru	virg	viru	N;NOM;SG	N;SG
martin	martín	martin	martín	N;NOM;SG	N;MASC;SG
lipp	flag	lipp	flag	N;NOM;SG	N;SG
lipp	bandera	lipp	bandera	N;NOM;SG	N;FEM;SG
midagi	nada	miski	nada	PRO;PRT;SG	PRO;SG
midagi	algo	miski	algo	PRO;PRT;SG	PRO;SG
raamatukogu	biblioteca	raamatu_kogu	biblioteca	N;NOM;SG	N;FEM;SG
päeva	days	päev	day	N;PRT;SG	N
päeva	día	päev	día	N;PRT;SG	N;MASC;SG
päeva	dia	päev	diar	N;PRT;SG	N;MASC;SG
ajalugu	historia	aja_lugu	historia	N;NOM;SG	N;FEM;SG
ajalugu	historial	aja_lugu	historial	N;NOM;SG	N;MASC;SG
töö	empleo	töö	empleo	N;NOM;SG	N;MASC;SG
töö	trabajo	töö	trabajo	N;NOM;SG	N;MASC;SG
töö	obra	töö	obra	N;NOM;SG	N;FEM;SG
töö	trabajo	töö	trabajo	N;NOM;SG	N;MASC;SG
paavst	papa	paavst	papa	N;NOM;SG	N;MASC;SG
otto	otón	otto	otón	N;NOM;SG	N;MASC;SG
otto	otto	otto	otto	N;NOM;SG	N;MASC;SG
ajakirjanik	periodista	aja_kirjanik	periodista	N;NOM;SG	N;SG
ajakirjanik	reportero	aja_kirjanik	reportero	N;NOM;SG	N;MASC;SG
ajakirjanik	periodista	aja_kirjanik	periodista	N;NOM;SG	N;SG
ajakirjanik	reportera	aja_kirjanik	reportera	N;NOM;SG	N;FEM;SG
abikaasa	cónyuge	abi_kaasa	cónyuge	N;NOM;SG	N;SG
abikaasa	marido	abi_kaasa	marido	N;NOM;SG	N;MASC;SG
abikaasa	esposo	abi_kaasa	esposo	N;NOM;SG	N;MASC;SG
https	https	https	http	N;NOM;SG	N
hollandi	holandesa	hollandi	holandés	ADJ	ADJ;FEM;SG
ordu	orden	ordu	orden	N;NOM;SG	N;MASC;SG
ordu	encargo	ordu	encargo	N;NOM;SG	N;MASC;SG
mängis	jugó	mängima	jugar	V;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
hans	hans	hans	haber	N;NOM;SG	N;MASC;SG
peaaegu	casi	pea_aegu	casi	ADV	ADV
peaaegu	casi	pea_aegu	casi	ADV	ADV
kooli	colegio	kool	colegio	N;PRT;SG	N;MASC;SG
kooli	escuela	kool	escuela	N;PRT;SG	N;FEM;SG
san	san	san	san	N;NOM;SG	N;MASC;SG
juhataja	gerente	juhataja	gerente	N;NOM;SG	N;SG
juhataja	administrador	juhataja	administrador	N;NOM;SG	N;MASC;SG
juhataja	gestor	juhataja	gestor	N;NOM;SG	N;MASC;SG
juhataja	manager	juhataja	manager	N;NOM;SG	N;FEM;SG
nüüd	ahora	nüüd	ahora	ADV	ADV
inimesed	humanos	inimene	humanos	N;NOM;PL	N
inimesed	personas	inimene	persona	N;NOM;PL	N;FEM;PL
astus	pisó	astuma	pisar	V;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
taas	nuevamente	taas	nuevamente	ADV	ADV
vähem	menos	vähem	menos	ADV	ADV
tööd	obra	töö	obra	N;PRT;SG	N;FEM;SG
tööd	trabajo	töö	trabajo	N;PRT;SG	N;MASC;SG
anna	dar	andma	dar	V;IMP;SG;2;PRS;FIN;ACT	V;NFIN
loodud	creó	looma	crear	V;PST;V.PTCP;PASS	V;IND;SG;3;PST;FIN
ala	sitio	ala	sitio	N;NOM;SG	N;MASC;SG
ala	site	ala	sitir	N;NOM;SG	N;MASC;SG
ala	superficie	ala	superficie	N;NOM;SG	N;FEM;SG
ala	zona	ala	zona	N;NOM;SG	N;FEM;SG
ala	area	ala	area	N;NOM;SG	N;FEM;SG
ala	área	ala	área	N;NOM;SG	N;FEM;SG
kirjutas	escribió	kirjutama	escribir	V;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
minu	mío	mina	mío	PRO;GEN;SG;1	PRO;MASC;SG;1
teatud	determinados	teatud	determinado	ADJ;PST;V.PTCP;PASS	ADJ;MASC;PL;V.PTCP
sissekanne	entrada	sisse_kanne	entrada	N;NOM;SG	N;FEM;SG
keiser	emperador	keiser	emperador	N;NOM;SG	N;MASC;SG
aafrika	africa	aafrika	africar	N;NOM;SG	N;FEM;SG
aafrika	áfrica	aafrika	áfrico	N;NOM;SG	N;FEM;SG
ametlik	oficial	ametlik	oficial	ADJ;NOM;SG	ADJ;SG
ametlik	formal	ametlik	formal	ADJ;NOM;SG	ADJ;SG
oja	brook	oja	brook	N;NOM;SG	N;MASC;SG
oja	arroyo	oja	arroyo	N;NOM;SG	N;MASC;SG
oja	riachuelo	oja	riachuelo	N;NOM;SG	N;MASC;SG
oja	creek	oja	creek	N;NOM;SG	N;MASC
oja	arroyo	oja	arroyo	N;NOM;SG	N;MASC;SG
oja	stream	oja	stream	N;NOM;SG	N
oja	arroyo	oja	arroyo	N;NOM;SG	N;MASC;SG
armee	ejército	armee	ejército	N;NOM;SG	N;MASC;SG
armee	army	armee	army	N;NOM;SG	N
armee	ejercito	armee	ejercito	N;NOM;SG	N;MASC;SG
aeg	hora	aeg	hora	N;NOM;SG	N;FEM;SG
aeg	tiempo	aeg	tiempo	N;NOM;SG	N;MASC;SG
aeg	time	aeg	time	N;NOM;SG	N
teatas	informó	teatama	informar	V;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
teatas	anunció	teatama	anunciar	V;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
väed	tropas	vägi	tropa	N;NOM;PL	N;FEM;PL
väed	contingentes	vägi	contingente	N;NOM;PL	N;PL
väed	efectivos	vägi	efectivo	N;NOM;PL	N;MASC;PL
meetri	medidor	meeter	medidor	N;GEN;SG	N;MASC;SG
annab	da	andma	dar	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
kanada	canadiense	kanama	canadiense	N;NOM;SG	N;SG
loodi	creó	looma	crear	V;IND;PST;FIN;PASS	V;IND;SG;3;PST;FIN
mõju	repercusión	mõju	repercusión	N;NOM;SG	N;FEM;SG
mõju	impacto	mõju	impacto	N;NOM;SG	N;MASC;SG
mõju	influencia	mõju	influencia	N;NOM;SG	N;FEM;SG
mõju	efecto	mõju	efecto	N;NOM;SG	N;MASC;SG
arutelu	debate	arutelu	debate	N;NOM;SG	N;MASC;SG
arutelu	discusión	arutelu	discusión	N;NOM;SG	N;FEM;SG
arutelu	debate	arutelu	debate	N;NOM;SG	N;MASC;SG
tütar	hija	tütar	hija	N;NOM;SG	N;FEM;SG
valge	blanca	valge	blanco	ADJ;NOM;SG	ADJ;FEM;SG
valge	blanco	valge	blanco	ADJ;NOM;SG	ADJ;MASC;SG
richard	ricardo	richard	ricardo	N;NOM;SG	N;MASC;SG
kunstnik	pintora	kunstnik	pintora	N;NOM;SG	N;FEM;SG
kunstnik	pintor	kunstnik	pintor	N;NOM;SG	N;MASC;SG
kunstnik	artista	kunstnik	artista	N;NOM;SG	N;SG
avati	abrió	avama	abrir	V;IND;PST;FIN;PASS	V;IND;SG;3;PST;FIN
pea	head	pea	head	N;NOM;SG	N
pea	cabezal	pea	cabezal	N;NOM;SG	N;MASC;SG
pea	cabeza	pea	cabeza	N;NOM;SG	N;FEM;SG
rahvusvaheline	internacional	rahvus_vaheline	internacional	ADJ;NOM;SG	ADJ;SG
rahvusvaheline	international	rahvus_vaheline	international	ADJ;NOM;SG	ADJ;SG
charles	carlos	charles	carlo	N;NOM;SG	N;MASC;SG
michael	michael	michael	michael	N;NOM;SG	N;MASC;SG
inimene	persona	inimene	persona	N;NOM;SG	N;FEM;SG
inimene	humanos	inimene	humanos	N;NOM;SG	N
ülem	jefa	ülem	jefa	N;NOM;SG	N;FEM;SG
ülem	jefe	ülem	jefe	N;NOM;SG	N;MASC;SG
ilmunud	aparecieron	ilmuma	aparecer	V;PST;V.PTCP;ACT	V;IND;PL;3;PST;FIN
ilmunud	apareció	ilmuma	aparecer	V;PST;V.PTCP;ACT	V;IND;SG;3;PST;FIN
vladimir	vladimir	vladimir	vladimir	N;NOM;SG	N;MASC;SG
maja	house	maja	house	N;NOM;SG	N;MASC;SG
maja	casita	maja	casita	N;NOM;SG	N;FEM;SG
maja	casa	maja	casa	N;NOM;SG	N;FEM;SG
balti	báltica	balti	báltica	ADJ	ADJ;FEM;SG
austraalia	australiano	austraalia	australiano	N;NOM;SG	N;MASC;SG
austraalia	australia	austraalia	australia	N;NOM;SG	N;FEM;SG
ülikool	universitario	üli_kool	universitario	N;NOM;SG	N;MASC;SG
ülikool	universidad	üli_kool	universidad	N;NOM;SG	N;FEM;SG
tihti	frecuentemente	tihti	frecuentemente	ADV	ADV
tihti	frecuentemente	tihti	frecuentemente	ADV	ADV
kalmistu	cementerio	kalmistu	cementerio	N;NOM;SG	N;MASC;SG
algselt	inicialmente	algselt	inicialmente	ADV	ADV
algselt	originalmente	algselt	originalmente	ADV	ADV
algselt	originariamente	algselt	originariamente	ADV	ADV
tegevus	action	tegevus	action	N;NOM;SG	N;SG
tegevus	acción	tegevus	acción	N;NOM;SG	N;FEM;SG
tegevus	accion	tegevus	accionar	N;NOM;SG	N;FEM;SG
tegevus	actividad	tegevus	actividad	N;NOM;SG	N;FEM;SG
muu	otro	muu	otro	PRO;NOM;SG	PRO;MASC;SG
autor	autor	autor	autor	N;NOM;SG	N;MASC;SG
autor	autora	autor	autora	N;NOM;SG	N;FEM;SG
carl	carlos	carl	carlo	N;NOM;SG	N;MASC;SG
filmi	pelicula	film	pelicula	N;PRT;SG	N;FEM;SG
filmi	cine	film	cine	N;PRT;SG	N;MASC;SG
filmi	movie	film	movie	N;PRT;SG	N;SG
filmi	película	film	película	N;PRT;SG	N;FEM;SG
filmi	pelicula	film	pelicula	N;PRT;SG	N;FEM;SG
filmi	cine	film	cine	N;PRT;SG	N;MASC;SG
filmi	película	film	película	N;PRT;SG	N;FEM;SG
filmi	film	film	film	N;PRT;SG	N;MASC;SG
hästi	bien	hästi	bien	ADV	ADV
ladina	latino	ladina	latino	N;NOM;SG	N;MASC;SG
ladina	latin	ladina	latin	N;NOM;SG	N
ladina	latín	ladina	latín	N;NOM;SG	N;MASC;SG
sisaldab	conteniendo	sisaldama	contener	V;IND;SG;3;PRS;FIN;ACT	V;V.MSDR
sisaldab	contiene	sisaldama	contener	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
uuesti	nuevamente	uuesti	nuevamente	ADV	ADV
peter	pedro	peter	pedro	N;NOM;SG	N;MASC;SG
peter	peter	peter	peter	N;NOM;SG	N;MASC;SG
professor	profesor	professor	profesor	N;NOM;SG	N;MASC;SG
professor	catedrático	professor	catedrático	N;NOM;SG	N;MASC;SG
professor	profesora	professor	profesora	N;NOM;SG	N;FEM;SG
alati	siempre	alati	siempre	ADV	ADV
kaotas	perdió	kaotama	perder	V;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
film	pelicula	film	pelicula	N;NOM;SG	N;FEM;SG
film	cine	film	cine	N;NOM;SG	N;MASC;SG
film	movie	film	movie	N;NOM;SG	N;SG
film	película	film	película	N;NOM;SG	N;FEM;SG
film	pelicula	film	pelicula	N;NOM;SG	N;FEM;SG
film	cine	film	cine	N;NOM;SG	N;MASC;SG
film	película	film	película	N;NOM;SG	N;FEM;SG
film	film	film	film	N;NOM;SG	N;MASC;SG
osas	part	osa	part	N;IN+ESS;SG	N
osas	parte	osa	parte	N;IN+ESS;SG	N;FEM;SG
kool	colegio	kool	colegio	N;NOM;SG	N;MASC;SG
kool	escuela	kool	escuela	N;NOM;SG	N;FEM;SG
finaal	final	finaal	final	N;NOM;SG	N;MASC;SG
finaal	final	finaal	final	N;NOM;SG	N;MASC;SG
nimetatud	nombrada	nimetatud	nombrado	ADJ;PST;V.PTCP;PASS	ADJ;FEM;SG;V.PTCP
nimetatud	nombrado	nimetatud	nombrado	ADJ;PST;V.PTCP;PASS	ADJ;MASC;SG;V.PTCP
enamik	most	enamik	most	N;NOM;SG	N
william	guillermo	william	guillermo	N;NOM;SG	N;MASC;SG
luuletaja	poeta	luuletaja	poeta	N;NOM;SG	N;MASC;SG
luuletaja	poetisa	luuletaja	poetisa	N;NOM;SG	N;FEM;SG
james	santiago	james	santiago	N;NOM;SG	N;MASC;SG
james	jacobo	james	jacobo	N;NOM;SG	N;MASC;SG
rajoon	division	rajoon	division	N;NOM;SG	N;FEM;SG
rajoon	división	rajoon	división	N;NOM;SG	N;FEM;SG
rajoon	raión	rajoon	raión	N;NOM;SG	N;MASC;SG
rajoon	distrito	rajoon	distrito	N;NOM;SG	N;MASC;SG
eraldi	separado	eraldi	separar	ADJ	ADJ;MASC;SG;V.PTCP
eraldi	individual	eraldi	individual	ADJ	ADJ;SG
eraldi	separada	eraldi	separado	ADJ	ADJ;FEM;SG;V.PTCP
eraldi	separado	eraldi	separar	ADJ	ADJ;MASC;SG;V.PTCP
eraldi	separados	eraldi	separado	ADJ	ADJ;MASC;PL;V.PTCP
mitmed	varios	mitu	varios	PRO;NOM;PL	PRO;MASC;PL
mitmed	varias	mitu	varios	PRO;NOM;PL	PRO;FEM;PL
surnud	fallecida	surnud	fallecido	ADJ;PST;V.PTCP;ACT	ADJ;FEM;SG;V.PTCP
surnud	fallecidos	surnud	fallecido	ADJ;PST;V.PTCP;ACT	ADJ;MASC;PL;V.PTCP
surnud	fallecido	surnud	fallecido	ADJ;PST;V.PTCP;ACT	ADJ;MASC;SG;V.PTCP
surnud	muerta	surnud	muerto	ADJ;PST;V.PTCP;ACT	ADJ;FEM;SG;V.PTCP
surnud	muerto	surnud	muerto	ADJ;PST;V.PTCP;ACT	ADJ;MASC;SG;V.PTCP
juht	controlador	juht	controlador	N;NOM;SG	N;MASC;SG
juht	driver	juht	driver	N;NOM;SG	N;MASC;SG
juht	chofer	juht	chofer	N;NOM;SG	N;MASC;SG
juht	conductor	juht	conductor	N;NOM;SG	N;MASC;SG
juht	chófer	juht	chófer	N;NOM;SG	N;MASC;SG
juht	dirigente	juht	dirigente	N;NOM;SG	N;SG
juht	lider	juht	lider	N;NOM;SG	N;SG
juht	leader	juht	leader	N;NOM;SG	N;SG
juht	líder	juht	líder	N;NOM;SG	N;SG
elab	vive	elama	vivir	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
türgi	turquía	türgi	turquía	N;NOM;SG	N;FEM;SG
türgi	turco	türgi	turco	N;NOM;SG	N;MASC;SG
türgi	turquía	türgi	turquía	N;NOM;SG	N;FEM;SG
rein	rienda	rein	rienda	N;NOM;SG	N;FEM;SG
rein	rin	rein	rin	N;NOM;SG	N;MASC;SG
rein	rhin	rein	rhin	N;NOM;SG	N;MASC;SG
maarja	maría	maarjas	maría	N;NOM;SG	N;FEM;SG
maarja	mary	maarjas	mary	N;NOM;SG	N;FEM;SG
raamatu	libro	raamat	libro	N;GEN;SG	N;MASC;SG
pikk	largo	pikk	largo	ADJ;NOM;SG	ADJ;MASC;SG
pikk	larga	pikk	largo	ADJ;NOM;SG	ADJ;FEM;SG
klass	clase	klass	clase	N;NOM;SG	N;FEM;SG
klass	class	klass	clas	N;NOM;SG	N;FEM;SG
vend	hermano	vend	hermano	N;NOM;SG	N;MASC;SG
vend	brother	vend	brother	N;NOM;SG	N
süsteemi	system	süsteem	system	N;PRT;SG	N
süsteemi	sistema	süsteem	sistema	N;PRT;SG	N;MASC;SG
kõrgus	altitud	kõrgus	altitud	N;NOM;SG	N;FEM;SG
kõrgus	elevación	kõrgus	elevación	N;NOM;SG	N;FEM;SG
kõrgus	altitud	kõrgus	altitud	N;NOM;SG	N;FEM;SG
kõrgus	estatura	kõrgus	estatura	N;NOM;SG	N;FEM;SG
kõrgus	altura	kõrgus	altura	N;NOM;SG	N;FEM;SG
center	centro	center	centro	N;NOM;SG	N;MASC;SG
center	center	center	center	N;NOM;SG	N;MASC;SG
oluline	importante	oluline	importante	ADJ;NOM;SG	ADJ;SG
laul	canto	laul	canto	N;NOM;SG	N;MASC;SG
laul	cancion	laul	cancionar	N;NOM;SG	N;FEM;SG
laul	canción	laul	canción	N;NOM;SG	N;FEM;SG
lihtsalt	solo	lihtsalt	solo	ADV	ADV
lihtsalt	simplemente	lihtsalt	simplemente	ADV	ADV
lihtsalt	sólo	lihtsalt	sólo	ADV	ADV
muusik	músico	muusik	músico	N;NOM;SG	N;MASC;SG
kogudus	congregación	kogudus	congregación	N;NOM;SG	N;FEM;SG
ajaloo	historia	aja_lugu	historia	N;GEN;SG	N;FEM;SG
ajaloo	historial	aja_lugu	historial	N;GEN;SG	N;MASC;SG
kuu	luna	kuu	luna	N;NOM;SG	N;FEM;SG
kuu	moon	kuu	moon	N;NOM;SG	N
kuu	mes	kuu	mes	N;NOM;SG	N;MASC;SG
van	camioneta	van	camioneta	N;NOM;SG	N;FEM;SG
van	furgoneta	van	furgoneta	N;NOM;SG	N;FEM;SG
album	álbum	album	álbum	N;NOM;SG	N;MASC;SG
album	album	album	album	N;NOM;SG	N;MASC;SG
album	disco	album	disco	N;NOM;SG	N;MASC;SG
vaba	libre	vaba	libre	ADJ;NOM;SG	ADJ;SG
vaba	gratuito	vaba	gratuito	ADJ;NOM;SG	ADJ;MASC;SG
ernst	ernesto	ernst	ernesto	N;NOM;SG	N;MASC;SG
vee	vee	vesi	ver	N;GEN;SG	N;SG
kunagi	nunca	kunagi	nunca	ADV	ADV
kunagi	jamás	kunagi	jamás	ADV	ADV
tegutses	actuó	tegutsema	actuar	V;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
muud	otro	muu	otro	PRO;NOM;SG	PRO;MASC;SG
hertsog	duque	hertsog	duque	N;NOM;SG	N;MASC;SG
louis	luis	luud	luis	N;NOM;SG	N;MASC;SG
brasiilia	brasilero	brasiilia	brasilero	ADJ	ADJ;MASC;SG
brasiilia	brasileña	brasiilia	brasileño	ADJ	ADJ;FEM;SG
estonia	estonia	estonia	estonia	N;NOM;SG	N;FEM;SG
kaitse	proteccion	kaitse	proteccion	N;NOM;SG	N;FEM;SG
kaitse	protección	kaitse	protección	N;NOM;SG	N;FEM;SG
kaitse	defensa	kaitse	defensa	N;NOM;SG	N;SG
kaitse	defensa	kaitse	defensa	N;NOM;SG	N;SG
keskmine	mediano	keskmine	mediano	ADJ;NOM;SG	ADJ;MASC;SG
keskmine	mediana	keskmine	mediano	ADJ;NOM;SG	ADJ;FEM;SG
keskmine	mediana	keskmine	mediano	ADJ;NOM;SG	ADJ;FEM;SG
erinevad	diferentes	erinev	diferente	ADJ;NOM;PL;PRS;V.PTCP;ACT	ADJ;PL
mängu	juego	mäng	juego	N;PRT;SG	N;MASC;SG
kõrge	alto	kõrge	alto	ADJ;NOM;SG	ADJ;MASC;SG
kõrge	elevada	kõrge	elevado	ADJ;NOM;SG	ADJ;FEM;SG;V.PTCP
kõrge	alta	kõrge	alto	ADJ;NOM;SG	ADJ;FEM;SG
arhitekt	arquitecto	arhitekt	arquitecto	N;NOM;SG	N;MASC;SG
kasutab	utiliza	kasutama	utilizar	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
kasvab	crecer	kasvama	crecer	V;IND;SG;3;PRS;FIN;ACT	V;NFIN
kasvab	creciendo	kasvama	crecer	V;IND;SG;3;PRS;FIN;ACT	V;V.MSDR
kasvab	crecer	kasvama	crecer	V;IND;SG;3;PRS;FIN;ACT	V;NFIN
kasvab	crece	kasvama	crecer	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
kasvab	crece	kasvama	crecer	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
võimaldab	habilita	võimaldama	habilita	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
võimaldab	permite	võimaldama	permitir	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
teooria	teoría	teooria	teoría	N;NOM;SG	N;FEM;SG
teooria	teoria	teooria	teoria	N;NOM;SG	N;FEM;SG
piirkond	region	piirkond	region	N;NOM;SG	N;FEM;SG
piirkond	comarca	piirkond	comarca	N;NOM;SG	N;FEM;SG
piirkond	región	piirkond	región	N;NOM;SG	N;FEM;SG
piirkond	superficie	piirkond	superficie	N;NOM;SG	N;FEM;SG
piirkond	zona	piirkond	zona	N;NOM;SG	N;FEM;SG
piirkond	area	piirkond	area	N;NOM;SG	N;FEM;SG
piirkond	área	piirkond	área	N;NOM;SG	N;FEM;SG
liikmed	diputados	liige	diputado	N;NOM;PL	N;MASC;PL
liikmed	miembros	liige	miembro	N;NOM;PL	N;MASC;PL
kolmas	tercera	kolmas	tercero	ADJ;NOM;SG	ADJ;FEM;SG
kolmas	tercer	kolmas	tercero	ADJ;NOM;SG	ADJ;MASC;SG
kolmas	tercero	kolmas	tercero	ADJ;NOM;SG	ADJ;MASC;SG
mart	mart	mart	mart	N;NOM;SG	N;SG
keha	cuerpo	keha	cuerpo	N;NOM;SG	N;MASC;SG
keha	cadáver	keha	cadáver	N;NOM;SG	N;MASC;SG
keha	body	keha	body	N;NOM;SG	N
tulemused	resultados	tulemus	resultado	N;NOM;PL	N;MASC;PL
täielikult	plenamente	täielikult	plenamente	ADV	ADV
täielikult	totalmente	täielikult	totalmente	ADV	ADV
täielikult	completamente	täielikult	completamente	ADV	ADV
täielikult	totalmente	täielikult	totalmente	ADV	ADV
täielikult	completamente	täielikult	completamente	ADV	ADV
täielikult	enteramente	täielikult	enteramente	ADV	ADV
raudtee	ferrocarril	raud_tee	ferrocarril	N;NOM;SG	N;MASC;SG
raudtee	ferrocarril	raud_tee	ferrocarril	N;NOM;SG	N;MASC;SG
raudtee	carril	raud_tee	carril	N;NOM;SG	N;MASC;SG
raudtee	ferrocarril	raud_tee	ferrocarril	N;NOM;SG	N;MASC;SG
anda	dar	andma	dar	V;NFIN	V;NFIN
saint	saint	saint	saint	N;NOM;SG	N;MASC
saint	san	saint	san	N;NOM;SG	N;MASC;SG
tekkis	surgió	tekkima	surgir	V;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
leida	encontrar	leidma	encontrar	V;NFIN	V;NFIN
leida	encuentra	leidma	encontrar	V;NFIN	V;IND;SG;3;PRS;FIN
leida	encuentre	leidma	encontrar	V;NFIN	V;SBJV;SG;3;PRS;FIN
algab	inicia	algama	iniciar	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
algab	empieza	algama	empezar	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
algab	comienza	algama	comenzar	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
algab	inicia	algama	iniciar	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
algab	empieza	algama	empezar	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
algab	comienza	algama	comenzar	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
algab	arranca	algama	arrancar	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
hulk	hulk	hulk	hulk	N;NOM;SG	N;MASC;SG
kasutades	usando	kasutama	usar	V;V.CVB	V;V.MSDR
kasutades	utilizando	kasutama	utilizar	V;V.CVB	V;V.MSDR
vapp	emblema	vapp	emblema	N;NOM;SG	N;MASC;SG
