اِبتدائی	initial	اِبتدائی	initial	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
اِختراع	lögn	اِختراع	lögn	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
اِختراع	skapelsen	اِختراع	skapelse	N;NOM;MASC;SG;3	N;NOM;DEF;MASC+FEM;SG
اِختراع	skapelse	اِختراع	skapelse	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
اِختراع	skapandet	اِختراع	skapande	N;NOM;MASC;SG;3	N;NOM;DEF;NEUT;SG
اِختراعی	nyskapande	اِختراعی	nyskapande	ADJ;NOM	ADJ;NOM;PRS;V.PTCP
اِختراعی	innovativ	اِختراعی	innovativ	ADJ;NOM	ADJ;NOM;INDF;MASC+FEM;SG
اِختراعی	innovativa	اِختراعی	innovativ	ADJ;NOM	ADJ;NOM;PL
اِختراعی	innovativt	اِختراعی	innovativ	ADJ;NOM	ADJ;NOM;INDF;NEUT;SG
اِختصار	förkortning	اِختصار	förkortning	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
اِختصار	sammanfattning	اِختصار	sammanfattning	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
اِختصار	summering	اِختصار	summering	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
اِختصار	sammandrag	اِختصار	sammandrag	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
اِختصاصی	specialiserade	اِختصاصی	specialisera	ADJ;NOM	ADJ;NOM;PL;PST;V.PTCP
اِختصاصی	specialiserat	اِختصاصی	specialisera	ADJ;NOM	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
اِختصاصی	specialiserad	اِختصاصی	specialiserad	ADJ;NOM	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
اِختلاط	blandning	اِختلاط	blandning	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
اِختلاط	intimitet	اِختلاط	intimitet	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
اِختلاط	vänskap	اِختلاط	vänskap	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
اِختلاط	sammanslagning	اِختلاط	sammanslagning	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
اِختلافی	kontroversiellt	اِختلافی	kontroversiell	ADJ;NOM	ADJ;NOM;INDF;NEUT;SG
اِختلافی	kontroversiella	اِختلافی	kontroversiell	ADJ;NOM	ADJ;NOM;PL
اِختلافی	kontroversiell	اِختلافی	kontroversiell	ADJ;NOM	ADJ;NOM;INDF;MASC+FEM;SG
اِختلافی	omtvistade	اِختلافی	omtvistad	ADJ;NOM	ADJ;NOM;PL;PST;V.PTCP
اِختلافی	ifrågasatta	اِختلافی	ifrågasätta	ADJ;NOM	ADJ;NOM;PL;PST;V.PTCP
اِختلافی	omstridda	اِختلافی	omstridd	ADJ;NOM	ADJ;NOM;PL;PST;V.PTCP
اِختلافی	ifrågasatt	اِختلافی	ifrågasätta	ADJ;NOM	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
اِختلال	hindrande	اِختلال	hindrande	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
اِختلال	oordning	اِختلال	oordning	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
اِختلال	störning	اِختلال	störning	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
اِختلال	förvirring	اِختلال	förvirring	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
اِختلال	brist	اِختلال	brist	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
اِختناق	kvävning	اِختناق	kvävning	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
اِختناق	kvävning	اِختناق	kvävning	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
اِختیار	val	اِختیار	val	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
اِختیار	choice	اِختیار	choice	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
اِختیار	kraft	اِختیار	kraft	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
اِختیار	makt	اِختیار	makt	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
اِختیار	power	اِختیار	power	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
اِختیار	val	اِختیار	val	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
اِختیار	domsrätt	اِختیار	domsrätt	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
اِختیار	jurisdiktion	اِختیار	jurisdiktion	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
اِختیار	behörighet	اِختیار	behörighet	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
اِختیار	control	اِختیار	control	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
اِختیار	kontroll	اِختیار	kontroll	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
اِختیار	alternativet	اِختیار	alternativ	N;NOM;MASC;SG;3	N;NOM;DEF;NEUT;SG
اِختیار	alternativ	اِختیار	alternativ	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
اِختیار	möjlighet	اِختیار	möjlighet	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
اِختیار	auktoritet	اِختیار	auktoritet	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
اِختیار	myndigheten	اِختیار	myndighet	N;NOM;MASC;SG;3	N;NOM;DEF;MASC+FEM;SG
اِختیار	myndighet	اِختیار	myndighet	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
اِختیار	självständighet	اِختیار	självständighet	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
اِختیار	självbestämmande	اِختیار	självbestämmande	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
اِختیار	autonomi	اِختیار	autonomi	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
اِختیار	självstyre	اِختیار	självstyre	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
اخذ	avdrag	اخذ	avdrag	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
اخذ	utvinning	اخذ	utvinning	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
اخذ	extraktion	اخذ	extraktion	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
اخذ	avdrag	اخذ	avdrag	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
اخذ	härledning	اخذ	härledning	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
اخراجات	kostnader	خرچ	kostnad	N;NOM;MASC;PL;3	N;NOM;INDF;MASC+FEM;PL
اخراجات	utgifter	خرچ	utgift	N;NOM;MASC;PL;3	N;NOM;INDF;MASC+FEM;PL
اخراجات	utlägg	خرچ	utlägg	N;NOM;MASC;PL;3	N;NOM;INDF;NEUT;PL
اخروٹ	valnöt	اخروٹ	valnö	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
اخلاق	etik	اخلاق	etik	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
اخلاق	uppförande	اخلاق	uppförande	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
اخلاق	artighet	اخلاق	artighet	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
اخلاق	moral	اخلاق	moral	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
اخلاق	disposition	اخلاق	disposition	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
اخلاق	artighet	اخلاق	artighet	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
ادا	hållningen	ادا	hållning	N;NOM;MASC;SG;3	N;NOM;DEF;MASC+FEM;SG
ادا	hållning	ادا	hållning	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
ادا	avbetalning	ادا	avbetalning	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
ادا	betalning	ادا	betalning	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
ادا	utbetalning	ادا	utbetalning	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
ادا	stil	ادا	stil	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
ادا	style	ادا	style	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
ادات	instrument	ادات	instrument	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
ادات	verktyg	ادات	verktyg	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
ادات	alfabetet	ادات	alfabete	N;NOM;MASC;SG;3	N;NOM;DEF;NEUT;SG
ادات	brev	ادات	brev	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
اِدارت	sammanställningen	اِدارت	sammanställning	N;NOM;MASC;SG;3	N;NOM;DEF;MASC+FEM;SG
اِدارت	sammanställning	اِدارت	sammanställning	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
اِدارہ	institution	اِدارہ	institution	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
اِدارہ	institutionen	اِدارہ	institution	N;NOM;MASC;SG;3	N;NOM;DEF;MASC+FEM;SG
اُداسی	melankoli	اُداسی	melankoli	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
اُداسی	sorg	اُداسی	sorg	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
اُداسی	fakir	اُداسی	fakir	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
اداکار	aktör	اداکار	aktör	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
اداکار	skådespelare	اداکار	skådespelare	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
اداکارہ	aktris	اداکارہ	aktris	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
اداکارہ	skådespelerska	اداکارہ	skådespelersk	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
ادانی	elakt	ادانی	elakt	ADJ	ADJ;NOM;INDF;NEUT;SG
ادانی	elak	ادانی	elak	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
ادائیگی	avbetalning	ادائیگی	avbetalning	N;NOM;FEM;SG;3	N;NOM;INDF;MASC+FEM;SG
ادائیگی	betalning	ادائیگی	betalning	N;NOM;FEM;SG;3	N;NOM;INDF;MASC+FEM;SG
ادائیگی	utbetalning	ادائیگی	utbetalning	N;NOM;FEM;SG;3	N;NOM;INDF;MASC+FEM;SG
ادب	litteratur	ادب	litteratur	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
ادب	litteraturen	ادب	litteratur	N;NOM;MASC;SG;3	N;NOM;DEF;MASC+FEM;SG
ادب	vördnad	ادب	vördna	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
ادب	respekt	ادب	respekt	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
ادب	respekten	ادب	respekt	N;NOM;MASC;SG;3	N;NOM;DEF;MASC+FEM;SG
ادب	litteratur	ادب	litteratur	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
ادب	litteraturen	ادب	litteratur	N;NOM;MASC;SG;3	N;NOM;DEF;MASC+FEM;SG
ادب	vördnad	ادب	vördna	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
ادب	respekt	ادب	respekt	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
ادب	respekten	ادب	respekt	N;NOM;MASC;SG;3	N;NOM;DEF;MASC+FEM;SG
ادرک	ingefära	ادرک	ingefär	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
ادرک	ginger	ادرک	ging	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
ادوات	instrumenten	ادوات	instrument	N;NOM;MASC;PL;3	N;NOM;DEF;NEUT;PL
ادویات	läkemedel	دوای	läkemedel	N;NOM;MASC;PL;3	N;NOM;INDF;NEUT;PL
ادویات	droger	دوای	drog	N;NOM;MASC;PL;3	N;NOM;INDF;MASC+FEM;PL
ادویات	narkotika	دوای	narkotika	N;NOM;MASC;PL;3	N;NOM;INDF;MASC+FEM;PL
ادویات	läkemedel	دوای	läkemedel	N;NOM;MASC;PL;3	N;NOM;INDF;NEUT;PL
ادویات	mediciner	دوای	medicin	N;NOM;MASC;PL;3	N;NOM;INDF;MASC+FEM;PL
ادویاتی	medicinskt	ادویاتی	medicinsk	ADJ;NOM	ADJ;NOM;INDF;NEUT;SG
ادیان	religioner	ادیان	religion	N;NOM;MASC;PL;3	N;NOM;INDF;MASC+FEM;PL
ادیب	författaren	ادیب	författare	N;NOM;MASC;SG;3	N;NOM;DEF;MASC+FEM;SG
ادیب	upphovsman	ادیب	upphovsman	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
ادیب	författaren	ادیب	författare	N;NOM;MASC;SG;3	N;NOM;DEF;MASC+FEM;SG
ادیب	upphovsman	ادیب	upphovsman	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
ادیب	writer	ادیب	prit	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
اِدھر	stänga	اِدھر	stänga	V;SG;V.PTCP;ACT	V;IMP;NFIN;ACT
اِدھر	stäng	اِدھر	stäng	V;SG;V.PTCP;ACT	V;IMP;FIN;ACT
ادِھکاری	auktoritet	ادِھکاری	auktoritet	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
ادِھکاری	myndigheten	ادِھکاری	myndighet	N;NOM;MASC;SG;3	N;NOM;DEF;MASC+FEM;SG
ادِھکاری	myndighet	ادِھکاری	myndighet	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
ادِھکاری	ägande	ادِھکاری	äga	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
ادِھکاری	äganderätt	ادِھکاری	äganderätt	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
ادِھکاری	ägarskap	ادِھکاری	ägarskap	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
اذکار	stories	اذکار	storium	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
اِرادتاً	avsiktligt	اِرادتاً	avsiktlig	ADV	ADV
اِرادتاً	avsiktligt	اِرادتاً	avsiktlig	ADV	ADV
اِرادی	avsiktlig	اِرادی	avsiktlig	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
اِرادی	avsiktliga	اِرادی	avsiktlig	ADJ	ADJ;NOM;PL
اِرادی	avsiktlig	اِرادی	avsiktlig	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
اِرادی	avsiktliga	اِرادی	avsiktlig	ADJ	ADJ;NOM;PL
اراضی	field	اراضی	field	N;NOM;FEM;SG;3	N;NOM;INDF;MASC+FEM;SG
اراضی	fält	اراضی	fält	N;NOM;FEM;SG;3	N;NOM;INDF;NEUT;SG
اراضی	fältet	اراضی	fält	N;NOM;FEM;SG;3	N;NOM;DEF;NEUT;SG
اراضی	komplott	اراضی	komplott	N;NOM;FEM;SG;3	N;NOM;INDF;MASC+FEM;SG
اراضی	egendom	اراضی	egendom	N;NOM;FEM;SG;3	N;NOM;INDF;MASC+FEM;SG
اراکین	medlemmarna	رکن	medlem	N;NOM;MASC;PL;3	N;NOM;DEF;MASC+FEM;PL
اراکین	medlemmar	رکن	medlem	N;NOM;MASC;PL;3	N;NOM;INDF;MASC+FEM;PL
اراکین	ledamöter	رکن	ledamot	N;NOM;MASC;PL;3	N;NOM;INDF;MASC+FEM;PL
اِرتحال	avgång	اِرتحال	avgång	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
اِرتحال	avfärd	اِرتحال	avfärd	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
اِرتحال	död	اِرتحال	död	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
اِرتحال	döden	اِرتحال	död	N;NOM;MASC;SG;3	N;NOM;DEF;MASC+FEM;SG
اِرتحال	death	اِرتحال	death	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
اِرشادات	kommandon	اِرشاد	kommandon	N;NOM;MASC;PL;3	N;NOM;INDF;NEUT;PL
ارض	landet	ارض	land	N;NOM;MASC;SG;3	N;NOM;DEF;NEUT;SG
ارض	land	ارض	land	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
ارض	land	ارض	land	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
ارضی	markbundna	ارضی	markbunden	ADJ	ADJ;NOM;PL;PST;V.PTCP
ارکان	beståndsdelar	رکن	beståndsdel	N;NOM;MASC;PL;3	N;NOM;INDF;MASC+FEM;PL
ارکان	komponenterna	رکن	komponent	N;NOM;MASC;PL;3	N;NOM;DEF;MASC+FEM;PL
ارکان	komponenter	رکن	komponent	N;NOM;MASC;PL;3	N;NOM;INDF;MASC+FEM;PL
ارکان	medlemmarna	رکن	medlem	N;NOM;MASC;PL;3	N;NOM;DEF;MASC+FEM;PL
ارکان	medlemmar	رکن	medlem	N;NOM;MASC;PL;3	N;NOM;INDF;MASC+FEM;PL
ارکان	ledamöter	رکن	ledamot	N;NOM;MASC;PL;3	N;NOM;INDF;MASC+FEM;PL
ارکان	pelarna	رکن	pel	N;NOM;MASC;PL;3	N;NOM;DEF;MASC+FEM;PL
ارکان	stöttepelare	رکن	stöttepelare	N;NOM;MASC;PL;3	N;NOM;INDF;MASC+FEM;PL
ارکان	stolpar	رکن	stolpe	N;NOM;MASC;PL;3	N;NOM;INDF;MASC+FEM;PL
ارکان	pelare	رکن	pelare	N;NOM;MASC;PL;3	N;NOM;INDF;MASC+FEM;PL
ارکان	grundpelare	رکن	grundpelare	N;NOM;MASC;PL;3	N;NOM;INDF;MASC+FEM;PL
ارکان	adelsmän	رکن	adelsman	N;NOM;MASC;PL;3	N;NOM;INDF;MASC+FEM;PL
ارکان	beståndsdelar	رکن	beståndsdel	N;NOM;MASC;PL;3	N;NOM;INDF;MASC+FEM;PL
ارکان	ingredienser	رکن	ingrediens	N;NOM;MASC;PL;3	N;NOM;INDF;MASC+FEM;PL
ارکان	stormän	رکن	storma	N;NOM;MASC;PL;3	N;NOM;INDF;MASC+FEM;PL
ارکان	kolumnerna	رکن	kolumn	N;NOM;MASC;PL;3	N;NOM;DEF;MASC+FEM;PL
ارکان	kolumner	رکن	kolumner	N;NOM;MASC;PL;3	N;NOM;INDF;MASC+FEM;PL
ارکان	huvuden	رکن	huvud	N;NOM;MASC;PL;3	N;NOM;INDF;NEUT;PL
ارمانی	lutande	ارمانی	luta	ADJ	ADJ;NOM;PRS;V.PTCP
ارمانی	blivande	ارمانی	blivande	ADJ	ADJ;NOM;PRS;V.PTCP
ارمنی	armeniska	ارمنی	armenisk	ADJ	ADJ;NOM;PL
اڑا	kollade	اڑ	kolla	V;PFV;MASC;SG;V.PTCP;ACT	V;IND;PST;FIN;ACT
اُڑا	flög	اُڑا	flög	V;PFV;MASC;SG;V.PTCP;ACT	V;IMP;FIN;ACT
اڑانا	stötta	اڑانا	stötta	V;PFV;MASC;SG;V.PTCP;ACT	V;NFIN;ACT
اڑانا	stödja	اڑانا	stödja	V;PFV;MASC;SG;V.PTCP;ACT	V;IMP;FIN;ACT
اڑانا	pillar	اڑانا	pilla	V;PFV;MASC;SG;V.PTCP;ACT	V;IMP;FIN;ACT
اڑانا	bära	اڑانا	bära	V;PFV;MASC;SG;V.PTCP;ACT	V;IMP;FIN;ACT
اڑانا	bär	اڑانا	bära	V;PFV;MASC;SG;V.PTCP;ACT	V;IMP;FIN;ACT
اڑنا	stanna	اڑنا	stanna	V;MASC;SG;NFIN;ACT	V;IMP;FIN;ACT
اڑنا	sluta	اڑنا	sluta	V;MASC;SG;NFIN;ACT	V;IMP;FIN;ACT
اڑنا	stoppa	اڑنا	stoppa	V;MASC;SG;NFIN;ACT	V;IMP;FIN;ACT
اُڑنا	försvinner	اُڑنا	försvinna	V;MASC;SG;NFIN;ACT	V;IND;PRS;FIN;ACT
اُڑنا	försvinna	اُڑنا	försvinna	V;MASC;SG;NFIN;ACT	V;IMP;FIN;ACT
اُڑنا	exploderar	اُڑنا	explodera	V;MASC;SG;NFIN;ACT	V;IND;PRS;FIN;ACT
اُڑنا	explodera	اُڑنا	explodera	V;MASC;SG;NFIN;ACT	V;IMP;FIN;ACT
اُڑنا	fly	اُڑنا	fly	V;MASC;SG;NFIN;ACT	V;IMP;FIN;ACT
اُڑنا	flyger	اُڑنا	flyga	V;MASC;SG;NFIN;ACT	V;IND;PRS;FIN;ACT
اُڑنا	flyga	اُڑنا	flyga	V;MASC;SG;NFIN;ACT	V;IMP;FIN;ACT
اُڑنا	sväva	اُڑنا	sväv	V;MASC;SG;NFIN;ACT	V;IMP;FIN;ACT
اُڑنا	svävar	اُڑنا	sväv	V;MASC;SG;NFIN;ACT	V;IND;PRS;FIN;ACT
ازلی	evig	ازلی	evig	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
ازلی	evig	ازلی	evig	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
ازلی	eviga	ازلی	evig	ADJ	ADJ;NOM;PL
ازواج	hustrur	ازواج	hustru	N;NOM;MASC;PL;3	N;NOM;INDF;MASC+FEM;PL
ازواج	fruar	ازواج	fru	N;NOM;MASC;PL;3	N;NOM;INDF;MASC+FEM;PL
ازواج	makar	ازواج	make	N;NOM;MASC;PL;3	N;NOM;INDF;MASC+FEM;PL
ازواج	makar	ازواج	make	N;NOM;MASC;PL;3	N;NOM;INDF;MASC+FEM;PL
اساتذہ	masters	اساتذہ	mast	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
اساس	foundation	اساس	foundation	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
اساس	rf	اساس	rf	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
اساس	stiftelsen	اساس	stiftelse	N;NOM;MASC;SG;3	N;NOM;DEF;MASC+FEM;SG
اساس	stiftelse	اساس	stiftelse	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
اساس	base	اساس	base	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
اساس	bas	اساس	ba	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
اساس	basen	اساس	bas	N;NOM;MASC;SG;3	N;NOM;DEF;MASC+FEM;SG
اساسی	grundläggande	اساسی	grundläggande	ADJ	ADJ;NOM;PRS;V.PTCP
اساسی	fundamentala	اساسی	fundamental	ADJ	ADJ;NOM;PL
اساسی	fundamentalt	اساسی	fundamental	ADJ	ADJ;NOM;INDF;NEUT;SG
اساسی	primär	اساسی	primär	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
اساسی	primära	اساسی	primär	ADJ	ADJ;NOM;PL
اساسی	grundläggande	اساسی	grundläggande	ADJ	ADJ;NOM;PRS;V.PTCP
اساسی	fundamentala	اساسی	fundamental	ADJ	ADJ;NOM;PL
اساسی	fundamentalt	اساسی	fundamental	ADJ	ADJ;NOM;INDF;NEUT;SG
اساسی	primär	اساسی	primär	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
اساسی	primära	اساسی	primär	ADJ	ADJ;NOM;PL
اساسی	grundläggande	اساسی	grundläggande	ADJ	ADJ;NOM;PRS;V.PTCP
اساطیری	legendarisk	اساطیری	legendarisk	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
اساطیری	legendariska	اساطیری	legendarisk	ADJ	ADJ;NOM;PL
اساطیری	mytiska	اساطیری	mytisk	ADJ	ADJ;NOM;PL
اساطیری	fantastiska	اساطیری	fantastisk	ADJ	ADJ;NOM;PL
اساطیری	mytologiska	اساطیری	mytologisk	ADJ	ADJ;NOM;PL
اساطِین	stolpar	اساطِین	stolpe	N;NOM;MASC;PL;3	N;NOM;INDF;MASC+FEM;PL
اساطِین	pelarna	اساطِین	pel	N;NOM;MASC;PL;3	N;NOM;DEF;MASC+FEM;PL
اساطِین	stöttepelare	اساطِین	stöttepelare	N;NOM;MASC;PL;3	N;NOM;INDF;MASC+FEM;PL
اساطِین	stolpar	اساطِین	stolpe	N;NOM;MASC;PL;3	N;NOM;INDF;MASC+FEM;PL
اساطِین	pelare	اساطِین	pelare	N;NOM;MASC;PL;3	N;NOM;INDF;MASC+FEM;PL
اساطِین	grundpelare	اساطِین	grundpelare	N;NOM;MASC;PL;3	N;NOM;INDF;MASC+FEM;PL
اساطِین	kolumnerna	اساطِین	kolumn	N;NOM;MASC;PL;3	N;NOM;DEF;MASC+FEM;PL
اساطِین	kolumner	اساطِین	kolumner	N;NOM;MASC;PL;3	N;NOM;INDF;MASC+FEM;PL
اسالیب	sätt	اسالیب	sätt	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
اسالیب	styles	اسالیب	styla	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
اسالیب	uppförande	اسالیب	uppförande	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
اسباب	varor	اسباب	vara	N;NOM;MASC;PL;3	N;NOM;INDF;MASC+FEM;PL
اسباب	saker	اسباب	sak	N;NOM;MASC;PL;3	N;NOM;INDF;MASC+FEM;PL
اسباب	anledningar	اسباب	anledning	N;NOM;MASC;PL;3	N;NOM;INDF;MASC+FEM;PL
اسباب	orsaker	اسباب	orsak	N;NOM;MASC;PL;3	N;NOM;INDF;MASC+FEM;PL
اسباب	artiklar	اسباب	artikel	N;NOM;MASC;PL;3	N;NOM;INDF;MASC+FEM;PL
اسباب	artiklarna	اسباب	artikel	N;NOM;MASC;PL;3	N;NOM;DEF;MASC+FEM;PL
اسباب	inventarier	اسباب	inventarium	N;NOM;MASC;PL;3	N;NOM;INDF;MASC+FEM;PL
اسباب	möbler	اسباب	möbel	N;NOM;MASC;PL;3	N;NOM;INDF;MASC+FEM;PL
اسباب	resurser	اسباب	resurs	N;NOM;MASC;PL;3	N;NOM;INDF;MASC+FEM;PL
اسباب	orsaker	اسباب	orsak	N;NOM;MASC;PL;3	N;NOM;INDF;MASC+FEM;PL
اسباق	lärdomar	اسباق	lärdom	N;NOM;MASC;PL;3	N;NOM;INDF;MASC+FEM;PL
اسباق	lektioner	اسباق	lektion	N;NOM;MASC;PL;3	N;NOM;INDF;MASC+FEM;PL
اسپتال	sjukhus	اسپتال	sjukhus	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
اسپتال	sjukhuset	اسپتال	sjukhus	N;NOM;MASC;SG;3	N;NOM;DEF;NEUT;SG
اُستاد	instruktör	اُستاد	instruktör	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
اُستادی	listig	اُستادی	listig	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
اِستجابت	acceptans	اِستجابت	acceptans	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
اِستجابت	begäran	اِستجابت	begära	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
اِستجابت	önskemål	اِستجابت	önskemål	N;NOM;MASC;SG;3	N;NOM;INDF;NEUT;SG
اِستجابت	ansökan	اِستجابت	ansökan	N;NOM;MASC;SG;3	N;NOM;DEF;MASC+FEM;SG
اِستحضار	uppriktighet	اِستحضار	uppriktighet	N;NOM;MASC;SG;3	N;NOM;INDF;MASC+FEM;SG
