και	och	και	och	CONJ	CONJ
βόρεια	norrut	βόρεια	norrut	ADV	ADV
πόλεις	städer	πόλη	stad	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
πόλεις	städer	πόλη	stad	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
πόλεις	orter	πόλη	ort	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
πόλεις	städerna	πόλη	stad	N;NOM;FEM;PL	N;NOM;DEF;MASC+FEM;PL
ιδιαίτερα	särskilt	ιδιαίτερα	särskilt	ADV	ADV
ιδιαίτερα	speciellt	ιδιαίτερα	speciell	ADV	ADV
ιδιαίτερα	särskilt	ιδιαίτερα	särskilt	ADV	ADV
γεγονός	händelse	γεγονός	händelse	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
γεγονός	evenemang	γεγονός	evenemang	N;NOM;NEUT;SG	N;NOM;INDF;NEUT;SG
γεγονός	event	γεγονός	event	N;NOM;NEUT;SG	N;NOM;INDF;NEUT;SG
γεγονός	evenemanget	γεγονός	evenemang	N;NOM;NEUT;SG	N;NOM;DEF;NEUT;SG
γεγονός	faktum	γεγονός	faktum	N;NOM;NEUT;SG	N;NOM;DEF;NEUT;SG
σελίδα	sida	σελίδα	sida	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
σελίδα	sidan	σελίδα	sida	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
θέμα	tema	θέμα	tema	N;NOM;NEUT;SG	N;NOM;INDF;NEUT;SG
θέμα	föremål	θέμα	föremål	N;NOM;NEUT;SG	N;NOM;INDF;NEUT;SG
θέμα	ämne	θέμα	ämne	N;NOM;NEUT;SG	N;NOM;INDF;NEUT;SG
ηλικία	ålder	ηλικία	ålder	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
ηλικία	åldern	ηλικία	ålder	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
χρησιμοποιείται	används	χρησιμοποιώ	använda	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;IND;PRS;FIN;PASS
πρώτα	först	πρώτα	först	ADV	ADV
μέγεθος	storlek	μέγεθος	storlek	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
μέγεθος	storleken	μέγεθος	storlek	N;NOM;NEUT;SG	N;NOM;DEF;MASC+FEM;SG
θεωρείται	anses	θεωρώ	anse	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;NFIN;PASS
εδώ	här	εδώ	här	ADV	ADV
νότια	söderut	νότιος	söderut	ADV	ADV
σημείο	punkt	σημείο	punkt	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
σημείο	poäng	σημείο	poäng	N;NOM;NEUT;SG	N;NOM;INDF;NEUT;SG
σημείο	point	σημείο	point	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
ήδη	redan	ήδη	redan	ADV	ADV
σχεδόν	nästan	σχεδόν	nästan	ADV	ADV
σχεδόν	nästan	σχεδόν	nästan	ADV	ADV
ένωση	union	ένωση	union	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
ένωση	fackförening	ένωση	fackförening	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
ένωση	unionen	ένωση	union	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
ένωση	föreningen	ένωση	förening	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
ένωση	förening	ένωση	förening	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
ένωση	association	ένωση	association	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
περισσότερο	mera	πολύ	mycket	ADV;CMPR	ADV;CMPR
περισσότερο	mer	πολύ	mycket	ADV;CMPR	ADV;CMPR
εκκλησία	kyrkan	εκκλησία	kyrka	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
εκκλησία	kyrka	εκκλησία	kyrka	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
εκδόσεις	publikationer	έκδοση	publikation	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
μουσείο	museum	μουσείο	museum	N;NOM;NEUT;SG	N;NOM;INDF;NEUT;SG
μουσείο	museet	μουσείο	museet	N;NOM;NEUT;SG	N;NOM;DEF;NEUT;SG
συμμετοχή	delaktighet	συμμετοχή	delaktighet	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
συμμετοχή	engagemang	συμμετοχή	engagemang	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
συμμετοχή	inblandning	συμμετοχή	inblandning	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
συμμετοχή	medverkan	συμμετοχή	medverkan	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
συμμετοχή	delaktighet	συμμετοχή	delaktighet	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
συμμετοχή	deltagande	συμμετοχή	deltagande	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
συμμετοχή	medbestämmande	συμμετοχή	medbestämmande	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
δυο	två	δύο	två	NUM;NOM;PL	NUM;NOM
μεγαλύτερη	större	μεγάλος	stor	ADJ;NOM;CMPR;FEM;SG	ADJ;NOM;CMPR
μεγαλύτερη	äldre	μεγάλος	gammal	ADJ;NOM;CMPR;FEM;SG	ADJ;NOM;CMPR
μεγαλύτερη	större	μεγάλος	stor	ADJ;NOM;CMPR;FEM;SG	ADJ;NOM;CMPR
μεγαλύτερη	större	μεγάλος	stor	ADJ;NOM;CMPR;FEM;SG	ADJ;NOM;CMPR
ανά	per	ανά	per	ADP	ADP
άτομα	personer	άτομο	person	N;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;PL
άτομα	privatpersoner	άτομο	privatperson	N;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;PL
άτομα	individer	άτομο	individ	N;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;PL
άτομα	människor	άτομο	människa	N;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;PL
άτομα	personer	άτομο	person	N;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;PL
άτομα	folk	άτομο	folk	N;NOM;NEUT;PL	N;NOM;INDF;NEUT;PL
είδος	typ	είδος	typ	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
είδος	art	είδος	art	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
αρκετά	nog	αρκετά	nog	ADV	ADV
αρκετά	tillräckligt	αρκετά	tillräcklig	ADV	ADV
μεγαλύτερο	äldre	μεγάλος	gammal	ADJ;NOM;CMPR;NEUT;SG	ADJ;NOM;CMPR
μεγαλύτερο	större	μεγάλος	stor	ADJ;NOM;CMPR;NEUT;SG	ADJ;NOM;CMPR
μεγαλύτερο	större	μεγάλος	stor	ADJ;NOM;CMPR;NEUT;SG	ADJ;NOM;CMPR
χώρες	länderna	χώρα	land	N;NOM;FEM;PL	N;NOM;DEF;NEUT;PL
χώρες	länder	χώρα	land	N;NOM;FEM;PL	N;NOM;INDF;NEUT;PL
σχολή	skola	σχολή	skola	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
σχολή	skolan	σχολή	skola	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
εναντίον	mot	εναντίον	mot	ADP	ADP
τρία	tre	τρεις	tre	NUM;NOM;NEUT;PL	NUM;NOM
χαρακτηριστικά	karakteristika	χαρακτηριστικός	karakteristik	N;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;PL
χαρακτηριστικά	särdrag	χαρακτηριστικός	särdrag	N;NOM;NEUT;PL	N;NOM;INDF;NEUT;PL
χαρακτηριστικά	kännetecken	χαρακτηριστικός	kännetecken	N;NOM;NEUT;PL	N;NOM;INDF;NEUT;PL
χαρακτηριστικά	egenskaper	χαρακτηριστικός	egenskap	N;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;PL
χαρακτηριστικά	funktioner	χαρακτηριστικός	funktion	N;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;PL
χαρακτηριστικά	attribut	χαρακτηριστικός	attribut	N;NOM;NEUT;PL	N;NOM;INDF;NEUT;PL
όρος	term	όρος	term	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
όρος	termen	όρος	term	N;NOM;MASC;SG	N;NOM;DEF;MASC+FEM;SG
όρος	berget	όρος	berge	N;NOM;MASC;SG	N;NOM;DEF;NEUT;SG
όρος	skick	όρος	skick	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
ιδρύθηκε	grundats	ιδρύω	grunda	V;PFV;IND;SG;3;PST;FIN;PASS	V;V.CVB;PASS
ιδρύθηκε	grundades	ιδρύω	grunda	V;PFV;IND;SG;3;PST;FIN;PASS	V;IND;PST;FIN;PASS
βασιλιάς	king	βασιλιάς	king	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
βασιλιάς	kungen	βασιλιάς	kung	N;NOM;MASC;SG	N;NOM;DEF;MASC+FEM;SG
βασιλιάς	kung	βασιλιάς	kung	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
βασιλιάς	konung	βασιλιάς	konung	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
παιδιά	pojkar	παιδί	pojke	N;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;PL
παιδιά	grabbar	παιδί	grabb	N;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;PL
παιδιά	ungar	παιδί	unge	N;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;PL
παιδιά	barn	παιδί	barn	N;NOM;NEUT;PL	N;NOM;INDF;NEUT;PL
παιδιά	grabbar	παιδί	grabb	N;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;PL
παιδιά	killar	παιδί	killa	N;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;PL
παιδιά	barn	παιδί	barn	N;NOM;NEUT;PL	N;NOM;INDF;NEUT;PL
βραβείο	pris	βραβείο	pris	N;NOM;NEUT;SG	N;NOM;INDF;NEUT;SG
βραβείο	utmärkelse	βραβείο	utmärkelse	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
βραβείο	tilldelning	βραβείο	tilldelning	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
άρχισε	påbörjade	αρχίζω	påbörja	V;PFV;IND;SG;3;PST;FIN;ACT	V;IND;PST;V.PTCP;ACT
άρχισε	började	αρχίζω	börja	V;PFV;IND;SG;3;PST;FIN;ACT	V;IND;PST;FIN;ACT
άρχισε	startade	αρχίζω	starta	V;PFV;IND;SG;3;PST;FIN;ACT	V;IND;PST;FIN;ACT
αρχαία	uråldrig	αρχαίος	uråldrig	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
αρχαία	forntida	αρχαίος	forntida	ADJ;NOM;FEM;SG	ADJ;NOM
τι	vad	τι	vad	PRO;NOM;NEUT;SG;3	PRO;INDF;NEUT;SG
συμμετείχε	deltog	συμμετέχω	delta	V;IPFV;IND;SG;3;PST;FIN;ACT	V;IND;PST;FIN;ACT
παραγωγή	produktionen	παραγωγή	produktion	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
παραγωγή	produktion	παραγωγή	produktion	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
παραγωγή	tillverkning	παραγωγή	tillverkning	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
ηθοποιός	aktris	ηθοποιός	aktris	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
ηθοποιός	skådespelerska	ηθοποιός	skådespelersk	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
ηθοποιός	aktör	ηθοποιός	aktör	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
ηθοποιός	skådespelare	ηθοποιός	skådespelare	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
ούτε	varken	ούτε	varken	CONJ	CONJ
δυνάμεις	krafter	δύναμη	kraft	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
δυνάμεις	befogenheter	δύναμη	befogenhet	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
δυνάμεις	maktbefogenheter	δύναμη	maktbefogenhet	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
δυνάμεις	styrkorna	δύναμη	styrka	N;NOM;FEM;PL	N;NOM;DEF;MASC+FEM;PL
δυνάμεις	styrkor	δύναμη	styrka	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
δυνάμεις	krafter	δύναμη	kraft	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
δυνάμεις	styrkor	δύναμη	styrka	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
ελληνικό	grekiskt	ελληνικός	grekisk	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;NEUT;SG
ελληνικό	grekisk	ελληνικός	grekisk	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;MASC+FEM;SG
γνωστό	känd	γνωστός	känd	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
γνωστό	känt	γνωστός	känd	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
παγκόσμιο	globalt	παγκόσμιος	global	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;NEUT;SG
βιβλίο	bok	βιβλίο	bok	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
βιβλίο	book	βιβλίο	book	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
διάστημα	intervall	διάστημα	intervall	N;NOM;NEUT;SG	N;NOM;INDF;NEUT;SG
διάστημα	rymd	διάστημα	rymd	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
διάστημα	rymden	διάστημα	rymd	N;NOM;NEUT;SG	N;NOM;DEF;MASC+FEM;SG
διάστημα	utrymme	διάστημα	utrymme	N;NOM;NEUT;SG	N;NOM;INDF;NEUT;SG
οικογένεια	familjen	οικογένεια	familj	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
οικογένεια	familj	οικογένεια	familj	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
οικογένεια	family	οικογένεια	family	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
οικογένεια	släkt	οικογένεια	släkt	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
μέτρα	åtgärder	μέτρο	åtgärd	N;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;PL
σημαίνει	betyder	σημαίνω	betyda	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;PRS;FIN;ACT
σημαίνει	innebär	σημαίνω	innebära	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;PRS;FIN;ACT
πέντε	fem	πέντε	fem	NUM;NOM;MASC;PL	NUM;NOM
παραπάνω	ovan	παραπάνω	ovan	ADV	ADV
παραπάνω	ovanför	παραπάνω	ovanför	ADV	ADV
υπουργός	ministern	υπουργός	minister	N;NOM;MASC;SG	N;NOM;DEF;MASC+FEM;SG
υπουργός	minister	υπουργός	minister	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
πρότυπο	modellen	πρότυπο	modell	N;NOM;NEUT;SG	N;NOM;DEF;MASC+FEM;SG
πρότυπο	förebild	πρότυπο	förebild	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
πρότυπο	model	πρότυπο	model	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
πρότυπο	förlaga	πρότυπο	förlaga	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
πρότυπο	modell	πρότυπο	modell	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
πρότυπο	mall	πρότυπο	mall	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
πρότυπο	mallen	πρότυπο	mall	N;NOM;NEUT;SG	N;NOM;DEF;MASC+FEM;SG
πρότυπο	standarden	πρότυπο	standard	N;NOM;NEUT;SG	N;NOM;DEF;MASC+FEM;SG
πρότυπο	standard	πρότυπο	standard	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
αριθμός	tal	αριθμός	tal	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
αριθμός	antal	αριθμός	antal	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
αριθμός	nummer	αριθμός	nummer	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
εταιρεία	sällskap	εταιρεία	sällskap	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
εταιρεία	bolag	εταιρεία	bolag	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
εταιρεία	företaget	εταιρεία	företag	N;NOM;FEM;SG	N;NOM;DEF;NEUT;SG
σώμα	body	σώμα	body	N;NOM;NEUT;SG	N
σώμα	kropp	σώμα	kropp	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
σώμα	kroppen	σώμα	kropp	N;NOM;NEUT;SG	N;NOM;DEF;MASC+FEM;SG
σώμα	kropps	σώμα	kropp	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
σώμα	kåren	σώμα	kåre	N;NOM;NEUT;SG	N;NOM;DEF;MASC+FEM;SG
σώμα	kår	σώμα	kå	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
σώμα	corps	σώμα	corps	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
πρωτεύουσα	huvudstad	πρωτεύουσα	huvudstad	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
πρωτεύουσα	kapitalet	πρωτεύουσα	kapital	N;NOM;FEM;SG	N;NOM;DEF;NEUT;SG
πρωτεύουσα	capital	πρωτεύουσα	capital	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
πρωτεύουσα	huvudstaden	πρωτεύουσα	huvudstad	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
πρωτεύουσα	kapital	πρωτεύουσα	kapital	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
παράλληλα	parallellt	παράλληλα	parallell	ADV	ADV
σύνολο	summa	σύνολο	summa	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
γνωστή	känd	γνωστός	känd	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
γνωστή	känt	γνωστός	känd	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
νησί	ön	νησί	ön	N;NOM;NEUT;SG	N;NOM;DEF;MASC+FEM;SG
επίπεδο	nivå	επίπεδο	nivå	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
επίπεδο	level	επίπεδο	level	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
επιτυχία	succé	επιτυχία	succé	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
επιτυχία	framgång	επιτυχία	framgång	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
άλλους	andra	άλλος	annan	PRO;NOM;MASC;PL;3	PRO;INDF;PL
πίσω	tillbaks	πίσω	tillbaks	ADV	ADV
πίσω	tillbaka	πίσω	tillbaka	ADV	ADV
πίσω	bakåt	πίσω	bakåt	ADV	ADV
αρχή	start	αρχή	star	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
αρχή	början	αρχή	början	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
αρχή	principen	αρχή	princip	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
αρχή	princip	αρχή	princip	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
αρχή	auktoritet	αρχή	auktoritet	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
αρχή	myndigheten	αρχή	myndighet	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
αρχή	myndighet	αρχή	myndighet	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
άδεια	licens	άδεια	lic	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
άδεια	körkort	άδεια	körkort	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
άδεια	license	άδεια	license	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
άδεια	tillåtelse	άδεια	tillåtelse	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
άδεια	behörighet	άδεια	behörighet	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
άδεια	tillstånd	άδεια	tillstånd	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
άδεια	licens	άδεια	lic	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
άδεια	tillstånd	άδεια	tillstånd	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
άδεια	tom	άδεια	tom	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
επιπλέον	ytterligare	επιπλέον	ytterlig	ADV	ADV;CMPR
συγγραφέας	writer	συγγραφέα	prit	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
συγγραφέας	författaren	συγγραφέα	författare	N;NOM;MASC;SG	N;NOM;DEF;MASC+FEM;SG
συγγραφέας	upphovsman	συγγραφέα	upphovsman	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
θάνατοι	dödsfall	θάνατος	dödsfall	N;NOM;MASC;PL	N;NOM;INDF;NEUT;PL
γ΄	iii	γ΄	iii	N	N;NOM
τραγούδι	sång	τραγούδι	sång	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
τραγούδι	låten	τραγούδι	låt	N;NOM;NEUT;SG	N;NOM;DEF;MASC+FEM;SG
τραγούδι	sång	τραγούδι	sång	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
κόρη	dotter	κόρη	dott	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
κόρη	dottern	κόρη	dotter	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
πάλι	igen	πάλι	igen	ADV	ADV
πάλι	återigen	πάλι	återigen	ADV	ADV
επαρχία	provins	επαρχία	provins	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
επαρχία	län	επαρχία	län	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
επαρχία	provinsen	επαρχία	provins	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
άλλοι	andra	άλλος	annan	PRO;NOM;MASC;PL;3	PRO;INDF;PL
κέρδισε	vunnit	κερδίζω	vinna	V;PFV;IND;SG;3;PST;FIN;ACT	V;V.CVB;ACT
κέρδισε	vann	κερδίζω	vann	V;PFV;IND;SG;3;PST;FIN;ACT	V;IND;PST;FIN;ACT
βασίλειο	kungarike	βασίλειο	kungarike	N;NOM;NEUT;SG	N;NOM;INDF;NEUT;SG
βασίλειο	rike	βασίλειο	rike	N;NOM;NEUT;SG	N;NOM;INDF;NEUT;SG
βασίλειο	kungariket	βασίλειο	kungarik	N;NOM;NEUT;SG	N;NOM;DEF;NEUT;SG
συνολικά	totalt	συνολικά	total	ADV	ADV
συνολικά	sammanlagt	συνολικά	sammanlagd	ADV	ADV
συνολικά	totalt	συνολικά	total	ADV	ADV
συνολικά	generellt	συνολικά	generellt	ADV	ADV
συνολικά	överlag	συνολικά	överlag	ADV	ADV
γνωστός	känd	γνωστός	känd	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
γνωστός	känt	γνωστός	känd	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
γνωστός	bekant	γνωστός	bekant	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;NEUT;SG
πληροφορίες	upplysningar	πληροφορία	upplysning	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
πληροφορίες	uppgifter	πληροφορία	uppgift	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
εθνικό	nationellt	εθνικός	nationell	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;NEUT;SG
εθνικό	nationell	εθνικός	nationell	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;MASC+FEM;SG
ποτέ	aldrig	ποτέ	aldrig	ADV	ADV;NEG
ποτέ	någonsin	ποτέ	någonsin	ADV	ADV
διάφορες	olika	διάφορος	olik	ADJ;NOM;FEM;PL	ADJ;NOM;PL
πρόγραμμα	program	πρόγραμμα	program	N;NOM;NEUT;SG	N;NOM;INDF;NEUT;SG
πρόγραμμα	programmet	πρόγραμμα	program	N;NOM;NEUT;SG	N;NOM;DEF;NEUT;SG
πρόγραμμα	tidsplan	πρόγραμμα	tidsplan	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
πρόγραμμα	tidtabell	πρόγραμμα	tidtabell	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
πρόγραμμα	schema	πρόγραμμα	schema	N;NOM;NEUT;SG	N;NOM;INDF;NEUT;SG
πρόγραμμα	program	πρόγραμμα	program	N;NOM;NEUT;SG	N;NOM;INDF;NEUT;SG
πρόγραμμα	programmet	πρόγραμμα	program	N;NOM;NEUT;SG	N;NOM;DEF;NEUT;SG
χιλιόμετρα	kilometer	χιλιόμετρο	kilomet	N;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;PL
χιλιόμετρα	kilometer	χιλιόμετρο	kilomet	N;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;PL
κάτοικοι	invånare	κάτοικος	invånare	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
κάτοικοι	innevånare	κάτοικος	innevånare	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
κάτοικοι	invånare	κάτοικος	invånare	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
άρθρα	artiklar	άρθρο	artikel	N;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;PL
άρθρα	artiklarna	άρθρο	artikel	N;NOM;NEUT;PL	N;NOM;DEF;MASC+FEM;PL
δημοκρατία	republik	δημοκρατία	republik	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
δημοκρατία	republiken	δημοκρατία	republik	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
δημοκρατία	demokratin	δημοκρατία	demokrati	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
δημοκρατία	demokrati	δημοκρατία	demokrati	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
πόλεμος	kriget	πόλεμος	krig	N;NOM;MASC;SG	N;NOM;DEF;NEUT;SG
πόλεμος	krig	πόλεμος	krig	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
εφημερίδα	tidningen	εφημερίδα	tidning	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
εφημερίδα	tidning	εφημερίδα	tidning	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
εφημερίδα	dagstidning	εφημερίδα	dagstidning	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
μικρό	liten	μικρός	liten	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;MASC+FEM;SG
μικρό	lilla	μικρός	liten	ADJ;NOM;NEUT;SG	ADJ;NOM;DEF;SG
μικρό	liten	μικρός	liten	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;MASC+FEM;SG
