まで	inntil	まで	inntil	ADP	ADP
構造	strukturer	構造	struktur	N	N;INDF;MASC;PL
構造	byggverk	構造	byggverk	N	N;INDF;NEUT;SG
構造	struktur	構造	struktur	N	N;INDF;MASC;SG
以前	before	以前	brfor	N	N;INDF;NEUT;SG
サービス	tjenester	サービス	tjeneste	N	N;INDF;FEM;PL
サービス	servise	サービス	servise	N	N;INDF;NEUT;SG
サービス	tjeneste	サービス	tjeneste	N	N;INDF;FEM;SG
サービス	service	サービス	service	N	N;INDF;MASC;SG
テーマ	temaer	テーマ	tema	N	N;INDF;MASC;PL
テーマ	tema	テーマ	tema	N	N;INDF;NEUT;SG
面積	areal	面積	areal	N	N;INDF;NEUT;SG
面積	område	面積	område	N	N;INDF;NEUT;SG
面積	området	面積	område	N	N;DEF;NEUT;SG
面積	area	面積	area	N	N;INDF;MASC;SG
エンジン	motor	エンジン	motor	N	N;INDF;MASC;SG
エンジン	motorer	エンジン	motore	N	N;INDF;FEM;SG
エンジン	motorene	エンジン	motore	N	N;DEF;FEM;PL
ビル	regning	ビル	regning	N	N;INDF;FEM;SG
ビル	bill	ビル	bill	N	N;INDF;MASC;SG
設定	konfigurere	設定	konfigurere	V	V;NFIN
ライブ	live	ライブ	live	N	N
ライブ	lev	ライブ	la	N	N;INDF;MASC;SG
ライブ	direktesending	ライブ	direktesending	N	N;INDF;FEM;SG
含む	inneheld	含む	innehalde	V	V;IND;PRS;FIN
含む	inkluderer	含む	inkludere	V	V;IND;PRS;FIN
含む	omfatter	含む	omfatter	V	V;IND;PRS;FIN
専門	ekspertisen	専門	ekspertis	N	N;DEF;MASC;SG
専門	ekspertise	専門	ekspertis	N	N;INDF;MASC;SG
機能	funksjon	機能	funksjon	N	N;INDF;MASC;SG
機能	funksjoner	機能	funksjon	N	N;INDF;MASC;SG
機能	funksjonen	機能	funksjon	N	N;DEF;MASC;SG
機能	funksjonalitet	機能	funksjonalitet	N	N;INDF;MASC;SG
身長	høyden	身長	høyd	N	N;DEF;MASC;SG
身長	høyde	身長	høyde	N	N;INDF;MASC;SG
所在	posisjoner	所在	posisjon	N	N;INDF;MASC;SG
所在	plasseringer	所在	plasseringe	N	N;INDF;FEM;PL
所在	steder	所在	stede	N	N;INDF;MASC;PL
所在	beliggenhet	所在	beliggenhet	N	N;DEF;MASC;SG
所在	lokalisering	所在	lokalisering	N	N;INDF;FEM;SG
所在	lokasjon	所在	lokasjon	N	N;INDF;MASC;SG
所在	posisjon	所在	posisjon	N	N;INDF;MASC;SG
所在	plassering	所在	plassering	N	N;INDF;FEM;SG
運転	kjører	運転	kjøre	V	V;IND;PRS;FIN
写真	photo	写真	photo	N	N
写真	foto	写真	foto	N	N;INDF;NEUT;SG
写真	bilete	写真	bilete	N	N;INDF;NEUT;SG
写真	bilde	写真	bilde	N	N;INDF;NEUT;SG
写真	biletet	写真	bilete	N	N;DEF;NEUT;SG
写真	fotografering	写真	fotografering	N	N;INDF;FEM;SG
写真	fotografi	写真	fotografi	N	N;INDF;MASC;SG
写真	photography	写真	photography	N	N
写真	fotografi	写真	fotografi	N	N;INDF;MASC;SG
写真	bildet	写真	bilde	N	N;DEF;NEUT;SG
写真	bilde	写真	bilde	N	N;INDF;NEUT;SG
書店	bokhandel	書店	bokhandel	N	N;INDF;MASC;SG
高い	høgt	高い	høg	ADJ	ADJ;INDF;NEUT;SG
高い	kostbart	高い	kostbar	ADJ	ADJ;INDF;NEUT;SG
高い	dyre	高い	dyr	ADJ	ADJ;PL
高い	dyrt	高い	dyr	ADJ	ADJ;INDF;NEUT;SG
上	ovenfor	上	ovenfor	N	N;INDF;NEUT;SG
上	above	上	above	N	N
宇宙	universe	宇宙	universe	N	N;INDF;MASC;SG
宇宙	univers	宇宙	univers	N	N;INDF;NEUT;SG
宇宙	universet	宇宙	univers	N	N;DEF;NEUT;SG
管理	administrere	管理	administrere	V	V;NFIN
バー	gitter	バー	gitter	N	N;INDF;NEUT;SG
バー	takter	バー	takt	N	N;INDF;FEM;PL
バー	streker	バー	streke	N	N;INDF;FEM;PL
バー	stolper	バー	stolper	N	N;INDF;NEUT;SG
バー	barer	バー	bare	N	N;INDF;FEM;PL
部隊	tropp	部隊	tropp	N	N;INDF;MASC;SG
公園	park	公園	park	N	N;INDF;MASC;SG
公園	parkene	公園	park	N	N;DEF;FEM;PL
公園	parker	公園	parker	N	N;INDF;NEUT;SG
公園	parks	公園	parks	N	N;INDF;NEUT;SG
スポーツ	sport	スポーツ	sport	N	N;INDF;MASC;SG
スポーツ	idrett	スポーツ	idrett	N	N;INDF;MASC;SG
スポーツ	sport	スポーツ	sport	N	N;INDF;MASC;SG
スポーツ	idretter	スポーツ	idretter	N	N;INDF;MASC;PL
スポーツ	idrett	スポーツ	idrett	N	N;INDF;MASC;SG
脚本	filmmanus	脚本	filmmanus	N	N;INDF;MASC;SG
脚本	manus	脚本	manus	N	N;INDF;NEUT;SG
目的	målsettingene	目的	målsetting	N	N;DEF;FEM;PL
目的	målsettinger	目的	målsettinger	N	N;INDF;FEM;PL
目的	formål	目的	formål	N	N;INDF;NEUT;SG
目的	målsetting	目的	målsetting	N	N;INDF;FEM;SG
目的	målsettingen	目的	målsetting	N	N;DEF;MASC;SG
カード	kortet	カード	kort	N	N;DEF;NEUT;SG
カード	card	カード	card	N	N
基本	grunnleggende	基本	grunnleggende	N	N;INDF;MASC;SG
基本	basics	基本	basics	N	N
基本	grunnleggende	基本	grunnleggende	N	N;INDF;MASC;SG
基本	basic	基本	basic	N	N;INDF;NEUT;SG
女優	skuespillerinner	女優	skuespillerinne	N	N;INDF;FEM;PL
女優	skuespillerinnen	女優	skuespillerinn	N	N;DEF;MASC;SG
女優	skuespillerinne	女優	skuespillerinne	N	N;INDF;FEM;SG
女優	skuespiller	女優	skuespille	N	N;INDF;MASC;SG
不明	ukjent	不明	ukjend	ADJ	ADJ;INDF;NEUT;SG
不明	ukjente	不明	ukjenn	ADJ	ADJ;PL
不明	uvisst	不明	uviss	ADJ	ADJ;INDF;NEUT;SG
タイトル	titler	タイトル	titler	N	N;INDF;MASC;SG
タイトル	tittel	タイトル	tittel	N	N;INDF;MASC;SG
政治	politikk	政治	politikk	N	N;INDF;MASC;SG
電気	elektrisitet	電気	elektrisitet	N	N;INDF;MASC;SG
警察	politi	警察	politi	N	N;INDF;NEUT;SG
警察	police	警察	police	N	N;INDF;FEM;SG
警察	politiet	警察	politi	N	N;DEF;NEUT;SG
作成	opprette	作成	opprette	V	V;NFIN
作成	skape	作成	skape	V	V;IMP;NFIN
ガン	pistol	ガン	pistol	N	N;INDF;MASC;SG
ガン	gun	ガン	gun	N	N
ガン	revolver	ガン	revolver	N	N;INDF;MASC;SG
スター	stjerna	スター	stjerne	N	N;DEF;FEM;SG
スター	stjerne	スター	stjerne	N	N;INDF;FEM;SG
自由	gratis	自由	gratis	ADJ	ADJ;INDF;NEUT;SG
自由	fri	自由	fri	ADJ	ADJ;INDF;SG
自由	ledig	自由	ledig	ADJ	ADJ;INDF;SG
自由	frie	自由	fri	ADJ	ADJ;PL
自由	fritt	自由	fri	ADJ	ADJ;INDF;NEUT;SG
過去	fortida	過去	fortid	N	N;DEF;FEM;SG
過去	fortiden	過去	fortid	N	N;DEF;MASC;SG
過去	fortid	過去	fortid	N	N;INDF;FEM;SG
過去	past	過去	past	N	N;INDF
陸軍	army	陸軍	army	N	N
陸軍	hær	陸軍	hær	N	N;INDF;MASC;SG
陸軍	hæren	陸軍	hær	N	N;DEF;MASC;SG
陸軍	armé	陸軍	armé	N	N;INDF;MASC;SG
社長	president	社長	president	N	N;INDF;MASC;SG
社長	presidenten	社長	president	N	N;DEF;MASC;SG
社長	presidenter	社長	president	N	N;INDF;NEUT;SG
団体	organisasjoner	団体	organisasjon	N	N;INDF;MASC;SG
団体	organisasjon	団体	organisasjon	N	N;INDF;MASC;SG
団体	organisasjonen	団体	organisasjon	N	N;DEF;MASC;SG
通り	gate	通り	gate	N	N;INDF;FEM;SG
通り	gaten	通り	gat	N	N;DEF;MASC;SG
通り	gata	通り	gate	N	N;DEF;FEM;SG
通信	korrespondanse	通信	korrespondanse	N	N;INDF;MASC;SG
通信	korrespondansen	通信	korrespondanse	N	N;DEF;MASC;SG
通信	kommunikasjon	通信	kommunikasjon	N	N;INDF;MASC;SG
通信	kommunikasjon	通信	kommunikasjon	N	N;INDF;MASC;SG
俳優	aktører	俳優	aktører	N	N;INDF;FEM;PL
俳優	skuespillerinnen	俳優	skuespillerinn	N	N;DEF;MASC;SG
俳優	skuespillerinne	俳優	skuespillerinne	N	N;INDF;FEM;SG
俳優	skuespiller	俳優	skuespille	N	N;INDF;MASC;SG
俳優	aktør	俳優	aktør	N	N;INDF;MASC;SG
俳優	skuespiller	俳優	skuespille	N	N;INDF;MASC;SG
スペシャル	special	スペシャル	special	N	N;INDF;MASC;SG
スペシャル	spesial	スペシャル	spesial	N	N;INDF;MASC;SG
少年	gutt	少年	gu	N	N;INDF;MASC;SG
少年	gutten	少年	gutt	N	N;DEF;MASC;SG
病院	hospital	病院	hospital	N	N;INDF;MASC;SG
病院	sjukehus	病院	sjukehus	N	N;INDF;NEUT;SG
病院	sykehus	病院	sykehus	N	N;INDF;NEUT;SG
病院	sykehusene	病院	sykehus	N	N;DEF;FEM;PL
病院	sykehus	病院	sykehus	N	N;INDF;NEUT;SG
個人	individ	個人	individ	N	N;INDF;NEUT;SG
個人	individet	個人	individ	N	N;DEF;NEUT;SG
個人	enkeltindivider	個人	enkeltindivid	N	N;INDF;MASC;SG
個人	enkeltpersoner	個人	enkeltperson	N	N;INDF;MASC;PL
個人	individer	個人	individ	N	N;INDF;NEUT;SG
区間	intervall	区間	intervall	N	N;INDF;NEUT;SG
銀行	bank	銀行	bank	N	N;INDF;MASC;SG
研究所	instituttet	研究所	institutt	N	N;DEF;NEUT;SG
研究所	institutt	研究所	institutt	N	N;INDF;NEUT;SG
研究所	institute	研究所	institut	N	N;INDF;NEUT;SG
ニュース	nyheter	ニュース	nyhet	N	N;INDF;FEM;PL
ニュース	news	ニュース	new	N	N
その	andre	その	annan	DET	DET;PL
その	andre	その	annan	DET	DET;PL
文学	litteratur	文学	litteratur	N	N;INDF;MASC;SG
能力	evne	能力	evne	N	N;INDF;FEM;SG
学者	stipendiat	学者	stipendiat	N	N;INDF;MASC;SG
学者	lærd	学者	lærd	N	N;INDF;MASC;SG
空港	lufthavn	空港	lufthavn	N	N;INDF;MASC;SG
空港	flyplass	空港	flyplass	N	N;INDF;MASC;SG
空港	flyplasser	空港	flyplasse	N	N;INDF;FEM;PL
高速	raskt	高速	rask	ADJ	ADJ;INDF;NEUT;SG
高速	rask	高速	rask	ADJ	ADJ;INDF;SG
高速	hurtig	高速	hurtig	ADJ	ADJ;INDF;NEUT;SG
高速	raske	高速	rask	ADJ	ADJ;PL
高速	fort	高速	fort	ADJ	ADJ;INDF;NEUT;SG
言語	språk	言語	språk	N	N;INDF;NEUT;SG
言語	språk	言語	språk	N	N;INDF;NEUT;SG
リリース	frigi	リリース	frigi	N	N;INDF;NEUT;SG
リリース	slipp	リリース	slipp	N	N;INDF;MASC;SG
リリース	løslatelse	リリース	løslatels	N	N;INDF;MASC;SG
リリース	utgivelser	リリース	utgivelser	N	N;INDF;NEUT;SG
会議	konferanse	会議	konferanse	N	N;INDF;MASC;SG
会議	konferansen	会議	konferanse	N	N;DEF;MASC;SG
会議	møtene	会議	møte	N	N;DEF;FEM;PL
会議	møte	会議	møte	N	N;INDF;NEUT;SG
バンド	band	バンド	band	N	N;INDF;NEUT;SG
バンド	band	バンド	band	N	N;INDF;NEUT;SG
追加	legger	追加	legg	V	V;IND;PRS;FIN
移動	flytte	移動	flytte	V	V;IND;FIN
移動	flytte	移動	flytte	V	V;IND;FIN
移動	flytter	移動	flytte	V	V;IND;PRS;FIN
オリンピック	ol	オリンピック	ol	N	N;INDF;NEUT;SG
国民	national	国民	national	N	N;INDF;MASC;SG
国民	nasjon	国民	nasjon	N	N;INDF;MASC;SG
国民	nation	国民	nation	N	N;INDF;MASC;SG
ファン	fans	ファン	fan	N	N;INDF;NEUT;SG
ファン	tilhengere	ファン	tilhengere	N	N;INDF;NEUT;SG
ファン	vifte	ファン	vifte	N	N;INDF;FEM;SG
すべて	everything	すべて	everything	N	N;INDF;FEM;SG
すべて	allting	すべて	allting	N	N;INDF;FEM;SG
環境	miljø	環境	miljø	N	N;INDF;NEUT;SG
環境	miljøer	環境	miljø	N	N;INDF;MASC;PL
大きな	store	大きな	stor	ADJ	ADJ;PL
大きな	stor	大きな	stor	ADJ	ADJ;INDF;SG
大きな	stort	大きな	stor	ADJ	ADJ;INDF;NEUT;SG
競技	konkurranse	競技	konkurranse	N	N;INDF;MASC;SG
会長	formann	会長	formann	N	N;INDF;MASC;SG
会長	ordstyrer	会長	ordstyre	N	N;INDF;FEM;PL
会長	styreleder	会長	styrelede	N	N;INDF;MASC;SG
形式	skjemaet	形式	skjema	N	N;DEF;NEUT;SG
形式	skjema	形式	skjeme	N	N;INDF;NEUT;SG
工場	fabrikkene	工場	fabrikke	N	N;DEF;FEM;PL
工場	fabrikker	工場	fabrikker	N	N;INDF;FEM;PL
工場	fabrikk	工場	fabrikk	N	N;INDF;MASC;SG
相手	motstander	相手	motstand	N	N;INDF;MASC;SG
労働	labour	労働	labour	N	N;INDF;MASC;SG
労働	arbeidskraft	労働	arbeidskraft	N	N;INDF;FEM;SG
労働	rier	労働	rie	N	N;INDF;FEM;PL
事務所	kontor	事務所	kontor	N	N;INDF;NEUT;SG
事務所	kontoret	事務所	kontor	N	N;DEF;NEUT;SG
事務所	office	事務所	office	N	N;INDF;MASC;SG
データ	dataene	データ	data	N	N;DEF;FEM;PL
データ	data	データ	data	N	N;INDF;NEUT;SG
作戦	operasjon	作戦	operasjon	N	N;INDF;MASC;SG
作戦	operation	作戦	operation	N	N;INDF;MASC;SG
オリジナル	originalt	オリジナル	original	ADJ	ADJ;INDF;NEUT;SG
オリジナル	opprinnelig	オリジナル	opprinnelig	ADJ	ADJ;INDF;NEUT;SG
オリジナル	originale	オリジナル	original	ADJ	ADJ;PL
オリジナル	opprinnelige	オリジナル	opprinnelig	ADJ	ADJ;PL
オリジナル	original	オリジナル	original	ADJ	ADJ;INDF;SG
オリジナル	originals	オリジナル	originals	ADJ	ADJ;INDF;NEUT;SG
可能性	muligheter	可能性	muligheter	N	N;INDF;FEM;PL
可能性	mulighetene	可能性	mulighet	N	N;DEF;FEM;PL
可能性	mulighet	可能性	mulighet	N	N;INDF;FEM;SG
種類	typen	種類	type	N	N;DEF;MASC;SG
種類	type	種類	type	N	N;INDF;MASC;SG
種類	typer	種類	type	N	N;INDF;MASC;PL
文字	karakter	文字	karakter	N	N;INDF;MASC;SG
文字	rollefigur	文字	rollefigur	N	N;INDF;MASC;SG
文字	rollefigurer	文字	rollefigur	N	N;INDF;FEM;PL
文字	tegn	文字	tegn	N	N;INDF;NEUT;SG
大統領	president	大統領	president	N	N;INDF;MASC;SG
大統領	presidenten	大統領	president	N	N;DEF;MASC;SG
連邦	føderasjonen	連邦	føderasjon	N	N;DEF;MASC;SG
連邦	federation	連邦	federation	N	N;INDF;MASC;SG
連邦	føderasjon	連邦	føderasjon	N	N;INDF;MASC;SG
ネット	net	ネット	net	N	N;INDF;MASC;SG
ネット	netto	ネット	netto	N	N;INDF;FEM;SG
共和国	republikken	共和国	republikk	N	N;DEF;MASC;SG
共和国	republikk	共和国	republikk	N	N;INDF;MASC;SG
引退	pensjonere	引退	pensjonere	V	V;NFIN
引退	pensjonere	引退	pensjonere	V	V;NFIN
部門	avdeling	部門	avdeling	N	N;INDF;FEM;SG
部門	department	部門	department	N	N;INDF;NEUT;SG
部門	departement	部門	departement	N	N;INDF;NEUT;SG
産業	industri	産業	industri	N	N;INDF;MASC;SG
産業	bransje	産業	bransje	N	N;INDF;MASC;SG
決勝	finale	決勝	finale	N	N;INDF;MASC;SG
決勝	final	決勝	final	N	N;INDF;MASC;SG
プロデューサー	produsenter	プロデューサー	produsenter	N	N;INDF;NEUT;SG
プロデューサー	produsentene	プロデューサー	produsente	N	N;DEF;FEM;PL
プロデューサー	produsent	プロデューサー	produsent	N	N;INDF;MASC;SG
プロデューサー	produsenten	プロデューサー	produsent	N	N;DEF;MASC;SG
系統	avstamning	系統	avstamning	N	N;INDF;FEM;SG
レース	kappløp	レース	kappløp	N	N;INDF;NEUT;SG
レース	rase	レース	rase	N	N;INDF;MASC;SG
レース	race	レース	race	N	N
レース	veddeløp	レース	veddeløp	N	N;INDF;NEUT;SG
レース	racing	レース	racing	N	N;INDF;MASC;SG
レース	blonder	レース	blonde	N	N;INDF;FEM;PL
レース	lace	レース	lace	N	N
郵便	posten	郵便	post	N	N;DEF;MASC;SG
郵便	mail	郵便	mail	N	N;INDF;MASC;SG
郵便	post	郵便	post	N	N;INDF;MASC;SG
項目	oppføringer	項目	oppføringer	N	N;INDF;FEM;PL
カップ	kopper	カップ	kopper	N	N;INDF;NEUT;SG
カップ	cupen	カップ	cup	N	N;DEF;MASC;SG
カップ	kopp	カップ	kopp	N	N;INDF;MASC;SG
カップ	beger	カップ	bege	N	N;INDF;NEUT;SG
カップ	cup	カップ	cup	N	N;INDF;NEUT;SG
ラン	run	ラン	run	N	N;INDF;SG
ラン	kjør	ラン	kjør	N	N;INDF;MASC;SG
ラン	løp	ラン	løp	N	N;INDF;NEUT;SG
レイ	ray	レイ	ray	N	N;INDF;MASC;SG
移転	overføre	移転	overføre	V	V;NFIN
ほぼ	nesten	ほぼ	nesten	ADV	ADV
ほぼ	nesten	ほぼ	nesten	ADV	ADV
交差点	snitt	交差点	snitt	N	N;INDF;NEUT;SG
交差点	krysset	交差点	kryss	N	N;DEF;NEUT;SG
交差点	veikryss	交差点	veikryss	N	N;INDF;MASC;SG
交差点	kryss	交差点	kryss	N	N;INDF;NEUT;SG
イベント	hendelser	イベント	hendelse	N	N;INDF;NEUT;SG
イベント	arrangementer	イベント	arrangement	N	N;INDF;NEUT;SG
イベント	hendingar	イベント	hending	N	N;INDF;FEM;PL
イベント	hendelse	イベント	hendelse	N	N;INDF;MASC;SG
イベント	arrangementet	イベント	arrangement	N	N;DEF;NEUT;SG
イベント	hending	イベント	hending	N	N;INDF;FEM;SG
イベント	arrangement	イベント	arrangement	N	N;INDF;NEUT;SG
カー	kerr	カー	kerr	N	N;INDF;NEUT;SG
出典	kilder	出典	kilder	N	N;INDF;MASC;PL
出典	kilde	出典	kild	N	N;INDF;MASC;SG
ほとんど	nesten	ほとんど	nesten	ADV	ADV
重要	viktig	重要	viktig	ADJ	ADJ;INDF;NEUT;SG
プロジェクト	project	プロジェクト	project	N	N;INDF;NEUT;SG
プロジェクト	prosjekt	プロジェクト	prosjekt	N	N;INDF;NEUT;SG
プロジェクト	prosjekter	プロジェクト	prosjekt	N	N;INDF;FEM;PL
プロジェクト	prosjektene	プロジェクト	prosjekt	N	N;DEF;FEM;PL
電車	tog	電車	ta	N	N;INDF;NEUT;SG
電車	tren	電車	tren	N	N;INDF;MASC;SG
電車	togene	電車	tog	N	N;DEF;FEM;PL
電車	tog	電車	ta	N	N;INDF;NEUT;SG
建築	arkitektur	建築	arkitektur	N	N;INDF;MASC;SG
クラス	klasser	クラス	klasse	N	N;INDF;FEM;PL
クラス	fag	クラス	fag	N	N;INDF;NEUT;PL
クラス	klassene	クラス	klasse	N	N;DEF;FEM;PL
クラス	klasse	クラス	klasse	N	N;INDF;FEM;SG
クラス	klassen	クラス	klasse	N	N;DEF;MASC;SG
アジア	asia	アジア	asia	N	N;INDF;NEUT;SG
全体	helhet	全体	helh	N	N;INDF;SG
全体	hel	全体	hel	N	N
全体	whole	全体	whole	N	N
普通	alminnelig	普通	alminnelig	ADJ	ADJ;INDF;NEUT;SG
普通	ordinær	普通	ordinær	ADJ	ADJ;INDF;SG
普通	ordinært	普通	ordinær	ADJ	ADJ;INDF;NEUT;SG
普通	vanlig	普通	vanlig	ADJ	ADJ;INDF;NEUT;SG
普通	normalt	普通	normal	ADJ	ADJ;INDF;NEUT;SG
普通	normale	普通	normal	ADJ	ADJ;PL
普通	normal	普通	normal	ADJ	ADJ;INDF;SG
舞台	stadier	舞台	stadium	N	N;INDF;FEM;PL
舞台	scenen	舞台	scene	N	N;DEF;MASC;SG
舞台	stage	舞台	stage	N	N;INDF;NEUT;SG
意見	oppfatning	意見	oppfatning	N	N;INDF;FEM;SG
意見	mening	意見	mening	N	N;INDF;FEM;SG
意見	meninger	意見	mening	N	N;INDF;FEM;PL
意見	meningene	意見	mening	N	N;DEF;FEM;PL
再び	igjen	再び	igjen	ADV	ADV
発見	oppdager	発見	oppdage	V	V;IND;PRS;FIN
発見	oppdage	発見	oppdage	V	V;NFIN
発見	oppdager	発見	oppdage	V	V;IND;PRS;FIN
発見	oppdage	発見	oppdage	V	V;NFIN
ローマ	roman	ローマ	roman	N	N;INDF;MASC;SG
ローマ	rome	ローマ	rome	N	N;INDF;NEUT;SG
保護	beskytte	保護	beskytte	V	V;NFIN
保護	beskytte	保護	beskytte	V	V;NFIN
保護	ivareta	保護	ivareta	V	V;NFIN
少女	jente	少女	jente	N	N;INDF;FEM;SG
少女	jenta	少女	jente	N	N;DEF;FEM;SG
試験	eksamen	試験	eksamen	N	N;INDF;MASC;SG
試験	exam	試験	exam	N	N
試験	eksamener	試験	eksamener	N	N;INDF;MASC;PL
多数	mangt	多数	mangt	N	N;INDF;MASC;SG
多数	many	多数	many	N	N
多数	mangen	多数	mang	N	N;DEF;MASC;SG
作家	forfatter	作家	forfatter	N	N;INDF;FEM;SG
作家	skribent	作家	skribent	N	N;INDF;MASC;SG
作家	forfatter	作家	forfatter	N	N;INDF;FEM;SG
地球	jorden	地球	jord	N	N;DEF;MASC;SG
地球	jorda	地球	jord	N	N;DEF;FEM;SG
地球	jord	地球	jord	N	N;INDF;FEM;SG
地球	earth	地球	earth	N	N
方法	metoden	方法	metode	N	N;DEF;MASC;SG
方法	metode	方法	metode	N	N;INDF;MASC;SG
特徴	kjennetegn	特徴	kjennetegn	N	N;INDF;NEUT;SG
特徴	egenskaper	特徴	egenskap	N	N;INDF;NEUT;SG
特徴	funksjoner	特徴	funksjon	N	N;INDF;MASC;SG
特徴	funksjonen	特徴	funksjon	N	N;DEF;MASC;SG
ベース	base	ベース	base	N	N;INDF;MASC;SG
ベース	basen	ベース	base	N	N;DEF;MASC;SG
ベース	bass	ベース	bass	N	N;INDF;MASC;SG
男性	hann	男性	hinne	N	N;INDF;MASC;SG
男性	mannfolk	男性	mannfolk	N	N;INDF;NEUT;SG
男性	menn	男性	mann	N	N;INDF;MASC;PL
男性	gubber	男性	gubbe	N	N;INDF;FEM;PL
男性	mannfolk	男性	mannfolk	N	N;INDF;NEUT;SG
男性	mannen	男性	mann	N	N;DEF;MASC;SG
男性	mann	男性	mann	N	N;INDF;MASC;SG
ケース	case	ケース	case	N	N
ケース	sak	ケース	sak	N	N;INDF;FEM;SG
ケース	kasus	ケース	kasus	N	N;INDF;NEUT;SG
ケース	saken	ケース	sak	N	N;DEF;MASC;SG
ケース	saker	ケース	sak	N	N;INDF;FEM;PL
ケース	tilfeller	ケース	tilfelle	N	N;INDF;FEM;PL
ケース	kasser	ケース	kasse	N	N;INDF;FEM;PL
子供	kids	子供	kids	N	N;INDF;MASC;SG
子供	ungdommer	子供	ungdom	N	N;INDF;MASC;PL
子供	kidsa	子供	kidse	N	N;INDF;MASC;SG
子供	unger	子供	unger	N	N;INDF;MASC;SG
子供	barn	子供	barn	N	N;INDF;NEUT;PL
子供	barn	子供	barn	N	N;INDF;NEUT;PL
子供	child	子供	child	N	N
子供	barnet	子供	barn	N	N;DEF;NEUT;SG
子供	barn	子供	barn	N	N;INDF;NEUT;PL
大臣	minister	大臣	minister	N	N;INDF;MASC;SG
大臣	ministre	大臣	ministre	N	N;INDF;MASC;SG
大臣	ministrene	大臣	ministere	N	N;DEF;FEM;PL
オープン	åpen	オープン	åpen	N	N;INDF;MASC;SG
コーナー	hjørne	コーナー	hjørne	N	N;INDF;NEUT;SG
コーナー	hjørnet	コーナー	hjørne	N	N;DEF;NEUT;SG
コーナー	corner	コーナー	corne	N	N
取締役	direktør	取締役	direktør	N	N;INDF;MASC;SG
取締役	regissør	取締役	regissør	N	N;INDF;MASC;SG
取締役	regissører	取締役	regissøre	N	N;INDF;FEM;PL
取締役	directors	取締役	directors	N	N
取締役	direktører	取締役	direktøre	N	N;INDF;FEM;PL
人気	folkelig	人気	folkelig	N	N;INDF;MASC;SG
人気	popularitet	人気	popularitet	N	N;INDF;MASC;SG
説明	forklare	説明	forklare	V	V;NFIN
説明	forklar	説明	forkle	V	V;IND;PRS;FIN
ドル	dollar	ドル	dollar	N	N;INDF;MASC;PL
ドル	dollar	ドル	dollar	N	N;INDF;MASC;PL
雑誌	ukeblad	雑誌	ukeblad	N	N;INDF;NEUT;SG
雑誌	blad	雑誌	blad	N	N;INDF;NEUT;SG
雑誌	magasin	雑誌	magasin	N	N;INDF;NEUT;SG
雑誌	magasiner	雑誌	magasin	N	N;INDF;MASC;PL
雑誌	tidsskrifter	雑誌	tidsskrift	N	N;INDF;FEM;PL
雑誌	blader	雑誌	blade	N	N;INDF;MASC;PL
学科	avdeling	学科	avdeling	N	N;INDF;FEM;SG
学科	department	学科	department	N	N;INDF;NEUT;SG
学科	departement	学科	departement	N	N;INDF;NEUT;SG
学科	departementer	学科	departement	N	N;INDF;NEUT;PL
学科	avdelinger	学科	avdeling	N	N;INDF;FEM;PL
登録	registrere	登録	registrere	V	V;NFIN
ステージ	stadier	ステージ	stadium	N	N;INDF;FEM;PL
ステージ	scenen	ステージ	scene	N	N;DEF;MASC;SG
ステージ	stage	ステージ	stage	N	N;INDF;NEUT;SG
学生	studenter	学生	studenter	N	N;INDF;FEM;PL
学生	studentene	学生	student	N	N;DEF;FEM;PL
学生	elever	学生	elev	N	N;INDF;NEUT;SG
学生	elevene	学生	elev	N	N;DEF;FEM;PL
学生	elev	学生	elev	N	N;INDF;MASC;SG
学生	student	学生	student	N	N;INDF;MASC;SG
周辺	omgivelsene	周辺	omgivelse	N	N;DEF;FEM;PL
周辺	omgivelser	周辺	omgivelser	N	N;INDF;MASC;PL
言葉	ord	言葉	ord	N	N;INDF;NEUT;PL
言葉	word	言葉	word	N	N;INDF;NEUT;SG
言葉	æresord	言葉	æresord	N	N;INDF;NEUT;SG
言葉	ord	言葉	ord	N	N;INDF;NEUT;PL
言葉	words	言葉	words	N	N
言葉	orda	言葉	ord	N	N;DEF;NEUT;PL
教会	kirker	教会	kirker	N	N;INDF;NEUT;SG
教会	kirka	教会	kirk	N	N;INDF;FEM;SG
教会	kirken	教会	kirk	N	N;DEF;MASC;SG
教会	kirke	教会	kirke	N	N;INDF;MASC;SG
内閣	regjeringen	内閣	regjering	N	N;DEF;MASC;SG
内閣	regjering	内閣	regjering	N	N;INDF;FEM;SG
主張	hevder	主張	hevde	V	V;IND;PRS;FIN
ロック	lock	ロック	lock	N	N
ロック	lås	ロック	lås	N	N;INDF;MASC;SG
ロック	sluse	ロック	sluse	N	N;INDF;FEM;SG
ロック	bergart	ロック	bergar	N	N;INDF;MASC;SG
ロック	stein	ロック	stein	N	N;INDF;MASC;SG
ロック	rock	ロック	rock	N	N;INDF;MASC;SG
事故	ulykke	事故	ulykke	N	N;INDF;FEM;SG
