bagdad	bagdad	bagdar	bagdad	N	N;INDF;MASC;SG
eficacia	eficacitatea	eficacia	eficacitate	N	N;DEF;FEM;SG
eficacia	randament	eficacia	randament	N	N;INDF;MASC;SG
debuxar	deseneaza	debuxar	deseneaza	V	V;IND;SG;3;IPFV;FIN
debuxar	desenez	debuxar	deseni	V	V;IND;SG;1;PRS;FIN
balea	balena	balea	balenă	N	N;DEF;FEM;SG
balea	balena	balea	balenă	N	N;DEF;FEM;SG
tráxico	tragica	tráxico	tragica	ADJ	ADJ;DEF;FEM;SG
tráxico	tragice	tráxico	tragic	ADJ	ADJ;INDF;FEM;PL
tráxico	tragica	tráxico	tragica	ADJ	ADJ;DEF;FEM;SG
tráxico	tragic	tráxico	tragic	ADJ	ADJ;INDF;MASC;SG
biolóxico	biologice	biolóxico	biologic	ADJ	ADJ;INDF;FEM;PL
biolóxico	biologic	biolóxico	biologic	ADJ	ADJ;INDF;MASC;SG
abren	deschide	abren	deschide	V	V;IND;SG;3;PRS;FIN
variedade	varietate	variedade	varietate	N	N;INDF;FEM;SG
variedade	soi	variedade	sou	N	N;INDF;MASC;SG
variedade	varietatea	variedade	varietate	N	N;DEF;FEM;SG
recuperación	recuperarea	recuperación	recuperare	N	N;DEF;FEM;SG
recuperación	redresare	recuperación	redresare	N	N;INDF;FEM;SG
recuperación	redresarea	recuperación	redresare	N	N;DEF;FEM;SG
recuperación	recuperare	recuperación	recuperare	N	N;INDF;FEM;SG
contaminación	poluare	contaminación	poluare	N	N;INDF;FEM;SG
contaminación	poluarea	contaminación	poluare	N	N;DEF;FEM;SG
bases	baze	base	bază	N	N;INDF;FEM;PL
bases	bazele	base	bază	N	N;DEF;FEM;PL
exercicios	exercitii	exercicio	exercitiu	N	N;INDF;FEM;PL
exercicios	exercitii	exercicio	exercitiu	N	N;INDF;FEM;PL
lixeiramente	usor	lixeiramente	usor	ADV	ADV
ventos	vanturi	vento	vant	N	N;INDF;FEM;PL
ventos	vanturile	vento	vant	N	N;DEF;FEM;PL
atopen	gaseste	atopar	gaseste	V	V;IND;SG;3;PRS;FIN
atopen	gaseste	atopar	gaseste	V	V;IND;SG;3;PRS;FIN
fundación	fundatia	fundación	fundatie	N	N;DEF;FEM;SG
fundación	fundatia	fundación	fundatie	N	N;DEF;FEM;SG
fundación	fundatie	fundación	fundatie	N	N;INDF;FEM;SG
fundación	fundatia	fundación	fundatie	N	N;DEF;FEM;SG
construir	construieste	construir	construi	V	V;IND;SG;3;PRS;FIN
construir	construi	construir	construi	V	V;IND;SG;3;PRS;FIN
construir	construiesc	construir	construi	V	V;IND;PL;3;PRS;FIN
traballaban	muncind	traballar	munci	V	V;V.MSDR
tiveran	avea	ter	avea	V	V;IND;SG;3;IPFV;FIN
tiveran	avut	ter	avea	V	V;MASC;SG;V.PTCP
usala	utilizeaza	usalar	utilizează	V	V;IND;SG;3;IPFV;FIN
usala	foloseste	usalar	folosest	V	V;IND;SG;3;PRS;FIN
optimista	optimiste	optimista	optimist	ADJ	ADJ;INDF;FEM;PL
optimista	optimista	optimista	optimista	ADJ	ADJ;DEF;FEM;SG
optimista	optimist	optimista	optimist	ADJ	ADJ;INDF;MASC;SG
medran	creste	medrar	creste	V	V;IND;SG;3;PRS;FIN
medran	creste	medrar	creste	V	V;IND;SG;3;PRS;FIN
medran	cresc	medrar	crește	V	V;IND;PL;3;PRS;FIN
medran	creste	medrar	creste	V	V;IND;SG;3;PRS;FIN
cadela	caine	cadela	caină	N	N;INDF;MASC;SG
cadela	dog	cadela	dogă	N	N;INDF;MASC;SG
cadela	caine	cadela	caină	N	N;INDF;MASC;SG
cadela	curva	cadela	curvă	N	N;DEF;FEM;SG
cadela	catea	cadela	cate	N	N;DEF;FEM;SG
cadela	tarfa	cadela	tarfă	N	N;DEF;FEM;SG
encantaríame	iubesc	encantaríame	iubi	V	V;IND;PL;3;PRS;FIN
virtude	virtutea	virtude	virtute	N	N;DEF;FEM;SG
virtude	virtute	virtude	virte	N	N;INDF;FEM;SG
perigos	pericole	perigo	pericol	N	N;INDF;FEM;PL
perigos	pericolele	perigo	pericol	N	N;DEF;FEM;PL
cursos	cursuri	curso	curs	N	N;INDF;FEM;PL
cursos	seminarii	curso	sămânar	N	N;INDF;FEM;PL
herbas	iarba	herba	iarbă	N	N;DEF;FEM;SG
herbas	iarba	herba	iarbă	N	N;DEF;FEM;SG
herbas	ierburi	herba	ierb	N	N;INDF;FEM;PL
computadora	calculator	computar	calculator	N	N;INDF;MASC;SG
computadora	computer	computar	computer	N	N;INDF;MASC;SG
computadora	calculatorul	computar	calculator	N	N;DEF;MASC;SG
arquitecto	arhitect	arquitecto	arhitect	N	N;INDF;MASC;SG
catedral	catedrala	catedral	catedrală	N	N;DEF;FEM;SG
catedral	catedrala	catedral	catedrală	N	N;DEF;FEM;SG
comparar	compara	comparar	compara	V	V;IND;SG;3;IPFV;FIN
comparar	compara	comparar	compara	V	V;IND;SG;3;IPFV;FIN
española	spanioli	español	spaniol	ADJ	ADJ;INDF;MASC;PL
española	spaniol	español	spaniol	ADJ	ADJ;INDF;MASC;SG
xogador	player	xogador	player	N	N;INDF;MASC;SG
xogador	jucator	xogador	jucator	N	N;INDF;MASC;SG
xogador	jucatorul	xogador	jucator	N	N;DEF;MASC;SG
xogador	jucator	xogador	jucator	N	N;INDF;MASC;SG
computadores	calculatoare	computador	calculator	N	N;INDF;FEM;PL
computadores	calculatoarele	computador	calculatoare	N	N;DEF;FEM;PL
computadores	computere	computador	computere	N	N;INDF;FEM;PL
bacteria	bacterie	bacteria	bacterie	N	N;INDF;FEM;SG
bacteria	bacterie	bacteria	bacterie	N	N;INDF;FEM;SG
bacteria	bacterii	bacteria	bacterie	N	N;INDF;FEM;PL
bacteria	bacteriile	bacteria	bacterie	N	N;DEF;FEM;PL
bacteria	bacteria	bacteria	bacterie	N	N;DEF;FEM;SG
entren	obtine	entren	obtin	V	V;IND;SG;3;PRS;FIN
parentes	neamuri	parente	neam	N	N;INDF;FEM;PL
parentes	rudelor	parente	rudă	N	N;DEF;FEM;PL
parentes	rudele	parente	rudă	N	N;DEF;FEM;PL
parentes	rude	parente	rudă	N	N;INDF;FEM;PL
bailes	dansuri	baile	dans	N	N;INDF;FEM;PL
estadio	stadion	estadio	stadion	N	N;INDF;MASC;SG
estadio	stadionul	estadio	stadion	N	N;DEF;MASC;SG
estadio	arena	estadio	arena	N	N;DEF;FEM;SG
estadio	arena	estadio	arena	N	N;DEF;FEM;SG
intentos	tentative	intento	tentativă	N	N;INDF;FEM;PL
obstáculos	obstacole	obstáculo	obstacol	N	N;INDF;FEM;PL
obstáculos	obstacolele	obstáculo	obstacol	N	N;DEF;FEM;PL
sinxelamente	doar	sinxelamente	doar	ADV	ADV
variedades	soiurile	variedade	soi	N	N;DEF;FEM;PL
variedades	soiuri	variedade	soi	N	N;INDF;FEM;PL
estupidez	prostia	estupidez	prostie	N	N;DEF;FEM;SG
estupidez	prostie	estupidez	prostie	N	N;INDF;FEM;SG
hamburguesa	hamburgeri	hamburguesa	hamburgere	N	N;INDF;FEM;PL
hamburguesa	hamburger	hamburguesa	hamburger	N	N;INDF;MASC;SG
deitados	minciuna	deitado	minciună	N	N;DEF;FEM;SG
deitados	canapele	deitado	canapel	N	N;DEF;FEM;PL
razas	rase	raza	rasă	N	N;INDF;FEM;PL
razas	curse	raza	cursă	N	N;INDF;FEM;PL
razas	ploaie	raza	ploaie	N	N;INDF;FEM;SG
razas	ploi	raza	ploaie	N	N;INDF;FEM;PL
pulmón	plaman	pulmón	plaman	N	N;INDF;MASC;SG
detectar	detecta	detectar	detecta	V	V;IND;SG;3;IPFV;FIN
detectar	detecteaza	detectar	detecteaz	V	V;IND;SG;3;IPFV;FIN
cambiará	schimba	cambiar	schimba	V	V;IND;SG;3;IPFV;FIN
cambiará	schimba	cambiar	schimba	V	V;IND;SG;3;IPFV;FIN
catástrofe	catastrofa	catástrofe	catastrofa	N	N;DEF;FEM;SG
catástrofe	catastrofa	catástrofe	catastrofa	N	N;DEF;FEM;SG
voluntario	voluntariat	voluntario	voluntariat	N	N;INDF;MASC;SG
ombro	umar	ombro	umar	N	N;INDF;MASC;SG
ombro	umar	ombro	umar	N	N;INDF;MASC;SG
ombro	umarul	ombro	umar	N	N;DEF;MASC;SG
sentenza	teza	sentenza	teză	N	N;DEF;FEM;SG
sentenza	fraza	sentenza	frază	N	N;DEF;FEM;SG
sentenza	sentinta	sentenza	sentintă	N	N;DEF;FEM;SG
cambiamos	schimba	cambiar	schimba	V	V;IND;SG;3;IPFV;FIN
cambiamos	schimba	cambiar	schimba	V	V;IND;SG;3;IPFV;FIN
entendedes	intelege	entendede	intelege	V	V;IND;SG;3;PRS;FIN
entendedes	intelege	entendede	intelege	V	V;IND;SG;3;PRS;FIN
creador	creatorul	creador	creator	N	N;DEF;MASC;SG
creador	creator	creador	creator	N	N;INDF;MASC;SG
feixóns	boabe	feixón	boabă	N	N;INDF;FEM;PL
feixóns	fasole	feixón	fasole	N	N;INDF;FEM;SG
barras	gratii	barra	gratie	N	N;DEF;MASC;PL
barras	baruri	barra	bar	N	N;INDF;FEM;PL
barras	bare	barra	bară	N	N;INDF;FEM;PL
barras	kilograme	barra	kilogram	N	N;INDF;FEM;PL
eficiente	eficiente	eficiente	eficient	ADJ	ADJ;INDF;FEM;PL
eficiente	eficienta	eficiente	eficient	ADJ	ADJ;DEF;FEM;SG
eficiente	eficienta	eficiente	eficient	ADJ	ADJ;DEF;FEM;SG
nenez	copilarie	nenez	copilarie	N	N;INDF;FEM;SG
nenez	copilarie	nenez	copilarie	N	N;INDF;FEM;SG
nenez	copilaria	nenez	copilarie	N	N;DEF;FEM;SG
nenez	copilaria	nenez	copilarie	N	N;DEF;FEM;SG
vales	vaile	val	vall	N	N;DEF;FEM;PL
imaxinaba	gandeste	imaxinar	gandeste	V	V;IND;SG;3;PRS;FIN
naturais	naturale	natural	natural	ADJ	ADJ;INDF;FEM;PL
naturais	natural	natural	natural	ADJ	ADJ;INDF;MASC;SG
naturais	naturali	natural	natural	ADJ	ADJ;INDF;MASC;PL
valioso	valoroase	valioso	valoros	ADJ	ADJ;INDF;FEM;PL
valioso	valoroasa	valioso	valoros	ADJ	ADJ;DEF;FEM;SG
valioso	valoroasa	valioso	valoros	ADJ	ADJ;DEF;FEM;SG
valioso	valoros	valioso	valoros	ADJ	ADJ;INDF;MASC;SG
lavadora	spalarea	lavador	spalare	N	N;DEF;FEM;SG
lavadora	spalare	lavador	spalare	N	N;INDF;FEM;SG
lavadora	spalare	lavador	spalare	N	N;INDF;FEM;SG
lavadora	masina	lavador	masină	N	N;DEF;FEM;SG
leña	lemn	leñar	lemn	N	N;INDF;MASC;SG
leña	lemnul	leñar	lemn	N	N;DEF;MASC;SG
leña	lemne	leñar	lemn	N	N;INDF;FEM;PL
comezos	early	comezo	early	N	N;INDF;MASC;SG
xeada	frost	xeada	frost	N	N;INDF;MASC;SG
cráteres	cratere	cráteres	crater	N	N;INDF;FEM;PL
cráteres	bomba	cráteres	bombă	N	N;DEF;FEM;SG
cráteres	bomba	cráteres	bombă	N	N;DEF;FEM;SG
fadas	zana	facer	zană	N	N;DEF;FEM;SG
fadas	zana	facer	zană	N	N;DEF;FEM;SG
fadas	zana	facer	zană	N	N;DEF;FEM;SG
gobernamental	guvernul	gobernamental	guvern	N	N;DEF;MASC;SG
gobernamental	guvernare	gobernamental	guvernare	N	N;INDF;FEM;SG
gobernamental	guvern	gobernamental	guvern	N	N;INDF;MASC;SG
matemática	matematic	matemático	matematic	ADJ	ADJ;INDF;MASC;SG
pílulas	pastile	pílula	paste	N	N;INDF;FEM;PL
pílulas	pastilele	pílula	pastil	N	N;DEF;FEM;PL
pílulas	pilule	pílula	pilulă	N	N;INDF;FEM;PL
contando	bazez	contar	bazez	V	V;IND;PL;1;PRS;FIN
leccións	lectii	lección	lectie	N	N;INDF;FEM;PL
leccións	lectii	lección	lectie	N	N;INDF;FEM;PL
fotógrafo	fotograf	fotógrafo	fotograf	N	N;INDF;MASC;SG
paquetes	pachete	paquete	pachet	N	N;INDF;FEM;PL
paquetes	colete	paquete	colet	N	N;INDF;FEM;PL
paquetes	pachete	paquete	pachet	N	N;INDF;FEM;PL
paquetes	pachetele	paquete	pachet	N	N;DEF;FEM;PL
inmensa	imensa	inmenso	imens	ADJ	ADJ;DEF;FEM;SG
inmensa	imense	inmenso	imens	ADJ	ADJ;INDF;FEM;PL
inmensa	imens	inmenso	imens	ADJ	ADJ;INDF;MASC;SG
vistas	vizualizeaza	vista	vizualizează	V	V;IND;SG;3;IPFV;FIN
instrumentos	instrumentele	instrumento	instrument	N	N;DEF;FEM;PL
instrumentos	instrumente	instrumento	instrument	N	N;INDF;FEM;PL
protagonista	protagonistul	protagonista	protagonist	N	N;DEF;MASC;SG
vicio	vicii	vicio	viciu	N	N;INDF;FEM;PL
vicio	viciul	vicio	viciu	N	N;DEF;MASC;SG
vicio	moravuri	vicio	moravuri	N	N;INDF;FEM;PL
vicio	viciu	vicio	viciu	N	N;INDF;MASC;SG
esqueceu	uitasem	esquecer	uita	V	V;IND;1;PST+PRF;FIN
cociñas	bucatarii	cociña	bucatar	N	N;DEF;MASC;PL
gravación	inregistrare	gravación	inregistrare	N	N;INDF;FEM;SG
gravación	inregistrarea	gravación	inregistrare	N	N;DEF;FEM;SG
carriño	caruta	carriño	carut	N	N;DEF;FEM;SG
carriño	vagon	carriño	vagon	N	N;INDF;MASC;SG
gordos	grasa	gordo	grasă	N	N;DEF;FEM;SG
gordos	grasa	gordo	grasă	N	N;DEF;FEM;SG
gordos	grasime	gordo	grasime	N	N;INDF;FEM;SG
gordos	gras	gordo	gras	N	N;INDF;MASC;SG
televisor	televizor	televisor	televizor	N	N;INDF;MASC;SG
televisor	televiziune	televisor	televiziune	N	N;INDF;FEM;SG
televisor	televiziunea	televisor	televiziune	N	N;DEF;FEM;SG
misterioso	misterioasa	misterioso	misterios	ADJ	ADJ;DEF;FEM;SG
misterioso	misterioase	misterioso	misterios	ADJ	ADJ;INDF;FEM;PL
misterioso	misterioasa	misterioso	misterios	ADJ	ADJ;DEF;FEM;SG
misterioso	misterios	misterioso	misterios	ADJ	ADJ;INDF;MASC;SG
quendas	ture	quenda	tură	N	N;INDF;FEM;PL
quendas	schimburi	quenda	schimb	N	N;INDF;FEM;PL
obradoiros	ateliere	obradoiro	atelier	N	N;INDF;FEM;PL
obradoiros	atelierele	obradoiro	atelier	N	N;DEF;FEM;PL
conseguen	obtine	conseguir	obtin	V	V;IND;SG;3;PRS;FIN
conseguen	pot	conseguir	putea	V	V;IND;PL;3;PRS;FIN
miserable	mizerabil	miserable	mizerabil	ADJ	ADJ;INDF;MASC;SG
órbita	orbita	órbita	orbită	N	N;DEF;FEM;SG
órbita	orbita	órbita	orbită	N	N;DEF;FEM;SG
atractiva	atragatoare	atractivo	atragator	ADJ	ADJ;INDF;FEM
atractiva	atractiva	atractivo	atractivă	ADJ	ADJ;DEF;FEM;SG
atractiva	atractive	atractivo	atractiv	ADJ	ADJ;INDF;FEM;PL
atractiva	atragator	atractivo	atragator	ADJ	ADJ;INDF;MASC;SG
totalidade	totalitatea	totalidade	totalitate	N	N;DEF;FEM;SG
soviética	sovietici	soviético	sovietic	ADJ	ADJ;INDF;MASC;PL
soviética	sovietice	soviético	sovietic	ADJ	ADJ;INDF;FEM;PL
soviética	sovietic	soviético	sovietic	ADJ	ADJ;INDF;MASC;SG
dificultade	dificultate	dificultade	dificultate	N	N;INDF;FEM;SG
dificultade	dificultatea	dificultade	dificultate	N	N;DEF;FEM;SG
parlamento	parlamentul	parlamento	parlament	N	N;DEF;MASC;SG
parlamento	parlament	parlamento	parlament	N	N;INDF;MASC;SG
parlamento	parlamentului	parlamento	parlament	N	N;DEF;MASC;SG
espellos	oglinzile	espello	oglindă	N	N;DEF;FEM;PL
espellos	oglinzi	espello	oglindă	N	N;INDF;FEM;PL
anónimos	anonime	anónir	anonim	N	N;INDF;FEM;PL
caixeiro	casierul	caixeiro	casier	N	N;DEF;MASC;SG
caixeiro	casier	caixeiro	casier	N	N;INDF;MASC;SG
caixeiro	masina	caixeiro	masină	N	N;DEF;FEM;SG
nacido	nascuta	nacido	nascuta	N	N;DEF;FEM;SG
títulos	titluri	título	titlu	N	N;INDF;FEM;PL
títulos	titlurile	título	titlu	N	N;DEF;FEM;PL
custos	costuri	custo	cost	N	N;INDF;FEM;PL
custos	costurile	custo	cost	N	N;DEF;FEM;PL
custos	costuri	custo	cost	N	N;INDF;FEM;PL
custos	costul	custo	cost	N	N;DEF;MASC;SG
custos	cost	custo	cost	N	N;INDF;MASC;SG
vehículos	vehiculele	vehículo	vehicul	N	N;DEF;FEM;PL
vehículos	vehicule	vehículo	vehicul	N	N;INDF;FEM;PL
metín	pune	metín	pune	V	V;IND;SG;3;PRS;FIN
soña	visez	soña	visez	V	V;IND;SG;1;PRS;FIN
consolo	consolare	consolo	consolare	N	N;INDF;FEM;SG
consolo	consolare	consolo	consolare	N	N;INDF;FEM;SG
espíritos	spirite	espírito	spirit	N	N;INDF;FEM;PL
espíritos	spiritele	espírito	spirit	N	N;DEF;FEM;PL
espíritos	spiritelor	espírito	spirit	N	N;DEF;FEM;PL
algures	undeva	algures	undeva	ADV	ADV
tornou	devin	tornar	deveni	V	V;IND;PL;3;PRS;FIN
matadoiro	abator	matadoiro	abator	N	N;INDF;MASC;SG
taberna	barul	taberno	bar	N	N;DEF;MASC;SG
taberna	bar	taberno	bar	N	N;INDF;MASC;SG
taberna	taverna	taberno	taverna	N	N;DEF;FEM;SG
taberna	taverna	taberno	taverna	N	N;DEF;FEM;SG
vapor	aburi	vapor	abur	N	N;INDF;MASC;PL
vapor	abur	vapor	abur	N	N;INDF;MASC;SG
amarga	amare	amargar	amar	ADJ	ADJ;INDF;FEM;PL
afogar	ineaca	afogar	ineaca	V	V;IND;SG;3;IPFV;FIN
afogar	ineca	afogar	ineca	V	V;IND;SG;3;IPFV;FIN
localizacións	locatii	localización	locat	N	N;INDF;FEM;PL
localizacións	locatii	localización	locat	N	N;INDF;FEM;PL
ditadura	dictatura	ditadura	dictatură	N	N;DEF;FEM;SG
ditadura	dictatura	ditadura	dictatură	N	N;DEF;FEM;SG
donas	doamnelor	dono	doamnă	N	N;DEF;FEM;PL
donas	doamnele	dono	domn	N	N;DEF;FEM;PL
encanto	farmecul	encanto	farmec	N	N;DEF;MASC;SG
encanto	farmec	encanto	farmec	N	N;INDF;MASC;SG
imaxine	imagina	imaxine	imagina	V	V;IND;SG;3;IPFV;FIN
louco	nebunie	louco	nebunie	N	N;INDF;FEM;SG
louco	nebuni	louco	nebun	N	N;INDF;MASC;PL
louco	nebuna	louco	nebuna	N	N;DEF;FEM;SG
louco	nebuna	louco	nebuna	N	N;DEF;FEM;SG
louco	mad	louco	mad	N	N;INDF;MASC;SG
gravata	cravata	gravatar	cravat	N	N;DEF;FEM;SG
gravata	cravata	gravatar	cravat	N	N;DEF;FEM;SG
probe	incearca	probar	incearca	V	V;IND;SG;3;IPFV;FIN
probe	incearca	probar	incearca	V	V;IND;SG;3;IPFV;FIN
volvese	vino	volver	vino	V	V;IND;SG;2;PRS;FIN
xogas	joaca	xoga	joacă	N	N;DEF;FEM;SG
xogas	joaca	xoga	joacă	N	N;DEF;FEM;SG
mate	kill	mate	kill	N	N;INDF;MASC;SG
beiras	bancile	beira	bancă	N	N;DEF;FEM;PL
beiras	banci	beira	bancă	N	N;INDF;FEM;PL
beiras	banci	beira	bancă	N	N;INDF;FEM;PL
beiras	bancile	beira	bancă	N	N;DEF;FEM;PL
aloxamento	locuinte	aloxamento	locuint	N	N;INDF;FEM;PL
aloxamento	locuinte	aloxamento	locuint	N	N;INDF;FEM;PL
aloxamento	cazare	aloxamento	cazare	N	N;INDF;FEM;SG
aloxamento	carcasa	aloxamento	carcasă	N	N;DEF;FEM;SG
mudanzas	schimbari	mudanza	schimbari	N	N;INDF;FEM;PL
mudanzas	schimbari	mudanza	schimbari	N	N;INDF;FEM;PL
fartos	fed	facer	fed	N	N
desorde	tulburare	desorde	tulburare	N	N;INDF;FEM;SG
desorde	mizerie	desorde	mizerie	N	N;INDF;FEM;SG
comerciante	negustor	comerciante	negustor	N	N;INDF;MASC;SG
comerciante	comerciant	comerciante	comerciant	N	N;INDF;MASC;SG
comerciante	comerciant	comerciante	comerciant	N	N;INDF;MASC;SG
perfume	parfumul	perfumir	parfum	N	N;DEF;MASC;SG
perfume	parfumuri	perfumir	parfum	N	N;INDF;FEM;PL
perfume	parfum	perfumir	parfum	N	N;INDF;MASC;SG
roxa	rosu	roxa	rosu	N	N;INDF;MASC;SG
roxa	rosu	roxa	rosu	N	N;INDF;MASC;SG
roxa	red	roxa	red	N	N;INDF;MASC;SG
roxa	rosu	roxa	rosu	N	N;INDF;MASC;SG
saiamos	obtine	saiar	obtin	V	V;IND;SG;3;PRS;FIN
castrón	fiul	castrón	fiu	N	N;DEF;MASC;SG
castrón	fiu	castrón	fiu	N	N;INDF;MASC;SG
castrón	pistol	castrón	pistol	N	N;INDF;MASC;SG
castrón	arma	castrón	armă	N	N;DEF;FEM;SG
castrón	arma	castrón	armă	N	N;DEF;FEM;SG
fascistas	fascist	fascista	fascist	N	N;INDF;MASC;SG
protesta	protest	protesta	protest	N	N;INDF;MASC;SG
protesta	protestul	protesta	protest	N	N;DEF;MASC;SG
bandeiras	steaguri	bandeira	steag	N	N;INDF;FEM;PL
bandeiras	steagurile	bandeira	steag	N	N;DEF;FEM;PL
prometida	promise	prometer	promite	V	V;IND;SG;3;PST;FIN
prometida	promis	prometer	promite	V	V;MASC;SG;V.PTCP
cómoda	confortabila	cómodar	confortabil	ADJ	ADJ;DEF;FEM;SG
cartuchos	munitie	cartuchos	munitie	N	N;INDF;FEM;SG
balón	minge	balón	minge	N	N;INDF;FEM;SG
balón	mingea	balón	minge	N	N;DEF;FEM;SG
balón	bila	balón	bilă	N	N;DEF;FEM;SG
balón	bila	balón	bilă	N	N;DEF;FEM;SG
delegación	delegatia	delegación	delegatie	N	N;DEF;FEM;SG
delegación	delegarea	delegación	delegare	N	N;DEF;FEM;SG
delegación	delegare	delegación	delegare	N	N;INDF;FEM;SG
revólver	pistol	revólver	pistol	N	N;INDF;MASC;SG
revólver	arma	revólver	armă	N	N;DEF;FEM;SG
revólver	arma	revólver	armă	N	N;DEF;FEM;SG
baleiros	goale	baleiro	gol	ADJ	ADJ;INDF;FEM;PL
patrullas	patrulele	patrulla	patrulă	N	N;DEF;FEM;PL
patrullas	patrule	patrulla	patrulă	N	N;INDF;FEM;PL
patrullas	masini	patrulla	masină	N	N;INDF;FEM;PL
patrullas	masini	patrulla	masină	N	N;INDF;FEM;PL
patrullas	masini	patrulla	masină	N	N;INDF;FEM;PL
insulto	insulta	insulto	insulta	N	N;DEF;FEM;SG
insulto	insulta	insulto	insulta	N	N;DEF;FEM;SG
enxeñeiro	inginer	enxeñeiro	inginer	N	N;INDF;MASC;SG
subiu	plecat	subiu	pleca	V	V;MASC;SG;V.PTCP
discursos	discursurile	discurso	discurs	N	N;DEF;FEM;PL
discursos	discursuri	discurso	discurs	N	N;INDF;FEM;PL
puideses	putea	poder	putea	V	V;IND;SG;3;IPFV;FIN
arrestar	arestati	arrestar	aresta	V	V;IND;PL;2;IPFV;FIN
confirmar	confirma	confirmar	confirma	V	V;IND;SG;3;IPFV;FIN
confirmar	confirma	confirmar	confirma	V	V;IND;SG;3;IPFV;FIN
confirmar	confirm	confirmar	confirm	V	V;IND;SG;1;PRS;FIN
bañeira	baie	bañeira	baie	N	N;INDF;FEM;SG
bañeira	bath	bañeira	bath	N	N;INDF;MASC;SG
quizá	poate	quizá	poate	ADV	ADV
quizá	poate	quizá	poate	ADV	ADV
pó	praful	pó	praf	N	N;DEF;MASC;SG
pó	praf	pó	praf	N	N;INDF;MASC;SG
gravadora	banda	gravador	bandă	N	N;DEF;FEM;SG
gravadora	banda	gravador	bandă	N	N;DEF;FEM;SG
gravadora	caseta	gravador	caseta	N	N;DEF;FEM;SG
gravadora	recorder	gravador	recorder	N	N;INDF;MASC;SG
citas	citate	cita	citat	N	N;INDF;FEM;PL
medallas	medalii	medalla	medalie	N	N;INDF;FEM;PL
medallas	medaliile	medalla	medalie	N	N;DEF;FEM;PL
mova	muta	movo	muta	V	V;IND;SG;3;IPFV;FIN
mova	misca	movo	misca	V	V;IND;SG;3;IPFV;FIN
marabillas	minuni	marabilla	minun	N	N;INDF;FEM;PL
marabillas	minunile	marabilla	minună	N	N;DEF;FEM;PL
prometeu	promise	prometer	promite	V	V;IND;SG;3;PST;FIN
prometeu	promis	prometer	promite	V	V;MASC;SG;V.PTCP
prometeu	are	prometer	avea	V	V;IND;SG;3;PRS;FIN
troco	schimbare	troco	schimbare	N	N;INDF;FEM;SG
troco	schimbarea	troco	schimbare	N	N;DEF;FEM;SG
guindar	arunca	guindar	arunca	V	V;IND;SG;3;IPFV;FIN
guindar	arunca	guindar	arunca	V	V;IND;SG;3;IPFV;FIN
explorador	explorer	explorador	explorer	N	N;INDF;MASC;SG
explorador	explorator	explorador	explorator	N	N;INDF;MASC;SG
explorador	ranger	explorador	ranger	N	N;INDF;MASC;SG
cafés	cafele	cafés	cafă	N	N;INDF;FEM;PL
cafés	cafenele	cafés	cafen	N	N;INDF;FEM;PL
lar	casa	lar	casă	N	N;DEF;FEM;SG
quixer	vrei	quixer	vrea	V	V;IND;SG;2;PRS;FIN
quixer	vreau	quixer	vrea	V	V;IND;SG;1;PRS;FIN
mula	catar	mulo	catar	N	N;INDF;MASC;SG
oliva	oliva	oliva	olivă	N	N;DEF;FEM;SG
banal	banal	banal	banal	ADJ	ADJ;INDF;MASC;SG
banal	banale	banal	banal	ADJ	ADJ;INDF;FEM;PL
banal	banala	banal	banală	ADJ	ADJ;DEF;FEM;SG
banal	ordinar	banal	ordinar	ADJ	ADJ;INDF;MASC;SG
banal	obisnuit	banal	obisnui	ADJ	ADJ;INDF;MASC;SG
banal	ordinare	banal	ordinare	ADJ	ADJ;INDF;FEM;PL
banal	obisnuita	banal	obisnuit	ADJ	ADJ;DEF;FEM;SG
radios	radiouri	radio	radio	N	N;INDF;FEM;PL
