اِبتدائیات	fonaments	اِبتدائیات	fonament	N;NOM;MASC;PL;3	N;MASC;PL
بازاری	ordinària	بازاری	ordinari	ADJ	ADJ;FEM;SG
بازگشت	retorn	بازگشت	retorn	N;NOM;MASC;SG;3	N;MASC;SG
بازگشت	devolució	بازگشت	devolució	N;NOM;MASC;SG;3	N;FEM;SG
بازی	esport	بازی	esport	N;NOM;MASC;SG;3	N;MASC;SG
بازی	sport	بازی	sport	N;NOM;MASC;SG;3	N;MASC;SG
بازی	perillositat	بازی	perillositat	N;NOM;MASC;SG;3	N;FEM;SG
بازی	esport	بازی	esport	N;NOM;MASC;SG;3	N;MASC;SG
بازی	sport	بازی	sport	N;NOM;MASC;SG;3	N;MASC;SG
بازی	perillositat	بازی	perillositat	N;NOM;MASC;SG;3	N;FEM;SG
بازی	partida	بازی	partida	N;NOM;MASC;SG;3	N;FEM;SG
بازی	joc	بازی	joc	N;NOM;MASC;SG;3	N;MASC;SG
باغی	traïdor	باغی	traïdor	ADJ	ADJ;MASC;SG
باغی	traïdor	باغی	traïdor	ADJ	ADJ;MASC;SG
باقی	restant	باقی	restant		
باقی	perpetu	باقی	perpetu		
باقیات	saldos	باقیات	saldo	N;NOM;MASC;PL;3	N;MASC;PL
باقیات	relíquies	باقیات	relíquia	N;NOM;MASC;PL;3	N;FEM;PL
باقیات	endarreriments	باقیات	endarreriment	N;NOM;MASC;PL;3	N;MASC;PL
باگ	regna	باگ	regnar	V;ACT	V;IND;SG;3;PRS;FIN
باگھ	tigre	باگھ	tigre		
بال	pèl	بال	pèl	N;NOM;MASC;SG;3	N;MASC;SG
بال	potència	بال	potència	N;NOM;MASC;SG;3	N;FEM;SG
بال	nen	بال	nen	N;NOM;MASC;SG;3	N;MASC;SG
بال	condició	بال	condició	N;NOM;MASC;SG;3	N;FEM;SG
بال	pinyó	بال	pinyó	N;NOM;MASC;SG;3	N;MASC;SG
بِالاجمال	breument	بِالاجمال	breument	ADV	ADV
بِالاعلان	obertament	بِالاعلان	obertament	ADV	ADV
بِالاعلان	públicament	بِالاعلان	públicament	ADV	ADV
بِالالتزام	deliberadament	بِالالتزام	deliberadament	ADV	ADV
بِالالتزام	regularment	بِالالتزام	regularment	ADV	ADV
بالائی	addicional	بالائی	addicional	ADJ	ADJ;SG
بالائی	addicionals	بالائی	addicional	ADJ	ADJ;PL
بالائی	extraordinaris	بالائی	extraordinari	ADJ	ADJ;MASC;PL
بالائی	extraordinària	بالائی	extraordinari	ADJ	ADJ;FEM;SG
بالائی	extraordinàries	بالائی	extraordinari	ADJ	ADJ;FEM;PL
بالائی	addicional	بالائی	addicional	ADJ	ADJ;SG
بالائی	addicionals	بالائی	addicional	ADJ	ADJ;PL
بالائی	extraordinaris	بالائی	extraordinari	ADJ	ADJ;MASC;PL
بالائی	extraordinària	بالائی	extraordinari	ADJ	ADJ;FEM;SG
بالائی	extraordinàries	بالائی	extraordinari	ADJ	ADJ;FEM;PL
بِالآخر	conseqüentment	بِالآخر	conseqüentment	ADV	ADV
بِالآخر	consegüentment	بِالآخر	consegüentment	ADV	ADV
بِالخُصوص	particularment	بِالخُصوص	particularment	ADV	ADV
بالش	coixí	بالش	coixí		
بالغ	adult	بالغ	adult	ADJ	ADJ;MASC;SG
بالغ	madur	بالغ	madur	ADJ	ADJ;MASC;SG
دربان	guàrdia	دربان	guàrdia	N;NOM;MASC;SG;3	N;SG
دربان	porter	دربان	porter	N;NOM;MASC;SG;3	N;MASC;SG
دربان	guàrdia	دربان	guàrdia	N;NOM;MASC;SG;3	N;SG
بانٹ	pes	بانٹ	pes		
بانٹنا	distribueix	بانٹ	distribuir	V;SG;NFIN;ACT	V;IND;SG;3;PRS;FIN
بانچنا	llegir	بانچ	llegir	V;SG;NFIN;ACT	V;NFIN
بانچنا	descrigui	بانچ	descreure	V;SG;NFIN;ACT	V;SBJV;SG;3;PRS;FIN
بانچنا	descriu	بانچ	descriure	V;SG;NFIN;ACT	V;IND;SG;3;PRS;FIN
بانچنا	descriure	بانچ	descriure	V;SG;NFIN;ACT	V;NFIN
بانچنا	desxifrar	بانچ	desxifrar	V;SG;NFIN;ACT	V;NFIN
بانچنا	menció	بانچ	menció	V;SG;NFIN;ACT	V;IND;SG;3;PRS;FIN
باندر	cercopitec	باندر	cercopitar	N;NOM;MASC;SG;3	N;MASC;SG
باندھنا	forma	باندھنا	formar	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
باندھنا	obliguen	باندھنا	obligar	V;NFIN;ACT	V;IND;PL;3;PRS;FIN
باندھنا	construir	باندھنا	construir	V;NFIN;ACT	V;NFIN
باندھنا	pactar	باندھنا	pactar	V;NFIN;ACT	V;NFIN
باندھنا	imposar	باندھنا	imposar	V;NFIN;ACT	V;NFIN
باندھنا	compon	باندھنا	compondre	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
باندھنا	componen	باندھنا	compondre	V;NFIN;ACT	V;IND;PL;3;PRS;FIN
باندھنا	compondre	باندھنا	compondre	V;NFIN;ACT	V;NFIN
بانکا	valent	بانکا	valent		
بانکا	negreta	بانکا	negreta		
بانکا	smart	بانکا	smart		
بانکا	beau	بانکا	beau		
بانکا	valent	بانکا	valent		
بانکا	negreta	بانکا	negreta		
بانکا	fop	بانکا	fop		
بانکا	smart	بانکا	smart		
بانکا	beau	بانکا	beau		
بانہہ	poder	بانہہ	poder		
بانہہ	braç	بانہہ	braç		
بانہہ	màniga	بانہہ	màniga		
بانہہ	auxili	بانہہ	auxili		
بانہہ	ajut	بانہہ	ajut		
بانہہ	força	بانہہ	força		
بانہہ	suport	بانہہ	suport		
بانی	iniciador	بانی	iniciador	ADJ	ADJ;MASC;SG
بانی	iniciador	بانی	iniciador	ADJ	ADJ;MASC;SG
باو	orgull	باو	orgull		
باو	sífilis	باو	sífili		
باہر	externament	باہر	externament	ADV;NOM;MASC;SG;3	ADV
باہر	externament	باہر	externament	ADV;NOM;MASC;SG;3	ADV
باہُک	servent	باہُک	servent		
باہمی	comunes	باہمی	comú	ADJ	ADJ;FEM;PL
باہمی	comú	باہمی	comú	ADJ	ADJ;MASC;SG
باہمی	comuns	باہمی	comú	ADJ	ADJ;MASC;PL
باہمی	compartits	باہمی	compartit	ADJ	ADJ;MASC;PL;V.PTCP
باہمی	compartit	باہمی	compartit	ADJ	ADJ;MASC;SG;V.PTCP
باہمی	comunes	باہمی	comú	ADJ	ADJ;FEM;PL
باہمی	comú	باہمی	comú	ADJ	ADJ;MASC;SG
باہمی	comuns	باہمی	comú	ADJ	ADJ;MASC;PL
باہمی	mutual	باہمی	mutual	ADJ	ADJ;SG
باہمی	mútues	باہمی	mútua	ADJ	ADJ;FEM;PL
باہمی	mútua	باہمی	mutu	ADJ	ADJ;FEM;SG
باہمی	compartits	باہمی	compartit	ADJ	ADJ;MASC;PL;V.PTCP
باہمی	compartit	باہمی	compartit	ADJ	ADJ;MASC;SG;V.PTCP
باہنا	open	باہنا	open		
بائلہ	engany	بائلہ	engany		
ببکارنا	cridar	ببکار	cridar	V;NFIN;ACT	V;NFIN
ببوا	doll	ببوا	doll		
ببیس	piles	ببیس	pila		
بِت	poder	بِت	poder		
بُت	ídol	بُت	ídol		
بُت	icona	بُت	iconar		
بتانا	expliqui	بتا	explicar	V;MASC;SG;NFIN;ACT	V;SBJV;SG;3;PRS;FIN
بتانا	indicar	بتا	indicar	V;MASC;SG;NFIN;ACT	V;NFIN
بتانا	mostra	بتا	mostrar	V;MASC;SG;NFIN;ACT	V;IND;SG;3;PRS;FIN
بتانا	descrigui	بتا	descreure	V;MASC;SG;NFIN;ACT	V;SBJV;SG;3;PRS;FIN
بتانا	descriu	بتا	descriure	V;MASC;SG;NFIN;ACT	V;IND;SG;3;PRS;FIN
بتانا	descriure	بتا	descriure	V;MASC;SG;NFIN;ACT	V;NFIN
بتانا	demostri	بتا	demostrar	V;MASC;SG;NFIN;ACT	V;SBJV;SG;3;PRS;FIN
بتانا	divulgar	بتا	divulgar	V;MASC;SG;NFIN;ACT	V;NFIN
بتانا	expliqui	بتا	explicar	V;MASC;SG;NFIN;ACT	V;SBJV;SG;3;PRS;FIN
بتانا	indicar	بتا	indicar	V;MASC;SG;NFIN;ACT	V;NFIN
بتانا	mostra	بتا	mostrar	V;MASC;SG;NFIN;ACT	V;IND;SG;3;PRS;FIN
بتانا	descrigui	بتا	descreure	V;MASC;SG;NFIN;ACT	V;SBJV;SG;3;PRS;FIN
بتانا	descriu	بتا	descriure	V;MASC;SG;NFIN;ACT	V;IND;SG;3;PRS;FIN
بتانا	descriure	بتا	descriure	V;MASC;SG;NFIN;ACT	V;NFIN
بتانا	demostri	بتا	demostrar	V;MASC;SG;NFIN;ACT	V;SBJV;SG;3;PRS;FIN
بتاوی	pomelo	بتاوی	pomelo		
بتاؤں	albergínies	بتاوا	albergínia	N;ACC;MASC;PL;3	N;FEM;PL
بتلانا	descrigui	بتلانا	descreure	V;MASC;SG;NFIN;ACT	V;SBJV;SG;3;PRS;FIN
بتلانا	descriu	بتلانا	descriure	V;MASC;SG;NFIN;ACT	V;IND;SG;3;PRS;FIN
بتلانا	descriure	بتلانا	descriure	V;MASC;SG;NFIN;ACT	V;NFIN
بتیانا	conversar	بتیا	conversar	V;MASC;SG;NFIN;ACT	V;NFIN
بِتھارنا	estendre	بِتھار	estendre	V;SG;NFIN;ACT	V;NFIN
بِتھارنا	ruixar	بِتھار	ruixar	V;SG;NFIN;ACT	V;NFIN
بٹ	lot	بٹ	lot		
بٹ	road	بٹ	road		
بٹ	wale	بٹ	wale		
بٹ	pes	بٹ	pes		
بٹانا	cooperar	بٹا	cooperar	V;MASC;SG;NFIN;ACT	V;NFIN
بٹانا	ajuda	بٹا	ajudar	V;MASC;SG;NFIN;ACT	V;IND;SG;3;PRS;FIN
بٹائو	mitgeres	بٹائو	mitgera		
بٹن	botó	بٹن	botó		
بٹورنا	escombrar	بٹور	escombrar	V;NFIN;ACT	V;NFIN
بٹورنا	rebre	بٹور	rebre	V;NFIN;ACT	V;NFIN
بٹورنا	aconsegueix	بٹور	aconseguir	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
بٹورنا	recollir	بٹور	recollir	V;NFIN;ACT	V;NFIN
بجا	correspongui	بجا	correspondre	V;ACT	V;SBJV;SG;3;PRS;FIN
بجا	correspongui	بجا	correspondre	V;ACT	V;SBJV;SG;3;PRS;FIN
بجاآوری	acompliment	بجاآوری	acompliment	N;NOM;MASC;SG;3	N;MASC;SG
بجاآوری	compliment	بجاآوری	compliment	N;NOM;MASC;SG;3	N;MASC;SG
بجاآوری	acompliment	بجاآوری	acompliment	N;NOM;MASC;SG;3	N;MASC;SG
بجاآوری	compliment	بجاآوری	compliment	N;NOM;MASC;SG;3	N;MASC;SG
بجالانا	realitzen	بجالانا	realitzar	V;NFIN;ACT	V;IND;PL;3;PRS;FIN
بجالانا	realitzar	بجالانا	realitzar	V;NFIN;ACT	V;NFIN
بجالانا	obeeix	بجالانا	obeir	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
بجالانا	obeir	بجالانا	obeir	V;NFIN;ACT	V;NFIN
بجالانا	executa	بجالانا	executar	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
بجر	idiota	بجر	idiota		
بجر	dur	بجر	dur		
بجر	diamond	بجر	diamond		
بجز	desa	بجز	desa		
بجنا	banya	بج	banyar	V;MASC;SG;V.PTCP;ACT	V;IND;SG;3;PRS;FIN
بِجوا	rebrot	بِجوا	rebrot		
بجے	temps	بج	temps	N;NOM;MASC;SG;3	N;MASC
بِچارنا	endevina	بِچار	endeví	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
بِچارنا	examinar	بِچار	examinar	V;NFIN;ACT	V;NFIN
بِچارنا	examina	بِچار	examinar	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
بِچارنا	ponderar	بِچار	ponderar	V;NFIN;ACT	V;NFIN
بِچارنا	pensa	بِچار	pensar	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
بچانا	preserva	بچا	preservar	V;MASC;SG;NFIN;ACT	V;IND;SG;3;PRS;FIN
بچانا	preservar	بچا	preservar	V;MASC;SG;NFIN;ACT	V;NFIN
بچانا	defensar	بچا	defensar	V;MASC;SG;NFIN;ACT	V;NFIN
بچانا	reserva	بچا	reservar	V;MASC;SG;NFIN;ACT	V;IND;SG;3;PRS;FIN
بچانا	sobra	بچا	sobrar	V;MASC;SG;NFIN;ACT	V;IND;SG;3;PRS;FIN
بچانا	preserva	بچا	preservar	V;MASC;SG;NFIN;ACT	V;IND;SG;3;PRS;FIN
بچانا	preservar	بچا	preservar	V;MASC;SG;NFIN;ACT	V;NFIN
بچانا	defensar	بچا	defensar	V;MASC;SG;NFIN;ACT	V;NFIN
بچانا	protegir	بچا	protegir	V;MASC;SG;NFIN;ACT	V;NFIN
بچانا	reserva	بچا	reservar	V;MASC;SG;NFIN;ACT	V;IND;SG;3;PRS;FIN
بچانا	sobra	بچا	sobrar	V;MASC;SG;NFIN;ACT	V;IND;SG;3;PRS;FIN
بچائو	escapar	بچائو	escapar	V;PFV;PL;V.PTCP;ACT	V;NFIN
بچپن	infància	بچپن	infància	N;NOM;MASC;SG;3	N;FEM;SG
بچپن	infantesa	بچپن	infantesa	N;NOM;MASC;SG;3	N;FEM;SG
بچت	residu	بچت	residu	N;NOM;FEM;SG;3	N;MASC;SG
بچت	guany	بچت	guany	N;NOM;FEM;SG;3	N;MASC;SG
بچت	protecció	بچت	protecció	N;NOM;FEM;SG;3	N;FEM;SG
بچت	excedent	بچت	excedent	N;NOM;FEM;SG;3	N;MASC;SG
بچت	seguretat	بچت	seguretat	N;NOM;FEM;SG;3	N;FEM;SG
بچت	balanç	بچت	balanç	N;NOM;FEM;SG;3	N;MASC;SG
بچت	saldo	بچت	saldo	N;NOM;FEM;SG;3	N;MASC;SG
بچت	equilibri	بچت	equilibri	N;NOM;FEM;SG;3	N;MASC;SG
بِچک	temor	بِچک	temor		
بِچکانا	negués	بِچکانا	negar	V;MASC;SG;V.PTCP;ACT	V;SBJV;SG;3;IPFV;FIN
بِچکانا	alarma	بِچکانا	alarmar	V;MASC;SG;V.PTCP;ACT	V;IND;SG;3;PRS;FIN
بچنا	sobreviure	بچ	sobreviure	V;MASC;SG;NFIN;ACT	V;NFIN
بچنا	sobreviure	بچ	sobreviure	V;MASC;SG;NFIN;ACT	V;NFIN
بچّہ	infant	بچّہ	infant		
بچّہ	baby	بچّہ	baby		
بِچھڑنا	morir	بنچھڑ	morir	V;NFIN;ACT	V;NFIN
بِچھڑنا	caduquen	بنچھڑ	caducar	V;NFIN;ACT	V;IND;PL;3;PRS;FIN
بِچھڑنا	expira	بنچھڑ	expirar	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
بِچھلنا	diapositiva	بِچھل	diapositiu	V;SG;NFIN;ACT	V;IND;SG;3;PRS;FIN
بِچھلنا	llisca	بِچھل	llisca	V;SG;NFIN;ACT	V;IND;SG;3;PRS;FIN
بِچھنا	destruir	بنچھ	destruir	V;SG;NFIN;ACT	V;NFIN
بِحار	oceans	بِحار	oceans	N	N;MASC;PL
بحال	establerta	بحال	establert	ADJ	ADJ;FEM;SG;V.PTCP
بحال	confirmat	بحال	confirmar	ADJ	ADJ;MASC;SG;V.PTCP
بحال	reintegrat	بحال	reintegrat	ADJ	ADJ;MASC;SG;V.PTCP
بحال	restaurada	بحال	restaurar	ADJ	ADJ;FEM;SG;V.PTCP
بحال	restaurat	بحال	restaurar	ADJ	ADJ;MASC;SG;V.PTCP
بحال	alegre	بحال	alegre	ADJ	ADJ;SG
بحث	recerca	بحث	recerca	N;NOM;MASC;SG;3	N;FEM;SG
بحث	investigació	بحث	investigació	N;NOM;MASC;SG;3	N;FEM;SG
بحث	controvèrsia	بحث	controvèrsia	N;NOM;MASC;SG;3	N;FEM;SG
بحث	argument	بحث	argument	N;NOM;MASC;SG;3	N;MASC;SG
بحث	preocupació	بحث	preocupació	N;NOM;MASC;SG;3	N;FEM;SG
بحث	recerca	بحث	recerca	N;NOM;MASC;SG;3	N;FEM;SG
بحث	investigació	بحث	investigació	N;NOM;MASC;SG;3	N;FEM;SG
بحث	debat	بحث	debat	N;NOM;MASC;SG;3	N;MASC;SG
بحث	controvèrsia	بحث	controvèrsia	N;NOM;MASC;SG;3	N;FEM;SG
بحث	argument	بحث	argument	N;NOM;MASC;SG;3	N;MASC;SG
بحث	preocupació	بحث	preocupació	N;NOM;MASC;SG;3	N;FEM;SG
بحث	debat	بحث	debat	N;NOM;MASC;SG;3	N;MASC;SG
بحث	discussió	بحث	discussió	N;NOM;MASC;SG;3	N;FEM;SG
بُحران	crisi	بُحران	crisi	N	N;FEM;SG
بحری	marine	بحری	marine	N;NOM;MASC;SG;3	N;SG
بُحور	oceans	بُحور	oceans	N	N;MASC;PL
بُخار	fum	بُخار	fum		
بُخار	colera	بُخار	colera		
بخرا	lot	بخرا	lot		
بخرا	part	بخرا	part		
بخشش	indult	بخشش	indult	N;NOM;MASC;SG;3	N;MASC;SG
بخشش	indult	بخشش	indult	N;NOM;MASC;SG;3	N;MASC;SG
بخشنا	perdonar	بخشنا	perdonar	V;SG;ACT	V;NFIN
بخشنا	conferir	بخشنا	conferir	V;SG;ACT	V;NFIN
بُخل	parsimònia	بُخل	parsimonia		
بخوردان	peveter	بخوردان	peveter	N	N;MASC;SG
بد	maldat	بد	maldar	N;NOM;MASC;SG;3	N;FEM;SG
بدتمیز	insolent	بدتمیز	insolent	ADJ	ADJ;SG
بدتمیز	groller	بدتمیز	groller	ADJ	ADJ;MASC;SG
بدتمیز	rude	بدتمیز	rude	ADJ	ADJ;MASC;SG
بدتوفیق	incompetent	بدتوفیق	incompetent	ADJ	ADJ;SG
بدحظ	infeliç	بدحظ	infeliç		
بدحواسی	confusió	بدحواسی	confusió	N;NOM;MASC;SG;3	N;FEM;SG
بدحواسی	agitació	بدحواسی	agitació	N;NOM;MASC;SG;3	N;FEM;SG
بدعنوان	corrupte	بدعنوان	corrupte	ADJ	ADJ;MASC;SG
بدعنوان	corruptes	بدعنوان	corrupte	ADJ	ADJ;PL
بدفعلی	fornicació	بدفعلی	fornicació	N;NOM;MASC;SG;3	N;FEM;SG
بدمذاق	literatura	بدمذاق	literatura	N	N;FEM;SG
بدمذاق	música	بدمذاق	música	N	N;FEM;SG
بدنام	infame	بدنام	infame	ADJ;NOM;MASC;SG	ADJ;SG
بدنام	notori	بدنام	notori	ADJ;NOM;MASC;SG	ADJ;MASC;SG
بِد	anous	بِد	anou		
بِدا	comiat	بِدا	comiat		
بدَر	out	بدَر	out		
بدرقہ	escorta	بدرقہ	escorta		
بدرہ	embalum	بدرہ	embalum		
بِدکانا	alienar	بِدکانا	alienar	V;ACT	V;NFIN
بِدکنا	encongeix	بندک	encongir	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
بدل	canvia	بدل	canviar	V;ACT	V;IND;SG;3;PRS;FIN
بدل	canvia	بدل	canviar	V;ACT	V;IND;SG;3;PRS;FIN
بدلا	retornar	بدل	retornar	V;PFV;MASC;SG;V.PTCP;ACT	V;NFIN
بدلنا	transformar	بدل	transformar	V;MASC;SG;NFIN;ACT	V;NFIN
بدلنا	transforma	بدل	transformar	V;MASC;SG;NFIN;ACT	V;IND;SG;3;PRS;FIN
بدلنا	alterar	بدل	alterar	V;MASC;SG;NFIN;ACT	V;NFIN
بدلنا	canvia	بدل	canviar	V;MASC;SG;NFIN;ACT	V;IND;SG;3;PRS;FIN
بدلنا	transformar	بدل	transformar	V;MASC;SG;NFIN;ACT	V;NFIN
بدلنا	transforma	بدل	transformar	V;MASC;SG;NFIN;ACT	V;IND;SG;3;PRS;FIN
بدن	figura	بدن	figurar	V;MASC;SG;ACT	V;IND;SG;3;PRS;FIN
بدن	figura	بدن	figurar	V;MASC;SG;ACT	V;IND;SG;3;PRS;FIN
بدیسی	exteriors	بدیسی	exterior	ADJ	ADJ;PL
بدیسی	estranya	بدیسی	estrany	ADJ	ADJ;FEM;SG
بدیسی	estrany	بدیسی	estrany	ADJ	ADJ;MASC;SG
بُدھ	buda	بُدھ	buda		
بدھنا	mata	بدھ	matar	V;SG;NFIN;ACT	V;IND;SG;3;PRS;FIN
بِڈارنا	excloure	بِڈار	excloure	V;SG;NFIN;ACT	V;NFIN
بِڈارنا	exclou	بِڈار	excloure	V;SG;NFIN;ACT	V;IND;SG;3;PRS;FIN
بذر	spore	بذر	spore		
بذل	regal	بذل	regal		
بذلہ	broma	بذلہ	broma		
بر	falda	بر	falda		
بر	pit	بر	pit		
بر	memòria	بر	memòria		
بر	against	بر	against		
بر	regal	بر	regal		
برِصغیر	subcontinent	برِصغیر	subcontinent	N;NOM;MASC;SG;3	N;MASC;SG
برخورد	prosperitat	برخورد	prosperitat	N	N;FEM;SG
برخورد	felicitat	برخورد	felicitat	N	N;FEM;SG
برخورد	èxit	برخورد	èxit	N	N;MASC;SG
برافروختہ	enfadat	برافروختہ	enfadar	ADJ	ADJ;MASC;SG;V.PTCP
برافروختہ	furiós	برافروختہ	furiós	ADJ	ADJ;MASC;SG
برافروختہ	enfurismada	برافروختہ	enfurismat	ADJ	ADJ;FEM;SG;V.PTCP
برانداختہ	destruït	برانداختہ	destruït	ADJ	ADJ;MASC;SG;V.PTCP
برانداختہ	destruïda	برانداختہ	destruït	ADJ	ADJ;FEM;SG;V.PTCP
برانداختہ	molest	برانداختہ	molest	ADJ	ADJ;MASC;SG
برانگیختہ	emocionat	برانگیختہ	emocionat	ADJ	ADJ;MASC;SG;V.PTCP
برانگیختہ	despertat	برانگیختہ	despertar	ADJ	ADJ;MASC;SG;V.PTCP
برآشفتہ	enfadat	برآشفتہ	enfadar	ADJ	ADJ;MASC;SG;V.PTCP
برآشفتہ	enfurismada	برآشفتہ	enfurismat	ADJ	ADJ;FEM;SG;V.PTCP
برآشفتہ	ofès	برآشفتہ	ofès	ADJ	ADJ;MASC;SG;V.PTCP
برآمدگی	recuperació	برآمدگی	recuperació	N;NOM;FEM;SG;3	N;FEM;SG
برتر	high	برتر	high	N;NOM;MASC;SG;3	N;SG
برتری	superioritat	برتری	superioritat	N;NOM;MASC;SG;3	N;FEM;SG
برتری	eminència	برتری	eminència	N;NOM;MASC;SG;3	N;FEM;SG
برجا	correspongui	برجا	correspondre	V;MASC;SG;V.PTCP;ACT	V;SBJV;SG;3;PRS;FIN
برجستہ	apt	برجستہ	apt		
برجستہ	dret	برجستہ	dret		
برجستہ	dreta	برجستہ	dreta		
برجستہ	apt	برجستہ	apt		
برجستہ	dret	برجستہ	dret		
برجستہ	dreta	برجستہ	dreta		
برخلاف	contra	برخلاف	contra	ADP	ADP
برخوردار	fill	برخوردار	fill	N	N;MASC;SG
برطرف	desestimat	برطرف	desestimar	ADJ	ADJ;MASC;SG;V.PTCP
برطرفی	acomiadament	برطرفی	acomiadament	N;NOM;MASC;SG;3	N;MASC;SG
برطرفی	abocament	برطرفی	abocament	N;NOM;MASC;SG;3	N;MASC;SG
برطرفی	acomiadament	برطرفی	acomiadament	N;NOM;MASC;SG;3	N;MASC;SG
برقرار	establerta	برقرار	establert	ADJ	ADJ;FEM;SG;V.PTCP
برقرار	ferm	برقرار	ferm	ADJ	ADJ;MASC;SG
برقرار	existent	برقرار	existent	ADJ	ADJ;SG
برقرار	existents	برقرار	existent	ADJ	ADJ;PL
برقرار	corregit	برقرار	corregir	ADJ	ADJ;MASC;SG;V.PTCP
برقرار	fixes	برقرار	fix	ADJ	ADJ;FEM;PL
برقرار	arreglat	برقرار	arreglar	ADJ	ADJ;MASC;SG;V.PTCP
برملا	obre	برملا	obrir	V;MASC;SG;ACT	V;IND;SG;3;PRS;FIN
بِر	virtut	بِر	virtut		
بُر	bòfia	بُر	bòfia		
برابر	exacte	برابر	exacte	ADJ	ADJ;MASC;SG
برابر	exactes	برابر	exacte	ADJ	ADJ;PL
برابر	similars	برابر	similar	ADJ	ADJ;PL
برابر	semblants	برابر	semblant	ADJ	ADJ;PL
برابر	similar	برابر	similar	ADJ	ADJ;SG
برابر	precisa	برابر	precisar	ADJ	ADJ;FEM;SG
برابر	precís	برابر	precís	ADJ	ADJ;MASC;SG
برابر	corresponent	برابر	corresponent	ADJ	ADJ;SG
برابر	suau	برابر	suau	ADJ	ADJ;SG
برابر	directa	برابر	directe	ADJ	ADJ;FEM;SG
برابر	directes	برابر	directe	ADJ	ADJ;PL
برابر	junts	برابر	junt	ADJ	ADJ;MASC;PL
بِرادرانہ	fraternal	بِرادرانہ	fraternal	ADJ	ADJ;SG
بِرادری	fraternitat	بِرادری	fraternitat	N;NOM;MASC;SG;3	N;FEM;SG
بِرادری	casta	بِرادری	casta	N;NOM;MASC;SG;3	N;FEM;SG
بِرادری	germandat	بِرادری	germandat	N;NOM;MASC;SG;3	N;FEM;SG
بِرادری	localitat	بِرادری	localitat	N;NOM;MASC;SG;3	N;FEM;SG
بِرادری	comunitat	بِرادری	comunitat	N;NOM;MASC;SG;3	N;FEM;SG
برارا	corda	برارا	corda		
براری	desert	براری	desert	N;NOM;MASC;SG;3	N;MASC;SG
براری	bosc	براری	bosc	N;NOM;MASC;SG;3	N;MASC;SG
برّاق	smart	برّاق	smart		
براقت	lluint	براقت	lluir		
بِرام	quietud	بِرام	quietud		
برّانا	plorar	برّانا	plorar	V;SG;NFIN;ACT	V;NFIN
براوا	engany	براوا	engany		
براوا	truc	براوا	truc		
براہ	porc	براہ	porc		
براہ	via	براہ	via		
براہ	porc	براہ	porc		
بُرائی	corrupció	بُرائی	corrupció	N;NOM;FEM;SG;3	N;FEM;SG
بُرائی	maldat	بُرائی	maldar	N;NOM;FEM;SG;3	N;FEM;SG
بُرائی	depravació	بُرائی	depravació	N;NOM;FEM;SG;3	N;FEM;SG
برباد	destruït	برباد	destruït	ADJ	ADJ;MASC;SG;V.PTCP
برباد	destruïda	برباد	destruït	ADJ	ADJ;FEM;SG;V.PTCP
برباد	perduda	برباد	perdre	ADJ	ADJ;FEM;SG;V.PTCP
برباد	perduts	برباد	perdut	ADJ	ADJ;MASC;PL;V.PTCP
برباد	perdut	برباد	perdut	ADJ	ADJ;MASC;SG;V.PTCP
بربادی	destrucció	بربادی	destrucció	N;NOM;MASC;SG;3	N;FEM;SG
بربادی	pèrdua	بربادی	pèrdua	N;NOM;MASC;SG;3	N;FEM;SG
بربادی	ruïna	بربادی	ruïna	N;NOM;MASC;SG;3	N;FEM;SG
بربس	poder	بربس	poder		
بربس	força	بربس	força		
بربس	força	بربس	força		
بربست	custom	بربست	custom		
بربھس	engany	بربھس	engany		
بربھس	truc	بربھس	truc		
برَت	weal	برَت	weal		
برَت	corda	برَت	corda		
بِرتا	ajuda	بڑرتا	ajudar	V;IPFV;MASC;SG;V.PTCP;ACT	V;IND;SG;3;PRS;FIN
برتانا	usa	برتانا	usar	V;MASC;SG;NFIN;ACT	V;IND;SG;3;PRS;FIN
برتانا	distribueix	برتانا	distribuir	V;MASC;SG;NFIN;ACT	V;IND;SG;3;PRS;FIN
برتائو	custom	برتائو	custom		
برتن	embarcació	برتن	embarcació	N;NOM;MASC;SG;3	N;FEM;SG
برتن	embarcació	برتن	embarcació	N;NOM;MASC;SG;3	N;FEM;SG
برتنا	tractar	برتنا	tractar	V;NFIN;ACT	V;NFIN
برتنا	tracta	برتنا	tractar	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
برتنا	comporti	برتنا	comportar	V;NFIN;ACT	V;SBJV;SG;3;PRS;FIN
برتنا	aplica	برتنا	aplicar	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
برتنا	usa	برتنا	usar	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
بُرج	baluard	بُرج	baluard		
بُرج	tower	بُرج	tower		
برخ	part	برخ	part		
