категория	categoria	категория	categoria	N;INAN;NOM;FEM;SG	N;FEM;SG
сын	filho	сын	filho	N;ANIM;NOM;MASC;SG	N;MASC;SG
общины	comunidades	община	comunidade	N;INAN;NOM;FEM;PL	N;FEM;PL
общины	municípios	община	município	N;INAN;NOM;FEM;PL	N;MASC;PL
общины	comunas	община	comuna	N;INAN;NOM;FEM;PL	N;FEM;PL
число	número	число	número	N;INAN;NOM;NEUT;SG	N;MASC;SG
число	numero	число	numero	N;INAN;NOM;NEUT;SG	N;MASC;SG
эта	este	этот	este	DET;NOM;FEM;SG	DET;MASC;SG
эта	esse	этот	esse	DET;NOM;FEM;SG	DET;MASC;SG
нужно	preciso	нужный	preciso	ADJ;NEUT;SG	ADJ;MASC;SG
большой	grande	большой	grande	ADJ;NOM;MASC;SG	ADJ;MASC;SG
большой	grande	большой	grande	ADJ;NOM;MASC;SG	ADJ;MASC;SG
количество	número	количество	número	N;INAN;NOM;NEUT;SG	N;MASC;SG
количество	numero	количество	numero	N;INAN;NOM;NEUT;SG	N;MASC;SG
количество	quantidade	количество	quantidade	N;INAN;NOM;NEUT;SG	N;FEM;SG
являются	sao	являться	sao	V;IPFV;IND;PL;3;PRS;FIN;MID	V;IND;PL;3;PRS;FIN
институт	instituto	институт	instituto	N;INAN;NOM;MASC;SG	N;MASC;SG
институт	institut	институт	institut	N;INAN;NOM;MASC;SG	N;MASC;SG
институт	instituição	институт	instituição	N;INAN;NOM;MASC;SG	N;FEM;SG
компании	companhias	компания	companhia	N;INAN;NOM;FEM;PL	N;FEM;PL
компании	empresas	компания	empresa	N;INAN;NOM;FEM;PL	N;FEM;PL
церковь	igreja	церковь	igreja	N;INAN;NOM;FEM;SG	N;FEM;SG
проект	project	проект	project	N;INAN;NOM;MASC;SG	N;MASC;SG
проект	projeto	проект	projeto	N;INAN;NOM;MASC;SG	N;MASC;SG
проект	projecto	проект	projecto	N;INAN;NOM;MASC;SG	N;MASC;SG
проект	rascunho	проект	rascunho	N;INAN;NOM;MASC;SG	N;MASC;SG
проект	draft	проект	draft	N;INAN;NOM;MASC;SG	N;MASC;SG
много	muito	много	muito	ADV	ADV
сельский	rural	сельский	rural	ADJ;NOM;MASC;SG	ADJ;MASC;SG
сельский	rústico	сельский	rústico	ADJ;NOM;MASC;SG	ADJ;MASC;SG
вопрос	questão	вопрос	questão	N;INAN;NOM;MASC;SG	N;FEM;SG
вопрос	questão	вопрос	questão	N;INAN;NOM;MASC;SG	N;FEM;SG
вопрос	pergunta	вопрос	pergunta	N;INAN;NOM;MASC;SG	N;FEM;SG
новый	novo	новый	novo	ADJ;NOM;MASC;SG	ADJ;MASC;SG
новый	nova	новый	novo	ADJ;NOM;MASC;SG	ADJ;FEM;SG
образование	educação	образование	educação	N;INAN;NOM;NEUT;SG	N;FEM;SG
образование	ensino	образование	ensino	N;INAN;NOM;NEUT;SG	N;MASC;SG
момент	momento	момент	momento	N;INAN;NOM;MASC;SG	N;MASC;SG
момент	torque	момент	torque	N;INAN;NOM;MASC;SG	N;MASC;SG
момент	binário	момент	binário	N;INAN;NOM;MASC;SG	N;MASC;SG
фильмы	filmes	фильм	filme	N;INAN;NOM;MASC;PL	N;MASC;PL
фильмы	películas	фильм	película	N;INAN;NOM;MASC;PL	N;FEM;PL
фильмы	filmes	фильм	filme	N;INAN;NOM;MASC;PL	N;MASC;PL
часто	freqüentemente	часто	freqüentemente	ADV	ADV
часто	frequentemente	часто	frequentemente	ADV	ADV
часто	freqüentemente	часто	freqüentemente	ADV	ADV
часто	frequentemente	часто	frequentemente	ADV	ADV
почти	quase	почти	quase	ADV	ADV
почти	quase	почти	quase	ADV	ADV
партии	festas	партия	festa	N;INAN;NOM;FEM;PL	N;FEM;PL
партии	partidos	партия	partido	N;INAN;NOM;FEM;PL	N;MASC;PL
глава	capitulo	глава	capitulo	N;ANIM;NOM;MASC;SG	N;MASC;SG
глава	capítulo	глава	capítulo	N;ANIM;NOM;MASC;SG	N;MASC;SG
настоящее	presente	настоящий	presente	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
европы	europa	европа	europa	N;INAN;NOM;FEM;SG	N;FEM;SG
организации	organizações	организация	organização	N;INAN;NOM;FEM;PL	N;FEM;PL
сейчас	agora	сейчас	agora	ADV	ADV
империи	impérios	империя	império	N;INAN;NOM;FEM;PL	N;MASC;PL
река	rio	река	rio	N;INAN;NOM;FEM;SG	N;MASC;SG
участников	expositores	участник	expositor	N;ANIM;GEN;MASC;PL	N;MASC;PL
участников	participantes	участник	participante	N;ANIM;GEN;MASC;PL	N;MASC;PL
альбом	álbum	альбый	álbum	N;INAN;NOM;MASC;SG	N;MASC;SG
альбом	album	альбый	album	N;INAN;NOM;MASC;SG	N;MASC;SG
станции	estações	станция	estação	N;INAN;NOM;FEM;PL	N;FEM;PL
людей	pessoas	человек	pessoa	N;ANIM;GEN;MASC;PL	N;FEM;PL
возможно	possivel	возможный	possivel	ADJ;NEUT;SG	ADJ;MASC;SG
возможно	possível	возможный	possível	ADJ;NEUT;SG	ADJ;MASC;SG
сергей	sergei	сергей	sergir	N;ANIM;NOM;MASC;SG	N;MASC;SG
сергей	sérgio	сергей	sérgio	N;ANIM;NOM;MASC;SG	N;MASC;SG
окончил	formado	окончить	formar	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;MASC;SG;V.PTCP
окончил	graduada	окончить	graduar	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;FEM;SG;V.PTCP
окончил	graduado	окончить	graduar	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;MASC;SG;V.PTCP
иван	ivan	иван	ivan	N;ANIM;NOM;MASC;SG	N;MASC;SG
иван	iván	иван	iván	N;ANIM;NOM;MASC;SG	N;MASC;SG
пояс	cinto	пояс	cinto	N;INAN;NOM;MASC;SG	N;MASC;SG
пояс	cinturão	пояс	cinturão	N;INAN;NOM;MASC;SG	N;MASC;SG
пояс	correia	пояс	correia	N;INAN;NOM;MASC;SG	N;MASC;SG
команды	comandos	команда	comando	N;INAN;NOM;FEM;PL	N;MASC;PL
команды	equipas	команда	equipa	N;INAN;NOM;FEM;PL	N;FEM;PL
команды	equipes	команда	equipe	N;INAN;NOM;FEM;PL	N;FEM;PL
команды	times	команда	time	N;INAN;NOM;FEM;PL	N;MASC;PL
такие	tais	такой	tal	DET;NOM;PL	DET;FEM;PL
шаблон	padrão	шаблон	padrão	N;INAN;NOM;MASC;SG	N;MASC;SG
шаблон	modelo	шаблон	modelo	N;INAN;NOM;MASC;SG	N;MASC;SG
ссылки	referências	ссылка	referência	N;INAN;NOM;FEM;PL	N;FEM;PL
ссылки	ligações	ссылка	ligação	N;INAN;NOM;FEM;PL	N;FEM;PL
ссылки	links	ссылка	link	N;INAN;NOM;FEM;PL	N;MASC;PL
жизнь	vida	жизнь	vida	N;INAN;NOM;FEM;SG	N;FEM;SG
жизнь	life	жизнь	life	N;INAN;NOM;FEM;SG	N;MASC;SG
серии	series	серия	ser	N;INAN;NOM;FEM;PL	N;MASC;PL
серии	séries	серия	série	N;INAN;NOM;FEM;PL	N;FEM;PL
участники	participantes	участник	participante	N;ANIM;NOM;MASC;PL	N;MASC;PL
участники	presenças	участник	presença	N;ANIM;NOM;MASC;PL	N;FEM;PL
участники	sócios	участник	sócio	N;ANIM;NOM;MASC;PL	N;MASC;PL
участники	membros	участник	membro	N;ANIM;NOM;MASC;PL	N;MASC;PL
начал	iniciado	начать	iniciar	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;MASC;SG;V.PTCP
начал	comecei	начать	começar	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;IND;SG;1;PST;FIN
начал	começou	начать	começar	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;IND;SG;3;PST;FIN
начал	iniciou	начать	iniciar	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;IND;SG;3;PST;FIN
проекта	project	проект	project	N;INAN;GEN;MASC;SG	N;MASC;SG
проекта	projeto	проект	projeto	N;INAN;GEN;MASC;SG	N;MASC;SG
проекта	projecto	проект	projecto	N;INAN;GEN;MASC;SG	N;MASC;SG
команда	crew	команда	crew	N;INAN;NOM;FEM;SG	N;MASC;SG
команда	tripulação	команда	tripulação	N;INAN;NOM;FEM;SG	N;FEM;SG
команда	squad	команда	squad	N;INAN;NOM;FEM;SG	N;MASC;SG
команда	pelotão	команда	pelotão	N;INAN;NOM;FEM;SG	N;MASC;SG
команда	esquadrão	команда	esquadrão	N;INAN;NOM;FEM;SG	N;MASC;SG
команда	comando	команда	comando	N;INAN;NOM;FEM;SG	N;MASC;SG
команда	team	команда	team	N;INAN;NOM;FEM;SG	N;MASC;SG
команда	equipa	команда	equipa	N;INAN;NOM;FEM;SG	N;FEM;SG
команда	time	команда	time	N;INAN;NOM;FEM;SG	N;MASC;SG
команда	equipe	команда	equipe	N;INAN;NOM;FEM;SG	N;FEM;SG
достаточно	suficiente	достаточный	suficiente	ADJ;NEUT;SG	ADJ;MASC;SG
краткое	concisa	краткий	concisar	ADJ;NOM;NEUT;SG	ADJ;FEM;SG
краткое	conciso	краткий	conciso	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
позже	depois	поздно	depois	ADV;CMPR	ADV
источники	fontes	источник	fonte	N;INAN;NOM;MASC;PL	N;FEM;PL
данные	dados	данные	dado	N;INAN;NOM;PL	N;MASC;PL
война	guerra	война	guerra	N;INAN;NOM;FEM;SG	N;FEM;SG
война	war	война	war	N;INAN;NOM;FEM;SG	N;MASC;SG
школы	escolas	школа	escola	N;INAN;NOM;FEM;PL	N;FEM;PL
герой	herói	герой	herói	N;ANIM;NOM;MASC;SG	N;MASC;SG
герой	heroi	герой	heroi	N;ANIM;NOM;MASC;SG	N;MASC;SG
герой	hero	герой	hero	N;ANIM;NOM;MASC;SG	N;MASC;SG
иванович	ivanovich	иванович	ivanovich	N;ANIM;NOM;MASC;SG	N;MASC;SG
михаил	mikhail	михаил	mikhail	N;ANIM;NOM;MASC;SG	N;MASC;SG
михаил	miguel	михаил	miguel	N;ANIM;NOM;MASC;SG	N;MASC;SG
михаил	michael	михаил	michael	N;ANIM;NOM;MASC;SG	N;MASC;SG
михаил	mihail	михаил	mihail	N;ANIM;NOM;MASC;SG	N;MASC;SG
текст	texto	текст	texto	N;INAN;NOM;MASC;SG	N;MASC;SG
первая	primeira	первый	primeiro	ADJ;NOM;FEM;SG	ADJ;FEM;SG
песни	músicas	песня	música	N;INAN;NOM;FEM;PL	N;FEM;PL
песни	canções	песня	canção	N;INAN;NOM;FEM;PL	N;FEM;PL
которое	qual	который	qual	PRO;NOM	PRO;MASC;SG
женщин	mulheres	женщина	mulher	N;ANIM;GEN;FEM;PL	N;FEM;PL
участником	participante	участник	participante	N;ANIM;INS;MASC;SG	N;MASC;SG
книги	livros	книга	livro	N;INAN;NOM;FEM;PL	N;MASC;PL
полностью	plenamente	полностью	plenamente	ADV	ADV
полностью	totalmente	полностью	totalmente	ADV	ADV
полностью	totalmente	полностью	totalmente	ADV	ADV
полностью	completamente	полностью	completamente	ADV	ADV
полностью	totalmente	полностью	totalmente	ADV	ADV
полностью	completamente	полностью	completamente	ADV	ADV
жителей	residentes	житель	residente	N;ANIM;GEN;MASC;PL	N;MASC;PL
жителей	moradores	житель	morador	N;ANIM;GEN;MASC;PL	N;MASC;PL
честь	honra	честь	honra	N;INAN;NOM;FEM;SG	N;FEM;SG
честь	honra	честь	honra	N;INAN;NOM;FEM;SG	N;FEM;SG
честь	honor	честь	honor	N;INAN;NOM;FEM;SG	N;MASC;SG
звание	patente	звание	patente	N;INAN;NOM;NEUT;SG	N;FEM;SG
звание	rank	звание	rank	N;INAN;NOM;NEUT;SG	N;MASC;SG
звание	posto	звание	posto	N;INAN;NOM;NEUT;SG	N;MASC;SG
решение	decisão	решение	decisão	N;INAN;NOM;NEUT;SG	N;FEM;SG
решение	solução	решение	solução	N;INAN;NOM;NEUT;SG	N;FEM;SG
чемпионат	campeonato	чемпионат	campeonato	N;INAN;NOM;MASC;SG	N;MASC;SG
чемпионат	championship	чемпионат	championship	N;INAN;NOM;MASC;SG	N;MASC;SG
деятельность	atividade	деятельность	atividade	N;INAN;NOM;FEM;SG	N;FEM;SG
деятельность	actividade	деятельность	actividade	N;INAN;NOM;FEM;SG	N;FEM;SG
еще	mais	еще	mais	ADV	ADV
данных	dados	данные	dado	N;INAN;GEN;PL	N;MASC;PL
назначен	atribuído	назначить	atribuir	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;MASC;SG;V.PTCP
назначен	atribuída	назначить	atribuir	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;FEM;SG;V.PTCP
назначен	nomeado	назначить	nomear	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;MASC;SG;V.PTCP
плотность	densidade	плотность	densidade	N;INAN;NOM;FEM;SG	N;FEM;SG
берегу	shore	берег	shore	N;INAN;DAT;MASC;SG	N;MASC;SG
итог	desfecho	итог	desfecho	N;INAN;NOM;MASC;SG	N;MASC;SG
итог	resultado	итог	resultado	N;INAN;NOM;MASC;SG	N;MASC;SG
россия	russia	россия	russia	N;INAN;NOM;FEM;SG	N;FEM;SG
россия	rússia	россия	rússia	N;INAN;NOM;FEM;SG	N;FEM;SG
ничего	nada	ничто	nada	PRO;GEN	PRO;MASC;SG
села	sentei	сесть	sentar	V;IPFV;NEUT;IND;SG;PST;FIN;MID	V;IND;SG;1;PST;FIN
села	sentado	сесть	sentar	V;IPFV;NEUT;IND;SG;PST;FIN;MID	V;MASC;SG;V.PTCP
названия	títulos	название	título	N;INAN;NOM;NEUT;PL	N;MASC;PL
названия	nomes	название	nome	N;INAN;NOM;NEUT;PL	N;MASC;PL
занимает	ocupa	занимать	ocupar	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
права	direitos	право	direito	N;INAN;NOM;NEUT;PL	N;MASC;PL
король	king	король	king	N;ANIM;NOM;MASC;SG	N;MASC;SG
король	rei	король	rei	N;ANIM;NOM;MASC;SG	N;MASC;SG
края	arestas	край	aresta	N;INAN;NOM;MASC;PL	N;FEM;PL
края	bordas	край	borda	N;INAN;NOM;MASC;PL	N;FEM;PL
обычно	geralmente	обычно	geralmente	ADV	ADV
обычно	normalmente	обычно	normalmente	ADV	ADV
обычно	habitualmente	обычно	habitualmente	ADV	ADV
обычно	usualmente	обычно	usualmente	ADV	ADV
обычно	normalmente	обычно	normalmente	ADV	ADV
обычно	tipicamente	обычно	tipicamente	ADV	ADV
обычно	normalmente	обычно	normalmente	ADV	ADV
умер	morreu	умереть	morrer	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;IND;SG;3;PST;FIN
умер	morri	умереть	morrer	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;IND;SG;1;PST;FIN
умер	faleceu	умереть	falecer	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;IND;SG;3;PST;FIN
умер	morto	умереть	morrer	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;MASC;SG;V.PTCP
власти	autoridades	власть	autoridade	N;INAN;NOM;FEM;PL	N;FEM;PL
службы	serviços	служба	serviço	N;INAN;NOM;FEM;PL	N;MASC;PL
система	system	система	syetir	N;INAN;NOM;FEM;SG	N;MASC;SG
система	sistema	система	sistema	N;INAN;NOM;FEM;SG	N;MASC;SG
университет	university	университет	university	N;INAN;NOM;MASC;SG	N;MASC;SG
университет	universidade	университет	universidade	N;INAN;NOM;MASC;SG	N;FEM;SG
слова	palavras	слово	palavra	N;INAN;NOM;NEUT;PL	N;FEM;PL
флаг	pavilhão	флаг	pavilhão	N;INAN;NOM;MASC;SG	N;MASC;SG
флаг	bandeira	флаг	bandeira	N;INAN;NOM;MASC;SG	N;FEM;SG
версии	versões	версия	versão	N;INAN;NOM;FEM;PL	N;FEM;PL
различных	diferentes	различный	diferente	ADJ;GEN;PL	ADJ;MASC;PL
различных	diversos	различный	diverso	ADJ;GEN;PL	ADJ;MASC;PL
вновь	novamente	вновь	novamente	ADV	ADV
отец	pai	отец	pai	N;ANIM;NOM;MASC;SG	N;MASC;SG
отец	papai	отец	papar	N;ANIM;NOM;MASC;SG	N;MASC;SG
отец	pai	отец	pai	N;ANIM;NOM;MASC;SG	N;MASC;SG
отец	padre	отец	padre	N;ANIM;NOM;MASC;SG	N;MASC;SG
общества	sociedades	общество	sociedade	N;INAN;NOM;NEUT;PL	N;FEM;PL
обсуждение	discussão	обсуждение	discussão	N;INAN;NOM;NEUT;SG	N;FEM;SG
рода	rhoda	род	rhoda	N;INAN;GEN;MASC;SG	N;FEM;SG
войска	tropas	войска	tropa	N;INAN;NOM;NEUT;PL	N;FEM;PL
детей	crianças	ребенок	criança	N;ANIM;ACC;MASC;PL	N;FEM;PL
детей	filhos	ребенок	filho	N;ANIM;ACC;MASC;PL	N;MASC;PL
источник	fonte	источник	fonte	N;INAN;NOM;MASC;SG	N;FEM;SG
источник	origem	источник	origem	N;INAN;NOM;MASC;SG	N;FEM;SG
вскоре	logo	вскоре	logo	ADV	ADV
вскоре	brevemente	вскоре	brevemente	ADV	ADV
члены	sócios	член	sócio	N;ANIM;NOM;MASC;PL	N;MASC;PL
члены	membros	член	membro	N;ANIM;NOM;MASC;PL	N;MASC;PL
должность	posição	должность	posição	N;INAN;NOM;FEM;SG	N;FEM;SG
обсуждения	discussões	обсуждение	discussão	N;INAN;NOM;NEUT;PL	N;FEM;PL
обсуждения	discussões	обсуждение	discussão	N;INAN;NOM;NEUT;PL	N;FEM;PL
действия	acções	действие	acção	N;INAN;NOM;NEUT;PL	N;FEM;PL
действия	ações	действие	ação	N;INAN;NOM;NEUT;PL	N;FEM;PL
действия	atividades	действие	atividade	N;INAN;NOM;NEUT;PL	N;FEM;PL
дивизии	divisões	дивизия	divisão	N;INAN;NOM;FEM;PL	N;FEM;PL
участника	participante	участник	participante	N;ANIM;ACC;MASC;SG	N;MASC;SG
участвовал	participei	участвовать	participar	V;IPFV;MASC;IND;SG;PST;FIN;ACT	V;IND;SG;1;PST;FIN
участвовал	participou	участвовать	participar	V;IPFV;MASC;IND;SG;PST;FIN;ACT	V;IND;SG;3;PST;FIN
музей	museu	музей	museu	N;INAN;NOM;MASC;SG	N;MASC;SG
ряд	fila	ряд	fila	N;INAN;NOM;MASC;SG	N;FEM;SG
ряд	fileira	ряд	fileira	N;INAN;NOM;MASC;SG	N;FEM;SG
ряд	row	ряд	row	N;INAN;NOM;MASC;SG	N;MASC;SG
душу	alma	душа	alma	N;INAN;ACC;FEM;SG	N;FEM;SG
душу	soul	душа	soul	N;INAN;ACC;FEM;SG	N;MASC;SG
почему	porquê	почему	porquê	ADV	ADV
школа	escola	школа	escola	N;INAN;NOM;FEM;SG	N;FEM;SG
выше	superior	высокий	alto	ADJ;CMPR	ADJ;MASC;SG
рсфср	rsfsr	рсфср	rsfsr	N;INAN;NOM;FEM;SG	N;MASC;SG
медаль	medalha	медаль	medalha	N;INAN;NOM;FEM;SG	N;FEM;SG
земли	terras	земля	terra	N;INAN;NOM;FEM;PL	N;FEM;PL
земли	terrenos	земля	terreno	N;INAN;NOM;FEM;PL	N;MASC;PL
земли	terras	земля	terra	N;INAN;NOM;FEM;PL	N;FEM;PL
режиссёр	director	режиссёр	director	N;ANIM;NOM;MASC;SG	N;MASC;SG
режиссёр	directora	режиссёр	directora	N;ANIM;NOM;MASC;SG	N;FEM;SG
режиссёр	diretora	режиссёр	diretora	N;ANIM;NOM;MASC;SG	N;FEM;SG
режиссёр	diretor	режиссёр	diretor	N;ANIM;NOM;MASC;SG	N;MASC;SG
режиссёр	realizador	режиссёр	realizador	N;ANIM;NOM;MASC;SG	N;MASC;SG
режиссёр	cineasta	режиссёр	cineasta	N;ANIM;NOM;MASC;SG	N;MASC;SG
правила	regras	правило	regra	N;INAN;NOM;NEUT;PL	N;FEM;PL
правила	regulamentações	правило	regulamentação	N;INAN;NOM;NEUT;PL	N;FEM;PL
правила	regulamentos	правило	regulamento	N;INAN;NOM;NEUT;PL	N;MASC;PL
полка	prateleira	полк	prateleira	N;INAN;NOM;MASC;SG	N;FEM;SG
полка	estante	полк	estante	N;INAN;NOM;MASC;SG	N;FEM;SG
полка	regimento	полк	regimento	N;INAN;NOM;MASC;SG	N;MASC;SG
линии	linhas	линия	linha	N;INAN;NOM;FEM;PL	N;FEM;PL
места	localizações	место	localização	N;INAN;NOM;NEUT;PL	N;FEM;PL
места	localidades	место	localidade	N;INAN;NOM;NEUT;PL	N;FEM;PL
места	locais	место	local	N;INAN;NOM;NEUT;PL	N;MASC;PL
места	locais	место	local	N;INAN;NOM;NEUT;PL	N;MASC;PL
места	lugares	место	lugar	N;INAN;NOM;NEUT;PL	N;MASC;PL
места	sítios	место	sítio	N;INAN;NOM;NEUT;PL	N;MASC;PL
места	assentos	место	assento	N;INAN;NOM;NEUT;PL	N;MASC;PL
места	lugares	место	lugar	N;INAN;NOM;NEUT;PL	N;MASC;PL
места	bancos	место	banco	N;INAN;NOM;NEUT;PL	N;MASC;PL
существует	existe	существовать	existir	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
категории	categorias	категория	categoria	N;INAN;NOM;FEM;PL	N;FEM;PL
ссылка	link	ссылка	link	N;INAN;NOM;FEM;SG	N;MASC;SG
ссылка	ligação	ссылка	ligação	N;INAN;NOM;FEM;SG	N;FEM;SG
ссылка	referência	ссылка	referência	N;INAN;NOM;FEM;SG	N;FEM;SG
ссылка	referencia	ссылка	referenciar	N;INAN;NOM;FEM;SG	N;FEM;SG
компания	empresa	компания	empresa	N;INAN;NOM;FEM;SG	N;FEM;SG
компания	company	компания	company	N;INAN;NOM;FEM;SG	N;MASC;SG
компания	companhia	компания	companhia	N;INAN;NOM;FEM;SG	N;FEM;SG
используется	utilizada	использовать	utilizar	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;FEM;SG;V.PTCP
используется	usada	использовать	usar	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;FEM;SG;V.PTCP
используется	usado	использовать	usar	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;MASC;SG;V.PTCP
используется	utilizado	использовать	utilizar	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;MASC;SG;V.PTCP
тысяч	milhares	тысяча	milhar	N;INAN;GEN;FEM;PL	N;MASC;PL
начало	início	начало	início	N;INAN;NOM;NEUT;SG	N;MASC;SG
начало	início	начало	início	N;INAN;NOM;NEUT;SG	N;MASC;SG
начало	começo	начало	começo	N;INAN;NOM;NEUT;SG	N;MASC;SG
италии	italianos	италия	italiano	N;INAN;NOM;FEM;PL	N;MASC;PL
положение	situação	положение	situação	N;INAN;NOM;NEUT;SG	N;FEM;SG
положение	posição	положение	posição	N;INAN;NOM;NEUT;SG	N;FEM;SG
мужчин	machos	мужчина	macho	N;ANIM;GEN;MASC;PL	N;MASC;PL
