med	com	med	com	ADP	ADP
stor	grande	stor	grande	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;MASC;SG
stor	grande	stor	grande	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;MASC;SG
staden	vila	stad	vila	N;NOM;DEF;MASC+FEM;SG	N;FEM;SG
staden	cidade	stad	cidade	N;NOM;DEF;MASC+FEM;SG	N;FEM;SG
staden	cidade	stad	cidade	N;NOM;DEF;MASC+FEM;SG	N;FEM;SG
varit	sido	vara	ser	V;V.CVB;ACT	V;MASC;SG;V.PTCP
naturlig	natural	naturlig	natural	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;MASC;SG
mest	principalmente	mycket	principalmente	ADV;RL	ADV
webbplats	website	pebbplats	websitir	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
webbplats	site	pebbplats	site	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
webbplats	sítio	pebbplats	sítio	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
webbplats	site	pebbplats	site	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
ger	dar	ge	dar	V;IND;PRS;FIN;ACT	V;NFIN
ger	dando	ge	dar	V;IND;PRS;FIN;ACT	V;V.MSDR
ger	confere	ge	conferir	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
ger	dá	ge	dar	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
team	team	team	team	N;NOM;INDF;NEUT;SG	N;MASC;SG
team	equipa	team	equipa	N;NOM;INDF;NEUT;SG	N;FEM;SG
team	time	team	time	N;NOM;INDF;NEUT;SG	N;MASC;SG
team	equipe	team	equipe	N;NOM;INDF;NEUT;SG	N;FEM;SG
började	iniciado	börja	iniciar	V;IND;PST;FIN;ACT	V;MASC;SG;V.PTCP
började	comecei	börja	começar	V;IND;PST;FIN;ACT	V;IND;SG;1;PST;FIN
började	começou	börja	começar	V;IND;PST;FIN;ACT	V;IND;SG;3;PST;FIN
började	começaram	börja	começar	V;IND;PST;FIN;ACT	V;IND;PL;3;FIN
började	iniciou	börja	iniciar	V;IND;PST;FIN;ACT	V;IND;SG;3;PST;FIN
började	começou	börja	começar	V;IND;PST;FIN;ACT	V;IND;SG;3;PST;FIN
började	começaram	börja	começar	V;IND;PST;FIN;ACT	V;IND;PL;3;FIN
hela	inteiro	hel	inteiro	ADJ;NOM;DEF;SG	ADJ;MASC;SG
gör	fazendo	göra	fazer	V;IMP;FIN;ACT	V;V.MSDR
gick	andei	gå	andei	V;IND;PST;FIN;ACT	V;IND;SG;1;PST;FIN
gick	andou	gå	andar	V;IND;PST;FIN;ACT	V;IND;SG;3;PST;FIN
gick	caminhou	gå	caminhar	V;IND;PST;FIN;ACT	V;IND;SG;3;PST;FIN
kyrka	igreja	kyrka	igreja	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
svg	svg	svg	svg	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
distrikt	distrito	distrikt	distrito	N;NOM;INDF;NEUT;SG	N;MASC;SG
fuktigt	húmido	fuktig	húmido	ADJ;NOM;INDF;NEUT;SG	ADJ;MASC;SG
fuktigt	úmido	fuktig	úmido	ADJ;NOM;INDF;NEUT;SG	ADJ;MASC;SG
fuktigt	húmido	fuktig	húmido	ADJ;NOM;INDF;NEUT;SG	ADJ;MASC;SG
fuktigt	úmida	fuktig	úmida	ADJ;NOM;INDF;NEUT;SG	ADJ;FEM;SG
fuktigt	húmida	fuktig	húmido	ADJ;NOM;INDF;NEUT;SG	ADJ;FEM;SG
fuktigt	húmido	fuktig	húmido	ADJ;NOM;INDF;NEUT;SG	ADJ;MASC;SG
fuktigt	úmido	fuktig	úmido	ADJ;NOM;INDF;NEUT;SG	ADJ;MASC;SG
fyra	quatro	fyra	quatro	NUM;NOM	NUM
eftersom	porque	eftersom	porque	CONJ	CONJ
används	utilizada	använda	utilizar	V;IND;PRS;FIN;PASS	V;FEM;SG;V.PTCP
används	usada	använda	usar	V;IND;PRS;FIN;PASS	V;FEM;SG;V.PTCP
används	usado	använda	usar	V;IND;PRS;FIN;PASS	V;MASC;SG;V.PTCP
används	utilizado	använda	utilizar	V;IND;PRS;FIN;PASS	V;MASC;SG;V.PTCP
används	utilizados	använda	utilizar	V;IND;PRS;FIN;PASS	V;MASC;PL;V.PTCP
används	usados	använda	usar	V;IND;PRS;FIN;PASS	V;MASC;PL;V.PTCP
början	início	början	início	N;NOM;DEF;MASC+FEM;SG	N;MASC;SG
början	começo	början	começo	N;NOM;DEF;MASC+FEM;SG	N;MASC;SG
vann	venceu	vann	vencer	V;IND;PST;FIN;ACT	V;IND;SG;3;PST;FIN
vann	ganhou	vann	ganhar	V;IND;PST;FIN;ACT	V;IND;SG;3;PST;FIN
vann	ganhado	vann	ganhar	V;IND;PST;FIN;ACT	V;MASC;SG;V.PTCP
hur	como	hur	como	ADV	ADV
bay	baia	bay	baia	N;NOM;INDF;NEUT;SG	N;FEM;SG
bay	baía	bay	baía	N;NOM;INDF;NEUT;SG	N;FEM;SG
bay	bay	bay	bay	N;NOM;INDF;NEUT;SG	N;FEM;SG
barn	crianças	barn	criança	N;NOM;INDF;NEUT;PL	N;FEM;PL
barn	filhos	barn	filho	N;NOM;INDF;NEUT;PL	N;MASC;PL
barn	miúdos	barn	miúdo	N;NOM;INDF;NEUT;PL	N;MASC;PL
barn	crianças	barn	criança	N;NOM;INDF;NEUT;PL	N;FEM;PL
barn	filhos	barn	filho	N;NOM;INDF;NEUT;PL	N;MASC;PL
artikel	artigo	artikel	artigo	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
gunung	gunung	gunung	gunung	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
hennes	ela	hon	ela	PRO;DEF	PRO;NOM;FEM;SG;3
argentina	argentina	argentin	argentino	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
mountain	montanha	mountai	montanha	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
halvöar	penínsulas	halvöa	península	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
grund	base	grund	base	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
förekommer	ocorre	förekomma	ocorrer	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
distriktet	distrito	distrikt	distrito	N;NOM;DEF;NEUT;SG	N;MASC;SG
dam	barragem	dam	barragem	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
dam	dique	dam	dicar	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
dam	represa	dam	represa	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
dam	dam	dam	dam	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
dam	moça	dam	moça	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
dam	senhora	dam	senhora	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
dam	dama	dam	dama	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
idag	hoje	idag	hoje	ADV	ADV
skådespelare	ator	skådespelare	ator	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
skådespelare	actor	skådespelare	actor	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
personer	pessoas	person	pessoa	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
fanns	existiram	finnas	existir	V;IND;PST;FIN	V;IND;PL;3;FIN
fanns	existiu	finnas	existir	V;IND;PST;FIN	V;IND;SG;3;PST;FIN
fanns	existido	finnas	existir	V;IND;PST;FIN	V;MASC;SG;V.PTCP
spelade	jogado	spela	jogar	V;IND;PST;FIN;ACT	V;MASC;SG;V.PTCP
spelade	jogou	spela	jogar	V;IND;PST;FIN;ACT	V;IND;SG;3;PST;FIN
spelade	tocou	spela	tocar	V;IND;PST;FIN;ACT	V;IND;SG;3;PST;FIN
spelade	joguei	spela	joguar	V;IND;PST;FIN;ACT	V;IND;SG;1;PST;FIN
spelade	jogaram	spela	jogar	V;IND;PST;FIN;ACT	V;IND;PL;3;FIN
endast	só	endast	só	ADV	ADV
endast	apenas	endast	apenas	ADV	ADV
endast	somente	endast	somente	ADV	ADV
endast	unicamente	endast	unicamente	ADV	ADV
öar	ilhas	öar	ilha	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
son	son	son	son	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
son	filho	son	filho	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
river	rio	riva	rio	N;NOM;INDF;NEUT;SG	N;MASC;SG
helt	totalmente	helt	totalmente	ADV	ADV
helt	completamente	helt	completamente	ADV	ADV
helt	totalmente	helt	totalmente	ADV	ADV
helt	completamente	helt	completamente	ADV	ADV
artiklar	artigos	artikel	artigo	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
därefter	posteriormente	därefter	posteriormente	ADV	ADV
därefter	subsequentemente	därefter	subsequentemente	ADV	ADV
redan	já	redan	já	ADV	ADV
cirka	aproximadamente	cirka	aproximadamente	ADV	ADV
känd	conhecida	känd	conhecido	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;FEM;SG
känd	conhecido	känd	conhecido	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;MASC;SG
känd	famosa	känd	famoso	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;FEM;SG
känd	famoso	känd	famoso	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;MASC;SG
engelska	ingles	engelsk	ingle	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
engelska	inglês	engelsk	inglês	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
departement	ministérios	departement	ministério	N;NOM;INDF;NEUT;PL	N;MASC;PL
departement	departamentos	departement	departamento	N;NOM;INDF;NEUT;PL	N;MASC;PL
aïn	aïn	aïn	aïn	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
antal	conde	antal	conde	N;NOM;INDF;NEUT;SG	N;MASC;SG
antal	count	antal	count	N;NOM;INDF;NEUT;SG	N;MASC;SG
antal	contagem	antal	contagem	N;NOM;INDF;NEUT;SG	N;FEM;SG
antal	número	antal	número	N;NOM;INDF;NEUT;SG	N;MASC;SG
antal	numero	antal	numero	N;NOM;INDF;NEUT;SG	N;MASC;SG
vill	quer	vilja	querer	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
vill	quer	vilja	querer	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
vill	quero	vilja	querer	V;IND;PRS;FIN;ACT	V;IND;SG;1;PRS;FIN
des	des	de	des	N;NOM;INDF;NEUT;SG	N;MASC;SG
författare	autores	författare	autor	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
författare	roteiristas	författare	roteirista	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
författare	escritores	författare	escritor	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
wikipedia	wikipédia	pikipedi	wikipédia	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
wikipedia	wikipedia	pikipedi	wikipedia	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
vissa	certas	vissa	certo	PRO;INDF;PL	PRO;FEM;PL
vissa	alguns	vissa	algum	PRO;INDF;PL	PRO;MASC;PL
vissa	algumas	vissa	algum	PRO;INDF;PL	PRO;FEM;PL
cst	cst	cst	cst	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
äldre	idosas	gammal	idosa	ADJ;NOM;CMPR	ADJ;FEM;PL
lag	team	lag	team	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
lag	equipa	lag	equipa	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
lag	time	lag	time	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
lag	equipe	lag	equipe	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
lag	lei	lag	lei	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
lag	direito	lag	direito	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
lag	law	lag	law	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
lag	gal	lag	gal	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
lag	lag	lag	lag	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
brt	tab	brt	tab	N;NOM;INDF;NEUT;SG	N;MASC;SG
innebär	significa	innebära	significar	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
diskussion	discussão	diskussion	discussão	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
kommuner	municípios	kommun	município	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
kommuner	comunas	kommun	comuna	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
kommuner	municípios	kommun	município	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
kyrkan	igreja	kyrka	igreja	N;NOM;DEF;MASC+FEM;SG	N;FEM;SG
punta	punta	punta	punta	N;NOM;INDF;NEUT;SG	N;MASC;SG
iucn	iucn	iucn	iucn	N;NOM;DEF;MASC+FEM;SG	N;FEM;SG
kullar	ninhadas	kulla	ninhar	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
kullar	colinas	kulla	colina	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
black	preta	black	preto	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
black	black	black	black	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
black	preto	black	preto	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
varje	cada	varje	cada	DET;INDF;SG	DET;FEM;SG
varje	cada	varje	cada	DET;INDF;SG	DET;FEM;SG
bild	foto	bild	foto	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
bild	fotografia	bild	fotografia	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
bild	imagem	bild	imagem	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
bild	image	bild	image	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
bild	imagem	bild	imagem	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
france	franca	fra	franca	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
france	frança	fra	frança	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
vik	dobra	vik	dobra	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
vik	vik	vik	vik	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
politiker	políticos	politik	político	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
politiker	politicos	politik	politico	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
left	esquerdo	lefa	esquerdo	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
left	left	lefa	left	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
left	esquerda	lefa	esquerda	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
band	band	band	band	N;NOM;INDF;NEUT;SG	N;MASC;SG
band	banda	band	banda	N;NOM;INDF;NEUT;SG	N;FEM;SG
band	fita	band	fita	N;NOM;INDF;NEUT;SG	N;FEM;SG
band	cassete	band	cassete	N;NOM;INDF;NEUT;SG	N;MASC;SG
band	fita	band	fita	N;NOM;INDF;NEUT;SG	N;FEM;SG
rio	rio	rio	rio	N;NOM;INDF;NEUT;SG	N;MASC;SG
rock	rochedo	rock	rochedo	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
rock	rocha	rock	rocha	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
rock	pedra	rock	pedra	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
rock	rock	rock	rock	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
sista	último	sista	último	ADJ;NOM;DEF;RL	ADJ;MASC;SG
sista	últimas	sista	último	ADJ;NOM;DEF;RL	ADJ;FEM;PL
sista	últimos	sista	último	ADJ;NOM;DEF;RL	ADJ;MASC;PL
sista	última	sista	último	ADJ;NOM;DEF;RL	ADJ;FEM;SG
delar	peças	del	peça	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
delar	partes	del	parte	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
delar	compartilhamentos	del	compartilhamento	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
delar	acções	del	acção	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
delar	ações	del	ação	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
delar	partilhas	del	partilha	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
auto	auto	auto	auto	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
åren	anos	år	ano	N;NOM;DEF;NEUT;PL	N;MASC;PL
säsongen	temporada	säsong	temporada	N;NOM;DEF;MASC+FEM;SG	N;FEM;SG
säsongen	época	säsong	época	N;NOM;DEF;MASC+FEM;SG	N;FEM;SG
poäng	pontuação	poäng	pontuação	N;NOM;INDF;NEUT;SG	N;FEM;SG
poäng	placar	poäng	placar	N;NOM;INDF;NEUT;SG	N;MASC;SG
poäng	pontuação	poäng	pontuação	N;NOM;INDF;NEUT;SG	N;FEM;SG
poäng	ponto	poäng	ponto	N;NOM;INDF;NEUT;SG	N;MASC;SG
poäng	point	poäng	point	N;NOM;INDF;NEUT;SG	N;MASC;SG
arroyo	arroyo	arroyo	arroyo	N;NOM;INDF;NEUT;SG	N;MASC;SG
tyska	alemã	tysk	alemã	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
tyska	alemão	tysk	alemão	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
sätt	maneira	sätt	maneira	N;NOM;INDF;NEUT;SG	N;FEM;SG
sätt	way	sätt	way	N;NOM;INDF;NEUT;SG	N;MASC;SG
wadi	wadi	wadi	wadi	N;NOM;SG	N;MASC;SG
stad	vila	stad	vila	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
stad	cidade	stad	cidade	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
stad	cidade	stad	cidade	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
area	area	are	area	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
area	área	are	área	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
loma	loma	loma	loma	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
peter	pedro	peter	pedro	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
peter	peter	peter	peter	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
franska	french	fransk	french	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
franska	francês	fransk	francês	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
kallas	chamou	kalla	chamar	V;NFIN;PASS	V;IND;SG;3;PST;FIN
kallas	chamada	kalla	chamar	V;NFIN;PASS	V;FEM;SG;V.PTCP
kallas	chamado	kalla	chamar	V;NFIN;PASS	V;MASC;SG;V.PTCP
kallas	chamados	kalla	chamar	V;NFIN;PASS	V;MASC;PL;V.PTCP
fall	case	fall	case	N;NOM;INDF;NEUT;SG	N;MASC;SG
fall	caso	fall	caso	N;NOM;INDF;NEUT;SG	N;MASC;SG
fall	fall	fall	fall	N;NOM;INDF;NEUT;SG	N;MASC;SG
fall	outono	fall	outono	N;NOM;INDF;NEUT;SG	N;MASC;SG
fall	queda	fall	queda	N;NOM;INDF;NEUT;SG	N;FEM;SG
tiden	hora	tid	hora	N;NOM;DEF;MASC+FEM;SG	N;FEM;SG
tiden	horário	tid	horário	N;NOM;DEF;MASC+FEM;SG	N;MASC;SG
tiden	tempo	tid	tempo	N;NOM;DEF;MASC+FEM;SG	N;MASC;SG
tiden	time	tid	time	N;NOM;DEF;MASC+FEM;SG	N;MASC;SG
bästa	melhores	bra	bom	ADJ;NOM;DEF;RL	ADJ;MASC;PL
style	style	style	style	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
style	estilo	style	estilo	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
artikeln	artigo	artikel	artigo	N;NOM;DEF;MASC+FEM;SG	N;MASC;SG
fil	arquivo	fil	arquivo	N	N;MASC;SG
fil	ficheiro	fil	ficheiro	N	N;MASC;SG
brasília	brasília	braslli	brasília	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
främst	principalmente	främst	principalmente	ADV;RL	ADV
främst	principalmente	främst	principalmente	ADV;RL	ADV
främst	primariamente	främst	primariamente	ADV;RL	ADV
källa	fonte	källa	fonte	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
källa	origem	källa	origem	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
båda	ambos	båda	ambos	PRO;DEF;PL	PRO;MASC;PL
kabul	cabul	kabul	cabul	N;NOM;DEF;MASC+FEM;SG	N;MASC;SG
kabul	kabul	kabul	kabul	N;NOM;DEF;MASC+FEM;SG	N;MASC;SG
delas	partilhado	dela	partilhar	V;IND;PRS;FIN;PASS	V;MASC;SG;V.PTCP
delas	compartilhada	dela	compartilhar	V;IND;PRS;FIN;PASS	V;FEM;SG;V.PTCP
delas	compartilhado	dela	compartilhar	V;IND;PRS;FIN;PASS	V;MASC;SG;V.PTCP
delas	partilhada	dela	partilhar	V;IND;PRS;FIN;PASS	V;FEM;SG;V.PTCP
slutet	end	slut	end	N;NOM;DEF;NEUT;SG	N;MASC;SG
slutet	final	slut	final	N;NOM;DEF;NEUT;SG	N;MASC;SG
slutet	fim	slut	fim	N;NOM;DEF;NEUT;SG	N;MASC;SG
ast	ast	ast	ast	N	N;MASC;SG
isbn	isbn	isbn	isbn	N	N;MASC;SG
mätare	contadores	mäta	contador	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
mätare	metros	mäta	metro	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
mätare	medidores	mäta	medidor	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
film	filme	film	filme	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
film	película	film	película	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
film	filme	film	filme	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
robert	robert	robert	robert	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
robert	roberto	robert	roberto	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
serien	série	serien	série	N;NOM;DEF;MASC+FEM;SG	N;FEM;SG
fem	cinco	fem	cinco	NUM;NOM	NUM
thomas	tomé	thomas	tomé	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
thomas	tomás	thomas	tomás	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
deltog	frequentou	delta	frequentar	V;IND;PST;FIN;ACT	V;IND;SG;3;PST;FIN
deltog	compareceu	delta	comparecer	V;IND;PST;FIN;ACT	V;IND;SG;3;PST;FIN
deltog	compareceram	delta	comparecer	V;IND;PST;FIN;ACT	V;IND;PL;3;FIN
deltog	participei	delta	participar	V;IND;PST;FIN;ACT	V;IND;SG;1;PST;FIN
deltog	participaram	delta	participar	V;IND;PST;FIN;ACT	V;IND;PL;3;FIN
deltog	participou	delta	participar	V;IND;PST;FIN;ACT	V;IND;SG;3;PST;FIN
språk	língua	språk	língua	N;NOM;INDF;NEUT;SG	N;FEM;SG
språk	idioma	språk	idioma	N;NOM;INDF;NEUT;SG	N;MASC;SG
språk	linguagem	språk	linguagem	N;NOM;INDF;NEUT;SG	N;FEM;SG
kinesiska	chinesa	kinesisk	chinês	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
kinesiska	chinês	kinesisk	chinês	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
nuvarande	atual	nuvarande	atual	ADJ;NOM;PRS;V.PTCP	ADJ;MASC;SG
nuvarande	atuais	nuvarande	atual	ADJ;NOM;PRS;V.PTCP	ADJ;MASC;PL
nuvarande	actual	nuvarande	actual	ADJ;NOM;PRS;V.PTCP	ADJ;MASC;SG
nuvarande	presentes	nuvarande	presente	ADJ;NOM;PRS;V.PTCP	ADJ;MASC;PL
nuvarande	presente	nuvarande	presente	ADJ;NOM;PRS;V.PTCP	ADJ;MASC;SG
officiell	oficial	officiell	oficial	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;MASC;SG
källor	fontes	källa	fonte	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
stort	grande	stor	grande	ADJ;NOM;INDF;NEUT;SG	ADJ;MASC;SG
stort	grande	stor	grande	ADJ;NOM;INDF;NEUT;SG	ADJ;MASC;SG
sång	vocal	sång	vocal	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
sång	canção	sång	canção	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
sång	song	sång	song	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
samband	ligação	samband	ligação	N;NOM;INDF;NEUT;SG	N;FEM;SG
samband	conexão	samband	conexão	N;NOM;INDF;NEUT;SG	N;FEM;SG
samband	correlação	samband	correlação	N;NOM;INDF;NEUT;SG	N;FEM;SG
globalt	global	global	global	ADJ;NOM;INDF;NEUT;SG	ADJ;MASC;SG
kroatien	croácia	kroatien	croácia	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
egen	próprio	egen	próprio	ADJ;NOM;MASC+FEM;SG	ADJ;MASC;SG
pst	pst	pst	pst	N;NOM;INDF;NEUT;SG	N;MASC;SG
kvinnor	fêmeas	kvinna	fêmea	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
kvinnor	mulheres	kvinna	mulher	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
kvinnor	mulheres	kvinna	mulher	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
tredje	terceira	tre	terceiro	ADJ;NOM	ADJ;FEM;SG
tredje	terço	tre	terço	ADJ;NOM	ADJ;MASC;SG
tredje	terceiro	tre	terceiro	ADJ;NOM	ADJ;MASC;SG
art	art	art	art	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
art	arte	art	arte	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
art	espécie	art	espécie	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
riket	reich	rike	reich	N;NOM;DEF;NEUT;SG	N;MASC;SG
riket	reino	rike	reino	N;NOM;DEF;NEUT;SG	N;MASC;SG
sidan	pagina	sida	pagina	N;NOM;DEF;MASC+FEM;SG	N;FEM;SG
sidan	página	sida	página	N;NOM;DEF;MASC+FEM;SG	N;FEM;SG
sidan	page	sida	pagar	N;NOM;DEF;MASC+FEM;SG	N;MASC;SG
sidan	lateral	sida	lateral	N;NOM;DEF;MASC+FEM;SG	N;MASC;SG
sidan	lado	sida	lado	N;NOM;DEF;MASC+FEM;SG	N;MASC;SG
sidan	side	sida	side	N;NOM;DEF;MASC+FEM;SG	N;MASC;SG
resultat	performance	resultat	performance	N;NOM;INDF;NEUT;SG	N;FEM;SG
resultat	atuação	resultat	atuação	N;NOM;INDF;NEUT;SG	N;FEM;SG
resultat	desempenho	resultat	desempenho	N;NOM;INDF;NEUT;SG	N;MASC;SG
resultat	resultado	resultat	resultado	N;NOM;INDF;NEUT;SG	N;MASC;SG
resultat	resultado	resultat	resultado	N;NOM;INDF;NEUT;SG	N;MASC;SG
når	alcança	nå	alcançar	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
når	atinge	nå	atingir	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
ibland	ocasionalmente	ibland	ocasionalmente	ADV	ADV
dessutom	adicionalmente	dessutom	adicionalmente	ADV	ADV
jabal	jabal	jabal	jabal	N;NOM;INDF;NEUT;SG	N;MASC;SG
kända	conhecidas	känd	conhecido	ADJ;NOM;PL;PST;V.PTCP	ADJ;FEM;PL
kända	conhecidos	känd	conhecido	ADJ;NOM;PL;PST;V.PTCP	ADJ;MASC;PL
kända	famosas	känd	famoso	ADJ;NOM;PL;PST;V.PTCP	ADJ;FEM;PL
universitet	university	universitet	university	N;NOM;INDF;NEUT;SG	N;MASC;SG
