nie	не	nie	не	PART;NEG	PART;NEG
prace	роботи	praca	робота	N;NOM;FEM;PL	N;INAN;NOM;FEM;PL
prędkość	швидкість	prędkość	швидкість	N;NOM;FEM;SG	N;INAN;NOM;FEM;SG
francuski	французька	francuski	французький	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
francuski	французький	francuski	французький	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;SG
gol	мета	gol	мета	N;NOM;MASC;SG	N;INAN;NOM;FEM;SG
jednocześnie	одночасно	jednocześnie	одночасно	ADV	ADV
podobnie	взаємно	podobnie	взаємно	ADV	ADV
podobnie	аналогічно	podobnie	аналогічно	ADV	ADV
nagroda	нагорода	nagroda	нагорода	N;NOM;FEM;SG	N;INAN;NOM;FEM;SG
nagroda	премія	nagroda	премія	N;NOM;FEM;SG	N;INAN;NOM;FEM;SG
nagroda	нагорода	nagroda	нагорода	N;NOM;FEM;SG	N;INAN;NOM;FEM;SG
stał	стояв	stać	стояти	V;IPFV;MASC;IND;SG;PST;FIN;ACT	V;IPFV;MASC;IND;SG;PST;FIN
sił	сил	siła	сила	N;GEN;FEM;PL	N;INAN;GEN;FEM;PL
szkoła	школа	szkoła	школа	N;NOM;FEM;SG	N;INAN;NOM;FEM;SG
szkoła	училище	szkoła	училище	N;NOM;FEM;SG	N;INAN;NOM;NEUT;SG
każdy	кожен	każdy	кожний	DET;NOM;MASC;SG	DET;NOM;MASC;SG
każdy	кожен	każdy	кожний	DET;NOM;MASC;SG	DET;NOM;MASC;SG
każdy	кожна	każdy	кожний	DET;NOM;MASC;SG	DET;NOM;FEM;SG
raport	скарга	raport	скарга	N;NOM;MASC;SG	N;INAN;NOM;FEM;SG
raport	звіт	raport	звіт	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
dowódca	ватажок	dowódca	ватажок	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
dowódca	лідер	dowódca	лідер	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
dowódca	командир	dowódca	командир	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
tutaj	тут	tutaj	тут	ADV	ADV
komitetu	комітету	komitet	комітет	N;GEN;MASC;SG	N;INAN;GEN;MASC;SG
podział	розділити	podziać	розділити	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;NFIN
grał	грала	grać	грати	V;IPFV;MASC;IND;SG;PST;FIN;ACT	V;IPFV;FEM;IND;SG;PST;FIN
grał	грав	grać	грати	V;IPFV;MASC;IND;SG;PST;FIN;ACT	V;IPFV;MASC;IND;SG;PST;FIN
prezydent	президент	prezydent	президент	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
mistrzostwo	чемпіонат	mistrzostwo	чемпіонат	N;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
książę	герцог	książę	герцог	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
książę	принц	książę	принц	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
książę	князь	książę	князь	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
mistrz	майстер	mistrz	майстер	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
mistrz	магістр	mistrz	магістр	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
mistrz	чемпіон	mistrz	чемпіон	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
biskup	єпископ	biskup	єпископ	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
wielki	велике	wielki	великий	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
wielki	велика	wielki	великий	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
wielki	великий	wielki	великий	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;SG
pozycja	розташування	pozycja	розташування	N;NOM;FEM;SG	N;INAN;NOM;NEUT;SG
pozycja	позиція	pozycja	позиція	N;NOM;FEM;SG	N;INAN;NOM;FEM;SG
pozycja	положення	pozycja	положення	N;NOM;FEM;SG	N;INAN;NOM;NEUT;SG
pozycja	елемент	pozycja	елемент	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
nic	нічого	nic	ніщо	PRO;GEN;NEUT;SG	PRO;INAN;GEN
dobrze	добре	dobrze	добре	ADV	ADV
hrabstwo	графство	hrabstwo	графство	N;NOM;NEUT;SG	N;INAN;NOM;NEUT;SG
hrabstwo	повіт	hrabstwo	повіт	N;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
hrabstwo	жупанія	hrabstwo	жупанія	N;NOM;NEUT;SG	N;INAN;NOM;FEM;SG
budynek	будівля	budynek	будівля	N;NOM;MASC;SG	N;INAN;NOM;FEM;SG
budynek	будівництво	budynek	будівництво	N;NOM;MASC;SG	N;INAN;NOM;NEUT;SG
istnieje	існує	istnieć	існувати	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN
wydany	виданий	wydać	виданий	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
przeszedł	пройшов	przejść	пройти	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;MASC;IND;SG;PST;FIN
przeszedł	пройдено	przejść	пройти	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;IND;0;FIN
przeszedł	передано	przejść	передати	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;IND;0;FIN
przeszedł	перейшов	przejść	перейти	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;MASC;IND;SG;PST;FIN
aktorka	актриса	aktorka	актриса	N;NOM;FEM;SG	N;ANIM;NOM;FEM;SG
aktorka	акторка	aktorka	акторка	N;NOM;FEM;SG	N;ANIM;NOM;FEM;SG
dom	дім	dom	дім	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
dom	домівка	dom	домівка	N;NOM;MASC;SG	N;INAN;NOM;FEM;SG
dom	будинок	dom	будинок	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
zdjęcia	фотографії	zdjęcie	фотографія	N;NOM;NEUT;PL	N;INAN;NOM;FEM;PL
zdjęcia	світлини	zdjęcie	світлина	N;NOM;NEUT;PL	N;INAN;NOM;FEM;PL
zdjęcia	світлині	zdjęcie	світлина	N;NOM;NEUT;PL	N;INAN;NOM;FEM;PL
zdjęcia	картинки	zdjęcie	картинка	N;NOM;NEUT;PL	N;INAN;NOM;FEM;PL
najlepszy	кращий	dobry	кращий	ADJ;NOM;CMPR;MASC;SG	ADJ;NOM;CMPR;MASC;SG
najlepszy	найкращий	dobry	найкращий	ADJ;NOM;CMPR;MASC;SG	ADJ;NOM;CMPR;MASC;SG
rozwoju	розвитку	rozwój	розвиток	N;GEN;MASC;SG	N;INAN;GEN;MASC;SG
dziś	сьогодні	dziś	сьогодні	ADV	ADV
związek	взаємовідношення	związek	взаємовідношення	N;NOM;MASC;SG	N;INAN;NOM;NEUT;SG
związek	союз	związek	союз	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
brązowy	коричневий	brązowy	коричневий	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;SG
rząd	рядок	rząd	рядок	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
rząd	правління	rząd	правління	N;NOM;MASC;SG	N;INAN;NOM;NEUT;SG
rząd	уряд	rząd	уряд	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
ostatni	останній	ostatni	останній	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;SG
ostatni	остання	ostatni	останній	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
ostatni	останнє	ostatni	останній	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
bieg	спорядження	bieg	спорядження	N;NOM;MASC;SG	N;INAN;NOM;NEUT;SG
języku	мову	język	мова	N;ACC;MASC;SG	N;INAN;ACC;FEM;SG
kolor	колір	kolor	колір	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
kolor	колір	kolor	колір	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
zawiera	містити	zawierać	містити	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;NFIN
zawiera	містить	zawierać	містити	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN
zawiera	міститься	zawierać	міститися	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN
zawiera	містить	zawierać	містити	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN
zawiera	входить	zawierać	входити	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN
zawiera	включає	zawierać	включати	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN
utwór	композицію	utwór	композиція	N;ACC;MASC;SG	N;INAN;ACC;FEM;SG
linia	лінія	linia	лінія	N;NOM;FEM;SG	N;INAN;NOM;FEM;SG
linia	рядок	linia	рядок	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
działacz	активіст	działacz	активіст	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
najczęściej	найцікавіше	często	найцікавіше	ADV;RL	ADV;RL
najczęściej	здебільшого	często	здебільшого	ADV;RL	ADV
najczęściej	переважно	często	переважно	ADV;RL	ADV
imię	назва	imię	назва	N;NOM;NEUT;SG	N;INAN;NOM;FEM;SG
masa	маса	masa	маса	N;NOM;FEM;SG	N;INAN;NOM;FEM;SG
rodzina	сімейство	rodzina	сімейство	N;NOM;FEM;SG	N;INAN;NOM;NEUT;SG
rodzina	родина	rodzina	родина	N;NOM;FEM;SG	N;INAN;NOM;FEM;SG
punktów	очок	punkt	очок	N;GEN;MASC;PL	N;INAN;GEN;FEM;PL
punktów	балів	punkt	бал	N;GEN;MASC;PL	N;INAN;GEN;MASC;PL
ojciec	батько	ojciec	батько	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
ojciec	отець	ojciec	отець	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
coś	щось	coś	щось	PRO;NOM;NEUT;SG	PRO;INAN;NOM;NEUT;SG
postać	характер	postać	характер	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
postać	персонаж	postać	персонаж	N;NOM;FEM;SG	N;ANIM;NOM;MASC;SG
postać	символ	postać	символ	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
postać	форма	postać	форма	N;NOM;FEM;SG	N;INAN;NOM;FEM;SG
góry	гори	góra	гора	N;NOM;FEM;PL	N;INAN;NOM;FEM;PL
towarzystwa	товариство	towarzystwo	товариство	N;NOM;NEUT;SG	N;INAN;NOM;NEUT;SG
artykułów	статей	artykuł	стаття	N;GEN;MASC;PL	N;INAN;GEN;FEM;PL
droga	дорога	droga	дорога	N;NOM;FEM;SG	N;INAN;NOM;FEM;SG
działalności	діяльності	działalność	діяльність	N;GEN;FEM;SG	N;INAN;GEN;FEM;SG
działalności	діяльності	działalność	діяльність	N;GEN;FEM;SG	N;INAN;GEN;FEM;SG
punkty	точки	punkt	точка	N;NOM;MASC;PL	N;INAN;NOM;FEM;PL
punkty	очки	punkt	очка	N;NOM;MASC;PL	N;INAN;NOM;MASC;PL
punkty	пункти	punkt	пункт	N;NOM;MASC;PL	N;INAN;NOM;MASC;PL
los	доля	los	доля	N;NOM;MASC;SG	N;INAN;NOM;FEM;SG
kraj	країна	kraj	країна	N;NOM;MASC;SG	N;INAN;NOM;FEM;SG
słowo	слово	słowo	слово	N;NOM;NEUT;SG	N;INAN;NOM;NEUT;SG
urząd	офіс	urząd	офіс	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
kategoria	категорія	kategoria	категорія	N;NOM;FEM;SG	N;INAN;NOM;FEM;SG
partia	вечірка	partia	вечірка	N;NOM;FEM;SG	N;INAN;NOM;FEM;SG
partia	партія	partia	партія	N;NOM;FEM;SG	N;INAN;NOM;FEM;SG
tablice	знаки	tablica	знак	N;NOM;FEM;PL	N;INAN;NOM;MASC;PL
tablice	тарілки	tablica	тарілка	N;NOM;FEM;PL	N;INAN;NOM;FEM;PL
powrócił	повернувся	powrócić	повернутися	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;MASC;IND;SG;PST;FIN
powrócił	повернуто	powrócić	повернути	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;IND;0;FIN
powrócił	повернулася	powrócić	повернутися	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;FEM;IND;SG;PST;FIN
pomocy	допомоги	pomoc	допомога	N;GEN;FEM;SG	N;INAN;GEN;FEM;SG
pomocy	допомоги	pomoc	допомога	N;GEN;FEM;SG	N;INAN;GEN;FEM;SG
pisarz	письменник	pisarz	письменник	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
program	програма	program	програма	N;NOM;MASC;SG	N;INAN;NOM;FEM;SG
program	програма	program	програма	N;NOM;MASC;SG	N;INAN;NOM;FEM;SG
niektóre	якесь	niektóry	якийсь	DET;NOM;MASC;SG	DET;NOM;NEUT;SG
niektóre	якийсь	niektóry	якийсь	DET;NOM;MASC;SG	DET;NOM;MASC;SG
wzrost	зростання	wzrost	зростання	N;NOM;MASC;SG	N;INAN;NOM;NEUT;SG
wzrost	ріст	wzrost	ріст	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
wzrost	висота	wzrost	висота	N;NOM;MASC;SG	N;INAN;NOM;FEM;SG
nigdy	ніколи	nigdy	ніколи	ADV	ADV
projekt	проект	projekt	проект	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
projekt	проектування	projekt	проектування	N;NOM;MASC;SG	N;INAN;NOM;NEUT;SG
projekt	дизайн	projekt	дизайн	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
projekt	розробка	projekt	розробка	N;NOM;MASC;SG	N;INAN;NOM;FEM;SG
wybrany	обраний	wybrać	обраний	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
wybrany	вибрана	wybrać	вибраний	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;FEM;SG;V.PTCP;PASS
wybrany	вибране	wybrać	вибраний	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;NEUT;SG;V.PTCP;PASS
wybrany	вибраний	wybrać	вибраний	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
wybrany	вибраний	wybrać	вибраний	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
wybrany	вибране	wybrać	вибраний	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;NEUT;SG;V.PTCP;PASS
wkrótce	скоро	wkrótce	скоро	ADV	ADV
wielka	велике	wielki	великий	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
wielka	велика	wielki	великий	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
wielka	великий	wielki	великий	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
ktoś	хтось	ktoś	хтось	PRO;NOM;MASC;SG	PRO;ANIM;NOM
ktoś	хтось	ktoś	хтось	PRO;NOM;MASC;SG	PRO;ANIM;NOM
badania	перевірки	badanie	перевірка	N;NOM;NEUT;PL	N;INAN;NOM;FEM;PL
badania	тести	badanie	тести	N;NOM;NEUT;PL	N;INAN;NOM;MASC;PL
szczególnie	особливо	szczególnie	особливо	ADV	ADV
szczególnie	особливо	szczególnie	особливо	ADV	ADV
kolejnych	послідовних	kolejny	послідовний	ADJ;GEN;MASC;PL	ADJ;GEN;PL
brytyjski	британська	brytyjski	британський	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
produkcja	виробництва	produkcja	виробництво	N;NOM;FEM;SG	N;INAN;NOM;NEUT;SG
produkcja	продакшн	produkcja	продакшн	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
produkcja	виробництво	produkcja	виробництво	N;NOM;FEM;SG	N;INAN;NOM;NEUT;SG
produkcja	продукція	produkcja	продукція	N;NOM;FEM;SG	N;INAN;NOM;FEM;SG
produkcja	виробництво	produkcja	виробництво	N;NOM;FEM;SG	N;INAN;NOM;NEUT;SG
zawsze	завжди	zawsze	завжди	ADV	ADV
wojna	війна	wojna	війна	N;NOM;FEM;SG	N;INAN;NOM;FEM;SG
cały	цілий	cały	цілий	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;SG
cały	ціла	cały	цілий	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
województwo	провінція	województwo	провінція	N;NOM;NEUT;SG	N;INAN;NOM;FEM;SG
województwo	воєводство	województwo	воєводство	N;NOM;NEUT;SG	N;INAN;NOM;NEUT;SG
angielski	англійська	angielski	англійський	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
nadal	ще	nadal	ще	ADV	ADV
nadal	надалі	nadal	надалі	ADV	ADV
nadal	досі	nadal	досі	ADV	ADV
koło	кермо	koło	кермо	N;NOM;NEUT;SG	N;INAN;NOM;NEUT;SG
koło	колесо	koło	колесо	N;NOM;NEUT;SG	N;INAN;NOM;NEUT;SG
koło	коло	koło	коло	N;NOM;NEUT;SG	N;INAN;NOM;NEUT;SG
koło	гурток	koło	гурток	N;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
północ	північ	północ	північ	N;NOM;FEM;SG	N;INAN;NOM;FEM;SG
północ	північ	północ	північ	N;NOM;FEM;SG	N;INAN;NOM;FEM;SG
oddział	відділення	oddział	відділення	N;NOM;MASC;SG	N;INAN;NOM;NEUT;SG
oddział	загін	oddział	загін	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
oddział	гілка	oddział	гілка	N;NOM;MASC;SG	N;INAN;NOM;FEM;SG
administracyjna	адміністративний	administracyjny	адміністративний	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
administracyjna	адміністративне	administracyjny	адміністративний	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
układ	компонування	układ	компонування	N;NOM;MASC;SG	N;INAN;NOM;NEUT;SG
układ	розкладка	układ	розкладка	N;NOM;MASC;SG	N;INAN;NOM;FEM;SG
układ	система	układ	система	N;NOM;MASC;SG	N;INAN;NOM;FEM;SG
układ	згода	układ	згода	N;NOM;MASC;SG	N;INAN;NOM;FEM;SG
układ	угода	układ	угода	N;NOM;MASC;SG	N;INAN;NOM;FEM;SG
układ	домовленість	układ	домовленість	N;NOM;MASC;SG	N;INAN;NOM;FEM;SG
układ	аранжування	układ	аранжування	N;NOM;MASC;SG	N;INAN;NOM;NEUT;SG
układ	розташування	układ	розташування	N;NOM;MASC;SG	N;INAN;NOM;NEUT;SG
pan	пан	pan	пан	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
linie	лінії	linąć	лінія	N;NOM;FEM;PL	N;INAN;NOM;FEM;PL
linie	рядки	linąć	рядок	N;NOM;FEM;PL	N;INAN;NOM;MASC;PL
drugie	другий	drugi	другий	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
drugie	друге	drugi	другий	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
główny	головний	główny	головний	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;SG
główny	основне	główny	основний	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
główny	головна	główny	головний	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
władze	влади	władza	влада	N;NOM;FEM;PL	N;INAN;NOM;FEM;PL
dwukrotnie	двічі	dwukrotnie	двічі	ADV	ADV
dwukrotnie	вдвічі	dwukrotnie	вдвічі	ADV	ADV
katolicki	католицька	katolicki	католицький	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
liga	ліга	liga	ліг	N;NOM;FEM;SG	N;INAN;NOM;FEM;SG
liga	ліга	liga	ліг	N;NOM;FEM;SG	N;INAN;NOM;FEM;SG
niestandardowe	власний	upandardowy	власний	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
niestandardowe	особлива	upandardowy	особливий	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
niestandardowe	нетиповий	upandardowy	нетиповий	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
wspólnie	спільно	wspólnie	спільно	ADV	ADV
wspólnie	разом	wspólnie	разом	ADV	ADV
wysokość	висота	wysokość	висота	N;NOM;FEM;SG	N;INAN;NOM;FEM;SG
wysokość	висота	wysokość	висота	N;NOM;FEM;SG	N;INAN;NOM;FEM;SG
prowadzi	веде	prowadzić	вести	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN
mniej	менше	mało	менше	ADV;CMPR	ADV;CMPR
mniej	менше	mało	менше	ADV;CMPR	ADV;CMPR
firmy	компанії	firma	компанія	N;NOM;FEM;PL	N;INAN;NOM;FEM;PL
znacznie	значно	znacznie	значно	ADV	ADV
działa	працює	działać	працювати	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN
książki	книжки	książka	книжка	N;NOM;FEM;PL	N;INAN;NOM;FEM;PL
książki	книги	książka	книга	N;NOM;FEM;PL	N;INAN;NOM;FEM;PL
książki	книжечки	książka	книжечка	N;NOM;FEM;PL	N;INAN;NOM;FEM;PL
książki	книги	książka	книга	N;NOM;FEM;PL	N;INAN;NOM;FEM;PL
rosyjski	російська	rosyjski	російський	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
gatunki	види	gatunek	вид	N;NOM;MASC;PL	N;INAN;NOM;MASC;PL
amerykańska	американський	amerykański	американський	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
amerykańska	американська	amerykański	американський	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
mecz	гра	mecz	гра	N;NOM;MASC;SG	N;INAN;NOM;FEM;SG
mecz	збіг	mecz	збігти	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
mecz	відповідність	mecz	відповідність	N;NOM;MASC;SG	N;INAN;NOM;FEM;SG
mecz	матч	mecz	матч	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
mecz	двобій	mecz	двобія	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
wszystko	все	wszystko	все	PRO;NOM;NEUT;SG	PRO;INAN;NOM;NEUT;SG
wszystko	усе	wszystko	усе	PRO;NOM;NEUT;SG	PRO;INAN;NOM;NEUT;SG
wszystko	все	wszystko	все	PRO;NOM;NEUT;SG	PRO;INAN;NOM;NEUT;SG
teraz	тепер	teraz	тепер	ADV	ADV
teraz	зараз	teraz	зараз	ADV	ADV
generał	генерал	generał	генерал	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
zostaje	залишається	zostawać	залишатися	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN
udało	вдалося	udać	вдатися	V;PFV;NEUT;IND;SG;PST;FIN;ACT	V;PFV;NEUT;IND;SG;PST;FIN
słowa	слова	słowo	слово	N;NOM;NEUT;PL	N;INAN;NOM;NEUT;PL
wariant	варіант	wariant	варіант	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
bezpieczeństwa	безпека	bezpieczeństwo	безпека	N;NOM;NEUT;SG	N;INAN;NOM;FEM;SG
bezpieczeństwa	безпека	bezpieczeństwo	безпека	N;NOM;NEUT;SG	N;INAN;NOM;FEM;SG
profesor	професор	profesor	професор	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
mecze	сірники	mecz	сірник	N;NOM;MASC;PL	N;INAN;NOM;MASC;PL
mecze	ігри	mecz	ігра	N;NOM;MASC;PL	N;INAN;NOM;MASC;PL
południe	полудень	południe	полудення	N;NOM;NEUT;SG	N;INAN;NOM;NEUT;SG
południe	південь	południe	південь	N;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
łącznie	загалом	łącznie	загалом	ADV	ADV
duże	велике	duży	великий	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
duże	велика	duży	великий	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
duże	великий	duży	великий	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
gimnazjum	гімназія	gimnazjum	гімназія	N;NOM;NEUT;SG	N;INAN;NOM;FEM;SG
zostać	залишитися	zostać	залишитися	V;PFV;NFIN;ACT	V;PFV;NFIN
przykład	приклад	przykład	приклад	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
artykuły	статті	artykuł	стаття	N;NOM;MASC;PL	N;INAN;NOM;FEM;PL
artykuły	пункти	artykuł	пункт	N;NOM;MASC;PL	N;INAN;NOM;MASC;PL
artykuły	елементи	artykuł	елемент	N;NOM;MASC;PL	N;INAN;NOM;MASC;PL
siedziba	штаб	siedziba	штаб	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
siedziba	місце	siedziba	місце	N;NOM;FEM;SG	N;INAN;NOM;NEUT;SG
szybko	швидко	szybko	швидко	ADV	ADV
szybko	швидко	szybko	швидко	ADV	ADV
szybko	швидко	szybko	швидко	ADV	ADV
szybko	швиденько	szybko	швиденько	ADV	ADV
minister	міністр	minister	міністр	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
zawodnik	програвач	zawodnik	програвач	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
zawodnik	гравець	zawodnik	гравець	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
zawodnik	боєць	zawodnik	боєць	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
zawodnik	винищувач	zawodnik	винищувач	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
zawodnik	учасник	zawodnik	учасник	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
pocztowy	поштовий	pocztowy	поштовий	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;SG
wygrał	переміг	wygrać	перемогти	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;MASC;IND;SG;PST;FIN
wygrał	виграв	wygrać	виграти	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;MASC;IND;SG;PST;FIN
tekst	текст	tekst	текст	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
studiował	вчився	studiować	вчитися	V;IPFV;MASC;IND;SG;PST;FIN;ACT	V;IPFV;MASC;IND;SG;PST;FIN
studiował	вивчав	studiować	вивчати	V;IPFV;MASC;IND;SG;PST;FIN;ACT	V;IPFV;MASC;IND;SG;PST;FIN
