breekt	σπάει	breken	σπάω	V;SG;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
beweerd	υποτιθέμενη	beweren	υποτιθέμενος	V;V.PTCP	V;PFV;NOM;FEM;SG;V.PTCP;PASS
ingevuld	ολοκληρώθηκαν	invullen	ολοκληρώνω	V;V.PTCP	V;PFV;IND;PL;3;PST;FIN;PASS
ingevuld	ολοκληρωθεί	invullen	ολοκληρώνω	V;V.PTCP	V;PFV;NFIN;PASS
ingevuld	ολοκληρώθηκε	invullen	ολοκληρώνω	V;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
ingevuld	ολοκληρωμένα	invullen	ολοκληρώνω	V;V.PTCP	V;PFV;NOM;NEUT;PL;V.PTCP;PASS
split	διαχωρισμός	split	διαχωρισμός	N;NEUT;SG	N;NOM;MASC;SG
split	διάσπαση	split	διάσπαση	N;NEUT;SG	N;NOM;FEM;SG
split	διαίρεση	split	διαίρεση	N;NEUT;SG	N;NOM;FEM;SG
split	μοιρασιά	split	μοιρασία	N;NEUT;SG	N;ACC;FEM;SG
vieren	γιορτάζει	vieren	γιορτάζω	V;NFIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
vieren	γιορτάζουν	vieren	γιορτάζω	V;NFIN	V;IPFV;IND;PL;3;PRS;FIN;ACT
vieren	γιορτάζω	vieren	γιορτάζω	V;NFIN	V;IPFV;IND;SG;1;PRS;FIN;ACT
vieren	γιορτάσουμε	vieren	γιορτάσσω	V;NFIN	V;PFV;IND;PL;1;FIN;ACT
vieren	γιόρτασε	vieren	γιορτώ	V;NFIN	V;PFV;IND;SG;3;PST;FIN;ACT
vieren	γιορτάζουν	vieren	γιορτάζω	V;NFIN	V;IPFV;IND;PL;3;PRS;FIN;ACT
peloton	διμοιρία	peloton	διμοιρία	N;NEUT;SG	N;NOM;FEM;SG
eeuwige	παντοτινή	eeuwig	παντοτινός	ADJ	ADJ;NOM;FEM;SG
eeuwige	αιώνιος	eeuwig	αιώνιος	ADJ	ADJ;NOM;MASC;SG
eeuwige	αιώνιος	eeuwig	αιώνιος	ADJ	ADJ;NOM;MASC;SG
zijkant	πλευρα	zijkant	πλευρα	N;MASC+FEM;SG	N;ACC;FEM;SG
zijkant	πλευρά	zijkant	πλευρά	N;MASC+FEM;SG	N;ACC;FEM;SG
moorden	φόνοι	moord	φόνος	N;PL	N;NOM;MASC;PL
moorden	δολοφονίες	moord	δολοφονία	N;PL	N;NOM;FEM;PL
moorden	φόνοι	moord	φόνος	N;PL	N;NOM;MASC;PL
moorden	φόνους	moord	φόνος	N;PL	N;ACC;MASC;PL
moorden	δολοφονίες	moord	δολοφονία	N;PL	N;NOM;FEM;PL
moorden	ανθρωποκτονίες	moord	ανθρωποκτονία	N;PL	N;NOM;FEM;PL
lichamen	σώματα	lichaam	σώμα	N;PL	N;NOM;NEUT;PL
lichamen	κορμιά	lichaam	κορμιά	N;PL	N;NOM;NEUT;PL
lichamen	πτώματα	lichaam	πτώμα	N;PL	N;NOM;NEUT;PL
drijven	παρασύρεται	drijf	παρασύρω	V;NFIN	V;IPFV;IND;SG;3;PRS;FIN;PASS
drijven	επιπλέουν	drijf	επιπλέω	V;NFIN	V;IPFV;IND;PL;3;PRS;FIN;ACT
vertaler	διερμηνέας	vertaler	διερμηνέας	N;MASC+FEM;SG	N;NOM;MASC;SG
vertaler	μεταφραστής	vertaler	μεταφραστής	N;MASC+FEM;SG	N;NOM;MASC;SG
vertaler	μεταφραστή	vertaler	μεταφραστής	N;MASC+FEM;SG	N;ACC;MASC;SG
vertaler	διερμηνέας	vertaler	διερμηνέας	N;MASC+FEM;SG	N;NOM;MASC;SG
vertaler	διερμηνέα	vertaler	διερμηνέα	N;MASC+FEM;SG	N;ACC;MASC;SG
logische	λογική	logisch	λογικός	ADJ	ADJ;NOM;FEM;SG
logische	λογικό	logisch	λογικός	ADJ	ADJ;NOM;NEUT;SG
logische	λογικές	logisch	λογικός	ADJ	ADJ;NOM;FEM;PL
logische	λογική	logisch	λογικός	ADJ	ADJ;NOM;FEM;SG
paula	πώλα	paula	πώλα	N;MASC+FEM;SG	N
opties	επιλογές	optie	επιλογή	N;PL	N;NOM;FEM;PL
winnende	κερδίζεις	winnen	κερδίζη	V;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN;ACT
engelen	άγγελοι	engel	άγγελος	N;PL	N;NOM;MASC;PL
engelen	αγγέλους	engel	άγγελος	N;PL	N;ACC;MASC;PL
federer	φέντερερ	federer	φέντερερ	N;MASC+FEM;SG	N
evangelie	ευαγγέλιο	evangelie	ευαγγέλιο	N;NEUT;SG	N;NOM;NEUT;SG
letteren	γράμματα	letteren	γράμμα	N;PL	N;NOM;NEUT;PL
letteren	επιστολές	letteren	επιστολή	N;PL	N;NOM;FEM;PL
letteren	γραμματα	letteren	γράμμα	N;PL	N;NOM;NEUT;PL
gene	τζιν	gene	τζεν	N;MASC+FEM;SG	N;NOM;NEUT;SG
gene	γονίδιο	gene	γονίδιο	N;MASC+FEM;SG	N;NOM;NEUT;SG
eitjes	αβγά	eit	αβγά	N;PL	N;NOM;NEUT;PL
eitjes	αυγά	eit	αυγά	N;PL	N;NOM;NEUT;PL
eigenaren	ιδιοκτήτες	eigenaar	ιδιοκτήτης	N;PL	N;NOM;MASC;PL
eigenaren	κάτοχοι	eigenaar	κάτοχος	N;PL	N;NOM;MASC;PL
immigranten	μετανάστες	immigrant	μετανάστης	N;PL	N;NOM;MASC;PL
beschaving	πολιτισμός	beschaving	πολιτισμός	N;MASC+FEM;SG	N;NOM;MASC;SG
overblijfselen	απομεινάρια	overblijfselen	απομεινάριο	N;PL	N;NOM;NEUT;PL
madame	μαντάμ	madame	μαντάμ	N;MASC+FEM;SG	N;NOM;FEM;SG
herberg	ταβέρνα	herberg	ταβέρνα	N;MASC+FEM;SG	N;NOM;FEM;SG
herberg	πανδοχείο	herberg	πανδοχείο	N;MASC+FEM;SG	N;NOM;NEUT;SG
toeval	σύμπτωση	toeval	σύμπτωση	N;NEUT;SG	N;NOM;FEM;SG
marius	μάριος	marius	μάριος	N;MASC+FEM;SG	N;NOM;MASC;SG
lood	μόλυβδος	lood	μόλυβδος	N;NEUT;SG	N;NOM;MASC;SG
geologische	γεωλογική	geologisch	γεωλογικός	ADJ	ADJ;NOM;FEM;SG
martha	μάρθα	martha	μάρθα	N;MASC+FEM;SG	N
lucky	τυχερό	lucky	τυχερός	N;MASC+FEM;SG	N;NOM;NEUT;SG
sylvia	σίλβια	sylvia	σίλβια	N;MASC+FEM;SG	N;NOM;FEM;SG
sylvia	σύλβια	sylvia	σύλβια	N;MASC+FEM;SG	N;NOM;FEM;SG
mes	λεπίδα	mes	λεπίδα	N;NEUT;SG	N;NOM;FEM;SG
mes	μπλέιντ	mes	μπλέιντ	N;NEUT;SG	N
mes	μαχαίρι	mes	μαχαίρι	N;NEUT;SG	N;NOM;NEUT;SG
parasiet	παράσιτο	parasiet	παράσιτος	N;MASC+FEM;SG	N;NOM;NEUT;SG
planeten	πλανήτες	planeet	πλανήτης	N;PL	N;NOM;MASC;PL
beperking	περιορισμός	beperking	περιορισμός	N;MASC+FEM;SG	N;NOM;MASC;SG
beperking	περιορισμό	beperking	περιορισμός	N;MASC+FEM;SG	N;ACC;MASC;SG
beperking	περιορισμός	beperking	περιορισμός	N;MASC+FEM;SG	N;NOM;MASC;SG
artsen	ιατροί	arts	ιατρός	N;PL	N;NOM;MASC;PL
artsen	γιατροί	arts	γιατρός	N;PL	N;NOM;MASC;PL
artsen	γιατρούς	arts	γιατρός	N;PL	N;ACC;MASC;PL
artsen	ιατροί	arts	ιατρός	N;PL	N;NOM;MASC;PL
seksueel	σεξουαλική	seksueel	σεξουαλικός	ADJ	ADJ;NOM;FEM;SG
seksueel	σεξουαλικός	seksueel	σεξουαλικός	ADJ	ADJ;NOM;MASC;SG
seksueel	σεξουαλικό	seksueel	σεξουαλικός	ADJ	ADJ;NOM;NEUT;SG
mission	αποστολή	mission	αποστολή	N;MASC+FEM;SG	N;NOM;FEM;SG
ontsnapt	διαφεύγει	ontsnappen	διαφεύγω	V;SG;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
reliëf	ανάγλυφο	reliëf	ανάγλυφο	N;NEUT;SG	N;NOM;NEUT;SG
reliëf	ανακούφιση	reliëf	ανακούφιση	N;NEUT;SG	N;ACC;FEM;SG
uitgekomen	εκκολαφθεί	uitkomen	εκκολαμβάνω	V;V.PTCP	V;PFV;IND;SG;3;FIN;PASS
consequent	συνεπής	consequent	συνεπής	ADJ	ADJ;NOM;FEM;SG
doelstelling	στόχο	doelstelling	στόχος	N;MASC+FEM;SG	N;ACC;MASC;SG
doelstelling	στόχο	doelstelling	στόχος	N;MASC+FEM;SG	N;ACC;MASC;SG
doelstelling	στόχος	doelstelling	στόχος	N;MASC+FEM;SG	N;NOM;MASC;SG
borussia	μπορούσια	borussia	μπορών	N;MASC+FEM;SG	N;NOM;FEM;SG
ruïne	ερείπιο	ruïne	ερείπιο	N;MASC+FEM;SG	N;NOM;NEUT;SG
kunstmatige	τεχνητή	kunstmatig	τεχνητός	ADJ	ADJ;NOM;FEM;SG
kunstmatige	τεχνητό	kunstmatig	τεχνητός	ADJ	ADJ;NOM;NEUT;SG
kunstmatige	τεχνητές	kunstmatig	τεχνητής	ADJ	ADJ;NOM;FEM;PL
voortzetting	συνέχιση	voortzetting	συνέχιση	N;MASC+FEM;SG	N;ACC;FEM;SG
edmond	εντμόντ	edmond	εντμόντ	N;MASC+FEM;SG	N
uitzonderlijk	εξαιρετικές	uitzonderlijk	εξαιρετικός	ADJ	ADJ;NOM;FEM;PL
enthousiast	ενθουσιώδης	enthousiast	ενθουσιώδης	ADJ	ADJ;NOM;MASC;SG
locomotief	ατμομηχανή	locomotief	ατμομηχανός	N;MASC+FEM;SG	N;NOM;FEM;SG
rolling	κύλισης	rolling	κύλιση	N;MASC+FEM;SG	N;GEN;FEM;SG
uitgevonden	εφηύρε	uitvinden	φεύρω	V;V.PTCP	V;IPFV;IND;SG;3;PST;FIN;ACT
uitgevonden	εφευρέθηκε	uitvinden	εφευρώ	V;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
peugeot	πεζό	peugeot	πεζό	N;MASC+FEM;SG	N;NOM;MASC;SG
stukjes	τεμάχια	stuk	τεμάχιος	N;PL	N;NOM;NEUT;PL
stukjes	κομμάτια	stuk	κομμάτι	N;PL	N;NOM;NEUT;PL
hunt	κυνήγι	hunt	κυνήγι	N;MASC+FEM;SG	N;NOM;NEUT;SG
moleculen	μόρια	molecul	μόριο	N;PL	N;NOM;NEUT;PL
moleculen	μορίων	molecul	μορίο	N;PL	N;GEN;NEUT;PL
richter	ρίχτερ	richter	ρίχτερ	N;MASC+FEM;SG	N;NOM;MASC;SG
transfer	μεταφορά	transfer	μεταφορά	N;MASC+FEM;SG	N;NOM;FEM;SG
transfer	μετάθεση	transfer	μετάθεση	N;MASC+FEM;SG	N;ACC;FEM;SG
transfer	μεταβίβαση	transfer	μεταβίβαση	N;MASC+FEM;SG	N;ACC;FEM;SG
paragraaf	παράγραφο	paragraaf	παράγραφο	N;MASC+FEM;SG	N;ACC;FEM;SG
paragraaf	παράγραφος	paragraaf	παράγραφος	N;MASC+FEM;SG	N;NOM;NEUT;SG
hulst	χόλυ	hulst	χόλυ	N;MASC+FEM;SG	N
geslaagd	πέτυχε	slagen	πετυχαίνω	V;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
geslaagd	επιτυχημένη	slagen	επιτυχημένος	V;V.PTCP	V;PFV;NOM;FEM;SG;V.PTCP;PASS
geslaagd	πέρασε	slagen	περνώ	V;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
geslaagd	αποφοίτησε	slagen	αποφοιτώ	V;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
periodes	περίοδοι	periode	περίοδος	N;PL	N;NOM;FEM;PL
periodes	περιόδους	periode	περίοδος	N;PL	N;NOM;FEM;PL
onenigheid	διχόνοια	onenigheid	διχόνοια	N;MASC+FEM;SG	N;NOM;FEM;SG
onenigheid	διαφωνία	onenigheid	διαφωνία	N;MASC+FEM;SG	N;NOM;FEM;SG
onenigheid	ασυμφωνία	onenigheid	ασυμφωνία	N;MASC+FEM;SG	N;NOM;FEM;SG
zak	σακούλα	zak	σακούλα	N;MASC+FEM;SG	N;NOM;FEM;SG
zak	σάκο	zak	σάκος	N;MASC+FEM;SG	N;NOM;NEUT;SG
zak	τσάντα	zak	τσάντα	N;MASC+FEM;SG	N;NOM;FEM;SG
zak	σάκος	zak	σάκος	N;MASC+FEM;SG	N;NOM;MASC;SG
zak	σακ	zak	σακ	N;MASC+FEM;SG	N
zak	τσουβάλι	zak	τσουβάλι	N;MASC+FEM;SG	N;NOM;NEUT;SG
zak	σάκο	zak	σάκος	N;MASC+FEM;SG	N;NOM;NEUT;SG
zak	σακί	zak	σακί	N;MASC+FEM;SG	N;NOM;NEUT;SG
zak	σάκος	zak	σάκος	N;MASC+FEM;SG	N;NOM;MASC;SG
tegenhanger	ομόλογό	tegenhanger	ομόλογο	N;MASC+FEM;SG	N;ACC;MASC;SG
overdraagbaar	μεταδοτικών	overdraagbaar	μεταδοτικός	ADJ	ADJ;GEN;NEUT;PL
overdraagbaar	μεταδοτική	overdraagbaar	μεταδοτικός	ADJ	ADJ;NOM;FEM;SG
overdraagbaar	μεταδοτικές	overdraagbaar	μεταδοτικός	ADJ	ADJ;NOM;FEM;PL
overdraagbaar	μεταδοτική	overdraagbaar	μεταδοτικός	ADJ	ADJ;NOM;FEM;SG
overdraagbaar	μεταδοτικές	overdraagbaar	μεταδοτικός	ADJ	ADJ;NOM;FEM;PL
grey	γκρίζο	grey	γκρίζο	N;MASC+FEM;SG	N;NOM;NEUT;SG
grey	γκρι	grey	γκρι	N;MASC+FEM;SG	N;NOM;SG
lichamelijke	σωματική	lichamelijk	σωματικός	ADJ	ADJ;NOM;FEM;SG
lichamelijke	φυσική	lichamelijk	φυσικός	ADJ	ADJ;NOM;FEM;SG
lichamelijke	σωματικό	lichamelijk	σωματικός	ADJ	ADJ;NOM;NEUT;SG
jacoby	τζακόμπι	jacoby	τζακόμπι	N;MASC+FEM;SG	N;NOM;MASC;SG
ringen	δαχτυλίδια	ring	δαχτυλίδιο	N;PL	N;NOM;NEUT;PL
akoestische	ακουστική	akoestisch	ακουστικός	ADJ	ADJ;NOM;FEM;SG
kam	χτένα	kam	χτένα	N;MASC+FEM;SG	N;NOM;FEM;SG
raven	κοράκια	raaf	κοράκι	N;PL	N;NOM;NEUT;PL
reageerde	αντέδρασε	reageren	αντιδρώ	V;SG;PST;FIN	V;PFV;IND;SG;3;PST;FIN;ACT
raketten	πυραύλους	raket	πύραυλος	N;PL	N;ACC;MASC;PL
raketten	βλήματα	raket	βλήμα	N;PL	N;NOM;NEUT;PL
raketten	πύραυλοι	raket	πύραυλος	N;PL	N;NOM;MASC;PL
raketten	ρουκέτες	raket	ρουκέτα	N;PL	N;NOM;FEM;PL
raketten	πύραυλοι	raket	πύραυλος	N;PL	N;NOM;MASC;PL
interviews	συνεντεύξεις	interview	σύνεντευξη	N;PL	N;NOM;FEM;PL
brouwerijen	ζυθοποιίες	brouwerij	ζυθοποιία	N;PL	N;NOM;FEM;PL
weekdieren	μαλάκια	weekdier	μαλάκια	N;PL	N;NOM;NEUT;PL
base	βαση	base	βαση	N;MASC+FEM;SG	N;NOM;FEM;SG
base	βάση	base	βάση	N;MASC+FEM;SG	N;ACC;FEM;SG
moeilijkheden	δυσκολίες	moeilijkheid	δυσκολία	N;PL	N;NOM;FEM;PL
moeilijkheden	δυσχέρειες	moeilijkheid	δυσχέρεια	N;PL	N;NOM;FEM;PL
moeilijkheden	μπελάδες	moeilijkheid	μπελάδα	N;PL	N;NOM;MASC;PL
moeilijkheden	δυσκολίες	moeilijkheid	δυσκολία	N;PL	N;NOM;FEM;PL
moeilijkheden	δυσχέρειες	moeilijkheid	δυσχέρεια	N;PL	N;NOM;FEM;PL
verhoudingen	αναλογίες	verhouding	αναλογία	N;PL	N;NOM;FEM;PL
parade	παρέλαση	parade	παρέλαση	N;MASC+FEM;SG	N;NOM;FEM;SG
ondersteunt	υποστηρίζει	ondersteunen	υποστηρίζω	V;SG;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
missies	αποστολές	missie	αποστολή	N;PL	N;NOM;FEM;PL
heks	μάγισσα	heks	μάγισσα	N;MASC+FEM;SG	N;NOM;FEM;SG
regelmatige	τακτική	regelmatig	τακτικός	ADJ	ADJ;NOM;FEM;SG
regelmatige	κανονική	regelmatig	κανονικός	ADJ	ADJ;NOM;FEM;SG
regelmatige	κανονικός	regelmatig	κανονικός	ADJ	ADJ;NOM;MASC;SG
regelmatige	κανονικό	regelmatig	κανονικός	ADJ	ADJ;NOM;NEUT;SG
specialisatie	ειδίκευση	specialisatie	ειδίκευση	N;MASC+FEM;SG	N;NOM;FEM;SG
specialisatie	εξειδίκευση	specialisatie	εξειδίκευση	N;MASC+FEM;SG	N;NOM;FEM;SG
specialisatie	ειδίκευση	specialisatie	ειδίκευση	N;MASC+FEM;SG	N;NOM;FEM;SG
specialisatie	εξειδίκευση	specialisatie	εξειδίκευση	N;MASC+FEM;SG	N;NOM;FEM;SG
onderzoeker	ερευνητή	onderzoeker	ερευνητής	N;MASC+FEM;SG	N;ACC;MASC;SG
onderzoeker	ερευνήτρια	onderzoeker	ερευνήτρια	N;MASC+FEM;SG	N;NOM;FEM;SG
onderzoeker	ερευνητής	onderzoeker	ερευνητής	N;MASC+FEM;SG	N;NOM;MASC;SG
onderzoeker	ερευνητής	onderzoeker	ερευνητής	N;MASC+FEM;SG	N;NOM;MASC;SG
aaron	ααρών	aaron	ααρός	N;MASC+FEM;SG	N;NOM;MASC;SG
inspanningen	προσπάθειες	inspanning	προσπάθεια	N;PL	N;NOM;FEM;PL
sex	φύλο	sex	φύλο	N;MASC+FEM;SG	N;NOM;NEUT;SG
genetische	γενετικό	genetisch	γενετικός	ADJ	ADJ;NOM;NEUT;SG
genetische	γενετική	genetisch	γενετικός	ADJ	ADJ;NOM;FEM;SG
kroatisch	κροατικό	kroatisch	κροατικός	ADJ	ADJ;NOM;NEUT;SG
kroatisch	κροατική	kroatisch	κροατική	ADJ	ADJ;NOM;FEM;SG
cape	ακρωτήρι	cape	ακρωτήρι	N;MASC+FEM;SG	N;NOM;NEUT;SG
cape	ακρωτήριο	cape	ακρωτήριο	N;MASC+FEM;SG	N;NOM;NEUT;SG
cape	κάπα	cape	κάπα	N;MASC+FEM;SG	N;NOM;FEM;SG
sessie	συνεδρία	sessie	συνεδρία	N;MASC+FEM;SG	N;NOM;FEM;SG
rijder	καβαλάρης	rijder	καβαλάρης	N;MASC+FEM;SG	N;NOM;MASC;SG
rijder	αναβάτης	rijder	αναβάτης	N;MASC+FEM;SG	N;NOM;MASC;SG
rijder	καβαλάρη	rijder	καβαλάρλω	N;MASC+FEM;SG	N;ACC;MASC;SG
rijder	αναβάτη	rijder	αναβάτης	N;MASC+FEM;SG	N;ACC;MASC;SG
persoonlijkheid	προσωπικότητα	persoonlijkheid	προσωπικότητα	N;MASC+FEM;SG	N;ACC;FEM;SG
overdreven	υπερβολικός	overdreven	υπερβολικός	ADJ	ADJ;NOM;MASC;SG
overdreven	υπερβολικό	overdreven	υπερβολικός	ADJ	ADJ;NOM;NEUT;SG
overdreven	υπερβολική	overdreven	υπερβολικός	ADJ	ADJ;NOM;FEM;SG
proef	γεύση	proef	γεύση	N;MASC+FEM;SG	N;NOM;FEM;SG
proef	δίκη	proef	δίκη	N;MASC+FEM;SG	N;NOM;FEM;SG
proef	δίκης	proef	δίκη	N;MASC+FEM;SG	N;GEN;FEM;SG
herkozen	επανεκλεγεί	herkiezen	επανεκλέγω	V;V.PTCP	V;PFV;NFIN;ACT
tabellen	τραπέζια	tabel	τραπέζιος	N;PL	N;NOM;NEUT;PL
tabellen	πίνακες	tabel	πίνακα	N;PL	N;NOM;MASC;PL
lijk	πτώμα	lijk	πτώμα	N;NEUT;SG	N;NOM;NEUT;SG
dawn	αυγή	dawn	αυγή	N;MASC+FEM;SG	N;NOM;FEM;SG
dawn	ξημέρωμα	dawn	ξημέρωμα	N;MASC+FEM;SG	N;NOM;NEUT;SG
thriller	θρίλερ	thriller	θρίλερ	N;MASC+FEM;SG	N;NOM;NEUT;SG
kortere	μικρότερη	kort	μικρός	ADJ;CMPR	ADJ;NOM;CMPR;FEM;SG
kortere	συντομότερη	kort	σύντομος	ADJ;CMPR	ADJ;NOM;CMPR;FEM;SG
confrontatie	αναμέτρηση	confrontatie	αναμέτρηση	N;MASC+FEM;SG	N;ACC;FEM;SG
confrontatie	αντιπαράθεση	confrontatie	αντιπαράθεση	N;MASC+FEM;SG	N;ACC;FEM;SG
invallen	επιδρομές	invallen	επιδρομή	N;PL	N;NOM;FEM;PL
invallen	εισβολές	invallen	εισβολή	N;PL	N;NOM;FEM;PL
voorgangers	προκατόχων	voorganger	πρόκατοχος	N;PL	N;GEN;MASC;PL
intern	εσωτερικές	intern	εσωτερικός	ADJ	ADJ;NOM;FEM;PL
intern	εσωτερική	intern	εσωτερικός	ADJ	ADJ;NOM;FEM;SG
intern	εσωτερικός	intern	εσωτερικός	ADJ	ADJ;NOM;MASC;SG
dader	δράστης	dader	δράστης	N;MASC+FEM;SG	N;NOM;MASC;SG
dader	δράστης	dader	δράστης	N;MASC+FEM;SG	N;NOM;MASC;SG
dader	δράστη	dader	δράστης	N;MASC+FEM;SG	N;ACC;MASC;SG
jupiter	δία	jupiter	δία	N;MASC+FEM;SG	N;VOC;MASC;SG
gerichte	σκηνοθέτησε	richten	σκηνοθετώ	V;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
hellingen	πλαγιές	helling	πλαγιά	N;PL	N;NOM;FEM;PL
hellingen	κλίσεις	helling	κλίση	N;PL	N;NOM;FEM;PL
bulgaarse	βουλγαρική	bulgaars	βουλγάρικος	ADJ	ADJ;NOM;FEM;SG
zangers	τραγουδιστές	zanger	τραγουδιστής	N;PL	N;NOM;MASC;PL
notering	παράθεση	notering	παράθεση	N;MASC+FEM;SG	N;NOM;FEM;SG
hoofdletters	πρωτεύουσες	hoofdletter	πρωτεύουσα	N;PL	N;NOM;FEM;PL
pijl	βέλος	pijl	βέλος	N;MASC+FEM;SG	N;NOM;NEUT;SG
verschijnselen	φαινόμενα	verschijnselen	φαινόμενο	N;PL	N;NOM;NEUT;PL
verschijnselen	φαινομένων	verschijnselen	φαινόμενο	N;PL	N;GEN;NEUT;PL
onderdak	καταφύγιο	onderdak	καταφύγιο	N;NEUT;SG	N;NOM;NEUT;SG
micro	μικρο	micro	μικρος	N;MASC+FEM;SG	N;NOM;NEUT;SG
bondgenoten	συμμάχους	bondgenoot	σύμμαχος	N;PL	N;ACC;MASC;PL
bondgenoten	σύμμαχοι	bondgenoot	σύμμαχος	N;PL	N;NOM;MASC;PL
lancering	εκτόξευση	lancering	εκτόξευση	N;MASC+FEM;SG	N;ACC;FEM;SG
lancering	εκτόξευση	lancering	εκτόξευση	N;MASC+FEM;SG	N;ACC;FEM;SG
combineren	συνδυάζουν	combineren	συνδυάζω	V;NFIN	V;IPFV;IND;PL;3;PRS;FIN;ACT
combineren	συνδυάζοντας	combineren	συνδυάζω	V;NFIN	V;IPFV;V.CVB;ACT
acts	πράξεις	acts	πράξη	N;PL	N;NOM;FEM;PL
bevestigde	επιβεβαιώθηκε	bevestigen	επιβεβαιώνω	V;SG;PST;FIN	V;PFV;IND;SG;3;PST;FIN;PASS
bevestigde	επιβεβαίωσε	bevestigen	επιβεβαιώνω	V;SG;PST;FIN	V;PFV;IND;SG;3;PST;FIN;ACT
schoon	καθαρή	schoon	καθερός	ADJ	ADJ;NOM;FEM;SG
schoon	καθαρό	schoon	καθερός	ADJ	ADJ;NOM;NEUT;SG
schoon	καθαρός	schoon	καθαρός	ADJ	ADJ;NOM;MASC;SG
schoon	καθαροί	schoon	καθερός	ADJ	ADJ;NOM;MASC;PL
wettelijk	νόμιμη	wettelijk	νόμιμος	ADJ	ADJ;NOM;FEM;SG
wettelijk	νομικός	wettelijk	νομικός	ADJ	ADJ;NOM;MASC;SG
wettelijk	νομικό	wettelijk	νομικός	ADJ	ADJ;NOM;NEUT;SG
wettelijk	νομική	wettelijk	νομικός	ADJ	ADJ;NOM;FEM;SG
stelen	κλέψει	stelen	κλέπω	V;NFIN	V;PFV;IND;SG;3;FIN;ACT
stelen	κλέβουν	stelen	κλαβω	V;NFIN	V;IPFV;IND;PL;3;PRS;FIN;ACT
kabel	καλώδιο	kabel	καλώδιο	N;MASC+FEM;SG	N;NOM;NEUT;SG
boos	οργισμένος	boos	οργισμένος	ADJ	ADJ;NOM;MASC;SG
zuivere	καθαρή	zuiver	καθερός	ADJ	ADJ;NOM;FEM;SG
ratings	αξιολογήσεις	ratings	αξιολόγηση	N;PL	N;NOM;FEM;PL
regisseerde	σκηνοθέτησε	regisseren	σκηνοθετώ	V;SG;PST;FIN	V;PFV;IND;SG;3;PST;FIN;ACT
filter	φίλτρο	filter	φίλτρο	N;NEUT;SG	N;NOM;NEUT;SG
vernieuwing	ανανέωση	vernieuwing	ανανέωση	N;MASC+FEM;SG	N;ACC;FEM;SG
vernieuwing	καινοτομίας	vernieuwing	καινοτομία	N;MASC+FEM;SG	N;GEN;FEM;SG
vernieuwing	καινοτομία	vernieuwing	καινοτομία	N;MASC+FEM;SG	N;NOM;FEM;SG
schoonheid	ομορφιά	schoonheid	ομορφιά	N;MASC+FEM;SG	N;NOM;FEM;SG
jonger	νεότερη	jonger	νέος	ADJ;CMPR	ADJ;NOM;CMPR;FEM;SG
jonger	νεώτερος	jonger	νεώτερος	ADJ;CMPR	ADJ;NOM;CMPR;MASC;SG
jonger	νεότεροι	jonger	νέος	ADJ;CMPR	ADJ;NOM;CMPR;MASC;PL
jonger	νεότερος	jonger	νεότερος	ADJ;CMPR	ADJ;NOM;CMPR;MASC;SG
overstromingen	πλημμύρες	overstroming	πλημμύρα	N;PL	N;NOM;FEM;PL
overstromingen	πλημμύρες	overstroming	πλημμύρα	N;PL	N;NOM;FEM;PL
voldaan	πληρούνται	voldoen	πληρώ	V;V.PTCP	V;IPFV;IND;PL;3;PRS;FIN;PASS
voldaan	εκπλήρωσε	voldoen	εκπληρώνω	V;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
voldaan	ικανοποιημένος	voldoen	ικανοποιημένος	V;V.PTCP	V;PFV;NOM;MASC;SG;V.PTCP;PASS
voldaan	ικανοποιημένη	voldoen	ικανοποιώ	V;V.PTCP	V;PFV;NOM;FEM;SG;V.PTCP;PASS
voldaan	ικανοποιημένοι	voldoen	ικανοποιώ	V;V.PTCP	V;PFV;NOM;MASC;PL;V.PTCP;PASS
equivalent	ισοδύναμο	equivalent	ισοδύναμος	N;NEUT;SG	N;NOM;NEUT;SG
trofee	τρόπαιο	trofee	τρόπαιο	N;MASC+FEM;SG	N;NOM;NEUT;SG
presenteren	παρουσιάζοντας	presenteren	παρουσιάζω	V;NFIN	V;IPFV;V.CVB;ACT
reptielen	ερπετά	reptiel	ερπετός	N;PL	N;NOM;NEUT;PL
reptielen	ερπετά	reptiel	ερπετός	N;PL	N;NOM;NEUT;PL
voel	νιώθω	voelen	νιώθω	V;SG;PRS;FIN	V;IPFV;IND;SG;1;PRS;FIN;ACT
sponsor	χορηγός	sponsor	χορηγός	N;MASC+FEM;SG	N;NOM;MASC;SG
sponsor	χορηγό	sponsor	χορηγός	N;MASC+FEM;SG	N;NOM;NEUT;SG
