kväll	noc	kväll	noc	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
uppstå	vzniknúť	uppstå	vzniknúť	V;IMP;FIN;ACT	V;PFV;POS;NFIN
decennier	desaťročia	decennium	desaťročie	N;NOM;INDF;NEUT;PL	N;NOM;NEUT;PL
observera	pozorovať	observera	pozorovať	V;IMP;FIN;ACT	V;IPFV;POS;NFIN
observera	pozorovať	observera	pozorovať	V;IMP;FIN;ACT	V;IPFV;POS;NFIN
läkaren	doktor	läkare	doktor	N;NOM;DEF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
läkaren	lekár	läkare	lekár	N;NOM;DEF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
läkaren	lekárka	läkare	lekárka	N;NOM;DEF;MASC+FEM;SG	N;NOM;FEM;SG
machine	prístroj	machine	prístroj	N;NOM;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
machine	automat	machine	automat	N;NOM;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
machine	stroj	machine	stroj	N;NOM;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
florence	florence	florence	florenec	N;NOM;INDF;NEUT;SG	N;ANIM;NOM;MASC;SG
temple	chrám	temple	chrám	N;NOM;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
chubut	chubut	chubut	chubut	N;NOM;DEF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
förvaras	uchovávať	förvara	uchovávať	V;IND;PRS;FIN;PASS	V;IPFV;POS;NFIN
förvaras	skladovať	förvara	skladovať	V;IND;PRS;FIN;PASS	V;IPFV;POS;NFIN
recension	revízia	recension	revízia	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
recension	preskúmanie	recension	preskúmanie	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
fröken	slečna	fröka	slečna	N;NOM;DEF;MASC+FEM;SG	N;NOM;FEM;SG
patent	patent	patent	patent	N;NOM;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
öga	oko	öga	oko	N;NOM;INDF;NEUT;SG	N;NOM;NEUT;SG
ramen	rámec	ram	rámec	N;NOM;DEF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
ramen	rám	ram	rám	N;NOM;DEF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
maskin	prístroj	maskin	prístroj	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
maskin	automat	maskin	automat	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
maskin	stroj	maskin	stroj	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
maskin	inžinierstvo	maskin	inžinierstvo	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
frön	semená	frö	semený	N;NOM;INDF;NEUT;PL	N;NOM;NEUT;PL
humor	humor	huma	humor	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
humor	humor	huma	humor	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
dagarna	dni	dag	deň	N;NOM;DEF;MASC+FEM;PL	N;INAN;NOM;MASC;PL
stipa	stipa	stipa	stipa	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
tillåtet	povolené	tillåtet	povolený	ADJ;NOM;INDF;NEUT;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
tillåtet	povolená	tillåtet	povolený	ADJ;NOM;INDF;NEUT;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
tillåtet	povolený	tillåtet	povolený	ADJ;NOM;INDF;NEUT;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
tillåtet	povolené	tillåtet	povolený	ADJ;NOM;INDF;NEUT;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
tillåtet	povolená	tillåtet	povolený	ADJ;NOM;INDF;NEUT;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
tillåtet	dovolené	tillåtet	dovolený	ADJ;NOM;INDF;NEUT;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
tillåtet	povolený	tillåtet	povolený	ADJ;NOM;INDF;NEUT;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
distans	vzdialenosť	distans	vzdialenosť	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
discovery	objavenie	discovery	objavenie	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
discovery	objav	discovery	objav	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
jungfru	panna	jungfru	panna	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
jungfru	panna	jungfru	panna	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
jungfru	slúžka	jungfru	slúžka	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
arrow	šíp	arrow	šíp	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
arrow	šípka	arrow	šípka	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
netto	net	netto	net	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
netto	sieť	netto	sieť	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
verksamheter	činnosti	verksamhet	činnosť	N;NOM;INDF;MASC+FEM;PL	N;NOM;FEM;PL
verksamheter	aktivity	verksamhet	aktivita	N;NOM;INDF;MASC+FEM;PL	N;NOM;FEM;PL
förekomst	výskyt	förekomst	výskyt	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
förekomst	incidencia	förekomst	incidencia	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
förekomst	výskyt	förekomst	výskyt	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
förekomst	prítomnosť	förekomst	prítomnosť	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
förekomst	existencia	förekomst	existencia	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
budskap	odkaz	budskap	odkaz	N;NOM;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
budskap	posolstvo	budskap	posolstvo	N;NOM;INDF;NEUT;SG	N;NOM;NEUT;SG
budskap	správa	budskap	správa	N;NOM;INDF;NEUT;SG	N;NOM;FEM;SG
anteckningar	noty	anteckning	noty	N;NOM;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;PL
anteckningar	poznámky	anteckning	poznámka	N;NOM;INDF;MASC+FEM;PL	N;NOM;FEM;PL
vinter	zima	vinter	zima	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
legenden	vysvetlivky	legende	vysvetlivka	N;NOM;INDF;NEUT;PL	N;NOM;FEM;PL
legenden	legendy	legende	legenda	N;NOM;INDF;NEUT;PL	N;NOM;FEM;PL
pearl	perla	pearl	pernúť	N;NOM;INDF;NEUT;SG	N;NOM;FEM;SG
rader	riadky	rad	riadok	N;NOM;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;PL
rader	čiary	rad	čiara	N;NOM;INDF;MASC+FEM;PL	N;NOM;FEM;PL
rader	linky	rad	linka	N;NOM;INDF;MASC+FEM;PL	N;NOM;FEM;PL
rader	riadky	rad	riadok	N;NOM;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;PL
rader	trate	rad	triata	N;NOM;INDF;MASC+FEM;PL	N;NOM;FEM;PL
shadow	tieň	shado	tieň	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
territoriet	územie	territorium	územie	N;NOM;DEF;NEUT;SG	N;NOM;NEUT;SG
territoriet	teritórium	territorium	teritórium	N;NOM;DEF;NEUT;SG	N;NOM;NEUT;SG
förlorar	stráca	förlora	strácať	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
förlorar	prehrá	förlora	prehrý	V;IND;PRS;FIN;ACT	V;PFV;IND;SG;3;POS;PRS;FIN
förlorar	prehráva	förlora	prehráva	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
förlorar	stráca	förlora	strácať	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
förlorar	stratí	förlora	stratiť	V;IND;PRS;FIN;ACT	V;PFV;IND;SG;3;POS;PRS;FIN
förlorar	stratiť	förlora	stratiť	V;IND;PRS;FIN;ACT	V;PFV;POS;NFIN
förlorar	prehrať	förlora	prehrať	V;IND;PRS;FIN;ACT	V;PFV;POS;NFIN
dubbelt	dvojité	dubbel	dvojitý	ADJ;NOM;INDF;NEUT;SG	ADJ;NOM;NEUT;SG
dubbelt	dvojnásobok	dubbel	dvojnásobok	ADJ;NOM;INDF;NEUT;SG	ADJ;NOM;FEM;SG
dubbelt	dvojnásobne	dubbel	dvojnásobne	ADJ;NOM;INDF;NEUT;SG	ADJ;NOM;NEUT;SG
boulenger	boulenger	bouleng	boulenger	N;NOM;INDF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
författarna	autori	författare	autori	N;NOM;DEF;MASC+FEM;PL	N;ANIM;NOM;MASC;PL
vetenskapen	veda	vetenskap	veda	N;NOM;DEF;MASC+FEM;SG	N;NOM;FEM;SG
floder	rieky	flod	rieka	N;NOM;INDF;MASC+FEM;PL	N;NOM;FEM;PL
geranium	geranium	geranium	geranium	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
aurora	aurora	auror	aurora	N;NOM;INDF;NEUT;SG	N;NOM;FEM;SG
seal	pečať	seal	pečať	N	N;NOM;FEM;SG
seal	tesnenie	seal	tesnenie	N	N;NOM;NEUT;SG
saxofon	saxofón	saxofon	saxofón	N;NOM;INDF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
buss	bus	buss	bus	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
buss	autobus	buss	autobus	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
kolonin	kolónia	koloni	kolónia	N;NOM;DEF;MASC+FEM;SG	N;NOM;FEM;SG
väggar	múry	vägg	múr	N;NOM;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;PL
väggar	steny	vägg	stena	N;NOM;INDF;MASC+FEM;PL	N;NOM;FEM;PL
région	région	région	région	N;NOM;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
vetenskapligt	vedecký	vetenskaplig	vedecký	ADJ;NOM;INDF;NEUT;SG	ADJ;INAN;NOM;MASC;SG
vetenskapligt	vedecká	vetenskaplig	vedecký	ADJ;NOM;INDF;NEUT;SG	ADJ;NOM;FEM;SG
vetenskapligt	vedecké	vetenskaplig	vedecký	ADJ;NOM;INDF;NEUT;SG	ADJ;NOM;NEUT;SG
atlantis	atlantis	atlantis	atlantis	N;NOM;INDF;MASC+FEM;SG	N;NOM;MASC;SG
face	tvár	face	tvár	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
flygande	lietajúce	flyga	lietajúci	ADJ;NOM;PRS;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;ACT
körs	trvá	köra	trvať	V;IND;PRS;FIN;PASS	V;IPFV;IND;SG;3;POS;PRS;FIN
körs	beží	köra	bežať	V;IND;PRS;FIN;PASS	V;IPFV;IND;SG;3;POS;PRS;FIN
körs	uteká	köra	utekať	V;IND;PRS;FIN;PASS	V;IPFV;IND;SG;3;POS;PRS;FIN
porsche	porsche	porsche	porsch	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
villor	vily	villa	vila	N;NOM;INDF;MASC+FEM;PL	N;NOM;FEM;PL
kungar	králi	kung	kráľ	N;NOM;INDF;MASC+FEM;PL	N;ANIM;NOM;MASC;PL
punk	punk	punk	punk	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
observationer	postrehy	observation	postreh	N;NOM;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;PL
observationer	pripomienky	observation	pripomienka	N;NOM;INDF;MASC+FEM;PL	N;NOM;FEM;PL
observationer	pozorovania	observation	pozorovanie	N;NOM;INDF;MASC+FEM;PL	N;NOM;NEUT;PL
provinser	provincie	provins	provincia	N;NOM;INDF;MASC+FEM;PL	N;NOM;FEM;PL
drive	disk	drive	disk	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
drive	pohon	drive	pohon	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
personlighet	osobnosť	personlighet	osobnosť	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
planerad	plánované	planera	plánovaný	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
planerad	naplánovaný	planera	naplánovaný	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
planerad	plánovaný	planera	plánovaný	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
planerad	naplánované	planera	naplánovaný	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
planerad	plánovaná	planera	plánovaný	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
planerad	plánované	planera	plánovaný	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
planerad	plánovaný	planera	plánovaný	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
planerad	naplánovaná	planera	naplánovaný	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
planerad	plánovaná	planera	plánovaný	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
avsett	určené	avse	určený	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
avsett	zamýšľané	avse	zamýšľaný	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
avsett	zamýšľaný	avse	zamýšľaný	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
protester	protesty	protest	protest	N;NOM;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;PL
betyg	stupeň	betyg	stupeň	N;NOM;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
betyg	rating	betyg	rating	N;NOM;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
betyg	hodnotenie	betyg	hodnotenie	N;NOM;INDF;NEUT;SG	N;NOM;NEUT;SG
övrig	ďalšie	övrig	ďalší	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;NOM;NEUT;SG
övrig	ostatné	övrig	ostatný	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;NOM;NEUT;SG
hänvisning	referencia	hänvisning	referencia	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
spara	zachrániť	spara	zachrániť	V;IMP;FIN;ACT	V;PFV;POS;NFIN
spara	uložiť	spara	uložiť	V;IMP;FIN;ACT	V;PFV;POS;NFIN
spara	ukladať	spara	ukladať	V;IMP;FIN;ACT	V;IPFV;POS;NFIN
iata	iata	iata	iata	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
gäster	hostia	gästa	hosť	N;NOM;INDF;MASC+FEM;PL	N;ANIM;NOM;MASC;PL
meigen	meigen	meigen	meigen	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
minut	minúta	minut	minúta	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
specifik	špecifické	specifik	špecifický	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;NOM;NEUT;SG
specifik	konkrétne	specifik	konkrétny	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;NOM;NEUT;SG
specifik	špecifická	specifik	špecifický	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG
specifik	osobitné	specifik	osobitný	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;NOM;NEUT;SG
specifik	špecifický	specifik	špecifický	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;INAN;NOM;MASC;SG
medveten	vedomý	medveten	vedomý	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;ANIM;NOM;MASC;SG
medveten	vedomá	medveten	vedomý	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG
medveten	vedomý	medveten	vedomý	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;ANIM;NOM;MASC;SG
medveten	vedomá	medveten	vedomý	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG
medveten	vedomé	medveten	vedomý	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;NOM;NEUT;SG
akademi	akadémia	akademi	akadémia	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
ljudet	zvuk	ljud	zvuk	N;NOM;DEF;NEUT;SG	N;INAN;NOM;MASC;SG
barndom	detstvo	barndom	detstvo	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
gradvis	postupne	gradvis	postupne	ADV	ADV
utgåvor	vydania	utgåva	vydanie	N;NOM;INDF;MASC+FEM;PL	N;NOM;NEUT;PL
utgåvor	uvoľnenia	utgåva	uvoľnenie	N;NOM;INDF;MASC+FEM;PL	N;NOM;NEUT;PL
utgåvor	vydania	utgåva	vydanie	N;NOM;INDF;MASC+FEM;PL	N;NOM;NEUT;PL
slutat	zastavená	sluta	zastavený	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
slutat	zastavené	sluta	zastavený	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
slutat	zastavený	sluta	zastavený	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
cordón	cordón	cordón	cordón	N;NOM;INDF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
fortsättning	pokračovanie	fortsättning	pokračovanie	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
fortsättning	pokračovanie	fortsättning	pokračovanie	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
restaurering	obnova	restaurering	obnova	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
restaurering	obnovenie	restaurering	obnovenie	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
planerat	plánované	planera	plánovaný	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
planerat	plánovaný	planera	plánovaný	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
planerat	naplánovaná	planera	naplánovaný	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
planerat	plánovaná	planera	plánovaný	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
underhåll	správca	underhåll	správca	N;NOM;INDF;NEUT;SG	N;ANIM;NOM;MASC;SG
underhåll	zachovanie	underhåll	zachovanie	N;NOM;INDF;NEUT;SG	N;NOM;NEUT;SG
underhåll	údržba	underhåll	údržba	N;NOM;INDF;NEUT;SG	N;NOM;FEM;SG
underhåll	udržiavanie	underhåll	udržiavanie	N;NOM;INDF;NEUT;SG	N;NOM;NEUT;SG
bakterier	baktérie	bakterie	baktéria	N;NOM;INDF;MASC+FEM;PL	N;NOM;FEM;PL
bakterier	baktérie	bakterie	baktéria	N;NOM;INDF;MASC+FEM;PL	N;NOM;FEM;PL
dalen	valley	dal	valli	N;NOM;DEF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
dalen	dolina	dal	dolina	N;NOM;DEF;MASC+FEM;SG	N;NOM;FEM;SG
dalen	údolie	dal	údolie	N;NOM;DEF;MASC+FEM;SG	N;NOM;NEUT;SG
fasad	fasáda	fasad	fasád	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
fasad	fasáda	fasad	fasád	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
dar	dar	dar	dar	N;NOM;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
utöka	predĺžiť	utöka	predĺžiť	V;IMP;FIN;ACT	V;PFV;POS;NFIN
utöka	rozšíriť	utöka	rozšíriť	V;IMP;FIN;ACT	V;PFV;POS;NFIN
utöka	rozšíriť	utöka	rozšíriť	V;IMP;FIN;ACT	V;PFV;POS;NFIN
utöka	rozvinúť	utöka	rozvinúť	V;IMP;FIN;ACT	V;PFV;POS;NFIN
anläggning	závod	anläggning	závod	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
anläggning	rastlina	anläggning	rastlina	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
anläggning	inštalácia	anläggning	inštalácia	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
anläggning	montáž	anläggning	montáž	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
anläggning	zariadenie	anläggning	zariadenie	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
anläggning	inštalovanie	anläggning	inštalovanie	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
anläggning	zariadenie	anläggning	zariadenie	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
anläggning	založenie	anläggning	založenie	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
anläggning	zriadenie	anläggning	zriadenie	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
anläggning	ustanovenie	anläggning	ustanovenie	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
detalj	detail	detalj	detail	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
prunus	prunus	prunus	prunus	N;NOM;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
justice	spravodlivosť	justice	spravodlivosť	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
justice	justice	justice	justice	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
nutid	prítomnosť	nutid	prítomnosť	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
nutid	darček	nutid	darček	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
summa	súčet	summa	súčet	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
summa	suma	summa	suma	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
signal	signál	signal	signál	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
britton	britton	britton	britton	N;NOM;INDF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
nederlag	porážka	nederlag	porážka	N;NOM;INDF;NEUT;SG	N;NOM;FEM;SG
nederlag	prehra	nederlag	prehra	N;NOM;INDF;NEUT;SG	N;NOM;FEM;SG
eye	oko	eye	oko	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
fördelar	prínosy	fördel	prínos	N;NOM;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;PL
fördelar	výhody	fördel	výhod	N;NOM;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;PL
fördelar	dávky	fördel	dávka	N;NOM;INDF;MASC+FEM;PL	N;NOM;FEM;PL
fördelar	výhody	fördel	výhod	N;NOM;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;PL
flodmynning	ústie	flodmynning	ústie	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
högkvarter	veliteľstvo	högkvart	veliteľstvo	N;NOM;INDF;NEUT;SG	N;NOM;NEUT;SG
högkvarter	štáb	högkvart	štáb	N;NOM;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
högkvarter	sídlo	högkvart	sídlo	N;NOM;INDF;NEUT;SG	N;NOM;NEUT;SG
högkvarter	ústredie	högkvart	ústredie	N;NOM;INDF;NEUT;SG	N;NOM;NEUT;SG
marinen	námorníctvo	marin	námorníctvo	N;NOM;DEF;MASC+FEM;SG	N;NOM;NEUT;SG
förmögenhet	bohatstvo	förmögenhet	bohatstvo	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
förmögenhet	bohatstvo	förmögenhet	bohatstvo	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
postumt	posmrtne	postumt	posmrtne	N;NOM;INDF;MASC+FEM;SG	N;NOM;MASC;SG
third	tretina	third	tretina	N;NOM;SG	N;NOM;FEM;SG
muhammad	muhammad	muhammad	muhammad	N;NOM;INDF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
muhammad	mohamed	muhammad	mohamed	N;NOM;INDF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
bonus	bonus	bonus	bonus	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
meddelande	oznamovanie	meddelande	oznamovanie	N;NOM;INDF;NEUT;SG	N;NOM;NEUT;SG
meddelande	komunikácia	meddelande	komunikácia	N;NOM;INDF;NEUT;SG	N;NOM;FEM;SG
meddelande	oznámenie	meddelande	oznámenie	N;NOM;INDF;NEUT;SG	N;NOM;NEUT;SG
meddelande	odkaz	meddelande	odkaz	N;NOM;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
meddelande	posolstvo	meddelande	posolstvo	N;NOM;INDF;NEUT;SG	N;NOM;NEUT;SG
meddelande	správa	meddelande	správa	N;NOM;INDF;NEUT;SG	N;NOM;FEM;SG
meddelande	oznam	meddelande	oznam	N;NOM;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
meddelande	oznámenie	meddelande	oznámenie	N;NOM;INDF;NEUT;SG	N;NOM;NEUT;SG
rincón	rincón	rinca	rincón	N;NOM;INDF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
generationer	generácie	generation	generácia	N;NOM;INDF;MASC+FEM;PL	N;NOM;FEM;PL
tjäna	zarábať	tjäna	zarábať	V;IMP;FIN;ACT	V;IPFV;POS;NFIN
tjäna	zaslúžiť	tjäna	zaslúžiť	V;IMP;FIN;ACT	V;PFV;POS;NFIN
tjäna	zarobiť	tjäna	zarobiť	V;IMP;FIN;ACT	V;PFV;POS;NFIN
tjäna	slúžiť	tjäna	slúžiť	V;IMP;FIN;ACT	V;IPFV;POS;NFIN
tjäna	zarábať	tjäna	zarábať	V;IMP;FIN;ACT	V;IPFV;POS;NFIN
volymer	objemy	volym	objem	N;NOM;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;PL
sammanhängande	koherentné	sammanhängande	koherentný	ADJ;NOM;PRS;V.PTCP	ADJ;NOM;NEUT;SG
sammanhängande	susediace	sammanhängande	susediaci	ADJ;NOM;PRS;V.PTCP	ADJ;NOM;NEUT;PL;POS;V.PTCP;ACT
bestämmelser	pravidlá	bestämmelse	pravidlo	N;NOM;INDF;MASC+FEM;PL	N;NOM;NEUT;PL
bestämmelser	predpisy	bestämmelse	predpis	N;NOM;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;PL
bestämmelser	pravidla	bestämmelse	pravidlo	N;NOM;INDF;MASC+FEM;PL	N;NOM;NEUT;PL
