een	egy	een	egy	DET;INDF	DET;INDF
boek	könyvet	boek	könyv	N;NEUT;SG	N;ACC;SG
indonesië	indonéziában	indonesië	indonézia	N;MASC+FEM;SG	N;IN+ESS;SG
stadium	stadion	stadium	stadion	N;NEUT;SG	N;NOM;SG
stadium	stadionban	stadium	stadion	N;NEUT;SG	N;IN+ESS;SG
stadium	színpad	stadium	színpad	N;NEUT;SG	N;NOM;SG
stadium	színpadon	stadium	színpad	N;NEUT;SG	N;ON+ESS;SG
geboren	született	geboren	születik	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
geboren	megszületett	geboren	meg+szület	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
altijd	mindig	altijd	mindig	ADV	ADV
vrouw	nő	vrouw	nő	N;MASC+FEM;SG	N;NOM;SG
vrouw	asszony	vrouw	asszony	N;MASC+FEM;SG	N;NOM;SG
vrouw	nő	vrouw	nő	N;MASC+FEM;SG	N;NOM;SG
vrouw	nőstény	vrouw	nőstény	N;MASC+FEM;SG	N;NOM;SG
vrouw	feleségem	vrouw	fel+eség	N;MASC+FEM;SG	N;NOM;SG
vrouw	felesége	vrouw	fel+eség	N;MASC+FEM;SG	N;NOM;SG
vrouw	feleség	vrouw	feleség	N;MASC+FEM;SG	N;NOM;SG
meestal	leginkább	meestal	inkább	ADV	ADV
muziek	zene	muziek	zene	N;MASC+FEM;SG	N;NOM;SG
partij	buli	partij	buli	N;MASC+FEM;SG	N;NOM;SG
partij	tétel	partij	tétel	N;MASC+FEM;SG	N;NOM;SG
geval	ügy	geval	ügy	N;NEUT;SG	N;NOM;SG
geval	eset	geval	eset	N;NEUT;SG	N;NOM;SG
voetballer	labdarúgó	voetballer	labdarúgó	N;MASC+FEM;SG	N;NOM;SG
voetballer	focista	voetballer	focista	N;MASC+FEM;SG	N;NOM;SG
wereld	vilag	wereld	vilag	N;MASC+FEM;SG	N;NOM;SG
einde	befejezés	einde	befejezés	N;NEUT;SG	N;NOM;SG
einde	vége	einde	vég	N;NEUT;SG	N;NOM;SG
einde	vég	einde	vég	N;NEUT;SG	N;NOM;SG
einde	befejezés	einde	befejezés	N;NEUT;SG	N;NOM;SG
geschreven	írta	schrijven	ír	V;V.PTCP	V;DEF;IND;SG;3;PST;FIN;ACT
geschreven	írott	schrijven	írott	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
informatie	információ	informatie	információ	N;MASC+FEM;SG	N;NOM;SG
informatie	tájékoztatás	informatie	tájékoztatás	N;MASC+FEM;SG	N;NOM;SG
achter	mögött	achter	mögött	ADP	ADP
kinderen	gyerekek	kind	gyerek	N;PL	N;NOM;PL
kinderen	kölykök	kind	kölyk	N;PL	N;NOM;PL
kinderen	gyerekek	kind	gyerek	N;PL	N;NOM;PL
kinderen	gyermekeknek	kind	gyermek	N;PL	N;DAT;PL
kinderen	gyermekek	kind	gyermek	N;PL	N;NOM;PL
eerder	korábban	eerder	korán	ADV	ADV
eerder	korábban	eerder	korán	ADV	ADV
museum	múzeumi	museum	múzeumi	N;NEUT;SG	N;NOM;SG
museum	múzeum	museum	múzeum	N;NEUT;SG	N;NOM;SG
nemen	szed	nemen	szed	V;NFIN	V;INDF;IND;SG;3;PRS;FIN;ACT
nemen	vedd	nemen	vedd	V;NFIN	V;DEF;IMP;SG;1;PRS;FIN;ACT
hoewel	bár	hoewel	bár	CONJ	CONJ
hoewel	bár	hoewel	bár	CONJ	CONJ
snel	gyorsan	snel	gyors	ADJ	ADJ;FRML;SG
snel	gyorsan	snel	gyors	ADJ	ADJ;FRML;SG
snel	gyorsan	snel	gyors	ADJ	ADJ;FRML;SG
eind	befejezés	eind	befejezés	N;NEUT;SG	N;NOM;SG
eind	vége	eind	vég	N;NEUT;SG	N;NOM;SG
eind	vég	eind	vég	N;NEUT;SG	N;NOM;SG
departement	részleg	departement	részleg	N;NEUT;SG	N;NOM;SG
lichaam	test	lichaam	test	N;NEUT;SG	N;NOM;SG
lichaam	testem	lichaam	test	N;NEUT;SG	N;NOM;SG
lichaam	holttest	lichaam	holttes	N;NEUT;SG	N;NOM;SG
census	népszámlálás	census	népszámlálás	N;NEUT;SG	N;NOM;SG
gespeeld	játszott	spelen	játszik	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
gespeeld	játszottam	spelen	játszik	V;V.PTCP	V;INDF;IND;SG;1;PST;FIN;ACT
bestaan	léteznek	bestaan	létezik	V;NFIN	V;INDF;IND;PL;3;PRS;FIN;ACT
bestaan	létezni	bestaan	létezik	V;NFIN	V;NFIN;ACT
bestaan	létezik	bestaan	létezik	V;NFIN	V;INDF;IND;SG;3;PRS;FIN;ACT
wedstrijd	játék	wedstrijd	játék	N;MASC+FEM;SG	N;NOM;SG
wedstrijd	meccs	wedstrijd	meccs	N;MASC+FEM;SG	N;NOM;SG
wedstrijd	pályázat	wedstrijd	pályázat	N;MASC+FEM;SG	N;NOM;SG
wedstrijd	verseny	wedstrijd	verseny	N;MASC+FEM;SG	N;NOM;SG
valt	elesik	vallen	elesik	V;SG;PRS;FIN	V;INDF;IND;SG;3;PRS;FIN;ACT
school	iskolában	school	iskolában	N;MASC+FEM;SG	N;IN+ESS;SG
school	iskola	school	iskola	N;MASC+FEM;SG	N;NOM;SG
duidelijk	világos	duidelijk	világos	ADJ	ADJ;NOM;SG
duidelijk	nyilvánvalóan	duidelijk	nyilvánvaló	ADJ	ADJ;FRML;SG
beter	jobb	goed	jó	ADJ;CMPR	ADJ;NOM;CMPR;SG
versie	verzió	versie	verzió	N;MASC+FEM;SG	N;NOM;SG
versie	változat	versie	változat	N;MASC+FEM;SG	N;NOM;SG
eiland	sziget	eiland	sziget	N;NEUT;SG	N;NOM;SG
eiland	szigeten	eiland	sziget	N;NEUT;SG	N;ON+ESS;SG
geeft	visszatér	geven	visszatér	V;SG;PRS;FIN	V;INDF;IND;SG;3;PRS;FIN;ACT
geeft	ad	geven	ad	V;SG;PRS;FIN	V;INDF;IND;SG;3;PRS;FIN;ACT
dier	állat	dier	állat	N;NEUT;SG	N;NOM;SG
duits	német	duits	német	ADJ	ADJ;NOM;SG
lijn	vonal	lijn	vonal	N;MASC+FEM;SG	N;NOM;SG
slag	harc	slag	harc	N;MASC+FEM;SG	N;NOM;SG
slag	csata	slag	csata	N;MASC+FEM;SG	N;NOM;SG
slag	stroke	slag	stroke	N;MASC+FEM;SG	N;NOM;SG
slag	agyvérzés	slag	agyvérzés	N;MASC+FEM;SG	N;NOM;SG
slag	löket	slag	lök	N;MASC+FEM;SG	N;NOM;SG
anders	máskülönben	anders	máskülönben	ADV	ADV
anders	egyébként	anders	egyébként	ADV	ADV
park	park	park	park	N;NEUT;SG	N;NOM;SG
belangrijke	fontos	belangrijk	fontos	ADJ	ADJ;NOM;SG
toegevoegd	hozzáadott	toevoegen	hozzáad	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
leger	sereg	leger	sereg	N;NEUT;SG	N;NOM;SG
leger	hadsereg	leger	hadsereg	N;NEUT;SG	N;NOM;SG
overleden	meghalt	overlijden	meg+hal	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
overleden	elhunyt	overlijden	el+huny	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
oost	keletre	oost	keletr	N;MASC+FEM;SG	N;ON+ALL;SG
opgenomen	rögzített	opnemen	rögzített	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
opgenomen	regisztrált	opnemen	regisztrált	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
opgenomen	nyilvántartott	opnemen	nyilvántartott	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
spelers	játékosok	speler	játékos	N;PL	N;NOM;PL
spelers	szereplők	speler	szereplő	N;PL	N;NOM;PL
single	szingli	single	szingli	N;MASC+FEM;SG	N;NOM;SG
leden	tagjai	lid	tag	N;PL	N;NOM;PL
leden	tagok	lid	tag	N;PL	N;NOM;PL
leden	tagoknak	lid	tag	N;PL	N;DAT;PL
leden	képviselők	lid	képviselő	N;PL	N;NOM;PL
bureau	ügynökség	bureau	ügynökség	N;NEUT;SG	N;NOM;SG
bureau	elnökség	bureau	elnökség	N;NEUT;SG	N;NOM;SG
bureau	hivatal	bureau	hivatal	N;NEUT;SG	N;NOM;SG
bureau	iroda	bureau	iroda	N;NEUT;SG	N;NOM;SG
bureau	asztal	bureau	asz	N;NEUT;SG	N;NOM;SG
speelt	játszik	spelen	játszik	V;SG;PRS;FIN	V;INDF;IND;SG;3;PRS;FIN;ACT
wetenschappelijk	tudományos	wetenschappelijk	tudományos	ADJ	ADJ;NOM;SG
onderdeel	alkatrész	onderdeel	alkatrész	N;NEUT;SG	N;NOM;SG
onderdeel	összetevő	onderdeel	összetevő	N;NEUT;SG	N;NOM;SG
onderdeel	komponens	onderdeel	komponens	N;NEUT;SG	N;NOM;SG
onderdeel	alkotóelem	onderdeel	alkotóelem	N;NEUT;SG	N;NOM;SG
omgeving	környezet	omgeving	környezet	N;MASC+FEM;SG	N;NOM;SG
omgeving	környezetvédelem	omgeving	környezetvédelem	N;MASC+FEM;SG	N;NOM;SG
omgeving	környezet	omgeving	környezet	N;MASC+FEM;SG	N;NOM;SG
omgeving	környék	omgeving	környék	N;MASC+FEM;SG	N;NOM;SG
bedrijf	társaság	bedrijf	társaság	N;NEUT;SG	N;NOM;SG
bedrijf	vállalat	bedrijf	vállalat	N;NEUT;SG	N;NOM;SG
bedrijf	cég	bedrijf	cég	N;NEUT;SG	N;NOM;SG
bedrijf	század	bedrijf	század	N;NEUT;SG	N;NOM;SG
bedrijf	üzleti	bedrijf	üzlet	N;NEUT;SG	N;NOM;SG
bedrijf	üzlet	bedrijf	üzlet	N;NEUT;SG	N;NOM;SG
vrouwen	nőstények	vrouw	nőstény	N;PL	N;NOM;PL
vrouwen	nők	vrouw	nő	N;PL	N;NOM;PL
vrouwen	asszonyok	vrouw	asszony	N;PL	N;NOM;PL
schip	hajóval	schip	hajó	N;NEUT;SG	N;INS;SG
schip	hajó	schip	hajó	N;NEUT;SG	N;NOM;SG
hoge	magas	hoog	magas	ADJ	ADJ;NOM;SG
onderzoek	kutatás	onderzoek	kutatás	N;NEUT;SG	N;NOM;SG
onderzoek	kutatási	onderzoek	kutatási	N;NEUT;SG	N;NOM;SG
geplaatst	helyezett	plaatsen	helyez	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
geplaatst	elhelyezett	plaatsen	elhelyezett	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
geplaatst	közzétette	plaatsen	közzétet	V;V.PTCP	V;DEF;IND;SG;3;PST;FIN;ACT
geplaatst	kiküldött	plaatsen	kiküldött	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
geplaatst	közzétett	plaatsen	közzétett	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
functie	függvény	functie	függvény	N;MASC+FEM;SG	N;NOM;SG
functie	funkció	functie	funkció	N;MASC+FEM;SG	N;NOM;SG
functie	funkció	functie	funkció	N;MASC+FEM;SG	N;NOM;SG
zee	tenger	zee	tenger	N;MASC+FEM;SG	N;NOM;SG
punten	pontok	punt	pont	N;PL	N;NOM;PL
schreef	írt	schrijven	ír	V;SG;PST;FIN	V;INDF;IND;SG;3;PST;FIN;ACT
schreef	írta	schrijven	ír	V;SG;PST;FIN	V;DEF;IND;SG;3;PST;FIN;ACT
schreef	írtam	schrijven	ír	V;SG;PST;FIN	V;INDF;IND;SG;1;PST;FIN;ACT
laat	engedd	laten	engedd	V;SG;PRS;FIN	V;DEF;IMP;SG;2;PRS;FIN;ACT
gaf	adta	geven	ad	V;SG;PST;FIN	V;DEF;IND;SG;3;PST;FIN;ACT
gaf	adott	geven	ad	V;SG;PST;FIN	V;INDF;IND;SG;3;PST;FIN;ACT
dagen	napok	dag	nap	N;PL	N;NOM;PL
dagen	napokban	dag	nap	N;PL	N;IN+ESS;PL
dagen	napokat	dag	nap	N;PL	N;ACC;PL
dagen	napokon	dag	nap	N;PL	N;ON+ESS;PL
blijven	maradni	blijven	marad	V;PL;PRS;FIN	V;NFIN;ACT
korte	alacsony	kort	alacsony	ADJ	ADJ;NOM;SG
mannen	férfiak	mannen	férfi	N;PL	N;NOM;PL
mannen	emberek	mannen	ember	N;PL	N;NOM;PL
taal	nyelv	taal	nyelv	N;MASC+FEM;SG	N;NOM;SG
generaal	tábornok	generaal	tábornok	N;MASC+FEM;SG	N;NOM;SG
leeftijd	kor	leeftijd	kor	N;MASC+FEM;SG	N;NOM;SG
leeftijd	életkor	leeftijd	életkor	N;MASC+FEM;SG	N;NOM;SG
moment	pillanat	moment	pillan	N;NEUT;SG	N;NOM;SG
president	elnök	president	elnök	N;MASC+FEM;SG	N;NOM;SG
programma	program	programma	program	N;NEUT;SG	N;NOM;SG
programma	program	programma	program	N;NEUT;SG	N;NOM;SG
nodig	szükséges	nodig	szükséges	ADJ	ADJ;NOM;SG
nodig	szükséges	nodig	szükséges	ADJ	ADJ;NOM;SG
nodig	szükségesek	nodig	szükséges	ADJ	ADJ;NOM;PL
nodig	szükséges	nodig	szükséges	ADJ	ADJ;NOM;SG
wapen	fegyver	wapen	fegyver	N;NEUT;SG	N;NOM;SG
wapen	fegyvert	wapen	fegyver	N;NEUT;SG	N;ACC;SG
wapen	lőfegyver	wapen	lőfegyver	N;NEUT;SG	N;NOM;SG
wapen	fegyver	wapen	fegyver	N;NEUT;SG	N;NOM;SG
wapen	pisztoly	wapen	pisztoly	N;NEUT;SG	N;NOM;SG
klein	kis	klein	kis	ADJ	ADJ;NOM;SG
klein	kis	klein	kis	ADJ	ADJ;NOM;SG
gemeenten	önkormányzatok	gemeente	önkormányzat	N;PL	N;NOM;PL
gemeenten	települések	gemeente	település	N;PL	N;NOM;PL
verhaal	mese	verhaal	mese	N;NEUT;SG	N;NOM;SG
verhaal	sztori	verhaal	sztori	N;NEUT;SG	N;NOM;SG
verhaal	történet	verhaal	történet	N;NEUT;SG	N;NOM;SG
verhaal	története	verhaal	történet	N;NEUT;SG	N;NOM;SG
verhaal	mese	verhaal	mese	N;NEUT;SG	N;NOM;SG
gehouden	tartott	houden	tart	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
gehouden	tartották	houden	tart	V;V.PTCP	V;DEF;IND;PL;3;PST;FIN;ACT
gehouden	tartottak	houden	tart	V;V.PTCP	V;INDF;IND;PL;3;PST;FIN;ACT
gehouden	tartott	houden	tart	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
gehouden	tartotta	houden	tart	V;V.PTCP	V;DEF;IND;SG;3;PST;FIN;ACT
gehouden	megtartotta	houden	meg+tart	V;V.PTCP	V;DEF;IND;SG;3;PST;FIN;ACT
gehouden	megtartott	houden	megtartott	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
noorden	északra	noorden	észak	N;NEUT;SG	N;ON+ALL;SG
foto	kép	foto	kép	N;MASC+FEM;SG	N;NOM;SG
foto	fénykép	foto	fénykép	N;MASC+FEM;SG	N;NOM;SG
foto	fotó	foto	fotó	N;MASC+FEM;SG	N;NOM;SG
foto	fénykép	foto	fénykép	N;MASC+FEM;SG	N;NOM;SG
foto	képet	foto	kép	N;MASC+FEM;SG	N;ACC;SG
foto	kép	foto	kép	N;MASC+FEM;SG	N;NOM;SG
foto	fénykép	foto	fénykép	N;MASC+FEM;SG	N;NOM;SG
gewone	hétköznapi	gewoon	hétköznapi	ADJ	ADJ;NOM;SG
wedstrijden	versenyek	wedstrijd	verseny	N;PL	N;NOM;PL
wedstrijden	versenyek	wedstrijd	verseny	N;PL	N;NOM;PL
politicus	politikus	politicus	politikus	N;MASC+FEM;SG	N;NOM;SG
burgemeester	polgármester	burgemeester	polgármester	N;MASC+FEM;SG	N;NOM;SG
bronnen	források	bron	forrás	N;PL	N;NOM;PL
bronnen	erőforrások	bron	erőforrás	N;PL	N;NOM;PL
bronnen	források	bron	forrás	N;PL	N;NOM;PL
gedeelte	rész	gedeelte	rész	N;NEUT;SG	N;NOM;SG
gedeelte	része	gedeelte	rész	N;NEUT;SG	N;NOM;SG
minister	miniszter	minister	miniszter	N;MASC+FEM;SG	N;NOM;SG
dochter	lányom	dochter	lány	N;MASC+FEM;SG	N;NOM;SG
dochter	lánya	dochter	lány	N;MASC+FEM;SG	N;NOM;SG
zeker	határozottan	zeker	határozott	ADJ	ADJ;FRML;SG
kampioen	bajnok	kampioen	bajn	N;MASC+FEM;SG	N;NOM;SG
kampioen	bajnok	kampioen	bajn	N;MASC+FEM;SG	N;NOM;SG
basis	bázis	basis	bázis	N;MASC+FEM;SG	N;NOM;SG
kop	főcím	kop	főcím	N;MASC+FEM;SG	N;NOM;SG
kop	fejléc	kop	fejléc	N;MASC+FEM;SG	N;NOM;SG
kop	fej	kop	fej	N;MASC+FEM;SG	N;NOM;SG
acteur	színésznek	acteur	színészik	N;MASC+FEM;SG	N;GEN;SG
acteur	színész	acteur	színész	N;MASC+FEM;SG	N;NOM;SG
toernooi	torna	toernooi	torna	N;NEUT;SG	N;NOM;SG
toernooi	bajnokság	toernooi	bajnokság	N;NEUT;SG	N;NOM;SG
woord	szó	woord	szó	N;NEUT;SG	N;NOM;SG
woord	szava	woord	szó	N;NEUT;SG	N;NOM;SG
regering	kormány	regering	kormány	N;MASC+FEM;SG	N;NOM;SG
regering	kormányzat	regering	kormányzat	N;MASC+FEM;SG	N;NOM;SG
uur	óra	uur	óra	N;NEUT;SG	N;NOM;SG
uur	óra	uur	óra	N;NEUT;SG	N;NOM;SG
extra	kiegészítő	extra	kiegészítő	ADJ	ADJ;NOM;SG
kasteel	várban	kasteel	vár	N;NEUT;SG	N;IN+ESS;SG
kasteel	kastély	kasteel	kastély	N;NEUT;SG	N;NOM;SG
verloop	gradiens	verloop	gradiens	N;NEUT;SG	N;NOM;SG
hoogste	legmagasabb	hoog	nagmagas	ADJ;RL	ADJ;NOM;RL;SG
hoogste	legmagasabb	hoog	nagmagas	ADJ;RL	ADJ;NOM;RL;SG
deed	tette	doen	tesz	V;SG;PST;FIN	V;DEF;IND;SG;3;PST;FIN;ACT
reden	oka	reden	ok	N;MASC+FEM;SG	N;NOM;SG
gebruiken	használni	gebruiken	használ	V;NFIN	V;NFIN;ACT
kort	alacsony	kort	alacsony	ADJ	ADJ;NOM;SG
moeder	anya	moeder	anya	N;MASC+FEM;SG	N;NOM;SG
moeder	édesanyám	moeder	édesanya	N;MASC+FEM;SG	N;NOM;SG
moeder	anya	moeder	anya	N;MASC+FEM;SG	N;NOM;SG
robert	róbert	robert	róber	N;MASC+FEM;SG	N;NOM;SG
schrijver	író	schrijver	író	N;MASC+FEM;SG	N;NOM;SG
schrijver	író	schrijver	író	N;MASC+FEM;SG	N;NOM;SG
volgde	követett	volgen	követ	V;SG;PST;FIN	V;INDF;IND;SG;3;PST;FIN;ACT
volgde	követte	volgen	követ	V;SG;PST;FIN	V;DEF;IND;SG;3;PST;FIN;ACT
dienst	szerviz	dienst	szerviz	N;MASC+FEM;SG	N;NOM;SG
dienst	szolgálat	dienst	szolgálat	N;MASC+FEM;SG	N;NOM;SG
dienst	szolgáltatás	dienst	szolgáltatás	N;MASC+FEM;SG	N;NOM;SG
werkte	bevált	werken	bevált	V;SG;PST;FIN	V;INDF;IND;SG;3;PST;FIN;ACT
werkte	dolgozott	werken	dolgozik	V;SG;PST;FIN	V;INDF;IND;SG;3;PST;FIN;ACT
werkte	működött	werken	működik	V;SG;PST;FIN	V;INDF;IND;SG;3;PST;FIN;ACT
les	lecke	les	leck	N;MASC+FEM;SG	N;NOM;SG
les	leckét	les	leck	N;MASC+FEM;SG	N;ACC;SG
les	tanulság	les	tanulság	N;MASC+FEM;SG	N;NOM;SG
kilometer	kilométer	kilometer	kilométer	N;MASC+FEM;SG	N;NOM;SG
misschien	talán	misschien	talán	ADV	ADV
misschien	talán	misschien	talán	ADV	ADV
tour	turné	tour	tur	N;MASC+FEM;SG	N;NOM;SG
tour	túra	tour	túra	N;MASC+FEM;SG	N;NOM;SG
vraag	kérdés	vraag	kérdés	N;MASC+FEM;SG	N;NOM;SG
lengte	hossza	lengte	hosszú	N;MASC+FEM;SG	N;NOM;SG
lengte	hosszúság	lengte	hosszúság	N;MASC+FEM;SG	N;NOM;SG
lengte	magassága	lengte	magasság	N;MASC+FEM;SG	N;NOM;SG
hen	őket	hen	ők	PRO;ACC;3	PRO;ACC;PL;3
bevat	tartalmazza	bevatten	tartalmaz	V;SG;PRS;FIN	V;DEF;IND;SG;3;PRS;FIN;ACT
bevat	tartalmaz	bevatten	tartalmaz	V;SG;PRS;FIN	V;DEF;IND;SG;3;PRS;FIN;ACT
rivier	folyami	rivier	folyami	N;MASC+FEM;SG	N;NOM;SG
gegeven	megadott	geven	megadott	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
gegeven	adott	geven	ad	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
start	kezdeni	starten	kezd	V;SG;PRS;FIN	V;NFIN;ACT
echt	valós	echt	valós	ADJ	ADJ;NOM;SG
positie	állás	positie	állás	N;MASC+FEM;SG	N;NOM;SG
positie	pozíció	positie	pozíció	N;MASC+FEM;SG	N;NOM;SG
positie	álláspont	positie	álláspont	N;MASC+FEM;SG	N;NOM;SG
vind	találni	vinden	talál	V;SG;PRS;FIN	V;NFIN;ACT
vind	megtalálni	vinden	meg+talál	V;SG;PRS;FIN	V;NFIN;ACT
verscheen	megjelent	verschijnen	megjelent	V;SG;PST;FIN	V;INDF;IND;SG;3;PST;FIN;ACT
piano	zongorát	piano	zongora	N;MASC+FEM;SG	N;ACC;SG
piano	zongorán	piano	zongora	N;MASC+FEM;SG	N;ON+ESS;SG
centrum	centrum	centrum	centrum	N;NEUT;SG	N;NOM;SG
centrum	középre	centrum	közép	N;NEUT;SG	N;ON+ALL;SG
centrum	központ	centrum	központ	N;NEUT;SG	N;NOM;SG
centrum	középre	centrum	közép	N;NEUT;SG	N;ON+ALL;SG
centrum	központ	centrum	központ	N;NEUT;SG	N;NOM;SG
centrum	centrum	centrum	centrum	N;NEUT;SG	N;NOM;SG
type	típus	type	típus	N;NEUT;SG	N;NOM;SG
type	típusa	type	típus	N;NEUT;SG	N;NOM;SG
omvat	tartalmazza	omvatten	tartalmaz	V;SG;PRS;FIN	V;DEF;IND;SG;3;PRS;FIN;ACT
politieke	politikai	politiek	politikai	ADJ	ADJ;NOM;SG
leiden	vezet	leiden	vezet	V;NFIN	V;INDF;IND;SG;3;PRS;FIN;ACT
vervangen	levált	vervangen	levál	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
vervangen	helyettesíteni	vervangen	helyettesít	V;V.PTCP	V;NFIN;ACT
verwijderen	töröld	verwijderen	töröld	V;NFIN	V;DEF;IMP;SG;2;PRS;FIN;ACT
loopt	fut	lopen	fut	V;SG;PRS;FIN	V;INDF;IND;SG;3;PRS;FIN;ACT
loopt	vezeti	lopen	vezet	V;SG;PRS;FIN	V;DEF;IND;SG;3;PRS;FIN;ACT
loopt	sétál	lopen	sétál	V;SG;PRS;FIN	V;INDF;IND;SG;3;PRS;FIN;ACT
militaire	katonai	militair	katonai	ADJ	ADJ;NOM;SG
succes	siker	succes	siker	N;NEUT;SG	N;NOM;SG
gebieden	területek	gebied	terület	N;PL	N;NOM;PL
gebieden	térségek	gebied	térség	N;PL	N;NOM;PL
gebieden	területek	gebied	terület	N;PL	N;NOM;PL
verwijderd	eltávolították	verwijderen	el+távolít	V;V.PTCP	V;DEF;IND;PL;3;PST;FIN;ACT
verwijderd	eltávolított	verwijderen	eltávolított	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
verwijderd	eltávolította	verwijderen	el+távolít	V;V.PTCP	V;DEF;IND;SG;3;PST;FIN;ACT
koninkrijk	királyság	koninkrijk	királyság	N;NEUT;SG	N;NOM;SG
hand	kezét	hand	kéz	N;MASC+FEM;SG	N;ACC;SG
hand	kéz	hand	kéz	N;MASC+FEM;SG	N;NOM;SG
oosten	keletre	oosten	keletr	N;NEUT;SG	N;ON+ALL;SG
gevonden	megtalált	vinden	meg+talál	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
gevonden	megtaláltam	vinden	meg+talál	V;V.PTCP	V;DEF;IND;SG;1;PST;FIN;ACT
gevonden	talált	vinden	talál	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
gebaseerd	alapozott	baseren	alapozott	V;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
hoogte	emelkedés	hoogte	emelkedés	N;MASC+FEM;SG	N;NOM;SG
hoogte	magassága	hoogte	magasság	N;MASC+FEM;SG	N;NOM;SG
studeerde	tanult	studeren	tanult	V;SG;PST;FIN	V;INDF;IND;SG;3;PST;FIN;ACT
studeerde	tanultam	studeren	tanul	V;SG;PST;FIN	V;INDF;IND;SG;1;PST;FIN;ACT
bevolking	populáció	bevolking	populáció	N;MASC+FEM;SG	N;NOM;SG
bevolking	népesség	bevolking	népesség	N;MASC+FEM;SG	N;NOM;SG
bevolking	lakosság	bevolking	lakosság	N;MASC+FEM;SG	N;NOM;SG
adres	cím	adres	cím	N;NEUT;SG	N;NOM;SG
adres	címe	adres	cím	N;NEUT;SG	N;NOM;SG
architect	építész	architect	építész	N;MASC+FEM;SG	N;NOM;SG
vindt	talál	vinden	talál	V;SG;PRS;FIN	V;INDF;IND;SG;3;PRS;FIN;ACT
vindt	megtalálja	vinden	meg+talál	V;SG;PRS;FIN	V;DEF;IND;SG;3;PRS;FIN;ACT
radio	rádió	radio	rádió	N;MASC+FEM;SG	N;NOM;SG
jonge	fiatalos	jong	fiatalos	ADJ	ADJ;NOM;SG
voorzitter	elnök	voorzitter	elnök	N;MASC+FEM;SG	N;NOM;SG
voorzitter	elnök	voorzitter	elnök	N;MASC+FEM;SG	N;NOM;SG
zeggen	mondd	zeggen	mondd	V;NFIN	V;DEF;IMP;SG;1;PRS;FIN;ACT
personen	személyek	persoon	személy	N;PL	N;NOM;PL
personen	emberek	persoon	ember	N;PL	N;NOM;PL
maanden	hónapokig	maanden	hónap	N;PL	N;PL
maanden	hónapok	maanden	hónap	N;PL	N;NOM;PL
keizer	uralkodó	keizer	uralkodó	N;MASC+FEM;SG	N;NOM;SG
volledig	teljesen	volledig	teljes	ADJ	ADJ;FRML;SG
volledig	teljesen	volledig	teljes	ADJ	ADJ;FRML;SG
overzicht	áttekintése	overzicht	áttekintés	N;NEUT;SG	N;NOM;SG
hoofdstad	főváros	hoofdstad	főváros	N;MASC+FEM;SG	N;NOM;SG
hoofdstad	tőke	hoofdstad	tőke	N;MASC+FEM;SG	N;NOM;SG
willen	akarsz	willen	akarsz	V;NFIN	V;INDF;IND;SG;1;PRS;FIN;ACT
willen	akar	willen	akar	V;NFIN	V;INDF;IND;SG;3;PRS;FIN;ACT
willen	akarod	willen	akarod	V;NFIN	V;DEF;IND;SG;1;PRS;FIN;ACT
willen	akarom	willen	akarom	V;NFIN	V;DEF;IND;SG;1;PRS;FIN;ACT
ontwikkeling	fejlesztés	ontwikkeling	fejlesztés	N;MASC+FEM;SG	N;NOM;SG
ontwikkeling	fejlődés	ontwikkeling	fejlődés	N;MASC+FEM;SG	N;NOM;SG
ontwikkeling	evolúció	ontwikkeling	evolúció	N;MASC+FEM;SG	N;NOM;SG
ontwikkeling	fejlődés	ontwikkeling	fejlődés	N;MASC+FEM;SG	N;NOM;SG
broer	testvér	broer	testvér	N;MASC+FEM;SG	N;NOM;SG
direct	közvetlenül	direct	közvetlen	ADJ	ADJ;FRML;SG
direct	közvetlenül	direct	közvetlen	ADJ	ADJ;FRML;SG
waarom	miért	waarom	miért	ADV	ADV
