رده	класс	رده	класс	N;SG	N;INAN;NOM;MASC;SG
دلیل	причина	دلیل	причина	N;SG	N;INAN;NOM;FEM;SG
روستای	деревне	روستا	деревня	N;SG	N;INAN;DAT;FEM;SG
روستای	село	روستا	село	N;SG	N;INAN;NOM;NEUT;SG
روستای	деревня	روستا	деревня	N;SG	N;INAN;NOM;FEM;SG
مربوط	актуально	مربوط	актуальный	ADJ	ADJ;NEUT;SG
بار	нагрузка	بار	нагрузка	N;SG	N;INAN;NOM;FEM;SG
بار	барр	بار	барр	N;SG	N;INAN;NOM;MASC;SG
بار	бар	بار	бар	N;SG	N;INAN;NOM;MASC;SG
دریا	море	دریا	море	N;SG	N;INAN;NOM;NEUT;SG
شما	вы	شما	вы	PRO;PL;2	PRO;NOM;PL;2
تولید	производство	تولید	производство	N;SG	N;INAN;NOM;NEUT;SG
تولید	изготовление	تولید	изготовление	N;SG	N;INAN;NOM;NEUT;SG
تولید	производство	تولید	производство	N;SG	N;INAN;NOM;NEUT;SG
تپه	холм	تپه	холм	N;SG	N;INAN;NOM;MASC;SG
تنها	одиноко	تنها	одиноко	ADV	ADV
علی	эли	علی	эли	N;SG	N;ANIM;NOM;FEM;SG
شرقی	востоке	شرقی	восток	N;SG	N;INAN;ESS;MASC;SG
شرقی	восток	شرقی	восток	N;SG	N;INAN;NOM;MASC;SG
شرقی	ист	شرقی	ист	N;SG	N;INAN;NOM;NEUT;SG
یونسکو	юнеско	یونسکو	юнеско	N;SG	N;INAN;NOM;NEUT;SG
میان	между	میان	между	ADP	ADP
جهان	мир	جهان	мир	N;SG	N;INAN;NOM;MASC;SG
جام	чашка	جام	чашка	N;SG	N;INAN;NOM;FEM;SG
جام	чаша	جام	чаша	N;SG	N;INAN;NOM;FEM;SG
جام	кубок	جام	кубок	N;SG	N;INAN;NOM;MASC;SG
ارتفاع	высота	ارتفاع	высота	N;SG	N;INAN;NOM;FEM;SG
ارتفاع	высота	ارتفاع	высота	N;SG	N;INAN;NOM;FEM;SG
ارتفاع	рост	ارتفاع	рост	N;SG	N;INAN;NOM;MASC;SG
کد	код	کرد#کن	код	N;SG	N;INAN;NOM;MASC;SG
کشف	открытие	کشف	открытие	N;SG	N;INAN;NOM;NEUT;SG
کشف	обнаружение	کشف	обнаружение	N;SG	N;INAN;NOM;NEUT;SG
نشان	значок	نشان	значок	N;SG	N;INAN;NOM;MASC;SG
حذف	удаление	حذف	удаление	N;SG	N;INAN;NOM;NEUT;SG
حذف	удаление	حذف	удаление	N;SG	N;INAN;NOM;NEUT;SG
حذف	удаление	حذف	удаление	N;SG	N;INAN;NOM;NEUT;SG
غربی	западная	غربی	западный	ADJ	ADJ;NOM;FEM;SG
غربی	западный	غربی	западный	ADJ	ADJ;NOM;MASC;SG
غربی	западная	غربی	западный	ADJ	ADJ;NOM;FEM;SG
غربی	западные	غربی	западный	ADJ	ADJ;NOM;PL
غربی	западной	غربی	западный	ADJ	ADJ;INS;FEM;SG
غربی	западный	غربی	западный	ADJ	ADJ;NOM;MASC;SG
غربی	западное	غربی	западный	ADJ	ADJ;NOM;NEUT;SG
گرفته	принято	گرفت#گیر	принять	V;SG;3;V.PTCP	V;PFV;NEUT;SG;PST;V.PTCP;PASS
دوران	эпоха	دوره	эпоха	N;SG	N;INAN;NOM;FEM;SG
دوران	эпоху	دوره	эпоха	N;SG	N;INAN;ACC;FEM;SG
دوران	эра	دوره	эра	N;SG	N;INAN;NOM;FEM;SG
شدن	получение	شدن	получение	N;SG	N;INAN;NOM;NEUT;SG
دولت	штат	دولت	штат	N;SG	N;INAN;NOM;MASC;SG
دولت	состояние	دولت	состояние	N;SG	N;INAN;NOM;NEUT;SG
دولت	государство	دولت	государство	N;SG	N;INAN;NOM;NEUT;SG
دولت	правительство	دولت	правительство	N;SG	N;INAN;NOM;NEUT;SG
ایتالیا	италия	ایتالیا	италия	N;SG	N;INAN;NOM;FEM;SG
ایتالیا	италию	ایتالیا	италия	N;SG	N;INAN;ACC;FEM;SG
صفحه	страница	صفحه	страница	N;SG	N;INAN;NOM;FEM;SG
صفحه	страницу	صفحه	страница	N;SG	N;INAN;ACC;FEM;SG
مجلس	парламент	مجلس	парламент	N;SG	N;INAN;NOM;MASC;SG
مجلس	сборка	مجلس	сборка	N;SG	N;INAN;NOM;FEM;SG
مجلس	собрание	مجلس	собрание	N;SG	N;INAN;NOM;NEUT;SG
مجلس	ассамблея	مجلس	ассамблея	N;SG	N;INAN;NOM;FEM;SG
تحت	под	تحت	под	ADP	ADP
آغاز	начало	آغاز	начало	N;SG	N;INAN;NOM;NEUT;SG
آغاز	старт	آغاز	старт	N;SG	N;INAN;NOM;MASC;SG
آغاز	начало	آغاز	начало	N;SG	N;INAN;NOM;NEUT;SG
آغاز	начало	آغاز	начало	N;SG	N;INAN;NOM;NEUT;SG
راه	путь	راه	путь	N;SG	N;INAN;NOM;MASC;SG
راه	путь	راه	путь	N;SG	N;INAN;NOM;MASC;SG
راه	способ	راه	способ	N;SG	N;INAN;NOM;MASC;SG
کشتی	судно	کشتی	судно	N;SG	N;INAN;NOM;NEUT;SG
کشتی	корабль	کشتی	корабль	N;SG	N;INAN;NOM;MASC;SG
کشتی	борьба	کشتی	борьба	N;SG	N;INAN;NOM;FEM;SG
کشتی	лодке	کشتی	лодка	N;SG	N;INAN;DAT;FEM;SG
کشتی	лодка	کشتی	лодка	N;SG	N;INAN;NOM;FEM;SG
کشتی	лодку	کشتی	лодка	N;SG	N;INAN;ACC;FEM;SG
کشتی	яхта	کشتی	яхта	N;SG	N;INAN;NOM;FEM;SG
بودند	были	بود	быть	V;PL;3;PST	V;IPFV;IND;PL;PST;FIN;ACT
الگو	шаблон	الگو	шаблон	N;SG	N;INAN;NOM;MASC;SG
الگو	узор	الگو	узор	N;SG	N;INAN;NOM;MASC;SG
الگو	схеме	الگو	схема	N;SG	N;INAN;DAT;FEM;SG
توجه	вниманию	توجه	внимание	N;SG	N;INAN;DAT;NEUT;SG
توجه	внимание	توجه	внимание	N;SG	N;INAN;NOM;NEUT;SG
همه	всем	همه	все	PRO	PRO;ANIM;DAT;PL
همه	всем	همه	все	PRO	PRO;ANIM;DAT;PL
همه	всех	همه	все	PRO	PRO;ANIM;ACC;PL
همه	все	همه	все	PRO	PRO;INAN;NOM;NEUT;SG
همه	всем	همه	все	PRO	PRO;ANIM;DAT;PL
همه	всех	همه	все	PRO	PRO;ANIM;ACC;PL
همه	все	همه	все	PRO	PRO;INAN;NOM;NEUT;SG
کوچک	маленькая	کوچک	маленький	ADJ	ADJ;NOM;FEM;SG
کوچک	маленькие	کوچک	маленький	ADJ	ADJ;NOM;PL
کوچک	малых	کوچک	малый	ADJ	ADJ;GEN;PL
کوچک	маленький	کوچک	маленький	ADJ	ADJ;NOM;MASC;SG
کوچک	мелкие	کوچک	мелкий	ADJ	ADJ;NOM;PL
کوچک	малые	کوچک	малый	ADJ	ADJ;NOM;PL
کوچک	маленький	کوچک	маленький	ADJ	ADJ;NOM;MASC;SG
کوچک	маленькая	کوچک	маленький	ADJ	ADJ;NOM;FEM;SG
کوچک	маленькие	کوچک	маленький	ADJ	ADJ;NOM;PL
کوچک	незначительные	کوچک	незначительный	ADJ	ADJ;NOM;PL
کوچک	мелкие	کوچک	мелкий	ADJ	ADJ;NOM;PL
کوچک	незначительное	کوچک	незначительный	ADJ	ADJ;NOM;NEUT;SG
کوچک	несовершеннолетний	کوچک	несовершеннолетний	ADJ	ADJ;NOM;MASC;SG
ژاپن	японии	ژاپن	япония	N;SG	N;INAN;NOM;FEM;SG
ژاپن	япония	ژاپن	япония	N;SG	N;INAN;NOM;FEM;SG
رسمی	официальных	رسمی	официальный	ADJ	ADJ;GEN;PL
رسمی	официальное	رسمی	официальный	ADJ	ADJ;NOM;NEUT;SG
رسمی	официальный	رسمی	официальный	ADJ	ADJ;NOM;MASC;SG
رسمی	официальная	رسمی	официальный	ADJ	ADJ;NOM;FEM;SG
رسمی	официальные	رسمی	официальный	ADJ	ADJ;NOM;PL
رسمی	формальный	رسمی	формальный	ADJ	ADJ;NOM;MASC;SG
رسمی	формальные	رسمی	формальный	ADJ	ADJ;NOM;PL
اسلام	ислам	اسلام	ислам	N;SG	N;INAN;NOM;MASC;SG
سپتامبر	сентября	سپتامبر	сентябрь	N;SG	N;INAN;GEN;MASC;SG
سپتامبر	сентябрь	سپتامبر	сентябрь	N;SG	N;INAN;NOM;MASC;SG
پرونده	случае	پرونده	случай	N;SG	N;INAN;ESS;MASC;SG
پرونده	случай	پرونده	случай	N;SG	N;INAN;NOM;MASC;SG
پرونده	дело	پرونده	дело	N;SG	N;INAN;NOM;NEUT;SG
پرونده	кейс	پرونده	кейс	N;SG	N;INAN;NOM;MASC;SG
پرونده	файл	پرونده	файл	N;SG	N;INAN;NOM;MASC;SG
ماه	месяц	ماه	месяц	N;SG	N;INAN;NOM;MASC;SG
ماه	месяца	ماه	месяц	N;SG	N;INAN;GEN;MASC;SG
ماه	месяца	ماه	месяц	N;SG	N;INAN;GEN;MASC;SG
ماه	луна	ماه	луна	N;SG	N;INAN;NOM;FEM;SG
ماه	луну	ماه	луна	N;SG	N;INAN;ACC;FEM;SG
اوت	августа	اوت	август	N;SG	N;INAN;GEN;MASC;SG
اوت	август	اوت	август	N;SG	N;INAN;NOM;MASC;SG
تابستانی	лето	تابستانی	лето	N;SG	N;INAN;NOM;NEUT;SG
تابستانی	саммер	تابستانی	саммер	N;SG	N;INAN;NOM;FEM;SG
چون	когда	چون	когда	CONJ	CONJ
آوریل	эйприл	None	эйприль	N;SG	N;ANIM;NOM;FEM;SG
آوریل	апрель	None	апрель	N;SG	N;INAN;NOM;MASC;SG
آوریل	апреля	None	апрель	N;SG	N;INAN;GEN;MASC;SG
تغییر	изменение	تغییر	изменение	N;SG	N;INAN;NOM;NEUT;SG
تغییر	изменение	تغییر	изменение	N;SG	N;INAN;NOM;NEUT;SG
مجموعه	коллекция	مجموعه	коллекция	N;SG	N;INAN;NOM;FEM;SG
مجموعه	сбор	مجموعه	сбор	N;SG	N;INAN;NOM;MASC;SG
سیاسی	политических	سیاسی	политический	ADJ	ADJ;GEN;PL
سیاسی	политическая	سیاسی	политический	ADJ	ADJ;NOM;FEM;SG
سیاسی	политический	سیاسی	политический	ADJ	ADJ;NOM;MASC;SG
شکل	форме	شکل	форма	N;SG	N;INAN;DAT;FEM;SG
شکل	форма	شکل	форма	N;SG	N;INAN;NOM;FEM;SG
شکل	форме	شکل	форма	N;SG	N;INAN;DAT;FEM;SG
شکل	форма	شکل	форма	N;SG	N;INAN;NOM;FEM;SG
شکل	бланк	شکل	бланк	N;SG	N;INAN;NOM;MASC;SG
شکل	формуляр	شکل	формуляр	N;SG	N;INAN;NOM;MASC;SG
شکل	форму	شکل	форма	N;SG	N;INAN;ACC;FEM;SG
شکل	фигура	شکل	фигура	N;SG	N;INAN;NOM;FEM;SG
شکل	диаграмма	شکل	диаграмма	N;SG	N;INAN;NOM;FEM;SG
شکل	рисунок	شکل	рисунок	N;SG	N;INAN;NOM;MASC;SG
شکل	цифра	شکل	цифра	N;SG	N;INAN;NOM;FEM;SG
مارس	марш	مارس	марш	N;SG	N;INAN;NOM;MASC;SG
مارس	март	مارس	март	N;SG	N;INAN;NOM;MASC;SG
مارس	марта	مارس	март	N;SG	N;INAN;GEN;MASC;SG
مارس	марс	مارس	марс	N;SG	N;INAN;NOM;MASC;SG
درخواست	просьба	درخواست	просьба	N;SG	N;INAN;NOM;FEM;SG
درخواست	просьбе	درخواست	просьба	N;SG	N;INAN;DAT;FEM;SG
درخواست	запрос	درخواست	запрос	N;SG	N;INAN;NOM;MASC;SG
کیلومتر	километр	کیلومتر	километр	N;SG	N;INAN;NOM;MASC;SG
کیلومتر	километр	کیلومتر	километр	N;SG	N;INAN;NOM;MASC;SG
جمله	приговор	جمله	приговор	N;SG	N;INAN;NOM;MASC;SG
جمله	предложение	جمله	предложение	N;SG	N;INAN;NOM;NEUT;SG
گردشگری	туризм	گردشگری	туризм	N;SG	N;INAN;NOM;MASC;SG
گردشگری	турист	گردشگری	турист	N;SG	N;ANIM;NOM;MASC;SG
شهری	город	شهر	город	N;SG	N;INAN;NOM;MASC;SG
ممکن	возможная	ممکن	возможный	ADJ	ADJ;NOM;FEM;SG
ممکن	возможна	ممکن	возможный	ADJ	ADJ;FEM;SG
ممکن	возможно	ممکن	возможный	ADJ	ADJ;NEUT;SG
ممکن	возможен	ممکن	возможный	ADJ	ADJ;MASC;SG
لیگ	лиги	لیگ	лига	N;SG	N;INAN;NOM;FEM;SG
لیگ	лига	لیگ	лиго	N;SG	N;INAN;NOM;FEM;SG
روسیه	россия	روسیه	россия	N;SG	N;INAN;NOM;FEM;SG
منابع	источники	منبع	источник	N;PL	N;INAN;NOM;MASC;PL
منابع	ресурсы	منبع	ресурс	N;PL	N;INAN;NOM;MASC;PL
شاه	король	شاه	король	N;SG	N;ANIM;NOM;MASC;SG
شاه	кинг	شاه	кинг	N;SG	N;INAN;NOM;MASC;SG
شاه	царь	شاه	царь	N;SG	N;ANIM;NOM;MASC;SG
شاه	шах	شاه	шах	N;SG	N;INAN;NOM;MASC;SG
جنوب	юг	جنوب	юг	N;SG	N;INAN;NOM;MASC;SG
طور	гора	طور	гора	N;SG	N;INAN;NOM;FEM;SG
طور	маунт	طور	маунт	N;SG	N;INAN;NOM;MASC;SG
تشکیل	формирование	تشکیل	формирование	N;SG	N;INAN;NOM;NEUT;SG
فوت	нога	فوت	нога	N;SG	N;INAN;NOM;FEM;SG
فوت	ногу	فوت	нога	N;SG	N;INAN;ACC;FEM;SG
اکتبر	октябрь	اکتبر	октябрь	N;SG	N;INAN;NOM;MASC;SG
اکتبر	октября	اکتبر	октябрь	N;SG	N;INAN;GEN;MASC;SG
ژوئن	июнь	None	июнь	N;SG	N;INAN;NOM;MASC;SG
ژوئن	джун	None	джун	N;SG	N;ANIM;NOM;FEM;SG
ژوئن	июня	None	июнь	N;SG	N;INAN;GEN;MASC;SG
امکان	возможность	امکان	возможность	N;SG	N;INAN;NOM;FEM;SG
نویسندگان	авторов	نویسنده	автор	N;PL	N;ANIM;GEN;MASC;PL
نویسندگان	авторы	نویسنده	автор	N;PL	N;ANIM;NOM;MASC;PL
سر	сар	سر	сар	N;SG	N;INAN;NOM;MASC;SG
سر	головка	سر	головка	N;SG	N;INAN;NOM;FEM;SG
سر	голова	سر	голова	N;SG	N;INAN;NOM;FEM;SG
سر	голову	سر	голова	N;SG	N;INAN;ACC;FEM;SG
سر	орёл	سر	ореть	N;SG	N;INAN;NOM;MASC;SG
حزب	сторона	حزب	сторона	N;SG	N;INAN;NOM;FEM;SG
حزب	партия	حزب	партия	N;SG	N;INAN;NOM;FEM;SG
حزب	вечеринка	حزب	вечеринка	N;SG	N;INAN;NOM;FEM;SG
فرهنگ	культура	فرهنگ	культура	N;SG	N;INAN;NOM;FEM;SG
برندگان	победителей	برنده	победитель	N;PL	N;ANIM;ACC;MASC;PL
برندگان	победители	برنده	победитель	N;PL	N;ANIM;NOM;MASC;PL
دیگری	другой	دیگر	другой	ADJ	ADJ;NOM;MASC;SG
دیگری	другая	دیگر	другой	ADJ	ADJ;NOM;FEM;SG
بدون	без	بدون	без	ADP	ADP
خانه	дом	خانه	дом	N;SG	N;INAN;NOM;MASC;SG
خانه	дом	خانه	дом	N;SG	N;INAN;NOM;MASC;SG
دسامبر	декабрь	دسامبر	декабрь	N;SG	N;INAN;NOM;MASC;SG
موارد	пункты	مورد	пункт	N;PL	N;INAN;NOM;MASC;PL
موارد	предметы	مورد	предмет	N;PL	N;INAN;NOM;MASC;PL
موارد	случаи	مورد	случай	N;PL	N;INAN;NOM;MASC;PL
موارد	дела	مورد	дело	N;PL	N;INAN;NOM;NEUT;PL
هند	индию	هند	индия	N;SG	N;INAN;ACC;FEM;SG
هند	индия	هند	индий	N;SG	N;INAN;NOM;FEM;SG
هند	индии	هند	индия	N;SG	N;INAN;NOM;FEM;SG
آلبوم	альбом	آلبوم	альбый	N;SG	N;INAN;NOM;MASC;SG
آزاد	свободный	آزاد	свободный	ADJ	ADJ;NOM;MASC;SG
آزاد	свободной	آزاد	свободный	ADJ	ADJ;INS;FEM;SG
آزاد	бесплатный	آزاد	бесплатный	ADJ	ADJ;NOM;MASC;SG
آزاد	бесплатные	آزاد	бесплатный	ADJ	ADJ;NOM;PL
چاپ	печать	چاپ	печать	N;SG	N;INAN;NOM;FEM;SG
چاپ	печать	چاپ	печать	N;SG	N;INAN;NOM;FEM;SG
علمی	наука	علمی	наука	N;SG	N;INAN;NOM;FEM;SG
نوامبر	ноября	نوامبر	ноябрь	N;SG	N;INAN;GEN;MASC;SG
نوامبر	ноябрь	نوامبر	ноябрь	N;SG	N;INAN;NOM;MASC;SG
نوامبر	ноябрь	نوامبر	ноябрь	N;SG	N;INAN;NOM;MASC;SG
آسیا	азии	آسیا	азия	N;SG	N;INAN;NOM;FEM;SG
شمال	север	شمال	север	N;SG	N;INAN;NOM;MASC;SG
شمال	норт	شمال	норт	N;SG	N;INAN;NOM;MASC;SG
پایان	конце	پایان	конец	N;SG	N;INAN;ESS;MASC;SG
پایان	конец	پایان	конец	N;SG	N;INAN;NOM;MASC;SG
پایان	окончание	پایان	окончание	N;SG	N;INAN;NOM;NEUT;SG
پایان	конец	پایان	конец	N;SG	N;INAN;NOM;MASC;SG
علوم	науки	علم	наука	N;PL	N;INAN;NOM;FEM;PL
علوم	наук	علم	наука	N;PL	N;INAN;GEN;FEM;PL
علوم	науки	علم	наука	N;PL	N;INAN;NOM;FEM;PL
جان	джон	جان	джон	N;SG	N;ANIM;NOM;MASC;SG
جان	иоанн	جان	иоанный	N;SG	N;ANIM;NOM;MASC;SG
سید	сид	سید	сид	N;SG	N;INAN;NOM;MASC;SG
کالیفرنیا	калифорния	None	калифорния	N;SG	N;INAN;NOM;FEM;SG
قرن	век	قرن	век	N;SG	N;INAN;NOM;MASC;SG
قرن	столетие	قرن	столетие	N;SG	N;INAN;NOM;NEUT;SG
بازیگر	актриса	بازیگر	актриса	N;SG	N;ANIM;NOM;FEM;SG
بازیگر	актёр	بازیگر	актёр	N;SG	N;ANIM;NOM;MASC;SG
بازیگر	актер	بازیگر	актер	N;SG	N;ANIM;NOM;MASC;SG
صنایع	отрасли	صنعت	отрасль	N;PL	N;INAN;NOM;FEM;PL
صنایع	отраслей	صنعت	отрасль	N;PL	N;INAN;GEN;FEM;PL
گونه	щеке	گونه	щека	N;SG	N;INAN;DAT;FEM;SG
گونه	вид	گونه	вид	N;SG	N;INAN;NOM;MASC;SG
کانادا	канаду	کانادا	канада	N;SG	N;INAN;ACC;FEM;SG
کانادا	канада	کانادا	канада	N;SG	N;INAN;NOM;FEM;SG
اسپانیا	испанию	اسپانیا	испание	N;SG	N;INAN;ACC;NEUT;SG
اسپانیا	испании	اسپانیا	испания	N;SG	N;INAN;NOM;NEUT;SG
زمین	земля	زمین	земля	N;SG	N;INAN;NOM;FEM;SG
رئیس	босс	رئیس	босс	N;SG	N;ANIM;NOM;MASC;SG
برزیل	бразилия	برزیل	бразилие	N;SG	N;INAN;NOM;FEM;SG
برزیل	бразилию	برزیل	бразилие	N;SG	N;INAN;ACC;FEM;SG
سبک	свет	سبک	свет	N;SG	N;INAN;NOM;MASC;SG
سبک	света	سبک	свет	N;SG	N;INAN;GEN;MASC;SG
سبک	стиль	سبک	стиль	N;SG	N;INAN;NOM;MASC;SG
بالا	сверху	بالا	сверху	ADV;ESS	ADV
جدید	новые	جدید	новый	ADJ	ADJ;NOM;PL
جدید	новая	جدید	новый	ADJ	ADJ;NOM;FEM;SG
جدید	новый	جدید	новый	ADJ	ADJ;NOM;MASC;SG
جدید	новых	جدید	новый	ADJ	ADJ;GEN;PL
جدید	новое	جدید	новый	ADJ	ADJ;NOM;NEUT;SG
تصویر	имидж	تصویر	имидж	N;SG	N;INAN;NOM;MASC;SG
تصویر	картинка	تصویر	картинка	N;SG	N;INAN;NOM;FEM;SG
تصویر	образ	تصویر	образ	N;SG	N;INAN;NOM;MASC;SG
تصویر	изображение	تصویر	изображение	N;SG	N;INAN;NOM;NEUT;SG
حضور	посещаемости	حضور	посещаемость	N;SG	N;INAN;GEN;FEM;SG
حضور	посещаемость	حضور	посещаемость	N;SG	N;INAN;NOM;FEM;SG
حضور	присутствие	حضور	присутствие	N;SG	N;INAN;NOM;NEUT;SG
حضور	присутствие	حضور	присутствие	N;SG	N;INAN;NOM;NEUT;SG
