dit	這	dit	這	PRO;NOM;SG;3	PRO
deure	門	deur	門	N;PL	N
voorval	事變	voorval	事變	N;SG	N
voorval	事件	voorval	事件	N;SG	N
fonds	基金	fonds	基金	N;SG	N
klop	敲	klop	敲	V;PRS	V
bang	害怕	bang	害怕	V;PRS	V
tafel	表	tafel	表		
pyn	痛	pyn	痛	N;SG	N
pyn	傷痛	pyn	傷痛	N;SG	N
pyn	疼痛	pyn	疼痛	N;SG	N
pyn	痛苦	pyn	痛苦	N;SG	N
stene	骰子	stene	骰子	N;PL	N
voorwaardes	條件	voorwaarde	條件	N;PL	N
voorwaardes	術語	voorwaarde	術語	N;PL	N
voorwaardes	條款	voorwaarde	條款	N;PL	N
sekonde	秒	sekond	秒	N;SG	N
sekonde	秒數	sekond	秒數	N;SG	N
sekonde	秒	sekond	秒	N;SG	N
poog	嘗試	poog	嘗試	V;PRS	V
poog	企圖	poog	企圖	V;PRS	V
episode	插曲	episode	插曲	N;SG	N
episode	集	episode	集	N;SG	N
kleinseun	孫子	kleinseun	孫子	N;SG	N
kleinseun	外孫	kleinseun	外孫	N;SG	N
koalisie	聯盟	koalisie	聯盟	N;SG	N
koalisie	聯軍	koalisie	聯軍	N;SG	N
begrafnis	葬禮	begrafnis	葬禮	N;SG	N
ruil	交換	ruil	交換	V;PRS	V
ruil	互換	ruil	互換	V;PRS	V
ruil	兌換	ruil	兌換	V;PRS	V
ruil	交換	ruil	交換	V;PRS	V
ruil	交易	ruil	交易	V;PRS	V
hardloop	奔	hardloop	奔	V;PRS	V
hardloop	跑步	hardloop	跑步	V;PRS	V
hardloop	運行	hardloop	運行	V;PRS	V
hardloop	跑步	hardloop	跑步	V;PRS	V
hardloop	運行	hardloop	運行	V;PRS	V
hardloop	重播	hardloop	重播	V;PRS	V
oordeel	判斷	oordeel	判斷	V;PRS	V
oordeel	判斷	oordeel	判斷	V;PRS	V
inisiatief	倡議	inisiatief	倡議	N;SG	N
fases	階段	fase	階段	N;PL	N
koring	玉米	koring	玉米	N;SG	N
museums	博物	museum	博物	N;PL	N
prosa	散文	prosa	散文	N;SG	N
meisies	女孩	meisie	女孩	N;PL	N
meisies	女生	meisie	女生	N;PL	N
meisies	女	meisie	女	N;PL	N
meisies	女性	meisie	女性	N;PL	N
geheue	記憶	heue	記憶	N;SG	N
geheue	記憶	heue	記憶	N;SG	N
geheue	記憶	heue	記憶	N;SG	N
gesprek	對話	gesprek	對話	N;SG	N
rekening	帳號	rekening	帳號	N;SG	N
rekening	帳戶	rekening	帳戶	N;SG	N
skare	人群	skaar	人群	N;SG	N
skare	群眾	skaar	群眾	N;SG	N
bygestaan	協助	bystaan	協助	V;PST;V.PTCP	V
ore	耳	ore	耳	N;PL	N
ore	耳朵	ore	耳朵	N;PL	N
uitslag	結果	uitslag	結果	N;SG	N
onrus	騷動	onrus	騷動	V;PRS	V
onrus	騷亂	onrus	騷亂	V;PRS	V
siklus	週期	siklus	週期	N;SG	N
siklus	迴圈	siklus	迴圈	N;SG	N
vrag	運費	vrag	運費	N;SG	N
vrag	貨運	vrag	貨運	N;SG	N
argief	檔案	argief	檔案	N;SG	N
argief	歸檔	argief	歸檔	N;SG	N
aanbod	優惠	aanbod	優惠	N;SG	N
beleggings	投資	belegging	投資	N;PL	N
humor	幽默	humor	幽默	N;SG	N
verslae	體育	verslag	體育	N;PL	N
verslae	運動	verslag	運動	N;PL	N
verslae	報告	verslag	報告	N;PL	N
olifant	象	olifant	象	N;SG	N
olifant	大象	olifant	大象	N;SG	N
doelwit	目標	doelwit	目標	N;SG	N
doelwit	目標	doelwit	目標	N;SG	N
eksperimente	試驗	eksperiment	試驗	N;PL	N
eksperimente	實驗	eksperiment	實驗	N;PL	N
skryfwerk	燒	skryfwerk	燒	N;SG	N
ramp	災害	ramp	災害	N;SG	N
ramp	災難	ramp	災難	N;SG	N
nat	濕	nat	濕	N;SG	N
gepoog	嘗試	moog	嘗試	V;PST;V.PTCP	V
reaksies	反應	reaksie	反應	N;PL	N
reaksies	心情	reaksie	心情	N;PL	N
strande	沙灘	strand	沙灘	N;PL	N
strande	海灘	strand	海灘	N;PL	N
geriewe	設施	rief	設施	N;PL	N
fliek	電影	fliek	電影	N;SG	N
fliek	影片	fliek	影片	N;SG	N
dooie	死	dooie	死	N;SG	N
inspirasie	激勵	inspirasie	激勵	N;SG	N
inspirasie	靈感	inspirasie	靈感	N;SG	N
byeenkoms	聚會	byeenkoms	聚會	N;SG	N
verswak	減弱	verswak	減弱	V;PRS	V
verswak	削弱	verswak	削弱	V;PRS	V
verswak	弱化	verswak	弱化	V;PRS	V
molekules	分子	molekule	分子	N;PL	N
kanon	大炮	kanon	大炮	N;SG	N
kanon	砲	kanon	砲	N;SG	N
kanon	炮	kanon	炮	N;SG	N
veranderlikes	變數	veranderlike	變數	N;PL	N
ouma	祖母	ouma	祖母	N;SG	N
ouma	奶奶	ouma	奶奶	N;SG	N
vulkaan	火山	vulkaan	火山	N;SG	N
vere	羽毛	vere	羽毛	N;PL	N
besigtig	檢視	besigtig	檢視	V;PRS	V
besigtig	瀏覽	besigtig	瀏覽	V;PRS	V
diagram	圖表	diagram	圖表	N;SG	N
diagram	圖	diagram	圖	N;SG	N
versamelings	收藏	versameling	收藏	N;PL	N
genooi	邀請	nooi	邀請	V;PST;V.PTCP	V
genooi	受邀	nooi	受邀	V;PST;V.PTCP	V
waarskynlikheid	概率	waarskynlikheid	概率	N;SG	N
waarskynlikheid	可能	waarskynlikheid	可能	N;SG	N
medisyne	藥品	medisyne	藥品	N;SG	N
medisyne	藥物	medisyne	藥物	N;SG	N
medisyne	毒品	medisyne	毒品	N;SG	N
portret	畫像	portret	畫像	N;SG	N
portret	肖像	portret	肖像	N;SG	N
hertogdom	公國	hertogdom	公國	N;SG	N
ophou	停止	ophou	停止	V;PRS	V
revolusie	革命	revolusie	革命	N;SG	N
doodgemaak	被	doodgemaak	被	V;PST;V.PTCP	V;PASS
helium	氦	helium	氦	N;SG	N
bestemming	目	bestemming	目	N;SG	N
onderhandel	談判	onderhandel	談判	V;PRS	V
japannees	日文	japannees	日文	N;PL	N
droom	夢	droom	夢	N;SG	N
droom	夢境	droom	夢境	N;SG	N
droom	夢想	droom	夢想	N;SG	N
stikstof	氮	stikstof	氮	N;SG	N
fotograaf	攝影	fotograaf	攝影	N;SG	N
mite	蟎	mite	蟎	N;SG	N
koninkryke	王國	koninkryak	王國	N;PL	N
woud	森林	woud	森林	N;SG	N
sirkulasie	環流	sirkulasie	環流	N;SG	N
sirkulasie	迴圈	sirkulasie	迴圈	N;SG	N
hervat	恢復	hervat	恢復	V;PRS	V
gevaarlike	危險	gevaarlik	危險	ADJ;NOM	ADJ
nabye	周邊	naby	周邊	N;PL	N
nabye	鄰近	naby	鄰近	N;PL	N
nabye	附近	naby	附近	N;PL	N
diamant	金剛	diamant	金剛	N;SG	N
diamant	鑽石	diamant	鑽石	N;SG	N
vertroue	信心	vertroue	信心	N;SG	N
vertroue	自信	vertroue	自信	N;SG	N
beperkings	極限	beperking	極限	N;PL	N
beperkings	限額	beperking	限額	N;PL	N
vermeerder	增加	vermeerder	增加	V;PRS	V
vermeerder	提高	vermeerder	提高	V;PRS	V
vermeerder	增加	vermeerder	增加	V;PRS	V
herder	牧人	herder	牧人	N;SG	N
roes	鐵鏽	roes	鐵鏽	N;PL	N
roes	生鏽	roes	生鏽	N;PL	N
roes	鏽	roes	鏽	N;PL	N
parallel	平行	parallel	平行		
trans	跨	trans	跨		
maatreëls	計量	maatreël	計量	N;PL	N
maatreëls	計量	maatreël	計量	N;PL	N
maatreëls	度量	maatreël	度量	N;PL	N
variasies	變體	variasie	變體	N;PL	N
variasies	變異	variasie	變異	N;PL	N
vakansie	星期	vakansie	星期	N;SG	N
vakansie	週	vakansie	週	N;SG	N
vakansie	假期	vakansie	假期	N;SG	N
vakansie	假日	vakansie	假日	N;SG	N
vakansie	節日	vakansie	節日	N;SG	N
vakansie	假期	vakansie	假期	N;SG	N
vakansie	生日	vakansie	生日	N;SG	N
vakansie	時辰	vakansie	時辰	N;SG	N
vakansie	小時	vakansie	小時	N;SG	N
koffie	咖啡	koffie	咖啡	N;SG	N
viering	慶典	viering	慶典	N;SG	N
skild	盾牌	skild	盾牌	N;SG	N
uitvoering	處	uitvoering	處	N;SG	N
luiperd	豹	luiperd	豹	N;SG	N
luiperd	獵豹	luiperd	獵豹	N;SG	N
luiperd	豹	luiperd	豹	N;SG	N
luiperd	豹子	luiperd	豹子	N;SG	N
gat	洞口	gat	洞口	N;SG	N
oefen	練習	oefen	練習	V;PRS	V
redaksie	社論	redaksie	社論	N;SG	N
boot	船	boot	船	N;SG	N
boot	船隻	boot	船隻	N;SG	N
boot	艇	boot	艇	N;SG	N
vernietiging	破壞	vernietiging	破壞	V;PRS	V
vernietiging	毀壞	vernietiging	毀壞	V;PRS	V
vernietiging	銷毀	vernietiging	銷毀	V;PRS	V
afgetree	退休	aftree	退休	V;PST;V.PTCP	V
afgetree	退役	aftree	退役	V;PST;V.PTCP	V
variante	變體	variant	變體	N;PL	N
middelste	中間	middelste	中間	N;SG	N
aanbidding	禮拜	aanbidding	禮拜	N;SG	N
fabrieke	工廠	fabriek	工廠	N;PL	N
liedere	歌曲	lied	歌曲	N;PL	N
liedere	歌	lied	歌	N;PL	N
drink	飲酒	drink	飲酒	V;PRS	V
standpunte	職位	standpunt	職位	N;PL	N
naweek	週末	naweek	週末	N;SG	N
aankoop	購買	aankoop	購買	V;PRS	V
kamera	鏡頭	kamera	鏡頭	N;SG	N
kamera	相機	kamera	相機	N;SG	N
skedel	骷髏	skedel	骷髏	N;SG	N
skedel	頭顱	skedel	頭顱	N;SG	N
skedel	頭骨	skedel	頭骨	N;SG	N
vergeet	忘記	vergeet	忘記	V;PRS	V
werkwoord	動詞	werkwoord	動詞	N;SG	N
werkwoord	名詞	werkwoord	名詞	N;SG	N
sny	修剪	sny	修剪	V;PRS	V
eksamen	考試	eksamen	考試	N;SG	N
welvaart	福利	welvaart	福利	N;SG	N
verbruik	消費	verbruik	消費	V;PRS	V
verbruik	消耗	verbruik	消耗	V;PRS	V
geïnstalleer	安裝	installeer	安裝	V;PST;V.PTCP	V
vensters	窗	venster	窗	N;PL	N
sanskrit	梵語	sanskrit	梵語	N;SG	N
huwelike	婚姻	huwelik	婚姻	N;PL	N
standbeelde	雕像	standbeeld	雕像	N;PL	N
standbeelde	塑像	standbeeld	塑像	N;PL	N
eise	債權	eise	債權	N;PL	N
tonnel	地道	tonnel	地道	N;SG	N
tonnel	隧道	tonnel	隧道	N;SG	N
gesels	聊天	sel	聊天	N;PL	N
voorwaarde	條件	voorwaarde	條件	N;SG	N
voorwaarde	狀況	voorwaarde	狀況	N;SG	N
reekse	幅度	reeks	幅度	N;PL	N
reekse	範圍	reeks	範圍	N;PL	N
burgerskap	公民	burgerskap	公民	N;SG	N
keur	核准	keur	核准	V;PRS	V
keur	批准	keur	批准	V;PRS	V
hoogtes	海拔	hoogte	海拔	N;PL	N
hoogtes	高度	hoogte	高度	N;PL	N
hoogtes	高地	hoogte	高地	N;PL	N
ingeskryf	訂閱	inskryf	訂閱	V;PST;V.PTCP	V
rekords	紀錄	rekord	紀錄	N;PL	N
pligte	職責	plig	職責	N;PL	N
persoonlikhede	人格	persoonlikheid	人格	N;PL	N
religie	宗教	religie	宗教	N;SG	N
religie	宗教	religie	宗教	N;SG	N
vereenselwig	統一	vereenselwig	統一	V;PRS	V
begeerte	願望	begeerte	願望	N;SG	N
begeerte	慾望	begeerte	慾望	N;SG	N
bestee	花費	bestee	花費	V;PRS	V
monetêre	貨幣	monetêre	貨幣	N;SG	N
afval	廢	afval	廢	V;PRS	V
afval	浪費	afval	浪費	V;PRS	V
gene	基因	gene	基因	N;SG	N
eksperimentele	實驗	eksperimenteel	實驗	N;PL	N
belowe	許諾	beloof	許諾	V;PRS	V
busse	公車	busse	公車	N;PL	N
busse	巴士	busse	巴士	N;PL	N
uitgesluit	排除	uitsluit	排除	V;PST;V.PTCP	V
besienswaardighede	景點	besienswaardigheid	景點	N;PL	N
frekwensie	頻率	frekwensie	頻率	N;SG	N
soet	甜蜜	soet	甜蜜	N;SG	N
soet	甜	soet	甜	N;SG	N
uitgevind	發明	uitvind	發明	V;PST;V.PTCP	V
lyste	名單	lyste	名單	N;PL	N
konsepte	草稿	konsepte	草稿	N;PL	N
konsepte	概念	konsepte	概念	N;PL	N
konsepte	理念	konsepte	理念	N;PL	N
spreker	議長	spreker	議長	N;SG	N
databasis	資料	databasis	資料	N;SG	N
databasis	資料	databasis	資料	N;SG	N
herinnering	記憶	herinnering	記憶	N;SG	N
herinnering	記憶	herinnering	記憶	N;SG	N
herinnering	記憶	herinnering	記憶	N;SG	N
klippe	岩	klip	岩	N;PL	N
klippe	岩石	klip	岩石	N;PL	N
vergelykings	方程	vergelyking	方程	N;PL	N
vergelykings	方程	vergelyking	方程	N;PL	N
ekonomies	經濟	ekonomies	經濟	N;PL	N
politici	政界	politici	政界	N;PL	N
politici	政客	politici	政客	N;PL	N
politici	政治	politici	政治	N;PL	N
tonele	場景	tonele	場景	N;PL	N
kilogram	千克	kilogram	千克	N;SG	N
kilogram	公斤	kilogram	公斤	N;SG	N
alkohol	醇	alkohol	醇	N;SG	N
alkohol	酒精	alkohol	酒精	N;SG	N
alkohol	酒	alkohol	酒	N;SG	N
alkohol	酒類	alkohol	酒類	N;SG	N
sang	歌聲	sang	歌聲	N;SG	N
sang	唱歌	sang	唱歌	N;SG	N
sang	歌唱	sang	歌唱	N;SG	N
herlewing	復興	herlewing	復興	N;SG	N
herlewing	振興	herlewing	振興	N;SG	N
rif	山脊	rif	山脊	N;SG	N
rif	嶺	rif	嶺	N;SG	N
hoogland	高地	hoogland	高地	N;SG	N
room	奶油	room	奶油	N;SG	N
room	霜	room	霜	N;SG	N
aluminium	鋁	aluminium	鋁	N;SG	N
aluminium	鋁	aluminium	鋁	N;SG	N
verleng	延伸	verleng	延伸	V;PRS	V
verleng	擴展	verleng	擴展	V;PRS	V
verleng	延長	verleng	延長	V;PRS	V
uitbrei	擴張	uitbrei	擴張	V;PRS	V
uitbrei	擴展	uitbrei	擴展	V;PRS	V
uitbrei	拓展	uitbrei	拓展	V;PRS	V
uitbrei	擴大	uitbrei	擴大	V;PRS	V
uitbrei	延伸	uitbrei	延伸	V;PRS	V
uitbrei	擴展	uitbrei	擴展	V;PRS	V
uitbrei	延長	uitbrei	延長	V;PRS	V
roetes	路線	roete	路線	N;PL	N
soewereiniteit	主權	soewereiniteit	主權	N;SG	N
springs	彈簧	spring	彈簧	N;PL	N
tee	茶葉	tee	茶葉	N;SG	N
tee	茶	tee	茶	N;SG	N
eed	誓	eed	誓	N;SG	N
eed	誓言	eed	誓言	N;SG	N
eed	誓詞	eed	誓詞	N;SG	N
gekombineer	結合	kombineer	結合	V;PST;V.PTCP	V
restaurant	飯店	restaurant	飯店	N;SG	N
restaurant	餐廳	restaurant	餐廳	N;SG	N
restaurant	餐館	restaurant	餐館	N;SG	N
intelligensie	智慧	intelligensie	智慧	N;SG	N
intelligensie	情報	intelligensie	情報	N;SG	N
intelligensie	智力	intelligensie	智力	N;SG	N
bekragtig	驗證	bekragtig	驗證	V;PRS	V
aksies	行動	aksie	行動	N;PL	N
datums	日期	datum	日期	N;PL	N
fabriek	廠	fabriek	廠	N;SG	N
fabriek	工廠	fabriek	工廠	N;SG	N
mielies	玉米	mielies	玉米	N;PL	N
binneste	內政	binneste	內政	N;PL	N
binneste	內部	binneste	內部	N;PL	N
binneste	內地	binneste	內地	N;PL	N
snitte	曲目	snit	曲目	N;PL	N
snitte	軌道	snit	軌道	N;PL	N
hipotese	假設	hipotees	假設	N;SG	N
hipotese	假說	hipotees	假說	N;SG	N
vaardighede	技能	vaardigheid	技能	N;PL	N
neiging	趨勢	neiging	趨勢	N;SG	N
ontbreek	缺少	ontbreek	缺少	V;PRS	V
ontbreek	失蹤	ontbreek	失蹤	V;PRS	V
ontbreek	遺失	ontbreek	遺失	V;PRS	V
regterkant	右	regterkant	右	N;SG	N
essays	作文	essays	作文	N;PL	N
senator	議員	senator	議員	N;SG	N
lughawens	機場	lughawens	機場	N;PL	N
bed	床	bed	床	N;SG	N
bed	床上	bed	床上	N;SG	N
besigheid	會議	besigheid	會議	N;SG	N
besigheid	企業	besigheid	企業	N;SG	N
besigheid	業務	besigheid	業務	N;SG	N
besigheid	商業	besigheid	商業	N;SG	N
besigheid	商務	besigheid	商務	N;SG	N
konserte	音樂	konserte	音樂	N;PL	N
goedkoop	便	goedkoop	便	ADV	ADV
seremonie	儀式	seremonie	儀式	N;SG	N
munte	硬幣	munt	硬幣	N;PL	N
munte	錢幣	munt	錢幣	N;PL	N
golwe	浪	golwe	浪		
lêers	文件	lêers	文件	N;PL	N
lêers	檔案	lêers	檔案	N;PL	N
korrupsie	腐敗	korrupsie	腐敗	N;SG	N
kommunikeer	溝通	kommunikeer	溝通	V;PRS	V
ingedien	提交	indien	提交	V;PST;V.PTCP	V
bye	蜜蜂	byd	蜜蜂	N;PL	N
saad	種子	saad	種子	N;SG	N
spesiaal	特價	spesiaal	特價		
gerangskik	排名	rangskik	排名	V;PST;V.PTCP	V
regiment	團	regiment	團	N;SG	N
regiment	兵團	regiment	兵團	N;SG	N
verwerking	篩選	verwerking	篩選	N;SG	N
masjien	引擎	masjien	引擎	N;SG	N
masjien	機械	masjien	機械	N;SG	N
masjien	機	masjien	機	N;SG	N
masjien	機器	masjien	機器	N;SG	N
buitelanders	外國	buitelander	外國	N;PL	N
buitelanders	外籍	buitelander	外籍	N;PL	N
vertraag	延遲	vertraag	延遲	V;PRS	V
vertraag	延誤	vertraag	延誤	V;PRS	V
besoeke	印象	besoek	印象	N;PL	N
geskatte	估計	geskat	估計	V;PST;V.PTCP	V
geskatte	預估	geskat	預估	V;PST;V.PTCP	V
rys	大米	rys	大米	N;SG	N
rys	米	rys	米	N;SG	N
rys	米飯	rys	米飯	N;SG	N
rys	飯	rys	飯	N;SG	N
voorregte	特權	voorreg	特權	N;PL	N
handelinge	行動	handeling	行動	N;PL	N
eier	蛋	eier	蛋	N;SG	N
eier	雞蛋	eier	雞蛋	N;SG	N
kleurlinge	有色	kleurling	有色	N;PL	N
wydte	寬度	wydte	寬度	N;SG	N
talent	人	talent	人	N;SG	N
talent	天才	talent	天才	N;SG	N
talent	天賦	talent	天賦	N;SG	N
sinners	罪人	sinners	罪人	N;PL	N
steel	偷	steel	偷	V;PRS	V
steel	偷竊	steel	偷竊	V;PRS	V
steel	偷	steel	偷	V;PRS	V
optredes	行為	optrede	行為	N;PL	N
tong	舌頭	tong	舌頭	N;SG	N
tong	舌	tong	舌	N;SG	N
wyer	更	wyer	更	ADV	ADV
sentrums	中心	sentrum	中心	N;PL	N
vordering	進步	vordering	進步	N;SG	N
vordering	進度	vordering	進度	N;SG	N
haaie	鯊	haaie	鯊	N;PL	N
haaie	鯊魚	haaie	鯊魚	N;PL	N
tabak	煙草	tabak	煙草	N;SG	N
handelsmerk	品牌	handelsmerk	品牌	N;SG	N
handelsmerk	商標	handelsmerk	商標	N;SG	N
brûe	橋	brûe	橋	N;PL	N
andromeda	仙女	andromeda	仙女	N;SG	N
lesings	講課	lesing	講課	N;PL	N
lesings	演講	lesing	演講	N;PL	N
lens	鏡頭	lens	鏡頭	N;SG	N
lens	鏡片	lens	鏡片	N;SG	N
lens	透鏡	lens	透鏡	N;SG	N
wolkekrabber	摩天	wolkekrabber	摩天	N;SG	N
waarneem	觀看	waarneem	觀看	V;PRS	V
sinne	句子	sinne	句子	N;PL	N
sinne	刑期	sinne	刑期	N;PL	N
honde	犬	hond	犬	N;PL	N
honde	狗	hond	狗	N;PL	N
dimensies	尺寸	dimensies	尺寸	N;PL	N
outeurs	作者	outeur	作者	N;PL	N
gewoontes	習性	gewoontes	習性	N;PL	N
gewoontes	習慣	gewoontes	習慣	N;PL	N
troue	婚禮	trou	婚禮	N;SG	N
sonlig	陽光	sonlig	陽光	N;SG	N
hotelle	酒店	hotelle	酒店	N;PL	N
hotelle	旅館	hotelle	旅館	N;PL	N
opsie	選項	opsie	選項	N;SG	N
moedig	鼓勵	moedig	鼓勵	V;PRS	V
patent	專利	patent	專利	N;SG	N
patent	專利	patent	專利	N;SG	N
hongersnood	飢饉	hongersnood	飢饉	N;SG	N
hongersnood	飢荒	hongersnood	飢荒	N;SG	N
ondersoeke	考試	ondersoek	考試	N;PL	N
sielkunde	心理	sielkund	心理	N;SG	N
sielkunde	心理	sielkund	心理	N;SG	N
tender	溫柔	tender	溫柔	N;SG	N
draaiboek	劇本	draaiboek	劇本	N;SG	N
draaiboek	編劇	draaiboek	編劇	N;SG	N
draaiboek	電影	draaiboek	電影	N;SG	N
respek	尊重	respek	尊重	N;SG	N
majoor	少校	majoor	少校	N;SG	N
lood	鉛	lood	鉛	N;SG	N
fotografie	攝影	fotografie	攝影	N;SG	N
dom	蠢	dom	蠢	N;SG	N
dom	愚蠢	dom	愚蠢	N;SG	N
maag	胃	maag	胃	N;SG	N
maag	肚子	maag	肚子	N;SG	N
ski	滑雪	ski	滑雪	N;PL	N
wysiging	剪輯	wysiging	剪輯	N;SG	N
wysiging	編輯	wysiging	編輯	N;SG	N
konsert	音樂	konsert	音樂	N;SG	N
gunsteling	最愛	gunsteling	最愛	N;SG	N
botsings	衝突	botsings	衝突	N;PL	N
sterrewag	天文	sterrewag	天文	N;PL	N
kollegas	同事	kollega	同事	N;PL	N
ontmoeting	會議	ontmoeting	會議	N;SG	N
geskille	爭端	geskil	爭端	N;PL	N
geskille	糾紛	geskil	糾紛	N;PL	N
geskille	爭議	geskil	爭議	N;PL	N
versterkings	援軍	versterking	援軍	N;PL	N
filosowe	哲學	filosowe	哲學	N;PL	N
meeding	相爭	meeding	相爭	V;PRS	V
hoofkarakter	主人	hoofkarakter	主人	N;SG	N
gemerk	選取	merk	選取	V;PST;V.PTCP	V
monster	野獸	monster	野獸	N;SG	N
monster	獸	monster	獸	N;SG	N
monster	妖怪	monster	妖怪	N;SG	N
monster	怪物	monster	怪物	N;SG	N
staak	中止	staak	中止	V;PRS	V
bose	惡	bose	惡	N;SG	N
bose	邪惡	bose	邪惡	N;SG	N
verhandeling	商品	verhandeling	商品	N;SG	N
atletiek	田徑	atletiek	田徑	N;PL	N
natuurskoon	風景	natuurskoon	風景	N;SG	N
gordel	腰帶	gordel	腰帶	N;SG	N
gordel	皮帶	gordel	皮帶	N;SG	N
tweeling	孿生	tweeling	孿生	N;SG	N
gevonnis	判刑	gevonnis	判刑	V;PRS	V
ondervinding	體驗	ondervinding	體驗	N;SG	N
ondervinding	經驗	ondervinding	經驗	N;SG	N
veelvuldige	多	veelvuldig	多	ADJ;NOM	ADJ
geregtigheid	正義	geregtigheid	正義	N;SG	N
geregtigheid	司法	geregtigheid	司法	N;SG	N
isotoop	同位	isotoop	同位	N;SG	N
tekeninge	圖畫	tekening	圖畫	N;PL	N
tekeninge	圖紙	tekening	圖紙	N;PL	N
tekeninge	繪圖	tekening	繪圖	N;PL	N
stabiliteit	穩定	stabiliteit	穩定	N;SG	N
ooreengekom	議定	ooreenkom	議定	V;PST;V.PTCP	V
ooreengekom	同意	ooreenkom	同意	V;PST;V.PTCP	V
visie	視覺	visie	視覺	N;SG	N
visie	願景	visie	願景	N;SG	N
visie	展望	visie	展望	N;SG	N
dieretuin	動物	dieretuin	動物	N;SG	N
vriendskap	友情	vriendskap	友情	N;SG	N
vriendskap	友誼	vriendskap	友誼	N;SG	N
bates	資產	bate	資產	N;PL	N
herroep	召回	herroep	召回	V;PRS	V
herroep	撤消	herroep	撤消	V;PRS	V
herroep	撤銷	herroep	撤銷	V;PRS	V
herroep	記住	herroep	記住	V;PRS	V
herroep	撤銷	herroep	撤銷	V;PRS	V
wol	羊毛	wol	羊毛	N;SG	N
verenigings	社團	vereniging	社團	N;PL	N
indeks	索引	indeks	索引	N;SG	N
indeks	指數	indeks	指數	N;SG	N
restaurante	飯店	restaurant	飯店	N;PL	N
restaurante	餐廳	restaurant	餐廳	N;PL	N
restaurante	餐館	restaurant	餐館	N;PL	N
voortgaan	恢復	voortgaan	恢復	V;PRS	V
integrasie	整合	integrasie	整合	N;SG	N
meetkunde	幾何	meetkund	幾何	N;SG	N
nooi	邀請	nooi	邀請	V;PRS	V
kenners	專家	kenners	專家	N;PL	N
skuilnaam	假名	skuilnaam	假名	N;SG	N
trappe	樓梯	trap	樓梯	N;PL	N
trappe	階梯	trap	階梯	N;PL	N
trappe	陷阱	trap	陷阱	N;PL	N
muis	滑鼠	muis	滑鼠	N;SG	N
muis	鼠	muis	鼠	N;SG	N
kameras	相機	kamera	相機	N;PL	N
veldslag	戰	veldslag	戰	N;SG	N
veldslag	戰役	veldslag	戰役	N;SG	N
veldslag	戰鬥	veldslag	戰鬥	N;SG	N
tenks	坦克	tenks	坦克	N;PL	N
voorkant	前面	voorkant	前面	N;SG	N
voorkant	陣線	voorkant	陣線	N;SG	N
spandeer	花費	spandeer	花費	V;PRS	V
wiele	輪	wiel	輪	N;PL	N
wiele	車輪	wiel	車輪	N;PL	N
spraak	講話	spraak	講話	N;SG	N
spraak	演講	spraak	演講	N;SG	N
spraak	語音	spraak	語音	N;SG	N
aanslag	禍害	aanslag	禍害	N;SG	N
kombuis	廚房	kombuis	廚房	N;SG	N
skilders	畫家	skilder	畫家	N;PL	N
masjiene	機器	masjien	機器	N;PL	N
woonstel	公寓	woonstel	公寓	N;SG	N
portaal	門戶	portaal	門戶	N;SG	N
gedood	被	dood	被	V;PST;V.PTCP	V;PASS
inflasie	通貨	inflasie	通貨	N;SG	N
logika	邏輯	logika	邏輯	N;SG	N
gelowe	宗教	geloof	宗教	N;PL	N
skoonheid	美容	skoonheid	美容	N;SG	N
skoonheid	美女	skoonheid	美女	N;SG	N
insluiting	包容	insluiting	包容	N;SG	N
warmte	溫暖	warmte	溫暖	N;SG	N
dfb	dfb	dfb	dfb	N;SG	N
slam	灌籃	slam	灌籃	N;PL	N
demografie	人口	demografie	人口	N;SG	N
genres	流派	genres	流派	N;PL	N
onderlinge	互	onderling	互	N;PL	N
oortuigings	信仰	oortuiging	信仰	N;PL	N
heuning	蜂蜜	heuning	蜂蜜	N;SG	N
bediener	主機	bediener	主機	N;SG	N
vergoeding	補償	vergoeding	補償	N;SG	N
vergoeding	賠償	vergoeding	賠償	N;SG	N
vergoeding	報酬	vergoeding	報酬	N;SG	N
balans	平衡	balans	平衡	N;SG	N
balans	結餘	balans	結餘	N;SG	N
balans	均衡	balans	均衡	N;SG	N
balans	餘額	balans	餘額	N;SG	N
balans	平衡	balans	平衡	N;SG	N
balans	均衡	balans	均衡	N;SG	N
leerling	學徒	leerling	學徒	N;SG	N
agent	特工	agent	特工	N;SG	N
resensies	審查	resensie	審查	N;PL	N
kommunisme	共產	kommunisme	共產	N;SG	N
toewyding	奉獻	toewyding	奉獻	N;SG	N
bepaling	決心	bepaling	決心	N;SG	N
onderbreek	中斷	onderbreek	中斷	V;PRS	V
onderbreek	暫停	onderbreek	暫停	V;PRS	V
onderbreek	停頓	onderbreek	停頓	V;PRS	V
onderbreek	暫停	onderbreek	暫停	V;PRS	V
slagoffer	死者	slagoffer	死者	N;SG	N
uitsonderings	樣式	uitsondering	樣式	N;PL	N
uitsonderings	風格	uitsondering	風格	N;PL	N
skerm	螢幕	skerm	螢幕	N;SG	N
solo	獨唱	solo	獨唱	N;SG	N
bok	山羊	bok	山羊	N;SG	N
bok	羊	bok	羊	N;SG	N
horings	牛角	horing	牛角	N;PL	N
howe	法庭	hof	法庭	N;PL	N
howe	法院	hof	法院	N;PL	N
sfeer	球體	sfeer	球體	N;SG	N
