kategória	catégorie	kategória	catégorie	N;NOM;FEM;SG	N;FEM;SG
hráč	lecteur	hráč	lecteur	N;ANIM;NOM;MASC;SG	N;MASC;SG
hráč	gamer	hráč	gamer	N;ANIM;NOM;MASC;SG	N;MASC;SG
júna	juin	jún	juin	N;INAN;GEN;MASC;SG	N;MASC;SG
cesta	sentier	cesta	sentier	N;NOM;FEM;SG	N;MASC;SG
cesta	chemin	cesta	chemin	N;NOM;FEM;SG	N;MASC;SG
cesta	sillon	cesta	sillon	N;NOM;FEM;SG	N;MASC;SG
cesta	itinéraire	cesta	itinéraire	N;NOM;FEM;SG	N;MASC;SG
cesta	route	cesta	route	N;NOM;FEM;SG	N;FEM;SG
cesta	trajet	cesta	trajet	N;NOM;FEM;SG	N;MASC;SG
cesta	parcours	cesta	parcours	N;NOM;FEM;SG	N;MASC;SG
cesta	voyage	cesta	voyage	N;NOM;FEM;SG	N;MASC;SG
cesta	journey	cesta	journey	N;NOM;FEM;SG	N;MASC;SG
cesta	parcours	cesta	parcours	N;NOM;FEM;SG	N;MASC;SG
cesta	façon	cesta	façon	N;NOM;FEM;SG	N;FEM;SG
cesta	manière	cesta	manière	N;NOM;FEM;SG	N;FEM;SG
cesta	routier	cesta	routier	N;NOM;FEM;SG	N;MASC;SG
cesta	route	cesta	route	N;NOM;FEM;SG	N;FEM;SG
cesta	chemin	cesta	chemin	N;NOM;FEM;SG	N;MASC;SG
apríla	avril	apríl	avril	N;INAN;GEN;MASC;SG	N;MASC;SG
krajiny	paysages	krajina	paysage	N;NOM;FEM;PL	N;MASC;PL
začala	commencé	začať	commencer	V;PFV;FEM;SG;POS;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
začala	démarré	začať	démarrer	V;PFV;FEM;SG;POS;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
začala	commencée	začať	commencer	V;PFV;FEM;SG;POS;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
začala	commencé	začať	commencer	V;PFV;FEM;SG;POS;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
ceny	tarifs	cena	tarif	N;NOM;FEM;PL	N;MASC;PL
žilo	vécue	žiť	vivre	V;IPFV;NEUT;SG;POS;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
žilo	vécu	žiť	vivre	V;IPFV;NEUT;SG;POS;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
číslo	nombre	číslo	nombre	N;NOM;NEUT;SG	N;MASC;SG
číslo	numéro	číslo	numéro	N;NOM;NEUT;SG	N;MASC;SG
typ	type	typ	type	N;INAN;NOM;MASC;SG	N;MASC;SG
politik	politicien	politik	politicien	N;ANIM;NOM;MASC;SG	N;MASC;SG
rôznych	divers	rôzny	divers	ADJ;GEN;MASC;PL	ADJ;MASC;PL
rôznych	diverses	rôzny	divers	ADJ;GEN;MASC;PL	ADJ;FEM;PL
júla	juillet	júla	juillet	N;INAN;NOM;MASC;SG	N;MASC;SG
práve	simplement	práve	simplement	ADV	ADV
práve	juste	práve	juste	ADV	ADV
čas	temps	čas	temps	N;INAN;NOM;MASC;SG	N;MASC;SG
čas	heure	čas	heure	N;INAN;NOM;MASC;SG	N;FEM;SG
prípade	cas	prípad	cas	N;INAN;NOM;MASC;SG	N;MASC;SG
prípade	étui	prípad	étui	N;INAN;NOM;MASC;SG	N;MASC;SG
prípade	affaire	prípad	affaire	N;INAN;NOM;MASC;SG	N;FEM;SG
novembra	novembre	november	novembre	N;INAN;GEN;MASC;SG	N;MASC;SG
víťaz	vainqueur	víťaz	vainqueur	N;ANIM;NOM;MASC;SG	N;MASC;SG
víťaz	lauréat	víťaz	lauréat	N;ANIM;NOM;MASC;SG	N;MASC;SG
decembra	décembre	december	décembre	N;INAN;GEN;MASC;SG	N;MASC;SG
decembra	decembre	december	decembre	N;INAN;GEN;MASC;SG	N;MASC;SG
hlavné	majeur	hlavný	majeur	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
hlavné	principal	hlavný	principal	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
hlavné	principale	hlavný	principal	ADJ;NOM;NEUT;SG	ADJ;FEM;SG
galaxia	galaxie	galaxia	galaxie	N;NOM;FEM;SG	N;FEM;SG
galaxia	galaxy	galaxia	galaxy	N;NOM;FEM;SG	N;MASC;SG
hviezdna	stellaire	hviezdny	stellaire	ADJ;NOM;FEM;SG	ADJ;MASC;SG
troch	trois	tri	trois	NUM;GEN;MASC;PL	NUM
postupne	progressivement	postupne	progressivement	ADV	ADV
postupne	graduellement	postupne	graduellement	ADV	ADV
práce	travaux	práca	travail	N;NOM;FEM;PL	N;MASC;PL
veľká	grande	veľký	grand	ADJ;NOM;FEM;SG	ADJ;FEM;SG
veľká	grand	veľký	grand	ADJ;NOM;FEM;SG	ADJ;MASC;SG
veľká	gros	veľký	gros	ADJ;NOM;FEM;SG	ADJ;MASC;SG
veľká	grosse	veľký	gros	ADJ;NOM;FEM;SG	ADJ;FEM;SG
veľká	grande	veľký	grand	ADJ;NOM;FEM;SG	ADJ;FEM;SG
veľká	grand	veľký	grand	ADJ;NOM;FEM;SG	ADJ;MASC;SG
množstvo	quantité	množstvo	quantité	N;NOM;NEUT;SG	N;FEM;SG
opäť	encore	opäť	encore	ADV	ADV
priezvisko	nom	priezvisko	nom	N;NOM;NEUT;SG	N;MASC;SG
priezvisko	patronyme	priezvisko	patronyme	N;NOM;NEUT;SG	N;MASC;SG
otec	papa	otec	papa	N;ANIM;NOM;MASC;SG	N;MASC;SG
otec	père	otec	père	N;ANIM;NOM;MASC;SG	N;MASC;SG
otec	pére	otec	pére	N;ANIM;NOM;MASC;SG	N;MASC;SG
otec	pere	otec	pere	N;ANIM;NOM;MASC;SG	N;MASC;SG
otec	père	otec	père	N;ANIM;NOM;MASC;SG	N;MASC;SG
svete	monde	svet	monde	N;INAN;ESS;MASC;SG	N;MASC;SG
podobne	pareillement	podobne	pareillement	ADV	ADV
podobne	pareillement	podobne	pareillement	ADV	ADV
stránky	sites	stránka	site	N;NOM;FEM;PL	N;MASC;PL
stránky	pages	stránka	page	N;NOM;FEM;PL	N;FEM;PL
diela	travaux	dielo	travail	N;NOM;NEUT;PL	N;MASC;PL
diela	œuvres	dielo	œuvre	N;NOM;NEUT;PL	N;FEM;PL
diela	oeuvres	dielo	oeuvre	N;NOM;NEUT;PL	N;FEM;PL
poloha	position	poloha	position	N;NOM;FEM;SG	N;FEM;SG
poloha	localisation	poloha	localisation	N;NOM;FEM;SG	N;FEM;SG
poloha	emplacement	poloha	emplacement	N;NOM;FEM;SG	N;MASC;SG
poloha	localité	poloha	localité	N;NOM;FEM;SG	N;FEM;SG
poloha	lieu	poloha	lieu	N;NOM;FEM;SG	N;MASC;SG
niekedy	quelquefois	niekedy	quelquefois	ADV	ADV
niekedy	parfois	niekedy	parfois	ADV	ADV
typu	type	typ	type	N;INAN;GEN;MASC;SG	N;MASC;SG
deň	journée	deň	journée	N;INAN;NOM;MASC;SG	N;FEM;SG
deň	jour	deň	jour	N;INAN;NOM;MASC;SG	N;MASC;SG
deň	journee	deň	journee	N;INAN;NOM;MASC;SG	N;FEM;SG
druhý	second	druhý	second	ADJ;INAN;NOM;MASC;SG	ADJ;MASC;SG
druhý	deuxième	druhý	deuxième	ADJ;INAN;NOM;MASC;SG	ADJ;MASC;SG
druhý	deuxieme	druhý	deuxieme	ADJ;INAN;NOM;MASC;SG	ADJ;MASC;SG
druhý	seconde	druhý	second	ADJ;INAN;NOM;MASC;SG	ADJ;FEM;SG
články	articles	článok	article	N;INAN;NOM;MASC;PL	N;MASC;PL
vtedy	ensuite	vtedy	ensuite	ADV	ADV
vtedy	alors	vtedy	alors	ADV	ADV
každý	chaque	každý	chaque	DET;ANIM;NOM;MASC;SG	DET;FEM;SG
každý	chaque	každý	chaque	DET;ANIM;NOM;MASC;SG	DET;FEM;SG
obrázok	photo	obrázok	photo	N;INAN;NOM;MASC;SG	N;FEM;SG
obrázok	image	obrázok	image	N;INAN;NOM;MASC;SG	N;FEM;SG
obrázok	image	obrázok	image	N;INAN;NOM;MASC;SG	N;FEM;SG
obrázok	chiffre	obrázok	chiffre	N;INAN;NOM;MASC;SG	N;MASC;SG
obrázok	figure	obrázok	figure	N;INAN;NOM;MASC;SG	N;FEM;SG
celý	entier	celý	entier	ADJ;INAN;NOM;MASC;SG	ADJ;MASC;SG
obyvateľstva	populations	obyvateľstvo	population	N;NOM;NEUT;PL	N;FEM;PL
členovia	membres	člen	membre	N;ANIM;NOM;MASC;PL	N;MASC;PL
členovia	adhérents	člen	adhérent	N;ANIM;NOM;MASC;PL	N;MASC;PL
stále	encore	stále	encore	ADV	ADV
stále	toujours	stále	toujours	ADV	ADV
jednotky	unités	jednotka	unité	N;NOM;FEM;PL	N;FEM;PL
jednotky	troupes	jednotka	troupe	N;NOM;FEM;PL	N;FEM;PL
priemerný	moyen	priemerný	moyen	ADJ;INAN;NOM;MASC;SG	ADJ;MASC;SG
priemerný	médiocre	priemerný	médiocre	ADJ;INAN;NOM;MASC;SG	ADJ;MASC;SG
diskusia	discussion	diskusi	discussion	N;NOM;FEM;SG	N;FEM;SG
diskusia	débat	diskusi	débat	N;NOM;FEM;SG	N;MASC;SG
diskusia	débat	diskusi	débat	N;NOM;FEM;SG	N;MASC;SG
keďže	puisque	keďže	puisque	CONJ	CONJ
program	programme	program	programme	N;INAN;NOM;MASC;SG	N;MASC;SG
program	agenda	program	agenda	N;INAN;NOM;MASC;SG	N;MASC;SG
program	programme	program	programme	N;INAN;NOM;MASC;SG	N;MASC;SG
gitara	guitare	gitaer	guitare	N;NOM;FEM;SG	N;FEM;SG
článku	article	článok	article	N;INAN;GEN;MASC;SG	N;MASC;SG
hudobný	musicale	hudobný	musical	ADJ;ANIM;NOM;MASC;SG	ADJ;FEM;SG
hudobný	musical	hudobný	musical	ADJ;ANIM;NOM;MASC;SG	ADJ;MASC;SG
kolo	lap	kolo	lap	N;NOM;NEUT;SG	N;MASC;SG
kolo	giron	kolo	giron	N;NOM;NEUT;SG	N;MASC;SG
kolo	ronde	kolo	ronde	N;NOM;NEUT;SG	N;FEM;SG
kolo	rond	kolo	rond	N;NOM;NEUT;SG	N;MASC;SG
strana	partie	strana	partie	N;NOM;FEM;SG	N;FEM;SG
strana	fete	strana	fete	N;NOM;FEM;SG	N;FEM;SG
strana	soirée	strana	soirée	N;NOM;FEM;SG	N;FEM;SG
strana	fête	strana	fête	N;NOM;FEM;SG	N;FEM;SG
strana	page	strana	page	N;NOM;FEM;SG	N;FEM;SG
strana	côté	strana	côté	N;NOM;FEM;SG	N;MASC;SG
strana	latéral	strana	latéral	N;NOM;FEM;SG	N;MASC;SG
taktiež	également	taktiež	également	ADV	ADV
taktiež	aussi	taktiež	aussi	ADV	ADV
taktiež	egalement	taktiež	egalement	ADV	ADV
obdobia	périodes	obdobie	période	N;NOM;NEUT;PL	N;FEM;PL
dobe	temps	dobe	temps	N;DAT;FEM;SG	N;MASC;SG
dobe	heure	dobe	heure	N;DAT;FEM;SG	N;FEM;SG
autor	auteure	autor	auteure	N;ANIM;NOM;MASC;SG	N;FEM;SG
autor	auteur	autor	auteur	N;ANIM;NOM;MASC;SG	N;MASC;SG
park	parc	park	parc	N;INAN;NOM;MASC;SG	N;MASC;SG
popis	légende	popis	légende	N;INAN;NOM;MASC;SG	N;FEM;SG
popis	description	popis	description	N;INAN;NOM;MASC;SG	N;FEM;SG
cena	prix	cena	prix	N;NOM;FEM;SG	N;MASC;SG
cena	tarif	cena	tarif	N;NOM;FEM;SG	N;MASC;SG
pravdepodobne	surement	pravdepodobne	surement	ADV	ADV
pravdepodobne	probablement	pravdepodobne	probablement	ADV	ADV
pravdepodobne	sûrement	pravdepodobne	sûrement	ADV	ADV
pravdepodobne	probablement	pravdepodobne	probablement	ADV	ADV
nová	nouveau	nový	nouveau	ADJ;NOM;FEM;SG	ADJ;MASC;SG
nová	nouvelle	nový	nouveau	ADJ;NOM;FEM;SG	ADJ;FEM;SG
rieky	fleuves	rieka	fleuve	N;NOM;FEM;PL	N;MASC;PL
rieky	rivières	rieka	rivière	N;NOM;FEM;PL	N;FEM;PL
rôzne	différente	rôzny	différent	ADJ;NOM;NEUT;SG	ADJ;FEM;SG
rôzne	différent	rôzny	différent	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
obdobie	période	obdobie	période	N;NOM;NEUT;SG	N;FEM;SG
škola	ecole	škola	ecole	N;NOM;FEM;SG	N;FEM;SG
škola	école	škola	école	N;NOM;FEM;SG	N;FEM;SG
klubu	club	klub	club	N;INAN;GEN;MASC;SG	N;MASC;SG
februára	fevrier	február	fevrier	N;INAN;GEN;MASC;SG	N;MASC;SG
februára	février	február	février	N;INAN;GEN;MASC;SG	N;MASC;SG
františek	františek	františek	františek	N;ANIM;NOM;MASC;SG	N;MASC;SG
albumy	albums	album	album	N;INAN;NOM;MASC;PL	N;MASC;PL
dielo	travail	dielo	travail	N;NOM;NEUT;SG	N;MASC;SG
nakoniec	éventuellement	nakoniec	éventuellement	ADV	ADV
nakoniec	finalement	nakoniec	finalement	ADV	ADV
väčšina	majorité	väčšina	majorité	N;NOM;FEM;SG	N;FEM;SG
zápasy	matches	zápas	match	N;INAN;NOM;MASC;PL	N;MASC;PL
zápasy	correspondances	zápas	correspondance	N;INAN;NOM;MASC;PL	N;FEM;PL
zápasy	matchs	zápas	match	N;INAN;NOM;MASC;PL	N;MASC;PL
zápasy	allumettes	zápas	allumette	N;INAN;NOM;MASC;PL	N;FEM;PL
zápasy	combats	zápas	combat	N;INAN;NOM;MASC;PL	N;MASC;PL
zápasy	jeux	zápas	jeu	N;INAN;NOM;MASC;PL	N;MASC;PL
neho	lui	on	lui	PRO;ANIM;GEN;MASC;SG;3	PRO;SG;3
turnaj	tournoi	turnaj	tournoi	N;INAN;NOM;MASC;SG	N;MASC;SG
rovnako	pareillement	rovnako	pareillement	ADV	ADV
rovnako	même	rovnako	même	ADV	ADV
druh	type	druh	type	N;INAN;NOM;MASC;SG	N;MASC;SG
druh	espèce	druh	espèce	N;INAN;NOM;MASC;SG	N;FEM;SG
stavby	constructions	stavba	construction	N;NOM;FEM;PL	N;FEM;PL
stavby	structures	stavba	structure	N;NOM;FEM;PL	N;FEM;PL
priamo	directement	priamo	directement	ADV	ADV
priamo	directement	priamo	directement	ADV	ADV
metrov	compteurs	meter	compteur	N;INAN;GEN;MASC;PL	N;MASC;PL
metrov	mètres	meter	mètre	N;INAN;GEN;MASC;PL	N;MASC;PL
metrov	mètres	meter	mètre	N;INAN;GEN;MASC;PL	N;MASC;PL
anglický	anglaise	anglický	anglais	ADJ;ANIM;NOM;MASC;SG	ADJ;FEM;SG
anglický	francais	anglický	francais	ADJ;ANIM;NOM;MASC;SG	ADJ;MASC;SG
albumu	album	album	album	N;INAN;GEN;MASC;SG	N;MASC;SG
funkcia	fonction	funkcia	fonction	N;NOM;FEM;SG	N;FEM;SG
funkcia	fonctionnalité	funkcia	fonctionnalité	N;NOM;FEM;SG	N;FEM;SG
von	dehors	von	dehors	ADV	ADV
článkov	articles	článok	article	N;INAN;GEN;MASC;PL	N;MASC;PL
štátov	etats	štát	etat	N;INAN;GEN;MASC;PL	N;MASC;PL
štátov	états	štát	état	N;INAN;GEN;MASC;PL	N;MASC;PL
južnej	méridional	južný	méridional	ADJ;GEN;FEM;SG	ADJ;MASC;SG
južnej	méridionale	južný	méridional	ADJ;GEN;FEM;SG	ADJ;FEM;SG
južnej	méridional	južný	méridional	ADJ;GEN;FEM;SG	ADJ;MASC;SG
piesne	chansons	piesne	chanson	N;NOM;FEM;PL	N;FEM;PL
verzia	version	verzia	version	N;NOM;FEM;SG	N;FEM;SG
image	image	imag	image	N;INAN;NOM;MASC;SG	N;FEM;SG
rad	série	rad	série	N;INAN;NOM;MASC;SG	N;FEM;SG
rad	ligne	rad	ligne	N;INAN;NOM;MASC;SG	N;FEM;SG
rad	rang	rad	rang	N;INAN;NOM;MASC;SG	N;MASC;SG
európe	europe	európa	europe	N;DAT;FEM;SG	N;FEM;SG
členom	membre	člen	membre	N;ANIM;INS;MASC;SG	N;MASC;SG
zatiaľ	pourtant	zatiaľ	pourtant	ADV	ADV
zatiaľ	entretemps	zatiaľ	entretemps	ADV	ADV
výška	altitude	výška	altitude	N;NOM;FEM;SG	N;FEM;SG
výška	élévation	výška	élévation	N;NOM;FEM;SG	N;FEM;SG
výška	taille	výška	taille	N;NOM;FEM;SG	N;FEM;SG
výška	hauteur	výška	hauteur	N;NOM;FEM;SG	N;FEM;SG
túto	cette	táto	ce	DET;ACC;FEM;SG	DET;FEM;SG
stav	état	stav	état	N;INAN;NOM;MASC;SG	N;MASC;SG
stav	statut	stav	statut	N;INAN;NOM;MASC;SG	N;MASC;SG
stav	état	stav	état	N;INAN;NOM;MASC;SG	N;MASC;SG
stav	condition	stav	condition	N;INAN;NOM;MASC;SG	N;FEM;SG
krajine	pays	krajina	pays	N;DAT;FEM;SG	N;MASC;SG
právo	droite	právo	droite	N;NOM;NEUT;SG	N;FEM;SG
právo	droit	právo	droit	N;NOM;NEUT;SG	N;MASC;SG
právo	loi	právo	loi	N;NOM;NEUT;SG	N;FEM;SG
právo	droit	právo	droit	N;NOM;NEUT;SG	N;MASC;SG
stretnutie	nomination	stretnutie	nomination	N;NOM;NEUT;SG	N;FEM;SG
stretnutie	rencontre	stretnutie	rencontre	N;NOM;NEUT;SG	N;FEM;SG
stretnutie	réunion	stretnutie	réunion	N;NOM;NEUT;SG	N;FEM;SG
stretnutie	réunion	stretnutie	réunion	N;NOM;NEUT;SG	N;FEM;SG
stretnutie	reunion	stretnutie	reunion	N;NOM;NEUT;SG	N;FEM;SG
oficiálne	officiellement	oficiálne	officiellement	ADV	ADV
univerzity	universités	univerzita	université	N;NOM;FEM;PL	N;FEM;PL
viacerých	multiples	viacero	multiple	ADJ;ANIM;GEN;MASC;PL	ADJ;MASC;PL
tímov	équipes	tím	équipe	N;INAN;GEN;MASC;PL	N;FEM;PL
tímov	equipes	tím	equipe	N;INAN;GEN;MASC;PL	N;MASC;PL
rozhodca	magistrat	rozhodca	magistrat	N;ANIM;NOM;MASC;SG	N;MASC;SG
rozhodca	juge	rozhodca	juge	N;ANIM;NOM;MASC;SG	N;MASC;SG
rozhodca	arbitre	rozhodca	arbitre	N;ANIM;NOM;MASC;SG	N;MASC;SG
rozhodca	ref	rozhodca	ref	N;ANIM;NOM;MASC;SG	N;FEM;SG
rozhodca	arbitre	rozhodca	arbitre	N;ANIM;NOM;MASC;SG	N;MASC;SG
zmysle	signification	zmysel	signification	N;INAN;NOM;MASC;SG	N;FEM;SG
zmysle	sens	zmysel	sens	N;INAN;NOM;MASC;SG	N;MASC;SG
informácie	infos	informácia	info	N;NOM;FEM;PL	N;FEM;PL
informácie	informations	informácia	information	N;NOM;FEM;PL	N;FEM;PL
informácie	infos	informácia	info	N;NOM;FEM;PL	N;FEM;PL
informácie	renseignements	informácia	renseignement	N;NOM;FEM;PL	N;MASC;PL
deti	enfants	dieťa	enfant	N;NOM;NEUT;PL	N;MASC;PL
deti	enfants	dieťa	enfant	N;NOM;NEUT;PL	N;MASC;PL
deti	bébés	dieťa	bébé	N;NOM;NEUT;PL	N;MASC;PL
znamená	signifie	znamenať	signifier	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IND;SG;3;PRS;FIN
severnej	septentrionale	severný	septentrional	ADJ;GEN;FEM;SG	ADJ;FEM;SG
severnej	nordique	severný	nordique	ADJ;GEN;FEM;SG	ADJ;MASC;SG
severnej	septentrional	severný	septentrional	ADJ;GEN;FEM;SG	ADJ;MASC;SG
dom	maison	dom	maison	N;INAN;NOM;MASC;SG	N;FEM;SG
dom	dom	dom	dom	N;INAN;NOM;MASC;SG	N;MASC;SG
vody	eaux	voda	eau	N;GEN;FEM;PL	N;FEM;PL
vody	eaux	voda	eau	N;GEN;FEM;PL	N;FEM;PL
patria	appartiennent	patriť	appartenir	V;IPFV;IND;PL;3;POS;PRS;FIN	V;IND;PL;3;PRS;FIN
patria	appartenir	patriť	appartenir	V;IPFV;IND;PL;3;POS;PRS;FIN	V;NFIN
vždy	toujours	vždy	toujours	ADV	ADV
práva	autorisations	právo	autorisation	N;NOM;NEUT;PL	N;FEM;PL
práva	permissions	právo	permission	N;NOM;NEUT;PL	N;FEM;PL
práva	droits	právo	droit	N;NOM;NEUT;PL	N;MASC;PL
ľudia	gens	človek	gens	N;ANIM;NOM;MASC;PL	N;MASC;PL
ľudia	personnes	človek	personne	N;ANIM;NOM;MASC;PL	N;FEM;PL
známe	familière	známy	familier	ADJ;NOM;NEUT;SG	ADJ;FEM;SG
známe	familier	známy	familier	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
herečka	actrice	herečka	acteur	N;NOM;FEM;SG	N;FEM;SG
hrad	château	hrad	château	N;INAN;NOM;MASC;SG	N;MASC;SG
hrad	chateau	hrad	château	N;INAN;NOM;MASC;SG	N;MASC;SG
menej	moins	málo	moins	ADV;CMPR	ADV
hier	jeux	hier	jeu	N;GEN;FEM;PL	N;MASC;PL
les	forestier	les	forestier	N;INAN;NOM;MASC;SG	N;MASC;SG
les	forêt	les	forêt	N;INAN;NOM;MASC;SG	N;FEM;SG
les	foret	les	foret	N;INAN;NOM;MASC;SG	N;FEM;SG
skôr	plutôt	skôr	plutôt	ADV	ADV
systému	système	systém	système	N;INAN;GEN;MASC;SG	N;MASC;SG
štyri	quatre	štyri	quatre	NUM;INAN;NOM;MASC;PL	NUM
lode	bateaux	loď	bateau	N;NOM;FEM;PL	N;MASC;PL
lode	navires	loď	navire	N;NOM;FEM;PL	N;MASC;PL
lode	vaisseaux	loď	vaisseau	N;NOM;FEM;PL	N;MASC;PL
banská	banska	banský	banska	N;NOM;FEM;SG	N;MASC;SG
banská	minier	banský	minier	N;NOM;FEM;SG	N;MASC;SG
básnik	poète	básnik	poète	N;ANIM;NOM;MASC;SG	N;MASC;SG
úplne	absolument	úplne	absolument	ADV	ADV
úplne	complètement	úplne	complètement	ADV	ADV
úplne	complétement	úplne	complétement	ADV	ADV
úplne	entièrement	úplne	entièrement	ADV	ADV
úplne	totalement	úplne	totalement	ADV	ADV
úplne	completement	úplne	completement	ADV	ADV
úplne	carrément	úplne	carrément	ADV	ADV
úplne	complètement	úplne	complètement	ADV	ADV
úplne	totalement	úplne	totalement	ADV	ADV
dní	jours	deň	jour	N;INAN;GEN;MASC;PL	N;MASC;PL
dní	journées	deň	journée	N;INAN;GEN;MASC;PL	N;FEM;PL
ďalší	prochain	ďalší	prochain	ADJ;ANIM;NOM;MASC;SG	ADJ;MASC;SG
ďalší	suivante	ďalší	suivant	ADJ;ANIM;NOM;MASC;SG	ADJ;FEM;SG
ďalší	prochaine	ďalší	prochain	ADJ;ANIM;NOM;MASC;SG	ADJ;FEM;SG
skladateľ	compositeur	skladateľ	compositeur	N;ANIM;NOM;MASC;SG	N;MASC;SG
skladateľ	compositrice	skladateľ	compositeur	N;ANIM;NOM;MASC;SG	N;FEM;SG
skladateľ	compositeur	skladateľ	compositeur	N;ANIM;NOM;MASC;SG	N;MASC;SG
skladateľ	compositrice	skladateľ	compositeur	N;ANIM;NOM;MASC;SG	N;FEM;SG
rozdiel	différence	rozdiel	différence	N;INAN;NOM;MASC;SG	N;FEM;SG
rozdiel	différentiel	rozdiel	différentiel	N;INAN;NOM;MASC;SG	N;MASC;SG
tím	équipe	tím	équipe	N;INAN;NOM;MASC;SG	N;FEM;SG
tím	equipe	tím	equipe	N;INAN;NOM;MASC;SG	N;FEM;SG
družstvo	escouade	družstvo	escouade	N;NOM;NEUT;SG	N;FEM;SG
družstvo	équipe	družstvo	équipe	N;NOM;NEUT;SG	N;FEM;SG
družstvo	escadron	družstvo	escadron	N;NOM;NEUT;SG	N;MASC;SG
družstvo	brigade	družstvo	brigade	N;NOM;NEUT;SG	N;FEM;SG
matematik	mathématicien	matematik	mathématicien	N;ANIM;NOM;MASC;SG	N;MASC;SG
rady	conseils	rada	conseil	N;NOM;FEM;PL	N;MASC;PL
mať	avoir	mať	avoir	V;IPFV;POS;NFIN	V;NFIN
označenie	marquage	označenie	marquage	N;NOM;NEUT;SG	N;MASC;SG
označenie	balisage	označenie	balisage	N;NOM;NEUT;SG	N;MASC;SG
označenie	désignation	označenie	désignation	N;NOM;NEUT;SG	N;FEM;SG
označenie	dénomination	označenie	dénomination	N;NOM;NEUT;SG	N;FEM;SG
označenie	appellation	označenie	appellation	N;NOM;NEUT;SG	N;FEM;SG
označenie	indication	označenie	indication	N;NOM;NEUT;SG	N;FEM;SG
označenie	étiquetage	označenie	étiquetage	N;NOM;NEUT;SG	N;MASC;SG
označenie	identification	označenie	identification	N;NOM;NEUT;SG	N;FEM;SG
druhá	second	druhý	second	ADJ;NOM;FEM;SG	ADJ;MASC;SG
druhá	deuxième	druhý	deuxième	ADJ;NOM;FEM;SG	ADJ;MASC;SG
druhá	deuxieme	druhý	deuxieme	ADJ;NOM;FEM;SG	ADJ;MASC;SG
druhá	seconde	druhý	second	ADJ;NOM;FEM;SG	ADJ;FEM;SG
mužstvo	virilité	mužstvo	virilité	N;NOM;NEUT;SG	N;FEM;SG
mužstvo	équipe	mužstvo	équipe	N;NOM;NEUT;SG	N;FEM;SG
mužstvo	equipe	mužstvo	equipe	N;NOM;NEUT;SG	N;FEM;SG
musí	doit	musieť	devoir	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IND;SG;3;PRS;FIN
jazyk	langue	jazyk	langue	N;INAN;NOM;MASC;SG	N;FEM;SG
jazyk	langage	jazyk	langage	N;INAN;NOM;MASC;SG	N;MASC;SG
obvode	périmètre	obvod	périmètre	N;INAN;NOM;MASC;SG	N;MASC;SG
predtým	auparavant	predtým	auparavant	ADV	ADV
predtým	précédemment	predtým	précédemment	ADV	ADV
predtým	auparavant	predtým	auparavant	ADV	ADV
finále	finale	fináľ	finale	N;INAN;NOM;MASC;SG	N;FEM;SG
finále	finale	fináľ	finale	N;INAN;NOM;MASC;SG	N;FEM;SG
činnosť	activité	činnosť	activité	N;NOM;FEM;SG	N;FEM;SG
vojna	guerre	vojna	guerre	N;NOM;FEM;SG	N;FEM;SG
vojna	war	vojna	war	N;NOM;FEM;SG	N;SG
vrch	top	vrch	top	N;INAN;NOM;MASC;SG	N;MASC;SG
súťaže	compétitions	súťaž	compétition	N;NOM;FEM;PL	N;FEM;PL
súťaže	compétitions	súťaž	compétition	N;NOM;FEM;PL	N;FEM;PL
väčšinou	principalement	väčšinou	principalement	ADV	ADV
väčšinou	essentiellement	väčšinou	essentiellement	ADV	ADV
väčšinou	surtout	väčšinou	surtout	ADV	ADV
pracoval	fonctionné	pracovať	fonctionner	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
pracoval	travaillé	pracovať	travailler	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
pas	passeport	pas	passeport	N;INAN;NOM;MASC;SG	N;MASC;SG
cesty	chemins	cesta	chemin	N;NOM;FEM;PL	N;MASC;PL
cesty	sentiers	cesta	sentier	N;NOM;FEM;PL	N;MASC;PL
cesty	routes	cesta	route	N;NOM;FEM;PL	N;FEM;PL
cesty	itinéraires	cesta	itinéraire	N;NOM;FEM;PL	N;MASC;PL
cesty	routes	cesta	route	N;NOM;FEM;PL	N;FEM;PL
cesty	chemins	cesta	chemin	N;NOM;FEM;PL	N;MASC;PL
šírka	latitude	šírka	latitude	N;NOM;FEM;SG	N;FEM;SG
šírka	largeur	šírka	largeur	N;NOM;FEM;SG	N;FEM;SG
základné	essentiel	základný	essentiel	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
