dan	그리고	dan	그리고	CONJ	CONJ
dimulai	시작되었습니다	dimulai	시작+되+었+습니다	V;SG;PASS	V
dimulai	시작했습니다	dimulai	시작+하+었+습니다	V;SG;PASS	V
dimulai	시작됨	dimulai	시작+되+ㄴ	V;SG;PASS	V
masalah	문제	masalah	문제	N;SG	N
masalah	문제	masalah	문제	N;SG	N
masalah	문제	masalah	문제	N;SG	N
masalah	쟁점	masalah	쟁점	N;SG	N
masalah	문제	masalah	문제	N;SG	N
pihak	파티	pihak	파티	N;SG	N
pihak	파티	pihak	파티	N;SG	N
kerja	직장	kerja	직장	N;SG	N
kerja	작업	kerja	작업	N;SG	N
serial	직렬	serial	직렬	N	N
tanaman	식물	tanaman	식물	N;SG	N
tanaman	식물학	tanaman	식물학	N;SG	N
tanaman	농작물이	tanaman	농작물+이	N;SG	N
tanaman	농작물	tanaman	농작물	N;SG	N
tanaman	곡물	tanaman	곡물	N;SG	N
tanaman	식물	tanaman	식물	N;SG	N
tanaman	식물학	tanaman	식물학	N;SG	N
tanaman	농작물	tanaman	농작물	N;SG	N
penulis	작가	pentulis	작가	N;SG	N
penulis	작가	pentulis	작가	N;SG	N
penulis	제작자	pentulis	제작자	N;SG	N
penulis	작성자	pentulis	작성자	N;SG	N
penulis	작가	pentulis	작가	N;SG	N
penulis	작가	pentulis	작가	N;SG	N
penulis	저자	pentulis	저자	N;SG	N
penulis	제작자	pentulis	제작자	N;SG	N
penulis	작성자	pentulis	작성자	N;SG	N
gol	목표	gol	목표	N;SG	N
gol	목표	gol	목표	N;SG	N
hak	권리	hak	권리	N;SG	N
pertempuran	전투	pertempuran	전투	N;SG	N
pertempuran	컴뱃	pertempuran	컴뱃	N;SG	N
pertempuran	전투	pertempuran	전투	N;SG	N
pertempuran	전투	pertempuran	전투	N;SG	N
selalu	항상	selalu	항상	ADV	ADV
selalu	언제나	selalu	언제나	ADV	ADV
alat	공구	alat	공구	N;SG	N
alat	도구	alat	도구	N;SG	N
alat	도구	alat	도구	N;SG	N
pemimpin	지도자	penpimpin	지도자	N;SG	N
pemimpin	지도자	penpimpin	지도자	N;SG	N
permainan	게임	permainan	게임	N;SG	N
permainan	게임	permainan	게임	N;SG	N
permainan	경기	permainan	경기	N;SG	N
permainan	게임	permainan	게임	N;SG	N
perubahan	변화	perubahan	변화	N;SG	N
perubahan	변경	perubahan	변경	N;SG	N
perubahan	변화	perubahan	변화	N;SG	N
perubahan	변경	perubahan	변경	N;SG	N
model	모델	model	모델	N;SG	N
model	모형	model	모형	N;SG	N
model	모델	model	모델	N;SG	N
model	모형	model	모형	N;SG	N
warna	색깔	warna	색깔	N;SG	N
taman	공원	taman	공원	N;SG	N
taman	공원	taman	공원	N;SG	N
produksi	생산	produksi	생산	N;SG	N
produksi	제작	produksi	제작	N;SG	N
operasi	작전	operasi	작전	N;SG	N
operasi	운영	operasi	운영	N;SG	N
operasi	작동	operasi	작동	N;SG	N
operasi	작전	operasi	작전	N;SG	N
operasi	수술	operasi	수술	N;SG	N
operasi	외과	operasi	외+과	N;SG	N
karier	경력	karier	경력	N;SG	N
karier	직업	karier	직업	N;SG	N
aktor	배우	aktor	배우	N;SG	N
aktor	배우	aktor	배우	N;SG	N
fakultas	학부	fakultas	학부	N;SG	N
fakultas	교수	fakultas	교수	N;SG	N
menulis	쓰기	mentulis	쓰+기	V;SG;ACT	V
menulis	글쓰기	mentulis	글쓰기	V;SG;ACT	V
menulis	쓰기	mentulis	쓰+기	V;SG;ACT	V
menulis	쓰기	mentulis	쓰+기	V;SG;ACT	V
menulis	글쓰기	mentulis	글쓰기	V;SG;ACT	V
memulai	시작되었습니다	menmulai	시작+되+었+습니다	V;SG;ACT	V
memulai	시작했습니다	menmulai	시작+하+었+습니다	V;SG;ACT	V
memulai	시작됨	menmulai	시작+되+ㄴ	V;SG;ACT	V
contoh	표본	contoh	표본	N;SG	N
contoh	샘플링	contoh	샘플링	N;SG	N
contoh	샘플	contoh	샘플	N;SG	N
contoh	인스턴스	contoh	인스턴스	N;SG	N
contoh	예제	contoh	예제	N;SG	N
contoh	예시	contoh	예시	N;SG	N
contoh	예시	contoh	예시	N;SG	N
contoh	예제	contoh	예제	N;SG	N
belakang	후방	belakang	후방	N;SG	N
hampir	거의	hampir	거의	ADV	ADV
komputer	컴퓨터	komputer	컴퓨터	N;SG	N
komputer	컴퓨팅	komputer	컴퓨팅	N;SG	N
komputer	컴퓨터	komputer	컴퓨터	N;SG	N
bunga	꽃이	bunga	꽃+이	N;SG	N
bunga	꽃이	bunga	꽃+이	N;SG	N
perjanjian	협정	perjanjian	협정	N;SG	N
perjanjian	합의	perjanjian	합의	N;SG	N
perjanjian	조약	perjanjian	조약	N;SG	N
perjanjian	협약	perjanjian	협약	N;SG	N
perjanjian	협정	perjanjian	협정	N;SG	N
lembaga	기관	lembaga	기관	N;SG	N
daya	전력	daya	전력	N;SG	N
daya	권력	daya	권력	N;SG	N
spons	스폰지	spons	스폰지	N;SG	N
usia	연령	usia	연령	N;SG	N
usia	나이	usia	나이	N;SG	N
usia	연령	usia	연령	N;SG	N
serangan	공격	serangan	공격	N;SG	N
serangan	공격	serangan	공격	N;SG	N
serangan	폭행	serangan	폭행	N;SG	N
serangan	공격	serangan	공격	N;SG	N
masjid	모스크	masjid	모스크	N;SG	N
masjid	사원	masjid	사원	N;SG	N
masjid	모스크	masjid	모스크	N;SG	N
warga	주민들	warga	주민+들	N;SG	N
warga	시민	warga	시민	N;SG	N
warga	시민들	warga	시민+들	N;SG	N
warga	시민	warga	시민	N;SG	N
unit	단위계	unit	단위계	N;SG	N
lingkungan	환경	lingkungan	환경	N;SG	N
lingkungan	환경	lingkungan	환경	N;SG	N
kode	부호	kode	부호	N;SG	N
penggunaan	사용법	pengunaan	사용법	N;SG	N
penggunaan	사용량	pengunaan	사용량	N;SG	N
penggunaan	사용	pengunaan	사용	N;SG	N
penggunaan	사용	pengunaan	사용	N;SG	N
penggunaan	이용	pengunaan	이용	N;SG	N
penggunaan	사용	pengunaan	사용	N;SG	N
kadang	가끔	kadang	가끔	ADV	ADV
kadang	때때로	kadang	때때로	ADV	ADV
mobil	자동차	mobil	자동차	N;SG	N
mobil	차량	mobil	차량	N;SG	N
mobil	자동차	mobil	자동차	N;SG	N
mobil	자동차	mobil	자동차	N;SG	N
mobil	차량	mobil	차량	N;SG	N
menghasilkan	생성하기	menhasilkan	생성+하+기	V;SG;ACT	V
jam	영업시간	jam	영업+시간	N;SG	N
jam	시간	jam	시간	N;SG	N
jam	시간	jam	시간	N;SG	N
jam	시계	jam	시계	N;SG	N
jam	클럭	jam	클럭	N;SG	N
kantor	사무실	kantor	사무실	N;SG	N
kantor	사무소	kantor	사무소	N;SG	N
kantor	사무실	kantor	사무실	N;SG	N
malam	저녁	malam	저녁	N;SG	N
tangan	핸드	tangan	핸드	N;SG	N
usaha	노력	usaha	노력	N;SG	N
usaha	벤처	usaha	벤처	N;SG	N
pertanian	농장	pertanian	농장	N;SG	N
pertanian	농장이	pertanian	농장+이	N;SG	N
pertanian	농업	pertanian	농업	N;SG	N
pertanian	농지	pertanian	농지	N;SG	N
pertanian	농장	pertanian	농장	N;SG	N
pertanian	농업	pertanian	농업	N;SG	N
pertanian	농장	pertanian	농장	N;SG	N
pertanian	농업	pertanian	농업	N;SG	N
gerakan	모션	gerakan	모션	N;SG	N
gerakan	운동	gerakan	운동	N;SG	N
ikan	물고기	ikan	물고기	N;SG	N
gedung	건물	gedung	건물	N;SG	N
gedung	건축	gedung	건축	N;SG	N
gedung	빌딩	gedung	빌딩	N;SG	N
gedung	건물	gedung	건물	N;SG	N
gedung	건축물	gedung	건축물	N;SG	N
gedung	건물들	gedung	건물+들	N;SG	N
gedung	빌딩	gedung	빌딩	N;SG	N
image	그림	image	그림	N	N
berisi	포함함	berisi	포함+하+ㅁ	V;SG;ACT	V
berisi	포함됨	berisi	포함+되+ㄴ	V;SG;ACT	V
sakit	통증	sakit	통증	N;SG	N
sakit	통증이	sakit	통증+이	N;SG	N
sakit	고통	sakit	고통	N;SG	N
pemilihan	선택	penpilihan	선택	N;SG	N
belajar	공부하기	belajar	공부+하+기	V;SG	V
belajar	공부해	belajar	공부+하+어	V;SG	V
belajar	공부하기	belajar	공부+하+기	V;SG	V
alkitab	성경	alkitab	성경	N;SG	N
alkitab	성경	alkitab	성경	N;SG	N
tugas	직업	tugas	직업	N;SG	N
tugas	작업	tugas	작업	N;SG	N
tugas	태스크	tugas	태스크	N;SG	N
tugas	작업	tugas	작업	N;SG	N
produk	제품	produk	제품	N;SG	N
produk	상품	produk	상품	N;SG	N
produk	제품	produk	제품	N;SG	N
kekuatan	체력	kekuatan	체력	N;SG	N
kekuatan	전력	kekuatan	전력	N;SG	N
kekuatan	권력	kekuatan	권력	N;SG	N
mengatakan	말했다	menkatakan	말하+었+다	V;SG;ACT	V
stadium	경기장	stadium	경기장	N	N
stadium	스타디움	stadium	스타디움	N	N
hati	심장	hati	심장	N;SG	N
hati	마음	hati	마음	N;SG	N
pendek	짧은	pendek	짧+ㄴ	ADJ;SG	ADJ
ahli	전문가들	ahli	전문가+들	N;SG	N
natural	자연	natural	자연	N	N
natural	천연	natural	천연	N	N
studi	공부	studi	공부	N;SG	N
studi	연구	studi	연구	N;SG	N
studi	공부	studi	공부	N;SG	N
karakter	성격	karakter	성격	N;SG	N
karakter	문자	karakter	문자	N;SG	N
karakter	인물	karakter	인물	N;SG	N
karakter	문자	karakter	문자	N;SG	N
karakter	등장인물	karakter	등장+인물	N;SG	N
final	기말고사	final	기말고사	N	N
final	결승전	final	결승전	N	N
final	결승전	final	결승전	N	N
final	결승	final	결승	N	N
kampung	마을	kampung	마을	N;SG	N
list	목록	list	목록	N	N
list	명단	list	명단	N	N
rendah	낮은	rendah	낮+ㄴ	ADJ;SG	ADJ
rendah	낮음	rendah	낮+ㅁ	ADJ;SG	ADJ
peristiwa	이벤트	peristiwa	이벤트	N;SG	N
peristiwa	이벤트	peristiwa	이벤트	N;SG	N
peristiwa	행사	peristiwa	행사	N;SG	N
perjalanan	여행	perjalanan	여행	N;SG	N
perjalanan	여행	perjalanan	여행	N;SG	N
burung	조류	burung	조류	N;SG	N
burung	새들	burung	새+들	N;SG	N
kaum	민속	kaum	민속	N;SG	N
huruf	글꼴	huruf	글꼴	N;SG	N
huruf	편지	huruf	편지	N;SG	N
huruf	편지	huruf	편지	N;SG	N
dimana	어디서	dimana	어디+서	ADV	ADV
dimana	어디에	dimana	어디+에	ADV	ADV
dimana	어디로	dimana	어디+로	ADV	ADV
teman	친구	teman	친구	N;SG	N
teman	친구들이	teman	친구+들+이	N;SG	N
teman	친구들	teman	친구+들	N;SG	N
teman	친구	teman	친구	N;SG	N
cepat	빠른	cepat	빠르+ㄴ	ADJ;SG	ADJ
cepat	빠르다	cepat	빠르+다	ADJ;SG	ADJ
kesehatan	체력	kesehatan	체력	N;SG	N
kesehatan	건강	kesehatan	건강	N;SG	N
mahasiswa	학생	mahasiswa	학생	N;SG	N
mahasiswa	학생들	mahasiswa	학생+들	N;SG	N
mahasiswa	유학생	mahasiswa	유학생	N;SG	N
mahasiswa	학생	mahasiswa	학생	N;SG	N
pengembangan	개발	penkembangan	개발	N;SG	N
pengembangan	발달	penkembangan	발달	N;SG	N
dipakai	사용함	dipakai	사용+하+ㅁ	V;SG;PASS	V
dipakai	사용됨	dipakai	사용+되+ㄴ	V;SG;PASS	V
sel	세포	sel	세포	N;SG	N
sel	세포	sel	세포	N;SG	N
istana	궁전	istana	궁전	N;SG	N
kekuasaan	전력	kekuasaan	전력	N;SG	N
kekuasaan	권력	kekuasaan	권력	N;SG	N
hewan	동물들	hewan	동물+들	N;SG	N
hewan	동물	hewan	동물	N;SG	N
hewan	동물	hewan	동물	N;SG	N
hewan	동물학	hewan	동물학	N;SG	N
tiba	도착하다	tiba	도착+하+다	V;SG	V
tiba	도착했다	tiba	도착+하+었+다	V;SG	V
jabatan	제목	jabatan	제목	N;SG	N
jabatan	직위	jabatan	직위	N;SG	N
jabatan	포지션	jabatan	포지션	N;SG	N
dinasti	왕조	dinasti	왕조	N	N
dinasti	왕조	dinasti	왕조	N	N
festival	축제	festival	축제	N	N
festival	축제	festival	축제	N	N
objek	객체	objek	객체	N;SG	N
objek	개체	objek	개체	N;SG	N
objek	대상	objek	대상	N;SG	N
objek	천체	objek	천체	N;SG	N
objek	객체	objek	객체	N;SG	N
objek	개체	objek	개체	N;SG	N
objek	물체	objek	물체	N;SG	N
objek	천체	objek	천체	N;SG	N
perkembangan	개발	perkembangan	개발	N;SG	N
perkembangan	발달	perkembangan	발달	N;SG	N
perkembangan	성장	perkembangan	성장	N;SG	N
perkembangan	증가	perkembangan	증가	N;SG	N
perkembangan	진행	perkembangan	진행	N;SG	N
keluar	끝내기	keluar	끝내+기	V;SG;ACT	V
keluar	끝내기	keluar	끝내+기	V;SG;ACT	V
status	상태	status	상태	N;SG	N
sebenarnya	실제로	sebenarnya	실제로	ADV	ADV
kekaisaran	제국	kekaisaran	제국	N;SG	N
berwarna	화려하다	berwarna	화려+하+다	V;SG;ACT	V
peran	역할	peran	역할	N;SG	N
peran	역할	peran	역할	N;SG	N
kuat	강한	kuat	강하+ㄴ	ADJ;SG	ADJ
total	총액	total	총액	N;SG	N
total	전체	total	전체	N;SG	N
total	합계	total	합계	N;SG	N
teori	이론	teori	이론	N;SG	N
teori	이론	teori	이론	N;SG	N
saudara	형제들	saudara	형제+들	N;SG	N
saudara	형제자매	saudara	형제+자매	N;SG	N
saudara	자매들	saudara	자매+들	N;SG	N
saudara	형제자매	saudara	형제+자매	N;SG	N
saudara	남매	saudara	남매	N;SG	N
panas	뜨거운	panas	뜨겁+ㄴ	ADJ;SG	ADJ
jarak	거리	jarak	거리	N;SG	N
jarak	간격	jarak	간격	N;SG	N
kisah	이야기	kisah	이야기	N;SG	N
kisah	스토리	kisah	스토리	N;SG	N
kisah	소식	kisah	소식	N;SG	N
tanda	태그	tanda	태그	N;SG	N
tanda	기호	tanda	기호	N;SG	N
tanda	서명	tanda	서명	N;SG	N
tanda	태그	tanda	태그	N;SG	N
alasan	이유	alasan	이유	N;SG	N
alasan	이유	alasan	이유	N;SG	N
arah	방향	arah	방향	N;SG	N
arah	방향	arah	방향	N;SG	N
penelitian	조사	pentelitian	조사	N;SG	N
penelitian	연구	pentelitian	연구	N;SG	N
divisi	사단	divisi	사단	N;SG	N
divisi	디비전	divisi	디비전	N;SG	N
divisi	분열	divisi	분열	N;SG	N
uang	돈이	uang	돈+이	N;SG	N
pohon	나무	pohon	나무	N;SG	N
pohon	나무들	pohon	나무+들	N;SG	N
pohon	나무	pohon	나무	N;SG	N
kemampuan	능력	kemampuan	능력	N;SG	N
kemampuan	능력자	kemampuan	능력자	N;SG	N
kemampuan	능력	kemampuan	능력	N;SG	N
kemampuan	능력	kemampuan	능력	N;SG	N
kemampuan	기술	kemampuan	기술	N;SG	N
kemampuan	실력	kemampuan	실력	N;SG	N
kemampuan	스킬	kemampuan	스키+ㄹ	N;SG	N
kemampuan	솜씨	kemampuan	솜씨	N;SG	N
keadaan	상태	keadaan	상태	N;SG	N
keadaan	국가	keadaan	국가	N;SG	N
dusun	마을	dusun	마을	N;SG	N
medan	지형	medan	지형	N;SG	N
file	파일	file	파일	N;SG	N
file	파일	file	파일	N;SG	N
keputusan	의사결정	keputusan	의사+결정	N;SG	N
keputusan	결정	keputusan	결정	N;SG	N
keputusan	결정	keputusan	결정	N;SG	N
kematian	죽음	kematian	죽음	N;SG	N
kematian	사망	kematian	사망	N;SG	N
kematian	죽음	kematian	죽음	N;SG	N
berat	무거운	berat	무겁+ㄴ	ADJ;SG	ADJ
daun	나뭇잎	daun	나뭇잎	N;SG	N
daun	나뭇잎	daun	나뭇잎	N;SG	N
benda	객체	benda	객체	N;SG	N
benda	개체	benda	개체	N;SG	N
benda	물체	benda	물체	N;SG	N
benda	천체	benda	천체	N;SG	N
batas	한계	batas	한계	N;SG	N
batas	제한	batas	제한	N;SG	N
batas	국경	batas	국경	N;SG	N
batas	경계	batas	경계	N;SG	N
batas	한계	batas	한계	N;SG	N
batas	제한	batas	제한	N;SG	N
batas	경계	batas	경계	N;SG	N
berita	뉴스	berita	뉴스	N;SG	N
berita	소식	berita	소식	N;SG	N
berita	이야기	berita	이야기	N;SG	N
berita	스토리	berita	스토리	N;SG	N
berita	소식	berita	소식	N;SG	N
perangkat	기기	perangkat	기기	N;SG	N
perangkat	단말기	perangkat	단말기	N;SG	N
perangkat	장치	perangkat	장치	N;SG	N
perangkat	기기	perangkat	기기	N;SG	N
perangkat	장치	perangkat	장치	N;SG	N
meninggalkan	떠나기	mentinggalkan	떠나+기	V;SG;ACT	V
meninggalkan	떠나기	mentinggalkan	떠나+기	V;SG;ACT	V
kondisi	조건	kondisi	조건	N;SG	N
kondisi	조건	kondisi	조건	N;SG	N
senjata	무기	senjata	무기	N;SG	N
senjata	무기	senjata	무기	N;SG	N
senjata	총기	senjata	총기	N;SG	N
mudah	쉬운	mudah	쉽+ㄴ	ADJ;SG	ADJ
mudah	쉬워	mudah	쉽+어	ADJ;SG	ADJ
mudah	아쉬운	mudah	아쉽+ㄴ	ADJ;SG	ADJ
menengah	미디어	menengah	미디어	N;SG	N
menengah	중간	menengah	중간	N;SG	N
menengah	중간	menengah	중간	N;SG	N
fungsi	함수	fungsi	함수	N;SG	N
fungsi	함수	fungsi	함수	N;SG	N
aktris	배우	aktris	배우	N;SG	N
aktris	여배우	aktris	여배우	N;SG	N
layanan	서비스	layanan	서비스	N;SG	N
layanan	서비스	layanan	서비스	N;SG	N
kimia	화학물질	kimia	화학+물질	N;SG	N
kimia	화학	kimia	화학	N;SG	N
kimia	화학물질	kimia	화학+물질	N;SG	N
kimia	화학	kimia	화학	N;SG	N
kimia	화학	kimia	화학	N;SG	N
naskah	사본	naskah	사본	N;SG	N
naskah	문자	naskah	문자	N;SG	N
naskah	스크립트	naskah	스크립트	N;SG	N
barang	상품	barang	상품	N;SG	N
barang	항목	barang	항목	N;SG	N
barang	품목	barang	품목	N;SG	N
barang	아이템	barang	아이템	N;SG	N
barang	상품	barang	상품	N;SG	N
barang	물품	barang	물품	N;SG	N
barang	상품	barang	상품	N;SG	N
barang	항목	barang	항목	N;SG	N
barang	품목	barang	품목	N;SG	N
barang	아이템	barang	아이템	N;SG	N
populasi	인구	populasi	인구	N;SG	N
populasi	인구순	populasi	인구순	N;SG	N
populasi	인구	populasi	인구	N;SG	N
ayah	아버지	ayah	아버지	N;SG	N
peringkat	평가	peringkat	평가	N;SG	N
peringkat	계급	peringkat	계급	N;SG	N
peringkat	계급	peringkat	계급	N;SG	N
peringkat	순위	peringkat	순위	N;SG	N
peringkat	평가	peringkat	평가	N;SG	N
jatuh	떨어지고	jatuh	떨어지+고	V;SG;ACT	V
jatuh	떨어지는	jatuh	떨어지+는	V;SG;ACT	V
jatuh	떨어지지	jatuh	떨어지+지	V;SG;ACT	V
jatuh	떨어지는	jatuh	떨어지+는	V;SG;ACT	V
penyakit	질환	pensakit	질환	N;SG	N
penyakit	질병	pensakit	질병	N;SG	N
penyakit	질환	pensakit	질환	N;SG	N
penyakit	질병	pensakit	질병	N;SG	N
penyakit	질병	pensakit	질병	N;SG	N
penyakit	질병	pensakit	질병	N;SG	N
komunitas	공동체	komunitas	공동체	N;SG	N
komunitas	공동체	komunitas	공동체	N;SG	N
fasilitas	시설	fasilitas	시설	N;SG	N
fasilitas	시설	fasilitas	시설	N;SG	N
kasus	케이스	kasus	케이스	N;SG	N
kasus	사례	kasus	사례	N;SG	N
kasus	케이스	kasus	케이스	N;SG	N
kasus	사례	kasus	사례	N;SG	N
komunikasi	의사소통	komunikasi	의사+소통	N;SG	N
komunikasi	커뮤니케이션	komunikasi	커뮤니케이션	N;SG	N
komunikasi	소통	komunikasi	소통	N;SG	N
komunikasi	통신	komunikasi	통신	N;SG	N
komunikasi	커뮤니케이션	komunikasi	커뮤니케이션	N;SG	N
komunikasi	통신	komunikasi	통신	N;SG	N
tambahan	연장	tambahan	연장	N;SG	N
tambahan	보충제	tambahan	보충제	N;SG	N
istri	아내	istri	아내	N;SG	N
judul	제목	judul	제목	N;SG	N
judul	제목	judul	제목	N;SG	N
wisata	관광	wisata	관광	N;SG	N
wisata	여행	wisata	여행	N;SG	N
wisata	투어	wisata	투+어	N;SG	N
wisata	투어	wisata	투+어	N;SG	N
wisata	관광	wisata	관광	N;SG	N
wisata	구경	wisata	구경	N;SG	N
wisata	여행	wisata	여행	N;SG	N
bandara	공항	bandara	공항	N;SG	N
bandara	국제공항	bandara	국제공항	N;SG	N
bandara	공항	bandara	공항	N;SG	N
olahraga	스포츠	olahraga	스포츠	N;SG	N
olahraga	스포츠	olahraga	스포츠	N;SG	N
bisnis	업체	bisnis	업체	N;SG	N
bisnis	사업	bisnis	사업	N;SG	N
titik	점수	titik	점수	N;SG	N
unsur	원소	unsur	원소	N;SG	N
unsur	요소	unsur	요소	N;SG	N
unsur	원소	unsur	원소	N;SG	N
pria	멘트	pria	멘트	N;SG	N
pria	남성	pria	남성	N;SG	N
pria	남자	pria	남자	N;SG	N
pria	남자	pria	남자	N;SG	N
pria	남성	pria	남성	N;SG	N
pria	사람	pria	사람	N;SG	N
pengetahuan	지식인	pengetahuan	지식인	N;SG	N
pengetahuan	지식	pengetahuan	지식	N;SG	N
mendukung	지원	mendukung	지원	N;SG;ACT	N
mendukung	후원	mendukung	후원	N;SG;ACT	N
kebijakan	정책	kebijakan	정책	N;SG	N
kebijakan	방침	kebijakan	방침	N;SG	N
kebijakan	정책	kebijakan	정책	N;SG	N
struktur	구조물	struktur	구조물	N;SG	N
struktur	구조	struktur	구조	N;SG	N
struktur	구조물	struktur	구조물	N;SG	N
struktur	구조	struktur	구조	N;SG	N
terlihat	표시됨	terlihat	표시+되+ㄴ	V;SG;PASS	V
oksigen	산소	oksigen	산소	N;SG	N
memutuskan	결정하기	menputuskan	결정+하+기	V;SG;ACT	V
sastra	문학	sastra	문학	N	N
sastra	문학	sastra	문학	N	N
digital	디지털	digital	디지털	N;SG	N
ibukota	자본	ibukota	자본	N;SG	N
ibukota	자본주의	ibukota	자본주의	N;SG	N
laboratorium	연구실	laboratorium	연구실	N	N
laboratorium	실험실	laboratorium	실험실	N	N
laboratorium	실험실	laboratorium	실험실	N	N
laboratorium	연구소	laboratorium	연구소	N	N
laboratorium	연구실	laboratorium	연구실	N	N
laboratorium	연구소	laboratorium	연구소	N	N
laboratorium	실험실	laboratorium	실험실	N	N
peserta	참가자	peserta	참가자	N;SG	N
peserta	참가자	peserta	참가자	N;SG	N
peserta	참석자	peserta	참석자	N;SG	N
peserta	참석자	peserta	참석자	N;SG	N
hotel	호텔	hotel	호텔	N;SG	N
hotel	호텔	hotel	호텔	N;SG	N
novel	소설	novel	소설	N	N
novel	소설	novel	소설	N	N
sifat	특성	sifat	특성	N;SG	N
sifat	자산	sifat	자산	N;SG	N
sifat	속성	sifat	속성	N;SG	N
listrik	전력	listrik	전력	N;SG	N
listrik	전기	listrik	전기	N;SG	N
listrik	전기	listrik	전기	N;SG	N
listrik	전기	listrik	전기	N;SG	N
maskapai	항공	maskapai	항공	N	N
maskapai	항공사	maskapai	항공사	N	N
perdagangan	상거래	perdagangan	상거래	N;SG	N
perdagangan	상업	perdagangan	상업	N;SG	N
perdagangan	트레이딩	perdagangan	트레이딩	N;SG	N
perdagangan	거래	perdagangan	거래	N;SG	N
perdagangan	무역	perdagangan	무역	N;SG	N
perdagangan	무역	perdagangan	무역	N;SG	N
serangga	곤충	serangga	곤충	N;SG	N
serangga	곤충	serangga	곤충	N;SG	N
serangga	곤충	serangga	곤충	N;SG	N
pos	우편	pos	우편	N;SG;ACT	N
meminta	요청함	menpinta	요청함	V;SG;ACT	V
energi	에너지	energi	에너지	N;SG	N
meningkatkan	개선하기	mentingkatkan	개선+하+기	V;SG;ACT	V
meningkatkan	개선하기	mentingkatkan	개선+하+기	V;SG;ACT	V
darah	혈액	darah	혈액	N;SG	N
pasal	기사	pasal	기사	N;SG	N
siswa	학생	siswa	학생	N;SG	N
siswa	학생들	siswa	학생+들	N;SG	N
siswa	유학생	siswa	유학생	N;SG	N
siswa	학생	siswa	학생	N;SG	N
keuangan	재무	keuangan	재무	N;SG	N
keuangan	금융	keuangan	금융	N;SG	N
keuangan	재무	keuangan	재무	N;SG	N
keuangan	재정	keuangan	재정	N;SG	N
keuangan	금융	keuangan	금융	N;SG	N
keuangan	재정	keuangan	재정	N;SG	N
kemungkinan	확률	kemungkinan	확률	N;SG	N
kemungkinan	가능	kemungkinan	가능	N;SG	N
kemungkinan	가능성	kemungkinan	가능성	N;SG	N
kemungkinan	가능성	kemungkinan	가능성	N;SG	N
kemungkinan	가능성	kemungkinan	가능성	N;SG	N
imam	성직자	imam	성직자	N;SG	N
imam	사제들	imam	사제+들	N;SG	N
berakhir	종료되었습니다	berakhir	종료+되+었+습니다	V;SG;ACT	V
pimpinan	지도력	pimpinan	지도력	N;SG	N
kebudayaan	문화	kebudayaan	문화	N;SG	N
kemerdekaan	독립	kemerdekaan	독립	N;SG	N
kemerdekaan	독립운동	kemerdekaan	독립+운동	N;SG	N
publik	공공	publik	공공	N	N
publik	공개	publik	공개	N	N
publik	공중	publik	공중	N	N
sutradara	감독	sutradara	감독	N;SG	N
sutradara	감독	sutradara	감독	N;SG	N
angka	수치	angka	수치	N;SG	N
