van	від	van	від	ADP	ADP;GEN
begon	почався	beginnen	початися	V;SG;PST;FIN	V;PFV;MASC;IND;SG;PST;FIN
begon	почалось	beginnen	початися	V;SG;PST;FIN	V;PFV;NEUT;IND;SG;PST;FIN
begon	почався	beginnen	початися	V;SG;PST;FIN	V;PFV;MASC;IND;SG;PST;FIN
bezocht	відвідала	bezoeken	відвідати	V;V.PTCP	V;PFV;FEM;IND;SG;PST;FIN
bezocht	відвідали	bezoeken	відвідати	V;V.PTCP	V;PFV;IND;PL;PST;FIN
bezocht	відвідав	bezoeken	відвідати	V;V.PTCP	V;PFV;MASC;IND;SG;PST;FIN
bezocht	відвідував	bezoeken	відвідувати	V;V.PTCP	V;IPFV;MASC;IND;SG;PST;FIN
nieuw	нові	nieuw	новий	ADJ	ADJ;NOM;PL
nieuw	нове	nieuw	новий	ADJ	ADJ;NOM;NEUT;SG
nieuw	нова	nieuw	новий	ADJ	ADJ;NOM;FEM;SG
nieuw	новий	nieuw	новий	ADJ	ADJ;NOM;MASC;SG
nummer	число	nummer	число	N;MASC+FEM;SG	N;INAN;NOM;NEUT;SG
nummer	кількість	nummer	кількість	N;MASC+FEM;SG	N;INAN;NOM;FEM;SG
nummer	номер	nummer	номер	N;MASC+FEM;SG	N;INAN;NOM;MASC;SG
nummer	номера	nummer	номера	N;MASC+FEM;SG	N;INAN;GEN;MASC;SG
nummer	конкурс	nummer	конкурс	N;MASC+FEM;SG	N;INAN;NOM;MASC;SG
nummer	пісня	nummer	пісня	N;MASC+FEM;SG	N;INAN;NOM;FEM;SG
lang	довгий	lang	довгий	ADJ	ADJ;NOM;MASC;SG
lang	довга	lang	довга	ADJ	ADJ;NOM;FEM;SG
lang	довгі	lang	довгий	ADJ	ADJ;NOM;PL
tekst	текст	tekst	текст	N;MASC+FEM;SG	N;INAN;NOM;MASC;SG
beste	найкраща	goed	найкращий	ADJ;RL	ADJ;NOM;RL;FEM;SG
beste	найкращі	goed	найкращий	ADJ;RL	ADJ;NOM;RL;PL
vinden	знайти	vinden	знайти	V;NFIN	V;PFV;NFIN
vinden	знайдіть	vinden	знайти	V;NFIN	V;PFV;IMP;PL;2;FIN
pagina	сторінку	pagina	сторінка	N;MASC+FEM;SG	N;INAN;ACC;FEM;SG
pagina	сторінка	pagina	сторінка	N;MASC+FEM;SG	N;INAN;NOM;FEM;SG
noord	північ	noord	північ	N;NEUT;SG	N;INAN;NOM;FEM;SG
bron	джерело	bron	джерело	N;MASC+FEM;SG	N;INAN;NOM;NEUT;SG
district	улус	district	улус	N;NEUT;SG	N;INAN;NOM;MASC;SG
district	округ	district	округ	N;NEUT;SG	N;INAN;NOM;MASC;SG
district	район	district	район	N;NEUT;SG	N;INAN;NOM;MASC;SG
daarna	потім	daarna	потім	ADV	ADV
daarna	тоді	daarna	тоді	ADV	ADV
band	гурт	band	гурт	N;MASC+FEM;SG	N;INAN;NOM;MASC;SG
west	захід	west	захід	N;MASC+FEM;SG	N;INAN;NOM;MASC;SG
soorten	види	soort	вид	N;PL	N;INAN;NOM;MASC;PL
soorten	типи	soort	тип	N;PL	N;INAN;NOM;MASC;PL
dec	схилення	dec	схилення	N;MASC+FEM;SG	N;INAN;NOM;NEUT;SG
dec	схил	dec	схила	N;MASC+FEM;SG	N;INAN;NOM;MASC;SG
vorm	форму	vorm	форма	N;MASC+FEM;SG	N;INAN;ACC;FEM;SG
vorm	форма	vorm	форма	N;MASC+FEM;SG	N;INAN;NOM;FEM;SG
vorm	форму	vorm	форма	N;MASC+FEM;SG	N;INAN;ACC;FEM;SG
vorm	форма	vorm	форма	N;MASC+FEM;SG	N;INAN;NOM;FEM;SG
beschreven	описано	beschrijven	описати	V;V.PTCP	V;PFV;IND;0;FIN
gebouwd	побудовано	bouwen	побудовати	V;V.PTCP	V;PFV;IND;0;FIN
gebouwd	побудували	bouwen	побудувати	V;V.PTCP	V;PFV;IND;PL;PST;FIN
gebouwd	зібрано	bouwen	зібрати	V;V.PTCP	V;PFV;IND;0;FIN
gebouwd	побудовано	bouwen	побудовати	V;V.PTCP	V;PFV;IND;0;FIN
huidige	поточні	huidig	поточний	ADJ	ADJ;NOM;PL
huidige	поточний	huidig	поточний	ADJ	ADJ;NOM;MASC;SG
huidige	поточна	huidig	поточний	ADJ	ADJ;NOM;FEM;SG
actief	активна	actief	активний	ADJ	ADJ;NOM;FEM;SG
actief	активні	actief	активний	ADJ	ADJ;NOM;PL
actief	активне	actief	активний	ADJ	ADJ;NOM;NEUT;SG
actief	активним	actief	активний	ADJ	ADJ;INS;NEUT;SG
actief	активний	actief	активний	ADJ	ADJ;NOM;MASC;SG
wanneer	коли	wanneer	коли	ADV	ADV
toont	показує	tonen	показувати	V;SG;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN
toont	показує	tonen	показувати	V;SG;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN
klasse	клас	klasse	клас	N;MASC+FEM;SG	N;INAN;NOM;MASC;SG
dag	день	dag	день	N;MASC+FEM;SG	N;INAN;NOM;MASC;SG
dag	дню	dag	день	N;MASC+FEM;SG	N;INAN;DAT;MASC;SG
dag	дня	dag	день	N;MASC+FEM;SG	N;INAN;GEN;MASC;SG
uiteindelijk	безмежна	uiteindelijk	безмежний	ADJ	ADJ;NOM;FEM;SG
artikelen	статті	artikel	стаття	N;PL	N;INAN;NOM;FEM;PL
artikelen	статтями	artikel	стаття	N;PL	N;INAN;INS;FEM;PL
artikelen	статей	artikel	стаття	N;PL	N;INAN;GEN;FEM;PL
universiteit	університет	universiteit	університет	N;MASC+FEM;SG	N;INAN;NOM;MASC;SG
universiteit	коледж	universiteit	коледж	N;MASC+FEM;SG	N;INAN;NOM;MASC;SG
universiteit	коледжі	universiteit	коледжа	N;MASC+FEM;SG	N;INAN;NOM;MASC;SG
grootste	найбільші	groot	найбільший	ADJ;RL	ADJ;NOM;RL;PL
grootste	найбільша	groot	найбільший	ADJ;RL	ADJ;NOM;RL;FEM;SG
grootste	найбільшу	groot	найбільший	ADJ;RL	ADJ;ACC;RL;FEM;SG
grootste	найбільшим	groot	найбільший	ADJ;RL	ADJ;INS;RL;NEUT;SG
grootste	найбільших	groot	найбільший	ADJ;RL	ADJ;GEN;RL;PL
grootste	найбільші	groot	найбільший	ADJ;RL	ADJ;NOM;RL;PL
grootste	найбільша	groot	найбільший	ADJ;RL	ADJ;NOM;RL;FEM;SG
vader	тато	vader	тато	N;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
vader	батька	vader	батько	N;MASC+FEM;SG	N;ANIM;ACC;MASC;SG
vader	батько	vader	батько	N;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
vader	батьку	vader	батько	N;MASC+FEM;SG	N;ANIM;VOC;MASC;SG
vader	отець	vader	отець	N;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
belgische	бельгійські	belgisch	бельгійський	ADJ	ADJ;NOM;PL
belgische	бельгійський	belgisch	бельгійський	ADJ	ADJ;NOM;MASC;SG
indeling	зриву	indeling	зриву	N;MASC+FEM;SG	N;INAN;NOM;MASC;SG
indeling	компонування	indeling	компонування	N;MASC+FEM;SG	N;INAN;NOM;NEUT;SG
indeling	розкладка	indeling	розкладка	N;MASC+FEM;SG	N;INAN;NOM;FEM;SG
indeling	класифікація	indeling	класифікація	N;MASC+FEM;SG	N;INAN;NOM;FEM;SG
indeling	формат	indeling	формат	N;MASC+FEM;SG	N;INAN;NOM;MASC;SG
indeling	форматування	indeling	форматування	N;MASC+FEM;SG	N;INAN;NOM;NEUT;SG
opnieuw	знов	opnieuw	знов	ADV	ADV
opnieuw	знову	opnieuw	знову	ADV	ADV
hadden	мали	hebben	мати	V;PL;PST;FIN	V;IPFV;IND;PL;PST;FIN
serie	серія	serie	серія	N;MASC+FEM;SG	N;INAN;NOM;FEM;SG
serie	ряд	serie	ряд	N;MASC+FEM;SG	N;INAN;NOM;MASC;SG
rol	роль	rol	роль	N;MASC+FEM;SG	N;INAN;NOM;FEM;SG
rol	прокручування	rol	прокручування	N;MASC+FEM;SG	N;INAN;NOM;NEUT;SG
figuur	фігура	figuur	фігура	N;MASC+FEM;SG	N;INAN;NOM;FEM;SG
oorlog	війна	oorlog	війна	N;MASC+FEM;SG	N;INAN;NOM;FEM;SG
oorlog	війни	oorlog	війна	N;MASC+FEM;SG	N;INAN;NOM;FEM;SG
geschiedenis	журнал	geschiedenis	журнал	N;MASC+FEM;SG	N;INAN;NOM;MASC;SG
geschiedenis	історія	geschiedenis	історія	N;MASC+FEM;SG	N;INAN;NOM;FEM;SG
vervolgens	послідовно	vervolgens	послідовно	ADV	ADV
landen	країн	land	країна	N;PL	N;INAN;GEN;FEM;PL
landen	країни	land	країна	N;PL	N;INAN;NOM;FEM;PL
huis	будинок	huis	будинок	N;NEUT;SG	N;INAN;NOM;MASC;SG
huis	дім	huis	дім	N;NEUT;SG	N;INAN;NOM;MASC;SG
huis	домівка	huis	домівка	N;NEUT;SG	N;INAN;NOM;FEM;SG
stond	стояв	staan	стояти	V;SG;PST;FIN	V;IPFV;MASC;IND;SG;PST;FIN
shift	зсув	shift	зсувати	N;MASC+FEM;SG	N;INAN;NOM;MASC;SG
finale	фінал	finale	фінал	N;MASC+FEM;SG	N;INAN;NOM;MASC;SG
finale	фінал	finale	фінал	N;MASC+FEM;SG	N;INAN;NOM;MASC;SG
opgericht	заснував	oprichten	заснувати	V;V.PTCP	V;PFV;MASC;IND;SG;PST;FIN
opgericht	засновано	oprichten	засновати	V;V.PTCP	V;PFV;IND;0;FIN
opgericht	встановлено	oprichten	встановити	V;V.PTCP	V;PFV;IND;0;FIN
nationale	національна	nationaal	національний	ADJ	ADJ;NOM;FEM;SG
nationale	національне	nationaal	національний	ADJ	ADJ;NOM;NEUT;SG
nationale	національний	nationaal	національний	ADJ	ADJ;NOM;MASC;SG
nationale	національні	nationaal	національний	ADJ	ADJ;NOM;PL
amerikaans	американський	amerikaans	американський	ADJ	ADJ;NOM;MASC;SG
amerikaans	американські	amerikaans	американський	ADJ	ADJ;NOM;PL
amerikaans	американська	amerikaans	американський	ADJ	ADJ;NOM;FEM;SG
amerikaans	американської	amerikaans	американський	ADJ	ADJ;GEN;FEM;SG
europese	європейський	Europees	європейський	ADJ	ADJ;NOM;MASC;SG
europese	європейські	Europees	європейський	ADJ	ADJ;NOM;PL
europese	європейська	Europees	європейський	ADJ	ADJ;NOM;FEM;SG
geheel	цілу	geheel	цілий	ADJ	ADJ;ACC;FEM;SG
geheel	цілий	geheel	цілий	ADJ	ADJ;NOM;MASC;SG
geheel	ціла	geheel	цілий	ADJ	ADJ;NOM;FEM;SG
boek	книжка	boek	книжка	N;NEUT;SG	N;INAN;NOM;FEM;SG
boek	книга	boek	книга	N;NEUT;SG	N;INAN;NOM;FEM;SG
indonesië	індонезія	indonesië	індонезія	N;MASC+FEM;SG	N;INAN;NOM;FEM;SG
stadium	стадіон	stadium	стадіон	N;NEUT;SG	N;INAN;NOM;MASC;SG
stadium	стедіум	stadium	стедія	N;NEUT;SG	N;INAN;NOM;MASC;SG
stadium	стадія	stadium	стадія	N;NEUT;SG	N;INAN;NOM;FEM;SG
geboren	народився	geboren	народитися	V;V.PTCP	V;PFV;MASC;IND;SG;PST;FIN
geboren	народилась	geboren	народитися	V;V.PTCP	V;PFV;FEM;IND;SG;PST;FIN
geboren	народилася	geboren	народитися	V;V.PTCP	V;PFV;FEM;IND;SG;PST;FIN
altijd	завжди	altijd	завжди	ADV	ADV
vrouw	жінка	vrouw	жінка	N;MASC+FEM;SG	N;ANIM;NOM;FEM;SG
vrouw	самка	vrouw	самка	N;MASC+FEM;SG	N;ANIM;NOM;FEM;SG
vrouw	жінка	vrouw	жінка	N;MASC+FEM;SG	N;ANIM;NOM;FEM;SG
vrouw	дружині	vrouw	дружина	N;MASC+FEM;SG	N;ANIM;DAT;FEM;SG
vrouw	дружина	vrouw	дружина	N;MASC+FEM;SG	N;ANIM;NOM;FEM;SG
soms	інколи	soms	інколи	ADV	ADV
soms	деколи	soms	деколи	ADV	ADV
soms	іноді	soms	іноді	ADV	ADV
dood	мертвий	dood	мертвий	ADJ	ADJ;NOM;MASC;SG
meestal	зазвичай	meestal	зазвичай	ADV	ADV
meestal	здебільшого	meestal	здебільшого	ADV	ADV
meestal	переважно	meestal	переважно	ADV	ADV
muziek	музика	muziek	музика	N;MASC+FEM;SG	N;INAN;NOM;FEM;SG
muziek	музику	muziek	музика	N;MASC+FEM;SG	N;INAN;ACC;FEM;SG
partij	вечірка	partij	вечірка	N;MASC+FEM;SG	N;INAN;NOM;FEM;SG
partij	партії	partij	партія	N;MASC+FEM;SG	N;INAN;GEN;FEM;SG
partij	партія	partij	партія	N;MASC+FEM;SG	N;INAN;NOM;FEM;SG
geval	регістр	geval	регістр	N;NEUT;SG	N;INAN;NOM;MASC;SG
geval	справа	geval	справа	N;NEUT;SG	N;INAN;NOM;FEM;SG
geval	випадок	geval	випадок	N;NEUT;SG	N;INAN;NOM;MASC;SG
voetballer	футболіст	voetballer	футболіст	N;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
wereld	світ	wereld	світ	N;MASC+FEM;SG	N;INAN;NOM;MASC;SG
wereld	світе	wereld	світи	N;MASC+FEM;SG	N;INAN;NOM;MASC;SG
einde	кінець	einde	кінець	N;NEUT;SG	N;INAN;NOM;MASC;SG
einde	закінчення	einde	закінчення	N;NEUT;SG	N;INAN;NOM;NEUT;SG
einde	кінець	einde	кінець	N;NEUT;SG	N;INAN;NOM;MASC;SG
geschreven	писав	schrijven	писати	V;V.PTCP	V;IPFV;MASC;IND;SG;PST;FIN
geschreven	записано	schrijven	записати	V;V.PTCP	V;PFV;IND;0;FIN
geschreven	написано	schrijven	написати	V;V.PTCP	V;PFV;IND;0;FIN
informatie	інформація	informatie	інформація	N;MASC+FEM;SG	N;INAN;NOM;FEM;SG
lange	довгий	lang	довгий	ADJ	ADJ;NOM;MASC;SG
lange	довга	lang	довга	ADJ	ADJ;NOM;FEM;SG
lange	довгі	lang	довгий	ADJ	ADJ;NOM;PL
kinderen	діти	kind	дитина	N;PL	N;ANIM;NOM;FEM;PL
kinderen	дітям	kind	дитина	N;PL	N;ANIM;DAT;FEM;PL
kinderen	дітьми	kind	дитина	N;PL	N;ANIM;INS;FEM;PL
kinderen	дітлахи	kind	дітлах	N;PL	N;ANIM;INS;MASC;PL
kinderen	дітки	kind	дитка	N;PL	N;ANIM;NOM;MASC;PL
kinderen	діти	kind	дитина	N;PL	N;ANIM;NOM;FEM;PL
kinderen	дітьми	kind	дитина	N;PL	N;ANIM;INS;FEM;PL
kinderen	дітей	kind	дитина	N;PL	N;ANIM;ACC;FEM;PL
midden	посередині	midden	посередина	ADV	ADV
open	відкрита	open	відкритий	ADJ	ADJ;PFV;NOM;FEM;SG;V.PTCP;PASS
open	відкриті	open	відкритий	ADJ	ADJ;PFV;NOM;PL;V.PTCP;PASS
open	відкритий	open	відкритий	ADJ	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
bekende	відома	bekend	відомий	ADJ	ADJ;NOM;FEM;SG
bekende	відоме	bekend	відомий	ADJ	ADJ;NOM;NEUT;SG
bekende	відомі	bekend	відомий	ADJ	ADJ;NOM;PL
eerder	раніше	eerder	раніше	ADV	ADV;CMPR
eerder	раніше	eerder	раніше	ADV	ADV;CMPR
geven	віддавали	geven	віддавати	V;NFIN	V;IPFV;IND;PL;PST;FIN
geven	віддавати	geven	віддавати	V;NFIN	V;IPFV;NFIN
geven	віддаю	geven	віддавати	V;NFIN	V;IPFV;IND;SG;1;PRS;FIN
geven	даючи	geven	давати	V;NFIN	V;IPFV;PRS;V.CVB
geven	даєш	geven	давати	V;NFIN	V;IPFV;IND;SG;2;PRS;FIN
geven	віддам	geven	відди	V;NFIN	V;PFV;IND;SG;2;FIN
geven	дайте	geven	дати	V;NFIN	V;IPFV;IMP;PL;2;FIN
geven	надати	geven	надати	V;NFIN	V;PFV;NFIN
museum	музей	museum	музей	N;NEUT;SG	N;INAN;NOM;MASC;SG
nemen	веду	nemen	вести	V;NFIN	V;IPFV;IND;SG;1;PRS;FIN
nemen	взяти	nemen	взяти	V;NFIN	V;PFV;NFIN
nemen	беру	nemen	бера	V;NFIN	V;IPFV;IND;SG;1;PRS;FIN
nemen	візьму	nemen	узяти	V;NFIN	V;PFV;IND;SG;1;FUT;FIN
nemen	бери	nemen	бера	V;NFIN	V;IPFV;IMP;SG;2;FIN
nemen	візьми	nemen	узяти	V;NFIN	V;PFV;IMP;SG;2;FIN
nemen	взяти	nemen	взяти	V;NFIN	V;PFV;NFIN
hoewel	хоча	hoewel	хоча	CONJ	CONJ
hoewel	хоча	hoewel	хоча	CONJ	CONJ
snel	швидкі	snel	швидкий	ADJ	ADJ;NOM;PL
snel	швидке	snel	швидке	ADJ	ADJ;NOM;NEUT;SG
snel	швидка	snel	швидкий	ADJ	ADJ;NOM;FEM;SG
snel	швидкий	snel	швидкий	ADJ	ADJ;NOM;MASC;SG
snel	швидкі	snel	швидкий	ADJ	ADJ;NOM;PL
snel	швидке	snel	швидке	ADJ	ADJ;NOM;NEUT;SG
snel	швидка	snel	швидкий	ADJ	ADJ;NOM;FEM;SG
snel	швидкий	snel	швидкий	ADJ	ADJ;NOM;MASC;SG
eind	кінець	eind	кінець	N;NEUT;SG	N;INAN;NOM;MASC;SG
eind	закінчення	eind	закінчення	N;NEUT;SG	N;INAN;NOM;NEUT;SG
departement	департамент	departement	департамент	N;NEUT;SG	N;INAN;NOM;MASC;SG
departement	відділ	departement	відділ	N;NEUT;SG	N;INAN;NOM;MASC;SG
lichaam	тіло	lichaam	тіло	N;NEUT;SG	N;INAN;NOM;NEUT;SG
lichaam	тіла	lichaam	тіло	N;NEUT;SG	N;INAN;NOM;NEUT;SG
census	перепис	census	перепис	N;NEUT;SG	N;INAN;NOM;MASC;SG
gespeeld	грали	spelen	грати	V;V.PTCP	V;IPFV;IND;PL;PST;FIN
gespeeld	грала	spelen	грати	V;V.PTCP	V;IPFV;FEM;IND;SG;PST;FIN
gespeeld	грав	spelen	грати	V;V.PTCP	V;IPFV;MASC;IND;SG;PST;FIN
bestaan	існують	bestaan	існувати	V;NFIN	V;IPFV;IND;PL;3;PRS;FIN
bestaan	існує	bestaan	існувати	V;NFIN	V;IPFV;IND;SG;3;PRS;FIN
wie	хто	wie	хто	PRO;3	PRO;ANIM;NOM;MASC;SG
iemand	хтось	iemand	хтось	PRO;3	PRO;ANIM;NOM
iemand	кимось	iemand	хтися	PRO;3	PRO;ANIM;INS;NEUT;SG
iemand	когось	iemand	хтось	PRO;3	PRO;ANIM;ACC
iemand	хтось	iemand	хтось	PRO;3	PRO;ANIM;NOM
iemand	кимось	iemand	хтися	PRO;3	PRO;ANIM;INS;NEUT;SG
iemand	когось	iemand	хтось	PRO;3	PRO;ANIM;ACC
iemand	хтось	iemand	хтось	PRO;3	PRO;ANIM;NOM
wedstrijd	гра	wedstrijd	гра	N;MASC+FEM;SG	N;INAN;NOM;FEM;SG
wedstrijd	гру	wedstrijd	гра	N;MASC+FEM;SG	N;INAN;ACC;FEM;SG
wedstrijd	конкурс	wedstrijd	конкурс	N;MASC+FEM;SG	N;INAN;NOM;MASC;SG
wedstrijd	євробачення	wedstrijd	євробачення	N;MASC+FEM;SG	N;INAN;NOM;NEUT;SG
britse	британська	brits	британський	ADJ	ADJ;NOM;FEM;SG
britse	британські	brits	британський	ADJ	ADJ;NOM;PL
taxonomische	таксономічна	taxonomisch	таксономічний	ADJ	ADJ;NOM;FEM;SG
school	школа	school	школа	N;MASC+FEM;SG	N;INAN;NOM;FEM;SG
school	училище	school	училище	N;MASC+FEM;SG	N;INAN;NOM;NEUT;SG
daarom	тому	daarom	тому	ADV	ADV
versie	версія	versie	версія	N;MASC+FEM;SG	N;INAN;NOM;FEM;SG
eiland	острів	eiland	острів	N;NEUT;SG	N;INAN;NOM;MASC;SG
nooit	ніколи	nooit	ніколи	ADV	ADV
geeft	повертається	geven	повертатися	V;SG;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN
geeft	повертає	geven	повертати	V;SG;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN
geeft	подано	geven	подати	V;SG;PRS;FIN	V;PFV;IND;0;FIN
geeft	дає	geven	давати	V;SG;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN
diverse	різноманітні	divers	різноманітний	ADJ	ADJ;NOM;PL
diverse	різні	divers	різний	ADJ	ADJ;NOM;PL
diverse	різні	divers	різний	ADJ	ADJ;NOM;PL
diverse	різне	divers	різний	ADJ	ADJ;NOM;NEUT;SG
dier	тварина	dier	тварина	N;NEUT;SG	N;ANIM;NOM;FEM;SG
duits	німецька	duits	німецький	ADJ	ADJ;NOM;FEM;SG
duits	німецькою	duits	німецький	ADJ	ADJ;INS;FEM;SG
duits	німецький	duits	німецький	ADJ	ADJ;NOM;MASC;SG
lijn	лінія	lijn	лінія	N;MASC+FEM;SG	N;INAN;NOM;FEM;SG
lijn	рядок	lijn	рядок	N;MASC+FEM;SG	N;INAN;NOM;MASC;SG
lijn	рядка	lijn	рядок	N;MASC+FEM;SG	N;INAN;GEN;MASC;SG
slag	битва	slag	битво	N;MASC+FEM;SG	N;INAN;NOM;FEM;SG
slag	бій	slag	бій	N;MASC+FEM;SG	N;INAN;NOM;MASC;SG
slag	інсульт	slag	інсульт	N;MASC+FEM;SG	N;INAN;NOM;MASC;SG
anders	інакше	anders	інакше	ADV	ADV
park	парк	park	парк	N;NEUT;SG	N;INAN;NOM;MASC;SG
vrij	вільна	vrij	вільний	ADJ	ADJ;NOM;FEM;SG
vrij	безкоштовне	vrij	безкоштовний	ADJ	ADJ;NOM;NEUT;SG
vrij	вільний	vrij	вільний	ADJ	ADJ;NOM;MASC;SG
belangrijke	важлива	belangrijk	важливий	ADJ	ADJ;NOM;FEM;SG
belangrijke	важливі	belangrijk	важливий	ADJ	ADJ;NOM;PL
belangrijke	важливий	belangrijk	важливий	ADJ	ADJ;NOM;MASC;SG
belangrijke	важливе	belangrijk	важливий	ADJ	ADJ;NOM;NEUT;SG
toegevoegd	додано	toevoegen	додати	V;V.PTCP	V;PFV;IND;0;FIN
leger	армії	leger	армія	N;NEUT;SG	N;INAN;GEN;FEM;SG
leger	армія	leger	армія	N;NEUT;SG	N;INAN;NOM;FEM;SG
leger	військо	leger	військо	N;NEUT;SG	N;INAN;NOM;NEUT;SG
overleden	помер	overlijden	померти	V;V.PTCP	V;PFV;MASC;IND;SG;PST;FIN
overleden	померла	overlijden	померти	V;V.PTCP	V;PFV;FEM;IND;SG;PST;FIN
oost	схід	oost	схід	N;MASC+FEM;SG	N;INAN;NOM;MASC;SG
opgenomen	записано	opnemen	записати	V;V.PTCP	V;PFV;IND;0;FIN
opgenomen	записав	opnemen	записати	V;V.PTCP	V;PFV;MASC;IND;SG;PST;FIN
spelers	гравців	speler	гравець	N;PL	N;ANIM;ACC;MASC;PL
spelers	гравці	speler	гравка	N;PL	N;ANIM;NOM;MASC;PL
leden	учасники	lid	учасник	N;PL	N;ANIM;NOM;MASC;PL
leden	члени	lid	член	N;PL	N;ANIM;NOM;MASC;PL
bureau	агенція	bureau	агенція	N;NEUT;SG	N;INAN;NOM;FEM;SG
bureau	агентство	bureau	агентство	N;NEUT;SG	N;INAN;NOM;NEUT;SG
bureau	бюро	bureau	бюро	N;NEUT;SG	N;INAN;NOM;NEUT;SG
bureau	офіс	bureau	офіс	N;NEUT;SG	N;INAN;NOM;MASC;SG
bureau	стіл	bureau	стіл	N;NEUT;SG	N;INAN;NOM;MASC;SG
speelt	грає	spelen	грати	V;SG;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN
speelt	відтворює	spelen	відтворювати	V;SG;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN
wetenschappelijk	науковий	wetenschappelijk	науковий	ADJ	ADJ;NOM;MASC;SG
wetenschappelijk	наукових	wetenschappelijk	науковий	ADJ	ADJ;GEN;PL
wetenschappelijk	наукова	wetenschappelijk	науковий	ADJ	ADJ;NOM;FEM;SG
onderdeel	компонент	onderdeel	компонент	N;NEUT;SG	N;INAN;NOM;MASC;SG
onderdeel	компонента	onderdeel	компонент	N;NEUT;SG	N;INAN;NOM;FEM;SG
delen	поширити	delen	поширити	V;NFIN	V;PFV;NFIN
delen	поділитися	delen	поділитися	V;NFIN	V;PFV;NFIN
delen	поділитись	delen	поділитися	V;NFIN	V;PFV;NFIN
belangrijkste	основне	belangrijk	основний	ADJ;RL	ADJ;NOM;NEUT;SG
bijna	майже	bijna	майже	ADV	ADV
