une	eine	un	ein	DET;INDF;FEM;SG	DET;NOM;INDF;FEM;SG
compétition	wettkampf	compétition	wettkampf	N;FEM;SG	N
britannique	britisch	britannique	britisch	ADJ;MASC;SG	ADJ
porte	tor	porte	tor	N;FEM;SG	N;NOM;NEUT;SG
porte	tür	porte	tür	N;FEM;SG	N
hommes	männer	homme	männer	N;MASC;PL	N;NOM;MASC;PL
hommes	herren	homme	herr	N;MASC;PL	N;NOM;PL
hommes	männer	homme	männer	N;MASC;PL	N;NOM;MASC;PL
hommes	männchen	homme	männchen	N;MASC;PL	N;NOM;PL
bataille	kampf	bataille	kampfen	N;FEM;SG	N;SG
bataille	schlacht	bataille	schlacht	N;FEM;SG	N;NOM;FEM;SG
demi	hälfte	demi	Hälfte	ADJ;MASC;SG	ADJ
demi	halb	demi	halb	ADJ;MASC;SG	ADJ
siège	siege	siège	siegen	N;MASC;SG	N;NOM
siège	belagerung	siège	belagerung	N;MASC;SG	N;NOM;FEM;SG
siège	sitz	siège	sitz	N;MASC;SG	N;NOM;MASC;SG
siège	sitz	siège	sitz	N;MASC;SG	N;NOM;MASC;SG
siège	sitz	siège	sitz	N;MASC;SG	N;NOM;MASC;SG
personnes	personen	personne	Person	N;FEM;PL	N;NOM;FEM;PL
personnes	leute	personne	leute	N;FEM;PL	N;NOM;PL
personnes	menschen	personne	menschen	N;FEM;PL	N;NOM;PL
personnes	personen	personne	Person	N;FEM;PL	N;NOM;FEM;PL
nommé	genannt	nommer	nennen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
nommé	benannte	nommer	benennen	V;MASC;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
nommé	benannt	nommer	benennen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
nommé	ernannt	nommer	ernennen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
route	strecke	route	strecken	N;FEM;SG	N;SG
route	schnellstraße	route	schnellstraße	N;FEM;SG	N;NOM;FEM;SG
route	landstraße	route	landstraße	N;FEM;SG	N;NOM;FEM;SG
finale	finale	finale	final	N;FEM;SG	N;NOM;NEUT;SG
finale	finale	finale	final	N;FEM;SG	N;NOM;NEUT;SG
finale	abschlussprüfung	finale	abschlussprüfung	N;FEM;SG	N;NOM;FEM;SG
finale	finale	finale	final	N;FEM;SG	N;NOM;NEUT;SG
finale	endspiel	finale	endspiel	N;FEM;SG	N;NOM;SG
finale	endrunde	finale	endrunde	N;FEM;SG	N;SG
jeune	jung	jeune	jung	ADJ;MASC;SG	ADJ
jeune	jungen	jeune	jung	ADJ;MASC;SG	ADJ
jeune	jugend	jeune	jugend	ADJ;MASC;SG	ADJ
match	spiel	match	spielen	N;MASC;SG	N;NOM;NEUT;SG
match	spiel	match	spielen	N;MASC;SG	N;NOM;NEUT;SG
match	übereinstimmung	match	übereinstimmung	N;MASC;SG	N;NOM;FEM;SG
long	lang	long	lang	ADJ;MASC;SG	ADJ
long	langen	long	lang	ADJ;MASC;SG	ADJ
long	langer	long	lang	ADJ;MASC;SG	ADJ
communauté	gemeinde	communauté	gemeinde	N;FEM;SG	N;NOM;FEM;SG
association	assoziation	association	assoziation	N;FEM;SG	N;NOM;FEM;SG
association	vereinigung	association	vereinigung	N;FEM;SG	N;NOM;FEM;SG
militaire	militär	militaire	militär	ADJ;MASC;SG	ADJ
militaire	militärisch	militaire	militärisch	ADJ;MASC;SG	ADJ
militaire	militärischen	militaire	militärisch	ADJ;MASC;SG	ADJ;ACC;SG
américaine	amerikaner	américain	amerikaner	ADJ;FEM;SG	ADJ
américaine	amerikanisches	américain	amerikanisch	ADJ;FEM;SG	ADJ;NOM;NEUT;SG
américaine	amerikanisch	américain	amerikanisch	ADJ;FEM;SG	ADJ
haut	hoch	haut	hoch	ADJ;MASC;SG	ADJ
haut	spitze	haut	spitz	ADJ;MASC;SG	ADJ
haut	oberteil	haut	oberteil	ADJ;MASC;SG	ADJ
haut	oberseite	haut	oberseite	ADJ;MASC;SG	ADJ
suisse	schweizer	suisse	schweizer	ADJ;MASC;SG	ADJ
beaucoup	viel	beaucoup	viel	ADV	ADV
dire	sagen	dire	sagen	V;NFIN	V;NFIN
dire	sagt	dire	sagen	V;NFIN	V;IND;SG;3;PRS;FIN
seul	einzig	seul	einzig	ADJ;MASC;SG	ADJ
buts	ziele	but	ziel	N;MASC;PL	N;NOM;NEUT;PL
buts	tore	but	tor	N;MASC;PL	N;NOM;NEUT;PL
buts	ziele	but	ziel	N;MASC;PL	N;NOM;NEUT;PL
enfants	kinder	enfant	kinder	N;MASC;PL	N;NOM;NEUT;PL
enfants	kindern	enfant	kindern	N;MASC;PL	N;NOM;NEUT;PL
enfants	kinder	enfant	kinder	N;MASC;PL	N;NOM;NEUT;PL
enfants	kindern	enfant	kindern	N;MASC;PL	N;NOM;NEUT;PL
enfants	kinder	enfant	kinder	N;MASC;PL	N;NOM;NEUT;PL
pouvoir	macht	pouvoir	machen	V;NFIN	V;IND;SG;3;PRS;FIN
but	ziel	but	ziel	N;MASC;SG	N;NOM;NEUT;SG
ailleurs	anderswo	ailleurs	anderswo	ADV	ADV
ailleurs	andernorts	ailleurs	andernorts	ADV	ADV
ailleurs	woanders	ailleurs	woanders	ADV	ADV
construction	konstruktion	construction	konstruktion	N;FEM;SG	N;SG
construction	bau	construction	bau	N;FEM;SG	N;SG
ancienne	antike	ancien	antik	ADJ;FEM;SG	ADJ;NOM;FEM;SG
ancienne	antiken	ancien	antik	ADJ;FEM;SG	ADJ;NOM
ancienne	altstadt	ancien	altstadt	ADJ;FEM;SG	ADJ
ancienne	alter	ancien	alt	ADJ;FEM;SG	ADJ
ancienne	alt	ancien	alt	ADJ;FEM;SG	ADJ
ancienne	ehemaliger	ancien	ehemalig	ADJ;FEM;SG	ADJ
premiers	erste	premier	erst	ADJ;MASC;PL	ADJ;NOM;FEM;PL
premiers	ersten	premier	erst	ADJ;MASC;PL	ADJ;NOM;PL
prend	nehmen	prendre	nehmen	V;IND;SG;3;PRS;FIN	V;NFIN
prend	übernehmen	prendre	übernehmen	V;IND;SG;3;PRS;FIN	V;NFIN
prend	nehme	prendre	nehmen	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
prend	nimmt	prendre	nehmen	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
présente	geschenken	présent	geschenken	ADJ;FEM;SG	ADJ
présente	anwesend	présent	anwesend	ADJ;FEM;SG	ADJ
présente	vorhanden	présent	vorhanden	ADJ;FEM;SG	ADJ
présente	geschenk	présent	geschenk	ADJ;FEM;SG	ADJ
ligue	liga	ligue	liga	N;FEM;SG	N;NOM;FEM;SG
public	öffentlicher	public	öffentlich	ADJ;MASC;SG	ADJ
public	öffentlichkeit	public	öffentlichkeit	ADJ;MASC;SG	ADJ
public	öffentlich	public	öffentlich	ADJ;MASC;SG	ADJ
pages	seite	page	seit	N;FEM;PL	N
externe	externen	externe	extern	ADJ;MASC;SG	ADJ
simple	einfaches	simple	einfach	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
simple	einfacher	simple	einfach	ADJ;MASC;SG	ADJ
simple	einfachen	simple	einfach	ADJ;MASC;SG	ADJ;ACC;SG
simple	einzelzimmer	simple	einzelzimmer	ADJ;MASC;SG	ADJ
dernière	letzte	dernier	letzt	ADJ;FEM;SG	ADJ;NOM;FEM;SG
dernière	letzter	dernier	letzt	ADJ;FEM;SG	ADJ;NOM;MASC;SG
dernière	letztes	dernier	letzt	ADJ;FEM;SG	ADJ;NOM;NEUT;SG
dernière	neuesten	dernier	neu	ADJ;FEM;SG	ADJ
dernière	letzte	dernier	letzt	ADJ;FEM;SG	ADJ;NOM;FEM;SG
chanson	lied	chanson	lied	N;FEM;SG	N;NOM;NEUT;SG
poste	beitrag	poste	beitregen	N;MASC;SG	N;SG
développement	entwicklung	développement	entwicklung	N;MASC;SG	N;NOM;FEM;SG
sortie	beenden	sortir	beenden	V;FEM;SG;PST;V.PTCP	V;NFIN
sortie	verlassen	sortir	verlassen	V;FEM;SG;PST;V.PTCP	V;NFIN
sortie	ausgehen	sortir	ausgehen	V;FEM;SG;PST;V.PTCP	V;NFIN
loi	gesetz	loi	gesetz	N;FEM;SG	N;NOM;NEUT;SG
loi	gesetz	loi	gesetz	N;FEM;SG	N;NOM;NEUT;SG
équipes	mannschaften	équipe	mannschaften	N;FEM;PL	N;NOM;PL
équipes	teams	équipe	teams	N;FEM;PL	N;NOM;NEUT;PL
côté	seite	côté	seit	N;MASC;SG	N
haute	hoch	haut	hoch	ADJ;FEM;SG	ADJ
vue	anzeigen	voir	anzeigen	V;FEM;SG;PST;V.PTCP	V;NFIN
fichier	akten	fichier	akt	N;MASC;SG	N
nombreuses	viele	nombreux	viel	ADJ;FEM;PL	ADJ;NOM;INDF;PL
nombreuses	zahlreiche	nombreux	zahlreich	ADJ;FEM;PL	ADJ;NOM;FEM;PL
nombreuses	vielen	nombreux	viel	ADJ;FEM;PL	ADJ;ACC;INDF;MASC;PL
nombreuses	zahlreiche	nombreux	zahlreich	ADJ;FEM;PL	ADJ;NOM;FEM;PL
nombreuses	zahlreich	nombreux	zahlreich	ADJ;FEM;PL	ADJ
nombreuses	zahlreichen	nombreux	zahlreich	ADJ;FEM;PL	ADJ;NOM;PL
parcours	strecke	parcours	strecken	N;MASC;SG	N;SG
recherche	suche	recherche	suchen	N;FEM;SG	N;NOM;FEM;SG
recherche	forschung	recherche	forschung	N;FEM;SG	N;NOM;FEM;SG
classement	rangliste	classement	ranglist	N;MASC;SG	N;NOM;FEM;SG
double	doppelzimmer	double	doppelzimmer	ADJ;MASC;SG	ADJ
double	doppelt	double	doppelt	ADJ;MASC;SG	ADJ
double	duplikat	double	duplikat	ADJ;MASC;SG	ADJ
double	zweifach	double	zweifach	ADJ;MASC;SG	ADJ
semble	scheint	sembler	scheinen	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
semble	erscheint	sembler	erscheinen	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
semble	scheint	sembler	scheinen	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
ici	hierher	ici	hierher	ADV	ADV
ici	hier	ici	hier	ADV	ADV
réalisé	gerichtet	réaliser	richten	V;MASC;SG;PST;V.PTCP	V;V.PTCP
réalisé	gelenkt	réaliser	lenken	V;MASC;SG;PST;V.PTCP	V;V.PTCP
réalisé	realisiert	réaliser	realisieren	V;MASC;SG;PST;V.PTCP	V;V.PTCP
réalisé	realisierte	réaliser	realisieren	V;MASC;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
réalisé	verwirklicht	réaliser	verwirklichen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
réalisé	realisiert	réaliser	realisieren	V;MASC;SG;PST;V.PTCP	V;V.PTCP
réalisé	realisierte	réaliser	realisieren	V;MASC;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
réalisé	verwirklicht	réaliser	verwirklichen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
existe	existieren	exister	existieren	V;IND;SG;3;PRS;FIN	V;NFIN
existe	existiert	exister	existieren	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
existe	existieren	exister	existieren	V;IND;SG;3;PRS;FIN	V;NFIN
existe	existiert	exister	existieren	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
six	sechs	six	sechs	NUM	NUM
créé	geschaffen	créer	schaffen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
créé	erzeugt	créer	erzeugen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
créé	erstellt	créer	erstellen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
créé	erschaffen	créer	erschaffen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
créé	erstellte	créer	erstellt	V;MASC;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
devant	vor	devant	vor	ADP	ADP
écrit	geschrieben	écrire	schreiben	V;MASC;SG;PST;V.PTCP	V;V.PTCP
écrit	geschrieben	écrire	schreiben	V;MASC;SG;PST;V.PTCP	V;V.PTCP
écrit	schrieb	écrire	schreiben	V;MASC;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
petite	kleines	petit	klein	ADJ;FEM;SG	ADJ;NOM;NEUT;SG
petite	kleiner	petit	klein	ADJ;FEM;SG	ADJ
petite	klein	petit	klein	ADJ;FEM;SG	ADJ
petite	kleiner	petit	klein	ADJ;FEM;SG	ADJ
petite	klein	petit	klein	ADJ;FEM;SG	ADJ
bois	wald	bois	wald	N;MASC;SG	N;NOM;MASC;SG
bois	holz	bois	holz	N;MASC;SG	N;NOM;NEUT;SG
bois	holz	bois	holz	N;MASC;SG	N;NOM;NEUT;SG
retour	rückgabe	retour	rückgabe	N;MASC;SG	N;SG
numéro	anzahl	numéro	anzahl	N;MASC;SG	N;SG
numéro	zahl	numéro	zahl	N;MASC;SG	N;NOM;FEM;SG
principale	wichtigste	principal	wichtig	ADJ;FEM;SG	ADJ;NOM;FEM;SG
principale	schulleiter	principal	schulleit	ADJ;FEM;SG	ADJ
sainte	heilig	saint	heilig	ADJ;FEM;SG	ADJ
sainte	heiligen	saint	heilig	ADJ;FEM;SG	ADJ
sainte	heiliger	saint	heilig	ADJ;FEM;SG	ADJ
sainte	heiligen	saint	heilig	ADJ;FEM;SG	ADJ
sainte	heiliger	saint	heilig	ADJ;FEM;SG	ADJ
comté	landkreis	comté	landkreis	N;MASC;SG	N
second	zweiter	second	zweit	ADJ;MASC;SG	ADJ
gare	bahnhof	gare	bahnhof	N;FEM;SG	N;NOM;MASC;SG
terme	begriff	terme	begreifen	N;MASC;SG	N;MASC;SG
formation	ausbildung	formation	ausbildung	N;FEM;SG	N;FEM;SG
formation	schulung	formation	schulung	N;FEM;SG	N;NOM;FEM;SG
formation	fortbildung	formation	fortbildung	N;FEM;SG	N;NOM;FEM;SG
arts	künste	art	künsen	N;MASC;PL	N;PL
technique	technischer	technique	technisch	ADJ;MASC;SG	ADJ
technique	technischen	technique	technisch	ADJ;MASC;SG	ADJ;SG
technique	technisch	technique	technisch	ADJ;MASC;SG	ADJ
révolution	revolution	révolution	revolution	N;FEM;SG	N;NOM;FEM;SG
objet	thema	objet	thema	N;MASC;SG	N;NOM;NEUT;SG
question	frage	question	frage	N;FEM;SG	N;NOM;FEM;SG
question	fragestellung	question	fragestellung	N;FEM;SG	N;NOM;FEM;SG
lorsque	wenn	lorsque	wenn	CONJ	CONJ
cinéma	kino	cinéma	kino	N;MASC;SG	N;NOM;NEUT;SG
cinéma	kino	cinéma	kino	N;MASC;SG	N;NOM;NEUT;SG
plan	stadtplan	plan	stadtplan	N;MASC;SG	N
plan	plan	plan	plan	N;MASC;SG	N
médaille	medaille	médaille	medaill	N;FEM;SG	N;NOM;FEM;SG
œuvres	kunstwerke	œuvre	kunstwerk	N;FEM;PL	N;NOM;PL
œuvres	bauleistungen	œuvre	bauleistung	N;FEM;PL	N;NOM;FEM;PL
œuvres	werke	œuvre	werk	N;FEM;PL	N;NOM;NEUT;PL
zone	fläche	zone	fläche	N;FEM;SG	N;NOM;FEM;SG
compagnie	firma	compagnie	firma	N;FEM;SG	N;NOM;FEM;SG
italien	italienischer	italien	italienisch	ADJ;MASC;SG	ADJ
italien	italienisch	italien	italienisch	ADJ;MASC;SG	ADJ
films	folien	film	folien	N;MASC;PL	N;NOM;PL
surtout	besonders	surtout	besonders	ADV	ADV
surtout	vorallem	surtout	vorallem	ADV	ADV
surtout	insbesondere	surtout	insbesondere	ADV	ADV
surtout	meistens	surtout	meistens	ADV	ADV
surtout	meist	surtout	meist	ADV	ADV
surtout	größtenteils	surtout	größtenteils	ADV	ADV
parfois	manchmal	parfois	manchmal	ADV	ADV
parfois	mitunter	parfois	mitunter	ADV	ADV
parfois	zuweilen	parfois	zuweilen	ADV	ADV
rivière	fluss	rivière	flassen	N;FEM;SG	N;NOM;MASC;SG
jamais	niemals	jamais	niemals	ADV	ADV
jamais	nie	jamais	nie	ADV	ADV
jamais	jemals	jamais	jemals	ADV	ADV
jamais	je	jamais	je	ADV	ADV
jamais	niemals	jamais	niemals	ADV	ADV
vidéo	video	vidéo	video	N;MASC;SG	N;NOM;NEUT;SG
moyen	durchschnittlich	moyen	durchschnittlich	ADJ;MASC;SG	ADJ
bon	guten	bon	gut	ADJ;MASC;SG	ADJ;SG
bon	gute	bon	gut	ADJ;MASC;SG	ADJ;NOM;SG
bon	guter	bon	gut	ADJ;MASC;SG	ADJ;NOM;MASC
bon	gutes	bon	gut	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
bon	gut	bon	gut	ADJ;MASC;SG	ADJ
voix	abstimmung	voix	abstimmung	N;FEM;SG	N;NOM;FEM;SG
rouge	rot	rouge	rot	ADJ;MASC;SG	ADJ
district	landkreis	district	landkreis	N;MASC;SG	N
seulement	lediglich	seulement	lediglich	ADV	ADV
seulement	nur	seulement	nur	ADV	ADV
pont	brücke	pont	brücken	N;MASC;SG	N;NOM;FEM;SG
libre	frei	libre	frei	ADJ;MASC;SG	ADJ
libre	kostenlos	libre	kostenlos	ADJ;MASC;SG	ADJ
air	luft	air	lüfen	N;MASC;SG	N;NOM;FEM;SG
festival	volksfest	festival	volksfest	N;MASC;SG	N;NOM;NEUT;SG
grands	großen	grand	groß	ADJ;MASC;PL	ADJ;PL
grands	große	grand	groß	ADJ;MASC;PL	ADJ;NOM;FEM;PL
grands	groß	grand	groß	ADJ;MASC;PL	ADJ
grands	großer	grand	groß	ADJ;MASC;PL	ADJ
gauche	linker	gauche	link	ADJ;MASC;SG	ADJ
travaux	bauleistungen	travail	bauleistung	N;MASC;PL	N;NOM;FEM;PL
travaux	werke	travail	werk	N;MASC;PL	N;NOM;NEUT;PL
donne	geben	donner	geben	V;IND;SG;3;PRS;FIN	V;NFIN
donne	schenken	donner	schenken	V;IND;SG;3;PRS;FIN	V;NFIN
passe	bestanden	passer	bestehen	V;IND;SG;3;PRS;FIN	V;V.PTCP
passe	weitergeben	passer	weitergeben	V;IND;SG;3;PRS;FIN	V;NFIN
passe	übergeben	passer	übergeben	V;IND;SG;3;PRS;FIN	V;V.PTCP
passe	vergehen	passer	vergehen	V;IND;SG;3;PRS;FIN	V;V.PTCP
diffusion	ausstrahlung	diffusion	ausstrahlung	N;FEM;SG	N;NOM;FEM;SG
diffusion	verbreitung	diffusion	verbreitung	N;FEM;SG	N;NOM;FEM;SG
diffusion	ausstrahlung	diffusion	ausstrahlung	N;FEM;SG	N;NOM;FEM;SG
diffusion	verbreitung	diffusion	verbreitung	N;FEM;SG	N;NOM;FEM;SG
aide	hilfe	aide	helfen	N;FEM;SG	N;NOM;FEM;SG
aide	hilfe	aide	helfen	N;FEM;SG	N;NOM;FEM;SG
font	schriften	faire	schreifen	V;IND;PL;3;PRS;FIN	V;FIN
font	schriftarten	faire	schriftart	V;IND;PL;3;PRS;FIN	V;NFIN
réseau	vernetzung	réseau	vernetzung	N;MASC;SG	N;FEM;SG
utilisé	gebraucht	utiliser	brauchen|gebrauchen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
utilisé	benutzt	utiliser	benutzen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
utilisé	verwendete	utiliser	verwenden	V;MASC;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
utilisé	verwendet	utiliser	verwenden	V;MASC;SG;PST;V.PTCP	V;V.PTCP
victoire	sieg	victoire	seigen	N;FEM;SG	N;NOM;SG
victoire	gewinn	victoire	gewinn	N;FEM;SG	N
victoire	sieg	victoire	seigen	N;FEM;SG	N;NOM;SG
femmes	weibchen	femme	weibchen	N;FEM;PL	N;NOM;FEM;PL
femmes	weibchen	femme	weibchen	N;FEM;PL	N;NOM;FEM;PL
autour	rund	autour	rund	ADV	ADV
autour	herum	autour	herum	ADV	ADV
belge	belgisches	belge	belgisch	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
belge	belgischen	belge	belgisch	ADJ;MASC;SG	ADJ
certaines	einige	certain	einige	PRO;FEM;PL	PRO;NOM;INDF;PL
certaines	manche	certain	manch	PRO;FEM;PL	PRO;NOM;INDF;PL
certaines	einigen	certain	einige	PRO;FEM;PL	PRO;ACC;INDF;PL
espèces	arten	espèce	arten	N;FEM;PL	N;PL
monuments	sehenswürdigkeiten	monument	sehenswürdigkeiten	N;MASC;PL	N;NOM;FEM;PL
sens	sinne	sens	sinnen	N;MASC;SG	N
sens	sinne	sens	sinnen	N;MASC;SG	N
mis	setzen	mettre	setzen	V;MASC;SG;PST;V.PTCP	V;NFIN
mis	legen	mettre	legen	V;MASC;SG;PST;V.PTCP	V;NFIN
municipalité	gemeinde	municipalité	gemeinde	N;FEM;SG	N;NOM;FEM;SG
municipalité	kommune	municipalité	kommun	N;FEM;SG	N;NOM;FEM;SG
rencontre	tagung	rencontre	tagung	N;FEM;SG	N;NOM;FEM;SG
rencontre	besprechung	rencontre	besprechung	N;FEM;SG	N;SG
rencontre	sitzung	rencontre	sitzung	N;FEM;SG	N;SG
trop	ebenfalls	trop	ebenfalls	ADV	ADV
trop	auch	trop	auch	ADV	ADV
matchs	übereinstimmungen	match	übereinstimmung	N;MASC;PL	N;NOM;FEM;PL
matchs	spiele	match	spiel	N;MASC;PL	N;NOM;NEUT;PL
publié	publiziert	publier	publizieren	V;MASC;SG;PST;V.PTCP	V;V.PTCP
publié	veröffentlichte	publier	veröffentlichen	V;MASC;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
publié	erschienen	publier	erscheinen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
publié	veröffentlicht	publier	veröffentlichen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
publié	freigelassen	publier	freilassen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
publié	erschienen	publier	erscheinen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
publié	freigegeben	publier	freigeben	V;MASC;SG;PST;V.PTCP	V;V.PTCP
publié	veröffentlicht	publier	veröffentlichen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
publié	veröffentlichte	publier	veröffentlichen	V;MASC;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
publié	veröffentlichte	publier	veröffentlichen	V;MASC;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
publié	gepostet	publier	posten	V;MASC;SG;PST;V.PTCP	V;V.PTCP
publié	geschrieben	publier	schreiben	V;MASC;SG;PST;V.PTCP	V;V.PTCP
publié	veröffentlicht	publier	veröffentlichen	V;MASC;SG;PST;V.PTCP	V;V.PTCP
publié	gesendet	publier	senden	V;MASC;SG;PST;V.PTCP	V;V.PTCP
domaine	fläche	domaine	fläche	N;MASC;SG	N;NOM;FEM;SG
eux	ihnen	soi	sie	PRO;MASC;PL;3	PRO;DAT;PL;3
professeur	professor	professeur	professor	N;MASC;SG	N;NOM;MASC;SG
particulier	besonderen	particulier	besonder	ADJ;MASC;SG	ADJ;ACC;MASC;SG
scientifique	naturwissenschaften	scientifique	naturwissenschaft	ADJ;MASC;SG	ADJ
scientifique	wissenschaften	scientifique	wissenschaft	ADJ;MASC;SG	ADJ
scientifique	naturwissenschaft	scientifique	naturwissenschaft	ADJ;MASC;SG	ADJ
scientifique	informatiker	scientifique	informatik	ADJ;MASC;SG	ADJ
scientifique	wissenschaftler	scientifique	wissenschaftl	ADJ;MASC;SG	ADJ
scientifique	wissenschaftlerin	scientifique	wissenschaftlerin	ADJ;MASC;SG	ADJ;NOM;FEM;SG
scientifique	wissenschaftlich	scientifique	wissenschaftlich	ADJ;MASC;SG	ADJ
scientifique	wissenschaftlichen	scientifique	wissenschaftlich	ADJ;MASC;SG	ADJ
honneur	ehrung	honneur	ehrung	N;MASC;SG	N;SG
honneur	ehrung	honneur	ehrung	N;MASC;SG	N;SG
seule	einzig	seul	einzig	ADJ;FEM;SG	ADJ
rien	nichts	rien	nichts	PRO;SG	PRO;INDF
nouvelles	aktuell	nouveau	aktuell	ADJ;FEM;PL	ADJ
nouvelles	neuer	nouveau	neu	ADJ;FEM;PL	ADJ
nouvelles	neue	nouveau	neu	ADJ;FEM;PL	ADJ;NOM;FEM;PL
nouvelles	neu	nouveau	neu	ADJ;FEM;PL	ADJ
comte	zählung	comte	zählung	N;MASC;SG	N;SG
suivante	nächstes	suivant	nah	ADJ;FEM;SG	ADJ;NOM;NEUT;SG
suivante	nächster	suivant	nah	ADJ;FEM;SG	ADJ
fort	fort	fort	fort	ADV	ADV
journal	tageszeitung	journal	Tageszeitung	N;MASC;SG	N;NOM;FEM;SG
différents	verschieden	différent	verschieden	ADJ;MASC;PL	ADJ
différents	verschiedenen	différent	verschieden	ADJ;MASC;PL	ADJ;NOM;PL
différents	unterschiedliche	différent	unterschiedlich	ADJ;MASC;PL	ADJ;NOM;FEM;PL
différents	unterschiedlich	différent	unterschiedlich	ADJ;MASC;PL	ADJ
différents	verschiedene	différent	verschieden	ADJ;MASC;PL	ADJ;NOM;FEM;PL
possible	möglichen	possible	möglich	ADJ;MASC;SG	ADJ
possible	möglicher	possible	möglich	ADJ;MASC;SG	ADJ
possible	möglich	possible	möglich	ADJ;MASC;SG	ADJ
dix	zehn	dix	zehn	NUM	NUM
taille	taille	taille	taille	N;FEM;SG	N;NOM;SG
taille	größe	taille	groß	N;FEM;SG	N;NOM;FEM;SG
taille	größe	taille	groß	N;FEM;SG	N;NOM;FEM;SG
taille	größe	taille	groß	N;FEM;SG	N;NOM;FEM;SG
principal	wichtigste	principal	wichtig	ADJ;MASC;SG	ADJ;NOM;FEM;SG
principal	schulleiter	principal	schulleit	ADJ;MASC;SG	ADJ
sujet	thema	sujet	thema	N;MASC;SG	N;NOM;NEUT;SG
sujet	thema	sujet	thema	N;MASC;SG	N;NOM;NEUT;SG
mettre	setzen	mettre	setzen	V;NFIN	V;NFIN
mettre	legen	mettre	legen	V;NFIN	V;NFIN
mettre	lege	mettre	lege	V;NFIN	V;SBJV;SG;3;PRS;FIN
titres	papiere	titre	papieren	N;MASC;PL	N;NOM;PL
enfin	endlich	enfin	endlich	ADV	ADV
enfin	schließlich	enfin	schließlich	ADV	ADV
millions	millionen	million	million	N;MASC;PL	N;NOM;FEM;PL
millions	millionen	million	million	N;MASC;PL	N;NOM;FEM;PL
joue	spielt	jouer	spielen	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
chapelle	kapelle	chapelle	kapell	N;FEM;SG	N;NOM;FEM;SG
russe	russisch	russe	russisch	ADJ;MASC;SG	ADJ
prince	prinz	prince	prinz	N;MASC;SG	N;NOM;MASC;SG
malgré	trotz	malgré	trotz	ADP	ADP
malgré	trotz	malgré	trotz	ADP	ADP
monument	sehenswürdigkeit	monument	sehenswürdigkeit	N;MASC;SG	N;NOM;FEM;SG
monument	denkmal	monument	denkmal	N;MASC;SG	N;NOM;NEUT;SG
aucun	keine	aucun	kein	PRO;MASC;SG	PRO;NOM;INDF;FEM;SG;NEG
aucun	keiner	aucun	kein	PRO;MASC;SG	PRO;NOM;INDF;MASC;SG;NEG
lieux	veranstaltungsorte	lieu	veranstaltungsorte	N;MASC;PL	N;NOM;MASC;PL
lieux	räumlichkeiten	lieu	räumlichkeit	N;MASC;PL	N;NOM;FEM;PL
lieux	orte	lieu	ort	N;MASC;PL	N;NOM;MASC;PL
lieux	standorte	lieu	standort	N;MASC;PL	N;NOM
lieux	plätze	lieu	platz	N;MASC;PL	N;NOM;MASC;PL
lieux	orte	lieu	ort	N;MASC;PL	N;NOM;MASC;PL
née	geboren	naître	gebären	V;FEM;SG;PST;V.PTCP	V;V.PTCP
née	geb	naître	geb	V;FEM;SG;PST;V.PTCP	V;V.PTCP
actuel	aktuell	actuel	aktuell	ADJ;MASC;SG	ADJ
