γενιές	generácie	γενιά	generácia	N;NOM;FEM;PL	N;NOM;FEM;PL
πληροί	spĺňa	πληρώ	spĺňať	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
πληροί	spĺňa	πληρώ	spĺňať	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
λιοντάρια	levy	λιοντάριο	lev	N;NOM;NEUT;PL	N;INAN;NOM;MASC;PL
έντυπο	formulár	έντυπο	formulár	N;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
έντυπο	forma	έντυπο	forma	N;NOM;NEUT;SG	N;NOM;FEM;SG
τριλογία	trilógia	τριλογία	trilógia	N;NOM;FEM;SG	N;NOM;FEM;SG
μεταλλική	kovová	μεταλλικός	kovovať	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
μεταλλική	kovové	μεταλλικός	kovový	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
μεταλλική	kovový	μεταλλικός	kovový	ADJ;NOM;FEM;SG	ADJ;ANIM;NOM;MASC;SG
μονοπάτια	trasy	μονοπάτι	tri	N;NOM;NEUT;PL	N;NOM;FEM;PL
μονοπάτια	cesty	μονοπάτι	cesta	N;NOM;NEUT;PL	N;NOM;FEM;PL
πακέτα	balíčky	πακέτα	balíček	N;NOM;NEUT;PL	N;INAN;NOM;MASC;PL
πακέτα	balíky	πακέτα	balík	N;NOM;NEUT;PL	N;INAN;NOM;MASC;PL
πακέτα	balenia	πακέτα	balenie	N;NOM;NEUT;PL	N;NOM;NEUT;PL
πακέτα	balíčky	πακέτα	balíček	N;NOM;NEUT;PL	N;INAN;NOM;MASC;PL
πακέτα	balenia	πακέτα	balenie	N;NOM;NEUT;PL	N;NOM;NEUT;PL
πακέτα	balíčky	πακέτα	balíček	N;NOM;NEUT;PL	N;INAN;NOM;MASC;PL
συνεχές	nepretržitá	συνεχής	nepretržitý	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
συνεχές	priebežné	συνεχής	priebežný	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
συνεχές	nepretržitý	συνεχής	nepretržitý	ADJ;NOM;NEUT;SG	ADJ;INAN;NOM;MASC;SG
συνεχές	nepretržité	συνεχής	pretržitý	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
επιφανειακή	povrchová	επιφανειακός	povrchový	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
επιφανειακή	povrchové	επιφανειακός	povrchový	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
επιφανειακή	povrchné	επιφανειακός	povrchný	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
πνεύματα	liehoviny	πνεύμα	liehovina	N;NOM;NEUT;PL	N;NOM;FEM;PL
πνεύματα	duchovia	πνεύμα	duch	N;NOM;NEUT;PL	N;ANIM;NOM;MASC;PL
πνεύματα	destiláty	πνεύμα	destilát	N;NOM;NEUT;PL	N;INAN;NOM;MASC;PL
πνεύματα	duše	πνεύμα	duša	N;NOM;NEUT;PL	N;NOM;FEM;PL
απόπειρες	pokusy	απόπειρας	pokus	N;NOM;FEM;PL	N;INAN;NOM;MASC;PL
τηλέφωνο	telefón	τηλέφωνος	telefón	N;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
τηλέφωνο	mobil	τηλέφωνος	mobiť	N;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
τηλέφωνο	telefon	τηλέφωνος	telefon	N;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
τηλέφωνο	telefón	τηλέφωνος	telefón	N;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
τηλέφωνο	telefon	τηλέφωνος	telefon	N;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
επαρκή	adekvátne	επαρκής	adekvátny	ADV	ADV
ασυνήθιστο	nezvyčajné	ασυνήθιστο	nezvyčajný	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
ασυνήθιστο	neobvyklé	ασυνήθιστο	obvyklý	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
ασυνήθιστο	nezvyčajná	ασυνήθιστο	nezvyčajný	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
ασυνήθιστο	nezvyčajný	ασυνήθιστο	nezvyčajný	ADJ;NOM;NEUT;SG	ADJ;ANIM;NOM;MASC;SG
ασυνήθιστο	nezvyčajné	ασυνήθιστο	nezvyčajný	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
σύμμαχος	spojenec	σύμμαχος	spojenec	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
καθίσματα	sedačky	καθίσμα	sedačka	N;NOM;NEUT;PL	N;NOM;FEM;PL
καθίσματα	kreslá	καθίσμα	kreslo	N;NOM;NEUT;PL	N;NOM;NEUT;PL
καθίσματα	sedadlá	καθίσμα	sedadlo	N;NOM;NEUT;PL	N;NOM;NEUT;PL
σπόρους	semená	σπόρος	semený	N;NOM;MASC;PL	N;NOM;NEUT;PL
επεκτάσεις	rozšírení	επέκταση	rozšírenie	N;NOM;FEM;PL	N;NOM;NEUT;PL
επεκτάσεις	predĺženia	επέκταση	predĺženie	N;NOM;FEM;PL	N;NOM;NEUT;PL
επεκτάσεις	rozšírenia	επέκταση	rozšírenie	N;NOM;FEM;PL	N;NOM;NEUT;PL
επίτευγμα	dosahovanie	επίτευγμα	dosahovanie	N;NOM;NEUT;SG	N;NOM;NEUT;SG
επίτευγμα	dosiahnutie	επίτευγμα	dosiahnutie	N;NOM;NEUT;SG	N;NOM;NEUT;SG
επίτευγμα	úspech	επίτευγμα	úspech	N;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
φεγγάρι	mesiaci	φεγγάρι	mesiac	N;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
φεγγάρι	mesiac	φεγγάρι	mesiac	N;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
συνήθης	zvyčajný	συνήθης	zvyčajný	ADJ;NOM;FEM;SG	ADJ;ANIM;NOM;MASC;SG
συνήθης	obvyklé	συνήθης	obvyklý	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
τηλεπικοινωνιών	telekomunikácií	τηλεπικοινωνία	telekomunikácia	N;GEN;FEM;PL	N;GEN;FEM;PL
δημιουργική	kreatívna	δημιουργικός	kreatívny	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
δημιουργική	kreatívny	δημιουργικός	kreatívny	ADJ;NOM;FEM;SG	ADJ;ANIM;NOM;MASC;SG
δημιουργική	kreatívne	δημιουργικός	kreatívny	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
δημιουργική	tvorivé	δημιουργικός	tvorivý	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
στεφάνι	obruč	στεφάνι	obruč	N;NOM;NEUT;SG	N;NOM;FEM;SG
στεφάνι	veniec	στεφάνι	veniec	N;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
στρατηγούς	generálov	στρατηγός	generál	N;ACC;MASC;PL	N;ANIM;ACC;MASC;PL
εξηγήσεις	vysvetlenia	εξήγηση	vysvetlenie	N;NOM;FEM;PL	N;NOM;NEUT;PL
εξηγήσεις	vysvetlivky	εξήγηση	vysvetlivka	N;NOM;FEM;PL	N;NOM;FEM;PL
πληρωμή	plat	πληρωμή	plat	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
πληρωμή	vyplatenie	πληρωμή	vyplatenie	N;NOM;FEM;SG	N;NOM;NEUT;SG
πληρωμή	platba	πληρωμή	platba	N;NOM;FEM;SG	N;NOM;FEM;SG
λύσει	vyriešiť	λύνω	vyriešiť	V;PFV;NFIN;ACT	V;PFV;POS;NFIN
μπροστινό	front	μπροστινός	front	N;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
γερουσιαστές	senátori	γερουσιαστής	senátor	N;NOM;MASC;PL	N;ANIM;NOM;MASC;PL
στάλθηκαν	poslali	στάλλω	poslať	V;PFV;IND;PL;3;PST;FIN;PASS	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP
αρχίζοντας	začína	αρχίζω	začínať	V;IPFV;V.CVB;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
αρχίζοντας	začíname	αρχίζω	začínať	V;IPFV;V.CVB;ACT	V;IPFV;IND;PL;1;POS;PRS;FIN
μετράει	počíta	μετρώ	počítať	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
ελπίδες	nádeje	ελπίδα	nádej	N;NOM;FEM;PL	N;NOM;FEM;PL
δέσμη	zväzok	δέσμη	zväzok	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
εξερευνητής	explorer	εξερευνητής	explorer	N;NOM;MASC;SG	N;NOM;MASC;SG
αποσπάσει	rozptýliť	αποσπάζω	rozptýliť	V;PFV;NFIN;ACT	V;PFV;POS;NFIN
ορατή	viditeľný	ορατός	viditeľný	ADJ;NOM;FEM;SG	ADJ;ANIM;NOM;MASC;SG
ορατή	viditeľné	ορατός	viditeľný	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
ορατή	viditeľná	ορατός	viditeľný	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
συναισθηματική	emocionálny	συναισθηματικός	emocionálny	ADJ;NOM;FEM;SG	ADJ;INAN;NOM;MASC;SG
συναισθηματική	sentimentálny	συναισθηματικός	sentimentálny	ADJ;NOM;FEM;SG	ADJ;ANIM;NOM;MASC;SG
σεμινάρια	semináre	σεμινάριο	seminár	N;NOM;NEUT;PL	N;INAN;NOM;MASC;PL
πρίγκιπες	princov	πρίγκιπας	princ	N;NOM;FEM;PL	N;ANIM;NOM;MASC;PL
αυτόνομο	autonómna	αυτόνομος	autonómny	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
αυτόνομο	samostatná	αυτόνομος	samostatný	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
αυτόνομο	autonómne	αυτόνομος	autonómny	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
αιτιολογία	odôvodnenie	αιτιολογία	odôvodnenie	N;NOM;FEM;SG	N;NOM;NEUT;SG
αιτιολογία	zdôvodnenie	αιτιολογία	zdôvodnenie	N;NOM;FEM;SG	N;NOM;NEUT;SG
αιτιολογία	opodstatnenie	αιτιολογία	opodstatnenie	N;NOM;FEM;SG	N;NOM;NEUT;SG
μεθάνιο	metán	μεθάνιο	metán	N;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
απόρριψη	likvidáciu	απόρριψη	likvidácia	N;ACC;FEM;SG	N;ACC;FEM;SG
ζητήθηκε	požiadal	ζητώ	požiadať	V;PFV;IND;SG;3;PST;FIN;PASS	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
παράδοξο	paradox	παράδοξος	paradox	N;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
βαλτική	baltské	βαλτικός	baltský	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
αγοράστηκε	kúpila	αγοράζω	kúpiť	V;PFV;IND;SG;3;PST;FIN;PASS	V;PFV;FEM;SG;POS;PST;V.PTCP
αγοράστηκε	kúpil	αγοράζω	kúpiť	V;PFV;IND;SG;3;PST;FIN;PASS	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
εστιατόρια	reštaurácie	εστιατόριο	reštaurácia	N;NOM;NEUT;PL	N;NOM;FEM;PL
προτείνεται	odporúča	προτείνω	odporúčať	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;IPFV;IND;SG;3;POS;PRS;FIN
σύντροφος	partner	σύντροφος	partner	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
σύντροφος	partnerka	σύντροφος	partnerka	N;NOM;MASC;SG	N;NOM;FEM;SG
σύντροφος	spoločník	σύντροφος	spoločník	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
σύντροφος	súdruh	σύντροφος	súdruh	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
σύντροφος	spoločníčka	σύντροφος	spoločníčky	N;NOM;MASC;SG	N;NOM;FEM;SG
σύντροφος	spoločník	σύντροφος	spoločník	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
γονίδια	gény	γονίδι	géna	N;NOM;NEUT;PL	N;NOM;FEM;PL
έτοιμο	pripravený	έτοιμο	pripravený	ADJ;NOM;NEUT;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
έτοιμο	pripravená	έτοιμο	pripravený	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
έτοιμο	pripravené	έτοιμο	pripravený	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
ψυχική	duševná	ψυχικός	duševný	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
ψυχική	duševné	ψυχικός	duševný	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
πρόωρα	predčasne	πρόωρα	predčasne	ADV	ADV
πρόωρα	predčasne	πρόωρα	predčasne	ADV	ADV
απασχολεί	zamestnáva	απασχολώ	zamestnávať	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
συνθέτουν	skladať	συνθέτω	skladať	V;IPFV;IND;PL;3;PRS;FIN;ACT	V;IPFV;POS;NFIN
συνθέτουν	tvoriť	συνθέτω	tvoriť	V;IPFV;IND;PL;3;PRS;FIN;ACT	V;IPFV;POS;NFIN
λογότυπα	logá	λογότυπο	loga	N;NOM;NEUT;PL	N;NOM;NEUT;PL
καταστρέφει	ničí	καταστρέφω	nič	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
χορηγός	sponzor	χορηγός	sponzor	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
αντιστοιχία	zápas	αντιστοιχία	zápas	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
αντιστοιχία	zhoda	αντιστοιχία	zhoda	N;NOM;FEM;SG	N;NOM;FEM;SG
μερίδιο	zdieľanie	μερίδιο	zdieľanie	N;NOM;NEUT;SG	N;NOM;NEUT;SG
γόνος	spawn	γόνος	spawn	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
πυρετό	horúčka	πυρετό	horúčka	N;NOM;NEUT;SG	N;NOM;FEM;SG
αποκαλύψει	prezradiť	αποκαλύπτω	prezradiť	V;PFV;3;NFIN;ACT	V;PFV;POS;NFIN
αποκαλύψει	odhaliť	αποκαλύπτω	odhaliť	V;PFV;3;NFIN;ACT	V;PFV;POS;NFIN
ζάχαρη	cukor	ζάχαρος	cukor	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
εξαφανίστηκε	zmizla	εξαφανίζω	zmiznúť	V;PFV;IND;SG;3;PST;FIN;PASS	V;PFV;FEM;SG;POS;PST;V.PTCP
εξαφανίστηκε	zmizol	εξαφανίζω	zmiznúť	V;PFV;IND;SG;3;PST;FIN;PASS	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
αντίστροφη	spätný	αντίστροφος	spätný	ADJ;NOM;FEM;SG	ADJ;ANIM;NOM;MASC;SG
δικαστές	sudcovia	δικαστής	sudca	N;NOM;MASC;PL	N;ANIM;NOM;MASC;PL
συγγένεια	príbuzenstvo	συγγένεια	príbuzenstvo	N;NOM;FEM;SG	N;NOM;NEUT;SG
δημόσιος	verejný	δημόσιος	verejný	ADJ;NOM;MASC;SG	ADJ;ANIM;NOM;MASC;SG
δημόσιος	verejné	δημόσιος	verejný	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
δημόσιος	verejná	δημόσιος	verejný	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
άλλως	ináč	άλλως	ináč	ADV	ADV
άλλως	inak	άλλως	inak	ADV	ADV
ποινικό	trestné	ποινικός	trestný	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
ποινικό	trestná	ποινικός	trestný	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
δημιουργίες	výtvory	δημιουργία	výtvor	N;NOM;FEM;PL	N;INAN;NOM;MASC;PL
υποδιαίρεση	delenie	υποδιαίρεση	delenie	N;NOM;FEM;SG	N;NOM;NEUT;SG
υποδιαίρεση	rozdelenie	υποδιαίρεση	rozdelenie	N;NOM;FEM;SG	N;NOM;NEUT;SG
αντιπροσωπεία	delegácia	αντιπροσωπεία	delegácia	N;NOM;FEM;SG	N;NOM;FEM;SG
πιανίστας	klavirista	πιανίστας	klavirista	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
συναδέλφους	spolupracovníkov	συνάδελφος	spolupracovník	N;ACC;MASC;PL	N;ANIM;ACC;MASC;PL
υπολογισμός	výpočet	υπολογισμός	výpočet	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
δείχνοντας	ukazovať	δείχνω	ukazovať	V;IPFV;V.CVB;ACT	V;IPFV;POS;NFIN
υγρή	vlhké	υγρή	vlhký	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
υγρή	vlhký	υγρή	vlhký	ADJ;NOM;FEM;SG	ADJ;INAN;NOM;MASC;SG
υγρή	kvapalný	υγρή	kvapalný	ADJ;NOM;FEM;SG	ADJ;INAN;NOM;MASC;SG
υγρή	kvapalné	υγρή	kvapalný	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
υγρή	tekuté	υγρή	tekutý	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
υγρή	mokrý	υγρή	mokrý	ADJ;NOM;FEM;SG	ADJ;ANIM;NOM;MASC;SG
υγρή	mokré	υγρή	mokrý	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
υγρή	mokrá	υγρή	mokrý	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
διαγράμματα	grafy	διάγραμμα	graf	N;NOM;NEUT;PL	N;INAN;NOM;MASC;PL
διαγράμματα	schémy	διάγραμμα	schý	N;NOM;NEUT;PL	N;NOM;FEM;PL
διαγράμματα	diagramy	διάγραμμα	diagrama	N;NOM;NEUT;PL	N;INAN;NOM;MASC;PL
απαγωγή	únos	απαγωγή	únos	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
απαγωγή	únos	απαγωγή	únos	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
μηχανικά	mechanicky	μηχανικά	mechanicky	ADV	ADV
καμπύλες	krivky	καμπύλα	krivka	N;NOM;FEM;PL	N;NOM;FEM;PL
διαβάστε	čítanie	διαβάζω	čítanie	N	N;NOM;NEUT;SG
ξίφος	meč	ξίφος	meč	N;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
αισθήσεις	zmysly	αίσθηση	zmysel	N;NOM;FEM;PL	N;INAN;NOM;MASC;PL
έσωσε	zachránil	σώνω	zachrániť	V;PFV;IND;SG;3;PST;FIN;ACT	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
καινοτομία	inovácia	καινοτομία	inovácia	N;NOM;FEM;SG	N;NOM;FEM;SG
φορτία	zásielky	φορτία	zásielka	N;NOM;NEUT;PL	N;NOM;FEM;PL
φορτία	zaťaženia	φορτία	zaťaženie	N;NOM;NEUT;PL	N;NOM;NEUT;PL
φορτία	záťaže	φορτία	záťaž	N;NOM;NEUT;PL	N;NOM;FEM;PL
χωράφια	polia	χωράφιο	pole	N;NOM;NEUT;PL	N;NOM;NEUT;PL
ντίζελ	naftu	ντίζελ	nafta	N	N;NOM;FEM;SG
ντίζελ	diesel	ντίζελ	diesť	N	N;INAN;NOM;MASC;SG
ντίζελ	nafta	ντίζελ	nafta	N	N;NOM;FEM;SG
ευγενία	eugenia	ευγενία	eugenie	N;NOM;FEM;SG	N;NOM;FEM;SG
κατηγορεί	obviňuje	κατηγορώ	obviňovať	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
διάσημοι	slávni	διάσημος	slávňa	N;NOM;MASC;PL	N;ANIM;NOM;MASC;PL
διάσημοι	slávne	διάσημος	slávny	N;NOM;MASC;PL	N;NOM;MASC;PL
διάσημοι	celebrity	διάσημος	celebrita	N;NOM;MASC;PL	N;INAN;NOM;MASC;PL
διάσημοι	celebrity	διάσημος	celebrita	N;NOM;MASC;PL	N;INAN;NOM;MASC;PL
δαπάνη	výdavok	δαπάνη	výdavok	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
παρουσιαστής	hosť	παρουσιαστής	hosť	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
παρουσιαστής	host	παρουσιαστής	host	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
παρουσιαστής	hostiteľ	παρουσιαστής	hostiteľ	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
ψηλότερη	vyššia	ψηλός	vysoký	ADJ;NOM;CMPR;FEM;SG	ADJ;NOM;CMPR;FEM;SG
ψηλότερη	vyšší	ψηλός	vysoký	ADJ;NOM;CMPR;FEM;SG	ADJ;ANIM;NOM;CMPR;MASC;SG
κώδικες	kódy	κώδικας	kód	N;NOM;MASC;PL	N;INAN;NOM;MASC;PL
κρατήρες	krátery	κρατήρας	kráter	N;NOM;FEM;PL	N;INAN;NOM;MASC;PL
διακριτικό	token	διακριτικός	token	N;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
λιμνών	jazier	λιμνό	jazier	N;GEN;FEM;PL	N;GEN;NEUT;PL
εξαφανιστεί	zmiznú	εξαφανίζω	zmiznúť	V;PFV;NFIN;PASS	V;PFV;IND;PL;3;POS;PRS;FIN
εξαφανιστεί	zmizne	εξαφανίζω	zmiznúť	V;PFV;NFIN;PASS	V;PFV;IND;SG;3;POS;PRS;FIN
εξαφανιστεί	zmiznúť	εξαφανίζω	zmiznúť	V;PFV;NFIN;PASS	V;PFV;POS;NFIN
ανησυχίες	starosti	ανησυχία	starosť	N;NOM;FEM;PL	N;NOM;FEM;PL
ανησυχίες	obavy	ανησυχία	obava	N;NOM;FEM;PL	N;NOM;FEM;PL
εστιατόριο	reštaurácia	εστιατόριο	reštaurácia	N;NOM;NEUT;SG	N;NOM;FEM;SG
ιππότη	rytier	ιππότης	rytier	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
ιππότη	jazdec	ιππότης	jazdec	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
χαρακτηρίζουν	charakterizovať	χαρακτηρίζω	charakterizovať	V;IPFV;IND;PL;3;PRS;FIN;ACT	V;IPFV;POS;NFIN
βάθη	hĺbky	βάθη	hĺbka	N;NOM;NEUT;PL	N;NOM;FEM;PL
ύλες	materiály	ύλος	materiál	N;NOM;FEM;PL	N;INAN;NOM;MASC;PL
ισχυρότερη	silnejšia	ισχύρος	silný	ADJ;NOM;CMPR;FEM;SG	ADJ;NOM;CMPR;FEM;SG
ισχυρότερη	silnejší	ισχύρος	silný	ADJ;NOM;CMPR;FEM;SG	ADJ;ANIM;NOM;CMPR;MASC;SG
νουβέλα	román	νουβέλα	román	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
νουβέλα	novela	νουβέλα	novieť	N;NOM;FEM;SG	N;NOM;FEM;SG
επιβεβαιώνει	potvrdzuje	επιβεβαιώνω	potvrdzovať	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
ψηφία	číslice	ψηφία	číslica	N;NOM;NEUT;PL	N;NOM;FEM;PL
σκαρφάλωσε	vyliezť	σκαρφαλώνω	vyliezť	V;PFV;IND;SG;3;PST;FIN;ACT	V;PFV;POS;NFIN
παραδοθεί	doručiť	παραδίδω	doručiť	V;PFV;NFIN;PASS	V;PFV;POS;NFIN
παραδοθεί	doručila	παραδίδω	doručiť	V;PFV;NFIN;PASS	V;PFV;FEM;SG;POS;PST;V.PTCP
περιγράφηκε	opísal	περιγράφω	opísať	V;PFV;IND;SG;3;PST;FIN;PASS	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
περιβάλλει	obklopuje	περιβάλλω	obklopovať	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
ποιητικό	poetické	ποιητικός	poetický	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
απαγόρευσε	zakázal	απαγορεύω	zakázať	V;PFV;IND;SG;3;PST;FIN;ACT	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
μαχαίρι	nožík	μαχαίρι	nožík	N;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
μαχαίρι	nôž	μαχαίρι	nôž	N;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
συνήθειες	návyky	συνήθεια	návyk	N;NOM;FEM;PL	N;INAN;NOM;MASC;PL
συνήθειες	zvyky	συνήθεια	zvyk	N;NOM;FEM;PL	N;INAN;NOM;MASC;PL
τραγουδά	spieva	τραγουδά	spievať	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
προσδιορίζει	určuje	προσδιορίζω	určovať	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
προσδιορίζει	špecifikuje	προσδιορίζω	špecifikovať	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
προσδιορίζει	udáva	προσδιορίζω	udávať	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
προσδιορίζει	určuje	προσδιορίζω	určovať	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
προσδιορίζει	identifikuje	προσδιορίζω	identifikovať	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
προσδιορίζει	špecifikovať	προσδιορίζω	špecifikovať	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;POS;NFIN
σκυλιά	psov	σκυλιά	pes	N;NOM;NEUT;PL	N;INAN;NOM;MASC;PL
σκυλιά	psi	σκυλιά	pes	N;NOM;NEUT;PL	N;ANIM;NOM;MASC;PL
σκυλιά	psy	σκυλιά	pes	N;NOM;NEUT;PL	N;INAN;NOM;MASC;PL
κακός	zlý	κακός	zlý	ADJ;NOM;MASC;SG	ADJ;ANIM;NOM;MASC;SG
κακός	zlé	κακός	zlý	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
εικασία	domnienka	εικασία	domnienka	N;NOM;FEM;SG	N;NOM;FEM;SG
εικασία	predpoklad	εικασία	predpoklad	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
εικασία	domnienka	εικασία	domnienka	N;NOM;FEM;SG	N;NOM;FEM;SG
εικασία	prevzatie	εικασία	prevzatie	N;NOM;FEM;SG	N;NOM;NEUT;SG
ξένος	cudzí	ξένος	cudzí	ADJ;NOM;MASC;SG	ADJ;ANIM;NOM;MASC;SG
ξένος	cudzie	ξένος	cudzí	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
ξένος	zahraničný	ξένος	zahraničný	ADJ;NOM;MASC;SG	ADJ;ANIM;NOM;MASC;SG
ξένος	zahraničné	ξένος	zahraničný	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
ξένος	cudzí	ξένος	cudzí	ADJ;NOM;MASC;SG	ADJ;ANIM;NOM;MASC;SG
ψηλό	vysoký	ψηλός	vysoký	ADJ;NOM;NEUT;SG	ADJ;ANIM;NOM;MASC;SG
ψηλό	vysoké	ψηλός	vysoký	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
