geograficzna	جغرافیائی	geograficzny	جغرافیائی	ADJ;NOM;FEM;SG	ADJ;NOM
poprawka	ترمیم	poprawka	ترمیم	N;NOM;FEM;SG	N;NOM;FEM;SG;3
poprawka	تعزیر	poprawka	تعزیر	N;NOM;FEM;SG	N;NOM;MASC;SG;3
poprawka	اصلاح	poprawka	اصلاح	N;NOM;FEM;SG	N;NOM;MASC;SG;3
poprawka	سزا	poprawka	سزا	N;NOM;FEM;SG	N;NOM;MASC;SG;3
ergo	پس.	ergo	پس.		
przeżycie	شے	przeżycie	شے	N;NOM;NEUT;SG	N;NOM;FEM;SG;3
przeżycie	عمل	przeżycie	عمل	N;NOM;NEUT;SG	N;NOM;MASC;SG;3
szaniec	روک	szaniec	روک	V;IPFV;IND;SG;2;FIN;ACT	V;ACT
piorun	گرج	piorun	گرج		
debata	بحث	debata	بحث	N;NOM;FEM;SG	N;NOM;MASC;SG;3
skarga	شکایت	skarga	شکایت	N;NOM;FEM;SG	N;NOM;FEM;SG;3
skarga	تکلیف	skarga	تکلیف	N;NOM;FEM;SG	N;NOM;FEM;SG;3
moralność	کہاوت	moralność	کہاوت	N;NOM;FEM;SG	N;NOM;MASC;SG;3
moralność	اخلاق	moralność	اخلاق	N;NOM;FEM;SG	N;NOM;MASC;SG;3
bezpośrednia	اصلی	bezpośredni	اصلی	ADJ;NOM;FEM;SG	ADJ
bezpośrednia	مستقیم	bezpośredni	مستقیم	ADJ;NOM;FEM;SG	ADJ
bezpośrednia	واضح	bezpośredni	واضح	ADJ;NOM;FEM;SG	ADJ
taktyka	تدبیر	taktyka	تدبیر	N;NOM;FEM;SG	N;NOM;MASC;SG;3
pace	گت	pac	گت		
stabilna	مستحکم	stabilny	مستحکم	ADJ;NOM;FEM;SG	ADJ
stabilna	فہمیدہ.	stabilny	فہمیدہ.	ADJ;NOM;FEM;SG	ADJ
stabilna	مضبوط	stabilny	مضبوط	ADJ;NOM;FEM;SG	ADJ
yard	گز	yard	گز		
świetne	اہم	świetny	اہم	ADJ;NOM;NEUT;SG	ADJ
świetne	ممتاز	świetny	ممتاز	ADJ;NOM;NEUT;SG	ADJ
świetne	شاندار	świetny	شاندار	ADJ;NOM;NEUT;SG	ADJ
świetne	وسیع	świetny	وسیع	ADJ;NOM;NEUT;SG	ADJ
świetne	پُرشکوہ	świetny	پُرشکوہ	ADJ;NOM;NEUT;SG	ADJ
świetne	ماہر	świetny	ماہر	ADJ;NOM;NEUT;SG	ADJ
świetne	نمایاں	świetny	نمایاں	ADJ;NOM;NEUT;SG	ADJ
świetne	اہم	świetny	اہم	ADJ;NOM;NEUT;SG	ADJ
świetne	ممتاز	świetny	ممتاز	ADJ;NOM;NEUT;SG	ADJ
świetne	شاندار	świetny	شاندار	ADJ;NOM;NEUT;SG	ADJ
świetne	وسیع	świetny	وسیع	ADJ;NOM;NEUT;SG	ADJ
świetne	پُرشکوہ	świetny	پُرشکوہ	ADJ;NOM;NEUT;SG	ADJ
świetne	ماہر	świetny	ماہر	ADJ;NOM;NEUT;SG	ADJ
świetne	نمایاں	świetny	نمایاں	ADJ;NOM;NEUT;SG	ADJ
dziewica	کورا/کوری	dziewica	کورا/کوری	N;NOM;FEM;SG	N;NOM;MASC;SG;3
dziewica	راہبہ	dziewica	راہبہ	N;NOM;FEM;SG	N;NOM;MASC;SG;3
dziewica	کورا/کوری	dziewica	کورا/کوری	N;NOM;FEM;SG	N;NOM;MASC;SG;3
dziewica	راہبہ	dziewica	راہبہ	N;NOM;FEM;SG	N;NOM;MASC;SG;3
wylot	آزمائش	wylot	آزمائش	N;NOM;MASC;SG	N;NOM;MASC;SG;3
wylot	روانگی	wylot	روانگی	N;NOM;MASC;SG	N;NOM;FEM;SG;3
wylot	آزمائش	wylot	آزمائش	N;NOM;MASC;SG	N;NOM;MASC;SG;3
dożywocie	زندگی	dożywocie	زندگی	N;NOM;NEUT;SG	N;NOM;FEM;SG;3
dożywocie	موقع	dożywocie	موقع	N;NOM;NEUT;SG	N;NOM;MASC;SG;3
dożywocie	اتفاق	dożywocie	اتفاق	N;NOM;NEUT;SG	N;NOM;MASC;SG;3
dożywocie	اعمال	dożywocie	اعمال	N;NOM;NEUT;SG	N;NOM;MASC;SG;3
dożywocie	زندگی	dożywocie	زندگی	N;NOM;NEUT;SG	N;NOM;FEM;SG;3
dożywocie	موقع	dożywocie	موقع	N;NOM;NEUT;SG	N;NOM;MASC;SG;3
dożywocie	اتفاق	dożywocie	اتفاق	N;NOM;NEUT;SG	N;NOM;MASC;SG;3
dożywocie	اعمال	dożywocie	اعمال	N;NOM;NEUT;SG	N;NOM;MASC;SG;3
dożywocie	حیات	dożywocie	شریک_حیات	N;NOM;NEUT;SG	N;NOM;MASC;SG;3
kryminalne	مذموم	kryminalny	مذموم	ADJ;NOM;NEUT;SG	ADJ
sprawdzanie	اقرار	sprawdzać	اقرار	N;IPFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;MASC;SG;3
sprawdzanie	تحدید	sprawdzać	تحدید	N;IPFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;MASC;SG;3
sprawdzanie	اقرار	sprawdzać	اقرار	N;IPFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;MASC;SG;3
sprawdzanie	شہ	sprawdzać	شہ	N;IPFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;MASC;SG;3
sprawdzanie	تحدید	sprawdzać	تحدید	N;IPFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;MASC;SG;3
wystarczająca	کافی	wystarczający	کافی	ADJ;NOM;FEM;SG	ADJ
nerwy	عضلہ	nerwy	عضلہ		
nerwy	عضلہ	nerwy	عضلہ		
arrow	تیر	arrow	تیر		
arrow	تیر	arrow	تیر		
prestiż	عزت	prestiż	عزت	N;NOM;MASC;SG	N;NOM;MASC;SG;3
prestiż	رسوخ	prestiż	رسوخ	N;NOM;MASC;SG	N;NOM;MASC;SG;3
prestiż	اقتدار	prestiż	اقتدار	N;NOM;MASC;SG	N;NOM;MASC;SG;3
prestiż	عزت	prestiż	عزت	N;NOM;MASC;SG	N;NOM;MASC;SG;3
prestiż	وقار	prestiż	وقار	N;NOM;MASC;SG	N;NOM;MASC;SG;3
prestiż	رسوخ	prestiż	رسوخ	N;NOM;MASC;SG	N;NOM;MASC;SG;3
prestiż	اقتدار	prestiż	اقتدار	N;NOM;MASC;SG	N;NOM;MASC;SG;3
leach	(	leach	(		
stos	چتا	stos	چتا	N;NOM;MASC;SG	N;NOM;MASC;SG;3
inteligentny	ذہین	inteligentny	ذہین	ADJ;NOM;MASC;SG	ADJ
enter	گھسنا	enter	گھسنا		
sąsiadka	ملحق	sąsiadka	ملحق	N;NOM;FEM;SG	N;NOM;MASC;SG;3
sąsiadka	ملحق	sąsiadka	ملحق	N;NOM;FEM;SG	N;NOM;MASC;SG;3
szlachetny	عمدہ	szlachetny	عمدہ	ADJ;NOM;MASC;SG	ADJ
sztuczna	ظاہری	sztuczny	ظاہری	ADJ;NOM;FEM;SG	ADJ
sztuczna	ظاہری	sztuczny	ظاہری	ADJ;NOM;FEM;SG	ADJ
sztuczna	نقلی	sztuczny	نقلی	ADJ;NOM;FEM;SG	ADJ
oczekiwać	سمجھنا	oczekiwać	سمجھ	V;IPFV;NFIN;ACT	V;MASC;SG;NFIN;ACT
dziennikarstwo	صحافت	dziennikarstwo	صحافت	N;NOM;NEUT;SG	N;NOM;MASC;SG;3
diament	الماس	diament	الماس		
uzależniona	عادی	uzależnić	عادی	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS	ADJ
uzależniona	عادی	uzależnić	عادی	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS	ADJ
diagnostyka	نشانی	diagnostyka	نشانی	N;NOM;FEM;SG	N;NOM;MASC;SG;3
diagnostyka	علامت	diagnostyka	علامت	N;NOM;FEM;SG	N;NOM;MASC;SG;3
depresja	نقاہت	depresja	نقاہت	N;NOM;FEM;SG	N;NOM;MASC;SG;3
depresja	اداسی	depresja	اداسی	N;NOM;FEM;SG	N;NOM;FEM;SG;3
czułość	نرمی	czułość	نرمی	N;NOM;FEM;SG	N;NOM;MASC;SG;3
dominujący	حاوی	dominować	حاوی	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;ACT	ADJ
dominujący	نمایاں	dominować	نمایاں	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;ACT	ADJ
sztywny	سخت	sztywny	سخت	ADJ;NOM;MASC;SG	ADJ
sztywny	سخت	sztywny	سخت	ADJ;NOM;MASC;SG	ADJ
sztywny	رسمی	sztywny	رسمی	ADJ;NOM;MASC;SG	ADJ
sztywny	شدید	sztywny	شدید	ADJ;NOM;MASC;SG	ADJ
sztywny	مشکل	sztywny	مشکل	ADJ;NOM;MASC;SG	ADJ
sztywny	سخت	sztywny	سخت	ADJ;NOM;MASC;SG	ADJ
glina	سہنا.	glina	سہنا.		
delikatne	کمزور	delikatny	کمزور	ADJ;NOM;NEUT;SG	ADJ
delikatne	کمزور	delikatny	کمزور	ADJ;NOM;NEUT;SG	ADJ
delikatne	شائستہ(	delikatny	شائستہ(	ADJ;NOM;NEUT;SG	ADJ;NOM
delikatne	ہلکا	delikatny	ہلکا	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
delikatne	شائستہ(	delikatny	شائستہ(	ADJ;NOM;NEUT;SG	ADJ;NOM
stacjonarne	کھڑی	stacjonarny	کھڑی	ADJ;NOM;NEUT;SG	ADJ;FEM
stacjonarne	جامد	stacjonarny	جامد	ADJ;NOM;NEUT;SG	ADJ
wyczerpania	تکان	wyczerpanie	تکان		
wirusy	بِس	wirus	بِس		
wirusy	ذعافہ	wirus	ذعافہ		
tłumy	ناظرین	tłum	ناظر	N;NOM;MASC;PL	N;NOM;MASC;PL;3
tłumy	ناظرین	tłum	ناظر	N;NOM;MASC;PL	N;NOM;MASC;PL;3
cienki	کمزور	cienki	کمزور	ADJ;NOM;MASC;SG	ADJ
cienki	ہلکے	cienki	ہلکا	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;SG
cienki	کمزور	cienki	کمزور	ADJ;NOM;MASC;SG	ADJ
cienki	ہلکے	cienki	ہلکا	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;SG
nieliczni	کم	nieliczny	کم	ADJ;NOM;MASC;PL	ADJ
ratunek	تحفظ	ratunek	تحفظ	N;NOM;MASC;SG	N;NOM;MASC;SG;3
ratunek	بچاؤ	ratunek	بچاؤ	N;NOM;MASC;SG	N;NOM;MASC;SG;3
ratunek	تحفظ	ratunek	تحفظ	N;NOM;MASC;SG	N;NOM;MASC;SG;3
ratunek	نجات	ratunek	نجات	N;NOM;MASC;SG	N;NOM;MASC;SG;3
ratunek	بچاؤ	ratunek	بچاؤ	N;NOM;MASC;SG	N;NOM;MASC;SG;3
ratunek	نجات	ratunek	نجات	N;NOM;MASC;SG	N;NOM;MASC;SG;3
czerwień	سرخا.	czerwień	سرخا.		
chamberlain	بادشاہ	chamberlain	بادشاہ	N;NOM;MASC;SG	N;NOM;MASC;SG;3
pływające	مختصر	pływać	مختصر	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;ACT	ADJ
tłuszcz	تیل	tłuszcz	تیل	N;NOM;MASC;SG	N;NOM;MASC;SG;3
tłuszcz	روغن	tłuszcz	روغن	N;NOM;MASC;SG	N;NOM;MASC;SG;3
tłuszcz	چکنائی	tłuszcz	چکنائی	N;NOM;MASC;SG	N;NOM;FEM;SG;3
tłuszcz	چربی	tłuszcz	چربی	N;NOM;MASC;SG	N;NOM;FEM;SG;3
bęben	ڈھول	bęben	ڈھول	N;NOM;MASC;SG	N;NOM;MASC;SG;3
niepewne	غیریقینی	niepewny	غیریقینی	ADJ;NOM;NEUT;SG	ADJ
niepewne	متلون	niepewny	متلون	ADJ;NOM;NEUT;SG	ADJ
szlachetne	عمدہ	szlachetny	عمدہ	ADJ;NOM;NEUT;SG	ADJ
ożywienie	اعادہ	ożywienie	اعادہ	N;NOM;NEUT;SG	N;NOM;MASC;SG;3
ożywienie	تجدید	ożywienie	تجدید	N;NOM;NEUT;SG	N;NOM;MASC;SG;3
ożywienie	اعادہ	ożywienie	اعادہ	N;NOM;NEUT;SG	N;NOM;MASC;SG;3
grzyba	فطر	grzyba	فطر		
riposta	الزام	riposta	الزام	N;NOM;FEM;SG	N;NOM;MASC;SG;3
riposta	حملے	riposta	حملہ	N;NOM;FEM;SG	N;NOM;MASC;SG;3
ziarno	لون.	ziarno	لون.		
rumble	by	rumbal	by		
rumble	(	rumbal	(		
faktyczne	موجود	faktyczny	موجود	ADJ;NOM;NEUT;SG	ADJ
faktyczne	اصلی	faktyczny	اصلی	ADJ;NOM;NEUT;SG	ADJ
faktyczne	حاضر	faktyczny	حاضر	ADJ;NOM;NEUT;SG	ADJ
faktyczne	موجود	faktyczny	موجود	ADJ;NOM;NEUT;SG	ADJ
faktyczne	حقیقی	faktyczny	حقیقی	ADJ;NOM;NEUT;SG	ADJ
faktyczne	اصلی	faktyczny	اصلی	ADJ;NOM;NEUT;SG	ADJ
faktyczne	حاضر	faktyczny	حاضر	ADJ;NOM;NEUT;SG	ADJ
niemożliwa	محال	niemożliwy	محال	ADJ;NOM;FEM;SG	ADJ
powtórzenia	نقل	powtórzyć	نقل	N;NOM;NEUT;SG	N;NOM;MASC;SG;3
kłącze	جذر	kłączyć	جذر	N;NOM;FEM;SG	N;NOM;MASC;SG;3
nieprawdziwe	غیرقانونی	nieprawdziwy	غیرقانونی	ADJ;NOM;NEUT;SG	ADJ
nieprawdziwe	جعلی	nieprawdziwy	جعلی	ADJ;NOM;NEUT;SG	ADJ
nieprawdziwe	ناجائز	nieprawdziwy	ناجائز	ADJ;NOM;NEUT;SG	ADJ
nieprawdziwe	غلط	nieprawdziwy	غلط	ADJ;NOM;NEUT;SG	ADJ
nieprawdziwe	غیرقانونی	nieprawdziwy	غیرقانونی	ADJ;NOM;NEUT;SG	ADJ
nieprawdziwe	نقلی	nieprawdziwy	نقلی	ADJ;NOM;NEUT;SG	ADJ
nieprawdziwe	جعلی	nieprawdziwy	جعلی	ADJ;NOM;NEUT;SG	ADJ
nieprawdziwe	ناجائز	nieprawdziwy	ناجائز	ADJ;NOM;NEUT;SG	ADJ
nieprawidłowe	غلط	nieprawidłowy	غلط	ADJ;NOM;NEUT;SG	ADJ
nieprawidłowe	مستقل	nieprawidłowy	مستقل	ADJ;NOM;NEUT;SG	ADJ
nieprawidłowe	معذور	nieprawidłowy	معذور	ADJ;NOM;NEUT;SG	ADJ
nieprawidłowe	ناقص	nieprawidłowy	ناقص	ADJ;NOM;NEUT;SG	ADJ
nieprawidłowe	نامعتبر	nieprawidłowy	نامعتبر	ADJ;NOM;NEUT;SG	ADJ
odporny	to	odporny	to		
mgły	کہرا	mgła	کہرا		
ideał	فضیلت	ideać	فضیلت	N;NOM;MASC;SG	N;NOM;MASC;SG;3
ideał	کارنامہ	ideać	کارنامہ	N;NOM;MASC;SG	N;NOM;MASC;SG;3
odnowienie	اعادہ	odnowienie	اعادہ	N;NOM;NEUT;SG	N;NOM;MASC;SG;3
odnowienie	تجدید	odnowienie	تجدید	N;NOM;NEUT;SG	N;NOM;MASC;SG;3
odnowienie	اعادہ	odnowienie	اعادہ	N;NOM;NEUT;SG	N;NOM;MASC;SG;3
wyraźna	سہل	wyraźny	سہل	ADJ;NOM;FEM;SG	ADJ
wyraźna	مفصل	wyraźny	مفصل	ADJ;NOM;FEM;SG	ADJ
wyraźna	واضح	wyraźny	واضح	ADJ;NOM;FEM;SG	ADJ
wyraźna	غیرمبہم.	wyraźny	غیرمبہم.	ADJ;NOM;FEM;SG	ADJ
względna	اضافی	względny	اضافی	ADJ;NOM;FEM;SG	ADJ
względna	متعلقہ	względny	متعلقہ	ADJ;NOM;FEM;SG	ADJ
względna	اضافی	względny	اضافی	ADJ;NOM;FEM;SG	ADJ
względna	متعلقہ	względny	متعلقہ	ADJ;NOM;FEM;SG	ADJ
podmiejskich	مقامی	podmiejski	مقامی	ADJ;GEN;MASC;PL	ADJ
podmiejskich	متعصبانہ	podmiejski	متعصبانہ	ADJ;GEN;MASC;PL	ADJ
gap	ریخ	gapić	ریخ		
gap	ریخ	gapić	ریخ		
uzależnienie	تابع	uzależnienie	تابع	N;NOM;NEUT;SG	N;NOM;MASC;SG;3
uzależnienie	آسرا	uzależnienie	آسرا	N;NOM;NEUT;SG	N;NOM;MASC;SG;3
uzależnienie	اعتماد	uzależnienie	اعتماد	N;NOM;NEUT;SG	N;NOM;MASC;SG;3
miód	شہد	miód	شہد	N;NOM;MASC;SG	N;NOM;MASC;SG;3
cząstka	ریزہ	cząstka	ریزہ	N;NOM;FEM;SG	N;NOM;MASC;SG;3
atrakcyjne	پُرکشش	atrakcyjny	پُرکشش	ADJ;NOM;NEUT;SG	ADJ
atrakcyjne	دلفریب	atrakcyjny	دلفریب	ADJ;NOM;NEUT;SG	ADJ
atrakcyjne	دلچسپ	atrakcyjny	دلچسپ	ADJ;NOM;NEUT;SG	ADJ
atrakcyjne	پُرکشش	atrakcyjny	پُرکشش	ADJ;NOM;NEUT;SG	ADJ
atrakcyjne	دلفریب	atrakcyjny	دلفریب	ADJ;NOM;NEUT;SG	ADJ
atrakcyjne	دلچسپ	atrakcyjny	دلچسپ	ADJ;NOM;NEUT;SG	ADJ
atrakcyjne	پُرکشش	atrakcyjny	پُرکشش	ADJ;NOM;NEUT;SG	ADJ
broda	داڑھی	broda	داڑھی	N;NOM;FEM;SG	N;NOM;FEM;SG;3
różowa	گلابی	różowy	گلابی	ADJ;NOM;FEM;SG	ADJ;NOM
sting	کھٹک.	stinga	کھٹک.		
sting	چبھن	stinga	چبھن		
sting	ڈنک	stinga	ڈنک		
zderzenie	اثر	zderzenie	اثر	N;NOM;NEUT;SG	N;NOM;MASC;SG;3
zderzenie	تصادم	zderzenie	تصادم	N;NOM;NEUT;SG	N;NOM;MASC;SG;3
zderzenie	تصادم	zderzenie	تصادم	N;NOM;NEUT;SG	N;NOM;MASC;SG;3
bezpieczny	معتبر	bezpieczny	معتبر	ADJ;NOM;MASC;SG	ADJ
bezpieczny	یقینی	bezpieczny	یقینی	ADJ;NOM;MASC;SG	ADJ
bezpieczny	کمزور	bezpieczny	کمزور	ADJ;NOM;MASC;SG	ADJ
bezpieczny	یقینی	bezpieczny	یقینی	ADJ;NOM;MASC;SG	ADJ
bezpieczny	کمزور	bezpieczny	کمزور	ADJ;NOM;MASC;SG	ADJ
bezpieczny	محفوظ	bezpieczny	محفوظ	ADJ;NOM;MASC;SG	ADJ
bezpieczny	یقینی	bezpieczny	یقینی	ADJ;NOM;MASC;SG	ADJ
twist	(	twist	(		
twist	(	twist	(		
wstyd	(	wstyd	(		
wstyd	(	wstyd	(		
świadomy	صاف	świadomy	صاف	ADJ;NOM;MASC;SG	ADJ
świadomy	واضح	świadomy	واضح	ADJ;NOM;MASC;SG	ADJ
świadomy	چکنی	świadomy	چکنی	ADJ;NOM;MASC;SG	ADJ;FEM
świadomy	مطلع	świadomy	مطلع	ADJ;NOM;MASC;SG	ADJ
pomyłka	سہو.	pomyłka	سہو.		
pomyłka	سہو.	pomyłka	سہو.		
komunizm	اشتراکیت	komunizm	اشتراکیت	N;NOM;MASC;SG	N;NOM;MASC;SG;3
przewodnictwo	مشورہ	przewodnictwo	مشورہ	N;NOM;NEUT;SG	N;NOM;MASC;SG;3
przewodnictwo	ہدایت	przewodnictwo	ہدایت	N;NOM;NEUT;SG	N;NOM;FEM;SG;3
przewodnictwo	چیئرمینی	przewodnictwo	چیئرمینی	N;NOM;NEUT;SG	N;NOM;MASC;SG;3
przewodnictwo	صدارت	przewodnictwo	صدارت	N;NOM;NEUT;SG	N;NOM;MASC;SG;3
przewodnictwo	قیادت	przewodnictwo	قیادت	N;NOM;NEUT;SG	N;NOM;MASC;SG;3
przewodnictwo	موصلیت	przewodnictwo	موصلیت	N;NOM;NEUT;SG	N;NOM;MASC;SG;3
biedy	کمی.	bieda	کمی.		
biedy	کمی.	bieda	کمی.		
wełny	صوف	wełny	صوف		
wełny	سمور	wełny	سمور		
kolorowy	موسیقی	kolorowy	موسیقی	ADJ;NOM;MASC;SG	ADJ
kolorowy	موسیقی	kolorowy	موسیقی	ADJ;NOM;MASC;SG	ADJ
świadczenie	فائدہ	świadczenie	فائدہ	N;NOM;NEUT;SG	N;NOM;MASC;SG;3
hałas	صوت	hałas	صوت	N;NOM;MASC;SG	N;NOM;MASC;SG;3
hałas	آواز	hałas	آواز	N;NOM;MASC;SG	N;NOM;FEM;SG;3
hałas	صوت	hałas	صوت	N;NOM;MASC;SG	N;NOM;MASC;SG;3
hałas	شور	hałas	شور	N;NOM;MASC;SG	N;NOM;MASC;SG;3
pieniądz	املاک	pieniądz	ملک	N;NOM;MASC;SG	N;NOM;MASC;SG;3
swobodne	عارضی	swobodny	عارضی	ADJ;NOM;NEUT;SG	ADJ
swobodne	معمولی	swobodny	معمولی	ADJ;NOM;NEUT;SG	ADJ
swobodne	اتفاقی	swobodny	اتفاقی	ADJ;NOM;NEUT;SG	ADJ
splot	بناوٹ	splot	بناوٹ	N;NOM;MASC;SG	N;NOM;MASC;SG;3
zyskać	پانا	zyskać	پانا	V;PFV;NFIN;ACT	V;SG;NFIN;ACT
zyskać	کمانا	zyskać	کمانا	V;PFV;NFIN;ACT	V;MASC;SG;NFIN;ACT
zyskać	پانا	zyskać	پانا	V;PFV;NFIN;ACT	V;SG;NFIN;ACT
zyskać	کمانا	zyskać	کمانا	V;PFV;NFIN;ACT	V;MASC;SG;NFIN;ACT
drobiu	پیلو	drobie	پیلو		
sprawiedliwych	متقی	sprawiedliwy	متقی	ADJ;GEN;MASC;PL	ADJ
koordynacja	منضبط	koordynacja	منضبط	N;NOM;FEM;SG	N;NOM;MASC;SG;3
koordynacja	تطبیق	koordynacja	تطبیق	N;NOM;FEM;SG	N;NOM;MASC;SG;3
agresywne	مخالفانہ	agresywny	مخالفانہ	ADJ;NOM;NEUT;SG	ADJ
agresywne	غاصب	agresywny	غاصب	ADJ;NOM;NEUT;SG	ADJ
agresywne	معاندانہ	agresywny	معاندانہ	ADJ;NOM;NEUT;SG	ADJ
jeść	نگلنا	jeść	نگل	V;IPFV;NFIN;ACT	V;SG;NFIN;ACT
jeść	چبانا	jeść	چبانا	V;IPFV;NFIN;ACT	V;MASC;SG;NFIN;ACT
craven	بزدل	craven	بزدل		
craven	ڈرپوک	craven	ڈرپوک		
wdrożenie	تعمیل	wdrożyć	تعمیل	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;MASC;SG;3
wdrożenie	تکمیل	wdrożyć	تکمیل	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;MASC;SG;3
wdrożenie	اوزار	wdrożyć	اوزار	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;MASC;SG;3
piły	مثل	pić	مثل		
krawiec	درزی	krawiec	درزی	N;NOM;MASC;SG	N;NOM;MASC;SG;3
gorąca	مشتاقانہ.	gorący	مشتاقانہ.	ADJ;NOM;FEM;SG	ADJ
gorąca	برانگیختہ	gorący	برانگیختہ	ADJ;NOM;FEM;SG	ADJ
gorąca	سرگرم	gorący	سرگرم	ADJ;NOM;FEM;SG	ADJ
niezwykła	ممتاز	niezwykły	ممتاز	ADJ;NOM;FEM;SG	ADJ
niezwykła	انوکھا	niezwykły	انوکھا	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
niezwykła	غیرمعمولی	niezwykły	غیرمعمولی	ADJ;NOM;FEM;SG	ADJ
monarchia	بادشاہت	monarchia	بادشاہت	N;NOM;FEM;SG	N;NOM;MASC;SG;3
tania	معمولی	tani	معمولی	ADJ;NOM;FEM;SG	ADJ
tania	کمتر	tani	کمتر	ADJ;NOM;FEM;SG	ADJ
tania	معمولی	tani	معمولی	ADJ;NOM;FEM;SG	ADJ
tania	کمتر	tani	کمتر	ADJ;NOM;FEM;SG	ADJ
tania	گھٹیا	tani	گھٹیا	ADJ;NOM;FEM;SG	ADJ
gumy	رفالہ.	guma	رفالہ.		
gumy	لثہ.	guma	لثہ.		
ulubiony	پسندیدہ	ulubić	پسندیدہ	ADJ;NOM;MASC;SG	ADJ
satelitarnej	طفیلی	satelitarny	طفیلی	ADJ;GEN;FEM;SG	ADJ
satelitarnej	مطیع	satelitarny	مطیع	ADJ;GEN;FEM;SG	ADJ
wykrycie	تفتیش	wykrycie	تفتیش	N;NOM;NEUT;SG	N;NOM;FEM;SG;3
wykrycie	سراغ	wykrycie	سراغ	N;NOM;NEUT;SG	N;NOM;MASC;SG;3
azot	نائٹروجن	azot	نائٹروجن	N;NOM;MASC;SG	N;NOM;MASC;SG;3
błyszczące	صاف	błyszczący	صاف	ADJ;NOM;NEUT;SG	ADJ
blask	دھیمی	blask	دھیمی	N;NOM;MASC;SG	N;NOM;MASC;SG;3
blask	درخشندگی	blask	درخشندگی	N;NOM;MASC;SG	N;NOM;MASC;SG;3
blask	جوت	blask	جوت	N;NOM;MASC;SG	N;NOM;FEM;SG;3
blask	جذبہ	blask	جذبہ	N;NOM;MASC;SG	N;NOM;MASC;SG;3
blask	جذبہ	blask	جذبہ	N;NOM;MASC;SG	N;NOM;MASC;SG;3
przydatność	افادیت	przydatność	افادیت	N;NOM;FEM;SG	N;NOM;MASC;SG;3
przydatność	سراسرعملی	przydatność	سراسرعملی	N;NOM;FEM;SG	N;NOM;MASC;SG;3
przydatność	افادیت	przydatność	افادیت	N;NOM;FEM;SG	N;NOM;MASC;SG;3
mutacja	تبدیلی	mutacja	تبدیلی	N;NOM;FEM;SG	N;NOM;FEM;SG;3
zaakceptować	چاہنا	zaakceptować	چاہ	V;PFV;NFIN;ACT	V;MASC;SG;NFIN;ACT
zaakceptować	ماننا	zaakceptować	مان	V;PFV;NFIN;ACT	V;MASC;SG;NFIN
zaakceptować	چاہنا	zaakceptować	چاہ	V;PFV;NFIN;ACT	V;MASC;SG;NFIN;ACT
unikalne	نادر	unikalny	نادر	ADJ;NOM;NEUT;SG	ADJ
unikalne	نادر	unikalny	نادر	ADJ;NOM;NEUT;SG	ADJ
charytatywne	خیراتی	charytatywny	خیراتی	ADJ;NOM;NEUT;SG	ADJ
oprzeć	روکنا.	oprzeć	روکنا.	V;PFV;NFIN;ACT	V;PL;FIN;ACT
bezpłatne	خالی	bezpłatny	خالی	ADJ;NOM;NEUT;SG	ADJ
skupienie	تقریب	skupienie	تقریب	N;NOM;NEUT;SG	N;NOM;FEM;SG;3
skupienie	دلچسپی	skupienie	دلچسپی	N;NOM;NEUT;SG	N;NOM;MASC;SG;3
świadome	آگاہ.	świadomy	آگاہ.		
świadome	(	świadomy	(		
rozproszonych	طولانی	rozprosić	طولانی	ADJ;PFV;GEN;MASC;PL;POS;V.PTCP;PASS	ADJ
rozproszonych	منتشر	rozprosić	منتشر	ADJ;PFV;GEN;MASC;PL;POS;V.PTCP;PASS	ADJ
push	گھسنا	push	گھسنا		
push	بحران.	push	بحران.		
push	گھسنا	push	گھسنا		
push	بحران.	push	بحران.		
idealne	ذہنی	idealny	ذہنی	ADJ;NOM;NEUT;SG	ADJ
efektywne	لائق	efektywny	لائق	ADJ;NOM;NEUT;SG	ADJ
efektywne	نافذ	efektywny	نافذ	ADJ;NOM;NEUT;SG	ADJ
oliwa	دُہن	oliwa	دُہن		
konsola	پردے	konsola	پردہ	N;NOM;FEM;SG	N;NOM;MASC;SG;3
uzależniony	عادی	uzależnić	عادی	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ
uzależniony	عادی	uzależnić	عادی	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ
