dan	és	dan	és	CONJ	CONJ
kereta	szerelvény	kereta	szerelvény	N;SG	N;NOM;SG
kereta	vonattal	kereta	vonat	N;SG	N;NOM;SG
kereta	vonaton	kereta	vonat	N;SG	N;ON+ESS;SG
kereta	vonat	kereta	vonat	N;SG	N;NOM;SG
ruang	terem	ruang	terem	N;SG	N;NOM;SG
ruang	szoba	ruang	szoba	N;SG	N;NOM;SG
ruang	űr	ruang	űr	N;SG	N;NOM;SG
ruang	tér	ruang	tér	N;SG	N;NOM;SG
tinggal	maradj	tinggal	marad	V;SG;ACT	V;INDF;IND;SG;1;PRS;FIN;ACT
empat	négy	empat	négy	NUM	NUM;NOM;SG
ekonomi	közgazdaságtan	ekonomi	közgazdaság	N;SG	N;NOM;SG
ekonomi	gazdaság	ekonomi	gazdaság	N;SG	N;NOM;SG
ekonomi	gazdaság	ekonomi	gazdaság	N;SG	N;NOM;SG
organisasi	szervezeti	organisasi	szervezeti	N;SG	N;NOM;SG
organisasi	szervezés	organisasi	szervezés	N;SG	N;NOM;SG
organisasi	szervezet	organisasi	szervezet	N;SG	N;NOM;SG
organisasi	szervezés	organisasi	szervezés	N;SG	N;NOM;SG
organisasi	szervezet	organisasi	szervezet	N;SG	N;NOM;SG
bahan	anyag	bahan	anyag	N;SG	N;NOM;SG
bahan	anyaga	bahan	anyag	N;SG	N;NOM;SG
bahan	összetevő	bahan	összetevő	N;SG	N;NOM;SG
api	api	api	api	N;SG	N;NOM;SG
ilmiah	tudományos	ilmiah	tudományos	ADJ;SG	ADJ;NOM;SG
video	videó	video	videó	N;SG	N;NOM;SG
video	video	video	video	N;SG	N;NOM;SG
video	videót	video	videó	N;SG	N;ACC;SG
angkatan	erő	angkatan	erő	N;SG	N;NOM;SG
angkatan	óra	angkatan	óra	N;SG	N;NOM;SG
angkatan	osztály	angkatan	osztály	N;SG	N;NOM;SG
berkas	fájl	berkas	fájl	N;SG	N;NOM;SG
berkas	file	berkas	file	N;SG	N;NOM;SG
berkas	akta	berkas	akta	N;SG	N;NOM;SG
bekerja	dolgozik	bekerja	dolgozik	V;SG;ACT	V;INDF;IND;SG;3;PRS;FIN;ACT
bekerja	dolgozom	bekerja	dolgozik	V;SG;ACT	V;INDF;IND;SG;1;PRS;FIN;ACT
bekerja	dolgozok	bekerja	dolgozik	V;SG;ACT	V;INDF;IND;SG;1;PRS;FIN;ACT
bekerja	működik	bekerja	működik	V;SG;ACT	V;INDF;IND;SG;3;PRS;FIN;ACT
militer	katonai	militer	katonai	ADJ;SG	ADJ;NOM;SG
putra	fiam	putra	fia	N;SG	N;NOM;SG
putra	fiuk	putra	fiuk	N;SG	N;NOM;SG
kaki	lábat	kaki	láb	N;SG	N;ACC;SG
kaki	lábát	kaki	lába	N;SG	N;ACC;SG
kaki	láb	kaki	láb	N;SG	N;NOM;SG
kaki	láb	kaki	láb	N;SG	N;NOM;SG
kaki	láb	kaki	láb	N;SG	N;NOM;SG
kaki	lábát	kaki	lába	N;SG	N;ACC;SG
kaki	láb	kaki	láb	N;SG	N;NOM;SG
grup	csoport	grup	csoport	N;SG	N;NOM;SG
grup	csoportban	grup	csoport	N;SG	N;IN+ESS;SG
perdana	elsődleges	perdana	elsődleges	ADJ;SG	ADJ;NOM;SG
kehidupan	élet	kehidupan	élet	N;SG	N;NOM;SG
kehidupan	életem	kehidupan	élet	N;SG	N;NOM;SG
website	weboldal	website	weboldal	N;SG	N;NOM;SG
website	honlap	website	honlap	N;SG	N;NOM;SG
website	webhely	website	webhely	N;SG	N;NOM;SG
kelurahan	külvárosában	kelurahan	külváros	N;SG	N;IN+ESS;SG
kurang	kevésbé	kurang	kevésbé	ADV;SG	ADV
informasi	információ	informasi	információ	N;SG	N;NOM;SG
informasi	tájékoztatás	informasi	tájékoztatás	N;SG	N;NOM;SG
makanan	étel	makanan	étel	N;SG	N;NOM;SG
makanan	élelem	makanan	élel	N;SG	N;NOM;SG
makanan	táplálék	makanan	táplálék	N;SG	N;NOM;SG
makanan	élelmiszer	makanan	élelmiszer	N;SG	N;NOM;SG
makanan	étkezés	makanan	étkezés	N;SG	N;NOM;SG
web	háló	web	háló	N	N;NOM;SG
web	webes	web	webes	N	N;NOM;SG
catatan	megjegyzés	catatan	megjegyzés	N;SG	N;NOM;SG
catatan	jegyzet	catatan	jegyzet	N;SG	N;NOM;SG
catatan	records	catatan	records	N;SG	N;NOM;SG
catatan	nyilvántartás	catatan	nyilvántartás	N;SG	N;NOM;SG
catatan	jegyzet	catatan	jegyzet	N;SG	N;NOM;SG
mencapai	eléri	mencapai	eléri	V;SG;ACT	V;DEF;IND;SG;3;PRS;FIN;ACT
mencapai	elérte	mencapai	el+ér	V;SG;ACT	V;DEF;IND;SG;3;PST;FIN;ACT
cinta	szeretettel	cinta	szeretet	N;SG	N;INS;SG
cinta	szeretet	cinta	szeretet	N;SG	N;NOM;SG
cinta	szerelem	cinta	szerelem	N;SG	N;NOM;SG
biasa	szokásos	biasa	szokásos	ADJ;SG	ADJ;NOM;SG
biasa	rendszeresen	biasa	rendszeres	ADJ;SG	ADJ;FRML;SG
biasa	szokásos	biasa	szokásos	ADJ;SG	ADJ;NOM;SG
mungkin	talán	mungkin	talán	ADV	ADV
mungkin	talán	mungkin	talán	ADV	ADV
meninggal	meghalt	mentinggal	meg+hal	V;SG;ACT	V;INDF;IND;SG;3;PST;FIN;ACT
meninggal	elhunyt	mentinggal	el+huny	V;SG;ACT	V;INDF;IND;SG;3;PST;FIN;ACT
surat	levél	surat	levél	N;SG	N;NOM;SG
surat	levélben	surat	levél	N;SG	N;IN+ESS;SG
surat	betű	surat	betű	N;SG	N;NOM;SG
surat	levél	surat	levél	N;SG	N;NOM;SG
surat	levelet	surat	levél	N;SG	N;ACC;SG
surat	levele	surat	levél	N;SG	N;NOM;SG
wanita	nő	wanita	nő	N;SG	N;NOM;SG
wanita	asszony	wanita	asszony	N;SG	N;NOM;SG
wanita	nő	wanita	nő	N;SG	N;NOM;SG
tubuh	test	tubuh	test	N;SG	N;NOM;SG
tubuh	testem	tubuh	test	N;SG	N;NOM;SG
tubuh	holttest	tubuh	holttes	N;SG	N;NOM;SG
juta	millió	juta	millió	NUM	NUM;NOM;SG
juta	millió	juta	millió	NUM	NUM;NOM;SG
posisi	állás	posisi	állás	N;SG	N;NOM;SG
posisi	pozíció	posisi	pozíció	N;SG	N;NOM;SG
posisi	álláspont	posisi	álláspont	N;SG	N;NOM;SG
posisi	pozíció	posisi	pozíció	N;SG	N;NOM;SG
media	média	media	média	N;SG	N;NOM;SG
televisi	tv	televisi	tv	N;SG	N;NOM;SG
televisi	televízió	televisi	televízió	N;SG	N;NOM;SG
nya	őt	nya	ő	PRO	PRO;ACC;SG;3
lisensi	jogosítvány	lisensi	jogosítvány	N;SG	N;NOM;SG
lisensi	jogosítványt	lisensi	jogosítvány	N;SG	N;ACC;SG
nomor	szám	nomor	szám	N;SG	N;NOM;SG
nomor	száma	nomor	szám	N;SG	N;NOM;SG
muncul	megjelent	muncul	megjelent	V;SG;ACT	V;INDF;IND;SG;3;PST;FIN;ACT
zaman	korszak	zaman	korsz	N;SG	N;NOM;SG
khusus	specifikus	khusus	specifikus	ADJ;SG	ADJ;NOM;SG
khusus	speciális	khusus	speciális	ADJ;SG	ADJ;NOM;SG
juara	bajnok	juara	bajn	N;SG	N;NOM;SG
alam	jelleg	alam	jelleg	N;SG	N;NOM;SG
alam	természet	alam	természet	N;SG	N;NOM;SG
penting	fontos	penting	fontos	ADJ;SG	ADJ;NOM;SG
penting	elengedhetetlen	penting	elengedhetetlen	ADJ;SG	ADJ;NOM;SG
gelar	fokozat	gelar	fokozat	N;SG;ACT	N;NOM;SG
gelar	diploma	gelar	diploma	N;SG;ACT	N;NOM;SG
gelar	fok	gelar	fok	N;SG;ACT	N;NOM;SG
gelar	cím	gelar	cím	N;SG;ACT	N;NOM;SG
gelar	címe	gelar	cím	N;SG;ACT	N;NOM;SG
gelar	beosztás	gelar	beosztás	N;SG;ACT	N;NOM;SG
mata	szemed	mata	szemed	N;SG	N;NOM;SG
mata	szeme	mata	szem	N;SG	N;NOM;SG
mata	szemet	mata	szemet	N;SG	N;ACC;SG
mata	szeme	mata	szem	N;SG	N;NOM;SG
mesin	gépezet	mesin	gépezet	N;SG	N;NOM;SG
mesin	gép	mesin	gép	N;SG	N;NOM;SG
mesin	hajtómű	mesin	hajtómű	N;SG	N;NOM;SG
mesin	motor	mesin	motor	N;SG	N;NOM;SG
mesin	hajtómű	mesin	hajtómű	N;SG	N;NOM;SG
mesin	gépezet	mesin	gépezet	N;SG	N;NOM;SG
mesin	gép	mesin	gép	N;SG	N;NOM;SG
mesin	gép	mesin	gép	N;SG	N;NOM;SG
kitab	könyv	kitab	könyv	N;SG	N;NOM;SG
kitab	könyvet	kitab	könyv	N;SG	N;ACC;SG
kitab	szentírás	kitab	szentírás	N;SG	N;NOM;SG
distrik	körzet	distrik	körzet	N;SG	N;NOM;SG
distrik	járás	distrik	járás	N;SG	N;NOM;SG
jaringan	hálózat	jaringan	hálózat	N;SG	N;NOM;SG
jaringan	hálózati	jaringan	hálózat	N;SG	N;NOM;SG
jaringan	szövet	jaringan	szövet	N;SG	N;NOM;SG
hubungan	kapcsolat	hubungan	kapcsolat	N;SG	N;NOM;SG
perempuan	nő	perempuan	nő	N;SG	N;NOM;SG
perempuan	asszony	perempuan	asszony	N;SG	N;NOM;SG
perempuan	nő	perempuan	nő	N;SG	N;NOM;SG
perempuan	nőstény	perempuan	nőstény	N;SG	N;NOM;SG
perempuan	nő	perempuan	nő	N;SG	N;NOM;SG
sosial	szociális	sosial	szociális	N;SG	N;NOM;SG
episode	epizódjainak	episode	epizód	N	N;GEN;PL
episode	epizódok	episode	epizód	N	N;NOM;PL
episode	epizód	episode	epizód	N	N;NOM;SG
episode	epizód	episode	epizód	N	N;NOM;SG
episode	rész	episode	rész	N	N;NOM;SG
piala	trófea	piala	trófea	N;SG	N;NOM;SG
piala	kupa	piala	kupa	N;SG	N;NOM;SG
piala	csésze	piala	csésze	N;SG	N;NOM;SG
piala	pohár	piala	pohár	N;SG	N;NOM;SG
piala	bögre	piala	bögre	N;SG	N;NOM;SG
kegiatan	tevékenység	kegiatan	tevékenység	N;SG	N;NOM;SG
kegiatan	esemény	kegiatan	esemény	N;SG	N;NOM;SG
kegiatan	tevékenység	kegiatan	tevékenység	N;SG	N;NOM;SG
kegiatan	aktivitás	kegiatan	aktivitás	N;SG	N;NOM;SG
minor	kiskorú	minor	kiskorú	N	N;NOM;SG
istilah	kifejezés	istilah	kifejezés	N;SG	N;NOM;SG
budaya	tenyésztés	budaya	tenyésztés	N;SG	N;NOM;SG
budaya	kultúra	budaya	kultúra	N;SG	N;NOM;SG
stadion	stadion	stadion	stadion	N;SG	N;NOM;SG
stadion	stadion	stadion	stadion	N;SG	N;NOM;SG
stadion	stadionban	stadion	stadion	N;SG	N;IN+ESS;SG
permukaan	felszín	permukaan	felszín	N;SG	N;NOM;SG
permukaan	felület	permukaan	felület	N;SG	N;NOM;SG
permukaan	felszíni	permukaan	fel+színi	N;SG	N;NOM;SG
terutama	elsősorban	terutama	elsősorban	ADV;RL;SG	ADV
terutama	elsősorban	terutama	elsősorban	ADV;RL;SG	ADV
pantai	tengerpart	pantai	tengerpart	N;SG	N;NOM;SG
pantai	tengerparton	pantai	tengerpart	N;SG	N;ON+ESS;SG
pantai	strand	pantai	strand	N;SG	N;NOM;SG
pantai	tengerpart	pantai	tengerpart	N;SG	N;NOM;SG
teknologi	technikus	teknologi	technikus	N;SG	N;NOM;SG
teknologi	technológia	teknologi	technológia	N;SG	N;NOM;SG
teknologi	technika	teknologi	technika	N;SG	N;NOM;SG
cerita	sztori	cerita	sztori	N;SG	N;NOM;SG
cerita	történet	cerita	történet	N;SG	N;NOM;SG
cerita	története	cerita	történet	N;SG	N;NOM;SG
cerita	mese	cerita	mese	N;SG	N;NOM;SG
penerbangan	repülőút	penterbangan	repülőú	N;SG	N;NOM;SG
penerbangan	repülés	penterbangan	repülés	N;SG	N;NOM;SG
penerbangan	járat	penterbangan	járat	N;SG	N;NOM;SG
penerbangan	repülés	penterbangan	repülés	N;SG	N;NOM;SG
penerbangan	légiközlekedés	penterbangan	légiközlekedés	N;SG	N;NOM;SG
dewan	deszka	dewan	deszka	N;SG	N;NOM;SG
dewan	fedélzeten	dewan	fedélzet	N;SG	N;ON+ESS;SG
dewan	tábla	dewan	tábla	N;SG	N;NOM;SG
dewan	tanács	dewan	tanács	N;SG	N;NOM;SG
terbesar	legnagyobb	terbesar	nagy	ADJ;RL;SG	ADJ;NOM;RL;SG
terbesar	legnagyobb	terbesar	nagy	ADJ;RL;SG	ADJ;NOM;RL;SG
terbesar	legnagyobb	terbesar	nagy	ADJ;RL;SG	ADJ;NOM;RL;SG
liga	liga	liga	liga	N;SG	N;NOM;SG
liga	liga	liga	liga	N;SG	N;NOM;SG
tujuan	gól	tujuan	gól	N;SG	N;NOM;SG
tujuan	cél	tujuan	cél	N;SG	N;NOM;SG
tujuan	cél	tujuan	cél	N;SG	N;NOM;SG
tujuan	cél	tujuan	cél	N;SG	N;NOM;SG
tujuan	objektív	tujuan	objektív	N;SG	N;NOM;SG
tujuan	cél	tujuan	cél	N;SG	N;NOM;SG
tujuan	célkitűzés	tujuan	célkitűzés	N;SG	N;NOM;SG
penyanyi	énekes	pennyanyi	énekes	N;SG	N;NOM;SG
bangunan	épület	bangunan	épület	N;SG	N;NOM;SG
periode	időszak	periode	időszak	N;SG	N;NOM;SG
periode	időtartam	periode	időtartam	N;SG	N;NOM;SG
periode	periódus	periode	periódus	N;SG	N;NOM;SG
seni	művészet	seni	művészet	N;SG	N;NOM;SG
seni	művészeti	seni	művészeti	N;SG	N;NOM;SG
seni	művészet	seni	művészet	N;SG	N;NOM;SG
pertandingan	gyufa	pertandingan	gyufa	N;SG	N;NOM;SG
pertandingan	egyezés	pertandingan	egyezés	N;SG	N;NOM;SG
pertandingan	mérkőzés	pertandingan	mérkőzés	N;SG	N;NOM;SG
pertandingan	egyezés	pertandingan	egyezés	N;SG	N;NOM;SG
pertandingan	találat	pertandingan	találat	N;SG	N;NOM;SG
pertandingan	meccs	pertandingan	meccs	N;SG	N;NOM;SG
pertandingan	gyufa	pertandingan	gyufa	N;SG	N;NOM;SG
pangeran	herceg	pangeran	herceg	N;SG	N;NOM;SG
melawan	ellen	menlawan	ellen	ADP;SG;ACT	ADP
bergabung	csatlakozz	bergabung	csatlakozz	V;SG;ACT	V;DEF;IND;SG;3;PRS;FIN;ACT
bergabung	csatlakozott	bergabung	csatlakozik	V;SG;ACT	V;INDF;IND;SG;3;PST;FIN;ACT
bergabung	csatlakozik	bergabung	csatlakozik	V;SG;ACT	V;INDF;IND;SG;3;PRS;FIN;ACT
bergabung	csatlakozik	bergabung	csatlakozik	V;SG;ACT	V;INDF;IND;SG;3;PRS;FIN;ACT
badan	test	badan	test	N;SG	N;NOM;SG
badan	testem	badan	test	N;SG	N;NOM;SG
badan	holttest	badan	holttes	N;SG	N;NOM;SG
badan	ügynökség	badan	ügynökség	N;SG	N;NOM;SG
buah	gyümölcs	buah	gyümölcs	N;SG	N;NOM;SG
buah	gyümölcsöt	buah	gyümölcsöt	N;SG	N;ACC;SG
buah	gyümölcs	buah	gyümölcs	N;SG	N;NOM;SG
jenderal	tábornok	jenderal	tábornok	N;SG	N;NOM;SG
pembangunan	fejlesztés	penbangunan	fejlesztés	N;SG	N;NOM;SG
pembangunan	fejlődés	penbangunan	fejlődés	N;SG	N;NOM;SG
pembangunan	építkezés	penbangunan	építkezés	N;SG	N;NOM;SG
pembangunan	építés	penbangunan	építés	N;SG	N;NOM;SG
mengalami	gyakorlott	menalami	gyakorlott	V;SG;ACT	V;INDF;IND;SG;3;PST;FIN;ACT
menemukan	felfedezni	mentemukan	felfedez	V;SG;ACT	V;NFIN;ACT
menemukan	felfedezte	mentemukan	felfedez	V;SG;ACT	V;DEF;IND;SG;3;PST;FIN;ACT
menemukan	felfedezett	mentemukan	felfedezett	V;SG;ACT	V;INDF;IND;SG;3;PST;FIN;ACT
menemukan	megtalálni	mentemukan	meg+talál	V;SG;ACT	V;NFIN;ACT
menemukan	megtalált	mentemukan	meg+talál	V;SG;ACT	V;INDF;IND;SG;3;PST;FIN;ACT
menemukan	megtaláltam	mentemukan	meg+talál	V;SG;ACT	V;DEF;IND;SG;1;PST;FIN;ACT
menemukan	talált	mentemukan	talál	V;SG;ACT	V;INDF;IND;SG;3;PST;FIN;ACT
teknik	technika	teknik	technika	N;SG	N;NOM;SG
teknik	mérnöki	teknik	mérnöki	N;SG	N;NOM;SG
pecahan	frakció	pecahan	frakció	N;SG	N;NOM;SG
melihat	látni	menlihat	lát	V;SG;ACT	V;NFIN;ACT
industri	ágazat	industri	ágazat	N;SG	N;NOM;SG
industri	iparág	industri	iparág	N;SG	N;NOM;SG
industri	ipar	industri	ipar	N;SG	N;NOM;SG
pasar	piac	pasar	piac	N;SG	N;NOM;SG
pasar	piaci	pasar	piaci	N;SG	N;NOM;SG
pasar	market	pasar	mark	N;SG	N;NOM;SG
tentara	katona	tentara	katona	N;SG	N;NOM;SG
tentara	sereg	tentara	sereg	N;SG	N;NOM;SG
tentara	hadsereg	tentara	hadsereg	N;SG	N;NOM;SG
gambar	képet	gambar	kép	N;SG	N;ACC;SG
gambar	kép	gambar	kép	N;SG	N;NOM;SG
gambar	fénykép	gambar	fénykép	N;SG	N;NOM;SG
gambar	kép	gambar	kép	N;SG	N;NOM;SG
gambar	képet	gambar	kép	N;SG	N;ACC;SG
gambar	rajza	gambar	rajza	N;SG	N;NOM;SG
gambar	rajz	gambar	rajz	N;SG	N;NOM;SG
bank	bank	bank	bank	N;SG	N;NOM;SG
nilai	kamatláb	nilai	kamatláb	N;SG	N;NOM;SG
nilai	arány	nilai	arány	N;SG	N;NOM;SG
nilai	érték	nilai	ők	N;SG	N;NOM;SG
nilai	érték	nilai	ők	N;SG	N;NOM;SG
nilai	értéke	nilai	érték	N;SG	N;NOM;SG
menerima	kapni	menterima	kap	V;SG;ACT	V;NFIN;ACT
menerima	elfogadja	menterima	el+fogad	V;SG;ACT	V;DEF;IND;SG;3;PRS;FIN;ACT
menerima	elfogad	menterima	el+fogad	V;SG;ACT	V;INDF;IND;SG;3;PRS;FIN;ACT
menerima	elfogadni	menterima	el+fogad	V;SG;ACT	V;NFIN;ACT
band	zenekar	band	zenekar	N	N;NOM;SG
band	bandák	band	banda	N	N;NOM;PL
guru	mester	guru	mester	N;SG	N;NOM;SG
guru	tanárnő	guru	tanárnő	N;SG	N;NOM;SG
guru	tanár	guru	tanár	N;SG	N;NOM;SG
kawasan	terület	kawasan	terület	N;SG	N;NOM;SG
kawasan	környék	kawasan	környék	N;SG	N;NOM;SG
kawasan	régió	kawasan	régió	N;SG	N;NOM;SG
kawasan	régiói	kawasan	régiói	N;SG	N;NOM;SG
background	háttér	background	háttér	N	N;NOM;SG
background	háttere	background	háttér	N	N;NOM;SG
background	háttérben	background	háttér	N	N;IN+ESS;SG
ingin	akarja	ingin	akar	V;SG;ACT	V;DEF;IND;SG;3;PRS;FIN;ACT
ingin	akar	ingin	akar	V;SG;ACT	V;INDF;IND;SG;3;PRS;FIN;ACT
ingin	akarsz	ingin	akarsz	V;SG;ACT	V;INDF;IND;SG;1;PRS;FIN;ACT
ingin	akar	ingin	akar	V;SG;ACT	V;INDF;IND;SG;3;PRS;FIN;ACT
ingin	akarod	ingin	akarod	V;SG;ACT	V;DEF;IND;SG;1;PRS;FIN;ACT
ingin	akarom	ingin	akarom	V;SG;ACT	V;DEF;IND;SG;1;PRS;FIN;ACT
masalah	probléma	masalah	probléma	N;SG	N;NOM;SG
masalah	probléma	masalah	probléma	N;SG	N;NOM;SG
pihak	buli	pihak	buli	N;SG	N;NOM;SG
kerja	munkahelyi	kerja	munkahelyi	N;SG	N;NOM;SG
kerja	munka	kerja	munka	N;SG	N;NOM;SG
serial	sorozat	serial	sorozat	N	N;NOM;SG
sultan	szultán	sultan	szultán	N	N;NOM;SG
tanaman	növény	tanaman	növény	N;SG	N;NOM;SG
tanaman	termés	tanaman	termés	N;SG	N;NOM;SG
tanaman	üzem	tanaman	üz	N;SG	N;NOM;SG
tanaman	növény	tanaman	növény	N;SG	N;NOM;SG
tanaman	termés	tanaman	termés	N;SG	N;NOM;SG
tanaman	növény	tanaman	növény	N;SG	N;NOM;SG
penulis	író	pentulis	író	N;SG	N;NOM;SG
penulis	író	pentulis	író	N;SG	N;NOM;SG
gol	gól	gol	gól	N;SG	N;NOM;SG
gol	cél	gol	cél	N;SG	N;NOM;SG
pertempuran	küzdelem	pertempuran	küzdelem	N;SG	N;NOM;SG
pertempuran	harc	pertempuran	harc	N;SG	N;NOM;SG
pertempuran	harc	pertempuran	harc	N;SG	N;NOM;SG
pertempuran	csata	pertempuran	csata	N;SG	N;NOM;SG
selalu	mindig	selalu	mindig	ADV	ADV
alat	szerszám	alat	szerszám	N;SG	N;NOM;SG
alat	eszköz	alat	eszköz	N;SG	N;NOM;SG
alat	szerszám	alat	szerszám	N;SG	N;NOM;SG
permainan	szerencsejáték	permainan	szerencsejáték	N;SG	N;NOM;SG
permainan	játék	permainan	játék	N;SG	N;NOM;SG
permainan	meccs	permainan	meccs	N;SG	N;NOM;SG
permainan	játék	permainan	játék	N;SG	N;NOM;SG
keras	hangosan	keras	hangos	ADJ;SG	ADJ;FRML;SG
perubahan	változás	perubahan	változás	N;SG	N;NOM;SG
perubahan	változtatás	perubahan	változtatás	N;SG	N;NOM;SG
perubahan	változás	perubahan	változás	N;SG	N;NOM;SG
perubahan	változtatás	perubahan	változtatás	N;SG	N;NOM;SG
model	minta	model	minta	N;SG	N;NOM;SG
model	modell	model	modell	N;SG	N;NOM;SG
warna	színes	warna	színes	N;SG	N;NOM;SG
warna	színe	warna	színe	N;SG	N;NOM;SG
warna	szín	warna	szín	N;SG	N;NOM;SG
warna	színes	warna	színes	N;SG	N;NOM;SG
warna	színe	warna	színe	N;SG	N;NOM;SG
warna	szín	warna	szín	N;SG	N;NOM;SG
taman	park	taman	park	N;SG	N;NOM;SG
taman	kert	taman	ker	N;SG	N;NOM;SG
taman	kertje	taman	kert	N;SG	N;NOM;SG
taman	kertben	taman	kert	N;SG	N;IN+ESS;SG
mengambil	szed	menambil	szed	V;SG;ACT	V;INDF;IND;SG;3;PRS;FIN;ACT
datang	gyere	datang	gyere	V;SG;ACT	V;DEF;IMP;SG;1;PRS;FIN;ACT
datang	jövök	datang	jövök	V;SG;ACT	V;INDF;IND;SG;1;PRS;FIN;ACT
datang	jön	datang	jön	V;SG;ACT	V;INDF;IND;SG;3;PRS;FIN;ACT
menunjukkan	jelzi	mentunjukkan	jelz	V;SG;ACT	V;DEF;IND;SG;3;PRS;FIN;ACT
menunjukkan	mutatja	mentunjukkan	mutat	V;SG;ACT	V;DEF;IND;SG;3;PRS;FIN;ACT
produksi	előállítás	produksi	előállítás	N;SG	N;NOM;SG
produksi	gyártás	produksi	gyártás	N;SG	N;NOM;SG
produksi	termelés	produksi	termelés	N;SG	N;NOM;SG
depan	eleje	depan	eleje	N;SG	N;NOM;SG
operasi	üzemeltetés	operasi	üzemeltetés	N;SG	N;NOM;SG
operasi	operáció	operasi	operáció	N;SG	N;NOM;SG
operasi	művelet	operasi	művelet	N;SG	N;NOM;SG
operasi	működés	operasi	működés	N;SG	N;NOM;SG
operasi	üzemeltetés	operasi	üzemeltetés	N;SG	N;NOM;SG
operasi	műtét	operasi	műtét	N;SG	N;NOM;SG
operasi	sebészet	operasi	sebészet	N;SG	N;NOM;SG
karier	karrier	karier	karrier	N;SG	N;NOM;SG
karier	karrier	karier	karrier	N;SG	N;NOM;SG
aktor	színésznek	aktor	színészik	N;SG	N;GEN;SG
aktor	színész	aktor	színész	N;SG	N;NOM;SG
undang	meghívó	undang	meghívó	N;SG	N;NOM;SG
undang	meghívás	undang	meghívás	N;SG	N;NOM;SG
undang	meghívást	undang	meghívás	N;SG	N;ACC;SG
menulis	írni	mentulis	ír	V;SG;ACT	V;NFIN;ACT
menulis	írjon	mentulis	ír	V;SG;ACT	V;INDF;IMP;SG;3;PRS;FIN;ACT
menulis	írja	mentulis	ír	V;SG;ACT	V;DEF;IND;SG;3;PRS;FIN;ACT
menulis	írt	mentulis	ír	V;SG;ACT	V;INDF;IND;SG;3;PST;FIN;ACT
menulis	irtam	mentulis	irtam	V;SG;ACT	V;DEF;IND;SG;1;PRS;FIN;ACT
menulis	írta	mentulis	ír	V;SG;ACT	V;DEF;IND;SG;3;PST;FIN;ACT
menulis	írtam	mentulis	ír	V;SG;ACT	V;INDF;IND;SG;1;PST;FIN;ACT
memulai	kezdődött	menmulai	kezdődik	V;SG;ACT	V;INDF;IND;SG;3;PST;FIN;ACT
memulai	kezdte	menmulai	kezd	V;SG;ACT	V;DEF;IND;SG;3;PST;FIN;ACT
memulai	elkezdődött	menmulai	elkezdődik	V;SG;ACT	V;INDF;IND;SG;3;PST;FIN;ACT
memulai	kezdem	menmulai	kezdem	V;SG;ACT	V;DEF;IND;SG;1;PRS;FIN;ACT
contoh	mintavétel	contoh	mintavétel	N;SG	N;NOM;SG
contoh	minta	contoh	minta	N;SG	N;NOM;SG
contoh	példa	contoh	példa	N;SG	N;NOM;SG
contoh	példa	contoh	példa	N;SG	N;NOM;SG
komputer	számítógép	komputer	számítógép	N;SG	N;NOM;SG
komputer	számítógép	komputer	számítógép	N;SG	N;NOM;SG
bunga	virág	bunga	virág	N;SG	N;NOM;SG
bunga	virágot	bunga	virág	N;SG	N;ACC;SG
bunga	virág	bunga	virág	N;SG	N;NOM;SG
perjanjian	megállapodás	perjanjian	megállapodás	N;SG	N;NOM;SG
perjanjian	szerződéssel	perjanjian	szerződés	N;SG	N;INS;SG
lembaga	intézmény	lembaga	intézmény	N;SG	N;NOM;SG
daya	energia	daya	energia	N;SG	N;NOM;SG
daya	erő	daya	erő	N;SG	N;NOM;SG
daya	hatalom	daya	hatalom	N;SG	N;NOM;SG
spons	szivacs	spons	szivacs	N;SG	N;NOM;SG
spons	szivacs	spons	szivacs	N;SG	N;NOM;SG
usia	kor	usia	kor	N;SG	N;NOM;SG
usia	életkor	usia	életkor	N;SG	N;NOM;SG
serangan	támadás	serangan	támadás	N;SG	N;NOM;SG
serangan	támadás	serangan	támadás	N;SG	N;NOM;SG
mengikuti	követni	menikuti	követ	V;SG;ACT	V;NFIN;ACT
mengikuti	követem	menikuti	követ	V;SG;ACT	V;DEF;IND;SG;1;PRS;FIN;ACT
mengikuti	követi	menikuti	követ	V;SG;ACT	V;DEF;IND;SG;3;PRS;FIN;ACT
mengikuti	követi	menikuti	követ	V;SG;ACT	V;DEF;IND;SG;3;PRS;FIN;ACT
mengikuti	követni	menikuti	követ	V;SG;ACT	V;NFIN;ACT
masjid	mecset	masjid	mecset	N;SG	N;NOM;SG
warga	állampolgár	warga	állampolgár	N;SG	N;NOM;SG
hutan	erdőben	hutan	erdő	N;SG	N;IN+ESS;SG
hutan	dzsungel	hutan	dzsungel	N;SG	N;NOM;SG
hutan	dzsungelben	hutan	dzsungel	N;SG	N;IN+ESS;SG
unit	egység	unit	egység	N;SG	N;NOM;SG
unit	egység	unit	egység	N;SG	N;NOM;SG
membantu	segít	menbantu	segít	V;SG;ACT	V;INDF;IND;SG;3;PRS;FIN;ACT
membantu	segít	menbantu	segít	V;SG;ACT	V;INDF;IND;SG;3;PRS;FIN;ACT
membantu	segíteni	menbantu	segít	V;SG;ACT	V;NFIN;ACT
lingkungan	környezet	lingkungan	környezet	N;SG	N;NOM;SG
lingkungan	környezetvédelem	lingkungan	környezetvédelem	N;SG	N;NOM;SG
