csak	ちょうど	csak	ちょうど	ADV	ADV
patak	渓流	patak	渓流	N;NOM;SG	N
lány	ガール	lány	ガール	N;NOM;SG	N
lány	少女	lány	少女	N;NOM;SG	N
lány	女	lány	女	N;NOM;SG	N
gyorsan	速い	gyors	速い	ADJ;FRML;SG	ADJ
gyorsan	高速	gyors	高速	ADJ;FRML;SG	ADJ
lapok	タブ	lap	タブ	N;NOM;PL	N
lapok	新聞紙	lap	新聞紙	N;NOM;PL	N
lapok	新聞	lap	新聞	N;NOM;PL	N
lapok	カード	lap	カード	N;NOM;PL	N
lapok	ページ	lap	ページ	N;NOM;PL	N
szerepe	役割	szerep	役割	N;NOM;SG	N
központ	センター	központ	センター	N;NOM;SG	N
központ	中央	központ	中央	N;NOM;SG	N
központ	中心	központ	中心	N;NOM;SG	N
központ	中央	központ	中央	N;NOM;SG	N
központ	センター	központ	センター	N;NOM;SG	N
központ	中心	központ	中心	N;NOM;SG	N
galéria	ギャラリー	galéria	ギャラリー	N;NOM;SG	N
galéria	カルーセル	galéria	カルーセル	N;NOM;SG	N
férje	主人	fér	主人	N;NOM;SG	N
dinasztia	王朝	dinasztia	王朝	N;NOM;SG	N
madarak	鳥類	madarak	鳥類	N;NOM;PL	N
színházi	演劇	színházi	演劇	N;NOM;SG	N
színházi	劇場	színházi	劇場	N;NOM;SG	N
liga	リーグ	liga	リーグ	N;NOM;SG	N
közösség	コミュニティ	közösség	コミュニティ	N;NOM;SG	N
edző	トレーナー	edző	トレーナー	N;NOM;SG	N
edző	コーチ	edző	コーチ	N;NOM;SG	N
pdf	pdf	pdf	pdf	N;NOM;SG	N
lemez	ディスク	lemez	ディスク	N;NOM;SG	N
lemez	レコード	lemez	レコード	N;NOM;SG	N
lemez	ディスク	lemez	ディスク	N;NOM;SG	N
lemez	円盤	lemez	円盤	N;NOM;SG	N
lemez	プレート	lemez	プレート	N;NOM;SG	N
országban	国名	ország	国名	N;IN+ESS;SG	N
országban	カントリー	ország	カントリー	N;IN+ESS;SG	N
énekes	シンガー	énekes	シンガー	N;NOM;SG	N
típus	種類	típus	種類	N;NOM;SG	N
típus	タイプ	típus	タイプ	N;NOM;SG	N
pályára	軌道	pálya	軌道	N;ON+ALL;SG	N
hegység	山地	hegység	山地	N;NOM;SG	N
hegység	山脈	hegység	山脈	N;NOM;SG	N
példa	用例	példa	用例	N;NOM;SG	N
példa	実例	példa	実例	N;NOM;SG	N
kezdetben	当初	kezdet	当初	N;IN+ESS;SG	N
torna	トーナメント	torna	トーナメント	N;NOM;SG	N
torna	体操	torna	体操	N;NOM;SG	N
tag	会員	tag	会員	N;NOM;SG	N
tag	メンバー	tag	メンバー	N;NOM;SG	N
tag	タグ	tag	タグ	N;NOM;SG	N
számok	フィギュア	szám	フィギュア	N;NOM;PL	N
számok	数字	szám	数字	N;NOM;PL	N
számok	数値	szám	数値	N;NOM;PL	N
oka	理由	ok	理由	N;NOM;SG	N
oka	理性	ok	理性	N;NOM;SG	N
gyermek	子供	gyermek	子供	N;NOM;SG	N
gyermek	子供	gyermek	子供	N;NOM;SG	N
gyermek	児童	gyermek	児童	N;NOM;SG	N
katonák	兵士	katona	兵士	N;NOM;PL	N
válasz	返信	válasz	返信	N;NOM;SG	N
válasz	レスポンス	válasz	レスポンス	N;NOM;SG	N
történelem	履歴	történel	履歴	N;NOM;SG	N
történelem	由緒	történel	由緒	N;NOM;SG	N
történelem	歴史	történel	歴史	N;NOM;SG	N
történelem	沿革	történel	沿革	N;NOM;SG	N
alacsony	短い	alacsony	短い	ADJ;NOM;SG	ADJ
alacsony	低い	alacsony	低い	ADJ;NOM;SG	ADJ
nyelvek	言語	nyelv	言語	N;NOM;PL	N
forduló	ラウンド	forduló	ラウンド	N;NOM;SG	N
települések	市町村	település	市町村	N;NOM;PL	N
települések	自治体	település	自治体	N;NOM;PL	N
folytatta	続き	folytat	続く	V;DEF;IND;SG;3;PST;FIN;ACT	V
folytatta	継続	folytat	継続	V;DEF;IND;SG;3;PST;FIN;ACT	V
királyné	女王	király	女王	N;NOM;SG	N
népesség	人口	népesség	人口	N;NOM;SG	N
képviselő	代理人	képviselő	代理人	N;NOM;SG	N
hegy	マウンテン	hegy	マウンテン	N;NOM;SG	N
hegy	マウント	hegy	マウント	N;NOM;SG	N
hegy	ヒル	hegy	ヒル	N;NOM;SG	N
jelölés	マーキング	jelölés	マーキング	N;NOM;SG	N
fiú	男	fiú	男	N;NOM;SG	N
fiú	少年	fiú	少年	N;NOM;SG	N
fiú	ボーイ	fiú	ボーイ	N;NOM;SG	N
probléma	問題	probléma	問題	N;NOM;SG	N
probléma	問題	probléma	問題	N;NOM;SG	N
tábornok	全般	tábornok	全般	N;NOM;SG	N
tábornok	一般	tábornok	一般	N;NOM;SG	N
tábornok	将軍	tábornok	将軍	N;NOM;SG	N
rádió	ラジオ	rádió	ラジオ	N;NOM;SG	N
hajó	船舶	hajó	船舶	N;NOM;SG	N
hajó	船舶	hajó	船舶	N;NOM;SG	N
hajó	ボート	hajó	ボート	N;NOM;SG	N
centiméter	センチメートル	centiméter	センチメートル	N;NOM;SG	N
centiméter	センチメートル	centiméter	センチメートル	N;NOM;SG	N
centiméter	センチメートル	centiméter	センチメートル	N;NOM;SG	N
centiméter	センチメートル	centiméter	センチメートル	N;NOM;SG	N
képet	画像	kép	画像	N;ACC;SG	N
képet	写真	kép	写真	N;ACC;SG	N
képet	画像	kép	画像	N;ACC;SG	N
képet	イメージ	kép	イメージ	N;ACC;SG	N
dvd	dvd	dvd	dvd	N;NOM;SG	N
események	イベント	esemény	イベント	N;NOM;PL	N
események	行事	esemény	行事	N;NOM;PL	N
állatok	動物	állat	動物	N;NOM;PL	N
állatok	アニマル	állat	アニマル	N;NOM;PL	N
állatok	動物	állat	動物	N;NOM;PL	N
alakja	図形	alak	図形	N;NOM;SG	N
alakja	形状	alak	形状	N;NOM;SG	N
alakja	シェイプ	alak	シェイプ	N;NOM;SG	N
alapítvány	財団	alapítvány	財団	N;NOM;SG	N
alapítvány	ファンデーション	alapítvány	ファンデーション	N;NOM;SG	N
alapítvány	ファウンデーション	alapítvány	ファウンデーション	N;NOM;SG	N
kémiai	化学	kémiai	化学	N;NOM;SG	N
anyag	素材	anyag	素材	N;NOM;SG	N
anyag	材料	anyag	材料	N;NOM;SG	N
anyag	マテリアル	anyag	マテリアル	N;NOM;SG	N
anyag	物質	anyag	物質	N;NOM;SG	N
vasútvonal	鉄道	vasútvonal	鉄道	N;NOM;SG	N
vállalat	会社	vállalat	会社	N;NOM;SG	N
vonal	直線	vonal	直線	N;NOM;SG	N
vonal	ライン	vonal	ライン	N;NOM;SG	N
helyzet	状況	helyzet	状況	N;NOM;SG	N
helyzet	シチュエーション	helyzet	シチュエーション	N;NOM;SG	N
gép	マシン	gép	マシン	N;NOM;SG	N
gép	マシーン	gép	マシーン	N;NOM;SG	N
gép	機械	gép	機械	N;NOM;SG	N
gép	機械	gép	機械	N;NOM;SG	N
gép	機械	gép	機械	N;NOM;SG	N
hatása	インパクト	hatás	インパクト	N;NOM;SG	N
hatása	衝撃	hatás	衝撃	N;NOM;SG	N
hatása	エフェクト	hatás	エフェクト	N;NOM;SG	N
hatása	効果	hatás	効果	N;NOM;SG	N
használni	使用	használ	使用	V;NFIN;ACT	V
megjelenése	外観	megjelenés	外観	N;NOM;SG	N
palota	宮殿	palota	宮殿	N;NOM;SG	N
évente	年次	éven	年次	N;ON+ESS;SG	N
fényes	ピカピカ	fényes	ピカピカ		
főiskola	カレッジ	főiskola	カレッジ	N;NOM;SG	N
főiskola	大学	főiskola	大学	N;NOM;SG	N
napon	一日	nap	一日	N;ON+ESS;SG	N
sablonok	テンプレート	sablon	テンプレート	N;NOM;PL	N
lehetőség	オプション	lehetőség	オプション	N;NOM;SG	N
lehetőség	可能性	lehetőség	可能性	N;NOM;SG	N
lehetőség	ポテンシャル	lehetőség	ポテンシャル	N;NOM;SG	N
lehetőség	好機	lehetőség	好機	N;NOM;SG	N
lehetőség	機会	lehetőség	機会	N;NOM;SG	N
dalt	歌曲	dalt	歌曲	N;ACC;SG	N
dalt	ソング	dalt	ソング	N;ACC;SG	N
lakói	住民	lakó	住民	N;NOM;PL	N
lakói	住民	lakó	住民	N;NOM;PL	N
költők	詩人	köl	詩人	N;NOM;PL	N
szavazás	アンケート	szavazás	アンケート	N;NOM;SG	N
nappal	一日	nap	一日	N;INS;SG	N
nappal	昼間	nap	昼間	N;INS;SG	N
diagram	ダイアグラム	diagram	ダイアグラム	N;NOM;SG	N
diagram	チャート	diagram	チャート	N;NOM;SG	N
helyes	正解	helyes	正解		
jog	法律	jog	法律	N;NOM;SG	N
jog	法学	jog	法学	N;NOM;SG	N
villamos	エレクトリック	villamos	エレクトリック	N;NOM;SG	N
villamos	電気	villamos	電気	N;NOM;SG	N
pálya	トラック	pálya	トラック	N;NOM;SG	N
repülőgép	航空機	repülőgép	航空機	N;NOM;SG	N
repülőgép	飛行機	repülőgép	飛行機	N;NOM;SG	N
repülőgép	飛行機	repülőgép	飛行機	N;NOM;SG	N
repülőgép	飛行機	repülőgép	飛行機	N;NOM;SG	N
repülőgép	飛行機	repülőgép	飛行機	N;NOM;SG	N
filmet	映画	film	映画	N;ACC;SG	N
filmet	ムービー	film	ムービー	N;ACC;SG	N
zárt	閉店	zárt	閉店	V;INDF;IND;SG;3;PST;FIN;ACT	V
epizód	エピソード	epizód	エピソード	N;NOM;SG	N
epizód	エピソード	epizód	エピソード	N;NOM;SG	N
szülei	両親	szül	両親	N;NOM;PL	N
szülei	保護者	szül	保護者	N;NOM;PL	N
színészek	俳優	színész	俳優	N;NOM;PL	N
értéke	バリュー	érték	バリュー	N;NOM;SG	N
értéke	価額	érték	価額	N;NOM;SG	N
kapitány	隊長	kapitány	隊長	N;NOM;SG	N
lelkész	牧師	lelkész	牧師	N;NOM;SG	N
interneten	オンライン	internet	オンライン	N;ON+ESS;SG	N
interneten	インターネット	internet	インターネット	N;ON+ESS;SG	N
állomás	ステーション	állomás	ステーション	N;NOM;SG	N
kifejezés	フレーズ	kifejezés	フレーズ	N;NOM;SG	N
kifejezés	用語	kifejezés	用語	N;NOM;SG	N
lehetőséget	好機	lehetőség	好機	N;ACC;SG	N
lehetőséget	機会	lehetőség	機会	N;ACC;SG	N
bemutatott	提示	bemutatott	提示	V;INDF;IND;SG;3;PST;FIN;ACT	V
intézmény	研究所	intézmény	研究所	N;NOM;SG	N
intézmény	制度	intézmény	制度	N;NOM;SG	N
intézmény	施設	intézmény	施設	N;NOM;SG	N
intézmény	機関	intézmény	機関	N;NOM;SG	N
nevek	名前	név	名前	N;NOM;PL	N
nevek	名称	név	名称	N;NOM;PL	N
alapító	創始	alapító	創始	N;NOM;SG	N
alapító	開祖	alapító	開祖	N;NOM;SG	N
szavak	言葉	szó	言葉	N;NOM;PL	N
szavak	単語	szó	単語	N;NOM;PL	N
jön	来る	jön	来る	V;INDF;IND;SG;3;PRS;FIN;ACT	V
venni	買う	vesz	買う	V;NFIN;ACT	V
venni	購入	vesz	購入	V;NFIN;ACT	V
venni	購入	vesz	購入	V;NFIN;ACT	V
kápolna	チャペル	kápol	チャペル	N;NOM;SG	N
matematikai	数学	matematikai	数学	N;NOM;SG	N
matematikai	数学	matematikai	数学	N;NOM;SG	N
említett	言及	említett	言及	V;INDF;IND;SG;3;PST;FIN;ACT	V
dalok	ソング	dalok	ソング	N;NOM;PL	N
hangja	ボイス	hang	ボイス	N;NOM;SG	N
hangja	音声	hang	音声	N;NOM;SG	N
könyvek	書物	könyv	書物	N;NOM;PL	N
könyvek	帳簿	könyv	帳簿	N;NOM;PL	N
könyvek	書籍	könyv	書籍	N;NOM;PL	N
jel	シグナル	jel	シグナル	N;NOM;SG	N
jel	信号	jel	信号	N;NOM;SG	N
hónap	ヶ月	hónap	ヶ月	N;NOM;SG	N
hónap	月間	hónap	月間	N;NOM;SG	N
kortárs	現代	kortárs	現代	N;NOM;SG	N
miniszter	公使	miniszter	公使	N;NOM;SG	N
miniszter	大臣	miniszter	大臣	N;NOM;SG	N
eredmények	実績	eredmény	実績	N;NOM;PL	N
eredmények	事跡	eredmény	事跡	N;NOM;PL	N
eredmények	業績	eredmény	業績	N;NOM;PL	N
eredmények	事績	eredmény	事績	N;NOM;PL	N
eredmények	功績	eredmény	功績	N;NOM;PL	N
eredmények	結果	eredmény	結果	N;NOM;PL	N
állat	動物	állat	動物	N;NOM;SG	N
állat	アニマル	állat	アニマル	N;NOM;SG	N
állat	動物	állat	動物	N;NOM;SG	N
művészet	芸術	művészet	芸術	N;NOM;SG	N
művészet	アート	művészet	アート	N;NOM;SG	N
művészet	芸術	művészet	芸術	N;NOM;SG	N
művészet	美術	művészet	美術	N;NOM;SG	N
albumok	アルバム	album	アルバム	N;NOM;PL	N
szobor	彫刻	szobor	彫刻	N;NOM;SG	N
szobor	彫像	szobor	彫像	N;NOM;SG	N
tevékenység	アクティビティ	tevékenység	アクティビティ	N;NOM;SG	N
tevékenység	アクティビティ	tevékenység	アクティビティ	N;NOM;SG	N
előadó	タレント	előadó	タレント	N;NOM;SG	N
előadó	芸能人	előadó	芸能人	N;NOM;SG	N
előadó	講師	előadó	講師	N;NOM;SG	N
előadó	パフォーマー	előadó	パフォーマー	N;NOM;SG	N
előadó	演奏者	előadó	演奏者	N;NOM;SG	N
előadó	芸術家	előadó	芸術家	N;NOM;SG	N
előadó	アーティスト	előadó	アーティスト	N;NOM;SG	N
monarchia	君主	monarchia	君主	N;NOM;SG	N
formájában	形式	forma	形式	N;IN+ESS;SG	N
globe	グローブ	globe	グローブ	N;NOM;SG	N
megoldás	ソリューション	megoldás	ソリューション	N;NOM;SG	N
megoldás	溶液	megoldás	溶液	N;NOM;SG	N
gyermeke	子供	gyermeke	子供	N;NOM;SG	N
gyermeke	児童	gyermeke	児童	N;NOM;SG	N
királynő	女王	királynő	女王	N;NOM;SG	N
pozitív	ポジティブ	pozitív	ポジティブ	ADJ;NOM;SG	ADJ
buddhista	仏教	buddhista	仏教	N;NOM;SG	N
buddhista	仏教	buddhista	仏教	N;NOM;SG	N
tudomány	サイエンス	tudomány	サイエンス	N;NOM;SG	N
tudomány	科学	tudomány	科学	N;NOM;SG	N
körülmények	状況	körülmény	状況	N;NOM;PL	N
körülmények	状況	körülmény	状況	N;NOM;PL	N
körülmények	事情	körülmény	事情	N;NOM;PL	N
körülmények	情状	körülmény	情状	N;NOM;PL	N
vezet	運転	vezet	運転	V;INDF;IND;SG;3;PRS;FIN;ACT	V
hang	サウンド	hang	サウンド	N;NOM;SG	N
hang	ボイス	hang	ボイス	N;NOM;SG	N
hang	音声	hang	音声	N;NOM;SG	N
hang	音声	hang	音声	N;NOM;SG	N
hang	オーディオ	hang	オーディオ	N;NOM;SG	N
téma	話題	téma	話題	N;NOM;SG	N
téma	トピック	téma	トピック	N;NOM;SG	N
téma	テーマ	téma	テーマ	N;NOM;SG	N
eredete	原点	eredet	原点	N;NOM;SG	N
eredete	語源	eredet	語源	N;NOM;SG	N
eredete	由来	eredet	由来	N;NOM;SG	N
eredete	起源	eredet	起源	N;NOM;SG	N
társulat	劇団	társulat	劇団	N;NOM;SG	N
eljárás	過程	eljárás	過程	N;NOM;SG	N
eljárás	プロセス	eljárás	プロセス	N;NOM;SG	N
eljárás	手続	eljárás	手続	N;NOM;SG	N
eljárás	プロシージャ	eljárás	プロシージャ	N;NOM;SG	N
eljárás	手順	eljárás	手順	N;NOM;SG	N
eljárás	プロシージャ	eljárás	プロシージャ	N;NOM;SG	N
eljárás	手順	eljárás	手順	N;NOM;SG	N
műfaj	ジャンル	műfaj	ジャンル	N;NOM;SG	N
vallás	宗教	vallás	宗教	N;NOM;SG	N
keletre	イースト	keletr	イースト	N;ON+ALL;SG	N
titkos	秘密	titkos	秘密		
pap	司祭	pap	司祭	N;NOM;SG	N
régió	リージョン	régió	リージョン	N;NOM;SG	N
régió	地域	régió	地域	N;NOM;SG	N
kötelező	強制	kötelező	強制		
meghatározott	指定	meghatározott	指定	V;INDF;IND;SG;3;PST;FIN;ACT	V
barátja	ボーイフレンド	barát	ボーイフレンド	N;NOM;SG	N
lassan	遅い	lassú	遅い	ADJ;FRML;SG	ADJ
versenyző	レーサー	versenyző	レーサー	N;NOM;SG	N
kapus	ゴールキーパー	kapus	ゴールキーパー	N;NOM;SG	N
fesztivál	フェスティバル	fesztivál	フェスティバル	N;NOM;SG	N
fesztivál	祭事	fesztivál	祭事	N;NOM;SG	N
fesztivál	祭り	fesztivál	祭り	N;NOM;SG	N
fesztivál	お	fesztivál	お	N;NOM;SG	N
magazin	マガジン	magazin	マガジン	N;NOM;SG	N
magazin	雑誌	magazin	雑誌	N;NOM;SG	N
esemény	イベント	esemény	イベント	N;NOM;SG	N
esemény	行事	esemény	行事	N;NOM;SG	N
esemény	イベント	esemény	イベント	N;NOM;SG	N
esemény	行事	esemény	行事	N;NOM;SG	N
képviselők	メンバー	képviselő	メンバー	N;NOM;PL	N
határozat	解像	határozat	解像	N;NOM;SG	N
windows	windows	windows	windows	N;NOM;SG	N
érték	バリュー	ők	バリュー	N;NOM;SG	N
érték	価額	ők	価額	N;NOM;SG	N
hivatal	事務局	hivatal	事務局	N;NOM;SG	N
hivatal	事務所	hivatal	事務所	N;NOM;SG	N
hivatal	オフィス	hivatal	オフィス	N;NOM;SG	N
alkalmazni	応募	alkalmaz	応募	V;NFIN;ACT	V
alkalmazni	適用	alkalmaz	適用	V;NFIN;ACT	V
táblázat	テーブル	táblázat	テーブル	N;NOM;SG	N
táblázat	テーブル	táblázat	テーブル	N;NOM;SG	N
szerelem	ラブ	szerelem	ラブ	N;NOM;SG	N
stílus	スタイル	stílus	スタイル	N;NOM;SG	N
kolostor	修道	kolostor	修道	N;NOM;SG	N
kolostor	僧院	kolostor	僧院	N;NOM;SG	N
kolostor	修道	kolostor	修道	N;NOM;SG	N
kapcsolatot	コネクト	kapcsolat	コネクト	N;ACC;SG	N
időszak	期間	időszak	期間	N;NOM;SG	N
időszak	ピリオド	időszak	ピリオド	N;NOM;SG	N
dob	投げる	dob	投げる	V;INDF;IND;SG;3;PRS;FIN;ACT	V
torony	タワー	torony	タワー	N;NOM;SG	N
műhely	ショップ	műhely	ショップ	N;NOM;SG	N
műhely	ワークショップ	műhely	ワークショップ	N;NOM;SG	N
műhely	作業	műhely	作業	N;NOM;SG	N
városok	都市	város	都市	N;NOM;PL	N
színes	カラー	színes	カラー	N;NOM;SG	N
színes	カラー	színes	カラー	N;NOM;SG	N
információ	情報	információ	情報	N;NOM;SG	N
információ	情報	információ	情報	N;NOM;SG	N
vasút	鉄道	vasút	鉄道	N;NOM;SG	N
vasút	鉄道	vasút	鉄道	N;NOM;SG	N
vasút	鉄道	vasút	鉄道	N;NOM;SG	N
szociális	ソーシャル	szociális	ソーシャル	N;NOM;SG	N
maradtak	滞在	marad	滞在	V;INDF;IND;PL;3;PST;FIN;ACT	V
növények	植物	növény	植物	N;NOM;PL	N
növények	農産物	növény	農産物	N;NOM;PL	N
növények	作物	növény	作物	N;NOM;PL	N
csillag	スター	csillag	スター	N;NOM;SG	N
csillag	恒星	csillag	恒星	N;NOM;SG	N
per	単価	per	単価	N;NOM;SG	N
folyamat	過程	folyamat	過程	N;NOM;SG	N
folyamat	プロセス	folyamat	プロセス	N;NOM;SG	N
modell	モデル	modell	モデル	N;NOM;SG	N
eredményei	結果	eredmény	結果	N;NOM;PL	N
játékosok	選手	játékos	選手	N;NOM;PL	N
játékosok	プレイヤー	játékos	プレイヤー	N;NOM;PL	N
játékosok	ゲーマー	játékos	ゲーマー	N;NOM;PL	N
biztonsági	安全	biztonsági	安全	ADJ;NOM;SG	ADJ
történelme	履歴	történelem	履歴	N;NOM;SG	N
történelme	由緒	történelem	由緒	N;NOM;SG	N
történelme	歴史	történelem	歴史	N;NOM;SG	N
történelme	沿革	történelem	沿革	N;NOM;SG	N
bank	バンク	bank	バンク	N;NOM;SG	N
bank	銀行	bank	銀行	N;NOM;SG	N
életben	アライブ	élet	アライブ	N;IN+ESS;SG	N
mester	マスター	mester	マスター	N;NOM;SG	N
szerep	役割	szerep	役割	N;NOM;SG	N
mérnök	エンジニア	mérnök	エンジニア	N;NOM;SG	N
kilométer	キロ	kilométer	キロ	N;NOM;SG	N
kilométer	キロメートル	kilométer	キロメートル	N;NOM;SG	N
konkrét	特定	konkrét	特定		
tartottak	開催	tart	開催	V;INDF;IND;PL;3;PST;FIN;ACT	V
forma	図形	forma	図形	N;NOM;SG	N
forma	形状	forma	形状	N;NOM;SG	N
forma	シェイプ	forma	シェイプ	N;NOM;SG	N
forma	形式	forma	形式	N;NOM;SG	N
egészségügyi	健康	egészségügyi	健康	ADJ;NOM;SG	ADJ
weboldal	ウェブ	weboldal	ウェブ	N;NOM;SG	N
támadás	進撃	támadás	進撃	N;NOM;SG	N
szerkesztője	エディタ	szerkesztő	エディタ	N;NOM;SG	N
demokratikus	民主主義	demokratikus	民主主義	N;NOM;SG	N
fele	半分	fél	半分	N;NOM;SG	N
fele	ハーフ	fél	ハーフ	N;NOM;SG	N
repülőtér	空港	repülőtér	空港	N;NOM;SG	N
repülőtér	飛行場	repülőtér	飛行場	N;NOM;SG	N
motor	エンジン	motor	エンジン	N;NOM;SG	N
motor	バイク	motor	バイク	N;NOM;SG	N
motor	自転車	motor	自転車	N;NOM;SG	N
motor	バイク	motor	バイク	N;NOM;SG	N
motor	オートバイ	motor	オートバイ	N;NOM;SG	N
motor	モーター	motor	モーター	N;NOM;SG	N
televízió	テレビ	televízió	テレビ	N;NOM;SG	N
anyagok	素材	anyag	素材	N;NOM;PL	N
anyagok	材料	anyag	材料	N;NOM;PL	N
anyagok	マテリアル	anyag	マテリアル	N;NOM;PL	N
anyagok	材料	anyag	材料	N;NOM;PL	N
anyagok	素材	anyag	素材	N;NOM;PL	N
háttér	背景	háttér	背景	N;NOM;SG	N
háttér	バックグラウンド	háttér	バックグラウンド	N;NOM;SG	N
fény	ライト	fény	ライト	N;NOM;SG	N
módszer	方法論	módszer	方法論	N;NOM;SG	N
módszer	方法	módszer	方法	N;NOM;SG	N
férfiak	男性	férfi	男性	N;NOM;PL	N
férfiak	メン	férfi	メン	N;NOM;PL	N
korea	朝鮮	korea	朝鮮	N;NOM;SG	N
korszak	紀元	korsz	紀元	N;NOM;SG	N
korszak	時代	korsz	時代	N;NOM;SG	N
negatív	マイナス	negatív	マイナス		
dolgozik	働く	dolgozik	働く	V;INDF;IND;SG;3;PRS;FIN;ACT	V
trópusi	熱帯	trópusi	熱帯	N;NOM;SG	N
törökország	七面	törökország	七面	N;NOM;SG	N
főszereplő	主人	főszereplő	主人	N;NOM;SG	N
főszereplő	主演	főszereplő	主演	N;NOM;SG	N
kapcsolat	コンタクト	kapcsolat	コンタクト	N;NOM;SG	N
kapcsolat	リレーション	kapcsolat	リレーション	N;NOM;SG	N
társadalom	社会	társadalom	社会	N;NOM;SG	N
státusz	近況	státusz	近況	N;NOM;SG	N
szervezetek	団体	szervezet	団体	N;NOM;PL	N
szervezetek	エンティティ	szervezet	エンティティ	N;NOM;PL	N
visszavonult	退職	visszavonult	退職	V;INDF;IND;SG;3;PST;FIN;ACT	V
visszavonult	引退	visszavonult	引退	V;INDF;IND;SG;3;PST;FIN;ACT	V
habár	だけれど	habár	だけれど	CONJ	CONJ
szín	カラー	szín	カラー	N;NOM;SG	N
szín	カラー	szín	カラー	N;NOM;SG	N
lemondott	辞任	lemond	辞任	V;INDF;IND;SG;3;PST;FIN;ACT	V
óriási	巨大	óriási	巨大	ADJ;NOM;SG	ADJ
adat	データ	adat	データ	N;NOM;SG	N
football	フットボール	football	フットボール	N;IN+ESS;SG	N
halak	魚類	hal	魚類	N;NOM;PL	N
növény	植物	növény	植物	N;NOM;SG	N
növény	プラント	növény	プラント	N;NOM;SG	N
növény	植物	növény	植物	N;NOM;SG	N
növény	トリミング	növény	トリミング	N;NOM;SG	N
cél	ゴール	cél	ゴール	N;NOM;SG	N
cél	目的	cél	目的	N;NOM;SG	N
cél	宛先	cél	宛先	N;NOM;SG	N
cél	目的	cél	目的	N;NOM;SG	N
cél	目的	cél	目的	N;NOM;SG	N
cél	ターゲット	cél	ターゲット	N;NOM;SG	N
reneszánsz	ルネッサンス	reneszánsz	ルネッサンス	N;NOM;SG	N
megjegyzés	メモ	megjegyzés	メモ	N;NOM;SG	N
megjegyzés	ノート	megjegyzés	ノート	N;NOM;SG	N
megjegyzés	コメント	megjegyzés	コメント	N;NOM;SG	N
megjegyzés	コメント	megjegyzés	コメント	N;NOM;SG	N
kapcsolatok	リレーション	kapcsolat	リレーション	N;NOM;PL	N
kapcsolatok	リレーション	kapcsolat	リレーション	N;NOM;PL	N
