que	že	que	že	CONJ	CONJ
banda	banda	banda	banda	N;FEM;SG	N;NOM;FEM;SG
banda	gang	banda	gang	N;FEM;SG	N;INAN;NOM;MASC;SG
cuatro	štyroch	cuatro	štyri	NUM;PL	NUM;ANIM;ACC;MASC;PL
cuatro	štyria	cuatro	štyri	NUM;PL	NUM;ANIM;NOM;MASC;PL
cuatro	štyri	cuatro	štyri	NUM;PL	NUM;INAN;NOM;MASC;PL
zona	zóna	zona	zóna	N;FEM;SG	N;NOM;FEM;SG
zona	oblasť	zona	oblasť	N;FEM;SG	N;NOM;FEM;SG
zona	plocha	zona	plocha	N;FEM;SG	N;NOM;FEM;SG
televisión	televízia	televisión	televízia	N;FEM;SG	N;NOM;FEM;SG
televisión	televízor	televisión	televízor	N;FEM;SG	N;INAN;NOM;MASC;SG
televisión	televisión	televisión	televisión	N;FEM;SG	N;ANIM;NOM;MASC;SG
principal	hlavné	principal	hlavný	ADJ;SG	ADJ;NOM;NEUT;SG
principal	hlavná	principal	hlavný	ADJ;SG	ADJ;NOM;FEM;SG
principal	hlavný	principal	hlavný	ADJ;SG	ADJ;ANIM;NOM;MASC;SG
tuvo	malo	tener	mať	V;IND;SG;3;PST;FIN	V;IPFV;NEUT;SG;POS;PST;V.PTCP
tuvo	nemal	tener	mať	V;IND;SG;3;PST;FIN	V;ANIM;IPFV;MASC;SG;NEG;PST;V.PTCP
tuvo	mal	tener	mať	V;IND;SG;3;PST;FIN	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
tuvo	mala	tener	mať	V;IND;SG;3;PST;FIN	V;IPFV;FEM;SG;POS;PST;V.PTCP
carlos	karla	carlo	karnúť	N;MASC;SG	N;NOM;FEM;SG
carlos	carlosa	carlo	carlos	N;MASC;SG	N;ANIM;ACC;MASC;SG
carlos	charlie	carlo	charlie	N;MASC;SG	N;ANIM;NOM;MASC;SG
rey	kráľ	rey	kráľ	N;MASC;SG	N;ANIM;NOM;MASC;SG
rey	kráľa	rey	kráľ	N;MASC;SG	N;ANIM;ACC;MASC;SG
rey	král	rey	král	N;MASC;SG	N;ANIM;NOM;MASC;SG
premio	ocenenie	premio	ocenenie	N;MASC;SG	N;NOM;NEUT;SG
premio	zadanie	premio	zadanie	N;MASC;SG	N;NOM;NEUT;SG
hace	robí	hacer	robiť	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
hace	robí	hacer	robiť	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
edición	edícia	edición	edícia	N;FEM;SG	N;NOM;FEM;SG
edición	vydanie	edición	vydanie	N;FEM;SG	N;NOM;NEUT;SG
edición	úprava	edición	úprava	N;FEM;SG	N;NOM;FEM;SG
premios	odmien	premio	odmien	N;MASC;PL	N;GEN;FEM;PL
premios	odmeny	premio	odmena	N;MASC;PL	N;NOM;FEM;PL
premios	ocenenia	premio	ocenenie	N;MASC;PL	N;NOM;NEUT;PL
premios	ceny	premio	cena	N;MASC;PL	N;NOM;FEM;PL
premios	ocenenia	premio	ocenenie	N;MASC;PL	N;NOM;NEUT;PL
sitio	web	sitio	web	N;MASC;SG	N;INAN;NOM;MASC;SG
sitio	webe	sitio	wiaba	N;MASC;SG	N;INAN;NOM;MASC;SG
sitio	obliehanie	sitio	obliehanie	N;MASC;SG	N;NOM;NEUT;SG
sitio	stránka	sitio	stránka	N;MASC;SG	N;NOM;FEM;SG
sitio	lokalita	sitio	lokalita	N;MASC;SG	N;NOM;FEM;SG
sitio	mieste	sitio	miesto	N;MASC;SG	N;NOM;NEUT;SG
sitio	miesto	sitio	miesto	N;MASC;SG	N;NOM;NEUT;SG
futbolistas	futbalisti	futbolista	futbalista	N;PL	N;ANIM;NOM;MASC;PL
bien	dobre	bien	dobre	ADV	ADV
bien	fajn	bien	fajn	ADV	ADV
segundo	druhá	segundo	druhý	ADJ;MASC;SG	ADJ;NOM;FEM;SG
segundo	druhé	segundo	druhý	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
segundo	druhe	segundo	druh	ADJ;MASC;SG	ADJ;INAN;NOM;MASC;SG
segundo	druhý	segundo	druhý	ADJ;MASC;SG	ADJ;INAN;NOM;MASC;SG
mar	morom	mar	mor	N;SG	N;INS;NEUT;SG
mar	more	mar	more	N;SG	N;NOM;NEUT;SG
mar	mori	mar	more	N;SG	N;NOM;NEUT;SG
mar	mora	mar	mora	N;SG	N;NOM;FEM;SG
mar	oceánu	mar	oceán	N;SG	N;INAN;GEN;MASC;SG
mar	oceán	mar	oceán	N;SG	N;INAN;NOM;MASC;SG
poco	málo	poco	málo	ADV	ADV
orden	poradie	orden	poradie	N;MASC;SG	N;NOM;NEUT;SG
orden	objednávka	orden	objednávka	N;MASC;SG	N;NOM;FEM;SG
orden	poriadok	orden	poriadok	N;MASC;SG	N;INAN;NOM;MASC;SG
estadounidense	americké	estadounidense	americký	ADJ;SG	ADJ;NOM;NEUT;SG
estadounidense	americká	estadounidense	americký	ADJ;SG	ADJ;NOM;FEM;SG
estadounidense	americký	estadounidense	americký	ADJ;SG	ADJ;ANIM;NOM;MASC;SG
agua	voda	agua	voda	N;FEM;SG	N;NOM;FEM;SG
tierra	zemi	tierra	zem	N;FEM;SG	N;DAT;FEM;SG
tierra	zem	tierra	zem	N;FEM;SG	N;NOM;FEM;SG
tierra	pozemok	tierra	pozemok	N;FEM;SG	N;INAN;NOM;MASC;SG
tierra	pôda	tierra	pôda	N;FEM;SG	N;NOM;FEM;SG
tierra	tierra	tierra	tierra	N;FEM;SG	N;NOM;FEM;SG
tierra	pôdu	tierra	pôda	N;FEM;SG	N;ACC;FEM;SG
tierra	pôda	tierra	pôda	N;FEM;SG	N;NOM;FEM;SG
título	názov	título	názov	N;MASC;SG	N;INAN;NOM;MASC;SG
título	hlava	título	hlava	N;MASC;SG	N;NOM;FEM;SG
título	titul	título	tituť	N;MASC;SG	N;INAN;NOM;MASC;SG
título	titulok	título	titulok	N;MASC;SG	N;INAN;NOM;MASC;SG
ellos	nich	él	on	PRO;MASC;PL;3	PRO;ANIM;ACC;MASC;PL;3
ellos	ich	él	on	PRO;MASC;PL;3	PRO;NOM;MASC;PL;3
ellos	ne	él	ono	PRO;MASC;PL;3	PRO;NOM;MASC;PL;3
ellos	oni	él	on	PRO;MASC;PL;3	PRO;ANIM;NOM;MASC;PL;3
earth	zemi	earth	zem	N	N;DAT;FEM;SG
earth	zeme	earth	zem	N	N;NOM;FEM;PL
earth	zem	earth	zem	N	N;NOM;FEM;SG
están	sú	estar	byť	V;IND;PL;3;PRS;FIN	V;IPFV;IND;PL;3;POS;PRS;FIN
división	delenie	división	delenie	N;FEM;SG	N;NOM;NEUT;SG
división	divízia	división	divízium	N;FEM;SG	N;NOM;FEM;SG
división	rozdelenie	división	rozdelenie	N;FEM;SG	N;NOM;NEUT;SG
canción	pesnička	canción	pesnička	N;FEM;SG	N;NOM;FEM;SG
canción	pieseň	canción	pieseň	N;FEM;SG	N;NOM;FEM;SG
canción	skladba	canción	skladba	N;FEM;SG	N;NOM;FEM;SG
fecha	dátumu	fecha	dátum	N;FEM;SG	N;INAN;GEN;MASC;SG
fecha	dátum	fecha	dátum	N;FEM;SG	N;INAN;NOM;MASC;SG
república	republike	república	republika	N;FEM;SG	N;DAT;FEM;SG
república	republika	república	republika	N;FEM;SG	N;NOM;FEM;SG
trabajo	prácu	trabajo	práca	N;MASC;SG	N;ACC;FEM;SG
trabajo	zamestnanie	trabajo	zamestnanie	N;MASC;SG	N;NOM;NEUT;SG
trabajo	praca	trabajo	praca	N;MASC;SG	N;NOM;FEM;SG
trabajo	práca	trabajo	práca	N;MASC;SG	N;NOM;FEM;SG
trabajo	dielo	trabajo	dielo	N;MASC;SG	N;NOM;NEUT;SG
trabajo	praca	trabajo	praca	N;MASC;SG	N;NOM;FEM;SG
trabajo	práca	trabajo	práca	N;MASC;SG	N;NOM;FEM;SG
especie	druh	especie	druh	N;FEM;SG	N;INAN;NOM;MASC;SG
luis	louisom	luis	louis	N;MASC;SG	N;ANIM;INS;MASC;SG
caso	case	caso	cas	N;MASC;SG	N;INAN;NOM;MASC;SG
caso	prípade	caso	prípad	N;MASC;SG	N;INAN;NOM;MASC;SG
caso	prípad	caso	prípad	N;MASC;SG	N;INAN;NOM;MASC;SG
caso	kufrík	caso	kufrík	N;MASC;SG	N;INAN;NOM;MASC;SG
dentro	dovnútra	dentro	dovnútra	ADV	ADV
obras	diela	obra	dielo	N;FEM;PL	N;NOM;NEUT;PL
color	farba	color	farba	N;MASC;SG	N;NOM;FEM;SG
color	farba	color	farba	N;MASC;SG	N;NOM;FEM;SG
distrito	obvod	distrito	obvod	N;MASC;SG	N;INAN;NOM;MASC;SG
distrito	okrsok	distrito	okrsok	N;MASC;SG	N;INAN;NOM;MASC;SG
superficie	povrch	superficie	povrch	N;FEM;SG	N;INAN;NOM;MASC;SG
superficie	povrchu	superficie	povrch	N;FEM;SG	N;INAN;GEN;MASC;SG
superficie	oblasť	superficie	oblasť	N;FEM;SG	N;NOM;FEM;SG
superficie	plocha	superficie	plocha	N;FEM;SG	N;NOM;FEM;SG
copa	copa	copa	copa	N;FEM;SG	N;INAN;NOM;MASC;SG
copa	šálka	copa	šálka	N;FEM;SG	N;NOM;FEM;SG
copa	hrnček	copa	hrnček	N;FEM;SG	N;INAN;NOM;MASC;SG
copa	pohár	copa	pohár	N;FEM;SG	N;INAN;NOM;MASC;SG
copa	pohára	copa	pohár	N;FEM;SG	N;INAN;GEN;MASC;SG
línea	riadok	línea	riadok	N;FEM;SG	N;INAN;NOM;MASC;SG
línea	linka	línea	linko	N;FEM;SG	N;NOM;FEM;SG
línea	line	línea	lina	N;FEM;SG	N;NOM;FEM;SG
línea	čiara	línea	čiara	N;FEM;SG	N;NOM;FEM;SG
francisco	francisca	francisco	francisca	N;MASC;SG	N;ANIM;ACC;MASC;SG
francisco	františek	francisco	františek	N;MASC;SG	N;ANIM;NOM;MASC;SG
siguiente	nasledujúci	siguiente	nasledujúci	ADJ;SG	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;ACT
siguiente	nasledujúci	siguiente	nasledujúci	ADJ;SG	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;ACT
siguiente	ďalší	siguiente	ďalší	ADJ;SG	ADJ;ANIM;NOM;MASC;SG
siguiente	ďalšie	siguiente	ďalší	ADJ;SG	ADJ;NOM;NEUT;SG
siguiente	ďalšia	siguiente	ďalší	ADJ;SG	ADJ;NOM;FEM;SG
área	oblasť	área	oblasť	N;FEM;SG	N;NOM;FEM;SG
área	plocha	área	plocha	N;FEM;SG	N;NOM;FEM;SG
grandes	veľkých	grande	veľký	ADJ;PL	ADJ;ANIM;GEN;MASC;PL
grandes	veľkí	grande	veľký	ADJ;PL	ADJ;ANIM;NOM;MASC;PL
censo	sčítanie	censo	sčítanie	N;MASC;SG	N;NOM;NEUT;SG
liga	ligu	liga	liga	N;FEM;SG	N;ACC;FEM;SG
liga	league	liga	leaga	N;FEM;SG	N;INAN;NOM;MASC;SG
liga	liga	liga	liga	N;FEM;SG	N;NOM;FEM;SG
liga	liga	liga	liga	N;FEM;SG	N;NOM;FEM;SG
muerte	smrt	muerte	smrt	N;FEM;SG	N;NOM;FEM;SG
muerte	smrť	muerte	smrť	N;FEM;SG	N;NOM;FEM;SG
muerte	úmrtie	muerte	úmrtie	N;FEM;SG	N;NOM;NEUT;SG
política	politika	política	politika	N;FEM;SG	N;NOM;FEM;SG
política	politiku	política	politika	N;FEM;SG	N;ACC;FEM;SG
política	politika	política	politika	N;FEM;SG	N;NOM;FEM;SG
política	politike	política	politika	N;FEM;SG	N;DAT;FEM;SG
menos	menej	menos	málo	ADV	ADV;CMPR
largo	dlhý	largo	dlhý	ADJ;MASC;SG	ADJ;ANIM;NOM;MASC;SG
largo	dlhé	largo	dlhý	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
largo	dlhá	largo	dlhý	ADJ;MASC;SG	ADJ;NOM;FEM;SG
hijo	syna	hijo	syn	N;MASC;SG	N;ANIM;ACC;MASC;SG
hijo	syn	hijo	syn	N;MASC;SG	N;ANIM;NOM;MASC;SG
hijo	synček	hijo	synček	N;MASC;SG	N;ANIM;NOM;MASC;SG
hecho	vyrobený	hecho	vyrobený	ADJ;MASC;SG;V.PTCP	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
hecho	vyrobené	hecho	vyrobený	ADJ;MASC;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
hecho	vyrobená	hecho	vyrobený	ADJ;MASC;SG;V.PTCP	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
hecho	hotová	hecho	hotový	ADJ;MASC;SG;V.PTCP	ADJ;NOM;FEM;SG
hecho	urobené	hecho	urobený	ADJ;MASC;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
hecho	hotové	hecho	hotový	ADJ;MASC;SG;V.PTCP	ADJ;NOM;NEUT;SG
hecho	vykonané	hecho	vykonaný	ADJ;MASC;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
carrera	kariéru	carrera	kariéra	N;FEM;SG	N;ACC;FEM;SG
carrera	kariéra	carrera	kariéra	N;FEM;SG	N;NOM;FEM;SG
carrera	závod	carrera	závod	N;FEM;SG	N;INAN;NOM;MASC;SG
carrera	rasa	carrera	ras	N;FEM;SG	N;NOM;FEM;SG
carrera	carrera	carrera	carrera	N;FEM;SG	N;ANIM;ACC;MASC;SG
pueblo	mesto	pueblo	mesto	N;MASC;SG	N;NOM;NEUT;SG
pueblo	mesta	pueblo	mesto	N;MASC;SG	N;NOM;NEUT;SG
pueblo	mestečko	pueblo	mestečko	N;MASC;SG	N;NOM;NEUT;SG
pueblo	pueblo	pueblo	pueblo	N;MASC;SG	N;NOM;NEUT;SG
pueblo	dedinka	pueblo	dedinka	N;MASC;SG	N;NOM;FEM;SG
pueblo	dedine	pueblo	dedina	N;MASC;SG	N;DAT;FEM;SG
pueblo	dedina	pueblo	dedina	N;MASC;SG	N;NOM;FEM;SG
pueblo	obec	pueblo	obec	N;MASC;SG	N;NOM;FEM;SG
departamento	oddelenie	departamento	oddelenie	N;MASC;SG	N;NOM;NEUT;SG
departamento	byte	departamento	byt	N;MASC;SG	N;INAN;ESS;MASC;SG
departamento	byt	departamento	byt	N;MASC;SG	N;INAN;NOM;MASC;SG
departamento	bytom	departamento	byt	N;MASC;SG	N;INAN;INS;MASC;SG
departamento	bytu	departamento	byt	N;MASC;SG	N;INAN;GEN;MASC;SG
departamento	apartmán	departamento	apartmán	N;MASC;SG	N;INAN;NOM;MASC;SG
localidades	reštaurácie	localidad	reštaurácia	N;FEM;PL	N;NOM;FEM;PL
localidades	miest	localidad	mesto	N;FEM;PL	N;GEN;NEUT;PL
localidades	miesta	localidad	miesto	N;FEM;PL	N;NOM;NEUT;PL
localidades	lokality	localidad	lokalita	N;FEM;PL	N;NOM;FEM;PL
localidades	umiestnenia	localidad	umiestnenie	N;FEM;PL	N;NOM;NEUT;PL
localidades	miesta	localidad	miesto	N;FEM;PL	N;NOM;NEUT;PL
hizo	spravil	hacer	spraviť	V;IND;SG;3;PST;FIN	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
hizo	urobila	hacer	urobiť	V;IND;SG;3;PST;FIN	V;PFV;FEM;SG;POS;PST;V.PTCP
hizo	urobil	hacer	urobiť	V;IND;SG;3;PST;FIN	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
veces	krát	vez	krát	N;FEM;PL	N;NOM;MASC;PL
veces	časy	vez	čas	N;FEM;PL	N;INAN;NOM;MASC;PL
reino	kráľovstvo	reino	kráľovstvo	N;MASC;SG	N;NOM;NEUT;SG
central	centrálna	central	centrálny	ADJ;SG	ADJ;NOM;FEM;SG
central	stredná	central	stredný	ADJ;SG	ADJ;NOM;FEM;SG
central	centrálny	central	centrálny	ADJ;SG	ADJ;INAN;NOM;MASC;SG
ejemplo	vzorku	ejemplo	vzork	N;MASC;SG	N;ACC;FEM;SG
ejemplo	vzorka	ejemplo	vzorka	N;MASC;SG	N;NOM;FEM;SG
ejemplo	ukážka	ejemplo	ukážka	N;MASC;SG	N;NOM;FEM;SG
ejemplo	príklad	ejemplo	príklad	N;MASC;SG	N;INAN;NOM;MASC;SG
género	žáner	género	žáner	N;MASC;SG	N;INAN;NOM;MASC;SG
género	pohlavie	género	pohlavie	N;MASC;SG	N;NOM;NEUT;SG
padre	otče	padre	otče	N;MASC;SG	N;ANIM;VOC;MASC;SG
padre	otec	padre	otec	N;MASC;SG	N;ANIM;NOM;MASC;SG
padre	otca	padre	otec	N;MASC;SG	N;ANIM;ACC;MASC;SG
campo	vidiek	campo	vidiek	N;MASC;SG	N;INAN;NOM;MASC;SG
campo	pole	campo	pole	N;MASC;SG	N;NOM;NEUT;SG
campo	tábora	campo	tábor	N;MASC;SG	N;INAN;GEN;MASC;SG
campo	camp	campo	camp	N;MASC;SG	N;INAN;NOM;MASC;SG
campo	tábor	campo	tábor	N;MASC;SG	N;INAN;NOM;MASC;SG
isla	ostrove	isla	ostrov	N;FEM;SG	N;INAN;NOM;MASC;SG
isla	ostrov	isla	ostrov	N;FEM;SG	N;INAN;NOM;MASC;SG
hacer	vyrobiť	hacer	vyrobiť	V;NFIN	V;PFV;POS;NFIN
hacer	urobiť	hacer	urobiť	V;NFIN	V;PFV;POS;NFIN
conocido	známe	conocido	známy	ADJ;MASC;SG;V.PTCP	ADJ;NOM;NEUT;SG
conocido	známa	conocido	známy	ADJ;MASC;SG;V.PTCP	ADJ;NOM;FEM;SG
conocido	známym	conocido	známy	ADJ;MASC;SG;V.PTCP	ADJ;INS;MASC;SG
conocido	známy	conocido	známy	ADJ;MASC;SG;V.PTCP	ADJ;ANIM;NOM;MASC;SG
conocido	známy	conocido	známy	ADJ;MASC;SG;V.PTCP	ADJ;ANIM;NOM;MASC;SG
conocido	známeho	conocido	známy	ADJ;MASC;SG;V.PTCP	ADJ;ANIM;GEN;MASC;SG
países	krajinách	país	krajina	N;MASC;PL	N;GEN;FEM;PL
países	krajín	país	krajina	N;MASC;PL	N;GEN;FEM;PL
países	štáty	país	štát	N;MASC;PL	N;INAN;NOM;MASC;PL
países	krajiny	país	krajina	N;MASC;PL	N;NOM;FEM;PL
frente	front	frente	front	N	N;INAN;NOM;MASC;SG
frente	čela	frente	čelo	N	N;NOM;NEUT;SG
frente	čelo	frente	čelo	N	N;NOM;NEUT;SG
frente	čelom	frente	čelo	N	N;INS;NEUT;SG
frente	čelo	frente	čelo	N	N;NOM;NEUT;SG
antonio	tonyho	antonio	tonyho	N;MASC;SG	N;ANIM;ACC;MASC;SG
antonio	antonius	antonio	antonius	N;MASC;SG	N;ANIM;NOM;MASC;SG
antonio	antonia	antonio	antonie	N;MASC;SG	N;ANIM;ACC;MASC;SG
director	riaditeľka	director	riaditeľka	N;MASC;SG	N;NOM;FEM;SG
director	réžia	director	réžia	N;MASC;SG	N;NOM;FEM;SG
director	riaditeľ	director	riaditeľ	N;MASC;SG	N;ANIM;NOM;MASC;SG
días	dní	día	deň	N;MASC;PL	N;INAN;GEN;MASC;PL
días	dňoch	día	deň	N;MASC;PL	N;INAN;GEN;MASC;PL
días	dni	día	deň	N;MASC;PL	N;INAN;NOM;MASC;PL
española	španielske	español	španielsky	ADJ;FEM;SG	ADJ;NOM;NEUT;SG
española	španielsky	español	španielsky	ADJ;FEM;SG	ADJ;ANIM;NOM;MASC;SG
versión	verzia	versión	verzia	N;FEM;SG	N;NOM;FEM;SG
versión	verziu	versión	verzia	N;FEM;SG	N;ACC;FEM;SG
actual	súčasné	actual	súčasný	ADJ;SG	ADJ;NOM;NEUT;SG
actual	aktuálna	actual	aktuálny	ADJ;SG	ADJ;NOM;FEM;SG
actual	súčasný	actual	súčasný	ADJ;SG	ADJ;ANIM;NOM;MASC;SG
actual	aktuálny	actual	aktuálny	ADJ;SG	ADJ;INAN;NOM;MASC;SG
momento	načasovanie	momento	načasovanie	N;MASC;SG	N;NOM;NEUT;SG
momento	časovanie	momento	časovanie	N;MASC;SG	N;NOM;NEUT;SG
momento	okamih	momento	okamih	N;MASC;SG	N;INAN;NOM;MASC;SG
momento	moment	momento	moment	N;MASC;SG	N;INAN;NOM;MASC;SG
momento	chvíľka	momento	chvíľka	N;MASC;SG	N;NOM;FEM;SG
momento	chvíľa	momento	chvíľa	N;MASC;SG	N;NOM;FEM;SG
lista	zoznam	lista	zoznam	N;FEM;SG	N;INAN;NOM;MASC;SG
lista	zoznamu	lista	zoznam	N;FEM;SG	N;INAN;GEN;MASC;SG
densidad	hustotu	densidad	hustot	N;FEM;SG	N;ACC;FEM;SG
densidad	hustota	densidad	hustota	N;FEM;SG	N;NOM;FEM;SG
tarde	neskoro	tarde	neskoro	ADV	ADV
tarde	večer	tarde	večer	ADV	ADV
tarde	poobede	tarde	poobede	ADV	ADV
tarde	popoludní	tarde	popoludní	ADV	ADV
tienen	mať	tener	mať	V;IND;PL;3;PRS;FIN	V;IPFV;POS;NFIN
tienen	majú	tener	mať	V;IND;PL;3;PRS;FIN	V;IPFV;IND;PL;3;POS;PRS;FIN
ejército	armáda	ejército	armáda	N;MASC;SG	N;NOM;FEM;SG
ejército	vojsko	ejército	vojsko	N;MASC;SG	N;NOM;NEUT;SG
ejército	armáda	ejército	armáda	N;MASC;SG	N;NOM;FEM;SG
ejército	vojsko	ejército	vojsko	N;MASC;SG	N;NOM;NEUT;SG
porque	pretože	porque	pretože	CONJ	CONJ
estación	stanica	estación	stanica	N;FEM;SG	N;NOM;FEM;SG
estación	stanici	estación	stanica	N;FEM;SG	N;DAT;FEM;SG
estación	stanicu	estación	stanica	N;FEM;SG	N;ACC;FEM;SG
observatorio	observatórium	observatorio	observatórium	N;MASC;SG	N;NOM;NEUT;SG
aires	záležitosti	aire	záležitosť	N;MASC;PL	N;NOM;FEM;PL
actualmente	momentálne	actualmente	momentálne	ADV	ADV
desarrollo	rozvoj	desarrollo	rozvoj	N;MASC;SG	N;INAN;NOM;MASC;SG
desarrollo	vývoj	desarrollo	vývoj	N;MASC;SG	N;INAN;NOM;MASC;SG
escuela	skola	escuela	skola	N;FEM;SG	N;NOM;FEM;SG
escuela	školu	escuela	škola	N;FEM;SG	N;ACC;FEM;SG
escuela	škola	escuela	škola	N;FEM;SG	N;NOM;FEM;SG
programa	programe	programa	program	N;MASC;SG	N;INAN;NOM;MASC;SG
programa	program	programa	program	N;MASC;SG	N;INAN;NOM;MASC;SG
programa	programu	programa	program	N;MASC;SG	N;INAN;GEN;MASC;SG
programa	program	programa	program	N;MASC;SG	N;INAN;NOM;MASC;SG
programa	programe	programa	program	N;MASC;SG	N;INAN;NOM;MASC;SG
información	informovanie	información	informovanie	N;FEM;SG	N;NOM;NEUT;SG
información	informácia	información	informácia	N;FEM;SG	N;NOM;FEM;SG
importante	dôležitá	importante	dôležitý	ADJ;SG	ADJ;NOM;FEM;SG
importante	dôležité	importante	dôležitý	ADJ;SG	ADJ;NOM;NEUT;SG
importante	dôležitý	importante	dôležitý	ADJ;SG	ADJ;ANIM;NOM;MASC;SG
último	posledným	último	posledný	ADJ;MASC;SG	ADJ;INS;NEUT;SG
último	posledný	último	posledný	ADJ;MASC;SG	ADJ;INAN;NOM;MASC;SG
último	posledné	último	posledný	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
último	posledné	último	posledný	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
último	najnovší	último	nový	ADJ;MASC;SG	ADJ;ANIM;NOM;RL;MASC;SG
canciones	pesničky	canción	pesnička	N;FEM;PL	N;NOM;FEM;PL
canciones	piesne	canción	piesne	N;FEM;PL	N;NOM;FEM;PL
canciones	skladby	canción	skladba	N;FEM;PL	N;NOM;FEM;PL
canciones	piesní	canción	piesniť	N;FEM;PL	N;GEN;FEM;PL
uso	využívanie	uso	využívanie	N;MASC;SG	N;NOM;NEUT;SG
uso	využitie	uso	využitie	N;MASC;SG	N;NOM;NEUT;SG
uso	používanie	uso	používanie	N;MASC;SG	N;NOM;NEUT;SG
uso	použitie	uso	použitie	N;MASC;SG	N;NOM;NEUT;SG
uso	používanie	uso	používanie	N;MASC;SG	N;NOM;NEUT;SG
uso	použitie	uso	použitie	N;MASC;SG	N;NOM;NEUT;SG
juegos	zápasy	juego	zápas	N;MASC;PL	N;INAN;NOM;MASC;PL
juegos	hry	juego	hra	N;MASC;PL	N;NOM;FEM;PL
juegos	hier	juego	hier	N;MASC;PL	N;GEN;FEM;PL
localidad	lokalita	localidad	lokalita	N;FEM;SG	N;NOM;FEM;SG
localidad	lokalitu	localidad	lokalita	N;FEM;SG	N;ACC;FEM;SG
base	základ	base	základ	N;SG	N;INAN;NOM;MASC;SG
base	základňa	base	základňa	N;SG	N;NOM;FEM;SG
punto	punto	punto	punto	N;MASC;SG	N;INAN;NOM;MASC;SG
punto	bodka	punto	bodka	N;MASC;SG	N;NOM;FEM;SG
punto	bod	punto	bod	N;MASC;SG	N;INAN;NOM;MASC;SG
posición	poloha	posición	poloha	N;FEM;SG	N;NOM;FEM;SG
posición	postavenie	posición	postavenie	N;FEM;SG	N;NOM;NEUT;SG
posición	pozícia	posición	pozícia	N;FEM;SG	N;NOM;FEM;SG
ubicación	umiestnenie	ubicación	umiestnenie	N;FEM;SG	N;NOM;NEUT;SG
ubicación	umiestňovanie	ubicación	umiestňovanie	N;FEM;SG	N;NOM;NEUT;SG
ubicación	umiestnenie	ubicación	umiestnenie	N;FEM;SG	N;NOM;NEUT;SG
ubicación	miesto	ubicación	miesto	N;FEM;SG	N;NOM;NEUT;SG
ubicación	poloha	ubicación	poloha	N;FEM;SG	N;NOM;FEM;SG
ubicación	lokalita	ubicación	lokalita	N;FEM;SG	N;NOM;FEM;SG
partidos	zápasy	partido	zápas	N;MASC;PL	N;INAN;NOM;MASC;PL
partidos	zhody	partido	zhod	N;MASC;PL	N;NOM;FEM;PL
partidos	zápalky	partido	zápalka	N;MASC;PL	N;NOM;FEM;PL
grupos	skupinách	grupo	skupina	N;MASC;PL	N;GEN;FEM;PL
grupos	skupín	grupo	skupina	N;MASC;PL	N;GEN;FEM;PL
grupos	skupiny	grupo	skupina	N;MASC;PL	N;NOM;FEM;PL
miembros	členstva	miembro	členstvo	N;MASC;PL	N;NOM;NEUT;PL
miembros	poslanci	miembro	poslanec	N;MASC;PL	N;ANIM;NOM;MASC;PL
miembros	členovia	miembro	člen	N;MASC;PL	N;ANIM;NOM;MASC;PL
miembros	členov	miembro	člen	N;MASC;PL	N;ANIM;ACC;MASC;PL
pedro	petrom	pedro	peter	N;MASC;SG	N;ANIM;INS;MASC;SG
pedro	peter	pedro	peter	N;MASC;SG	N;ANIM;NOM;MASC;SG
capital	kapitál	capital	kapitál	N;FEM;SG	N;INAN;NOM;MASC;SG
teatro	divadlo	teatro	divadlo	N;MASC;SG	N;NOM;NEUT;SG
teatro	divadlo	teatro	divadlo	N;MASC;SG	N;NOM;NEUT;SG
cualquier	akékoľvek	cualquiera	akýkoľvek	DET;SG	DET;NOM;NEUT;SG
cualquier	akýkoľvek	cualquiera	akýkoľvek	DET;SG	DET;ANIM;NOM;MASC;SG
datos	dát	dato	dát	N;MASC;PL	N;GEN;FEM;PL
datos	dáta	dato	dát	N;MASC;PL	N;INAN;NOM;MASC;PL
datos	údaje	dato	údaj	N;MASC;PL	N;INAN;NOM;MASC;PL
manera	spôsob	manera	spôsob	N;FEM;SG	N;INAN;NOM;MASC;SG
manera	cesta	manera	cesta	N;FEM;SG	N;NOM;FEM;SG
laboratorio	laboratórium	laboratorio	laboratórium	N;MASC;SG	N;NOM;NEUT;SG
