egy	una	egy	uno	DET;INDF	DET;INDF;FEM;SG
írta	escribió	ír	escribir	V;DEF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
album	álbum	album	álbum	N;NOM;SG	N;MASC;SG
album	album	album	album	N;NOM;SG	N;MASC;SG
album	disco	album	disco	N;NOM;SG	N;MASC;SG
tanár	maestra	tanár	maestro	N;NOM;SG	N;FEM;SG
tanár	maestro	tanár	maestro	N;NOM;SG	N;MASC;SG
tanár	docente	tanár	docente	N;NOM;SG	N;SG
tanár	profesor	tanár	profesor	N;NOM;SG	N;MASC;SG
tanár	profesora	tanár	profesora	N;NOM;SG	N;FEM;SG
szerkesztő	redactor	szerkesztő	redactor	N;NOM;SG	N;MASC;SG
szerkesztő	editor	szerkesztő	editor	N;NOM;SG	N;MASC;SG
szerkesztő	editora	szerkesztő	editora	N;NOM;SG	N;FEM;SG
túl	tambien	túl	tambien		
gazdasági	económico	gazdasági	económico	ADJ;NOM;SG	ADJ;MASC;SG
gazdasági	economico	gazdasági	economico	ADJ;NOM;SG	ADJ;MASC;SG
gazdasági	económica	gazdasági	económico	ADJ;NOM;SG	ADJ;FEM;SG
élt	vivió	él	vivir	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
méter	medidor	méter	medidor	N;NOM;SG	N;MASC;SG
színész	actor	színész	actor	N;NOM;SG	N;MASC;SG
ház	house	ház	house	N;NOM;SG	N;MASC;SG
ház	casita	ház	casita	N;NOM;SG	N;FEM;SG
ház	casa	ház	casa	N;NOM;SG	N;FEM;SG
szabad	gratis	szabad	gratis		
felesége	esposa	fel+eség	esposa	N;NOM;SG	N;FEM;SG
felesége	mujer	fel+eség	mujer	N;NOM;SG	N;FEM;SG
megfelelő	conforme	megfelelő	conforme		
sor	line	sor	line		
sor	rema	sor	rema		
iskola	escuela	iskola	escuela	N;NOM;SG	N;FEM;SG
iskola	colegio	iskola	colegio	N;NOM;SG	N;MASC;SG
iskola	escuela	iskola	escuela	N;NOM;SG	N;FEM;SG
történelmi	historico	történelmi	historico	ADJ;NOM;SG	ADJ;MASC;SG
történelmi	histórico	történelmi	histórico	ADJ;NOM;SG	ADJ;MASC;SG
történelmi	histórica	történelmi	histórico	ADJ;NOM;SG	ADJ;FEM;SG
történelmi	histórica	történelmi	histórico	ADJ;NOM;SG	ADJ;FEM;SG
történelmi	historico	történelmi	historico	ADJ;NOM;SG	ADJ;MASC;SG
történelmi	histórico	történelmi	histórico	ADJ;NOM;SG	ADJ;MASC;SG
költő	poeta	költő	poeta	N;NOM;SG	N;MASC;SG
költő	poetisa	költő	poetisa	N;NOM;SG	N;FEM;SG
ideje	hora	idő	hora	N;NOM;SG	N;FEM;SG
ideje	tiempo	idő	tiempo	N;NOM;SG	N;MASC;SG
ideje	time	idő	time	N;NOM;SG	N
hét	week	hét	week	N;NOM;SG	N;FEM;SG
hét	semana	hét	semana	N;NOM;SG	N;FEM;SG
hét	seven	hét	seven	N;NOM;SG	N
bajnok	campeón	bajn	campeón	N;NOM;SG	N;MASC;SG
bajnok	campeona	bajn	campeona	N;NOM;SG	N;FEM;SG
bajnok	campeon	bajn	campeon	N;NOM;SG	N;MASC;SG
bajnok	champ	bajn	champ	N;NOM;SG	N;SG
bajnok	campeón	bajn	campeón	N;NOM;SG	N;MASC;SG
bajnok	campeona	bajn	campeona	N;NOM;SG	N;FEM;SG
bajnok	campeon	bajn	campeon	N;NOM;SG	N;MASC;SG
bajnok	champion	bajn	champion	N;NOM;SG	N;MASC;SG
állam	state	állam	state	N;NOM;SG	N
állam	estado	állam	estado	N;NOM;SG	N;MASC;SG
emberek	men	ember	men	N;NOM;PL	N
emberek	hombres	ember	hombre	N;NOM;PL	N;MASC;PL
emberek	humanos	ember	humanos	N;NOM;PL	N
emberek	personas	ember	persona	N;NOM;PL	N;FEM;PL
németország	alemania	németország	alemania	N;NOM;SG	N;FEM;SG
talán	quizás	talán	quizás	ADV	ADV
talán	quizá	talán	quizá	ADV	ADV
talán	quizás	talán	quizás	ADV	ADV
talán	quizá	talán	quizá	ADV	ADV
uefa	eurocopa	uefa	eurocopa	N;NOM;SG	N;FEM;SG
uefa	uefa	uefa	uefa	N;NOM;SG	N;FEM;SG
dal	dal	dal	dal	N;NOM;SG	N
dal	canto	dal	canto	N;NOM;SG	N;MASC;SG
dal	cancion	dal	cancionar	N;NOM;SG	N;FEM;SG
dal	canción	dal	canción	N;NOM;SG	N;FEM;SG
szlovák	eslovaca	szlovák	eslovaco	ADJ;NOM;SG	ADJ;FEM;SG
szlovák	eslovaca	szlovák	eslovaco	ADJ;NOM;SG	ADJ;FEM;SG
részben	parcialmente	részben	parcialmente	ADV	ADV
részben	parcialmente	részben	parcialmente	ADV	ADV
ezeket	éstas	ez	este	PRO;ACC;PL;3	PRO;FEM;PL
ezeket	estos	ez	este	PRO;ACC;PL;3	PRO;MASC;PL
ezeket	estas	ez	este	PRO;ACC;PL;3	PRO;FEM;PL
ezeket	éstos	ez	este	PRO;ACC;PL;3	PRO;MASC;PL
államok	estados	állam	estado	N;NOM;PL	N;MASC;PL
birodalom	imperio	birodalom	imperio	N;NOM;SG	N;MASC;SG
birodalom	empire	birodalom	empire	N;NOM;SG	N
tér	cuadrado	tér	cuadrado	N;NOM;SG	N;MASC;SG
tér	square	tér	square	N;NOM;SG	N;MASC;SG
tér	plaza	tér	plaza	N;NOM;SG	N;FEM;SG
tér	space	tér	spacer	N;NOM;SG	N
tér	espacio	tér	espacio	N;NOM;SG	N;MASC;SG
történt	ocurrió	történik	ocurrir	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
történt	sucedió	történik	suceder	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
történt	pasó	történik	pasar	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
kulturális	cultural	kulturális	cultural	ADJ;NOM;SG	ADJ;SG
park	parque	park	parque	N;NOM;SG	N;MASC;SG
kör	circunferencia	kör	circunferencia	N;NOM;SG	N;FEM;SG
kör	círculo	kör	círculo	N;NOM;SG	N;MASC;SG
kör	circle	kör	circle	N;NOM;SG	N
kör	circulo	kör	circulo	N;NOM;SG	N;MASC;SG
kör	redonda	kör	redonda	N;NOM;SG	N;FEM;SG
kör	ronda	kör	ronda	N;NOM;SG	N;FEM;SG
kör	round	kör	round	N;NOM;SG	N;MASC;SG
felső	top	felső	top		
sablon	plantilla	sablon	plantilla	N;NOM;SG	N;FEM;SG
járás	distrito	járás	distrito	N;NOM;SG	N;MASC;SG
zenei	musical	zenei	musical	ADJ;NOM;SG	ADJ;SG
cseh	checa	cseh	checo	ADJ;NOM;SG	ADJ;FEM;SG
minta	ejemplo	minta	ejemplo	N;NOM;SG	N;MASC;SG
minta	patrón	minta	patrón	N;NOM;SG	N;MASC;SG
minta	patron	minta	patron	N;NOM;SG	N;MASC;SG
minta	pauta	minta	pauta	N;NOM;SG	N;FEM;SG
minta	maqueta	minta	maqueta	N;NOM;SG	N;FEM;SG
minta	modelo	minta	modelo	N;NOM;SG	N;MASC;SG
játékok	juegos	játék	juego	N;NOM;PL	N;MASC;PL
játékok	juguetes	játék	juguete	N;NOM;PL	N;MASC;PL
központi	céntrica	központi	céntrico	ADJ;NOM;SG	ADJ;FEM;SG
központi	central	központi	central	ADJ;NOM;SG	ADJ;SG
központi	céntrico	központi	céntrico	ADJ;NOM;SG	ADJ;MASC;SG
kezdte	comenzó	kezd	comenzar	V;DEF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
kezdte	comenzado	kezd	comenzar	V;DEF;IND;SG;3;PST;FIN;ACT	V;MASC;SG;PST;V.PTCP
források	fuentes	forrás	fuente	N;NOM;PL	N;FEM;PL
források	responsabilidades	forrás	responsabilidad	N;NOM;PL	N;FEM;PL
források	recursos	forrás	recurso	N;NOM;PL	N;MASC;PL
csapatok	tropas	csapat	tropa	N;NOM;PL	N;FEM;PL
csapatok	contingentes	csapat	contingente	N;NOM;PL	N;PL
csapatok	efectivos	csapat	efectivo	N;NOM;PL	N;MASC;PL
csapatok	equipos	csapat	equipo	N;NOM;PL	N;MASC;PL
föld	earth	föld	earth	N;NOM;SG	N
föld	tierra	föld	tierra	N;NOM;SG	N;FEM;SG
föld	land	föld	land	N;NOM;SG	N
föld	terreno	föld	terreno	N;NOM;SG	N;MASC;SG
föld	tierra	föld	tierra	N;NOM;SG	N;FEM;SG
tartományban	provincia	tartomány	provincia	N;IN+ESS;SG	N;FEM;SG
lépett	entró	lép	entrar	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
poszt	post	poszt	post	N;NOM;SG	N;MASC;SG
poszt	poste	poszt	poste	N;NOM;SG	N;MASC;SG
poszt	publicación	poszt	publicación	N;NOM;SG	N;FEM;SG
tagjai	diputados	tag	diputado	N;NOM;PL	N;MASC;PL
tagjai	miembros	tag	miembro	N;NOM;PL	N;MASC;PL
kormány	gobierno	kormány	gobierno	N;NOM;SG	N;MASC;SG
hadsereg	ejército	hadsereg	ejército	N;NOM;SG	N;MASC;SG
hadsereg	ejército	hadsereg	ejército	N;NOM;SG	N;MASC;SG
hadsereg	army	hadsereg	army	N;NOM;SG	N
hadsereg	ejercito	hadsereg	ejercito	N;NOM;SG	N;MASC;SG
királyság	reino	királyság	reino	N;NOM;SG	N;MASC;SG
királyság	kingdom	királyság	kingdom	N;NOM;SG	N;MASC;SG
szerepet	rol	szerep	rol	N;ACC;SG	N;MASC;SG
magyarok	húngaros	magyar	húngaro	N;NOM;PL	N;MASC;PL
magyarok	húngaros	magyar	húngaro	N;NOM;PL	N;MASC;PL
városi	urbana	városi	urbano	ADJ;NOM;SG	ADJ;FEM;SG
városi	urbano	városi	urbano	ADJ;NOM;SG	ADJ;MASC;SG
győzelem	win	győzelem	win	N;NOM;SG	N
győzelem	triunfo	győzelem	triunfo	N;NOM;SG	N;MASC;SG
győzelem	victory	győzelem	victory	N;NOM;SG	N;MASC;SG
cím	titulo	cím	titulo	N;NOM;SG	N;MASC;SG
cím	título	cím	título	N;NOM;SG	N;MASC;SG
cím	dirección	cím	dirección	N;NOM;SG	N;FEM;SG
cím	domicilio	cím	domicilio	N;NOM;SG	N;MASC;SG
cím	direccion	cím	direccion	N;NOM;SG	N;FEM;SG
szükséges	necesitado	szükséges	necesitado	ADJ;NOM;SG	ADJ;MASC;SG;V.PTCP
szükséges	exigido	szükséges	exigido	ADJ;NOM;SG	ADJ;MASC;SG;V.PTCP
szükséges	requerido	szükséges	requerir	ADJ;NOM;SG	ADJ;MASC;SG;V.PTCP
szükséges	requerida	szükséges	requerido	ADJ;NOM;SG	ADJ;FEM;SG;V.PTCP
szükséges	necesaria	szükséges	necesario	ADJ;NOM;SG	ADJ;FEM;SG
szükséges	necesario	szükséges	necesario	ADJ;NOM;SG	ADJ;MASC;SG
adta	dio	ad	dar	V;DEF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
adta	dió	ad	dar	V;DEF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
játékos	player	játékos	player	N;NOM;SG	N;SG
játékos	reproductor	játékos	reproductor	N;NOM;SG	N;MASC;SG
játékos	jugador	játékos	jugador	N;NOM;SG	N;MASC;SG
játékos	jugadora	játékos	jugadora	N;NOM;SG	N;FEM;SG
játékos	gamer	játékos	gamer	N;NOM;SG	N
játékos	jugador	játékos	jugador	N;NOM;SG	N;MASC;SG
élet	vida	élet	vida	N;NOM;SG	N;FEM;SG
élet	life	élet	life	N;NOM;SG	N
nyert	ganó	nyert	ganar	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
törvény	derecho	törvény	derecho	N;NOM;SG	N;MASC;SG
törvény	legislación	törvény	legislación	N;NOM;SG	N;FEM;SG
törvény	ley	törvény	ley	N;NOM;SG	N;FEM;SG
tette	hizo	tesz	hacer	V;DEF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
hatalmas	inmensa	hatalmas	inmenso	ADJ;NOM;SG	ADJ;FEM;SG
hatalmas	inmenso	hatalmas	inmenso	ADJ;NOM;SG	ADJ;MASC;SG
hatalmas	enorme	hatalmas	enorme	ADJ;NOM;SG	ADJ;SG
hatalmas	masivo	hatalmas	masivo	ADJ;NOM;SG	ADJ;MASC;SG
hatalmas	masiva	hatalmas	masivo	ADJ;NOM;SG	ADJ;FEM;SG
akadémia	academy	akadémia	academy	N;NOM;SG	N
akadémia	academia	akadémia	academia	N;NOM;SG	N;FEM;SG
budapesten	budapest	budapest	budapest	N;ON+ESS;SG	N;MASC;SG
vezetett	llevó	vezetett	llevar	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
vezetett	condujo	vezetett	conducir	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
állomások	estaciones	állomás	estación	N;NOM;PL	N;FEM;PL
állomások	emisoras	állomás	emisora	N;NOM;PL	N;FEM;PL
irodalom	literatura	irodalom	literatura	N;NOM;SG	N;FEM;SG
társaság	compañia	társaság	compañia	N;NOM;SG	N;FEM;SG
társaság	empresa	társaság	empresa	N;NOM;SG	N;FEM;SG
társaság	compañía	társaság	compañía	N;NOM;SG	N;FEM;SG
társaság	companía	társaság	companía	N;NOM;SG	N;FEM;SG
szöveg	text	szöveg	text	N;NOM;SG	N
szöveg	texto	szöveg	texto	N;NOM;SG	N;MASC;SG
szöveg	letra	szöveg	letra	N;NOM;SG	N;FEM;SG
területe	territorio	terület	territorio	N;NOM;SG	N;MASC;SG
rész	part	rész	part	N;NOM;SG	N
rész	parte	rész	parte	N;NOM;SG	N;FEM;SG
rész	episodio	rész	episodio	N;NOM;SG	N;MASC;SG
lexikon	léxico	lesik	léxico	N;NOM;SG	N;MASC;SG
mutatja	muestra	mutat	mostrar	V;DEF;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
top	top	top	top		
sugárzás	irradiación	sugárzás	irradiación	N;NOM;SG	N;FEM;SG
sugárzás	irradiación	sugárzás	irradiación	N;NOM;SG	N;FEM;SG
sugárzás	radiación	sugárzás	radiación	N;NOM;SG	N;FEM;SG
filmek	peliculas	film	pelicula	N;NOM;PL	N;FEM;PL
filmek	películas	film	película	N;NOM;PL	N;FEM;PL
filmek	films	film	film	N;NOM;PL	N;MASC;PL
filmek	peliculas	film	pelicula	N;NOM;PL	N;FEM;PL
filmek	películas	film	película	N;NOM;PL	N;FEM;PL
david	jose	david	jose		
mérkőzés	cerilla	mérkőzés	cerilla	N;NOM;SG	N;FEM;SG
mérkőzés	partido	mérkőzés	partido	N;NOM;SG	N;MASC;SG
mérkőzés	coincidencia	mérkőzés	coincidencia	N;NOM;SG	N;FEM;SG
mérkőzés	match	mérkőzés	match	N;NOM;SG	N;MASC;SG
képek	imagenes	kép	imagen	N;NOM;PL	N;FEM;PL
képek	imágenes	kép	imagen	N;NOM;PL	N;FEM;PL
képek	imagenes	kép	imagen	N;NOM;PL	N;FEM;PL
képek	fotos	kép	foto	N;NOM;PL	N;FEM;PL
képek	fotografías	kép	fotografía	N;NOM;PL	N;FEM;PL
képek	cuadros	kép	cuadro	N;NOM;PL	N;MASC;PL
képek	imágenes	kép	imagen	N;NOM;PL	N;FEM;PL
képek	fotos	kép	foto	N;NOM;PL	N;FEM;PL
képek	fotografías	kép	fotografía	N;NOM;PL	N;FEM;PL
kor	edad	kor	edad	N;NOM;SG	N;FEM;SG
kor	age	kor	age	N;NOM;SG	N
épület	edificio	épület	edificio	N;NOM;SG	N;MASC;SG
épület	edificación	épület	edificación	N;NOM;SG	N;FEM;SG
épület	construcción	épület	construcción	N;NOM;SG	N;FEM;SG
tartomány	provincia	tartomány	provincia	N;NOM;SG	N;FEM;SG
tartomány	dominio	tartomány	dominio	N;NOM;SG	N;MASC;SG
tartomány	alcance	tartomány	alcance	N;NOM;SG	N;MASC;SG
tartomány	intervalo	tartomány	intervalo	N;NOM;SG	N;MASC;SG
tartomány	gama	tartomány	gama	N;NOM;SG	N;FEM;SG
tartomány	rango	tartomány	rango	N;NOM;SG	N;MASC;SG
tartomány	cordillera	tartomány	cordillera	N;NOM;SG	N;FEM;SG
vár	esperando	vár	esperar	V;INDF;IND;SG;3;PRS;FIN;ACT	V;V.MSDR
vár	esperar	vár	esperar	V;INDF;IND;SG;3;PRS;FIN;ACT	V;NFIN
saint	santo	saint	santo		
művészeti	arts	művészeti	arts	N;NOM;SG	N
művészeti	arte	művészeti	arte	N;NOM;SG	N;SG
sziget	isla	sziget	isla	N;NOM;SG	N;FEM;SG
sziget	isle	sziget	isle	N;NOM;SG	N;MASC;SG
műszaki	tecnica	műszaki	tecnicar	N;NOM;SG	N;FEM;SG
műszaki	técnico	műszaki	técnico	N;NOM;SG	N;MASC;SG
műszaki	técnica	műszaki	técnica	N;NOM;SG	N;FEM;SG
adatok	datos	adat	dato	N;NOM;PL	N;MASC;PL
honlap	website	honlap	website	N;NOM;SG	N;MASC;SG
honlap	web	honlap	web	N;NOM;SG	N;FEM;SG
honlap	sitio	honlap	sitio	N;NOM;SG	N;MASC;SG
jellemző	característico	jellemző	característico	ADJ;NOM;SG	ADJ;MASC;SG
jellemző	típico	jellemző	típico	ADJ;NOM;SG	ADJ;MASC;SG
jellemző	típica	jellemző	típico	ADJ;NOM;SG	ADJ;FEM;SG
természetes	natural	természetes	natural	ADJ;NOM;SG	ADJ;SG
kiemelt	destacó	kiemelt	destacar	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
működött	trabajó	működik	trabajar	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
működött	funcionó	működik	funcionar	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
díjat	laudo	díjat	laudo	N;ACC;SG	N;MASC;SG
díjat	adjudicación	díjat	adjudicación	N;ACC;SG	N;FEM;SG
díjat	premio	díjat	premio	N;ACC;SG	N;MASC;SG
díjat	galardón	díjat	galardón	N;ACC;SG	N;MASC;SG
meghalt	murió	meg+hal	morir	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
egyben	igualmente	egyben	igualmente	ADV	ADV
egyben	además	egyben	además	ADV	ADV
egyben	también	egyben	también	ADV	ADV
csata	batalla	csata	batalla	N;NOM;SG	N;FEM;SG
csata	combate	csata	combate	N;NOM;SG	N;MASC;SG
tanult	estudió	tanult	estudiar	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
tanult	aprendió	tanult	aprender	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
érdemes	digno	érdemes	digno	ADJ;NOM;SG	ADJ;MASC;SG
érdemes	digna	érdemes	digno	ADJ;NOM;SG	ADJ;FEM;SG
játék	juego	játék	juego	N;NOM;SG	N;MASC;SG
játék	juguete	játék	juguete	N;NOM;SG	N;MASC;SG
játék	play	játék	play	N;NOM;SG	N
erzsébet	isabel	erzse	isabel	N;NOM;SG	N;FEM;SG
erzsébet	elizabeth	erzse	elizabeth	N;NOM;SG	N;FEM;SG
kereskedelmi	comercial	kereskedelmi	comercial	ADJ;NOM;SG	ADJ;SG
jogi	legal	jogi	legal	ADJ;NOM;SG	ADJ;SG
jogi	jurídico	jogi	jurídico	ADJ;NOM;SG	ADJ;MASC;SG
könyv	libro	könyv	libro	N;NOM;SG	N;MASC;SG
intézet	institute	intézet	institute	N;NOM;SG	N;MASC;SG
intézet	instituto	intézet	instituto	N;NOM;SG	N;MASC;SG
szakmai	profesional	szakmai	profesional	ADJ;NOM;SG	ADJ;SG
szakmai	professional	szakmai	professional	ADJ;NOM;SG	ADJ;SG
fok	cabo	fok	cabo	N;NOM;SG	N;MASC;SG
fok	capa	fok	capa	N;NOM;SG	N;FEM;SG
fok	grado	fok	grado	N;NOM;SG	N;MASC;SG
fok	licenciatura	fok	licenciatura	N;NOM;SG	N;FEM;SG
perc	minuto	perc	minuto	N;NOM;SG	N;MASC;SG
egyház	iglesia	egyház	iglesia	N;NOM;SG	N;FEM;SG
működik	trabaja	működik	trabajar	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
működik	funciona	működik	funcionar	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
barlang	gruta	barlang	gruta	N;NOM;SG	N;FEM;SG
barlang	cueva	barlang	cueva	N;NOM;SG	N;FEM;SG
barlang	cave	barlang	cave	N;NOM;SG	N
barlang	caverna	barlang	caverna	N;NOM;SG	N;FEM;SG
üzenet	mensaje	üzenet	mensaje	N;NOM;SG	N;MASC;SG
géza	géza	géza	géza	N;NOM;SG	N;MASC;SG
tartalmazza	contiene	tartalmaz	contener	V;DEF;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
tartalmazza	incluye	tartalmaz	incluir	V;DEF;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
regény	novela	regény	novela	N;NOM;SG	N;FEM;SG
osztály	clase	osztály	clase	N;NOM;SG	N;FEM;SG
osztály	class	osztály	clas	N;NOM;SG	N;FEM;SG
tud	puede	tud	poder	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
lakosság	población	lakosság	población	N;NOM;SG	N;FEM;SG
des	des	des	des		
széles	wide	széles	wide	N;NOM;SG	N
széles	ancho	széles	ancho	N;NOM;SG	N;MASC;SG
file	fichero	file	fichero	N;NOM;SG	N;MASC;SG
file	expediente	file	expediente	N;NOM;SG	N;MASC;SG
file	archivo	file	archivo	N;NOM;SG	N;MASC;SG
írók	guionistas	író	guionista	N;NOM;PL	N;PL
írók	escritores	író	escritor	N;NOM;PL	N;MASC;PL
írók	redactores	író	redactor	N;NOM;PL	N;MASC;PL
írók	autores	író	autor	N;NOM;PL	N;MASC;PL
társadalmi	social	társadalmi	social	ADJ;NOM;SG	ADJ;SG
aszteroida	asteroide	aszteroida	asteroide	N;NOM;SG	N;MASC;SG
egyszerű	simple	egyszerű	simple	ADJ;NOM;SG	ADJ;SG
egyszerű	sencilla	egyszerű	sencillo	ADJ;NOM;SG	ADJ;FEM;SG
egyszerű	sencillo	egyszerű	sencillo	ADJ;NOM;SG	ADJ;MASC;SG
ideiglenes	temporal	ideiglenes	temporal	ADJ;NOM;SG	ADJ;SG
ideiglenes	temporario	ideiglenes	temporario	ADJ;NOM;SG	ADJ;MASC;SG
ideiglenes	provisional	ideiglenes	provisional	ADJ;NOM;SG	ADJ;SG
kiadás	edición	kiadás	edición	N;NOM;SG	N;FEM;SG
kiadás	edition	kiadás	edition	N;NOM;SG	N;MASC;SG
kiadás	gasto	kiadás	gasto	N;NOM;SG	N;MASC;SG
kiadás	publicación	kiadás	publicación	N;NOM;SG	N;FEM;SG
kiadás	editorial	kiadás	editorial	N;NOM;SG	N;FEM;SG
rend	orden	rend	orden	N;NOM;SG	N;MASC;SG
rend	encargo	rend	encargo	N;NOM;SG	N;MASC;SG
szakma	profesión	szakma	profesión	N;NOM;SG	N;FEM;SG
verseny	race	verseny	race	N;NOM;SG	N
verseny	carrera	verseny	carrera	N;NOM;SG	N;FEM;SG
verseny	raza	verseny	raza	N;NOM;SG	N;FEM;SG
verseny	concurso	verseny	concurso	N;NOM;SG	N;MASC;SG
verseny	competición	verseny	competición	N;NOM;SG	N;FEM;SG
verseny	competencia	verseny	competencia	N;NOM;SG	N;FEM;SG
verseny	concurso	verseny	concurso	N;NOM;SG	N;MASC;SG
verseny	certamen	verseny	certamen	N;NOM;SG	N;MASC;SG
eredmény	resultado	eredmény	resultado	N;NOM;SG	N;MASC;SG
test	cuerpo	test	cuerpo	N;NOM;SG	N;MASC;SG
test	cadáver	test	cadáver	N;NOM;SG	N;MASC;SG
test	body	test	body	N;NOM;SG	N
ének	himno	én	himno	N;NOM;SG	N;MASC;SG
ének	canto	én	canto	N;NOM;SG	N;MASC;SG
keretében	framework	keret	framework	N;IN+ESS;SG	N;MASC;SG
kötött	concluyó	köt	concluir	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
kötött	tejer	köt	tejer	V;INDF;IND;SG;3;PST;FIN;ACT	V;NFIN
változat	version	változat	version	N;NOM;SG	N;FEM;SG
változat	versión	változat	versión	N;NOM;SG	N;FEM;SG
változat	variante	változat	variante	N;NOM;SG	N;FEM;SG
gól	gol	gól	gol	N;NOM;SG	N;MASC;SG
gól	meta	gól	meta	N;NOM;SG	N;FEM;SG
gól	objetivo	gól	objetivo	N;NOM;SG	N;MASC;SG
gól	portería	gól	portería	N;NOM;SG	N;FEM;SG
kérdés	cuestión	kérdés	cuestión	N;NOM;SG	N;FEM;SG
kérdés	interrogante	kérdés	interrogante	N;NOM;SG	N;SG
kérdés	pregunta	kérdés	pregunta	N;NOM;SG	N;FEM;SG
polgári	civil	polgári	civil	ADJ;NOM;SG	ADJ;SG
polgári	civil	polgári	civil	ADJ;NOM;SG	ADJ;SG
polgári	cívico	polgári	cívico	ADJ;NOM;SG	ADJ;MASC;SG
polgári	cívica	polgári	cívico	ADJ;NOM;SG	ADJ;FEM;SG
célja	aim	cél	aim	N;NOM;SG	N
célja	puntería	cél	puntería	N;NOM;SG	N;FEM;SG
külföldi	extranjera	külföldi	extranjero	ADJ;NOM;SG	ADJ;FEM;SG
külföldi	extranjera	külföldi	extranjero	ADJ;NOM;SG	ADJ;FEM;SG
díjak	cargos	díj	cargo	N;NOM;PL	N;MASC;PL
díjak	cargas	díj	carga	N;NOM;PL	N;FEM;PL
díjak	cobros	díj	cobro	N;NOM;PL	N;MASC;PL
díjak	acusaciones	díj	acusación	N;NOM;PL	N;FEM;PL
díjak	primas	díj	prima	N;NOM;PL	N;FEM;PL
díjak	premios	díj	premio	N;NOM;PL	N;MASC;PL
díjak	galardones	díj	galardón	N;NOM;PL	N;MASC;PL
díjak	premios	díj	premio	N;NOM;PL	N;MASC;PL
díjak	tarifas	díj	tarifa	N;NOM;PL	N;FEM;PL
díjak	tasas	díj	tasa	N;NOM;PL	N;FEM;PL
díjak	honorarios	díj	honorario	N;NOM;PL	N;MASC;PL
uralkodó	regla	uralkodó	regla	N;NOM;SG	N;FEM;SG
uralkodó	gobernante	uralkodó	gobernante	N;NOM;SG	N;SG
uralkodó	emperador	uralkodó	emperador	N;NOM;SG	N;MASC;SG
uralkodó	monarca	uralkodó	monarca	N;NOM;SG	N;SG
zeneszerző	compositor	zeneszerző	compositor	N;NOM;SG	N;MASC;SG
zeneszerző	compositora	zeneszerző	compositora	N;NOM;SG	N;FEM;SG
évad	temporada	évad	temporada	N;NOM;SG	N;FEM;SG
program	programa	program	programa	N;NOM;SG	N;MASC;SG
program	programa	program	programa	N;NOM;SG	N;MASC;SG
teszi	hace	tesz	hacer	V;DEF;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
lehetséges	posible	lehetséges	posible	ADJ;NOM;SG	ADJ;SG
szezon	temporada	szez	temporada	N;NOM;SG	N;FEM;SG
nők	mujeres	nő	mujer	N;NOM;PL	N;FEM;PL
bizottság	comisión	bizottság	comisión	N;NOM;SG	N;FEM;SG
bizottság	comision	bizottság	comision	N;NOM;SG	N;FEM;SG
bizottság	comisión	bizottság	comisión	N;NOM;SG	N;FEM;SG
bizottság	comite	bizottság	comite	N;NOM;SG	N;MASC;SG
bizottság	comité	bizottság	comité	N;NOM;SG	N;MASC;SG
zenekar	band	zenekar	band	N;NOM;SG	N;SG
zenekar	banda	zenekar	banda	N;NOM;SG	N;FEM;SG
zenekar	orchestra	zenekar	orchestra	N;NOM;SG	N;FEM;SG
