και	og	και	og	CONJ	CONJ
γεγονός	arrangement	γεγονός	arrangement	N;NOM;NEUT;SG	N;INDF;NEUT;SG
γεγονός	faktum	γεγονός	faktum	N;NOM;NEUT;SG	N;INDF;NEUT;SG
γεγονός	fact	γεγονός	fact	N;NOM;NEUT;SG	N
σελίδα	sida	σελίδα	side	N;NOM;FEM;SG	N;DEF;FEM;SG
σελίδα	side	σελίδα	side	N;NOM;FEM;SG	N;INDF;FEM;SG
σελίδα	page	σελίδα	page	N;NOM;FEM;SG	N;INDF;MASC;SG
θέμα	tema	θέμα	tema	N;NOM;NEUT;SG	N;INDF;NEUT;SG
θέμα	emne	θέμα	emne	N;NOM;NEUT;SG	N;INDF;NEUT;SG
θέμα	subjekt	θέμα	subjekt	N;NOM;NEUT;SG	N;INDF;NEUT;SG
ηλικία	åge	ηλικία	åge	N;NOM;FEM;SG	N;INDF;MASC;SG
ηλικία	age	ηλικία	age	N;NOM;FEM;SG	N;INDF;MASC;SG
ηλικία	alder	ηλικία	alder	N;NOM;FEM;SG	N;INDF;MASC;SG
ηλικία	alderen	ηλικία	alder	N;NOM;FEM;SG	N;DEF;MASC;SG
πρώτα	først	πρώτα	først	ADV	ADV
μέγεθος	størrelse	μέγεθος	størrelse	N;NOM;NEUT;SG	N;INDF;MASC;SG
μέγεθος	størrelsen	μέγεθος	størrelse	N;NOM;NEUT;SG	N;DEF;MASC;SG
εδώ	her	εδώ	her	ADV	ADV
σημείο	poeng	σημείο	poeng	N;NOM;NEUT;SG	N;INDF;NEUT;SG
σημείο	punkt	σημείο	punkt	N;NOM;NEUT;SG	N;INDF;NEUT;SG
σημείο	point	σημείο	poin	N;NOM;NEUT;SG	N;INDF;MASC;SG
σχέση	relasjon	σχέση	relasjon	N;ACC;FEM;SG	N;INDF;MASC;SG
σχέση	forholdet	σχέση	forhold	N;ACC;FEM;SG	N;DEF;NEUT;SG
σχέση	forhold	σχέση	forhold	N;ACC;FEM;SG	N;INDF;NEUT;SG
περίπτωση	case	περίπτωση	case	N;ACC;FEM;SG	N
περίπτωση	sak	περίπτωση	sak	N;ACC;FEM;SG	N;INDF;FEM;SG
περίπτωση	kasus	περίπτωση	kasus	N;ACC;FEM;SG	N;INDF;NEUT;SG
περίπτωση	saken	περίπτωση	sak	N;ACC;FEM;SG	N;DEF;MASC;SG
νέο	ny	νέος	ny	ADJ;ACC;NEUT;SG	ADJ;INDF;SG
νέο	nytt	νέος	ny	ADJ;ACC;NEUT;SG	ADJ;INDF;NEUT;SG
ήδη	allerede	ήδη	allerede	ADV	ADV
ήδη	allereie	ήδη	allereie	ADV	ADV
έτος	årsmodell	έτος	årsmodell	N;ACC;NEUT;SG	N;INDF;MASC;SG
έτος	året	έτος	år	N;ACC;NEUT;SG	N;DEF;NEUT;SG
έτος	år	έτος	år	N;ACC;NEUT;SG	N;INDF;NEUT;SG
σχεδόν	nesten	σχεδόν	nesten	ADV	ADV
σχεδόν	nesten	σχεδόν	nesten	ADV	ADV
ένωση	union	ένωση	union	N;NOM;FEM;SG	N;INDF;MASC;SG
ένωση	fagforening	ένωση	fagforening	N;NOM;FEM;SG	N;INDF;FEM;SG
ένωση	unionen	ένωση	union	N;NOM;FEM;SG	N;DEF;MASC;SG
ένωση	forening	ένωση	forening	N;NOM;FEM;SG	N;INDF;FEM;SG
ένωση	association	ένωση	association	N;NOM;FEM;SG	N
βασιλιά	konge	βασιλιάς	konge	N;ACC;MASC;SG	N;INDF;MASC;SG
βασιλιά	dobbelseng	βασιλιάς	dobbelseng	N;ACC;MASC;SG	N;INDF;NEUT;SG
εκκλησία	kirka	εκκλησία	kirk	N;NOM;FEM;SG	N;INDF;FEM;SG
εκκλησία	kirken	εκκλησία	kirk	N;NOM;FEM;SG	N;DEF;MASC;SG
εκκλησία	kirke	εκκλησία	kirke	N;NOM;FEM;SG	N;INDF;MASC;SG
μουσείο	museum	μουσείο	museum	N;NOM;NEUT;SG	N;INDF;NEUT;SG
συμμετοχή	deltakelse	συμμετοχή	deltakels	N;NOM;FEM;SG	N;INDF;MASC;SG
συμμετοχή	deltagelse	συμμετοχή	deltagelse	N;NOM;FEM;SG	N;INDF;MASC;SG
δυο	to	δύο	to	NUM;NOM;PL	NUM;PL
μεγαλύτερη	større	μεγάλος	stor	ADJ;NOM;CMPR;FEM;SG	ADJ;CMPR
μεγαλύτερη	eldre	μεγάλος	gammal	ADJ;NOM;CMPR;FEM;SG	ADJ;CMPR
μεγαλύτερη	større	μεγάλος	stor	ADJ;NOM;CMPR;FEM;SG	ADJ;CMPR
μεγαλύτερη	større	μεγάλος	stor	ADJ;NOM;CMPR;FEM;SG	ADJ;CMPR
ανά	per	ανά	per	ADP	ADP
κόσμο	cosmo	κόσμος	cosmo	N;ACC;MASC;SG	N;INDF;MASC;SG
κόσμο	world	κόσμος	world	N;ACC;MASC;SG	N
άτομα	personer	άτομο	person	N;NOM;NEUT;PL	N;INDF;FEM;PL
άτομα	enkeltpersoner	άτομο	enkeltperson	N;NOM;NEUT;PL	N;INDF;MASC;PL
άτομα	personer	άτομο	person	N;NOM;NEUT;PL	N;INDF;FEM;PL
άτομα	personar	άτομο	person	N;NOM;NEUT;PL	N;INDF;MASC;PL
άτομα	folk	άτομο	folk	N;NOM;NEUT;PL	N;INDF;NEUT;PL
είδος	typen	είδος	type	N;NOM;NEUT;SG	N;DEF;MASC;SG
είδος	type	είδος	type	N;NOM;NEUT;SG	N;INDF;MASC;SG
είδος	art	είδος	art	N;NOM;NEUT;SG	N;INDF;MASC;SG
αρκετά	nok	αρκετά	nok	ADV	ADV
μεγαλύτερο	eldre	μεγάλος	gammal	ADJ;NOM;CMPR;NEUT;SG	ADJ;CMPR
μεγαλύτερο	større	μεγάλος	stor	ADJ;NOM;CMPR;NEUT;SG	ADJ;CMPR
μεγαλύτερο	større	μεγάλος	stor	ADJ;NOM;CMPR;NEUT;SG	ADJ;CMPR
χώρες	landene	χώρα	land	N;NOM;FEM;PL	N;DEF;FEM;PL
χώρο	rom	χώρος	rom	N;ACC;MASC;SG	N;INDF;NEUT;SG
χώρο	space	χώρος	space	N;ACC;MASC;SG	N
χώρο	verdensrommet	χώρος	verdensrom	N;ACC;MASC;SG	N;DEF;NEUT;SG
χώρο	plass	χώρος	plass	N;ACC;MASC;SG	N;INDF;MASC;SG
σχολή	skolen	σχολή	skole	N;NOM;FEM;SG	N;DEF;MASC;SG
σχολή	skole	σχολή	skole	N;NOM;FEM;SG	N;INDF;MASC;SG
σχολή	skulen	σχολή	skule	N;NOM;FEM;SG	N;DEF;MASC;SG
σχολή	skule	σχολή	skule	N;NOM;FEM;SG	N;INDF;MASC;SG
εναντίον	mot	εναντίον	mot	ADP	ADP
τρία	tre	τρεις	tre	NUM;NOM;NEUT;PL	NUM;PL
όρος	mount	όρος	mount	N;NOM;MASC;SG	N;INDF;NEUT;SG
όρος	betingelsen	όρος	betingelse	N;NOM;MASC;SG	N;DEF;MASC;SG
όρος	betingelse	όρος	betingelse	N;NOM;MASC;SG	N;INDF;MASC;SG
όρος	tilstand	όρος	tilstand	N;NOM;MASC;SG	N;INDF;MASC;SG
όρος	stand	όρος	stand	N;NOM;MASC;SG	N;INDF;MASC;SG
ιδρύθηκε	grunnla	ιδρύω	grunnle	V;PFV;IND;SG;3;PST;FIN;PASS	V;IND;PST;FIN
βασιλιάς	konge	βασιλιάς	konge	N;NOM;MASC;SG	N;INDF;MASC;SG
βασιλιάς	dobbelseng	βασιλιάς	dobbelseng	N;NOM;MASC;SG	N;INDF;NEUT;SG
παιδιά	gutter	παιδί	gutter	N;NOM;NEUT;PL	N;INDF;FEM;PL
παιδιά	guttene	παιδί	gutt	N;NOM;NEUT;PL	N;DEF;FEM;PL
παιδιά	ungdommer	παιδί	ungdom	N;NOM;NEUT;PL	N;INDF;MASC;PL
παιδιά	barn	παιδί	barn	N;NOM;NEUT;PL	N;INDF;NEUT;PL
παιδιά	gutter	παιδί	gutter	N;NOM;NEUT;PL	N;INDF;FEM;PL
παιδιά	karer	παιδί	karer	N;NOM;NEUT;PL	N;INDF;FEM;PL
παιδιά	barn	παιδί	barn	N;NOM;NEUT;PL	N;INDF;NEUT;PL
βραβείο	premie	βραβείο	premie	N;NOM;NEUT;SG	N;INDF;MASC;SG
βραβείο	utmerkelse	βραβείο	utmerkelse	N;NOM;NEUT;SG	N;INDF;MASC;SG
βραβείο	award	βραβείο	award	N;NOM;NEUT;SG	N;INDF;MASC;SG
άρχισε	begynte	αρχίζω	begynne	V;PFV;IND;SG;3;PST;FIN;ACT	V;IND;PST;FIN
φαίνεται	virker	φαίνομαι	virke	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;IND;PRS;FIN
αρχαία	eldgammelt	αρχαίος	eldgammelt	ADJ;NOM;FEM;SG	ADJ;INDF;NEUT;SG
μήκος	lengden	μήκος	lengd	N;ACC;NEUT;SG	N;DEF;MASC;SG
μήκος	lengde	μήκος	lengje	N;ACC;NEUT;SG	N;INDF;FEM;SG
συμμετείχε	deltok	συμμετέχω	delta	V;IPFV;IND;SG;3;PST;FIN;ACT	V;IND;PST;FIN
χρονιά	årsmodell	χρονιά	årsmodell	N;ACC;FEM;SG	N;INDF;MASC;SG
χρονιά	året	χρονιά	år	N;ACC;FEM;SG	N;DEF;NEUT;SG
χρονιά	år	χρονιά	år	N;ACC;FEM;SG	N;INDF;NEUT;SG
παραγωγή	produksjonen	παραγωγή	produksjon	N;NOM;FEM;SG	N;DEF;MASC;SG
παραγωγή	produksjon	παραγωγή	produksjon	N;NOM;FEM;SG	N;INDF;MASC;SG
ηθοποιός	skuespillerinnen	ηθοποιός	skuespillerinn	N;NOM;MASC;SG	N;DEF;MASC;SG
ηθοποιός	skuespillerinne	ηθοποιός	skuespillerinne	N;NOM;MASC;SG	N;INDF;FEM;SG
ηθοποιός	skuespiller	ηθοποιός	skuespille	N;NOM;MASC;SG	N;INDF;MASC;SG
ηθοποιός	aktør	ηθοποιός	aktør	N;NOM;MASC;SG	N;INDF;MASC;SG
ηθοποιός	skuespiller	ηθοποιός	skuespille	N;NOM;MASC;SG	N;INDF;MASC;SG
ούτε	verken	ούτε	verken	CONJ	CONJ
δυνάμεις	krefter	δύναμη	kraft	N;NOM;FEM;PL	N;INDF;FEM;PL
δυνάμεις	powers	δύναμη	powers	N;NOM;FEM;PL	N;INDF
δυνάμεις	styrker	δύναμη	styrke	N;NOM;FEM;PL	N;INDF;MASC;PL
δυνάμεις	styrker	δύναμη	styrke	N;NOM;FEM;PL	N;INDF;MASC;PL
δυνάμεις	forces	δύναμη	force	N;NOM;FEM;PL	N
δεκαετία	tiår	δεκαετία	tiår	N;ACC;FEM;SG	N;INDF;NEUT;SG
γνωστό	kjent	γνωστός	kjent	ADJ;NOM;NEUT;SG	ADJ;INDF;NEUT;SG
παγκόσμιο	global	παγκόσμιος	global	ADJ;NOM;NEUT;SG	ADJ;INDF;SG
παγκόσμιο	globalt	παγκόσμιος	global	ADJ;NOM;NEUT;SG	ADJ;INDF;NEUT;SG
βιβλίο	bok	βιβλίο	bok	N;NOM;NEUT;SG	N;INDF;FEM;SG
διάστημα	intervall	διάστημα	intervall	N;NOM;NEUT;SG	N;INDF;NEUT;SG
διάστημα	rom	διάστημα	rom	N;NOM;NEUT;SG	N;INDF;NEUT;SG
διάστημα	space	διάστημα	space	N;NOM;NEUT;SG	N
διάστημα	verdensrommet	διάστημα	verdensrom	N;NOM;NEUT;SG	N;DEF;NEUT;SG
διάστημα	plass	διάστημα	plass	N;NOM;NEUT;SG	N;INDF;MASC;SG
οικογένεια	familien	οικογένεια	familie	N;NOM;FEM;SG	N;DEF;MASC;SG
οικογένεια	familie	οικογένεια	familie	N;NOM;FEM;SG	N;INDF;MASC;SG
οικογένεια	slekt	οικογένεια	slekkje	N;NOM;FEM;SG	N;INDF;FEM;SG
μέτρα	tiltak	μέτρο	tiltak	N;NOM;NEUT;PL	N;INDF;NEUT;PL
σημαίνει	innebærer	σημαίνω	innebære	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;PRS;FIN
σημαίνει	betyr	σημαίνω	bety	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;PRS;FIN
πέντε	fem	πέντε	fem	NUM;NOM;MASC;PL	NUM;PL
υπουργός	minister	υπουργός	minister	N;NOM;MASC;SG	N;INDF;MASC;SG
σεζόν	sesong	σεζόν	sesong	N;ACC;FEM;SG	N;INDF;MASC;SG
σεζόν	sesongen	σεζόν	sesong	N;ACC;FEM;SG	N;DEF;MASC;SG
σεζόν	årstid	σεζόν	årstid	N;ACC;FEM;SG	N;INDF;FEM;SG
πρότυπο	modell	πρότυπο	modell	N;NOM;NEUT;SG	N;INDF;MASC;SG
πρότυπο	mal	πρότυπο	mal	N;NOM;NEUT;SG	N;INDF;MASC;SG
πρότυπο	standard	πρότυπο	standard	N;NOM;NEUT;SG	N;INDF;MASC;SG
αριθμός	tall	αριθμός	tall	N;NOM;MASC;SG	N;INDF;NEUT;SG
αριθμός	nummer	αριθμός	nummer	N;NOM;MASC;SG	N;INDF;NEUT;SG
αριθμός	number	αριθμός	number	N;NOM;MASC;SG	N
αριθμός	antall	αριθμός	antall	N;NOM;MASC;SG	N;INDF;NEUT;SG
θάνατο	døden	θάνατος	død	N;ACC;MASC;SG	N;DEF;MASC;SG
θάνατο	død	θάνατος	død	N;ACC;MASC;SG	N;INDF;MASC;SG
θάνατο	death	θάνατος	death	N;ACC;MASC;SG	N
θάνατο	dødsstraff	θάνατος	dødsstraff	N;ACC;MASC;SG	N;INDF;FEM;SG
εταιρεία	firma	εταιρεία	firme	N;NOM;FEM;SG	N;INDF;NEUT;SG
εταιρεία	selskap	εταιρεία	selskap	N;NOM;FEM;SG	N;INDF;NEUT;SG
εταιρεία	kompani	εταιρεία	kompani	N;NOM;FEM;SG	N;INDF;NEUT;SG
εταιρεία	bedrift	εταιρεία	bedrift	N;NOM;FEM;SG	N;INDF;FEM;SG
σώμα	body	σώμα	body	N;NOM;NEUT;SG	N
σώμα	legeme	σώμα	legeme	N;NOM;NEUT;SG	N;INDF;NEUT;SG
σώμα	kropp	σώμα	kropp	N;NOM;NEUT;SG	N;INDF;MASC;SG
σώμα	kroppen	σώμα	kropp	N;NOM;NEUT;SG	N;DEF;MASC;SG
σώμα	korps	σώμα	korps	N;NOM;NEUT;SG	N;INDF;NEUT;SG
πρωτεύουσα	kapital	πρωτεύουσα	kapital	N;NOM;FEM;SG	N;INDF;MASC;SG
πρωτεύουσα	capital	πρωτεύουσα	capital	N;NOM;FEM;SG	N;INDF;NEUT;SG
πρωτεύουσα	hovedstad	πρωτεύουσα	hovedstad	N;NOM;FEM;SG	N;INDF;MASC;SG
γνωστή	kjent	γνωστός	kjent	ADJ;NOM;FEM;SG	ADJ;INDF;NEUT;SG
κατάσταση	status	κατάσταση	status	N;ACC;FEM;SG	N;INDF;MASC;SG
κατάσταση	situasjon	κατάσταση	situasjon	N;ACC;FEM;SG	N;INDF;MASC;SG
κατάσταση	betingelsen	κατάσταση	betingelse	N;ACC;FEM;SG	N;DEF;MASC;SG
κατάσταση	betingelse	κατάσταση	betingelse	N;ACC;FEM;SG	N;INDF;MASC;SG
κατάσταση	tilstand	κατάσταση	tilstand	N;ACC;FEM;SG	N;INDF;MASC;SG
κατάσταση	stand	κατάσταση	stand	N;ACC;FEM;SG	N;INDF;MASC;SG
νησί	øya	νησί	øy	N;NOM;NEUT;SG	N;DEF;FEM;SG
νησί	island	νησί	island	N;NOM;NEUT;SG	N;INDF;NEUT;SG
νησί	øy	νησί	øy	N;NOM;NEUT;SG	N;INDF;FEM;SG
επίπεδο	niva	επίπεδο	niv	N;NOM;NEUT;SG	N;INDF;NEUT;SG
επίπεδο	nivå	επίπεδο	nivå	N;NOM;NEUT;SG	N;INDF;NEUT;SG
επίπεδο	nivået	επίπεδο	nivå	N;NOM;NEUT;SG	N;DEF;NEUT;SG
επίπεδο	level	επίπεδο	level	N;NOM;NEUT;SG	N;INDF;MASC;SG
επιτυχία	vellykket	επιτυχία	vellykk	N;NOM;FEM;SG	N;DEF;NEUT;SG
επιτυχία	suksessen	επιτυχία	suksess	N;NOM;FEM;SG	N;DEF;MASC;SG
επιτυχία	suksess	επιτυχία	suksess	N;NOM;FEM;SG	N;INDF;MASC;SG
δημιουργία	oppretter	δημιουργία	oppretter	N;ACC;FEM;SG	N;INDF;MASC;SG
δημιουργία	opprett	δημιουργία	opprett	N;ACC;FEM;SG	N;INDF;MASC;SG
δημιουργία	skapelsen	δημιουργία	skapelse	N;ACC;FEM;SG	N;DEF;MASC;SG
δημιουργία	oppretting	δημιουργία	oppretting	N;ACC;FEM;SG	N;INDF;FEM;SG
δημιουργία	skapning	δημιουργία	skapning	N;ACC;FEM;SG	N;INDF;MASC;SG
δημιουργία	skaperverk	δημιουργία	skaperverk	N;ACC;FEM;SG	N;INDF;NEUT;SG
δημιουργία	skapelse	δημιουργία	skapelse	N;ACC;FEM;SG	N;INDF;MASC;SG
δημιουργία	opprettelse	δημιουργία	opprettelse	N;ACC;FEM;SG	N;INDF;MASC;SG
αρχή	start	αρχή	start	N;NOM;FEM;SG	N;INDF;MASC;SG
αρχή	begynn	αρχή	begynn	N;NOM;FEM;SG	N;INDF;MASC;SG
αρχή	begynnelsen	αρχή	begynnels	N;NOM;FEM;SG	N;DEF;MASC;SG
αρχή	begynnelse	αρχή	begynnelse	N;NOM;FEM;SG	N;INDF;MASC;SG
αρχή	prinsippet	αρχή	prinsipp	N;NOM;FEM;SG	N;DEF;NEUT;SG
αρχή	autoritet	αρχή	autoritet	N;NOM;FEM;SG	N;INDF;MASC;SG
αρχή	fullmakt	αρχή	fullmakt	N;NOM;FEM;SG	N;INDF;FEM;SG
αρχή	authority	αρχή	authority	N;NOM;FEM;SG	N;INDF;NEUT;SG
αρχή	myndighet	αρχή	myndighet	N;NOM;FEM;SG	N;INDF;FEM;SG
άδεια	tillatelse	άδεια	tillatels	N;NOM;FEM;SG	N;INDF;MASC;SG
άδεια	tillat	άδεια	tillat	N;NOM;FEM;SG	N;INDF;MASC;SG
άδεια	tillatelse	άδεια	tillatels	N;NOM;FEM;SG	N;INDF;MASC;SG
άδεια	tomt	άδεια	tomt	N;NOM;FEM;SG	N;INDF;FEM;SG
περισσότερα	fleire	πολύς	mange	ADJ;NOM;CMPR;NEUT;PL	ADJ;CMPR
περισσότερα	meir	πολύς	mykje	ADJ;NOM;CMPR;NEUT;PL	ADJ;CMPR
ανάπτυξη	utvikling	ανάπτυξη	utvikling	N;ACC;FEM;SG	N;INDF;FEM;SG
ανάπτυξη	vekst	ανάπτυξη	vekst	N;ACC;FEM;SG	N;INDF;MASC;SG
φάση	fase	φάση	fase	N;ACC;FEM;SG	N;INDF;MASC;SG
συγγραφέας	forfatter	συγγραφέα	forfatter	N;NOM;MASC;SG	N;INDF;FEM;SG
συγγραφέας	skribent	συγγραφέα	skribent	N;NOM;MASC;SG	N;INDF;MASC;SG
συγγραφέας	forfatter	συγγραφέα	forfatter	N;NOM;MASC;SG	N;INDF;FEM;SG
τραγούδι	syngende	τραγούδι	syngende	N;NOM;NEUT;SG	N;INDF;MASC;SG
τραγούδι	synger	τραγούδι	synger	N;NOM;NEUT;SG	N;INDF;MASC;SG
τραγούδι	synging	τραγούδι	synging	N;NOM;NEUT;SG	N;INDF;FEM;SG
τραγούδι	sang	τραγούδι	sang	N;NOM;NEUT;SG	N;INDF;MASC;SG
τραγούδι	sang	τραγούδι	sang	N;NOM;NEUT;SG	N;INDF;MASC;SG
τραγούδι	låt	τραγούδι	låt	N;NOM;NEUT;SG	N;INDF;MASC;SG
τραγούδι	sangen	τραγούδι	sang	N;NOM;NEUT;SG	N;DEF;MASC;SG
τραγούδι	song	τραγούδι	song	N;NOM;NEUT;SG	N;INDF;MASC;SG
κόρη	dotter	κόρη	dotter	N;NOM;FEM;SG	N;INDF;FEM;SG
κόρη	datter	κόρη	datter	N;NOM;FEM;SG	N;INDF;FEM;SG
κόρη	daughter	κόρη	daughter	N;NOM;FEM;SG	N;INDF;MASC;SG
κόρη	dattera	κόρη	datter	N;NOM;FEM;SG	N;DEF;FEM;SG
κόρη	datteren	κόρη	datter	N;NOM;FEM;SG	N;DEF;MASC;SG
πάλι	igjen	πάλι	igjen	ADV	ADV
επαρχία	provins	επαρχία	provins	N;NOM;FEM;SG	N;INDF;MASC;SG
επαρχία	provinser	επαρχία	provinser	N;NOM;FEM;SG	N;INDF;MASC;SG
επαρχία	provinsen	επαρχία	provins	N;NOM;FEM;SG	N;DEF;MASC;SG
κέρδισε	vinne	κερδίζω	vinne	V;PFV;IND;SG;3;PST;FIN;ACT	V;NFIN
βασίλειο	kingdom	βασίλειο	kingdom	N;NOM;NEUT;SG	N;INDF;MASC;SG
βασίλειο	kongedømme	βασίλειο	kongedømme	N;NOM;NEUT;SG	N;INDF;NEUT;SG
σκοπό	formål	σκοπός	formål	N;ACC;MASC;SG	N;INDF;NEUT;SG
γνωστός	kjent	γνωστός	kjent	ADJ;NOM;MASC;SG	ADJ;INDF;NEUT;SG
γνωστός	bekjent	γνωστός	bekjent	ADJ;NOM;MASC;SG	ADJ;INDF;NEUT;SG;V.PTCP
πληροφορίες	opplysninger	πληροφορία	opplysninger	N;NOM;FEM;PL	N;INDF;FEM;PL
εθνικό	nasjonal	εθνικός	nasjonal	ADJ;NOM;NEUT;SG	ADJ;INDF;SG
εθνικό	nasjonalt	εθνικός	nasjonal	ADJ;NOM;NEUT;SG	ADJ;INDF;NEUT;SG
καριέρα	karriere	καριέρα	karriere	N;ACC;FEM;SG	N;INDF;FEM;SG
καριέρα	karrieren	καριέρα	karriere	N;ACC;FEM;SG	N;DEF;MASC;SG
ποτέ	aldri	ποτέ	aldri	ADV	ADV
τέλη	gebyrer	τέλος	gebyre	N;ACC;NEUT;PL	N;INDF;FEM;PL
τέλη	avgifter	τέλος	avgift	N;ACC;NEUT;PL	N;INDF;FEM;PL
πλευρά	sida	πλευρά	side	N;ACC;FEM;SG	N;DEF;FEM;SG
πλευρά	side	πλευρά	side	N;ACC;FEM;SG	N;INDF;FEM;SG
διάφορες	ymse	διάφορος	ymis	ADJ;NOM;FEM;PL	ADJ;PL
διάφορες	diverse	διάφορος	diverse	ADJ;NOM;FEM;PL	ADJ;PL
πρόγραμμα	program	πρόγραμμα	program	N;NOM;NEUT;SG	N;INDF;NEUT;SG
πρόγραμμα	timeplan	πρόγραμμα	timeplan	N;NOM;NEUT;SG	N;INDF;MASC;SG
πρόγραμμα	tidsplan	πρόγραμμα	tidsplan	N;NOM;NEUT;SG	N;INDF;MASC;SG
χιλιόμετρα	kilometer	χιλιόμετρο	kilometer	N;NOM;NEUT;PL	N;INDF;MASC;PL
χιλιόμετρα	kilometer	χιλιόμετρο	kilometer	N;NOM;NEUT;PL	N;INDF;MASC;PL
άρθρα	artikler	άρθρο	artikke	N;NOM;NEUT;PL	N;INDF;FEM;PL
τύπου	trykk	τύπος	trykk	N;GEN;MASC;SG	N;INDF;NEUT;SG
τύπου	press	τύπος	press	N;GEN;MASC;SG	N;INDF;NEUT;SG
τύπου	typen	τύπος	type	N;GEN;MASC;SG	N;DEF;MASC;SG
τύπου	type	τύπος	type	N;GEN;MASC;SG	N;INDF;MASC;SG
δημοκρατία	republikken	δημοκρατία	republikk	N;NOM;FEM;SG	N;DEF;MASC;SG
δημοκρατία	republikk	δημοκρατία	republikk	N;NOM;FEM;SG	N;INDF;MASC;SG
δημοκρατία	demokrati	δημοκρατία	demokrati	N;NOM;FEM;SG	N;INDF;NEUT;SG
πόλεμος	krigen	πόλεμος	krig	N;NOM;MASC;SG	N;DEF;MASC;SG
πόλεμος	krig	πόλεμος	krig	N;NOM;MASC;SG	N;INDF;MASC;SG
εφημερίδα	avispapir	εφημερίδα	avispapir	N;NOM;FEM;SG	N;INDF;MASC;SG
εφημερίδα	avis	εφημερίδα	avis	N;NOM;FEM;SG	N;INDF;FEM;SG
μικρό	lite	μικρός	lite	ADJ;NOM;NEUT;SG	ADJ;INDF;NEUT;SG
μικρό	smått	μικρός	liten	ADJ;NOM;NEUT;SG	ADJ;INDF;NEUT;SG
μικρό	liten	μικρός	liten	ADJ;NOM;NEUT;SG	ADJ;INDF;MASC;SG
μικρό	lite	μικρός	lite	ADJ;NOM;NEUT;SG	ADJ;INDF;NEUT;SG
μικρό	liten	μικρός	liten	ADJ;NOM;NEUT;SG	ADJ;INDF;MASC;SG
τόπος	spisested	τόπος	spisested	N;NOM;MASC;SG	N;INDF;MASC;SG
τόπος	place	τόπος	place	N;NOM;MASC;SG	N
τόπος	beliggenhet	τόπος	beliggenhet	N;NOM;MASC;SG	N;DEF;MASC;SG
τόπος	lokalisering	τόπος	lokalisering	N;NOM;MASC;SG	N;INDF;FEM;SG
τόπος	lokasjon	τόπος	lokasjon	N;NOM;MASC;SG	N;INDF;MASC;SG
τόπος	posisjon	τόπος	posisjon	N;NOM;MASC;SG	N;INDF;MASC;SG
τόπος	plassering	τόπος	plassering	N;NOM;MASC;SG	N;INDF;FEM;SG
είδη	arter	είδος	arter	N;NOM;NEUT;PL	N;INDF;FEM;PL
πηγή	kilde	πηγή	kild	N;NOM;FEM;SG	N;INDF;MASC;SG
πατέρας	far	πατέρα	far	N;NOM;MASC;SG	N;INDF;MASC;SG
πατέρας	fader	πατέρα	fad	N;NOM;MASC;SG	N;INDF;FEM;SG
πατέρας	father	πατέρα	father	N;NOM;MASC;SG	N;INDF;MASC;SG
πατέρας	pater	πατέρα	pater	N;NOM;MASC;SG	N;INDF;MASC;SG
κατηγορίες	kostnader	κατηγορία	kostnad	N;NOM;FEM;PL	N;INDF;MASC;PL
κατηγορίες	belastninger	κατηγορία	belastning	N;NOM;FEM;PL	N;INDF;FEM;PL
κατηγορίες	kategoriene	κατηγορία	kategorie	N;NOM;FEM;PL	N;DEF;FEM;PL
κατηγορίες	kategorier	κατηγορία	kategorie	N;NOM;FEM;PL	N;INDF;FEM;PL
αναφέρει	omtaler	αναφέρω	omtale	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;PRS;FIN
αναφέρει	nevner	αναφέρω	nevne	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;PRS;FIN
ποδόσφαιρο	fotball	ποδόσφαιρος	fotball	N;NOM;NEUT;SG	N;INDF;MASC;SG
θέσεις	stillinger	θέση	stilling	N;NOM;FEM;PL	N;INDF;FEM;PL
θέσεις	innlegg	θέση	innlegg	N;NOM;FEM;PL	N;INDF;NEUT;PL
θέσεις	plasser	θέση	plasse	N;NOM;FEM;PL	N;INDF;FEM;PL
περισσότερες	fleire	πολύς	mange	ADJ;NOM;CMPR;FEM;PL	ADJ;CMPR
περισσότερες	meir	πολύς	mykje	ADJ;NOM;CMPR;FEM;PL	ADJ;CMPR
έκταση	areal	έκταση	areal	N;ACC;FEM;SG	N;INDF;NEUT;SG
έκταση	område	έκταση	område	N;ACC;FEM;SG	N;INDF;NEUT;SG
έκταση	området	έκταση	område	N;ACC;FEM;SG	N;DEF;NEUT;SG
έκταση	area	έκταση	area	N;ACC;FEM;SG	N;INDF;MASC;SG
σημαντικό	viktig	σημαντικός	viktig	ADJ;NOM;NEUT;SG	ADJ;INDF;NEUT;SG
νίκη	vinner	νίκη	vinne	N;ACC;FEM;SG	N;INDF;MASC;SG
νίκη	win	νίκη	win	N;ACC;FEM;SG	N
νίκη	seieren	νίκη	seier	N;ACC;FEM;SG	N;DEF;MASC;SG
νίκη	victory	νίκη	victory	N;ACC;FEM;SG	N
νίκη	vinner	νίκη	vinne	N;ACC;FEM;SG	N;INDF;MASC;SG
νίκη	vinnende	νίκη	vinnende	N;ACC;FEM;SG	N;INDF;MASC;SG
