que	co	que	co	PRO	PRO;INAN;NOM
quería	chcete	querer	chtít	V	V;IND;PL;2;POS;PRS;FIN;ACT
quería	chceš	querer	chtít	V	V;IND;SG;2;POS;PRS;FIN;ACT
dúas	dvojka	dous	dvojka	N	N;NOM;FEM;SG;POS
estes	tyto	este	tento	DET	DET;NOM;MASC;PL
estes	tyhle	este	tenhle	DET	DET;NOM;MASC;PL
estes	tento	este	tento	DET	DET;NOM;MASC;SG
estes	toto	este	tento	DET	DET;NOM;NEUT;SG
estes	tohle	este	tenhle	DET	DET;NOM;NEUT;SG
será	bude	ser	být	V	V;IND;SG;3;POS;FUT;FIN;ACT
señora	dáma	señor	dáma	N	N;NOM;FEM;SG;POS
señora	lady	señor	lady	N	N;FEM;SG;POS
señora	paní	señor	paní	N	N;NOM;FEM;SG;POS
señora	paní	señor	paní	N	N;NOM;FEM;SG;POS
señora	madam	señor	madam	N	N;NOM;FEM;SG;POS
feito	hotovo	feito	hotový	N	N;NOM;NEUT;SG;POS
vamos	pojď	varo	pojď	V	V;IMP;SG;2;POS;FIN
poder	může	poder	moci	V	V;IND;SG;3;POS;PRS;FIN;ACT
poder	mohou	poder	moci	V	V;IND;PL;3;POS;PRS;FIN;ACT
tipo	druh	tipo	druh	N	N;INAN;NOM;MASC;SG;POS
tipo	chlap	tipo	chlap	N	N;ANIM;NOM;MASC;SG;POS
tipo	borec	tipo	borec	N	N;ANIM;NOM;MASC;SG;POS
tipo	druh	tipo	druh	N	N;INAN;NOM;MASC;SG;POS
tipo	typu	tipo	typ	N	N;INAN;GEN;MASC;SG;POS
tipo	typ	tipo	typ	N	N;INAN;NOM;MASC;SG;POS
tipo	type	tipo	typ	N	N;INAN;NOM;MASC;SG;POS
cartos	money	carto	money	N	N;INAN;NOM;MASC;SG;POS
cartos	peníze	carto	peníze	N	N;INAN;NOM;MASC;PL;POS
xeito	způsob	xeito	způsob	N	N;INAN;NOM;MASC;SG;POS
mira	viz	miro	viz	V	V;PFV;IMP;SG;2;POS;FIN
moitos	mnoha	moito	mnoho	DET	DET;INS
moitos	mnoho	moito	mnoho	DET	DET;NOM
historia	story	historia	story	N	N;FEM;SG;POS
historia	příběh	historia	příběh	N	N;INAN;NOM;MASC;SG;POS
historia	dějiny	historia	dějiny	N	N;NOM;FEM;PL;POS
historia	dějepis	historia	dějepis	N	N;INAN;NOM;MASC;SG;POS
historia	historie	historia	historie	N	N;NOM;FEM;SG;POS
historia	historii	historia	historie	N	N;ACC;FEM;SG;POS
cidade	město	cidade	město	N	N;NOM;NEUT;SG;POS
cidade	město	cidade	město	N	N;NOM;NEUT;SG;POS
cidade	městečko	cidade	městečko	N	N;NOM;NEUT;SG;POS
daquela	pak	daquela	pak	ADV	ADV
mulleres	ženy	muller	žena	N	N;NOM;FEM;PL;POS
uns	nějaké	un	nějaký	DET	DET;NOM;NEUT;PL
uns	některý	un	některý	DET	DET;NOM;MASC;SG
uns	někteří	un	některý	DET	DET;ANIM;NOM;MASC;PL
uns	některé	un	některý	DET	DET;NOM;MASC;PL
uns	některým	un	některý	DET	DET;DAT;PL
uns	každý	un	každý	DET	DET;ANIM;NOM;MASC;SG;POS
uns	každé	un	každý	DET	DET;NOM;NEUT;SG;POS
uns	každá	un	každý	DET	DET;NOM;FEM;SG;POS
saber	vědět	saber	vědět	V	V;POS;NFIN
estas	tyto	este	tento	DET	DET;NOM;MASC;PL
estas	tyhle	este	tenhle	DET	DET;NOM;MASC;PL
estas	tento	este	tento	DET	DET;NOM;MASC;SG
estas	toto	este	tento	DET	DET;NOM;NEUT;SG
estas	tohle	este	tenhle	DET	DET;NOM;NEUT;SG
gran	skvělý	gran	skvělý	ADJ	ADJ;INAN;NOM;MASC;SG;POS
gran	velký	gran	velký	ADJ	ADJ;INAN;NOM;MASC;SG;POS
gran	velké	gran	velký	ADJ	ADJ;NOM;MASC;PL;POS
gran	velká	gran	velký	ADJ	ADJ;NOM;FEM;SG;POS
gran	big	gran	big	ADJ	ADJ;POS
até	dokonce	até	dokonce	ADV	ADV
tal	takové	tal	takový	DET	DET;NOM;NEUT;PL
tal	taková	tal	takový	DET	DET;NOM;FEM;SG
tal	takový	tal	takový	DET	DET;NOM;MASC;SG
tal	to	tal	ten	DET	DET;NOM;NEUT;SG
nosos	naše	noso	můj	DET	DET;NOM;SG;1
nosos	náš	noso	můj	DET	DET;NOM;MASC;SG;1
nosos	naší	noso	můj	DET	DET;DAT;FEM;SG;1
nosos	naši	noso	můj	DET	DET;NOM;MASC;PL;1
ano	roku	ano	rok	N	N;INAN;GEN;MASC;SG;POS
ano	rok	ano	rok	N	N;INAN;NOM;MASC;SG;POS
ano	ročník	ano	ročník	N	N;INAN;NOM;MASC;SG;POS
ano	roce	ano	rok	N	N;INAN;GEN;MASC;SG;POS
seguro	trezor	seguro	trezor	N	N;INAN;NOM;MASC;SG;POS
seguro	sejf	seguro	sejf	N	N;INAN;NOM;MASC;SG;POS
auga	vodu	auga	voda	N	N;ACC;FEM;SG;POS
auga	vody	auga	voda	N	N;NOM;FEM;PL;POS
auga	voda	auga	voda	N	N;NOM;FEM;SG;POS
problema	problem	problema	probl	N	N;NOM;MASC;SG;POS
problema	problém	problema	problém	N	N;INAN;NOM;MASC;SG;POS
problema	problémy	problema	problém	N	N;INAN;NOM;MASC;PL;POS
problema	trable	problema	trable	N	N;NOM;FEM;PL;POS
problema	problém	problema	problém	N	N;INAN;NOM;MASC;SG;POS
problema	potíže	problema	potíž	N	N;NOM;FEM;PL;POS
vin	přišel	ver	přijít	V	V;MASC;SG;POS;PST;V.PTCP;ACT
vin	přišla	ver	přijít	V	V;POS;PST;V.PTCP;ACT
vin	přišlo	ver	přijít	V	V;NEUT;SG;POS;PST;V.PTCP;ACT
vin	viděla	ver	vidět	V	V;POS;PST;V.PTCP;ACT
vin	viděl	ver	vidět	V	V;MASC;SG;POS;PST;V.PTCP;ACT
vin	viz	ver	viz	V	V;PFV;IMP;SG;2;POS;FIN
vin	viděl	ver	vidět	V	V;MASC;SG;POS;PST;V.PTCP;ACT
vin	viděli	ver	vidět	V	V;ANIM;MASC;PL;POS;PST;V.PTCP;ACT
medo	strachu	medo	strach	N	N;INAN;GEN;MASC;SG;POS
medo	strach	medo	strach	N	N;INAN;NOM;MASC;SG;POS
amor	láska	amor	láska	N	N;NOM;FEM;SG;POS
amor	lásky	amor	láska	N	N;NOM;FEM;PL;POS
dixen	řekla	dixir	říci	V	V;PFV;POS;PST;V.PTCP;ACT
dixen	řekl	dixir	říci	V	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
dixen	říkal	dixir	říkat	V	V;IPFV;MASC;SG;POS;PST;V.PTCP;ACT
dixen	řekněme	dixir	říci	V	V;PFV;IMP;PL;2;POS;FIN
dixen	řekněte	dixir	říci	V	V;PFV;IMP;PL;2;POS;FIN
dixen	řekni	dixir	říci	V	V;IMP;SG;1;POS;FIN
moitas	mnoho	moito	mnoho	DET	DET;NOM
moitas	mnoha	moito	mnoho	DET	DET;INS
moitas	mnoho	moito	mnoho	DET	DET;NOM
moitas	ty	moito	ten	DET	DET;NOM;MASC;PL
grande	velký	grande	velký	ADJ	ADJ;INAN;NOM;MASC;SG;POS
grande	velké	grande	velký	ADJ	ADJ;NOM;MASC;PL;POS
grande	velká	grande	velký	ADJ	ADJ;NOM;FEM;SG;POS
grande	velký	grande	velký	ADJ	ADJ;INAN;NOM;MASC;SG;POS
grande	velké	grande	velký	ADJ	ADJ;NOM;MASC;PL;POS
grande	velká	grande	velký	ADJ	ADJ;NOM;FEM;SG;POS
grande	big	grande	big	ADJ	ADJ;POS
grande	skvělý	grande	skvělý	ADJ	ADJ;INAN;NOM;MASC;SG;POS
nova	mladá	novo	mladý	ADJ	ADJ;NOM;FEM;SG;POS
nova	mladé	novo	mladý	ADJ	ADJ;NOM;MASC;PL;POS
nova	mladý	novo	mladý	ADJ	ADJ;ANIM;NOM;MASC;SG;POS
nova	mladí	novo	mladý	ADJ	ADJ;ANIM;NOM;MASC;PL;POS
nova	nový	novo	nový	ADJ	ADJ;INAN;NOM;MASC;SG;POS
nova	nové	novo	nový	ADJ	ADJ;NOM;MASC;PL;POS
nova	nová	novo	nový	ADJ	ADJ;NOM;FEM;SG;POS
ven	pojď	ver	pojď	V	V;IMP;SG;2;POS;FIN
ven	viz	ver	viz	V	V;PFV;IMP;SG;2;POS;FIN
familia	rodina	familia	rodina	N	N;NOM;FEM;SG;POS
familia	rodinka	familia	rodina	N	N;NOM;FEM;SG;POS
man	ruka	man	ruka	N	N;NOM;FEM;SG;POS
man	ruku	man	ruka	N	N;ACC;FEM;SG;POS
nenos	děti	neno	dítě	N	N;NOM;FEM;PL;POS
nenos	deti	neno	det	N	N;NOM;MASC;SG;POS
nenos	děti	neno	dítě	N	N;NOM;FEM;PL;POS
nenos	děcka	neno	děcko	N	N;NOM;NEUT;PL;POS
había	bylo	haber	být	V	V;NEUT;SG;POS;PST;V.PTCP;ACT
había	byl	haber	být	V	V;MASC;SG;POS;PST;V.PTCP;ACT
había	byla	haber	být	V	V;POS;PST;V.PTCP;ACT
había	byli	haber	být	V	V;ANIM;MASC;PL;POS;PST;V.PTCP;ACT
había	byly	haber	být	V	V;INAN;PL;POS;PST;V.PTCP;ACT
había	měl	haber	mít	V	V;MASC;SG;POS;PST;V.PTCP;ACT
había	měla	haber	mít	V	V;POS;PST;V.PTCP;ACT
forma	forma	forma	forma	N	N;NOM;FEM;SG;POS
forma	formulář	forma	formulář	N	N;INAN;NOM;MASC;SG;POS
forma	formě	forma	forma	N	N;DAT;FEM;SG;POS
forma	tvar	forma	tvar	N	N;INAN;NOM;MASC;SG;POS
forma	způsob	forma	způsob	N	N;INAN;NOM;MASC;SG;POS
morte	smrt	morte	smrt	N	N;NOM;FEM;SG;POS
morte	death	morte	death	N	N;INAN;NOM;MASC;SG;POS
morte	smrti	morte	smrt	N	N;GEN;FEM;SG;POS
morte	úmrtí	morte	úmrtí	N	N;NOM;NEUT;SG;POS
cabeza	head	cabeza	haad	N	N;INAN;NOM;MASC;SG;POS
cabeza	hlavu	cabeza	hlava	N	N;ACC;FEM;SG;POS
cabeza	hlavička	cabeza	hlavička	N	N;NOM;FEM;SG;POS
cabeza	hlava	cabeza	hlava	N	N;NOM;FEM;SG;POS
debe	musí	deber	muset	V	V;IND;SG;3;POS;PRS;FIN;ACT
van	jsou	ir	být	V	V;IND;PL;3;POS;PRS;FIN;ACT
van	bude	ir	být	V	V;IND;SG;3;POS;FUT;FIN;ACT
primeira	první	primeiro	první	ADJ	ADJ;NOM;MASC;SG
mentres	dlouho	mentres	dlouho	ADV	ADV;POS
fixo	udělal	facer	udělat	V	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
fixo	udělal	facer	udělat	V	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
fixo	vyrobil	facer	vyrobit	V	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
fixo	udělal	facer	udělat	V	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
fixo	má	facer	mít	V	V;IND;SG;3;POS;PRS;FIN;ACT
país	zemi	país	země	N	N;ACC;FEM;SG;POS
país	země	país	země	N	N;NOM;FEM;SG;POS
dar	dej	dar	dej	V	V;PFV;IMP;PL;2;POS;FIN
dar	dejte	dar	dát	V	V;PFV;IMP;PL;2;POS;FIN
vós	vy	vós	ty	PRO	PRO;NOM;PL;2
razón	rozum	razón	rozum	N	N;INAN;NOM;MASC;SG;POS
razón	důvod	razón	důvod	N	N;INAN;NOM;MASC;SG;POS
razón	doprava	razón	doprava	N	N;NOM;FEM;SG;POS
ollos	oči	ollo	oko	N	N;NOM;FEM;PL;POS
ningún	jakékoliv	ningún	jakýkoliv	DET	DET;NOM;NEUT;PL
ningún	jakýkoliv	ningún	jakýkoliv	DET	DET;NOM;MASC;SG
ningún	jakoukoli	ningún	jakýkoliv	DET	DET;ACC;FEM;SG
ningún	jakoukoliv	ningún	jakýkoliv	DET	DET;ACC;FEM;SG
ningún	jakékoli	ningún	jakýkoliv	DET	DET;NOM;NEUT;PL
ningún	žádný	ningún	žádný	DET	DET;NOM;MASC;SG
ningún	žádná	ningún	žádný	DET	DET;NOM;FEM;SG
ningún	žádné	ningún	žádný	DET	DET;NOM;FEM;PL
somos	jsou	ser	být	V	V;IND;PL;3;POS;PRS;FIN;ACT
merda	hovno	merda	hovno	N	N;NOM;MASC;SG;POS
merda	sakra	merda	sakra	N	N;NOM;MASC;SG;POS
merda	kurva	merda	kurva	N	N;NOM;FEM;SG;POS
merda	kurva	merda	kurva	N	N;NOM;FEM;SG;POS
idea	myšlenka	idea	myšlenka	N	N;NOM;FEM;SG;POS
idea	idea	idea	idea	N	N;NOM;FEM;SG;POS
idea	nápad	idea	nápad	N	N;INAN;NOM;MASC;SG;POS
eses	tyto	ese	tento	DET	DET;NOM;MASC;PL
eses	tyhle	ese	tenhle	DET	DET;NOM;MASC;PL
eses	to	ese	ten	DET	DET;NOM;NEUT;SG
desde	ze	desde	z	ADP	ADP;GEN
desde	od	desde	od	ADP	ADP;GEN
realmente	opravdu	real	opravdu	ADV	ADV
realmente	vlastně	real	vlastně	ADV	ADV
pensar	přemýšlím	pensar	přemýšlet	V	V;IPFV;IND;SG;1;POS;PRS;FIN;ACT
fillos	deti	fillo	det	N	N;NOM;MASC;SG;POS
fillos	děti	fillo	dítě	N	N;NOM;FEM;PL;POS
fillos	děcka	fillo	děcko	N	N;NOM;NEUT;PL;POS
fillos	synů	fillo	syn	N	N;ANIM;GEN;MASC;PL;POS
fillos	synové	fillo	syn	N	N;ANIM;NOM;MASC;PL;POS
fillos	syny	fillo	syn	N	N;ANIM;NOM;MASC;PL;POS
fillos	děti	fillo	dítě	N	N;NOM;FEM;PL;POS
cal	co	cal	co	PRO	PRO;INAN;NOM
cal	což	cal	což	PRO	PRO;NOM
irmán	bratře	irmán	bratr	N	N;ANIM;NOM;MASC;SG;POS
irmán	bratr	irmán	bratr	N	N;ANIM;NOM;MASC;SG;POS
vos	vy	vos	ty	PRO	PRO;NOM;PL;2
importante	důležitý	importante	důležitý	ADJ	ADJ;INAN;NOM;MASC;SG;POS
importante	důležitá	importante	důležitý	ADJ	ADJ;NOM;FEM;SG;POS
importante	důležité	importante	důležitý	ADJ	ADJ;NOM;NEUT;SG;POS
importante	důležití	importante	důležitý	ADJ	ADJ;ANIM;NOM;MASC;PL;POS
case	skoro	case	skoro	ADV	ADV
case	téměř	case	téměř	ADV	ADV
case	skoro	case	skoro	ADV	ADV
case	téměř	case	téměř	ADV	ADV
acordo	doprava	acordo	doprava	N	N;NOM;FEM;SG;POS
catro	čtyřka	catro	čtyřka	N	N;NOM;FEM;SG;POS
dentro	dovnitř	dentro	dovnitř	ADV	ADV
dentro	uvnitř	dentro	uvnitř	ADV	ADV
sería	by	ser	být	V	V;COND;FIN
pasar	pojď	pasar	pojď	V	V;IMP;SG;2;POS;FIN
pasar	strávit	pasar	strávit	V	V;PFV;POS;NFIN
pasar	utrácet	pasar	utrácet	V	V;IPFV;POS;NFIN
pasar	utratit	pasar	utratit	V	V;PFV;POS;NFIN
fin	konec	fin	konec	N	N;INAN;NOM;MASC;SG;POS
fin	víkend	fin	víkend	N	N;INAN;NOM;MASC;SG;POS
fin	posledni	fin	posledný	N	N;NOM;MASC;SG;POS
traballar	pracovat	traballar	pracovat	V	V;IPFV;POS;NFIN
persoa	člověk	persoa	člověk	N	N;ANIM;NOM;MASC;SG;POS
persoa	osoba	persoa	osoba	N	N;NOM;FEM;SG;POS
persoa	osobu	persoa	osoba	N	N;ACC;FEM;SG;POS
amigo	kamarád	amigo	kamarád	N	N;ANIM;NOM;MASC;SG;POS
amigo	kamarádka	amigo	kamarádek	N	N;NOM;FEM;SG;POS
amigo	příteli	amigo	přítel	N	N;ANIM;DAT;MASC;SG;POS
amigo	přítel	amigo	přítel	N	N;ANIM;NOM;MASC;SG;POS
policía	policie	policía	policie	N	N;NOM;FEM;SG;POS
policía	policajti	policía	policajt	N	N;ANIM;NOM;MASC;PL;POS
policía	poldové	policía	poldový	N	N;ANIM;NOM;MASC;PL;POS
foron	mít	ser	mít	V	V;POS;NFIN
foron	šel	ser	jít	V	V;MASC;SG;POS;PST;V.PTCP;ACT
foron	byli	ser	být	V	V;ANIM;MASC;PL;POS;PST;V.PTCP;ACT
foron	byly	ser	být	V	V;INAN;PL;POS;PST;V.PTCP;ACT
foron	bylo	ser	být	V	V;NEUT;SG;POS;PST;V.PTCP;ACT
foron	byl	ser	být	V	V;MASC;SG;POS;PST;V.PTCP;ACT
foron	byla	ser	být	V	V;POS;PST;V.PTCP;ACT
mesma	totéž	mesmo	tentýž	DET	DET;NOM;NEUT;SG
millóns	milion	millón	milión	N	N;INAN;NOM;MASC;SG;POS
millóns	milionů	millón	milión	N	N;INAN;GEN;MASC;PL;POS
millóns	miliony	millón	milión	N	N;INAN;NOM;MASC;PL;POS
millóns	milionu	millón	milión	N	N;INAN;GEN;MASC;SG;POS
millóns	miliony	millón	milión	N	N;INAN;NOM;MASC;PL;POS
millóns	milionů	millón	milión	N	N;INAN;GEN;MASC;PL;POS
millóns	milióny	millón	milión	N	N;INAN;NOM;MASC;PL;POS
millóns	miliard	millón	miliarda	N	N;GEN;FEM;PL;POS
millóns	miliardy	millón	miliarda	N	N;NOM;FEM;PL;POS
millóns	miliardy	millón	miliarda	N	N;NOM;FEM;PL;POS
millóns	miliard	millón	miliarda	N	N;GEN;FEM;PL;POS
millóns	miliarda	millón	miliarda	N	N;NOM;FEM;SG;POS
eran	byli	ser	být	V	V;ANIM;MASC;PL;POS;PST;V.PTCP;ACT
eran	byly	ser	být	V	V;INAN;PL;POS;PST;V.PTCP;ACT
eran	bylo	ser	být	V	V;NEUT;SG;POS;PST;V.PTCP;ACT
eran	byl	ser	být	V	V;MASC;SG;POS;PST;V.PTCP;ACT
eran	byla	ser	být	V	V;POS;PST;V.PTCP;ACT
amigos	přátelé	amigo	přítel	N	N;ANIM;NOM;MASC;PL;POS
amigos	přátel	amigo	přítel	N	N;ANIM;GEN;MASC;PL;POS
amigos	kamarádi	amigo	kamarád	N	N;ANIM;NOM;MASC;PL;POS
amigos	přátele	amigo	přítel	N	N;ANIM;ACC;MASC;PL;POS
amigos	přáteli	amigo	přítel	N	N;ANIM;INS;MASC;PL;POS
ca	než	ca	než	CONJ	CONJ
terra	pozemky	terra	pozemek	N	N;INAN;NOM;MASC;PL;POS
terra	pozemek	terra	pozemek	N	N;INAN;NOM;MASC;SG;POS
terra	země	terra	země	N	N;NOM;FEM;SG;POS
terra	zemi	terra	země	N	N;ACC;FEM;SG;POS
terra	země	terra	země	N	N;NOM;FEM;SG;POS
terra	zem	terra	země	N	N;ACC;FEM;SG;POS
terra	země	terra	země	N	N;NOM;FEM;SG;POS
terra	zem	terra	země	N	N;ACC;FEM;SG;POS
algúns	nějaké	algún	nějaký	DET	DET;NOM;NEUT;PL
algúns	některý	algún	některý	DET	DET;NOM;MASC;SG
algúns	někteří	algún	některý	DET	DET;ANIM;NOM;MASC;PL
algúns	některé	algún	některý	DET	DET;NOM;MASC;PL
algúns	některým	algún	některý	DET	DET;DAT;PL
problemas	problémy	problema	problém	N	N;INAN;NOM;MASC;PL;POS
problemas	problémů	problema	problém	N	N;INAN;GEN;MASC;PL;POS
problemas	problémy	problema	problém	N	N;INAN;NOM;MASC;PL;POS
problemas	trable	problema	trable	N	N;NOM;FEM;PL;POS
problemas	problém	problema	problém	N	N;INAN;NOM;MASC;SG;POS
problemas	potíže	problema	potíž	N	N;NOM;FEM;PL;POS
algunha	jakékoliv	algún	jakýkoliv	DET	DET;NOM;NEUT;PL
algunha	jakýkoliv	algún	jakýkoliv	DET	DET;NOM;MASC;SG
algunha	jakoukoli	algún	jakýkoliv	DET	DET;ACC;FEM;SG
algunha	jakoukoliv	algún	jakýkoliv	DET	DET;ACC;FEM;SG
algunha	jakékoli	algún	jakýkoliv	DET	DET;NOM;NEUT;PL
algunha	ty	algún	ten	DET	DET;NOM;MASC;PL
algunha	nějaké	algún	nějaký	DET	DET;NOM;NEUT;PL
algunha	některý	algún	některý	DET	DET;NOM;MASC;SG
algunha	někteří	algún	některý	DET	DET;ANIM;NOM;MASC;PL
algunha	některé	algún	některý	DET	DET;NOM;MASC;PL
algunha	některým	algún	některý	DET	DET;DAT;PL
algún	jakékoliv	algún	jakýkoliv	DET	DET;NOM;NEUT;PL
algún	jakýkoliv	algún	jakýkoliv	DET	DET;NOM;MASC;SG
algún	jakoukoli	algún	jakýkoliv	DET	DET;ACC;FEM;SG
algún	jakoukoliv	algún	jakýkoliv	DET	DET;ACC;FEM;SG
algún	jakékoli	algún	jakýkoliv	DET	DET;NOM;NEUT;PL
algún	nějaké	algún	nějaký	DET	DET;NOM;NEUT;PL
algún	některý	algún	některý	DET	DET;NOM;MASC;SG
algún	někteří	algún	některý	DET	DET;ANIM;NOM;MASC;PL
algún	některé	algún	některý	DET	DET;NOM;MASC;PL
algún	některým	algún	některý	DET	DET;DAT;PL
rapaz	kluk	rapaz	kluk	N	N;ANIM;NOM;MASC;SG;POS
rapaz	chlapec	rapaz	chlapec	N	N;ANIM;NOM;MASC;SG;POS
rapaz	člověk	rapaz	člověk	N	N;ANIM;NOM;MASC;SG;POS
rapaz	muž	rapaz	muž	N	N;ANIM;NOM;MASC;SG;POS
vén	přichází	vir	přicházet	V	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
vén	pojď	vir	pojď	V	V;IMP;SG;2;POS;FIN
vén	přichází	vir	přicházet	V	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
hora	hodinu	hora	hodina	N	N;ACC;FEM;SG;POS
hora	hodinka	hora	hodinka	N	N;NOM;FEM;SG;POS
hora	hodina	hora	hodina	N	N;NOM;FEM;SG;POS
hora	dob	hora	doba	N	N;GEN;FEM;PL;POS
hora	čas	hora	čas	N	N;INAN;NOM;MASC;SG;POS
hora	doba	hora	doba	N	N;NOM;FEM;SG;POS
hora	time	hora	time	N	N;INAN;NOM;MASC;SG;POS
lado	straně	lado	strana	N	N;DAT;FEM;SG;POS
lado	strana	lado	strana	N	N;NOM;FEM;SG;POS
lado	side	lado	sít	N	N;NOM;MASC;SG;POS
caso	případě	caso	případ	N	N;INAN;DAT;MASC;SG;POS
caso	pouzdro	caso	pouzdro	N	N;NOM;NEUT;SG;POS
caso	případ	caso	případ	N	N;INAN;NOM;MASC;SG;POS
volver	pojď	volver	pojď	V	V;IMP;SG;2;POS;FIN
volver	získat	volver	získat	V	V;PFV;POS;NFIN
volver	dostat	volver	dostat	V	V;POS;NFIN
mamá	máma	mamá	máma	N	N;NOM;FEM;SG;POS
mamá	matku	mamá	matka	N	N;ACC;FEM;SG;POS
mamá	matka	mamá	matka	N	N;NOM;FEM;SG;POS
mamá	máma	mamá	máma	N	N;NOM;FEM;SG;POS
mamá	máma	mamá	máma	N	N;NOM;FEM;SG;POS
clase	třída	clase	třída	N	N;NOM;FEM;SG;POS
clase	třídy	clase	třída	N	N;NOM;FEM;PL;POS
clase	druh	clase	druh	N	N;INAN;NOM;MASC;SG;POS
mans	ruce	man	ruka	N	N;NOM;FEM;PL;POS
mans	ruka	man	ruka	N	N;NOM;FEM;SG;POS
mans	ruku	man	ruka	N	N;ACC;FEM;SG;POS
volta	záda	volta	záda	N	N;NOM;NEUT;PL;POS
teus	vaše	teus	tvůj	DET	DET;NOM;SG;2
teus	váš	teus	tvůj	DET	DET;NOM;MASC;SG;2
teus	tvůj	teus	tvůj	DET	DET;NOM;MASC;SG;1
teus	vaši	teus	tvůj	DET	DET;NOM;FEM;SG;2
teus	ty	teus	ten	DET	DET;NOM;MASC;PL
coche	auto	coche	auto	N	N;NOM;NEUT;SG;POS
coche	automobil	coche	automobil	N	N;INAN;NOM;MASC;SG;POS
coche	vůz	coche	vůz	N	N;INAN;NOM;MASC;SG;POS
baixo	pod	baixo	pod	ADP	ADP;ACC
demasiado	taky	demasiado	také	ADV	ADV
fan	dělat	facer	dělat	V	V;IPFV;POS;NFIN
fan	učinit	facer	učinit	V	V;PFV;POS;NFIN
fan	udělat	facer	udělat	V	V;PFV;POS;NFIN
fan	vyrobit	facer	vyrobit	V	V;PFV;POS;NFIN
fan	jsou	facer	být	V	V;IND;PL;3;POS;PRS;FIN;ACT
pasou	má	pasar	mít	V	V;IND;SG;3;POS;PRS;FIN;ACT
pobo	lidí	pobo	člověk	N	N;ANIM;GEN;MASC;PL;POS
pobo	lidi	pobo	člověk	N	N;ANIM;NOM;MASC;PL;POS
pobo	lidé	pobo	člověk	N	N;ANIM;NOM;MASC;PL;POS
pobo	lidem	pobo	člověk	N	N;ANIM;DAT;MASC;PL;POS
pobo	people	pobo	people	N	N;MASC;SG;POS
pobo	město	pobo	město	N	N;NOM;NEUT;SG;POS
pobo	městečko	pobo	městečko	N	N;NOM;NEUT;SG;POS
pobo	village	pobo	villaga	N	N;INAN;NOM;MASC;SG;POS
pobo	vesnice	pobo	vesnice	N	N;NOM;FEM;SG;POS
nosas	naše	noso	můj	DET	DET;NOM;SG;1
nosas	náš	noso	můj	DET	DET;NOM;MASC;SG;1
nosas	naší	noso	můj	DET	DET;DAT;FEM;SG;1
nosas	naši	noso	můj	DET	DET;NOM;MASC;PL;1
vivir	žít	vivir	žít	V	V;POS;NFIN
vivir	žij	vivir	žij	V	V;IMP;SG;2;POS;FIN
medio	střed	medio	střed	N	N;INAN;NOM;MASC;SG;POS
medio	polovina	medio	polovina	N	N;NOM;FEM;SG;POS
medio	půlka	medio	půlka	N	N;NOM;FEM;SG;POS
medio	půl	medio	půl	N	N;NOM;FEM;SG;POS
medio	polovinu	medio	polovina	N	N;ACC;FEM;SG;POS
medio	prostředí	medio	prostředí	N	N;NOM;NEUT;SG;POS
camiño	silnice	camiño	silnice	N	N;NOM;FEM;SG;POS
camiño	cesta	camiño	cesta	N	N;NOM;FEM;SG;POS
camiño	způsob	camiño	způsob	N	N;INAN;NOM;MASC;SG;POS
camiño	stezka	camiño	stezka	N	N;NOM;FEM;SG;POS
camiño	cesta	camiño	cesta	N	N;NOM;FEM;SG;POS
esas	tyto	ese	tento	DET	DET;NOM;MASC;PL
esas	tyhle	ese	tenhle	DET	DET;NOM;MASC;PL
esas	to	ese	ten	DET	DET;NOM;NEUT;SG
vexo	viz	vexo	viz	V	V;PFV;IMP;SG;2;POS;FIN
vexo	může	vexo	moci	V	V;IND;SG;3;POS;PRS;FIN;ACT
vexo	mohou	vexo	moci	V	V;IND;PL;3;POS;PRS;FIN;ACT
aló	tam	aló	tam	ADV	ADV
fixen	mít	facer	mít	V	V;POS;NFIN
fixen	udělal	facer	udělat	V	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
fixen	vyrobil	facer	vyrobit	V	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
fixen	udělal	facer	udělat	V	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
fixen	udělal	facer	udělat	V	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
ía	bylo	ía	být	V	V;NEUT;SG;POS;PST;V.PTCP;ACT
ía	byl	ía	být	V	V;MASC;SG;POS;PST;V.PTCP;ACT
ía	byla	ía	být	V	V;POS;PST;V.PTCP;ACT
ía	šel	ía	jít	V	V;MASC;SG;POS;PST;V.PTCP;ACT
síntoo	promiňte	síntoo	prominout	V	V;PFV;IMP;PL;2;POS;FIN
fas	jsou	fase	být	V	V;IND;PL;3;POS;PRS;FIN;ACT
fas	dělat	fase	dělat	V	V;IPFV;POS;NFIN
suposto	kurz	suposto	kurs	N	N;INAN;NOM;MASC;SG;POS
suposto	kurs	suposto	kurs	N	N;INAN;NOM;MASC;SG;POS
