que	это	que	это	PRO;MASC;SG	PRO;INAN;NOM;NEUT;SG
água	вода	água	вода	N;FEM;SG	N;INAN;NOM;FEM;SG
água	воду	água	вода	N;FEM;SG	N;INAN;ACC;FEM;SG
quatro	четверо	quatro	четверо	NUM	NUM;NOM
quatro	четыре	quatro	четыре	NUM	NUM;NOM
época	сезон	época	сезон	N;FEM;SG	N;INAN;NOM;MASC;SG
época	эпоха	época	эпоха	N;FEM;SG	N;INAN;NOM;FEM;SG
exemplo	пример	exemplo	пример	N;MASC;SG	N;INAN;NOM;MASC;SG
morte	смерть	morte	смерть	N;FEM;SG	N;INAN;NOM;FEM;SG
sob	под	sob	под	ADP	ADP
produção	производство	produção	производство	N;FEM;SG	N;INAN;NOM;NEUT;SG
temporada	сезон	temporada	сезон	N;FEM;SG	N;INAN;NOM;MASC;SG
seguinte	следующий	seguinte	следующий	ADJ;MASC;SG	ADJ;NOM;MASC;SG
seguinte	следующая	seguinte	следующий	ADJ;MASC;SG	ADJ;NOM;FEM;SG
wikipédia	википедия	wikipédia	википедия	N;FEM;SG	N;INAN;NOM;FEM;SG
time	время	time	время	N;MASC;SG	N;INAN;NOM;NEUT;SG
time	времени	time	время	N;MASC;SG	N;INAN;GEN;NEUT;SG
time	тайм	time	тайма	N;MASC;SG	N;INAN;NOM;MASC;SG
time	команда	time	команда	N;MASC;SG	N;INAN;NOM;FEM;SG
faz	делает	fazer	делать	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
faz	делает	fazer	делать	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
geral	генерал	geral	генерал	N;MASC;SG	N;ANIM;NOM;MASC;SG
meio	наполовину	meio	наполовину	ADV	ADV
aqui	здесь	aqui	здесь	ADV	ADV
style	стиль	style	стиль	N;MASC;SG	N;INAN;NOM;MASC;SG
versão	версия	versão	версия	N;FEM;SG	N;INAN;NOM;FEM;SG
fim	конце	fim	конец	N;MASC;SG	N;INAN;ESS;MASC;SG
fim	конец	fim	конец	N;MASC;SG	N;INAN;NOM;MASC;SG
carlos	шарль	carlo	шарль	N;MASC;SG	N;ANIM;NOM;MASC;SG
carlos	чарльз	carlo	чарльз	N;MASC;SG	N;ANIM;NOM;MASC;SG
carlos	карлос	carlo	карлос	N;MASC;SG	N;ANIM;NOM;MASC;SG
menos	менее	menos	менее	ADV	ADV;CMPR
programa	программа	programa	программа	N;MASC;SG	N;INAN;NOM;FEM;SG
programa	программа	programa	программа	N;MASC;SG	N;INAN;NOM;FEM;SG
porto	порту	porto	порт	N;MASC;SG	N;INAN;NOM;MASC;SG
porto	порт	porto	порт	N;MASC;SG	N;INAN;NOM;MASC;SG
porto	порту	porto	порт	N;MASC;SG	N;INAN;NOM;MASC;SG
fontes	источники	fonte	источник	N;FEM;PL	N;INAN;NOM;MASC;PL
fontes	шрифты	fonte	шрифт	N;FEM;PL	N;INAN;NOM;MASC;PL
fontes	фонтаны	fonte	фонтан	N;FEM;PL	N;INAN;NOM;MASC;PL
sempre	всегда	sempre	всегда	ADV	ADV
site	вебсайт	site	вебсайт	N;MASC;SG	N;INAN;NOM;MASC;SG
site	сайт	site	сайт	N;MASC;SG	N;INAN;NOM;MASC;SG
site	сайт	site	сайт	N;MASC;SG	N;INAN;NOM;MASC;SG
livro	книга	livro	книга	N;MASC;SG	N;INAN;NOM;FEM;SG
livro	книгу	livro	книга	N;MASC;SG	N;INAN;ACC;FEM;SG
lado	сторона	lado	сторона	N;MASC;SG	N;INAN;NOM;FEM;SG
lado	стороне	lado	сторона	N;MASC;SG	N;INAN;DAT;FEM;SG
equipe	команда	equipe	команда	N;FEM;SG	N;INAN;NOM;FEM;SG
escola	школе	escola	школа	N;FEM;SG	N;INAN;DAT;FEM;SG
escola	школа	escola	школа	N;FEM;SG	N;INAN;NOM;FEM;SG
dados	данные	dado	данные	N;MASC;PL	N;INAN;NOM;PL
dados	данных	dado	данные	N;MASC;PL	N;INAN;GEN;PL
copa	кубок	copa	кубок	N;FEM;SG	N;INAN;NOM;MASC;SG
copa	чашка	copa	чашка	N;FEM;SG	N;INAN;NOM;FEM;SG
copa	чаша	copa	чаша	N;FEM;SG	N;INAN;NOM;FEM;SG
copa	кубок	copa	кубок	N;FEM;SG	N;INAN;NOM;MASC;SG
posição	позиция	posição	позиция	N;FEM;SG	N;INAN;NOM;FEM;SG
posição	должность	posição	должность	N;FEM;SG	N;INAN;NOM;FEM;SG
posição	положение	posição	положение	N;FEM;SG	N;INAN;NOM;NEUT;SG
internacional	международный	internacional	международный	ADJ;MASC;SG	ADJ;NOM;MASC;SG
hoje	сегодня	hoje	сегодня	ADV	ADV
província	область	província	область	N;FEM;SG	N;INAN;NOM;FEM;SG
província	провинция	província	провинция	N;FEM;SG	N;INAN;NOM;FEM;SG
team	команда	team	команда	N;MASC;SG	N;INAN;NOM;FEM;SG
países	стран	país	страна	N;MASC;PL	N;INAN;GEN;FEM;PL
países	страны	país	страна	N;MASC;PL	N;INAN;NOM;FEM;PL
embora	хотя	embora	хотя	CONJ	CONJ
embora	хотя	embora	хотя	CONJ	CONJ
pouco	мало	pouco	мало	ADV	ADV
asteroide	астероид	asteroider	астероид	N;MASC;SG	N;INAN;NOM;MASC;SG
projeto	проекта	projeto	проект	N;MASC;SG	N;INAN;GEN;MASC;SG
projeto	проект	projeto	проект	N;MASC;SG	N;INAN;NOM;MASC;SG
atual	текущий	atual	текущий	ADJ;MASC;SG	ADJ;NOM;MASC;SG
atual	текущее	atual	текущий	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
atual	нынешней	atual	нынешний	ADJ;MASC;SG	ADJ;INS;FEM;SG
atual	текущая	atual	текущий	ADJ;MASC;SG	ADJ;NOM;FEM;SG
ordem	орден	ordem	орден	N;FEM;SG	N;INAN;NOM;MASC;SG
ordem	заказ	ordem	заказ	N;FEM;SG	N;INAN;NOM;MASC;SG
ordem	приказ	ordem	приказ	N;FEM;SG	N;INAN;NOM;MASC;SG
ordem	порядок	ordem	порядок	N;FEM;SG	N;INAN;NOM;MASC;SG
pai	папа	pai	папа	N;MASC;SG	N;ANIM;NOM;MASC;SG
pai	отец	pai	отец	N;MASC;SG	N;ANIM;NOM;MASC;SG
pai	папочка	pai	папочка	N;MASC;SG	N;ANIM;NOM;MASC;SG
pai	папа	pai	папа	N;MASC;SG	N;ANIM;NOM;MASC;SG
pai	отец	pai	отец	N;MASC;SG	N;ANIM;NOM;MASC;SG
estádio	стадион	estádio	стадион	N;MASC;SG	N;INAN;NOM;MASC;SG
partido	сторона	partido	сторона	N;MASC;SG	N;INAN;NOM;FEM;SG
partido	партия	partido	партия	N;MASC;SG	N;INAN;NOM;FEM;SG
partido	вечеринка	partido	вечеринка	N;MASC;SG	N;INAN;NOM;FEM;SG
começou	начато	começar	начать	V;IND;SG;3;PST;FIN	V;PFV;NEUT;SG;PST;V.PTCP;PASS
começou	начал	começar	начать	V;IND;SG;3;PST;FIN	V;PFV;MASC;IND;SG;PST;FIN;ACT
começou	началось	começar	начаться	V;IND;SG;3;PST;FIN	V;PFV;NEUT;IND;SG;PST;FIN;MID
começou	началось	começar	начаться	V;IND;SG;3;PST;FIN	V;PFV;NEUT;IND;SG;PST;FIN;MID
começou	начато	começar	начать	V;IND;SG;3;PST;FIN	V;PFV;NEUT;SG;PST;V.PTCP;PASS
passou	потратил	passar	тратить	V;IND;SG;3;PST;FIN	V;PFV;MASC;IND;SG;PST;FIN;ACT
passou	провел	passar	провести	V;IND;SG;3;PST;FIN	V;PFV;MASC;IND;SG;PST;FIN;ACT
passou	прошел	passar	пройти	V;IND;SG;3;PST;FIN	V;PFV;MASC;IND;SG;PST;FIN;ACT
passou	прошло	passar	пройти	V;IND;SG;3;PST;FIN	V;PFV;NEUT;IND;SG;PST;FIN;ACT
passou	прошла	passar	пройти	V;IND;SG;3;PST;FIN	V;PFV;FEM;IND;SG;PST;FIN;ACT
ilha	остров	ilha	остров	N;FEM;SG	N;INAN;NOM;MASC;SG
carreira	карьера	carreira	карьера	N;FEM;SG	N;INAN;NOM;FEM;SG
carreira	карьера	carreira	карьера	N;FEM;SG	N;INAN;NOM;FEM;SG
campo	филд	campo	филд	N;MASC;SG	N;INAN;NOM;MASC;SG
campo	поле	campo	поле	N;MASC;SG	N;INAN;NOM;NEUT;SG
campo	кэмп	campo	кэмп	N;MASC;SG	N;INAN;NOM;MASC;SG
campo	лагерь	campo	лагерь	N;MASC;SG	N;INAN;NOM;MASC;SG
campo	кампо	campo	кампо	N;MASC;SG	N;INAN;NOM;MASC;SG
placar	счёт	placar	счет	N;MASC;SG	N;INAN;NOM;MASC;SG
placar	счет	placar	счет	N;MASC;SG	N;INAN;NOM;MASC;SG
placar	очко	placar	очко	N;MASC;SG	N;INAN;NOM;NEUT;SG
placar	табло	placar	табло	N;MASC;SG	N;INAN;NOM;NEUT;SG
uso	использование	uso	использование	N;MASC;SG	N;INAN;NOM;NEUT;SG
uso	употребление	uso	употребление	N;MASC;SG	N;INAN;NOM;NEUT;SG
uso	использования	uso	использование	N;MASC;SG	N;INAN;GEN;NEUT;SG
uso	ово	uso	ово	N;MASC;SG	N;INAN;NOM;MASC;SG
uso	использование	uso	использование	N;MASC;SG	N;INAN;NOM;NEUT;SG
linha	строка	linha	строка	N;FEM;SG	N;INAN;NOM;FEM;SG
linha	линия	linha	линия	N;FEM;SG	N;INAN;NOM;FEM;SG
poder	власть	poder	власть	N;MASC;SG	N;INAN;NOM;FEM;SG
poder	сила	poder	сила	N;MASC;SG	N;INAN;NOM;FEM;SG
poder	мощь	poder	мощь	N;MASC;SG	N;INAN;NOM;FEM;SG
poder	мощность	poder	мощность	N;MASC;SG	N;INAN;NOM;FEM;SG
reino	царство	reino	царство	N;MASC;SG	N;INAN;NOM;NEUT;SG
reino	королевство	reino	королевство	N;MASC;SG	N;INAN;NOM;NEUT;SG
reino	царство	reino	царство	N;MASC;SG	N;INAN;NOM;NEUT;SG
principais	основные	principal	основной	ADJ;MASC;PL	ADJ;NOM;PL
principais	основных	principal	основной	ADJ;MASC;PL	ADJ;GEN;PL
conta	счёт	conta	счет	N;FEM;SG	N;INAN;NOM;MASC;SG
conta	аккаунт	conta	аккаунт	N;FEM;SG	N;INAN;NOM;MASC;SG
conta	счет	conta	счет	N;FEM;SG	N;INAN;NOM;MASC;SG
tarde	поздно	tarde	поздно	ADV	ADV
volta	вольта	volta	вольта	N;FEM;SG	N;INAN;NOM;MASC;SG
volta	спина	volta	спина	N;FEM;SG	N;INAN;NOM;FEM;SG
vila	город	vila	город	N;FEM;SG	N;INAN;NOM;MASC;SG
vila	городок	vila	городок	N;FEM;SG	N;INAN;NOM;MASC;SG
vila	вила	vila	вить	N;FEM;SG	N;INAN;NOM;FEM;SG
vila	деревне	vila	деревня	N;FEM;SG	N;INAN;DAT;FEM;SG
vila	село	vila	село	N;FEM;SG	N;INAN;NOM;NEUT;SG
vila	деревня	vila	деревня	N;FEM;SG	N;INAN;NOM;FEM;SG
política	политика	política	политика	N;FEM;SG	N;INAN;NOM;FEM;SG
política	политика	política	политика	N;FEM;SG	N;INAN;NOM;FEM;SG
base	база	base	база	N;FEM;SG	N;INAN;NOM;FEM;SG
base	основание	base	основание	N;FEM;SG	N;INAN;NOM;NEUT;SG
base	основа	base	основа	N;FEM;SG	N;INAN;NOM;FEM;SG
base	основание	base	основание	N;FEM;SG	N;INAN;NOM;NEUT;SG
frança	франс	frança	франс	N;FEM;SG	N;INAN;NOM;MASC;SG
frança	франция	frança	франция	N;FEM;SG	N;INAN;NOM;FEM;SG
direito	закон	direito	закон	N;MASC;SG	N;INAN;NOM;MASC;SG
direito	право	direito	право	N;MASC;SG	N;INAN;NOM;NEUT;SG
nem	ни	nem	ни	CONJ	CONJ
rede	нетто	rede	нетто	N;FEM;SG	N;INAN;NOM;MASC;SG
rede	сеть	rede	сеть	N;FEM;SG	N;INAN;NOM;FEM;SG
chamado	называется	chamar	называться	V;MASC;SG;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN;MID
chamado	звонил	chamar	звонить	V;MASC;SG;V.PTCP	V;IPFV;MASC;IND;SG;PST;FIN;ACT
chamado	позвонил	chamar	звонить	V;MASC;SG;V.PTCP	V;PFV;MASC;IND;SG;PST;FIN;ACT
público	аудитория	público	аудитория	N;MASC;SG	N;INAN;NOM;FEM;SG
público	общественность	público	общественность	N;MASC;SG	N;INAN;NOM;FEM;SG
público	общественности	público	общественность	N;MASC;SG	N;INAN;NOM;FEM;SG
fase	этапе	fase	этап	N;FEM;SG	N;INAN;ESS;MASC;SG
fase	стадия	fase	стадия	N;FEM;SG	N;INAN;NOM;FEM;SG
fase	фаза	fase	фаза	N;FEM;SG	N;INAN;NOM;FEM;SG
fase	этап	fase	этап	N;FEM;SG	N;INAN;NOM;MASC;SG
pedro	педро	pedro	педро	N;MASC;SG	N;INAN;NOM;MASC;SG
pedro	петр	pedro	петр	N;MASC;SG	N;ANIM;NOM;MASC;SG
pedro	питер	pedro	питер	N;MASC;SG	N;ANIM;NOM;MASC;SG
pedro	петер	pedro	петер	N;MASC;SG	N;ANIM;NOM;MASC;SG
pedro	пётр	pedro	пётр	N;MASC;SG	N;ANIM;NOM;MASC;SG
lisboa	лиссабон	lisboa	лиссабон	N;FEM;SG	N;INAN;NOM;MASC;SG
capital	столица	capital	столица	N;MASC;SG	N;INAN;NOM;FEM;SG
capital	капитал	capital	капитал	N;MASC;SG	N;INAN;NOM;MASC;SG
ponto	точка	ponto	точка	N;MASC;SG	N;INAN;NOM;FEM;SG
ponto	дот	ponto	дот	N;MASC;SG	N;INAN;NOM;MASC;SG
ponto	точка	ponto	точка	N;MASC;SG	N;INAN;NOM;FEM;SG
ponto	очко	ponto	очко	N;MASC;SG	N;INAN;NOM;NEUT;SG
empresa	компания	empresa	компания	N;FEM;SG	N;INAN;NOM;FEM;SG
empresa	рота	empresa	рот	N;FEM;SG	N;INAN;NOM;FEM;SG
empresa	предприятие	empresa	предприятие	N;FEM;SG	N;INAN;NOM;NEUT;SG
empresa	предпринимательства	empresa	предпринимательство	N;FEM;SG	N;INAN;NOM;NEUT;SG
empresa	энтерпрайз	empresa	энтерпрайз	N;FEM;SG	N;INAN;NOM;MASC;SG
empresa	предпринимательство	empresa	предпринимательство	N;FEM;SG	N;INAN;NOM;NEUT;SG
single	сингл	single	сингл	N;MASC;SG	N;INAN;NOM;MASC;SG
corpo	тело	corpo	тело	N;MASC;SG	N;INAN;NOM;NEUT;SG
década	десятилетие	década	десятилетие	N;FEM;SG	N;INAN;NOM;NEUT;SG
divisão	деление	divisão	деление	N;FEM;SG	N;INAN;NOM;NEUT;SG
divisão	дивизион	divisão	дивизион	N;FEM;SG	N;INAN;NOM;MASC;SG
divisão	подразделение	divisão	подразделение	N;FEM;SG	N;INAN;NOM;NEUT;SG
divisão	отдел	divisão	отдел	N;FEM;SG	N;INAN;NOM;MASC;SG
relação	взаимосвязь	relação	взаимосвязь	N;FEM;SG	N;INAN;NOM;FEM;SG
república	республика	república	республика	N;FEM;SG	N;INAN;NOM;FEM;SG
votação	голосование	votação	голосование	N;FEM;SG	N;INAN;NOM;NEUT;SG
votação	голосование	votação	голосование	N;FEM;SG	N;INAN;NOM;NEUT;SG
américa	америка	américo	америка	N;FEM;SG	N;INAN;NOM;FEM;SG
data	свидание	data	свидание	N;FEM;SG	N;INAN;NOM;NEUT;SG
data	дата	data	дата	N;FEM;SG	N;INAN;NOM;FEM;SG
agora	сейчас	agora	сейчас	ADV	ADV
agora	теперь	agora	теперь	ADV	ADV
condado	графство	condar	графство	N;MASC;SG	N;INAN;NOM;NEUT;SG
condado	округе	condar	округ	N;MASC;SG	N;INAN;ESS;MASC;SG
condado	округ	condar	округ	N;MASC;SG	N;INAN;NOM;MASC;SG
desenvolvimento	развитие	desenvolvimento	развитие	N;MASC;SG	N;INAN;NOM;NEUT;SG
desenvolvimento	разработка	desenvolvimento	разработка	N;MASC;SG	N;INAN;NOM;FEM;SG
logo	вскоре	logo	вскоре	ADV	ADV
logo	скоро	logo	скоро	ADV	ADV
diretor	режиссер	diretor	режиссер	N;MASC;SG	N;ANIM;NOM;MASC;SG
diretor	режиссёр	diretor	режиссёр	N;MASC;SG	N;ANIM;NOM;MASC;SG
diretor	директор	diretor	директор	N;MASC;SG	N;ANIM;NOM;MASC;SG
diretor	начальник	diretor	начальник	N;MASC;SG	N;ANIM;NOM;MASC;SG
diretor	надзиратель	diretor	надзиратель	N;MASC;SG	N;ANIM;NOM;MASC;SG
categoria	категория	categoria	категория	N;FEM;SG	N;INAN;NOM;FEM;SG
cintura	талия	cintura	талие	N;FEM;SG	N;INAN;NOM;FEM;SG
mar	море	mar	море	N;MASC;SG	N;INAN;NOM;NEUT;SG
campeão	чемпион	campeão	чемпион	N;MASC;SG	N;ANIM;NOM;MASC;SG
campeão	чемпион	campeão	чемпион	N;MASC;SG	N;ANIM;NOM;MASC;SG
diz	сказать	dizer	сказать	V;IND;SG;3;PRS;FIN	V;PFV;NFIN;ACT
diz	говорит	dizer	говорить	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
diz	рассказать	dizer	рассказать	V;IND;SG;3;PRS;FIN	V;PFV;NFIN;ACT
sucesso	успех	sucesso	успех	N;MASC;SG	N;INAN;NOM;MASC;SG
sucesso	успеха	sucesso	успех	N;MASC;SG	N;INAN;GEN;MASC;SG
francisco	франсис	francisco	франсис	N;MASC;SG	N;ANIM;NOM;MASC;SG
francisco	фрэнсис	francisco	фрэнсис	N;MASC;SG	N;ANIM;NOM;MASC;SG
francisco	франциск	francisco	франциск	N;MASC;SG	N;ANIM;NOM;MASC;SG
francisco	френсис	francisco	френсис	N;MASC;SG	N;ANIM;NOM;MASC;SG
original	оригинальная	original	оригинальный	ADJ;MASC;SG	ADJ;NOM;FEM;SG
original	первоначального	original	первоначальный	ADJ;MASC;SG	ADJ;GEN;MASC;SG
original	оригинальный	original	оригинальный	ADJ;MASC;SG	ADJ;NOM;MASC;SG
fora	снаружи	fora	снаружи	ADV	ADV
comunidade	содружество	comunidade	содружество	N;FEM;SG	N;INAN;NOM;NEUT;SG
comunidade	община	comunidade	община	N;FEM;SG	N;INAN;NOM;FEM;SG
comunidade	сообщество	comunidade	сообщество	N;FEM;SG	N;INAN;NOM;NEUT;SG
idade	возраст	idade	возраст	N;FEM;SG	N;INAN;NOM;MASC;SG
cinco	пятеро	cinco	пятеро	NUM	NUM;NOM
cinco	пять	cinco	пять	NUM	NUM;NOM
maioria	большинство	maioria	большинство	N;FEM;SG	N;INAN;NOM;NEUT;SG
alemanha	германия	alemanha	германий	N;FEM;SG	N;INAN;NOM;NEUT;SG
alemanha	германию	alemanha	германия	N;FEM;SG	N;INAN;ACC;NEUT;SG
alemanha	германии	alemanha	германия	N;FEM;SG	N;INAN;ESS;NEUT;SG
tudo	все	tudo	все	PRO;MASC;SG	PRO;INAN;NOM;NEUT;SG
tudo	всё	tudo	все	PRO;MASC;SG	PRO;INAN;NOM;NEUT;SG
tudo	все	tudo	все	PRO;MASC;SG	PRO;INAN;NOM;NEUT;SG
recebeu	получено	receber	получить	V;IND;SG;3;PST;FIN	V;PFV;NEUT;SG;PST;V.PTCP;PASS
recebeu	получен	receber	получить	V;IND;SG;3;PST;FIN	V;PFV;MASC;SG;PST;V.PTCP;PASS
recebeu	полученная	receber	получить	V;IND;SG;3;PST;FIN	V;PFV;NOM;FEM;SG;PST;V.PTCP;PASS
departamento	департамент	departamento	департамент	N;MASC;SG	N;INAN;NOM;MASC;SG
quase	практически	quase	практически	ADV	ADV
quase	почти	quase	почти	ADV	ADV
quase	почти	quase	почти	ADV	ADV
boa	хорош	bom	хороший	ADJ;FEM;SG	ADJ;MASC;SG
boa	хороша	bom	хороший	ADJ;FEM;SG	ADJ;FEM;SG
boa	хороший	bom	хороший	ADJ;FEM;SG	ADJ;NOM;MASC;SG
boa	хорошее	bom	хороший	ADJ;FEM;SG	ADJ;NOM;NEUT;SG
boa	приятно	bom	приятный	ADJ;FEM;SG	ADJ;NEUT;SG
dentro	внутри	dentro	внутри	ADV	ADV
dentro	изнутри	dentro	изнутри	ADV	ADV
dentro	внутрь	dentro	внутрь	ADV	ADV
processo	процесса	processo	процесс	N;MASC;SG	N;INAN;GEN;MASC;SG
processo	процесс	processo	процесс	N;MASC;SG	N;INAN;NOM;MASC;SG
último	последнее	último	последний	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
último	последний	último	последний	ADJ;MASC;SG	ADJ;NOM;MASC;SG
último	последняя	último	последний	ADJ;MASC;SG	ADJ;NOM;FEM;SG
bom	хорош	bom	хороший	ADJ;MASC;SG	ADJ;MASC;SG
bom	хороша	bom	хороший	ADJ;MASC;SG	ADJ;FEM;SG
bom	хороший	bom	хороший	ADJ;MASC;SG	ADJ;NOM;MASC;SG
bom	хорошее	bom	хороший	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
bom	приятно	bom	приятный	ADJ;MASC;SG	ADJ;NEUT;SG
milhões	миллионов	milhão	миллион	N;MASC;PL	N;INAN;GEN;MASC;PL
milhões	миллионов	milhão	миллион	N;MASC;PL	N;INAN;GEN;MASC;PL
milhões	миллионы	milhão	миллион	N;MASC;PL	N;INAN;NOM;MASC;PL
rock	скала	rock	скала	N;MASC;SG	N;INAN;NOM;FEM;SG
rock	камень	rock	камень	N;MASC;SG	N;INAN;NOM;MASC;SG
rock	рок	rock	рок	N;MASC;SG	N;INAN;NOM;MASC;SG
arte	искусство	arte	искусство	N;FEM;SG	N;INAN;NOM;NEUT;SG
lei	закон	lei	закон	N;FEM;SG	N;INAN;NOM;MASC;SG
lei	право	lei	право	N;FEM;SG	N;INAN;NOM;NEUT;SG
importante	важная	importante	важный	ADJ;MASC;SG	ADJ;NOM;FEM;SG
importante	важно	importante	важный	ADJ;MASC;SG	ADJ;NEUT;SG
importante	важное	importante	важный	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
presente	настоящее	presente	настоящий	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
censo	перепись	censo	перепись	N;MASC;SG	N;INAN;NOM;FEM;SG
ficou	остался	ficar	остаться	V;IND;SG;3;PST;FIN	V;PFV;MASC;IND;SG;PST;FIN;MID
ficou	осталась	ficar	остаться	V;IND;SG;3;PST;FIN	V;PFV;FEM;IND;SG;PST;FIN;MID
feito	сделано	fazer	делать	V;MASC;SG;V.PTCP	V;PFV;NEUT;SG;PST;V.PTCP;PASS
feito	сделана	fazer	делать	V;MASC;SG;V.PTCP	V;PFV;FEM;SG;PST;V.PTCP;PASS
feito	сделал	fazer	делать	V;MASC;SG;V.PTCP	V;PFV;MASC;IND;SG;PST;FIN;ACT
feito	сделано	fazer	делать	V;MASC;SG;V.PTCP	V;PFV;NEUT;SG;PST;V.PTCP;PASS
língua	язык	língua	язык	N;FEM;SG	N;INAN;NOM;MASC;SG
língua	язык	língua	язык	N;FEM;SG	N;INAN;NOM;MASC;SG
sede	жажда	sede	жажда	N;FEM;SG	N;INAN;NOM;FEM;SG
sede	жажда	sede	жажда	N;FEM;SG	N;INAN;NOM;FEM;SG
sede	жажду	sede	жажда	N;FEM;SG	N;INAN;ACC;FEM;SG
sede	штаб	sede	штаб	N;FEM;SG	N;INAN;NOM;MASC;SG
pontos	точки	ponto	точка	N;MASC;PL	N;INAN;NOM;FEM;PL
pontos	точками	ponto	точка	N;MASC;PL	N;INAN;INS;FEM;PL
pontos	точек	ponto	точка	N;MASC;PL	N;INAN;GEN;FEM;PL
pontos	точки	ponto	точка	N;MASC;PL	N;INAN;NOM;FEM;PL
pontos	очки	ponto	очки	N;MASC;PL	N;INAN;NOM;MASC;PL
pontos	очков	ponto	очко	N;MASC;PL	N;INAN;GEN;NEUT;PL
pontos	швы	ponto	шва	N;MASC;PL	N;INAN;NOM;MASC;PL
costa	коста	costa	коста	N;FEM;SG	N;INAN;NOM;MASC;SG
costa	побережье	costa	побережье	N;FEM;SG	N;INAN;NOM;NEUT;SG
costa	берег	costa	берег	N;FEM;SG	N;INAN;NOM;MASC;SG
origem	происхождение	origem	происхождение	N;FEM;SG	N;INAN;NOM;NEUT;SG
origem	происхождения	origem	происхождение	N;FEM;SG	N;INAN;NOM;NEUT;SG
