yang	это	yang	это	PRO	PRO;INAN;NOM;NEUT;SG
kepala	голову	kepala	голова	N;SG	N;INAN;ACC;FEM;SG
kepala	шеф	kepala	шеф	N;SG	N;ANIM;NOM;MASC;SG
kepala	начальник	kepala	начальник	N;SG	N;ANIM;NOM;MASC;SG
kepala	вождь	kepala	вождь	N;SG	N;ANIM;NOM;MASC;SG
melakukan	делаю	menlakukan	делать	V;SG;ACT	V;IPFV;IND;SG;1;PRS;FIN;ACT
melakukan	делаешь	menlakukan	делать	V;SG;ACT	V;IPFV;IND;SG;2;PRS;FIN;ACT
pusat	центр	pusat	центр	N;SG	N;INAN;NOM;MASC;SG
pusat	центр	pusat	центр	N;SG	N;INAN;NOM;MASC;SG
agustus	августа	agustus	август	N;SG	N;INAN;GEN;MASC;SG
agustus	август	agustus	август	N;SG	N;INAN;NOM;MASC;SG
internasional	международный	internasional	международный	ADJ;SG	ADJ;NOM;MASC;SG
internasional	межкультурного	internasional	межкультурный	ADJ;SG	ADJ;GEN;MASC;SG
sumber	источник	sumber	источник	N;SG	N;INAN;NOM;MASC;SG
manusia	человек	manusia	человек	N;SG	N;ANIM;NOM;MASC;SG
manusia	человека	manusia	человек	N;SG	N;ANIM;ACC;MASC;SG
manusia	мужик	manusia	мужик	N;SG	N;ANIM;NOM;MASC;SG
manusia	человек	manusia	человек	N;SG	N;ANIM;NOM;MASC;SG
manusia	мужчина	manusia	мужчина	N;SG	N;ANIM;NOM;MASC;SG
sejarah	история	sejarah	история	N;SG	N;INAN;NOM;FEM;SG
gereja	церкви	gereja	церковь	N;SG	N;INAN;NOM;FEM;SG
gereja	церковь	gereja	церковь	N;SG	N;INAN;NOM;FEM;SG
gereja	церкви	gereja	церковь	N;SG	N;INAN;NOM;FEM;SG
dasar	базовый	dasar	базовый	ADJ;SG	ADJ;NOM;MASC;SG
dasar	базовая	dasar	базовый	ADJ;SG	ADJ;NOM;FEM;SG
pemain	игрок	penmain	игрок	N;SG	N;ANIM;NOM;MASC;SG
pemain	проигрыватель	penmain	проигрыватель	N;SG	N;INAN;NOM;MASC;SG
program	программа	program	программа	N;SG	N;INAN;NOM;FEM;SG
program	программа	program	программа	N;SG	N;INAN;NOM;FEM;SG
pesawat	авиация	pesawat	авиация	N;SG	N;INAN;NOM;FEM;SG
pesawat	самолет	pesawat	самолет	N;SG	N;INAN;NOM;MASC;SG
pesawat	самолёт	pesawat	самолет	N;SG	N;INAN;NOM;MASC;SG
pesawat	самолета	pesawat	самолет	N;SG	N;INAN;GEN;MASC;SG
pesawat	плоскость	pesawat	плоскость	N;SG	N;INAN;NOM;FEM;SG
pesawat	самолет	pesawat	самолет	N;SG	N;INAN;NOM;MASC;SG
pesawat	самолёт	pesawat	самолет	N;SG	N;INAN;NOM;MASC;SG
pesawat	самолет	pesawat	самолет	N;SG	N;INAN;NOM;MASC;SG
pesawat	самолёт	pesawat	самолет	N;SG	N;INAN;NOM;MASC;SG
juli	июль	juli	июль	N;SG	N;INAN;NOM;MASC;SG
stasiun	станция	stasiun	станция	N;SG	N;INAN;NOM;FEM;SG
stasiun	вокзал	stasiun	вокзал	N;SG	N;INAN;NOM;MASC;SG
akhirnya	наконец	akhirnya	наконец	ADV	ADV
nebula	туманность	nebula	туманность	N	N;INAN;NOM;FEM;SG
nebula	туманностей	nebula	туманность	N	N;INAN;GEN;FEM;PL
bumi	земля	bumi	земля	N;SG	N;INAN;NOM;FEM;SG
dilakukan	сделано	dilakukan	делать	V;SG;PASS	V;PFV;NEUT;SG;PST;V.PTCP;PASS
bernama	назвал	bernama	назвать	V;SG;ACT	V;PFV;MASC;IND;SG;PST;FIN;ACT
bentuk	форме	bentuk	форма	N;SG	N;INAN;DAT;FEM;SG
bentuk	форма	bentuk	форма	N;SG	N;INAN;NOM;FEM;SG
bentuk	форме	bentuk	форма	N;SG	N;INAN;DAT;FEM;SG
bentuk	форма	bentuk	форма	N;SG	N;INAN;NOM;FEM;SG
bentuk	бланк	bentuk	бланк	N;SG	N;INAN;NOM;MASC;SG
bentuk	формуляр	bentuk	формуляр	N;SG	N;INAN;NOM;MASC;SG
bentuk	форму	bentuk	форма	N;SG	N;INAN;ACC;FEM;SG
sebelumnya	прежде	sebelumnya	прежде	ADV	ADV
sebelumnya	ранее	sebelumnya	ранее	ADV	ADV
februari	февраля	februari	февраль	N;SG	N;INAN;GEN;MASC;SG
februari	февраль	februari	февраль	N;SG	N;INAN;NOM;MASC;SG
proses	процесса	proses	процесс	N;SG	N;INAN;GEN;MASC;SG
proses	процесс	proses	процесс	N;SG	N;INAN;NOM;MASC;SG
diptera	двукрылых	diptera	двукрылый	N	N;ANIM;GEN;MASC;PL
akhir	конце	akhir	конец	N;SG	N;INAN;ESS;MASC;SG
akhir	конец	akhir	конец	N;SG	N;INAN;NOM;MASC;SG
hasil	результат	hasil	результат	N;SG	N;INAN;NOM;MASC;SG
hasil	доходность	hasil	доходность	N;SG	N;INAN;NOM;FEM;SG
hasil	урожайности	hasil	урожайность	N;SG	N;INAN;NOM;FEM;SG
hasil	результат	hasil	результат	N;SG	N;INAN;NOM;MASC;SG
versi	версия	versi	версия	N;SG	N;INAN;NOM;FEM;SG
pemerintahan	правительство	penperintahan	правительство	N;SG	N;INAN;NOM;NEUT;SG
pemerintahan	управление	penperintahan	управление	N;SG	N;INAN;NOM;NEUT;SG
republik	республиканцы	republik	республиканец	N	N;ANIM;NOM;MASC;PL
republik	республика	republik	республика	N	N;INAN;NOM;FEM;SG
republik	республики	republik	республика	N	N;INAN;NOM;FEM;PL
sering	часто	sering	часто	ADV	ADV
sering	нередко	sering	нередко	ADV	ADV
sering	часто	sering	часто	ADV	ADV
sering	зачастую	sering	зачастую	ADV	ADV
sering	часто	sering	часто	ADV	ADV
group	группа	group	группа	N	N;INAN;NOM;FEM;SG
group	группы	group	группа	N	N;INAN;NOM;FEM;PL
buku	книга	buku	книга	N;SG	N;INAN;NOM;FEM;SG
buku	книгу	buku	книга	N;SG	N;INAN;ACC;FEM;SG
suku	племя	suku	племя	N;SG	N;INAN;NOM;NEUT;SG
berhasil	преуспеть	berhasil	преуспеть	V;SG	V;PFV;NFIN;ACT
partai	сторона	partai	сторона	N;SG	N;INAN;NOM;FEM;SG
partai	партия	partai	партия	N;SG	N;INAN;NOM;FEM;SG
partai	вечеринка	partai	вечеринка	N;SG	N;INAN;NOM;FEM;SG
keluarga	семья	keluarga	семья	N;SG	N;INAN;NOM;FEM;SG
keluarga	семейство	keluarga	семейство	N;SG	N;INAN;NOM;NEUT;SG
ilmu	наука	ilmu	наука	N;SG	N;INAN;NOM;FEM;SG
berubah	меняю	berrubah	менять	V;SG;ACT	V;IPFV;IND;SG;1;PRS;FIN;ACT
berubah	изменил	berrubah	изменить	V;SG;ACT	V;PFV;MASC;IND;SG;PST;FIN;ACT
berubah	изменить	berrubah	изменить	V;SG;ACT	V;PFV;NFIN;ACT
berubah	сменить	berrubah	сменить	V;SG;ACT	V;PFV;NFIN;ACT
pengguna	пользователь	penguna	пользователь	N;SG	N;ANIM;NOM;MASC;SG
pengguna	пользователя	penguna	пользователь	N;SG	N;ANIM;ACC;MASC;SG
pengguna	пользователю	penguna	пользователь	N;SG	N;ANIM;DAT;MASC;SG
luas	область	luas	область	N;SG	N;INAN;NOM;FEM;SG
luas	район	luas	район	N;SG	N;INAN;NOM;MASC;SG
luas	площадь	luas	площадь	N;SG	N;INAN;NOM;FEM;SG
acara	мероприятие	acara	мероприятие	N;SG	N;INAN;NOM;NEUT;SG
acara	событие	acara	событие	N;SG	N;INAN;NOM;NEUT;SG
asal	происхождение	asal	происхождение	N;SG	N;INAN;NOM;NEUT;SG
asal	происхождения	asal	происхождение	N;SG	N;INAN;NOM;NEUT;SG
asal	происхождение	asal	происхождение	N;SG	N;INAN;NOM;NEUT;SG
asal	происхождения	asal	происхождение	N;SG	N;INAN;NOM;NEUT;SG
kapal	судно	kapal	судно	N;SG	N;INAN;NOM;NEUT;SG
kapal	сосуд	kapal	сосуд	N;SG	N;INAN;NOM;MASC;SG
kapal	судно	kapal	судно	N;SG	N;INAN;NOM;NEUT;SG
kapal	корабль	kapal	корабль	N;SG	N;INAN;NOM;MASC;SG
kapal	лодке	kapal	лодка	N;SG	N;INAN;DAT;FEM;SG
kapal	лодка	kapal	лодка	N;SG	N;INAN;NOM;FEM;SG
kapal	лодку	kapal	лодка	N;SG	N;INAN;ACC;FEM;SG
kapal	яхта	kapal	яхта	N;SG	N;INAN;NOM;FEM;SG
bermain	играть	bermain	играть	V;SG;ACT	V;IPFV;NFIN;ACT
bermain	играй	bermain	играть	V;SG;ACT	V;IPFV;IMP;SG;2;FIN;ACT
bermain	играет	bermain	играть	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
bermain	играю	bermain	играть	V;SG;ACT	V;IPFV;IND;SG;1;PRS;FIN;ACT
bermain	играет	bermain	играть	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
kelompok	группа	kelompok	группа	N;SG	N;INAN;NOM;FEM;SG
agama	религия	agama	религия	N;SG	N;INAN;NOM;FEM;SG
anda	тебя	anda	ты	PRO;SG;2;FORM	PRO;ACC;SG;2
anda	ты	anda	ты	PRO;SG;2;FORM	PRO;NOM;SG;2
memberikan	даю	menberikan	давать	V;SG;ACT	V;IPFV;IND;SG;1;PRS;FIN;ACT
memberikan	отдаю	menberikan	отдать	V;SG;ACT	V;IPFV;IND;SG;1;PRS;FIN;ACT
memberikan	отдать	menberikan	отдать	V;SG;ACT	V;PFV;NFIN;ACT
memberikan	дать	menberikan	дать	V;SG;ACT	V;PFV;NFIN;ACT
memberikan	дай	menberikan	дать	V;SG;ACT	V;PFV;IMP;SG;2;FIN;ACT
eropa	европу	eropa	европа	N;SG	N;INAN;ACC;FEM;SG
eropa	европа	eropa	европа	N;SG	N;INAN;NOM;FEM;SG
eropa	европы	eropa	европа	N;SG	N;INAN;NOM;FEM;SG
lama	старая	lama	старый	ADJ;SG	ADJ;NOM;FEM;SG
lama	старое	lama	старый	ADJ;SG	ADJ;NOM;NEUT;SG
lama	старый	lama	старый	ADJ;SG	ADJ;NOM;MASC;SG
lama	длинный	lama	длинный	ADJ;SG	ADJ;NOM;MASC;SG
lama	длинная	lama	длинный	ADJ;SG	ADJ;NOM;FEM;SG
batu	камень	batu	камень	N;SG	N;INAN;NOM;MASC;SG
batu	стоун	batu	стоун	N;SG	N;INAN;NOM;MASC;SG
batu	бату	batu	бата	N;SG	N;INAN;NOM;MASC;SG
batu	скала	batu	скала	N;SG	N;INAN;NOM;FEM;SG
batu	камень	batu	камень	N;SG	N;INAN;NOM;MASC;SG
batu	рок	batu	рок	N;SG	N;INAN;NOM;MASC;SG
wikipedia	википедия	wikipedia	википедия	N	N;INAN;NOM;FEM;SG
wikipedia	википедии	wikipedia	википедия	N	N;INAN;NOM;FEM;PL
jiwa	душу	jiwa	душа	N;SG	N;INAN;ACC;FEM;SG
jiwa	душа	jiwa	душа	N;SG	N;INAN;NOM;FEM;SG
jiwa	соул	jiwa	соул	N;SG	N;INAN;NOM;MASC;SG
halaman	страница	halaman	страница	N;SG	N;INAN;NOM;FEM;SG
halaman	страницу	halaman	страница	N;SG	N;INAN;ACC;FEM;SG
hukum	закон	hukum	закон	N;SG;ACT	N;INAN;NOM;MASC;SG
hukum	право	hukum	право	N;SG;ACT	N;INAN;NOM;NEUT;SG
orbit	орбиты	orbit	орбита	N	N;INAN;NOM;FEM;PL
orbit	орбиты	orbit	орбита	N	N;INAN;NOM;FEM;PL
orbit	орбиту	orbit	орбита	N	N;INAN;ACC;FEM;SG
orbit	орбиты	orbit	орбита	N	N;INAN;NOM;FEM;PL
diterbitkan	выпущено	diterbitkan	выпустить	V;SG;PASS	V;PFV;NEUT;SG;PST;V.PTCP;PASS
diterbitkan	издан	diterbitkan	издать	V;SG;PASS	V;PFV;MASC;SG;PST;V.PTCP;PASS
diterbitkan	выдано	diterbitkan	выдать	V;SG;PASS	V;PFV;NEUT;SG;PST;V.PTCP;PASS
diterbitkan	опубликован	diterbitkan	опубликовать	V;SG;PASS	V;PFV;MASC;SG;PST;V.PTCP;PASS
diterbitkan	опубликованный	diterbitkan	опубликовать	V;SG;PASS	V;PFV;NOM;MASC;SG;PST;V.PTCP;PASS
diterbitkan	опубликовано	diterbitkan	опубликовать	V;SG;PASS	V;PFV;NEUT;SG;PST;V.PTCP;PASS
diterbitkan	опубликована	diterbitkan	опубликовать	V;SG;PASS	V;PFV;FEM;SG;PST;V.PTCP;PASS
raya	рая	raya	рай	N;SG	N;INAN;GEN;MASC;SG
masuk	войти	masuk	войти	V;SG;ACT	V;PFV;NFIN;ACT
pasukan	команда	pasukan	команда	N;SG	N;INAN;NOM;FEM;SG
pasukan	отряд	pasukan	отряд	N;SG	N;INAN;NOM;MASC;SG
pasukan	взвод	pasukan	взвод	N;SG	N;INAN;NOM;MASC;SG
dirilis	выпущено	dirilis	выпустить	V;SG;PASS	V;PFV;NEUT;SG;PST;V.PTCP;PASS
dirilis	выпущен	dirilis	выпустить	V;SG;PASS	V;PFV;MASC;SG;PST;V.PTCP;PASS
dirilis	выпущена	dirilis	выпустить	V;SG;PASS	V;PFV;FEM;SG;PST;V.PTCP;PASS
tokoh	характер	tokoh	характер	N;SG	N;INAN;NOM;MASC;SG
tokoh	персонаж	tokoh	персонаж	N;SG	N;ANIM;NOM;MASC;SG
tokoh	символ	tokoh	символ	N;SG	N;INAN;NOM;MASC;SG
tokoh	фигура	tokoh	фигура	N;SG	N;INAN;NOM;FEM;SG
tokoh	диаграмма	tokoh	диаграмма	N;SG	N;INAN;NOM;FEM;SG
tokoh	рисунок	tokoh	рисунок	N;SG	N;INAN;NOM;MASC;SG
tokoh	цифра	tokoh	цифра	N;SG	N;INAN;NOM;FEM;SG
tanpa	без	tanpa	без	ADP	ADP
bangsa	нация	bangsa	нация	N;SG	N;INAN;NOM;FEM;SG
penghargaan	премия	penhargaan	премия	N;SG	N;INAN;NOM;FEM;SG
penghargaan	награду	penhargaan	награда	N;SG	N;INAN;ACC;FEM;SG
penghargaan	награда	penhargaan	награда	N;SG	N;INAN;NOM;FEM;SG
penghargaan	признательность	penhargaan	признательность	N;SG	N;INAN;NOM;FEM;SG
klub	клуб	klub	клуб	N;SG	N;INAN;NOM;MASC;SG
terkenal	известная	terkenal	известный	ADJ;SG;PASS	ADJ;NOM;FEM;SG
terkenal	знаменитая	terkenal	знаменитый	ADJ;SG;PASS	ADJ;NOM;FEM;SG
terkenal	известный	terkenal	известный	ADJ;SG;PASS	ADJ;NOM;MASC;SG
terkenal	знаменитый	terkenal	знаменитый	ADJ;SG;PASS	ADJ;NOM;MASC;SG
terkenal	известный	terkenal	известный	ADJ;SG;PASS	ADJ;NOM;MASC;SG
ketua	шеф	ketua	шеф	N;SG	N;ANIM;NOM;MASC;SG
ketua	начальник	ketua	начальник	N;SG	N;ANIM;NOM;MASC;SG
ketua	вождь	ketua	вождь	N;SG	N;ANIM;NOM;MASC;SG
ketua	председателю	ketua	председатель	N;SG	N;ANIM;DAT;MASC;SG
ketua	председателя	ketua	председатель	N;SG	N;ANIM;ACC;MASC;SG
ketua	председатель	ketua	председатель	N;SG	N;ANIM;NOM;MASC;SG
ketua	председатель	ketua	председатель	N;SG	N;ANIM;NOM;MASC;SG
ketua	кресло	ketua	кресло	N;SG	N;INAN;NOM;NEUT;SG
ketua	стул	ketua	стул	N;SG	N;INAN;NOM;MASC;SG
gunung	гора	gunung	гора	N;SG	N;INAN;NOM;FEM;SG
gunung	гора	gunung	гора	N;SG	N;INAN;NOM;FEM;SG
gunung	маунт	gunung	маунт	N;SG	N;INAN;NOM;MASC;SG
meskipun	хотя	meskipun	хотя	CONJ	CONJ
meskipun	хотя	meskipun	хотя	CONJ	CONJ
cara	кара	cara	кара	N;SG	N;INAN;NOM;FEM;SG
cara	каре	cara	кара	N;SG	N;INAN;NOM;NEUT;SG
bintang	звезда	bintang	звезда	N;SG	N;ANIM;NOM;FEM;SG
jalur	путь	jalur	путь	N;SG	N;INAN;NOM;MASC;SG
apa	что	apa	что	PRO	PRO;NOM
politik	политика	politik	политика	N;SG	N;INAN;NOM;FEM;SG
ibu	мама	ibu	мама	N;SG	N;ANIM;NOM;FEM;SG
ibu	мать	ibu	мать	N;SG	N;ANIM;NOM;FEM;SG
ibu	мама	ibu	мама	N;SG	N;ANIM;NOM;FEM;SG
ibu	матерь	ibu	матерь	N;SG	N;ANIM;NOM;FEM;SG
ibu	матушка	ibu	матушка	N;SG	N;ANIM;NOM;FEM;SG
tingkat	ставка	tingkat	ставка	N;SG	N;INAN;NOM;FEM;SG
tingkat	уровень	tingkat	уровень	N;SG	N;INAN;NOM;MASC;SG
tingkat	уровень	tingkat	уровень	N;SG	N;INAN;NOM;MASC;SG
tingkat	уровня	tingkat	уровень	N;SG	N;INAN;GEN;MASC;SG
kereta	колесница	kereta	колесница	N;SG	N;INAN;NOM;FEM;SG
kereta	поезд	kereta	поезд	N;SG	N;INAN;NOM;MASC;SG
ruang	комната	ruang	комната	N;SG	N;INAN;NOM;FEM;SG
ruang	пространство	ruang	пространство	N;SG	N;INAN;NOM;NEUT;SG
ruang	космос	ruang	космос	N;SG	N;INAN;NOM;MASC;SG
empat	четверо	empat	четверо	NUM	NUM;NOM
empat	четыре	empat	четыре	NUM	NUM;NOM
ekonomi	экономика	ekonomi	экономика	N;SG	N;INAN;NOM;FEM;SG
ekonomi	экономия	ekonomi	экономия	N;SG	N;INAN;NOM;FEM;SG
ekonomi	экономика	ekonomi	экономика	N;SG	N;INAN;NOM;FEM;SG
organisasi	организация	organisasi	организация	N;SG	N;INAN;NOM;FEM;SG
organisasi	организация	organisasi	организация	N;SG	N;INAN;NOM;FEM;SG
bahan	материал	bahan	материал	N;SG	N;INAN;NOM;MASC;SG
bahan	ингредиент	bahan	ингредиент	N;SG	N;INAN;NOM;MASC;SG
api	пожар	api	пожар	N;SG	N;INAN;NOM;MASC;SG
api	огонь	api	огонь	N;SG	N;INAN;NOM;MASC;SG
api	api	api	api	N;SG	N;INAN;NOM;MASC;SG
api	пламя	api	пламя	N;SG	N;INAN;NOM;NEUT;SG
api	api	api	api	N;SG	N;INAN;NOM;MASC;SG
ilmiah	научный	ilmiah	научный	ADJ;SG	ADJ;NOM;MASC;SG
ilmiah	научная	ilmiah	научный	ADJ;SG	ADJ;NOM;FEM;SG
ilmiah	научное	ilmiah	научный	ADJ;SG	ADJ;NOM;NEUT;SG
video	видео	video	видео	N;SG	N;INAN;NOM;NEUT;SG
video	видео	video	видео	N;SG	N;INAN;NOM;NEUT;SG
angkatan	усилие	angkatan	усилие	N;SG	N;INAN;NOM;NEUT;SG
angkatan	сила	angkatan	сила	N;SG	N;INAN;NOM;FEM;SG
angkatan	силу	angkatan	сила	N;SG	N;INAN;ACC;FEM;SG
angkatan	класс	angkatan	класс	N;SG	N;INAN;NOM;MASC;SG
dibuat	сделано	dibuat	делать	V;SG;PASS	V;PFV;NEUT;SG;PST;V.PTCP;PASS
dibuat	сделана	dibuat	делать	V;SG;PASS	V;PFV;FEM;SG;PST;V.PTCP;PASS
dibuat	созданный	dibuat	создать	V;SG;PASS	V;PFV;NOM;MASC;SG;PST;V.PTCP;PASS
dibuat	создано	dibuat	создать	V;SG;PASS	V;PFV;NEUT;SG;PST;V.PTCP;PASS
dibuat	создана	dibuat	создать	V;SG;PASS	V;PFV;FEM;SG;PST;V.PTCP;PASS
dibuat	создан	dibuat	создать	V;SG;PASS	V;PFV;MASC;SG;PST;V.PTCP;PASS
bukan	не	bukan	не	PART;NEG	PART
berkas	файл	berkas	файл	N;SG	N;INAN;NOM;MASC;SG
bekerja	работает	bekerja	работать	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
militer	военный	militer	военный	ADJ;SG	ADJ;NOM;MASC;SG
militer	военная	militer	военный	ADJ;SG	ADJ;NOM;FEM;SG
putra	сынок	putra	сынок	N;SG	N;ANIM;NOM;MASC;SG
putra	сын	putra	сын	N;SG	N;ANIM;NOM;MASC;SG
langsung	напрямую	langsung	напрямую	ADV	ADV
langsung	непосредственно	langsung	непосредственно	ADV	ADV
kaki	нога	kaki	нога	N;SG	N;INAN;NOM;FEM;SG
kaki	ногу	kaki	нога	N;SG	N;INAN;ACC;FEM;SG
kaki	нога	kaki	нога	N;SG	N;INAN;NOM;FEM;SG
kaki	ногу	kaki	нога	N;SG	N;INAN;ACC;FEM;SG
grup	группа	grup	группа	N;SG	N;INAN;NOM;FEM;SG
rakyat	народ	rakyat	народ	N;SG	N;INAN;NOM;MASC;SG
label	ярлык	label	ярлык	N;SG	N;INAN;NOM;MASC;SG
label	лейбл	label	лейбл	N;SG	N;INAN;NOM;MASC;SG
label	метка	label	метка	N;SG	N;INAN;NOM;FEM;SG
kehidupan	жизнь	kehidupan	жизнь	N;SG	N;INAN;NOM;FEM;SG
mendapatkan	получаю	mendapatkan	получать	V;SG;ACT	V;IPFV;IND;SG;1;PRS;FIN;ACT
website	вебсайт	website	вебсайт	N;SG	N;INAN;NOM;MASC;SG
website	сайт	website	сайт	N;SG	N;INAN;NOM;MASC;SG
kelurahan	пригороде	kelurahan	пригород	N;SG	N;INAN;ESS;MASC;SG
terbentuk	сформирован	terbentuk	сформировать	V;SG;PASS	V;PFV;MASC;SG;PST;V.PTCP;PASS
terbentuk	сформирована	terbentuk	сформировать	V;SG;PASS	V;PFV;FEM;SG;PST;V.PTCP;PASS
ditemukan	обнаружен	ditemukan	обнаружить	V;SG;PASS	V;PFV;MASC;SG;PST;V.PTCP;PASS
ditemukan	обнаружена	ditemukan	обнаружить	V;SG;PASS	V;PFV;FEM;SG;PST;V.PTCP;PASS
ditemukan	обнаружено	ditemukan	обнаружить	V;SG;PASS	V;PFV;NEUT;SG;PST;V.PTCP;PASS
ditemukan	найдена	ditemukan	найти	V;SG;PASS	V;PFV;FEM;SG;PST;V.PTCP;PASS
ditemukan	найдено	ditemukan	найти	V;SG;PASS	V;PFV;NEUT;SG;PST;V.PTCP;PASS
ditemukan	найден	ditemukan	найти	V;SG;PASS	V;PFV;MASC;SG;PST;V.PTCP;PASS
informasi	информация	informasi	информация	N;SG	N;INAN;NOM;FEM;SG
makanan	питание	makanan	питание	N;SG	N;INAN;NOM;NEUT;SG
makanan	пища	makanan	пища	N;SG	N;INAN;NOM;FEM;SG
makanan	еды	makanan	еда	N;SG	N;INAN;GEN;FEM;SG
makanan	продовольствие	makanan	продовольствие	N;SG	N;INAN;NOM;NEUT;SG
makanan	еда	makanan	еда	N;SG	N;INAN;NOM;FEM;SG
web	web	web	веб	N	N;INAN;NOM;MASC;SG
web	веб	web	веб	N	N;INAN;NOM;MASC;SG
catatan	нота	catatan	нота	N;SG	N;INAN;NOM;FEM;SG
catatan	записка	catatan	записка	N;SG	N;INAN;NOM;FEM;SG
catatan	примечание	catatan	примечание	N;SG	N;INAN;NOM;NEUT;SG
mencapai	достигает	mencapai	достигать	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
mencapai	достиг	mencapai	достичь	V;SG;ACT	V;PFV;MASC;IND;SG;PST;FIN;ACT
cinta	любовь	cinta	любовь	N;SG	N;INAN;NOM;FEM;SG
biasa	регулярный	biasa	регулярный	ADJ;SG	ADJ;NOM;MASC;SG
biasa	регулярная	biasa	регулярный	ADJ;SG	ADJ;NOM;FEM;SG
biasa	регулярное	biasa	регулярный	ADJ;SG	ADJ;NOM;NEUT;SG
biasa	регулярного	biasa	регулярный	ADJ;SG	ADJ;GEN;MASC;SG
biasa	нормальный	biasa	нормальный	ADJ;SG	ADJ;NOM;MASC;SG
