szkła	glas	szkło	glas	N;NOM;NEUT;SG	N;NOM;INDF;NEUT;SG
opada	faller	opadać	falla	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;PRS;FIN;ACT
zapewnienie	försäkran	zapewnić	försäkra	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;INDF;MASC+FEM;SG
zapewnienie	försäkran	zapewnić	försäkra	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;INDF;MASC+FEM;SG
chronologicznie	kronologiskt	chronologicznie	kronologisk	ADV	ADV
barwa	färg	barwa	färg	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
barwa	färg	barwa	färg	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
inżynieria	engineering	inżynierie	engineering	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
inżynieria	maskin	inżynierie	maskin	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
sale	salar	sala	sala	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
sale	salu	sala	salu	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
artyleria	artilleri	artylerium	artilleri	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
artyleria	artilleriet	artylerium	artillerium	N;NOM;FEM;SG	N;NOM;DEF;NEUT;SG
siatkówki	näthinnan	siatkówka	näthinnan	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
siatkówki	volleyboll	siatkówka	volleyboll	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
sklepy	butiker	sklep	butik	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
sklepy	butiker	sklep	butik	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
buffalo	buffel	buffalo	buffel	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
prawdopodobieństwo	sannolikhet	prawdopodobieństwo	sannolikhet	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
prawdopodobieństwo	sannolikhet	prawdopodobieństwo	sannolikhet	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
wieczny	evig	wieczny	evig	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
przyznaje	medger	przyznawać	medge	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;PRS;FIN;ACT
przyznaje	erkänner	przyznawać	erkänna	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;PRS;FIN;ACT
odkryć	upptäck	odkryć	upptäck	V;PFV;NFIN;ACT	V;IMP;FIN;ACT
odkryć	upptäcker	odkryć	upptäcka	V;PFV;NFIN;ACT	V;IND;PRS;FIN;ACT
odkryć	upptäcka	odkryć	upptäcka	V;PFV;NFIN;ACT	V;IMP;FIN;ACT
stężenie	koncentrationen	stężyć	koncentration	N;NOM;NEUT;SG	N;NOM;DEF;MASC+FEM;SG
stężenie	koncentration	stężyć	koncentration	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
zrobione	tagen	zrobić	tagen	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
zrobione	tillverkad	zrobić	tillverkad	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
zrobione	tillverkat	zrobić	tillverkad	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
zrobione	avklarat	zrobić	avklara	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
zrobione	färdig	zrobić	färdig	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG
rozbił	krossade	rozbić	krossad	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;IND;PST;V.PTCP;ACT
rozbił	kraschade	rozbić	kraschad	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;IND;PST;V.PTCP;ACT
rozbił	kraschat	rozbić	kraschat	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;V.CVB;ACT
odwołany	inställt	odwołać	ställa_in	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
odwołany	inställd	odwołać	inställd	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
odwołany	avbrutet	odwołać	avbruten	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;NOM;INDF;NEUT;SG
odwołany	inställt	odwołać	ställa_in	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
odwołany	inställd	odwołać	inställd	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
odwołany	avbrutet	odwołać	avbruten	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;NOM;INDF;NEUT;SG
żyła	levde	żyć	leva	V;IPFV;FEM;IND;SG;PST;FIN;ACT	V;IND;PST;FIN;ACT
żyła	bodde	żyć	böa	V;IPFV;FEM;IND;SG;PST;FIN;ACT	V;IND;PST;FIN;ACT
żyła	bott	żyć	bott	V;IPFV;FEM;IND;SG;PST;FIN;ACT	V;V.CVB;ACT
żyła	levt	żyć	leva	V;IPFV;FEM;IND;SG;PST;FIN;ACT	V;V.CVB;ACT
uczestniczy	deltar	uczestniczyć	delta	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;PRS;FIN;ACT
zjednoczenie	enhetlighet	zjednoczenie	enhetlighet	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;INDF;MASC+FEM;SG
zjednoczenie	enighet	zjednoczenie	enighet	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;INDF;MASC+FEM;SG
zjednoczenie	enandet	zjednoczenie	enand	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;DEF;NEUT;SG
zjednoczenie	enande	zjednoczenie	enande	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;INDF;NEUT;SG
zjednoczenie	återförening	zjednoczenie	återförening	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;INDF;MASC+FEM;SG
wnioski	tillämpningar	wniosek	tillämpning	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
wnioski	ansökningar	wniosek	ansökning	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
wnioski	applikationer	wniosek	applikation	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
wnioski	förfrågningar	wniosek	förfrågning	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
wnioski	slutsatser	wniosek	slutsats	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
wnioski	slutsatser	wniosek	slutsats	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
wnioski	slutsatserna	wniosek	slutsats	N;NOM;MASC;PL	N;NOM;DEF;MASC+FEM;PL
rak	cancer	rak	cancer	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
ronald	ronald	ronald	ronal	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
parki	parker	park	park	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
konstrukcje	konstruktioner	konstrukcja	konstruktion	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
konstrukcje	strukturerna	konstrukcja	struktur	N;NOM;FEM;PL	N;NOM;DEF;MASC+FEM;PL
konstrukcje	konstruktioner	konstrukcja	konstruktion	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
konstrukcje	strukturer	konstrukcja	struktur	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
połączyć	sammanfoga	połączyć	sammanfoga	V;PFV;NFIN;ACT	V;IMP;FIN;ACT
połączyć	kombinera	połączyć	kombinera	V;PFV;NFIN;ACT	V;IMP;FIN;ACT
połączyć	kombinerar	połączyć	kombinera	V;PFV;NFIN;ACT	V;IND;PRS;FIN;ACT
pozytywne	positivt	pozytywny	positiv	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;NEUT;SG
pozytywne	positiv	pozytywny	positiv	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;MASC+FEM;SG
historie	stories	histora	storium	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
intensywnie	intensivt	intensywnie	intensiv	ADV	ADV
intensywnie	intensivt	intensywnie	intensiv	ADV	ADV
przejęcia	anskaffning	przejąć	anskaffning	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
przejęcia	förvärv	przejąć	förvärv	N;NOM;NEUT;SG	N;NOM;INDF;NEUT;SG
przejęcia	övertagande	przejąć	övertagande	N;NOM;NEUT;SG	N;NOM;INDF;NEUT;SG
przejęcia	övertagande	przejąć	övertagande	N;NOM;NEUT;SG	N;NOM;INDF;NEUT;SG
przejęcia	övertagandet	przejąć	övertagande	N;NOM;NEUT;SG	N;NOM;DEF;NEUT;SG
naczelnik	fängelsedirektören	naczelnik	fängelsedirektör	N;NOM;MASC;SG	N;NOM;DEF;MASC+FEM;SG
naczelnik	fängelsedirektör	naczelnik	fängelsedirektör	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
rozmieszczenie	layout	rozmieszczenie	layout	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;INDF;MASC+FEM;SG
spektakl	skådespel	spektakl	skådespel	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
spektakl	spektakel	spektakl	spektakel	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
uzyskuje	erhåller	uzyskiwać	erhålla	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;PRS;FIN;ACT
wiara	tron	wiara	tron	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
wiara	tron	wiara	tron	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
wiara	övertygelse	wiara	övertygelse	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
myślenia	tänkande	myślenie	tänkande	N;IPFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;INDF;NEUT;SG
wywołuje	framkallar	wywoływać	framkalla	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;PRS;FIN;ACT
wywołuje	inducerar	wywoływać	inducera	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;PRS;FIN;ACT
głębokie	djupgående	głęboki	djupgående	ADJ;NOM;NEUT;SG	ADJ;NOM;PRS;V.PTCP
przejęcie	övertagande	przejąć	övertagande	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;INDF;NEUT;SG
przejęcie	övertagandet	przejąć	övertagande	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;DEF;NEUT;SG
przejęcie	anskaffning	przejąć	anskaffning	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;INDF;MASC+FEM;SG
przejęcie	förvärv	przejąć	förvärv	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;INDF;NEUT;SG
przedstawiona	presenterad	przedstawić	presentera	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
przedstawiona	presenterat	przedstawić	presentera	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
plakat	affisch	plakat	affisch	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
plakat	affischen	plakat	affischen	N;NOM;MASC;SG	N;NOM;DEF;MASC+FEM;SG
inicjatywa	initiativ	inicjatywa	initiativ	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
inicjatywa	initiative	inicjatywa	initiative	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
inicjatywa	initiativet	inicjatywa	initiativ	N;NOM;FEM;SG	N;NOM;DEF;NEUT;SG
bohaterka	hjältinna	bohaterka	hjältinna	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
wdowa	änkan	wdowa	änkan	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
wdowa	änka	wdowa	änka	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
kulturowe	kulturellt	kulturowy	kulturell	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;NEUT;SG
kulturowe	kulturell	kulturowy	kulturell	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;MASC+FEM;SG
prywatny	privat	prywatny	privat	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
synod	synod	synod	synod	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
wyrażenia	uttryck	wyrażenie	uttryck	N;NOM;NEUT;SG	N;NOM;INDF;NEUT;SG
wyrażenia	uttryck	wyrażenie	uttryck	N;NOM;NEUT;SG	N;NOM;INDF;NEUT;SG
gazy	gaser	gaz	gas	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
starsza	äldre	stary	gammal	ADJ;NOM;CMPR;FEM;SG	ADJ;NOM;CMPR
starsza	äldre	stary	gammal	ADJ;NOM;CMPR;FEM;SG	ADJ;NOM;CMPR
porównania	jämförelsen	porównanie	jämförelse	N;NOM;NEUT;SG	N;NOM;DEF;MASC+FEM;SG
porównania	jämförelse	porównanie	jämförelse	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
chaos	förödelse	chaos	förödelse	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
chaos	kaos	chaos	kaos	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
chaos	kaoset	chaos	kaos	N;NOM;MASC;SG	N;NOM;DEF;NEUT;SG
zarzut	vädjan	zarzut	vädjan	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
zarzut	påstående	zarzut	påstående	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
zarzut	påståendet	zarzut	påstående	N;NOM;MASC;SG	N;NOM;DEF;NEUT;SG
zarzut	anklagelse	zarzut	anklagelse	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
dziób	näbb	dziób	näbb	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
ustaw	ange	ustawa	ange	V;IPFV;IMP;SG;2;FIN;ACT	V;IMP;FIN;ACT
dialog	dialogen	dialog	dialog	N;NOM;MASC;SG	N;NOM;DEF;MASC+FEM;SG
dialog	dialog	dialog	dialag	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
palace	palatset	palak	palats	N;NOM;MASC;SG	N;NOM;DEF;NEUT;SG
palace	palats	palak	palats	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
palace	palace	palak	palace	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
palace	slott	palak	slott	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
sztuczne	konstgjord	sztuczny	konstgjord	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;MASC+FEM;SG
sztuczne	artificiellt	sztuczny	artificiell	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;NEUT;SG
baltimore	baltimore	baltimor	baltimore	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
uwięziony	fångad	uwięzić	fånga	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
uwięziony	instängd	uwięzić	instängd	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
ogranicza	begränsar	ograniczać	begränsa	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;PRS;FIN;ACT
śpiewa	sjunger	śpiewać	sjunga	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;PRS;FIN;ACT
śpiewa	sjungit	śpiewać	sjunga	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;V.CVB;ACT
śpiewa	sjunger	śpiewać	sjunga	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;PRS;FIN;ACT
przekonany	övertygad	przekonany	övertyga	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
przekonany	övertygat	przekonany	övertyga	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
jessica	jessica	jessica	jessic	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
wyjaśnić	förklarar	wyjaśnić	förklara	V;PFV;NFIN;ACT	V;IND;PRS;FIN;ACT
wyjaśnić	förklara	wyjaśnić	förklara	V;PFV;NFIN;ACT	V;IMP;FIN;ACT
osobowość	personlighet	osobowość	personlighet	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
osobowość	personligheten	osobowość	personlighet	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
ciężki	tungt	ciężki	tung	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;NEUT;SG
ciężki	tung	ciężki	tung	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
zarejestrowany	registrerad	zarejestrować	registrerad	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
zarejestrowany	registrerat	zarejestrować	registrerad	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
zależność	beroendet	zależność	beroende	N;NOM;FEM;SG	N;NOM;DEF;NEUT;SG
oddanie	hängivenhet	oddanie	hängivenhet	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;INDF;MASC+FEM;SG
oddanie	engagemang	oddanie	engagemang	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;INDF;NEUT;SG
oddanie	hängivenhet	oddanie	hängivenhet	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;INDF;MASC+FEM;SG
oddanie	tillgivenhet	oddanie	tillgivenhet	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;INDF;MASC+FEM;SG
podmiot	föremål	podmiot	föremål	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
podmiot	ämne	podmiot	ämne	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
podmiot	väsen	podmiot	väs	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
podmiot	enhet	podmiot	enhet	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
zaproszony	bjuden	zaprosić	bjud	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
zaproszony	inbjuden	zaprosić	inbjuda	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
zbiorowe	kollektivt	zbiorowy	kollektiv	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;NEUT;SG
kość	bone	kość	bone	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
kość	benvävnad	kość	benvävnad	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
współpracownik	arbetskamrat	współpracownik	arbetskamrat	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
stawy	dammar	stawa	damm	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
stawy	fogar	stawa	fog	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
stawy	lederna	stawa	leda	N;NOM;MASC;PL	N;NOM;DEF;MASC+FEM;PL
techniczna	teknisk	techniczny	teknisk	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
świadomość	medvetandet	świadomość	medvetande	N;NOM;FEM;SG	N;NOM;DEF;NEUT;SG
świadomość	medvetenheten	świadomość	medvetenhet	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
świadomość	medvetenhet	świadomość	medvetenhet	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
piechota	infanteriet	piechoty	infanteri	N;NOM;FEM;SG	N;NOM;DEF;NEUT;SG
smak	smak	smak	smak	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
smak	smaken	smak	smak	N;NOM;MASC;SG	N;NOM;DEF;MASC+FEM;SG
smak	smak	smak	smak	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
smak	smak	smak	smak	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
smak	arom	smak	arom	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
tabor	tabor	tabor	taba	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
utrata	förlorar	utratać	förlora	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;PRS;FIN;ACT
zatwierdzony	godkänt	zatwierdzić	godkänna	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
zatwierdzony	godkänd	zatwierdzić	godkänd	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
przestępstwa	brott	przestępstwo	brott	N;NOM;NEUT;SG	N;NOM;INDF;NEUT;SG
przestępstwa	brott	przestępstwo	brott	N;NOM;NEUT;SG	N;NOM;INDF;NEUT;SG
przestępstwa	kriminalitet	przestępstwo	kriminalitet	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
przestępstwa	brottslighet	przestępstwo	brottslighet	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
przestępstwa	brott	przestępstwo	brott	N;NOM;NEUT;SG	N;NOM;INDF;NEUT;SG
przestępstwa	crime	przestępstwo	crime	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
podgatunki	underarter	podgatunka	underart	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
zrozumieć	förstår	zrozumieć	förstå	V;PFV;NFIN;ACT	V;IND;PRS;FIN;ACT
zrozumieć	förstå	zrozumieć	förstå	V;PFV;NFIN;ACT	V;IMP;FIN;ACT
zatopiony	sänkt	zatopić	sänka	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
zatopiony	nedsänkt	zatopić	nedsänkt	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
panował	regerade	panować	regera	V;IPFV;MASC;IND;SG;PST;FIN;ACT	V;IND;PST;V.PTCP;ACT
regionalny	regionalt	regionalny	regional	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;NEUT;SG
zakonnica	nunna	zakonnica	nunna	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
wyroby	artiklar	wyrób	artikel	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
wyroby	artiklarna	wyrób	artikel	N;NOM;MASC;PL	N;NOM;DEF;MASC+FEM;PL
wyroby	produkterna	wyrób	produkt	N;NOM;MASC;PL	N;NOM;DEF;MASC+FEM;PL
wyroby	produkter	wyrób	produkt	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
informuje	informerar	informować	informera	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;PRS;FIN;ACT
wymiana	ersättning	wymianać	ersättning	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
wymiana	växling	wymianać	växling	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
wymiana	utväxling	wymianać	utväxling	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
wymiana	exchange	wymianać	exchange	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
wymiana	utbyte	wymianać	utbyte	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
łuk	båge	łuk	båge	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
łuk	arc	łuk	arc	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
łuk	båge	łuk	båge	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
łuk	båge	łuk	båge	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
łuk	bog	łuk	bog	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
regionalna	regionalt	regionalny	regional	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;NEUT;SG
kwatera	kvartal	kwater	kvartal	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
alexandre	alexandre	alexandre	alexandre	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
rozwiązać	lösa	rozwiązać	lösa	V;PFV;NFIN;ACT	V;IMP;FIN;ACT
rozwiązać	löser	rozwiązać	lösa	V;PFV;NFIN;ACT	V;IND;PRS;FIN;ACT
rozwiązać	lösa	rozwiązać	lösa	V;PFV;NFIN;ACT	V;IMP;FIN;ACT
ilustracje	illustrationer	ilustracja	illustration	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
wycofanie	uttag	wycofać	uttag	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;INDF;NEUT;SG
wycofanie	uttag	wycofać	uttag	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;INDF;NEUT;SG
wycofanie	utträde	wycofać	utträde	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;INDF;NEUT;SG
wycofanie	återkallande	wycofać	återkallande	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;INDF;NEUT;SG
fale	vågor	fala	våga	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
statut	stadga	statut	stadga	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
statut	stadga	statut	stadga	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
statut	stadgan	statut	stadga	N;NOM;MASC;SG	N;NOM;DEF;MASC+FEM;SG
strażnik	guardian	strażnik	guardian	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
strażnik	förmyndare	strażnik	förmyndare	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
strażnik	vakt	strażnik	vakt	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
dyplomatyczne	diplomatisk	dyplomatyczny	diplomatisk	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;MASC+FEM;SG
dyplomatyczne	diplomatiskt	dyplomatyczny	diplomatisk	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;NEUT;SG
częstotliwość	frekvensen	częstotliwość	frekvens	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
częstotliwość	frekvens	częstotliwość	frekvens	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
matematyka	matte	matematyka	matte	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
matematyka	matematik	matematyka	matematik	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
matematyka	matematik	matematyka	matematik	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
