men	ama	men	ama	CONJ	CONJ
sikkerhet	güvenliği	sikkerhet	güvenlik	N;INDF;NEUT;SG	N;NOM;SG;3
sikkerhet	emniyet	sikkerhet	emniyet	N;INDF;NEUT;SG	N;NOM;SG;3
sikkerhet	güvenlik	sikkerhet	güvenlik	N;INDF;NEUT;SG	N;NOM;SG;3
sikkerhet	emniyeti	sikkerhet	emniyet	N;INDF;NEUT;SG	N;ACC;SG;3
kjønn	cinsiyeti	kjønn	cinsiyet	N;INDF;NEUT;SG	N;NOM;SG;3
prøvde	denedi	prøve	dene	V;IND;PST;FIN	V;PFV;IND;SG;3;POS;PST
prøvde	denedim	prøve	dene	V;IND;PST;FIN	V;PFV;IND;SG;1;POS;PST
bedrifter	firmalar	bedrift	firma	N;INDF;FEM;PL	N;NOM;PL;3
bedrifter	şirketleri	bedrift	şirket	N;INDF;FEM;PL	N;ACC;PL;3
bedrifter	şirketler	bedrift	şirket	N;INDF;FEM;PL	N;NOM;PL;3
natt	gece	natt	gece	N;INDF;FEM;SG	N;NOM;SG;3
gammelt	yaşlı	gammel	yaşlı	ADJ;INDF;NEUT;SG	ADJ
marine	denizcilik	marin	denizcilik	N;INDF;MASC;SG	N;NOM;SG;3
innsjø	gol	innsjø	gol	N;INDF;MASC;SG	N;NOM;SG;3
innsjø	lake	innsjø	lake	N;INDF;MASC;SG	N;NOM;SG;3
innsjø	gölü	innsjø	göl	N;INDF;MASC;SG	N;ACC;SG;3
krysset	kavşak	kryss	kavşak	N;DEF;NEUT;SG	N;NOM;SG;3
forum	forumu	forum	foru	N;INDF;NEUT;SG	N;NOM;SG;3
kulturelle	kültürel	kulturell	kültürel	ADJ;PL	ADJ
kloster	manastırı	kloster	manastırı	N;INDF;NEUT;SG	N;ACC;SG;3
master	hocam	mast	hocam	N;INDF;FEM;SG	N;NOM;SG;3
produsere	üretme	produsere	üre	V;NFIN	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
korrekt	isabetli	korrekt	isabetli	ADJ;INDF;NEUT;SG	ADJ
bryter	güreşçi	bryte	güreşçi	N;INDF;NEUT;SG	N;NOM;SG;3
forstå	anlıyor	forstå	anla	V;NFIN	V;PROG;IND;SG;3;POS;INFM;PRS
forstå	anlamak	forstå	anla	V;NFIN	V;PFV;NOM;IND;POS;PRS;V.MSDR
forstå	anlayın	forstå	anla	V;NFIN	V;PFV;IMP;PL;2;POS;PRS
forstå	anlamak	forstå	anla	V;NFIN	V;PFV;NOM;IND;POS;PRS;V.MSDR
fart	sürat	fart	sürat	N;INDF;MASC;SG	N;NOM;SG;3
løse	çözmek	løse	çöz	V;NFIN	V;PFV;NOM;IND;POS;PRS;V.MSDR
frivillige	gönüllüler	frivillig	gönüllü	ADJ;PL	ADJ;NOM;PL;3
markert	işaretli	markert	işaretli	ADJ;INDF;NEUT;SG	ADJ
figurer	sayılar	figure	say	N;INDF;MASC;PL	N;NOM;PL;3
figurer	rakamlar	figure	rakam	N;INDF;MASC;PL	N;NOM;PL;3
figurer	şekiller	figure	şekil	N;INDF;MASC;PL	N;NOM;PL;3
beskytte	koruyor	beskytte	kor	V;NFIN	V;PROG;IND;SG;3;POS;INFM;PRS
beskytte	korunması	beskytte	korun	V;NFIN	V;PFV;NOM;IND;POS;PRS;V.MSDR
beskytte	korumak	beskytte	koru	V;NFIN	V;PFV;NOM;IND;POS;PRS;V.MSDR
beskytte	koruyun	beskytte	koru	V;NFIN	V;PFV;IMP;PL;2;POS;PRS
beskytte	korumak	beskytte	koru	V;NFIN	V;PFV;NOM;IND;POS;PRS;V.MSDR
designet	dizayn	designet	dizayn	N;DEF;NEUT;SG	N;NOM;SG;3
foundation	vakfı	foundation	vakıf	N;INDF;MASC;SG	N;ACC;SG;3
scene	sahnesi	scene	sahne	N;INDF;FEM;SG	N;NOM;SG;3
sender	gönderiliyor	sende	gönder	V;IND;PRS;FIN	V;PROG;IND;SG;3;POS;INFM;PRS;PASS
sender	gönderiyor	sende	gönder	V;IND;PRS;FIN	V;PROG;IND;SG;3;POS;INFM;PRS
sender	gönderiyorum	sende	gönder	V;IND;PRS;FIN	V;PROG;IND;SG;1;POS;INFM;PRS
avsnitt	paragraf	avsnitt	paragraf	N;INDF;NEUT;SG	N;NOM;SG;3
avsnitt	paragraf	avsnitt	paragraf	N;INDF;NEUT;SG	N;NOM;SG;3
treff	maç	treff	maç	N;INDF;NEUT;SG	N;NOM;SG;3
stjerner	yıldızlar	stjerne	yıl	N;INDF;FEM;PL	N;NOM;PL;3
stjerner	yıldızları	stjerne	yıldız	N;INDF;FEM;PL	N;NOM;PL;3
stemmene	sesleri	stemme	ses	N;DEF;FEM;PL	N;NOM;PL;3
stemmene	sesler	stemme	ses	N;DEF;FEM;PL	N;NOM;PL;3
medalje	madalya	medalje	madalya	N;INDF;MASC;SG	N;NOM;SG;3
medalje	madalyası	medalje	madalya	N;INDF;MASC;SG	N;NOM;SG;3
forsøker	deniyor	forsøke	de	V;IND;PRS;FIN	V;PROG;IND;SG;3;POS;INFM;PRS;PASS
forsøker	denemek	forsøke	de	V;IND;PRS;FIN	V;PFV;NOM;IND;POS;PRS;V.MSDR
list	listesi	list	liste	N;INDF;FEM;SG	N;NOM;SG;3
list	listeyi	list	liste	N;INDF;FEM;SG	N;ACC;SG;3
gratis	ücretsiz	gratis	ücretsiz	ADJ;INDF;NEUT;SG	ADJ
undersøkelser	anket	undersøkelse	anket	N;INDF;NEUT;SG	N;NOM;SG;3
fanger	mahkumlar	fange	mahkum	N;INDF;MASC;PL	N;NOM;PL;3
fanger	esirler	fange	esir	N;INDF;MASC;PL	N;NOM;PL;3
jobbe	çalışma	jobbe	çalış	V;NFIN	V;PFV;NOM;IND;POS;PRS;V.MSDR
jobbe	çalışmak	jobbe	çalış	V;NFIN	V;PFV;NOM;IND;POS;PRS;V.MSDR
mac	maç	mac	maç	N;INDF;NEUT;SG	N;NOM;SG;3
erfaring	deneyimi	erfaring	deney	N;INDF;FEM;SG	N;ACC;SG;3
grunner	sebepleri	grunn	sebep	N;INDF;FEM;PL	N;NOM;PL;3
grunner	nedenler	grunn	neden	N;INDF;FEM;PL	N;NOM;PL;3
grunner	sebepler	grunn	sebep	N;INDF;FEM;PL	N;NOM;PL;3
grunner	nedenleri	grunn	neden	N;INDF;FEM;PL	N;ACC;PL;3
kommandant	kumandan	kommandant	kumandan	N;INDF;MASC;SG	N;NOM;SG;3
aktiviteter	faaliyetler	aktiviteter	faaliyet	N;INDF;MASC;PL	N;NOM;PL;3
aktiviteter	etkinlikler	aktiviteter	etkinlik	N;INDF;MASC;PL	N;NOM;PL;3
aktiviteter	faaliyetleri	aktiviteter	faaliyet	N;INDF;MASC;PL	N;NOM;PL;3
aktiviteter	aktiviteler	aktiviteter	aktivite	N;INDF;MASC;PL	N;NOM;PL;3
utgaver	baskılar	utgave	baskı	N;INDF;FEM;PL	N;NOM;PL;3
administrator	yöneticisi	administrator	yönetici	N;INDF;MASC;SG	N;NOM;SG;3
hørte	duydum	høre	duy	V;IND;PST;FIN	V;PFV;IND;SG;1;POS;PST
muligheter	olasılıklar	muligheter	olasılık	N;INDF;FEM;PL	N;NOM;PL;3
muligheter	ihtimaller	muligheter	ihtimal	N;INDF;FEM;PL	N;NOM;PL;3
muligheter	olasılıkları	muligheter	olasılık	N;INDF;FEM;PL	N;NOM;PL;3
muligheter	olanaklar	muligheter	olanak	N;INDF;FEM;PL	N;NOM;PL;3
muligheter	fırsatlar	muligheter	fırsat	N;INDF;FEM;PL	N;NOM;PL;3
etternavn	soyadın	etternavn	soya	N;INDF;NEUT;SG	N;NOM;SG;3
dra	çekin	dra	çekin	V;IMP;FIN	V;PFV;IMP;PL;2;POS;PRS
dra	sürükle	dra	sürük	V;IMP;FIN	V;PFV;IMP;SG;2;POS;PRS
soldatene	askerler	soldat	asker	N;DEF;FEM;PL	N;NOM;PL;3
gjeldende	akıntı	gjeldende	akıntı	N;INDF;MASC;SG	N;NOM;SG;3
røtter	kökleri	røtte	kök	N;INDF;FEM;PL	N;NOM;PL;3
umulig	imkansız	umulig	imkânsız	ADJ;INDF;NEUT;SG	ADJ
umulig	imkânsız	umulig	imkınsız	ADJ;INDF;NEUT;SG	ADJ
sand	sand	sand	sand	N;INDF;MASC;SG	N;NOM;SG;3
central	merkezi	central	merkez	N;INDF;MASC;SG	N;ACC;SG;3
matematikk	matematik	matematikk	matematik	N;INDF;MASC;SG	N;NOM;SG;3
matematikk	matematik	matematikk	matematik	N;INDF;MASC;SG	N;NOM;SG;3
interesser	çıkarlarını	interesse	çıkar	N;INDF;FEM;PL	N;ACC;PL;3
initiativ	girişimi	initiativ	girişim	N;INDF;NEUT;SG	N;NOM;SG;3
rådgiver	danışmanı	rådgive	danışman	N;INDF;MASC;SG	N;NOM;SG;3
rådgiver	danışmanı	rådgive	danışman	N;INDF;MASC;SG	N;NOM;SG;3
lyd	sesi	lyd	ses	N;INDF;MASC;SG	N;NOM;SG;3
lyd	ses	lyd	ses	N;INDF;MASC;SG	N;NOM;SG;3
lyd	ses	lyd	ses	N;INDF;MASC;SG	N;NOM;SG;3
instrument	enstrüman	instrument	enstrüman	N;INDF;NEUT;SG	N;NOM;SG;3
tilhengere	taraftar	tilhengere	taraf	N;INDF;NEUT;SG	N;NOM;SG;3
tilhengere	takipçi	tilhengere	takipçi	N;INDF;NEUT;SG	N;NOM;SG;3
anlegg	tesisi	anlegg	tesi	N;INDF;NEUT;SG	N;NOM;SG;3
programmer	uygulamalar	programme	uygulama	N;INDF;FEM;PL	N;NOM;PL;3
programmer	uygulamaları	programme	uygulama	N;INDF;FEM;PL	N;NOM;PL;3
programmer	programlar	programme	program	N;INDF;FEM;PL	N;NOM;PL;3
programmer	programları	programme	program	N;INDF;FEM;PL	N;NOM;PL;3
programmer	programlar	programme	program	N;INDF;FEM;PL	N;NOM;PL;3
programmer	programları	programme	program	N;INDF;FEM;PL	N;NOM;PL;3
greve	greve	grave	grev	N;INDF;MASC;SG	N;DAT;SG;3
philip	philip	philip	phil	N;INDF;MASC;SG	N;NOM;SG;3
romaner	romanlar	roman	roman	N;INDF;MASC;PL	N;NOM;PL;3
nordmenn	norveçliler	nordmann	norveçli	N;INDF;MASC;PL	N;NOM;PL;3
opplag	dolaşımı	opplag	dolaş	N;INDF;NEUT;SG	N;NOM;SG;3
feltet	alanı	felt	alan	N;DEF;NEUT;SG	N;NOM;SG;3
ring	yüzük	ring	yüzük	N;INDF;MASC;SG	N;NOM;SG;3
academy	akademi	academy	akadem	N;INDF;MASC;SG	N;NOM;SG;3
academy	akademisi	academy	akadem	N;INDF;MASC;SG	N;NOM;SG;3
academy	akademide	academy	akadem	N;INDF;MASC;SG	N;ESS;SG;3
palomar	palomar	palom	palomar	N;INDF;MASC;SG	N;NOM;SG;3
fortellinger	hikâyeler	fortellinger	hikuye	N;INDF;FEM;PL	N;NOM;PL;3
fortellinger	haberler	fortellinger	haber	N;INDF;FEM;PL	N;NOM;PL;3
fortellinger	öyküler	fortellinger	öykü	N;INDF;FEM;PL	N;NOM;PL;3
fortellinger	hikayeler	fortellinger	hikaye	N;INDF;FEM;PL	N;NOM;PL;3
tanker	düşünceler	tanke	düşünce	N;INDF;FEM;PL	N;NOM;PL;3
tanker	düşünceleriniz	tanke	düşünce	N;INDF;FEM;PL	N;NOM;PL;3
generell	genel	generell	genel	ADJ;INDF;SG	ADJ
jakt	avcılık	jakt	avcılık	N;INDF;FEM;SG	N;NOM;SG;3
flyplass	havalimanı	flyplass	havaliman	N;INDF;MASC;SG	N;ACC;SG;3
flyplass	havaalanı	flyplass	havaalanı	N;INDF;MASC;SG	N;NOM;SG;3
student	öğrenci	student	öğrenci	N;INDF;MASC;SG	N;NOM;SG;3
championship	şampiyonası	championship	şampiyon	N;INDF;MASC;SG	N;NOM;SG;3
championship	şampiyonluk	championship	şampiyonluk	N;INDF;MASC;SG	N;NOM;SG;3
championship	şampiyona	championship	şampiyon	N;INDF;MASC;SG	N;DAT;SG;3
orgel	organı	orgel	organ	N;INDF;NEUT;SG	N;ACC;SG;3
minister	bakanı	minister	bakan	N;INDF;MASC;SG	N;NOM;SG;3
minister	bakanım	minister	bak	N;INDF;MASC;SG	N;NOM;SG;3
info	bilgi	info	bilgi	N;INDF;MASC;SG	N;NOM;SG;3
karakter	karakteri	karakter	karakteri	N;INDF;MASC;SG	N;ESS;SG;3
lady	hanımefendi	lady	hanımefendi	N;INDF;MASC;SG	N;NOM;SG;3
nøyaktig	isabetli	nøyaktig	isabetli	ADJ;INDF;NEUT;SG	ADJ
kvalifiserte	uygun	kvalifisere	uygun	ADJ;PL;V.PTCP	ADJ
drepe	öldürün	drepe	öl	V;NFIN	V;PFV;IMP;PL;2;POS;PRS
drepe	öldürün	drepe	öl	V;NFIN	V;PFV;IMP;PL;2;POS;PRS
hold	devam	hold	devam	N;INDF;NEUT;SG	N;NOM;SG;3
slår	vurmak	slå	vur	V;IND;PRS;FIN	V;PFV;NOM;IND;POS;PRS;V.MSDR
tårnet	tower	tårne	tower	N;DEF;NEUT;SG	N;NOM;SG;3
tårnet	kulesi	tårne	kule	N;DEF;NEUT;SG	N;NOM;SG;3
formet	şeklinde	form	şekil	N;DEF;NEUT;SG	N;ESS;SG;3
publiserte	gönderildi	publisere	gönder	V;IND;PST;FIN	V;PFV;IND;SG;3;POS;PST;PASS
publiserte	paylaşıldı	publisere	paylaş	V;IND;PST;FIN	V;PFV;IND;SG;3;POS;PST;PASS
publiserte	paylaştı	publisere	paylaş	V;IND;PST;FIN	V;PFV;IND;SG;3;POS;PST
publiserte	yayınlanmış	publisere	yayınla	V;IND;PST;FIN	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS
publiserte	yayınlandı	publisere	yayınla	V;IND;PST;FIN	V;PFV;IND;SG;3;POS;PST;PASS
publiserte	yayımlandı	publisere	yayımla	V;IND;PST;FIN	V;PFV;IND;SG;3;POS;PST;PASS
tilstand	devlet	tilstand	devlet	N;INDF;MASC;SG	N;NOM;SG;3
tilstand	durum	tilstand	durum	N;INDF;MASC;SG	N;NOM;SG;3
tilstand	durumu	tilstand	durum	N;INDF;MASC;SG	N;NOM;SG;3
handlinger	eylemler	handling	eylem	N;INDF;FEM;PL	N;NOM;PL;3
handlinger	eylemleri	handling	eylem	N;INDF;FEM;PL	N;ACC;PL;3
handlinger	hareketler	handling	hareket	N;INDF;FEM;PL	N;NOM;PL;3
hode	baş	hode	baş	N;INDF;MASC;SG	N;NOM;SG;3
hode	kafası	hode	kafa	N;INDF;MASC;SG	N;NOM;SG;3
fag	sınıflar	fag	sınıf	N;INDF;NEUT;PL	N;NOM;PL;3
fag	dersleri	fag	ders	N;INDF;NEUT;PL	N;NOM;PL;3
fag	sınıfları	fag	sınıf	N;INDF;NEUT;PL	N;NOM;PL;3
fag	dersler	fag	ders	N;INDF;NEUT;PL	N;NOM;PL;3
undersøkelse	anket	undersøkelse	anket	N;INDF;MASC;SG	N;NOM;SG;3
undersøkelse	anketi	undersøkelse	anket	N;INDF;MASC;SG	N;ACC;SG;3
undersøkelse	ankete	undersøkelse	anket	N;INDF;MASC;SG	N;NOM;SG;3
larver	tırtıllar	larve	tırtıl	N;INDF;FEM;PL	N;NOM;PL;3
larver	kurtçuklar	larve	kurtçuk	N;INDF;FEM;PL	N;NOM;PL;3
larver	kurtlar	larve	kurt	N;INDF;FEM;PL	N;NOM;PL;3
fiske	balıkçılık	fiske	balıkçılık	N;INDF;MASC;SG	N;NOM;SG;3
modeller	modeller	modeller	model	N;INDF;MASC;PL	N;NOM;PL;3
modeller	modelleri	modeller	model	N;INDF;MASC;PL	N;NOM;PL;3
modeller	mankenler	modeller	manken	N;INDF;MASC;PL	N;NOM;PL;3
emner	konular	emner	konu	N;INDF;MASC;PL	N;NOM;PL;3
emner	başlıklar	emner	başlık	N;INDF;MASC;PL	N;NOM;PL;3
emner	konuları	emner	konu	N;INDF;MASC;PL	N;ACC;PL;3
strand	sahilde	strand	sahilde	N;INDF;FEM;SG	N;ESS;SG;3
strand	beach	strand	beach	N;INDF;FEM;SG	N;NOM;SG;3
uavhengighet	bağımsızlığı	uavhengighet	bağımsızlık	N;INDF;FEM;SG	N;ACC;SG;3
uavhengighet	bağımsızlık	uavhengighet	bağımsızlık	N;INDF;FEM;SG	N;NOM;SG;3
discovery	discovery	discovery	discovery	N;INDF;MASC;SG	N;NOM;SG;3
stillehavet	pacific	stillehav	pacific	N;DEF;NEUT;SG	N;NOM;SG;3
gutter	oğlanlar	gutter	oğlan	N;INDF;FEM;PL	N;NOM;PL;3
gutter	çocuklar	gutter	çocuk	N;INDF;FEM;PL	N;NOM;PL;3
gutter	cocuklar	gutter	cocuk	N;INDF;FEM;PL	N;NOM;PL;3
gutter	çocuklar	gutter	çocuk	N;INDF;FEM;PL	N;NOM;PL;3
trafikk	trafik	trafikk	trafik	N;INDF;MASC;SG	N;NOM;SG;3
tilbud	teklif	tilbud	teklif	N;INDF;NEUT;SG	N;NOM;SG;3
tilbud	teklifi	tilbud	teklif	N;INDF;NEUT;SG	N;ACC;SG;3
tilbud	teklif	tilbud	teklif	N;INDF;NEUT;SG	N;NOM;SG;3
order	sipariş	ord	sipariş	N;INDF	N;NOM;SG;3
pennsylvania	pennsylvania	pennsylvania	pennsylvani	N;DEF;FEM;SG	N;NOM;SG;3
guide	rehberlik	guide	rehberlik	N;INDF;MASC;SG	N;NOM;SG;3
guide	rehberi	guide	rehber	N;INDF;MASC;SG	N;NOM;SG;3
guide	kılavuzu	guide	kılavuz	N;INDF;MASC;SG	N;ACC;SG;3
bidragsytere	katkıda	bidragsytere	katkı	N;INDF;NEUT;SG	N;ESS;SG;3
utgivelse	yayıncılık	utgivels	yayıncılık	N;INDF;MASC;SG	N;NOM;SG;3
metoder	yöntemleri	metode	yöntem	N;INDF;MASC;PL	N;NOM;PL;3
metoder	yöntemler	metode	yöntem	N;INDF;MASC;PL	N;NOM;PL;3
vers	ayet	vers	ayet	N;INDF;NEUT;SG	N;NOM;SG;3
båter	tekneler	båt	tekne	N;INDF;MASC;PL	N;NOM;PL;3
båter	gemiler	båt	gemi	N;INDF;MASC;PL	N;NOM;PL;3
båter	botlar	båt	bot	N;INDF;MASC;PL	N;NOM;PL;3
fine	güzel	fin	güzel	ADJ;PL	ADJ
elev	öğrenci	elev	öğrenci	N;INDF;MASC;SG	N;NOM;SG;3
istedenfor	yerine	istedenfor	yer	N;INDF;MASC;SG	N;DAT;SG;3
frihet	özgürlük	frih	özgürlük	N;INDF;MASC;SG	N;NOM;SG;3
frihet	özgürlüğü	frih	özgürlük	N;INDF;MASC;SG	N;ACC;SG;3
frihet	hürriyet	frih	hürriyet	N;INDF;MASC;SG	N;NOM;SG;3
forstår	anlıyor	forstå	anla	V;IND;PRS;FIN	V;PROG;IND;SG;3;POS;INFM;PRS
forstår	anlıyor	forstå	anla	V;IND;PRS;FIN	V;PROG;IND;SG;3;POS;INFM;PRS
forstår	anlamak	forstå	anla	V;IND;PRS;FIN	V;PFV;NOM;IND;POS;PRS;V.MSDR
regioner	bölgeler	regionere	bölge	N;INDF;MASC;PL	N;NOM;PL;3
regioner	bölgeleri	regionere	bölge	N;INDF;MASC;PL	N;ACC;PL;3
gruppene	gruplar	gruppe	grup	N;DEF;FEM;PL	N;NOM;PL;3
gruppene	grupları	gruppe	grup	N;DEF;FEM;PL	N;ACC;PL;3
undervisning	öğretmenlik	undervisning	öğretmenlik	N;INDF;FEM;SG	N;NOM;SG;3
undervisning	öğretim	undervisning	öğretim	N;INDF;FEM;SG	N;NOM;SG;3
skandinavia	iskandinavya	skandinavie	iskandinavya	N;DEF;FEM;SG	N;DAT;SG;3
henger	asmak	henger	as	V;IND;PRS;FIN	V;PFV;NOM;IND;POS;PRS;V.MSDR
henger	asılmak	henger	as	V;IND;PRS;FIN	V;PFV;NOM;IND;POS;PRS;V.MSDR;PASS
kommunikasjon	iletişim	kommunikasjon	iletiş	N;INDF;MASC;SG	N;NOM;SG;3
kommunikasjon	iletişim	kommunikasjon	iletiş	N;INDF;MASC;SG	N;NOM;SG;3
administrasjon	yönetimi	administrasjon	yönetim	N;INDF;MASC;SG	N;NOM;SG;3
barnet	çocuk	barn	çocuk	N;DEF;NEUT;SG	N;NOM;SG;3
barnet	çocuğum	barn	çocuk	N;DEF;NEUT;SG	N;NOM;SG;3
relevans	ilgisi	relevans	ilgi	N;INDF;MASC;SG	N;NOM;SG;3
debatt	münazara	debatt	münazar	N;INDF;MASC;SG	N;NOM;SG;3
debatt	müzakere	debatt	müzakere	N;INDF;MASC;SG	N;NOM;SG;3
månen	ay	måne	ay	N;DEF;MASC;SG	N;NOM;SG;3
månen	moon	måne	moon	N;DEF;MASC;SG	N;NOM;SG;3
tidene	zamanlar	tid	zaman	N;DEF;FEM;PL	N;NOM;PL;3
vitenskap	bilim	vitenskap	bilim	N;INDF;MASC;SG	N;NOM;SG;3
indikerer	gösteriyor	indikere	göster	V;IND;PRS;FIN	V;PROG;IND;SG;3;POS;INFM;PRS
herre	rabbim	herre	rabbi	N;INDF;MASC;SG	N;NOM;SG;3
herre	hocam	herre	hocam	N;INDF;MASC;SG	N;NOM;SG;3
story	hikaye	story	hika	N;INDF;MASC;SG	N;NOM;SG;3
krysser	geçmek	krysse	geç	V;IND;PRS;FIN	V;PFV;NOM;IND;POS;PRS;V.MSDR
regionale	bölgesel	regional	bölgesel	ADJ;PL	ADJ
dele	paylaşalım	dele	paylaş	V;NFIN	V;PFV;OPT;PL;1;POS;PRS
dele	paylaşın	dele	paylaş	V;NFIN	V;PFV;IMP;PL;2;POS;PRS
dele	paylaşma	dele	paylaş	V;NFIN	V;PFV;NOM;IND;POS;PRS;V.MSDR
håper	umarak	håpe	umarak	V;IND;PRS;FIN	V;PFV;IND;POS;PRS;V.CVB
håper	umuyor	håpe	um	V;IND;PRS;FIN	V;PROG;IND;SG;3;POS;INFM;PRS
fugler	kuşlar	fugle	kuş	N;INDF;MASC;PL	N;NOM;PL;3
årstall	randevu	årstall	randev	N;INDF;MASC;SG	N;NOM;SG;3
årstall	tarih	årstall	tarih	N;INDF;MASC;SG	N;NOM;SG;3
konkurrerte	yarıştı	konkurrere	yarış	V;IND;PST;FIN	V;PFV;IND;SG;3;POS;PST
kommentarer	yorumları	kommentar	yorum	N;INDF;FEM;PL	N;ACC;PL;3
kommentarer	yorumlar	kommentar	yorum	N;INDF;FEM;PL	N;NOM;PL;3
home	ev	home	ev	N;INDF;NEUT;SG	N;NOM;SG;3
home	evde	home	ev	N;INDF;NEUT;SG	N;ESS;SG;3
home	eve	home	ev	N;INDF;NEUT;SG	N;DAT;SG;3
home	evim	home	ev	N;INDF;NEUT;SG	N;NOM;SG;3
avdelinger	bölümler	avdeling	bölüm	N;INDF;FEM;PL	N;NOM;PL;3
tilpasset	adapte	tilpass	adap	N;DEF;NEUT;SG	N;ESS;SG;3
eksamen	sınav	eksamen	sınav	N;INDF;MASC;SG	N;NOM;SG;3
eksamen	muayene	eksamen	muayene	N;INDF;MASC;SG	N;NOM;SG;3
kommandør	kumandan	kommandør	kumandan	N;INDF;MASC;SG	N;NOM;SG;3
størrelsen	büyüklük	størrelse	büyüklük	N;DEF;MASC;SG	N;NOM;SG;3
størrelsen	boyu	størrelse	boy	N;DEF;MASC;SG	N;NOM;SG;3
innlegg	gönderiler	innlegg	gönder	N;INDF;NEUT;PL	N;NOM;PL;3
trengte	gerekliydi	trengje	gerekli	V;IND;PST;FIN	V;PFV;IND;SG;3;POS;PST
metode	yöntemi	metode	yöntem	N;INDF;MASC;SG	N;ACC;SG;3
metode	yöntem	metode	yöntem	N;INDF;MASC;SG	N;NOM;SG;3
grunnlegger	kurucusu	grunnlegg	kurucu	N;INDF;MASC;SG	N;NOM;SG;3
andel	paylaşım	andel	paylaşım	N;INDF;MASC;SG	N;NOM;SG;3
andel	paylaş	andel	paylaş	N;INDF;MASC;SG	N;INS;SG;3
høyden	yükseklik	høyd	yükseklik	N;DEF;MASC;SG	N;NOM;SG;3
høyden	yüksekliği	høyd	yükseklik	N;DEF;MASC;SG	N;ACC;SG;3
høyden	yükseklik	høyd	yükseklik	N;DEF;MASC;SG	N;NOM;SG;3
høyden	boyu	høyd	boy	N;DEF;MASC;SG	N;NOM;SG;3
stamme	kabilesi	stam	kabile	N;INDF;FEM;SG	N;NOM;SG;3
svømmer	yüzmek	svømme	yüz	V;IND;PRS;FIN	V;PFV;NOM;IND;POS;PRS;V.MSDR
svømmer	cankurtaran	svømme	cankurtar	V;IND;PRS;FIN	V;PFV;IND;POS;PRS;V.CVB;CAUS
verdier	değerler	verdi	değer	N;INDF;FEM;PL	N;NOM;PL;3
verdier	değerleri	verdi	değer	N;INDF;FEM;PL	N;NOM;PL;3
redusere	azaltmak	redusere	azal	V;NFIN	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
gjenstander	eşyalar	gjenstand	eşya	N;INDF;MASC;PL	N;NOM;PL;3
gjenstander	ürünler	gjenstand	ürün	N;INDF;MASC;PL	N;NOM;PL;3
gjenstander	nesneler	gjenstand	nesne	N;INDF;MASC;PL	N;NOM;PL;3
gjenstander	nesneleri	gjenstand	nesne	N;INDF;MASC;PL	N;ACC;PL;3
krepsdyr	kabuklular	krepsdyr	kabuklu	N;INDF;NEUT;PL	N;NOM;PL;3
canadisk	kanadalı	canadisk	kanadalı	N;INDF;MASC;SG	N;ESS;SG;3
news	haberler	new	haber	N	N;NOM;PL;3
news	haberleri	new	haber	N	N;NOM;PL;3
news	haber	new	haber	N	N;NOM;SG;3
queen	kraliçe	que	kraliçe	N;DEF;MASC;SG	N;NOM;SG;3
tårn	tower	tårn	tower	N;INDF;NEUT;SG	N;NOM;SG;3
tårn	kulesi	tårn	kule	N;INDF;NEUT;SG	N;NOM;SG;3
opprykk	tanıtımı	opprykk	tanıtım	N;INDF;MASC;SG	N;NOM;SG;3
passerer	geçiyor	passere	geç	V;IND;PRS;FIN	V;PROG;IND;SG;3;POS;INFM;PRS
systemer	sistemleri	system	sistem	N;INDF;MASC;PL	N;ACC;PL;3
systemer	sistemler	system	sistem	N;INDF;MASC;PL	N;NOM;PL;3
traktaten	antlaşması	traktat	antlaşma	N;DEF;MASC;SG	N;NOM;SG;3
oppdager	keşfetmek	oppdage	keşfet	V;IND;PRS;FIN	V;PFV;NOM;IND;POS;PRS;V.MSDR
oppdager	keşfetmek	oppdage	keşfet	V;IND;PRS;FIN	V;PFV;NOM;IND;POS;PRS;V.MSDR
østlandet	lehçesi	østland	lehçe	N;DEF;NEUT;SG	N;NOM;SG;3
internet	internet	intern	internet	N;DEF;NEUT;SG	N;NOM;SG;3
dokumenter	belgeler	dokumenter	belge	N;INDF;FEM;PL	N;NOM;PL;3
dokumenter	doktorlar	dokumenter	doktor	N;INDF;FEM;PL	N;NOM;PL;3
dokumenter	evraklar	dokumenter	evrak	N;INDF;FEM;PL	N;NOM;PL;3
dokumenter	belgeler	dokumenter	belge	N;INDF;FEM;PL	N;NOM;PL;3
medier	basında	medium	bas	N;INDF;MASC;SG	N;ESS;SG;3
steg	adımı	steg	adım	N;INDF;NEUT;SG	N;NOM;SG;3
landskap	manzara	landskap	manzara	N;INDF;NEUT;SG	N;NOM;SG;3
landskap	manzara	landskap	manzara	N;INDF;NEUT;SG	N;NOM;SG;3
kode	şifre	kode	şifre	N;INDF;MASC;SG	N;NOM;SG;3
evne	yetenek	evne	yetenek	N;INDF;FEM;SG	N;NOM;SG;3
evne	yeteneği	evne	yetenek	N;INDF;FEM;SG	N;NOM;SG;3
mangel	eksikliği	mangel	eksiklik	N;INDF;MASC;SG	N;NOM;SG;3
mangel	eksiklik	mangel	eksiklik	N;INDF;MASC;SG	N;NOM;SG;3
