분류	categoría	분류	categoría	N	N
먼지	terra	먼지	terra	N	N
손실	perda	손실	perda	N	N
손실	perdas	손실	perda	N	N
헬륨	helio	헬륨	helio	N	N
유니폼	uniforme	유니히	uniforme	N	N
북서쪽	noroeste	북서쪽	noroeste	N	N
강철	aceiro	강철	aceiro	N	N
강철	ferro	강철	ferro	N	N
강철	raís	강철	raes	N	N
보상	recompensa	보상	recompensa	N	N
가르쳐	ensinar	가르치+어	ensinar	V	V
가르쳐	ensinarche	가르치+어	ensinarche	V	V
제독	almirante	제독	almirante	N	N
잔디	herba	잔디	herba	N	N
결혼식	voda	결혼식	vodo	N	N
결혼식	matrimonio	결혼식	matrimonio	N	N
결혼식	noiva	결혼식	noiva	N	N
역학	dinámica	역학	dinámica	N	N
역학	dinámicas	역학	dinámica	N	N
어뢰	torpedos	어뢰	torpedo	N	N
정교한	sofisticado	정교+하+ㄴ	sofisticar	V	V
전시회	exposición	전시회	exposición	N	N
전시회	exposicións	전시회	exposición	N	N
반환	cambio	반환	cambio	N	N
반환	retorno	반환	retorno	N	N
진단	diagnóstico	진단	diagnóstico	N	N
진단	diagnose	진단	diagnose	N	N
윤리	ética	윤리	ética	N	N
방사선	radiación	방사선	radiación	N	N
근육	músculos	근육	músculo	N	N
근육	músculo	근육	músculo	N	N
세번째	terzo	세번+째	terzo	N	N
느리게	lento	느리+게	lento	ADJ	ADJ
느리게	lenta	느리+게	lento	ADJ	ADJ
느리게	lentos	느리+게	lento	ADJ	ADJ
느리게	tranquilo	느리+게	tranquilo	ADJ	ADJ
난민	refuxiados	난민	refuxiado	N	N
조화	harmonía	조화	harmonía	N	N
대포	canóns	대포	canón	N	N
대포	canón	대포	canón	N	N
대포	artillería	대포	artillería	N	N
쇼핑	tenda	쇼핑	tenda	N	N
쇼핑	delegados	쇼핑	delegado	N	N
쇼핑	compras	쇼핑	compra	N	N
용기	valor	용기	valor	N	N
용기	coraxe	용기	coraxe	N	N
용기	valentía	용기	valentía	N	N
용기	collóns	용기	collón	N	N
개입	participación	개입	participación	N	N
개입	implicación	개입	implicación	N	N
용량	capacidade	용량	capacidade	N	N
떨어지고	namorarse	떨어지+고	namorarse	V	V
떨어지고	caendo	떨어지+고	caendo	V	V
떨어지고	ardendo	떨어지+고	arder	V	V
우유	leite	우유	leite	N	N
예술적	artística	예술+적	artístico	N	N
모션	movemento	모션	movemento	N	N
휴대폰	teléfono	휴대폰	teléfono	N	N
승진	promoción	승진	promoción	N	N
승진	ascenso	승진	ascenso	N	N
섹스	sexo	섹스	sexo	N	N
묘지	cemiterio	묘지	cemiterio	N	N
면역	inmunes	면역	inmune	N	N
면역	inmune	면역	inmune	N	N
면역	inmunitario	면역	inmunitario	N	N
증상	síntomas	증상	síntoma	N	N
증상	síntoma	증상	síntoma	N	N
교육학	educación	교육학	educación	N	N
관점	perspectiva	관점	perspectiva	N	N
안보	seguridade	안보	seguridade	N	N
영혼	alma	영혼	alma	N	N
영혼	almas	영혼	alma	N	N
개체	obxecto	개체	obxecto	N	N
개체	obxectos	개체	obxecto	N	N
급성	aguda	급성	agudo	N	N
안개	néboa	안개	néboa	N	N
안개	brétema	안개	brétema	N	N
비스트	besta	비스트	besta	N	N
강연	charla	강연	charlar	N	N
대안	alternativa	대안	alternativa	N	N
창조	creación	창조	creación	N	N
이용자	consumidores	이용자	consumidor	N	N
학생들	estudantes	학생+들	estudantes	N	N
학생들	alumnos	학생+들	alumno	N	N
위협	ameazas	위협	ameaza	N	N
위협	ameaza	위협	ameaza	N	N
매장	almacéns	매장	almacén	N	N
매장	depósitos	매장	depósito	N	N
매장	provisións	매장	provisión	N	N
매장	tenda	매장	tenda	N	N
매장	almacéns	매장	almacén	N	N
매장	almacén	매장	almacén	N	N
생명체	organismo	생명체	organismo	N	N
생명체	criatura	생명체	criatura	N	N
트레이닝	formación	트레이닝	formación	N	N
트레이닝	adestramento	트레이닝	adestramento	N	N
폭행	asalto	폭행	asalto	N	N
설탕	azucre	설탕	azucrar	N	N
부패	corrupción	부패	corrupción	N	N
인자	factor	인자	factor	N	N
봉우리	picos	봉우리	pico	N	N
봉우리	xemelgos	봉우리	xemelgo	N	N
상호작용	interacción	상호+작용	interacción	N	N
상호작용	interaccións	상호+작용	interaccións	N	N
상호작용	cós	상호+작용	cós	N	N
본질적으로	basicamente	본질+적+으로	basicamente	ADV	ADV
본질적으로	esencialmente	본질+적+으로	esencial	ADV	ADV
걸스	ás	걸스	á	N	N
걸스	rapazas	걸스	rapaz	N	N
걸스	mozas	걸스	mozo	N	N
걸스	nenas	걸스	neno	N	N
혼란	confusión	혼란	confusión	N	N
혼란	confuso	혼란	confuso	N	N
소식	parte	소식	parte	N	N
소식	noticias	소식	noticia	N	N
소식	noticia	소식	noticia	N	N
소식	historia	소식	historia	N	N
소식	relato	소식	relato	N	N
소식	historias	소식	historia	N	N
세션	sesión	세션	sesión	N	N
반지	anel	반지	anel	N	N
반지	aneis	반지	aneis	N	N
여자친구	moza	여자+친구	mozo	N	N
주문	orde	주문	orde	N	N
주문	xiro	주문	xiro	N	N
주문	postal	주문	postal	N	N
주문	ordes	주문	orde	N	N
주문	orde	주문	orde	N	N
주문	encargos	주문	encargo	N	N
오염	contaminación	오염	contaminación	N	N
자세	postura	자세	postura	N	N
게시판	xunta	게시판	xunta	N	N
게시판	reunión	게시판	reunión	N	N
게시판	bordo	게시판	bordo	N	N
게시판	comida	게시판	comida	N	N
신발	zapatos	신발	zapato	N	N
신발	botas	신발	bota	N	N
신발	tenis	신발	tenis	N	N
신발	zapato	신발	zapato	N	N
토끼	coello	토끼	coello	N	N
기념관	día	기념관	día	N	N
기념관	caídos	기념관	caído	N	N
파시즘	fascismo	파시즘	fascismo	N	N
성분	ingredientes	성분	ingrediente	N	N
시트	sabas	시트	saber	N	N
지옥	inferno	지옥	inferno	N	N
지옥	demo	지옥	demo	N	N
지옥	cona	지옥	cona	N	N
고용	traballo	고용	traballo	N	N
체력	fortaleza	체력	fortalezar	N	N
체력	forzas	체력	forza	N	N
체력	forza	체력	forza	N	N
체력	saúde	체력	saúde	N	N
비난	culpa	비난	culpa	N	N
관객	audiencia	관객	audiencia	N	N
관객	auditorio	관객	auditorio	N	N
반군	rebelde	반군	rebeldar	N	N
반군	rebeldes	반군	rebelde	N	N
반군	rebeldes	반군	rebelde	N	N
절대적	absoluta	절대+적	absoluta	N	N
물체	obxectos	물체	obxecto	N	N
득표	votos	득표	voto	N	N
의약품	medicamentos	의약품	medicamento	N	N
의약품	fármacos	의약품	fármaco	N	N
의약품	drogas	의약품	droga	N	N
의약품	fármaco	의약품	fármaco	N	N
의약품	medicamento	의약품	medicamento	N	N
의약품	droga	의약품	droga	N	N
의약품	medicamentos	의약품	medicamento	N	N
신선한	descarado	신선+하+ㄴ	descarar	V	V
신선한	descarados	신선+하+ㄴ	descarar	V	V
신선한	cambiar	신선+하+ㄴ	cambiar	V	V
목재	madeira	목재	madeira	N	N
포커스	foco	포커스	foco	N	N
분배	distribución	분배	distribución	N	N
클럭	reloxo	클럭	reloxo	N	N
클럭	pé	클럭	pé	N	N
불화	lume	불화	lume	N	N
불화	fogo	불화	fogo	N	N
양성자	protóns	양성자	protón	N	N
핵융합	fusión	핵융합	fusión	N	N
핵융합	reactor	핵융합	reactor	N	N
부처	buda	부처	buda	N	N
모자	sombreiros	모자	sombreiro	N	N
모자	sombreiro	모자	sombreiro	N	N
모자	chapeu	모자	chapar	N	N
출산	luz	출산	luz	N	N
출산	nacemento	출산	nacemento	N	N
출산	orixe	출산	orixe	N	N
펌프	surtidor	펌프	surtidor	N	N
고모	tía	고모	tía	N	N
십대	adolescentes	십대	adolescente	N	N
설명해	explicar	설명+하+어	explicar	V	V
업계	industria	업계	industria	N	N
요인	factores	요인	factor	N	N
요인	factor	요인	factor	N	N
접촉	contacto	접촉	contacto	N	N
교도소	preso	교도소	preso	N	N
교도소	cadea	교도소	cadea	N	N
교도소	caldeiro	교도소	caldeiro	N	N
교도소	prisión	교도소	prisión	N	N
교도소	cadea	교도소	cadea	N	N
솔루션	solucións	솔루션	solución	N	N
솔루션	solución	솔루션	solución	N	N
솔루션	solución	솔루션	solución	N	N
솔루션	solucións	솔루션	solución	N	N
파업	folga	파업	folga	N	N
파업	ataque	파업	ataque	N	N
파업	folgas	파업	folga	N	N
우주론	cosmoloxía	우주론	cosmoloxía	N	N
과목	temas	과목	tema	N	N
과목	suxeitos	과목	suxeito	N	N
액세스	acceso	액세스	acceso	N	N
케이스	caso	케이스	caso	N	N
케이스	casos	케이스	caso	N	N
케이스	caixas	케이스	caixa	N	N
조각가	escultor	조각+가	escultor	N	N
모터	motoras	모터	motora	N	N
모터	motor	모터	motor	N	N
경향	tendencia	경향	tendencia	N	N
경향	tendencias	경향	tendencia	N	N
경향	tendencia	경향	tendencia	N	N
폭동	disturbios	폭동	disturbio	N	N
폭동	antidisturbios	폭동	antidisturbios	N	N
교통량	tráfico	교통량	tráfico	N	N
기념비	día	기념비	día	N	N
기념비	caídos	기념비	caído	N	N
기념비	monumentos	기념비	monumento	N	N
튜링	test	튜링	test	N	N
튜링	turing	튜링	turing	N	N
저주	maldito	저주	maldito	N	N
무죄	inocencia	무죄	inocencia	N	N
노출	impresión	노출	impresión	N	N
세균	bacterias	세균	bacteria	N	N
세균	xermes	세균	xerme	N	N
호르몬	hormona	호르몬	hormona	N	N
호르몬	hormonas	호르몬	hormona	N	N
기금	fondo	기금	fondo	N	N
진공	aspirador	진공	aspirador	N	N
진공	aspiradores	진공	aspirador	N	N
경사	sarxento	경사	sarxento	N	N
고래	baleas	고래	balea	N	N
고래	balea	고래	balea	N	N
채택	adopción	채택	adopción	N	N
팬텀	membro	팬텀	membro	N	N
팬텀	pantasma	팬텀	pantasma	N	N
팬텀	carreta	팬텀	carreta	N	N
행진	marzo	행진	marzo	N	N
행진	marcha	행진	marcha	N	N
행진	procesión	행진	procesión	N	N
행진	desfile	행진	desfile	N	N
티켓	billetes	티켓	billete	N	N
티켓	entradas	티켓	entrada	N	N
티켓	billete	티켓	billete	N	N
티켓	boleto	티켓	boleto	N	N
주차장	garaxe	주차장	garaxe	N	N
탄약	munición	탄약	munición	N	N
탄약	municións	탄약	munición	N	N
탄약	cartuchos	탄약	cartuchos	N	N
탄약	municións	탄약	munición	N	N
환영합니다	benvidos	환영+하+ㅂ니다	benvido	V	V
희생자	vítimas	희생자	vítima	N	N
희생자	vítima	희생자	vítima	N	N
읽는다	lin	읽+는다	lin	V	V
읽는다	ler	읽+는다	ler	V	V
책임자	policía	책임자	policía	N	N
책임자	axente	책임자	axente	N	N
객실	cabana	객실	cabanar	N	N
객실	cuartos	객실	cuarto	N	N
객실	salas	객실	sala	N	N
객실	habitacións	객실	habitación	N	N
무신론자	ateo	무신론자	ateo	N	N
위장	estómago	위장	estómago	N	N
사슬	cadeas	사슬	cadea	N	N
사슬	cadea	사슬	cadea	N	N
사슬	subministración	사슬	subministración	N	N
사슬	traballos	사슬	traballo	N	N
스탠드	pé	스탠드	pé	N	N
번개	lóstrego	번개	lóstrego	N	N
카테고리	categoría	카테고리	categoría	N	N
외과	cirurxía	외+과	cirurxía	N	N
사라져	desaparecer	사라지+어	desaparecer	V	V
처형	execución	처형	execución	N	N
이용하기	usamos	이용+하+기	usar	V	V
이용하기	usar	이용+하+기	usar	V	V
이용하기	usan	이용+하+기	usar	V	V
평론	críticas	평론	crítica	N	N
평론	crítica	평론	crítica	N	N
마술사	mago	마술사	mago	N	N
패닉	pánico	패닉	pánico	N	N
구멍	buraco	구멍	buraco	N	N
구멍	burato	구멍	burato	N	N
구멍	furado	구멍	furar	N	N
구멍	buratos	구멍	burato	N	N
구멍	buracos	구멍	buraco	N	N
비평	críticas	비평	crítica	N	N
비평	crítica	비평	crítica	N	N
공부	estudo	공부	estudo	N	N
공부	despacho	공부	despacho	N	N
공부	estudos	공부	estudo	N	N
공부	estudios	공부	estudio	N	N
공부	análises	공부	análise	N	N
공부	estudo	공부	estudo	N	N
갇혀	atrapado	갇히+어	atrapar	V	V
찾았다	atopei	찾+았+다	atopar	V	V
찾았다	atopamos	찾+았+다	atopar	V	V
찾았다	atoparon	찾+았+다	atopar	V	V
찾았다	atopou	찾+았+다	atopar	V	V
빠르다	rápido	빠르+다	rápido	ADJ	ADJ
분노	ira	분노	ir	N	N
분노	rabia	분노	rabia	N	N
분노	odio	분노	odio	N	N
지식인	coñecemento	지식인	coñecemento	N	N
지식인	coñecementos	지식인	coñecemento	N	N
유죄	culpábeis	유죄	culpábel	N	N
알겠습니다	vale	알+겠+습니다	valar	V	V
협박	ameazas	협박	ameaza	N	N
협박	chantaxe	협박	chantaxe	N	N
후방	fila	후방	fila	N	N
후방	parte	후방	parte	N	N
후방	traseira	후방	traseiro	N	N
지시	instrucións	지시	instrución	N	N
속력	velocidade	속력	velocidade	N	N
속력	rapidez	속력	rapidez	N	N
휴일	vacacións	휴일	vacación	N	N
도덕	moral	도덕	moral	N	N
도덕	vontade	도덕	vontade	N	N
지능	intelixencia	지능	intelixencia	N	N
평원	chaira	평원	chaira	N	N
평원	costa	평원	costa	N	N
평원	plano	평원	plano	N	N
평원	tenra	평원	tenra	N	N
아편	opio	아편	opio	N	N
만들었습니다	creamos	만들+었+습니다	crear	V	V
만들었습니다	creou	만들+었+습니다	crear	V	V
만들었습니다	creado	만들+었+습니다	crear	V	V
만들었습니다	creei	만들+었+습니다	crear	V	V
만들었습니다	creados	만들+었+습니다	crear	V	V
시작하기	comezar	시작+하+기	comezar	V	V
시작하기	empezar	시작+하+기	empezar	V	V
구별	diferenza	구별	diferenza	N	N
구별	distinción	구별	distinción	N	N
인격	personalidade	인격	personalidade	N	N
마스크	máscara	마스크	máscara	N	N
마스크	máscaras	마스크	máscara	N	N
상대적	parente	상대+적	parente	N	N
소득	ingresos	소득	ingreso	N	N
소득	ingreso	소득	ingreso	N	N
소득	renda	소득	renda	N	N
고통	sufrimento	고통	sufrimento	N	N
고통	dor	고통	dor	N	N
예약	cita	예약	cita	N	N
예약	reserva	예약	reserva	N	N
다양성	diversidade	다양성	diversidade	N	N
협업	colaboración	협업	colaboración	N	N
예제	exemplo	예제	exemplo	N	N
예제	exemplos	예제	exemplo	N	N
연설	charla	연설	charlar	N	N
연설	discurso	연설	discurso	N	N
연설	expresión	연설	expresión	N	N
점검	inspección	점검	inspección	N	N
점검	cheque	점검	cheque	N	N
강간	violación	강간	violación	N	N
감옥	preso	감옥	preso	N	N
감옥	cadea	감옥	cadea	N	N
감옥	caldeiro	감옥	caldeiro	N	N
감옥	prisión	감옥	prisión	N	N
감옥	cadea	감옥	cadea	N	N
어둠	escuridade	어둠	escuridade	N	N
어둠	noite	어둠	noite	N	N
어둠	escuridade	어둠	escuridade	N	N
스킬	habilidades	스키+ㄹ	habilidade	N	N
스킬	habilidade	스키+ㄹ	habilidade	N	N
상실	perda	상실	perda	N	N
어릴적	infancia	어릴+적	infancia	N	N
어릴적	infantís	어릴+적	infantil	N	N
어릴적	nenez	어릴+적	nenez	N	N
색깔	cores	색깔	cora	N	N
독서	lectura	독서	lectura	N	N
폭파	bombardeo	폭파	bombardeo	N	N
폭파	bombardeos	폭파	bombardeo	N	N
비행장	aeródromo	비행장	aeródromo	N	N
실현	conta	실현	conta	N	N
혁신	innovación	혁신	innovación	N	N
자연적으로	naturalmente	자연+적+으로	natural	ADV	ADV
소환	anel	소환	anel	N	N
백신	vacinas	백신	vacina	N	N
백신	das	백신	das	N	N
열이	febre	열+이	febre	N	N
사물	cousas	사물	cousa	N	N
레지스터	rexistro	레지스터	rexistro	N	N
팬들	ventiladores	팬+들	ventiladores	N	N
식별	identificación	식별	identificación	N	N
식별	documento	식별	documento	N	N
식별	identidade	식별	identidade	N	N
식별	identificalos	식별	identificalo	N	N
식별	identifiques	식별	identifique	N	N
녹화	disco	녹화	disco	N	N
슬픔	dor	슬픔	dor	N	N
슬픔	pena	슬픔	pena	N	N
슬픔	tristes	슬픔	triste	N	N
곡물	cultivos	곡물	cultivo	N	N
먹기	comer	먹+기	comer	V	V
먹기	comendo	먹+기	comer	V	V
먹기	comer	먹+기	comer	V	V
먹기	come	먹+기	comer	V	V
먹기	comen	먹+기	comer	V	V
남자친구	mozo	남자친구	mozo	N	N
보트	barcos	보트	barco	N	N
보트	barco	보트	barco	N	N
대출	préstamo	대출	préstamo	N	N
미녀	beleza	미녀	beleza	N	N
안경	lentes	안경	lente	N	N
안경	gafas	안경	gafo	N	N
안경	vasos	안경	vaso	N	N
문화유산	herdanza	문화유산	herdanza	N	N
연인들	amantes	연인+들	amante	N	N
입력합니다	entrar	입력+하+ㅂ니다	entrar	V	V
실력	habilidade	실력	habilidade	N	N
청구	cargos	청구	cargo	N	N
청구	cargo	청구	cargo	N	N
청구	mando	청구	mando	N	N
청구	cargos	청구	cargo	N	N
청구	carga	청구	carga	N	N
어휘	vocabulario	어휘	vocabulario	N	N
연금	pensión	연금	pensión	N	N
연금	pensións	연금	pensión	N	N
언급	mención	언급	mención	N	N
뮤지션	músico	뮤지션	músico	N	N
뮤지션	músicos	뮤지션	músico	N	N
컨텐츠	contido	컨텐츠	contido	N	N
공감	reaccións	공감	reacción	N	N
공감	reacción	공감	reacción	N	N
공감	empatía	공감	empatía	N	N
공감	reacción	공감	reacción	N	N
폭격	bombardeo	폭격	bombardeo	N	N
폭격	bombardeos	폭격	bombardeo	N	N
권위	autoridade	권위	autoridade	N	N
스트림	río	스트림	río	N	N
스트림	regato	스트림	regato	N	N
게재	entrega	게재	entrega	N	N
탑승	bordo	탑승	bordo	N	N
탑승	marcha	탑승	marcha	N	N
변이	variación	변+이	variación	N	N
정체성	identidade	정체성	identidade	N	N
희생	sacrificio	희생	sacrificio	N	N
유학생	estudantes	유학생	estudantes	N	N
유학생	alumnos	유학생	alumno	N	N
충격	choque	충격	choque	N	N
충격	asalto	충격	asalto	N	N
충격	conmoción	충격	conmoción	N	N
충격	electrochoques	충격	electrochoques	N	N
충격	shock	충격	shock	N	N
잠재적	potencial	잠재+적	potencial	N	N
가속	aceleración	가속	aceleración	N	N
쇼크	choque	쇼크	choque	N	N
쇼크	asalto	쇼크	asalto	N	N
쇼크	conmoción	쇼크	conmoción	N	N
쇼크	electrochoques	쇼크	electrochoques	N	N
단말기	aparello	단말기	aparello	N	N
단말기	dispositivo	단말기	dispositivo	N	N
단말기	historias	단말기	historia	N	N
단말기	mecanismo	단말기	mecanismo	N	N
묘사	descrición	묘사	descrición	N	N
논리학	lóxica	논리학	lóxica	N	N
손상	danos	손상	dano	N	N
손상	dano	손상	dano	N	N
호흡	respiro	호흡	respiro	N	N
호흡	alento	호흡	alento	N	N
호흡	respiración	호흡	respiración	N	N
호흡	folgos	호흡	folgo	N	N
호흡	tempo	호흡	tempo	N	N
침대	cama	침대	cama	N	N
휴식	resto	휴식	resto	N	N
휴식	descanso	휴식	descanso	N	N
학술지	revista	학술지	revista	N	N
해외로	fóra	해외+로	fóra	ADV	ADV
시체	corpo	시체	corpo	N	N
시체	cadáveres	시체	cadáveres	N	N
시체	cadáver	시체	cadáver	N	N
시체	corpo	시체	corpo	N	N
거미	goma	거미	goma	N	N
가축	gando	가축	gando	N	N
가축	vacas	가축	vaca	N	N
가축	gado	가축	gado	N	N
웨딩	voda	웨딩	vodo	N	N
웨딩	matrimonio	웨딩	matrimonio	N	N
웨딩	noiva	웨딩	noiva	N	N
상점	tenda	상점	tenda	N	N
상점	delegados	상점	delegado	N	N
상점	almacéns	상점	almacén	N	N
상점	depósitos	상점	depósito	N	N
상점	provisións	상점	provisión	N	N
상점	tenda	상점	tenda	N	N
상점	almacéns	상점	almacén	N	N
상점	almacén	상점	almacén	N	N
바꾸기	substituír	바꾸+기	substituír	V	V
바꾸기	cambiar	바꾸+기	cambiar	V	V
바꾸기	mudar	바꾸+기	mudar	V	V
말하기	falar	말하+기	falar	V	V
말하기	falando	말하+기	falar	V	V
말하기	falar	말하+기	falar	V	V
말하기	falamos	말하+기	falar	V	V
말하기	fala	말하+기	falar	V	V
말하기	fale	말하+기	fale	V	V
의자	cadeira	의자	cadeira	N	N
간격	distancia	간격	distancia	N	N
간격	déficits	간격	déficit	N	N
커플	par	커플	par	N	N
커플	dous	커플	dous	N	N
커플	parella	커플	parella	N	N
불안	ansiedade	불안	ansiedade	N	N
프린터	imprenta	프린터	imprentar	N	N
인문학	humanidades	인문학	humanidade	N	N
문구	texto	문구	texto	N	N
문구	mensaxe	문구	mensaxe	N	N
문구	mensaxes	문구	mensaxe	N	N
문구	frases	문구	frase	N	N
단층	culpa	단층	culpa	N	N
소실	desaparición	소실	desaparición	N	N
신용	tarxetas	신용	tarxeta	N	N
신용	crédito	신용	crédito	N	N
청소	limpeza	청소	limpeza	N	N
경관	policía	경관	policía	N	N
경관	axente	경관	axente	N	N
경관	paisaxe	경관	paisaxe	N	N
퍼텐셜	potencial	퍼텐셜	potencial	N	N
생각하기	penso	생각+하+기	penso	V	V
생각하기	pensar	생각+하+기	pensar	V	V
생각하기	creo	생각+하+기	creo	V	V
수용체	receptor	수용체	receptor	N	N
익숙한	familiarizados	익숙+하+ㄴ	familiarizar	V	V
익숙한	coñeces	익숙+하+ㄴ	coñecer	V	V
벨트	cinto	벨트	cinto	N	N
선구자	pioneiros	선구자	pioneiro	N	N
받았습니다	recibín	받+았+습니다	recibir	V	V
받았습니다	recibiron	받+았+습니다	recibir	V	V
받았습니다	recibimos	받+았+습니다	recibir	V	V
받았습니다	recibiu	받+았+습니다	recibir	V	V
증언	testemuña	증언	testemuña	N	N
증언	testemuña	증언	testemuña	N	N
축하	celebración	축하	celebración	N	N
네번째	acto	네+번+째	acto	N	N
네번째	catro	네+번+째	catro	N	N
네번째	infantaría	네+번+째	infantar	N	N
냉각	refrixeración	냉각	refrixeración	N	N
램프	lámpada	램프	lámpada	N	N
포격	bombardeo	포격	bombardeo	N	N
영화관	teatro	영화관	teatro	N	N
영화관	recinto	영화관	recinto	N	N
레지옹	lexión	레지옹	lexión	N	N
풀기	extraer	풀+기	extraer	V	V
풀기	extraen	풀+기	extraer	V	V
풀기	solucionar	풀+기	solucionar	V	V
풀기	resolver	풀+기	resolver	V	V
마스터즈	mestres	마스터즈	mestres	N	N
표본	mostra	표본	mostra	N	N
보내기	enviar	보내+기	enviar	V	V
가슴이	peito	가슴+이	peito	N	N
예언자	profetas	예언자	profeta	N	N
매력적인	encantado	매력+적+이+ㄴ	encantar	V	V
매력적인	querida	매력+적+이+ㄴ	querer	V	V
강좌	cursos	강좌	curso	N	N
복잡도	complexidade	복잡+도	complexidade	N	N
발명	invento	발명	invento	N	N
발명	invención	발명	invención	N	N
편견	prexuízos	편견	prexuízo	N	N
증인	testemuñas	증인	testemuña	N	N
증인	testemuña	증인	testemuña	N	N
응답하라	responder	응답+하+라	responder	V	V
부서	departamento	부서	departamento	N	N
부서	axentes	부서	axente	N	N
박해	opresión	박해	opresión	N	N
욕구	desexo	욕구	desexo	N	N
현명한	sabia	현명+하+ㄴ	sabia	V	V
장례	funeral	장례	funeral	N	N
장례	enterro	장례	enterro	N	N
정밀	precisión	정밀	precisión	N	N
에이전시	axencia	에이전시	axencia	N	N
떨어지지	caer	떨어지+지	caer	V	V
열정	entusiasmo	열정	entusiasmo	N	N
열정	paixón	열정	paixón	N	N
배경색	fondo	배경색	fondo	N	N
우울	depresión	우울	depresión	N	N
우울	deprimido	우울	deprimir	N	N
변동이	variación	변동+이	variación	N	N
장례식	funeral	장례식	funeral	N	N
장례식	enterro	장례식	enterro	N	N
해석학	análise	해석학	análise	N	N
소음	ruido	소음	ruido	N	N
소음	ruído	소음	ruído	N	N
공백	espacios	공백	espacio	N	N
공백	espazos	공백	espazo	N	N
갇힌	atrapado	갇히+ㄴ	atrapar	V	V
제조사	vendedor	제조사	vendedor	N	N
기저	base	기저	base	N	N
윤리학	ética	윤리학	ética	N	N
낚시	pesca	낚시	pesca	N	N
수익	beneficios	수익	beneficio	N	N
수익	ganancias	수익	ganancia	N	N
전구	lámpada	전구	lámpada	N	N
수명	esperanza	수명	esperanza	N	N
수명	vida	수명	vida	N	N
수명	lonxevidade	수명	lonxevidade	N	N
돌연변이	mutante	돌연변+이	mutante	N	N
돌연변이	mutación	돌연변+이	mutación	N	N
무신론	ateo	무신론	ateo	N	N
실험실	laboratorio	실험실	laboratorio	N	N
실험실	laboratorios	실험실	laboratorio	N	N
실험실	laboratorio	실험실	laboratorio	N	N
관광객	turistas	관광객	turista	N	N
재판소	suprema	재판소	suprema	N	N
재판소	tribunal	재판소	tribunal	N	N
재판소	xulgado	재판소	xulgado	N	N
재판소	corte	재판소	corte	N	N
상업용	anuncio	상업용	anuncio	N	N
수영장	piscinas	수영장	piscina	N	N
수영장	piscina	수영장	piscina	N	N
친구들이	amigos	친구+들+이	amigo	N	N
섹션	sección	섹션	sección	N	N
구문	frase	구문	frase	N	N
땅콩	noces	땅콩	noz	N	N
땅콩	tolo	땅콩	tolo	N	N
땅콩	cacahuetes	땅콩	cacahuetes	N	N
땅콩	cacahuete	땅콩	cacahuete	N	N
결제	pago	결제	pago	N	N
아름답다	fermoso	아름답+다	fermoso	ADJ	ADJ
아름답다	fermosa	아름답+다	fermosa	ADJ	ADJ
아름답다	precioso	아름답+다	precioso	ADJ	ADJ
아름답다	fermosas	아름답+다	fermosa	ADJ	ADJ
역설	paradoxo	역설	paradoxo	N	N
폐기물	lixo	폐기물	lixo	N	N
폐기물	residuos	폐기물	residuo	N	N
폐기물	perda	폐기물	perda	N	N
폐기물	tempo	폐기물	tempo	N	N
눈물이	bágoas	눈물+이	bágoa	N	N
눈물이	aburrimento	눈물+이	aburrimento	N	N
의사소통	comunicación	의사+소통	comunicación	N	N
충전	cargo	충전	cargo	N	N
충전	mando	충전	mando	N	N
충전	cargos	충전	cargo	N	N
충전	carga	충전	carga	N	N
존경하는	respectado	존경+하+는	respectar	V	V
쓸데없는	inútiles	쓸데없+는	inútil	ADJ	ADJ
쓸데없는	inútil	쓸데없+는	inútil	ADJ	ADJ
나뭇잎	marcha	나뭇잎	marcha	N	N
나뭇잎	follas	나뭇잎	folla	N	N
죄수	presos	죄수	preso	N	N
죄수	prisioneiros	죄수	prisioneiro	N	N
서킷	circuíto	서킷	circuíto	N	N
결정하기	decidir	결정+하+기	decidir	V	V
결정하기	decidimos	결정+하+기	decidir	V	V
결정하기	deciden	결정+하+기	decidir	V	V
결정하기	decido	결정+하+기	decidir	V	V
결정하기	decidirá	결정+하+기	decidir	V	V
결정하기	decide	결정+하+기	decidir	V	V
침묵	silencio	침묵	silencio	N	N
침묵	silencio	침묵	silencio	N	N
부등식	desigualdade	부등식	desigualdade	N	N
여자들	mulleres	여자+들	muller	N	N
융합	fusión	융합	fusión	N	N
융합	reactor	융합	reactor	N	N
비틀즈	beatles	비틀즈	beatle	N	N
장화	botas	장화	bota	N	N
공구	ferramenta	공구	ferramenta	N	N
공구	ferramentas	공구	ferramenta	N	N
일자리	traballos	일자리	traballo	N	N
일자리	traballo	일자리	traballo	N	N
유머	humor	유머	humor	N	N
빈곤	pobreza	빈곤	pobreza	N	N
생태계	ecosistema	생태계	ecosistema	N	N
생태계	ecosistemas	생태계	ecosistema	N	N
듀티	servizo	듀티	servizo	N	N
각도	ángulo	각도	ángulo	N	N
아들들	fillos	아들+들	fillo	N	N
아들들	mozos	아들+들	mozo	N	N
구두	zapato	구두	zapato	N	N
마스터스	mestres	마스터스	mestres	N	N
마스터스	mestre	마스터스	mestre	N	N
마스터스	máster	마스터스	máster	N	N
마스터스	dono	마스터스	dono	N	N
마스터스	propietario	마스터스	propietario	N	N
마스터스	patrón	마스터스	patrón	N	N
마스터스	señor	마스터스	señor	N	N
토양	chan	토양	chan	N	N
