com	med	com	med	ADP	ADP
copa	kopp	copa	kopp	N;FEM;SG	N;INDF;MASC;SG
copa	beger	copa	bege	N;FEM;SG	N;INDF;NEUT;SG
copa	cup	copa	cup	N;FEM;SG	N;INDF;NEUT;SG
posição	stilling	posição	stilling	N;FEM;SG	N;INDF;FEM;SG
posição	posisjon	posição	posisjon	N;FEM;SG	N;INDF;MASC;SG
internacional	internasjonalt	internacional	internasjonal	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
internacional	internasjonal	internacional	internasjonal	ADJ;MASC;SG	ADJ;INDF;SG
província	provins	província	provins	N;FEM;SG	N;INDF;MASC;SG
província	provinser	província	provinser	N;FEM;SG	N;INDF;MASC;SG
província	provinsen	província	provins	N;FEM;SG	N;DEF;MASC;SG
team	lag	team	lag	N;MASC;SG	N;INDF;NEUT;SG
team	laget	team	lag	N;MASC;SG	N;DEF;NEUT;SG
team	team	team	team	N;MASC;SG	N;INDF;NEUT;SG
países	landene	país	land	N;MASC;PL	N;DEF;FEM;PL
inglês	engelsk	inglês	engelsk	N;MASC;SG	N;INDF;MASC;SG
asteroide	asteroide	asteroider	asteroid	N;MASC;SG	N;INDF;MASC;SG
porque	fordi	porque	fordi	CONJ	CONJ
projeto	project	projeto	project	N;MASC;SG	N;INDF;NEUT;SG
projeto	prosjekt	projeto	prosjekt	N;MASC;SG	N;INDF;NEUT;SG
ordem	orden	ordem	orden	N;FEM;SG	N;INDF;MASC;SG
ordem	bestilling	ordem	bestilling	N;FEM;SG	N;INDF;FEM;SG
ordem	order	ordem	ord	N;FEM;SG	N;INDF
ordem	rekkefølge	ordem	rekkefølg	N;FEM;SG	N;INDF;MASC;SG
pai	far	pai	far	N;MASC;SG	N;INDF;MASC;SG
pai	fattern	pai	fattern	N;MASC;SG	N;INDF;MASC;SG
pai	pappa	pai	pappa	N;MASC;SG	N;INDF;MASC;SG
pai	daddy	pai	daddy	N;MASC;SG	N;INDF;SG
pai	pappa	pai	pappa	N;MASC;SG	N;INDF;MASC;SG
pai	far	pai	far	N;MASC;SG	N;INDF;MASC;SG
pai	fader	pai	fad	N;MASC;SG	N;INDF;FEM;SG
pai	father	pai	father	N;MASC;SG	N;INDF;MASC;SG
pai	pater	pai	pater	N;MASC;SG	N;INDF;MASC;SG
estádio	estadio	estádio	estadio	N;MASC;SG	N
estádio	estádio	estádio	estádio	N;MASC;SG	N;INDF;MASC;SG
estádio	stadion	estádio	stadion	N;MASC;SG	N;INDF;NEUT;SG
estádio	stadium	estádio	stadium	N;MASC;SG	N;INDF;NEUT;SG
partido	parti	partido	parti	N;MASC;SG	N;INDF;NEUT;SG
partido	fest	partido	fest	N;MASC;SG	N;INDF;MASC;SG
partido	feste	partido	feste	N;MASC;SG	N;INDF;NEUT;SG
partido	party	partido	party	N;MASC;SG	N;INDF;NEUT;SG
começou	begynte	começar	begynne	V;IND;SG;3;PST;FIN	V;IND;PST;FIN
começou	begynte	começar	begynne	V;IND;SG;3;PST;FIN	V;IND;PST;FIN
ilha	øya	ilha	øy	N;FEM;SG	N;DEF;FEM;SG
ilha	island	ilha	island	N;FEM;SG	N;INDF;NEUT;SG
ilha	øy	ilha	øy	N;FEM;SG	N;INDF;FEM;SG
ilha	isle	ilha	isle	N;FEM;SG	N
carreira	karriere	carreira	karriere	N;FEM;SG	N;INDF;FEM;SG
carreira	karrieren	carreira	karriere	N;FEM;SG	N;DEF;MASC;SG
carreira	karriere	carreira	karriere	N;FEM;SG	N;INDF;FEM;SG
campo	field	campo	field	N;MASC;SG	N;INDF;NEUT;SG
campo	feltet	campo	felt	N;MASC;SG	N;DEF;NEUT;SG
campo	felt	campo	felt	N;MASC;SG	N;INDF;NEUT;SG
campo	jorde	campo	jorde	N;MASC;SG	N;INDF;NEUT;SG
campo	leiren	campo	leir	N;MASC;SG	N;DEF;MASC;SG
campo	leirskole	campo	leirskole	N;MASC;SG	N;INDF;MASC;SG
campo	leir	campo	ly	N;MASC;SG	N;INDF;MASC;SG
campo	camp	campo	camp	N;MASC;SG	N;INDF;MASC;SG
campo	campo	campo	campo	N;MASC;SG	N;INDF;MASC;SG
placar	poeng	placar	poeng	N;MASC;SG	N;INDF;NEUT;SG
placar	score	placar	score	N;MASC;SG	N;INDF;NEUT;SG
placar	poengsum	placar	poengsum	N;MASC;SG	N;INDF;NEUT;SG
placar	snes	placar	snes	N;MASC;SG	N;INDF;MASC;SG
uso	bruken	uso	bruk	N;MASC;SG	N;DEF;MASC;SG
uso	bruk	uso	bruk	N;MASC;SG	N;INDF;MASC;SG
uso	bruken	uso	bruk	N;MASC;SG	N;DEF;MASC;SG
linha	strek	linha	strek	N;FEM;SG	N;INDF;MASC;SG
linha	linje	linha	linje	N;FEM;SG	N;INDF;FEM;SG
linha	line	linha	line	N;FEM;SG	N;INDF;FEM;SG
poder	kraft	poder	kraft	N;MASC;SG	N;INDF;FEM;SG
poder	makt	poder	makt	N;MASC;SG	N;INDF;FEM;SG
poder	strøm	poder	strøm	N;MASC;SG	N;INDF;MASC;SG
poder	power	poder	power	N;MASC;SG	N;INDF;NEUT;SG
reino	kingdom	reino	kingdom	N;MASC;SG	N;INDF;MASC;SG
reino	kongedømme	reino	kongedømme	N;MASC;SG	N;INDF;NEUT;SG
reino	riket	reino	rike	N;MASC;SG	N;DEF;NEUT;SG
grandes	large	grande	larg	N;MASC;PL	N
conta	kontoen	conta	konto	N;FEM;SG	N;DEF;MASC;SG
conta	konto	conta	konto	N;FEM;SG	N;INDF;MASC;SG
conta	brukerkonto	conta	brukerkonto	N;FEM;SG	N;INDF;NEUT;SG
volta	volta	volta	volta	N;FEM;SG	N;INDF;NEUT;SG
volta	back	volta	back	N;FEM;SG	N
vila	byen	vila	by	N;FEM;SG	N;DEF;MASC;SG
vila	by	vila	by	N;FEM;SG	N;INDF;MASC;SG
vila	landsby	vila	landsby	N;FEM;SG	N;INDF;MASC;SG
vila	village	vila	village	N;FEM;SG	N;INDF;MASC;SG
vila	bygda	vila	bygd	N;FEM;SG	N;DEF;FEM;SG
política	policy	política	policy	N;FEM;SG	N;INDF;NEUT;SG
política	politikk	política	politikk	N;FEM;SG	N;INDF;MASC;SG
comuna	gmina	comunar	gminne	N;FEM;SG	N;DEF;NEUT;SG
base	base	base	base	N;FEM;SG	N;INDF;MASC;SG
base	basen	base	base	N;FEM;SG	N;DEF;MASC;SG
base	grunnlag	base	grunnlag	N;FEM;SG	N;INDF;NEUT;SG
base	basis	base	basis	N;FEM;SG	N;INDF;MASC;SG
frança	frankrike	frança	frankrike	N;FEM;SG	N;INDF;NEUT;SG
frança	france	frança	france	N;FEM;SG	N
direito	jus	direito	jus	N;MASC;SG	N;INDF;FEM;SG
direito	loven	direito	lov	N;MASC;SG	N;DEF;MASC;SG
direito	lov	direito	lov	N;MASC;SG	N;INDF;FEM;SG
nem	verken	nem	verken	CONJ	CONJ
real	real	real	real	N;MASC;SG	N;INDF;MASC;SG
real	kongelig	real	kongelig	N;MASC;SG	N;INDF;MASC;SG
real	royal	real	royal	N;MASC;SG	N;INDF;MASC;SG
rede	net	rede	net	N;FEM;SG	N;INDF;MASC;SG
rede	netto	rede	netto	N;FEM;SG	N;INDF;FEM;SG
rede	nettverk	rede	nettverk	N;FEM;SG	N;INDF;NEUT;SG
rede	nettverket	rede	nettverk	N;FEM;SG	N;DEF;NEUT;SG
rede	network	rede	network	N;FEM;SG	N;INDF;MASC;SG
jpg	jpg	jpg	jpg	N;MASC;SG	N;INDF;MASC;SG
chamado	ringte	chamar	ringje	V;MASC;SG;V.PTCP	V;IND;PST;FIN
público	publikum	público	publikum	N;MASC;SG	N;INDF;NEUT;SG
público	publikummet	público	publikum	N;MASC;SG	N;DEF;NEUT;SG
fase	fase	fase	fase	N;FEM;SG	N;INDF;MASC;SG
pedro	peter	pedro	peter	N;MASC;SG	N;INDF;MASC;SG
lisboa	lisboa	lisboa	lisbo	N;FEM;SG	N;INDF;NEUT;SG
capital	kapital	capital	kapital	N;MASC;SG	N;INDF;MASC;SG
capital	capital	capital	capital	N;MASC;SG	N;INDF;NEUT;SG
capital	hovedstad	capital	hovedstad	N;MASC;SG	N;INDF;MASC;SG
ponto	prikk	ponto	prikk	N;MASC;SG	N;INDF;MASC;SG
ponto	poeng	ponto	poeng	N;MASC;SG	N;INDF;NEUT;SG
ponto	punkt	ponto	punkt	N;MASC;SG	N;INDF;NEUT;SG
ponto	point	ponto	poin	N;MASC;SG	N;INDF;MASC;SG
empresa	firma	empresa	firme	N;FEM;SG	N;INDF;NEUT;SG
empresa	selskap	empresa	selskap	N;FEM;SG	N;INDF;NEUT;SG
empresa	kompani	empresa	kompani	N;FEM;SG	N;INDF;NEUT;SG
empresa	bedrift	empresa	bedrift	N;FEM;SG	N;INDF;FEM;SG
empresa	enterprise	empresa	enterprise	N;FEM;SG	N;INDF;FEM;SG
single	single	single	single	N;MASC;SG	N;INDF;MASC;SG
single	singel	single	singel	N;MASC;SG	N;INDF;MASC;SG
corpo	body	corpo	body	N;MASC;SG	N
corpo	legeme	corpo	legeme	N;MASC;SG	N;INDF;NEUT;SG
corpo	kropp	corpo	kropp	N;MASC;SG	N;INDF;MASC;SG
corpo	kroppen	corpo	kropp	N;MASC;SG	N;DEF;MASC;SG
década	tiår	década	tiår	N;FEM;SG	N;INDF;NEUT;SG
divisão	divisjon	divisão	divisjon	N;FEM;SG	N;INDF;MASC;SG
relação	relasjon	relação	relasjon	N;FEM;SG	N;INDF;MASC;SG
relação	relasjon	relação	relasjon	N;FEM;SG	N;INDF;MASC;SG
relação	forholdet	relação	forhold	N;FEM;SG	N;DEF;NEUT;SG
relação	forhold	relação	forhold	N;FEM;SG	N;INDF;NEUT;SG
república	republikken	república	republikk	N;FEM;SG	N;DEF;MASC;SG
república	republikk	república	republikk	N;FEM;SG	N;INDF;MASC;SG
votação	avstemning	votação	avstemning	N;FEM;SG	N;INDF;FEM;SG
votação	stemme	votação	stemme	N;FEM;SG	N;INDF;FEM;SG
votação	stem	votação	stem	N;FEM;SG	N;INDF;MASC;SG
votação	avstemming	votação	avstemming	N;FEM;SG	N;INDF;FEM;SG
américa	amerika	américo	amerika	N;FEM;SG	N;INDF;MASC;SG
américa	america	américo	america	N;FEM;SG	N;INDF;MASC;SG
data	årstall	data	årstall	N;FEM;SG	N;INDF;MASC;SG
data	dato	data	dato	N;FEM;SG	N;INDF;MASC;SG
data	date	data	date	N;FEM;SG	N;INDF;MASC;SG
data	data	data	data	N;FEM;SG	N;INDF;NEUT;SG
agora	nå	agora	nå	ADV	ADV
condado	county	condar	county	N;MASC;SG	N;INDF;SG
condado	fylke	condar	fylke	N;MASC;SG	N;INDF;NEUT;SG
condado	hobsyssel	condar	hobsyssel	N;MASC;SG	N;INDF;MASC;SG
condado	shire	condar	shire	N;MASC;SG	N
desenvolvimento	utvikling	desenvolvimento	utvikling	N;MASC;SG	N;INDF;FEM;SG
mil	tusen	mil	tusen	NUM	NUM;PL
diretor	direktør	diretor	direktør	N;MASC;SG	N;INDF;MASC;SG
diretor	regissør	diretor	regissør	N;MASC;SG	N;INDF;MASC;SG
diretor	fengselsdirektør	diretor	fengselsdirektør	N;MASC;SG	N;INDF;MASC;SG
categoria	kategori	categoria	kategori	N;FEM;SG	N;INDF;MASC;SG
categoria	kategorien	categoria	kategori	N;FEM;SG	N;DEF;MASC;SG
cintura	midje	cintura	midje	N;FEM;SG	N;INDF;MASC;SG
cintura	midjen	cintura	midje	N;FEM;SG	N;INDF;MASC;SG
mar	mar	mar	mar	N;MASC;SG	N;INDF;MASC;SG
mar	sjøs	mar	sjøs	N;MASC;SG	N;INDF;MASC;SG
mar	sea	mar	seie	N;MASC;SG	N;INDF;MASC;SG
mar	hav	mar	hav	N;MASC;SG	N;INDF;NEUT;SG
mar	havet	mar	hav	N;MASC;SG	N;DEF;NEUT;SG
militar	militæret	militar	militær	N;MASC;SG	N;DEF;NEUT;SG
campeão	mester	campeão	mester	N;MASC;SG	N;INDF;MASC;SG
campeão	champ	campeão	champ	N;MASC;SG	N;INDF;SG
campeão	mester	campeão	mester	N;MASC;SG	N;INDF;MASC;SG
campeão	champion	campeão	champion	N;MASC;SG	N;INDF;SG
diz	sier	dizer	seie	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN
diz	seie	dizer	seie	V;IND;SG;3;PRS;FIN	V;NFIN
diz	sier	dizer	seie	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN
sucesso	vellykket	sucesso	vellykk	N;MASC;SG	N;DEF;NEUT;SG
sucesso	vellykkede	sucesso	vellykkede	N;MASC;SG	N;INDF;MASC;SG
sucesso	vellykket	sucesso	vellykk	N;MASC;SG	N;DEF;NEUT;SG
sucesso	suksessen	sucesso	suksess	N;MASC;SG	N;DEF;MASC;SG
sucesso	suksess	sucesso	suksess	N;MASC;SG	N;INDF;MASC;SG
francisco	francisco	francisco	francisco	N;MASC;SG	N
francisco	francis	francisco	francis	N;MASC;SG	N
original	originalt	original	original	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
original	opprinnelig	original	opprinnelig	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
original	original	original	original	ADJ;MASC;SG	ADJ;INDF;SG
comunidade	samveldet	comunidade	samveldet	N;FEM;SG	N;DEF;NEUT;SG
comunidade	fellesskap	comunidade	fellesskap	N;FEM;SG	N;INDF;NEUT;SG
comunidade	samfunnet	comunidade	samfunn	N;FEM;SG	N;DEF;NEUT;SG
comunidade	samfunn	comunidade	samfunn	N;FEM;SG	N;INDF;NEUT;SG
comunidade	fellesskapet	comunidade	fellesskap	N;FEM;SG	N;DEF;NEUT;SG
idade	åge	idade	åge	N;FEM;SG	N;INDF;MASC;SG
idade	age	idade	age	N;FEM;SG	N;INDF;MASC;SG
idade	alder	idade	alder	N;FEM;SG	N;INDF;MASC;SG
idade	alderen	idade	alder	N;FEM;SG	N;DEF;MASC;SG
portuguesa	portuguesa	portuguesa	portugurs	N;FEM;SG	N;INDF;MASC;SG
cinco	fem	cinco	fem	NUM	NUM;PL
maioria	flertall	maioria	flertall	N;FEM;SG	N;INDF;NEUT;SG
maioria	majoritet	maioria	majoritet	N;FEM;SG	N;INDF;MASC;SG
maioria	flertallet	maioria	flertall	N;FEM;SG	N;DEF;NEUT;SG
recebeu	mottok	receber	motta	V;IND;SG;3;PST;FIN	V;IND;PST;FIN
média	gjennomsnittet	média	gjennomsnitt	N;FEM;SG	N;DEF;NEUT;SG
média	gjennomsnitt	média	gjennomsnitt	N;FEM;SG	N;INDF;NEUT;SG
média	gjennomsnittlig	média	gjennomsnittlig	N;FEM;SG	N;INDF;MASC;SG
média	medium	média	medium	N;FEM;SG	N;INDF;NEUT;SG
média	middels	média	middels	N;FEM;SG	N;INDF;MASC;SG
média	avg	média	avg	N;FEM;SG	N
média	mean	média	mean	N;FEM;SG	N
departamento	avdeling	departamento	avdeling	N;MASC;SG	N;INDF;FEM;SG
departamento	department	departamento	department	N;MASC;SG	N;INDF;NEUT;SG
departamento	departement	departamento	departement	N;MASC;SG	N;INDF;NEUT;SG
quase	nesten	quase	nesten	ADV	ADV
quase	nesten	quase	nesten	ADV	ADV
boa	flink	bom	flink	ADJ;FEM;SG	ADJ;INDF;SG
boa	godt	bom	god	ADJ;FEM;SG	ADJ;INDF;NEUT;SG
boa	dyktig	bom	dyktig	ADJ;FEM;SG	ADJ;INDF;SG
boa	god	bom	god	ADJ;FEM;SG	ADJ;INDF;SG
boa	bra	bom	bra	ADJ;FEM;SG	ADJ;INDF;NEUT;SG
boa	fin	bom	fin	ADJ;FEM;SG	ADJ;INDF;SG
boa	fint	bom	fin	ADJ;FEM;SG	ADJ;INDF;NEUT;SG
processo	prosess	processo	prosess	N;MASC;SG	N;INDF;MASC;SG
processo	prosessen	processo	prosess	N;MASC;SG	N;DEF;MASC;SG
último	siste	último	sist	ADJ;MASC;SG	ADJ;DEF;SG
bom	flink	bom	flink	ADJ;MASC;SG	ADJ;INDF;SG
bom	godt	bom	god	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
bom	dyktig	bom	dyktig	ADJ;MASC;SG	ADJ;INDF;SG
bom	god	bom	god	ADJ;MASC;SG	ADJ;INDF;SG
bom	bra	bom	bra	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
bom	fin	bom	fin	ADJ;MASC;SG	ADJ;INDF;SG
bom	fint	bom	fin	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
milhões	millioner	milhão	million	N;MASC;PL	N;INDF;MASC;PL
rock	bergart	rock	bergar	N;MASC;SG	N;INDF;MASC;SG
rock	stein	rock	stein	N;MASC;SG	N;INDF;MASC;SG
rock	rock	rock	rock	N;MASC;SG	N;INDF;MASC;SG
arte	art	arte	art	N;FEM;SG	N;INDF;MASC;SG
arte	kunst	arte	kunst	N;FEM;SG	N;INDF;FEM;SG
lei	jus	lei	jus	N;FEM;SG	N;INDF;FEM;SG
lei	loven	lei	lov	N;FEM;SG	N;DEF;MASC;SG
lei	lov	lei	lov	N;FEM;SG	N;INDF;FEM;SG
importante	viktig	importante	viktig	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
central	central	central	central	N;FEM;SG	N;INDF;MASC;SG
língua	tunga	língua	tunge	N;FEM;SG	N;DEF;FEM;SG
língua	språk	língua	språk	N;FEM;SG	N;INDF;NEUT;SG
sede	tørst	sede	tørst	N;FEM;SG	N;INDF;MASC;SG
sede	tørste	sede	tørst	N;FEM;SG	N;INDF;MASC;SG
sede	tørst	sede	tørst	N;FEM;SG	N;INDF;MASC;SG
sede	hovedkvarteret	sede	hovedkvarter	N;FEM;SG	N;DEF;NEUT;SG
sede	hovedkvarter	sede	hovedkvart	N;FEM;SG	N;INDF;NEUT;SG
pontos	prikker	ponto	prikke	N;MASC;PL	N;INDF;FEM;PL
pontos	punkter	ponto	punkter	N;MASC;PL	N;INDF;FEM;PL
costa	costa	costa	coste	N;FEM;SG	N
costa	kyst	costa	kyst	N;FEM;SG	N;INDF;NEUT;SG
costa	kysten	costa	kyst	N;FEM;SG	N;DEF;MASC;SG
costa	coast	costa	co	N;FEM;SG	N
origem	opprinnelse	origem	opprinnelse	N;FEM;SG	N;INDF;MASC;SG
origem	opphav	origem	opphav	N;FEM;SG	N;INDF;NEUT;SG
origem	kilde	origem	kild	N;FEM;SG	N;INDF;MASC;SG
exército	army	exército	army	N;MASC;SG	N
exército	hær	exército	hær	N;MASC;SG	N;INDF;MASC;SG
exército	hæren	exército	hær	N;MASC;SG	N;DEF;MASC;SG
exército	armé	exército	armé	N;MASC;SG	N;INDF;MASC;SG
santo	santo	santo	santo	N;MASC;SG	N;INDF;NEUT;SG
santo	helgen	santo	helg	N;MASC;SG	N;INDF;MASC;SG
santo	saint	santo	sain	N;MASC;SG	N;INDF;NEUT;SG
santo	fy	santo	fy	N;MASC;SG	N;INDF;MASC;SG
santo	hellig	santo	hellig	N;MASC;SG	N;INDF;MASC;SG
ouro	golden	ouro	gold	N;MASC;SG	N;DEF;MASC;SG
ouro	gyllen	ouro	gyll	N;MASC;SG	N;INDF;MASC;SG
ouro	gyllent	ouro	gyllent	N;MASC;SG	N;INDF;NEUT;SG
ouro	gull	ouro	gull	N;MASC;SG	N;INDF;NEUT;SG
federal	føderalt	federal	føderal	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
federal	føderal	federal	føderal	ADJ;MASC;SG	ADJ;INDF;SG
texto	tekst	texto	tekst	N;MASC;SG	N;INDF;FEM;SG
texto	teksten	texto	tekst	N;MASC;SG	N;DEF;MASC;SG
membros	lemmene	membro	lemme	N;MASC;PL	N;DEF;FEM;PL
membros	lemmer	membro	lemme	N;MASC;PL	N;INDF;MASC;PL
membros	medlemmer	membro	medlem	N;MASC;PL	N;INDF;MASC;PL
membros	medlemmene	membro	medlem	N;MASC;PL	N;DEF;MASC;PL
membros	medlemer	membro	medlem	N;MASC;PL	N;INDF;MASC;PL
altura	høyden	altura	høyd	N;FEM;SG	N;DEF;MASC;SG
altura	høyde	altura	høyde	N;FEM;SG	N;INDF;MASC;SG
cor	farge	cor	farge	N;FEM;SG	N;INDF;MASC;SG
cor	farge	cor	farge	N;FEM;SG	N;INDF;MASC;SG
cor	cor	cor	cor	N;FEM;SG	N
direção	retning	direção	retning	N;FEM;SG	N;INDF;FEM;SG
direção	retningen	direção	retning	N;FEM;SG	N;DEF;MASC;SG
nível	niva	nível	niv	N;MASC;SG	N;INDF;NEUT;SG
nível	nivå	nível	nivå	N;MASC;SG	N;INDF;NEUT;SG
nível	nivået	nível	nivå	N;MASC;SG	N;DEF;NEUT;SG
nível	level	nível	level	N;MASC;SG	N;INDF;MASC;SG
imagem	bildet	imagem	bilde	N;FEM;SG	N;DEF;NEUT;SG
imagem	bilde	imagem	bilde	N;FEM;SG	N;INDF;NEUT;SG
imagem	bildet	imagem	bilde	N;FEM;SG	N;DEF;NEUT;SG
imagem	bilde	imagem	bilde	N;FEM;SG	N;INDF;NEUT;SG
usuário	brukeren	usuário	bruker	N;MASC;SG	N;DEF;MASC;SG
diferentes	ulike	diferente	ulik	ADJ;MASC;PL	ADJ;PL
diferentes	forskjellige	diferente	forskjellig	ADJ;MASC;PL	ADJ;PL
homem	mannfolk	homem	mannfolk	N;MASC;SG	N;INDF;NEUT;SG
homem	mannen	homem	mann	N;MASC;SG	N;DEF;MASC;SG
homem	mann	homem	mann	N;MASC;SG	N;INDF;MASC;SG
conhecida	kjent	conhecido	kjent	ADJ;FEM;SG	ADJ;INDF;NEUT;SG
criação	skapelsen	criação	skapelse	N;FEM;SG	N;DEF;MASC;SG
criação	oppretting	criação	oppretting	N;FEM;SG	N;INDF;FEM;SG
criação	skapning	criação	skapning	N;FEM;SG	N;INDF;MASC;SG
criação	skaperverk	criação	skaperverk	N;FEM;SG	N;INDF;NEUT;SG
criação	skapelse	criação	skapelse	N;FEM;SG	N;INDF;MASC;SG
criação	opprettelse	criação	opprettelse	N;FEM;SG	N;INDF;MASC;SG
criação	oppretting	criação	oppretting	N;FEM;SG	N;INDF;FEM;SG
criação	oppretter	criação	oppretter	N;FEM;SG	N;INDF;MASC;SG
silva	silva	silva	silv	N;MASC;SG	N;INDF;MASC;SG
silva	smith	silva	smith	N;MASC;SG	N;INDF;MASC;SG
construção	bygningen	construção	bygning	N;FEM;SG	N;DEF;MASC;SG
construção	building	construção	building	N;FEM;SG	N;INDF;FEM;SG
construção	bygge	construção	bygge	N;FEM;SG	N;INDF;NEUT;SG
construção	bygning	construção	bygning	N;FEM;SG	N;INDF;MASC;SG
construção	bygging	construção	bygging	N;FEM;SG	N;INDF;FEM;SG
construção	konstruksjon	construção	konstruksjon	N;FEM;SG	N;INDF;MASC;SG
televisão	tv	televisão	tv	N;FEM;SG	N;INDF;MASC;SG
televisão	fjernsyn	televisão	fjernsyn	N;FEM;SG	N;INDF;NEUT;SG
social	sosialt	social	sosial	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
social	sosial	social	sosial	ADJ;MASC;SG	ADJ;INDF;SG
revista	ukeblad	revista	ukeblad	N;FEM;SG	N;INDF;NEUT;SG
revista	blad	revista	blad	N;FEM;SG	N;INDF;NEUT;SG
revista	magasin	revista	magasin	N;FEM;SG	N;INDF;NEUT;SG
vitória	vinner	vitória	vinne	N;FEM;SG	N;INDF;MASC;SG
vitória	win	vitória	win	N;FEM;SG	N
vitória	vitória	vitória	vitpri	N;FEM;SG	N;INDF;MASC;SG
vitória	seieren	vitória	seier	N;FEM;SG	N;DEF;MASC;SG
vitória	victory	vitória	victory	N;FEM;SG	N
vitória	victoria	vitória	victorie	N;FEM;SG	N;INDF;MASC;SG
união	union	união	union	N;FEM;SG	N;INDF;MASC;SG
união	fagforening	união	fagforening	N;FEM;SG	N;INDF;FEM;SG
união	unionen	união	union	N;FEM;SG	N;DEF;MASC;SG
união	união	união	união	N;FEM;SG	N;INDF;MASC;SG
cultura	kulturen	cultura	kultur	N;FEM;SG	N;DEF;MASC;SG
cultura	kultur	cultura	kultur	N;FEM;SG	N;INDF;MASC;SG
político	politiker	político	politiker	N;MASC;SG	N;INDF;MASC;SG
canal	canal	canal	canal	N;MASC;SG	N;INDF;MASC;SG
canal	kanal	canal	kanal	N;MASC;SG	N;INDF;MASC;SG
canal	channel	canal	channel	N;MASC;SG	N;INDF;MASC;SG
canal	kanalen	canal	kanal	N;MASC;SG	N;DEF;MASC;SG
http	http	http	http	N;MASC;SG	N;INDF;MASC;SG
papel	paper	papel	paper	N;MASC;SG	N;INDF;MASC;SG
papel	papir	papel	papir	N;MASC;SG	N;INDF;NEUT;SG
papel	rolle	papel	rolle	N;MASC;SG	N;INDF;FEM;SG
força	styrke	força	styrke	N;FEM;SG	N;INDF;MASC;SG
força	styrken	força	styrke	N;FEM;SG	N;DEF;MASC;SG
força	kraft	força	kraft	N;FEM;SG	N;INDF;FEM;SG
força	force	força	force	N;FEM;SG	N;INDF
força	kraften	força	kraft	N;FEM;SG	N;DEF;MASC;SG
lançamento	frigi	lançamento	frigi	N;MASC;SG	N;INDF;NEUT;SG
lançamento	slipp	lançamento	slipp	N;MASC;SG	N;INDF;MASC;SG
lançamento	løslatelse	lançamento	løslatels	N;MASC;SG	N;INDF;MASC;SG
lançamento	lansering	lançamento	lansering	N;MASC;SG	N;INDF;FEM;SG
lançamento	lansering	lançamento	lansering	N;MASC;SG	N;INDF;FEM;SG
lançamento	utskyting	lançamento	utskyting	N;MASC;SG	N;INDF;FEM;SG
lançamento	lanser	lançamento	lanse	N;MASC;SG	N;INDF;MASC;SG
personagem	karakter	personagem	karakter	N;MASC;SG	N;INDF;MASC;SG
personagem	rollefigur	personagem	rollefigur	N;MASC;SG	N;INDF;MASC;SG
estilo	stil	estilo	stil	N;MASC;SG	N;INDF;MASC;SG
prêmio	premie	prêmio	premie	N;MASC;SG	N;INDF;MASC;SG
prêmio	utmerkelse	prêmio	utmerkelse	N;MASC;SG	N;INDF;MASC;SG
prêmio	award	prêmio	award	N;MASC;SG	N;INDF;MASC;SG
território	territoriet	território	territorium	N;MASC;SG	N;DEF;NEUT;SG
território	territorium	território	territorium	N;MASC;SG	N;INDF;NEUT;SG
world	verdens	world	verd	N;MASC;SG	N;GEN;DEF;MASC;SG
world	world	world	world	N;MASC;SG	N
mãe	mor	mãe	mor	N;FEM;SG	N;INDF;FEM;SG
mãe	mamma	mãe	mamma	N;FEM;SG	N;INDF;MASC;SG
mãe	mor	mãe	mor	N;FEM;SG	N;INDF;FEM;SG
mãe	moder	mãe	moder	N;FEM;SG	N;INDF;MASC;SG
mãe	mother	mãe	mothe	N;FEM;SG	N;INDF;NEUT;SG
mãe	mamma	mãe	mamma	N;FEM;SG	N;INDF;MASC;SG
europa	europe	europa	europe	N;FEM;SG	N;INDF;MASC;SG
europa	europa	europa	europa	N;FEM;SG	N;DEF;NEUT;SG
europa	europa	europa	europa	N;FEM;SG	N;DEF;NEUT;SG
existe	eksisterer	existir	eksistere	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN
nunca	aldri	nunca	aldri	ADV	ADV
movimento	motion	movimento	motion	N;MASC;SG	N;INDF;MASC;SG
movimento	bevegelse	movimento	bevegelse	N;MASC;SG	N;INDF;MASC;SG
movimento	bevegelse	movimento	bevegelse	N;MASC;SG	N;INDF;MASC;SG
movimento	movement	movimento	movement	N;MASC;SG	N;INDF;NEUT;SG
santos	helgener	santo	helgener	N;MASC;PL	N;INDF;MASC;PL
pessoa	person	pessoa	person	N;FEM;SG	N;INDF;MASC;SG
pessoa	personen	pessoa	person	N;FEM;SG	N;DEF;MASC;SG
fato	faktum	fato	faktum	N;MASC;SG	N;INDF;NEUT;SG
fato	fact	fato	fact	N;MASC;SG	N
fato	drakta	fato	drakte	N;MASC;SG	N;DEF;FEM;SG
