структурні	estructurales	структурний	estructural	ADJ;NOM;PL	ADJ;PL
воїн	guerrero	воїн	guerrero	N;ANIM;NOM;MASC;SG	N;MASC;SG
хата	treehouse	хата	treehouse	N;INAN;NOM;FEM;SG	N
духовні	espirituales	духовний	espiritual	ADJ;NOM;PL	ADJ;PL
розробник	promotor	розробник	promotor	N;ANIM;NOM;MASC;SG	N;MASC;SG
розробник	desarrollador	розробник	desarrollador	N;ANIM;NOM;MASC;SG	N;MASC;SG
шостий	sexto	шостий	sexto	ADJ;NOM;MASC;SG	ADJ;MASC;SG
шостий	sexta	шостий	sexto	ADJ;NOM;MASC;SG	ADJ;FEM;SG
вісь	eje	вісь	eje	N;INAN;NOM;FEM;SG	N;MASC;SG
єврейська	judía	єврейський	judío	ADJ;NOM;FEM;SG	ADJ;FEM;SG
податок	fiscalidad	податок	fiscalidad	N;INAN;NOM;MASC;SG	N;FEM;SG
податок	tributación	податок	tributación	N;INAN;NOM;MASC;SG	N;FEM;SG
прокурора	abogada	прокурор	abogada	N;ANIM;ACC;MASC;SG	N;FEM;SG
прокурора	abogado	прокурор	abogado	N;ANIM;ACC;MASC;SG	N;MASC;SG
прокурора	procurador	прокурор	procurador	N;ANIM;ACC;MASC;SG	N;MASC;SG
прокурора	fiscal	прокурор	fiscal	N;ANIM;ACC;MASC;SG	N;SG
прокурора	fiscalía	прокурор	fiscalía	N;ANIM;ACC;MASC;SG	N;FEM;SG
прокурора	procurador	прокурор	procurador	N;ANIM;ACC;MASC;SG	N;MASC;SG
рядка	línea	рядок	línea	N;INAN;GEN;MASC;SG	N;FEM;SG
рядка	linea	рядок	linea	N;INAN;GEN;MASC;SG	N;FEM;SG
сталін	stalin	сталін	stalin	N;ANIM;NOM;MASC;SG	N;MASC;SG
дует	dueto	дует	dueto	N;INAN;NOM;MASC;SG	N;MASC;SG
дует	dúo	дует	dúo	N;INAN;NOM;MASC;SG	N;MASC;SG
секція	seccion	секція	seccionar	N;INAN;NOM;FEM;SG	N;FEM;SG
секція	sección	секція	sección	N;INAN;NOM;FEM;SG	N;FEM;SG
латинська	latina	латинський	latino	ADJ;NOM;FEM;SG	ADJ;FEM;SG
шахтар	shakhtar	шахтар	shakhtar	N;INAN;NOM;FEM;SG	N;MASC;SG
шахтар	minero	шахтар	minero	N;INAN;NOM;FEM;SG	N;MASC;SG
позначені	etiquetados	позначений	etiquetado	ADJ;PFV;NOM;PL;V.PTCP;PASS	ADJ;MASC;PL;V.PTCP
колеги	colegas	колега	colega	N;ANIM;NOM;MASC;PL	N;PL
колеги	compañeros	колега	compañero	N;ANIM;NOM;MASC;PL	N;MASC;PL
штучні	artificiales	штучний	artificial	ADJ;NOM;PL	ADJ;PL
публікація	historia	публікація	historia	N;INAN;NOM;FEM;SG	N;FEM;SG
публікація	story	публікація	story	N;INAN;NOM;FEM;SG	N
публікація	publicación	публікація	publicación	N;INAN;NOM;FEM;SG	N;FEM;SG
публікація	publicación	публікація	publicación	N;INAN;NOM;FEM;SG	N;FEM;SG
публікація	editorial	публікація	editorial	N;INAN;NOM;FEM;SG	N;FEM;SG
башкири	baskires	башкира	baskir	N;ANIM;NOM;MASC;PL	N;MASC;PL
кора	corteza	кора	corteza	N;INAN;NOM;FEM;SG	N;FEM;SG
кора	kora	кора	kora	N;INAN;NOM;FEM;SG	N;FEM;SG
кора	cora	кора	cora	N;INAN;NOM;FEM;SG	N;FEM;SG
ядер	núcleos	ядер	núcleo	N;INAN;GEN;NEUT;PL	N;MASC;PL
звіти	informes	звіт	informe	N;INAN;NOM;MASC;PL	N;MASC;PL
звіти	reportajes	звіт	reportaje	N;INAN;NOM;MASC;PL	N;MASC;PL
звіти	reportes	звіт	reporte	N;INAN;NOM;MASC;PL	N;MASC;PL
спеціалізовані	especializados	спеціалізований	especializado	ADJ;PFV;NOM;PL;V.PTCP;PASS	ADJ;MASC;PL;V.PTCP
надгробок	lápida	надгробок	lápida	N;INAN;NOM;MASC;SG	N;FEM;SG
правосуддя	justicia	правосуддя	justicia	N;INAN;NOM;MASC;SG	N;FEM;SG
правосуддя	justice	правосуддя	justice	N;INAN;NOM;MASC;SG	N;SG
сміття	basura	сміття	basura	N;INAN;NOM;NEUT;SG	N;FEM;SG
сміття	basura	сміття	basura	N;INAN;NOM;NEUT;SG	N;FEM;SG
колесо	rueda	колесо	rueda	N;INAN;NOM;NEUT;SG	N;FEM;SG
колесо	neumático	колесо	neumático	N;INAN;NOM;NEUT;SG	N;MASC;SG
колесо	llanta	колесо	llantar	N;INAN;NOM;NEUT;SG	N;FEM;SG
бразильський	amazónica	бразильський	amazónico	ADJ;NOM;MASC;SG	ADJ;FEM;SG
приток	afluentes	приток	afluente	N;INAN;GEN;FEM;PL	N;PL
череп	calavera	череп	calavero	N;INAN;NOM;MASC;SG	N;FEM;SG
череп	cráneo	череп	cráneo	N;INAN;NOM;MASC;SG	N;MASC;SG
череп	skull	череп	skull	N;INAN;NOM;MASC;SG	N
захоплені	capturados	захоплений	capturado	ADJ;PFV;NOM;PL;V.PTCP;PASS	ADJ;MASC;PL;V.PTCP
колона	columna	колоно	columna	N;INAN;NOM;FEM;SG	N;FEM;SG
колона	colonna	колоно	colonna	N;INAN;NOM;FEM;SG	N;FEM;SG
рідкісний	rara	рідкісний	raro	ADJ;NOM;MASC;SG	ADJ;FEM;SG
рідкісний	raro	рідкісний	raro	ADJ;NOM;MASC;SG	ADJ;MASC;SG
піднімається	subiendo	підніматися	subir	V;IPFV;IND;SG;3;PRS;FIN	V;V.MSDR
купол	dome	купол	dome	N;INAN;NOM;MASC;SG	N;MASC;SG
купол	cúpula	купол	cúpula	N;INAN;NOM;MASC;SG	N;FEM;SG
купол	domo	купол	domo	N;INAN;NOM;MASC;SG	N;MASC;SG
передбачав	predijo	передбачати	predecir	V;IPFV;MASC;IND;SG;PST;FIN	V;IND;SG;3;PST;FIN
почути	escuche	почути	escuche	V;PFV;NFIN	V;IMP;SG;3;FIN
почути	escuchar	почути	escuchar	V;PFV;NFIN	V;NFIN
почути	oír	почути	oír	V;PFV;NFIN	V;NFIN
почути	oyes	почути	oír	V;PFV;NFIN	V;IND;SG;2;PRS;FIN
жорстоко	brutalmente	жорстоко	brutalmente	ADV	ADV
мандрівник	viajero	мандрівник	viajero	N;ANIM;NOM;MASC;SG	N;MASC;SG
мандрівник	viajero	мандрівник	viajero	N;ANIM;NOM;MASC;SG	N;MASC;SG
мандрівник	vagabundo	мандрівник	vagar	N;ANIM;NOM;MASC;SG	N;MASC;SG
мандрівник	caminante	мандрівник	caminante	N;ANIM;NOM;MASC;SG	N;SG
барі	bari	бар	bari	N;INAN;DAT;MASC;SG	N;MASC;SG
грані	facetas	граний	faceta	N;INAN;NOM;MASC;PL	N;FEM;PL
багатства	riqueza	багатство	riqueza	N;INAN;NOM;NEUT;SG	N;FEM;SG
тренування	formación	тренування	formación	N;INAN;NOM;NEUT;SG	N;FEM;SG
тренування	adiestramiento	тренування	adiestramiento	N;INAN;NOM;NEUT;SG	N;MASC;SG
тренування	entrenamiento	тренування	entrenamiento	N;INAN;NOM;NEUT;SG	N;MASC;SG
тренування	capacitación	тренування	capacitación	N;INAN;NOM;NEUT;SG	N;FEM;SG
малювання	cuadro	малювання	cuadro	N;INAN;NOM;NEUT;SG	N;MASC;SG
малювання	pintura	малювання	pintura	N;INAN;NOM;NEUT;SG	N;FEM;SG
малювання	dibujo	малювання	dibujo	N;INAN;NOM;NEUT;SG	N;MASC;SG
сімейство	famila	сімейство	famila	N;INAN;NOM;NEUT;SG	N;FEM;SG
сімейство	familia	сімейство	familia	N;INAN;NOM;NEUT;SG	N;FEM;SG
прийоми	trucos	прийом	truco	N;INAN;NOM;MASC;PL	N;MASC;PL
аполлон	apolo	аполлон	apolo	N;ANIM;NOM;MASC;SG	N;FEM;SG
аполлон	apollo	аполлон	apollo	N;ANIM;NOM;MASC;SG	N;MASC;SG
рафаель	raphael	рафаель	raphael	N;ANIM;NOM;MASC;SG	N;MASC;SG
рафаель	rafael	рафаель	rafael	N;ANIM;NOM;MASC;SG	N;MASC;SG
рафаель	rafael	рафаель	rafael	N;ANIM;NOM;MASC;SG	N;MASC;SG
урану	uranio	уран	uranio	N;INAN;GEN;MASC;SG	N;MASC;SG
дума	duma	дума	duma	N;ANIM;NOM;FEM;SG	N;FEM;SG
перевагою	provecho	перевага	provecho	N;INAN;INS;FEM;SG	N;MASC;SG
перевагою	ventaja	перевага	ventaja	N;INAN;INS;FEM;SG	N;FEM;SG
почалась	comenzado	початися	comenzar	V;PFV;FEM;IND;SG;PST;FIN	V;MASC;SG;PST;V.PTCP
переконати	convencer	переконати	convencer	V;PFV;NFIN	V;NFIN
переконати	convence	переконати	convencer	V;PFV;NFIN	V;IND;SG;3;PRS;FIN
розлучення	divorcio	розлучення	divorcio	N;INAN;NOM;NEUT;SG	N;MASC;SG
виключення	excepción	виключення	excepción	N;INAN;NOM;NEUT;SG	N;FEM;SG
сервера	cervera	сервер	cervera	N;INAN;NOM;NEUT;SG	N;FEM;SG
сервера	servidor	сервер	servidor	N;INAN;NOM;NEUT;SG	N;MASC;SG
люфтваффе	luftwaffe	люфтваффе	luftwaffe	N;INAN;NOM;MASC;SG	N;FEM;SG
штучно	artificialmente	штучно	artificialmente	ADV	ADV
фотограф	fotógrafa	фотограф	fotógrafa	N;ANIM;NOM;MASC;SG	N;FEM;SG
фотограф	fotografo	фотограф	fotografo	N;ANIM;NOM;MASC;SG	N;MASC;SG
фотограф	fotógrafo	фотограф	fotógrafo	N;ANIM;NOM;MASC;SG	N;MASC;SG
стрічку	cinta	стрічка	cinta	N;INAN;ACC;FEM;SG	N;FEM;SG
попит	exigencia	попит	exigencia	N;INAN;NOM;MASC;SG	N;FEM;SG
попит	demanda	попит	demanda	N;INAN;NOM;MASC;SG	N;FEM;SG
винахід	invento	винахід	invento	N;INAN;NOM;MASC;SG	N;MASC;SG
винахід	invención	винахід	invención	N;INAN;NOM;MASC;SG	N;FEM;SG
винахід	inventiva	винахід	inventiva	N;INAN;NOM;MASC;SG	N;FEM;SG
змінилася	cambió	змінитися	cambiar	V;PFV;FEM;IND;SG;PST;FIN	V;IND;SG;3;PST;FIN
записати	escribe	записати	escribir	V;PFV;NFIN	V;IND;SG;3;PRS;FIN
записати	escribo	записати	escribir	V;PFV;NFIN	V;IND;SG;1;PRS;FIN
записати	escribir	записати	escribir	V;PFV;NFIN	V;NFIN
записати	escriba	записати	escribir	V;PFV;NFIN	V;IMP;SG;3;FIN
записати	grabar	записати	grabar	V;PFV;NFIN	V;NFIN
записати	arde	записати	arder	V;PFV;NFIN	V;IND;SG;3;PRS;FIN
записати	quema	записати	quema	V;PFV;NFIN	V;IND;SG;3;PRS;FIN
записати	quemar	записати	quemar	V;PFV;NFIN	V;NFIN
уникати	evitar	уникати	evitar	V;IPFV;NFIN	V;NFIN
уникати	evita	уникати	evitar	V;IPFV;NFIN	V;IND;SG;3;PRS;FIN
уникати	evitan	уникати	evitar	V;IPFV;NFIN	V;IND;PL;3;PRS;FIN
уникати	evite	уникати	evitar	V;IPFV;NFIN	V;IMP;SG;3;FIN
уникати	eviten	уникати	evitar	V;IPFV;NFIN	V;IMP;PL;3;FIN
албанія	albania	албанія	albania	N;INAN;NOM;FEM;SG	N;FEM;SG
туристичний	turístico	туристичний	turístico	ADJ;NOM;MASC;SG	ADJ;MASC;SG
туристичний	turística	туристичний	turístico	ADJ;NOM;MASC;SG	ADJ;FEM;SG
дружба	amistad	дружба	amistad	N;INAN;NOM;FEM;SG	N;FEM;SG
чорногорія	montenegro	чорногорія	montenegro	N;INAN;NOM;FEM;SG	N;FEM;SG
венера	venus	венеро	venus	N;ANIM;NOM;FEM;SG	N
зменшує	reduce	зменшувати	reducir	V;IPFV;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
зменшує	disminuye	зменшувати	disminuir	V;IPFV;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
могилу	tumba	могила	tumba	N;INAN;ACC;FEM;SG	N;FEM;SG
підключення	conexión	підключення	conexión	N;INAN;NOM;NEUT;SG	N;FEM;SG
комбінації	combinaciones	комбінація	combinación	N;INAN;ACC;FEM;PL	N;FEM;PL
поверхонь	superficies	поверхня	superficie	N;INAN;GEN;FEM;PL	N;FEM;PL
конкретно	específicamente	конкретно	específicamente	ADV	ADV
конкретно	concretamente	конкретно	concretamente	ADV	ADV
воювали	lucharon	воювати	luchar	V;IPFV;IND;PL;PST;FIN	V;IND;PL;3;PST;FIN
курорт	resort	курорт	resort	N;INAN;NOM;MASC;SG	N;MASC;SG
позитивний	positivo	позитивний	positivo	ADJ;NOM;MASC;SG	ADJ;MASC;SG
позитивний	positiva	позитивний	positivo	ADJ;NOM;MASC;SG	ADJ;FEM;SG
чай	té	чай	té	N;INAN;NOM;MASC;SG	N;MASC;SG
кримінальні	penales	кримінальний	penal	ADJ;NOM;PL	ADJ;PL
вірус	virus	вірус	virus	N;INAN;NOM;MASC;SG	N;MASC
висловлювання	producción	висловлювання	producción	N;INAN;NOM;NEUT;SG	N;FEM;SG
висловлювання	salida	висловлювання	salida	N;INAN;NOM;NEUT;SG	N;FEM;SG
розрив	break	розрив	break	N;INAN;NOM;MASC;SG	N;MASC;SG
розрив	descanso	розрив	descanso	N;INAN;NOM;MASC;SG	N;MASC;SG
розрив	brecha	розрив	brecha	N;INAN;NOM;MASC;SG	N;FEM;SG
розрив	gap	розрив	gap	N;INAN;NOM;MASC;SG	N
куля	esfera	куля	esfera	N;INAN;NOM;FEM;SG	N;FEM;SG
куля	balazo	куля	balazo	N;INAN;NOM;FEM;SG	N;MASC;SG
куля	bala	куля	bala	N;INAN;NOM;FEM;SG	N;FEM;SG
легенд	leyendas	легенд	leyenda	N;INAN;GEN;FEM;PL	N;FEM;PL
органічні	orgánicos	органічний	orgánico	ADJ;NOM;PL	ADJ;MASC;PL
органічні	orgánicas	органічний	orgánico	ADJ;NOM;PL	ADJ;FEM;PL
підприємців	emprendedores	підприємець	emprendedor	N;ANIM;ACC;MASC;PL	N;MASC;PL
підприємців	empresarios	підприємець	empresario	N;ANIM;ACC;MASC;PL	N;MASC;PL
ресторан	restaurante	ресторан	restaurante	N;INAN;NOM;MASC;SG	N;SG
цілу	entera	цілий	entero	ADJ;ACC;FEM;SG	ADJ;FEM;SG
цілу	entero	цілий	entero	ADJ;ACC;FEM;SG	ADJ;MASC;SG
згоду	homologación	згоду	homologación	N;INAN;ACC;FEM;SG	N;FEM;SG
згоду	aprobación	згоду	aprobación	N;INAN;ACC;FEM;SG	N;FEM;SG
згоду	consentimiento	згоду	consentimiento	N;INAN;ACC;FEM;SG	N;MASC;SG
коричневий	marrón	коричневий	marrón	ADJ;NOM;MASC;SG	ADJ;MASC;SG
археологічний	arqueológica	археологічний	arqueológico	ADJ;NOM;MASC;SG	ADJ;FEM;SG
археологічний	arqueológico	археологічний	arqueológico	ADJ;NOM;MASC;SG	ADJ;MASC;SG
коробки	casillas	коробка	casilla	N;INAN;NOM;FEM;PL	N;FEM;PL
коробки	cajas	коробка	caja	N;INAN;NOM;FEM;PL	N;FEM;PL
лави	lavas	лава	lava	N;INAN;NOM;FEM;PL	N;FEM;PL
собака	perrita	собака	perrita	N;ANIM;NOM;MASC;SG	N;FEM;SG
собака	perro	собака	perro	N;ANIM;NOM;MASC;SG	N;MASC;SG
повернули	convirtiendo	повернути	convertir	V;PFV;IND;PL;PST;FIN	V;V.MSDR
шолом	casco	шолом	casco	N;INAN;NOM;MASC;SG	N;MASC;SG
пропаганда	propaganda	пропаганда	propaganda	N;INAN;NOM;FEM;SG	N;FEM;SG
записані	escritas	записаний	escrito	ADJ;PFV;NOM;PL;V.PTCP;PASS	ADJ;FEM;PL;V.PTCP
впливати	afectan	впливати	afectar	V;IPFV;NFIN	V;IND;PL;3;PRS;FIN
впливати	afecta	впливати	afectar	V;IPFV;NFIN	V;IND;SG;3;PRS;FIN
впливати	afectar	впливати	afectar	V;IPFV;NFIN	V;NFIN
впливати	influir	впливати	influir	V;IPFV;NFIN	V;NFIN
впливати	influenciar	впливати	influenciar	V;IPFV;NFIN	V;NFIN
ліцензію	licencia	ліцензія	licencia	N;INAN;ACC;FEM;SG	N;FEM;SG
ліцензію	licencia	ліцензія	licencia	N;INAN;ACC;FEM;SG	N;FEM;SG
сумнів	duda	сумнів	duda	N;INAN;ACC;MASC;SG	N;FEM;SG
змішані	mixtas	змішаний	mixta	ADJ;PFV;NOM;PL;V.PTCP;PASS	ADJ;FEM;PL
змішані	mixtos	змішаний	mixto	ADJ;PFV;NOM;PL;V.PTCP;PASS	ADJ;MASC;PL
індивідуальні	individuales	індивідуальний	individual	ADJ;NOM;PL	ADJ;PL
альтернативний	alternativo	альтернативний	alternativo	ADJ;NOM;MASC;SG	ADJ;MASC;SG
альтернативний	alternativo	альтернативний	alternativo	ADJ;NOM;MASC;SG	ADJ;MASC;SG
континенту	continente	континент	continente	N;INAN;GEN;MASC;SG	N;MASC;SG
небесної	celestial	небесний	celestial	ADJ;GEN;FEM;SG	ADJ;SG
зла	maldad	зло	maldad	N;INAN;NOM;NEUT;SG	N;FEM;SG
зла	evil	зло	evil	N;INAN;NOM;NEUT;SG	N
траса	trace	траса	trace	N;INAN;NOM;FEM;SG	N
траса	rastro	траса	rastro	N;INAN;NOM;FEM;SG	N;MASC;SG
траса	trazo	траса	trazo	N;INAN;NOM;FEM;SG	N;MASC;SG
глядача	espectador	глядач	espectador	N;ANIM;ACC;MASC;SG	N;MASC;SG
геологічні	geológicas	геологічний	geológico	ADJ;NOM;PL	ADJ;FEM;PL
геологічні	geológicos	геологічний	geológico	ADJ;NOM;PL	ADJ;MASC;PL
чекає	espera	чекати	esperar	V;IPFV;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
заслуговує	merece	заслуговувати	merecer	V;IPFV;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
фільтр	filtro	фільтр	filtro	N;INAN;NOM;MASC;SG	N;MASC;SG
сильна	fuerte	сильний	fuerte	ADJ;NOM;FEM;SG	ADJ;SG
мера	mayoral	мера	mayoral	N;ANIM;NOM;MASC;SG	N;SG
мера	alcaldía	мера	alcaldía	N;ANIM;NOM;MASC;SG	N;FEM;SG
мера	alcalde	мера	alcalde	N;ANIM;NOM;MASC;SG	N;MASC;SG
мера	intendente	мера	intendente	N;ANIM;NOM;MASC;SG	N;SG
мера	alcaldesa	мера	alcaldesa	N;ANIM;NOM;MASC;SG	N;FEM;SG
мера	alcaldía	мера	alcaldía	N;ANIM;NOM;MASC;SG	N;FEM;SG
важливості	importancia	важливість	importancia	N;INAN;GEN;FEM;SG	N;FEM;SG
репертуар	repertorio	репертуар	repertorio	N;INAN;NOM;MASC;SG	N;MASC;SG
ярмарок	feria	ярмарка	feria	N;INAN;NOM;MASC;SG	N;FEM;SG
ліцензія	licencia	ліцензія	licencia	N;INAN;NOM;FEM;SG	N;FEM;SG
ліцензія	licencia	ліцензія	licencia	N;INAN;NOM;FEM;SG	N;FEM;SG
геть	lejos	геть	lejos	ADV	ADV
пісок	arena	пісок	arena	N;INAN;NOM;MASC;SG	N;FEM;SG
пісок	sand	пісок	sand	N;INAN;NOM;MASC;SG	N
гірше	peor	гірше	peor	ADV;CMPR	ADV
ворог	enemigo	ворог	enemigo	N;INAN;NOM;MASC;SG	N;MASC;SG
девіз	lema	девіз	lema	N;INAN;NOM;MASC;SG	N;MASC;SG
лицарі	knights	лицар	knights	N;ANIM;NOM;MASC;PL	N;MASC
лицарі	caballeros	лицар	caballero	N;ANIM;NOM;MASC;PL	N;MASC;PL
тривалості	abandono	тривалість	abandono	N;INAN;GEN;FEM;SG	N;MASC;SG
тривалості	negligencia	тривалість	negligencia	N;INAN;GEN;FEM;SG	N;FEM;SG
часті	frecuentes	частий	frecuente	ADJ;NOM;PL	ADJ;PL
завершити	acabar	завершити	acabar	V;PFV;NFIN	V;NFIN
завершити	terminar	завершити	terminar	V;PFV;NFIN	V;NFIN
завершити	finalizar	завершити	finalizar	V;PFV;NFIN	V;NFIN
завершити	completar	завершити	completar	V;PFV;NFIN	V;NFIN
підняти	elevar	підняти	elevar	V;PFV;NFIN	V;NFIN
підняти	eleve	підняти	elevar	V;PFV;NFIN	V;SBJV;SG;3;FIN
підняти	levantar	підняти	levantar	V;PFV;NFIN	V;NFIN
підняти	criar	підняти	criar	V;PFV;NFIN	V;NFIN
підняти	elevar	підняти	elevar	V;PFV;NFIN	V;NFIN
вибрана	elegido	вибраний	elegido	ADJ;PFV;NOM;FEM;SG;V.PTCP;PASS	ADJ;MASC;SG;V.PTCP
вибрана	escogido	вибраний	escogido	ADJ;PFV;NOM;FEM;SG;V.PTCP;PASS	ADJ;MASC;SG;V.PTCP
вибрана	elegida	вибраний	elegido	ADJ;PFV;NOM;FEM;SG;V.PTCP;PASS	ADJ;FEM;SG;V.PTCP
вибрана	escogida	вибраний	escogida	ADJ;PFV;NOM;FEM;SG;V.PTCP;PASS	ADJ;FEM;SG;V.PTCP
інфраструктура	infraestructura	інфраструктура	infraestructura	N;INAN;NOM;FEM;SG	N;FEM;SG
реконструкцію	remodelación	реконструкція	remodelación	N;INAN;ACC;FEM;SG	N;FEM;SG
спорядження	engranaje	спорядження	engranaje	N;INAN;NOM;NEUT;SG	N;MASC;SG
продюсери	productores	продюсер	productor	N;ANIM;NOM;MASC;PL	N;MASC;PL
продюсери	productoras	продюсер	productora	N;ANIM;NOM;MASC;PL	N;FEM;PL
навчальної	tutorial	навчальний	tutorial	ADJ;GEN;FEM;SG	ADJ;SG
реалізувати	implementar	реалізувати	implementar	V;PFV;NFIN	V;NFIN
наміри	intenciones	намір	intención	N;INAN;NOM;MASC;PL	N;FEM;PL
черепаха	tortuga	черепах	tortuga	N;ANIM;NOM;FEM;SG	N;FEM;SG
черепаха	tortuga	черепах	tortuga	N;ANIM;NOM;FEM;SG	N;FEM;SG
збудження	excitación	збудження	excitación	N;INAN;NOM;NEUT;SG	N;FEM;SG
пропонував	contribuyó	пропонувати	contribuir	V;IPFV;MASC;IND;SG;PST;FIN	V;IND;SG;3;PST;FIN
тези	tesis	теза	tesis	N;INAN;NOM;FEM;PL	N;FEM
кінематограф	cinematografía	кінематограф	cinematografía	N;INAN;NOM;MASC;SG	N;FEM;SG
кінематограф	fotografía	кінематограф	fotografía	N;INAN;NOM;MASC;SG	N;FEM;SG
кінематограф	cine	кінематограф	cine	N;INAN;NOM;MASC;SG	N;MASC;SG
кінематограф	cinema	кінематограф	cinema	N;INAN;NOM;MASC;SG	N;MASC;SG
страв	platillos	страва	platillo	N;INAN;GEN;FEM;PL	N;MASC;PL
страв	platos	страва	plato	N;INAN;GEN;FEM;PL	N;MASC;PL
ілюстрація	ilustración	ілюстрація	ilustración	N;INAN;NOM;FEM;SG	N;FEM;SG
схему	esquema	схем	esquema	N;INAN;ACC;FEM;SG	N;MASC;SG
схему	régimen	схем	régimen	N;INAN;ACC;FEM;SG	N;MASC;SG
традиційна	tradicional	традиційний	tradicional	ADJ;NOM;FEM;SG	ADJ;SG
іконостас	iconostasio	іконостас	iconostasio	N;INAN;NOM;MASC;SG	N;MASC
воскресіння	resurrección	воскресіння	resurrección	N;INAN;NOM;NEUT;SG	N;FEM;SG
рукописи	manuscritos	рукопис	manuscrito	N;INAN;NOM;MASC;PL	N;MASC;PL
вихідний	saliente	вихідний	saliente	ADJ;NOM;MASC;SG	ADJ;SG
збираються	reuniendo	збиратися	reunir	V;IPFV;IND;PL;3;PRS;FIN	V;V.MSDR
привілеї	privilegios	привілея	privilegio	N;INAN;NOM;MASC;PL	N;MASC;PL
привілеї	atribuciones	привілея	atribución	N;INAN;NOM;MASC;PL	N;FEM;PL
привілеї	prerrogativas	привілея	prerrogativa	N;INAN;NOM;MASC;PL	N;FEM;PL
фраза	frase	фраза	frase	N;INAN;NOM;FEM;SG	N;FEM;SG
міфи	mitos	міф	mito	N;INAN;NOM;MASC;PL	N;MASC;PL
фольклор	folk	фольклор	folk	N;INAN;NOM;MASC;SG	N;SG
фольклор	folklore	фольклор	folklorar	N;INAN;NOM;MASC;SG	N;MASC;SG
фольклор	folclore	фольклор	folclorar	N;INAN;NOM;MASC;SG	N;MASC;SG
заповіт	testamento	заповіт	testamento	N;INAN;NOM;MASC;SG	N;MASC;SG
будівельник	constructor	будівельник	constructor	N;ANIM;NOM;MASC;SG	N;MASC;SG
скарби	tesoros	скарб	tesoro	N;INAN;NOM;MASC;PL	N;MASC;PL
комерційного	comercial	комерційний	comercial	ADJ;GEN;MASC;SG	ADJ;SG
анатомія	anatomía	анатомія	anatomía	N;INAN;NOM;FEM;SG	N;FEM;SG
федеральний	federal	федеральний	federal	ADJ;NOM;MASC;SG	ADJ;SG
польовий	arvense	польовий	arvense	ADJ;NOM;MASC;SG	ADJ;SG
страйк	strike	страйк	strikir	N;INAN;NOM;MASC;SG	N
страйк	huelga	страйк	huelga	N;INAN;NOM;MASC;SG	N;FEM;SG
платівки	actas	платівка	acta	N;INAN;NOM;FEM;PL	N;FEM;PL
платівки	registros	платівка	registro	N;INAN;NOM;FEM;PL	N;MASC;PL
платівки	discos	платівка	disco	N;INAN;NOM;FEM;PL	N;MASC;PL
платівки	records	платівка	records	N;INAN;NOM;FEM;PL	N;MASC
рибу	pescado	риба	pescado	N;ANIM;ACC;FEM;SG	N;MASC;SG
рибу	pesca	риба	pesca	N;ANIM;ACC;FEM;SG	N;FEM;SG
рибу	pez	риба	pez	N;ANIM;ACC;FEM;SG	N;MASC;SG
підвищує	aumenta	підвищувати	aumentar	V;IPFV;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
тихий	pacífico	тихий	pacífico	ADJ;NOM;MASC;SG	ADJ;MASC;SG
відмова	fracaso	відмова	fracaso	N;INAN;NOM;FEM;SG	N;MASC;SG
відмова	fallo	відмова	fallo	N;INAN;NOM;FEM;SG	N;MASC;SG
відмова	falla	відмова	fallar	N;INAN;NOM;FEM;SG	N;FEM;SG
камер	cámaras	камерти	cámara	N;INAN;GEN;FEM;PL	N;FEM;PL
єзуїтів	jesuitas	єзуїт	jesuita	N;ANIM;ACC;MASC;PL	N;PL
постійна	constante	постійний	constante	ADJ;NOM;FEM;SG	ADJ;SG
кулемета	minigun	кулемет	minigun	N;INAN;GEN;MASC;SG	N;MASC;SG
підвищити	aumentar	підвищити	aumentar	V;PFV;NFIN	V;NFIN
підвищити	aumenta	підвищити	aumentar	V;PFV;NFIN	V;IND;SG;3;PRS;FIN
підвищити	aumentan	підвищити	aumentar	V;PFV;NFIN	V;IND;PL;3;PRS;FIN
змії	víboras	змія	víbora	N;ANIM;NOM;FEM;PL	N;FEM;PL
змії	serpientes	змія	serpiente	N;ANIM;NOM;FEM;PL	N;FEM;PL
змії	snake	змія	snake	N;ANIM;NOM;FEM;PL	N
безпосередній	inmediato	безпосередній	inmediato	ADJ;NOM;MASC;SG	ADJ;MASC;SG
безпосередній	inmediata	безпосередній	inmediato	ADJ;NOM;MASC;SG	ADJ;FEM;SG
провідник	guía	провідник	guía	N;ANIM;NOM;MASC;SG	N;FEM;SG
провідник	guia	провідник	guia	N;ANIM;NOM;MASC;SG	N;FEM;SG
провідник	revisor	провідник	revisor	N;ANIM;NOM;MASC;SG	N;MASC;SG
провідник	conductor	провідник	conductor	N;ANIM;NOM;MASC;SG	N;MASC;SG
партизан	guerrilla	партизаний	guerrilla	N;INAN;NOM;MASC;SG	N;FEM;SG
аграрної	agrario	аграрний	agrario	ADJ;GEN;FEM;SG	ADJ;MASC;SG
аграрної	agraria	аграрний	agrario	ADJ;GEN;FEM;SG	ADJ;FEM;SG
ютери	máquinas	ютер	máquina	N;INAN;NOM;MASC;PL	N;FEM;PL
