категория	kategori	категория	kategori	N;INAN;NOM;FEM;SG	N;INDF;MASC+FEM;SG
имя	navn	имя	navn	N;INAN;NOM;NEUT;SG	N;INDF;NEUT;SG
игры	kampe	игра	kamp	N;INAN;NOM;FEM;PL	N;INDF;MASC+FEM;PL
цифровой	digitalt	цифровой	digitalt	ADJ;NOM;MASC;SG	ADJ;INDF;NEUT;SG
поэтому	derfor	поэтому	derfor	ADV	ADV
идентификатор	identifikator	идентификатор	identifikator	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
ширина	bredde	ширина	bredde	N;INAN;NOM;FEM;SG	N;INDF;MASC+FEM;SG
ширина	bredden	ширина	bredde	N;INAN;NOM;FEM;SG	N;DEF;MASC+FEM;SG
регион	region	регион	region	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
тогда	derefter	тогда	derefter	ADV	ADV
тогда	så	тогда	så	ADV	ADV
конце	slutning	конец	slutning	N;INAN;ESS;MASC;SG	N;INDF;MASC+FEM;SG
конце	afslutning	конец	afslutning	N;INAN;ESS;MASC;SG	N;INDF;MASC+FEM;SG
конце	slut	конец	slut	N;INAN;ESS;MASC;SG	N
конце	ende	конец	ende	N;INAN;ESS;MASC;SG	N;INDF;MASC+FEM;SG
конце	ophør	конец	ophør	N;INAN;ESS;MASC;SG	N;INDF;NEUT;SG
отечественной	patriotisk	отечественный	patriotisk	ADJ;INS;FEM;SG	ADJ;INDF;SG
работал	arbejdede	работать	arbejde	V;IPFV;MASC;IND;SG;PST;FIN;ACT	V;IND;PST;FIN;ACT
работал	bearbejdet	работать	bearbejde	V;IPFV;MASC;IND;SG;PST;FIN;ACT	V;INDF;SG;PST;V.PTCP
церкви	church	церковь	church	N;INAN;NOM;FEM;SG	N;INDF;MASC+FEM;SG
церкви	kirken	церковь	kirk	N;INAN;NOM;FEM;SG	N;DEF;MASC+FEM;SG
церкви	kirke	церковь	kirke	N;INAN;NOM;FEM;SG	N;INDF;MASC+FEM;SG
клуб	klub	клуб	klub	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
клуб	club	клуб	club	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
клуб	natklub	клуб	natklub	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
клуб	kølle	клуб	kølle	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
клуб	klubben	клуб	klub	N;INAN;NOM;MASC;SG	N;DEF;MASC+FEM;SG
наук	videnskaber	наука	videnskab	N;INAN;GEN;FEM;PL	N;INDF;MASC+FEM;PL
ввп	bnp	ввп	bnp	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
ввп	bruttonationalprodukt	ввп	bruttonationalprodukt	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
больше	mere	больше	mere	ADV;CMPR	ADV;CMPR
наиболее	højst	наиболее	højst	ADV	ADV
изображения	billeder	изображение	billede	N;INAN;NOM;NEUT;PL	N;INDF;NEUT;PL
степени	grader	степень	grad	N;INAN;NOM;FEM;PL	N;INDF;MASC+FEM;PL
изображение	image	изображение	image	N;INAN;NOM;NEUT;SG	N;INDF;NEUT;SG
изображение	billede	изображение	billede	N;INAN;NOM;NEUT;SG	N;INDF;NEUT;SG
изображение	billedet	изображение	billede	N;INAN;NOM;NEUT;SG	N;DEF;NEUT;SG
награды	belønninger	награда	belønning	N;INAN;NOM;FEM;PL	N;INDF;MASC+FEM;PL
награды	tildelinger	награда	tildeling	N;INAN;NOM;FEM;PL	N;INDF;MASC+FEM;PL
википедия	wikipedia	википедия	wikipedia	N;INAN;NOM;FEM;SG	N;INDF;MASC+FEM;SG
германии	tysker	германия	tysker	N;INAN;ESS;NEUT;SG	N;INDF;MASC+FEM;SG
владимир	vladimír	владимир	vladimír	N;ANIM;NOM;MASC;SG	N;INDF;MASC+FEM;SG
системы	systemerne	система	system	N;INAN;NOM;FEM;PL	N;DEF;NEUT;PL
системы	systemer	система	system	N;INAN;NOM;FEM;PL	N;INDF;NEUT;PL
стала	blev	стать	blive	V;PFV;FEM;IND;SG;PST;FIN;ACT	V;IND;PST;FIN;ACT
стороны	fester	сторона	fest	N;INAN;NOM;FEM;PL	N;INDF;MASC+FEM;PL
стороны	parter	сторона	part	N;INAN;NOM;FEM;PL	N;INDF;MASC+FEM;PL
стороны	parterne	сторона	part	N;INAN;NOM;FEM;PL	N;DEF;MASC+FEM;PL
стороны	partier	сторона	parti	N;INAN;NOM;FEM;PL	N;INDF;NEUT;PL
совет	rådet	совет	råd	N;INAN;NOM;MASC;SG	N;DEF;NEUT;SG
две	to	два	to	NUM;NOM;FEM	NUM
менее	mindre	менее	mindre	ADV;CMPR	ADV;CMPR
роль	rolle	роль	rolle	N;INAN;NOM;FEM;SG	N;INDF;MASC+FEM;SG
юго	sydvest	южный	sydvest	N;INAN;NOM;MASC;SG	N;INDF
дом	startside	дом	startside	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
дом	dom	дом	dom	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
дом	house	дом	house	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
дом	huset	дом	hus	N;INAN;NOM;MASC;SG	N;DEF;NEUT;SG
дом	hus	дом	hus	N;INAN;NOM;MASC;SG	N;INDF;NEUT;SG
значимость	betydning	значимость	betydning	N;INAN;NOM;FEM;SG	N;INDF;MASC+FEM;SG
значимость	relevans	значимость	relevans	N;INAN;NOM;FEM;SG	N;INDF;MASC+FEM;SG
высоты	højder	высота	højde	N;INAN;NOM;FEM;PL	N;INDF;MASC+FEM;PL
русский	russisk	русский	russisk	ADJ;NOM;MASC;SG	ADJ;INDF;SG
член	medlem	член	medlem	N;ANIM;NOM;MASC;SG	N;INDF;NEUT;SG
член	penis	член	penis	N;ANIM;NOM;MASC;SG	N;INDF;MASC+FEM;SG
член	tissemand	член	tissemand	N;ANIM;NOM;MASC;SG	N;INDF;MASC+FEM;SG
член	pik	член	på	N;ANIM;NOM;MASC;SG	N;INDF;MASC+FEM;SG
член	pik	член	på	N;ANIM;NOM;MASC;SG	N;INDF;MASC+FEM;SG
орден	bestilling	орден	bestilling	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
орден	ordre	орден	ordre	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
орден	rækkefølge	орден	rækkefølg	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
сын	søn	сын	søn	N;ANIM;NOM;MASC;SG	N;INDF;MASC+FEM;SG
общины	fællesskaber	община	fællesskab	N;INAN;NOM;FEM;PL	N;INDF;NEUT;PL
общины	kommuner	община	kommune	N;INAN;NOM;FEM;PL	N;INDF;MASC+FEM;PL
общины	kommunerne	община	kommune	N;INAN;NOM;FEM;PL	N;DEF;MASC+FEM;PL
число	antal	число	antal	N;INAN;NOM;NEUT;SG	N;INDF;NEUT;SG
число	nummer	число	nummer	N;INAN;NOM;NEUT;SG	N;INDF;NEUT;SG
большой	stor	большой	stor	ADJ;NOM;MASC;SG	ADJ;INDF;MASC+FEM;SG
большой	stort	большой	stor	ADJ;NOM;MASC;SG	ADJ;INDF;NEUT;SG
большой	stor	большой	stor	ADJ;NOM;MASC;SG	ADJ;INDF;MASC+FEM;SG
большой	stort	большой	stor	ADJ;NOM;MASC;SG	ADJ;INDF;NEUT;SG
количество	antal	количество	antal	N;INAN;NOM;NEUT;SG	N;INDF;NEUT;SG
количество	nummer	количество	nummer	N;INAN;NOM;NEUT;SG	N;INDF;NEUT;SG
количество	kvantitet	количество	kvantitet	N;INAN;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
количество	mængde	количество	mængde	N;INAN;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
институт	instituttet	институт	institut	N;INAN;NOM;MASC;SG	N;DEF;NEUT;SG
институт	institute	институт	institut	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
институт	institut	институт	institut	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
институт	institut	институт	institut	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
институт	institution	институт	institution	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
институт	institutionen	институт	institution	N;INAN;NOM;MASC;SG	N;DEF;MASC+FEM;SG
компании	selskaber	компания	selskab	N;INAN;NOM;FEM;PL	N;INDF;NEUT;PL
компании	virksomheder	компания	virksomhed	N;INAN;NOM;FEM;PL	N;INDF;MASC+FEM;PL
компании	firmaer	компания	firma	N;INAN;NOM;FEM;PL	N;INDF;NEUT;PL
церковь	church	церковь	church	N;INAN;NOM;FEM;SG	N;INDF;MASC+FEM;SG
церковь	kirken	церковь	kirk	N;INAN;NOM;FEM;SG	N;DEF;MASC+FEM;SG
церковь	kirke	церковь	kirke	N;INAN;NOM;FEM;SG	N;INDF;MASC+FEM;SG
проект	projekt	проект	projekt	N;INAN;NOM;MASC;SG	N;INDF;NEUT;SG
проект	project	проект	project	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
проект	projektet	проект	projekt	N;INAN;NOM;MASC;SG	N;DEF;NEUT;SG
проект	udkast	проект	udkast	N;INAN;NOM;MASC;SG	N;INDF;NEUT;SG
проект	kladde	проект	kladde	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
сельский	rustik	сельский	rustik	ADJ;NOM;MASC;SG	ADJ;INDF;MASC+FEM;SG
вопрос	udstedelse	вопрос	udstedelse	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
новый	ny	новый	ny	ADJ;NOM;MASC;SG	ADJ;INDF;MASC+FEM;SG
новый	nyt	новый	ny	ADJ;NOM;MASC;SG	ADJ;INDF;NEUT;SG
образование	uddannelse	образование	uddannelse	N;INAN;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
образование	undervisning	образование	undervisning	N;INAN;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
момент	moment	момент	moment	N;INAN;NOM;MASC;SG	N;INDF;NEUT;SG
момент	øjeblik	момент	øjeblik	N;INAN;NOM;MASC;SG	N;INDF;NEUT;SG
момент	moment	момент	moment	N;INAN;NOM;MASC;SG	N;INDF;NEUT;SG
момент	drejningsmoment	момент	drejningsmoment	N;INAN;NOM;MASC;SG	N;INDF;NEUT;SG
фильмы	film	фильм	film	N;INAN;NOM;MASC;PL	N;INDF;MASC+FEM;PL
фильмы	film	фильм	film	N;INAN;NOM;MASC;PL	N;INDF;MASC+FEM;PL
часто	hyppigt	часто	hyppigt	ADV	ADV
часто	tit	часто	tit	ADV	ADV
часто	ofte	часто	ofte	ADV	ADV
часто	tit	часто	tit	ADV	ADV
часто	ofte	часто	ofte	ADV	ADV
часто	hyppigt	часто	hyppigt	ADV	ADV
почти	næsten	почти	næsten	ADV	ADV
почти	næsten	почти	næsten	ADV	ADV
партии	fester	партия	fest	N;INAN;NOM;FEM;PL	N;INDF;MASC+FEM;PL
партии	parter	партия	part	N;INAN;NOM;FEM;PL	N;INDF;MASC+FEM;PL
партии	parterne	партия	part	N;INAN;NOM;FEM;PL	N;DEF;MASC+FEM;PL
партии	partier	партия	parti	N;INAN;NOM;FEM;PL	N;INDF;NEUT;PL
настоящее	nuværende	настоящий	nuværende	ADJ;NOM;NEUT;SG	ADJ
европы	eu	европа	eu	N;INAN;NOM;FEM;SG	N;INDF;MASC+FEM;SG
организации	organisationer	организация	organisation	N;INAN;NOM;FEM;PL	N;INDF;MASC+FEM;PL
организации	organisationerne	организация	organisation	N;INAN;NOM;FEM;PL	N;DEF;MASC+FEM;PL
сейчас	nu	сейчас	nu	ADV	ADV
империи	imperier	империя	imperi	N;INAN;NOM;FEM;PL	N;INDF;NEUT;PL
империи	riger	империя	rig	N;INAN;NOM;FEM;PL	N;INDF;MASC+FEM;PL
река	floden	река	flod	N;INAN;NOM;FEM;SG	N;DEF;MASC+FEM;SG
река	flod	река	flod	N;INAN;NOM;FEM;SG	N;INDF;MASC+FEM;SG
участников	udstillere	участник	udstiller	N;ANIM;GEN;MASC;PL	N;INDF;MASC+FEM;PL
участников	deltagere	участник	deltager	N;ANIM;GEN;MASC;PL	N;INDF;MASC+FEM;PL
участников	deltagerne	участник	deltager	N;ANIM;GEN;MASC;PL	N;DEF;MASC+FEM;PL
альбом	album	альбый	album	N;INAN;NOM;MASC;SG	N;INDF;NEUT;SG
альбом	plade	альбый	plade	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
альбом	albummet	альбый	album	N;INAN;NOM;MASC;SG	N;DEF;NEUT;SG
станции	stationer	станция	station	N;INAN;NOM;FEM;PL	N;INDF;MASC+FEM;PL
станции	stationerne	станция	station	N;INAN;NOM;FEM;PL	N;DEF;MASC+FEM;PL
людей	mennesker	человек	menneske	N;ANIM;GEN;MASC;PL	N;INDF;NEUT;PL
людей	personer	человек	person	N;ANIM;GEN;MASC;PL	N;INDF;MASC+FEM;PL
людей	folk	человек	folk	N;ANIM;GEN;MASC;PL	N;INDF;NEUT;PL
возможно	muligt	возможный	mulig	ADJ;NEUT;SG	ADJ;INDF;NEUT;SG
возможно	mulig	возможный	mulig	ADJ;NEUT;SG	ADJ;INDF;MASC+FEM;SG
окончил	gradueret	окончить	graduere	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;INDF;SG;PST;V.PTCP
пояс	bælte	пояс	bælte	N;INAN;NOM;MASC;SG	N;INDF;NEUT;SG
пояс	sele	пояс	sel	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
пояс	bæltet	пояс	bælte	N;INAN;NOM;MASC;SG	N;DEF;NEUT;SG
команды	kommandoer	команда	kommando	N;INAN;NOM;FEM;PL	N;INDF;MASC+FEM;PL
команды	holdene	команда	holde	N;INAN;NOM;FEM;PL	N;DEF;MASC+FEM;PL
команды	teams	команда	teams	N;INAN;NOM;FEM;PL	N;INDF;NEUT;PL
шаблон	mønsteret	шаблон	mønstere	N;INAN;NOM;MASC;SG	N;DEF;NEUT;SG
шаблон	mønster	шаблон	mønster	N;INAN;NOM;MASC;SG	N;INDF;NEUT;SG
шаблон	skabelonen	шаблон	skabelon	N;INAN;NOM;MASC;SG	N;DEF;MASC+FEM;SG
шаблон	skabelon	шаблон	skabelon	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
ссылки	henvisninger	ссылка	henvisning	N;INAN;NOM;FEM;PL	N;INDF;MASC+FEM;PL
ссылки	referencer	ссылка	reference	N;INAN;NOM;FEM;PL	N;INDF;MASC+FEM;PL
жизнь	liv	жизнь	liv	N;INAN;NOM;FEM;SG	N;INDF;NEUT;SG
жизнь	livet	жизнь	liv	N;INAN;NOM;FEM;SG	N;DEF;NEUT;SG
жизнь	livstid	жизнь	livstid	N;INAN;NOM;FEM;SG	N;INDF;MASC+FEM;SG
серии	serier	серия	serie	N;INAN;NOM;FEM;PL	N;INDF;MASC+FEM;PL
участники	deltagere	участник	deltager	N;ANIM;NOM;MASC;PL	N;INDF;MASC+FEM;PL
участники	deltagerne	участник	deltager	N;ANIM;NOM;MASC;PL	N;DEF;MASC+FEM;PL
участники	medlemmer	участник	medlem	N;ANIM;NOM;MASC;PL	N;INDF;NEUT;PL
участники	medlemmerne	участник	medlem	N;ANIM;NOM;MASC;PL	N;DEF;NEUT;PL
начал	startet	начать	starte	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;INDF;SG;PST;V.PTCP
начал	påbegyndt	начать	påbegynde	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;INDF;SG;PST;V.PTCP
начал	begyndte	начать	begynde	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;IND;PST;FIN;ACT
начал	begyndt	начать	begynde	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;INDF;SG;PST;V.PTCP
начал	startede	начать	starte	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;IND;PST;FIN;ACT
проекта	projekt	проект	projekt	N;INAN;GEN;MASC;SG	N;INDF;NEUT;SG
проекта	project	проект	project	N;INAN;GEN;MASC;SG	N;INDF;MASC+FEM;SG
проекта	projektet	проект	projekt	N;INAN;GEN;MASC;SG	N;DEF;NEUT;SG
команда	besætningen	команда	besætning	N;INAN;NOM;FEM;SG	N;DEF;MASC+FEM;SG
команда	mandskab	команда	mandskab	N;INAN;NOM;FEM;SG	N;INDF;NEUT;SG
команда	besætning	команда	besætning	N;INAN;NOM;FEM;SG	N;INDF;MASC+FEM;SG
команда	trup	команда	trup	N;INAN;NOM;FEM;SG	N;INDF;MASC+FEM;SG
команда	kommandoen	команда	kommando	N;INAN;NOM;FEM;SG	N;DEF;MASC+FEM;SG
команда	kommando	команда	kommando	N;INAN;NOM;FEM;SG	N;INDF;MASC+FEM;SG
команда	holdet	команда	hold	N;INAN;NOM;FEM;SG	N;DEF;NEUT;SG
команда	teamet	команда	team	N;INAN;NOM;FEM;SG	N;DEF;NEUT;SG
команда	team	команда	team	N;INAN;NOM;FEM;SG	N;INDF;NEUT;SG
краткое	kortfattet	краткий	kortfattet	ADJ;NOM;NEUT;SG	ADJ;INDF;SG
краткое	kortfattet	краткий	kortfattet	ADJ;NOM;NEUT;SG	ADJ;INDF;SG
позже	senere	поздно	senere	ADV;CMPR	ADV;CMPR
источники	kilder	источник	kilde	N;INAN;NOM;MASC;PL	N;INDF;MASC+FEM;PL
данные	oplysninger	данные	oplysning	N;INAN;NOM;PL	N;INDF;MASC+FEM;PL
данные	data	данные	data	N;INAN;NOM;PL	N;INDF;NEUT;PL
война	krigen	война	krig	N;INAN;NOM;FEM;SG	N;DEF;MASC+FEM;SG
война	krig	война	krig	N;INAN;NOM;FEM;SG	N;INDF;MASC+FEM;SG
школы	skoler	школа	skole	N;INAN;NOM;FEM;PL	N;INDF;MASC+FEM;PL
школы	skolerne	школа	skole	N;INAN;NOM;FEM;PL	N;DEF;MASC+FEM;PL
герой	helten	герой	helt	N;ANIM;NOM;MASC;SG	N;DEF;MASC+FEM;SG
текст	tekst	текст	tekst	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
текст	sms	текст	sms	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
текст	teksten	текст	tekst	N;INAN;NOM;MASC;SG	N;DEF;MASC+FEM;SG
первая	første	первый	første	ADJ;NOM;FEM;SG	ADJ
песни	sange	песня	sang	N;INAN;NOM;FEM;PL	N;INDF;MASC+FEM;PL
которое	hvilket	который	hvilken	PRO;NOM	PRO;NEUT;SG
которое	hvilken	который	hvilken	PRO;NOM	PRO;MASC+FEM;SG
которое	hvilke	который	hvilken	PRO;NOM	PRO;PL
женщин	kvinderne	женщина	kvinde	N;ANIM;GEN;FEM;PL	N;DEF;MASC+FEM;PL
женщин	kvinder	женщина	kvinde	N;ANIM;GEN;FEM;PL	N;INDF;MASC+FEM;PL
книги	bøger	книга	bog	N;INAN;NOM;FEM;PL	N;INDF;MASC+FEM;PL
полностью	helt	полностью	helt	ADV	ADV
полностью	fuldstændigt	полностью	fuldstændigt	ADV	ADV
полностью	fuldstændig	полностью	fuldstændig	ADV	ADV
полностью	totalt	полностью	totalt	ADV	ADV
жителей	residenter	житель	resident	N;ANIM;GEN;MASC;PL	N;INDF;MASC+FEM;PL
жителей	indbyggere	житель	indbygger	N;ANIM;GEN;MASC;PL	N;INDF;MASC+FEM;PL
жителей	beboere	житель	beboer	N;ANIM;GEN;MASC;PL	N;INDF;MASC+FEM;PL
честь	ære	честь	ære	N;INAN;NOM;FEM;SG	N;INDF;MASC+FEM;SG
честь	ære	честь	ære	N;INAN;NOM;FEM;SG	N;INDF;MASC+FEM;SG
звание	rang	звание	rang	N;INAN;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
звание	rank	звание	rank	N;INAN;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
решение	afgørelse	решение	afgørelse	N;INAN;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
решение	beslutning	решение	beslutning	N;INAN;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
решение	afgørelsen	решение	afgørelse	N;INAN;NOM;NEUT;SG	N;DEF;MASC+FEM;SG
решение	løsning	решение	løsning	N;INAN;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
решение	opløsning	решение	opløsning	N;INAN;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
чемпионат	mesterskabet	чемпионат	mesterskab	N;INAN;NOM;MASC;SG	N;DEF;NEUT;SG
чемпионат	mesterskab	чемпионат	mesterskab	N;INAN;NOM;MASC;SG	N;INDF;NEUT;SG
чемпионат	championship	чемпионат	championship	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
деятельность	virksomhed	деятельность	virksomhed	N;INAN;NOM;FEM;SG	N;INDF;MASC+FEM;SG
деятельность	aktiviteten	деятельность	aktivitet	N;INAN;NOM;FEM;SG	N;DEF;MASC+FEM;SG
деятельность	aktivitet	деятельность	aktivitet	N;INAN;NOM;FEM;SG	N;INDF;MASC+FEM;SG
данных	oplysninger	данные	oplysning	N;INAN;GEN;PL	N;INDF;MASC+FEM;PL
данных	data	данные	data	N;INAN;GEN;PL	N;INDF;NEUT;PL
назначен	tildelt	назначить	tildele	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;INDF;SG;PST;V.PTCP
назначен	anvist	назначить	anvise	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;INDF;SG;PST;V.PTCP
назначен	udnævnt	назначить	udnævne	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;INDF;SG;PST;V.PTCP
назначен	udpeget	назначить	udpege	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;INDF;SG;PST;V.PTCP
плотность	densitet	плотность	densitet	N;INAN;NOM;FEM;SG	N;INDF;NEUT;SG
плотность	massefylde	плотность	massefylde	N;INAN;NOM;FEM;SG	N;INDF;MASC+FEM;SG
плотность	befolkningstæthed	плотность	befolkningstæthed	N;INAN;NOM;FEM;SG	N;INDF;MASC+FEM;SG
плотность	vægtfylde	плотность	vægtfylde	N;INAN;NOM;FEM;SG	N;INDF;MASC+FEM;SG
плотность	tæthed	плотность	tæthed	N;INAN;NOM;FEM;SG	N;INDF;MASC+FEM;SG
берегу	kyst	берег	kyst	N;INAN;DAT;MASC;SG	N;INDF;MASC+FEM;SG
берегу	shore	берег	shore	N;INAN;DAT;MASC;SG	N;INDF;MASC+FEM;SG
берегу	kysten	берег	kyste	N;INAN;DAT;MASC;SG	N;DEF;MASC+FEM;SG
итог	udfald	итог	udfald	N;INAN;NOM;MASC;SG	N;INDF;NEUT;SG
итог	resultat	итог	resultat	N;INAN;NOM;MASC;SG	N;INDF;NEUT;SG
ничего	intet	ничто	ingen	PRO;GEN	PRO;NEUT;SG
села	sat	сесть	sætte	V;IPFV;NEUT;IND;SG;PST;FIN;MID	V;INDF;SG;PST;V.PTCP
села	siddet	сесть	sidde	V;IPFV;NEUT;IND;SG;PST;FIN;MID	V;INDF;SG;PST;V.PTCP
названия	titler	название	titel	N;INAN;NOM;NEUT;PL	N;INDF;MASC+FEM;PL
названия	navne	название	navn	N;INAN;NOM;NEUT;PL	N;INDF;NEUT;PL
названия	betegnelser	название	betegnelse	N;INAN;NOM;NEUT;PL	N;INDF;MASC+FEM;PL
занимает	indtager	занимать	indtage	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;PRS;FIN;ACT
права	rettigheder	право	rettighed	N;INAN;NOM;NEUT;PL	N;INDF;MASC+FEM;PL
король	konge	король	konge	N;ANIM;NOM;MASC;SG	N;INDF;MASC+FEM;SG
король	kongen	король	konge	N;ANIM;NOM;MASC;SG	N;DEF;MASC+FEM;SG
края	kanter	край	kant	N;INAN;NOM;MASC;PL	N;INDF;MASC+FEM;PL
края	kanterne	край	kant	N;INAN;NOM;MASC;PL	N;DEF;MASC+FEM;PL
обычно	normalt	обычно	normalt	ADV	ADV
обычно	sædvanligvis	обычно	sædvanligvis	ADV	ADV
обычно	typisk	обычно	typisk	ADV	ADV
обычно	normalt	обычно	normalt	ADV	ADV
власти	myndighederne	власть	myndighed	N;INAN;NOM;FEM;PL	N;DEF;MASC+FEM;PL
власти	myndigheder	власть	myndighed	N;INAN;NOM;FEM;PL	N;INDF;MASC+FEM;PL
службы	tjenester	служба	tjenester	N;INAN;NOM;FEM;PL	N;INDF;MASC+FEM;PL
службы	tjenesteydelser	служба	tjenesteydelse	N;INAN;NOM;FEM;PL	N;INDF;MASC+FEM;PL
службы	ydelser	служба	ydelse	N;INAN;NOM;FEM;PL	N;INDF;MASC+FEM;PL
службы	serviceydelser	служба	serviceydelse	N;INAN;NOM;FEM;PL	N;INDF;MASC+FEM;PL
система	systemet	система	system	N;INAN;NOM;FEM;SG	N;DEF;NEUT;SG
система	ordning	система	ordning	N;INAN;NOM;FEM;SG	N;INDF;MASC+FEM;SG
система	system	система	system	N;INAN;NOM;FEM;SG	N;INDF;NEUT;SG
университет	university	университет	university	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
университет	universitet	университет	universitet	N;INAN;NOM;MASC;SG	N;INDF;NEUT;SG
университет	universitetet	университет	universitet	N;INAN;NOM;MASC;SG	N;DEF;NEUT;SG
слова	ord	слово	ord	N;INAN;NOM;NEUT;PL	N;INDF;NEUT;PL
флаг	flag	флаг	flag	N;INAN;NOM;MASC;SG	N;INDF;NEUT;SG
версии	versioner	версия	version	N;INAN;NOM;FEM;PL	N;INDF;MASC+FEM;PL
версии	udgaver	версия	udgave	N;INAN;NOM;FEM;PL	N;INDF;MASC+FEM;PL
различных	forskellige	различный	forskellig	ADJ;GEN;PL	ADJ;PL
различных	anderledes	различный	anderledes	ADJ;GEN;PL	ADJ
различных	forskellige	различный	forskellig	ADJ;GEN;PL	ADJ;PL
вновь	igen	вновь	igen	ADV	ADV
отец	far	отец	far	N;ANIM;NOM;MASC;SG	N;INDF;MASC+FEM;SG
отец	svigerfar	отец	svigerfar	N;ANIM;NOM;MASC;SG	N;INDF;MASC+FEM;SG
