team	ομαδα	teama	ομαδα	N;NOM;MASC;SG	N;NOM;FEM;SG
znan	γνωστός	znan	γνωστός	ADJ;NOM;INDF;MASC;SG;V.PTCP	ADJ;NOM;MASC;SG
znan	γνωστό	znan	γνωστός	ADJ;NOM;INDF;MASC;SG;V.PTCP	ADJ;NOM;NEUT;SG
znan	διάσημη	znan	διάσημος	ADJ;NOM;INDF;MASC;SG;V.PTCP	ADJ;NOM;FEM;SG
mora	πρέπει	morati	πρέπει	V;IPFV;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
formule	φόρμουλες	formeti	φόρμουλος	N;NOM;FEM;PL	N;NOM;FEM;PL
pisatelj	συγγραφέας	pisatelj	συγγραφέα	N;NOM;MASC;SG	N;NOM;MASC;SG
običajno	συνήθως	običajno	συνήθως	ADV	ADV
običajno	συνηθως	običajno	συνηθως	ADV	ADV
običajno	φυσιολογικά	običajno	φυσιολογικά	ADV	ADV
običajno	κανονικά	običajno	κανονικά	ADV	ADV
slovensko	σλοβενική	slovenski	σλοβενικός	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
začela	ξεκίνησα	začeti	ξεκινώ	V;PFV;FEM;SG;V.PTCP	V;PFV;IND;SG;1;PST;FIN;ACT
začela	άρχισε	začeti	αρχίζω	V;PFV;FEM;SG;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
začela	ξεκίνησε	začeti	ξεκινώ	V;PFV;FEM;SG;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
najprej	πρώτον	najprej	πρώτον	ADV;RL	ADV
najprej	πρώτα	najprej	πρώτα	ADV;RL	ADV
vir	βιρ	vir	βιρ	N;NOM;MASC;SG	N
vir	πηγή	vir	πηγή	N;NOM;MASC;SG	N;NOM;FEM;SG
vir	πηγη	vir	πηγο	N;NOM;MASC;SG	N;NOM;FEM;SG
vir	πόρος	vir	πόρος	N;NOM;MASC;SG	N;NOM;MASC;SG
svet	κόσμος	svet	κόσμος	N;NOM;MASC;SG	N;NOM;MASC;SG
svet	συμβούλιο	svet	συμβούλιο	N;NOM;MASC;SG	N;NOM;NEUT;SG
nove	νέα	nov	νέος	ADJ;NOM;FEM;PL	ADJ;NOM;NEUT;PL
angleški	αγγλική	angleški	αγγλικός	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
angleški	αγγλικό	angleški	αγγλικός	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
novi	νέος	nov	νέος	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;MASC;SG
posebej	συγκεκριμένα	posebej	συγκεκριμένα	ADV	ADV
posebej	ειδικά	posebej	ειδικά	ADV	ADV
posebej	ιδιαίτερα	posebej	ιδιαίτερα	ADV	ADV
predstavlja	εκπροσωπεί	predstavljati	εκπροσωπώ	V;IPFV;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
predstavlja	αντιπροσωπεύει	predstavljati	αντιπροσωπεύω	V;IPFV;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
predstavlja	αναπαριστά	predstavljati	αναπαριστώ	V;IPFV;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
ruski	ρωσική	ruski	ρωσικός	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;FEM;SG
pozneje	αργότερα	pozno	αργά	ADV;CMPR	ADV;CMPR
pozneje	αργοτερα	pozno	αργά	ADV;CMPR	ADV
bolezni	αρρώστιες	bolezen	αρρώστια	N;NOM;FEM;PL	N;NOM;FEM;PL
bolezni	ασθένειες	bolezen	ασθένεια	N;NOM;FEM;PL	N;NOM;FEM;PL
cerkve	εκκλησίες	cerkev	εκκλησία	N;NOM;FEM;PL	N;NOM;FEM;PL
jezik	γλώσσα	jezik	γλώσσα	N;NOM;MASC;SG	N;NOM;FEM;SG
jezik	γλώσσα	jezik	γλώσσα	N;NOM;MASC;SG	N;NOM;FEM;SG
velik	μεγάλη	velik	μεγάλος	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;FEM;SG
velik	μεγάλος	velik	μεγάλος	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;MASC;SG
velik	μεγάλο	velik	μεγάλος	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;NEUT;SG
bataljon	τάγμα	bataljon	τάγμα	N;NOM;MASC;SG	N;NOM;NEUT;SG
februarja	φεβρουάριο	februar	φεβρουάριο	N;GEN;MASC;SG	N
februarja	φεβρουαρίου	februar	φεβρουάριο	N;GEN;MASC;SG	N;GEN;MASC;SG
anton	άντον	anton	άντον	N;NOM;MASC;SG	N
klub	λέσχη	klub	λέσχω	N;NOM;MASC;SG	N;NOM;FEM;SG
sedež	αρχηγείο	sedež	αρχηγείο	N;NOM;MASC;SG	N;NOM;NEUT;SG
sedež	έδρα	sedež	έδρα	N;NOM;MASC;SG	N;NOM;FEM;SG
sedež	κάθισμα	sedež	κάθισμα	N;NOM;MASC;SG	N;NOM;NEUT;SG
sedež	έδρα	sedež	έδρα	N;NOM;MASC;SG	N;NOM;FEM;SG
kraj	τόπος	kraj	τόπος	N;NOM;MASC;SG	N;NOM;MASC;SG
kraj	μέρος	kraj	μέρος	N;NOM;MASC;SG	N;NOM;NEUT;SG
članek	αρθρο	članek	αρθρο	N;NOM;MASC;SG	N;NOM;NEUT;SG
članek	άρθρο	članek	άρθρο	N;NOM;MASC;SG	N;NOM;NEUT;SG
oče	πατέρας	oče	πατέρα	N;NOM;MASC;SG	N;NOM;MASC;SG
igralec	παίκτης	igralec	παίκτης	N;NOM;MASC;SG	N;NOM;MASC;SG
igralec	παίχτης	igralec	παίχτης	N;NOM;MASC;SG	N;NOM;MASC;SG
igralec	ηθοποιός	igralec	ηθοποιός	N;NOM;MASC;SG	N;NOM;MASC;SG
toda	αλλά	toda	αλλά	CONJ	CONJ
popolnoma	εντελώς	popolnoma	εντελώς	ADV	ADV
popolnoma	εντελώς	popolnoma	εντελώς	ADV	ADV
papež	πάπας	papež	πάπας	N;NOM;MASC;SG	N;NOM;MASC;SG
list	φύλλο	list	φύλλο	N;NOM;MASC;SG	N;NOM;NEUT;SG
list	φύλλο	list	φύλλο	N;NOM;MASC;SG	N;NOM;NEUT;SG
list	σεντόνι	list	σεντόνι	N;NOM;MASC;SG	N;NOM;NEUT;SG
različne	διάφορες	različen	διάφορος	ADJ;NOM;FEM;PL	ADJ;NOM;FEM;PL
igral	έπαιζε	igrati	παίζω	V;IPFV;MASC;SG;V.PTCP	V;IPFV;IND;SG;3;PST;FIN;ACT
igral	έπαιζα	igrati	έπαιζα	V;IPFV;MASC;SG;V.PTCP	V;IPFV;IND;SG;1;PST;FIN;ACT
sodeloval	συμμετείχε	sodelovati	συμμετέχω	V;IPFV;MASC;SG;V.PTCP	V;IPFV;IND;SG;3;PST;FIN;ACT
sodeloval	συμμετείχα	sodelovati	συμμετέχω	V;IPFV;MASC;SG;V.PTCP	V;IPFV;IND;SG;1;PST;FIN;ACT
njih	τους	on	μου	PRO;GEN;MASC;PL;3	PRO;GEN;MASC;PL;3
vrh	τοπ	vrh	τοπ	N;NOM;MASC;SG	N
vrh	αιχμή	vrh	αιχμή	N;NOM;MASC;SG	N;NOM;FEM;SG
vrh	σύνοδο	vrh	σύνοδο	N;NOM;MASC;SG	N;NOM;FEM;SG
držav	κρατών	država	κράτος	N;GEN;FEM;PL	N;GEN;NEUT;PL
hitro	γρήγορα	hitro	γρήγορα	ADV	ADV
hitro	γρήγορα	hitro	γρήγορα	ADV	ADV
hitro	γρήγορα	hitro	γρήγορα	ADV	ADV
podatki	πληροφορίες	podatek	πληροφορία	N;NOM;MASC;PL	N;NOM;FEM;PL
podatki	δεδομένα	podatek	δεδομένο	N;NOM;MASC;PL	N;NOM;NEUT;PL
podatki	στοιχεια	podatek	στοιχείο	N;NOM;MASC;PL	N;NOM;NEUT;PL
podatki	στοιχεία	podatek	στοιχείο	N;NOM;MASC;PL	N;NOM;NEUT;PL
starost	ηλικία	starost	ηλικία	N;NOM;FEM;SG	N;NOM;FEM;SG
starost	ηλικια	starost	ηλικια	N;NOM;FEM;SG	N;NOM;FEM;SG
ženske	γυναίκες	ženska	γυναίκα	N;NOM;FEM;PL	N;NOM;FEM;PL
ženske	γυναικες	ženska	γυναίκα	N;NOM;FEM;PL	N;NOM;FEM;PL
nemško	γερμανός	nemški	γερμανός	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
nemško	γερμανικό	nemški	γερμανικός	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
nemško	γερμανική	nemški	γερμανικός	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
pomembno	σημαντική	pomemben	σημαντικός	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
pomembno	σημαντικό	pomemben	σημαντικός	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
pomembno	σημαντικός	pomemben	σημαντικός	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
franc	φράγκο	franc	φράγκο	N;NOM;MASC;SG	N;NOM;NEUT;SG
naprej	εμπρός	naprej	εμπρός	ADV	ADV
naprej	μπροστά	naprej	μπροστά	ADV	ADV
srbsko	σερβικό	srbski	σερβικός	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
srbsko	σερβική	srbski	σερβικός	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
britanski	βρετανικό	britanski	βρετανικός	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
britanski	βρετανός	britanski	βρετανός	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;SG
britanski	βρετανική	britanski	βρετανικός	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
david	δαβίδ	david	δαβίδ	N;NOM;MASC;SG	N;NOM;MASC;SG
cesar	αυτοκράτορας	cesar	αυτοκράτορα	N;NOM;MASC;SG	N;NOM;MASC;SG
cesar	σίζαρ	cesar	σίζαρ	N;NOM;MASC;SG	N
škof	επίσκοπος	škof	επίσκοπος	N;NOM;MASC;SG	N;NOM;MASC;SG
zveze	σχέσεις	zveza	σχέση	N;NOM;FEM;PL	N;NOM;FEM;PL
reke	ποτάμια	reka	ποτάμιο	N;NOM;FEM;PL	N;NOM;NEUT;PL
snovi	ουσίες	snov	ουσία	N;NOM;FEM;PL	N;NOM;FEM;PL
oblike	σχήματα	oblika	σχήμα	N;NOM;FEM;PL	N;NOM;NEUT;PL
oblike	μορφές	oblika	μορφή	N;NOM;FEM;PL	N;NOM;FEM;PL
oblike	φόρμες	oblika	φόρμος	N;NOM;FEM;PL	N;NOM;FEM;PL
oblike	έντυπα	oblika	έντυπο	N;NOM;FEM;PL	N;NOM;NEUT;PL
type	τύπος	typ	τύπος	N;NOM;MASC;SG	N;NOM;MASC;SG
type	είδος	typ	είδος	N;NOM;MASC;SG	N;NOM;NEUT;SG
zgodovina	ιστορία	zgodovina	ιστορία	N;NOM;FEM;SG	N;NOM;FEM;SG
zgodovina	ιστορια	zgodovina	ιστορια	N;NOM;FEM;SG	N;NOM;FEM;SG
enote	μονάδες	enota	μονάδα	N;NOM;FEM;PL	N;NOM;FEM;PL
program	πρόγραμμα	program	πρόγραμμα	N;NOM;MASC;SG	N;NOM;NEUT;SG
program	πρόγραμμα	program	πρόγραμμα	N;NOM;MASC;SG	N;NOM;NEUT;SG
program	προγραμμα	program	προγραμμα	N;NOM;MASC;SG	N;NOM;NEUT;SG
ljudje	ανθρωποι	človek	ανθρώπος	N;NOM;MASC;PL	N;NOM;MASC;PL
ljudje	άνθρωποι	človek	άνθρωπος	N;NOM;MASC;PL	N;NOM;MASC;PL
ljudje	ατομα	človek	ατομα	N;NOM;MASC;PL	N;NOM;NEUT;PL
ljudje	ανθρωποι	človek	ανθρώπος	N;NOM;MASC;PL	N;NOM;MASC;PL
ljudje	άνθρωποι	človek	άνθρωπος	N;NOM;MASC;PL	N;NOM;MASC;PL
ljudje	άτομα	človek	άτομο	N;NOM;MASC;PL	N;NOM;NEUT;PL
igre	παιχνίδια	igra	παιχνίδιο	N;NOM;FEM;PL	N;NOM;NEUT;PL
igre	αγωνες	igra	αγωνας	N;NOM;FEM;PL	N;NOM;MASC;PL
igre	αγώνες	igra	αγώνας	N;NOM;FEM;PL	N;NOM;MASC;PL
hkrati	ταυτόχρονα	hkrati	ταυτόχρονα	ADV	ADV
hkrati	ταυτοχρόνως	hkrati	ταυτοχρόνως	ADV	ADV
znani	γνωστοί	znan	γνωστός	ADJ;NOM;MASC;PL;V.PTCP	ADJ;NOM;MASC;PL
znani	γνωστές	znan	γνωστός	ADJ;NOM;MASC;PL;V.PTCP	ADJ;NOM;FEM;PL
območje	ζώνη	območje	ζώνη	N;NOM;NEUT;SG	N;NOM;FEM;SG
območje	ζωνη	območje	ζωνη	N;NOM;NEUT;SG	N;NOM;FEM;SG
območje	εμβαδόν	območje	εμβαδόν	N;NOM;NEUT;SG	N;NOM;NEUT;SG
območje	περιοχή	območje	περιοχή	N;NOM;NEUT;SG	N;NOM;FEM;SG
območje	περιοχη	območje	περιοχος	N;NOM;NEUT;SG	N;NOM;FEM;SG
vodi	οδηγεί	voditi	οδηγώ	V;IPFV;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
podobno	παρόμοιος	podoben	παρόμοιος	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
vojaški	στρατιωτικός	vojaški	στρατιωτικός	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;SG
vojaški	στρατιωτική	vojaški	στρατιωτικός	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
sprva	αρχικώς	sprva	αρχικώς	ADV	ADV
sprva	αρχικά	sprva	αρχικά	ADV	ADV
poveljnik	διοικητής	poveljnik	διοικητής	N;NOM;MASC;SG	N;NOM;MASC;SG
zadnji	τελευταίο	zadnji	τελευταίος	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;NEUT;SG
zadnji	τελευταίος	zadnji	τελευταίος	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;MASC;SG
spletna	διαδικτυακή	spleten	διαδικτυακός	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
enota	μονάδα	enota	μονάδα	N;NOM;FEM;SG	N;NOM;FEM;SG
leti	πέτα	leto	πέτα	N;NOM;NEUT;PL	N
leti	πτήσεις	leto	πτήση	N;NOM;NEUT;PL	N;NOM;FEM;PL
letalo	αεροσκάφος	letalo	αεροσκάφος	N;NOM;NEUT;SG	N;NOM;NEUT;SG
letalo	αεροπλάνο	letalo	αεροπλάνο	N;NOM;NEUT;SG	N;NOM;NEUT;SG
letalo	αεροπλάνο	letalo	αεροπλάνο	N;NOM;NEUT;SG	N;NOM;NEUT;SG
letalo	αεροπλάνο	letalo	αεροπλάνο	N;NOM;NEUT;SG	N;NOM;NEUT;SG
deluje	εργάζεται	delovati	εργάζομαι	V;IPFV;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;PASS
deluje	δουλεύει	delovati	δουλεύω	V;IPFV;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
prostor	χώρος	prostor	χώρος	N;NOM;MASC;SG	N;NOM;MASC;SG
prostor	διαστημα	prostor	διαστημα	N;NOM;MASC;SG	N;NOM;NEUT;SG
prostor	διάστημα	prostor	διάστημα	N;NOM;MASC;SG	N;NOM;NEUT;SG
pravi	λεει	praviti	λέγω	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
pravi	λέει	praviti	λέγω	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
williams	γουίλιαμς	williams	γουίλιαμ	N;NOM;MASC;SG	N;NOM;FEM;SG
williams	ουίλιαμς	williams	ουίλιαμς	N;NOM;MASC;SG	N;NOM;NEUT;SG
podjetje	λόχος	podjetje	λόχος	N;NOM;NEUT;SG	N;NOM;MASC;SG
podjetje	εταιρεία	podjetje	εταιρεία	N;NOM;NEUT;SG	N;NOM;FEM;SG
podjetje	εταιρία	podjetje	εταιρία	N;NOM;NEUT;SG	N;NOM;FEM;SG
družine	οικογένειες	družina	οικογένεια	N;NOM;FEM;PL	N;NOM;FEM;PL
univerze	πανεπιστήμια	univerza	πανεπιστήμιο	N;NOM;FEM;PL	N;NOM;NEUT;PL
skupino	ομάδα	skupina	ομάδα	N;ACC;FEM;SG	N;ACC;FEM;SG
središče	κέντρο	središče	κέντρο	N;NOM;NEUT;SG	N;NOM;NEUT;SG
središče	κεντρο	središče	κεντρο	N;NOM;NEUT;SG	N;NOM;NEUT;SG
središče	κέντρο	središče	κέντρο	N;NOM;NEUT;SG	N;NOM;NEUT;SG
pet	πεντε	pet	πεντε	NUM;NOM;PL	NUM
pet	πέντε	pet	πέντε	NUM;NOM;PL	NUM;NOM;MASC;PL
izraz	όρος	izraz	όρος	N;NOM;MASC;SG	N;NOM;MASC;SG
živali	ζώα	žival	ζώο	N;NOM;FEM;PL	N;NOM;NEUT;PL
moč	ισχύς	moč	ισχύς	N;NOM;FEM;SG	N;NOM;FEM;SG
moč	εξουσία	moč	εξουσία	N;NOM;FEM;SG	N;NOM;FEM;SG
moč	ισχύς	moč	ισχύς	N;NOM;FEM;SG	N;NOM;FEM;SG
potrebno	απαραίτητος	potreben	απαραίτητος	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
potrebno	απαραίτητο	potreben	απαραίτητος	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
potrebno	αναγκαίος	potreben	αναγκαίος	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
potrebno	αναγκαίο	potreben	αναγκαίος	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
potrebno	αναγκαία	potreben	αναγκαίος	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
potrebno	απαραίτητη	potreben	απαραίτητος	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
znana	γνωστή	znan	γνωστός	ADJ;NOM;FEM;SG;V.PTCP	ADJ;NOM;FEM;SG
znana	γνωστός	znan	γνωστός	ADJ;NOM;FEM;SG;V.PTCP	ADJ;NOM;MASC;SG
znana	γνωστό	znan	γνωστός	ADJ;NOM;FEM;SG;V.PTCP	ADJ;NOM;NEUT;SG
znana	διάσημη	znan	διάσημος	ADJ;NOM;FEM;SG;V.PTCP	ADJ;NOM;FEM;SG
otrok	μωρό	otrok	μωρός	N;NOM;MASC;SG	N;NOM;NEUT;SG
otrok	παιδί	otrok	παιδί	N;NOM;MASC;SG	N;NOM;NEUT;SG
otrok	τέκνο	otrok	τέκνο	N;NOM;MASC;SG	N;NOM;NEUT;SG
otrok	παιδι	otrok	παιδι	N;NOM;MASC;SG	N;NOM;NEUT;SG
otrok	παιδί	otrok	παιδί	N;NOM;MASC;SG	N;NOM;NEUT;SG
sedaj	τώρα	sedaj	τώρα	ADV	ADV
sedaj	τωρα	sedaj	τωρα	ADV	ADV
kraljestvo	βασίλειο	kraljestvo	βασίλειο	N;NOM;NEUT;SG	N;NOM;NEUT;SG
vrsta	ουρά	vrsta	ουρώ	N;NOM;FEM;SG	N;NOM;FEM;SG
vrsta	τύπος	vrsta	τύπος	N;NOM;FEM;SG	N;NOM;MASC;SG
vrsta	είδος	vrsta	είδος	N;NOM;FEM;SG	N;NOM;NEUT;SG
vrsta	είδος	vrsta	είδος	N;NOM;FEM;SG	N;NOM;NEUT;SG
avtor	συγγραφέας	avtor	συγγραφέα	N;NOM;MASC;SG	N;NOM;MASC;SG
avtor	συντάκτης	avtor	συντάκτης	N;NOM;MASC;SG	N;NOM;MASC;SG
položaj	στίγμα	položaj	στίγμα	N;NOM;MASC;SG	N;NOM;NEUT;SG
prej	προηγουμένως	prej	προηγουμένως	ADV;CMPR	ADV
prej	νωρίτερα	prej	νωρίς	ADV;CMPR	ADV;CMPR
prej	πριν	prej	πριν	ADV;CMPR	ADV
nov	νέος	nov	νέος	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;MASC;SG
pesnik	ποιητής	pesnik	ποιητής	N;NOM;MASC;SG	N;NOM;MASC;SG
osebe	ατομα	oseba	ατομα	N;NOM;FEM;PL	N;NOM;NEUT;PL
osebe	πρόσωπα	oseba	πρόσωπο	N;NOM;FEM;PL	N;NOM;NEUT;PL
osebe	άτομα	oseba	άτομο	N;NOM;FEM;PL	N;NOM;NEUT;PL
osebe	ατομα	oseba	ατομα	N;NOM;FEM;PL	N;NOM;NEUT;PL
osebe	ανθρωποι	oseba	ανθρώπος	N;NOM;FEM;PL	N;NOM;MASC;PL
osebe	άνθρωποι	oseba	άνθρωπος	N;NOM;FEM;PL	N;NOM;MASC;PL
osebe	άτομα	oseba	άτομο	N;NOM;FEM;PL	N;NOM;NEUT;PL
gospodinjstvo	νοικοκυριό	gospodinjstvo	νοικοκυριό	N;NOM;NEUT;SG	N;NOM;NEUT;SG
gospodinjstvo	καθαριότητα	gospodinjstvo	καθαριότητα	N;NOM;NEUT;SG	N;NOM;FEM;SG
gospodinjstvo	νοικοκυριό	gospodinjstvo	νοικοκυριό	N;NOM;NEUT;SG	N;NOM;NEUT;SG
imelo	είχε	imeti	έχω	V;IPFV;NEUT;SG;V.PTCP	V;IPFV;IND;SG;3;PST;FIN;ACT
obdobje	περίοδος	obdobje	περίοδος	N;NOM;NEUT;SG	N;NOM;FEM;SG
država	χώρα	država	χώρα	N;NOM;FEM;SG	N;NOM;FEM;SG
država	κράτος	država	κράτος	N;NOM;FEM;SG	N;NOM;NEUT;SG
nikoli	ποτέ	nikoli	ποτέ	ADV	ADV
nikoli	ποτε	nikoli	ποτε	ADV	ADV
zdaj	τώρα	zdaj	τώρα	ADV	ADV
zdaj	τωρα	zdaj	τωρα	ADV	ADV
večji	μεγαλύτερος	velik	μεγάλος	ADJ;NOM;DEF;CMPR;MASC;SG	ADJ;NOM;CMPR;MASC;SG
večji	μεγαλύτερο	velik	μεγάλος	ADJ;NOM;DEF;CMPR;MASC;SG	ADJ;NOM;CMPR;NEUT;SG
večji	μεγαλύτερη	velik	μεγάλος	ADJ;NOM;DEF;CMPR;MASC;SG	ADJ;NOM;CMPR;FEM;SG
večji	μεγαλύτερος	velik	μεγάλος	ADJ;NOM;DEF;CMPR;MASC;SG	ADJ;NOM;CMPR;MASC;SG
večji	μεγαλύτερο	velik	μεγάλος	ADJ;NOM;DEF;CMPR;MASC;SG	ADJ;NOM;CMPR;NEUT;SG
večji	μεγαλύτερη	velik	μεγάλος	ADJ;NOM;DEF;CMPR;MASC;SG	ADJ;NOM;CMPR;FEM;SG
duhovnik	κληρικός	duhovnik	κληρικός	N;NOM;MASC;SG	N;NOM;MASC;SG
duhovnik	παπάς	duhovnik	παπάς	N;NOM;MASC;SG	N;NOM;MASC;SG
duhovnik	ιερέας	duhovnik	ιερία	N;NOM;MASC;SG	N;NOM;MASC;SG
številne	πολυάριθμες	številen	πολύαριθμος	ADJ;NOM;FEM;PL	ADJ;NOM;FEM;PL
številne	πολυάριθμα	številen	πολυάριθμος	ADJ;NOM;FEM;PL	ADJ;NOM;NEUT;PL
takoj	αμέσως	takoj	αμέσως	ADV	ADV
most	γέφυρα	most	γέφυρα	N;NOM;MASC;SG	N;NOM;FEM;SG
besede	λογια	beseda	λογιο	N;NOM;FEM;PL	N;NOM;NEUT;PL
besede	λόγια	beseda	λόγος	N;NOM;FEM;PL	N;NOM;NEUT;PL
besede	λέξεις	beseda	λέξη	N;NOM;FEM;PL	N;NOM;FEM;PL
telesa	σώματα	telo	σώμα	N;NOM;NEUT;PL	N;NOM;NEUT;PL
telesa	κορμιά	telo	κορμιά	N;NOM;NEUT;PL	N;NOM;NEUT;PL
telesa	πτώματα	telo	πτώμα	N;NOM;NEUT;PL	N;NOM;NEUT;PL
sveti	άγιος	svet	άγιος	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;MASC;SG
park	πάρκο	park	πάρκο	N;NOM;MASC;SG	N;NOM;NEUT;SG
george	γιώργος	george	γιώργος	N;NOM;MASC;SG	N;NOM;MASC;SG
sovjetska	σοβιετικό	sovjetski	σοβιετικός	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
sovjetska	σοβιετική	sovjetski	σοβιετικός	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
igra	παιχνίδι	igra	παιχνίδι	N;NOM;FEM;SG	N;NOM;NEUT;SG
oblika	σχήμα	oblika	σχήμα	N;NOM;FEM;SG	N;NOM;NEUT;SG
oblika	μορφη	oblika	μορφη	N;NOM;FEM;SG	N;NOM;FEM;SG
oblika	μορφή	oblika	μορφή	N;NOM;FEM;SG	N;NOM;FEM;SG
oblika	έντυπο	oblika	έντυπο	N;NOM;FEM;SG	N;NOM;NEUT;SG
oblika	μορφη	oblika	μορφη	N;NOM;FEM;SG	N;NOM;FEM;SG
oblika	μορφή	oblika	μορφή	N;NOM;FEM;SG	N;NOM;FEM;SG
oblika	μορφότυπο	oblika	μορφότυπο	N;NOM;FEM;SG	N;NOM;MASC;SG
mest	πόλεων	mesto	πόλη	N;GEN;NEUT;PL	N;GEN;FEM;PL
lastnosti	χαρακτηριστικά	lastnost	χαρακτηριστικός	N;NOM;FEM;PL	N;NOM;NEUT;PL
lastnosti	ιδιότητες	lastnost	ιδιότητα	N;NOM;FEM;PL	N;NOM;FEM;PL
lastnosti	ακίνητα	lastnost	ακίνητος	N;NOM;FEM;PL	N;NOM;NEUT;PL
lastnosti	χαρακτηριστικά	lastnost	χαρακτηριστικός	N;NOM;FEM;PL	N;NOM;NEUT;PL
top	κανόνι	top	κανόνι	N;NOM;MASC;SG	N;NOM;NEUT;SG
top	τοπ	top	τοπ	N;NOM;MASC;SG	N
knjige	βιβλία	knjiga	βιβλία	N;NOM;FEM;PL	N;NOM;NEUT;PL
knjige	βιβλια	knjiga	βιβλια	N;NOM;FEM;PL	N;NOM;NEUT;PL
črni	μαύρη	črn	μαύρος	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
družina	οικογένεια	družina	οικογένεια	N;NOM;FEM;SG	N;NOM;FEM;SG
oznaka	κώδικα	oznakati	κώδικας	N;NOM;FEM;SG	N
oznaka	κώδικας	oznakati	κώδικας	N;NOM;FEM;SG	N;NOM;MASC;SG
oznaka	ετικέτα	oznakati	ετικέτα	N;NOM;FEM;SG	N;NOM;FEM;SG
oznaka	ταγκ	oznakati	ταγκ	N;NOM;FEM;SG	N
oznaka	ετικέτα	oznakati	ετικέτα	N;NOM;FEM;SG	N;NOM;FEM;SG
nemška	γερμανός	nemški	γερμανός	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
nemška	γερμανικό	nemški	γερμανικός	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
nemška	γερμανική	nemški	γερμανικός	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
južni	νότιο	južen	νότιος	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
južni	νότιος	južen	νότιος	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;SG
šola	σχολείο	šola	σχολείο	N;NOM;FEM;SG	N;NOM;NEUT;SG
šola	σχολη	šola	σχολος	N;NOM;FEM;SG	N;NOM;FEM;SG
šola	σχολειο	šola	σχολειο	N;NOM;FEM;SG	N;NOM;NEUT;SG
šola	σχολή	šola	σχολή	N;NOM;FEM;SG	N;NOM;FEM;SG
prebivalci	κάτοικοι	prebivalec	κάτοικος	N;NOM;MASC;PL	N;NOM;MASC;PL
prebivalci	κάτοικοι	prebivalec	κάτοικος	N;NOM;MASC;PL	N;NOM;MASC;PL
