befintliga	existentes	befintlig	existente	ADJ;NOM;PL	ADJ;PL
vinden	atico	vind	atico	N;NOM;DEF;MASC+FEM;SG	N;MASC;SG
vinden	ático	vind	ático	N;NOM;DEF;MASC+FEM;SG	N;MASC;SG
vinden	viento	vind	viento	N;NOM;DEF;MASC+FEM;SG	N;MASC;SG
invasion	invasión	invasion	invasión	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
bearbetning	procesamiento	bearbetning	procesamiento	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
bearbetning	tramitación	bearbetning	tramitación	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
bearbetning	transformación	bearbetning	transformación	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
globala	globales	global	global	ADJ;NOM;PL	ADJ;PL
pov	pov	pov	pov	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
ferruginea	ferruginea	ferruginea	ferruginea	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
försvarade	defendiendo	försvara	defender	V;IND;PST;V.PTCP;ACT	V;V.MSDR
försvarade	defender	försvara	defender	V;IND;PST;V.PTCP;ACT	V;NFIN
försvarade	defendió	försvara	defender	V;IND;PST;V.PTCP;ACT	V;IND;SG;3;PST;FIN
fiol	violín	fiol	violín	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
hundratals	centenares	hundratals	centenar	N;NOM;INDF;NEUT;PL	N;MASC;PL
div	div	div	div	N;NOM;INDF;MASC+FEM;SG	N
bero	depender	bero	depender	V;IMP;FIN;ACT	V;NFIN
gebel	gebel	gebel	gebel	N;NOM;INDF;NEUT;SG	N;SG
begränsat	restringida	begränsad	restringido	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	ADJ;FEM;SG;V.PTCP
begränsat	restringido	begränsad	restringido	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
begränsat	limitado	begränsad	limitado	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
begränsat	limitada	begränsad	limitado	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	ADJ;FEM;SG;V.PTCP
kurs	rumbo	kurs	rumbo	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
kurs	curso	kurs	curso	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
skickar	envía	skicka	enviar	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
skickar	enviando	skicka	enviar	V;IND;PRS;FIN;ACT	V;V.MSDR
dödar	mata	döda	matar	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
frukt	fruto	frukt	fruto	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
frukt	fruta	frukt	fruta	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
frukt	fruta	frukt	fruta	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
smeknamnet	apodo	smeknamn	apodo	N;NOM;DEF;NEUT;SG	N;MASC;SG
smeknamnet	mote	smeknamn	mote	N;NOM;DEF;NEUT;SG	N;MASC;SG
smeknamnet	sobrenombre	smeknamn	sobrenombre	N;NOM;DEF;NEUT;SG	N;MASC;SG
lejon	león	lejon	león	N;NOM;INDF;NEUT;SG	N;MASC;SG
glad	contento	glad	contento	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;MASC;SG
glad	contenta	glad	contentar	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;FEM;SG
glad	feliz	glad	feliz	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;SG
glad	contenta	glad	contentar	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;FEM;SG
glad	contento	glad	contento	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;MASC;SG
ryttare	jinetes	rytt	jinete	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
ryttare	jinetes	rytt	jinete	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
ryttare	jinetes	rytt	jinete	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
bio	biografía	bio	biografía	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
bio	cine	bio	cine	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
bio	cinema	bio	cinema	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
expansion	ampliación	expansion	ampliación	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
expansion	expansión	expansion	expansión	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
most	most	most	most	N;NOM;INDF;MASC+FEM;SG	N
natural	naturalidad	natural	naturalidad	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
syndrom	síndrome	syndrom	síndrome	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
sträckning	tramo	sträckning	tramo	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
sträckning	estiramiento	sträckning	estiramiento	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
chi	chi	chi	chi	N;NOM;INDF;NEUT;SG	N;MASC;SG
chi	ji	chi	ji	N;NOM;INDF;NEUT;SG	N
svalbard	svalbard	svalbard	svalbard	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
älskade	preciosas	älskad	precioso	ADJ;NOM;PL;PST;V.PTCP	ADJ;FEM;PL
älskade	preciosos	älskad	precioso	ADJ;NOM;PL;PST;V.PTCP	ADJ;MASC;PL
älskade	amados	älskad	amado	ADJ;NOM;PL;PST;V.PTCP	ADJ;MASC;PL;V.PTCP
office	oficina	office	oficina	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
office	office	office	office	N;NOM;INDF;MASC+FEM;SG	N;SG
office	despacho	office	despacho	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
nås	alcanzó	nå	alcanzar	V;IND;FIN;PASS	V;IND;SG;3;PST;FIN
pund	libra	pund	libra	N;NOM;INDF;NEUT;SG	N;FEM;SG
parva	parva	parva	parva	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
svagt	débil	svag	débil	ADJ;NOM;INDF;NEUT;SG	ADJ;SG
blodet	sangre	blod	sangre	N;NOM;DEF;NEUT;SG	N;FEM;SG
blodet	blood	blod	blood	N;NOM;DEF;NEUT;SG	N
bud	puja	bud	puja	N;NOM;INDF;NEUT;SG	N;FEM;SG
bud	bid	bud	bid	N;NOM;INDF;NEUT;SG	N;MASC;SG
bud	brote	bud	brote	N;NOM;INDF;NEUT;SG	N;MASC;SG
parviflora	parviflora	parviflora	parviflora	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
lagstiftande	legislativo	lagstiftande	legislativo	ADJ;NOM;PRS;V.PTCP	ADJ;MASC;SG
lagstiftande	legislativas	lagstiftande	legislativo	ADJ;NOM;PRS;V.PTCP	ADJ;FEM;PL
lagstiftande	legislativa	lagstiftande	legislativo	ADJ;NOM;PRS;V.PTCP	ADJ;FEM;SG
imperiet	imperio	imperi	imperio	N;NOM;DEF;NEUT;SG	N;MASC;SG
imperiet	empire	imperi	empire	N;NOM;DEF;NEUT;SG	N
anläggningar	instalaciones	anläggning	instalación	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
anläggningar	holdings	anläggning	holdings	N;NOM;INDF;MASC+FEM;PL	N
anläggningar	explotaciones	anläggning	explotación	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
anläggningar	tenencias	anläggning	tenencia	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
anläggningar	participaciones	anläggning	participación	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
anläggningar	establecimientos	anläggning	establecimiento	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
anläggningar	facilidades	anläggning	facilidad	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
anläggningar	instalaciones	anläggning	instalación	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
arrangerade	dispuestos	arrangera	dispuesto	ADJ;NOM;PL;PST;V.PTCP	ADJ;MASC;PL;V.PTCP
diplomatiska	diplomáticos	diplomatisk	diplomático	ADJ;NOM;PL	ADJ;MASC;PL
diplomatiska	diplomáticas	diplomatisk	diplomático	ADJ;NOM;PL	ADJ;FEM;PL
invasionen	invasión	invasion	invasión	N;NOM;DEF;MASC+FEM;SG	N;FEM;SG
förbud	ban	förbud	ban	N;NOM;INDF;NEUT;SG	N
förbud	prohibición	förbud	prohibición	N;NOM;INDF;NEUT;SG	N;FEM;SG
förbud	prohibición	förbud	prohibición	N;NOM;INDF;NEUT;SG	N;FEM;SG
ica	ica	ica	ica	N;NOM;INDF;NEUT;SG	N;FEM;SG
läger	campamentos	läga	campamento	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
läger	bandos	läga	bando	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
läger	campos	läga	campo	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
läger	campamentos	läga	campamento	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
generationen	generación	generation	generación	N;NOM;DEF;MASC+FEM;SG	N;FEM;SG
krona	cabeza	krona	cabeza	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
krona	corona	krona	corona	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
delaware	delaware	delaware	delaware	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
dall	dall	dall	dall	N;NOM;INDF;MASC+FEM;SG	N
erkännande	atribución	erkännande	atribución	N;NOM;INDF;NEUT;SG	N;FEM;SG
erkännande	reconocimiento	erkännande	reconocimiento	N;NOM;INDF;NEUT;SG	N;MASC;SG
erkännande	acuse	erkännande	acusar	N;NOM;INDF;NEUT;SG	N;MASC;SG
erkännande	reconocimiento	erkännande	reconocimiento	N;NOM;INDF;NEUT;SG	N;MASC;SG
erkännande	reconocimiento	erkännande	reconocimiento	N;NOM;INDF;NEUT;SG	N;MASC;SG
inträffar	ocurre	inträffa	ocurrir	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
sjuk	enfermo	sjuk	enfermo	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;MASC;SG
sjuk	enferma	sjuk	enferma	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;FEM;SG
sjuk	enfermo	sjuk	enfermo	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;MASC;SG
sjuk	enferma	sjuk	enferma	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;FEM;SG
hämta	bajar	hämta	bajar	V;IMP;FIN;ACT	V;NFIN
hämta	descargar	hämta	descargar	V;IMP;FIN;ACT	V;NFIN
hämta	descargue	hämta	descargar	V;IMP;FIN;ACT	V;IMP;SG;3;FIN
hämta	conseguir	hämta	conseguir	V;IMP;FIN;ACT	V;NFIN
hämta	obtener	hämta	obtener	V;IMP;FIN;ACT	V;NFIN
träning	formación	träning	formación	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
träning	adiestramiento	träning	adiestramiento	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
träning	entrenamiento	träning	entrenamiento	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
träning	capacitación	träning	capacitación	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
träning	entrenamiento	träning	entrenamiento	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
träning	gimnasio	träning	gimnasio	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
träning	aptitud	träning	aptitud	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
träning	fitness	träning	fitness	N;NOM;INDF;MASC+FEM;SG	N;MASC
regn	lluvia	regn	lluvia	N;NOM;INDF;NEUT;SG	N;FEM;SG
uri	uri	uri	uri	N;NOM;INDF;MASC+FEM;SG	N;SG
utvecklar	desarrolla	utveckla	desarrollar	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
utvecklar	desarrollar	utveckla	desarrollar	V;IND;PRS;FIN;ACT	V;NFIN
utvecklar	desarrolla	utveckla	desarrollar	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
utvecklar	desarrollando	utveckla	desarrollar	V;IND;PRS;FIN;ACT	V;V.MSDR
prov	ejemplo	prov	ejemplo	N;NOM;INDF;NEUT;SG	N;MASC;SG
årsjubileum	aniversario	årsjubileum	aniversario	N;NOM;INDF;NEUT;SG	N;MASC;SG
hörn	corner	hörn	corner	N;NOM;INDF;NEUT;SG	N;MASC;SG
hörn	rincón	hörn	rincón	N;NOM;INDF;NEUT;SG	N;MASC;SG
hörn	esquina	hörn	esquina	N;NOM;INDF;NEUT;SG	N;FEM;SG
hanar	varones	hane	varón	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
hanar	machos	hane	macho	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
ansiktet	rostro	ansikt	rostro	N;NOM;DEF;NEUT;SG	N;MASC;SG
ansiktet	carita	ansikt	carita	N;NOM;DEF;NEUT;SG	N;FEM;SG
ansiktet	cara	ansikt	cara	N;NOM;DEF;NEUT;SG	N;FEM;SG
ansiktet	face	ansikt	facer	N;NOM;DEF;NEUT;SG	N
rey	rey	rey	rey	N;NOM;INDF;NEUT;SG	N;MASC;SG
money	dinero	money	dinero	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
money	money	money	money	N;NOM;INDF;MASC+FEM;SG	N
hautes	hautes	haute	haute	N;NOM;INDF;MASC+FEM;SG	N;FEM
hoppa	saltar	hoppa	saltar	V;IMP;FIN;ACT	V;NFIN
pressen	prensa	press	prensa	N;NOM;DEF;MASC+FEM;SG	N;FEM;SG
öppnas	abre	öppna	abrir	V;NFIN;PASS	V;IND;SG;3;PRS;FIN
teckning	dibujo	teckning	dibujo	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
rak	recto	rak	recto	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;MASC;SG
rak	directo	rak	directo	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;MASC;SG
rak	heterosexual	rak	heterosexual	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;SG
basist	bajista	basist	bajista	N;NOM;INDF;MASC+FEM;SG	N;SG
uppstå	surjan	uppstå	surgir	V;IMP;FIN;ACT	V;IMP;PL;3;FIN
uppstå	surgir	uppstå	surgir	V;IMP;FIN;ACT	V;NFIN
decennier	decenios	decennium	decenio	N;NOM;INDF;NEUT;PL	N;MASC;PL
decennier	décadas	decennium	década	N;NOM;INDF;NEUT;PL	N;FEM;PL
observera	observar	observera	observar	V;IMP;FIN;ACT	V;NFIN
observera	observe	observera	observar	V;IMP;FIN;ACT	V;IMP;SG;3;FIN
observera	observen	observera	observar	V;IMP;FIN;ACT	V;IMP;PL;3;FIN
observera	observando	observera	observar	V;IMP;FIN;ACT	V;V.MSDR
läkaren	medico	läkare	medico	N;NOM;DEF;MASC+FEM;SG	N;MASC;SG
läkaren	médico	läkare	médico	N;NOM;DEF;MASC+FEM;SG	N;MASC;SG
läkaren	doctora	läkare	doctora	N;NOM;DEF;MASC+FEM;SG	N;FEM;SG
läkaren	doctor	läkare	doctor	N;NOM;DEF;MASC+FEM;SG	N;MASC;SG
machine	máquina	machine	máquina	N;NOM;INDF;NEUT;SG	N;FEM;SG
machine	maquina	machine	maquina	N;NOM;INDF;NEUT;SG	N;FEM;SG
florence	florencia	florence	florencia	N;NOM;INDF;NEUT;SG	N;FEM;SG
temple	sien	temple	sien	N;NOM;INDF;NEUT;SG	N;FEM;SG
temple	temple	temple	temple	N;NOM;INDF;NEUT;SG	N;MASC;SG
temple	templo	temple	templo	N;NOM;INDF;NEUT;SG	N;MASC;SG
chubut	chubut	chubut	chubut	N;NOM;DEF;MASC+FEM;SG	N;MASC;SG
californica	californica	californic	californico	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
förvaras	almacenar	förvara	almacenar	V;IND;PRS;FIN;PASS	V;NFIN
recension	examen	recension	examen	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
recension	revisión	recension	revisión	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
recension	reseña	recension	reseñar	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
gymnastik	gimnasia	gymnastik	gimnasia	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
fröken	señorita	fröka	señorita	N;NOM;DEF;MASC+FEM;SG	N;FEM;SG
fröken	miss	fröka	miss	N;NOM;DEF;MASC+FEM;SG	N;FEM;SG
fröken	srta	fröka	srta	N;NOM;DEF;MASC+FEM;SG	N;FEM;SG
patent	patente	patent	patente	N;NOM;INDF;NEUT;SG	N;SG
patent	patente	patent	patente	N;NOM;INDF;NEUT;SG	N;SG
öga	ojo	öga	ojo	N;NOM;INDF;NEUT;SG	N;MASC;SG
ramen	bastidor	ram	bastidor	N;NOM;DEF;MASC+FEM;SG	N;MASC;SG
ramen	marco	ram	marco	N;NOM;DEF;MASC+FEM;SG	N;MASC;SG
ramen	frame	ram	frame	N;NOM;DEF;MASC+FEM;SG	N;SG
maskin	máquina	maskin	máquina	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
maskin	maquina	maskin	maquina	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
maskin	ingeniería	maskin	ingeniería	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
clair	clair	clair	clair	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
barra	barra	barra	barra	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
frön	semillas	frö	semilla	N;NOM;INDF;NEUT;PL	N;FEM;PL
humor	humor	huma	humor	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
humor	humor	huma	humor	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
dagarna	días	dag	día	N;NOM;DEF;MASC+FEM;PL	N;MASC;PL
dagarna	jornadas	dag	jornada	N;NOM;DEF;MASC+FEM;PL	N;FEM;PL
dagarna	dias	dag	dia	N;NOM;DEF;MASC+FEM;PL	N;MASC;PL
dagarna	days	dag	day	N;NOM;DEF;MASC+FEM;PL	N
stipa	stipa	stipa	stipa	N;NOM;INDF;MASC+FEM;SG	N
tillåtet	permitida	tillåtet	permitido	ADJ;NOM;INDF;NEUT;SG	ADJ;FEM;SG;V.PTCP
tillåtet	permitido	tillåtet	permitido	ADJ;NOM;INDF;NEUT;SG	ADJ;MASC;SG;V.PTCP
tillåtet	permitida	tillåtet	permitido	ADJ;NOM;INDF;NEUT;SG	ADJ;FEM;SG;V.PTCP
tillåtet	permitido	tillåtet	permitido	ADJ;NOM;INDF;NEUT;SG	ADJ;MASC;SG;V.PTCP
distans	distancia	distans	distancia	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
discovery	discovery	discovery	discovery	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
discovery	descubrimiento	discovery	descubrimiento	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
jungfru	virgo	jungfru	virgo	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
jungfru	virgin	jungfru	virgin	N;NOM;INDF;MASC+FEM;SG	N;SG
jungfru	virgen	jungfru	virgen	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
jungfru	doncella	jungfru	doncella	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
jungfru	maiden	jungfru	maidar	N;NOM;INDF;MASC+FEM;SG	N
jungfru	sirvienta	jungfru	sirvienta	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
jungfru	mucama	jungfru	mucama	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
jungfru	doncella	jungfru	doncella	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
arrow	flecha	arrow	flecha	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
arrow	arrow	arrow	arrow	N;NOM;INDF;MASC+FEM;SG	N
konstruerade	construidos	konstruerad	construido	ADJ;NOM;PL;PST;V.PTCP	ADJ;MASC;PL;V.PTCP
mao	mao	mao	mao	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
blom	floración	blom	floración	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
blom	bloom	blom	bloom	N;NOM;INDF;MASC+FEM;SG	N;SG
netto	net	netto	net	N;NOM;INDF;MASC+FEM;SG	N
netto	red	netto	red	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
verksamheter	actividades	verksamhet	actividad	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
tillfälliga	temporales	tillfällig	temporal	ADJ;NOM;PL	ADJ;PL
förekomst	ocurrencia	förekomst	ocurrencia	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
förekomst	incidencia	förekomst	incidencia	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
förekomst	presencia	förekomst	presencia	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
förekomst	existencia	förekomst	existencia	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
variabilis	variabilis	variabilis	variabilis	N;NOM;INDF;MASC+FEM;SG	N
budskap	mensaje	budskap	mensaje	N;NOM;INDF;NEUT;SG	N;MASC;SG
anteckningar	apuntes	anteckning	apunte	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
anteckningar	notas	anteckning	nota	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
anteckningar	notes	anteckning	note	N;NOM;INDF;MASC+FEM;PL	N
vinter	invierno	vinter	invierno	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
legenden	legend	legende	legend	N;NOM;INDF;NEUT;PL	N
översatta	traducidos	översätta	traducido	ADJ;NOM;PL;PST;V.PTCP	ADJ;MASC;PL;V.PTCP
lucia	lucia	lucia	lucia	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
pearl	pearl	pearl	pearl	N;NOM;INDF;NEUT;SG	N;MASC;SG
rader	hileras	rad	hilera	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
rader	filas	rad	fila	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
rader	líneas	rad	línea	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
rader	lines	rad	lín	N;NOM;INDF;MASC+FEM;PL	N
rader	lineas	rad	linea	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
shadow	sombra	shado	sombra	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
shadow	shadow	shado	shadow	N;NOM;INDF;MASC+FEM;SG	N
territoriet	territorio	territorium	territorio	N;NOM;DEF;NEUT;SG	N;MASC;SG
malabo	malabo	malabo	malabo	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
hibiscus	hibiscus	hibiscus	hibiscus	N;NOM;INDF;MASC+FEM;SG	N
förlorar	perder	förlora	perder	V;IND;PRS;FIN;ACT	V;NFIN
förlorar	perdiendo	förlora	perder	V;IND;PRS;FIN;ACT	V;V.MSDR
förlorar	pierde	förlora	perder	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
förlorar	perder	förlora	perder	V;IND;PRS;FIN;ACT	V;NFIN
förlorar	pierden	förlora	perder	V;IND;PRS;FIN;ACT	V;IND;PL;3;PRS;FIN
förlorar	pierdo	förlora	perder	V;IND;PRS;FIN;ACT	V;IND;SG;1;PRS;FIN
förlorar	pierde	förlora	perder	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
valda	escogidos	välja	escogido	ADJ;NOM;PL;PST;V.PTCP	ADJ;MASC;PL;V.PTCP
valda	elegidos	välja	elegido	ADJ;NOM;PL;PST;V.PTCP	ADJ;MASC;PL;V.PTCP
valda	elegidas	välja	elegido	ADJ;NOM;PL;PST;V.PTCP	ADJ;FEM;PL;V.PTCP
valda	elegidos	välja	elegido	ADJ;NOM;PL;PST;V.PTCP	ADJ;MASC;PL;V.PTCP
valda	seleccionados	välja	seleccionado	ADJ;NOM;PL;PST;V.PTCP	ADJ;MASC;PL;V.PTCP
valda	seleccionadas	välja	seleccionado	ADJ;NOM;PL;PST;V.PTCP	ADJ;FEM;PL;V.PTCP
dubbelt	doble	dubbel	doble	ADJ;NOM;INDF;NEUT;SG	ADJ;SG
boulenger	boulenger	bouleng	boulenger	N;NOM;INDF;MASC+FEM;SG	N
författarna	autores	författare	autor	N;NOM;DEF;MASC+FEM;PL	N;MASC;PL
vetenskapen	ciencia	vetenskap	ciencia	N;NOM;DEF;MASC+FEM;SG	N;FEM;SG
floder	rios	flod	rio	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
floder	rivers	flod	river	N;NOM;INDF;MASC+FEM;PL	N
floder	ríos	flod	río	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
latifolia	latifolia	latifoli	latifolia	N;NOM;INDF;MASC+FEM;SG	N
geranium	geranio	geranium	geranio	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
aurora	aurora	auror	aurora	N;NOM;INDF;NEUT;SG	N;FEM;SG
seal	foca	seal	foca	N	N;FEM;SG
seal	sello	seal	sello	N	N;MASC;SG
finn	finlandés	finna	finlandés	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
saxofon	saxo	saxofon	saxo	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
saxofon	saxofón	saxofon	saxofón	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
buss	bus	buss	bus	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
buss	autobus	buss	autobus	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
buss	autobús	buss	autobús	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
buss	ómnibus	buss	ómnibus	N;NOM;INDF;MASC+FEM;SG	N;MASC
kolonin	colonia	koloni	colonia	N;NOM;DEF;MASC+FEM;SG	N;FEM;SG
väggar	murallas	vägg	muralla	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
väggar	paredes	vägg	pared	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
väggar	muros	vägg	muro	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
vetenskapligt	científico	vetenskaplig	científico	ADJ;NOM;INDF;NEUT;SG	ADJ;MASC;SG
vetenskapligt	científica	vetenskaplig	científico	ADJ;NOM;INDF;NEUT;SG	ADJ;FEM;SG
atlantis	atlantis	atlantis	atlanti	N;NOM;INDF;MASC+FEM;SG	N
styrman	mate	styrma	mate	N;NOM;INDF;MASC+FEM;SG	N;SG
styrman	timonel	styrma	timonel	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
styrman	intendente	styrma	intendente	N;NOM;INDF;MASC+FEM;SG	N;SG
face	rostro	face	rostro	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
face	carita	face	carita	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
face	cara	face	cara	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
face	face	face	facer	N;NOM;INDF;MASC+FEM;SG	N
körs	corre	köra	correr	V;IND;PRS;FIN;PASS	V;IND;SG;3;PRS;FIN
porsche	porsche	porsche	porsche	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
villor	chalets	villa	chalet	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
villor	villas	villa	villa	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
caladenia	caladenia	caladeni	caladenia	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
erbjuda	ofreciendo	erbjuda	ofrecer	V;IMP;NFIN;ACT	V;V.MSDR
kungar	reyes	kung	rey	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
kungar	kings	kung	king	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
punk	punk	punk	punk	N;NOM;INDF;MASC+FEM;SG	N;SG
observationer	observaciones	observation	observación	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
provinser	provincias	provins	provincia	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
berberis	berberis	berberis	berberis	N;NOM;INDF;MASC+FEM;SG	N
drive	drive	drive	drive	N;NOM;INDF;MASC+FEM;SG	N
