una	egy	uno	egy	DET;INDF;FEM;SG	DET;INDF
uso	használat	uso	használat	N;MASC;SG	N;NOM;SG
uso	használat	uso	használat	N;MASC;SG	N;NOM;SG
uso	használata	uso	használat	N;MASC;SG	N;NOM;SG
uso	felhasználás	uso	felhasználás	N;MASC;SG	N;NOM;SG
juegos	játékok	juego	játék	N;MASC;PL	N;NOM;PL
localidad	helység	localidad	helység	N;FEM;SG	N;NOM;SG
localidad	település	localidad	település	N;FEM;SG	N;NOM;SG
base	bázis	base	bázis	N;SG	N;NOM;SG
posición	állás	posición	állás	N;FEM;SG	N;NOM;SG
posición	pozíció	posición	pozíció	N;FEM;SG	N;NOM;SG
posición	álláspont	posición	álláspont	N;FEM;SG	N;NOM;SG
alemania	németország	alemania	németország	N;FEM;SG	N;NOM;SG
alemania	wehrmacht	alemania	wehrmacht	N;FEM;SG	N;NOM;SG
ubicación	elhelyezés	ubicación	elhelyezés	N;FEM;SG	N;NOM;SG
ubicación	helyszín	ubicación	helyszín	N;FEM;SG	N;NOM;SG
ubicación	hely	ubicación	hely	N;FEM;SG	N;NOM;SG
ubicación	elhelyezkedés	ubicación	elhelyezkedés	N;FEM;SG	N;NOM;SG
grupos	csoportok	grupo	csoport	N;MASC;PL	N;NOM;PL
grupos	csoportoknak	grupo	csoport	N;MASC;PL	N;DAT;PL
miembros	tagjai	miembro	tag	N;MASC;PL	N;NOM;PL
miembros	tagok	miembro	tag	N;MASC;PL	N;NOM;PL
miembros	tagoknak	miembro	tag	N;MASC;PL	N;DAT;PL
miembros	képviselők	miembro	képviselő	N;MASC;PL	N;NOM;PL
capital	főváros	capital	főváros	N;FEM;SG	N;NOM;SG
capital	tőke	capital	tőke	N;FEM;SG	N;NOM;SG
teatro	színház	teatro	színház	N;MASC;SG	N;NOM;SG
teatro	színházi	teatro	színházi	N;MASC;SG	N;NOM;SG
teatro	színház	teatro	színház	N;MASC;SG	N;NOM;SG
datos	adatok	dato	adat	N;MASC;PL	N;NOM;PL
laboratorio	laboratórium	laboratorio	laboratórium	N;MASC;SG	N;NOM;SG
laboratorio	laboratórium	laboratorio	laboratórium	N;MASC;SG	N;NOM;SG
laboratorio	labor	laboratorio	labor	N;MASC;SG	N;NOM;SG
libro	könyv	libro	könyv	N;MASC;SG	N;NOM;SG
libro	könyvet	libro	könyv	N;MASC;SG	N;ACC;SG
estudios	vizsgálatok	estudio	vizsgálat	N;MASC;PL	N;NOM;PL
estudios	tanulmányok	estudio	tanulmány	N;MASC;PL	N;NOM;PL
barcelona	barcelonában	barcelona	barcelon	N;FEM;SG	N;IN+ESS;SG
nivel	szint	nivel	szint	N;MASC;SG	N;NOM;SG
unión	szakszervezet	unión	szakszervezet	N;FEM;SG	N;NOM;SG
unión	kötődés	unión	kötődés	N;FEM;SG	N;NOM;SG
edad	kor	edad	kor	N;FEM;SG	N;NOM;SG
edad	életkor	edad	életkor	N;FEM;SG	N;NOM;SG
artículos	árucikkek	artículo	árucik	N;MASC;PL	N;NOM;PL
artículos	cikkek	artículo	cikk	N;MASC;PL	N;NOM;PL
artículos	tárgyak	artículo	tárgy	N;MASC;PL	N;NOM;PL
artículos	tételek	artículo	tétel	N;MASC;PL	N;NOM;PL
artículos	elemek	artículo	elem	N;MASC;PL	N;NOM;PL
juego	szerencsejáték	juego	szerencsejáték	N;MASC;SG	N;NOM;SG
juego	játék	juego	játék	N;MASC;SG	N;NOM;SG
juego	meccs	juego	meccs	N;MASC;SG	N;NOM;SG
juego	szerencsejáték	juego	szerencsejáték	N;MASC;SG	N;NOM;SG
arte	művészet	arte	művészet	N;SG	N;NOM;SG
arte	művészeti	arte	művészeti	N;SG	N;NOM;SG
arte	művészet	arte	művészet	N;SG	N;NOM;SG
arte	műalkotás	arte	műalkotás	N;SG	N;NOM;SG
especies	fajok	especie	fajok	N;FEM;PL	N;NOM;PL
europa	európában	europa	európa	N;FEM;SG	N;IN+ESS;SG
estilo	stílus	estilo	stílus	N;MASC;SG	N;NOM;SG
cine	mozi	cine	mozi	N;MASC;SG	N;NOM;SG
cine	filmet	cine	film	N;MASC;SG	N;ACC;SG
cine	mozi	cine	mozi	N;MASC;SG	N;NOM;SG
cine	film	cine	film	N;MASC;SG	N;NOM;SG
cine	mozi	cine	mozi	N;MASC;SG	N;NOM;SG
cine	fólia	cine	fólia	N;MASC;SG	N;NOM;SG
cine	film	cine	film	N;MASC;SG	N;NOM;SG
center	középre	center	közép	N;MASC;SG	N;ON+ALL;SG
center	központ	center	központ	N;MASC;SG	N;NOM;SG
selección	válogatás	selección	válogatás	N;FEM;SG	N;NOM;SG
selección	kiválasztás	selección	kiválasztás	N;FEM;SG	N;NOM;SG
selección	kijelölés	selección	kijelölés	N;FEM;SG	N;NOM;SG
costa	tengerpart	costa	tengerpart	N;FEM;SG	N;NOM;SG
equipos	berendezések	equipo	berendezés	N;MASC;PL	N;NOM;PL
equipos	felszerelések	equipo	felszerelés	N;MASC;PL	N;NOM;PL
equipos	csapatok	equipo	csapat	N;MASC;PL	N;NOM;PL
origen	eredet	origen	eredet	N;MASC;SG	N;NOM;SG
origen	eredete	origen	eredet	N;MASC;SG	N;NOM;SG
origen	származás	origen	származás	N;MASC;SG	N;NOM;SG
origen	forrás	origen	forrás	N;MASC;SG	N;NOM;SG
origen	eredet	origen	eredet	N;MASC;SG	N;NOM;SG
código	kód	código	kód	N;MASC;SG	N;NOM;SG
museo	múzeumi	museo	múzeumi	N;MASC;SG	N;NOM;SG
museo	múzeum	museo	múzeum	N;MASC;SG	N;NOM;SG
puntos	pontokat	punto	pont	N;MASC;PL	N;ACC;PL
puntos	pontok	punto	pont	N;MASC;PL	N;NOM;PL
puntos	pontok	punto	pont	N;MASC;PL	N;NOM;PL
militar	katonai	militar	katonai	ADJ;SG	ADJ;NOM;SG
américa	amerika	américa	amerika	N;FEM;SG	N;NOM;SG
américa	américa	américa	américa	N;FEM;SG	N;NOM;SG
ubicado	található	ubicado	található	ADJ;MASC;SG;V.PTCP	ADJ;NOM;SG
producción	kimeneti	producción	kimeneti	N;FEM;SG	N;NOM;SG
producción	kibocsátás	producción	kibocsátás	N;FEM;SG	N;NOM;SG
producción	kimenő	producción	kimenő	N;FEM;SG	N;NOM;SG
producción	előállítás	producción	előállítás	N;FEM;SG	N;NOM;SG
producción	gyártás	producción	gyártás	N;FEM;SG	N;NOM;SG
producción	termelés	producción	termelés	N;FEM;SG	N;NOM;SG
tener	van	tener	van	V;NFIN	V;INDF;IND;SG;3;PRS;FIN;ACT
wikipedia	wikipédia	wikipedia	wikipédia	N;FEM;SG	N;NOM;SG
plantas	üzemek	planta	üz	N;FEM;PL	N;NOM;PL
plantas	növények	planta	növény	N;FEM;PL	N;NOM;PL
comenzó	kezdődött	comenzar	kezdődik	V;IND;SG;3;PST;FIN	V;INDF;IND;SG;3;PST;FIN;ACT
comenzó	kezdte	comenzar	kezd	V;IND;SG;3;PST;FIN	V;DEF;IND;SG;3;PST;FIN;ACT
comenzó	elkezdődött	comenzar	elkezdődik	V;IND;SG;3;PST;FIN	V;INDF;IND;SG;3;PST;FIN;ACT
comenzó	kezdődött	comenzar	kezdődik	V;IND;SG;3;PST;FIN	V;INDF;IND;SG;3;PST;FIN;ACT
comenzó	megkezdődött	comenzar	megkezdődik	V;IND;SG;3;PST;FIN	V;INDF;IND;SG;3;PST;FIN;ACT
comenzó	elkezdődött	comenzar	elkezdődik	V;IND;SG;3;PST;FIN	V;INDF;IND;SG;3;PST;FIN;ACT
debe	kell	deber	kell	V;IND;SG;3;PRS;FIN	V;INDF;IND;SG;3;PRS;FIN;ACT
siempre	mindig	siempre	mindig	ADV	ADV
posteriormente	később	posteriormente	későn	ADV	ADV
construcción	épület	construcción	épület	N;FEM;SG	N;NOM;SG
construcción	építkezés	construcción	építkezés	N;FEM;SG	N;NOM;SG
construcción	építés	construcción	építés	N;FEM;SG	N;NOM;SG
cultura	tenyésztés	cultura	tenyésztés	N;FEM;SG	N;NOM;SG
cultura	kultúra	cultura	kultúra	N;FEM;SG	N;NOM;SG
estudio	vizsgálat	estudio	vizsgálat	N;MASC;SG	N;NOM;SG
estudio	tanulás	estudio	tanulás	N;MASC;SG	N;NOM;SG
estudio	tanulmány	estudio	tanulmány	N;MASC;SG	N;NOM;SG
estudio	stúdió	estudio	stúdió	N;MASC;SG	N;NOM;SG
com	com	com	com		
anterior	korábbi	anterior	korábbi	ADJ;SG	ADJ;NOM;CMPR;SG
anterior	korábbi	anterior	korábbi	ADJ;SG	ADJ;NOM;CMPR;SG
cargo	rakomány	cargo	rakomány	N;MASC;SG	N;NOM;SG
cargo	szállítmány	cargo	szállítmány	N;MASC;SG	N;NOM;SG
cargo	töltés	cargo	töltés	N;MASC;SG	N;NOM;SG
batalla	harc	batalla	harc	N;FEM;SG	N;NOM;SG
batalla	csata	batalla	csata	N;FEM;SG	N;NOM;SG
derecho	jog	derecho	jog	N;MASC;SG	N;NOM;SG
derecho	törvény	derecho	törvény	N;MASC;SG	N;NOM;SG
imagen	kép	imagen	kép	N;FEM;SG	N;NOM;SG
imagen	képet	imagen	kép	N;FEM;SG	N;ACC;SG
gracias	koszi	gracias	koszi	N	N;NOM;SG
kitt	kitt	kitt	kitt	N;MASC;SG	N;NOM;SG
puerto	kikötő	puerto	kikötő	N;MASC;SG	N;NOM;SG
puerto	kikötő	puerto	kikötő	N;MASC;SG	N;NOM;SG
torneo	torna	torneo	torna	N;MASC;SG	N;NOM;SG
torneo	bajnokság	torneo	bajnokság	N;MASC;SG	N;NOM;SG
social	társadalmi	social	társadalmi	ADJ;SG	ADJ;NOM;SG
comunidad	közösség	comunidad	közösség	N;FEM;SG	N;NOM;SG
fin	befejezés	fin	befejezés	N;MASC;SG	N;NOM;SG
fin	vége	fin	vég	N;MASC;SG	N;NOM;SG
fin	vég	fin	vég	N;MASC;SG	N;NOM;SG
acuerdo	megállapodás	acuerdo	megállapodás	N;MASC;SG	N;NOM;SG
acuerdo	megállapodás	acuerdo	megállapodás	N;MASC;SG	N;NOM;SG
acuerdo	elrendezés	acuerdo	elrendezés	N;MASC;SG	N;NOM;SG
acuerdo	elrendezése	acuerdo	elrendezés	N;MASC;SG	N;NOM;SG
lado	oldalra	lado	oldal	N;MASC;SG	N;ON+ALL;SG
lado	oldalam	lado	oldal	N;MASC;SG	N;NOM;SG
servicio	szerviz	servicio	szerviz	N;MASC;SG	N;NOM;SG
servicio	szolgálat	servicio	szolgálat	N;MASC;SG	N;NOM;SG
servicio	szolgáltatás	servicio	szolgáltatás	N;MASC;SG	N;NOM;SG
rock	szikla	rock	szikla	N;MASC;SG	N;NOM;SG
rock	kő	rock	kő	N;MASC;SG	N;NOM;SG
político	politikai	político	politikai	ADJ;MASC;SG	ADJ;NOM;SG
películas	filmek	película	film	N;FEM;PL	N;NOM;PL
películas	filmeket	película	film	N;FEM;PL	N;ACC;PL
películas	filmek	película	film	N;FEM;PL	N;NOM;PL
películas	filmeket	película	film	N;FEM;PL	N;ACC;PL
pesar	megbánás	pesar	megbánás	N	N;NOM;SG
mediante	keresztül	mediante	keresztül	ADP	ADP
hoy	ma	hoy	ma	ADV	ADV
alto	magas	alto	magas	ADJ;MASC;SG	ADJ;NOM;SG
alto	magas	alto	magas	ADJ;MASC;SG	ADJ;NOM;SG
cuerpo	test	cuerpo	test	N;MASC;SG	N;NOM;SG
cuerpo	testem	cuerpo	test	N;MASC;SG	N;NOM;SG
cuerpo	holttest	cuerpo	holttes	N;MASC;SG	N;NOM;SG
sino	de	sino	de	CONJ	CONJ
disco	album	disco	album	N;MASC;SG	N;NOM;SG
disco	diszkó	disco	diszkó	N;MASC;SG	N;NOM;SG
disco	lemez	disco	lemez	N;MASC;SG	N;NOM;SG
disco	lemezt	disco	lemez	N;MASC;SG	N;ACC;SG
disco	lemez	disco	lemez	N;MASC;SG	N;NOM;SG
disco	lemezt	disco	lemez	N;MASC;SG	N;ACC;SG
finales	vizsgák	final	vizsga	N;MASC;PL	N;NOM;PL
sociedad	társadalom	sociedad	társadalom	N;FEM;SG	N;NOM;SG
sociedad	partnerségi	sociedad	partnerségi	N;FEM;SG	N;NOM;SG
sociedad	partnerség	sociedad	partnerség	N;FEM;SG	N;NOM;SG
sociedad	társulás	sociedad	társulás	N;FEM;SG	N;NOM;SG
sociedad	sociedad	sociedad	sociedad	N;FEM;SG	N;NOM;SG
tema	téma	tema	téma	N;MASC;SG	N;NOM;SG
tema	téma	tema	téma	N;MASC;SG	N;NOM;SG
tema	alany	tema	alany	N;MASC;SG	N;NOM;SG
tema	figyelemmel	tema	figyelem	N;MASC;SG	N;INS;SG
tema	tárgy	tema	tárgy	N;MASC;SG	N;NOM;SG
dirección	irány	dirección	irány	N;FEM;SG	N;NOM;SG
dirección	irányba	dirección	irány	N;FEM;SG	N;IN+ALL;SG
dirección	igazgatóság	dirección	igazgatóság	N;FEM;SG	N;NOM;SG
dirección	menedzsment	dirección	menedzsment	N;FEM;SG	N;NOM;SG
dirección	irányítás	dirección	irányítás	N;FEM;SG	N;NOM;SG
dirección	vezetőség	dirección	vezetőség	N;FEM;SG	N;NOM;SG
dirección	gazdálkodás	dirección	gazdálkodás	N;FEM;SG	N;NOM;SG
dirección	cím	dirección	cím	N;FEM;SG	N;NOM;SG
dirección	címe	dirección	cím	N;FEM;SG	N;NOM;SG
hombres	férfiak	hombre	férfi	N;MASC;PL	N;NOM;PL
hombres	emberek	hombre	ember	N;MASC;PL	N;NOM;PL
última	legújabb	último	legújabb	ADJ;FEM;SG	ADJ;NOM;RL;SG
última	legfrissebb	último	fons	ADJ;FEM;SG	ADJ;NOM;RL;SG
estadio	aréna	estadio	aréna	N;MASC;SG	N;NOM;SG
estadio	stadion	estadio	stadion	N;MASC;SG	N;NOM;SG
estadio	stadionban	estadio	stadion	N;MASC;SG	N;IN+ESS;SG
ley	jog	ley	jog	N;FEM;SG	N;NOM;SG
ley	törvény	ley	törvény	N;FEM;SG	N;NOM;SG
ley	aktus	ley	aktus	N;FEM;SG	N;NOM;SG
ley	felvonás	ley	felvonás	N;FEM;SG	N;NOM;SG
mujeres	nők	mujer	nő	N;FEM;PL	N;NOM;PL
mujeres	asszonyok	mujer	asszony	N;FEM;PL	N;NOM;PL
incluso	még	incluso	még	ADV	ADV
cambio	változás	cambio	változás	N;MASC;SG	N;NOM;SG
cambio	változtatás	cambio	változtatás	N;MASC;SG	N;NOM;SG
cambio	csere	cambio	csere	N;MASC;SG	N;NOM;SG
style	stílus	style	stílus	N	N;NOM;SG
jugador	lejátszó	jugador	lejátszó	N;MASC;SG	N;NOM;SG
jugador	játékos	jugador	játékos	N;MASC;SG	N;NOM;SG
jugador	szerencsejátékos	jugador	szerencsejátékos	N;MASC;SG	N;NOM;SG
jugador	játékos	jugador	játékos	N;MASC;SG	N;NOM;SG
instituto	intézet	instituto	intézet	N;MASC;SG	N;NOM;SG
instituto	intézmény	instituto	intézmény	N;MASC;SG	N;NOM;SG
público	célközönség	público	célközönség	N;MASC;SG	N;NOM;SG
público	közönség	público	közönség	N;MASC;SG	N;NOM;SG
público	nyilvánosság	público	nyilvánosság	N;MASC;SG	N;NOM;SG
miembro	tag	miembro	tag	N;MASC;SG	N;NOM;SG
miembro	végtag	miembro	végtag	N;MASC;SG	N;NOM;SG
superior	felsőbbrendű	superior	felsőbbrendű	ADJ;SG	ADJ;NOM;SG
superior	magasabb	superior	magas	ADJ;SG	ADJ;NOM;CMPR;SG
superior	nagyobb	superior	nagy	ADJ;SG	ADJ;NOM;CMPR;SG
media	média	media	média	N;FEM;SG	N;NOM;SG
california	kaliforniában	california	kalifornia	N;FEM;SG	N;IN+ESS;SG
parque	park	parque	park	N;MASC;SG	N;NOM;SG
llegó	megérkezett	llegar	meg+érkezik	V;IND;SG;3;PST;FIN	V;INDF;IND;SG;3;PST;FIN;ACT
archivo	archívum	archivo	archívum	N;MASC;SG	N;NOM;SG
archivo	fájl	archivo	fájl	N;MASC;SG	N;NOM;SG
archivo	file	archivo	file	N;MASC;SG	N;NOM;SG
archivo	akta	archivo	akta	N;MASC;SG	N;NOM;SG
archivo	archívum	archivo	archívum	N;MASC;SG	N;NOM;SG
radio	rádió	radio	rádió	N;FEM;SG	N;NOM;SG
ahora	most	ahora	most	ADV	ADV
world	vilag	world	vilag	N	N;NOM;SG
cruz	írás	cruz	írás	N;FEM;SG	N;NOM;SG
cruz	kereszt	cruz	kereszt	N;FEM;SG	N;NOM;SG
cabo	tizedes	cabo	tizedes	N;MASC;SG	N;NOM;SG
cabo	fok	cabo	fok	N;MASC;SG	N;NOM;SG
cabo	köpeny	cabo	köpeny	N;MASC;SG	N;NOM;SG
red	hálózat	red	hálózat	N;FEM;SG	N;NOM;SG
red	hálózati	red	hálózat	N;FEM;SG	N;NOM;SG
red	rács	red	rács	N;FEM;SG	N;NOM;SG
red	háló	red	háló	N;FEM;SG	N;NOM;SG
red	net	red	net	N;FEM;SG	N;NOM;SG
aquí	itt	aquí	itt	ADV	ADV
canal	csatorna	canal	csator	N;MASC;SG	N;NOM;SG
canal	csatorna	canal	csator	N;MASC;SG	N;NOM;SG
movimiento	mozgás	movimiento	mozgás	N;MASC;SG	N;NOM;SG
movimiento	indítvány	movimiento	indítvány	N;MASC;SG	N;NOM;SG
movimiento	mozgás	movimiento	mozgás	N;MASC;SG	N;NOM;SG
movimiento	mozgás	movimiento	mozgás	N;MASC;SG	N;NOM;SG
revista	magazin	revista	magazin	N;FEM;SG	N;NOM;SG
revista	tár	revista	tár	N;FEM;SG	N;NOM;SG
revista	újság	revista	újság	N;FEM;SG	N;NOM;SG
revista	journal	revista	journal	N;FEM;SG	N;NOM;SG
revista	napló	revista	napló	N;FEM;SG	N;NOM;SG
revista	lap	revista	lap	N;FEM;SG	N;NOM;SG
revista	lapjában	revista	lap	N;FEM;SG	N;IN+ESS;SG
éxito	siker	éxito	siker	N;MASC;SG	N;NOM;SG
relación	kapcsolat	relación	kapcsolat	N;FEM;SG	N;NOM;SG
elecciones	választások	elección	választás	N;FEM;PL	N;NOM;PL
elecciones	választások	elección	választás	N;FEM;PL	N;NOM;PL
plaza	plaza	plaza	plaza	N;FEM;SG	N;NOM;SG
plaza	tér	plaza	tér	N;FEM;SG	N;NOM;SG
grande	nagyméretű	grande	nagyméretű	ADJ;SG	ADJ;NOM;SG
grande	nagy	grande	nagy	ADJ;SG	ADJ;NOM;SG
grande	nagy	grande	nagy	ADJ;SG	ADJ;NOM;SG
distribución	terjesztés	distribución	terjesztés	N;FEM;SG	N;NOM;SG
distribución	eloszlás	distribución	eloszlás	N;FEM;SG	N;NOM;SG
distribución	elosztás	distribución	elosztás	N;FEM;SG	N;NOM;SG
distribución	elosztása	distribución	elosztás	N;FEM;SG	N;NOM;SG
distribución	forgalmazás	distribución	forgalmazás	N;FEM;SG	N;NOM;SG
compañía	társaság	compañía	társaság	N;FEM;SG	N;NOM;SG
compañía	vállalat	compañía	vállalat	N;FEM;SG	N;NOM;SG
compañía	cég	compañía	cég	N;FEM;SG	N;NOM;SG
compañía	század	compañía	század	N;FEM;SG	N;NOM;SG
islas	szigetek	isla	sziget	N;FEM;PL	N;NOM;PL
islas	szigeteket	isla	sziget	N;FEM;PL	N;ACC;PL
proceso	eljárás	proceso	eljárás	N;MASC;SG	N;NOM;SG
proceso	folyamat	proceso	folyamat	N;MASC;SG	N;NOM;SG
alrededor	körbe	alrededor	kör	ADV	ADV
musical	zenei	musical	zenei	ADJ;SG	ADJ;NOM;SG
primero	először	primero	először	ADV	ADV
territorio	terület	territorio	terület	N;MASC;SG	N;NOM;SG
territorio	területe	territorio	terület	N;MASC;SG	N;NOM;SG
dice	mondja	decir	mond	V;IND;SG;3;PRS;FIN	V;DEF;IND;SG;3;PRS;FIN;ACT
hombre	férfi	hombre	férfi	N;MASC;SG	N;NOM;SG
hombre	ember	hombre	ember	N;MASC;SG	N;NOM;SG
león	oroszlán	león	oroszlán	N;MASC;SG	N;NOM;SG
voz	hangja	voz	hang	N;FEM;SG	N;NOM;SG
voz	hang	voz	hang	N;FEM;SG	N;NOM;SG
década	évtized	década	évtized	N;FEM;SG	N;NOM;SG
década	évtizedben	década	évtized	N;FEM;SG	N;IN+ESS;SG
década	évtizede	década	évtized	N;FEM;SG	N;NOM;SG
madre	édesanyám	madre	édesanya	N;FEM;SG	N;NOM;SG
madre	anya	madre	anya	N;FEM;SG	N;NOM;SG
iii	iii	iii	iii		
organización	szervezés	organización	szervezés	N;FEM;SG	N;NOM;SG
organización	szervezet	organización	szervezet	N;FEM;SG	N;NOM;SG
organización	szervezés	organización	szervezés	N;FEM;SG	N;NOM;SG
organización	szervezet	organización	szervezet	N;FEM;SG	N;NOM;SG
monte	mount	monte	mount	N;MASC;SG	N;NOM;SG
monte	hegy	monte	hegy	N;MASC;SG	N;NOM;SG
aún	még	aún	még	ADV	ADV
decir	mondd	decir	mondd	V;NFIN	V;DEF;IMP;SG;1;PRS;FIN;ACT
decir	mondd	decir	mondd	V;NFIN	V;DEF;IMP;SG;1;PRS;FIN;ACT
goles	célkitűzések	gol	célkitűzés	N;MASC;PL	N;NOM;PL
goles	célokat	gol	cél	N;MASC;PL	N;ACC;PL
goles	célok	gol	cél	N;MASC;PL	N;NOM;PL
victoria	viktória	victoria	viktória	N;FEM;SG	N;NOM;SG
victoria	victoria	victoria	victoria	N;FEM;SG	N;NOM;SG
sede	főhadiszállás	sede	főhadiszállás	N;FEM;SG	N;NOM;SG
sede	székhely	sede	székhely	N;FEM;SG	N;NOM;SG
sede	főhadiszállás	sede	főhadiszállás	N;FEM;SG	N;NOM;SG
resultado	végeredmény	resultado	végeredmény	N;MASC;SG	N;NOM;SG
resultado	eredmény	resultado	eredmény	N;MASC;SG	N;NOM;SG
china	porcelán	chino	porcela	N;FEM;SG	N;NOM;SG
xix	xix	xix	xix	N;MASC;SG	N;NOM;SG
calle	utca	calle	utca	N;FEM;SG	N;NOM;SG
papel	papír	papel	papír	N;MASC;SG	N;NOM;SG
dio	adta	dar	ad	V;IND;SG;3;PST;FIN	V;DEF;IND;SG;3;PST;FIN;ACT
dio	adott	dar	ad	V;IND;SG;3;PST;FIN	V;INDF;IND;SG;3;PST;FIN;ACT
empresa	társaság	empresa	társaság	N;FEM;SG	N;NOM;SG
empresa	vállalat	empresa	vállalat	N;FEM;SG	N;NOM;SG
empresa	cég	empresa	cég	N;FEM;SG	N;NOM;SG
empresa	század	empresa	század	N;FEM;SG	N;NOM;SG
empresa	üzleti	empresa	üzlet	N;FEM;SG	N;NOM;SG
empresa	üzlet	empresa	üzlet	N;FEM;SG	N;NOM;SG
empresa	vállalkozás	empresa	vállalkozás	N;FEM;SG	N;NOM;SG
empresa	enterprise	empresa	enterprise	N;FEM;SG	N;NOM;SG
mapa	térképet	mapa	térkép	N;MASC;SG	N;ACC;SG
civil	polgári	civil	polgári	ADJ;SG	ADJ;NOM;SG
civil	polgári	civil	polgári	ADJ;SG	ADJ;NOM;SG
educación	oktatás	educación	oktatás	N;FEM;SG	N;NOM;SG
término	kifejezés	término	kifejezés	N;MASC;SG	N;NOM;SG
ciudades	városok	ciudad	város	N;FEM;PL	N;NOM;PL
ciudades	városok	ciudad	város	N;FEM;PL	N;NOM;PL
ciudades	városokat	ciudad	város	N;FEM;PL	N;ACC;PL
alta	magas	alto	magas	ADJ;FEM;SG	ADJ;NOM;SG
allí	ott	allí	ott	ADV	ADV
edificio	épület	edificio	épület	N;MASC;SG	N;NOM;SG
fallecimiento	halál	fallecimiento	halál	N;MASC;SG	N;NOM;SG
fuerzas	erők	fuerza	erő	N;FEM;PL	N;NOM;PL
posible	lehetséges	posible	lehetséges	ADJ;SG	ADJ;NOM;SG
antiguo	korábbi	antiguo	korábbi	ADJ;MASC;SG	ADJ;NOM;CMPR;SG
natural	természetes	natural	természetes	ADJ;SG	ADJ;NOM;SG
álbumes	albumok	álbum	album	N;MASC;PL	N;NOM;PL
paso	lépés	paso	lépés	N;MASC;SG	N;NOM;SG
paso	lépcső	paso	lépcső	N;MASC;SG	N;NOM;SG
paso	passz	paso	passz	N;MASC;SG	N;NOM;SG
mujer	feleségem	mujer	fel+eség	N;FEM;SG	N;NOM;SG
mujer	felesége	mujer	fel+eség	N;FEM;SG	N;NOM;SG
mujer	feleség	mujer	feleség	N;FEM;SG	N;NOM;SG
mujer	nő	mujer	nő	N;FEM;SG	N;NOM;SG
mujer	asszony	mujer	asszony	N;FEM;SG	N;NOM;SG
mujer	nő	mujer	nő	N;FEM;SG	N;NOM;SG
mujer	nőstény	mujer	nőstény	N;FEM;SG	N;NOM;SG
mujer	nő	mujer	nő	N;FEM;SG	N;NOM;SG
fuerza	erőt	fuerza	erő	N;FEM;SG	N;ACC;SG
fuerza	erő	fuerza	erő	N;FEM;SG	N;NOM;SG
fuerza	erő	fuerza	erő	N;FEM;SG	N;NOM;SG
altura	magassága	altura	magasság	N;FEM;SG	N;NOM;SG
hijos	fiai	hijo	fiai	N;MASC;PL	N;NOM;PL
etc	stb	etcétera	stb		
servicios	szolgáltatások	servicio	szolgáltatás	N;MASC;PL	N;NOM;PL
villa	település	villa	település	N;FEM;SG	N;NOM;SG
villa	falu	villa	falu	N;FEM;SG	N;NOM;SG
campeón	bajnok	campeón	bajn	N;MASC;SG	N;NOM;SG
campeón	bajnok	campeón	bajn	N;MASC;SG	N;NOM;SG
autor	író	autor	író	N;MASC;SG	N;NOM;SG
modo	mód	modo	mód	N;MASC;SG	N;NOM;SG
modo	üzemmód	modo	üzemmód	N;MASC;SG	N;NOM;SG
personajes	karakterek	personaje	karakter	N;MASC;PL	N;NOM;PL
personajes	szereplők	personaje	szereplő	N;MASC;PL	N;NOM;PL
conjunto	szett	conjunto	szett	N;MASC;SG	N;NOM;SG
conjunto	forgatás	conjunto	forgatás	N;MASC;SG	N;NOM;SG
eso	ez	ese	ez	PRO;SG	PRO;NOM;SG;3
meses	hónapokig	mes	hónap	N;MASC;PL	N;PL
meses	hónapok	mes	hónap	N;MASC;PL	N;NOM;PL
actor	színésznek	actor	színészik	N;MASC;SG	N;GEN;SG
actor	színész	actor	színész	N;MASC;SG	N;NOM;SG
parece	tűnik	parecer	tűnik	V;IND;SG;3;PRS;FIN	V;INDF;IND;SG;3;PRS;FIN;ACT
especial	speciális	especial	speciális	ADJ;SG	ADJ;NOM;SG
interior	belseje	interior	belső	N;MASC;SG	N;NOM;SG
lemmon	lemmon	lemmon	lemmon	N;MASC;SG	N;NOM;SG
municipal	önkormányzati	municipal	önkormányzati	ADJ;SG	ADJ;NOM;SG
control	kontroll	control	kontroll	N;MASC;SG	N;NOM;SG
control	irányítás	control	irányítás	N;MASC;SG	N;NOM;SG
control	ellenőrzés	control	ellenőrzés	N;MASC;SG	N;NOM;SG
consejo	tanácsadás	consejo	tanácsadás	N;MASC;SG	N;NOM;SG
consejo	tanács	consejo	tanács	N;MASC;SG	N;NOM;SG
consejo	tanácsot	consejo	tanács	N;MASC;SG	N;ACC;SG
consejo	tipp	consejo	tipp	N;MASC;SG	N;NOM;SG
consejo	tanács	consejo	tanács	N;MASC;SG	N;NOM;SG
menor	kisebb	menor	kis	ADJ;SG	ADJ;NOM;CMPR;SG
menor	kisebb	menor	kis	ADJ;SG	ADJ;NOM;CMPR;SG
llegar	érkezem	llegar	érkezik	V;NFIN	V;INDF;IND;SG;1;PRS;FIN;ACT
llegar	érkezik	llegar	érkezik	V;NFIN	V;INDF;IND;SG;3;PRS;FIN;ACT
valle	völgyet	valle	völyyet	N;MASC;SG	N;ACC;SG
valle	völgy	valle	völgy	N;MASC;SG	N;NOM;SG
valle	völgyben	valle	völgy	N;MASC;SG	N;IN+ESS;SG
festival	fesztivál	festival	fesztivál	N;MASC;SG	N;NOM;SG
