kategória	類別	kategória	類別	N;NOM;FEM;SG	N
viacerých	多	viacero	多	ADJ;ANIM;GEN;MASC;PL	ADJ
tímov	團隊	tím	團隊	N;INAN;GEN;MASC;PL	N
tímov	球隊	tím	球隊	N;INAN;GEN;MASC;PL	N
tímov	隊伍	tím	隊伍	N;INAN;GEN;MASC;PL	N
rozhodca	法官	rozhodca	法官	N;ANIM;NOM;MASC;SG	N
rozhodca	裁判	rozhodca	裁判	N;ANIM;NOM;MASC;SG	N
rozhodca	裁判	rozhodca	裁判	N;ANIM;NOM;MASC;SG	N
zmysle	含義	zmysel	含義	N;INAN;NOM;MASC;SG	N
informácie	資訊	informácia	資訊	N;NOM;FEM;PL	N
veľa	許多	veľa	許多	NUM;NOM;NEUT;SG	NUM
deti	小孩	dieťa	小孩	N;NOM;NEUT;PL	N
deti	兒童	dieťa	兒童	N;NOM;NEUT;PL	N
deti	嬰兒	dieťa	嬰兒	N;NOM;NEUT;PL	N
dom	屋	dom	屋	N;INAN;NOM;MASC;SG	N
dom	房屋	dom	房屋	N;INAN;NOM;MASC;SG	N
dom	房子	dom	房子	N;INAN;NOM;MASC;SG	N
vody	水	voda	水	N;GEN;FEM;PL	N
vody	水域	voda	水域	N;GEN;FEM;PL	N
práva	權利	právo	權利	N;NOM;NEUT;PL	N
ľudia	人類	človek	人類	N;ANIM;NOM;MASC;PL	N
ľudia	人	človek	人	N;ANIM;NOM;MASC;PL	N
ľudia	人們	človek	人	N;ANIM;NOM;MASC;PL	N;PL
ľudia	人民	človek	人民	N;ANIM;NOM;MASC;PL	N
známe	熟悉	známy	熟悉	ADJ;NOM;NEUT;SG	ADJ
herečka	女	herečka	女	N;NOM;FEM;SG	N
herečka	女	herečka	女	N;NOM;FEM;SG	N
herečka	演員	herečka	演員	N;NOM;FEM;SG	N
hrad	城堡	hrad	城堡	N;INAN;NOM;MASC;SG	N
hrad	城	hrad	城	N;INAN;NOM;MASC;SG	N
hier	遊戲	hier	遊戲	N;GEN;FEM;PL	N
les	樹林	les	樹林	N;INAN;NOM;MASC;SG	N
les	森林	les	森林	N;INAN;NOM;MASC;SG	N
systému	系統	systém	系統	N;INAN;GEN;MASC;SG	N
štyri	四	štyri	四	NUM;INAN;NOM;MASC;PL	NUM
štyri	四	štyri	四	NUM;INAN;NOM;MASC;PL	NUM
štyri	四	štyri	四	NUM;INAN;NOM;MASC;PL	NUM
zeme	大地	zem	大地	N;NOM;FEM;PL	N
lode	船隻	loď	船隻	N;NOM;FEM;PL	N
lode	艇	loď	艇	N;NOM;FEM;PL	N
lode	船隻	loď	船隻	N;NOM;FEM;PL	N
lode	船舶	loď	船舶	N;NOM;FEM;PL	N
banská	礦業	banský	礦業	N;NOM;FEM;SG	N
banská	採礦	banský	採礦	N;NOM;FEM;SG	N
básnik	詩人	básnik	詩人	N;ANIM;NOM;MASC;SG	N
úplne	絕對	úplne	絕對	ADV	ADV
úplne	完全	úplne	完全	ADV	ADV
úplne	完全	úplne	完全	ADV	ADV
dní	日子	deň	日子	N;INAN;GEN;MASC;PL	N
dní	天數	deň	天數	N;INAN;GEN;MASC;PL	N
kto	誰	kto	誰	PRO;ANIM;NOM;MASC;SG	PRO
rozdiel	差額	rozdiel	差額	N;INAN;NOM;MASC;SG	N
rozdiel	區別	rozdiel	區別	N;INAN;NOM;MASC;SG	N
rozdiel	差別	rozdiel	差別	N;INAN;NOM;MASC;SG	N
rozdiel	差異	rozdiel	差異	N;INAN;NOM;MASC;SG	N
rozdiel	差分	rozdiel	差分	N;INAN;NOM;MASC;SG	N
tím	團隊	tím	團隊	N;INAN;NOM;MASC;SG	N
tím	球隊	tím	球隊	N;INAN;NOM;MASC;SG	N
tím	隊伍	tím	隊伍	N;INAN;NOM;MASC;SG	N
družstvo	班長	družstvo	班長	N;NOM;NEUT;SG	N
družstvo	小隊	družstvo	小隊	N;NOM;NEUT;SG	N
matematik	數學	matematik	數學	N;ANIM;NOM;MASC;SG	N
armády	集團	armáda	集團	N;NOM;FEM;PL	N
armády	軍隊	armáda	軍隊	N;NOM;FEM;PL	N
armády	軍	armáda	軍	N;NOM;FEM;PL	N
armády	陸軍	armáda	陸軍	N;NOM;FEM;PL	N
rady	安理	rada	安理	N;NOM;FEM;PL	N
označenie	標記	označenie	標記	N;NOM;NEUT;SG	N
označenie	標識	označenie	標識	N;NOM;NEUT;SG	N
mužstvo	團隊	mužstvo	團隊	N;NOM;NEUT;SG	N
mužstvo	球隊	mužstvo	球隊	N;NOM;NEUT;SG	N
mužstvo	隊伍	mužstvo	隊伍	N;NOM;NEUT;SG	N
jazyk	舌頭	jazyk	舌頭	N;INAN;NOM;MASC;SG	N
jazyk	舌	jazyk	舌	N;INAN;NOM;MASC;SG	N
jazyk	語言	jazyk	語言	N;INAN;NOM;MASC;SG	N
jazyk	語	jazyk	語	N;INAN;NOM;MASC;SG	N
jazyk	語文	jazyk	語文	N;INAN;NOM;MASC;SG	N
obvode	周邊	obvod	周邊	N;INAN;NOM;MASC;SG	N
finále	決賽	fináľ	決賽	N;INAN;NOM;MASC;SG	N
činnosť	活動	činnosť	活動	N;NOM;FEM;SG	N
činnosť	動態	činnosť	動態	N;NOM;FEM;SG	N
činnosť	活動	činnosť	活動	N;NOM;FEM;SG	N
vojna	戰	vojna	戰	N;NOM;FEM;SG	N
vojna	戰爭	vojna	戰爭	N;NOM;FEM;SG	N
vrch	頂	vrch	頂	N;INAN;NOM;MASC;SG	N
vrch	頂端	vrch	頂端	N;INAN;NOM;MASC;SG	N
vrch	熱門	vrch	熱門	N;INAN;NOM;MASC;SG	N
súťaže	競賽	súťaž	競賽	N;NOM;FEM;PL	N
súťaže	競爭	súťaž	競爭	N;NOM;FEM;PL	N
súťaže	競賽	súťaž	競賽	N;NOM;FEM;PL	N
väčšinou	大多	väčšinou	大多	ADV	ADV
pas	護照	pas	護照	N;INAN;NOM;MASC;SG	N
cesty	小徑	cesta	小徑	N;NOM;FEM;PL	N
cesty	路徑	cesta	路徑	N;NOM;FEM;PL	N
cesty	路線	cesta	路線	N;NOM;FEM;PL	N
cesty	公路	cesta	公路	N;NOM;FEM;PL	N
cesty	道路	cesta	道路	N;NOM;FEM;PL	N
šírka	緯度	šírka	緯度	N;NOM;FEM;SG	N
šírka	寬度	šírka	寬度	N;NOM;FEM;SG	N
rýchlosť	速度	rýchlosť	速度	N;NOM;FEM;SG	N
rýchlosť	速率	rýchlosť	速率	N;NOM;FEM;SG	N
rýchlosť	率	rýchlosť	率	N;NOM;FEM;SG	N
rýchlosť	利率	rýchlosť	利率	N;NOM;FEM;SG	N
rýchlosť	速度	rýchlosť	速度	N;NOM;FEM;SG	N
rýchlosť	速	rýchlosť	速	N;NOM;FEM;SG	N
pozícia	職位	pozícia	職位	N;NOM;FEM;SG	N
pozícia	位置	pozícia	位置	N;NOM;FEM;SG	N
pozícia	立場	pozícia	立場	N;NOM;FEM;SG	N
mnoho	許多	mnoho	許多	NUM;NOM;NEUT;SG	NUM
prezident	總統	prezident	總統	N;ANIM;NOM;MASC;SG	N
prezident	主席	prezident	主席	N;ANIM;NOM;MASC;SG	N
knihy	圖書	kniha	圖書	N;NOM;FEM;PL	N
knihy	書	kniha	書	N;NOM;FEM;PL	N
knihy	書籍	kniha	書籍	N;NOM;FEM;PL	N
prírodná	天然	prírodný	天然	ADJ;NOM;FEM;SG	ADJ
filozof	哲學	filozof	哲學	N;ANIM;NOM;MASC;SG	N
spev	歌聲	spev	歌聲	N;INAN;NOM;MASC;SG	N
spev	唱歌	spev	唱歌	N;INAN;NOM;MASC;SG	N
spev	歌唱	spev	歌唱	N;INAN;NOM;MASC;SG	N
častí	部件	časť	部件	N;GEN;FEM;PL	N
organizácie	組織	organizácia	組織	N;NOM;FEM;PL	N
organizácie	組織	organizácia	組織	N;NOM;FEM;PL	N
ostrov	海島	ostrov	海島	N;INAN;NOM;MASC;SG	N
ostrov	島嶼	ostrov	島嶼	N;INAN;NOM;MASC;SG	N
kráľovstvo	王國	kráľovstvo	王國	N;NOM;NEUT;SG	N
kráľovstvo	國度	kráľovstvo	國度	N;NOM;NEUT;SG	N
triedy	類別	trieda	類別	N;NOM;FEM;PL	N
triedy	班級	trieda	班級	N;NOM;FEM;PL	N
triedy	階級	trieda	階級	N;NOM;FEM;PL	N
triedy	類	trieda	類	N;NOM;FEM;PL	N
triedy	類別	trieda	類別	N;NOM;FEM;PL	N
triedy	課堂	trieda	課堂	N;NOM;FEM;PL	N
triedy	班級	trieda	班級	N;NOM;FEM;PL	N
kluby	俱樂部	klub	俱樂部	N;INAN;NOM;MASC;PL	N
najviac	大多	veľa	大多	ADV;RL	ADV
najviac	大	veľa	大	ADV;RL	ADV
sídlo	總部	sídlo	總部	N;NOM;NEUT;SG	N
sídlo	座位	sídlo	座位	N;NOM;NEUT;SG	N
člen	會員	člen	會員	N;ANIM;NOM;MASC;SG	N
člen	成員	člen	成員	N;ANIM;NOM;MASC;SG	N
druhov	魚種	druh	魚種	N;INAN;GEN;MASC;PL	N
druhov	物種	druh	物種	N;INAN;GEN;MASC;PL	N
nikdy	從來	nikdy	從來	ADV	ADV
činnosti	活動	činnosť	活動	N;NOM;FEM;PL	N
centre	中心	centrum	中心	N;NOM;NEUT;SG	N
centre	中心	centrum	中心	N;NOM;NEUT;SG	N
prevažne	大多	prevažne	大多	ADV	ADV
štáty	國家	štát	國家	N;INAN;NOM;MASC;PL	N
štáty	國家	štát	國家	N;INAN;NOM;MASC;PL	N
štáty	各國	štát	各國	N;INAN;NOM;MASC;PL	N
hudba	音樂	hudba	音樂	N;NOM;FEM;SG	N
dvojhra	單曲	dvojhra	單曲	N;NOM;FEM;SG	N
dvojhra	單打	dvojhra	單打	N;NOM;FEM;SG	N
cirkvi	教會	cirkev	教會	N;NOM;FEM;PL	N
cirkvi	教堂	cirkev	教堂	N;NOM;FEM;PL	N
cirkvi	教會	cirkev	教會	N;NOM;FEM;PL	N
cirkvi	教堂	cirkev	教堂	N;NOM;FEM;PL	N
stupeň	度	stupeň	度	N;INAN;NOM;MASC;SG	N
stupeň	程度	stupeň	程度	N;INAN;NOM;MASC;SG	N
stupeň	學位	stupeň	學位	N;INAN;NOM;MASC;SG	N
stupeň	等級	stupeň	等級	N;INAN;NOM;MASC;SG	N
stupeň	年級	stupeň	年級	N;INAN;NOM;MASC;SG	N
význam	含義	význam	含義	N;INAN;NOM;MASC;SG	N
budova	大樓	budova	大樓	N;NOM;FEM;SG	N
budova	建築	budova	建築	N;NOM;FEM;SG	N
jedno	一	jeden	一	NUM;NOM;NEUT;SG	NUM
jedno	一	jeden	一	NUM;NOM;NEUT;SG	NUM
šport	體育	šport	體育	N;INAN;NOM;MASC;SG	N
šport	運動	šport	運動	N;INAN;NOM;MASC;SG	N
šport	體育	šport	體育	N;INAN;NOM;MASC;SG	N
šport	運動	šport	運動	N;INAN;NOM;MASC;SG	N
človek	人類	človek	人類	N;ANIM;NOM;MASC;SG	N
človek	人	človek	人	N;ANIM;NOM;MASC;SG	N
človek	男人	človek	男人	N;ANIM;NOM;MASC;SG	N
spevák	歌手	spevák	歌手	N;ANIM;NOM;MASC;SG	N
minulosti	過往	minulosť	過往	N;NOM;FEM;PL	N
minulosti	過去	minulosť	過去	N;NOM;FEM;PL	N
udalostí	事件	udalosť	事件	N;GEN;FEM;PL	N
udalostí	活動	udalosť	活動	N;GEN;FEM;PL	N
diel	工程	dielo	工程	N;NOM;MASC;SG	N
diel	作品	dielo	作品	N;NOM;MASC;SG	N
skóre	分數	skóre	分數	N;NOM;FEM;PL	N
skóre	得分	skóre	得分	N;NOM;FEM;PL	N
skóre	分數	skóre	分數	N;NOM;FEM;PL	N
kultúry	文化	kultúra	文化	N;NOM;FEM;PL	N
kultúry	文化	kultúra	文化	N;NOM;FEM;PL	N
filmy	影片	film	影片	N;INAN;NOM;MASC;PL	N
filmy	電影	film	電影	N;INAN;NOM;MASC;PL	N
rock	岩	rock	岩	N;INAN;NOM;MASC;SG	N
rock	岩石	rock	岩石	N;INAN;NOM;MASC;SG	N
rock	石頭	rock	石頭	N;INAN;NOM;MASC;SG	N
rock	搖滾	rock	搖滾	N;INAN;NOM;MASC;SG	N
napísal	書寫	napísať	書寫	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V
napísal	撰寫	napísať	撰寫	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V
liga	聯盟	liga	聯盟	N;NOM;FEM;SG	N
liga	同盟	liga	同盟	N;NOM;FEM;SG	N
liga	聯賽	liga	聯賽	N;NOM;FEM;SG	N
funkcie	功能	funkcia	功能	N;NOM;FEM;PL	N
funkcie	職能	funkcia	職能	N;NOM;FEM;PL	N
funkcie	函數	funkcia	函數	N;NOM;FEM;PL	N
funkcie	函數	funkcia	函數	N;NOM;FEM;PL	N
funkcie	功能	funkcia	功能	N;NOM;FEM;PL	N
funkcie	特色	funkcia	特色	N;NOM;FEM;PL	N
funkcie	特徵	funkcia	特徵	N;NOM;FEM;PL	N
funkcie	特點	funkcia	特點	N;NOM;FEM;PL	N
matka	母后	matka	母后	N;NOM;FEM;SG	N
matka	母親	matka	母親	N;NOM;FEM;SG	N
kategórie	類別	kategória	類別	N;NOM;FEM;PL	N
kategórie	類別	kategória	類別	N;NOM;FEM;PL	N
republika	共和	republika	共和	N;NOM;FEM;SG	N
republika	共和	republika	共和	N;NOM;FEM;SG	N
rodiny	家庭	rodina	家庭	N;NOM;FEM;PL	N
najlepší	最好	dobrý	最好	ADJ;ANIM;NOM;RL;MASC;SG	ADJ
pieseň	歌曲	pieseň	歌曲	N;NOM;FEM;SG	N
pieseň	首歌	pieseň	首歌	N;NOM;FEM;SG	N
pieseň	歌	pieseň	歌	N;NOM;FEM;SG	N
univerzite	大學	univerzite	大學	N;NOM;FEM;SG	N
hrá	播放	hrať	播放	V;IPFV;IND;SG;3;POS;PRS;FIN	V
centrum	中心	centrum	中心	N;NOM;NEUT;SG	N
centrum	中心	centrum	中心	N;NOM;NEUT;SG	N
druhy	魚種	druh	魚種	N;INAN;NOM;MASC;PL	N
druhy	物種	druh	物種	N;INAN;NOM;MASC;PL	N
federácie	聯邦	federácia	聯邦	N;NOM;FEM;PL	N
tie	那些	ten	那些	DET;INAN;NOM;MASC;PL	DET
rieka	河	rieka	河	N;NOM;FEM;SG	N
rieka	江河	rieka	江河	N;NOM;FEM;SG	N
rieka	河流	rieka	河流	N;NOM;FEM;SG	N
data	資料	data	資料	N;NOM;FEM;SG	N
hokej	曲棍	hoký	曲棍	N;INAN;NOM;MASC;SG	N
hokej	冰球	hoký	冰球	N;INAN;NOM;MASC;SG	N
miliónov	百萬	milión	百萬	NUM;INAN;GEN;MASC;PL	NUM
miliónov	百萬	milión	百萬	NUM;INAN;GEN;MASC;PL	NUM
najčastejšie	大多	často	大多	ADV;RL	ADV
skladba	歌曲	skladba	歌曲	N;NOM;FEM;SG	N
skladba	首歌	skladba	首歌	N;NOM;FEM;SG	N
skladba	歌	skladba	歌	N;NOM;FEM;SG	N
ríše	帝國	ríša	帝國	N;NOM;FEM;PL	N
ríše	王國	ríša	王國	N;NOM;FEM;PL	N
ríše	境界	ríša	境界	N;NOM;FEM;PL	N
city	城市	cit	城市	N;INAN;NOM;MASC;PL	N
city	市	cit	市	N;INAN;NOM;MASC;PL	N
city	城	cit	城	N;INAN;NOM;MASC;PL	N
city	感情	cit	感情	N;INAN;NOM;MASC;PL	N
skladby	曲目	skladba	曲目	N;NOM;FEM;PL	N
skladby	軌道	skladba	軌道	N;NOM;FEM;PL	N
skladby	歌曲	skladba	歌曲	N;NOM;FEM;PL	N
skladby	歌	skladba	歌	N;NOM;FEM;PL	N
mape	地圖	mapa	地圖	N;DAT;FEM;SG	N
most	橋	most	橋	N;INAN;NOM;MASC;SG	N
most	艦橋	most	艦橋	N;INAN;NOM;MASC;SG	N
most	大橋	most	大橋	N;INAN;NOM;MASC;SG	N
ulice	街道	ulica	街道	N;NOM;FEM;PL	N
mapa	地圖	mapa	地圖	N;NOM;FEM;SG	N
sily	力氣	sila	力氣	N;NOM;FEM;PL	N
sily	強度	sila	強度	N;NOM;FEM;PL	N
sily	實力	sila	實力	N;NOM;FEM;PL	N
sily	力量	sila	力量	N;NOM;FEM;PL	N
sily	體力	sila	體力	N;NOM;FEM;PL	N
súčasť	元件	súčasť	元件	N;NOM;FEM;SG	N
členov	成員	člen	成員	N;ANIM;ACC;MASC;PL	N
mená	人名	meno	人名	N;NOM;NEUT;PL	N
mená	名稱	meno	名稱	N;NOM;NEUT;PL	N
mená	姓名	meno	姓名	N;NOM;NEUT;PL	N
krajina	國家	krajina	國家	N;NOM;FEM;SG	N
krajina	風景	krajina	風景	N;NOM;FEM;SG	N
krajina	景觀	krajina	景觀	N;NOM;FEM;SG	N
budovy	大樓	budova	大樓	N;NOM;FEM;PL	N
budovy	建築	budova	建築	N;NOM;FEM;PL	N
budovy	建築	budova	建築	N;NOM;FEM;PL	N
model	模範	model	模範	N;INAN;NOM;MASC;SG	N
model	模型	model	模型	N;INAN;NOM;MASC;SG	N
model	型號	model	型號	N;INAN;NOM;MASC;SG	N
model	模特	model	模特	N;INAN;NOM;MASC;SG	N
university	大學	universita	大學	N;NOM;FEM;PL	N
hviezdy	星星	hviezda	星星	N;NOM;FEM;PL	N
hviezdy	明星	hviezda	明星	N;NOM;FEM;PL	N
hviezdy	星空	hviezda	星空	N;NOM;FEM;PL	N
hviezdy	星	hviezda	星	N;NOM;FEM;PL	N
hviezdy	恆星	hviezda	恆星	N;NOM;FEM;PL	N
miesta	地方	miesto	地方	N;NOM;NEUT;PL	N
miesta	地點	miesto	地點	N;NOM;NEUT;PL	N
miesta	地點	miesto	地點	N;NOM;NEUT;PL	N
projekt	項目	projekt	項目	N;INAN;NOM;MASC;SG	N
kniha	圖書	kniha	圖書	N;NOM;FEM;SG	N
kniha	書	kniha	書	N;NOM;FEM;SG	N
kniha	書籍	kniha	書籍	N;NOM;FEM;SG	N
viacero	多	viacero	多	NUM;NOM;NEUT;SG	NUM
viacero	多	viacero	多	NUM;NOM;NEUT;SG	NUM
motor	引擎	motor	引擎	N;INAN;NOM;MASC;SG	N
motor	馬達	motor	馬達	N;INAN;NOM;MASC;SG	N
motor	電機	motor	電機	N;INAN;NOM;MASC;SG	N
názvy	頭銜	názov	頭銜	N;INAN;NOM;MASC;PL	N
názvy	職銜	názov	職銜	N;INAN;NOM;MASC;PL	N
názvy	標題	názov	標題	N;INAN;NOM;MASC;PL	N
názvy	人名	názov	人名	N;INAN;NOM;MASC;PL	N
názvy	名稱	názov	名稱	N;INAN;NOM;MASC;PL	N
názvy	姓名	názov	姓名	N;INAN;NOM;MASC;PL	N
krajín	國家	krajina	國家	N;GEN;FEM;PL	N
krajín	各國	krajina	各國	N;GEN;FEM;PL	N
pohár	玻璃	pohár	玻璃	N;INAN;NOM;MASC;SG	N
pohár	盃	pohár	盃	N;INAN;NOM;MASC;SG	N
pohár	杯	pohár	杯	N;INAN;NOM;MASC;SG	N
pohár	杯子	pohár	杯子	N;INAN;NOM;MASC;SG	N
manželka	妻子	manželka	妻子	N;NOM;FEM;SG	N
music	音樂	musica	音樂	N;NOM;MASC;SG	N
divadlo	電影	divadlo	電影	N;NOM;NEUT;SG	N
divadlo	劇場	divadlo	劇場	N;NOM;NEUT;SG	N
divadlo	戲劇	divadlo	戲劇	N;NOM;NEUT;SG	N
divadlo	劇院	divadlo	劇院	N;NOM;NEUT;SG	N
divadlo	戲院	divadlo	戲院	N;NOM;NEUT;SG	N
divadlo	劇場	divadlo	劇場	N;NOM;NEUT;SG	N
divadlo	戰區	divadlo	戰區	N;NOM;NEUT;SG	N
divadlo	戲劇	divadlo	戲劇	N;NOM;NEUT;SG	N
divadlo	劇院	divadlo	劇院	N;NOM;NEUT;SG	N
divadlo	戲院	divadlo	戲院	N;NOM;NEUT;SG	N
seba	自己	seba	自己	PRO;ACC;SG;REFL	PRO
vplyv	特效	vplyv	特效	N;INAN;NOM;MASC;SG	N
vplyv	效果	vplyv	效果	N;INAN;NOM;MASC;SG	N
vplyv	效應	vplyv	效應	N;INAN;NOM;MASC;SG	N
zákon	法律	zákon	法律	N;INAN;NOM;MASC;SG	N
nástroje	儀器	nástroj	儀器	N;INAN;NOM;MASC;PL	N
nástroje	樂器	nástroj	樂器	N;INAN;NOM;MASC;PL	N
nástroje	文書	nástroj	文書	N;INAN;NOM;MASC;PL	N
nástroje	工具	nástroj	工具	N;INAN;NOM;MASC;PL	N
nástroje	水電	nástroj	水電	N;INAN;NOM;MASC;PL	N
hmotnosť	質量	hmotnosť	質量	N;NOM;FEM;SG	N
hmotnosť	彌撒	hmotnosť	彌撒	N;NOM;FEM;SG	N
hmotnosť	重量	hmotnosť	重量	N;NOM;FEM;SG	N
hmotnosť	體重	hmotnosť	體重	N;NOM;FEM;SG	N
hmotnosť	份量	hmotnosť	份量	N;NOM;FEM;SG	N
stanica	站	stanica	站	N;NOM;FEM;SG	N
stanica	車站	stanica	車站	N;NOM;FEM;SG	N
tvar	形狀	tvar	形狀	N;INAN;NOM;MASC;SG	N
jednotka	班長	jednotka	班長	N;NOM;FEM;SG	N
jednotka	小隊	jednotka	小隊	N;NOM;FEM;SG	N
jednotka	股	jednotka	股	N;NOM;FEM;SG	N
jednotka	單元	jednotka	單元	N;NOM;FEM;SG	N
jednotka	單位	jednotka	單位	N;NOM;FEM;SG	N
všetko	一切	všetok	一切	DET;NOM;NEUT;SG	DET
všetko	全部	všetok	全部	DET;NOM;NEUT;SG	DET
všetko	所有	všetok	所有	DET;NOM;NEUT;SG	DET
iný	其他	iný	其他	DET;ANIM;NOM;MASC;SG	DET
iný	其他	iný	其他	DET;ANIM;NOM;MASC;SG	DET
povrchu	表面	povrch	表面	N;INAN;GEN;MASC;SG	N
povrchu	地面	povrch	地面	N;INAN;GEN;MASC;SG	N
povrchu	地表	povrch	地表	N;INAN;GEN;MASC;SG	N
veku	年紀	vek	年紀	N;INAN;GEN;MASC;SG	N
veku	年齡	vek	年齡	N;INAN;GEN;MASC;SG	N
zem	大地	zem	大地	N;NOM;FEM;SG	N
zem	地面	zem	地面	N;NOM;FEM;SG	N
kostola	教會	kostol	教會	N;INAN;GEN;MASC;SG	N
kostola	教堂	kostol	教堂	N;INAN;GEN;MASC;SG	N
loď	船	loď	船	N;NOM;FEM;SG	N
loď	船隻	loď	船隻	N;NOM;FEM;SG	N
loď	艦	loď	艦	N;NOM;FEM;SG	N
loď	船舶	loď	船舶	N;NOM;FEM;SG	N
loď	船	loď	船	N;NOM;FEM;SG	N
loď	船隻	loď	船隻	N;NOM;FEM;SG	N
loď	艇	loď	艇	N;NOM;FEM;SG	N
tréner	教練	tréner	教練	N;ANIM;NOM;MASC;SG	N
juhu	南部	juh	南部	N;INAN;NOM;MASC;SG	N
juhu	南	juh	南	N;INAN;NOM;MASC;SG	N
juhu	南部	juh	南部	N;INAN;NOM;MASC;SG	N
možnosť	選項	možnosť	選項	N;NOM;FEM;SG	N
možnosť	可能	možnosť	可能	N;NOM;FEM;SG	N
vláda	政府	vláda	政府	N;NOM;FEM;SG	N
štyroch	四	štyri	四	NUM;ANIM;ACC;MASC;PL	NUM
štyroch	四	štyri	四	NUM;ANIM;ACC;MASC;PL	NUM
štyroch	四	štyri	四	NUM;ANIM;ACC;MASC;PL	NUM
úlohu	作用	úloha	作用	N;ACC;FEM;SG	N
úlohu	角色	úloha	角色	N;ACC;FEM;SG	N
koniec	終	koniec	終	N;INAN;NOM;MASC;SG	N
koniec	結尾	koniec	結尾	N;INAN;NOM;MASC;SG	N
koniec	結局	koniec	結局	N;INAN;NOM;MASC;SG	N
koniec	結尾	koniec	結尾	N;INAN;NOM;MASC;SG	N
história	歷史	história	歷史	N;NOM;FEM;SG	N
prostredníctvom	通過	prostredníctvom	通過	ADP;GEN	ADP
prostredníctvom	經	prostredníctvom	經	ADP;GEN	ADP
prostredníctvom	透過	prostredníctvom	透過	ADP;GEN	ADP
prostredníctvom	通過	prostredníctvom	通過	ADP;GEN	ADP
trať	曲目	trať	曲目	N;NOM;FEM;SG	N
trať	軌道	trať	軌道	N;NOM;FEM;SG	N
trať	軌跡	trať	軌跡	N;NOM;FEM;SG	N
postavy	字元	postava	字元	N;NOM;FEM;PL	N
postavy	角色	postava	角色	N;NOM;FEM;PL	N
sezóny	季	sezón	季	N;NOM;FEM;PL	N
sezóny	季節	sezón	季節	N;NOM;FEM;PL	N
histórii	歷史	história	歷史	N;DAT;FEM;SG	N
filozofia	哲學	filozofie	哲學	N;NOM;FEM;SG	N
filozofia	理念	filozofie	理念	N;NOM;FEM;SG	N
písmo	經文	písmo	經文	N;NOM;NEUT;SG	N
toku	流	tok	流	N;INAN;GEN;MASC;SG	N
toku	流程	tok	流程	N;INAN;GEN;MASC;SG	N
toku	流動	tok	流動	N;INAN;GEN;MASC;SG	N
toku	流量	tok	流量	N;INAN;GEN;MASC;SG	N
verzie	版本	verzia	版本	N;NOM;FEM;PL	N
slovo	詞	slovo	詞	N;NOM;NEUT;SG	N
slovo	單詞	slovo	單詞	N;NOM;NEUT;SG	N
slovo	字	slovo	字	N;NOM;NEUT;SG	N
slovo	單字	slovo	單字	N;NOM;NEUT;SG	N
hustota	密度	hustota	密度	N;NOM;FEM;SG	N
slovník	詞彙	slovník	詞彙	N;INAN;NOM;MASC;SG	N
slovník	詞彙	slovník	詞彙	N;INAN;NOM;MASC;SG	N
slovník	字彙	slovník	字彙	N;INAN;NOM;MASC;SG	N
slovník	詞典	slovník	詞典	N;INAN;NOM;MASC;SG	N
slovník	字典	slovník	字典	N;INAN;NOM;MASC;SG	N
doprava	交通	doprava	交通	N;NOM;FEM;SG	N
doprava	運輸	doprava	運輸	N;NOM;FEM;SG	N
doprava	交通	doprava	交通	N;NOM;FEM;SG	N
doprava	運輸	doprava	運輸	N;NOM;FEM;SG	N
doprava	交通	doprava	交通	N;NOM;FEM;SG	N
výkon	電力	výkon	電力	N;INAN;NOM;MASC;SG	N
výkon	電源	výkon	電源	N;INAN;NOM;MASC;SG	N
výkon	動力	výkon	動力	N;INAN;NOM;MASC;SG	N
výkon	權力	výkon	權力	N;INAN;NOM;MASC;SG	N
výkon	績效	výkon	績效	N;INAN;NOM;MASC;SG	N
výkon	業績	výkon	業績	N;INAN;NOM;MASC;SG	N
literatúra	文獻	literatúra	文獻	N;NOM;FEM;SG	N
literatúra	文學	literatúra	文學	N;NOM;FEM;SG	N
kultúra	文化	kultúra	文化	N;NOM;FEM;SG	N
ostrovy	群島	ostrov	群島	N;INAN;NOM;MASC;PL	N
ostrovy	島嶼	ostrov	島嶼	N;INAN;NOM;MASC;PL	N
umenia	藝術	umenie	藝術	N;NOM;NEUT;PL	N
zdroj	來源	zdroj	來源	N;INAN;NOM;MASC;SG	N
zdroj	資源	zdroj	資源	N;INAN;NOM;MASC;SG	N
jazyky	語言	jazyk	語言	N;INAN;NOM;MASC;PL	N
jazyky	語文	jazyk	語文	N;INAN;NOM;MASC;PL	N
ligy	聯盟	liga	聯盟	N;NOM;FEM;PL	N
ligy	同盟	liga	同盟	N;NOM;FEM;PL	N
ligy	聯賽	liga	聯賽	N;NOM;FEM;PL	N
múzeum	博物	múzeum	博物	N;NOM;NEUT;SG	N
cirkev	教會	cirkev	教會	N;NOM;FEM;SG	N
cirkev	教堂	cirkev	教堂	N;NOM;FEM;SG	N
teória	理論	teória	理論	N;NOM;FEM;SG	N
teória	論	teória	論	N;NOM;FEM;SG	N
hra	比賽	hra	比賽	N;NOM;FEM;SG	N
hra	遊戲	hra	遊戲	N;NOM;FEM;SG	N
let	班機	let	班機	N;INAN;NOM;MASC;SG	N
priemerná	平均	priemerný	平均	ADJ;NOM;FEM;SG	ADJ
