lui	his	el	he	PRO;3	PRO;MASC;SG;3
fortele	forces	fortă	force	N;DEF;FEM;PL	N;PL
fortele	forces	fortă	force	N;DEF;FEM;PL	N;PL
albumul	album	album	album	N;DEF;MASC;SG	N;SG
diverse	various	divers	various	ADJ;INDF;FEM;PL	ADJ
diverse	miscellaneous	divers	miscellaneous	ADJ;INDF;FEM;PL	ADJ
intrat	entered	intra	enter	V;MASC;SG;V.PTCP	V;PST;V.PTCP
director	director	director	director	N;INDF;MASC;SG	N;SG
director	directory	director	directory	N;INDF;MASC;SG	N;SG
militar	military	militar	military	ADJ;INDF;MASC;SG	ADJ
originala	original	original	original	ADJ;DEF;FEM;SG	ADJ
originala	original	original	original	ADJ;DEF;FEM;SG	ADJ
state	states	stat	state	N;INDF;FEM;PL	N;PL
uneori	sometimes	uneori	sometimes	ADV	ADV
university	university	university	university	N;INDF;MASC;SG	N;SG
cultural	cultural	cultural	cultural	ADJ;INDF;MASC;SG	ADJ
bar	bar	bar	bar	N;INDF;MASC;SG	N;SG
capitala	capital	capitală	capital	N;DEF;FEM;SG	N;SG
capitala	capital	capitală	capital	N;DEF;FEM;SG	N;SG
fizice	physical	fizic	physical	ADJ;INDF;FEM;PL	ADJ
activitate	activity	activitate	activity	N;INDF;FEM;SG	N;SG
stiinte	sciences	stiinte	science	N;INDF;FEM;PL	N;PL
stiinte	sciences	stiinte	science	N;INDF;FEM;PL	N;PL
stiinte	sciences	stiinte	science	N;INDF;FEM;PL	N;PL
sotia	wife	sotie	wife	N;DEF;FEM;SG	N;SG
sotia	wife	sotie	wife	N;DEF;FEM;SG	N;SG
metri	meters	metru	meter	N;INDF;MASC;PL	N;PL
metri	metres	metru	metre	N;INDF;MASC;PL	N;PL
imperiului	empire	imperiu	empire	N;DEF;MASC;SG	N;SG
centrala	central	centrală	central	ADJ;DEF;FEM;SG	ADJ
centrala	central	centrală	central	ADJ;DEF;FEM;SG	ADJ
singur	single	singur	single	ADJ;INDF;MASC;SG	ADJ
singur	lonely	singur	lonely	ADJ;INDF;MASC;SG	ADJ
public	public	public	public	ADJ;INDF;MASC;SG	ADJ
oamenii	humans	om	human	N;DEF;MASC;PL	N;PL
oamenii	people	om	people	N;DEF;MASC;PL	N;PL
caz	case	caz	case	N;INDF;MASC;SG	N;SG
televiziune	television	televiziune	television	N;INDF;FEM;SG	N;SG
curtea	court	curte	court	N;DEF;FEM;SG	N;SG
probleme	problems	problemă	problem	N;INDF;FEM;PL	N;PL
probleme	issues	problemă	issue	N;INDF;FEM;PL	N;PL
publice	public	public	public	ADJ;INDF;FEM;PL	ADJ
plan	plan	plan	plan	N;INDF;MASC;SG	N;SG
naturale	natural	natural	natural	ADJ;INDF;FEM;PL	ADJ
facultatea	college	facultate	college	N;DEF;FEM;SG	N;SG
facultatea	faculty	facultate	faculty	N;DEF;FEM;SG	N;SG
principale	main	principal	main	ADJ;INDF;FEM;PL	ADJ
arte	arts	artă	art	N;INDF;FEM;PL	N;PL
seria	series	serie	series	N;DEF;FEM;SG	N;SG
dezvoltarea	development	dezvoltare	development	N;DEF;FEM;SG	N;SG
direct	directly	direct	directly	ADV	ADV
sef	chief	sef	chief	N;INDF;MASC;SG	N;SG
sef	chief	sef	chief	N;INDF;MASC;SG	N;SG
palatul	palace	palat	palace	N;DEF;MASC;SG	N;SG
termenul	term	termen	term	N;DEF;MASC;SG	N;SG
carte	book	carte	book	N;INDF;FEM;SG	N;SG
religie	religion	religie	religion	N;INDF;FEM;SG	N;SG
minor	minor	minor	minor	ADJ;INDF;MASC;SG	ADJ
conducerea	management	conducere	management	N;DEF;FEM;SG	N;SG
conducerea	leadership	conducere	leadership	N;DEF;FEM;SG	N;SG
final	end	final	end	N;INDF;MASC;SG	N;SG
adus	brought	aduce	bring	V;MASC;SG;V.PTCP	V;PST;V.PTCP
fratele	brother	frate	brother	N;DEF;MASC;SG	N;SG
membrii	members	membru	member	N;DEF;MASC;PL	N;PL
acord	agreement	acord	agreement	N;INDF;MASC;SG	N;SG
teatrul	theater	teatru	theater	N;DEF;MASC;SG	N;SG
teatrul	theatre	teatru	theatre	N;DEF;MASC;SG	N;SG
catolici	catholics	catolic	catholics	N;INDF;MASC;PL	N;PL
press	press	press	press	N;INDF;MASC;SG	N;SG
traducere	translation	traducere	translation	N;INDF;FEM;SG	N;SG
momentul	moment	moment	moment	N;DEF;MASC;SG	N;SG
drumul	road	drum	road	N;DEF;MASC;SG	N;SG
evenimente	events	eveniment	event	N;INDF;FEM;PL	N;PL
district	district	district	district	N;INDF;MASC;SG	N;SG
luna	moon	lună	moon	N;DEF;FEM;SG	N;SG
luna	month	lună	month	N;DEF;FEM;SG	N;SG
luna	moon	lună	moon	N;DEF;FEM;SG	N;SG
luna	month	lună	month	N;DEF;FEM;SG	N;SG
poet	poet	poet	poet	N;INDF;MASC;SG	N;SG
nivelul	level	nivel	level	N;DEF;MASC;SG	N;SG
rus	russian	rus	russian	ADJ;INDF;MASC;SG	ADJ
poarta	gate	poartă	gate	N;DEF;FEM;SG	N;SG
poarta	gate	poartă	gate	N;DEF;FEM;SG	N;SG
observatorul	observatory	observator	observatory	N;DEF;MASC;SG	N;SG
observatorul	observer	observator	observer	N;DEF;MASC;SG	N;SG
https	https	https	http	N	N;SG
romane	novels	roman	novel	N;INDF;FEM;PL	N;PL
pas	step	pas	step	N;INDF;MASC;SG	N;SG
spus	said	spune	say	V;MASC;SG;V.PTCP	V;IND;PST;FIN
spus	told	spune	tell	V;MASC;SG;V.PTCP	V;PST;V.PTCP
paianjeni	spiders	paianjean	spider	N;INDF;MASC;PL	N;PL
biserici	churches	biserică	church	N;INDF;FEM;PL	N;PL
proiectului	project	proiect	project	N;DEF;MASC;SG	N;SG
lumina	light	lumină	light	N;DEF;FEM;SG	N;SG
lumina	light	lumină	light	N;DEF;FEM;SG	N;SG
elemente	items	element	item	N;INDF;FEM;PL	N;PL
elemente	elements	element	element	N;INDF;FEM;PL	N;PL
piatra	stone	piatră	stone	N;DEF;FEM;SG	N;SG
piatra	rock	piatră	rock	N;DEF;FEM;SG	N;SG
piatra	stone	piatră	stone	N;DEF;FEM;SG	N;SG
piatra	rock	piatră	rock	N;DEF;FEM;SG	N;SG
produse	products	produs	product	N;INDF;FEM;PL	N;PL
piese	tracks	piesă	track	N;INDF;FEM;PL	N;PL
piese	parts	piesă	part	N;INDF;FEM;PL	N;PL
piata	market	piată	market	N;DEF;FEM;SG	N;SG
piata	market	piată	market	N;DEF;FEM;SG	N;SG
piata	market	piată	market	N;DEF;FEM;SG	N;SG
piata	market	piată	market	N;DEF;FEM;SG	N;SG
piata	market	piată	market	N;DEF;FEM;SG	N;SG
gasit	found	gasit	find	V;MASC;SG;V.PTCP	V;PST;V.PTCP
gasit	found	gasit	find	V;MASC;SG;V.PTCP	V;PST;V.PTCP
legatura	link	legatură	link	N;DEF;FEM;SG	N;SG
legatura	link	legatură	link	N;DEF;FEM;SG	N;SG
pagini	pages	pagină	page	N;INDF;FEM;PL	N;PL
comunist	communist	comunist	communist	ADJ;INDF;MASC;SG	ADJ
britanic	british	britanic	british	ADJ;INDF;MASC;SG	ADJ
linia	line	linie	line	N;DEF;FEM;SG	N;SG
medie	medium	medie	medium	N;INDF;FEM;SG	N;SG
puterea	strength	putere	strength	N;DEF;FEM;SG	N;SG
puterea	power	putere	power	N;DEF;FEM;SG	N;SG
puternic	strong	puternic	strong	ADJ;INDF;MASC;SG	ADJ
puternic	powerful	puternic	powerful	ADJ;INDF;MASC;SG	ADJ
legea	law	lege	law	N;DEF;FEM;SG	N;SG
afara	outside	afara	outside	ADV	ADV
afara	out	afara	out	ADV	ADV
afara	outside	afara	outside	ADV	ADV
afara	out	afara	out	ADV	ADV
cariera	career	carieră	career	N;DEF;FEM;SG	N;SG
cariera	career	carieră	career	N;DEF;FEM;SG	N;SG
cariera	quarry	carieră	quarry	N;DEF;FEM;SG	N;SG
germani	germans	german	german	N;INDF;MASC;PL	N;PL
rezultat	result	rezultat	result	N;INDF;MASC;SG	N;SG
structura	structure	structură	structure	N;DEF;FEM;SG	N;SG
structura	structure	structură	structure	N;DEF;FEM;SG	N;SG
randul	row	rand	row	N;DEF;MASC;SG	N;SG
usor	slightly	usor	slightly	ADV	ADV
putere	strength	putere	strength	N;INDF;FEM;SG	N;SG
putere	power	putere	power	N;INDF;FEM;SG	N;SG
adevarul	truth	adevar	truth	N;DEF;MASC;SG	N;SG
adevarul	truth	adevar	truth	N;DEF;MASC;SG	N;SG
editia	edition	editie	edition	N;DEF;FEM;SG	N;SG
editia	edition	editie	edition	N;DEF;FEM;SG	N;SG
castelul	castle	castel	castle	N;DEF;MASC;SG	N;SG
fiu	son	fiu	son	N;INDF;MASC;SG	N;SG
consiliului	council	consiliu	council	N;DEF;MASC;SG	N;SG
importanta	important	important	important	ADJ;DEF;FEM;SG	ADJ
importanta	important	important	important	ADJ;DEF;FEM;SG	ADJ
cetatea	fortress	cetate	fortress	N;DEF;FEM;SG	N;SG
cetatea	citadel	cetate	citadel	N;DEF;FEM;SG	N;SG
premii	awards	premiu	award	N;INDF;FEM;PL	N;PL
premii	prizes	premiu	prize	N;INDF;FEM;PL	N;PL
puncte	dots	punct	dot	N;INDF;FEM;PL	N;PL
puncte	points	punct	point	N;INDF;FEM;PL	N;PL
meteorologie	meteorology	meteorologie	meteorology	N;INDF;FEM;SG	N;SG
lungime	length	lungime	length	N;INDF;FEM;SG	N;SG
social	socially	social	socially	ADV	ADV
femei	women	femeie	woman	N;INDF;FEM;PL	N;PL
descrierea	description	descriere	description	N;DEF;FEM;SG	N;SG
original	original	original	original	ADJ;INDF;MASC;SG	ADJ
sapte	seven	sapt	seven	NUM;PL	NUM
sapte	seven	sapt	seven	NUM;PL	NUM
sapte	seven	sapt	seven	NUM;PL	NUM
plante	plants	plantă	plant	N;INDF;FEM;PL	N;PL
editie	edition	editie	edition	N;INDF;FEM;SG	N;SG
editie	edition	editie	edition	N;INDF;FEM;SG	N;SG
editie	edition	editie	edition	N;INDF;FEM;SG	N;SG
hidrologie	hydrology	hidrologie	hydrology	N;INDF;FEM;SG	N;SG
locale	local	local	local	ADJ;INDF;FEM;PL	ADJ
ocupat	busy	ocupa	busy	ADJ;INDF;MASC;SG	ADJ
adesea	often	adesea	often	ADV	ADV
volumul	volume	volum	volume	N;DEF;MASC;SG	N;SG
media	media	medie	media	N;DEF;FEM;SG	N;SG
nimic	nothing	nimic	nothing	PRO;SG;3	PRO;SG
consiliul	council	consiliu	council	N;DEF;MASC;SG	N;SG
incercat	tried	incerca	try	V;MASC;SG;V.PTCP	V;IND;PST;FIN
imediat	immediately	imediat	immediately	ADV	ADV
punctul	point	punct	point	N;DEF;MASC;SG	N;SG
sociale	social	social	social	ADJ;INDF;FEM;PL	ADJ
stiintifica	scientific	stiintifica	scientific	ADJ;DEF;FEM;SG	ADJ
planet	planet	planet	planet	N;INDF;MASC;SG	N;SG
arheologice	archaeological	arheologic	archaeological	ADJ;INDF;FEM;PL	ADJ
case	houses	casă	house	N;INDF;FEM;PL	N;PL
art	art	art	art	N;INDF;MASC;SG	N;SG
politician	politician	politician	politician	N;INDF;MASC;SG	N;SG
scurta	short	scurta	short	ADJ;DEF;FEM;SG	ADJ
scurta	short	scurta	short	ADJ;DEF;FEM;SG	ADJ
detalii	details	detaliu	detail	N;INDF;FEM;PL	N;PL
trupele	troops	trupă	troops	N;DEF;FEM;PL	N;PL
internet	internet	internet	internet	N;INDF;MASC;SG	N;SG
real	real	real	real	ADJ;INDF;MASC;SG	ADJ
cultura	culture	cultură	culture	N;DEF;FEM;SG	N;SG
cultura	culture	cultură	culture	N;DEF;FEM;SG	N;SG
romanul	novel	roman	novel	N;DEF;MASC;SG	N;SG
problema	problem	problemă	problem	N;DEF;FEM;SG	N;SG
problema	problem	problemă	problem	N;DEF;FEM;SG	N;SG
problema	issue	problemă	issue	N;DEF;FEM;SG	N;SG
volume	volumes	volum	volume	N;INDF;FEM;PL	N;PL
tarile	countries	tare	country	N;DEF;FEM;PL	N;PL
tarile	countries	tare	country	N;DEF;FEM;PL	N;PL
mesaj	message	mesaj	message	N;INDF;MASC;SG	N;SG
internationala	international	international	international	ADJ;DEF;FEM;SG	ADJ
internationala	international	international	international	ADJ;DEF;FEM;SG	ADJ
ciuda	spite	ciudă	spite	N;DEF;FEM;SG	N;SG
ciuda	spite	ciudă	spite	N;DEF;FEM;SG	N;SG
academia	academy	academie	academy	N;DEF;FEM;SG	N;SG
legate	related	legat	related	ADJ;INDF;FEM;PL	ADJ
persoana	person	persoană	person	N;DEF;FEM;SG	N;SG
persoana	person	persoană	person	N;DEF;FEM;SG	N;SG
complet	completely	complet	completely	ADV	ADV
major	major	major	major	ADJ;INDF;MASC;SG	ADJ
totala	total	total	total	ADJ;DEF;FEM;SG	ADJ
obiective	objectives	obiectiv	objective	N;INDF;FEM;PL	N;PL
obiective	goals	obiectiv	goal	N;INDF;FEM;PL	N;PL
obiective	targets	obiectiv	target	N;INDF;FEM;PL	N;PL
actrita	actress	actrita	actress	N;DEF;FEM;SG	N;SG
actrita	actress	actrita	actress	N;DEF;FEM;SG	N;SG
masura	measure	masură	measure	N;DEF;FEM;SG	N;SG
masura	measure	masură	measure	N;DEF;FEM;SG	N;SG
masura	measure	masură	measure	N;DEF;FEM;SG	N;SG
existat	existed	exista	exist	V;MASC;SG;V.PTCP	V;PST;V.PTCP
deschis	open	deschis	open	ADJ;INDF;MASC;SG	ADJ
joc	game	joc	game	N;INDF;MASC;SG	N;SG
parcul	park	parc	park	N;DEF;MASC;SG	N;SG
stare	status	stare	status	N;INDF;FEM;SG	N;SG
stare	state	stare	state	N;INDF;FEM;SG	N;SG
stare	condition	stare	condition	N;INDF;FEM;SG	N;SG
procesul	process	proces	process	N;DEF;MASC;SG	N;SG
procesul	trial	proces	trial	N;DEF;MASC;SG	N;SG
unitati	units	unitati	unit	N;INDF;FEM;PL	N;PL
unitati	units	unitati	unit	N;INDF;FEM;PL	N;PL
unitati	units	unitati	unit	N;INDF;FEM;PL	N;PL
cale	path	cale	path	N;INDF;FEM;SG	N;SG
ministerul	ministry	minister	ministry	N;DEF;MASC;SG	N;SG
clasa	class	clasă	class	N;DEF;FEM;SG	N;SG
clasa	class	clasă	class	N;DEF;FEM;SG	N;SG
lipsa	lack	lipsă	lack	N;DEF;FEM;SG	N;SG
proiect	project	proiect	project	N;INDF;MASC;SG	N;SG
fotbalist	footballer	fotbalist	footballer	N;INDF;MASC;SG	N;SG
administrativ	administrative	administrativ	administrative	ADJ;INDF;MASC;SG	ADJ
devenind	becoming	deveni	become	V;V.MSDR	V;V.MSDR
calea	path	cale	path	N;DEF;FEM;SG	N;SG
stadion	stadium	stadion	stadium	N;INDF;MASC;SG	N;SG
departe	away	departe	away	ADV	ADV
articolele	articles	articol	article	N;DEF;FEM;PL	N;PL
economice	economic	economic	economic	ADJ;INDF;FEM;PL	ADJ
drosophila	drosophila	drosophilă	drosophila	N;DEF;FEM;SG	N;SG
divizia	division	divizie	division	N;DEF;FEM;SG	N;SG
metal	metal	metal	metal	N;INDF;MASC;SG	N;SG
monumente	monuments	monument	monument	N;INDF;FEM;PL	N;PL
dezvoltare	development	dezvoltare	development	N;INDF;FEM;SG	N;SG
constructie	construction	constructie	construction	N;INDF;FEM;SG	N;SG
constructie	construction	constructie	construction	N;INDF;FEM;SG	N;SG
alb	white	alb	white	ADJ;INDF;MASC;SG	ADJ
bulgari	bulgarian	bulgar	bulgarian	ADJ;INDF;MASC;PL	ADJ
maghiari	hungarians	maghiar	hungarians	N;INDF;MASC;PL	N;PL
debit	flow	debit	flow	N;INDF;MASC;SG	N;SG
debit	debit	debit	debit	N;INDF;MASC;SG	N;SG
actiune	action	actiune	action	N;INDF;FEM;SG	N;SG
actiune	action	actiune	action	N;INDF;FEM;SG	N;SG
actiune	action	actiune	action	N;INDF;FEM;SG	N;SG
include	include	include	include	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN
include	includes	include	include	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
jurnalul	journal	jurnal	journal	N;DEF;MASC;SG	N;SG
jurnalul	diary	jurnal	diary	N;DEF;MASC;SG	N;SG
situatia	situation	situatie	situation	N;DEF;FEM;SG	N;SG
situatia	situation	situatie	situation	N;DEF;FEM;SG	N;SG
negru	black	negru	black	ADJ;INDF;MASC;SG	ADJ
omul	man	om	man	N;DEF;MASC;SG	N;SG
interes	interest	interes	interest	N;INDF;MASC;SG	N;SG
stiinta	science	stiintă	science	N;DEF;FEM;SG	N;SG
stiinta	science	stiintă	science	N;DEF;FEM;SG	N;SG
teoria	theory	teorie	theory	N;DEF;FEM;SG	N;SG
valoare	value	valoare	value	N;INDF;FEM;SG	N;SG
civil	civil	civil	civil	ADJ;INDF;MASC;SG	ADJ
civil	civilian	civil	civilian	ADJ;INDF;MASC;SG	ADJ
modul	mode	mod	mode	N;DEF;MASC;SG	N;SG
modul	module	mod	module	N;DEF;MASC;SG	N;SG
modul	plugin	mod	plugin	N;DEF;MASC;SG	N;SG
sursa	source	sursă	source	N;DEF;FEM;SG	N;SG
sursa	source	sursă	source	N;DEF;FEM;SG	N;SG
italian	italian	italian	italian	ADJ;INDF;MASC;SG	ADJ
schimb	exchange	schimb	exchange	N;INDF;MASC;SG	N;SG
schimb	swap	schimb	swap	N;INDF;MASC;SG	N;SG
singura	single	singur	single	ADJ;DEF;FEM;SG	ADJ
culoare	color	culoare	color	N;INDF;FEM;SG	N;SG
culoare	colour	culoare	colour	N;INDF;FEM;SG	N;SG
munca	work	muncă	work	N;DEF;FEM;SG	N;SG
munca	work	muncă	work	N;DEF;FEM;SG	N;SG
model	model	model	model	N;INDF;MASC;SG	N;SG
model	template	model	template	N;INDF;MASC;SG	N;SG
folosind	using	folosi	use	V;V.MSDR	V;V.MSDR
literare	literary	literar	literary	ADJ;INDF;FEM;PL	ADJ
apropiere	closeness	apropiere	closeness	N;INDF;FEM;SG	N;SG
studio	studio	studio	studio	N;INDF;MASC;SG	N;SG
materiale	materials	material	material	N;INDF;FEM;PL	N;PL
corpul	body	corp	body	N;DEF;MASC;SG	N;SG
populare	popular	popular	popular	ADJ;INDF;FEM;PL	ADJ
ideea	idea	idee	idea	N;DEF;FEM;SG	N;SG
autori	authors	autor	author	N;INDF;MASC;PL	N;PL
diagrama	diagram	diagramă	diagram	N;DEF;FEM;SG	N;SG
diagrama	diagram	diagramă	diagram	N;DEF;FEM;SG	N;SG
diagrama	chart	diagramă	chart	N;DEF;FEM;SG	N;SG
cercetare	research	cercetare	research	N;INDF;FEM;SG	N;SG
actual	current	actual	current	ADJ;INDF;MASC;SG	ADJ
companie	company	companie	company	N;INDF;FEM;SG	N;SG
controlul	control	control	control	N;DEF;MASC;SG	N;SG
minute	minutes	minut	minute	N;INDF;FEM;PL	N;PL
artist	artist	artist	artist	N;INDF;MASC;SG	N;SG
pace	peace	pace	peace	N;INDF;FEM;SG	N;SG
societatea	society	societate	society	N;DEF;FEM;SG	N;SG
evrei	jews	evreu	jew	N;INDF;MASC;PL	N;PL
sens	sense	sens	sense	N;INDF;MASC;SG	N;SG
formula	formula	formulă	formula	N;DEF;FEM;SG	N;SG
formula	formula	formulă	formula	N;DEF;FEM;SG	N;SG
meci	match	meci	match	N;INDF;MASC;SG	N;SG
aparitia	emergence	aparitie	emergence	N;DEF;FEM;SG	N;SG
utilizator	user	utilizator	user	N;INDF;MASC;SG	N;SG
locuitorii	residents	locuitor	resident	N;DEF;MASC;PL	N;PL
printesa	princess	printesă	princess	N;DEF;FEM;SG	N;SG
printesa	princess	printesă	princess	N;DEF;FEM;SG	N;SG
printesa	princess	printesă	princess	N;DEF;FEM;SG	N;SG
comunitatea	community	comunitate	community	N;DEF;FEM;SG	N;SG
cap	head	cap	head	N;INDF;MASC;SG	N;SG
cap	cap	cap	cap	N;INDF;MASC;SG	N;SG
cuvinte	words	cuvânt	word	N;INDF;FEM;PL	N;PL
colaborare	collaboration	colaborare	collaboration	N;INDF;FEM;SG	N;SG
jocurile	games	joc	game	N;DEF;FEM;PL	N;PL
personal	personally	personal	personally	ADV	ADV
regizor	director	regizor	director	N;INDF;MASC;SG	N;SG
inferioara	inferior	inferiora	inferior	ADJ;DEF;FEM;SG	ADJ
muzical	musical	muzical	musical	ADJ;INDF;MASC;SG	ADJ
organizat	organised	organiza	organised	ADJ;INDF;MASC;SG	ADJ
organizat	organized	organiza	organized	ADJ;INDF;MASC;SG	ADJ
literar	literary	literar	literary	ADJ;INDF;MASC;SG	ADJ
situl	site	sit	site	N;DEF;MASC;SG	N;SG
antrenor	trainer	antrenor	trainer	N;INDF;MASC;SG	N;SG
antrenor	coach	antrenor	coach	N;INDF;MASC;SG	N;SG
atac	attack	atac	attack	N;INDF;MASC;SG	N;SG
atac	assault	atac	assault	N;INDF;MASC;SG	N;SG
copil	baby	copil	baby	N;INDF;MASC;SG	N;SG
copil	child	copil	child	N;INDF;MASC;SG	N;SG
discuri	discs	disc	disc	N;INDF;FEM;PL	N;PL
discuri	records	disc	record	N;INDF;FEM;PL	N;PL
discuri	disks	disc	disk	N;INDF;FEM;PL	N;PL
port	port	port	port	N;INDF;MASC;SG	N;SG
numere	numbers	număr	number	N;INDF;FEM;PL	N;PL
scrise	written	scrie	write	V;IND;SG;3;PST;FIN	V;PST;V.PTCP
clubul	club	club	club	N;DEF;MASC;SG	N;SG
infanterie	infantry	infanterie	infantry	N;INDF;FEM;SG	N;SG
cineva	someone	cineva	someone	PRO;SG;3	PRO;SG
cineva	somebody	cineva	somebody	PRO;SG;3	PRO;SG
voce	voice	voce	voice	N;INDF;FEM;SG	N;SG
rezolutie	resolution	rezolutie	resolution	N;INDF;FEM;SG	N;SG
proiectul	project	proiect	project	N;DEF;MASC;SG	N;SG
intrarea	entry	intrare	entry	N;DEF;FEM;SG	N;SG
intrarea	entrance	intrare	entrance	N;DEF;FEM;SG	N;SG
vara	summer	vară	summer	N;DEF;FEM;SG	N;SG
vara	summer	vară	summer	N;DEF;FEM;SG	N;SG
compozitor	composer	compozitor	composer	N;INDF;MASC;SG	N;SG
versiunea	version	versiune	version	N;DEF;FEM;SG	N;SG
prezenta	present	prezent	present	ADJ;DEF;FEM;SG	ADJ
motiv	motive	motiv	motive	N;INDF;MASC;SG	N;SG
motiv	reason	motiv	reason	N;INDF;MASC;SG	N;SG
neagra	black	negru	black	ADJ;DEF;FEM;SG	ADJ
neagra	black	negru	black	ADJ;DEF;FEM;SG	ADJ
popular	popular	popular	popular	ADJ;INDF;MASC;SG	ADJ
existenta	existence	existent	existence	N;DEF;FEM;SG	N;SG
existenta	existence	existent	existence	N;DEF;FEM;SG	N;SG
existenta	existence	existent	existence	N;DEF;FEM;SG	N;SG
justificare	justification	justificare	justification	N;INDF;FEM;SG	N;SG
sport	sport	sport	sport	N;INDF;MASC;SG	N;SG
ministrul	minister	ministru	minister	N;DEF;MASC;SG	N;SG
cresterea	growth	crestere	growth	N;DEF;FEM;SG	N;SG
cresterea	growth	crestere	growth	N;DEF;FEM;SG	N;SG
plasa	net	plasa	net	N;DEF;FEM;SG	N;SG
plasa	net	plasa	net	N;DEF;FEM;SG	N;SG
plasa	mesh	plasa	mesh	N;DEF;FEM;SG	N;SG
generale	general	general	general	ADJ;INDF;FEM;PL	ADJ
subiect	topic	subiect	topic	N;INDF;MASC;SG	N;SG
subiect	subject	subiect	subject	N;INDF;MASC;SG	N;SG
comitate	counties	comitate	county	N;INDF;FEM;PL	N;PL
zece	ten	zece	ten	NUM;PL	NUM
insulele	islands	insulă	island	N;DEF;FEM;PL	N;PL
park	park	park	park	N;INDF;MASC;SG	N;SG
pictor	painter	pictor	painter	N;INDF;MASC;SG	N;SG
gradul	degree	grad	degree	N;DEF;MASC;SG	N;SG
gradul	rank	grad	rank	N;DEF;MASC;SG	N;SG
autorul	author	autor	author	N;DEF;MASC;SG	N;SG
ora	hour	oră	hour	N;DEF;FEM;SG	N;SG
ora	time	oră	time	N;DEF;FEM;SG	N;SG
ora	hour	oră	hour	N;DEF;FEM;SG	N;SG
posibil	possibly	posibil	possibly	ADV	ADV
onoare	honour	onoare	honour	N;INDF;FEM;SG	N;SG
onoare	honor	onoare	honor	N;INDF;FEM;SG	N;SG
inalt	tall	inalt	tall	ADJ;INDF;MASC;SG	ADJ
inalt	tall	inalt	tall	ADJ;INDF;MASC;SG	ADJ
mii	thousand	mie	thousand	NUM;INDF;FEM;PL	NUM
joaca	play	joacă	play	N;DEF;FEM;SG	N;SG
joaca	play	joacă	play	N;DEF;FEM;SG	N;SG
culturale	cultural	cultural	cultural	ADJ;INDF;FEM;PL	ADJ
continuare	continuation	continuare	continuation	N;INDF;FEM;SG	N;SG
continuare	sequel	continuare	sequel	N;INDF;FEM;SG	N;SG
ore	hours	oră	hour	N;INDF;FEM;PL	N;PL
moarte	death	moarte	death	N;INDF;FEM;SG	N;SG
vremea	weather	vreme	weather	N;DEF;FEM;SG	N;SG
monumentul	monument	monument	monument	N;DEF;MASC;SG	N;SG
forme	forms	formă	form	N;INDF;FEM;PL	N;PL
forme	shapes	formă	shape	N;INDF;FEM;PL	N;PL
program	program	program	program	N;INDF;MASC;SG	N;SG
program	programme	program	programme	N;INDF;MASC;SG	N;SG
program	schedule	program	schedule	N;INDF;MASC;SG	N;SG
alegerile	elections	alegere	election	N;DEF;FEM;PL	N;PL
linie	line	linie	line	N;INDF;FEM;SG	N;SG
productie	production	productie	production	N;INDF;FEM;SG	N;SG
productie	production	productie	production	N;INDF;FEM;SG	N;SG
urban	urban	urban	urban	ADJ;INDF;MASC;SG	ADJ
strada	street	stradă	street	N;DEF;FEM;SG	N;SG
strada	street	stradă	street	N;DEF;FEM;SG	N;SG
drum	road	drum	road	N;INDF;MASC;SG	N;SG
festivalul	festival	festival	festival	N;DEF;MASC;SG	N;SG
zonele	areas	zonă	area	N;DEF;FEM;PL	N;PL
tipuri	types	tip	type	N;INDF;FEM;PL	N;PL
versuri	verses	vers	verse	N;INDF;FEM;PL	N;PL
versuri	lyrics	vers	lyric	N;INDF;FEM;PL	N;PL
steaua	star	stea	star	N;DEF;FEM;SG	N;SG
jucator	player	jucator	player	N;INDF;MASC;SG	N;SG
jucator	player	jucator	player	N;INDF;MASC;SG	N;SG
familii	families	familie	family	N;INDF;FEM;PL	N;PL
distanta	distance	distantă	distance	N;DEF;FEM;SG	N;SG
distanta	remote	distantă	remote	N;DEF;FEM;SG	N;SG
distanta	distance	distantă	distance	N;DEF;FEM;SG	N;SG
distanta	distance	distantă	distance	N;DEF;FEM;SG	N;SG
distanta	distance	distantă	distance	N;DEF;FEM;SG	N;SG
cladirea	building	cladire	building	N;DEF;FEM;SG	N;SG
biblioteca	library	bibliotecă	library	N;DEF;FEM;SG	N;SG
biblioteca	library	bibliotecă	library	N;DEF;FEM;SG	N;SG
termen	term	termen	term	N;INDF;MASC;SG	N;SG
valoarea	value	valoare	value	N;DEF;FEM;SG	N;SG
miniatura	thumbnail	miniatură	thumbnail	N;DEF;FEM;SG	N;SG
miniatura	thumbnail	miniatură	thumbnail	N;DEF;FEM;SG	N;SG
religioase	religious	religios	religious	ADJ;INDF;FEM;PL	ADJ
alpi	alps	alp	alp	N;INDF;MASC;SG	N;SG
doctor	doctor	doctor	doctor	N;INDF;MASC;SG	N;SG
drepturile	rights	drept	rights	N;DEF;FEM;PL	N;PL
turnul	tower	turn	tower	N;DEF;MASC;SG	N;SG
nobel	nobel	nobel	nobel	N;INDF;MASC;SG	N;SG
economica	economic	economică	economic	ADJ;DEF;FEM;SG	ADJ
decenii	decades	deceniu	decade	N;INDF;FEM;PL	N;PL
stilul	style	stil	style	N;DEF;MASC;SG	N;SG
