категория	類別	категория	類別	N;INDF;FEM;SG	N
връх	峰峰	връх	峰峰	N;INDF;MASC;SG	N
връх	山頂	връх	山頂	N;INDF;MASC;SG	N
учи	研究	уча-(се)	研究	V;IPFV;IMP;SG;2;FIN	V
учи	學習	уча-(се)	學習	V;IPFV;IMP;SG;2;FIN	V
битката	戰	битка	戰	N;DEF;FEM;SG	N
битката	戰役	битка	戰役	N;DEF;FEM;SG	N
битката	戰鬥	битка	戰鬥	N;DEF;FEM;SG	N
ред	秩序	ред	秩序	N;INDF;MASC;SG	N
ред	順序	ред	順序	N;INDF;MASC;SG	N
ред	紅	ред	紅	N;INDF;MASC;SG	N
ред	紅色	ред	紅色	N;INDF;MASC;SG	N
ред	划	ред	划	N;INDF;MASC;SG	N
ред	排	ред	排	N;INDF;MASC;SG	N
мач	比賽	мач	比賽	N;INDF;MASC;SG	N
мач	遊戲	мач	遊戲	N;INDF;MASC;SG	N
дивизия	組織	дивизия	組織	N;INDF;FEM;SG	N
макар	儘管	макар	儘管	ADP	ADP
макар	雖然	макар	雖然	ADP	ADP
макар	雖然	макар	雖然	ADP	ADP
събития	事件	събитие	事件	N;INDF;NEUT;PL	N
събития	活動	събитие	活動	N;INDF;NEUT;PL	N
серия	系列	серия	系列	N;INDF;FEM;SG	N
градът	城鎮	град	城鎮	N;DEF;MASC;SG	N
градът	鎮	град	鎮	N;DEF;MASC;SG	N
градът	城市	град	城市	N;DEF;MASC;SG	N
градът	市	град	市	N;DEF;MASC;SG	N
градът	城	град	城	N;DEF;MASC;SG	N
планина	山	планина	山	N;INDF;FEM;SG	N
планина	山區	планина	山區	N;INDF;FEM;SG	N
планина	山地	планина	山地	N;INDF;FEM;SG	N
планина	山	планина	山	N;INDF;FEM;SG	N
причина	理由	причина	理由	N;INDF;FEM;SG	N
причина	理性	причина	理性	N;INDF;FEM;SG	N
причина	原因	причина	原因	N;INDF;FEM;SG	N
биография	傳記	биография	傳記	N;INDF;FEM;SG	N
биография	自傳	биография	自傳	N;INDF;FEM;SG	N
движение	動議	движение	動議	N;INDF;NEUT;SG	N
движение	運動	движение	運動	N;INDF;NEUT;SG	N
движение	動	движение	動	N;INDF;NEUT;SG	N
движение	運動	движение	運動	N;INDF;NEUT;SG	N
актьор	男	актьор	男	N;INDF;MASC;SG	N
актьор	演員	актьор	演員	N;INDF;MASC;SG	N
музей	博物	музей	博物	N;INDF;MASC;SG	N
книга	圖書	книга	圖書	N;INDF;FEM;SG	N
книга	書	книга	書	N;INDF;FEM;SG	N
книга	書籍	книга	書籍	N;INDF;FEM;SG	N
главно	大多	главно	大多	ADV	ADV
командир	司令	командир	司令	N;INDF;MASC;SG	N
носи	攜	нося-(се)	攜	V;IPFV;IND;SG;3;PRS;FIN;ACT	V
сила	力氣	сила	力氣	N;INDF;FEM;SG	N
сила	強度	сила	強度	N;INDF;FEM;SG	N
сила	實力	сила	實力	N;INDF;FEM;SG	N
сила	力量	сила	力量	N;INDF;FEM;SG	N
сила	體力	сила	體力	N;INDF;FEM;SG	N
сила	武力	сила	武力	N;INDF;FEM;SG	N
сила	電力	сила	電力	N;INDF;FEM;SG	N
сила	電源	сила	電源	N;INDF;FEM;SG	N
сила	動力	сила	動力	N;INDF;FEM;SG	N
сила	權力	сила	權力	N;INDF;FEM;SG	N
смърт	死神	смърт	死神	N;INDF;FEM;SG	N
носител	航空	носител	航空	N;INDF;MASC;SG	N
носител	載體	носител	載體	N;INDF;MASC;SG	N
правителство	政府	правителство	政府	N;INDF;NEUT;SG	N
президент	總統	президент	總統	N;INDF;MASC;SG	N
президент	主席	президент	主席	N;INDF;MASC;SG	N
полк	團	полк	團	N;INDF;MASC;SG	N
полк	兵團	полк	兵團	N;INDF;MASC;SG	N
футбол	足球	футбол	足球	N;INDF;MASC;SG	N
футбол	足球	футбол	足球	N;INDF;MASC;SG	N
футбол	美式	футбол	美式	N;INDF;MASC;SG	N
футбол	橄欖	футбол	橄欖	N;INDF;MASC;SG	N
случай	案例	случай	案例	N;INDF;MASC;SG	N
случай	個案	случай	個案	N;INDF;MASC;SG	N
случай	案件	случай	案件	N;INDF;MASC;SG	N
изкуство	藝術	изкуство	藝術	N;INDF;NEUT;SG	N
изкуство	美術	изкуство	美術	N;INDF;NEUT;SG	N
изкуство	藝術	изкуство	藝術	N;INDF;NEUT;SG	N
изкуство	藝術	изкуство	藝術	N;INDF;NEUT;SG	N
версия	版	версия	版	N;INDF;FEM;SG	N
версия	版本	версия	版本	N;INDF;FEM;SG	N
театър	電影	театър	電影	N;INDF;MASC;SG	N
театър	劇場	театър	劇場	N;INDF;MASC;SG	N
театър	戲劇	театър	戲劇	N;INDF;MASC;SG	N
театър	劇院	театър	劇院	N;INDF;MASC;SG	N
театър	戲院	театър	戲院	N;INDF;MASC;SG	N
театър	劇場	театър	劇場	N;INDF;MASC;SG	N
театър	戰區	театър	戰區	N;INDF;MASC;SG	N
театър	戲劇	театър	戲劇	N;INDF;MASC;SG	N
театър	劇院	театър	劇院	N;INDF;MASC;SG	N
театър	戲院	театър	戲院	N;INDF;MASC;SG	N
пак	再次	пак	再次	ADV	ADV
отношение	態度	отношение	態度	N;INDF;NEUT;SG	N
текст	文字	текст	文字	N;INDF;MASC;SG	N
текст	案文	текст	案文	N;INDF;MASC;SG	N
текст	歌詞	текст	歌詞	N;INDF;MASC;SG	N
пет	五	пет	五	NUM;INDF;PL	NUM
пет	五	пет	五	NUM;INDF;PL	NUM
образование	教育	образование	教育	N;INDF;NEUT;SG	N
образование	學歷	образование	學歷	N;INDF;NEUT;SG	N
въстание	起義	въстание	起義	N;INDF;NEUT;SG	N
въстание	叛亂	въстание	叛亂	N;INDF;NEUT;SG	N
въстание	起義	въстание	起義	N;INDF;NEUT;SG	N
въстание	叛亂	въстание	叛亂	N;INDF;NEUT;SG	N
въстание	叛逆	въстание	叛逆	N;INDF;NEUT;SG	N
сметка	帳號	сметка	帳號	N;INDF;FEM;SG	N
сметка	帳戶	сметка	帳戶	N;INDF;FEM;SG	N
сметка	標籤	сметка	標籤	N;INDF;FEM;SG	N
разлика	差額	разлика	差額	N;INDF;FEM;SG	N
разлика	區別	разлика	區別	N;INDF;FEM;SG	N
разлика	差別	разлика	差別	N;INDF;FEM;SG	N
разлика	差異	разлика	差異	N;INDF;FEM;SG	N
рок	岩	рок	岩	N;INDF;MASC;SG	N
рок	岩石	рок	岩石	N;INDF;MASC;SG	N
рок	石頭	рок	石頭	N;INDF;MASC;SG	N
рок	搖滾	рок	搖滾	N;INDF;MASC;SG	N
дом	家	дом	家	N;INDF;MASC;SG	N
дом	住家	дом	住家	N;INDF;MASC;SG	N
кралство	王國	кралство	王國	N;INDF;NEUT;SG	N
кралство	國度	кралство	國度	N;INDF;NEUT;SG	N
същото	相同	същ	相同	ADJ;DEF;NEUT;SG	ADJ
учител	家教	учител	家教	N;INDF;MASC;SG	N
учител	導師	учител	導師	N;INDF;MASC;SG	N
учител	老師	учител	老師	N;INDF;MASC;SG	N
учител	教師	учител	教師	N;INDF;MASC;SG	N
известна	著名	известен	著名	ADJ;INDF;FEM;SG	ADJ
точки	點數	точка	點數	N;INDF;FEM;PL	N
игри	遊戲	игра	遊戲	N;INDF;FEM;PL	N
албуми	相簿	албум	相簿	N;INDF;MASC;PL	N
албуми	專輯	албум	專輯	N;INDF;MASC;PL	N
напълно	完全	напълно	完全	ADV	ADV
напълно	完全	напълно	完全	ADV	ADV
клуб	幫會	клуб	幫會	N;INDF;MASC;SG	N
клуб	俱樂部	клуб	俱樂部	N;INDF;MASC;SG	N
щати	國家	щат	國家	N;INDF;MASC;PL	N
бряг	岸	бряг	岸	N;INDF;MASC;SG	N
бряг	岸邊	бряг	岸邊	N;INDF;MASC;SG	N
бряг	海岸	бряг	海岸	N;INDF;MASC;SG	N
бряг	沙灘	бряг	沙灘	N;INDF;MASC;SG	N
бряг	海灘	бряг	海灘	N;INDF;MASC;SG	N
бряг	沿海	бряг	沿海	N;INDF;MASC;SG	N
бряг	沿岸	бряг	沿岸	N;INDF;MASC;SG	N
бряг	海岸	бряг	海岸	N;INDF;MASC;SG	N
бряг	海岸	бряг	海岸	N;INDF;MASC;SG	N
месеца	月	месец	月	N;DEF;MASC;SG	N
месеца	月份	месец	月份	N;DEF;MASC;SG	N
състояние	狀況	състояние	狀況	N;INDF;NEUT;SG	N
състояние	狀態	състояние	狀態	N;INDF;NEUT;SG	N
състояние	現況	състояние	現況	N;INDF;NEUT;SG	N
състояние	條件	състояние	條件	N;INDF;NEUT;SG	N
състояние	狀況	състояние	狀況	N;INDF;NEUT;SG	N
директор	主任	директор	主任	N;INDF;MASC;SG	N
директор	司長	директор	司長	N;INDF;MASC;SG	N
директор	校長	директор	校長	N;INDF;MASC;SG	N
действия	動作	действие	動作	N;INDF;NEUT;PL	N
действия	行動	действие	行動	N;INDF;NEUT;PL	N
действия	行動	действие	行動	N;INDF;NEUT;PL	N
нар	石	нар	石	N;INDF;MASC;SG	N
метра	公尺	метър	公尺	N;DEF;MASC;SG	N
събрание	會議	събрание	會議	N;INDF;NEUT;SG	N
войни	勇士	война	勇士	N;INDF;FEM;PL	N
войни	戰爭	война	戰爭	N;INDF;FEM;PL	N
имена	人名	име	人名	N;INDF;NEUT;PL	N
имена	名稱	име	名稱	N;INDF;NEUT;PL	N
имена	姓名	име	姓名	N;INDF;NEUT;PL	N
жена	女人	жена	女人	N;INDF;FEM;SG	N
жена	女	жена	女	N;INDF;FEM;SG	N
жена	女子	жена	女子	N;INDF;FEM;SG	N
жена	女	жена	女	N;INDF;FEM;SG	N
жена	女性	жена	女性	N;INDF;FEM;SG	N
жена	妻子	жена	妻子	N;INDF;FEM;SG	N
доклад	報告	доклад	報告	N;INDF;MASC;SG	N
изследвания	測試	изследване	測試	N;INDF;NEUT;PL	N
изследвания	測驗	изследване	測驗	N;INDF;NEUT;PL	N
реката	河	река	河	N;DEF;FEM;SG	N
реката	江河	река	江河	N;DEF;FEM;SG	N
реката	河流	река	河流	N;DEF;FEM;SG	N
формула	公式	формула	公式	N;INDF;FEM;SG	N
формула	方程	формула	方程	N;INDF;FEM;SG	N
формула	配方	формула	配方	N;INDF;FEM;SG	N
номер	數字	номер	數字	N;INDF;MASC;SG	N
номер	數	номер	數	N;INDF;MASC;SG	N
номер	號碼	номер	號碼	N;INDF;MASC;SG	N
номер	編號	номер	編號	N;INDF;MASC;SG	N
вестник	報紙	вестник	報紙	N;INDF;MASC;SG	N
вестник	報	вестник	報	N;INDF;MASC;SG	N
вестник	報章	вестник	報章	N;INDF;MASC;SG	N
опит	體驗	опит	體驗	N;INDF;MASC;SG	N
опит	經驗	опит	經驗	N;INDF;MASC;SG	N
животни	動物	животно	動物	N;INDF;NEUT;PL	N
животни	動物	животно	動物	N;INDF;NEUT;PL	N
разпространение	分銷	разпространение	分銷	N;INDF;NEUT;SG	N
актриса	女	актриса	女	N;INDF;FEM;SG	N
актриса	女	актриса	女	N;INDF;FEM;SG	N
актриса	演員	актриса	演員	N;INDF;FEM;SG	N
художник	畫師	художник	畫師	N;INDF;MASC;SG	N
художник	畫家	художник	畫家	N;INDF;MASC;SG	N
художник	藝術	художник	藝術	N;INDF;MASC;SG	N
художник	藝人	художник	藝人	N;INDF;MASC;SG	N
назначен	指派	назнача	指派	V;PFV;INDF;MASC;SG;V.PTCP;PASS	V
мачове	火柴	мач	火柴	N;INDF;MASC;PL	N
територия	領地	територия	領地	N;INDF;FEM;SG	N
територия	領土	територия	領土	N;INDF;FEM;SG	N
сингъл	單人	сингъл	單人	N;INDF;MASC;SG	N
сингъл	單身	сингъл	單身	N;INDF;MASC;SG	N
победа	勝利	победа	勝利	N;INDF;FEM;SG	N
победа	勝利	победа	勝利	N;INDF;FEM;SG	N
права	權利	право	權利	N;INDF;NEUT;PL	N
университета	大學	университет	大學	N;DEF;MASC;SG	N
княз	王子	княз	王子	N;INDF;MASC;SG	N
княз	太子	княз	太子	N;INDF;MASC;SG	N
княз	親王	княз	親王	N;INDF;MASC;SG	N
режисьор	主任	режисьор	主任	N;INDF;MASC;SG	N
режисьор	司長	режисьор	司長	N;INDF;MASC;SG	N
служи	服務	служа	服務	V;IPFV;IND;SG;3;PRS;FIN;ACT	V
служи	發球	служа	發球	V;IPFV;IND;SG;3;PRS;FIN;ACT	V
служи	服務	служа	服務	V;IPFV;IND;SG;3;PRS;FIN;ACT	V
съдържа	含有	съдържам-(се)	含有	V;IPFV;IND;SG;3;PRS;FIN;ACT	V
съдържа	包含	съдържам-(се)	包含	V;IPFV;IND;SG;3;PRS;FIN;ACT	V
програма	方案	програма	方案	N;INDF;FEM;SG	N
програма	程式	програма	程式	N;INDF;FEM;SG	N
програма	方案	програма	方案	N;INDF;FEM;SG	N
решение	溶液	решение	溶液	N;INDF;NEUT;SG	N
защита	辯護	защита	辯護	N;INDF;FEM;SG	N
защита	國防	защита	國防	N;INDF;FEM;SG	N
защита	防禦	защита	防禦	N;INDF;FEM;SG	N
защита	防守	защита	防守	N;INDF;FEM;SG	N
защита	國防	защита	國防	N;INDF;FEM;SG	N
гора	森林	гора	森林	N;INDF;FEM;SG	N
просто	只	просто	只	ADV	ADV
столицата	資本	столица	資本	N;DEF;FEM;SG	N
столицата	首都	столица	首都	N;DEF;FEM;SG	N
официално	正式	официално	正式	ADV	ADV
официално	正	официално	正	ADV	ADV
официално	正式	официално	正式	ADV	ADV
системи	系統	система	系統	N;INDF;FEM;PL	N
страници	頁	страница	頁	N;INDF;FEM;PL	N
съд	船隻	съд	船隻	N;INDF;MASC;SG	N
съд	法庭	съд	法庭	N;INDF;MASC;SG	N
съд	法院	съд	法院	N;INDF;MASC;SG	N
портал	門戶	портал	門戶	N;INDF;MASC;SG	N
портал	門戶	портал	門戶	N;INDF;MASC;SG	N
купа	碗	купа	碗	N;INDF;FEM;SG	N
купа	盃	купа	盃	N;INDF;FEM;SG	N
купа	杯	купа	杯	N;INDF;FEM;SG	N
купа	杯子	купа	杯子	N;INDF;FEM;SG	N
мрежа	網	мрежа	網	N;INDF;FEM;SG	N
мрежа	電網	мрежа	電網	N;INDF;FEM;SG	N
мрежа	網路	мрежа	網路	N;INDF;FEM;SG	N
мрежа	網	мрежа	網	N;INDF;FEM;SG	N
проект	項目	проект	項目	N;INDF;MASC;SG	N
производство	產量	производство	產量	N;INDF;NEUT;SG	N
цвят	色	цвят	色	N;INDF;MASC;SG	N
цвят	彩色	цвят	彩色	N;INDF;MASC;SG	N
цвят	顏色	цвят	顏色	N;INDF;MASC;SG	N
цвят	色彩	цвят	色彩	N;INDF;MASC;SG	N
цвят	彩色	цвят	彩色	N;INDF;MASC;SG	N
цвят	顏色	цвят	顏色	N;INDF;MASC;SG	N
цвят	色彩	цвят	色彩	N;INDF;MASC;SG	N
гола	裸	гол	裸	N;INDF;MASC;SG	N
гола	赤裸	гол	赤裸	N;INDF;MASC;SG	N
гола	裸體	гол	裸體	N;INDF;MASC;SG	N
гола	裸	гол	裸	N;INDF;MASC;SG	N
гола	裸體	гол	裸體	N;INDF;MASC;SG	N
поле	欄位	поле	欄位	N;INDF;NEUT;SG	N
области	各區	област	各區	N;INDF;FEM;PL	N
области	網域	област	網域	N;INDF;FEM;PL	N
области	域	област	域	N;INDF;FEM;PL	N
области	地區	област	地區	N;INDF;FEM;PL	N
позиция	職位	позиция	職位	N;INDF;FEM;SG	N
позиция	位置	позиция	位置	N;INDF;FEM;SG	N
позиция	立場	позиция	立場	N;INDF;FEM;SG	N
професор	教授	професор	教授	N;INDF;MASC;SG	N
селища	鄉村	селище	鄉村	N;INDF;NEUT;PL	N
селища	村	селище	村	N;INDF;NEUT;PL	N
лятото	夏日	лято	夏日	N;DEF;NEUT;SG	N
лятото	夏季	лято	夏季	N;DEF;NEUT;SG	N
лятото	暑假	лято	暑假	N;DEF;NEUT;SG	N
лятото	夏天	лято	夏天	N;DEF;NEUT;SG	N
продължение	續集	продължение	續集	N;INDF;NEUT;SG	N
титли	頭銜	титла	頭銜	N;INDF;FEM;PL	N
титли	職銜	титла	職銜	N;INDF;FEM;PL	N
титли	標題	титла	標題	N;INDF;FEM;PL	N
родена	生	родя-(се)	生	V;PFV;INDF;FEM;SG;V.PTCP;PASS	V
родена	誕生	родя-(се)	誕生	V;PFV;INDF;FEM;SG;V.PTCP;PASS	V
родена	出生	родя-(се)	出生	V;PFV;INDF;FEM;SG;V.PTCP;PASS	V
възможност	可能	възможност	可能	N;INDF;FEM;SG	N
възможност	機遇	възможност	機遇	N;INDF;FEM;SG	N
възможност	機會	възможност	機會	N;INDF;FEM;SG	N
разположени	位	разположа-(се)	位	V;PFV;INDF;PL;V.PTCP;PASS	V
километра	公里	километър	公里	N;DEF;MASC;SG	N
зона	區	зона	區	N;INDF;FEM;SG	N
зона	區域	зона	區域	N;INDF;FEM;SG	N
зона	面積	зона	面積	N;INDF;FEM;SG	N
зона	地區	зона	地區	N;INDF;FEM;SG	N
зона	區域	зона	區域	N;INDF;FEM;SG	N
зона	區	зона	區	N;INDF;FEM;SG	N
издание	版	издание	版	N;INDF;NEUT;SG	N
планината	山	планина	山	N;DEF;FEM;SG	N
планината	山區	планина	山區	N;DEF;FEM;SG	N
планината	山地	планина	山地	N;DEF;FEM;SG	N
планината	山	планина	山	N;DEF;FEM;SG	N
сгради	建築	сграда	建築	N;INDF;FEM;PL	N
условия	術語	условие	術語	N;INDF;NEUT;PL	N
условия	條款	условие	條款	N;INDF;NEUT;PL	N
условия	條件	условие	條件	N;INDF;NEUT;PL	N
статут	狀況	статут	狀況	N;INDF;MASC;SG	N
статут	狀態	статут	狀態	N;INDF;MASC;SG	N
статут	現況	статут	現況	N;INDF;MASC;SG	N
статут	章程	статут	章程	N;INDF;MASC;SG	N
статут	法規	статут	法規	N;INDF;MASC;SG	N
статут	規約	статут	規約	N;INDF;MASC;SG	N
цели	目標	цел	目標	N;INDF;FEM;PL	N
цели	目標	цел	目標	N;INDF;FEM;PL	N
цели	目標	цел	目標	N;INDF;FEM;PL	N
политици	政治	политик	政治	N;INDF;MASC;PL	N
политици	政治	политик	政治	N;INDF;MASC;PL	N
политици	政界	политик	政界	N;INDF;MASC;PL	N
политици	政客	политик	政客	N;INDF;MASC;PL	N
политици	政治	политик	政治	N;INDF;MASC;PL	N
политици	政客	политик	政客	N;INDF;MASC;PL	N
политици	政治	политик	政治	N;INDF;MASC;PL	N
