táborů	obozach	tábor	obóz	N;INAN;GEN;MASC;PL;POS	N;GEN;MASC;PL
očekávání	przewidywanie	očekávání	przewidywać	N;NOM;NEUT;SG;POS	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
očekávání	oczekiwanie	očekávání	oczekiwać	N;NOM;NEUT;SG;POS	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
potřebují	potrzeba	potřebovat	potrzeba	V;IPFV;IND;PL;3;POS;PRS;FIN;ACT	V;IND;PRS;FIN
překonat	pokonać	překonat	pokonać	V;PFV;POS;NFIN	V;PFV;NFIN;ACT
víra	wiara	víra	wiara	N;NOM;FEM;SG;POS	N;NOM;FEM;SG
víra	wiara	víra	wiara	N;NOM;FEM;SG;POS	N;NOM;FEM;SG
okrsek	komisariat	okrsek	komisariat	N;INAN;NOM;MASC;SG;POS	N;NOM;MASC;SG
okrsek	okręg	okrsek	okręg	N;INAN;NOM;MASC;SG;POS	N;NOM;MASC;SG
okrsek	dystrykt	okrsek	dystrykt	N;INAN;NOM;MASC;SG;POS	N;NOM;MASC;SG
okrsek	dzielnica	okrsek	dzielnica	N;INAN;NOM;MASC;SG;POS	N;NOM;FEM;SG
okrsek	rejon	okrsek	rejon	N;INAN;NOM;MASC;SG;POS	N;NOM;MASC;SG
spáchal	popełnił	spáchat	popełnić	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT	V;PFV;MASC;IND;SG;PST;FIN;ACT
specialista	specjalista	specialista	specjalista	N;ANIM;NOM;MASC;SG;POS	N;NOM;MASC;SG
strachu	strachu	strach	strach	N;INAN;GEN;MASC;SG;POS	N;GEN;MASC;SG
erupce	erupcja	erupce	erupcja	N;NOM;FEM;SG;POS	N;NOM;FEM;SG
masakr	zbrodnia	masakr	zbrodnia	N;INAN;NOM;MASC;SG;POS	N;NOM;FEM;SG
masakr	ubój	masakr	ubój	N;INAN;NOM;MASC;SG;POS	N;NOM;MASC;SG
masakr	rzeźnia	masakr	rzeźń	N;INAN;NOM;MASC;SG;POS	N;NOM;FEM;SG
nezávislá	niezależny	závislý	niezależny	ADJ;NOM;FEM;SG;NEG	ADJ;NOM;MASC;SG
nezávislá	niezależna	závislý	niezależny	ADJ;NOM;FEM;SG;NEG	ADJ;NOM;FEM;SG
nezávislá	niezależne	závislý	niezależny	ADJ;NOM;FEM;SG;NEG	ADJ;NOM;NEUT;SG
bezprostřední	natychmiastowe	bezprostřední	natychmiastowy	ADJ;NOM;MASC;SG;POS	ADJ;NOM;NEUT;SG
bezprostřední	natychmiastowa	bezprostřední	natychmiastowy	ADJ;NOM;MASC;SG;POS	ADJ;NOM;FEM;SG
bezprostřední	natychmiastowy	bezprostřední	natychmiastowy	ADJ;NOM;MASC;SG;POS	ADJ;NOM;MASC;SG
zasáhl	interweniował	zasáhnout	interweniować	V;MASC;SG;POS;PST;V.PTCP;ACT	V;PFV;MASC;IND;SG;PST;FIN;ACT
pozdě	późna	pozdě	późny	ADV;POS	ADV
pozdě	późno	pozdě	późno	ADV;POS	ADV
schéma	diagram	schéma	diagrać	N;NOM;NEUT;SG;POS	N;NOM;MASC;SG
schéma	schemat	schéma	schemat	N;NOM;NEUT;SG;POS	N;NOM;MASC;SG
schéma	wykres	schéma	wykres	N;NOM;NEUT;SG;POS	N;NOM;MASC;SG
schéma	wykres	schéma	wykres	N;NOM;NEUT;SG;POS	N;NOM;MASC;SG
schéma	schemat	schéma	schemat	N;NOM;NEUT;SG;POS	N;NOM;MASC;SG
oblíbený	popularny	oblíbený	popularny	ADJ;INAN;NOM;MASC;SG;POS	ADJ;NOM;MASC;SG
oblíbený	popularne	oblíbený	popularny	ADJ;INAN;NOM;MASC;SG;POS	ADJ;NOM;NEUT;SG
oblíbený	popularna	oblíbený	popularny	ADJ;INAN;NOM;MASC;SG;POS	ADJ;NOM;FEM;SG
oblíbený	ulubione	oblíbený	ulubiony	ADJ;INAN;NOM;MASC;SG;POS	ADJ;NOM;NEUT;SG
oblíbený	ulubiona	oblíbený	ulubiony	ADJ;INAN;NOM;MASC;SG;POS	ADJ;NOM;FEM;SG
oblíbený	ulubiony	oblíbený	ulubić	ADJ;INAN;NOM;MASC;SG;POS	ADJ;NOM;MASC;SG
obnova	przywrócenie	obnova	przywrócenie	N;NOM;FEM;SG;POS	N;PFV;NOM;NEUT;SG;POS;V.MSDR
obnova	odtworzenie	obnova	odtworzyć	N;NOM;FEM;SG;POS	N;PFV;NOM;NEUT;SG;POS;V.MSDR
obnova	odzyskanie	obnova	odzyskać	N;NOM;FEM;SG;POS	N;PFV;NOM;NEUT;SG;POS;V.MSDR
obnova	odzysk	obnova	odzysk	N;NOM;FEM;SG;POS	N;NOM;MASC;SG
obnova	odzyskiwanie	obnova	odzyskiwać	N;NOM;FEM;SG;POS	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
obnova	przedłużenie	obnova	przedłużyć	N;NOM;FEM;SG;POS	N;PFV;NOM;NEUT;SG;POS;V.MSDR
obnova	odnowienie	obnova	odnowienie	N;NOM;FEM;SG;POS	N;NOM;NEUT;SG
epidemie	epidemia	epidemie	epidemia	N;NOM;FEM;SG;POS	N;NOM;FEM;SG
epidemie	epidemia	epidemie	epidemia	N;NOM;FEM;SG;POS	N;NOM;FEM;SG
epidemie	epidemia	epidemie	epidemia	N;NOM;FEM;SG;POS	N;NOM;FEM;SG
satelitní	satelitarne	satelitní	satelitarny	ADJ;NOM;MASC;SG;POS	ADJ;NOM;NEUT;SG
satelitní	satelitarna	satelitní	satelitarny	ADJ;NOM;MASC;SG;POS	ADJ;NOM;FEM;SG
přežití	przeżycie	přežití	przeżycie	N;NOM;NEUT;SG;POS	N;NOM;NEUT;SG
přežití	przeżycia	přežití	przeżycie	N;NOM;NEUT;SG;POS	N;NOM;NEUT;SG
přežití	przetrwanie	přežití	przetrwanie	N;NOM;NEUT;SG;POS	N;NOM;NEUT;SG
přežití	przeżycie	přežití	przeżycie	N;NOM;NEUT;SG;POS	N;NOM;NEUT;SG
řekové	grecy	řekový	greca	N;ANIM;NOM;MASC;PL;POS	N;NOM;MASC;PL
reprezentativní	reprezentatywna	reprezentativní	reprezentatywny	ADJ;NOM;MASC;SG;POS	ADJ;NOM;FEM;SG
reprezentativní	reprezentatywne	reprezentativní	reprezentatywny	ADJ;NOM;MASC;SG;POS	ADJ;NOM;NEUT;SG
těhotenství	ciąża	těhotenství	ciąża	N;NOM;NEUT;SG;POS	N;NOM;FEM;SG
občan	obywatel	občan	obywatel	N;ANIM;NOM;MASC;SG;POS	N;NOM;MASC;SG
klára	klara	klára	klara	N;NOM;FEM;SG;POS	N;NOM;FEM;SG
klára	klara	klára	klara	N;NOM;FEM;SG;POS	N;NOM;FEM;SG
instrumentální	instrumentalny	instrumentální	instrumentalny	ADJ;NOM;MASC;SG;POS	ADJ;NOM;MASC;SG
jakýkoliv	jakikolwiek	jakýkoliv	jakikolwiek	DET;NOM;MASC;SG	DET;NOM;MASC;SG
jakýkoliv	jakiekolwiek	jakýkoliv	jakiekolwiek	DET;NOM;MASC;SG	DET;NOM;MASC;SG
tramvaj	tramwaj	tramvaj	tramwa	N;NOM;FEM;SG;POS	N;NOM;MASC;SG
tramvaj	tramwaj	tramvaj	tramwa	N;NOM;FEM;SG;POS	N;NOM;MASC;SG
dáno	podane	daný	podać	ADJ;NEUT;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
dáno	podana	daný	podać	ADJ;NEUT;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
přijel	przybyła	přijet	przybyły	V;MASC;SG;POS;PST;V.PTCP;ACT	V;PFV;FEM;IND;SG;PST;FIN;ACT
přijel	przybył	přijet	przybyć	V;MASC;SG;POS;PST;V.PTCP;ACT	V;PFV;MASC;IND;SG;PST;FIN;ACT
specializované	wyspecjalizowane	specializovaný	wyspecjalizować	ADJ;NOM;NEUT;SG;POS	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
specializované	specjalistyczne	specializovaný	specjalistyczny	ADJ;NOM;NEUT;SG;POS	ADJ;NOM;NEUT;SG
specializované	wyspecjalizowane	specializovaný	wyspecjalizować	ADJ;NOM;NEUT;SG;POS	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
specializované	specjalistyczne	specializovaný	specjalistyczny	ADJ;NOM;NEUT;SG;POS	ADJ;NOM;NEUT;SG
kulturně	kulturowo	kulturně	kulturowo	ADV;POS	ADV
parky	parki	park	park	N;INAN;NOM;MASC;PL;POS	N;NOM;MASC;PL
kost	kość	kost	kość	N;NOM;FEM;SG;POS	N;NOM;FEM;SG
znalost	wiedza	znalost	wiedza	N;NOM;FEM;SG;POS	N;NOM;FEM;SG
znalost	znajomość	znalost	znajomość	N;NOM;FEM;SG;POS	N;NOM;FEM;SG
podvozek	podwozie	podvozek	podwóź	N;INAN;NOM;MASC;SG;POS	N;NOM;MASC;SG
podvozek	podwozie	podvozek	podwóź	N;INAN;NOM;MASC;SG;POS	N;NOM;MASC;SG
klobouk	czapka	klobouk	czapki	N;INAN;NOM;MASC;SG;POS	N;NOM;FEM;SG
klobouk	kapelusz	klobouk	kapelusz	N;INAN;NOM;MASC;SG;POS	N;NOM;MASC;SG
protesty	protesty	protest	protest	N;INAN;NOM;MASC;PL;POS	N;NOM;MASC;PL
protesty	protesty	protest	protest	N;INAN;NOM;MASC;PL;POS	N;NOM;MASC;PL
posloupnost	sekwencja	posloupnost	sekwencja	N;NOM;FEM;SG;POS	N;NOM;FEM;SG
posloupnost	ciąg	posloupnost	ciąg	N;NOM;FEM;SG;POS	N;NOM;MASC;SG
posloupnost	kolejność	posloupnost	kolejność	N;NOM;FEM;SG;POS	N;NOM;FEM;SG
nedostatky	niedociągnięcia	nedostatek	niedociągnięcie	N;INAN;NOM;MASC;PL;POS	N;NOM;NEUT;PL
nedostatky	niedociągnięcia	nedostatek	niedociągnięcie	N;INAN;NOM;MASC;PL;POS	N;NOM;NEUT;PL
nedostatky	niedociągnięcia	nedostatek	niedociągnięcie	N;INAN;NOM;MASC;PL;POS	N;NOM;NEUT;PL
stáhl	wycofał	stáhnout	wycofać	V;MASC;SG;POS;PST;V.PTCP;ACT	V;PFV;MASC;IND;SG;PST;FIN;ACT
soutěžní	konkurencyjna	soutěžní	konkurencyjny	ADJ;NOM;MASC;SG;POS	ADJ;NOM;FEM;SG
soutěžní	konkurencyjne	soutěžní	konkurencyjny	ADJ;NOM;MASC;SG;POS	ADJ;NOM;NEUT;SG
soutěžní	konkurencyjny	soutěžní	konkurencyjny	ADJ;NOM;MASC;SG;POS	ADJ;NOM;MASC;SG
dodávky	zapasy	dodávka	zapas	N;NOM;FEM;PL;POS	N;NOM;MASC;PL
oblouk	łuk	oblouk	łuk	N;INAN;NOM;MASC;SG;POS	N;NOM;MASC;SG
oblouk	łuk	oblouk	łuk	N;INAN;NOM;MASC;SG;POS	N;NOM;MASC;SG
rytíře	rycerzy	rytíř	rycerz	N;ANIM;ACC;MASC;PL;POS	N;ACC;MASC;PL
konfliktů	konfliktów	konflikt	konflikt	N;INAN;GEN;MASC;PL;POS	N;GEN;MASC;PL
prvotní	pierwotne	prvotní	pierwotny	ADJ;NOM;MASC;SG;POS	ADJ;NOM;NEUT;SG
miluje	uwielbia	milovat	uwielbiać	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
miluje	kocha	milovat	kochać	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
cestování	podróż	cestování	podróż	N;NOM;NEUT;SG;POS	N;NOM;FEM;SG
cestování	podróżowanie	cestování	podróżowanie	N;NOM;NEUT;SG;POS	N;NOM;NEUT;SG
cestování	podróżowanie	cestování	podróżowanie	N;NOM;NEUT;SG;POS	N;NOM;NEUT;SG
holub	gołąb	holub	gołąb	N;ANIM;NOM;MASC;SG;POS	N;NOM;MASC;SG
logické	logiczne	logický	logiczny	ADJ;NOM;NEUT;SG;POS	ADJ;NOM;NEUT;SG
logické	logiczny	logický	logiczny	ADJ;NOM;NEUT;SG;POS	ADJ;NOM;MASC;SG
logické	logiczne	logický	logiczny	ADJ;NOM;NEUT;SG;POS	ADJ;NOM;NEUT;SG
pozvání	zaproszenia	pozvání	zaprosić	N;NOM;NEUT;SG;POS	N;NOM;NEUT;SG
pozvání	zaproszenie	pozvání	zaprosić	N;NOM;NEUT;SG;POS	N;PFV;NOM;NEUT;SG;POS;V.MSDR
pozvání	zaproszenie	pozvání	zaprosić	N;NOM;NEUT;SG;POS	N;PFV;NOM;NEUT;SG;POS;V.MSDR
pozvání	zaproszenia	pozvání	zaprosić	N;NOM;NEUT;SG;POS	N;NOM;NEUT;SG
veronika	weronika	veronika	weronik	N;NOM;FEM;SG;POS	N;NOM;FEM;SG
veronika	veronica	veronika	veronica	N;NOM;FEM;SG;POS	N;NOM;FEM;SG
veronika	weronika	veronika	weronik	N;NOM;FEM;SG;POS	N;NOM;FEM;SG
minutu	minutę	minuta	minuta	N;ACC;FEM;SG;POS	N;ACC;FEM;SG
popření	zaprzeczenie	popření	zaprzeczyć	N;NOM;NEUT;SG;POS	N;NOM;NEUT;SG
výroční	coroczne	výroční	coroczny	ADJ;NOM;MASC;SG;POS	ADJ;NOM;NEUT;SG
výroční	roczny	výroční	roczny	ADJ;NOM;MASC;SG;POS	ADJ;NOM;MASC;SG
výroční	roczne	výroční	roczny	ADJ;NOM;MASC;SG;POS	ADJ;NOM;NEUT;SG
výroční	roczna	výroční	roczny	ADJ;NOM;MASC;SG;POS	ADJ;NOM;FEM;SG
bytů	bajtów	byt	bajt	N;INAN;GEN;MASC;PL;POS	N;GEN;MASC;PL
chorvatské	chorwacki	chorvatský	chorwacki	ADJ;NOM;NEUT;SG;POS	ADJ;NOM;MASC;SG
prodává	sprzedaje	prodávat	sprzedawać	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
hektarů	hektarów	ha`hektar	hektar	N;INAN;GEN;MASC;PL;POS	N;GEN;MASC;PL
psáno	napisane	psaný	napisać	ADJ;NEUT;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
psáno	pisemne	psaný	pisemny	ADJ;NEUT;SG;POS;V.PTCP;PASS	ADJ;NOM;NEUT;SG
psáno	zapisane	psaný	zapisać	ADJ;NEUT;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
peří	upierzenie	peří	upierzenie	N;NOM;NEUT;SG;POS	N;NOM;NEUT;SG
výhodu	przewagę	výhoda	przewaga	N;ACC;FEM;SG;POS	N;ACC;FEM;SG
pocity	doznania	pocit	doznanie	N;INAN;NOM;MASC;PL;POS	N;NOM;NEUT;PL
pocity	wrażenia	pocit	wrażenie	N;INAN;NOM;MASC;PL;POS	N;NOM;NEUT;PL
pocity	odczucia	pocit	odczucie	N;INAN;NOM;MASC;PL;POS	N;NOM;NEUT;PL
pocity	uczucia	pocit	uczucie	N;INAN;NOM;MASC;PL;POS	N;NOM;NEUT;PL
sopka	wulkan	sopka	wulkać	N;NOM;FEM;SG;POS	N;NOM;MASC;SG
produktu	produktu	produkt	produkt	N;INAN;GEN;MASC;SG;POS	N;GEN;MASC;SG
kult	kult	kult	kult	N;INAN;NOM;MASC;SG;POS	N;NOM;MASC;SG
kult	sekta	kult	sekt	N;INAN;NOM;MASC;SG;POS	N;NOM;FEM;SG
trubka	rura	trubka	rura	N;NOM;FEM;SG;POS	N;NOM;FEM;SG
trubka	rurka	trubka	rurek	N;NOM;FEM;SG;POS	N;NOM;FEM;SG
reklama	reklama	reklama	reklama	N;NOM;FEM;SG;POS	N;NOM;FEM;SG
reklama	reklama	reklama	reklama	N;NOM;FEM;SG;POS	N;NOM;FEM;SG
reklama	ogłoszenie	reklama	ogłoszenie	N;NOM;FEM;SG;POS	N;NOM;NEUT;SG;V.MSDR
matematika	matematyka	matematika	matematyka	N;NOM;FEM;SG;POS	N;NOM;FEM;SG
matematika	matematyka	matematika	matematyka	N;NOM;FEM;SG;POS	N;NOM;FEM;SG
matematika	matematyka	matematika	matematyka	N;NOM;FEM;SG;POS	N;NOM;FEM;SG
návod	instrukcja	návod	instrukcja	N;INAN;NOM;MASC;SG;POS	N;NOM;FEM;SG
návod	instrukcja	návod	instrukcja	N;INAN;NOM;MASC;SG;POS	N;NOM;FEM;SG
naši	nasi	můj	nasz	DET;NOM;MASC;PL;1	DET;NOM;MASC;PL;1
caesar	caesar	caesar	caesar	N;ANIM;NOM;MASC;SG;POS	N;NOM;MASC;SG
pohyby	ruchy	pohyb	ruch	N;INAN;NOM;MASC;PL;POS	N;NOM;MASC;PL
pohyby	ruchy	pohyb	ruch	N;INAN;NOM;MASC;PL;POS	N;NOM;MASC;PL
poškozen	uszkodzone	poškozený	uszkodzić	ADJ;MASC;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
poškozen	uszkodzona	poškozený	uszkodzić	ADJ;MASC;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
poškozen	uszkodzony	poškozený	uszkodzić	ADJ;MASC;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
poškozen	uszkodzone	poškozený	uszkodzić	ADJ;MASC;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
poškozen	uszkodzony	poškozený	uszkodzić	ADJ;MASC;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
výjimku	wyjątek	výjimka	wyjątek	N;ACC;FEM;SG;POS	N;ACC;MASC;SG
umožnila	włączono	umožnit	włączyć	V;PFV;POS;PST;V.PTCP;ACT	V;PFV;IND;0;PST;FIN;ACT
true	prawda	true	prawda	N;INAN;NOM;MASC;SG;POS	N;NOM;FEM;SG
řidiče	kierowcy	řidič	kierowca	N;ANIM;ACC;MASC;SG;POS	N;ACC;MASC;SG
řidiče	kierowcy	řidič	kierowca	N;ANIM;ACC;MASC;SG;POS	N;ACC;MASC;SG
vyhláška	rozporządzenie	vyhláška	rozporządzenie	N;NOM;FEM;SG;POS	N;NOM;NEUT;SG
vyhláška	zarządzenie	vyhláška	zarządzenie	N;NOM;FEM;SG;POS	N;NOM;NEUT;SG
vyhláška	dekret	vyhláška	dekret	N;NOM;FEM;SG;POS	N;NOM;MASC;SG
neštěstí	nieszczęście	neštěstí	nieszczęście	N;NOM;NEUT;SG;POS	N;NOM;NEUT;SG
neštěstí	nieszczęścia	neštěstí	nieszczęście	N;NOM;NEUT;SG;POS	N;NOM;NEUT;SG
neštěstí	katastrofa	neštěstí	katastrofa	N;NOM;NEUT;SG;POS	N;NOM;FEM;SG
neštěstí	klęska	neštěstí	klęski	N;NOM;NEUT;SG;POS	N;NOM;FEM;SG
loví	poluje	lovit	polować	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
svobodná	pojedynczy	svobodný	pojedynczy	ADJ;NOM;FEM;SG;POS	ADJ;NOM;MASC;SG
svobodná	pojedyncze	svobodný	pojedynczy	ADJ;NOM;FEM;SG;POS	ADJ;NOM;NEUT;SG
kovy	metale	kov	metal	N;INAN;NOM;MASC;PL;POS	N;NOM;MASC;PL
kovy	metale	kov	metal	N;INAN;NOM;MASC;PL;POS	N;NOM;MASC;PL
inteligentní	inteligentna	inteligentní	inteligentny	ADJ;ANIM;NOM;MASC;SG;POS	ADJ;NOM;FEM;SG
inteligentní	inteligentny	inteligentní	inteligentny	ADJ;ANIM;NOM;MASC;SG;POS	ADJ;NOM;MASC;SG
inteligentní	inteligentne	inteligentní	inteligentny	ADJ;ANIM;NOM;MASC;SG;POS	ADJ;NOM;NEUT;SG
tyčinky	kije	tyčinka	kij	N;NOM;FEM;PL;POS	N;NOM;MASC;PL
kyselin	kwasów	kyselina	kwas	N;GEN;FEM;PL;POS	N;GEN;MASC;PL
přímá	bezpośrednia	přímý	bezpośredni	ADJ;NOM;FEM;SG;POS	ADJ;NOM;FEM;SG
přímá	bezpośrednie	přímý	bezpośrednie	ADJ;NOM;FEM;SG;POS	ADJ;NOM;NEUT;SG
obhájce	obrońca	obhájce	obrońca	N;ANIM;NOM;MASC;SG;POS	N;NOM;MASC;SG
obhájce	obrońcy	obhájce	obrońca	N;ANIM;NOM;MASC;SG;POS	N;NOM;MASC;SG
rozložení	dystrybucja	rozložení	dystrybucja	N;NOM;NEUT;SG;POS	N;NOM;FEM;SG
rozložení	rozkład	rozložení	rozkład	N;NOM;NEUT;SG;POS	N;NOM;MASC;SG
rozložení	układ	rozložení	układ	N;NOM;NEUT;SG;POS	N;NOM;MASC;SG
rozložení	rozmieszczenie	rozložení	rozmieszczenie	N;NOM;NEUT;SG;POS	N;PFV;NOM;NEUT;SG;POS;V.MSDR
příkazy	rozkazy	příkaz	rozkaz	N;INAN;NOM;MASC;PL;POS	N;NOM;MASC;PL
napsali	napisali	napsat	napisać	V;ANIM;MASC;PL;POS;PST;V.PTCP;ACT	V;PFV;MASC;IND;PL;PST;FIN;ACT
čluny	łodzie	člun	łódź	N;INAN;NOM;MASC;PL;POS	N;NOM;FEM;PL
čluny	barki	člun	bark	N;INAN;NOM;MASC;PL;POS	N;NOM;FEM;PL
zpíval	śpiewała	zpívat	śpiewać	V;IPFV;MASC;SG;POS;PST;V.PTCP;ACT	V;IPFV;FEM;IND;SG;PST;FIN;ACT
zpíval	śpiewał	zpívat	śpiewać	V;IPFV;MASC;SG;POS;PST;V.PTCP;ACT	V;IPFV;MASC;IND;SG;PST;FIN;ACT
soukromí	prywatność	soukromí	prywatność	N;NOM;NEUT;SG;POS	N;NOM;FEM;SG
podlaží	piętro	podlaží	piętro	N;NOM;NEUT;SG;POS	N;NOM;NEUT;SG
podlaží	podłoga	podlaží	podłoga	N;NOM;NEUT;SG;POS	N;NOM;FEM;SG
luk	łuk	louka	łuk	N;INAN;NOM;MASC;SG;POS	N;NOM;MASC;SG
vzory	wzory	vzor	wzór	N;INAN;NOM;MASC;PL;POS	N;NOM;MASC;PL
vzory	modele	vzor	model	N;INAN;NOM;MASC;PL;POS	N;NOM;MASC;PL
vzory	wzory	vzor	wzór	N;INAN;NOM;MASC;PL;POS	N;NOM;MASC;PL
vzory	wzorce	vzor	wzorca	N;INAN;NOM;MASC;PL;POS	N;NOM;FEM;PL
vzory	wzory	vzor	wzór	N;INAN;NOM;MASC;PL;POS	N;NOM;MASC;PL
vzory	projekty	vzor	projekt	N;INAN;NOM;MASC;PL;POS	N;NOM;MASC;PL
zraněn	ranny	zraněný	ranny	ADJ;MASC;SG;POS;V.PTCP;PASS	ADJ;NOM;MASC;SG
zraněn	ranna	zraněný	ranna	ADJ;MASC;SG;POS;V.PTCP;PASS	ADJ;NOM;FEM;SG
zraněn	ranna	zraněný	ranna	ADJ;MASC;SG;POS;V.PTCP;PASS	ADJ;NOM;FEM;SG
zraněn	ranny	zraněný	ranny	ADJ;MASC;SG;POS;V.PTCP;PASS	ADJ;NOM;MASC;SG
zraněn	zraniony	zraněný	zranić	ADJ;MASC;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
vkládání	osadzanie	vkládání	osadzać	N;NOM;NEUT;SG;POS	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
volná	wolne	volný	wolny	ADJ;NOM;FEM;SG;POS	ADJ;NOM;NEUT;SG
volná	wolny	volný	wolny	ADJ;NOM;FEM;SG;POS	ADJ;NOM;MASC;SG
volná	bezpłatne	volný	bezpłatny	ADJ;NOM;FEM;SG;POS	ADJ;NOM;NEUT;SG
řádek	wiersz	řádek	wiersz	N;INAN;NOM;MASC;SG;POS	N;NOM;MASC;SG
řádek	linia	řádek	linia	N;INAN;NOM;MASC;SG;POS	N;NOM;FEM;SG
řádek	rząd	řádek	rząd	N;INAN;NOM;MASC;SG;POS	N;NOM;MASC;SG
řádek	wiersz	řádek	wiersz	N;INAN;NOM;MASC;SG;POS	N;NOM;MASC;SG
pokorný	skromny	pokorný	skromny	ADJ;ANIM;NOM;MASC;SG;POS	ADJ;NOM;MASC;SG
pokorný	skromna	pokorný	skromny	ADJ;ANIM;NOM;MASC;SG;POS	ADJ;NOM;FEM;SG
pokorný	skromne	pokorný	skromny	ADJ;ANIM;NOM;MASC;SG;POS	ADJ;NOM;NEUT;SG
studuje	studiuje	studovat	studiować	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
posun	przesunięcie	posun	przesunąć	N;INAN;NOM;MASC;SG;POS	N;PFV;NOM;NEUT;SG;POS;V.MSDR
potvrzeno	potwierdzona	potvrzený	potwierdzić	ADJ;NEUT;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
potvrzeno	potwierdzone	potvrzený	potwierdzić	ADJ;NEUT;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
tmavé	ciemne	tmavý	ciemny	ADJ;NOM;NEUT;SG;POS	ADJ;NOM;NEUT;SG
tmavé	ciemna	tmavý	ciemny	ADJ;NOM;NEUT;SG;POS	ADJ;NOM;FEM;SG
tmavé	ciemny	tmavý	ciemny	ADJ;NOM;NEUT;SG;POS	ADJ;NOM;MASC;SG
sedmý	siódmy	sedmý	siódmy	ADJ;INAN;NOM;MASC;SG;POS	ADJ;NOM;MASC;SG
sedmý	siódma	sedmý	siódmy	ADJ;INAN;NOM;MASC;SG;POS	ADJ;NOM;FEM;SG
zvýšené	zwiększone	zvýšený	zwiększyć	ADJ;NOM;NEUT;SG;POS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
zvýšené	zwiększona	zvýšený	zwiększyć	ADJ;NOM;NEUT;SG;POS	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
zvýšené	zwiększony	zvýšený	zwiększyć	ADJ;NOM;NEUT;SG;POS	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
zvýšené	podwyższone	zvýšený	podwyższyć	ADJ;NOM;NEUT;SG;POS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
zvýšené	podniesiony	zvýšený	podnieść	ADJ;NOM;NEUT;SG;POS	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
pokrok	postęp	pokrok	postęp	N;INAN;NOM;MASC;SG;POS	N;NOM;MASC;SG
plavby	rejsy	plavba	rejs	N;NOM;FEM;PL;POS	N;NOM;MASC;PL
ověření	autoryzacja	ověření	autoryzacja	N;NOM;NEUT;SG;POS	N;NOM;FEM;SG
ověření	zatwierdzanie	ověření	zatwierdzać	N;NOM;NEUT;SG;POS	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
ověření	zatwierdzenie	ověření	zatwierdzenie	N;NOM;NEUT;SG;POS	N;NOM;NEUT;SG
ověření	sprawdzenie	ověření	sprawdzenie	N;NOM;NEUT;SG;POS	N;PFV;NOM;NEUT;SG;POS;V.MSDR
ověření	weryfikacja	ověření	weryfikacja	N;NOM;NEUT;SG;POS	N;NOM;FEM;SG
provedeno	zrobione	provedený	zrobić	ADJ;NEUT;SG;POS;V.PTCP;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
náhodně	losowo	náhodně	losowo	ADV;POS	ADV
náhodně	losowo	náhodně	losowo	ADV;POS	ADV
náhodně	przypadkowo	náhodně	przypadkowo	ADV;POS	ADV
