また	또한	また	또한	CONJ	CONJ
太鼓	드럼	太鼓	들+요	N	N
太鼓	드럼	太鼓	들+요	N	N
左側	좌파	左側	좌파	N	N
所得	소득	所得	소득	N	N
所得	수입	所得	수입	N	N
保全	보존	保全	보존	N	N
保全	보전	保全	보전	N	N
保全	보존	保全	보존	N	N
卒業生	동문	卒業生	동문	N	N
卒業生	졸업생	卒業生	졸업생	N	N
卒業生	졸업생	卒業生	졸업생	N	N
有権	유권자	有権	유권자	N	N
焼き	굽기	焼く	굽+기	V	V
婚約	약혼	婚約	약혼	N	N
婚約	참여	婚約	참여	N	N
婚約	약혼	婚約	약혼	N	N
ディスプレイ	디스플레이	ディスプレイ	디스플레이	N	N
旅館	여관	旅館	여관	N	N
繰り返す	반복한다	繰り返す	반복+하+ㄴ다	V	V
繰り返す	반복합니다	繰り返す	반복+하+ㅂ니다	V	V
サイエンス	과학	サイエンス	과학	N	N
オートバイ	오토바이	オートバイ	오토바이	N	N
オートバイ	오토바이	オートバイ	오토바이	N	N
オートバイ	오토바이	オートバイ	오토바이	N	N
電池	전지	電池	전지	N	N
電池	배터리	電池	배터리	N	N
電池	전지	電池	전지	N	N
電池	배터리	電池	배터리	N	N
法廷	법정	法廷	법정	N	N
法廷	재판소	法廷	재판소	N	N
スケール	축척	スケール	축척	N	N
スケール	규모	スケール	규모	N	N
スケール	저울	スケール	저우+ㄹ	N	N
天井	천장	天井	천장	N	N
天井	천장	天井	천장	N	N
人格	성격	人格	성격	N	N
人格	인격	人格	인격	N	N
セッション	세션	セッション	세션	N	N
セッション	세션	セッション	세션	N	N
研究室	실험실	研究室	실험실	N	N
研究室	연구소	研究室	연구소	N	N
研究室	연구실	研究室	연구실	N	N
研究室	연구실	研究室	연구실	N	N
研究室	실험실	研究室	실험실	N	N
債務	의무	債務	의무	N	N
債務	의무	債務	의무	N	N
債務	채무	債務	채무	N	N
マーケティング	마케팅	マーケティング	마케팅	N	N
町長	시장	町長	시장	N	N
エレクトリック	전기	エレクトリック	전기	N	N
エンジニア	기술자	エンジニア	기술자	N	N
エンジニア	공학자	エンジニア	공학자	N	N
ジャーナル	학술	ジャーナル	학술	N	N
ジャーナル	학술지	ジャーナル	학술지	N	N
ジャーナル	저널	ジャーナル	저널	N	N
チャージ	청구	チャージ	청구	N	N
チャージ	충전	チャージ	충전	N	N
ピース	평화	ピース	평화	N	N
儀式	의식	儀式	의식	N	N
儀式	의식	儀式	의식	N	N
プレーヤー	재생기	プレーヤー	재생기	N	N
プレーヤー	선수	プレーヤー	선수	N	N
ロマンス	연애	ロマンス	연애	N	N
ロマンス	로맨스	ロマンス	로맨스	N	N
パンク	펑크	パンク	펑크	N	N
ロープ	로프	ロープ	로프	N	N
ロープ	밧줄	ロープ	밧줄	N	N
ロープ	로프	ロープ	로프	N	N
ロープ	밧줄	ロープ	밧줄	N	N
鳥類	새들	鳥類	새+들	N	N
鳥類	조류	鳥類	조류	N	N
外交官	외교관	外交官	외교관	N	N
外交官	외교관	外交官	외교관	N	N
リクエスト	요청	リクエスト	요청	N	N
リクエスト	요청	リクエスト	요청	N	N
カントリー	나라	カントリー	나라	N	N
カントリー	국가	カントリー	국가	N	N
等級	규모	等級	규모	N	N
オーディオ	오디오	オーディオ	오디오	N	N
ヘア	머리카락	ヘア	머리카락	N	N
ヘア	머리	ヘア	머리	N	N
ヘア	머리카락이	ヘア	머리카락+이	N	N
望遠鏡	망원경	望遠鏡	망원경	N	N
望遠鏡	망원경	望遠鏡	망원경	N	N
営利	이익	営利	이익	N	N
国名	나라	国名	나라	N	N
国名	국가	国名	국가	N	N
神殿	신전	神殿	신전	N	N
神殿	사원	神殿	사원	N	N
マニュアル	메뉴얼	マニュアル	메뉴얼	N	N
マニュアル	설명서	マニュアル	설명서	N	N
マニュアル	수동	マニュアル	수동	N	N
マニュアル	설명서	マニュアル	설명서	N	N
マニュアル	매뉴얼	マニュアル	매뉴얼	N	N
性別	성별	性別	성별	N	N
性別	성교	性別	성교	N	N
性別	섹스	性別	섹스	N	N
性別	성관계	性別	성관계	N	N
性別	성별	性別	성별	N	N
ポルノ	포르노그래피	ポルノ	포르노그래피	N	N
ポルノ	포르노그래피	ポルノ	포르노그래피	N	N
挿絵	삽화	挿絵	삽화	N	N
スラム	슬램	スラム	슬램	N	N
権威	권위	権威	권위	N	N
サロン	미용실	サロン	미용실	N	N
サロン	미용실	サロン	미용실	N	N
小隊	소대	小隊	소대	N	N
報酬	보상	報酬	보상	N	N
報酬	보상	報酬	보상	N	N
整数	정수형	整数	정수형	N	N
フォワード	전달	フォワード	전달	N	N
ゴースト	유령	ゴースト	유령	N	N
フラワー	꽃이	フラワー	꽃+이	N	N
くじ	복권	くじ	복권	N	N
モジュール	모듈러	モジュール	모증러	N	N
モジュール	모듈	モジュール	모듈	N	N
モジュール	모듈	モジュール	모듈	N	N
眼鏡	안경	眼鏡	안경	N	N
眼鏡	안경	眼鏡	안경	N	N
ジャンク	쓰레기	ジャンク	쓰레+기	N	N
ホスト	주최	ホスト	주최	N	N
ホスト	주최	ホスト	주최	N	N
タービン	터빈	タービン	터빈	N	N
タービン	터빈	タービン	터빈	N	N
礼拝	예배	礼拝	예배	N	N
礼拝	기도	礼拝	기도	N	N
演算	작전	演算	작전	N	N
演算	운영	演算	운영	N	N
グローブ	장갑	グローブ	장갑	N	N
イラストレーター	삽화가	イラストレーター	삽화+가	N	N
デスク	데스크	デスク	데스크	N	N
デスク	책상	デスク	책상	N	N
学歴	교육학	学歴	교육학	N	N
学歴	교육	学歴	교육	N	N
学歴	학력	学歴	학력	N	N
電報	전보	電報	전보	N	N
アシスト	어시스트	アシスト	어시스트	N	N
識別	식별하기	識別	식별+하+기	V	V
プロテスタント	개신교	プロテスタント	개신교	N	N
プロテスタント	개신교	プロテスタント	개신교	N	N
幼児	영아	幼児	영아	N	N
生地	반죽을	生地	반죽+을	N	N
生地	반죽이	生地	반죽+이	N	N
生地	반죽	生地	반죽	N	N
生地	타자	生地	타+자	N	N
生地	직물	生地	직물	N	N
心配	걱정	心配	걱정		
心配	걱정	心配	걱정		
心配	걱정	心配	걱정		
書類	문서	書類	문서	N	N
書類	문서	書類	문서	N	N
書類	신문	書類	신문	N	N
デイリー	일상	デイリー	일상	N	N
キャッシュ	캐시	キャッシュ	캐시	N	N
ライフル	소총	ライフル	소총	N	N
パーセント	백분율	パーセント	백분율	N	N
パーセント	백분율	パーセント	백분율	N	N
パーセント	비율	パーセント	비율	N	N
パーセント	비율	パーセント	비율	N	N
職務	의무	職務	의무	N	N
放射線	방사능	放射線	방사능	N	N
放射線	방사선	放射線	방사선	N	N
放射線	방사성	放射線	방사성	N	N
ハンドル	핸들	ハンドル	핸들	N	N
ハンドル	핸들	ハンドル	핸들	N	N
評判	평판	評判	평판	N	N
フルート	플루트	フルート	플루트	N	N
バブル	거품	バブル	거품	N	N
バブル	버블	バブル	버블	N	N
明るい	가벼운	明るい	가볍+ㄴ	ADJ	ADJ
サスペンション	서스펜션	サスペンション	서스펜션	N	N
サスペンション	현수막	サスペンション	현수막	N	N
トレイン	열차	トレイン	열차	N	N
いつか	언젠가	いつか	언젠가		
いつか	언젠간	いつか	언젠간		
本質	본질	本質	본질	N	N
芸術家	음악가	芸術家	음악가	N	N
芸術家	예술가	芸術家	예술가	N	N
芸術家	아티스트	芸術家	아티스트	N	N
芸術家	아티스트가	芸術家	아티스트+가	N	N
芸術家	음악가	芸術家	음악가	N	N
芸術家	예술가	芸術家	예술가	N	N
芸術家	아티스트	芸術家	아티스트	N	N
芸術家	아티스트가	芸術家	아티스트+가	N	N
セレクション	선택	セレクション	선택	N	N
ボランティア	자원봉사	ボランティア	자원+봉사	N	N
ボランティア	봉사활동	ボランティア	봉사+활동	N	N
ボランティア	자원봉사자	ボランティア	자원+봉사자	N	N
ボランティア	자원봉사	ボランティア	자원+봉사	N	N
半径	반지름	半径	반지름	N	N
ノミネート	후보	ノミネート	후보	N	N
消費者	소비	消費者	소비	N	N
消費者	소비자	消費者	소비자	N	N
消費者	소비자	消費者	소비자	N	N
消費者	이용자	消費者	이용자	N	N
損失	상실	損失	상실	N	N
損失	손실	損失	손실	N	N
損失	손실	損失	손실	N	N
ストック	주식	ストック	주식	N	N
声明	성명서	声明	성명서	N	N
声明	진술	声明	진술	N	N
貧困	빈곤	貧困	빈곤	N	N
力学	역학	力学	역학	N	N
素数	소수	素数	소수	N	N
ソリ	썰매	ソリ	썰매	N	N
遺伝	유전자	遺伝	유전자	N	N
飲料	음료	飲料	음료	N	N
飲料	음료수	飲料	음료수	N	N
野生	야생	野生	야생	N	N
公衆	공공	公衆	공공	N	N
公衆	공개	公衆	공개	N	N
公衆	공중	公衆	공중	N	N
染色	염색	染色	염색	N	N
農場	농장	農場	농장	N	N
農場	농장이	農場	농장+이	N	N
強度	체력	強度	체력	N	N
勇気	용기	勇気	용기	N	N
勇気	용기	勇気	용기	N	N
セキュリティ	안보	セキュリティ	안보	N	N
セキュリティ	보안	セキュリティ	보안	N	N
債権	발급	債権	발급	N	N
イエロー	황색	イエロー	황색	N	N
イエロー	노랑색	イエロー	노랑색	N	N
クラフト	공예	クラフト	공예	N	N
ドキュメント	문서	ドキュメント	문서	N	N
ドキュメント	문서	ドキュメント	문서	N	N
ドキュメント	문서	ドキュメント	문서	N	N
ドキュメント	설명서	ドキュメント	설명서	N	N
ドキュメント	문서	ドキュメント	문서	N	N
講習	훈련	講習	훈련	N	N
講習	트레이닝	講習	트레이닝	N	N
ホップ	힙합	ホップ	힙합	N	N
コンピューター	컴퓨터	コンピューター	컴퓨터	N	N
コンピューター	컴퓨터	コンピューター	컴퓨터	N	N
マネー	돈이	マネー	돈+이	N	N
レート	평가	レート	평가	N	N
レート	비율	レート	비율	N	N
貨幣	돈이	貨幣	돈+이	N	N
仮想	가상	仮想	가상	N	N
仮想	버추얼	仮想	버추+ㄴ	N	N
当事	파티	当事	파티	N	N
夜明け	새벽	夜明け	새벽	N	N
ポンプ	펌프	ポンプ	펌프	N	N
ポンプ	펌프	ポンプ	펌프	N	N
マウス	생쥐	マウス	생쥐	N	N
マウス	생쥐	マウス	생쥐	N	N
ベンチ	벤치	ベンチ	벤치	N	N
蜂起	폭동	蜂起	폭동	N	N
蜂起	봉기	蜂起	봉기	N	N
脅威	협박	脅威	협박	N	N
脅威	위협	脅威	위협	N	N
脅威	위협	脅威	위협	N	N
触媒	촉매	触媒	촉매	N	N
寿命	수명	寿命	수명	N	N
車輪	바퀴	車輪	바퀴	N	N
車輪	바퀴	車輪	바퀴	N	N
主人	남편	主人	남편	N	N
歌人	시인	歌人	시인	N	N
結婚式	결혼식	結婚式	결혼식	N	N
結婚式	웨딩	結婚式	웨딩	N	N
アルミ	알루미늄	アルミ	알루미늄	N	N
香り	향수	香り	향수	N	N
シールド	방패	シールド	방패	N	N
シールド	방패	シールド	방패	N	N
オブジェクト	객체	オブジェクト	객체	N	N
オブジェクト	개체	オブジェクト	개체	N	N
オブジェクト	대상	オブジェクト	대상	N	N
オブジェクト	천체	オブジェクト	천체	N	N
オブジェクト	객체	オブジェクト	객체	N	N
オブジェクト	개체	オブジェクト	개체	N	N
オブジェクト	물체	オブジェクト	물체	N	N
オブジェクト	천체	オブジェクト	천체	N	N
代理店	에이전시	代理店	에이전시	N	N
代理店	대행사	代理店	대행사	N	N
代理店	대리점	代理店	대리점	N	N
オイル	석유	オイル	석유	N	N
注釈	주석	注釈	주석	N	N
注釈	주석	注釈	주석	N	N
トライアル	재판	トライアル	재판	N	N
トライアル	재판	トライアル	재판	N	N
取り扱い	다루기	取り扱い	다루+기	V	V
頭文字	초기	頭文字	초기	N	N
皮膚	피부	皮膚	피부	N	N
書簡	서신	書簡	서신	N	N
座標	좌표	座標	좌표	N	N
座標	좌표	座標	좌표	N	N
座標	좌표계	座標	좌표계	N	N
シャトル	셔틀	シャトル	셔틀	N	N
写本	사본	写本	사본	N	N
頻度	주파수	頻度	주파수	N	N
頻度	빈도	頻度	빈도	N	N
有機	유기적	有機	유기+적	N	N
語源	출처	語源	출처	N	N
帽子	모자	帽子	모자	N	N
帽子	모자	帽子	모자	N	N
洞窟	동굴	洞窟	동굴	N	N
洞窟	동굴	洞窟	동굴	N	N
ウイング	날개	ウイング	날개	N	N
精度	정밀도	精度	정밀+도	N	N
精度	정밀	精度	정밀	N	N
精度	정확도	精度	정확도	N	N
精度	정밀도	精度	정밀+도	N	N
精度	정확성	精度	정확성	N	N
裁判官	판사	裁判官	판사	N	N
裁判官	판사	裁判官	판사	N	N
ベッド	침대	ベッド	침대	N	N
ベッド	침대	ベッド	침대	N	N
円形	순환	円形	순환	N	N
錬金術	연금술사	錬金術	연금술사	N	N
錬金術	연금술사	錬金術	연금술사	N	N
錬金術	연금술	錬金術	연금술	N	N
ビタミン	비타민	ビタミン	비타민	N	N
ビタミン	비타민	ビタミン	비타민	N	N
放射	방사능	放射	방사능	N	N
放射	방사선	放射	방사선	N	N
放射	방사성	放射	방사성	N	N
葬儀	장례식장	葬儀	장례+식장	N	N
葬儀	장례식	葬儀	장례식	N	N
葬儀	장례	葬儀	장례	N	N
葬儀	장례식	葬儀	장례식	N	N
見事	놀라운	見事	놀랍+ㄴ	ADJ	ADJ
ターゲット	타깃	ターゲット	타깃	N	N
ターゲット	대상	ターゲット	대상	N	N
ターゲット	타겟	ターゲット	타산	N	N
ターゲット	타겟	ターゲット	타산	N	N
満足	만족	満足	만족		
満足	만족	満足	만족		
満足	만족	満足	만족		
気圧	압력	気圧	압력	N	N
気圧	압박	気圧	압박	N	N
筋肉	근육	筋肉	근육	N	N
筋肉	근육	筋肉	근육	N	N
バッテリー	전지	バッテリー	전지	N	N
バッテリー	배터리	バッテリー	배터리	N	N
カンファレンス	회담	カンファレンス	회담	N	N
対称	대칭	対称	대칭	N	N
因子	인자	因子	인자	N	N
因子	요인	因子	요인	N	N
クラッシュ	추락	クラッシュ	추락	N	N
クラッシュ	충돌	クラッシュ	충돌	N	N
クラッシュ	충돌	クラッシュ	충돌	N	N
停車	정류장	停車	정류장	N	N
写像	매핑	写像	매핑	N	N
引き分け	그리기	引き分け	그리+기	V	V
アコースティック	어쿠스틱	アコースティック	어쿠스틱	N	N
ドラマー	드러머	ドラマー	드러데	N	N
ガソリン	가솔린	ガソリン	가솔린	N	N
ガソリン	가솔린	ガソリン	가솔린	N	N
マスターズ	마스터즈	マスターズ	마스터즈	N	N
マスターズ	마스터스	マスターズ	마스터스	N	N
係数	계수	係数	계수	N	N
係数	계수	係数	계수	N	N
係数	인자	係数	인자	N	N
係数	요인	係数	요인	N	N
読書	읽고	読書	읽+고	V	V
読書	읽기	読書	읽+기	V	V
テクノロジー	기술	テクノロジー	기술	N	N
怪物	괴물이	怪物	괴물+이	N	N
文法	문법	文法	문법	N	N
木材	나무	木材	나무	N	N
木材	목재	木材	목재	N	N
個性	성격	個性	성격	N	N
個性	인격	個性	인격	N	N
家屋	주택	家屋	주택	N	N
フォーム	형식	フォーム	형식		
ちょうど	단지	ちょうど	단지	ADV	ADV
ちょうど	그냥	ちょうど	그냥	ADV	ADV
ストローク	뇌졸중	ストローク	뇌+투중	N	N
農家	농부	農家	농부	N	N
農家	농부	農家	농부	N	N
セダン	세단	セダン	세단	N	N
ナトリウム	나트륨	ナトリウム	나트륨	N	N
バリエーション	변수	バリエーション	변수	N	N
バリエーション	변동	バリエーション	변동	N	N
バリエーション	변동이	バリエーション	변동+이	N	N
バリエーション	변이	バリエーション	변+이	N	N
親族	친척	親族	친척	N	N
本物	진짜	本物	진짜	N	N
加算	추가하기	加算	추가+하+기	V	V
名目	명목	名目	명목	N	N
プライベート	비공개	プライベート	비공개	N	N
人質	인질	人質	인질	N	N
人質	인질	人質	인질	N	N
ロッド	지팡이	ロッド	지팡이	N	N
焦点	집중	焦点	집중	N	N
焦点	포커스	焦点	포커스	N	N
歩く	걷고	歩く	걷+고	V	V
歩く	걷는다	歩く	걷+는다	V	V
歩く	걷기	歩く	걷+기	V	V
歩く	걷기	歩く	걷+기	V	V
ダッシュ	대시	ダッシュ	대시	N	N
魔術	마술	魔術	마술	N	N
魔術	마법	魔術	마법	N	N
サーバー	서버	サーバー	서버	N	N
サーバー	서버	サーバー	서버	N	N
ユニフォーム	유니폼	ユニフォーム	유니히	N	N
ユニフォーム	유니폼	ユニフォーム	유니히	N	N
先住	토착	先住	토착	N	N
ファーム	농장	ファーム	농장	N	N
ファーム	농장이	ファーム	농장+이	N	N
沿革	연대기	沿革	연대기	N	N
沿革	역사	沿革	역사	N	N
沿革	내역	沿革	내역	N	N
沿革	기록	沿革	기록	N	N
測量	측량	測量	측량	N	N
デート	날짜	デート	날짜		
気分	느낌이	気分	느끼+ㅁ+이	N	N
使者	특사	使者	특사	N	N
シンガー	가수	シンガー	가수	N	N
立法	입법	立法	입법	N	N
立法	법률	立法	법률	N	N
水着	수영복	水着	수영복	N	N
水着	수영복	水着	수영복	N	N
青少年	십대	青少年	십대	N	N
青少年	청소년	青少年	청소년	N	N
レンジ	범위	レンジ	범위	N	N
スロット	슬롯	スロット	슬롯	N	N
スロット	슬롯	スロット	슬롯	N	N
年表	연대기	年表	연대기	N	N
バッファ	버퍼	バッファ	버퍼	N	N
バッファ	버퍼	バッファ	버퍼	N	N
断層	단층	断層	단층	N	N
記念碑	기념비	記念碑	기념비	N	N
記念碑	기념관	記念碑	기념관	N	N
記念碑	기념물	記念碑	기념물	N	N
記念碑	기념비	記念碑	기념비	N	N
記念碑	기념물	記念碑	기념물	N	N
記念碑	기념비	記念碑	기념비	N	N
難民	난민	難民	난민	N	N
難民	난민	難民	난민	N	N
デバイス	기기	デバイス	기기	N	N
デバイス	단말기	デバイス	단말기	N	N
デバイス	장치	デバイス	장치	N	N
デバイス	기기	デバイス	기기	N	N
デバイス	장치	デバイス	장치	N	N
神学	신학	神学	신학	N	N
ドライ	건조	ドライ	건조	N	N
ファイア	화재	ファイア	화재	N	N
ファイア	불화	ファイア	불화	N	N
進撃	공격	進撃	공격	N	N
アルゴリズム	알고리즘	アルゴリズム	알고리즘	N	N
アルゴリズム	알고리즘	アルゴリズム	알고리즘	N	N
歩き	걷기	歩く	걷+기	V	V
メンタル	정신	メンタル	정신	N	N
イスラム	이슬람교	イスラム	이슬람교	N	N
イスラム	무슬림	イスラム	무슬림	N	N
イスラム	무슬림	イスラム	무슬림	N	N
イスラム	이슬람교	イスラム	이슬람교	N	N
イスラム	이슬람	イスラム	이슬람	N	N
合金	합금	合金	합금	N	N
合金	합금	合金	합금	N	N
フォント	글꼴	フォント	글꼴	N	N
フォント	글꼴	フォント	글꼴	N	N
関節	관절	関節	관절	N	N
関節	관절	関節	관절	N	N
免疫	면역	免疫	면역	N	N
免疫	면역	免疫	면역	N	N
カルチャー	문화	カルチャー	문화	N	N
メモリー	추억	メモリー	추억	N	N
メモリー	기억력	メモリー	기억력	N	N
メモリー	메모리	メモリー	메모리	N	N
メモリー	기억	メモリー	기억	N	N
パニック	패닉	パニック	패닉	N	N
パニック	공황	パニック	공황	N	N
ドレス	드레스	ドレス	드레스	N	N
ドレス	드레스	ドレス	드레스	N	N
セールス	매출	セールス	매출	N	N
セールス	영업	セールス	영업	N	N
セールス	판매	セールス	판매	N	N
鉱業	광산	鉱業	광산	N	N
鉱業	마이닝	鉱業	마이닝	N	N
鉱業	광업	鉱業	광업	N	N
氏族	클랜	氏族	클랜		
氏族	클랜	氏族	클랜		
パブリック	공공	パブリック	공공	N	N
パブリック	공개	パブリック	공개	N	N
パブリック	공중	パブリック	공중	N	N
手順	단계	手順	단계	N	N
手順	시술	手順	시술	N	N
手順	지침	手順	지침	N	N
手順	지시	手順	지시	N	N
手順	안내	手順	안내	N	N
エージェント	요원	エージェント	요원	N	N
エージェント	대리인	エージェント	대리+이+ㄴ	N	N
強盗	강도	強盗	강도	N	N
強盗	강도	強盗	강도	N	N
ミルク	우유	ミルク	우유	N	N
最短	최단	最短	최단	N	N
パブ	술집	パブ	술집	N	N
パブ	술집	パブ	술집	N	N
晴れ	화창한	晴れる	화창+하+ㄴ	V	V
司祭	성직자	司祭	성직자	N	N
司祭	사제들	司祭	사제+들	N	N
微分	파생상품	微分	파생+상품	N	N
微分	미분	微分	미분	N	N
微分	미분	微分	미분	N	N
可変	변광성	可変	변광성	N	N
可変	변수	可変	변수	N	N
インストール	설치	インストール	설치	N	N
インストール	설치	インストール	설치	N	N
インストール	설치	インストール	설치	N	N
インストール	설치	インストール	설치	N	N
アロー	화살	アロー	화살	N	N
アロー	화살표	アロー	화살표	N	N
星座	별자리	星座	별자리	N	N
星座	별자리	星座	별자리	N	N
灰色	회색	灰色	회색	N	N
灰色	회색	灰色	회색	N	N
除外	제외됨	除外	제외+되+ㄴ	V	V
カエル	개구리	カエル	개구리	N	N
カエル	개구리	カエル	개구리	N	N
巡査	책임자	巡査	책임자	N	N
巡査	경관	巡査	경관	N	N
巡査	경찰관	巡査	경찰관	N	N
巡査	장교	巡査	장교	N	N
休暇	방학	休暇	방학	N	N
休暇	휴가	休暇	휴가	N	N
紙幣	지폐	紙幣	지폐	N	N
紙幣	지폐	紙幣	지폐	N	N
紙幣	지폐	紙幣	지폐	N	N
青色	청색	青色	청색	N	N
現金	캐시	現金	캐시	N	N
現金	현금	現金	현금	N	N
詐欺	사기꾼	詐欺	사기꾼	N	N
金銭	돈이	金銭	돈+이	N	N
カップル	커플	カップル	커플	N	N
カップル	부부	カップル	부부	N	N
カップル	커플	カップル	커플	N	N
カップル	부부	カップル	부부	N	N
拉致	납치	拉致	납치	N	N
拉致	납치	拉致	납치	N	N
センサー	센서	センサー	세+어서	N	N
センサー	센서	センサー	세+어서	N	N
勝者	우승자	勝者	우승자	N	N
勝者	승자	勝者	승자	N	N
勝者	우승자	勝者	우승자	N	N
勝者	수상자	勝者	수상자	N	N
勝者	승자	勝者	승자	N	N
原稿	사본	原稿	사본	N	N
アイヌ	아이누	アイヌ	아이누	N	N
レバー	레버	レバー	레버	N	N
自信	자신감	自信	자신감	N	N
自信	자신감	自信	자신감	N	N
マーチ	행진	マーチ	행진	N	N
レイアウト	배치	レイアウト	배치	N	N
歓迎	환영합니다	歓迎	환영+하+ㅂ니다	V	V
屋外	야외	屋外	야외	N	N
仮説	가설	仮説	가설	N	N
容器	용기	容器	용기	N	N
屋上	지붕	屋上	지붕	N	N
墓所	무덤	墓所	무덤	N	N
墓所	묘지	墓所	묘지	N	N
動機	동기	動機	동기	N	N
ラボ	연구실	ラボ	연구실	N	N
ラボ	실험실	ラボ	실험실	N	N
フィクション	소설	フィクション	소설	N	N
フィクション	픽션	フィクション	픽션	N	N
リアルタイム	실시간	リアルタイム	실시+간	N	N
自伝	자서전	自伝	자서전	N	N
ウォーク	산책	ウォーク	산책	N	N
プロセッサ	프로세서	プロセッサ	프로세서	N	N
プロセッサ	프로세서	プロセッサ	프로세서	N	N
運転	운전사	運転	운전사	N	N
運転	운전사	運転	운전사	N	N
レジャー	레저	レジャー	레저	N	N
暴動	폭동	暴動	폭동	N	N
暴動	폭동	暴動	폭동	N	N
サイレント	침묵	サイレント	침묵	N	N
内装	내부	内装	내부	N	N
ムスリム	이슬람교	ムスリム	이슬람교	N	N
ムスリム	무슬림	ムスリム	무슬림	N	N
ムスリム	무슬림	ムスリム	무슬림	N	N
プラスチック	성형	プラスチック	성형	N	N
引数	인자	引数	인자	N	N
エビ	새우	エビ	새우	N	N
総統	총통	総統	총통	N	N
土壌	토양	土壌	토양	N	N
パラメータ	매개변수	パラメータ	매개변수	N	N
パラメータ	매개변수	パラメータ	매개변수	N	N
プライム	프라임	プライム	프라임		
ドック	항구	ドック	항구	N	N
飲食店	음식점	飲食店	음식점	N	N
飲食店	레스토랑	飲食店	레스토랑	N	N
飲食店	식당	飲食店	식당	N	N
システムズ	체계	システムズ	체계	N	N
システムズ	시스템	システムズ	시스템	N	N
セクション	섹션	セクション	섹션	N	N
セクション	섹션	セクション	섹션	N	N
レッスン	강습	レッスン	강습	N	N
レッスン	레슨	レッスン	레슨	N	N
レッスン	수업	レッスン	수업	N	N
レッスン	레슨	レッスン	레슨	N	N
レッスン	교훈	レッスン	교훈	N	N
レッスン	수업	レッスン	수업	N	N
シール	물개	シール	물개	N	N
アルミニウム	알루미늄	アルミニウム	알루미늄	N	N
アルミニウム	알루미늄	アルミニウム	알루미늄	N	N
メンテナンス	유지보수	メンテナンス	유지보수	N	N
メンテナンス	정비	メンテナンス	정비	N	N
メンテナンス	점검	メンテナンス	점검	N	N
だっ	왜냐하면	だ	왜냐하면	CONJ	CONJ
マドンナ	성모	マドンナ	성모	N	N
重い	무거운	重い	무겁+ㄴ	ADJ	ADJ
木製	나무	木製	나무	N	N
木製	목재	木製	목재	N	N
喫煙	흡연	喫煙	흡연	N	N
タバコ	담배	タバコ	담배	N	N
タバコ	담배	タバコ	담배	N	N
タバコ	담배	タバコ	담배	N	N
主権	주권	主権	주권	N	N
主権	주권	主権	주권	N	N
宣教	선교사	宣教	선교사	N	N
宣教	선교사	宣教	선교사	N	N
頂上	정상회담	頂上	정상회담	N	N
頂上	회담	頂上	회담	N	N
頂上	정상회의	頂上	정상회+의	N	N
ハードウェア	하드웨어	ハードウェア	하드웨어	N	N
指標	지표	指標	지표	N	N
服装	복장	服装	복장	N	N
ヒント	힌트	ヒント	힌트	N	N
ヒント	힌트	ヒント	힌트	N	N
時々	가끔	時々	가끔	ADV	ADV
時々	때때로	時々	때때로	ADV	ADV
マイナス	음수	マイナス	음수		
急性	급성	急性	급성	N	N
劇作家	극작가	劇作家	극작+가	N	N
コンプレックス	복합체	コンプレックス	복합체	N	N
サポーター	지지자들	サポーター	지지자+들	N	N
サポーター	후원자	サポーター	후원자	N	N
ビー	꿀벌	ビー	꿀벌	N	N
クライマックス	클라이맥스	クライマックス	클라이맥스	N	N
巡礼	순례	巡礼	순례	N	N
巡礼	순례지	巡礼	순례지	N	N
キューブ	정육면체	キューブ	정육+면체	N	N
キューブ	정육면체	キューブ	정육+면체	N	N
ストライク	파업	ストライク	파업	N	N
クリック	클릭	クリック	클릭	N	N
クリック	클릭	クリック	클릭	N	N
積分	적분	積分	적분	N	N
初心	초보	初心	초보	N	N
初心	초보	初心	초보	N	N
物流	물류	物流	물류	N	N
アンケート	설문	アンケート	설문	N	N
アンケート	설문조사	アンケート	설문조사	N	N
アンケート	설문조사	アンケート	설문조사	N	N
アンケート	설문조사	アンケート	설문조사	N	N
アンケート	설문	アンケート	설문	N	N
玄関	입구	玄関	입구	N	N
ハンマー	망치	ハンマー	망치	N	N
ハンマー	해머	ハンマー	해머	N	N
フライト	항공편	フライト	항공+편	N	N
フライト	비행	フライト	비행	N	N
フライト	항공편	フライト	항공+편	N	N
フライト	비행	フライト	비행	N	N
置換	교체	置換	교체	N	N
置換	교체	置換	교체	N	N
置換	교체	置換	교체	N	N
親善	친선	親善	친선	N	N
マクドナルド	맥도널드	マクドナルド	맥도널드	N	N
アーキテクチャ	건축학	アーキテクチャ	건축학	N	N
アーキテクチャ	건축	アーキテクチャ	건축	N	N
チーズ	치즈	チーズ	치즈	N	N
チーズ	치즈	チーズ	치즈	N	N
伴奏	반주	伴奏	반주	N	N
リフト	상승	リフト	상승	N	N
リフト	승강기	リフト	승강기	N	N
プラチナ	백금	プラチナ	백금	N	N
愛情	애정	愛情	애정	N	N
切手	우표	切手	우표	N	N
切手	우표	切手	우표	N	N
大砲	대포	大砲	대포	N	N
大砲	대포	大砲	대포	N	N
ライブラリ	도서관	ライブラリ	도서관	N	N
ライブラリ	도서관	ライブラリ	도서관	N	N
弾圧	박해	弾圧	박해	N	N
弾圧	억압	弾圧	억압	N	N
円盤	디스크	円盤	디스크	N	N
寸法	차원	寸法	차원	N	N
寸法	차원	寸法	차원	N	N
