показания	zeznania	показание	zeznanie	N;INAN;NOM;NEUT;PL	N;NOM;NEUT;PL
спасение	ratowanie	спасение	ratować	N;INAN;NOM;NEUT;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
спасение	zapisywanie	спасение	zapisywać	N;INAN;NOM;NEUT;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
спасение	ratowanie	спасение	ratować	N;INAN;NOM;NEUT;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
спасение	ratunek	спасение	ratunek	N;INAN;NOM;NEUT;SG	N;NOM;MASC;SG
спасение	ratunek	спасение	ratunek	N;INAN;NOM;NEUT;SG	N;NOM;MASC;SG
спасение	zbawienie	спасение	zbawienie	N;INAN;NOM;NEUT;SG	N;NOM;NEUT;SG
кросс	krzyżyk	кросс	krzyżyk	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
снимок	zrzut	снимок	zrzut	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
западное	zachodnie	западный	zachodnie	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
фильтр	filtr	фильтр	filtr	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
герцогиня	księżna	герцогиня	księżny	N;ANIM;NOM;FEM;SG	N;NOM;FEM;SG
квебек	quebec	квебек	quebec	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
сотрудничает	współpracuje	сотрудничать	współpracować	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
колеса	kółka	колесо	kółka	N;INAN;NOM;NEUT;PL	N;NOM;NEUT;PL
лукас	lukas	лукас	lukas	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
лукас	lukas	лукас	lukas	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
вычисления	obliczenia	вычисление	obliczyć	N;INAN;NOM;NEUT;PL	N;NOM;NEUT;PL
продал	sprzedano	продать	sprzedać	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;IND;0;PST;FIN;ACT
акул	rekinów	акул	rekin	N;ANIM;GEN;MASC;PL	N;GEN;MASC;PL
реализм	realizm	реализм	realizm	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
химическая	chemiczne	химический	chemiczny	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
правильный	poprawna	правильный	poprawny	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
правильный	poprawny	правильный	poprawny	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;SG
правильный	poprawne	правильный	poprawny	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
поляки	polacy	поляк	polak	N;ANIM;NOM;MASC;PL	N;NOM;MASC;PL
тереза	therese	терез	theres	N;ANIM;NOM;FEM;SG	N;NOM;FEM;SG
держит	trzyma	держать	trzymać	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
четверть	kwartał	четверть	kwartał	N;INAN;NOM;FEM;SG	N;NOM;MASC;SG
приобрести	nabyć	приобрести	nabyć	V;PFV;NFIN;ACT	V;PFV;NFIN;ACT
защищает	chroni	защищать	chronić	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
защищает	ochrania	защищать	ochraniać	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
особая	specjalna	особый	specjalny	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
особая	specjalny	особый	specjalny	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
особая	specjalne	особый	specjalny	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
особая	wyjątkowy	особый	wyjątkowy	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
особая	szczególne	особый	szczególny	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
буддизм	buddyzm	буддизм	buddyzm	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
призы	nagrody	приз	nagroda	N;INAN;NOM;MASC;PL	N;NOM;FEM;PL
призы	trofea	приз	trofe	N;INAN;NOM;MASC;PL	N;NOM;MASC;PL
мятеж	bunt	мятеж	bunt	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
мятеж	bunt	мятеж	bunt	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
мятеж	bunt	мятеж	bunt	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
социальное	społeczna	социальный	społeczny	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
социальное	towarzyskie	социальный	towarzyski	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
социальное	społeczne	социальный	społeczny	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
социальное	socjalna	социальный	socjalny	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
социальное	społeczny	социальный	społeczny	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
просмотр	przeglądanie	просмотр	przeglądać	N;INAN;NOM;MASC;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
просмотр	przeglądanie	просмотр	przeglądać	N;INAN;NOM;MASC;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
просмотр	oglądanie	просмотр	oglądać	N;INAN;NOM;MASC;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
просмотр	wyświetlanie	просмотр	wyświetlać	N;INAN;NOM;MASC;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
просмотр	przeglądanie	просмотр	przeglądać	N;INAN;NOM;MASC;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
просмотр	widok	просмотр	widok	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
максимальное	maksymalny	максимальный	maksymalny	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
максимальное	maksymalna	максимальный	maksymalny	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
телефоны	telefony	телефон	telefon	N;INAN;NOM;MASC;PL	N;NOM;MASC;PL
неизвестный	nieznany	неизвестный	nieznany	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;SG
неизвестный	nieznana	неизвестный	nieznany	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
миф	mit	миф	mit	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
убежище	schronienie	убежище	schronienie	N;INAN;NOM;NEUT;SG	N;NOM;NEUT;SG
убежище	schron	убежище	schron	N;INAN;NOM;NEUT;SG	N;NOM;MASC;SG
убежище	schronienie	убежище	schronienie	N;INAN;NOM;NEUT;SG	N;NOM;NEUT;SG
убежище	azyl	убежище	azyl	N;INAN;NOM;NEUT;SG	N;NOM;MASC;SG
убежище	schronienie	убежище	schronienie	N;INAN;NOM;NEUT;SG	N;NOM;NEUT;SG
мышь	myszka	мышь	myszko	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG
тенденция	trend	тенденция	trend	N;INAN;NOM;FEM;SG	N;NOM;MASC;SG
тенденция	tendencja	тенденция	tendencja	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG
тенденция	skłonność	тенденция	skłonność	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG
тенденция	tendencja	тенденция	tendencja	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG
биг	big	биг	big		
биг	bih	биг	bih		
богини	boginie	богиня	bogina	N;ANIM;NOM;FEM;PL	N;NOM;FEM;PL
автомат	automat	автомат	automat	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
катера	łodzie	катер	łódź	N;INAN;NOM;MASC;PL	N;NOM;FEM;PL
дольше	dłużej	долго	długo	ADV;CMPR	ADV;CMPR
рождество	gwiazdka	рождество	gwiazdka	N;INAN;NOM;NEUT;SG	N;NOM;FEM;SG
рождество	gwiazdka	рождество	gwiazdka	N;INAN;NOM;NEUT;SG	N;NOM;FEM;SG
стандартный	standardowy	стандартный	standardowy	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;SG
стандартный	standardowa	стандартный	standardowy	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
стандартный	standardowe	стандартный	standardowy	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
отделений	gałęzi	отделение	gałąź	N;INAN;GEN;NEUT;PL	N;GEN;FEM;PL
чистый	oczyszczony	чистый	oczyszczony	ADJ;NOM;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
чистый	oczyszczona	чистый	oczyszczonać	ADJ;NOM;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
чистый	oczyszczone	чистый	oczyszczony	ADJ;NOM;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
чистый	czysty	чистый	czysty	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;SG
чистый	czyste	чистый	czysty	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
чистый	czysty	чистый	czysty	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;SG
чистый	czyste	чистый	czysty	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
тепло	ciepły	теплый	ciepły	ADJ;NEUT;SG	ADJ;NOM;MASC;SG
пароход	parowiec	пароход	parowiec	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
погода	pogoda	погода	pogoda	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG
суды	sądy	суд	sąd	N;INAN;NOM;MASC;PL	N;NOM;MASC;PL
предпочитает	woli	предпочитать	woleć	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
предпочитает	preferuje	предпочитать	preferować	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
банкноты	banknoty	банкнот	banknot	N;INAN;NOM;FEM;PL	N;NOM;MASC;PL
раннее	wczesny	ранний	wczesny	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
избегать	unikam	избегать	unikać	V;IPFV;NFIN;ACT	V;IPFV;IND;SG;1;PRS;FIN;ACT
избегать	unika	избегать	unikać	V;IPFV;NFIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
избегать	unikać	избегать	unikać	V;IPFV;NFIN;ACT	V;IPFV;NFIN;ACT
избегать	unikaj	избегать	unikać	V;IPFV;NFIN;ACT	V;IPFV;IMP;SG;2;FIN;ACT
магистр	magister	магистр	magister	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
окружности	kółka	окружность	kółka	N;INAN;NOM;FEM;PL	N;NOM;NEUT;PL
окружности	okręgi	окружность	okręga	N;INAN;NOM;FEM;PL	N;NOM;MASC;PL
окружности	kręgi	окружность	krąg	N;INAN;NOM;FEM;PL	N;NOM;MASC;PL
соединяет	łączy	соединять	łączyć	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
празднование	świętowanie	празднование	świętowanie	N;INAN;NOM;NEUT;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
празднование	upamiętnienie	празднование	upamiętnienie	N;INAN;NOM;NEUT;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
празднование	świętowanie	празднование	świętowanie	N;INAN;NOM;NEUT;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
празднование	święto	празднование	święto	N;INAN;NOM;NEUT;SG	N;NOM;NEUT;SG
празднование	uroczystość	празднование	uroczystość	N;INAN;NOM;NEUT;SG	N;NOM;FEM;SG
длинная	długa	длинный	długi	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
длинная	długie	длинный	długi	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
дождь	deszcz	дождь	deszcz	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
продать	sprzedać	продать	sprzedać	V;PFV;NFIN;ACT	V;PFV;NFIN;ACT
колесо	koło	колесо	koło	N;INAN;NOM;NEUT;SG	N;NOM;NEUT;SG
федеральное	federalny	федеральный	federalny	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
федеральное	federalne	федеральный	federalny	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
федеральное	federalna	федеральный	federalny	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
заготовки	zbiory	заготовка	zbiór	N;INAN;NOM;FEM;PL	N;NOM;MASC;PL
клиент	klient	клиент	klient	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
клиент	klientka	клиент	klientka	N;ANIM;NOM;MASC;SG	N;NOM;FEM;SG
клиент	klient	клиент	klient	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
клиент	klientka	клиент	klientka	N;ANIM;NOM;MASC;SG	N;NOM;FEM;SG
прибыла	przybyła	прибыть	przybyły	V;PFV;FEM;IND;SG;PST;FIN;ACT	V;PFV;FEM;IND;SG;PST;FIN;ACT
прибыла	przybył	прибыть	przybyć	V;PFV;FEM;IND;SG;PST;FIN;ACT	V;PFV;MASC;IND;SG;PST;FIN;ACT
быков	byków	бык	byk	N;ANIM;GEN;MASC;PL	N;GEN;MASC;PL
лингвист	lingwista	лингвист	lingwista	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
шум	hałas	шум	hałas	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
шум	szum	шум	szum	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
говард	howard	говард	howard	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
скот	bydło	скот	bydło	N;INAN;NOM;MASC;SG	N;NOM;NEUT;SG
выделил	podkreślono	выделить	podkreślić	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;IND;0;PST;FIN;ACT
выделил	podkreślił	выделить	podkreślić	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;MASC;IND;SG;PST;FIN;ACT
органических	organicznych	органический	organiczny	ADJ;GEN;PL	ADJ;GEN;MASC;PL
заболевание	choroba	заболевание	choroba	N;INAN;NOM;NEUT;SG	N;NOM;FEM;SG
заболевание	choroba	заболевание	choroba	N;INAN;NOM;NEUT;SG	N;NOM;FEM;SG
ствол	beczka	ствол	beczka	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
ствол	pistolet	ствол	pistolet	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
справедливо	sprawiedliwy	справедливый	sprawiedliwy	ADJ;NEUT;SG	ADJ;NOM;MASC;SG
тренеров	trenerów	тренер	trener	N;ANIM;ACC;MASC;PL	N;ACC;MASC;PL
цифра	cyfra	цифра	cyfra	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG
цифра	rysunek	цифра	rysunek	N;INAN;NOM;FEM;SG	N;NOM;MASC;SG
цифра	figura	цифра	figura	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG
отражения	refleksje	отражение	refleksja	N;INAN;NOM;NEUT;PL	N;NOM;FEM;PL
кэти	katie	кэть	kat	N;ANIM;NOM;FEM;SG	N;NOM;FEM;SG
либертадорес	libertadores	либертадорес	libertadores	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
водителя	kierowcy	водитель	kierowca	N;ANIM;ACC;MASC;SG	N;ACC;MASC;SG
осуществление	realizacja	осуществление	realizacja	N;INAN;NOM;NEUT;SG	N;NOM;FEM;SG
осуществление	wdrożenie	осуществление	wdrożyć	N;INAN;NOM;NEUT;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
осуществление	wykonanie	осуществление	wykonać	N;INAN;NOM;NEUT;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
осуществление	wdrażanie	осуществление	wdrażać	N;INAN;NOM;NEUT;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
джорджия	gruzja	джорджия	gruzja	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG
норт	północ	норт	północ	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
нести	nosić	нести	nosić	V;IPFV;NFIN;ACT	V;IPFV;NFIN;ACT
нести	nieść	нести	nieść	V;IPFV;NFIN;ACT	V;IPFV;NFIN;ACT
побег	ucieczka	побег	ucieczka	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
побег	ucieczka	побег	ucieczka	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
ввод	wkład	ввод	wkład	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
ввод	wejście	ввод	wejście	N;INAN;NOM;MASC;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
ввод	pisanie	ввод	pisać	N;INAN;NOM;MASC;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
ввод	wpisanie	ввод	wpisać	N;INAN;NOM;MASC;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
атомов	atomów	атом	atom	N;INAN;GEN;MASC;PL	N;GEN;MASC;PL
измерений	pomiarów	измерение	pomiar	N;INAN;GEN;NEUT;PL	N;GEN;MASC;PL
документация	dokumentacja	документация	dokumentacja	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG
бордо	bordeaux	бордо	bordeaux	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
производительность	wykonanie	производительность	wykonać	N;INAN;NOM;FEM;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
производительность	skuteczność	производительность	skuteczność	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG
производительность	produktywność	производительность	produktywność	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG
уважение	poszanowanie	уважение	poszanowanie	N;INAN;NOM;NEUT;SG	N;NOM;NEUT;SG
эскадрилья	eskadra	эскадрилье	eskadra	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG
подтверждаю	potwierdzam	подтверждать	potwierdzać	V;IPFV;IND;SG;1;PRS;FIN;ACT	V;IPFV;IND;SG;1;PRS;FIN;ACT
капитаны	kapitanowie	капитан	kapitanowo	N;ANIM;NOM;MASC;PL	N;NOM;MASC;PL
воздушная	powietrzne	воздушный	powietrzny	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
самоубийство	samobójstwo	самоубийство	samobójstwo	N;INAN;NOM;NEUT;SG	N;NOM;NEUT;SG
голландский	holenderskie	голландский	holenderski	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
голландский	holenderski	голландский	holenderski	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;SG
подземный	podziemne	подземный	podziemny	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
подземный	podziemny	подземный	podziemny	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;SG
мар	mar	мар	mar		
обитатели	mieszkańcy	обитатель	mieszkaniec	N;ANIM;NOM;MASC;PL	N;NOM;MASC;PL
ходил	chodził	ходить	chodzić	V;IPFV;MASC;IND;SG;PST;FIN;ACT	V;IPFV;MASC;IND;SG;PST;FIN;ACT
ходил	szedł	ходить	iść	V;IPFV;MASC;IND;SG;PST;FIN;ACT	V;IPFV;MASC;IND;SG;PST;FIN;ACT
змей	wąż	змей	wąż	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
змей	wąż	змей	wąż	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
авария	wypadek	авария	wypadek	N;INAN;NOM;FEM;SG	N;NOM;MASC;SG
авария	awaria	авария	awariać	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG
авария	katastrofa	авария	katastrofa	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG
авария	zderzak	авария	zderzak	N;INAN;NOM;FEM;SG	N;NOM;MASC;SG
вождь	szef	вождь	szef	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
предприниматели	przedsiębiorcy	предприниматель	przedsiębiorca	N;ANIM;NOM;MASC;PL	N;NOM;MASC;PL
костюмы	stroje	костюм	strać	N;INAN;NOM;MASC;PL	N;NOM;FEM;PL
костюмы	garnitury	костюм	garnitura	N;INAN;NOM;MASC;PL	N;NOM;MASC;PL
костюмы	kombinezony	костюм	kombinezon	N;INAN;NOM;MASC;PL	N;NOM;MASC;PL
бан	zakaz	бан	zakaz	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
повстанцы	rebelianci	повстанец	rebeliant	N;ANIM;NOM;MASC;PL	N;NOM;MASC;PL
доводы	argumenty	довод	argument	N;INAN;NOM;MASC;PL	N;NOM;MASC;PL
шаги	stopnie	шаг	stopień	N;INAN;NOM;MASC;PL	N;NOM;MASC;PL
шаги	etapy	шаг	etap	N;INAN;NOM;MASC;PL	N;NOM;MASC;PL
шаги	schody	шаг	schody	N;INAN;NOM;MASC;PL	N;NOM;NEUT;PL
шаги	kroki	шаг	krok	N;INAN;NOM;MASC;PL	N;NOM;MASC;PL
шаги	kroki	шаг	krok	N;INAN;NOM;MASC;PL	N;NOM;MASC;PL
вставить	wstawić	вставить	wstawić	V;PFV;NFIN;ACT	V;PFV;NFIN;ACT
вставить	wstaw	вставить	wstawa	V;PFV;NFIN;ACT	V;PFV;IMP;SG;2;FIN;ACT
вставить	wklej	вставить	wklej	V;PFV;NFIN;ACT	V;PFV;IMP;SG;2;FIN;ACT
квартет	kwartet	квартет	kwartet	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
организаторы	organizatorzy	организатор	organizator	N;ANIM;NOM;MASC;PL	N;NOM;MASC;PL
организаторы	organizatorzy	организатор	organizator	N;ANIM;NOM;MASC;PL	N;NOM;MASC;PL
переводить	tłumaczyć	переводить	tłumaczyć	V;IPFV;NFIN;ACT	V;IPFV;NFIN;ACT
переводить	tłumacz	переводить	tłumacz	V;IPFV;NFIN;ACT	V;IPFV;IND;SG;PST;FIN;ACT
моряков	marynarzy	моряк	marynarz	N;ANIM;GEN;MASC;PL	N;GEN;MASC;PL
моряков	marynarzy	моряк	marynarz	N;ANIM;GEN;MASC;PL	N;GEN;MASC;PL
моряков	marynarzy	моряк	marynarz	N;ANIM;GEN;MASC;PL	N;GEN;MASC;PL
потеря	przegrana	потеря	przegrać	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG
потеря	strata	потеря	strata	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG
профессионально	zawodowo	профессионально	zawodowo	ADV	ADV
профессионально	profesjonalnie	профессионально	profesjonalnie	ADV	ADV
французское	francuski	французский	francuski	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
французское	francuska	французский	francuski	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
французское	francuskie	французский	francuski	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
секрет	sekret	секрет	sekret	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
секрет	tajemnica	секрет	tajemnica	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
этнических	etnicznych	этнический	etniczny	ADJ;GEN;PL	ADJ;GEN;MASC;PL
излучение	promieniowanie	излучение	promieniować	N;INAN;NOM;NEUT;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
принести	przynieść	принести	przynieść	V;PFV;NFIN;ACT	V;PFV;NFIN;ACT
методика	metodologia	методика	metodologia	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG
электрический	elektryczny	электрический	elektryczny	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;SG
электрический	elektryczne	электрический	elektryczny	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
электрический	elektryczny	электрический	elektryczny	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;SG
электрический	elektryczne	электрический	elektryczny	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
комплект	zestaw	комплект	zestawić	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
комплект	komplet	комплект	komplet	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
комплект	zestaw	комплект	zestawić	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
полицейские	gliniarze	полицейский	gliniarz	N;ANIM;NOM;MASC;PL	N;NOM;MASC;PL
полицейские	policjanci	полицейский	policjant	N;ANIM;NOM;MASC;PL	N;NOM;MASC;PL
полицейские	policjanci	полицейский	policjant	N;ANIM;NOM;MASC;PL	N;NOM;MASC;PL
собственная	własne	собственный	własny	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
собственная	własny	собственный	własny	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
собственная	własna	собственный	własny	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
проход	przejazd	проход	przejazd	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
проход	przejście	проход	przejście	N;INAN;NOM;MASC;SG	N;NOM;NEUT;SG
созыв	zwołanie	созыв	zwołać	N;INAN;NOM;MASC;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
отпуск	urlop	отпуск	urlop	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
медицинское	medyczna	медицинский	medyczny	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
медицинское	medyczny	медицинский	medyczny	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
медицинское	medyczne	медицинский	medyczny	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
лагерей	obozach	лагерь	obóz	N;INAN;GEN;MASC;PL	N;GEN;MASC;PL
реабилитации	odwyk	реабилитация	odwyk	N;INAN;NOM;FEM;SG	N;NOM;MASC;SG
оригинальная	oryginalna	оригинальный	oryginalny	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
оригинальная	oryginalny	оригинальный	oryginalny	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
оригинальная	oryginalne	оригинальный	oryginalny	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
богатый	bogata	богатый	bogat	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
богатый	bogate	богатый	bogaty	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
богатый	bogaty	богатый	bogat	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;SG
богатый	bogata	богатый	bogat	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
богатый	bogaty	богатый	bogat	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;SG
грэм	graeme	грэм	grakm	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
необходимое	niezbędny	необходимый	niezbędny	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
необходимое	konieczny	необходимый	konieczny	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
необходимое	konieczna	необходимый	konieczny	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
необходимое	niezbędne	необходимый	niezbędny	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
необходимое	konieczne	необходимый	konieczny	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
призыв	apel	призыв	apel	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
призыв	odwołanie	призыв	odwołać	N;INAN;NOM;MASC;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
протокола	protokołu	протокол	protokół	N;INAN;GEN;MASC;SG	N;GEN;MASC;SG
канадская	kanadyjski	канадский	kanadyjski	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
предки	przodkowie	предок	przodek	N;ANIM;NOM;MASC;PL	N;NOM;MASC;PL
корень	korzenie	корень	korzenie	N;INAN;NOM;MASC;SG	N;NOM;NEUT;SG
корень	korzeń	корень	korzeń	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
корень	pierwiastek	корень	pierwiastka	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
черный	czarna	черный	czarny	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
