رده	klasy	رده	klasa	N;SG	N;GEN;FEM;SG
چند	nieliczni	چند	nieliczny	ADJ	ADJ;NOM;MASC;PL
شمالی	północ	شمالی	północ	N;SG	N;NOM;FEM;SG
شمالی	północ	شمالی	północ	N;SG	N;NOM;FEM;SG
شمالی	północny	شمالی	północny	N;SG	N;ACC;MASC;SG
آب	woda	آب	woda	N;SG	N;NOM;FEM;SG
آب	wody	آب	woda	N;SG	N;GEN;FEM;SG
خورشیدگرفتگی	zaćmienie	خورشیدگرفتگی	zaćmienie	N;SG	N;NOM;NEUT;SG
اطلاعات	informacje	اطلاع	informacja	N;PL	N;NOM;FEM;PL
اطلاعات	informacje	اطلاع	informacja	N;PL	N;NOM;FEM;PL
ایجاد	tworzenie	ایجاد	tworzyć	N;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
ایجاد	tworzenia	ایجاد	tworzyć	N;SG	N;IPFV;GEN;NEUT;SG;POS;V.MSDR
ایجاد	utworzenie	ایجاد	utworzenie	N;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
ایجاد	stworzenie	ایجاد	stworzenie	N;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
ایجاد	tworzenie	ایجاد	tworzyć	N;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
ایجاد	tworzeniu	ایجاد	tworzyć	N;SG	N;IPFV;DAT;NEUT;SG;POS;V.MSDR
ایجاد	tworzenia	ایجاد	tworzyć	N;SG	N;IPFV;GEN;NEUT;SG;POS;V.MSDR
مالک	właścicielka	مالک	właścicielka	N;SG	N;NOM;FEM;SG
مالک	właściciela	مالک	właściciel	N;SG	N;ACC;MASC;SG
مالک	właściciel	مالک	właściciel	N;SG	N;NOM;MASC;SG
امنیت	bezpieczeństwa	امنیت	bezpieczeństwo	N;SG	N;NOM;NEUT;SG
امنیت	ochrona	امنیت	ochrona	N;SG	N;NOM;FEM;SG
امنیت	bezpieczeństwo	امنیت	bezpieczeństwo	N;SG	N;NOM;NEUT;SG
امنیت	bezpieczeństwa	امنیت	bezpieczeństwo	N;SG	N;NOM;NEUT;SG
امنیت	bezpieczeństwo	امنیت	bezpieczeństwo	N;SG	N;NOM;NEUT;SG
نوع	rodzaj	نوع	rodzaj	N;SG	N;NOM;MASC;SG
دلیل	przyczyna	دلیل	przyczynać	N;SG	N;NOM;FEM;SG
دلیل	powód	دلیل	powód	N;SG	N;NOM;MASC;SG
دلیل	przyczyna	دلیل	przyczynać	N;SG	N;NOM;FEM;SG
روستای	wiosce	روستا	wioska	N;SG	N;DAT;FEM;SG
روستای	wioska	روستا	wioska	N;SG	N;NOM;FEM;SG
روستای	village	روستا	village	N;SG	N;NOM;MASC;SG
روستای	wioski	روستا	wioska	N;SG	N;ACC;FEM;SG
روستای	wieś	روستا	wieś	N;SG	N;NOM;FEM;SG
مربوط	istotna	مربوط	istotny	ADJ	ADJ;NOM;FEM;SG
مربوط	stosowne	مربوط	stosowny	ADJ	ADJ;NOM;NEUT;SG
مربوط	odpowiednich	مربوط	odpowiedni	ADJ	ADJ;GEN;MASC;PL
مربوط	powiązany	مربوط	powiązać	ADJ	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
مربوط	powiązanych	مربوط	powiązać	ADJ	ADJ;PFV;GEN;MASC;PL;POS;V.PTCP;PASS
مربوط	powiązane	مربوط	powiązać	ADJ	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
بار	obciążenie	بار	obciążyć	N;SG	N;NOM;NEUT;SG
بار	ładunek	بار	ładunek	N;SG	N;ACC;MASC;SG
بار	bar	بار	bar	N;SG	N;NOM;MASC;SG
دریا	morza	دریا	morze	N;SG	N;GEN;NEUT;SG
دریا	morze	دریا	morze	N;SG	N;NOM;NEUT;SG
تولید	wytwarzanie	تولید	wytwarzać	N;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
تولید	produkcja	تولید	produkcja	N;SG	N;NOM;FEM;SG
تولید	produkcji	تولید	produkcja	N;SG	N;GEN;FEM;SG
تولید	produkcja	تولید	produkcja	N;SG	N;NOM;FEM;SG
تولید	generowanie	تولید	generować	N;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
تپه	wzgórza	تپه	wzgórzać	N;SG	N;NOM;NEUT;SG
تپه	wzgórze	تپه	wzgórze	N;SG	N;NOM;NEUT;SG
تنها	samotnie	تنها	samotnie	ADV	ADV
شرقی	wschód	شرقی	wschód	N;SG	N;NOM;MASC;SG
شرقی	oriental	شرقی	oriental	N;SG	N;NOM;MASC;SG
شرقی	wschód	شرقی	wschód	N;SG	N;NOM;MASC;SG
میان	między	میان	między	ADP	ADP
جهان	świat	جهان	świat	N;SG	N;NOM;MASC;SG
جهان	świata	جهان	świat	N;SG	N;GEN;MASC;SG
جهان	świecie	جهان	świat	N;SG	N;DAT;MASC;SG
جام	puchar	جام	puchar	N;SG	N;ACC;MASC;SG
جام	kubek	جام	kubek	N;SG	N;NOM;MASC;SG
جام	kielich	جام	kielich	N;SG	N;NOM;MASC;SG
ارتفاع	wysokości	ارتفاع	wysokość	N;SG	N;GEN;FEM;SG
ارتفاع	wysokość	ارتفاع	wysokość	N;SG	N;NOM;FEM;SG
ارتفاع	wysokości	ارتفاع	wysokość	N;SG	N;GEN;FEM;SG
ارتفاع	wzrost	ارتفاع	wzrost	N;SG	N;NOM;MASC;SG
ارتفاع	wysokość	ارتفاع	wysokość	N;SG	N;NOM;FEM;SG
کد	kodu	کرد#کن	koda	N;SG	N;GEN;MASC;SG
کد	kod	کرد#کن	kod	N;SG	N;ACC;MASC;SG
کشف	odkrywanie	کشف	odkrywać	N;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
کشف	odkrycia	کشف	odkrycie	N;SG	N;NOM;NEUT;SG
کشف	odkrywanie	کشف	odkrywać	N;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
کشف	odkrycie	کشف	odkrycie	N;SG	N;NOM;NEUT;SG
نشان	odznakę	نشان	odznaka	N;SG	N;ACC;FEM;SG
حذف	usunięcie	حذف	usunąć	N;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
حذف	usuwanie	حذف	usuwać	N;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
حذف	usunięcie	حذف	usunąć	N;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
حذف	usuwanie	حذف	usuwać	N;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
غربی	zachodnie	غربی	zachodnie	ADJ	ADJ;NOM;NEUT;SG
دوران	epoka	دوره	epoka	N;SG	N;NOM;FEM;SG
شامل	włączone	شامل	włączyć	ADJ	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
شامل	uwzględnione	شامل	uwzględnić	ADJ	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
دولت	stan	دولت	stan	N;SG	N;NOM;MASC;SG
دولت	państwo	دولت	państwo	N;SG	N;NOM;NEUT;SG
دولت	rząd	دولت	rząd	N;SG	N;NOM;MASC;SG
ایتالیا	italia	ایتالیا	italiać	N;SG	N;NOM;FEM;SG
صفحه	stronę	صفحه	strona	N;SG	N;ACC;FEM;SG
صفحه	stronie	صفحه	strona	N;SG	N;DAT;FEM;SG
صفحه	strona	صفحه	strona	N;SG	N;NOM;FEM;SG
مجلس	parlament	مجلس	parlament	N;SG	N;NOM;MASC;SG
مجلس	parlamentowi	مجلس	parlament	N;SG	N;DAT;MASC;SG
مجلس	parlamentu	مجلس	parlament	N;SG	N;GEN;MASC;SG
مجلس	zgromadzenie	مجلس	zgromadzenie	N;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
تحت	pod	تحت	pod	ADP	ADP
آغاز	rozpoczęcie	آغاز	rozpocząć	N;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
آغاز	początek	آغاز	początek	N;SG	N;NOM;MASC;SG
آغاز	początku	آغاز	początek	N;SG	N;GEN;MASC;SG
آغاز	początek	آغاز	początek	N;SG	N;NOM;MASC;SG
آغاز	uruchamianie	آغاز	uruchamiać	N;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
آغاز	rozpoczęcie	آغاز	rozpocząć	N;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
آغاز	początek	آغاز	początek	N;SG	N;NOM;MASC;SG
راه	ścieżkę	راه	ścieżka	N;SG	N;ACC;FEM;SG
راه	ścieżka	راه	ścieżkać	N;SG	N;NOM;FEM;SG
راه	drogę	راه	droga	N;SG	N;ACC;FEM;SG
کشتی	statek	کشتی	statek	N;SG	N;NOM;MASC;SG
کشتی	statkiem	کشتی	statek	N;SG	N;INS;MASC;SG
کشتی	okręt	کشتی	okręt	N;SG	N;NOM;MASC;SG
کشتی	łódka	کشتی	łódko	N;SG	N;NOM;FEM;SG
بودند	byli	بود	być	V;PL;3;PST	V;IPFV;MASC;IND;PL;PST;FIN;ACT
الگو	wzorzec	الگو	wzorzec	N;SG	N;NOM;MASC;SG
الگو	wzór	الگو	wzór	N;SG	N;NOM;MASC;SG
همه	wszyscy	همه	wszyscy	PRO	PRO;NOM;MASC;PL
همه	wszystko	همه	wszystko	PRO	PRO;NOM;NEUT;SG
همه	wszyscy	همه	wszyscy	PRO	PRO;NOM;MASC;PL
همه	wszyscy	همه	wszyscy	PRO	PRO;NOM;MASC;PL
کوچک	mały	کوچک	mały	ADJ	ADJ;NOM;MASC;SG
کوچک	niewielkie	کوچک	niewielki	ADJ	ADJ;NOM;NEUT;SG
کوچک	mały	کوچک	mały	ADJ	ADJ;NOM;MASC;SG
کوچک	drobne	کوچک	drobny	ADJ	ADJ;NOM;NEUT;SG
رسمی	oficjalne	رسمی	oficjalny	ADJ	ADJ;NOM;NEUT;SG
رسمی	oficjalna	رسمی	oficjalny	ADJ	ADJ;NOM;FEM;SG
رسمی	urzędowym	رسمی	urzędowy	ADJ	ADJ;INS;MASC;SG
رسمی	oficjalny	رسمی	oficjalny	ADJ	ADJ;NOM;MASC;SG
رسمی	formalne	رسمی	formalny	ADJ	ADJ;NOM;NEUT;SG
رسمی	formalny	رسمی	formalny	ADJ	ADJ;NOM;MASC;SG
اسلام	islam	اسلام	islam	N;SG	N;NOM;MASC;SG
پرونده	sprawa	پرونده	sprawa	N;SG	N;NOM;FEM;SG
پرونده	przypadek	پرونده	przypadek	N;SG	N;NOM;MASC;SG
پرونده	plik	پرونده	plik	N;SG	N;ACC;MASC;SG
پرونده	pliku	پرونده	plik	N;SG	N;GEN;MASC;SG
ماه	miesiąc	ماه	miesiąc	N;SG	N;NOM;MASC;SG
ماه	miesiąca	ماه	miesiąc	N;SG	N;ACC;MASC;SG
ماه	miesiące	ماه	miesiąc	N;SG	N;NOM;MASC;SG
ماه	księżyca	ماه	księżyc	N;SG	N;GEN;MASC;SG
ماه	księżycu	ماه	księżyc	N;SG	N;GEN;MASC;SG
ماه	księżyc	ماه	księżyc	N;SG	N;NOM;MASC;SG
اوت	sierpnia	اوت	sierpień	N;SG	N;GEN;MASC;SG
اوت	august	اوت	august	N;SG	N;NOM;MASC;SG
چون	bo	چون	bo	CONJ	CONJ
چون	gdy	چون	gdy	CONJ	CONJ
آوریل	kwiecień	None	kwiecienie	N;SG	N;NOM;NEUT;SG
آوریل	kwiecień	None	kwiecienie	N;SG	N;NOM;NEUT;SG
تغییر	zmiana	تغییر	zmiana	N;SG	N;NOM;FEM;SG
تغییر	zmiana	تغییر	zmiana	N;SG	N;NOM;FEM;SG
مجموعه	zbieranie	مجموعه	zbierać	N;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
مجموعه	kolekcja	مجموعه	kolekcja	N;SG	N;NOM;FEM;SG
مجموعه	zbiór	مجموعه	zbiór	N;SG	N;NOM;MASC;SG
مجموعه	kolekcji	مجموعه	kolekcja	N;SG	N;GEN;FEM;SG
سیاسی	polityczny	سیاسی	polityczny	ADJ	ADJ;NOM;MASC;SG
سیاسی	politycznych	سیاسی	polityczny	ADJ	ADJ;GEN;MASC;PL
سیاسی	polityczne	سیاسی	polityczny	ADJ	ADJ;NOM;NEUT;SG
سیاسی	polityczna	سیاسی	polityczny	ADJ	ADJ;NOM;FEM;SG
شکل	kształt	شکل	kształt	N;SG	N;NOM;MASC;SG
شکل	kształtu	شکل	kształt	N;SG	N;GEN;MASC;SG
شکل	postać	شکل	postać	N;SG	N;NOM;FEM;SG
شکل	forma	شکل	forma	N;SG	N;NOM;FEM;SG
شکل	formularz	شکل	formularz	N;SG	N;ACC;MASC;SG
شکل	formularza	شکل	formularz	N;SG	N;GEN;MASC;SG
شکل	rysunek	شکل	rysunek	N;SG	N;NOM;MASC;SG
شکل	figura	شکل	figura	N;SG	N;NOM;FEM;SG
مارس	marsz	مارس	marsz	N;SG	N;NOM;MASC;SG
درخواست	zapytanie	درخواست	zapytać	N;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
درخواست	prośba	درخواست	prośba	N;SG	N;NOM;FEM;SG
درخواست	żądanie	درخواست	żądanie	N;SG	N;NOM;NEUT;SG
درخواست	wniosek	درخواست	wniosek	N;SG	N;NOM;MASC;SG
کیلومتر	kilometra	کیلومتر	kilometra	N;SG	N;ACC;MASC;SG
کیلومتر	kilometr	کیلومتر	kilometr	N;SG	N;ACC;MASC;SG
کیلومتر	kilometr	کیلومتر	kilometr	N;SG	N;ACC;MASC;SG
جمله	wyrok	جمله	wyrok	N;SG	N;NOM;MASC;SG
جمله	zdanie	جمله	zdanie	N;SG	N;NOM;NEUT;SG
گردشگری	turystyka	گردشگری	turystyka	N;SG	N;NOM;FEM;SG
گردشگری	turystyki	گردشگری	turystyka	N;SG	N;GEN;FEM;SG
گردشگری	turysta	گردشگری	turysta	N;SG	N;NOM;MASC;SG
شهری	miejscowość	شهر	miejscowość	N;SG	N;NOM;FEM;SG
شهری	miasta	شهر	miasto	N;SG	N;GEN;NEUT;SG
شهری	miasto	شهر	miasto	N;SG	N;NOM;NEUT;SG
ممکن	możliwy	ممکن	możliwy	ADJ	ADJ;NOM;MASC;SG
ممکن	możliwa	ممکن	możliwy	ADJ	ADJ;NOM;FEM;SG
ممکن	możliwe	ممکن	możliwy	ADJ	ADJ;NOM;NEUT;SG
لیگ	liga	لیگ	liga	N;SG	N;NOM;FEM;SG
لیگ	lidze	لیگ	liga	N;SG	N;DAT;FEM;SG
لیگ	ligi	لیگ	liga	N;SG	N;ACC;FEM;SG
روسیه	rosjanin	روسیه	rosjanin	N;SG	N;NOM;MASC;SG
منابع	źródła	منبع	źródło	N;PL	N;NOM;NEUT;PL
منابع	źródeł	منبع	źródło	N;PL	N;GEN;NEUT;PL
منابع	zasoby	منبع	zasóba	N;PL	N;NOM;MASC;PL
منابع	zasobów	منبع	zasób	N;PL	N;GEN;MASC;PL
منابع	środki	منبع	środek	N;PL	N;NOM;MASC;PL
شاه	króla	شاه	król	N;SG	N;ACC;MASC;SG
شاه	król	شاه	król	N;SG	N;NOM;MASC;SG
جنوب	southern	جنوب	southerny	N;SG	N;NOM;MASC;SG
جنوب	południe	جنوب	południe	N;SG	N;NOM;NEUT;SG
تشکیل	formacja	تشکیل	formacja	N;SG	N;NOM;FEM;SG
تشکیل	szyk	تشکیل	szyk	N;SG	N;NOM;MASC;SG
تشکیل	formacji	تشکیل	formacja	N;SG	N;GEN;FEM;SG
فوت	stopę	فوت	stopa	N;SG	N;ACC;FEM;SG
فوت	stopa	فوت	stopa	N;SG	N;NOM;FEM;SG
فوت	stopie	فوت	stopied	N;SG	N;DAT;FEM;SG
اکتبر	październik	اکتبر	październik	N;SG	N;NOM;MASC;SG
اکتبر	października	اکتبر	październik	N;SG	N;GEN;MASC;SG
ژوئن	czerwca	None	czerwiec	N;SG	N;GEN;MASC;SG
امکان	możliwość	امکان	możliwość	N;SG	N;ACC;FEM;SG
امکان	możliwości	امکان	możliwość	N;SG	N;ACC;FEM;SG
نویسندگان	autorzy	نویسنده	autor	N;PL	N;NOM;MASC;PL
نویسندگان	autorów	نویسنده	autor	N;PL	N;GEN;MASC;PL
سر	głowę	سر	głowa	N;SG	N;ACC;FEM;SG
سر	głowy	سر	głowa	N;SG	N;ACC;FEM;SG
سر	głowa	سر	głowa	N;SG	N;NOM;FEM;SG
سر	reszka	سر	reszka	N;SG	N;NOM;MASC;SG
سر	głowy	سر	głowa	N;SG	N;ACC;FEM;SG
سر	orzeł	سر	orzeł	N;SG	N;NOM;MASC;SG
حزب	przyjęcie	حزب	przyjąć	N;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
حزب	partia	حزب	partia	N;SG	N;NOM;FEM;SG
حزب	partii	حزب	partia	N;SG	N;GEN;FEM;SG
حزب	impreza	حزب	impreza	N;SG	N;NOM;FEM;SG
فرهنگ	kultura	فرهنگ	kultura	N;SG	N;NOM;FEM;SG
فرهنگ	kultury	فرهنگ	kultura	N;SG	N;GEN;FEM;SG
برندگان	zwycięzców	برنده	zwycięzca	N;PL	N;ACC;MASC;PL
برندگان	zwycięzcami	برنده	zwycięzca	N;PL	N;INS;MASC;PL
دیگری	kolejny	دیگر	kolejny	ADJ	ADJ;ACC;MASC;SG
دیگری	inny	دیگر	inny	ADJ	ADJ;NOM;MASC;SG
دیگری	kolejna	دیگر	kolejny	ADJ	ADJ;NOM;FEM;SG
بدون	bez	بدون	bez	ADP	ADP
خانه	domu	خانه	dom	N;SG	N;GEN;MASC;SG
خانه	dom	خانه	dom	N;SG	N;NOM;MASC;SG
خانه	domu	خانه	dom	N;SG	N;GEN;MASC;SG
خانه	dom	خانه	dom	N;SG	N;NOM;MASC;SG
دسامبر	grudzień	دسامبر	grudzienie	N;SG	N;NOM;MASC;SG
دسامبر	grudniu	دسامبر	grudzień	N;SG	N;GEN;MASC;SG
موارد	elementy	مورد	element	N;PL	N;NOM;MASC;PL
موارد	artykuły	مورد	artykuł	N;PL	N;NOM;MASC;PL
موارد	przedmioty	مورد	przedmiot	N;PL	N;NOM;MASC;PL
موارد	pozycje	مورد	pozycja	N;PL	N;NOM;FEM;PL
موارد	przypadkach	مورد	przypadek	N;PL	N;GEN;MASC;PL
موارد	sprawy	مورد	sprawa	N;PL	N;NOM;FEM;PL
موارد	przypadki	مورد	przypadek	N;PL	N;NOM;MASC;PL
آلبوم	album	آلبوم	album	N;SG	N;NOM;MASC;SG
آلبوم	płyta	آلبوم	płyta	N;SG	N;NOM;FEM;SG
آزاد	wolne	آزاد	wolny	ADJ	ADJ;NOM;NEUT;SG
آزاد	wolny	آزاد	wolny	ADJ	ADJ;NOM;MASC;SG
آزاد	bezpłatne	آزاد	bezpłatny	ADJ	ADJ;NOM;NEUT;SG
چاپ	druk	چاپ	druk	N;SG	N;NOM;MASC;SG
چاپ	odcisk	چاپ	odcisk	N;SG	N;NOM;MASC;SG
چاپ	drukowanie	چاپ	drukować	N;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
چاپ	druk	چاپ	druk	N;SG	N;NOM;MASC;SG
چاپ	druku	چاپ	druk	N;SG	N;GEN;MASC;SG
چاپ	drukowanie	چاپ	drukować	N;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
علمی	nauka	علمی	nauka	N;SG	N;NOM;FEM;SG
علمی	naukowa	علمی	naukowy	N;SG	N;NOM;FEM;SG
نوامبر	listopada	نوامبر	listopada	N;SG	N;GEN;MASC;SG
نوامبر	listopadzie	نوامبر	listopad	N;SG	N;ACC;MASC;SG
نوامبر	listopada	نوامبر	listopada	N;SG	N;GEN;MASC;SG
شمال	północ	شمال	północ	N;SG	N;NOM;FEM;SG
شمال	północ	شمال	północ	N;SG	N;NOM;FEM;SG
شمال	północny	شمال	północny	N;SG	N;ACC;MASC;SG
پایان	koniec	پایان	koniec	N;SG	N;NOM;MASC;SG
پایان	zakończenie	پایان	zakończyć	N;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
قرن	wieku	قرن	wiek	N;SG	N;GEN;MASC;SG
قرن	wiek	قرن	wiek	N;SG	N;NOM;MASC;SG
بازیگر	aktorka	بازیگر	aktorka	N;SG	N;NOM;FEM;SG
بازیگر	aktorki	بازیگر	aktorka	N;SG	N;ACC;FEM;SG
بازیگر	aktorką	بازیگر	aktorka	N;SG	N;INS;FEM;SG
بازیگر	aktora	بازیگر	aktor	N;SG	N;ACC;MASC;SG
بازیگر	aktor	بازیگر	aktor	N;SG	N;NOM;MASC;SG
گونه	policzek	گونه	policzek	N;SG	N;NOM;MASC;SG
گونه	gatunek	گونه	gatunek	N;SG	N;NOM;MASC;SG
زمین	ziemi	زمین	ziemia	N;SG	N;GEN;FEM;SG
زمین	ziemia	زمین	ziemia	N;SG	N;NOM;FEM;SG
رئیس	szef	رئیس	szef	N;SG	N;NOM;MASC;SG
برزیل	brazylia	برزیل	brazyliać	N;SG	N;NOM;FEM;SG
برزیل	brazylii	برزیل	brazylia	N;SG	N;GEN;FEM;SG
سبک	światło	سبک	światło	N;SG	N;NOM;NEUT;SG
سبک	światła	سبک	światło	N;SG	N;NOM;NEUT;SG
سبک	styl	سبک	styl	N;SG	N;NOM;MASC;SG
جدید	nowe	جدید	nowy	ADJ	ADJ;NOM;NEUT;SG
جدید	nowy	جدید	nowy	ADJ	ADJ;NOM;MASC;SG
تصویر	obrazek	تصویر	obrazek	N;SG	N;NOM;MASC;SG
تصویر	obraz	تصویر	obraz	N;SG	N;NOM;MASC;SG
تصویر	wizerunek	تصویر	wizerunek	N;SG	N;ACC;MASC;SG
حضور	obecność	حضور	obecność	N;SG	N;NOM;FEM;SG
حضور	uczestnictwo	حضور	uczestnictwo	N;SG	N;NOM;NEUT;SG
حضور	obecność	حضور	obecność	N;SG	N;NOM;FEM;SG
حضور	występowanie	حضور	występowanie	N;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
عضو	członka	عضو	członek	N;SG	N;ACC;MASC;SG
عضو	członkiem	عضو	członek	N;SG	N;INS;MASC;SG
عضو	członek	عضو	członek	N;SG	N;NOM;MASC;SG
عضو	darowizna	عضو	darowizna	N;SG	N;NOM;FEM;SG
عضو	dotacja	عضو	dotacja	N;SG	N;NOM;FEM;SG
میراث	dziedzictwo	میراث	dziedzictwo	N;SG	N;NOM;NEUT;SG
میراث	dziedzictwo	میراث	dziedzictwo	N;SG	N;NOM;NEUT;SG
میراث	dziedzictwa	میراث	dziedzictwo	N;SG	N;GEN;NEUT;SG
زنان	kobietki	زن	kobietka	N;PL	N;NOM;FEM;PL
زنان	kobiety	زن	kobieta	N;PL	N;NOM;FEM;PL
نظامی	wojsko	نظام	wojsko	N;SG	N;NOM;NEUT;SG
نظامی	wojska	نظام	wojsko	N;SG	N;NOM;NEUT;SG
جای	miejsce	جا	miejsce	N;SG	N;NOM;NEUT;SG
چین	podbródek	چین	podbródek	N;SG	N;NOM;MASC;SG
چین	broda	چین	broda	N;SG	N;NOM;FEM;SG
سیستم	układ	سیستم	układ	N;SG	N;NOM;MASC;SG
سیستم	systemu	سیستم	system	N;SG	N;GEN;MASC;SG
سیستم	system	سیستم	system	N;SG	N;ACC;MASC;SG
ظاهر	wygląd	ظاهر	wygląd	N;SG	N;NOM;MASC;SG
ظاهر	wystąpienie	ظاهر	wystąpienie	N;SG	N;NOM;NEUT;SG
ادامه	kontynuacja	ادامه	kontynuacja	N;SG	N;NOM;FEM;SG
درجه	stopień	درجه	stopień	N;SG	N;NOM;MASC;SG
درجه	klasie	درجه	klasa	N;SG	N;DAT;FEM;SG
درجه	stopni	درجه	stopień	N;SG	N;GEN;MASC;SG
درجه	stopień	درجه	stopień	N;SG	N;NOM;MASC;SG
درجه	stopień	درجه	stopień	N;SG	N;NOM;MASC;SG
انتخاب	wybór	انتخاب	wybór	N;SG	N;NOM;MASC;SG
موجود	dostępny	موجود	dostępny	ADJ	ADJ;NOM;MASC;SG
موجود	dostępna	موجود	dostępny	ADJ	ADJ;NOM;FEM;SG
موجود	dostępne	موجود	dostępny	ADJ	ADJ;NOM;NEUT;SG
موجود	istniejące	موجود	istnieć	ADJ	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;ACT
موجود	istniejąca	موجود	istnieć	ADJ	ADJ;IPFV;NOM;FEM;SG;POS;V.PTCP;ACT
موجود	istniejących	موجود	istnieć	ADJ	ADJ;IPFV;ACC;MASC;PL;POS;V.PTCP;ACT
موجود	istniejący	موجود	istnieć	ADJ	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;ACT
دستی	instrukcja	دست	instrukcja	N;SG	N;NOM;FEM;SG
دستی	podręcznik	دست	podręcznik	N;SG	N;ACC;MASC;SG
اعلام	deklaracja	اعلام	deklaracja	N;SG	N;NOM;FEM;SG
اعلام	oświadczenie	اعلام	oświadczenie	N;SG	N;NOM;NEUT;SG
اعلام	deklarację	اعلام	deklaracja	N;SG	N;ACC;FEM;SG
اعلام	zgłoszenie	اعلام	zgłosić	N;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
اعضای	posłowie	عضو	poseł	N;PL	N;NOM;MASC;PL
اعضای	członkowie	عضو	członek	N;PL	N;NOM;MASC;PL
اعضای	członkom	عضو	członek	N;PL	N;DAT;MASC;PL
اعضای	członków	عضو	członek	N;PL	N;ACC;MASC;PL
اعضای	członkami	عضو	członek	N;PL	N;INS;MASC;PL
تلفن	telefon	تلفن	telefon	N;SG	N;NOM;MASC;SG
تلفن	telefon	تلفن	telefon	N;SG	N;NOM;MASC;SG
داستان	historia	داستان	historia	N;SG	N;NOM;FEM;SG
داستان	opowieść	داستان	opowieść	N;SG	N;NOM;FEM;SG
داستان	zdarzenie	داستان	zdarzenie	N;SG	N;NOM;NEUT;SG
داستان	opowiadanie	داستان	opowiadać	N;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
داستان	zdarzenia	داستان	zdarzenie	N;SG	N;NOM;NEUT;SG
داستان	historie	داستان	histora	N;SG	N;NOM;FEM;SG
سوم	trzecia	سوم	trzeci	ADJ	ADJ;NOM;FEM;SG
سوم	trzeci	سوم	trzeci	ADJ	ADJ;NOM;MASC;SG
خط	wiersz	خط	wiersz	N;SG	N;NOM;MASC;SG
خط	linia	خط	linia	N;SG	N;NOM;FEM;SG
خط	linii	خط	linia	N;SG	N;GEN;FEM;SG
قانون	prawo	قانون	prawo	N;SG	N;NOM;NEUT;SG
قانون	zasada	قانون	zasada	N;SG	N;NOM;FEM;SG
قانون	reguła	قانون	reguła	N;SG	N;NOM;FEM;SG
علت	przyczyna	علت	przyczynać	N;SG	N;NOM;FEM;SG
علت	powód	علت	powód	N;SG	N;NOM;MASC;SG
علت	przyczyna	علت	przyczynać	N;SG	N;NOM;FEM;SG
مهم	ważne	مهم	ważny	ADJ	ADJ;NOM;NEUT;SG
مهم	ważny	مهم	ważny	ADJ	ADJ;NOM;MASC;SG
مهم	ważna	مهم	ważny	ADJ	ADJ;NOM;FEM;SG
منبع	źródło	منبع	źródło	N;SG	N;NOM;NEUT;SG
منبع	zasób	منبع	zasób	N;SG	N;NOM;MASC;SG
کمک	pomocy	کمک	pomoc	N;SG	N;GEN;FEM;SG
هوایی	powietrzne	هوایی	powietrzny	ADJ	ADJ;NOM;NEUT;SG
نمایش	pokaz	نمایش	pokaz	N;SG	N;NOM;MASC;SG
آمریکای	america	آمریکا	america	N;SG	N;NOM;MASC;SG
ناحیه	region	ناحیه	region	N;SG	N;NOM;MASC;SG
ناحیه	regionie	ناحیه	region	N;SG	N;ACC;MASC;SG
ناحیه	regionu	ناحیه	regić	N;SG	N;GEN;MASC;SG
ناحیه	okręg	ناحیه	okręg	N;SG	N;NOM;MASC;SG
ناحیه	dzielnicy	ناحیه	dzielnica	N;SG	N;GEN;FEM;SG
ناحیه	dystrykt	ناحیه	dystrykt	N;SG	N;NOM;MASC;SG
