και	そして	και	そして	CONJ	CONJ
έκταση	スコープ	έκταση	スコープ	N;ACC;FEM;SG	N
έκταση	面積	έκταση	面積	N;ACC;FEM;SG	N
έκταση	領域	έκταση	領域	N;ACC;FEM;SG	N
έκταση	エリア	έκταση	エリア	N;ACC;FEM;SG	N
σημαντικό	重要	σημαντικός	重要	ADJ;NOM;NEUT;SG	ADJ
μικρή	小さな	μικρός	小さな	ADJ;NOM;FEM;SG	ADJ
μικρή	小さい	μικρός	小さい	ADJ;NOM;FEM;SG	ADJ
μικρή	小さい	μικρός	小さい	ADJ;NOM;FEM;SG	ADJ
έτη	年数	έτος	年数	N;NOM;NEUT;PL	N
πατέρα	父親	πατέρα	父親	N;ACC;MASC;SG	N
πάντα	常に	πάντα	常に	ADV	ADV
πάντα	いつも	πάντα	いつも	ADV	ADV
συγκρότημα	バンド	συγκρότημα	バンド	N;NOM;NEUT;SG	N
συγκρότημα	コンプレックス	συγκρότημα	コンプレックス	N;NOM;NEUT;SG	N
συγκρότημα	錯体	συγκρότημα	錯体	N;NOM;NEUT;SG	N
παραγωγής	プロダクション	παραγωγή	プロダクション	N;GEN;FEM;SG	N
στιγμή	瞬間	στιγμή	瞬間	N;ACC;FEM;SG	N
στιγμή	モーメント	στιγμή	モーメント	N;ACC;FEM;SG	N
μήνες	ヶ月	μήνας	ヶ月	N;NOM;MASC;PL	N
θεωρία	セオリー	θεωρία	セオリー	N;NOM;FEM;SG	N
θεωρία	理論	θεωρία	理論	N;NOM;FEM;SG	N
ύψος	高度	ύψος	高度	N;NOM;NEUT;SG	N
ύψος	身長	ύψος	身長	N;NOM;NEUT;SG	N
προπονητής	コーチ	προπονητής	コーチ	N;NOM;MASC;SG	N
θέατρο	劇場	θέατρο	劇場	N;NOM;NEUT;SG	N
θέατρο	シアター	θέατρο	シアター	N;NOM;NEUT;SG	N
θέατρο	演劇	θέατρο	演劇	N;NOM;NEUT;SG	N
θέατρο	演劇	θέατρο	演劇	N;NOM;NEUT;SG	N
θέατρο	劇場	θέατρο	劇場	N;NOM;NEUT;SG	N
σημαντική	重要	σημαντικός	重要	ADJ;NOM;FEM;SG	ADJ
ημέρα	一日	ημέρα	一日	N;NOM;FEM;SG	N
θέματα	トピック	θέμα	トピック	N;NOM;NEUT;PL	N
θέματα	テーマ	θέμα	テーマ	N;NOM;NEUT;PL	N
θέματα	問題	θέμα	問題	N;NOM;NEUT;PL	N
στάδιο	スタジアム	στάδιο	スタジアム	N;NOM;NEUT;SG	N
στάδιο	舞台	στάδιο	舞台	N;NOM;NEUT;SG	N
στάδιο	ステージ	στάδιο	ステージ	N;NOM;NEUT;SG	N
χωριά	村落	χωριό	村落	N;NOM;NEUT;PL	N
επίθεση	進撃	επίθεση	進撃	N;ACC;FEM;SG	N
τραγούδια	ソング	τραγούδιο	ソング	N;NOM;NEUT;PL	N
πληθυσμός	人口	πληθυσμός	人口	N;NOM;MASC;SG	N
λέξη	ワード	λέξη	ワード	N;ACC;FEM;SG	N
λέξη	言葉	λέξη	言葉	N;ACC;FEM;SG	N
λέξη	単語	λέξη	単語	N;ACC;FEM;SG	N
προβλήματα	問題	πρόβλημα	問題	N;NOM;NEUT;PL	N
δύναμη	体力	δύναμη	体力	N;ACC;FEM;SG	N
δύναμη	強度	δύναμη	強度	N;ACC;FEM;SG	N
δύναμη	フォース	δύναμη	フォース	N;ACC;FEM;SG	N
δύναμη	権力	δύναμη	権力	N;ACC;FEM;SG	N
δύναμη	パワー	δύναμη	パワー	N;ACC;FEM;SG	N
επανάσταση	革命	επανάσταση	革命	N;ACC;FEM;SG	N
επανάσταση	レボリューション	επανάσταση	レボリューション	N;ACC;FEM;SG	N
τύπος	プレス	τύπος	プレス	N;NOM;MASC;SG	N
τύπος	種類	τύπος	種類	N;NOM;MASC;SG	N
τύπος	タイプ	τύπος	タイプ	N;NOM;MASC;SG	N
πορεία	コース	πορεία	コース	N;ACC;FEM;SG	N
μέση	真ん中	μέσο	真ん中	N;NOM;FEM;SG	N
μέση	ミドル	μέσο	ミドル	N;NOM;FEM;SG	N
μέση	平均	μέσο	平均	N;NOM;FEM;SG	N
μέση	ウエスト	μέσο	ウエスト	N;NOM;FEM;SG	N
πρόβλημα	問題	πρόβλημα	問題	N;NOM;NEUT;SG	N
πρόβλημα	トラブル	πρόβλημα	トラブル	N;NOM;NEUT;SG	N
νερό	ウォーター	νερό	ウォーター	N;NOM;NEUT;SG	N
τοπική	ローカル	τοπικός	ローカル	ADJ;NOM;FEM;SG	ADJ
περιφέρεια	リージョン	περιφέρεια	リージョン	N;NOM;FEM;SG	N
περιφέρεια	地域	περιφέρεια	地域	N;NOM;FEM;SG	N
περιφέρεια	地区	περιφέρεια	地区	N;NOM;FEM;SG	N
μητέρα	母親	μητέρα	母親	N;NOM;FEM;SG	N
δομή	構造	δομή	構造	N;NOM;FEM;SG	N
κατασκευή	製造	κατασκευή	製造	N;NOM;FEM;SG	N
περιέχει	含む	περιέχω	含む	V;IPFV;IND;SG;3;PRS;FIN;ACT	V
περιπτώσεις	事例	περίπτωση	事例	N;NOM;FEM;PL	N
περιπτώσεις	ケース	περίπτωση	ケース	N;NOM;FEM;PL	N
ημέρες	日数	ημέρα	日数	N;NOM;FEM;PL	N
τιμή	プライス	τιμή	プライス	N;NOM;FEM;SG	N
τιμή	対価	τιμή	対価	N;NOM;FEM;SG	N
τιμή	値段	τιμή	値段	N;NOM;FEM;SG	N
τιμή	価格	τιμή	価格	N;NOM;FEM;SG	N
τιμή	バリュー	τιμή	バリュー	N;NOM;FEM;SG	N
τιμή	価額	τιμή	価額	N;NOM;FEM;SG	N
διαδικασία	過程	διαδικασία	過程	N;NOM;FEM;SG	N
διαδικασία	プロセス	διαδικασία	プロセス	N;NOM;FEM;SG	N
διαδικασία	審理	διαδικασία	審理	N;NOM;FEM;SG	N
διαδικασία	プロシージャ	διαδικασία	プロシージャ	N;NOM;FEM;SG	N
διαδικασία	手順	διαδικασία	手順	N;NOM;FEM;SG	N
κοινό	観客	κοινό	観客	N;NOM;NEUT;SG	N
κοινό	オーディエンス	κοινό	オーディエンス	N;NOM;NEUT;SG	N
απογραφή	国勢調査	απογραφή	国勢調査	N;NOM;FEM;SG	N
απογραφή	在庫	απογραφή	在庫	N;NOM;FEM;SG	N
απογραφή	棚	απογραφή	棚	N;NOM;FEM;SG	N
συλλογή	コレクション	συλλογή	コレクション	N;NOM;FEM;SG	N
ναός	寺院	ναός	寺院	N;NOM;MASC;SG	N
ναός	神殿	ναός	神殿	N;NOM;MASC;SG	N
βοήθεια	ヘルプ	βοήθεια	ヘルプ	N;ACC;FEM;SG	N
απόσταση	距離	απόσταση	距離	N;ACC;FEM;SG	N
απόσταση	範囲	απόσταση	範囲	N;ACC;FEM;SG	N
απόσταση	レンジ	απόσταση	レンジ	N;ACC;FEM;SG	N
αναφορά	レポート	αναφορά	レポート	N;NOM;FEM;SG	N
αναφορά	参考	αναφορά	参考	N;NOM;FEM;SG	N
δράση	アクション	δράση	アクション	N;NOM;FEM;SG	N
απλά	ちょうど	απλά	ちょうど	ADV	ADV
γεγονότα	イベント	γεγονός	イベント	N;NOM;NEUT;PL	N
γεγονότα	行事	γεγονός	行事	N;NOM;NEUT;PL	N
σύντομο	ショート	σύντομο	ショート	N;NOM;NEUT;SG	N
κράτος	都道府県	κράτος	都道府県	N;NOM;NEUT;SG	N
κράτος	状態	κράτος	状態	N;NOM;NEUT;SG	N
στρατό	軍隊	στρατός	軍隊	N;ACC;MASC;SG	N
στρατό	陸軍	στρατός	陸軍	N;ACC;MASC;SG	N
αποτελέσματα	結果	αποτέλεσμα	結果	N;NOM;NEUT;PL	N
σπίτι	自宅	σπίτι	自宅	N;NOM;NEUT;SG	N
σπίτι	ホーム	σπίτι	ホーム	N;NOM;NEUT;SG	N
σπίτι	ハウス	σπίτι	ハウス	N;NOM;NEUT;SG	N
τμήματα	セグメント	τμήμα	セグメント	N;NOM;NEUT;PL	N
τμήματα	学科	τμήμα	学科	N;NOM;NEUT;PL	N
τμήματα	セクション	τμήμα	セクション	N;NOM;NEUT;PL	N
λειτουργία	機能	λειτουργία	機能	N;ACC;FEM;SG	N
λειτουργία	関数	λειτουργία	関数	N;ACC;FEM;SG	N
λειτουργία	モード	λειτουργία	モード	N;ACC;FEM;SG	N
λειτουργία	作戦	λειτουργία	作戦	N;ACC;FEM;SG	N
λειτουργία	オペレーション	λειτουργία	オペレーション	N;ACC;FEM;SG	N
βιβλία	書物	βιβλία	書物	N;NOM;NEUT;PL	N
βιβλία	帳簿	βιβλία	帳簿	N;NOM;NEUT;PL	N
βιβλία	書籍	βιβλία	書籍	N;NOM;NEUT;PL	N
πρωθυπουργός	プレミア	πρωθυπουργός	プレミア	N;NOM;MASC;SG	N
κείμενο	テキスト	κείμενο	テキスト	N;NOM;NEUT;SG	N
γραμμή	直線	γραμμή	直線	N;NOM;FEM;SG	N
γραμμή	ライン	γραμμή	ライン	N;NOM;FEM;SG	N
σχέδιο	プロジェクト	σχέδιο	プロジェクト	N;NOM;NEUT;SG	N
σχέδιο	ドラフト	σχέδιο	ドラフト	N;NOM;NEUT;SG	N
σχέδιο	下書き	σχέδιο	下書き	N;NOM;NEUT;SG	N
σχέδιο	デザイン	σχέδιο	デザイン	N;NOM;NEUT;SG	N
σχέδιο	意匠	σχέδιο	意匠	N;NOM;NEUT;SG	N
σχέδιο	計画	σχέδιο	計画	N;NOM;NEUT;SG	N
σχέδιο	プラン	σχέδιο	プラン	N;NOM;NEUT;SG	N
βουλευτής	会員	βουλευτής	会員	N;NOM;MASC;SG	N
βουλευτής	メンバー	βουλευτής	メンバー	N;NOM;MASC;SG	N
γη	地球	γη	地球	N;NOM;FEM;SG	N
γη	アース	γη	アース	N;NOM;FEM;SG	N
γη	ランド	γη	ランド	N;NOM;FEM;SG	N
γη	土地	γη	土地	N;NOM;FEM;SG	N
χρήστες	ユーザー	χρήστης	ユーザー	N;NOM;MASC;PL	N
χρήστες	ユーザ	χρήστης	ユーザ	N;NOM;MASC;PL	N
ξανά	再び	ξανά	再び	ADV	ADV
χρήστης	ユーザー	χρήστης	ユーザー	N;NOM;MASC;SG	N
χρήστης	ユーザ	χρήστης	ユーザ	N;NOM;MASC;SG	N
καλύτερη	ベター	καλός	ベター	ADJ;NOM;CMPR;FEM;SG	ADJ
χρήστη	ユーザー	χρήστης	ユーザー	N;ACC;NEUT;SG	N
χρήστη	ユーザ	χρήστης	ユーザ	N;ACC;NEUT;SG	N
πληθυσμού	人口	πληθυσμός	人口	N;GEN;MASC;SG	N
εξουσία	権威	εξουσία	権威	N;NOM;FEM;SG	N
εξουσία	権限	εξουσία	権限	N;NOM;FEM;SG	N
εξουσία	職権	εξουσία	職権	N;NOM;FEM;SG	N
εξουσία	権力	εξουσία	権力	N;NOM;FEM;SG	N
εξουσία	パワー	εξουσία	パワー	N;NOM;FEM;SG	N
καλοκαίρι	サマー	καλοκαίρι	サマー	N;NOM;NEUT;SG	N
παράδοση	デリバリー	παράδοση	デリバリー	N;ACC;FEM;SG	N
παράδοση	伝統	παράδοση	伝統	N;ACC;FEM;SG	N
άνδρες	男性	άντρας	男性	N;NOM;MASC;PL	N
άνδρες	メン	άντρας	メン	N;NOM;MASC;PL	N
γυναίκα	女性	γυναίκα	女性	N;NOM;FEM;SG	N
γυναίκα	女性	γυναίκα	女性	N;NOM;FEM;SG	N
περιοδικό	マガジン	περιοδικός	マガジン	N;NOM;NEUT;SG	N
περιοδικό	雑誌	περιοδικός	雑誌	N;NOM;NEUT;SG	N
κατάλογος	ディレクトリ	κατάλογος	ディレクトリ	N;NOM;MASC;SG	N
ακολούθησε	フォロー	ακολουθώ	フォロー	V;PFV;IND;SG;3;PST;FIN;ACT	V
γλώσσες	言語	γλώσσα	言語	N;NOM;FEM;PL	N
χρώμα	カラー	χρώμα	カラー	N;NOM;NEUT;SG	N
χρώμα	カラー	χρώμα	カラー	N;NOM;NEUT;SG	N
γυναίκες	女性	γυναίκα	女性	N;NOM;FEM;PL	N
μονή	修道	μονή	修道	N;NOM;FEM;SG	N
μονή	僧院	μονή	僧院	N;NOM;FEM;SG	N
μονή	修道	μονή	修道	N;NOM;FEM;SG	N
πρότυπα	テンプレート	πρότυπο	テンプレート	N;NOM;NEUT;PL	N
πρότυπα	基準	πρότυπο	基準	N;NOM;NEUT;PL	N
πρότυπα	規格	πρότυπο	規格	N;NOM;NEUT;PL	N
δημιουργήθηκε	作成	δημιουργώ	作成	V;PFV;IND;SG;3;PST;FIN;PASS	V
σχέσεις	リレーション	σχέση	リレーション	N;NOM;FEM;PL	N
σχέσεις	リレーション	σχέση	リレーション	N;NOM;FEM;PL	N
σχέσεις	関係	σχέση	関係	N;NOM;FEM;PL	N
εμφάνιση	ショー	εμφάνιση	ショー	N;ACC;FEM;SG	N
εμφάνιση	ディスプレイ	εμφάνιση	ディスプレイ	N;ACC;FEM;SG	N
αυτοκρατορία	帝国	αυτοκρατορία	帝国	N;NOM;FEM;SG	N
αυτοκρατορία	帝政	αυτοκρατορία	帝政	N;NOM;FEM;SG	N
ώρες	時間	ώρα	時間	N;NOM;FEM;PL	N
συνθήκες	条約	συνθήκη	条約	N;NOM;FEM;PL	N
συνθήκες	条件	συνθήκη	条件	N;NOM;FEM;PL	N
συνθήκες	状況	συνθήκη	状況	N;NOM;FEM;PL	N
συνθήκες	事情	συνθήκη	事情	N;NOM;FEM;PL	N
συνθήκες	情状	συνθήκη	情状	N;NOM;FEM;PL	N
σχολείο	学校	σχολείο	学校	N;NOM;NEUT;SG	N
σχολείο	スクール	σχολείο	スクール	N;NOM;NEUT;SG	N
ειδικά	特に	ειδικά	特に	ADV	ADV
υλικό	素材	υλικό	素材	N;NOM;NEUT;SG	N
υλικό	材料	υλικό	材料	N;NOM;NEUT;SG	N
υλικό	マテリアル	υλικό	マテリアル	N;NOM;NEUT;SG	N
επιτροπή	手数	επιτροπή	手数	N;NOM;FEM;SG	N
επιτροπή	コミッション	επιτροπή	コミッション	N;NOM;FEM;SG	N
άνθρωποι	ヒト	άνθρωπος	ヒト	N;NOM;MASC;PL	N
άνθρωποι	ピープル	άνθρωπος	ピープル	N;NOM;MASC;PL	N
αρχηγός	リーダー	αρχηγός	リーダー	N;NOM;MASC;SG	N
αυτοκράτορα	皇帝	αυτοκράτορα	皇帝	N;ACC;MASC;SG	N
αυτοκράτορα	天皇	αυτοκράτορα	天皇	N;ACC;MASC;SG	N
αγορά	マーケット	αγορά	マーケット	N;ACC;FEM;SG	N
αγορά	マーケット	αγορά	マーケット	N;ACC;FEM;SG	N
αγορά	市場	αγορά	市場	N;ACC;FEM;SG	N
αγορά	マーケット	αγορά	マーケット	N;ACC;FEM;SG	N
μέρες	日数	μέρα	日数	N;NOM;FEM;PL	N
ποσοστό	割合	ποσοστό	割合	N;NOM;NEUT;SG	N
ποσοστό	パーセンテージ	ποσοστό	パーセンテージ	N;NOM;NEUT;SG	N
ποσοστό	パーセント	ποσοστό	パーセント	N;NOM;NEUT;SG	N
ποσοστό	レート	ποσοστό	レート	N;NOM;NEUT;SG	N
καθηγητής	講師	καθηγητής	講師	N;NOM;MASC;SG	N
καθηγητής	教授	καθηγητής	教授	N;NOM;MASC;SG	N
καθηγητής	教員	καθηγητής	教員	N;NOM;MASC;SG	N
καθηγητής	教師	καθηγητής	教師	N;NOM;MASC;SG	N
καθηγητής	先生	καθηγητής	先生	N;NOM;MASC;SG	N
μέσο	計器	μέσος	計器	N;ACC;NEUT;SG	N
μέσο	道具	μέσος	道具	N;ACC;NEUT;SG	N
μέσο	楽器	μέσος	楽器	N;ACC;NEUT;SG	N
μέσο	ミディアム	μέσος	ミディアム	N;ACC;NEUT;SG	N
μέσο	メディア	μέσος	メディア	N;ACC;NEUT;SG	N
συνέχισε	続行	συνεχίζω	続行	V;PFV;IND;SG;3;PST;FIN;ACT	V
συνέχισε	続ける	συνεχίζω	続ける	V;PFV;IND;SG;3;PST;FIN;ACT	V
σταθμός	ステーション	σταθμός	ステーション	N;NOM;MASC;SG	N
έρευνα	捜査	έρευνα	捜査	N;NOM;FEM;SG	N
έρευνα	アンケート	έρευνα	アンケート	N;NOM;FEM;SG	N
έννοια	概念	έννοια	概念	N;NOM;FEM;SG	N
έννοια	コンセプト	έννοια	コンセプト	N;NOM;FEM;SG	N
χαρακτήρα	文字	χαρακτήρας	文字	N;ACC;MASC;SG	N
χαρακτήρα	性格	χαρακτήρας	性格	N;ACC;MASC;SG	N
χαρακτήρα	キャラクター	χαρακτήρας	キャラクター	N;ACC;MASC;SG	N
δυνατότητα	可能性	δυνατότητα	可能性	N;ACC;FEM;SG	N
θερμοκρασία	気温	θερμοκρασία	気温	N;NOM;FEM;SG	N
θερμοκρασία	温度	θερμοκρασία	温度	N;NOM;FEM;SG	N
οργάνωση	団体	οργάνωση	団体	N;NOM;FEM;SG	N
οργάνωση	組織	οργάνωση	組織	N;NOM;FEM;SG	N
οργάνωση	組織	οργάνωση	組織	N;NOM;FEM;SG	N
όμιλος	集団	όμιλος	集団	N;NOM;MASC;SG	N
όμιλος	グループ	όμιλος	グループ	N;NOM;MASC;SG	N
επιφάνεια	表面	επιφάνεια	表面	N;NOM;FEM;SG	N
επιφάνεια	曲面	επιφάνεια	曲面	N;NOM;FEM;SG	N
κορυφή	上部	κορυφή	上部	N;ACC;FEM;SG	N
κορυφή	トップ	κορυφή	トップ	N;ACC;FEM;SG	N
κορυφή	山頂	κορυφή	山頂	N;ACC;FEM;SG	N
κορυφή	ピーク	κορυφή	ピーク	N;ACC;FEM;SG	N
βιβλιοθήκη	図書館	βιβλιοθήκη	図書館	N;NOM;FEM;SG	N
βιβλιοθήκη	ライブラリ	βιβλιοθήκη	ライブラリ	N;NOM;FEM;SG	N
λόγους	理由	λόγος	理由	N;ACC;MASC;PL	N
σημαία	国旗	σημαία	国旗	N;NOM;FEM;SG	N
δεδομένων	データ	δεδομένο	データ	N;GEN;NEUT;PL	N
ενδιαφέρον	興味	ενδιαφέρον	興味	N;NOM;NEUT;SG	N
πέρασε	合格	περνώ	合格	V;PFV;IND;SG;3;PST;FIN;ACT	V
διοίκηση	コマンド	διοίκηση	コマンド	N;ACC;FEM;SG	N
διοίκηση	マネジメント	διοίκηση	マネジメント	N;ACC;FEM;SG	N
διοίκηση	マネージメント	διοίκηση	マネージメント	N;ACC;FEM;SG	N
εφαρμογή	アプリ	εφαρμογή	アプリ	N;NOM;FEM;SG	N
εφαρμογή	アプリケーション	εφαρμογή	アプリケーション	N;NOM;FEM;SG	N
σύζυγος	主人	σύζυγος	主人	N;NOM;MASC;SG	N
βραβεία	懸賞	βραβείο	懸賞	N;NOM;NEUT;PL	N
βραβεία	賞品	βραβείο	賞品	N;NOM;NEUT;PL	N
μέρη	パーツ	μέρος	パーツ	N;NOM;NEUT;PL	N
μέρη	部品	μέρος	部品	N;NOM;NEUT;PL	N
μέρη	場所	μέρος	場所	N;NOM;NEUT;PL	N
μέρη	スポット	μέρος	スポット	N;NOM;NEUT;PL	N
μέρη	当事	μέρος	当事	N;NOM;NEUT;PL	N
μέρη	パーティ	μέρος	パーティ	N;NOM;NEUT;PL	N
μέρη	パーティー	μέρος	パーティー	N;NOM;NEUT;PL	N
λόγος	理由	λόγος	理由	N;NOM;MASC;SG	N
λόγος	理性	λόγος	理性	N;NOM;MASC;SG	N
λόγος	音声	λόγος	音声	N;NOM;MASC;SG	N
λόγος	スピーチ	λόγος	スピーチ	N;NOM;MASC;SG	N
παιχνίδι	ゲーム	παιχνίδι	ゲーム	N;NOM;NEUT;SG	N
παιχνίδι	おもちゃ	παιχνίδι	おもちゃ	N;NOM;NEUT;SG	N
διοργάνωση	組織	διοργάνωση	組織	N;NOM;FEM;SG	N
σχήμα	図形	σχήμα	図形	N;NOM;NEUT;SG	N
σχήμα	形状	σχήμα	形状	N;NOM;NEUT;SG	N
σχήμα	シェイプ	σχήμα	シェイプ	N;NOM;NEUT;SG	N
σχήμα	フィギュア	σχήμα	フィギュア	N;NOM;NEUT;SG	N
φεστιβάλ	フェスティバル	φεστιβάλ	フェスティバル	N;NOM;NEUT;SG	N
φεστιβάλ	祭事	φεστιβάλ	祭事	N;NOM;NEUT;SG	N
φεστιβάλ	祭り	φεστιβάλ	祭り	N;NOM;NEUT;SG	N
φεστιβάλ	お	φεστιβάλ	お	N;NOM;NEUT;SG	N
φεστιβάλ	祭事	φεστιβάλ	祭事	N;NOM;NEUT;SG	N
φεστιβάλ	祭り	φεστιβάλ	祭り	N;NOM;NEUT;SG	N
ονόματα	名前	όνομα	名前	N;NOM;NEUT;PL	N
ονόματα	名称	όνομα	名称	N;NOM;NEUT;PL	N
επιχείρηση	作戦	επιχείρηση	作戦	N;ACC;FEM;SG	N
επιχείρηση	オペレーション	επιχείρηση	オペレーション	N;ACC;FEM;SG	N
επιχείρηση	企業	επιχείρηση	企業	N;ACC;FEM;SG	N
αποφάσισε	決める	αποφασίζω	決める	V;PFV;IND;SG;3;PST;FIN;ACT	V
συνθήκη	条約	συνθήκη	条約	N;NOM;FEM;SG	N
πρόσωπο	人物	πρόσωπο	人物	N;NOM;NEUT;SG	N
πρόσωπο	フェイス	πρόσωπο	フェイス	N;NOM;NEUT;SG	N
κοινότητας	コミュニティ	κοινότητα	コミュニティ	N;GEN;FEM;SG	N
κίνηση	モーション	κίνηση	モーション	N;ACC;FEM;SG	N
κίνηση	ムーブ	κίνηση	ムーブ	N;ACC;FEM;SG	N
κίνηση	トラフィック	κίνηση	トラフィック	N;ACC;FEM;SG	N
κίνηση	交通	κίνηση	交通	N;ACC;FEM;SG	N
κίνηση	ムーブメント	κίνηση	ムーブメント	N;ACC;FEM;SG	N
κίνηση	楽章	κίνηση	楽章	N;ACC;FEM;SG	N
μέρα	一日	μέρα	一日	N;ACC;FEM;SG	N
κομμάτι	ピース	κομμάτι	ピース	N;NOM;NEUT;SG	N
ώρα	タイム	ώρα	タイム	N;ACC;FEM;SG	N
ώρα	時間	ώρα	時間	N;ACC;FEM;SG	N
μεγάλα	大きい	μεγάλος	大きい	ADJ;NOM;NEUT;PL	ADJ
μεγάλα	大きな	μεγάλος	大きな	ADJ;NOM;NEUT;PL	ADJ
μεγάλα	大きい	μεγάλος	大きい	ADJ;NOM;NEUT;PL	ADJ
συγγραφείς	作家	σύγγραφη	作家	N;NOM;MASC;PL	N
συγγραφείς	作家	σύγγραφη	作家	N;NOM;MASC;PL	N
συγγραφείς	著者	σύγγραφη	著者	N;NOM;MASC;PL	N
συγγραφείς	作者	σύγγραφη	作者	N;NOM;MASC;PL	N
πλοία	ボート	πλοίο	ボート	N;NOM;NEUT;PL	N
πλοία	艦船	πλοίο	艦船	N;NOM;NEUT;PL	N
πλοία	船舶	πλοίο	船舶	N;NOM;NEUT;PL	N
συστήματα	システム	σύστημα	システム	N;NOM;NEUT;PL	N
συστήματα	システムズ	σύστημα	システムズ	N;NOM;NEUT;PL	N
σημεία	ポイント	σημείο	ポイント	N;NOM;NEUT;PL	N
αλλαγή	チェンジ	αλλαγή	チェンジ	N;ACC;FEM;SG	N
χαρακτηριστικό	特徴	χαρακτηριστικός	特徴	N;NOM;NEUT;SG	N
