甲殼	äyriäiset	甲殼	äyriäinen	N	N;NOM;PL
天國	taivaaseen	天國	taivas	N	N;IN+ALL;SG
天國	taivas	天國	taivas	N	N;NOM;SG
天國	taivaan	天國	taivas	N	N;GEN;SG
喝酒	juo	喝酒	juoda	V	V;IMP;SG;2;FIN;ACT
喝酒	juoda	喝酒	juoda	V	V;SG;NFIN;ACT
處置	hävitä	處置	hävitä	V	V;SG;NFIN;ACT
警探	etsivä	警探	etsivä	N	N;NOM;SG
草稿	luonnos	草稿	luonnos	N	N;NOM;SG
草稿	luonnosta	草稿	luonnos	N	N;IN+ABL;SG
草稿	luonnokset	草稿	luonnos	N	N;NOM;PL
量度	mittaus	量度	mittaus	N	N;NOM;SG
量度	mittaaminen	量度	mittaaminen	N	N;NOM;SG
量度	mitta	量度	mitta	N	N;NOM;SG
量度	toimenpide	量度	toimen#pide	N	N;NOM;SG
量度	toimenpiteen	量度	toimen#pide	N	N;GEN;SG
獵戶	orion	獵戶	orion	N	N;NOM;SG
寓言	vertauskuva	寓言	vertaus#kuva	N	N;NOM;SG
寓言	vertaus	寓言	vertaus	N	N;NOM;SG
竿	tanko	竿	tanko	N	N;NOM;SG
竿	pole	竿	pole	N	N;NOM;SG
變異	mutantti	變異	mutantti	N	N;NOM;SG
變異	vaihtelu	變異	vaihtelu	N	N;NOM;SG
變異	muutokset	變異	muutos	N	N;NOM;PL
變異	vaihtelut	變異	vaihtelu	N	N;NOM;PL
變異	mutaatio	變異	mutaatio	N	N;NOM;SG
變異	vaihtelu	變異	vaihtelu	N	N;NOM;SG
變異	vaihtelua	變異	vaihtelu	N	N;PRT;SG
欄位	kenttä	欄位	kenttä	N	N;NOM;SG
欄位	kenttää	欄位	kenttä	N	N;PRT;SG
欄位	kentän	欄位	kenttä	N	N;GEN;SG
欄位	fields	欄位	fields	N	N;NOM;SG
欄位	kentät	欄位	kenttä	N	N;NOM;PL
欄位	kenttiä	欄位	kentti	N	N;PRT;PL
領事	konsulaatti	領事	konsulaatti	N	N;NOM;SG
曆	kalenteri	曆	kalenteri	N	N;NOM;SG
曆	kalenterin	曆	kalenteri	N	N;GEN;SG
曆	kalenteriin	曆	kalenteri	N	N;IN+ALL;SG
饒舌	rap	饒舌	rap	N	N;NOM;SG
忽視	ohita	忽視	ohittaa	V	V;IMP;SG;2;FIN;ACT
忽視	huomioimatta	忽視	huomio	V	V;PRIV;SG;NFIN;ACT
特使	lähettiläs	特使	lähettiläs	N	N;NOM;SG
特使	lähettiläiden	特使	lähettilä	N	N;GEN;PL
應變	rasittaa	應變	rasittaa	V	V;IND;SG;3;PRS;FIN;ACT
誓言	vala	誓言	vala	N	N;NOM;SG
誓言	valan	誓言	valan	N	N;GEN;SG
誓言	vala	誓言	vala	N	N;NOM;SG
顆	hiukkaset	顆	hiukkanen	N	N;NOM;PL
顆	hiukkasia	顆	hiukkanen	N	N;PRT;PL
顆	hiukkaset	顆	hiukkanen	N	N;NOM;PL
顆	hiukkasten	顆	hiukkanen	N	N;GEN;PL
顆	hiukkasten	顆	hiukkanen	N	N;GEN;PL
顆	hiukkasten	顆	hiukkanen	N	N;GEN;PL
效用	hyöty	效用	hyöty	N	N;NOM;SG
瀝青	asfaltti	瀝青	asfaltti	N	N;NOM;SG
清單	lista	清單	lista	N	N;NOM;SG
清單	luettelo	清單	luettelo	N	N;NOM;SG
清單	listan	清單	lista	N	N;GEN;SG
清單	listaa	清單	lista	N	N;PRT;SG
清單	luetteloon	清單	luettelo	N	N;IN+ALL;SG
夜	yökerhoja	夜	yö#kerho	N	N;PRT;PL
夜	yökerho	夜	yökerho	N	N;NOM;SG
奶油	voidetta	奶油	voide	N	N;PRT;SG
奶油	kerma	奶油	kerma	N	N;NOM;SG
奶油	kermaa	奶油	kerma	N	N;PRT;SG
奶油	kerman	奶油	kerma	N	N;GEN;SG
家庭	kotiopettajatar	家庭	koti#opettaja#tarm	N	N;NOM;SG
審訊	kuulustelu	審訊	kuulustelu	N	N;NOM;SG
審訊	oikeudenkäyntiä	審訊	oikeuden#käynti	N	N;PRT;SG
審訊	oikeudenkäynnin	審訊	oikeuden#käynti	N	N;GEN;SG
審訊	oikeudenkäynti	審訊	oikeuden#käynti	N	N;NOM;SG
萃取	pura	萃取	pura	V	V;IMP;SG;2;FIN;ACT
填補	täyttää	填補	täyttää	V	V;SG;NFIN;ACT
填補	täytä	填補	täyttää	V	V;IMP;SG;2;FIN;ACT
填補	täyttää	填補	täyttää	V	V;SG;NFIN;ACT
木偶	nuket	木偶	nukke	N	N;NOM;PL
木偶	nukkeja	木偶	nukki	N	N;PRT;PL
木偶	nukke	木偶	nukke	N	N;NOM;SG
政令	asetus	政令	asetus	N	N;NOM;SG
政令	asetus	政令	asetus	N	N;NOM;SG
政令	määräys	政令	määräys	N	N;NOM;SG
政令	säädös	政令	säädös	N	N;NOM;SG
甄選	valikoima	甄選	valikoima	N	N;NOM;SG
甄選	valinta	甄選	valinta	N	N;NOM;SG
困惑	hämmentynyt	困惑	hämmentyä	V	V;NOM;SG;V.PTCP;ACT
困惑	hämmentävä	困惑	hämmentävä	V	V;NOM;SG;V.PTCP;ACT
困惑	hämmentävää	困惑	hämmentää	V	V;PRT;SG;V.PTCP;ACT
困惑	hämmentää	困惑	hämmentää	V	V;IND;SG;3;PRS;FIN;ACT
營地	leiri	營地	leiri	N	N;NOM;SG
營地	leirin	營地	leiri	N	N;GEN;SG
營地	camp	營地	camp	N	N;NOM;SG
營地	leirillä	營地	leiri	N	N;AT+ESS
;SG
營地	leirit	營地	leiri	N	N;NOM;PL
透鏡	linssin	透鏡	linssi	N	N;GEN;SG
透鏡	linssi	透鏡	linssi	N	N;NOM;SG
背包	reppu	背包	reppu	N	N;NOM;SG
樂天	lotte	樂天	lotte	N	N;NOM;SG
素	luonnokset	素	luonnos	N	N;NOM;PL
素	luonnoksia	素	luonnos	N	N;PRT;PL
素	piirrokset	素	piirros	N	N;NOM;PL
素	luonnos	素	luonnos	N	N;NOM;SG
素	piirros	素	piirros	N	N;NOM;SG
舅舅	setä	舅舅	setä	N	N;NOM;SG
舅舅	eno	舅舅	eno	N	N;NOM;SG
融化	sulavat	融化	sulaa	V	V;IND;PL;3;PRS;FIN;ACT
融化	sulaa	融化	sulaa	V	V;IND;SG;2;PRS;FIN;ACT
融化	sulanut	融化	sulaa	V	V;NOM;SG;V.PTCP;ACT
融化	suli	融化	suli	V	V;IND;SG;3;PST;FIN;ACT
融化	sula	融化	sula	V	V;IMP;SG;2;FIN;ACT
融化	sulattaa	融化	sulattaa	V	V;IND;SG;PRS;FIN;ACT
融化	sulaa	融化	sulaa	V	V;IND;SG;2;PRS;FIN;ACT
舉重	painonnosto	舉重	painon#nosto	N	N;NOM;SG
邂逅	kohtaaminen	邂逅	kohtaaminen	N	N;NOM;SG
邂逅	kohtaamista	邂逅	kohdaaminen	N	N;PRT;SG
赤字	vaje	赤字	vaje	N	N;NOM;SG
赤字	alijäämä	赤字	alijä	N	N;NOM;SG
現況	status	現況	status	N	N;NOM;SG
現況	asema	現況	asema	N	N;NOM;SG
現況	tila	現況	tila	N	N;NOM;SG
現況	tilanne	現況	tilanne	N	N;NOM;SG
鬍子	viikset	鬍子	viiksi	N	N;NOM;PL
鬍子	viikset	鬍子	viiksi	N	N;NOM;PL
鬍子	parta	鬍子	parta	N	N;NOM;SG
鬍子	partaa	鬍子	partaa	N	N;PRT;SG
鬍子	parran	鬍子	parran	N	N;GEN;SG
油脂	rasva	油脂	rasva	N	N;NOM;SG
油脂	rasvaa	油脂	rasva	N	N;PRT;SG
擠	puristaa	擠	puristaa	V	V;IND;SG;3;PRS;FIN;ACT
強	raiskaus	強	raiskaus	N	N;NOM;SG
棕櫚	kämmenet	棕櫚	kämmenen	N	N;NOM;PL
流星	meteori	流星	meteori	N	N;NOM;SG
秘書	sihteeristö	秘書	sihteeristö	N	N;NOM;SG
點心	välipala	點心	väli#pala	N	N;NOM;SG
點心	välipala	點心	väli#pala	N	N;NOM;SG
梯度	kaltevuus	梯度	kaltevuus	N	N;NOM;SG
梯度	gradientti	梯度	gradientti	N	N;NOM;SG
勒索	kiristää	勒索	kiristää	V	V;IND;SG;3;PRS;FIN;ACT
和睦	harmony	和睦	harmoa	N	N;NOM;SG
突顯	korostaa	突顯	korostaa	V	V;IND;SG;3;PRS;FIN;ACT
突顯	korosta	突顯	korko	V	V;IMP;SG;2;FIN;ACT
突顯	korostaa	突顯	korostaa	V	V;IND;SG;3;PRS;FIN;ACT
突顯	korostetaan	突顯	korostaa	V	V;IND;PRS;FIN;PASS
突顯	korostetaan	突顯	korostaa	V	V;IND;PRS;FIN;PASS
浴室	kylpyhuone	浴室	kylpy#huone	N	N;NOM;SG
浴室	vessa	浴室	vessa	N	N;NOM;SG
僱員	työntekijä	僱員	työ#tekijä	N	N;NOM;SG
僱員	työntekijää	僱員	työ#tekijä	N	N;PRT;SG
僱員	työntekijöitä	僱員	työ#tekijä	N	N;PRT;PL
僱員	työntekijöiden	僱員	työ#tekijä	N	N;GEN;PL
僱員	työntekijät	僱員	työn#tekijä	N	N;NOM;PL
牛角	sarvet	牛角	sarvi	N	N;NOM;PL
牛角	torvi	牛角	torvi	N	N;NOM;SG
牛角	horn	牛角	horn	N	N;NOM;SG
鎂	magnesium	鎂	magnesium	N	N;NOM;SG
行進	marssi	行進	marssia	V	V;IND;SG;3;PST;FIN;ACT
敏捷	ketterä	敏捷	ketterä	ADJ	ADJ;NOM;SG
自豪	ylpeys	自豪	ylpeys	N	N;NOM;SG
自豪	ylpeyttä	自豪	ylpeys	N	N;PRT;SG
天花	katto	天花	katto	N	N;NOM;SG
天花	enimmäismäärä	天花	enimmäis#määrä	N	N;NOM;SG
天花	kattoon	天花	katto	N	N;IN+ALL;SG
致電	soita	致電	soittaa	V	V;IMP;SG;2;FIN;ACT
報仇	kostaa	報仇	kosta	V	V;IND;SG;FIN;ACT
丙酮	asetoni	丙酮	asetoni	N	N;NOM;SG
刑罰	seuraamus	刑罰	seuraamus	N	N;NOM;SG
刑罰	rangaistus	刑罰	rangaistus	N	N;NOM;SG
刑罰	seuraamukset	刑罰	seuraamus	N	N;NOM;PL
刑罰	seuraamuksia	刑罰	seuraamus	N	N;PRT;PL
刑罰	rangaistukset	刑罰	rangaistus	N	N;NOM;PL
刑罰	rangaistuksen	刑罰	rangaistus	N	N;GEN;SG
刑罰	rangaistusta	刑罰	rangaistus	N	N;PRT;SG
刑罰	rangaistus	刑罰	rangaistus	N	N;NOM;SG
債券	bondin	債券	bond	N	N;GEN;SG
債券	side	債券	side	N	N;NOM;SG
債券	bond	債券	bond	N	N;NOM;SG
山洞	luola	山洞	luola	N	N;NOM;SG
山洞	luolia	山洞	luola	N	N;PRT;PL
中	välittäjät	中	välittäjä	N	N;NOM;PL
中	välittäjä	中	välittäjä	N	N;NOM;SG
中	välittäjän	中	välittäjä	N	N;GEN;SG
中	välittäjä	中	välittäjä	N	N;NOM;SG
中	välittäjän	中	välittäjä	N	N;GEN;SG
藝術	taide	藝術	taide	N	N;NOM;SG
藝術	taidetta	藝術	taide	N	N;PRT;SG
藝術	taidetta	藝術	taide	N	N;PRT;SG
藝術	taideteos	藝術	taide#teos	N	N;NOM;SG
頭盔	kypärä	頭盔	kypärä	N	N;NOM;SG
頭盔	kypärää	頭盔	kypärä	N	N;PRT;SG
頭盔	kypärät	頭盔	kypärä	N	N;NOM;PL
異形	muukalainen	異形	muukalainen	N	N;NOM;SG
異形	avaruusolento	異形	avaruus#olento	N	N;NOM;SG
異形	muukalaisten	異形	muukalainen	N	N;GEN;PL
異形	muukalaisia	異形	muukalainen	N	N;PRT;PL
異形	muukalaiset	異形	muukalainen	N	N;NOM;PL
畫廊	gallerioita	畫廊	gallerio	N	N;PRT;PL
畫廊	galleriassa	畫廊	galleria	N	N;IN+ESS;SG
畫廊	gallerian	畫廊	galleria	N	N;GEN;SG
畫廊	galleria	畫廊	galleri	N	N;PRT;SG
耕作	maatalouden	耕作	maa#talous	N	N;GEN;SG
籃	korin	籃	kori	N	N;GEN;SG
籃	kori	籃	kori	N	N;NOM;SG
籃	koriin	籃	kori	N	N;IN+ALL;SG
籃	koria	籃	kori	N	N;PRT;SG
籃	koreja	籃	kori	N	N;PRT;PL
稅務	verotuksen	稅務	verotus	N	N;GEN;SG
稅務	verotusta	稅務	verotus	N	N;PRT;SG
稅務	verotus	稅務	verotus	N	N;NOM;SG
稅務	verot	稅務	vero	N	N;NOM;PL
稅務	veroja	稅務	vero	N	N;PRT;PL
稅務	verotus	稅務	verotus	N	N;NOM;SG
稅務	vero	稅務	vero	N	N;NOM;SG
稅務	verot	稅務	vero	N	N;NOM;PL
稅務	veroja	稅務	vero	N	N;PRT;PL
稅務	verot	稅務	vero	N	N;NOM;PL
西瓜	vesimeloni	西瓜	vesi#melo	N	N;NOM;SG
印章	leima	印章	leima	N	N;NOM;SG
印章	sinetti	印章	sinetti	N	N;NOM;SG
印章	sinetin	印章	sinettää	N	N;GEN;SG
丸子	munat	丸子	muna	N	N;NOM;PL
丸子	palloja	丸子	pallo	N	N;PRT;PL
丸子	pallot	丸子	pallo	N	N;NOM;PL
丸子	munaa	丸子	muna	N	N;PRT;SG
永生	kuolemattomuus	永生	kuolemattomuus	N	N;NOM;SG
迷信	taikauskoa	迷信	taikaus	N	N;PRT;SG
負荷	lataa	負荷	lata	V	V;IMP;SG;2;FIN;ACT
槍手	ampujat	槍手	ampuja	N	N;NOM;PL
槍手	ampujia	槍手	ampuja	N	N;PRT;PL
嘴	suun	嘴	suu	N	N;GEN;SG
嘴	suu	嘴	suu	N	N;NOM;SG
威士忌	viskiä	威士忌	viski	N	N;PRT;SG
威士忌	viskin	威士忌	viskin	N	N;GEN;SG
威士忌	viski	威士忌	viski	N	N;NOM;SG
威士忌	viskiä	威士忌	viski	N	N;PRT;SG
威士忌	viskin	威士忌	viskin	N	N;GEN;SG
威士忌	viski	威士忌	viski	N	N;NOM;SG
傘兵	laskuvarjojoukot	傘兵	lasku#varjo#joukko	N	N;NOM;PL
熱火	lämpöä	熱火	lämpö	N	N;PRT;SG
熱火	kuumuus	熱火	kuumuus	N	N;NOM;SG
熱火	lämpö	熱火	lämpö	N	N;NOM;SG
熱火	helle	熱火	hälle	N	N;NOM;SG
土豆	perunat	土豆	peruna	N	N;NOM;PL
土豆	perunoita	土豆	peruna	N	N;PRT;PL
土豆	perunaa	土豆	peruna	N	N;PRT;SG
土豆	peruna	土豆	peruna	N	N;NOM;SG
土豆	perunat	土豆	peruna	N	N;NOM;PL
土豆	perunan	土豆	peruna	N	N;GEN;SG
土豆	perunaa	土豆	peruna	N	N;PRT;SG
土豆	peruna	土豆	peruna	N	N;NOM;SG
塗鴉	graffiti	塗鴉	graffiti	N	N;NOM;SG
蜱	rasti	蜱	rasti	N	N;NOM;SG
重量	raskaansarjan	重量	raskaan#sarja	N	N;GEN;SG
彈簧	kevättä	彈簧	kevät	N	N;PRT;SG
彈簧	kevään	彈簧	kevät	N	N;GEN;SG
彈簧	kevät	彈簧	kevät	N	N;NOM;SG
豬肉	sianliha	豬肉	sian#liha	N	N;NOM;SG
豬肉	porsas	豬肉	porsas	N	N;NOM;SG
狹義	rajaa	狹義	raja	N	N;PRT;SG
中風	aivohalvaus	中風	aivo#halvaus	N	N;NOM;SG
崇高	jalo	崇高	jalo	N	N;NOM;SG
崇高	jaloa	崇高	jalo	N	N;PRT;SG
飛躍	harppaus	飛躍	harppaus	N	N;NOM;SG
均勻	yhdenmukainen	均勻	yhdenmukainen	ADJ	ADJ;NOM;SG
遺忘	unohtaa	遺忘	unohtaa	V	V;IND;SG;PRS;FIN;ACT
遺忘	unohdettu	遺忘	unohtaa	V	V;NOM;SG;V.PTCP;PASS
遺忘	unohtanut	遺忘	unohtaa	V	V;NOM;SG;V.PTCP;ACT
遺忘	unohtunut	遺忘	unohtua	V	V;NOM;SG;V.PTCP;ACT
歌舞	kabuki	歌舞	kabuki	N	N;NOM;SG
控制	hallitse	控制	hallita	V	V;IMP;SG;2;FIN;ACT
錘	vasara	錘	vasara	N	N;NOM;SG
錘	vasaran	錘	vasara	N	N;GEN;SG
篩選	suodattimen	篩選	suodatin	N	N;GEN;SG
篩選	suodatin	篩選	suodattaa	N	N;NOM;SG
篩選	suodatus	篩選	suodatus	N	N;NOM;SG
篩選	seulonta	篩選	seulonta	N	N;NOM;SG
篩選	suodattimet	篩選	suodatin	N	N;NOM;PL
篩選	suodattimia	篩選	suodatin	N	N;PRT;PL
香草	vanilja	香草	vanilja	N	N;NOM;SG
博覽	expo	博覽	expo	N	N;NOM;SG
噴泉	suihkulähde	噴泉	suihku#lähte	N	N;NOM;SG
噴泉	suihkulähteitä	噴泉	suihku#lähde	N	N;PRT;PL
裸露	alastomuutta	裸露	alastomuus	N	N;PRT;SG
絕地	jedi	絕地	jedi	N	N;NOM;SG
絕地	jedit	絕地	jedi	N	N;NOM;PL
預估	ennustettu	預估	ennustaa	V	V;NOM;SG;V.PTCP;PASS
預估	arvioi	預估	arvioida	V	V;IND;SG;3;PRS;FIN;ACT
預估	arvioidut	預估	arvioida	V	V;NOM;PL;V.PTCP;PASS
預估	arvioitu	預估	arvioida	V	V;NOM;SG;V.PTCP;PASS
桿菌	bacillus	桿菌	bacillus	N	N;NOM;SG
盲人	sokeita	盲人	sokea	N	N;PRT;PL
鉀	kaliumia	鉀	kaliumi	N	N;PRT;SG
火藥	ruutia	火藥	ruuti	N	N;PRT;SG
火藥	jauhe	火藥	jauhe	N	N;NOM;SG
遺失	menettänyt	遺失	menettää	V	V;NOM;SG;V.PTCP;ACT
遺失	kadonnut	遺失	kadota	V	V;NOM;SG;V.PTCP;ACT
遺失	hävisi	遺失	hävitä	V	V;IND;SG;3;PST;FIN;ACT
遺失	hävinnyt	遺失	hävitä	V	V;NOM;SG;V.PTCP;ACT
遺失	menetetty	遺失	menettää	V	V;NOM;SG;V.PTCP;PASS
遺失	kadonnut	遺失	kadota	V	V;NOM;SG;V.PTCP;ACT
遺失	puuttuu	遺失	puuttua	V	V;IND;SG;3;PRS;FIN;ACT
遺失	puuttuvat	遺失	puuttua	V	V;PL;3;FIN;ACT
心智	henkistä	心智	henkinen	N	N;PRT;SG
羊毛	talja	羊毛	talja	N	N;NOM;SG
羊毛	villa	羊毛	villa	N	N;NOM;SG
羊毛	villaa	羊毛	villa	N	N;PRT;SG
毒蛇	kyy	毒蛇	kyydä	N	N;NOM;SG
毒蛇	viper	毒蛇	viper	N	N;NOM;SG
泥土	maaperän	泥土	maa#perä	N	N;GEN;SG
泥土	maaperä	泥土	maaperä	N	N;NOM;SG
泥土	likaa	泥土	likaa	N	N;PRT;SG
泥土	multaa	泥土	multa	N	N;PRT;SG
價值	arvot	價值	arvo	N	N;NOM;PL
價值	arvoja	價值	arvo	N	N;PRT;PL
畫像	muotokuva	畫像	muoto#kuva	N	N;NOM;SG
畫像	muotokuvia	畫像	muoto#kuva	N	N;PRT;PL
園藝	puutarhanhoito	園藝	puu#tarha#hoito	N	N;NOM;SG
園藝	puutarha	園藝	puu#tarha	N	N;NOM;SG
幻象	näyt	幻象	näyttää	N	N;NOM;PL
幻象	näkyjä	幻象	näkyjä	N	N;PRT;PL
幻象	mirage	幻象	mirage	N	N;NOM;SG
信使	messenger	信使	messenger	N	N;NOM;SG
信使	messengerin	信使	messengeri	N	N;GEN;SG
信使	kuriiri	信使	kuriiri	N	N;NOM;SG
監測	valvo	監測	valvo	V	V;IMP;SG;2;FIN;ACT
監測	valvoa	監測	valvoa	V	V;SG;NFIN;ACT
羽球	sulkapallo	羽球	sulka#pallo	N	N;NOM;SG
鴞	pöllö	鴞	pöllö	N	N;NOM;SG
絲帶	nauhat	絲帶	nauha	N	N;NOM;PL
絲帶	nauhoja	絲帶	nauha	N	N;PRT;PL
絲帶	nauha	絲帶	nauha	N	N;NOM;SG
戶籍	kotipaikka	戶籍	koti#paikka	N	N;NOM;SG
限期	määräaika	限期	määrä#aika	N	N;NOM;SG
限期	määräaikaa	限期	määrä#aika	N	N;PRT;SG
限期	aikaraja	限期	aika#raja	N	N;NOM;SG
名流	julkkis	名流	julkkis	N	N;NOM;SG
盔甲	haarniska	盔甲	haarniska	N	N;NOM;SG
盔甲	haarniska	盔甲	haarniska	N	N;NOM;SG
太監	eunukki	太監	eunukki	N	N;NOM;SG
鈦	titaania	鈦	titaani	N	N;PRT;SG
斷裂	murtunut	斷裂	murtua	V	V;NOM;SG;V.PTCP;ACT
簡訊	sms	簡訊	sms	N	N;NOM;SG
簡訊	tekstiviestillä	簡訊	teksti#viesti	N	N;AT+ESS
;SG
簡訊	tekstiviesti	簡訊	tekstiviesti	N	N;NOM;SG
釘	naulan	釘	naulaa	N	N;GEN;SG
釘	naula	釘	naula	N	N;NOM;SG
釘	kynsi	釘	kyntä	N	N;NOM;SG
延後	lykätä	延後	lykätä	V	V;SG;NFIN;ACT
水管	putket	水管	putki	N	N;NOM;PL
水管	putkia	水管	putki	N	N;PRT;PL
脖子	kaulan	脖子	kaula	N	N;GEN;SG
脖子	niskan	脖子	niska	N	N;GEN;SG
脖子	niska	脖子	niska	N	N;NOM;SG
脖子	kaula	脖子	kaula	N	N;NOM;SG
開車	aja	開車	aja	V	V;IMP;SG;2;FIN;ACT
開車	ajaa	開車	ajaa	V	V;SG;NFIN;ACT
班長	joukkue	班長	joukkue	N	N;NOM;SG
班長	ryhmä	班長	ryhmä	N	N;NOM;SG
沙子	hiekkaa	沙子	hiekka	N	N;PRT;SG
沙子	hiekan	沙子	hiekka	N	N;GEN;SG
沙子	hiekka	沙子	hiekka	N	N;NOM;SG
秋海	begonia	秋海	begonia	N	N;PRT;SG
比對	täsmää	比對	täsmä	V	V;IMP;SG;2;FIN;ACT
比對	täsmää	比對	täsmä	V	V;IMP;SG;2;FIN;ACT
創傷	traumoja	創傷	traumo	N	N;PRT;PL
創傷	trauma	創傷	trauma	N	N;NOM;SG
含義	merkitys	含義	merkitys	N	N;NOM;SG
地毯	matto	地毯	matto	N	N;NOM;SG
地毯	maton	地毯	matto	N	N;GEN;SG
地毯	matto	地毯	matto	N	N;NOM;SG
地毯	mattoa	地毯	matto	N	N;PRT;SG
地毯	maton	地毯	matto	N	N;GEN;SG
營救	pelastaa	營救	pelastaa	V	V;IND;SG;3;PRS;FIN;ACT
冥王	haades	冥王	haades	N	N;NOM;SG
跳板	ponnahduslauta	跳板	ponnahdus#lauta	N	N;NOM;SG
古蘭	koraani	古蘭	kora	N	N;NOM;SG
古蘭	koraani	古蘭	kora	N	N;NOM;SG
護衛	fregatti	護衛	fregatti	N	N;NOM;SG
美德	hyve	美德	hyve	N	N;NOM;SG
美德	hyveitä	美德	hyve	N	N;PRT;PL
教訓	opetus	教訓	opetus	N	N;NOM;SG
教訓	oppitunti	教訓	oppitunti	N	N;NOM;SG
深化	syventää	深化	syventää	V	V;IND;SG;3;PRS;FIN;ACT
男	poikaystävä	男	poika#ystävä	N	N;NOM;SG
男	poikaystävän	男	poika#ystävä	N	N;GEN;SG
男	poikaystävää	男	poika#ystävä	N	N;PRT;SG
橘色	oranssi	橘色	oranssi	N	N;NOM;SG
橘色	appelsiini	橘色	appelsi	N	N;NOM;SG
骨髓	luuydin	骨髓	luuyta	N	N;NOM;SG
租戶	vuokralaiset	租戶	vuokra#lainen	N	N;NOM;PL
租戶	vuokralainen	租戶	vuokralainen	N	N;NOM;SG
暗戀	ihastunut	暗戀	ihastua	V	V;NOM;SG;V.PTCP;ACT
暗戀	murskata	暗戀	murskata	V	V;SG;NFIN;ACT
暗戀	murskaa	暗戀	murska	V	V;IMP;SG;2;FIN;ACT
下雨	sataa	下雨	sataa	N	N;PRT;SG
下雨	sateen	下雨	sade	N	N;GEN;SG
下雨	sataa	下雨	sataa	N	N;PRT;SG
下雨	sade	下雨	sade	N	N;NOM;SG
下雨	sadetta	下雨	sade	N	N;PRT;SG
墳	hauta	墳	hauta	N	N;NOM;SG
墳	hautoja	墳	hauta	N	N;PRT;PL
墳	hautaa	墳	hauta	N	N;PRT;SG
墳	hauta	墳	hauta	N	N;NOM;SG
校正	korjaus	校正	korjaus	N	N;NOM;SG
校正	oikaisu	校正	oikaisu	N	N;NOM;SG
校正	kalibrointi	校正	kalibrointi	N	N;NOM;SG
江河	joen	江河	joki	N	N;GEN;SG
江河	joki	江河	joki	N	N;NOM;SG
石灰	lime	石灰	lime	N	N;NOM;SG
空洞	ontto	空洞	ontto	N	N;NOM;SG
手錶	kello	手錶	kello	N	N;NOM;SG
手錶	kellot	手錶	kello	N	N;NOM;PL
手錶	kelloja	手錶	kello	N	N;PRT;PL
本能	vaistot	本能	vaisto	N	N;NOM;PL
本能	vaisto	本能	vaisto	N	N;NOM;SG
冷凍	jäässä	冷凍	jää	N	N;IN+ESS;SG
冷凍	jäädyttäminen	冷凍	jäädyttäminen	N	N;NOM;SG
冷凍	jäässä	冷凍	jää	N	N;IN+ESS;SG
基石	keystone	基石	keysto	N	N;NOM;SG
基石	kulmakivi	基石	kulma#kivi	N	N;NOM;SG
分居	erotettu	分居	erottaa	V	V;NOM;SG;V.PTCP;PASS
分居	erottaa	分居	erottaa	V	V;IND;SG;3;PRS;FIN;ACT
賺取	tienaa	賺取	tienata	V	V;IMP;SG;2;PRS;FIN;ACT
賺取	ansaita	賺取	ansas	V	V;SG;NFIN;ACT
賺取	ansaitse	賺取	ansaita	V	V;IMP;SG;2;FIN;ACT
賺取	ansaitsi	賺取	ansaita	V	V;IND;SG;3;PST;FIN;ACT
賺取	ansainnut	賺取	ansaita	V	V;NOM;SG;V.PTCP;ACT
賺取	ansaittu	賺取	ansaita	V	V;NOM;SG;V.PTCP;PASS
罪惡	syntiä	罪惡	synti	N	N;PRT;SG
罪惡	synti	罪惡	synti	N	N;NOM;SG
罪惡	synnin	罪惡	syntä	N	N;GEN;SG
罪惡	synnit	罪惡	synti	N	N;NOM;PL
自動	automaattinen	自動	automaattinen	ADJ	ADJ;NOM;SG
品味	maista	品味	maa	N	N;IN+ABL;PL
品味	maku	品味	maku	N	N;NOM;SG
品味	makua	品味	maku	N	N;PRT;SG
爬升	kiivetä	爬升	kiivetä	V	V;SG;NFIN;ACT
挫折	takaiskuja	挫折	takaisku	N	N;PRT;PL
挫折	takaisku	挫折	takaisku	N	N;NOM;SG
挫折	turhautumista	挫折	turhautuminen	N	N;PRT;SG
笑容	hymyä	笑容	hymy	N	N;PRT;SG
笑容	hymy	笑容	hymy	N	N;NOM;SG
技師	teknikko	技師	teknikko	N	N;NOM;SG
內	sisäpuolella	內	sisä#puoli	N	N;AT+ESS
;SG
槭	acer	槭	acer	N	N;NOM;SG
侏儒	kääpiö	侏儒	kääpiö	N	N;NOM;SG
侏儒	kääpiö	侏儒	kääpiö	N	N;NOM;SG
通話	kutsu	通話	kutsu	N	N;NOM;SG
通話	puhelu	通話	puhelu	N	N;NOM;SG
炒作	hype	炒作	hype	N	N;NOM;SG
飢餓	nälänhätä	飢餓	nälän	N	N;NOM;SG
飢餓	nälkään	飢餓	nälkä	N	N;IN+ALL;SG
飢餓	nälkä	飢餓	nälkä	N	N;NOM;SG
飢餓	nälänhätä	飢餓	nälän	N	N;NOM;SG
飢餓	nälkä	飢餓	nälkä	N	N;NOM;SG
飢餓	nälän	飢餓	näli	N	N;GEN;SG
人魚	merenneito	人魚	meren#neito	N	N;NOM;SG
水文	hydrologia	水文	hydrologia	N	N;NOM;SG
批次	eriä	批次	eriä	N	N;PRT;PL
批次	erien	批次	erien	N	N;GEN;PL
批次	erä	批次	erä	N	N;NOM;SG
批次	erän	批次	erä	N	N;GEN;SG
錯過	kaivannut	錯過	kaivata	V	V;NOM;SG;V.PTCP;ACT
