اتھاہ	עמוק	اتھاہ	עמוק		
اِستصلاح	תיקון	اِستصلاح	תיקון	N;NOM;MASC;SG;3	N;MASC;SG
اِستعارتاً	בהשאלה	اِستعارتاً	בהשאלה	ADV	ADV
اِستعارتاً	מטאפורית	اِستعارتاً	מטפורי	ADV	ADV
اِستعارہ	מטפורה	اِستعارہ	מטפורה	N;NOM;MASC;SG;3	N;FEM;SG
اِستعارہ	מטאפורה	اِستعارہ	מטאפורה	N;NOM;MASC;SG;3	N;FEM;SG
اِستعماری	הקולוניאלי	اِستعماری	הקולוניאלי	N;NOM;MASC;SG;3	N
اِستعماریت	קולוניאליזם	اِستعماریت	קולוניאליזם	N;NOM;MASC;SG;3	N;MASC;SG
اِستعمال	מבצע	اِستعمال	מבצע	N;NOM;MASC;SG;3	N;MASC;SG
اِستعمال	יישום	اِستعمال	יישום	N;NOM;MASC;SG;3	N;MASC;SG
اِستعمال	אפליקציה	اِستعمال	אפליקציה	N;NOM;MASC;SG;3	N;FEM;SG
اِستعمال	שימוש	اِستعمال	שימוש	N;NOM;MASC;SG;3	N;MASC;SG
اِستعمال	תעסוקה	اِستعمال	תעסוקה	N;NOM;MASC;SG;3	N;FEM;SG
اِستعمال	שימוש	اِستعمال	שימוש	N;NOM;MASC;SG;3	N;MASC;SG
اِستقرار	אישור	اِستقرار	אישור	N;NOM;MASC;SG;3	N;MASC;SG
اِستقرار	הכרה	اِستقرار	הכרה	N;NOM;MASC;SG;3	N;FEM;SG
اُستُواری	כוח	اُستُواری	כוח	N;NOM;MASC;SG;3	N;MASC;SG
اُستُواری	חוזק	اُستُواری	חזק	N;NOM;MASC;SG;3	N;MASC;SG
اُستُواری	עוצמה	اُستُواری	עוצמה	N;NOM;MASC;SG;3	N;FEM;SG
اُستُواری	נחישות	اُستُواری	נחישות	N;NOM;MASC;SG;3	N;FEM;SG
اُستُواری	יציבות	اُستُواری	יציבות	N;NOM;MASC;SG;3	N;FEM;SG
اسرار	מסתורין	اسرار	מסתורין	N;NOM;MASC;SG;3	N;MASC;SG
اسف	צער	اسف	צער		
اسفار	לחמנייה	اسفار	לחמנייה	N;NOM;MASC;SG;3	N;FEM;SG
اسلحہ	נשק	اسلحہ	נשק	N;NOM;MASC;SG;3	N;MASC;SG
اسلحہ	שריון	اسلحہ	שריון	N;NOM;MASC;SG;3	N;MASC;SG
اسلحہ	שיריון	اسلحہ	שיריון	N;NOM;MASC;SG;3	N;MASC;SG
اسلحہ	נשק	اسلحہ	נשק	N;NOM;MASC;SG;3	N;MASC;SG
اسَم	בשונה	اسَم	בשונה		
اِسم	השם	اِسم	השם		
اسناد	תעודות	سند	תעודה	N;NOM;MASC;PL;3	N;FEM;PL
اسناد	סיבות	سند	סיבה	N;NOM;MASC;PL;3	N;FEM;PL
اِسے	זה	اِسا	זה	PRO;NOM;SG;3	PRO;MASC;SG;3
اُش	אבוי	اُش	אבוי		
اِشارات	סמלים	اِشار	סמל	N;NOM;MASC;PL;3	N;MASC;PL
اِشارات	רמזים	اِشار	רמז	N;NOM;MASC;PL;3	N;MASC;PL
اِشارات	סימנים	اِشار	סימן	N;NOM;MASC;PL;3	N;MASC;PL
اِشارات	שלטים	اِشار	שלט	N;NOM;MASC;PL;3	N;MASC;PL
اِشارات	רמזים	اِشار	רמז	N;NOM;MASC;PL;3	N;MASC;PL
اِشارہ	הסדר	اِشارہ	הסדר	N;NOM;MASC;SG;3	N;MASC;SG
اِشارہ	הזמנה	اِشارہ	הזמנה	N;NOM;MASC;SG;3	N;FEM;SG
اِشارہ	סדר	اِشارہ	סדר	N;NOM;MASC;SG;3	N;MASC;SG
اِشارہ	פקודה	اِشارہ	פקודה	N;NOM;MASC;SG;3	N;FEM;SG
اِشارہ	סימן	اِشارہ	סימן	N;NOM;MASC;SG;3	N;MASC;SG
اِشارہ	הצעה	اِشارہ	הצעה	N;NOM;MASC;SG;3	N;FEM;SG
اِشارہ	אינדיקציה	اِشارہ	אינדיקציה	N;NOM;MASC;SG;3	N;FEM;SG
اِشارہ	פיקוד	اِشارہ	פיקוד	N;NOM;MASC;SG;3	N;MASC;SG
اِشارہ	פקודה	اِشارہ	פקודה	N;NOM;MASC;SG;3	N;FEM;SG
اِشارہ	מפקדה	اِشارہ	מפקדה	N;NOM;MASC;SG;3	N;FEM;SG
اِشارہ	מחווה	اِشارہ	מחווה	N;NOM;MASC;SG;3	N;FEM;SG
اِشارہ	איתות	اِشارہ	איתות	N;NOM;MASC;SG;3	N;FEM;SG
اِشارہ	סמל	اِشارہ	סמל	N;NOM;MASC;SG;3	N;MASC;SG
اِشتراکیت	סוציאליזם	اِشتراکیت	סוציאליזם	N;NOM;MASC;SG;3	N;MASC;SG
اِشتمالیت	קומוניזם	اِشتمالیت	קומוניזם	N;NOM;MASC;SG;3	N;MASC;SG
اشد	חמור	اشد	חמור	N;NOM;MASC;SG;3	N;MASC;SG
اشراف	אריסטוקרט	اشراف	אריסטוקרט	N;NOM;MASC;SG;3	N;MASC;SG
اشعار	פסוקים	اشعار	פסוק	N;NOM;MASC;PL;3	N;MASC;PL
اشکال	גוף	اشکال	גוף	N;NOM;MASC;SG;3	N;MASC;SG
اُشن	הוט	وشن	הוט		
اُشن	חם	وشن	חם		
اشو	סוס	اشو	סוס		
اشہب	אפור	اشہب	אפור		
اشہب	סוס	اشہب	סוס		
اشیا	סחורות	شےء	סחורה	N;NOM;MASC;PL;3	N;FEM;PL
اشیا	דברים	شےء	דבר	N;NOM;MASC;PL;3	N;MASC;PL
اشیا	מאמרים	شےء	מאמר	N;NOM;MASC;PL;3	N;MASC;PL
اشیا	השפעות	شےء	השפעה	N;NOM;MASC;PL;3	N;FEM;PL
اشیا	אפקטים	شےء	אפקט	N;NOM;MASC;PL;3	N;MASC;PL
اصالتاً	בעקרון	اصالتاً	בעקרון	ADV	ADV
اصالتاً	בעיקרון	اصالتاً	בעיקרון	ADV	ADV
اِصطفاف	סיווג	اِصطفاف	סיווג	N;NOM;MASC;SG;3	N;MASC;SG
اِصطلاح	ביטוי	اِصطلاح	ביטוי	N;NOM;MASC;SG;3	N;MASC;SG
اِصطلاح	מינוח	اِصطلاح	מינוח	N;NOM;MASC;SG;3	N;MASC;SG
اصل	נכון	اصل	נכון	ADJ	ADJ;MASC;SG
اصل	טהורה	اصل	טהור	ADJ	ADJ;FEM;SG
اصل	אמיתי	اصل	אמיתי	ADJ	ADJ;MASC;SG
اصل	אמיתיים	اصل	אמיתי	ADJ	ADJ;MASC;PL
اصل	אמיתיות	اصل	אמיתי	ADJ	ADJ;FEM;PL
اصل	סטנדרטי	اصل	סטנדרטי	ADJ	ADJ;MASC;SG
اصل	לגיטימי	اصل	לגיטימי	ADJ	ADJ;MASC;SG
اصل	מקוריות	اصل	מקורי	ADJ	ADJ;FEM;PL
اصل	מקוריים	اصل	מקורי	ADJ	ADJ;MASC;PL
اصل	מקורי	اصل	מקורי	ADJ	ADJ;MASC;SG
اصل	נכון	اصل	נכון	ADJ	ADJ;MASC;SG
اصل	טהורה	اصل	טהור	ADJ	ADJ;FEM;SG
اصل	אמיתי	اصل	אמיתי	ADJ	ADJ;MASC;SG
اصل	אמיתיים	اصل	אמיתי	ADJ	ADJ;MASC;PL
اصل	אמיתיות	اصل	אמיתי	ADJ	ADJ;FEM;PL
اصل	סטנדרטי	اصل	סטנדרטי	ADJ	ADJ;MASC;SG
اصل	לגיטימי	اصل	לגיטימי	ADJ	ADJ;MASC;SG
اصل	מקוריות	اصل	מקורי	ADJ	ADJ;FEM;PL
اصل	מקוריים	اصل	מקורי	ADJ	ADJ;MASC;PL
اصل	מקורי	اصل	מקורי	ADJ	ADJ;MASC;SG
اِصلاح	שיפור	اِصلاح	שיפור	N;NOM;MASC;SG;3	N;MASC;SG
اِصلاح	תיקון	اِصلاح	תיקון	N;NOM;MASC;SG;3	N;MASC;SG
اِصلاح	התאוששות	اِصلاح	התאוששות	N;NOM;MASC;SG;3	N;FEM;SG
اِصلاح	החלמה	اِصلاح	החלמה	N;NOM;MASC;SG;3	N;FEM;SG
اِصلاح	רפורמה	اِصلاح	רפורמה	N;NOM;MASC;SG;3	N;FEM;SG
اِصلاحی	מתוקן	اِصلاحی	מתוקן	ADJ;NOM	ADJ;MASC;SG
اصلی	טהורה	اصلی	טהור	ADJ	ADJ;FEM;SG
اصلی	נכון	اصلی	נכון	ADJ	ADJ;MASC;SG
اصلی	מקוריות	اصلی	מקורי	ADJ	ADJ;FEM;PL
اصلی	מקוריים	اصلی	מקורי	ADJ	ADJ;MASC;PL
اصلی	מקורי	اصلی	מקורי	ADJ	ADJ;MASC;SG
اصلی	הכרחי	اصلی	הכרחי	ADJ	ADJ;MASC;SG
اصلی	חיונית	اصلی	חיוני	ADJ	ADJ;FEM;SG
اصلی	חיוני	اصلی	חיוני	ADJ	ADJ;MASC;SG
اصلی	טהורה	اصلی	טהור	ADJ	ADJ;FEM;SG
اصلی	נכון	اصلی	נכון	ADJ	ADJ;MASC;SG
اصلی	אמיתי	اصلی	אמיתי	ADJ	ADJ;MASC;SG
اصلی	אמיתיים	اصلی	אמיתי	ADJ	ADJ;MASC;PL
اصلی	אמיתיות	اصلی	אמיתי	ADJ	ADJ;FEM;PL
اصلی	טבעיות	اصلی	טבעי	ADJ	ADJ;FEM;PL
اصلی	טבעי	اصلی	טבעי	ADJ	ADJ;MASC;SG
اصلی	מקוריות	اصلی	מקורי	ADJ	ADJ;FEM;PL
اصلی	מקוריים	اصلی	מקורי	ADJ	ADJ;MASC;PL
اصلی	מקורי	اصلی	מקורי	ADJ	ADJ;MASC;SG
اصلی	הכרחי	اصلی	הכרחי	ADJ	ADJ;MASC;SG
اصلی	חיונית	اصلی	חיוני	ADJ	ADJ;FEM;SG
اصلی	חיוני	اصلی	חיוני	ADJ	ADJ;MASC;SG
اصناف	מינים	اصناف	מין	N;NOM;MASC;PL;3	N;MASC;PL
اصوات	צלילים	اصوات	צליל	N;NOM;MASC;PL;3	N;MASC;PL
اصوات	קולות	اصوات	קול	N;NOM;MASC;PL;3	N;MASC;PL
اصوات	רעשים	اصوات	רעש	N;NOM;MASC;PL;3	N;MASC;PL
اُصول	אוויר	اُصول	אוויר	N;NOM;MASC;SG;3	N;MASC;SG
اُصول	עיקרון	اُصول	עיקרון	N;NOM;MASC;SG;3	N;MASC;SG
اُصول	עקרון	اُصول	עיקרון	N;NOM;MASC;SG;3	N;MASC;SG
اُصول	דוגמה	اُصول	דוגמה	N;NOM;MASC;SG;3	N;FEM;SG
اُصول	דוקטרינת	اُصول	דוקטרינה	N;NOM;MASC;SG;3	N;PSSD;FEM;SG
اِضافہ	עלייה	اِضافہ	עלייה	N;NOM;MASC;SG;3	N;FEM;SG
اِضافہ	תוספת	اِضافہ	תוספת	N;NOM;MASC;SG;3	N;FEM;SG
اِضافہ	שיפור	اِضافہ	שיפור	N;NOM;MASC;SG;3	N;MASC;SG
اضلاع	מחוזות	ضلع	מחוז	N;NOM;MASC;PL;3	N;MASC;PL
اضلاع	חלקים	ضلع	חלק	N;NOM;MASC;PL;3	N;MASC;PL
اُطاق	החדר	اُطاق	החדר		
اطراف	ליד	اطراف	ליד	ADP;NOM;MASC;SG;3	ADP
اِطلاقی	רלוונטי	اِطلاقی	רלוונטי	ADJ;NOM	ADJ;MASC;SG
اِطمینان	הסתמכות	اِطمینان	הסתמכות	N;NOM;MASC;SG;3	N;FEM;SG
اِطمینان	הפוגה	اِطمینان	הפוגה	N;NOM;MASC;SG;3	N;FEM;SG
اِطمینان	אמון	اِطمینان	אמון	N;NOM;MASC;SG;3	N;MASC;SG
اِطمینان	סיפוק	اِطمینان	סיפוק	N;NOM;MASC;SG;3	N;MASC;SG
اِطمینان	אמון	اِطمینان	אמון	N;NOM;MASC;SG;3	N;MASC;SG
اِطمینان	ביטחון	اِطمینان	ביטחון	N;NOM;MASC;SG;3	N;MASC;SG
اطوار	אימון	اطوار	אימון	N;NOM;MASC;SG;3	N;MASC;SG
اطوار	תרגול	اطوار	תרגול	N;NOM;MASC;SG;3	N;MASC;SG
اطوار	התנהגות	اطوار	התנהגות	N;NOM;MASC;SG;3	N;FEM;SG
اِعتباری	מהימן	اِعتباری	מהימן	N;NOM;MASC;SG;3	N;MASC;SG
اِعتباری	אמין	اِعتباری	אמין	N;NOM;MASC;SG;3	N;MASC;SG
اِعتباری	אמינות	اِعتباری	אמינות	N;NOM;MASC;SG;3	N;FEM;SG
اِعتباری	אמין	اِعتباری	אמין	N;NOM;MASC;SG;3	N;MASC;SG
اِعتباری	אמין	اِعتباری	אמין	N;NOM;MASC;SG;3	N;MASC;SG
اِعتباری	אמינות	اِعتباری	אמינות	N;NOM;MASC;SG;3	N;FEM;SG
اِعتداد	הכללה	اِعتداد	הכללה	N;NOM;MASC;SG;3	N;FEM;SG
اِعتداد	סופרת	اِعتداد	סופר	N;NOM;MASC;SG;3	N;FEM;SG
اِعتداد	ספירה	اِعتداد	ספירה	N;NOM;MASC;SG;3	N;FEM;SG
اعجف	דק	اعجف	None		
اعجف	רזה	اعجف	רזה		
اعداد	מספרים	عدد	מספר	N;NOM;MASC;PL;3	N;MASC;PL
اعراب	בדואים	عراب	בדואין	N;NOM;MASC;PL;3	N;MASC;PL
اعراب	ערבים	عراب	ערבי	N;NOM;MASC;PL;3	N;MASC;PL
اعرج	מעפן	اعرج	עיפן		
اعرج	נכה	اعرج	נכה		
اعصاب	עצבים	اعصاب	עצב	N;NOM;MASC;PL;3	N;MASC;PL
اعضا	איבר	اعضا	איבר	N;NOM;MASC;SG;3	N;MASC;SG
اعلیٰ	עליון	اعلیٰ	עליון	ADJ	ADJ;MASC;SG
اعمال	התנהגות	اعمال	התנהגות	N;NOM;MASC;SG;3	N;FEM;SG
اغراض	המניעים	غرض	המניע	N;NOM;MASC;PL;3	N;MASC;PL
اغراض	מניעים	غرض	מניע	N;NOM;MASC;PL;3	N;MASC;PL
اغراض	רצונות	غرض	רצונה	N;NOM;MASC;PL;3	N;MASC;PL
اغراض	תשוקות	غرض	תשוקה	N;NOM;MASC;PL;3	N;FEM;PL
اغراض	הצרכים	غرض	הצרכים	N;NOM;MASC;PL;3	N;MASC;PL
اغلب	עליונות	اغلب	עליונות	N;NOM;MASC;SG;3	N;FEM;SG
اِفادیت	תועלת	اِفادیت	תועלת	N;NOM;MASC;SG;3	N;FEM;SG
اِفادیت	התועלת	اِفادیت	התועלת	N;NOM;MASC;SG;3	N;FEM;SG
افراد	הסוגים	فرد	הסוג	N;NOM;MASC;PL;3	N;MASC;PL
افراد	סוגים	فرد	סוג	N;NOM;MASC;PL;3	N;MASC;PL
افراد	טיפוסים	فرد	טיפוס	N;NOM;MASC;PL;3	N;MASC;PL
افراد	רשימות	فرد	רשימה	N;NOM;MASC;PL;3	N;FEM;PL
افراد	הקופות	فرد	הקופה	N;NOM;MASC;PL;3	N;FEM;PL
افراد	מינים	فرد	מין	N;NOM;MASC;PL;3	N;MASC;PL
افراز	הרמת	فرد	הרמה	N;NOM;MASC;SG;3	N;FEM;SG
افزائش	ההפקה	افزائش	ההפקה	N;NOM;MASC;SG;3	N;FEM;SG
افزائش	ייצור	افزائش	ייצור	N;NOM;MASC;SG;3	N;MASC;SG
افزائش	הפקה	افزائش	הפקה	N;NOM;MASC;SG;3	N;FEM;SG
افزائش	עלייה	افزائش	עלייה	N;NOM;MASC;SG;3	N;FEM;SG
افزائش	הגברה	افزائش	הגברה	N;NOM;MASC;SG;3	N;FEM;SG
افزائش	צמיחה	افزائش	צמיחה	N;NOM;MASC;SG;3	N;FEM;SG
افزائش	גדילה	افزائش	גדילה	N;NOM;MASC;SG;3	N;FEM;SG
افزائش	ההפקה	افزائش	ההפקה	N;NOM;MASC;SG;3	N;FEM;SG
افزائش	ייצור	افزائش	ייצור	N;NOM;MASC;SG;3	N;MASC;SG
افزائش	הפקה	افزائش	הפקה	N;NOM;MASC;SG;3	N;FEM;SG
افزائش	עלייה	افزائش	עלייה	N;NOM;MASC;SG;3	N;FEM;SG
افزائش	הגברה	افزائش	הגברה	N;NOM;MASC;SG;3	N;FEM;SG
افزائش	צמיחה	افزائش	צמיחה	N;NOM;MASC;SG;3	N;FEM;SG
افزائش	גדילה	افزائش	גדילה	N;NOM;MASC;SG;3	N;FEM;SG
افزائش	תוספת	افزائش	תוספת	N;NOM;MASC;SG;3	N;FEM;SG
افسانہ	מעשייה	افسانہ	העשייה	N;NOM;MASC;SG;3	N;FEM;SG
افسانہ	אגדה	افسانہ	אגדה	N;NOM;MASC;SG;3	N;FEM;SG
افسانوی	שקרי	افسانوی	שקר	ADJ	ADJ;MASC;SG
افسانوی	שקרי	افسانوی	שקר	ADJ	ADJ;MASC;SG
افسر	סרגל	افسر	סרגל	N;NOM;MASC;SG;3	N;MASC;SG
افسر	כתר	افسر	כתר	N;NOM;MASC;SG;3	N;MASC;SG
افسر	העטרת	افسر	העטרה	N;NOM;MASC;SG;3	N;FEM;SG
افسر	סרגל	افسر	סרגל	N;NOM;MASC;SG;3	N;MASC;SG
افسر	קצינה	افسر	קצין	N;NOM;MASC;SG;3	N;FEM;SG
افسر	שוטר	افسر	שוטר	N;NOM;MASC;SG;3	N;MASC;SG
افسر	קצין	افسر	קצין	N;NOM;MASC;SG;3	N;MASC;SG
افسر	שוטרת	افسر	שוטרה	N;NOM;MASC;SG;3	N;FEM;SG
افسر	כתר	افسر	כתר	N;NOM;MASC;SG;3	N;MASC;SG
افسر	העטרת	افسر	העטרה	N;NOM;MASC;SG;3	N;FEM;SG
افسردگی	דיכאון	افسردگی	דיכאון	N;NOM;FEM;SG;3	N;MASC;SG
افسردگی	מצוקה	افسردگی	מצוקה	N;NOM;FEM;SG;3	N;FEM;SG
افسردگی	עצבות	افسردگی	עצבות	N;NOM;FEM;SG;3	N;FEM;SG
افسردگی	דיכאון	افسردگی	דיכאון	N;NOM;FEM;SG;3	N;MASC;SG
افسردگی	מצוקה	افسردگی	מצוקה	N;NOM;FEM;SG;3	N;FEM;SG
افسردہ	עצוב	افسردہ	עצוב	ADJ	ADJ;MASC;SG
افسردہ	עצובה	افسردہ	עצוב	ADJ	ADJ;FEM;SG
افسردہ	מדוכאת	افسردہ	מדוכא	ADJ	ADJ;FEM;SG
افسردہ	מדוכא	افسردہ	מדוכא	ADJ	ADJ;MASC;SG
افسوں	קסמים	افسا	קסם	N;ACC;MASC;PL;3	N;MASC;PL
افسوں	קסמים	افسا	קסם	N;ACC;MASC;PL;3	N;MASC;PL
افعال	מעשים	افعال	מעשה	N;NOM;MASC;PL;3	N;MASC;PL
افعال	מעשים	افعال	מעשה	N;NOM;MASC;PL;3	N;MASC;PL
اِفک	שקר	اِفک	שקר		
افکار	דעה	فکر	דעה	N;NOM;MASC;SG;3	N;FEM;SG
افکار	דאגות	فکر	דאגה	N;NOM;MASC;SG;3	N;FEM;SG
افواہ	רכילות	افواہ	רכילות	N;NOM;MASC;SG;3	N;FEM;SG
افواہ	שמועה	افواہ	שמועה	N;NOM;MASC;SG;3	N;FEM;SG
افواہ	רכילות	افواہ	רכילות	N;NOM;MASC;SG;3	N;FEM;SG
اِقتدار	רשות	اِقتدار	רשות	N;NOM;MASC;SG;3	N;FEM;SG
اِقتدار	סמכות	اِقتدار	סמכות	N;NOM;MASC;SG;3	N;FEM;SG
اِقتدار	השפעה	اِقتدار	השפעה	N;NOM;MASC;SG;3	N;FEM;SG
اِقتدار	כוח	اِقتدار	כוח	N;NOM;MASC;SG;3	N;MASC;SG
اِقتدار	עוצמה	اِقتدار	עוצמה	N;NOM;MASC;SG;3	N;FEM;SG
اِقتدار	בקרה	اِقتدار	בקרה	N;NOM;MASC;SG;3	N;FEM;SG
اِقتدار	שליטה	اِقتدار	שליטה	N;NOM;MASC;SG;3	N;FEM;SG
اِقتدار	פיקוח	اِقتدار	פיקוח	N;NOM;MASC;SG;3	N;MASC;SG
اِقتصاد	גישור	اِقتصاد	גישור	N;NOM;MASC;SG;3	N;MASC;SG
اِقتصاد	כלכלה	اِقتصاد	כלכלה	N;NOM;MASC;SG;3	N;FEM;SG
اِقتصاد	כלכלת	اِقتصاد	כלכלה	N;NOM;MASC;SG;3	N;FEM;SG
اِقتصاد	חסכנות	اِقتصاد	חסכנות	N;NOM;MASC;SG;3	N;FEM;SG
اِقتصادی	כלכלי	اِقتصادی	כלכלי	ADJ	ADJ;MASC;SG
اِقتصار	צמצום	اِقتصار	צמצום	N;NOM;MASC;SG;3	N;MASC;SG
اِقتصار	הפחתת	اِقتصار	הפחתה	N;NOM;MASC;SG;3	N;PSSD;FEM;SG
اِقتصار	הפחתה	اِقتصار	הפחתה	N;NOM;MASC;SG;3	N;FEM;SG
اِقتصار	ניכוי	اِقتصار	ניכוי	N;NOM;MASC;SG;3	N;MASC;SG
اقدار	אמצעי	اقدار	אמצע	N;NOM;MASC;SG;3	N;MASC;SG
اقسام	הסוגים	اقسام	הסוג	N;NOM;MASC;PL;3	N;MASC;PL
اقسام	סוגים	اقسام	סוג	N;NOM;MASC;PL;3	N;MASC;PL
اقسام	טיפוסים	اقسام	טיפוס	N;NOM;MASC;PL;3	N;MASC;PL
اقسام	קטגוריות	اقسام	קטגוריה	N;NOM;MASC;PL;3	N;FEM;PL
اقسام	נדרים	اقسام	נדר	N;NOM;MASC;PL;3	N;MASC;PL
اقوال	אמרות	اقوال	אמר	N;NOM;MASC;PL;3	N;FEM;PL
اقوال	הצהרות	اقوال	הצהרה	N;NOM;MASC;PL;3	N;FEM;PL
اقوال	דעות	اقوال	דעה	N;NOM;MASC;PL;3	N;FEM;PL
اکابر	הזקנים	اکابر	הזקן	N;NOM;MASC;PL;3	N;MASC;PL
اکابر	מנהיגים	اکابر	מנהיג	N;NOM;MASC;PL;3	N;MASC;PL
اکاج	קדומה	اکاج	קדום		
اِکائی	יחידה	اِکائی	יחידה	N;NOM;MASC;SG;3	N;FEM;SG
اکٹ	שנקבע	اکٹ	שנקבע		
اکٹ	תקיף	اکٹ	תקיף		
اُکٹنا	הורסות	اُکٹنا	הורסה	V;NFIN	V;FEM;PL;V.PTCP;ACT
اُکٹنا	לעקור	اُکٹنا	עקר	V;NFIN	V;NFIN;ACT
اکثر	תכופים	اکثر	תכוף	ADJ	ADJ;MASC;PL
اکثر	תכופים	اکثر	תכוף	ADJ	ADJ;MASC;PL
اِکراہ	גועל	اِکراہ	גועל		
اکڑ	קשיחות	اکڑ	קשיחה		
اکڑ	קשיחות	اکڑ	קשיחה		
اکّڑ	עיקש	اکّڑ	עיקש		
اکّڑ	מתנשא	اکّڑ	התנשא		
اکڑن	קשיחות	اکڑن	קשיחה		
اکڑن	קשיחות	اکڑن	קשיחה		
اکشر	הברה	اکشر	הברה	N;NOM;MASC;SG;3	N;FEM;SG
اکَل	בודד	اکَل	בודד		
اکَل	לבדי	اکَل	לבדי		
اکَل	לבדו	اکَل	לבד		
اکَل	לבד	اکَل	לבד		
اکناف	צד	اکناف	צד	N;NOM;MASC;SG;3	N;MASC;SG
اُکھاڑ	לעקור	اُکھاڑ	עקר	V;ACT	V;NFIN;ACT
اُکھاڑنا	הורסים	اُکھاڑنا	הורסה	V;NFIN;ACT	V;MASC;PL;V.PTCP;ACT
اُکھاڑنا	להרוס	اُکھاڑنا	הרס	V;NFIN;ACT	V;NFIN;ACT
اُکھاڑنا	להשמיד	اُکھاڑنا	השמיד	V;NFIN;ACT	V;NFIN;ACT
اُکھاڑنا	לגרש	اُکھاڑنا	גירש	V;NFIN;ACT	V;NFIN;ACT
اُکھاڑنا	לחלץ	اُکھاڑنا	חילץ	V;NFIN;ACT	V;NFIN;ACT
اُکھاڑنا	לבזבז	اُکھاڑنا	בזבז	V;NFIN;ACT	V;NFIN;ACT
اُکھاڑنا	לעקור	اُکھاڑنا	עקר	V;NFIN;ACT	V;NFIN;ACT
اُکھیڑنا	לעקור	اُکھیڑنا	עקר	V;NFIN	V;NFIN;ACT
اُگٹنا	להתגרות	اُگٹ	התגרה	V;SG;NFIN;ACT	V;NFIN
اگلا	best	اگلا	best		
اگلا	העבר	اگلا	העבר		
اگلا	פריים	اگلا	פריים		
اگلا	המנהל	اگلا	המנהל		
اگلا	נעלה	اگلا	נעלה		
اگلا	best	اگلا	best		
اگلا	העבר	اگلا	העבר		
اگلا	פריים	اگلا	פריים		
اگلا	המנהל	اگلا	המנהל		
اگلا	נעלה	اگلا	נעלה		
اگم	עומק	اگم	עומק		
اُگھاڑنا	לחשוף	اُگھاڑنا	חשף	V;NFIN;ACT	V;NFIN;ACT
الاپ	שיר	الاپ	שיר	N;NOM;MASC;SG;3	N;MASC;SG
اُلانا	להקניט	اُلانا	הקניט	V;MASC;SG;NFIN;ACT	V;NFIN;ACT
اُلانا	להתגרות	اُلانا	התגרה	V;MASC;SG;NFIN;ACT	V;NFIN
اُلانا	להאשים	اُلانا	האשים	V;MASC;SG;NFIN;ACT	V;NFIN;ACT
اِلتفات	חברויות	اِلتفات	חברות	N;NOM;MASC;PL;3	N;FEM;PL
اِلتفات	חברות	اِلتفات	חברה	N;NOM;MASC;PL;3	N;FEM;PL
اُلٹا	עקום	اُلٹا	עקום		
اُلٹا	ההפך	اُلٹا	ההפך		
اُلٹانا	לסכל	اُلٹانا	סיכל	V;MASC;SG;NFIN;ACT	V;NFIN;ACT
اُلٹانا	כועס	اُلٹانا	כעס	V;MASC;SG;NFIN;ACT	V;MASC;SG;V.PTCP;ACT
اُلٹنا	כועס	اُلٹ	כעס	V;NFIN;ACT	V;MASC;SG;V.PTCP;ACT
اُلجھنا	להתווכח	اُلجھنا	התוכח	V;SG;NFIN;ACT	V;NFIN
الس	סרק	الس	סרק		
اُلس	השבט	اُلس	השבט		
الفاظ	מונחים	لفظ	מונח	N;NOM;MASC;PL;3	N;MASC;PL
الفاظ	תנאים	لفظ	תנאי	N;NOM;MASC;PL;3	N;MASC;PL
الفاظ	מלים	لفظ	מילה	N;NOM;MASC;PL;3	N;FEM;PL
الفاظ	מילות	لفظ	מילה	N;NOM;MASC;PL;3	N;FEM;PL
الفاظ	מילים	لفظ	מילה	N;NOM;MASC;PL;3	N;FEM;PL
اُلفت	המצורף	اُلفت	המצורף		
اُلفت	חסד	اُلفت	חסד		
الگ	מובהק	الگ	מובהק	ADJ	ADJ;MASC;SG
الگ	מבודד	الگ	מבודד	ADJ	ADJ;MASC;SG
الگ	מבודדת	الگ	מבודד	ADJ	ADJ;FEM;SG
الگ	דיסקרטי	الگ	דיסקרטי	ADJ	ADJ;MASC;SG
الگ	ייחודיים	الگ	ייחודי	ADJ	ADJ;MASC;PL
الگ	ייחודיות	الگ	ייחודי	ADJ	ADJ;FEM;PL
الگ	ייחודי	الگ	ייחודי	ADJ	ADJ;MASC;SG
الگ	משוחררת	الگ	משוחרר	ADJ	ADJ;FEM;SG
الگ	רופף	الگ	רופף	ADJ	ADJ;MASC;SG
الگ	מובהק	الگ	מובהק	ADJ	ADJ;MASC;SG
الگ	מבודד	الگ	מבודד	ADJ	ADJ;MASC;SG
الگ	מבודדת	الگ	מבודד	ADJ	ADJ;FEM;SG
الگ	נפרד	الگ	נפרד	ADJ	ADJ;MASC;SG
الگ	דיסקרטי	الگ	דיסקרטי	ADJ	ADJ;MASC;SG
الگ	ייחודיים	الگ	ייחודי	ADJ	ADJ;MASC;PL
الگ	ייחודיות	الگ	ייחודי	ADJ	ADJ;FEM;PL
الگ	ייחודי	الگ	ייחודי	ADJ	ADJ;MASC;SG
الگ	משוחררת	الگ	משוחרר	ADJ	ADJ;FEM;SG
الگ	רופף	الگ	רופף	ADJ	ADJ;MASC;SG
اﷲاﷲکرنا	התפלל	اﷲاﷲکرنا	התפלל	V;NFIN;ACT	V;MASC;SG;3;PST
