for	pre	for	pre	ADP	ADP;ACC
tysk	nemecký	tysk	nemecký	ADJ;INDF;SG	ADJ;ANIM;NOM;MASC;SG
meter	metrov	meter	meter	N;INDF;MASC+FEM;PL	N;INAN;GEN;MASC;PL
meter	metre	meter	meter	N;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;PL
meter	metrov	meter	meter	N;INDF;MASC+FEM;PL	N;INAN;GEN;MASC;PL
meter	metre	meter	meter	N;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;PL
gruppe	skupinu	gruppe	skupina	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
gruppe	skupina	gruppe	skupina	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
stedet	miesto	sted	miesto	N;DEF;NEUT;SG	N;NOM;NEUT;SG
stedet	place	sted	placať	N;DEF;NEUT;SG	N;NOM;MASC;SG
lige	rovno	lige	rovno	ADV	ADV
lige	priamo	lige	priamo	ADV	ADV
spillet	nehral	spille	hrať	V;INDF;SG;PST;V.PTCP	V;ANIM;IPFV;MASC;SG;NEG;PST;V.PTCP
spillet	hralo	spille	hrať	V;INDF;SG;PST;V.PTCP	V;IPFV;NEUT;SG;POS;PST;V.PTCP
spillet	hrala	spille	hrať	V;INDF;SG;PST;V.PTCP	V;IPFV;FEM;SG;POS;PST;V.PTCP
spillet	hral	spille	hrať	V;INDF;SG;PST;V.PTCP	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
forbindelse	spojenie	forbindelse	spojenie	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
forbindelse	pripojenie	forbindelse	pripojenie	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
historie	príbeh	historie	príbeh	N;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
historie	reportáž	historie	reportáž	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
historie	histórii	historie	história	N;INDF;MASC+FEM;SG	N;DAT;FEM;SG
historie	históriu	historie	história	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
historie	história	historie	história	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
engelsk	anglický	engelsk	anglický	ADJ;INDF;SG	ADJ;ANIM;NOM;MASC;SG
århundrede	storočí	århundrede	storočie	N;INDF;NEUT;SG	N;NOM;NEUT;SG
århundrede	storočí	århundrede	storočie	N;INDF;NEUT;SG	N;NOM;NEUT;SG
århundrede	storočie	århundrede	storočie	N;INDF;NEUT;SG	N;NOM;NEUT;SG
stadig	stále	stadig	stále	ADV	ADV
sted	miesto	sted	miesto	N;INDF;NEUT;SG	N;NOM;NEUT;SG
sted	place	sted	placať	N;INDF;NEUT;SG	N;NOM;MASC;SG
sted	umiestnenie	sted	umiestnenie	N;INDF;NEUT;SG	N;NOM;NEUT;SG
sted	miesto	sted	miesto	N;INDF;NEUT;SG	N;NOM;NEUT;SG
sted	poloha	sted	poloha	N;INDF;NEUT;SG	N;NOM;FEM;SG
sted	lokalita	sted	lokalita	N;INDF;NEUT;SG	N;NOM;FEM;SG
gift	vydatá	gift	vyda	ADJ;INDF;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
gift	ženatý	gift	ženatý	ADJ;INDF;SG	ADJ;ANIM;NOM;MASC;SG
center	centrum	center	centrum	N;INDF;NEUT;SG	N;NOM;NEUT;SG
center	centre	center	centrum	N;INDF;NEUT;SG	N;NOM;NEUT;SG
center	center	center	center	N;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
center	stred	center	stred	N;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
center	centrum	center	centrum	N;INDF;NEUT;SG	N;NOM;NEUT;SG
center	centre	center	centrum	N;INDF;NEUT;SG	N;NOM;NEUT;SG
center	stredisko	center	stredisko	N;INDF;NEUT;SG	N;NOM;NEUT;SG
center	stred	center	stred	N;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
forhold	pomer	forhold	pomer	N;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
forhold	pomeru	forhold	pomera	N;INDF;NEUT;SG	N;INAN;GEN;MASC;SG
forhold	vztah	forhold	vztah	N;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
forhold	vzťahu	forhold	vzťah	N;INDF;NEUT;SG	N;INAN;DAT;MASC;SG
forhold	vzťah	forhold	vzťah	N;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
spiller	prehráva	spille	prehráva	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
spiller	hrá	spille	hrať	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
spiller	hrať	spille	hrať	V;IND;PRS;FIN;ACT	V;IPFV;POS;NFIN
spiller	hrajú	spille	hrať	V;IND;PRS;FIN;ACT	V;IPFV;IND;PL;3;POS;PRS;FIN
kommer	prichádza	komme	prichádzať	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
kommer	príde	komme	prísť	V;IND;PRS;FIN;ACT	V;PFV;IND;SG;3;POS;PRS;FIN
kommer	prichádza	komme	prichádzať	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
især	zvlášť	især	zvlášť	ADV	ADV
især	hlavne	især	hlavne	ADV	ADV
især	zvlášť	især	zvlášť	ADV	ADV
kampe	zápasy	kamp	zápas	N;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;PL
kampe	zhody	kamp	zhod	N;INDF;MASC+FEM;PL	N;NOM;FEM;PL
kampe	zápalky	kamp	zápalka	N;INDF;MASC+FEM;PL	N;NOM;FEM;PL
kampe	bitky	kamp	bitka	N;INDF;MASC+FEM;PL	N;NOM;FEM;PL
kampe	boje	kamp	boj	N;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;PL
kampe	zápasy	kamp	zápas	N;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;PL
kampe	hádky	kamp	hádka	N;INDF;MASC+FEM;PL	N;NOM;FEM;PL
kampe	boje	kamp	boj	N;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;PL
kampe	zápasy	kamp	zápas	N;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;PL
kampe	hry	kamp	hra	N;INDF;MASC+FEM;PL	N;NOM;FEM;PL
kampe	hier	kamp	hier	N;INDF;MASC+FEM;PL	N;GEN;FEM;PL
kampe	boje	kamp	boj	N;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;PL
kampe	bitky	kamp	bitka	N;INDF;MASC+FEM;PL	N;NOM;FEM;PL
går	kráčať	gå	kráčať	V;IND;PRS;FIN;ACT	V;IPFV;POS;NFIN
går	ideme	gå	ísť	V;IND;PRS;FIN;ACT	V;IPFV;IND;PL;1;POS;PRS;FIN
går	ide	gå	ísť	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
går	ideš	gå	ísť	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;2;POS;PRS;FIN
går	pôjde	gå	ísť	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
går	ide	gå	ísť	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
går	kráča	gå	kráč	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
fordi	pretože	fordi	pretože	CONJ	CONJ
syd	juhu	syd	juh	N;INDF	N;INAN;NOM;MASC;SG
syd	juh	syd	juh	N;INDF	N;INAN;NOM;MASC;SG
skrevet	napísal	skrive	napísať	V;INDF;SG;PST;V.PTCP	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
består	pozostáva	bestå	pozostávať	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
ned	nadol	ned	nadol	ADV	ADV
ned	dolu	ned	dolu	ADV	ADV
ned	dole	ned	dole	ADV	ADV
form	tvar	form	tvar	N;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
form	tvare	form	tvar	N;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
form	formulár	form	formulár	N;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
form	formulára	form	formulár	N;INDF;MASC+FEM;SG	N;INAN;GEN;MASC;SG
form	forma	form	forma	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
form	forme	form	forma	N;INDF;MASC+FEM;SG	N;DAT;FEM;SG
gjorde	spravil	gøre	spraviť	V;IND;PST;FIN;ACT	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
gjorde	urobila	gøre	urobiť	V;IND;PST;FIN;ACT	V;PFV;FEM;SG;POS;PST;V.PTCP
gjorde	urobil	gøre	urobiť	V;IND;PST;FIN;ACT	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
nogen	kohokoľvek	nogen	kohokoľvek	PRO;MASC+FEM;SG	PRO;ANIM;ACC;MASC;SG
nogen	ktokoľvek	nogen	ktokoľvek	PRO;MASC+FEM;SG	PRO;ANIM;NOM;MASC;SG
nogen	niekto	nogen	niekto	PRO;MASC+FEM;SG	PRO;ANIM;NOM;MASC;SG
nogen	niekto	nogen	niekto	PRO;MASC+FEM;SG	PRO;ANIM;NOM;MASC;SG
nogen	niekoho	nogen	niekto	PRO;MASC+FEM;SG	PRO;ANIM;NOM;MASC;SG
nogen	niekto	nogen	niekto	PRO;MASC+FEM;SG	PRO;ANIM;NOM;MASC;SG
nogen	niekomu	nogen	niekto	PRO;MASC+FEM;SG	PRO;ANIM;DAT;MASC;SG
nogen	niekoho	nogen	niekto	PRO;MASC+FEM;SG	PRO;ANIM;NOM;MASC;SG
godt	dobre	godt	dobre	ADV	ADV
arbejde	dielo	arbejde	dielo	N;INDF;NEUT;SG	N;NOM;NEUT;SG
arbejde	praca	arbejde	praca	N;INDF;NEUT;SG	N;NOM;FEM;SG
arbejde	práca	arbejde	práca	N;INDF;NEUT;SG	N;NOM;FEM;SG
arbejde	práca	arbejde	práca	N;INDF;NEUT;SG	N;NOM;FEM;SG
land	krajine	land	krajina	N;INDF;NEUT;SG	N;DAT;FEM;SG
land	štát	land	štát	N;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
land	krajina	land	krajina	N;INDF;NEUT;SG	N;NOM;FEM;SG
land	pozemok	land	pozemok	N;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
land	pôda	land	pôda	N;INDF;NEUT;SG	N;NOM;FEM;SG
landet	krajine	land	krajina	N;DEF;NEUT;SG	N;DAT;FEM;SG
landet	štát	land	štát	N;DEF;NEUT;SG	N;INAN;NOM;MASC;SG
landet	krajina	land	krajina	N;DEF;NEUT;SG	N;NOM;FEM;SG
børn	deti	barn	dieťa	N;INDF;NEUT;PL	N;NOM;NEUT;PL
børn	decká	barn	decko	N;INDF;NEUT;PL	N;NOM;NEUT;PL
børn	deti	barn	dieťa	N;INDF;NEUT;PL	N;NOM;NEUT;PL
lidt	mierne	lidt	mierne	ADV	ADV
lidt	nepatrne	lidt	nepatrne	ADV	ADV
verden	sveta	verden	svet	N;INDF;MASC+FEM;SG	N;INAN;GEN;MASC;SG
verden	svete	verden	svet	N;INDF;MASC+FEM;SG	N;INAN;ESS;MASC;SG
verden	svet	verden	svet	N;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
verden	svetom	verden	svet	N;INDF;MASC+FEM;SG	N;INAN;INS;MASC;SG
lang	dlhý	lang	dlhý	ADJ;INDF;MASC+FEM;SG	ADJ;ANIM;NOM;MASC;SG
lang	dlhé	lang	dlhý	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;NEUT;SG
lang	dlhá	lang	dlhý	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG
plads	sedadlo	plads	sedadlo	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
plads	sídlo	plads	sídlo	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
plads	miesto	plads	miesto	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
plads	place	plads	placať	N;INDF;MASC+FEM;SG	N;NOM;MASC;SG
plads	priestor	plads	priestor	N;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
plads	priestoru	plads	priestor	N;INDF;MASC+FEM;SG	N;INAN;GEN;MASC;SG
samtidig	simultánne	samtidig	simultánne	ADV	ADV
samtidig	zároveň	samtidig	zároveň	ADV	ADV
samtidig	simultánne	samtidig	simultánne	ADV	ADV
samtidig	súčasne	samtidig	súčasne	ADV	ADV
samtidig	súbežne	samtidig	súbežne	ADV	ADV
stort	veľké	stor	veľký	ADJ;INDF;NEUT;SG	ADJ;NOM;NEUT;SG
stort	veľká	stor	veľký	ADJ;INDF;NEUT;SG	ADJ;NOM;FEM;SG
stort	veľký	stor	veľký	ADJ;INDF;NEUT;SG	ADJ;ANIM;NOM;MASC;SG
stort	veľký	stor	veľký	ADJ;INDF;NEUT;SG	ADJ;ANIM;NOM;MASC;SG
stort	veľké	stor	veľký	ADJ;INDF;NEUT;SG	ADJ;NOM;NEUT;SG
stort	veľká	stor	veľký	ADJ;INDF;NEUT;SG	ADJ;NOM;FEM;SG
derefter	potom	derefter	potom	ADV	ADV
derefter	vtedy	derefter	vtedy	ADV	ADV
indeholder	obsahuje	indeholde	obsahovať	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
indeholder	obsahovať	indeholde	obsahovať	V;IND;PRS;FIN;ACT	V;IPFV;POS;NFIN
indeholder	obsahujú	indeholde	obsahovať	V;IND;PRS;FIN;ACT	V;IPFV;IND;PL;3;POS;PRS;FIN
sprog	jazyk	sprog	jazyk	N;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
sprog	jazyka	sprog	jazyk	N;INDF;NEUT;SG	N;INAN;GEN;MASC;SG
sprog	jazyku	sprog	jazyk	N;INDF;NEUT;SG	N;INAN;DAT;MASC;SG
set	videla	se	vidieť	V;INDF;SG;PST;V.PTCP	V;IPFV;FEM;SG;POS;PST;V.PTCP
set	videl	se	vidieť	V;INDF;SG;PST;V.PTCP	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
set	vnímať	se	vnímať	V;INDF;SG;PST;V.PTCP	V;IPFV;POS;NFIN
set	sledoval	se	sledovať	V;INDF;SG;PST;V.PTCP	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
set	pozeral	se	pozerať	V;INDF;SG;PST;V.PTCP	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
endnu	zatiaľ	endnu	zatiaľ	ADV	ADV
kendte	poznala	kende	poznať	V;IND;PST;FIN;ACT	V;IPFV;FEM;SG;POS;PST;V.PTCP
kendte	vedel	kende	vedieť	V;IND;PST;FIN;ACT	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
kendte	vedela	kende	vedieť	V;IND;PST;FIN;ACT	V;IPFV;FEM;SG;POS;PST;V.PTCP
kendte	vedeli	kende	vedieť	V;IND;PST;FIN;ACT	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP
gav	dal	give	dať	V;IND;PST;FIN;ACT	V;ANIM;MASC;SG;POS;PST;V.PTCP
gav	dali	give	dať	V;IND;PST;FIN;ACT	V;ANIM;MASC;PL;POS;PST;V.PTCP
gav	dala	give	dať	V;IND;PST;FIN;ACT	V;FEM;SG;POS;PST;V.PTCP
kilder	zdroje	kilde	zdroj	N;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;PL
mand	samec	mand	samec	N;INDF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
mand	muž	mand	muž	N;INDF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
mand	manžela	mand	manžel	N;INDF;MASC+FEM;SG	N;ANIM;ACC;MASC;SG
mand	manžel	mand	manžel	N;INDF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
mand	muž	mand	muž	N;INDF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
mand	človek	mand	človek	N;INDF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
vest	západ	vest	západ	N;INDF	N;INAN;NOM;MASC;SG
vest	vestu	vest	vesto	N;INDF	N;ACC;FEM;SG
vest	vesta	vest	vesto	N;INDF	N;NOM;FEM;SG
vest	western	vest	western	N;INDF	N;INAN;NOM;MASC;SG
medlemmer	poslanci	medlem	poslanec	N;INDF;NEUT;PL	N;ANIM;NOM;MASC;PL
medlemmer	členovia	medlem	člen	N;INDF;NEUT;PL	N;ANIM;NOM;MASC;PL
medlemmer	členov	medlem	člen	N;INDF;NEUT;PL	N;ANIM;ACC;MASC;PL
brug	používanie	brug	používanie	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
brug	použitie	brug	použitie	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
lande	krajiny	land	krajina	N;INDF;NEUT;PL	N;NOM;FEM;PL
lande	krajinách	land	krajina	N;INDF;NEUT;PL	N;GEN;FEM;PL
lande	krajín	land	krajina	N;INDF;NEUT;PL	N;GEN;FEM;PL
lande	štáty	land	štát	N;INDF;NEUT;PL	N;INAN;NOM;MASC;PL
lande	krajiny	land	krajina	N;INDF;NEUT;PL	N;NOM;FEM;PL
skuespiller	herečka	skuespiller	herečka	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
skuespiller	herec	skuespiller	herec	N;INDF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
skuespiller	herca	skuespiller	herec	N;INDF;MASC+FEM;SG	N;ANIM;ACC;MASC;SG
liv	života	liv	život	N;INDF;NEUT;SG	N;INAN;GEN;MASC;SG
liv	život	liv	život	N;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
dele	diely	del	diely	N;INDF;MASC+FEM;PL	N;NOM;FEM;PL
dele	súčiastky	del	súčiastka	N;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;PL
dele	častí	del	časť	N;INDF;MASC+FEM;PL	N;GEN;FEM;PL
fem	päť	fem	päť	NUM	NUM;NOM;NEUT;SG
fem	piati	fem	piati	NUM	NUM;ANIM;NOM;MASC;PL
personer	osobám	person	osobať	N;INDF;MASC+FEM;PL	N;DAT;FEM;PL
personer	osoby	person	osoba	N;INDF;MASC+FEM;PL	N;NOM;FEM;PL
personer	osôb	person	osoba	N;INDF;MASC+FEM;PL	N;GEN;FEM;PL
personer	ludia	person	ludia	N;INDF;MASC+FEM;PL	N;ANIM;NOM;MASC;PL
personer	ľudia	person	človek	N;INDF;MASC+FEM;PL	N;ANIM;NOM;MASC;PL
personer	ľudí	person	človek	N;INDF;MASC+FEM;PL	N;ANIM;ACC;MASC;PL
øst	východ	øst	východ	N;INDF	N;INAN;NOM;MASC;SG
forfatter	spisovateľ	forfatter	spisovateľ	N;INDF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
forfatter	spisovateľka	forfatter	spisovateľka	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
forfatter	autor	forfatter	autor	N;INDF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
forfatter	autora	forfatter	autor	N;INDF;MASC+FEM;SG	N;ANIM;ACC;MASC;SG
forfatter	autorka	forfatter	autorka	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
forfatter	autorom	forfatter	autor	N;INDF;MASC+FEM;SG	N;ANIM;INS;MASC;SG
nok	dosť	nok	dosť	ADV	ADV
brugt	strávil	bruge	stráviť	V;INDF;SG;PST;V.PTCP	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
album	album	album	album	N;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
album	albumu	album	album	N;INDF;NEUT;SG	N;INAN;GEN;MASC;SG
areal	oblasť	areal	oblasť	N;INDF;NEUT;SG	N;NOM;FEM;SG
areal	plocha	areal	plocha	N;INDF;NEUT;SG	N;NOM;FEM;SG
giver	rozdáva	give	rozdávať	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
giver	dávať	give	dávať	V;IND;PRS;FIN;ACT	V;IPFV;POS;NFIN
giver	dáva	give	dávať	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
giver	dáva	give	dávať	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
giver	zabezpečuje	give	zabezpečovať	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
giver	poskytuje	give	poskytovať	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
giver	dať	give	dať	V;IND;PRS;FIN;ACT	V;POS;NFIN
nuværende	súčasné	nuværende	súčasný	ADJ	ADJ;NOM;NEUT;SG
nuværende	aktuálna	nuværende	aktuálny	ADJ	ADJ;NOM;FEM;SG
nuværende	súčasný	nuværende	súčasný	ADJ	ADJ;ANIM;NOM;MASC;SG
nuværende	aktuálny	nuværende	aktuálny	ADJ	ADJ;INAN;NOM;MASC;SG
nuværende	prítomná	nuværende	prítomný	ADJ	ADJ;NOM;FEM;SG
nuværende	prítomný	nuværende	prítomný	ADJ	ADJ;ANIM;NOM;MASC;SG
indbyggere	obyvatelia	indbygger	obyvateľ	N;INDF;MASC+FEM;PL	N;ANIM;NOM;MASC;PL
indbyggere	obyvateľov	indbygger	obyvateľ	N;INDF;MASC+FEM;PL	N;ANIM;ACC;MASC;PL
indbyggere	obyvateľom	indbygger	obyvateľ	N;INDF;MASC+FEM;PL	N;ANIM;DAT;MASC;PL
indbyggere	obyvatelia	indbygger	obyvateľ	N;INDF;MASC+FEM;PL	N;ANIM;NOM;MASC;PL
indbyggere	obyvateľov	indbygger	obyvateľ	N;INDF;MASC+FEM;PL	N;ANIM;ACC;MASC;PL
indbyggere	obyvateľom	indbygger	obyvateľ	N;INDF;MASC+FEM;PL	N;ANIM;DAT;MASC;PL
indbyggere	obyvateľstva	indbygger	obyvateľstvo	N;INDF;MASC+FEM;PL	N;NOM;NEUT;PL
indbyggere	populácie	indbygger	populácia	N;INDF;MASC+FEM;PL	N;NOM;FEM;PL
gør	robí	gøre	robiť	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
mennesker	ľudia	menneske	človek	N;INDF;NEUT;PL	N;ANIM;NOM;MASC;PL
mennesker	ľudí	menneske	človek	N;INDF;NEUT;PL	N;ANIM;ACC;MASC;PL
mennesker	ludia	menneske	ludia	N;INDF;NEUT;PL	N;ANIM;NOM;MASC;PL
mennesker	ľudia	menneske	človek	N;INDF;NEUT;PL	N;ANIM;NOM;MASC;PL
mennesker	ľudí	menneske	človek	N;INDF;NEUT;PL	N;ANIM;ACC;MASC;PL
skrev	napísala	skrive	napísať	V;IND;PST;FIN;ACT	V;PFV;FEM;SG;POS;PST;V.PTCP
skrev	napísal	skrive	napísať	V;IND;PST;FIN;ACT	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
skrev	písala	skrive	písať	V;IND;PST;FIN;ACT	V;IPFV;FEM;SG;POS;PST;V.PTCP
skrev	napísali	skrive	napísať	V;IND;PST;FIN;ACT	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP
står	stáť	stå	stáť	V;IND;PRS;FIN;ACT	V;IPFV;POS;NFIN
står	stojí	stå	stáť	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
deltog	zúčastnil	deltage	zúčastniť	V;IND;PST;FIN;ACT	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
deltog	zúčastnila	deltage	zúčastniť	V;IND;PST;FIN;ACT	V;PFV;FEM;SG;POS;PST;V.PTCP
deltog	zúčastnili	deltage	zúčastniť	V;IND;PST;FIN;ACT	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP
deltog	navštevoval	deltage	navštevovať	V;IND;PST;FIN;ACT	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
deltog	zúčastnili	deltage	zúčastniť	V;IND;PST;FIN;ACT	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP
deltog	zúčastnila	deltage	zúčastniť	V;IND;PST;FIN;ACT	V;PFV;FEM;SG;POS;PST;V.PTCP
datter	dcérka	datter	dcérka	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
datter	dcéra	datter	dcéra	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
område	pole	område	pole	N;INDF;NEUT;SG	N;NOM;NEUT;SG
område	územie	område	územie	N;INDF;NEUT;SG	N;NOM;NEUT;SG
område	teritórium	område	teritórium	N;INDF;NEUT;SG	N;NOM;NEUT;SG
område	zóna	område	zóna	N;INDF;NEUT;SG	N;NOM;FEM;SG
område	oblasť	område	oblasť	N;INDF;NEUT;SG	N;NOM;FEM;SG
område	plocha	område	plocha	N;INDF;NEUT;SG	N;NOM;FEM;SG
året	roku	år	rok	N;DEF;NEUT;SG	N;INAN;GEN;MASC;SG
året	rok	år	rok	N;DEF;NEUT;SG	N;INAN;NOM;MASC;SG
året	roka	år	rok	N;DEF;NEUT;SG	N;INAN;GEN;MASC;SG
dens	jeho	dens	jeho	DET;3	DET;NOM;NEUT;SG;3
dens	svoje	dens	svoj	DET;3	DET;ACC;NEUT;SG;REFL
videre	ďalej	videre	ďalej	ADV	ADV
videre	vpred	videre	vpred	ADV	ADV
længere	dlhšie	længe	dlho	ADV;CMPR	ADV;CMPR
længere	dlhšiu	længe	dlhý	ADV;CMPR	ADV;CMPR
slaget	bitka	slag	bitka	N;DEF;NEUT;SG	N;NOM;FEM;SG
slaget	súboj	slag	súboj	N;DEF;NEUT;SG	N;INAN;NOM;MASC;SG
måde	spôsob	måde	spôsob	N;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
måde	cesta	måde	cesta	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
udgave	edícia	udgave	edícia	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
udgave	vydanie	udgave	vydanie	N;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
udgave	verzia	udgave	verzia	N;INDF;MASC+FEM;SG	N;NOM;FEM;SG
udgave	verziu	udgave	verzia	N;INDF;MASC+FEM;SG	N;ACC;FEM;SG
fransk	francúzske	fransk	francúzsky	ADJ;INDF;SG	ADJ;NOM;NEUT;SG
folk	ludia	folk	ludia	N;INDF;NEUT;PL	N;ANIM;NOM;MASC;PL
folk	ľudia	folk	človek	N;INDF;NEUT;PL	N;ANIM;NOM;MASC;PL
folk	ľudí	folk	človek	N;INDF;NEUT;PL	N;ANIM;ACC;MASC;PL
far	ocko	far	ocko	N;INDF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
far	otec	far	otec	N;INDF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
far	ocko	far	ocko	N;INDF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
far	otecko	far	otecko	N;INDF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
far	tatko	far	tatko	N;INDF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
far	otče	far	otče	N;INDF;MASC+FEM;SG	N;ANIM;VOC;MASC;SG
far	otec	far	otec	N;INDF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
far	otca	far	otec	N;INDF;MASC+FEM;SG	N;ANIM;ACC;MASC;SG
ses	videli	se	vidieť	V;NFIN;PASS	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP
ses	videla	se	vidieť	V;NFIN;PASS	V;IPFV;FEM;SG;POS;PST;V.PTCP
ses	videl	se	vidieť	V;NFIN;PASS	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
liste	zoznam	liste	zoznam	N;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
liste	zoznamu	liste	zoznam	N;INDF;MASC+FEM;SG	N;INAN;GEN;MASC;SG
kamp	boj	kamp	boj	N;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
