من	از	مِن	از	ADP	ADP
عمل	تجارت	عَمَل	تجارت	N;NOM;INDF;SG	N;SG
عمل	کسب	عَمَل	کسب	N;NOM;INDF;SG	N;SG
عمل	b	عَمَل	b	N;NOM;INDF;SG	N;SG
جنوب	جنوب	جَنُوب	جنوب	N;NOM;INDF;SG	N;SG
جنوب	جنوبی	جَنُوب	جنوبی	N;NOM;INDF;SG	N;SG
جنوب	ساوت	جَنُوب	ساوت	N;NOM;INDF;SG	N;SG
جنوب	جنوب	جَنُوب	جنوب	N;NOM;INDF;SG	N;SG
جنوب	جنوبی	جَنُوب	جنوبی	N;NOM;INDF;SG	N;SG
كبير	بزرگ	كَبِير	بزرگ	ADJ;NOM;INDF;MASC;SG	ADJ
الوقت	زمان	وَقت	زمان	N;NOM;DEF;SG	N;SG
الوقت	تایم	وَقت	تایم	N;NOM;DEF;SG	N;SG
عملية	فرایند	عَمَلِيَّة	فرایند	N;NOM;INDF;SG	N;SG
عملية	پروسه	عَمَلِيَّة	پروسه	N;NOM;INDF;SG	N;SG
عملية	فرآیند	عَمَلِيَّة	فرآیند	N;NOM;INDF;SG	N;SG
عملية	روند	عَمَلِيَّة	روند	N;NOM;INDF;SG	N;SG
عملية	عمل	عَمَلِيَّة	عمل	N;NOM;INDF;SG	N;SG
مايو	مه	مَايُو	مه	N;GEN;INDF;SG	N;SG
فبراير	فوریه	فِبرَايِر	فوریه	N;GEN;INDF;SG	N;SG
فبراير	فوریه	فِبرَايِر	فوریه	N;GEN;INDF;SG	N;SG
يونيو	ژوئن	يُونِيُو	None	N;GEN;INDF;SG	N;SG
يوليو	ژوئیه	يُولِيُو	ژوئیه	N;GEN;INDF;SG	N;SG
يوليو	جولای	يُولِيُو	جولا	N;GEN;INDF;SG	N;SG
شمال	شمالی	شَمَال	شمالی	N;NOM;INDF;SG	N;SG
شمال	نورث	شَمَال	نورث	N;NOM;INDF;SG	N;SG
شمال	شمال	شَمَال	شمال	N;NOM;INDF;SG	N;SG
شمال	شمالی	شَمَال	شمالی	N;NOM;INDF;SG	N;SG
شمال	شمال	شَمَال	شمال	N;NOM;INDF;SG	N;SG
مراجع	مراجع	مَرجَع	مراجع	N;NOM;INDF;PL	N;PL
الاتحاد	یونیون	اِتِّحَاد	یونیون	N;NOM;DEF;SG	N;SG
الاتحاد	اتحادیه	اِتِّحَاد	اتحادیه	N;NOM;DEF;SG	N;SG
الاتحاد	اتحاد	اِتِّحَاد	اتحاد	N;NOM;DEF;SG	N;SG
الاتحاد	فدراسیون	اِتِّحَاد	فدراسیون	N;NOM;DEF;SG	N;SG
الاتحاد	کنفدراسیون	اِتِّحَاد	کنفدراسیون	N;NOM;DEF;SG	N;SG
العراق	عراق	عِرَاق	عراق	N;NOM;DEF;SG	N;SG
سبتمبر	september	سِبتَمبِر	september	N;GEN;INDF;SG	N;SG
سبتمبر	سپتامبر	سِبتَمبِر	سپتامبر	N;GEN;INDF;SG	N;SG
فريق	تیم	فَرِيق	تیم	N;NOM;INDF;SG	N;SG
فريق	تیمی	فَرِيق	تیم	N;NOM;INDF;SG	N;SG
العامة	همگانی	عَامَّة	همگانی	N;NOM;DEF;SG	N;SG
العامة	public	عَامَّة	public	N;NOM;DEF;SG	N;SG
ديسمبر	دسامبر	دِيسَمبِر	دسامبر	N;GEN;INDF;SG	N;SG
ديسمبر	dec	دِيسَمبِر	dec	N;GEN;INDF;SG	N;SG
ديسمبر	دکلان	دِيسَمبِر	دکل	N;GEN;INDF;SG	N;SG
كبيرة	بزرگ	كَبِير	بزرگ	ADJ;NOM;INDF;FEM;SG	ADJ
كبيرة	درشت	كَبِير	درشت	ADJ;NOM;INDF;FEM;SG	ADJ
كبيرة	بزرگ	كَبِير	بزرگ	ADJ;NOM;INDF;FEM;SG	ADJ
الجيش	ارتش	جَيش	ارتش	N;NOM;DEF;SG	N;SG
الجيش	نظامی	جَيش	نظام	N;NOM;DEF;SG	N;SG
الجيش	ارتشی	جَيش	ارتشی	N;NOM;DEF;SG	N;SG
الجيش	لشگر	جَيش	لشگر	N;NOM;DEF;SG	N;SG
الجيش	ارتش	جَيش	ارتش	N;NOM;DEF;SG	N;SG
الجيش	ارتشی	جَيش	ارتشی	N;NOM;DEF;SG	N;SG
الجيش	سپاه	جَيش	سپاه	N;NOM;DEF;SG	N;SG
الجيش	لشکر	جَيش	None	N;NOM;DEF;SG	N;SG
نوفمبر	نوامبر	نُوفِمبِر	نوامبر	N;GEN;INDF;SG	N;SG
نوفمبر	نوامبر	نُوفِمبِر	نوامبر	N;GEN;INDF;SG	N;SG
داخل	داخل	دَاخِلَ	داخل	ADP;ACC	ADP
لاعب	بازیکن	لَاعِب	بازیکن	N;NOM;INDF;SG	N;SG
الفترة	دوره	فَترَة	دوره	N;NOM;DEF;SG	N;SG
الفترة	پریود	فَترَة	پریود	N;NOM;DEF;SG	N;SG
الفترة	دورۀ	فَترَة	دورۀ	N;NOM;DEF;SG	N;SG
دولة	حالت	دَولَة	حالت	N;NOM;INDF;SG	N;SG
دولة	استیت	دَولَة	استیت	N;NOM;INDF;SG	N;SG
دولة	دولت	دَولَة	دولت	N;NOM;INDF;SG	N;SG
دولة	وضعیت	دَولَة	وضعیت	N;NOM;INDF;SG	N;SG
دولة	ایالت	دَولَة	ایالت	N;NOM;INDF;SG	N;SG
بلدة	قریه	بَلدَة	قریه	N;NOM;INDF;SG	N;SG
بلدة	شهر	بَلدَة	شهر	N;NOM;INDF;SG	N;SG
بلدة	شهرک	بَلدَة	شهرک	N;NOM;INDF;SG	N;SG
درجة	درجه	دَرَجَة	درجه	N;NOM;INDF;SG	N;SG
خاصة	ویژه	خَاصّ	ویژه	ADJ;ACC;INDF;FEM;SG	ADJ
الحكومة	دولتی	حُكُومَة	دولتی	N;NOM;DEF;SG	N;SG
الحكومة	حکومت	حُكُومَة	حکومت	N;NOM;DEF;SG	N;SG
الحكومة	دولت	حُكُومَة	دولت	N;NOM;DEF;SG	N;SG
القوات	سربازان	قُوَّة	سرباز	N;NOM;DEF;PL	N;PL
ملعب	ورزشگاه	مَلعَب	ورزشگاه	N;NOM;INDF;SG	N;SG
ملعب	ورزشگاه	مَلعَب	ورزشگاه	N;NOM;INDF;SG	N;SG
متر	متر	مِتر	متر	N;NOM;INDF;SG	N;SG
متر	متری	مِتر	متری	N;NOM;INDF;SG	N;SG
متر	متر	مِتر	متر	N;NOM;INDF;SG	N;SG
متر	متر	مِتر	متر	N;NOM;INDF;SG	N;SG
متر	کنتور	مِتر	کنتور	N;NOM;INDF;SG	N;SG
متر	متر	مِتر	متر	N;NOM;INDF;SG	N;SG
الوطنية	نشنال	وَطَنِيَّة	نشنال	N;NOM;DEF;SG	N;SG
حالة	وضعیت	حَالَة	وضعیت	N;NOM;INDF;SG	N;SG
حالة	پرونده	حَالَة	پرونده	N;NOM;INDF;SG	N;SG
حالة	کیس	حَالَة	کیس	N;NOM;INDF;SG	N;SG
حالة	مورد	حَالَة	مورد	N;NOM;INDF;SG	N;SG
حالة	شرط	حَالَة	شرط	N;NOM;INDF;SG	N;SG
الفيلم	فیلمی	فِيلم	فیلم	N;NOM;DEF;SG	N;SG
الفيلم	فیلم	فِيلم	فیلم	N;NOM;DEF;SG	N;SG
الفيلم	فیلم	فِيلم	فیلم	N;NOM;DEF;SG	N;SG
الدول	کشورها	دَولَة	کشور	N;NOM;DEF;PL	N;PL
كلية	کالج	كُلِّيَّة	None	N;NOM;INDF;SG	N;SG
كلية	دانشکده	كُلِّيَّة	دانشکده	N;NOM;INDF;SG	N;SG
كلية	دانشگاه	كُلِّيَّة	دانشگاه	N;NOM;INDF;SG	N;SG
كلية	دانشگاهی	كُلِّيَّة	دانشگاهی	N;NOM;INDF;SG	N;SG
كلية	کلیه	كُلِّيَّة	کلیه	N;NOM;INDF;SG	N;SG
كلية	قلوه	كُلِّيَّة	قلوه	N;NOM;INDF;SG	N;SG
مليون	میلیون	مِليُون	میلیون	NUM;NOM;INDF;SG	NUM
الدرجة	درجه	دَرَجَة	درجه	N;NOM;DEF;SG	N;SG
بداية	شروع	بِدَايَة	شروع	N;NOM;INDF;SG	N;SG
بداية	آغاز	بِدَايَة	آغاز	N;NOM;INDF;SG	N;SG
بداية	ابتدای	بِدَايَة	ابتدا	N;NOM;INDF;SG	N;SG
بداية	آغاز	بِدَايَة	آغاز	N;NOM;INDF;SG	N;SG
شرق	شرق	شَرق	شرق	N;NOM;INDF;SG	N;SG
شرق	شرقی	شَرق	شرقی	N;NOM;INDF;SG	N;SG
شرق	شرق	شَرق	شرق	N;NOM;INDF;SG	N;SG
شرق	شرقی	شَرق	شرقی	N;NOM;INDF;SG	N;SG
ويكيبيديا	ویکیپدیا	ويكيبيديا	ویکیپدیا	N;NOM;DEF;SG	N;SG
ويكيبيديا	ویکیپدیای	ويكيبيديا	ویکیپدیا	N;NOM;DEF;SG	N;SG
نهاية	پایان	نِهَايَة	پایان	N;NOM;INDF;SG	N;SG
العزلة	جداسازی	عُزلَة	جداسازی	N;NOM;DEF;SG	N;SG
العزلة	انزوا	عُزلَة	None	N;NOM;DEF;SG	N;SG
وسط	سنترال	وَسط	سنترال	N;NOM;INDF;SG	N;SG
وسط	مرکز	وَسط	مرکز	N;NOM;INDF;SG	N;SG
وسط	وسطی	وَسط	وسطی	N;NOM;INDF;SG	N;SG
وسط	میدل	وَسط	میدل	N;NOM;INDF;SG	N;SG
وسط	میانی	وَسط	None	N;NOM;INDF;SG	N;SG
وسط	میانه	وَسط	میانه	N;NOM;INDF;SG	N;SG
دور	نقشی	دَور	نقش	N;NOM;INDF;SG	N;SG
دور	رل	دَور	رل	N;NOM;INDF;SG	N;SG
دور	نقش	دَور	نقش	N;NOM;INDF;SG	N;SG
القرية	روستای	قَريَة	روستا	N;NOM;DEF;SG	N;SG
القرية	دهکده	قَريَة	دهکده	N;NOM;DEF;SG	N;SG
القرية	ویلیج	قَريَة	ویلیج	N;NOM;DEF;SG	N;SG
القرية	روستا	قَريَة	روستا	N;NOM;DEF;SG	N;SG
السنة	سال	سَنَة	سال	N;NOM;DEF;SG	N;SG
حكم	داور	حُكم	داور	N;NOM;INDF;SG	N;SG
شكل	شکل	شَكل	شکل	N;NOM;INDF;SG	N;SG
شكل	فرم	شَكل	None	N;NOM;INDF;SG	N;SG
شكل	شکل	شَكل	شکل	N;NOM;INDF;SG	N;SG
نسبة	تناسب	نِسبَة	تناسب	N;NOM;INDF;SG	N;SG
الكتاب	کتاب	كِتَاب	کتاب	N;NOM;DEF;SG	N;SG
الكتاب	کتابی	كِتَاب	کتاب	N;NOM;DEF;SG	N;SG
الناس	افراد	إِنسَان	فرد	N;NOM;DEF;PL	N;PL
الناس	مردمان	إِنسَان	مردم	N;NOM;DEF;PL	N;PL
الناس	آدمها	إِنسَان	آدم	N;NOM;DEF;PL	N;PL
المغرب	مراکش	مَغرِب	مراکش	N;NOM;DEF;SG	N;SG
حرب	جنگ	حَرب	جنگ	N;NOM;INDF;SG	N;SG
حرب	جنگی	حَرب	جنگی	N;NOM;INDF;SG	N;SG
الجهاز	دستگاهی	جِهَاز	دستگاه	N;NOM;DEF;SG	N;SG
الجهاز	وسیله	جِهَاز	وسیله	N;NOM;DEF;SG	N;SG
الجهاز	دستگاه	جِهَاز	دستگاه	N;NOM;DEF;SG	N;SG
دار	دار	دَار	دار	N;NOM;INDF;SG	N;SG
القاهرة	قاهره	قَاهِرَة	قاهره	N;NOM;DEF;SG	N;SG
القاهرة	کایرو	قَاهِرَة	کایرو	N;NOM;DEF;SG	N;SG
ثلاثة	سه	ثَلَاثَة	سه	NUM;NOM;INDF;MASC	NUM
الحكم	داور	حُكم	داور	N;NOM;DEF;SG	N;SG
الحكم	قضاوت	حُكم	قضاوت	N;NOM;DEF;SG	N;SG
الحكم	حکم	حُكم	حکم	N;NOM;DEF;SG	N;SG
الحكم	قضاوتی	حُكم	قضاوتی	N;NOM;DEF;SG	N;SG
الحكم	داوری	حُكم	داوری	N;NOM;DEF;SG	N;SG
الحكم	حاکمیت	حُكم	حاکمیت	N;NOM;DEF;SG	N;SG
الحكم	ملکوت	حُكم	ملکوت	N;NOM;DEF;SG	N;SG
صفحة	صفحۀ	صَفحَة	صفحۀ	N;NOM;INDF;SG	N;SG
صفحة	صفحه	صَفحَة	صفحه	N;NOM;INDF;SG	N;SG
القسم	وزارت	قِسم	وزارت	N;NOM;DEF;SG	N;SG
القسم	اداره	قِسم	اداره	N;NOM;DEF;SG	N;SG
القسم	بخش	قِسم	بخش	N;NOM;DEF;SG	N;SG
القسم	بخش	قِسم	بخش	N;NOM;DEF;SG	N;SG
ال	را	اَل	را	PART	PART
برنامج	برنامۀ	بَرنَامَج	برنامۀ	N;NOM;INDF;SG	N;SG
برنامج	پروگرام	بَرنَامَج	پروگرام	N;NOM;INDF;SG	N;SG
برنامج	برنامه	بَرنَامَج	برنامه	N;NOM;INDF;SG	N;SG
برنامج	برنامه	بَرنَامَج	برنامه	N;NOM;INDF;SG	N;SG
برنامج	نرمافزار	بَرنَامَج	نرمافزار	N;NOM;INDF;SG	N;SG
وقت	زمان	وَقت	زمان	N;NOM;INDF;SG	N;SG
وقت	تایم	وَقت	تایم	N;NOM;INDF;SG	N;SG
النظام	سامانه	نِظَام	سامانه	N;NOM;DEF;SG	N;SG
النظام	سیستم	نِظَام	سیستم	N;NOM;DEF;SG	N;SG
النظام	نظم	نِظَام	نظم	N;NOM;DEF;SG	N;SG
النظام	فرمان	نِظَام	فرمان	N;NOM;DEF;SG	N;SG
النظام	دستور	نِظَام	دستور	N;NOM;DEF;SG	N;SG
النظام	سفارش	نِظَام	None	N;NOM;DEF;SG	N;SG
النظام	ترتیب	نِظَام	ترتیب	N;NOM;DEF;SG	N;SG
الجمهورية	جمهوری	جُمهُورِيَّة	جمهوری	N;NOM;DEF;SG	N;SG
مدرسة	مدرسه	مَدرَسَة	مدرسه	N;NOM;INDF;SG	N;SG
مدرسة	مکتب	مَدرَسَة	مکتب	N;NOM;INDF;SG	N;SG
عرض	نمایش	عَرض	نمایش	N;NOM;INDF;SG	N;SG
عرض	ارائه	عَرض	ارائه	N;NOM;INDF;SG	N;SG
عرض	نمای	عَرض	None	N;NOM;INDF;SG	N;SG
المعلومات	اطلاعات	مَعلُومَة	اطلاع	N;NOM;DEF;PL	N;PL
المعلومات	اطلاعات	مَعلُومَة	اطلاع	N;NOM;DEF;PL	N;PL
المعلومات	معلومات	مَعلُومَة	معلوم	N;NOM;DEF;PL	N;PL
المدرسة	مدرسه	مَدرَسَة	مدرسه	N;NOM;DEF;SG	N;SG
المدرسة	مکتب	مَدرَسَة	مکتب	N;NOM;DEF;SG	N;SG
بناء	ساختن	بِنَاء	ساختن	N;ACC;INDF;SG	N;SG
بناء	ساختمانی	بِنَاء	ساختمان	N;ACC;INDF;SG	N;SG
بناء	ساختمان	بِنَاء	ساختمان	N;ACC;INDF;SG	N;SG
بناء	ساخت	بِنَاء	ساخت	N;ACC;INDF;SG	N;SG
بناء	سازندگی	بِنَاء	سازندگی	N;ACC;INDF;SG	N;SG
بناء	ساختمان	بِنَاء	ساختمان	N;ACC;INDF;SG	N;SG
بناء	ساختن	بِنَاء	ساختن	N;ACC;INDF;SG	N;SG
المقالة	مطلب	مُقَال	مطلب	N;NOM;DEF;SG	N;SG
المقالة	مقالۀ	مُقَال	مقالۀ	N;NOM;DEF;SG	N;SG
المقالة	مقاله	مُقَال	مقاله	N;NOM;DEF;SG	N;SG
العرب	عرب	عَرَب	عرب	N;NOM;DEF;SG	N;SG
العرب	عرب	عَرَب	عرب	N;NOM;DEF;SG	N;SG
التاريخ	تاریخ	تَارِيخ	تاریخ	N;NOM;DEF;SG	N;SG
التاريخ	تاریخچه	تَارِيخ	تاریخچه	N;NOM;DEF;SG	N;SG
التاريخ	تاریخ	تَارِيخ	تاریخ	N;NOM;DEF;SG	N;SG
مجال	دامنه	مَجَال	None	N;NOM;INDF;SG	N;SG
حركة	جنبش	حَرَكَة	جنبش	N;NOM;INDF;SG	N;SG
حركة	تحرک	حَرَكَة	تحرک	N;NOM;INDF;SG	N;SG
حركة	نهضت	حَرَكَة	نهضت	N;NOM;INDF;SG	N;SG
الرغم	لجبازی	رَغم	لجبازی	N;NOM;DEF;SG	N;SG
الرغم	لج	رَغم	لج	N;NOM;DEF;SG	N;SG
المقاطعة	شهرستان	مُقَاطَعَة	شهرستان	N;NOM;DEF;SG	N;SG
المقاطعة	کانتی	مُقَاطَعَة	کانت#کان	N;NOM;DEF;SG	N;SG
المقاطعة	ولایت	مُقَاطَعَة	ولایت	N;NOM;DEF;SG	N;SG
المقاطعة	استان	مُقَاطَعَة	استان	N;NOM;DEF;SG	N;SG
المقاطعة	منطقه	مُقَاطَعَة	منطقه	N;NOM;DEF;SG	N;SG
المقاطعة	ناحیه	مُقَاطَعَة	ناحیه	N;NOM;DEF;SG	N;SG
المقاطعة	بخش	مُقَاطَعَة	بخش	N;NOM;DEF;SG	N;SG
المقاطعة	تحریم	مُقَاطَعَة	تحریم	N;NOM;DEF;SG	N;SG
مسلسل	سری	مُسَلسَل	سری	N;NOM;INDF;SG	N;SG
التعليم	آموزش	تَعلِيم	آموزش	N;NOM;DEF;SG	N;SG
تقرير	گزارش	تَقرِير	گزارش	N;NOM;INDF;SG	N;SG
المناطق	نواحی	مِنطَقَة	ناحیه	N;NOM;DEF;PL	N;PL
المناطق	مناطق	مِنطَقَة	منطقه	N;NOM;DEF;PL	N;PL
المناطق	نواحی	مِنطَقَة	ناحیه	N;NOM;DEF;PL	N;PL
المناطق	مناطق	مِنطَقَة	منطقه	N;NOM;DEF;PL	N;PL
الحالي	جاری	حَالِيّ	جاری	ADJ;NOM;DEF;MASC;SG	ADJ
الحالي	حاضر	حَالِيّ	حاضر	ADJ;NOM;DEF;MASC;SG	ADJ
عضو	عضو	عُضو	عضو	N;NOM;INDF;SG	N;SG
عضو	عضوی	عُضو	عضو	N;NOM;INDF;SG	N;SG
لغة	زبان	لُغَة	زبان	N;NOM;INDF;SG	N;SG
الشرق	شرق	شَرق	شرق	N;NOM;DEF;SG	N;SG
الشرق	شرقی	شَرق	شرقی	N;NOM;DEF;SG	N;SG
الشرق	اورینت	شَرق	اورینت	N;NOM;DEF;SG	N;SG
معركة	رزم	مَعرَكَة	رزم	N;NOM;INDF;SG	N;SG
معركة	کارزار	مَعرَكَة	کارزار	N;NOM;INDF;SG	N;SG
معركة	بتل	مَعرَكَة	بتل	N;NOM;INDF;SG	N;SG
معركة	نبرد	مَعرَكَة	None	N;NOM;INDF;SG	N;SG
الغربية	غربی	غَربِيّ	غربی	ADJ;NOM;DEF;FEM;SG	ADJ
الجزء	جزء	جُزء	جزء	N;NOM;DEF;SG	N;SG
الجزء	قسمت	جُزء	قسمت	N;NOM;DEF;SG	N;SG
الجزء	پارت	جُزء	پارت	N;NOM;DEF;SG	N;SG
الجزء	قطعه	جُزء	قطعه	N;NOM;DEF;SG	N;SG
بوابة	دروازه	بَوَّابَة	دروازه	N;NOM;INDF;SG	N;SG
بوابة	گیت	بَوَّابَة	گرفت#گیر	N;NOM;INDF;SG	N;SG
بوابة	دری	بَوَّابَة	دری	N;NOM;INDF;SG	N;SG
بوابة	پورتال	بَوَّابَة	پورتال	N;NOM;INDF;SG	N;SG
بوابة	دروازه	بَوَّابَة	دروازه	N;NOM;INDF;SG	N;SG
مقالة	مقاله	مَقَالَة	مقاله	N;NOM;INDF;SG	N;SG
مقالة	مطلب	مَقَالَة	مطلب	N;NOM;INDF;SG	N;SG
مقالة	مقالۀ	مَقَالَة	مقالۀ	N;NOM;INDF;SG	N;SG
مقالة	مقاله	مَقَالَة	مقاله	N;NOM;INDF;SG	N;SG
قناة	کانال	قَنَاة	None	N;NOM;INDF;SG	N;SG
قناة	مجرا	قَنَاة	None	N;NOM;INDF;SG	N;SG
قناة	مجرای	قَنَاة	None	N;NOM;INDF;SG	N;SG
قناة	کانال	قَنَاة	None	N;NOM;INDF;SG	N;SG
قناة	مجرا	قَنَاة	None	N;NOM;INDF;SG	N;SG
قناة	مجرای	قَنَاة	None	N;NOM;INDF;SG	N;SG
قناة	چنل	قَنَاة	چنل	N;NOM;INDF;SG	N;SG
قناة	channel	قَنَاة	channel	N;NOM;INDF;SG	N;SG
النوع	ژانر	نَوع	None	N;NOM;DEF;SG	N;SG
النوع	تیپ	نَوع	None	N;NOM;DEF;SG	N;SG
النوع	نوع	نَوع	نوع	N;NOM;DEF;SG	N;SG
النوع	تایپ	نَوع	تایپ	N;NOM;DEF;SG	N;SG
علماء	دانشمندان	عَالِم	دانشمند	N;NOM;INDF;PL	N;PL
مناطق	نواحی	مِنطَقَة	ناحیه	N;NOM;INDF;PL	N;PL
مناطق	مناطق	مِنطَقَة	منطقه	N;NOM;INDF;PL	N;PL
شهر	ماه	شَهر	ماه	N;NOM;INDF;SG	N;SG
سلسلة	سری	سِلسِلَة	سری	N;NOM;INDF;SG	N;SG
سلسلة	رشته	سِلسِلَة	رشته	N;NOM;INDF;SG	N;SG
سلسلة	زنجیری	سِلسِلَة	زنجیری	N;NOM;INDF;SG	N;SG
سلسلة	زنجیره	سِلسِلَة	زنجیره	N;NOM;INDF;SG	N;SG
سلسلة	زنجیر	سِلسِلَة	زنجیر	N;NOM;INDF;SG	N;SG
جديدة	نو	جَدِيد	نو	ADJ;NOM;INDF;FEM;SG	ADJ
جديدة	جدید	جَدِيد	جدید	ADJ;NOM;INDF;FEM;SG	ADJ
فيديو	ویدیویی	فِيدِيُو	ویدیویی	N;NOM;INDF;SG	N;SG
فيديو	ویدئویی	فِيدِيُو	ویدئویی	N;NOM;INDF;SG	N;SG
فيديو	ویدیوی	فِيدِيُو	ویدیو	N;NOM;INDF;SG	N;SG
فيديو	ویدئو	فِيدِيُو	ویدئو	N;NOM;INDF;SG	N;SG
فيديو	ویدیو	فِيدِيُو	ویدیو	N;NOM;INDF;SG	N;SG
فيديو	ویدئوی	فِيدِيُو	ویدئوی	N;NOM;INDF;SG	N;SG
العلوم	علوم	عِلم	علم	N;NOM;DEF;PL	N;PL
جزيرة	آیلند	جَزِيرَة	آیلند	N;NOM;INDF;SG	N;SG
جزيرة	جزیره	جَزِيرَة	جزیره	N;NOM;INDF;SG	N;SG
جمهورية	جمهوری	جُمهُورِيَّة	جمهوری	N;NOM;INDF;SG	N;SG
عمان	عمان	عَمَّان	عمان	N;NOM;INDF;SG	N;SG
عمان	امان	عَمَّان	امان	N;NOM;INDF;SG	N;SG
لبنان	لبنان	لُبنَان	لبنان	N;NOM;INDF;SG	N;SG
عالم	جهان	عَالَم	جهان	N;NOM;INDF;SG	N;SG
عالم	دنیا	عَالَم	دنیا	N;NOM;INDF;SG	N;SG
عالم	جهانی	عَالَم	جهانی	N;NOM;INDF;SG	N;SG
عالم	دانشمندی	عَالَم	دانشمندی	N;NOM;INDF;SG	N;SG
عالم	دانشمند	عَالَم	دانشمند	N;NOM;INDF;SG	N;SG
عالم	ادیب	عَالَم	ادیب	N;NOM;INDF;SG	N;SG
عالم	پژوهشگر	عَالَم	پژوهشگر	N;NOM;INDF;SG	N;SG
الكويت	کویت	كُوَيت	کویت	N;NOM;DEF;SG	N;SG
الدم	خونی	دَم	None	N;NOM;DEF;SG	N;SG
الدم	خون	دَم	خون	N;NOM;DEF;SG	N;SG
وزارة	وزارت	وِزَارَة	وزارت	N;NOM;INDF;SG	N;SG
الجزيرة	آیلند	جَزِيرَة	آیلند	N;NOM;DEF;SG	N;SG
الجزيرة	جزیره	جَزِيرَة	جزیره	N;NOM;DEF;SG	N;SG
الحديث	حرف	حَدِيث	حرف	N;NOM;DEF;SG	N;SG
المجلس	شورای	مَجلِس	شورا	N;NOM;DEF;SG	N;SG
المجلس	شورا	مَجلِس	شورا	N;NOM;DEF;SG	N;SG
المجلس	انجمن	مَجلِس	انجمن	N;NOM;DEF;SG	N;SG
الحزب	مهمانی	حِزب	مهمان	N;NOM;DEF;SG	N;SG
الحزب	پارتی	حِزب	پارت	N;NOM;DEF;SG	N;SG
الحزب	مهمونی	حِزب	مهمونی	N;NOM;DEF;SG	N;SG
الحزب	حزب	حِزب	حزب	N;NOM;DEF;SG	N;SG
الحزب	جشن	حِزب	جشن	N;NOM;DEF;SG	N;SG
شركات	شرکتها	شَرِكَة	شرکت	N;NOM;INDF;PL	N;PL
شركات	شرکتهای	شَرِكَة	شرکت	N;NOM;INDF;PL	N;PL
شركات	احزاب	شَرِكَة	حزب	N;NOM;INDF;PL	N;PL
الفرنسية	فرنچ	فَرَنسِيَّة	فرنچ	N;NOM;DEF;SG	N;SG
الفرنسية	فرانسه	فَرَنسِيَّة	فرانسه	N;NOM;DEF;SG	N;SG
الفرنسية	فرانسوی	فَرَنسِيَّة	فرانسوی	N;NOM;DEF;SG	N;SG
مستوى	تراز	مُستَوَى	تراز	N;NOM;INDF;SG	N;SG
مستوى	لول	مُستَوَى	None	N;NOM;INDF;SG	N;SG
مستوى	سطح	مُستَوَى	سطح	N;NOM;INDF;SG	N;SG
مختلفة	متفاوت	مُختَلِف	متفاوت	ADJ;NOM;INDF;FEM;SG	ADJ
تونس	تونس	تُونِس	تونس	N;NOM;INDF;SG	N;SG
تونس	تونس	تُونِس	تونس	N;NOM;INDF;SG	N;SG
تونس	تونس	تُونِس	تونس	N;NOM;INDF;SG	N;SG
عبارة	عبارت	عِبَارَة	عبارت	N;NOM;INDF;SG	N;SG
عبارة	فری	عِبَارَة	فری	N;NOM;INDF;SG	N;SG
عبارة	معبر	عِبَارَة	معبر	N;NOM;INDF;SG	N;SG
عبارة	گذرگاه	عِبَارَة	گذرگاه	N;NOM;INDF;SG	N;SG
ممثل	نماینده	مُمَثِّل	نماینده	N;NOM;INDF;SG	N;SG
ممثل	هنرپیشه	مُمَثِّل	هنرپیشه	N;NOM;INDF;SG	N;SG
ممثل	بازیگر	مُمَثِّل	بازیگر	N;NOM;INDF;SG	N;SG
ممثل	actor	مُمَثِّل	actor	N;NOM;INDF;SG	N;SG
المجتمع	اجتماع	مُجتَمَع	None	N;NOM;DEF;SG	N;SG
المجتمع	جامعه	مُجتَمَع	جامعه	N;NOM;DEF;SG	N;SG
المجتمع	انجمن	مُجتَمَع	انجمن	N;NOM;DEF;SG	N;SG
المجتمع	اجتماع	مُجتَمَع	None	N;NOM;DEF;SG	N;SG
المجتمع	ملتی	مُجتَمَع	ملت	N;NOM;DEF;SG	N;SG
المجتمع	جامعه	مُجتَمَع	جامعه	N;NOM;DEF;SG	N;SG
المجتمع	انجمن	مُجتَمَع	انجمن	N;NOM;DEF;SG	N;SG
المجتمع	امت	مُجتَمَع	امت	N;NOM;DEF;SG	N;SG
حزب	مهمانی	حِزب	مهمان	N;NOM;INDF;SG	N;SG
حزب	پارتی	حِزب	پارت	N;NOM;INDF;SG	N;SG
حزب	مهمونی	حِزب	مهمونی	N;NOM;INDF;SG	N;SG
حزب	حزب	حِزب	حزب	N;NOM;INDF;SG	N;SG
حزب	جشن	حِزب	جشن	N;NOM;INDF;SG	N;SG
هنا	اینجا	هُنَا	اینجا	ADV	ADV;ESS
ثلاث	سه	ثَلَاثَة	سه	NUM;NOM;INDF;FEM	NUM
الشباب	جوانان	شَبّ	جوان	N;NOM;DEF;PL	N;PL
الجامعة	دانشگاه	جَامِعَة	دانشگاه	N;NOM;DEF;SG	N;SG
الجامعة	qom	جَامِعَة	qom	N;NOM;DEF;SG	N;SG
الجامعة	کالج	جَامِعَة	None	N;NOM;DEF;SG	N;SG
الجامعة	دانشکده	جَامِعَة	دانشکده	N;NOM;DEF;SG	N;SG
الجامعة	دانشگاه	جَامِعَة	دانشگاه	N;NOM;DEF;SG	N;SG
الجامعة	دانشگاهی	جَامِعَة	دانشگاهی	N;NOM;DEF;SG	N;SG
