egy	eine	egy	ein	DET;INDF	DET;NOM;INDF;FEM;SG
iskola	schule	iskola	schule	N;NOM;SG	N;NOM;FEM;SG
iskola	schule	iskola	schule	N;NOM;SG	N;NOM;FEM;SG
összesen	gesamt	összesen	gesamt		
történelmi	historisches	történelmi	historisch	ADJ;NOM;SG	ADJ;NOM;NEUT;SG
történelmi	altstadt	történelmi	altstadt	ADJ;NOM;SG	ADJ
történelmi	historischen	történelmi	historisch	ADJ;NOM;SG	ADJ;NOM;MASC;SG
történelmi	historisches	történelmi	historisch	ADJ;NOM;SG	ADJ;NOM;NEUT;SG
történelmi	historischen	történelmi	historisch	ADJ;NOM;SG	ADJ;NOM;MASC;SG
pont	punkt	pont	punken		
pont	point	pont	poinen		
bajnok	meister	bajn	meist	N;NOM;SG	N;NOM;MASC;SG
állami	bundesland	állami	bundesland		
állami	zustand	állami	zustand		
állam	staat	állam	staaen	N;NOM;SG	N
emberek	männer	ember	männer	N;NOM;PL	N;NOM;MASC;PL
emberek	herren	ember	herr	N;NOM;PL	N;NOM;PL
emberek	menschen	ember	menschen	N;NOM;PL	N;NOM;PL
emberek	leute	ember	leute	N;NOM;PL	N;NOM;PL
emberek	menschen	ember	menschen	N;NOM;PL	N;NOM;PL
emberek	personen	ember	Person	N;NOM;PL	N;NOM;FEM;PL
tartott	abgehalten	tart	abhalten	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
tartott	gehalten	tart	halten	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
tartott	hielt	tart	halten	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
tartott	festgehalten	tart	festhalten	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
tartott	behielt	tart	behalten	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
tartott	gehalten	tart	halten	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
talán	möglicherweise	talán	möglicherweise	ADV	ADV
talán	eventuell	talán	eventuell	ADV	ADV
talán	vielleicht	talán	vielleicht	ADV	ADV
talán	möglicherweise	talán	möglicherweise	ADV	ADV
talán	eventuell	talán	eventuell	ADV	ADV
talán	vielleicht	talán	vielleicht	ADV	ADV
hat	six	hat	six		
tett	hergestellt	tesz	herstellen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
tett	machte	tesz	machen	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
tett	gemacht	tesz	machen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
tett	geschafft	tesz	schaffen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
dal	lied	dal	lied	N;NOM;SG	N;NOM;NEUT;SG
szlovák	slowakisch	szlovák	slowakisch	ADJ;NOM;SG	ADJ
szlovák	slowakisch	szlovák	slowakisch	ADJ;NOM;SG	ADJ
helyett	anstatt	helyett	anstatt		
közös	gelenk	közös	gelenken		
folyó	fluß	folyó	flaß		
részben	teilweise	részben	teilweise	ADV	ADV
részben	teil	részben	teil	ADV	ADV
részben	teils	részben	teils	ADV	ADV
részben	teilweise	részben	teilweise	ADV	ADV
részben	teils	részben	teils	ADV	ADV
részben	teilweise	részben	teilweise	ADV	ADV
miért	weswegen	miért	weswegen	ADV	ADV
miért	wieso	miért	wieso	ADV	ADV
miért	warum	miért	warum	ADV	ADV
miért	wozu	miért	wozu	ADV	ADV
megyei	grafschaft	megyei	grafschaft	ADJ;NOM;SG	ADJ
történt	passierte	történik	passieren	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
történt	geschah	történik	geschehen	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
történt	geschehen	történik	geschehen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
kulturális	kultureller	kulturális	kulturell	ADJ;NOM;SG	ADJ
kulturális	kulturell	kulturális	kulturell	ADJ;NOM;SG	ADJ
kulturális	kulturellen	kulturális	kulturell	ADJ;NOM;SG	ADJ
közel	close	közel	close		
közel	nahe	közel	nahe		
közel	nahe	közel	nahe		
felső	upper	felső	upper		
arany	golden	arany	golden		
arany	gold	arany	gold		
járás	landkreis	járás	landkreis	N;NOM;SG	N
zenei	musikalisch	zenei	musikalisch	ADJ;NOM;SG	ADJ
zenei	musikalisches	zenei	musikalisch	ADJ;NOM;SG	ADJ;NOM;NEUT;SG
cseh	tschechien	cseh	tschechen	ADJ;NOM;SG	ADJ
cseh	tschechisch	cseh	tschechisch	ADJ;NOM;SG	ADJ
zsidó	juden	zsidó	juden		
zsidó	juden	zsidó	juden		
zsidó	jude	zsidó	jade		
játékok	spiele	játék	spiel	N;NOM;PL	N;NOM;NEUT;PL
játékok	spielzeuge	játék	spielzeug	N;NOM;PL	N;NOM;PL
központi	zentral	központi	zentral	ADJ;NOM;SG	ADJ
horvát	kroatisch	horvát	kroatisch	ADJ;NOM;SG	ADJ
kezdte	begonnen	kezd	beginnen	V;DEF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
kezdte	angefangen	kezd	anfangen	V;DEF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
kezdte	begann	kezd	beginnen	V;DEF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
kezdte	gestartet	kezd	starten	V;DEF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
források	verbindlichkeiten	forrás	verbindlichkeiten	N;NOM;PL	N;NOM;FEM;PL
csapatok	soldaten	csapat	soldat	N;NOM;PL	N;PL
csapatok	mannschaften	csapat	mannschaften	N;NOM;PL	N;NOM;PL
csapatok	teams	csapat	teams	N;NOM;PL	N;NOM;NEUT;PL
lépett	eingetragen	lép	eintragen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
lépett	eingegeben	lép	eingeben	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
poszt	beitrag	poszt	beitregen	N;NOM;SG	N;SG
tagjai	mitgliedern	tag	mitgliedern	N;NOM;PL	N;NOM;NEUT;PL
tagjai	mitglieder	tag	mitglied	N;NOM;PL	N;NOM;NEUT;PL
kormány	staat	kormány	staaen	N;NOM;SG	N
hadsereg	armee	hadsereg	arme	N;NOM;SG	N;NOM;FEM;SG
vörös	rotwein	vörös	rotwein		
különösen	speziell	különös	speziell	ADJ;FRML;SG	ADJ
club	verein	club	verein		
olaszország	italiener	olaszország	italiener		
győzelem	sieg	győzelem	seigen	N;NOM;SG	N;NOM;SG
győzelem	gewinn	győzelem	gewinn	N;NOM;SG	N
győzelem	sieg	győzelem	seigen	N;NOM;SG	N;NOM;SG
cím	adresse	cím	adresse	N;NOM;SG	N;NOM;FEM;SG
cím	ansprache	cím	ansprechen	N;NOM;SG	N;NOM;FEM;SG
szükséges	notwendig	szükséges	notwendig	ADJ;NOM;SG	ADJ
szükséges	erforderlich	szükséges	erforderlich	ADJ;NOM;SG	ADJ
szükséges	erforderlich	szükséges	erforderlich	ADJ;NOM;SG	ADJ
szükséges	notwendig	szükséges	notwendig	ADJ;NOM;SG	ADJ
szükséges	erforderlich	szükséges	erforderlich	ADJ;NOM;SG	ADJ
szükséges	notwendig	szükséges	notwendig	ADJ;NOM;SG	ADJ
szükséges	nötig	szükséges	nötig	ADJ;NOM;SG	ADJ
pár	pärchen	pár	pärchen		
adta	gab	ad	geben	V;DEF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
használt	gebraucht	használt	brauchen|gebrauchen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
használt	benutzt	használt	benutzen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
használt	verwendete	használt	verwenden	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
használt	verwendet	használt	verwenden	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
nyert	gewonnen	nyert	gewinnen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
nyert	gewann	nyert	gewinnen	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
egyébként	ansonsten	egyébként	ansonsten	ADV	ADV
egyébként	anderenfalls	egyébként	anderenfalls	ADV	ADV
egyébként	sonst	egyébként	sonst	ADV	ADV
egyébként	andernfalls	egyébként	andernfalls	ADV	ADV
törvény	gesetz	törvény	gesetz	N;NOM;SG	N;NOM;NEUT;SG
tette	tat	tesz	tun	V;DEF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
hatalmas	gewaltig	hatalmas	gewaltig	ADJ;NOM;SG	ADJ
hatalmas	riesig	hatalmas	riesig	ADJ;NOM;SG	ADJ
hatalmas	riesigen	hatalmas	riesig	ADJ;NOM;SG	ADJ
hatalmas	gewaltig	hatalmas	gewaltig	ADJ;NOM;SG	ADJ
hatalmas	massiv	hatalmas	massiv	ADJ;NOM;SG	ADJ
hatalmas	massiver	hatalmas	massiv	ADJ;NOM;SG	ADJ
akadémia	akademie	akadémia	akademie	N;NOM;SG	N;NOM;FEM;SG
vezetett	führte	vezetett	führen	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
vezetett	geleitet	vezetett	geleiten|leiten	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
vezetett	geführt	vezetett	führen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
vezetett	fuhr	vezetett	fahren	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
állomások	tankstellen	állomás	tankstellen	N;NOM;PL	N;NOM;PL
állomások	bahnhöfe	állomás	bahnhöfen	N;NOM;PL	N;NOM;MASC;PL
állomások	stationen	állomás	station	N;NOM;PL	N;NOM;FEM;PL
állomások	haltestellen	állomás	haltestellen	N;NOM;PL	N;NOM;FEM;PL
társaság	firma	társaság	firma	N;NOM;SG	N;NOM;FEM;SG
rész	folge	rész	folge	N;NOM;SG	N;NOM;FEM;SG
ment	gegangen	megy	gehen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
ment	ging	megy	gehen	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
valami	sowas	valami	sowas		
mutatja	zeigt	mutat	zeigen	V;DEF;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
hasonlóan	ähnlich	hasonló	ähnlich	ADJ;FRML;SG	ADJ
filmek	folien	film	folien	N;NOM;PL	N;NOM;PL
ezer	eintausend	ezer	eintausend	NUM;NOM;SG	NUM
ezer	tausend	ezer	tausend	NUM;NOM;SG	NUM
ezer	tausend	ezer	tausend	NUM;NOM;SG	NUM
mérkőzés	spiel	mérkőzés	spielen	N;NOM;SG	N;NOM;NEUT;SG
mérkőzés	übereinstimmung	mérkőzés	übereinstimmung	N;NOM;SG	N;NOM;FEM;SG
képek	bilder	kép	Bild	N;NOM;PL	N;NOM;NEUT;PL
képek	bilder	kép	Bild	N;NOM;PL	N;NOM;NEUT;PL
képek	bilder	kép	Bild	N;NOM;PL	N;NOM;NEUT;PL
képek	bilder	kép	Bild	N;NOM;PL	N;NOM;NEUT;PL
rendelet	vorschrift	rendelet	vorschreifen		
rendelet	dekret	rendelet	dekret		
nyugat	west	nyugat	west		
egyszer	einst	egyszer	einst	ADV	ADV
egyszer	einmal	egyszer	einmal	ADV	ADV
egyszer	mal	egyszer	mal	ADV	ADV
egyszer	sobald	egyszer	sobald	ADV	ADV
hogyan	inwiefern	hogyan	inwiefern	ADV	ADV
hogyan	woher	hogyan	woher	ADV	ADV
holland	holland	holland	holland		
holland	niederländer	holland	niederland		
holland	holländer	holland	holländer		
fekvő	angelehnt	fekvő	anlehnen	ADJ;NOM;SG	ADJ;V.PTCP
vár	warte	vár	wart	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
vár	gewartet	vár	warten	V;INDF;IND;SG;3;PRS;FIN;ACT	V;V.PTCP
vár	abwarten	vár	abwarten	V;INDF;IND;SG;3;PRS;FIN;ACT	V;NFIN
vár	warten	vár	warten	V;INDF;IND;SG;3;PRS;FIN;ACT	V;NFIN
vár	wartet	vár	warten	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
vár	schloss	vár	schließen	V;INDF;IND;SG;3;PRS;FIN;ACT	V;SG
művészeti	kunst	művészeti	kunst	N;NOM;SG	N;NOM;FEM;SG
sziget	insel	sziget	insel	N;NOM;SG	N;NOM;FEM;SG
sziget	insel	sziget	insel	N;NOM;SG	N;NOM;FEM;SG
győztes	sieger	győztes	sieger		
győztes	gewinner	győztes	gewinner		
szerb	serben	szerb	serben		
adatok	daten	adat	daten	N;NOM;PL	N;NOM;NEUT;PL
honlap	website	honlap	websit	N;NOM;SG	N;SG
jellemző	merkmal	jellemző	merkmal	ADJ;NOM;SG	ADJ
jellemző	charakteristisch	jellemző	charakteristisch	ADJ;NOM;SG	ADJ
jellemző	charakteristik	jellemző	charakteristik	ADJ;NOM;SG	ADJ;SG
jellemző	typisches	jellemző	typisch	ADJ;NOM;SG	ADJ;NOM;NEUT;SG
jellemző	typischer	jellemző	typisch	ADJ;NOM;SG	ADJ
jellemző	typisch	jellemző	typisch	ADJ;NOM;SG	ADJ
jellemző	typischen	jellemző	typisch	ADJ;NOM;SG	ADJ
természetes	natürlichen	természetes	natürlich	ADJ;NOM;SG	ADJ
természetes	natürliches	természetes	natürlich	ADJ;NOM;SG	ADJ;NOM;NEUT;SG
természetes	natürlicher	természetes	natürlich	ADJ;NOM;SG	ADJ
svéd	schwede	svéd	schweden		
kiemelt	unterstrichen	kiemelt	unterstreichen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
kiemelt	hervorgehoben	kiemelt	hervorheben	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
kiemelt	vorgestellt	kiemelt	vorstellen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
kiemelt	präsentiert	kiemelt	präsentieren	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
állandó	konstanten	állandó	konstant		
működött	gearbeitet	működik	arbeiten	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
működött	arbeitete	működik	arbeiten	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
felett	über	felett	über	ADP	ADP
meghalt	verstorben	meg+hal	versterben	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
meghalt	gestorben	meg+hal	sterben	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
meghalt	starb	meg+hal	sterben	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
egyben	ausserdem	egyben	ausserdem	ADV	ADV
egyben	ebenso	egyben	ebenso	ADV	ADV
egyben	außerdem	egyben	außerdem	ADV	ADV
egyben	ebenfalls	egyben	ebenfalls	ADV	ADV
egyben	auch	egyben	auch	ADV	ADV
kovács	schmied	kovács	schmeiden		
kovács	schmiede	kovács	schmeiden		
kovács	schmied	kovács	schmeiden		
fog	will	fog	wollen	V;INDF;IND;SG;3;PRS;ACT	V;IND;SG;3;PRS;FIN
jött	gekommen	jön	kommen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
jött	kam	jön	kommen	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
csata	kampf	csata	kampfen	N;NOM;SG	N;SG
csata	schlacht	csata	schlacht	N;NOM;SG	N;NOM;FEM;SG
tanult	erzogen	tanult	erziehen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
tanult	gebildet	tanult	bilden	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
tanult	ausgebildet	tanult	ausbilden	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
tanult	untersucht	tanult	untersuchen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
tanult	studierte	tanult	studieren	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
tanult	studiert	tanult	studieren	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
tanult	lernte	tanult	lernen	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
tanult	gelernt	tanult	lernen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
tanult	erlernte	tanult	erlernen	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
érdemes	wert	érdemes	wert	ADJ;NOM;SG	ADJ
érdemes	würdig	érdemes	würdig	ADJ;NOM;SG	ADJ
játék	spiel	játék	spielen	N;NOM;SG	N;NOM;NEUT;SG
játék	spiel	játék	spielen	N;NOM;SG	N;NOM;NEUT;SG
játék	spiel	játék	spielen	N;NOM;SG	N;NOM;NEUT;SG
kereskedelmi	kommerziellen	kereskedelmi	kommerziell	ADJ;NOM;SG	ADJ
kereskedelmi	kommerziell	kereskedelmi	kommerziell	ADJ;NOM;SG	ADJ
kereskedelmi	warenverkehr	kereskedelmi	warenverkehr	ADJ;NOM;SG	ADJ
jogi	rechtlichen	jogi	rechtlich	ADJ;NOM;SG	ADJ
jogi	rechtliches	jogi	rechtlich	ADJ;NOM;SG	ADJ;NOM;NEUT;SG
jogi	rechtsgrundlage	jogi	rechtsgrundlage	ADJ;NOM;SG	ADJ;NOM;FEM;SG
szakmai	professionellen	szakmai	professionell	ADJ;NOM;SG	ADJ
szakmai	professionell	szakmai	professionell	ADJ;NOM;SG	ADJ
fok	umhang	fok	umhang	N;NOM;SG	N
működik	funktioniert	működik	funktionieren	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
működik	arbeiten	működik	arbeiten	V;INDF;IND;SG;3;PRS;FIN;ACT	V;NFIN
működik	arbeitet	működik	arbeiten	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
üzenet	mitteilung	üzenet	mitteilung	N;NOM;SG	N;FEM;SG
rock	gestein	rock	gestein		
eredetű	entstehung	eredetű	Entstehung		
tartalmazza	enthält	tartalmaz	enthalten	V;DEF;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
tartalmazza	beinhaltet	tartalmaz	beinhalten	V;DEF;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
tartalmazza	eingeschlossen	tartalmaz	einschließen	V;DEF;IND;SG;3;PRS;FIN;ACT	V;V.PTCP
tartalmazza	umfasst	tartalmaz	umfassen	V;DEF;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
tartalmazza	enthält	tartalmaz	enthalten	V;DEF;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
tartalmazza	beinhaltet	tartalmaz	beinhalten	V;DEF;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
regény	roman	regény	roman	N;NOM;SG	N;NOM;MASC;SG
bemutató	demo	bemutató	demo		
file	akten	file	akt	N;NOM;SG	N
társadalmi	soziales	társadalmi	sozial	ADJ;NOM;SG	ADJ;NOM;NEUT;SG
társadalmi	sozialer	társadalmi	sozial	ADJ;NOM;SG	ADJ
társadalmi	sozial	társadalmi	sozial	ADJ;NOM;SG	ADJ
aszteroida	asteroid	aszteroida	asteroid	N;NOM;SG	N;NOM;SG
egyszerű	einfaches	egyszerű	einfach	ADJ;NOM;SG	ADJ;NOM;NEUT;SG
egyszerű	einfacher	egyszerű	einfach	ADJ;NOM;SG	ADJ
ideiglenes	zeitweilig	ideiglenes	zeitweilig	ADJ;NOM;SG	ADJ
ideiglenes	temporär	ideiglenes	temporär	ADJ;NOM;SG	ADJ
ideiglenes	vorübergehend	ideiglenes	vorübergehend	ADJ;NOM;SG	ADJ
ideiglenes	befristet	ideiglenes	befristen	ADJ;NOM;SG	ADJ
ideiglenes	vorläufiger	ideiglenes	vorläufig	ADJ;NOM;SG	ADJ
ideiglenes	vorläufig	ideiglenes	vorläufig	ADJ;NOM;SG	ADJ
ideiglenes	vorläufigen	ideiglenes	vorläufig	ADJ;NOM;SG	ADJ
kiadás	ausgabe	kiadás	ausgeben	N;NOM;SG	N;NOM;FEM;SG
rend	ordnung	rend	ordnung	N;NOM;SG	N
rend	auftrag	rend	auftragen	N;NOM;SG	N;MASC;SG
rend	bestellung	rend	bestellung	N;NOM;SG	N;NOM;FEM;SG
szakma	beruf	szakma	beruf	N;NOM;SG	N;SG
azóta	seitdem	azóta	seitdem	ADV	ADV
verseny	wettkampf	verseny	wettkampf	N;NOM;SG	N
verseny	wettkampf	verseny	wettkampf	N;NOM;SG	N
verseny	gewinnspiel	verseny	gewinnspiel	N;NOM;SG	N;NOM;NEUT;SG
city	stadt	city	staden		
rossz	böse	rossz	böse		
rossz	bad	rossz	bad		
igaz	true	igaz	treen		
kötött	gewirkt	köt	wirken	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
kötött	gestrickt	köt	stricken	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
kötött	stricken	köt	stricken	V;INDF;IND;SG;3;PST;FIN;ACT	V;NFIN
változat	version	változat	version	N;NOM;SG	N;NOM;FEM;SG
gól	ziel	gól	ziel	N;NOM;SG	N;NOM;NEUT;SG
kérdés	frage	kérdés	frage	N;NOM;SG	N;NOM;FEM;SG
kérdés	fragestellung	kérdés	fragestellung	N;NOM;SG	N;NOM;FEM;SG
polgári	zivilrecht	polgári	zivilrecht	ADJ;NOM;SG	ADJ
polgári	zivil	polgári	zivil	ADJ;NOM;SG	ADJ
polgári	zivil	polgári	zivil	ADJ;NOM;SG	ADJ
polgári	ziviler	polgári	zivil	ADJ;NOM;SG	ADJ
polgári	bürgerlich	polgári	bürgerlich	ADJ;NOM;SG	ADJ
port	staub	por	staub		
port	seehafen	por	seehafen		
port	hafen	por	hafen		
port	puder	por	puder		
port	pulver	por	pulv		
egyéni	einzel	egyéni	einzel		
egyéni	einzel	egyéni	einzel		
külföldi	ausländischen	külföldi	ausländisch	ADJ;NOM;SG	ADJ
díjak	prämien	díj	prämien	N;NOM;PL	N;NOM
díjak	auszeichnungen	díj	auszeichnangen	N;NOM;PL	N;NOM;FEM;PL
díjak	prämien	díj	prämien	N;NOM;PL	N;NOM
évad	spielzeit	évad	spielzeit	N;NOM;SG	N;NOM;SG
évad	saison	évad	saison	N;NOM;SG	N;NOM;FEM;SG
teszi	macht	tesz	machen	V;DEF;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
lehetséges	potential	lehetséges	potential	ADJ;NOM;SG	ADJ
lehetséges	potenzial	lehetséges	potenzial	ADJ;NOM;SG	ADJ
lehetséges	möglichen	lehetséges	möglich	ADJ;NOM;SG	ADJ
lehetséges	möglicher	lehetséges	möglich	ADJ;NOM;SG	ADJ
lehetséges	möglich	lehetséges	möglich	ADJ;NOM;SG	ADJ
szezon	spielzeit	szez	spielzeit	N;NOM;SG	N;NOM;SG
szezon	saison	szez	saison	N;NOM;SG	N;NOM;FEM;SG
emellett	außerdem	emellett	außerdem	ADV	ADV
bizottság	ausschuss	bizottság	ausschassen	N;NOM;SG	N
bizottság	ausschuß	bizottság	ausscheßen	N;NOM;SG	N;SG
létezik	existieren	létezik	existieren	V;INDF;IND;SG;3;PRS;FIN;ACT	V;NFIN
létezik	existiert	létezik	existieren	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
létezik	existieren	létezik	existieren	V;INDF;IND;SG;3;PRS;FIN;ACT	V;NFIN
létezik	existiert	létezik	existieren	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
darab	stücke	darab	stücken		
ifjúsági	jugendlichen	ifjúsági	jugendlich	ADJ;NOM;SG	ADJ
ifjúsági	jugend	ifjúsági	jugend	ADJ;NOM;SG	ADJ
tíz	zehn	tíz	zehn	NUM;NOM;SG	NUM
megfelelően	angemessen	meg+felelő	angemessen	ADJ;FRML;SG	ADJ
megfelelően	entsprechend	meg+felelő	entsprechend	ADJ;FRML;SG	ADJ
megfelelően	ordnungsgemäß	meg+felelő	ordnungsgemäß	ADJ;FRML;SG	ADJ
megfelelően	ordentlich	meg+felelő	ordentlich	ADJ;FRML;SG	ADJ
megfelelően	angemessen	meg+felelő	angemessen	ADJ;FRML;SG	ADJ
megfelelően	adäquat	meg+felelő	adäquat	ADJ;FRML;SG	ADJ
megfelelően	hinreichend	meg+felelő	hinreichend	ADJ;FRML;SG	ADJ
hol	wo	hol	wo	ADV	ADV
hol	wohin	hol	wohin	ADV	ADV
romániai	rumänischen	romániai	rumänisch	ADJ;NOM;SG	ADJ
romániai	rumänischer	romániai	rumänisch	ADJ;NOM;SG	ADJ
romániai	rumänisch	romániai	rumänisch	ADJ;NOM;SG	ADJ
legmagasabb	höchstes	nagmagas	hoch	ADJ;NOM;RL;SG	ADJ;NOM;NEUT;SG
legmagasabb	höchster	nagmagas	hoch	ADJ;NOM;RL;SG	ADJ
legmagasabb	größte	nagmagas	groß	ADJ;NOM;RL;SG	ADJ;NOM;FEM;SG
legmagasabb	höchstes	nagmagas	hoch	ADJ;NOM;RL;SG	ADJ;NOM;NEUT;SG
www	www	www	www		
kötet	menge	kötet	mengen	N;NOM;SG	N;NOM;FEM;SG
tartalmaz	enthält	tartalmaz	enthalten	V;DEF;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
tartalmaz	beinhaltet	tartalmaz	beinhalten	V;DEF;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
országok	länder	ország	land	N;NOM;PL	N;NOM;NEUT;PL
országok	ländern	ország	ländern	N;NOM;PL	N;PL
jelen	gegenwart	jelen	gegenwart		
zsigmond	zsigmond	zsigmond	zsigmond		
munka	werk	munka	werk	N;NOM;SG	N;NOM;NEUT;SG
munka	arbeit	munka	arbeit	N;NOM;SG	N;NOM;FEM;SG
egység	einheit	egység	einheit	N;NOM;SG	N;NOM;FEM;SG
egység	einheit	egység	einheit	N;NOM;SG	N;NOM;FEM;SG
amíg	weile	amíg	weil	ADV	ADV
valóban	wahrhaft	valóban	wahrhaft		
történet	erzählung	történet	erzählung	N;NOM;SG	N;FEM;SG
visszatért	kehrte	visszatért	kehren	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
visszatért	zurückgekehrt	visszatért	zurückkehren	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
visszatért	zurückgegeben	visszatért	zurückgeben	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
visszatért	zurückgeschickt	visszatért	zurückschicken	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
alapított	gegründet	alapított	gründen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
alapított	gründete	alapított	gründen	V;INDF;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
isten	gottes	isten	gott	N;NOM;SG	N;NOM;NEUT;SG
isten	gott	isten	gott	N;NOM;SG	N;NOM;MASC;SG
cég	firma	cég	firma	N;NOM;SG	N;NOM;FEM;SG
cég	firma	cég	firma	N;NOM;SG	N;NOM;FEM;SG
újságíró	journalisten	újságíró	journalist	N;NOM;SG	N
folyamatosan	laufend	folyamatos	laufend	ADJ;FRML;SG	ADJ
folyamatosan	fortlaufend	folyamatos	fortlaufend	ADJ;FRML;SG	ADJ
folyamatosan	kontinuierlich	folyamatos	kontinuierlich	ADJ;FRML;SG	ADJ
folyamatosan	ständig	folyamatos	ständig	ADJ;FRML;SG	ADJ
folyamatosan	laufend	folyamatos	laufend	ADJ;FRML;SG	ADJ
