comparte	distribuie	compartir	distribui	V;IND;SG;3;PRS;FIN	V;IND;3;PRS;FIN
impedir	previne	impedir	preveni	V;NFIN	V;IND;SG;3;PRS;FIN
lienzo	pânză	lienzo	pânză	N;MASC;SG	N;INDF;FEM;SG
lienzo	panza	lienzo	panză	N;MASC;SG	N;DEF;FEM;SG
taekwondo	taekwondo	taekwondo	taekwondo	N;MASC;SG	N;INDF;MASC;SG
solidaridad	solidaritate	solidaridad	solidaritate	N;FEM;SG	N;INDF;FEM;SG
solidaridad	solidaritatea	solidaridad	solidaritate	N;FEM;SG	N;DEF;FEM;SG
gard	gard	gard	gard	N;MASC;SG	N;INDF;MASC;SG
accesible	accesibilă	accesible	accesibil	ADJ;SG	ADJ;INDF;FEM;SG
aporte	intrare	aporte	intrare	N;MASC;SG	N;INDF;FEM;SG
aporte	contributie	aporte	contributie	N;MASC;SG	N;INDF;FEM;SG
aporte	contribuția	aporte	contribuție	N;MASC;SG	N;DEF;FEM;SG
aporte	contribuție	aporte	contribuție	N;MASC;SG	N;INDF;FEM;SG
aproximada	aproximativă	aproximado	aproximativ	ADJ;FEM;SG;V.PTCP	ADJ;INDF;FEM;SG
castigo	pedeapsă	castigo	pedeapsă	N;MASC;SG	N;INDF;FEM;SG
castigo	pedeapsa	castigo	pedeapsă	N;MASC;SG	N;DEF;FEM;SG
complejidad	complexitate	complejidad	complexitate	N;FEM;SG	N;INDF;FEM;SG
complejidad	complexitatea	complejidad	complexitate	N;FEM;SG	N;DEF;FEM;SG
renacentista	renascentist	renacentista	renascentist	ADJ;SG	ADJ;INDF;MASC;SG
head	cap	head	cap	N	N;INDF;MASC;SG
head	capul	head	cap	N	N;DEF;MASC;SG
gallo	scula	gallo	scula	N;MASC;SG	N;DEF;FEM;SG
gallo	cocos	gallo	cocos	N;MASC;SG	N;INDF;MASC;SG
gallo	rooster	gallo	rooster	N;MASC;SG	N;INDF;MASC;SG
nuestras	noastre	nuestro	meu	DET;FEM;PL;1	DET;FEM;PL;1
parlamentarias	parlamentare	parlamentario	parlamentar	ADJ;FEM;PL	ADJ;INDF;FEM;PL
nbc	nbc	nbc	nbc	N;FEM;SG	N
exportación	export	exportación	export	N;FEM;SG	N;INDF;MASC;SG
exportación	exportul	exportación	export	N;FEM;SG	N;DEF;MASC;SG
colectiva	colectivă	colectivo	colectiv	ADJ;FEM;SG	ADJ;INDF;FEM;SG
colectiva	colectiv	colectivo	colectiv	ADJ;FEM;SG	ADJ;INDF;MASC;SG
susana	susana	susano	susana	N;FEM;SG	N;DEF;FEM;SG
susana	susanna	susano	susanna	N;FEM;SG	N;DEF;FEM;SG
susana	susan	susano	susan	N;FEM;SG	N;INDF;MASC;SG
hambre	foametea	hambre	foamete	N;FEM;SG	N;DEF;FEM;SG
hambre	foamete	hambre	foamete	N;FEM;SG	N;INDF;FEM;SG
hambre	foamete	hambre	foamete	N;FEM;SG	N;INDF;FEM;SG
hambre	foamea	hambre	foame	N;FEM;SG	N;DEF;FEM;SG
residuos	deseuri	residuo	deseu	N;MASC;PL	N;INDF;FEM;PL
residuos	deșeuri	residuo	deșeu	N;MASC;PL	N;INDF;FEM;PL
residuos	reziduuri	residuo	reziduu	N;MASC;PL	N;INDF;FEM;PL
residuos	deșeuri	residuo	deșeu	N;MASC;PL	N;INDF;FEM;PL
socialismo	socialismul	socialismo	socialism	N;MASC;SG	N;DEF;MASC;SG
américas	americi	américo	americ	N;FEM;PL	N;INDF;FEM;PL
directorio	director	directorio	director	N;MASC;SG	N;INDF;MASC;SG
directorio	directorul	directorio	director	N;MASC;SG	N;DEF;MASC;SG
square	pătrat	square	pătrat	N;MASC;SG	N;INDF;MASC;SG
square	square	square	square	N;MASC;SG	N;INDF;MASC;SG
square	patrat	square	patrat	N;MASC;SG	N;INDF;MASC;SG
leones	lei	león	leu	N;MASC;PL	N;INDF;MASC;PL
leones	leii	león	leu	N;MASC;PL	N;DEF;MASC;PL
prohibición	ban	prohibición	ban	N;FEM;SG	N;INDF;MASC;SG
prohibición	interzicere	prohibición	interzicere	N;FEM;SG	N;INDF;FEM;SG
prohibición	interdicție	prohibición	interdicție	N;FEM;SG	N;INDF;FEM;SG
prohibición	interdicția	prohibición	interdicție	N;FEM;SG	N;DEF;FEM;SG
prohibición	interzicerea	prohibición	interzicere	N;FEM;SG	N;DEF;FEM;SG
prohibición	interdicție	prohibición	interdicție	N;FEM;SG	N;INDF;FEM;SG
autovía	autostrada	autovía	autostradă	N;FEM;SG	N;DEF;FEM;SG
autovía	autostradă	autovía	autostradă	N;FEM;SG	N;INDF;FEM;SG
alusión	aluzia	alusión	aluzie	N;FEM;SG	N;DEF;FEM;SG
leonor	leonor	leonor	leonor	N;FEM;SG	N;INDF;MASC;SG
irregular	neregulat	irregular	neregulat	ADJ;SG	ADJ;INDF;MASC;SG
consecutivos	consecutive	consecutivo	consecutiv	ADJ;MASC;PL	ADJ;INDF;FEM;PL
escudos	scuturi	escudo	scut	N;MASC;PL	N;INDF;FEM;PL
escudos	scuturile	escudo	scut	N;MASC;PL	N;DEF;FEM;PL
operar	operează	operar	opera	V;NFIN	V;IND;3;PRS;FIN
films	pelicule	film	pelicul	N;MASC;PL	N;INDF;FEM;PL
films	filme	film	film	N;MASC;PL	N;INDF;FEM;PL
terapia	terapie	terapia	terapie	N;FEM;SG	N;INDF;FEM;SG
terapia	terapia	terapia	terapie	N;FEM;SG	N;DEF;FEM;SG
instalado	instalat	instalado	instala	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
instalado	instalată	instalado	instala	ADJ;MASC;SG;V.PTCP	ADJ;INDF;FEM;SG
fallo	eșec	fallo	eșec	N;MASC;SG	N;INDF;MASC;SG
fallo	esec	fallo	esec	N;MASC;SG	N;INDF;MASC;SG
barro	noroi	barro	noroi	N;MASC;SG	N;INDF;MASC;SG
barro	nămol	barro	nămol	N;MASC;SG	N;INDF;MASC;SG
barro	argilă	barro	argilă	N;MASC;SG	N;INDF;FEM;SG
barro	lut	barro	lut	N;MASC;SG	N;INDF;MASC;SG
banca	bancă	banca	bancă	N;FEM;SG	N;INDF;FEM;SG
banca	bancar	banca	bancar	N;FEM;SG	N;INDF;MASC;SG
banca	bancher	banca	bancher	N;FEM;SG	N;INDF;MASC;SG
banca	bancherul	banca	bancher	N;FEM;SG	N;DEF;MASC;SG
banca	bancă	banca	bancă	N;FEM;SG	N;INDF;FEM;SG
banca	banca	banca	bancă	N;FEM;SG	N;DEF;FEM;SG
banca	bank	banca	bank	N;FEM;SG	N;INDF;MASC;SG
únicas	unice	único	unic	ADJ;FEM;PL	ADJ;INDF;FEM;PL
únicas	unici	único	unică	ADJ;FEM;PL	ADJ;INDF;MASC;PL
acompañada	însoțit	acompañado	însoțit	ADJ;FEM;SG;V.PTCP	ADJ;INDF;MASC;SG
acompañada	însoțită	acompañado	însoți	ADJ;FEM;SG;V.PTCP	ADJ;INDF;FEM;SG
luchadores	luptători	luchador	luptător	N;MASC;PL	N;INDF;MASC;PL
luchadores	luptători	luchador	luptător	N;MASC;PL	N;INDF;MASC;PL
luchadores	luptatori	luchador	luptator	N;MASC;PL	N;INDF;MASC;PL
edificación	clădire	edificación	clădire	N;FEM;SG	N;INDF;FEM;SG
edificación	cladire	edificación	cladire	N;FEM;SG	N;INDF;FEM;SG
edificación	clădirea	edificación	clădire	N;FEM;SG	N;DEF;FEM;SG
riesgos	pericole	riesgo	pericol	N;MASC;PL	N;INDF;FEM;PL
riesgos	pericolele	riesgo	pericol	N;MASC;PL	N;DEF;FEM;PL
riesgos	riscurile	riesgo	risc	N;MASC;PL	N;DEF;FEM;PL
riesgos	riscuri	riesgo	risc	N;MASC;PL	N;INDF;FEM;PL
riesgos	riscuri	riesgo	risc	N;MASC;PL	N;INDF;FEM;PL
eco	eco	eco	eco		
eco	echo	eco	echo		
polaca	poloneză	polaco	polonez	ADJ;FEM;SG	ADJ;INDF;FEM;SG
polaca	polonez	polaco	polonez	ADJ;FEM;SG	ADJ;INDF;MASC;SG
class	clasă	clas	clasă	N;FEM;SG	N;INDF;FEM;SG
class	clasa	clas	clasă	N;FEM;SG	N;DEF;FEM;SG
presentadora	prezentator	presentador	prezentator	N;FEM;SG	N;INDF;MASC;SG
comisario	comisarul	comisario	comisar	N;MASC;SG	N;DEF;MASC;SG
comisario	comisar	comisario	comisar	N;MASC;SG	N;INDF;MASC;SG
comisario	serif	comisario	serif	N;MASC;SG	N;INDF;MASC;SG
comisario	sheriff	comisario	sheriff	N;MASC;SG	N;INDF;MASC;SG
comisario	inspector	comisario	inspector	N;MASC;SG	N;INDF;MASC;SG
comisario	inspectorul	comisario	inspector	N;MASC;SG	N;DEF;MASC;SG
decenas	duzini	decena	duzin	N;FEM;PL	N;INDF;FEM;PL
campana	clopot	campana	clopot	N;FEM;SG	N;INDF;MASC;SG
campana	clopotul	campana	clopot	N;FEM;SG	N;DEF;MASC;SG
pib	pib	pib	pib	N;MASC;SG	N
tía	matusa	tía	matus	N;FEM;SG	N;DEF;FEM;SG
tía	matusa	tía	matus	N;FEM;SG	N;DEF;FEM;SG
tía	mătușa	tía	mătușa	N;FEM;SG	N;DEF;FEM;SG
rivalidad	rivalitatea	rivalidad	rivalitate	N;FEM;SG	N;DEF;FEM;SG
rivalidad	rivalitate	rivalidad	rivalitate	N;FEM;SG	N;INDF;FEM;SG
húmedo	umed	húmedo	umed	ADJ;MASC;SG	ADJ;INDF;MASC;SG
húmedo	umedă	húmedo	umed	ADJ;MASC;SG	ADJ;INDF;FEM;SG
húmedo	umed	húmedo	umed	ADJ;MASC;SG	ADJ;INDF;MASC;SG
húmedo	umedă	húmedo	umed	ADJ;MASC;SG	ADJ;INDF;FEM;SG
embajadores	ambasadorii	embajador	ambasadoriu	N;MASC;PL	N;DEF;MASC;PL
embajadores	ambasadori	embajador	ambasador	N;MASC;PL	N;INDF;MASC;PL
hospitales	spitale	hospital	spital	N;MASC;PL	N;INDF;FEM;PL
hospitales	spitalele	hospital	spital	N;MASC;PL	N;DEF;FEM;PL
astronomía	astronomie	astronomía	astronomie	N;FEM;SG	N;INDF;FEM;SG
leal	loială	leal	loială	ADJ;SG	ADJ;INDF;FEM;SG
leal	loial	leal	loial	ADJ;SG	ADJ;INDF;MASC;SG
leal	leal	leal	leal	ADJ;SG	ADJ;INDF;MASC;SG
visuales	vizuale	visual	vizual	ADJ;PL	ADJ;INDF;FEM;PL
recopilación	compilarea	recopilación	compilare	N;FEM;SG	N;DEF;FEM;SG
comisiones	comisii	comisión	comisie	N;FEM;PL	N;INDF;FEM;PL
comisiones	comisioane	comisión	comision	N;FEM;PL	N;INDF;FEM;PL
comisiones	comisii	comisión	comisie	N;FEM;PL	N;INDF;FEM;PL
comisiones	comitete	comisión	comitet	N;FEM;PL	N;INDF;FEM;PL
comisiones	comisiile	comisión	comisie	N;FEM;PL	N;DEF;FEM;PL
comisiones	comitetele	comisión	comitet	N;FEM;PL	N;DEF;FEM;PL
detención	arest	detención	arest	N;FEM;SG	N;INDF;MASC;SG
detención	arestarea	detención	arestare	N;FEM;SG	N;DEF;FEM;SG
detención	arestare	detención	arestare	N;FEM;SG	N;INDF;FEM;SG
detención	detenție	detención	detenție	N;FEM;SG	N;INDF;FEM;SG
algoritmo	algoritmul	algoritmo	algoritm	N;MASC;SG	N;DEF;MASC;SG
algoritmo	algoritm	algoritmo	algorit	N;MASC;SG	N;INDF;MASC;SG
inversiones	investitii	inversión	investitii	N;FEM;PL	N;INDF;FEM;PL
inversiones	investițiile	inversión	investiție	N;FEM;PL	N;DEF;FEM;PL
inversiones	investiții	inversión	investiție	N;FEM;PL	N;INDF;FEM;PL
inversiones	investitii	inversión	investitii	N;FEM;PL	N;INDF;FEM;PL
inversiones	investiții	inversión	investiție	N;FEM;PL	N;INDF;FEM;PL
criaturas	creaturile	criatura	creatură	N;FEM;PL	N;DEF;FEM;PL
criaturas	creaturi	criatura	creatură	N;FEM;PL	N;INDF;FEM;PL
mercancías	bunuri	mercancía	bun	N;FEM;PL	N;INDF;FEM;PL
mercancías	marfuri	mercancía	marfă	N;FEM;PL	N;INDF;FEM;PL
mercancías	mărfuri	mercancía	marfă	N;FEM;PL	N;INDF;FEM;PL
mercancías	mărfuri	mercancía	marfă	N;FEM;PL	N;INDF;FEM;PL
construye	construieste	construir	construi	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
construye	construi	construir	construi	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
agregar	adăugând	agregar	adăuga	V;NFIN	V;V.MSDR
agregar	adaugă	agregar	adăuga	V;NFIN	V;IND;3;PRS;FIN
agregar	adauga	agregar	adauga	V;NFIN	V;IND;SG;3;IPFV;FIN
marinas	marine	marina	marin	N;FEM;PL	N;INDF;FEM;PL
tela	cârpă	tela	cârpă	N;FEM;SG	N;INDF;FEM;SG
lorca	lorca	lorca	lorcă	N;FEM;SG	N;DEF;FEM;SG
cantera	carieră	cantera	carieră	N;FEM;SG	N;INDF;FEM;SG
descubridor	descoperitor	descubridor	descoperitor	N;MASC;SG	N;INDF;MASC;SG
combinado	combinat	combinado	combina	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
combinado	combinată	combinado	combinat	ADJ;MASC;SG;V.PTCP	ADJ;INDF;FEM;SG
brothers	frați	brothers	frate	N;MASC;PL	N;INDF;MASC;PL
brothers	fratii	brothers	frate	N;MASC;PL	N;DEF;MASC;PL
brothers	frații	brothers	frate	N;MASC;PL	N;DEF;MASC;PL
brothers	fratilor	brothers	frate	N;MASC;PL	N;DEF;MASC;PL
circo	circ	circo	circ	N;MASC;SG	N;INDF;MASC;SG
circo	circus	circo	circus	N;MASC;SG	N;INDF;MASC;SG
circo	circul	circo	circ	N;MASC;SG	N;DEF;MASC;SG
robo	jaf	robo	jaf	N;MASC;SG	N;INDF;MASC;SG
robo	jaful	robo	jaf	N;MASC;SG	N;DEF;MASC;SG
robo	spargere	robo	spargere	N;MASC;SG	N;INDF;FEM;SG
vecina	vecină	vecino	vecin	ADJ;FEM;SG	ADJ;INDF;FEM;SG
modificado	modificată	modificado	modifica	ADJ;MASC;SG;V.PTCP	ADJ;INDF;FEM;SG
modificado	modificat	modificado	modificat	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
radial	radial	radial	radial	ADJ;SG	ADJ;INDF;MASC;SG
contactos	contacte	contacto	contact	N;MASC;PL	N;INDF;FEM;PL
contactos	contactele	contacto	contact	N;MASC;PL	N;DEF;FEM;PL
conservado	reținut	conservar	reține	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
conservado	conservată	conservar	conserva	ADJ;MASC;SG;V.PTCP	ADJ;INDF;FEM;SG
conservado	păstrată	conservar	păstrat	ADJ;MASC;SG;V.PTCP	ADJ;INDF;FEM;SG
conservado	conservat	conservar	conserva	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
exploradores	exploratori	explorador	explorator	N;MASC;PL	N;INDF;MASC;PL
pampa	pampas	pampa	pampas	N;FEM;SG	N;INDF;MASC;SG
flauta	flautul	flauta	flaut	N;FEM;SG	N;DEF;MASC;SG
flauta	flaut	flauta	flaut	N;FEM;SG	N;INDF;MASC;SG
hormigón	beton	hormigón	beton	N;MASC;SG	N;INDF;MASC;SG
odio	urii	odio	ură	N;MASC;SG	N;DEF;FEM;SG
odio	ura	odio	ură	N;MASC;SG	N;DEF;FEM;SG
odio	ură	odio	ură	N;MASC;SG	N;INDF;FEM;SG
odio	ura	odio	ură	N;MASC;SG	N;DEF;FEM;SG
odio	ură	odio	ură	N;MASC;SG	N;INDF;FEM;SG
nocturno	nocturn	nocturno	nocturn	ADJ;MASC;SG	ADJ;INDF;MASC;SG
consultas	consultări	consulta	consultare	N;FEM;PL	N;INDF;FEM;PL
consultas	consultările	consulta	consultare	N;FEM;PL	N;DEF;FEM;PL
consultas	consultărilor	consulta	consultare	N;FEM;PL	N;DEF;FEM;PL
consultas	anchete	consulta	anchetă	N;FEM;PL	N;INDF;FEM;PL
comprobar	verifică	comprobar	verifica	V;NFIN	V;IND;SG;3;PST;FIN
comprobar	verifica	comprobar	verifica	V;NFIN	V;IND;SG;3;IPFV;FIN
prosa	proza	prosa	proză	N;FEM;SG	N;DEF;FEM;SG
radicales	radicale	radical	radical	ADJ;PL	ADJ;INDF;FEM;PL
condena	condamnare	condena	condamnare	N;FEM;SG	N;INDF;FEM;SG
condena	condamnarea	condena	condamnare	N;FEM;SG	N;DEF;FEM;SG
connecticut	connecticut	connecticut	connecticut	N;MASC;SG	N;INDF;MASC;SG
discípulo	discipol	discípulo	discipol	N;MASC;SG	N;INDF;MASC;SG
saboya	savoy	saber	savoy	N;FEM;SG	N;INDF;MASC;SG
religiones	religiile	religión	religie	N;FEM;PL	N;DEF;FEM;PL
religiones	religii	religión	religie	N;FEM;PL	N;INDF;FEM;PL
lealtad	loialitate	lealtad	loialitate	N;FEM;SG	N;INDF;FEM;SG
lealtad	loialitatea	lealtad	loialitate	N;FEM;SG	N;DEF;FEM;SG
compañera	companion	compañera	companion	N;FEM;SG	N;INDF;MASC;SG
start	start	start	start	N	N;INDF;MASC;SG
start	pornire	start	pornire	N	N;INDF;FEM;SG
funcional	funcțional	funcional	funcțional	ADJ;SG	ADJ;INDF;MASC;SG
funcional	functional	funcional	functional	ADJ;SG	ADJ;INDF;MASC;SG
funcional	funcțională	funcional	funcțional	ADJ;SG	ADJ;INDF;FEM;SG
compostela	compostela	compostela	compostelă	N;FEM;SG	N;DEF;FEM;SG
disparos	focuri	disparo	foc	N;MASC;PL	N;INDF;FEM;PL
cayo	cayo	cayo	cayo	N;MASC;SG	N;INDF;MASC;SG
melbourne	melbourne	melbourne	melbournă	N;MASC;SG	N;INDF;MASC;SG
máscara	masca	máscara	masca	N;FEM;SG	N;DEF;FEM;SG
máscara	mască	máscara	mască	N;FEM;SG	N;INDF;FEM;SG
activista	activist	activista	activist	N;SG	N;INDF;MASC;SG
galardonado	premiat	galardonado	premia	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
galardonado	acordat	galardonado	acordat	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
novelista	romancier	novelista	romancier	N;SG	N;INDF;MASC;SG
avanzar	avansează	avanzar	avansa	V;NFIN	V;IND;3;PRS;FIN
puro	pură	puro	pur	ADJ;MASC;SG	ADJ;INDF;FEM;SG
puro	pura	puro	pura	ADJ;MASC;SG	ADJ;DEF;FEM;SG
tomas	focuri	toma	foc	N;FEM;PL	N;INDF;FEM;PL
separada	separat	separado	separat	ADJ;FEM;SG;V.PTCP	ADJ;INDF;MASC;SG
separada	separat	separado	separat	ADJ;FEM;SG;V.PTCP	ADJ;INDF;MASC;SG
separada	separată	separado	separa	ADJ;FEM;SG;V.PTCP	ADJ;INDF;FEM;SG
comprensión	înțelegerea	comprensión	înțelegere	N;FEM;SG	N;DEF;FEM;SG
comprensión	intelegere	comprensión	intelegere	N;FEM;SG	N;INDF;FEM;SG
comprensión	înțelegere	comprensión	înțelegere	N;FEM;SG	N;INDF;FEM;SG
medicinales	medicinale	medicinal	medicinal	ADJ;PL	ADJ;INDF;FEM;PL
medicinales	medicamentoase	medicinal	medicamentos	ADJ;PL	ADJ;INDF;FEM;PL
distinguir	distinge	distinguir	distinge	V;NFIN	V;IND;SG;3;PRS;FIN
rodeada	inconjurat	rodeado	inconjura	ADJ;FEM;SG;V.PTCP	ADJ;INDF;MASC;SG
rodeada	înconjurată	rodeado	înconjura	ADJ;FEM;SG;V.PTCP	ADJ;INDF;FEM;SG
rodeada	înconjurat	rodeado	înconjura	ADJ;FEM;SG;V.PTCP	ADJ;INDF;MASC;SG
compleja	complex	complejo	complex	ADJ;FEM;SG	ADJ;INDF;MASC;SG
compleja	complexă	complejo	complex	ADJ;FEM;SG	ADJ;INDF;FEM;SG
trilogía	trilogia	trilogía	trilogie	N;FEM;SG	N;DEF;FEM;SG
chocolate	ciocolata	chocolate	ciocolată	N;MASC;SG	N;DEF;FEM;SG
chocolate	ciocolată	chocolate	ciocolată	N;MASC;SG	N;INDF;FEM;SG
calzada	causeway	calzada	causeway	N;FEM;SG	N;INDF;MASC;SG
terminada	terminat	terminado	termina	ADJ;FEM;SG;V.PTCP	ADJ;INDF;MASC;SG
tumbas	morminte	tumba	mormânt	N;FEM;PL	N;INDF;FEM;PL
tumbas	mormintele	tumba	mormânt	N;FEM;PL	N;DEF;FEM;PL
tumbas	morminte	tumba	mormânt	N;FEM;PL	N;INDF;FEM;PL
conservar	ține	conservar	ține	V;NFIN	V;IND;SG;3;PRS;FIN
conservar	păstrați	conservar	păstra	V;NFIN	V;IND;PL;2;IPFV;FIN
conservar	păstrează	conservar	păstra	V;NFIN	V;IND;3;PRS;FIN
inmediata	imediată	inmediato	imediat	ADJ;FEM;SG	ADJ;INDF;FEM;SG
riego	irigare	riego	irigare	N;MASC;SG	N;INDF;FEM;SG
piernas	picioarele	pierna	picior	N;FEM;PL	N;DEF;FEM;PL
piernas	picioare	pierna	picior	N;FEM;PL	N;INDF;FEM;PL
dramático	dramatic	dramático	dramatic	ADJ;MASC;SG	ADJ;INDF;MASC;SG
dramático	dramatică	dramático	dramatic	ADJ;MASC;SG	ADJ;INDF;FEM;SG
músculo	mușchi	músculo	mușchi	N;MASC;SG	N;INDF;MASC;SG
sul	sul	sul	sul	N;FEM;SG	N;INDF;MASC;SG
atleta	atlet	atleta	atlet	N;SG	N;INDF;MASC;SG
val	val	val	val	N;MASC;SG	N;INDF;MASC;SG
bonus	bonus	bonu	bonus	N	N;INDF;MASC;SG
bonus	bonusul	bonu	bonus	N	N;DEF;MASC;SG
croata	croată	croata	croate	N;SG	N;INDF;FEM;SG
paquete	parcela	paquete	parcelă	N;SG	N;DEF;FEM;SG
paquete	colet	paquete	colet	N;SG	N;INDF;MASC;SG
paquete	parcelă	paquete	parcelă	N;SG	N;INDF;FEM;SG
paquete	pachetul	paquete	pachet	N;SG	N;DEF;MASC;SG
paquete	colet	paquete	colet	N;SG	N;INDF;MASC;SG
paquete	pachet	paquete	pachet	N;SG	N;INDF;MASC;SG
paquete	pachet	paquete	pachet	N;SG	N;INDF;MASC;SG
paquete	haita	paquete	haită	N;SG	N;DEF;FEM;SG
paquete	pack	paquete	pack	N;SG	N;INDF;MASC;SG
paquete	pachet	paquete	pachet	N;SG	N;INDF;MASC;SG
busto	bustul	busto	bust	N;MASC;SG	N;DEF;MASC;SG
busto	bust	busto	bust	N;MASC;SG	N;INDF;MASC;SG
desconocida	necunoscut	desconocido	necunoscut	ADJ;FEM;SG;V.PTCP	ADJ;INDF;MASC;SG
desconocida	necunoscută	desconocido	necunoscut	ADJ;FEM;SG;V.PTCP	ADJ;INDF;FEM;SG
especialistas	specialisti	especialista	specialist	N;PL	N;INDF;MASC;PL
opuesto	opus	opuesto	opune	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
opuesto	opusă	opuesto	opus	ADJ;MASC;SG;V.PTCP	ADJ;INDF;FEM;SG
mono	maimuta	mono	maimut	N;MASC;SG	N;DEF;FEM;SG
mono	maimuță	mono	maimuță	N;MASC;SG	N;INDF;FEM;SG
trastornos	tulburări	trastorno	tulburare	N;MASC;PL	N;INDF;FEM;PL
rehabilitación	dezintoxicare	rehabilitación	dezintoxicare	N;FEM;SG	N;INDF;FEM;SG
rehabilitación	reabilitare	rehabilitación	reabilitare	N;FEM;SG	N;INDF;FEM;SG
rehabilitación	reabilitare	rehabilitación	reabilitare	N;FEM;SG	N;INDF;FEM;SG
rehabilitación	reabilitarea	rehabilitación	reabilitare	N;FEM;SG	N;DEF;FEM;SG
revelación	apocalipsa	revelación	apocalipsa	N;FEM;SG	N;DEF;FEM;SG
revelación	divulgarea	revelación	divulgare	N;FEM;SG	N;DEF;FEM;SG
revelación	dezvăluirea	revelación	dezvăluire	N;FEM;SG	N;DEF;FEM;SG
revelación	dezvăluire	revelación	dezvăluire	N;FEM;SG	N;INDF;FEM;SG
aluminio	aluminiu	aluminio	aluminiu	N;MASC;SG	N;INDF;MASC;SG
aluminio	aluminiu	aluminio	aluminiu	N;MASC;SG	N;INDF;MASC;SG
infección	infecție	infección	infecție	N;FEM;SG	N;INDF;FEM;SG
navales	navale	naval	naval	ADJ;PL	ADJ;INDF;FEM;PL
largometraje	caracteristica	largometraje	caracteristică	N;MASC;SG	N;DEF;FEM;SG
largometraje	caracteristică	largometraje	caracteristică	N;MASC;SG	N;INDF;FEM;SG
largometraje	trăsătură	largometraje	trăsătură	N;MASC;SG	N;INDF;FEM;SG
mezquita	moscheea	mezquita	moschee	N;FEM;SG	N;DEF;FEM;SG
mezquita	moschee	mezquita	moschee	N;FEM;SG	N;INDF;FEM;SG
contratos	contractele	contrato	contract	N;MASC;PL	N;DEF;FEM;PL
contratos	contracte	contrato	contract	N;MASC;PL	N;INDF;FEM;PL
guardias	gărzi	guardia	gardă	N;PL	N;INDF;FEM;PL
guardias	paznici	guardia	paznic	N;PL	N;INDF;MASC;PL
definida	definită	definido	definit	ADJ;FEM;SG;V.PTCP	ADJ;INDF;FEM;SG
definida	definit	definido	definit	ADJ;FEM;SG;V.PTCP	ADJ;INDF;MASC;SG
terrorista	teroristă	terrorista	terorist	N;SG	N;INDF;FEM;SG
terrorista	teroristul	terrorista	terorist	N;SG	N;DEF;MASC;SG
superficial	superficială	superficial	superficial	ADJ;SG	ADJ;INDF;FEM;SG
superficial	superficială	superficial	superficial	ADJ;SG	ADJ;INDF;FEM;SG
hardware	hardware	harewar	hardware	N;MASC;SG	N;INDF;MASC
procesamiento	procesarea	procesamiento	procesare	N;MASC;SG	N;DEF;FEM;SG
procesamiento	procesare	procesamiento	procesare	N;MASC;SG	N;INDF;FEM;SG
procesamiento	prelucrarea	procesamiento	prelucrare	N;MASC;SG	N;DEF;FEM;SG
procesamiento	prelucrare	procesamiento	prelucrare	N;MASC;SG	N;INDF;FEM;SG
test	test	test	test	N;MASC;SG	N;INDF;MASC;SG
test	testul	test	test	N;MASC;SG	N;DEF;MASC;SG
test	încercarea	test	încercare	N;MASC;SG	N;DEF;FEM;SG
test	încercare	test	încercare	N;MASC;SG	N;INDF;FEM;SG
test	testare	test	testare	N;MASC;SG	N;INDF;FEM;SG
redactor	editorul	redactor	editor	N;MASC;SG	N;DEF;MASC;SG
redactor	redactor	redactor	redactor	N;MASC;SG	N;INDF;MASC;SG
redactor	editor	redactor	editor	N;MASC;SG	N;INDF;MASC;SG
estratégica	strategică	estratégico	strategic	ADJ;FEM;SG	ADJ;INDF;FEM;SG
estratégica	strategic	estratégico	strategic	ADJ;FEM;SG	ADJ;INDF;MASC;SG
secundarias	secundare	secundario	secundar	ADJ;FEM;PL	ADJ;INDF;FEM;PL
verbo	verb	verbo	verb	N;MASC;SG	N;INDF;MASC;SG
excelencia	excelenţă	excelencia	excelenţă	N;FEM;SG	N;INDF;FEM;SG
excelencia	excelenţă	excelencia	excelenţă	N;FEM;SG	N;INDF;FEM;SG
excelencia	excelență	excelencia	excelență	N;FEM;SG	N;INDF;FEM;SG
explorador	scout	explorador	scoate	N;MASC;SG	N;INDF;MASC;SG
explorador	explorer	explorador	explorer	N;MASC;SG	N;INDF;MASC;SG
explorador	explorator	explorador	explorator	N;MASC;SG	N;INDF;MASC;SG
explorador	navigator	explorador	navigator	N;MASC;SG	N;INDF;MASC;SG
explorador	browserul	explorador	browser	N;MASC;SG	N;DEF;MASC;SG
explorador	browser	explorador	browser	N;MASC;SG	N;INDF;MASC;SG
cumpleaños	aniversare	cumpleaños	aniversare	N;MASC	N;INDF;FEM;SG
taxonomía	taxonomia	taxonomía	taxonomie	N;FEM;SG	N;DEF;FEM;SG
