uma	एक	um	एक	NUM	NUM
política	नीति	política	नीति	N;FEM;SG	N;NOM;FEM;SG;3
política	राजनीति	política	राजनीति	N;FEM;SG	N;NOM;FEM;SG;3
política	पॉलिटिक्स	política	पॉलिटिक्स	N;FEM;SG	N;NOM;MASC;SG;3
base	बेस	base	बेस	N;FEM;SG	N;NOM;MASC;SG;3
base	आधार	base	आधार	N;FEM;SG	N;NOM;MASC;SG;3
base	आधार	base	आधार	N;FEM;SG	N;NOM;MASC;SG;3
direito	कानून	direito	कानून	N;MASC;SG	N;NOM;MASC;SG;3
direito	विधि	direito	विधि	N;MASC;SG	N;NOM;FEM;SG;3
real	रीयल	real	रीयल	N;MASC;SG	N;NOM;MASC;SG;3
real	रियल	real	रियल	N;MASC;SG	N;NOM;MASC;SG;3
real	royal	real	royal	N;MASC;SG	N;NOM;MASC;SG;3
rede	जाल	rede	जाल	N;FEM;SG	N;NOM;MASC;SG;3
rede	नेटवर्क	rede	नेटवर्क	N;FEM;SG	N;NOM;MASC;SG;3
jpg	jpg	jpg	jpg	N;MASC;SG	N;NOM;MASC;SG;3
chamado	बुलाया	chamar	बुला	V;MASC;SG;V.PTCP	V;PFV;MASC;SG;V.PTCP;ACT
chamado	पुकारा	chamar	पुकार	V;MASC;SG;V.PTCP	V;PFV;MASC;SG;V.PTCP;ACT
público	श्रोता	público	श्रोता	N;MASC;SG	N;NOM;MASC;SG;3
público	ऑडियंस	público	ऑडियंस	N;MASC;SG	N;NOM;MASC;SG;3
público	जनता	público	जनता	N;MASC;SG	N;NOM;FEM;SG;3
público	लोक	público	लोक	N;MASC;SG	N;NOM;MASC;SG;3
público	पब्लिक	público	पब्लिक	N;MASC;SG	N;NOM;MASC;SG;3
capital	राजधानी	capital	राजधानी	N;MASC;SG	N;NOM;FEM;SG;3
capital	पूंजी	capital	पूंजी	N;MASC;SG	N;NOM;FEM;SG;3
ponto	बिंदु	ponto	बिंदु	N;MASC;SG	N;NOM;MASC;SG;3
ponto	बिन्दु	ponto	बिंदु	N;MASC;SG	N;NOM;MASC;SG;3
ponto	बिंदु	ponto	बिंदु	N;MASC;SG	N;NOM;MASC;SG;3
ponto	बिन्दु	ponto	बिंदु	N;MASC;SG	N;NOM;MASC;SG;3
ponto	पॉइंट	ponto	पॉइंट	N;MASC;SG	N;NOM;MASC;SG;3
empresa	कंपनी	empresa	कंपनी	N;FEM;SG	N;NOM;FEM;SG;3
empresa	कम्पनी	empresa	कम्पनी	N;FEM;SG	N;NOM;FEM;SG;3
empresa	उद्यम	empresa	उद्यम	N;FEM;SG	N;NOM;MASC;SG;3
empresa	एंटरप्राइज	empresa	एंटरप्राइज	N;FEM;SG	N;NOM;MASC;SG;3
empresa	एंटरप्राइज़	empresa	एंटरप्राइज़	N;FEM;SG	N;NOM;MASC;SG;3
single	एकल	single	एकल	N;MASC;SG	N;NOM;MASC;SG;3
corpo	जिस्म	corpo	जिस्म	N;MASC;SG	N;NOM;MASC;SG;3
corpo	बॉडी	corpo	बॉडी	N;MASC;SG	N;NOM;FEM;SG;3
corpo	शरीर	corpo	शरीर	N;MASC;SG	N;NOM;MASC;SG;3
década	दशक	década	दशक	N;FEM;SG	N;NOM;MASC;SG;3
divisão	विभाग	divisão	विभाग	N;FEM;SG	N;NOM;MASC;SG;3
divisão	विभाजन	divisão	विभाजन	N;FEM;SG	N;NOM;MASC;SG;3
divisão	प्रभाग	divisão	प्रभाग	N;FEM;SG	N;NOM;MASC;SG;3
relação	रिश्ता	relação	रिश्ता	N;FEM;SG	N;NOM;MASC;SG;3
relação	सम्बन्ध	relação	संबन्ध	N;FEM;SG	N;NOM;MASC;SG;3
relação	संबंध	relação	संबंध	N;FEM;SG	N;NOM;MASC;SG;3
relação	रिश्ता	relação	रिश्ता	N;FEM;SG	N;NOM;MASC;SG;3
relação	संबंध	relação	संबंध	N;FEM;SG	N;NOM;MASC;SG;3
república	गणतंत्र	república	गणतंत्र	N;FEM;SG	N;NOM;MASC;SG;3
votação	वोट	votação	वोट	N;FEM;SG	N;NOM;MASC;SG;3
votação	वोट	votação	वोट	N;FEM;SG	N;NOM;MASC;SG;3
votação	मतदान	votação	मतदान	N;FEM;SG	N;NOM;MASC;SG;3
data	तारीख	data	तारीख	N;FEM;SG	N;NOM;FEM;SG;3
data	तारीख़	data	तारीख़	N;FEM;SG	N;NOM;FEM;SG;3
data	दिनांक	data	दिनांक	N;FEM;SG	N;NOM;FEM;SG;3
data	तिथि	data	तिथि	N;FEM;SG	N;NOM;FEM;SG;3
data	डाटा	data	डाटा	N;FEM;SG	N;NOM;MASC;SG;3
data	डेटा	data	डेटा	N;FEM;SG	N;NOM;MASC;SG;3
data	आंकड़ा	data	आंकड़ा	N;FEM;SG	N;NOM;MASC;SG;3
condado	लैन	condar	लैन	N;MASC;SG	N;NOM;MASC;SG;3
condado	शायर	condar	शायर	N;MASC;SG	N;NOM;MASC;SG;3
desenvolvimento	विकास	desenvolvimento	विकास	N;MASC;SG	N;NOM;MASC;SG;3
mil	हजार	mil	हजार	NUM	NUM
logo	जल्द	logo	जल्द	ADV	ADV
diretor	निर्देशक	diretor	निर्देशक	N;MASC;SG	N;NOM;MASC;SG;3
diretor	निदेशक	diretor	निदेशक	N;MASC;SG	N;NOM;MASC;SG;3
categoria	वर्ग	categoria	वर्ग	N;FEM;SG	N;NOM;MASC;SG;3
categoria	श्रेणी	categoria	श्रेणी	N;FEM;SG	N;NOM;FEM;SG;3
cintura	कमर	cintura	कमर	N;FEM;SG	N;NOM;FEM;SG;3
mar	समुद्र	mar	समुद्र	N;MASC;SG	N;NOM;MASC;SG;3
militar	मिलिट्री	militar	मिलिट्री	N;MASC;SG	N;NOM;FEM;SG;3
militar	सैनिक	militar	सैनिक	N;MASC;SG	N;NOM;MASC;SG;3
militar	फौजी	militar	फौजी	N;MASC;SG	N;NOM;MASC;SG;3
militar	सैन्य	militar	सैन्य	N;MASC;SG	N;NOM;MASC;SG;3
campeão	चैम्पियन	campeão	चैम्पियन	N;MASC;SG	N;NOM;MASC;SG;3
campeão	चैम्पियन	campeão	चैम्पियन	N;MASC;SG	N;NOM;MASC;SG;3
campeão	चैंपियन	campeão	चैंपियन	N;MASC;SG	N;NOM;MASC;SG;3
diz	कह	dizer	कह	V;IND;SG;3;PRS;FIN	V;FIN;ACT
diz	बताना	dizer	बता	V;IND;SG;3;PRS;FIN	V;MASC;NFIN;ACT
sucesso	सफलता	sucesso	सफलता	N;MASC;SG	N;NOM;FEM;SG;3
sucesso	कामयाबी	sucesso	कामयाबी	N;MASC;SG	N;NOM;FEM;SG;3
original	असली	original	असली	ADJ;MASC;SG	ADJ;NOM
fora	बाहर	fora	बाहर	ADV	ADV;NOM;MASC;SG;3
fora	बाहर	fora	बाहर	ADV	ADV;NOM;MASC;SG;3
comunidade	समुदाय	comunidade	समुदाय	N;FEM;SG	N;NOM;MASC;SG;3
idade	उम्र	idade	उम्र	N;FEM;SG	N;NOM;FEM;SG;3
idade	आयु	idade	आयु	N;FEM;SG	N;NOM;FEM;SG;3
cinco	पांच	cinco	पांच	NUM	NUM
cinco	पाँच	cinco	पाँच	NUM	NUM
maioria	बहुमत	maioria	बहुमत	N;FEM;SG	N;NOM;MASC;SG;3
média	औसत	média	औसत	N;FEM;SG	N;NOM;MASC;SG;3
média	माध्यम	média	माध्यम	N;FEM;SG	N;NOM;MASC;SG;3
média	मतलब	média	मतलब	N;FEM;SG	N;NOM;MASC;SG;3
média	औसत	média	औसत	N;FEM;SG	N;NOM;MASC;SG;3
departamento	विभाग	departamento	विभाग	N;MASC;SG	N;NOM;MASC;SG;3
dentro	भीतर	dentro	भीतर	ADV	ADV;NOM;MASC;SG;3
dentro	अंदर	dentro	अंदर	ADV	ADV;NOM;MASC;SG;3
processo	प्रक्रिया	processo	प्रक्रिया	N;MASC;SG	N;NOM;FEM;SG;3
processo	प्रक्रम	processo	प्रक्रम	N;MASC;SG	N;NOM;MASC;SG;3
último	अंतिम	último	अंतिम	ADJ;MASC;SG	ADJ;NOM
último	आखिरी	último	आखिरी	ADJ;MASC;SG	ADJ
último	पिछला	último	पिछला	ADJ;MASC;SG	ADJ;NOM;MASC;SG
milhões	लाखों	milhão	लाख	N;MASC;PL	N;ACC;MASC;PL;3
rock	रॉक	rock	रॉक	N;MASC;SG	N;NOM;MASC;SG;3
rock	चट्टान	rock	चट्टान	N;MASC;SG	N;NOM;FEM;SG;3
arte	कला	arte	कला	N;FEM;SG	N;NOM;FEM;SG;3
arte	आर्ट	arte	आर्ट	N;FEM;SG	N;NOM;MASC;SG;3
lei	कानून	lei	कानून	N;FEM;SG	N;NOM;MASC;SG;3
lei	विधि	lei	विधि	N;FEM;SG	N;NOM;FEM;SG;3
importante	महत्वपूर्ण	importante	महत्वपूर्ण	ADJ;MASC;SG	ADJ
presente	मौजूद	presente	मौजूद	ADJ;MASC;SG	ADJ
presente	उपस्थित	presente	उपस्थित	ADJ;MASC;SG	ADJ
censo	जनगणना	censo	जनगणना	N;MASC;SG	N;NOM;FEM;SG;3
censo	जनसांख्यिकी	censo	जनसांख्यिकी	N;MASC;SG	N;NOM;MASC;SG;3
ficou	रुके	ficar	रुक	V;IND;SG;3;PST;FIN	V;PFV;MASC;SG;V.PTCP;ACT
ficou	ठहरे	ficar	ठहर	V;IND;SG;3;PST;FIN	V;PFV;MASC;SG;V.PTCP;ACT
feito	बनाया	fazer	बना	V;MASC;SG;V.PTCP	V;PFV;MASC;SG;V.PTCP;ACT
feito	बना	fazer	बन	V;MASC;SG;V.PTCP	V;PFV;MASC;SG;V.PTCP;ACT
feito	किया	fazer	कर	V;MASC;SG;V.PTCP	V;PFV;MASC;SG;V.PTCP;ACT
língua	जीभ	língua	जीभ	N;FEM;SG	N;NOM;FEM;SG;3
língua	भाषा	língua	भाषा	N;FEM;SG	N;NOM;FEM;SG;3
sede	प्यास	sede	प्यास	N;FEM;SG	N;NOM;FEM;SG;3
sede	प्यासे	sede	प्यासे	N;FEM;SG	N;NOM;MASC;SG;3
sede	प्यास	sede	प्यास	N;FEM;SG	N;NOM;FEM;SG;3
sede	मुख्यालय	sede	मुख्यालय	N;FEM;SG	N;NOM;MASC;SG;3
origem	उद्गम	origem	उद्गम	N;FEM;SG	N;NOM;MASC;SG;3
origem	मूल	origem	मूल	N;FEM;SG	N;NOM;MASC;SG;3
origem	उत्पत्ति	origem	उत्पत्ति	N;FEM;SG	N;NOM;FEM;SG;3
origem	स्रोत	origem	स्रोत	N;FEM;SG	N;NOM;MASC;SG;3
origem	सोर्स	origem	सोर्स	N;FEM;SG	N;NOM;MASC;SG;3
exército	आर्मी	exército	आर्मी	N;MASC;SG	N;NOM;FEM;SG;3
exército	फ़ौज	exército	फ़ौज	N;MASC;SG	N;NOM;FEM;SG;3
exército	सेना	exército	सेना	N;MASC;SG	N;NOM;FEM;SG;3
exército	फौज	exército	फौज	N;MASC;SG	N;NOM;FEM;SG;3
santo	संत	santo	संत	N;MASC;SG	N;NOM;MASC;SG;3
ouro	सोने	ouro	सोना	N;MASC;SG	N;NOM;MASC;SG;3
texto	पाठ	texto	पाठ	N;MASC;SG	N;NOM;MASC;SG;3
texto	टेक्स्ट	texto	टेक्स्ट	N;MASC;SG	N;NOM;MASC;SG;3
membros	सदस्य	membro	सदस्य	N;MASC;PL	N;NOM;MASC;PL;3
membros	सदस्यों	membro	सदस्य	N;MASC;PL	N;ACC;MASC;PL;3
altura	ऊंचाई	altura	ऊंचाई	N;FEM;SG	N;NOM;FEM;SG;3
altura	ऊँचाई	altura	ऊँचाई	N;FEM;SG	N;NOM;FEM;SG;3
cor	रंग	cor	रंग	N;FEM;SG	N;NOM;MASC;SG;3
cor	रंग	cor	रंग	N;FEM;SG	N;NOM;MASC;SG;3
direção	दिशा	direção	दिशा	N;FEM;SG	N;NOM;FEM;SG;3
direção	निदेशालय	direção	निदेशालय	N;FEM;SG	N;NOM;MASC;SG;3
direção	स्टीयरिंग	direção	स्टीयरिंग	N;FEM;SG	N;NOM;FEM;SG;3
direção	परिचालन	direção	परिचालन	N;FEM;SG	N;NOM;MASC;SG;3
nível	स्तर	nível	स्तर	N;MASC;SG	N;NOM;MASC;SG;3
imagem	तस्वीर	imagem	तस्वीर	N;FEM;SG	N;NOM;FEM;SG;3
imagem	पिक्चर	imagem	पिक्चर	N;FEM;SG	N;NOM;MASC;SG;3
imagem	चित्र	imagem	चित्र	N;FEM;SG	N;NOM;MASC;SG;3
imagem	छवि	imagem	छवि	N;FEM;SG	N;NOM;FEM;SG;3
imagem	प्रतिबिम्ब	imagem	प्रतिबिम्ब	N;FEM;SG	N;NOM;FEM;SG;3
imagem	चित्र	imagem	चित्र	N;FEM;SG	N;NOM;MASC;SG;3
usuário	यूजर	usuário	यूजर	N;MASC;SG	N;NOM;MASC;SG;3
usuário	प्रयोक्ता	usuário	प्रयोक्ता	N;MASC;SG	N;NOM;MASC;SG;3
usuário	उपयोक्ता	usuário	उपयोक्ता	N;MASC;SG	N;NOM;MASC;SG;3
diferentes	अलग	diferente	अलग	ADJ;MASC;PL	ADJ
homem	पुरुष	homem	पुरुष	N;MASC;SG	N;NOM;MASC;SG;3
homem	मनुष्य	homem	मनुष्य	N;MASC;SG	N;NOM;MASC;SG;3
homem	आदमी	homem	आदमी	N;MASC;SG	N;NOM;MASC;SG;3
homem	इन्सान	homem	इन्सान	N;MASC;SG	N;NOM;MASC;SG;3
criação	निर्माण	criação	निर्माण	N;FEM;SG	N;NOM;MASC;SG;3
criação	सृष्टि	criação	सृष्टि	N;FEM;SG	N;NOM;FEM;SG;3
construção	बिल्डिंग	construção	बिल्डिंग	N;FEM;SG	N;NOM;FEM;SG;3
construção	भवन	construção	भवन	N;FEM;SG	N;NOM;MASC;SG;3
construção	निर्माण	construção	निर्माण	N;FEM;SG	N;NOM;MASC;SG;3
jogador	खिलाड़ी	jogador	खिलाडी	N;MASC;SG	N;NOM;MASC;SG;3
televisão	टेलीविजन	televisão	टेलीविजन	N;FEM;SG	N;NOM;MASC;SG;3
televisão	टीवी	televisão	टीवी	N;FEM;SG	N;NOM;MASC;SG;3
televisão	दूरदर्शन	televisão	दूरदर्शन	N;FEM;SG	N;NOM;MASC;SG;3
televisão	टेलीविज़न	televisão	टेलीविज़न	N;FEM;SG	N;NOM;MASC;SG;3
revista	पत्रिका	revista	पत्रिका	N;FEM;SG	N;NOM;FEM;SG;3
vitória	जीत	vitória	जीत	N;FEM;SG	N;NOM;FEM;SG;3
vitória	vitória	vitória	vitória	N;FEM;SG	N;NOM;MASC;SG;3
união	यूनियन	união	यूनियन	N;FEM;SG	N;NOM;FEM;SG;3
união	संघ	união	संघ	N;FEM;SG	N;NOM;MASC;SG;3
cultura	संस्कृति	cultura	संस्कृति	N;FEM;SG	N;NOM;FEM;SG;3
político	राजनीतिज्ञ	político	राजनीतिज्ञ	N;MASC;SG	N;NOM;MASC;SG;3
político	राजनैतिक	político	राजनैतिक	N;MASC;SG	N;NOM;MASC;SG;3
canal	नहर	canal	नहर	N;MASC;SG	N;NOM;FEM;SG;3
canal	चैनल	canal	चैनल	N;MASC;SG	N;NOM;MASC;SG;3
http	http	http	http	N;MASC;SG	N;NOM;MASC;SG;3
papel	कागज़	papel	कागज़	N;MASC;SG	N;NOM;MASC;SG;3
papel	कागज	papel	कागज	N;MASC;SG	N;NOM;MASC;SG;3
papel	पेपर	papel	पेपर	N;MASC;SG	N;NOM;MASC;SG;3
papel	भूमिका	papel	भूमिका	N;MASC;SG	N;NOM;FEM;SG;3
força	ताकत	força	ताकत	N;FEM;SG	N;NOM;FEM;SG;3
força	मजबूती	força	मजबूती	N;FEM;SG	N;NOM;FEM;SG;3
força	शक्ति	força	शक्ति	N;FEM;SG	N;NOM;FEM;SG;3
força	बल	força	बल	N;FEM;SG	N;NOM;MASC;SG;3
força	फ़ोर्स	força	फानर्स	N;FEM;SG	N;NOM;FEM;SG;3
principalmente	मुख्यतः	principalmente	मुख्यतः	ADV	ADV
principalmente	अधिकांशतः	principalmente	अधिकांशतः	ADV	ADV
lançamento	रिलीज़	lançamento	रिलीज़	N;MASC;SG	N;NOM;MASC;SG;3
lançamento	रिलीज	lançamento	रिलीज	N;MASC;SG	N;NOM;MASC;SG;3
lançamento	शुभारंभ	lançamento	शुभारंभ	N;MASC;SG	N;NOM;MASC;SG;3
lançamento	लांच	lançamento	लांच	N;MASC;SG	N;NOM;MASC;SG;3
lançamento	लॉन्च	lançamento	लॉन्च	N;MASC;SG	N;NOM;MASC;SG;3
personagem	कैरेक्टर	personagem	कैरेक्टर	N;MASC;SG	N;NOM;MASC;SG;3
personagem	वर्ण	personagem	वर्ण	N;MASC;SG	N;NOM;MASC;SG;3
personagem	अक्षर	personagem	अक्षर	N;MASC;SG	N;NOM;MASC;SG;3
estilo	शैली	estilo	शैली	N;MASC;SG	N;NOM;FEM;SG;3
estilo	अंदाज़	estilo	अंदाज़	N;MASC;SG	N;NOM;MASC;SG;3
estilo	स्टाइल	estilo	स्टाइल	N;MASC;SG	N;NOM;MASC;SG;3
prêmio	इनाम	prêmio	इनाम	N;MASC;SG	N;NOM;MASC;SG;3
prêmio	पुरस्कार	prêmio	पुरस्कार	N;MASC;SG	N;NOM;MASC;SG;3
prêmio	अवार्ड	prêmio	अवार्ड	N;MASC;SG	N;NOM;MASC;SG;3
prêmio	पुरस्कार	prêmio	पुरस्कार	N;MASC;SG	N;NOM;MASC;SG;3
world	दुनिया	world	दुनिया	N;MASC;SG	N;NOM;FEM;SG;3
world	विश्व	world	विश्व	N;MASC;SG	N;NOM;MASC;SG;3
world	संसार	world	संसार	N;MASC;SG	N;NOM;MASC;SG;3
primeiros	प्रथम	primeiro	प्रथम	ADJ;MASC;PL	ADJ
movimento	गति	movimento	गति	N;MASC;SG	N;NOM;FEM;SG;3
movimento	आन्दोलन	movimento	आन्दोलन	N;MASC;SG	N;NOM;MASC;SG;3
movimento	आंदोलन	movimento	आंदोलन	N;MASC;SG	N;NOM;MASC;SG;3
movimento	गति	movimento	गति	N;MASC;SG	N;NOM;FEM;SG;3
santos	संतों	santo	संत	N;MASC;PL	N;ACC;MASC;PL;3
pessoa	व्यक्ति	pessoa	व्यक्ति	N;FEM;SG	N;NOM;MASC;SG;3
fato	तथ्य	fato	तथ्य	N;MASC;SG	N;NOM;MASC;SG;3
fato	सूट	fato	सूट	N;MASC;SG	N;NOM;MASC;SG;3
cruz	पार	cruz	पार	N;FEM;SG	N;NOM;MASC;SG;3
possível	संभव	possível	संभव	ADJ;MASC;SG	ADJ
fonte	स्रोत	fonte	स्रोत	N;FEM;SG	N;NOM;MASC;SG;3
fonte	सोर्स	fonte	सोर्स	N;FEM;SG	N;NOM;MASC;SG;3
fonte	फ़ॉन्ट	fonte	फाॉन्ट	N;FEM;SG	N;NOM;MASC;SG;3
localidades	बस्तियों	localidade	बस्ति	N;FEM;PL	N;ACC;FEM;PL;3
localidades	स्थितियाँ	localidade	स्थिति	N;FEM;PL	N;NOM;FEM;PL;3
bairro	बरो	bairro	बरो	N;MASC;SG	N;NOM;MASC;SG;3
bairro	पड़ोस	bairro	पड़ोस	N;MASC;SG	N;NOM;MASC;SG;3
acima	ऊपर	acima	ऊपर	ADV	ADV;NOM;MASC;SG;3
filha	बेटी	filha	बेटी	N;FEM;SG	N;NOM;FEM;SG;3
liga	लीग	liga	लीग	N;FEM;SG	N;NOM;FEM;SG;3
vice	वाइस	vice	वाइस	N;MASC;SG	N;NOM;MASC;SG;3
diversos	विभिन्न	diverso	विभिन्न	ADJ;MASC;PL	ADJ
diversos	विभिन्न	diverso	विभिन्न	ADJ;MASC;PL	ADJ
sociedade	सोसायटी	sociedade	सोसायटी	N;FEM;SG	N;NOM;FEM;SG;3
sociedade	समाज	sociedade	समाज	N;FEM;SG	N;NOM;MASC;SG;3
império	साम्राज्य	império	साम्राज्य	N;MASC;SG	N;NOM;MASC;SG;3
episódio	प्रकरण	episódio	प्रकरण	N;MASC;SG	N;NOM;MASC;SG;3
episódio	एपिसोड	episódio	एपिसोड	N;MASC;SG	N;NOM;MASC;SG;3
episódio	एपीसोड	episódio	एपीसोड	N;MASC;SG	N;NOM;MASC;SG;3
batalha	लड़ाई	batalha	लड़ाई	N;FEM;SG	N;NOM;FEM;SG;3
batalha	युद्ध	batalha	युद्ध	N;FEM;SG	N;NOM;MASC;SG;3
seleção	चयन	seleção	चयन	N;FEM;SG	N;NOM;MASC;SG;3
cidades	शहरों	cidade	शहर	N;FEM;PL	N;ACC;MASC;PL;3
espaço	अंतरिक्ष	espaço	अंतरिक्ष	N;MASC;SG	N;NOM;MASC;SG;3
espaço	जगह	espaço	जगह	N;MASC;SG	N;NOM;FEM;SG;3
espaço	स्पेस	espaço	स्पेस	N;MASC;SG	N;NOM;MASC;SG;3
único	अनोखा	único	अनोखा	ADJ;MASC;SG	ADJ;NOM;MASC;SG
único	अनूठा	único	अनूठा	ADJ;MASC;SG	ADJ;NOM;MASC;SG
conjunto	सेट	conjunto	सेट	N;MASC;SG	N;NOM;MASC;SG;3
conjunto	समुच्चय	conjunto	समुच्चय	N;MASC;SG	N;NOM;MASC;SG;3
municipal	नगरपालिका	municipal	नगरपालिका	N;MASC;SG	N;NOM;FEM;SG;3
deus	भगवान	deu	भगवान	N;MASC;SG	N;NOM;MASC;SG;3
deus	परमेश्वर	deu	परमेश्वर	N;MASC;SG	N;NOM;MASC;SG;3
filmes	फिल्में	filme	फिल्म	N;MASC;PL	N;NOM;FEM;PL;3
filmes	फ़िल्में	filme	फ़िल्म	N;MASC;PL	N;NOM;FEM;PL;3
filmes	फिल्मों	filme	फिल्म	N;MASC;PL	N;ACC;FEM;PL;3
professor	प्रोफ़ेसर	professor	प्रोफ़ेसर	N;MASC;SG	N;NOM;MASC;SG;3
professor	प्रोफेसर	professor	प्रोफेसर	N;MASC;SG	N;NOM;MASC;SG;3
professor	प्राध्यापक	professor	प्राध्यापक	N;MASC;SG	N;NOM;MASC;SG;3
professor	शिक्षक	professor	शिक्षक	N;MASC;SG	N;NOM;MASC;SG;3
professor	अध्यापक	professor	अध्यापक	N;MASC;SG	N;NOM;MASC;SG;3
professor	टीचर	professor	टीचर	N;MASC;SG	N;NOM;MASC;SG;3
modelo	मॉडल	modelo	मॉडल	N;MASC;SG	N;NOM;MASC;SG;3
modelo	टेम्प्लेट	modelo	टेम्प्लेट	N;MASC;SG	N;NOM;FEM;SG;3
modelo	टेम्पलेट	modelo	टेम्पलेट	N;MASC;SG	N;NOM;MASC;SG;3
diversas	विभिन्न	diverso	विभिन्न	ADJ;FEM;PL	ADJ
páginas	पृष्ठों	página	पृष्ठ	N;FEM;PL	N;ACC;MASC;PL;3
chamada	बुलाया	chamar	बुला	V;FEM;SG;V.PTCP	V;PFV;MASC;SG;V.PTCP;ACT
chamada	पुकारा	chamar	पुकार	V;FEM;SG;V.PTCP	V;PFV;MASC;SG;V.PTCP;ACT
ator	अभिनेता	ator	अभिनेता	N;MASC;SG	N;NOM;MASC;SG;3
ator	एक्टर	ator	एक्टर	N;MASC;SG	N;NOM;MASC;SG;3
ator	कर्ता	ator	कर्ता	N;MASC;SG	N;NOM;MASC;SG;3
popular	लोकप्रिय	popular	लोकप्रिय	ADJ;MASC;SG	ADJ
estação	स्टेशन	estação	स्टेशन	N;FEM;SG	N;NOM;MASC;SG;3
última	अंतिम	último	अंतिम	ADJ;FEM;SG	ADJ;NOM
última	आखिरी	último	आखिरी	ADJ;FEM;SG	ADJ
última	पिछला	último	पिछला	ADJ;FEM;SG	ADJ;NOM;MASC;SG
luta	संघर्ष	luta	संघर्ष	N;FEM;SG	N;NOM;MASC;SG;3
luta	झगडा	luta	झगडा	N;FEM;SG	N;NOM;MASC;SG;3
luta	लड़ाई	luta	लड़ाई	N;FEM;SG	N;NOM;FEM;SG;3
disco	डिस्क	disco	डिस्क	N;MASC;SG	N;NOM;MASC;SG;3
