まで	tot	まで	tot	ADP	ADP
高い	dure	高い	duur	ADJ	ADJ
高い	duur	高い	duur	ADJ	ADJ
上	hierboven	上	hierboven	N	N;PL
宇宙	universe	宇宙	univers	N	N;MASC+FEM;SG
宇宙	heelal	宇宙	heelal	N	N;NEUT;SG
宇宙	universum	宇宙	universum	N	N;NEUT;SG
管理	managen	管理	managen	V	V;NFIN
管理	beheren	管理	beheren	V	V;NFIN
バー	bars	バー	bars	N	N;PL
バー	bar	バー	bar	N	N;MASC+FEM;SG
部隊	troep	部隊	troep	N	N;MASC+FEM;SG
部隊	troepen	部隊	troep	N	N;PL
公園	park	公園	park	N	N;NEUT;SG
公園	parken	公園	park	N	N;PL
スポーツ	sport	スポーツ	sport	N	N;MASC+FEM;SG
脚本	scenario	脚本	scenario	N	N;NEUT;SG
脚本	scenario	脚本	scenario	N	N;NEUT;SG
脚本	script	脚本	script	N	N;NEUT;SG
目的	doelstellingen	目的	doelstelling	N	N;PL
目的	doel	目的	doel	N	N;NEUT;SG
目的	doelstelling	目的	doelstelling	N	N;MASC+FEM;SG
基本	fundamentals	基本	fundamental	N	N;PL
基本	grondbeginselen	基本	grondbeginsel	N	N;PL
基本	basiskennis	基本	basiskennis	N	N;MASC+FEM;SG
基本	basis	基本	basis	N	N;MASC+FEM;SG
基本	basisinformatie	基本	basisinformatie	N	N;MASC+FEM;SG
女優	actrices	女優	actrice	N	N;PL
女優	actrice	女優	actrice	N	N;MASC+FEM;SG
不明	onbekende	不明	onbekend	ADJ	ADJ
不明	onbekend	不明	onbekend	ADJ	ADJ
タイトル	titels	タイトル	titel	N	N;PL
タイトル	titel	タイトル	titel	N	N;MASC+FEM;SG
政治	politiek	政治	politiek	N	N;MASC+FEM;SG
電気	elektriciteit	電気	elektriciteit	N	N;MASC+FEM;SG
電気	electriciteit	電気	electriciteit	N	N;MASC+FEM;SG
警察	politie	警察	politie	N	N;MASC+FEM;SG
作成	creëren	作成	creer	V	V;NFIN
作成	aanmaken	作成	aanmaken	V	V;NFIN
作成	creëer	作成	creëer	V	V;SG;PRS;FIN
作成	maken	作成	maken	V	V;NFIN
作成	aangemaakt	作成	aanmaken	V	V;V.PTCP
作成	gecreëerd	作成	creëren	V	V;V.PTCP
作成	gemaakt	作成	maken	V	V;V.PTCP
作成	geschapen	作成	scheppen	V	V;V.PTCP
ガン	wapen	ガン	wapen	N	N;NEUT;SG
ガン	pistool	ガン	pistool	N	N;NEUT;SG
ガン	geweer	ガン	geweer	N	N;NEUT;SG
スター	ster	スター	ster	N	N;MASC+FEM;SG
スター	star	スター	star	N	N;MASC+FEM;SG
自由	vrij	自由	vrij	ADJ	ADJ
自由	gratis	自由	gratis	ADJ	ADJ
過去	verleden	過去	verleden	N	N;NEUT;SG
陸軍	leger	陸軍	leger	N	N;NEUT;SG
陸軍	landmacht	陸軍	landmacht	N	N;MASC+FEM;SG
表示	bekijk	表示	bekijk	V	V;SG;PRS;FIN
表示	bekijken	表示	bekijken	V	V;NFIN
社長	president	社長	president	N	N;MASC+FEM;SG
社長	voorzitter	社長	voorzitter	N	N;MASC+FEM;SG
社長	presidenten	社長	president	N	N;PL
社長	voorzitters	社長	voorzitter	N	N;PL
団体	organisaties	団体	organisatie	N	N;PL
団体	organisatie	団体	organisatie	N	N;MASC+FEM;SG
通り	straat	通り	straat	N	N;MASC+FEM;SG
通信	briefwisseling	通信	briefwisseling	N	N;MASC+FEM;SG
通信	correspondentie	通信	correspondentie	N	N;MASC+FEM;SG
通信	communicatie	通信	communicatie	N	N;MASC+FEM;SG
通信	mededeling	通信	mededeling	N	N;MASC+FEM;SG
通信	communicatie	通信	communicatie	N	N;MASC+FEM;SG
通信	mededelingen	通信	mededeling	N	N;PL
俳優	acteurs	俳優	acteur	N	N;PL
俳優	actoren	俳優	actor	N	N;PL
俳優	actrice	俳優	actrice	N	N;MASC+FEM;SG
俳優	actor	俳優	actor	N	N;MASC+FEM;SG
俳優	acteur	俳優	acteur	N	N;MASC+FEM;SG
スペシャル	special	スペシャル	special	N	N;MASC+FEM;SG
少年	boy	少年	boy	N	N;MASC+FEM;SG
少年	jongen	少年	jongen	N	N;MASC+FEM;SG
病院	ziekenhuis	病院	ziekenhuis	N	N;NEUT;SG
病院	ziekenhuis	病院	ziekenhuis	N	N;NEUT;SG
病院	ziekenhuizen	病院	ziekenhuis	N	N;PL
結婚	trouwen	結婚	trouwen	V	V;NFIN
個人	individu	個人	individu	N	N;NEUT;SG
個人	particulieren	個人	particulier	N	N;PL
個人	individuen	個人	individuen	N	N;PL
区間	interval	区間	interval	N	N;MASC+FEM;SG
銀行	bankwezen	銀行	bankwezen	N	N;NEUT;SG
銀行	bank	銀行	bank	N	N;MASC+FEM;SG
研究所	instituut	研究所	instituut	N	N;NEUT;SG
学園	gakuen	学園	gakuen	N	N;PL
彼女	ze	彼女	ze	PRO	PRO;3
彼女	zij	彼女	zij	PRO	PRO;NOM;3
ニュース	nieuwsberichten	ニュース	nieuwsbericht	N	N;PL
ソフト	zachte	ソフト	zacht	ADJ	ADJ
ソフト	zacht	ソフト	zacht	ADJ	ADJ
文学	literatuur	文学	literatuur	N	N;MASC+FEM;SG
能力	vermogen	能力	vermogen	N	N;NEUT;SG
国内	binnenland	国内	binnenland	N	N;NEUT;SG
空港	vliegveld	空港	vliegveld	N	N;NEUT;SG
空港	luchthaven	空港	luchthaven	N	N;MASC+FEM;SG
空港	vliegvelden	空港	vliegveld	N	N;PL
空港	luchthavens	空港	luchthaven	N	N;PL
高速	snel	高速	snel	ADJ	ADJ
高速	snelle	高速	snel	ADJ	ADJ
言語	talen	言語	taal	N	N;PL
言語	taal	言語	taal	N	N;MASC+FEM;SG
言語	taalgebruik	言語	taalgebruik	N	N;NEUT;SG
設計	ontwerpen	設計	ontwerpen	V	V;NFIN
リリース	release	リリース	release	N	N;MASC+FEM;SG
リリース	vrijlating	リリース	vrijlating	N	N;MASC+FEM;SG
リリース	vrijgave	リリース	vrijgave	N	N;MASC+FEM;SG
リリース	releases	リリース	releas	N	N;PL
ベスト	vest	ベスト	vest	N	N;NEUT;SG
会議	conferentie	会議	conferentie	N	N;MASC+FEM;SG
会議	meetings	会議	meetings	N	N;PL
会議	ontmoetingen	会議	ontmoeting	N	N;PL
会議	vergaderingen	会議	vergadering	N	N;PL
会議	bijeenkomsten	会議	bijeenkomst	N	N;PL
会議	ontmoeting	会議	ontmoeting	N	N;MASC+FEM;SG
会議	vergadering	会議	vergadering	N	N;MASC+FEM;SG
会議	meeting	会議	meeting	N	N;MASC+FEM;SG
会議	bijeenkomst	会議	bijeenkomst	N	N;MASC+FEM;SG
バンド	band	バンド	band	N	N;MASC+FEM;SG
バンド	bands	バンド	bands	N	N;PL
追加	toevoegen	追加	toevoegen	V	V;NFIN
追加	voeg	追加	voegen	V	V;SG;PRS;FIN
追加	voegt	追加	voegen	V	V;SG;PRS;FIN
成功	geslaagde	成功	geslaagd	V	V;V.PTCP
成功	geslaagd	成功	slagen	V	V;V.PTCP
移動	verplaatsen	移動	verplaatsen	V	V;NFIN
移動	bewegen	移動	bewegen	V	V;NFIN
移動	beweeg	移動	bewegen	V	V;SG;PRS;FIN
移動	verplaats	移動	verplaats	V	V;SG;PRS;FIN
移動	verplaatsen	移動	verplaatsen	V	V;NFIN
移動	bewegen	移動	bewegen	V	V;NFIN
移動	bewegend	移動	bewegenen	V	V;V.PTCP
移動	verhuizen	移動	verhuizen	V	V;NFIN
国民	natie	国民	natie	N	N;MASC+FEM;SG
ファン	fans	ファン	fan	N	N;PL
ファン	ventilatoren	ファン	ventilator	N	N;PL
ファン	ventilator	ファン	ventilator	N	N;MASC+FEM;SG
ファン	waaier	ファン	waaier	N	N;MASC+FEM;SG
ファン	fan	ファン	fan	N	N;MASC+FEM;SG
運動	uitoefenen	運動	uitoefenen	V	V;NFIN
環境	omgeving	環境	omgeving	N	N;MASC+FEM;SG
環境	milieu	環境	milieu	N	N;NEUT;SG
環境	omgevingen	環境	omvingen	N	N;PL
大きな	groot	大きな	groot	ADJ	ADJ
大きな	grote	大きな	groot	ADJ	ADJ
競技	concurrentie	競技	concurrentie	N	N;MASC+FEM;SG
競技	mededinging	競技	mededinging	N	N;MASC+FEM;SG
競技	competitie	競技	competitie	N	N;MASC+FEM;SG
会長	voorzitter	会長	voorzitter	N	N;MASC+FEM;SG
形式	vorm	形式	vorm	N	N;MASC+FEM;SG
形式	formulier	形式	formulier	N	N;NEUT;SG
工場	fabrieken	工場	fabriek	N	N;PL
工場	fabriek	工場	fabriek	N	N;MASC+FEM;SG
工場	factory	工場	factory	N	N;MASC+FEM;SG
相手	tegenstander	相手	tegenstander	N	N;MASC+FEM;SG
戦闘	bestrijden	戦闘	bestrijden	V	V;NFIN
労働	arbeid	労働	arbeid	N	N;MASC+FEM;SG
労働	labour	労働	labour	N	N;MASC+FEM;SG
労働	arbeid	労働	arbeid	N	N;MASC+FEM;SG
事務所	bureau	事務所	bureau	N	N;NEUT;SG
事務所	kantoor	事務所	kantoor	N	N;NEUT;SG
限定	beperkt	限定	beperken	V	V;V.PTCP
限定	gelimiteerd	限定	limiteren	V	V;V.PTCP
限定	beperkte	限定	beperken	V	V;SG;PST;FIN
データ	gegevens	データ	gegeven	N	N;PL
データ	data	データ	data	N	N;MASC+FEM;SG
作戦	bewerking	作戦	bewerking	N	N;MASC+FEM;SG
作戦	operatie	作戦	operatie	N	N;MASC+FEM;SG
作戦	exploitatie	作戦	exploitatie	N	N;MASC+FEM;SG
オリジナル	oorspronkelijke	オリジナル	oorspronkelijk	ADJ	ADJ
オリジナル	origineel	オリジナル	origineel	ADJ	ADJ
オリジナル	originele	オリジナル	origineel	ADJ	ADJ
オリジナル	origineel	オリジナル	origineel	ADJ	ADJ
可能性	mogelijkheden	可能性	mogelijkheid	N	N;PL
可能性	mogelijkheid	可能性	mogelijkheid	N	N;MASC+FEM;SG
種類	type	種類	type	N	N;NEUT;SG
種類	soort	種類	soort	N	N;SG
種類	soorten	種類	soort	N	N;PL
種類	types	種類	type	N	N;PL
文字	personage	文字	personage	N	N;NEUT;SG
文字	karakter	文字	karakter	N	N;NEUT;SG
文字	personages	文字	personage	N	N;PL
文字	tekens	文字	teken	N	N;PL
文字	karakters	文字	karakter	N	N;PL
大統領	president	大統領	president	N	N;MASC+FEM;SG
大統領	voorzitter	大統領	voorzitter	N	N;MASC+FEM;SG
連邦	federatie	連邦	federatie	N	N;MASC+FEM;SG
ネット	netto	ネット	netto	N	N;MASC+FEM;SG
ネット	netten	ネット	netten	N	N;PL
共和国	republiek	共和国	republiek	N	N;MASC+FEM;SG
引退	gepensioneerde	引退	pensioneren	V	V;V.PTCP
引退	gepensioneerd	引退	pensioneren	V	V;V.PTCP
部門	departement	部門	departement	N	N;NEUT;SG
部門	afdeling	部門	afdeling	N	N;MASC+FEM;SG
産業	industrie	産業	industrie	N	N;MASC+FEM;SG
産業	bedrijfstak	産業	bedrijfstak	N	N;MASC+FEM;SG
決勝	finale	決勝	finale	N	N;MASC+FEM;SG
プロデューサー	producers	プロデューサー	producer	N	N;PL
プロデューサー	producenten	プロデューサー	producent	N	N;PL
プロデューサー	producent	プロデューサー	producent	N	N;MASC+FEM;SG
プロデューサー	producer	プロデューサー	producer	N	N;MASC+FEM;SG
系統	afstamming	系統	afstamming	N	N;MASC+FEM;SG
系統	afkomst	系統	afkomst	N	N;MASC+FEM;SG
指揮	bevelvoerend	指揮	bevelvoerend	V	V;V.PTCP
レース	race	レース	race	N	N;MASC+FEM;SG
レース	ras	レース	ras	N	N;NEUT;SG
レース	racing	レース	racing	N	N;MASC+FEM;SG
レース	kant	レース	kant	N	N;MASC+FEM;SG
レース	kanten	レース	kant	N	N;PL
郵便	mail	郵便	mail	N	N;MASC+FEM;SG
郵便	post	郵便	post	N	N;MASC+FEM;SG
項目	vermeldingen	項目	vermelding	N	N;PL
項目	inzendingen	項目	inzending	N	N;PL
項目	ingangen	項目	ingaan	N	N;PL
カップ	cups	カップ	cups	N	N;PL
カップ	bekers	カップ	beker	N	N;PL
カップ	kopjes	カップ	kop	N	N;PL
カップ	kopje	カップ	kopje	N	N;NEUT;SG
カップ	beker	カップ	beker	N	N;MASC+FEM;SG
ラン	ren	ラン	ren	N	N;MASC+FEM;SG
ラン	run	ラン	run	N	N;MASC+FEM;SG
レイ	ray	レイ	ray	N	N;MASC+FEM;SG
移転	overdragen	移転	overdragen	V	V;NFIN
ほぼ	bijna	ほぼ	bijna	ADV	ADV
ほぼ	bijna	ほぼ	bijna	ADV	ADV
交差点	kruispunt	交差点	kruispunt	N	N;NEUT;SG
交差点	kruising	交差点	kruising	N	N;MASC+FEM;SG
イベント	gebeurtenissen	イベント	gebeurtenis	N	N;PL
イベント	evenementen	イベント	evenement	N	N;PL
イベント	gebeurtenis	イベント	gebeurtenis	N	N;MASC+FEM;SG
イベント	evenement	イベント	evenement	N	N;NEUT;SG
イベント	event	イベント	event	N	N;NEUT;SG
出典	bronnen	出典	bron	N	N;PL
出典	bron	出典	bron	N	N;MASC+FEM;SG
ほとんど	bijna	ほとんど	bijna	ADV	ADV
重要	belangrijke	重要	belangrijk	ADJ	ADJ
重要	belangrijk	重要	belangrijk	ADJ	ADJ
プロジェクト	project	プロジェクト	project	N	N;NEUT;SG
プロジェクト	projecten	プロジェクト	project	N	N;PL
電車	trein	電車	trein	N	N;MASC+FEM;SG
電車	treinen	電車	trein	N	N;PL
建築	architectuur	建築	architectuur	N	N;MASC+FEM;SG
クラス	lessen	クラス	les	N	N;PL
クラス	klassen	クラス	klasse	N	N;PL
クラス	klasse	クラス	klasse	N	N;MASC+FEM;SG
クラス	class	クラス	class	N	N;MASC+FEM;SG
クラス	klas	クラス	klas	N	N;MASC+FEM;SG
普通	gewone	普通	gewoon	ADJ	ADJ
普通	normale	普通	normaal	ADJ	ADJ
普通	normaal	普通	normaal	ADJ	ADJ
施行	afgedwongen	施行	afdwingen	V	V;V.PTCP
舞台	fasen	舞台	fas	N	N;PL
舞台	etappes	舞台	etap	N	N;PL
舞台	stadia	舞台	stadium	N	N;PL
舞台	podium	舞台	podium	N	N;NEUT;SG
舞台	fase	舞台	fase	N	N;MASC+FEM;SG
舞台	toneel	舞台	toneel	N	N;NEUT;SG
舞台	stadium	舞台	stadium	N	N;NEUT;SG
意見	advies	意見	advies	N	N;NEUT;SG
意見	mening	意見	mening	N	N;MASC+FEM;SG
意見	adviezen	意見	advies	N	N;PL
意見	meningen	意見	mening	N	N;PL
意見	opinies	意見	opinie	N	N;PL
再び	alweer	再び	alweer	ADV	ADV
再び	opnieuw	再び	opnieuw	ADV	ADV
再び	nogmaals	再び	nogmaals	ADV	ADV
発見	ontdekken	発見	ontdekken	V	V;NFIN
発見	ontdek	発見	ontdek	V	V;SG;PRS;FIN
発見	ontdekken	発見	ontdekken	V	V;NFIN
ローマ	roman	ローマ	roman	N	N;MASC+FEM;SG
保護	beschermen	保護	beschermen	V	V;NFIN
保護	beschermen	保護	beschermen	V	V;NFIN
保護	bescherm	保護	beschermen	V	V;SG;PRS;FIN
少女	meis	少女	meis	N	N;MASC+FEM;SG
少女	meisje	少女	meisje	N	N;NEUT;SG
少女	meid	少女	meid	N	N;MASC+FEM;SG
試験	examen	試験	examen	N	N;NEUT;SG
試験	examens	試験	examen	N	N;PL
試験	tentamens	試験	tentamens	N	N;PL
作家	auteurs	作家	auteur	N	N;PL
作家	schrijvers	作家	schrijver	N	N;PL
作家	schrijver	作家	schrijver	N	N;MASC+FEM;SG
作家	schrijfster	作家	schrijfster	N	N;MASC+FEM;SG
作家	schrijvers	作家	schrijver	N	N;PL
作家	auteur	作家	auteur	N	N;MASC+FEM;SG
作家	schrijver	作家	schrijver	N	N;MASC+FEM;SG
地球	aarde	地球	aarde	N	N;MASC+FEM;SG
地球	earth	地球	earth	N	N;MASC+FEM;SG
方法	methode	方法	methode	N	N;MASC+FEM;SG
特徴	karakteristieken	特徴	karakteristiek	N	N;PL
特徴	kenmerken	特徴	kenmerk	N	N;PL
特徴	eigenschappen	特徴	eigenschap	N	N;PL
特徴	functies	特徴	functie	N	N;PL
特徴	kenmerken	特徴	kenmerk	N	N;PL
特徴	kenmerk	特徴	kenmerk	N	N;NEUT;SG
特徴	functie	特徴	functie	N	N;MASC+FEM;SG
特徴	kenmerk	特徴	kenmerk	N	N;NEUT;SG
ベース	base	ベース	base	N	N;MASC+FEM;SG
ベース	basis	ベース	basis	N	N;MASC+FEM;SG
ベース	basgitaar	ベース	basgitaar	N	N;MASC+FEM;SG
ベース	baars	ベース	baars	N	N;MASC+FEM;SG
ベース	bas	ベース	bas	N	N;MASC+FEM;SG
ベース	bass	ベース	bass	N	N;MASC+FEM;SG
男性	male	男性	maal	N	N;MASC+FEM;SG
男性	mannetje	男性	mannetje	N	N;NEUT;SG
男性	mannen	男性	mannen	N	N;PL
男性	man	男性	man	N	N;MASC+FEM;SG
ケース	geval	ケース	geval	N	N;NEUT;SG
ケース	case	ケース	case	N	N;MASC+FEM;SG
ケース	zaak	ケース	zaak	N	N;MASC+FEM;SG
ケース	gevallen	ケース	geval	N	N;PL
子供	kids	子供	kids	N	N;MASC+FEM;SG
子供	kinderen	子供	kind	N	N;PL
子供	kinderen	子供	kind	N	N;PL
子供	kind	子供	kind	N	N;NEUT;SG
子供	kindje	子供	kind	N	N;NEUT;SG
大臣	minister	大臣	minister	N	N;MASC+FEM;SG
大臣	ministers	大臣	minister	N	N;PL
コーナー	corner	コーナー	corner	N	N;MASC+FEM;SG
コーナー	hoekje	コーナー	hoek	N	N;NEUT;SG
コーナー	hoek	コーナー	hoek	N	N;MASC+FEM;SG
取締役	directeur	取締役	directeur	N	N;MASC+FEM;SG
取締役	director	取締役	director	N	N;MASC+FEM;SG
取締役	regisseur	取締役	regisseur	N	N;MASC+FEM;SG
取締役	regisseurs	取締役	regisseur	N	N;PL
取締役	directeurs	取締役	directeur	N	N;PL
取締役	bewindvoerders	取締役	bewindvoerder	N	N;PL
取締役	directeuren	取締役	directeur	N	N;PL
人気	populariteit	人気	populariteit	N	N;MASC+FEM;SG
説明	verklaar	説明	verklaar	V	V;SG;PRS;FIN
説明	uitleggen	説明	uitleggen	V	V;NFIN
ドル	dollars	ドル	dollar	N	N;PL
ドル	dollar	ドル	dollar	N	N;MASC+FEM;SG
雑誌	tijdschrift	雑誌	tijdschrift	N	N;NEUT;SG
雑誌	magazine	雑誌	magazine	N	N;NEUT;SG
雑誌	tijdschriften	雑誌	tijdschrift	N	N;PL
雑誌	magazines	雑誌	magazine	N	N;PL
学科	departement	学科	departement	N	N;NEUT;SG
学科	afdeling	学科	afdeling	N	N;MASC+FEM;SG
学科	afdelingen	学科	afdeling	N	N;PL
学科	departementen	学科	departement	N	N;PL
パー	par	パー	par	N	N;MASC+FEM;SG
登録	inschrijven	登録	inschrijven	V	V;NFIN
登録	registreren	登録	registreren	V	V;NFIN
登録	inschrijven	登録	inschrijven	V	V;NFIN
ステージ	fasen	ステージ	fas	N	N;PL
ステージ	etappes	ステージ	etap	N	N;PL
ステージ	stadia	ステージ	stadium	N	N;PL
ステージ	podium	ステージ	podium	N	N;NEUT;SG
ステージ	fase	ステージ	fase	N	N;MASC+FEM;SG
ステージ	toneel	ステージ	toneel	N	N;NEUT;SG
ステージ	stadium	ステージ	stadium	N	N;NEUT;SG
学生	studenten	学生	student	N	N;PL
学生	leerlingen	学生	leerling	N	N;PL
学生	leerling	学生	leerling	N	N;MASC+FEM;SG
学生	student	学生	student	N	N;MASC+FEM;SG
周辺	omgeving	周辺	omgeving	N	N;MASC+FEM;SG
周辺	periferie	周辺	periferie	N	N;MASC+FEM;SG
言葉	woord	言葉	woord	N	N;NEUT;SG
言葉	woorden	言葉	woord	N	N;PL
教会	kerken	教会	kerk	N	N;PL
教会	kerk	教会	kerk	N	N;MASC+FEM;SG
内閣	kabinet	内閣	kabinet	N	N;NEUT;SG
主張	claimen	主張	claimen	V	V;NFIN
主張	opeisen	主張	opeisen	V	V;NFIN
ロック	slot	ロック	slot	N	N;NEUT;SG
ロック	sluis	ロック	sluis	N	N;MASC+FEM;SG
ロック	rotsen	ロック	rotsen	N	N;PL
ロック	rots	ロック	rots	N	N;MASC+FEM;SG
ロック	steen	ロック	steen	N	N;MASC+FEM;SG
ロック	rock	ロック	rock	N	N;MASC+FEM;SG
事故	ongeval	事故	ongeval	N	N;NEUT;SG
事故	ongeluk	事故	ongeluk	N	N;NEUT;SG
事故	ongelukje	事故	ongeluk	N	N;NEUT;SG
事故	ongevallen	事故	ongeval	N	N;PL
事故	ongelukken	事故	ongeluk	N	N;PL
状況	omstandigheden	状況	omstandigheid	N	N;PL
状況	omstandigheid	状況	omstandigheid	N	N;MASC+FEM;SG
状況	situaties	状況	situatie	N	N;PL
状況	situatie	状況	situatie	N	N;MASC+FEM;SG
状況	toestand	状況	toestand	N	N;MASC+FEM;SG
状況	omstandigheden	状況	omstandigheid	N	N;PL
家族	familie	家族	familie	N	N;MASC+FEM;SG
家族	gezin	家族	gezin	N	N;NEUT;SG
距離	afstand	距離	afstand	N	N;MASC+FEM;SG
距離	afstanden	距離	afstand	N	N;PL
新しい	nieuw	新しい	nieuw	ADJ	ADJ
新しい	nieuwe	新しい	nieuw	ADJ	ADJ
ホール	hole	ホール	hole	N	N;MASC+FEM;SG
ホール	gat	ホール	gat	N	N;NEUT;SG
ホール	kuil	ホール	kuil	N	N;MASC+FEM;SG
ホール	hal	ホール	hal	N	N;MASC+FEM;SG
ホール	zaal	ホール	zaal	N	N;MASC+FEM;SG
ホール	hall	ホール	hall	N	N;MASC+FEM;SG
体重	gewicht	体重	gewicht	N	N;NEUT;SG
血液	bloed	血液	bloed	N	N;NEUT;SG
同意	afgesproken	同意	afspreken	V	V;V.PTCP
同意	overeengekomen	同意	overeenkomen	V	V;V.PTCP
これら	deze	これら	deze	PRO	PRO
由来	herkomst	由来	herkomst	N	N;MASC+FEM;SG
由来	oorsprong	由来	oorsprong	N	N;MASC+FEM;SG
店舗	winkels	店舗	winkel	N	N;PL
店舗	winkel	店舗	winkel	N	N;MASC+FEM;SG
カテゴリ	categorie	カテゴリ	categorie	N	N;MASC+FEM;SG
カテゴリ	categorieën	カテゴリ	categorieën	N	N;PL
メートル	meters	メートル	meter	N	N;PL
メートル	meter	メートル	meter	N	N;MASC+FEM;SG
メートル	meter	メートル	meter	N	N;MASC+FEM;SG
メートル	meters	メートル	meter	N	N;PL
メートル	meter	メートル	meter	N	N;MASC+FEM;SG
芸術	kunsten	芸術	kunst	N	N;PL
芸術	kunst	芸術	kunst	N	N;MASC+FEM;SG
芸術	kunst	芸術	kunst	N	N;MASC+FEM;SG
主人	hoofdpersoon	主人	hoofdpersoon	N	N;MASC+FEM;SG
複数	veelvoud	複数	veelvoud	N	N;NEUT;SG
複数	meervoud	複数	meervoud	N	N;NEUT;SG
観光	toerisme	観光	toerisme	N	N;NEUT;SG
取得	claimen	取得	claimen	V	V;NFIN
取得	opeisen	取得	opeisen	V	V;NFIN
取得	terughalen	取得	terughalen	V	V;NFIN
取得	ophalen	取得	ophalen	V	V;NFIN
取得	halen	取得	halen	V	V;NFIN
取得	ophalen	取得	ophalen	V	V;NFIN
王国	koninkrijk	王国	koninkrijk	N	N;NEUT;SG
電話	telefoon	電話	telefoon	N	N;MASC+FEM;SG
刑事	detective	刑事	detective	N	N;MASC+FEM;SG
刑事	rechercheur	刑事	rechercheur	N	N;MASC+FEM;SG
レコード	record	レコード	record	N	N;NEUT;SG
レコード	records	レコード	record	N	N;PL
上記	hierboven	上記	hierboven	N	N;PL
トップ	top	トップ	top	N	N;MASC+FEM;SG
トップ	bovenkant	トップ	bovenkant	N	N;MASC+FEM;SG
飛行	vlucht	飛行	vlucht	N	N;MASC+FEM;SG
メイン	main	メイン	main	N	N;MASC+FEM;SG
メイン	maine	メイン	maine	N	N;MASC+FEM;SG
エル	elle	エル	el	N	N;MASC+FEM;SG
ワールド	wereld	ワールド	wereld	N	N;MASC+FEM;SG
美術	kunst	美術	kunst	N	N;MASC+FEM;SG
息子	zoons	息子	zoon	N	N;PL
息子	sons	息子	sons	N	N;MASC+FEM;SG
息子	zonen	息子	zone	N	N;PL
息子	zoon	息子	zoon	N	N;MASC+FEM;SG
息子	son	息子	son	N	N;MASC+FEM;SG
制度	instelling	制度	instelling	N	N;MASC+FEM;SG
ツアー	rondreis	ツアー	rondreis	N	N;MASC+FEM;SG
ツアー	tour	ツアー	tour	N	N;MASC+FEM;SG
ツアー	rondleiding	ツアー	rondleiding	N	N;MASC+FEM;SG
ツアー	tournee	ツアー	tournee	N	N;MASC+FEM;SG
ツアー	rondreizen	ツアー	rondreizen	N	N;PL
ツアー	tours	ツアー	tours	N	N;PL
ツアー	excursie	ツアー	excursie	N	N;MASC+FEM;SG
スタジオ	atelier	スタジオ	atelier	N	N;NEUT;SG
スタジオ	studio	スタジオ	studio	N	N;MASC+FEM;SG
市民	burgers	市民	burger	N	N;PL
市民	staatsburgers	市民	staatsburger	N	N;PL
市民	burgerschap	市民	burgerschap	N	N;NEUT;SG
市民	staatsburgerschap	市民	staatsburgerschap	N	N;MASC+FEM;SG
市民	burger	市民	burger	N	N;MASC+FEM;SG
市民	citizen	市民	citis	N	N;MASC+FEM;SG
自然	natuurlijk	自然	natuurlijk	ADJ	ADJ
自然	natuurlijke	自然	natuurlijk	ADJ	ADJ
マイル	mijl	マイル	mijl	N	N;MASC+FEM;SG
マイル	miles	マイル	mil	N	N;PL
マイル	mijlen	マイル	mijlen	N	N;PL
マイル	kilometers	マイル	kilometer	N	N;PL
マイル	mijl	マイル	mijl	N	N;MASC+FEM;SG
マイル	mile	マイル	mile	N	N;MASC+FEM;SG
組合	associaties	組合	associatie	N	N;PL
組合	verenigingen	組合	vereniging	N	N;PL
生徒	studenten	生徒	student	N	N;PL
生徒	leerlingen	生徒	leerling	N	N;PL
生徒	leerling	生徒	leerling	N	N;MASC+FEM;SG
生徒	pupil	生徒	pupil	N	N;MASC+FEM;SG
生徒	leerling	生徒	leerling	N	N;MASC+FEM;SG
生徒	student	生徒	student	N	N;MASC+FEM;SG
ギター	guitar	ギター	guitar	N	N;MASC+FEM;SG
ギター	gitaar	ギター	gitaar	N	N;MASC+FEM;SG
コース	koers	コース	koers	N	N;MASC+FEM;SG
コース	cursus	コース	cursus	N	N;MASC+FEM;SG
コース	cursussen	コース	cursus	N	N;PL
防衛	verdediging	防衛	verdediging	N	N;MASC+FEM;SG
防衛	defensie	防衛	defensie	N	N;MASC+FEM;SG
変化	veranderen	変化	veranderen	V	V;NFIN
