ennuste	پیشگوئی	ennuste	پیشگوئی	N;NOM;SG	N;NOM;FEM;SG;3
ohjain	قبضہ	ohjain	قبضہ	N;NOM;SG	N;NOM;MASC;SG;3
ohjain	قابو	ohjain	قابو	N;NOM;SG	N;NOM;MASC;SG;3
ohjain	گرفت	ohjain	گرفت	N;NOM;SG	N;NOM;MASC;SG;3
kärsimys	مصیبت	kärsimys	مصیبت	N;NOM;SG	N;NOM;FEM;SG;3
uskolliset	صحیح	uskollinen	صحیح	ADJ;NOM;PL	ADJ
uskolliset	درست	uskollinen	درست	ADJ;NOM;PL	ADJ
puhuminen	گفتگو	puhuminen	گفتگو	N;NOM;SG	N;NOM;MASC;SG;3
puhuminen	تقریر	puhuminen	تقریر	N;NOM;SG	N;NOM;FEM;SG;3
odotus	اُمید	odotus	اُمید	N;NOM;SG	N;NOM;MASC;SG;3
odotus	توقع	odotus	توقع	N;NOM;SG	N;NOM;MASC;SG;3
häpeä	غیرت	häpeä	غیرت	N;NOM;SG	N;NOM;MASC;SG;3
häpeä	شرم	häpeä	شرم	N;NOM;SG	N;NOM;MASC;SG;3
häpeä	غیرت	häpeä	غیرت	N;NOM;SG	N;NOM;MASC;SG;3
häpeä	شے	häpeä	شے	N;NOM;SG	N;NOM;FEM;SG;3
häpeä	شے	häpeä	شے	N;NOM;SG	N;NOM;FEM;SG;3
häpeä	خواری	häpeä	خواری	N;NOM;SG	N;NOM;MASC;SG;3
ness	کیفیت	ness	کیفیت	N;NOM;SG	N;NOM;FEM;SG;3
wit	لطافت	wit	لطافت	N;NOM;SG	N;NOM;MASC;SG;3
wit	ظرافت	wit	ظرافت	N;NOM;SG	N;NOM;MASC;SG;3
wit	لطافت	wit	لطافت	N;NOM;SG	N;NOM;MASC;SG;3
wit	ذکاوت	wit	ذکاوت	N;NOM;SG	N;NOM;MASC;SG;3
harras	متقی	harras	متقی	ADJ;NOM;SG	ADJ
logistiikka	قیام	logistiikka	قیام	N;NOM;SG	N;NOM;MASC;SG;3
uudistaminen	اعادہ	uudistaminen	اعادہ	N;NOM;SG	N;NOM;MASC;SG;3
uudistaminen	تجدید	uudistaminen	تجدید	N;NOM;SG	N;NOM;MASC;SG;3
uudistaminen	اعادہ	uudistaminen	اعادہ	N;NOM;SG	N;NOM;MASC;SG;3
puri	روکنا	purra	روک	V;IND;SG;3;PST;FIN;ACT	V;NFIN
äly	لطافت	äly	لطافت	N;NOM;SG	N;NOM;MASC;SG;3
äly	ظرافت	äly	ظرافت	N;NOM;SG	N;NOM;MASC;SG;3
äly	لطافت	äly	لطافت	N;NOM;SG	N;NOM;MASC;SG;3
äly	ذکاوت	äly	ذکاوت	N;NOM;SG	N;NOM;MASC;SG;3
haitata	روکنا	haitata	روک	V;SG;NFIN;ACT	V;NFIN
rento	عارضی	rento	عارضی	ADJ;NOM;SG	ADJ
rento	معمولی	rento	معمولی	ADJ;NOM;SG	ADJ
rento	اتفاقی	rento	اتفاقی	ADJ;NOM;SG	ADJ
epäröi	جھجکنا	epäröidä	جھجک	V;IMP;SG;2;FIN;ACT	V;SG;NFIN;ACT
epäröi	رکنا	epäröidä	رکن	V;IMP;SG;2;FIN;ACT	V;SG;NFIN;ACT
omalaatuinen	انوکھا	omalaatuinen	انوکھا	ADJ;NOM;SG	ADJ;NOM;MASC;SG
omalaatuinen	عجیب	omalaatuinen	عجیب	ADJ;NOM;SG	ADJ
pisara	حقیر	pisara	حقیر	N;NOM;SG	N;NOM;MASC;SG;3
kohtuullinen	معقول	kohtuullinen	معقول	ADJ;NOM;SG	ADJ
kohtuullinen	مناسب	kohtuullinen	مناسب	ADJ;NOM;SG	ADJ
kohtuullinen	متوازن	kohtuullinen	متوازن	ADJ;NOM;SG	ADJ
kohtuullinen	فہمیدہ.	kohtuullinen	فہمیدہ.	ADJ;NOM;SG	ADJ
kohtuullinen	مناسب	kohtuullinen	مناسب	ADJ;NOM;SG	ADJ
kohtuullinen	معقول	kohtuullinen	معقول	ADJ;NOM;SG	ADJ
kohtuullinen	متوازن	kohtuullinen	متوازن	ADJ;NOM;SG	ADJ
kohtuullinen	فہمیدہ.	kohtuullinen	فہمیدہ.	ADJ;NOM;SG	ADJ
ihanteellinen	ذہنی	ihanteellinen	ذہنی	ADJ;NOM;SG	ADJ
lähettäminen	قتل	lähettäminen	قتل	N;NOM;SG	N;NOM;MASC;SG;3
lähettäminen	روانگی	lähettäminen	روانگی	N;NOM;SG	N;NOM;FEM;SG;3
lähettäminen	قتل	lähettäminen	قتل	N;NOM;SG	N;NOM;MASC;SG;3
kirottu	مقہور.	kirota	مقہور.	ADJ;NOM;SG	ADJ
kirottu	مقہور.	kirota	مقہور.	ADJ;NOM;SG	ADJ
prestige	عزت	prestige	عزت	N;NOM;SG	N;NOM;MASC;SG;3
prestige	رسوخ	prestige	رسوخ	N;NOM;SG	N;NOM;MASC;SG;3
prestige	اقتدار	prestige	اقتدار	N;NOM;SG	N;NOM;MASC;SG;3
prestige	عزت	prestige	عزت	N;NOM;SG	N;NOM;MASC;SG;3
prestige	وقار	prestige	وقار	N;NOM;SG	N;NOM;MASC;SG;3
prestige	رسوخ	prestige	رسوخ	N;NOM;SG	N;NOM;MASC;SG;3
prestige	اقتدار	prestige	اقتدار	N;NOM;SG	N;NOM;MASC;SG;3
sivilisaatio	تہذیب	sivilisaatio	تہذیب	N;NOM;SG	N;NOM;MASC;SG;3
rituaali	رواج	rituaali	رواج	N;NOM;SG	N;NOM;MASC;SG;3
rituaali	ریت	rituaali	ریت	N;NOM;SG	N;NOM;MASC;SG;3
hyväksikäyttö	استحصال	hyväksikäyttö	استحصال	N;NOM;SG	N;NOM;MASC;SG;3
siirtymä	عبور	siirtymä	عبور	N;NOM;SG	N;NOM;MASC;SG;3
siirtymä	مہاجرت	siirtymä	مہاجرت	N;NOM;SG	N;NOM;MASC;SG;3
hyväntahtoinen	خیراتی	hyvän#tahtoinen	خیراتی	ADJ;NOM;SG	ADJ
hyväntahtoinen	رفاہی	hyvän#tahtoinen	رفاہی	ADJ;NOM;SG	ADJ
epäsuora	ذیلی	epä#suora	ذیلی	ADJ;NOM;SG	ADJ
epäsuora	یقینی	epä#suora	یقینی	ADJ;NOM;SG	ADJ
välttäminen	گریز	välttäminen	گریز	N;NOM;SG	N;NOM;MASC;SG;3
välttäminen	احتراز	välttäminen	احتراز	N;NOM;SG	N;NOM;MASC;SG;3
konsoli	پردے	konsoli	پردہ	N;NOM;SG	N;NOM;MASC;SG;3
vesiputous	آبشار	vesi#putous	آبشار	N;NOM;SG	N;NOM;MASC;SG;3
likaiset	مبتذل	likainen	مبتذل	ADJ;NOM;PL	ADJ
likaiset	ناپسندیدہ	likainen	ناپسندیدہ	ADJ;NOM;PL	ADJ
likaiset	ذلیل	likainen	ذلیل	ADJ;NOM;PL	ADJ
likaiset	مبتذل	likainen	مبتذل	ADJ;NOM;PL	ADJ
likaiset	ناپسندیدہ	likainen	ناپسندیدہ	ADJ;NOM;PL	ADJ
likaiset	ذلیل	likainen	ذلیل	ADJ;NOM;PL	ADJ
sitoutuminen	ملاقات	sitoutuminen	ملاقات	N;NOM;SG	N;NOM;FEM;SG;3
sitoutuminen	عہد	sitoutuminen	عہد	N;NOM;SG	N;NOM;MASC;SG;3
pestä	ترکرنا	pestä	ترکرنا	V;SG;NFIN;ACT	V;NFIN;ACT
pestä	دھونا	pestä	دھونا	V;SG;NFIN;ACT	V;MASC;SG;NFIN;ACT
pestä	ترکرنا	pestä	ترکرنا	V;SG;NFIN;ACT	V;NFIN;ACT
lahjoitus	عطیہ	lahjoitus	عطیہ	N;NOM;SG	N;NOM;MASC;SG;3
kalvo	فلم	kalvo	فلم	N;NOM;SG	N;NOM;FEM;SG;3
epätarkka	مبہم	epä#tarkka	مبہم	ADJ;NOM;SG	ADJ
rehellinen	مخلصانہ	rehellinen	مخلصانہ	ADJ;NOM;SG	ADJ
rosvo	ڈاکو	rosvo	ڈاکو	N;NOM;SG	N;NOM;MASC;SG;3
salamurha	قتل	salamur	قتل	N;NOM;SG	N;NOM;MASC;SG;3
tartunta	چھوت	tartunta	چھوت	N;NOM;SG	N;NOM;MASC;SG;3
verho	پردہ	verho	پردہ	N;NOM;SG	N;NOM;MASC;SG;3
verho	حجاب	verho	حجاب	N;NOM;SG	N;NOM;MASC;SG;3
verho	نقاب	verho	نقاب	N;NOM;SG	N;NOM;MASC;SG;3
verho	حجاب	verho	حجاب	N;NOM;SG	N;NOM;MASC;SG;3
poikkea	بھٹکنا	poikkea	بھٹک	V;IMP;SG;2;FIN;ACT	V;NFIN;ACT
korvaava	بدل	korvata	بدل	V;NOM;SG;V.PTCP;ACT	V;ACT
romanttista	غیرحقیقی	romanttinen	غیرحقیقی	ADJ;PRT;SG	ADJ
romanttista	تخیئلی	romanttinen	تخیئلی	ADJ;PRT;SG	ADJ
romanttista	رومانی	romanttinen	رومانی	ADJ;PRT;SG	ADJ
generaattori	موجد	generaattori	موجد	N;NOM;SG	N;NOM;MASC;SG;3
generaattori	جنریٹر	generaattori	جنریٹر	N;NOM;SG	N;NOM;MASC;SG;3
generaattori	گیس	generaattori	گیس	N;NOM;SG	N;NOM;MASC;SG;3
hävitys	غم	hävitys	غم	N;NOM;SG	N;NOM;MASC;SG;3
käyminen	جوش	käyminen	جوش	N;NOM;SG	N;NOM;MASC;SG;3
loukkaava	رکیک	loukkata	رکیک	V;NOM;SG;V.PTCP;ACT	V;SG;V.PTCP;ACT
vakaasti	مسلسل	vakaasti	مسلسل	ADV	ADV
järjetön	نامعقول	järjetön	نامعقول	ADJ;NOM;SG	ADJ
järjetön	محال	järjetön	محال	ADJ;NOM;SG	ADJ
mellakka	بدامنی	mellakka	بدامنی	N;NOM;SG	N;NOM;MASC;SG;3
mellakka	دند	mellakka	دند	N;NOM;SG	N;NOM;MASC;SG;3
mellakka	بدامنی	mellakka	بدامنی	N;NOM;SG	N;NOM;MASC;SG;3
mellakka	فساد	mellakka	فساد	N;NOM;SG	N;NOM;MASC;SG;3
mellakka	دند	mellakka	دند	N;NOM;SG	N;NOM;MASC;SG;3
seremonia	تقریب	seremonia	تقریب	N;NOM;SG	N;NOM;FEM;SG;3
seremonia	ریت	seremonia	ریت	N;NOM;SG	N;NOM;MASC;SG;3
tanko	بانس	tanko	بانس	N;NOM;SG	N;NOM;MASC;SG;3
matto	ربڑ	matto	ربڑ	N;NOM;SG	N;NOM;MASC;SG;3
matto	فرش	matto	فرش	N;NOM;SG	N;NOM;MASC;SG;3
matto	ربڑ	matto	ربڑ	N;NOM;SG	N;NOM;MASC;SG;3
matto	فرش	matto	فرش	N;NOM;SG	N;NOM;MASC;SG;3
matto	قالین	matto	قالین	N;NOM;SG	N;NOM;MASC;SG;3
deuce	حیرت	deuce	حیرت	N;NOM;SG	N;NOM;MASC;SG;3
kynä	کلک	kynä	کلک	N;NOM;SG	N;NOM;MASC;SG;3
kynä	کلک	kynä	کلک	N;NOM;SG	N;NOM;MASC;SG;3
koalitio	اتصال	koalitio	اتصال	N;NOM;SG	N;NOM;MASC;SG;3
kehys	جسم	kehys	جسم	N;NOM;SG	N;NOM;MASC;SG;3
kehys	وضع	kehys	وضع	N;NOM;SG	N;NOM;MASC;SG;3
kehys	قالب	kehys	قالب	N;NOM;SG	N;NOM;MASC;SG;3
kehys	کھڑکی	kehys	کھڑکی	N;NOM;SG	N;NOM;FEM;SG;3
kehys	تعمیر	kehys	تعمیر	N;NOM;SG	N;NOM;FEM;SG;3
kehys	گاڑی	kehys	گاڑی	N;NOM;SG	N;NOM;FEM;SG;3
kehys	ساخت	kehys	ساخت	N;NOM;SG	N;NOM;MASC;SG;3
kehys	کیفیت	kehys	کیفیت	N;NOM;SG	N;NOM;FEM;SG;3
kehys	جسم	kehys	جسم	N;NOM;SG	N;NOM;MASC;SG;3
kehys	وضع	kehys	وضع	N;NOM;SG	N;NOM;MASC;SG;3
kehys	قالب	kehys	قالب	N;NOM;SG	N;NOM;MASC;SG;3
kehys	کھڑکی	kehys	کھڑکی	N;NOM;SG	N;NOM;FEM;SG;3
kehys	تعمیر	kehys	تعمیر	N;NOM;SG	N;NOM;FEM;SG;3
kehys	گاڑی	kehys	گاڑی	N;NOM;SG	N;NOM;FEM;SG;3
kehys	ساخت	kehys	ساخت	N;NOM;SG	N;NOM;MASC;SG;3
kehys	کیفیت	kehys	کیفیت	N;NOM;SG	N;NOM;FEM;SG;3
kunnioitus	تعلق	kunnioitus	تعلق	N;NOM;SG	N;NOM;MASC;SG;3
kunnioitus	تعلق	kunnioitus	تعلق	N;NOM;SG	N;NOM;MASC;SG;3
kunnioitus	تکریم	kunnioitus	تکریم	N;NOM;SG	N;NOM;MASC;SG;3
jumalallinen	ربّانی	jumalallinen	ربّانی	ADJ;NOM;SG	ADJ
jumalallinen	متبرک	jumalallinen	متبرک	ADJ;NOM;SG	ADJ
ehjä	پورا	ehjä	پورا	ADJ;NOM;SG	ADJ;NOM;MASC;SG
kollega	ساتھی	kollega	ساتھی	N;NOM;SG	N;NOM;MASC;SG;3
taivaallinen	ربّانی	taivaallinen	ربّانی	ADJ;NOM;SG	ADJ
taivaallinen	ربّانی	taivaallinen	ربّانی	ADJ;NOM;SG	ADJ
suloinen	ذاتی	suloinen	ذاتی	ADJ;NOM;SG	ADJ
suloinen	پسندیدہ	suloinen	پسندیدہ	ADJ;NOM;SG	ADJ
suloinen	خصوصی	suloinen	خصوصی	ADJ;NOM;SG	ADJ
vaaralliset	خطرناک	vaarallinen	خطرناک	ADJ;NOM;PL	ADJ
vaaralliset	خطرناک	vaarallinen	خطرناک	ADJ;NOM;PL	ADJ
positiiviset	ظاہر	positiivinen	ظاہر	ADJ;NOM;PL	ADJ
positiiviset	بامقصد	positiivinen	بامقصد	ADJ;NOM;PL	ADJ
positiiviset	تعمیری	positiivinen	تعمیری	ADJ;NOM;PL	ADJ
positiiviset	مثبت	positiivinen	مثبت	ADJ;NOM;PL	ADJ
positiiviset	زائد	positiivinen	زائد	ADJ;NOM;PL	ADJ
positiiviset	قطعی	positiivinen	قطعی	ADJ;NOM;PL	ADJ
positiiviset	حقیقی	positiivinen	حقیقی	ADJ;NOM;PL	ADJ
sääli	رحم	sääli	رحم	N;NOM;SG	N;NOM;MASC;SG;3
sääli	غیرت	sääli	غیرت	N;NOM;SG	N;NOM;MASC;SG;3
sääli	شرم	sääli	شرم	N;NOM;SG	N;NOM;MASC;SG;3
sääli	غیرت	sääli	غیرت	N;NOM;SG	N;NOM;MASC;SG;3
sheen	روشنی	sheen	روشنی	N;NOM;SG	N;NOM;MASC;SG;3
sheen	چمک	sheen	چمک	N;NOM;SG	N;NOM;MASC;SG;3
sheen	روشنی	sheen	روشنی	N;NOM;SG	N;NOM;MASC;SG;3
edistys	ترقی	edistys	ترقی	N;NOM;SG	N;NOM;FEM;SG;3
eettiset	پسندیدہ	eettinen	پسندیدہ	ADJ;NOM;PL	ADJ
sulje	تنگ	sulkea	تنگ	V;IMP;SG;2;FIN;ACT	V;ACT
sulje	تنگ	sulkea	تنگ	V;IMP;SG;2;FIN;ACT	V;ACT
ennakko	رقم	ennakko	رقم	N;NOM;SG	N;NOM;MASC;SG;3
pahempi	ابتر	paha	ابتر	ADJ;NOM;CMPR;SG	ADJ
lyöjä	انڈے	lyöjä	انڈے	N;NOM;SG	N;NOM;MASC;SG;3
lyöjä	دودھ	lyöjä	دودھ	N;NOM;SG	N;NOM;MASC;SG;3
itke	پکار	itke	پکار	V;IMP;SG;2;FIN;ACT	V;SG;ACT
itke	پکار	itke	پکار	V;IMP;SG;2;FIN;ACT	V;SG;ACT
itke	رونا	itke	رو	V;IMP;SG;2;FIN;ACT	V;MASC;SG;NFIN;ACT
itke	رونا	itke	رو	V;IMP;SG;2;FIN;ACT	V;MASC;SG;NFIN;ACT
rajoittaminen	رکاوٹ	rajoittaminen	رکاوٹ	N;NOM;SG	N;NOM;MASC;SG;3
rajoittaminen	مزاحمت	rajoittaminen	مزاحمت	N;NOM;SG	N;NOM;MASC;SG;3
rajoittaminen	پابندی	rajoittaminen	پابندی	N;NOM;SG	N;NOM;MASC;SG;3
rajoittaminen	رکاوٹ	rajoittaminen	رکاوٹ	N;NOM;SG	N;NOM;MASC;SG;3
rajoittaminen	تحدید	rajoittaminen	تحدید	N;NOM;SG	N;NOM;MASC;SG;3
rajoittaminen	مزاحمت	rajoittaminen	مزاحمت	N;NOM;SG	N;NOM;MASC;SG;3
rajoittaminen	معذوری	rajoittaminen	معذوری	N;NOM;SG	N;NOM;MASC;SG;3
pehmeät	ہلکی	pehmeä	ہلکی	ADJ;NOM;PL	ADJ;FEM
pehmeät	آسان	pehmeä	آسان	ADJ;NOM;PL	ADJ
pehmeät	کمزور	pehmeä	کمزور	ADJ;NOM;PL	ADJ
pehmeät	خوشگوار	pehmeä	خوشگوار	ADJ;NOM;PL	ADJ
pehmeät	احمقانہ	pehmeä	احمقانہ	ADJ;NOM;PL	ADJ
pehmeät	معتدل	pehmeä	معتدل	ADJ;NOM;PL	ADJ
pehmeät	ہلکی	pehmeä	ہلکی	ADJ;NOM;PL	ADJ;FEM
pehmeät	آسان	pehmeä	آسان	ADJ;NOM;PL	ADJ
pehmeät	کمزور	pehmeä	کمزور	ADJ;NOM;PL	ADJ
pehmeät	خوشگوار	pehmeä	خوشگوار	ADJ;NOM;PL	ADJ
pehmeät	نرم	pehmeä	نرم	ADJ;NOM;PL	ADJ
pehmeät	احمقانہ	pehmeä	احمقانہ	ADJ;NOM;PL	ADJ
pehmeät	معتدل	pehmeä	معتدل	ADJ;NOM;PL	ADJ
sukeltaa	ڈبکی	sukeltaa	ڈبکی	V;IND;SG;PRS;FIN;ACT	V;PFV;FEM;SG;V.PTCP;ACT
sukeltaa	ڈبکی	sukeltaa	ڈبکی	V;IND;SG;PRS;FIN;ACT	V;PFV;FEM;SG;V.PTCP;ACT
tikari	طباعت	tikari	طباعت	N;NOM;SG	N;NOM;MASC;SG;3
louhinta	منبع	louhinta	منبع	N;NOM;SG	N;NOM;MASC;SG;3
louhinta	نسل	louhinta	نسل	N;NOM;SG	N;NOM;MASC;SG;3
louhinta	ماخذ	louhinta	ماخذ	N;NOM;SG	N;NOM;MASC;SG;3
louhinta	اخذ	louhinta	اخذ	N;NOM;SG	N;NOM;MASC;SG;3
louhinta	منبع	louhinta	منبع	N;NOM;SG	N;NOM;MASC;SG;3
louhinta	نسل	louhinta	نسل	N;NOM;SG	N;NOM;MASC;SG;3
louhinta	کشید	louhinta	کشید	N;NOM;SG	N;NOM;MASC;SG;3
louhinta	ماخذ	louhinta	ماخذ	N;NOM;SG	N;NOM;MASC;SG;3
kuuluisuus	شہرت	kuuluisuus	شہرت	N;NOM;SG	N;NOM;FEM;SG;3
kuuluisuus	شہرت	kuuluisuus	شہرت	N;NOM;SG	N;NOM;FEM;SG;3
oikeudenmukainen	متقی	oikeuden#mukainen	متقی	ADJ;NOM;SG	ADJ
oikeudenmukainen	صاف	oikeuden#mukainen	صاف	ADJ;NOM;SG	ADJ
oikeudenmukainen	اچھا	oikeuden#mukainen	اچھا	ADJ;NOM;SG	ADJ;NOM;MASC;SG
oikeudenmukainen	منصفانہ	oikeuden#mukainen	منصفانہ	ADJ;NOM;SG	ADJ
oikeudenmukainen	ٹھیک	oikeuden#mukainen	ٹھیک	ADJ;NOM;SG	ADJ
oikeudenmukainen	واضح	oikeuden#mukainen	واضح	ADJ;NOM;SG	ADJ
oikeudenmukainen	تعریفی	oikeuden#mukainen	تعریفی	ADJ;NOM;SG	ADJ
oikeudenmukainen	عمدہ	oikeuden#mukainen	عمدہ	ADJ;NOM;SG	ADJ
oikeudenmukainen	مکمل	oikeuden#mukainen	مکمل	ADJ;NOM;SG	ADJ
konsultti	مشیر	konsultti	مشیر	N;NOM;SG	N;NOM;MASC;SG;3
hakija	امیدوار	hakija	امیدوار	N;NOM;SG	N;NOM;MASC;SG;3
kyynel	آنسو	kyynel	آنسو	N;NOM;SG	N;NOM;MASC;SG;3
kyynel	سوراخ	kyynel	سوراخ	N;NOM;SG	N;NOM;MASC;SG;3
selitä	سمجھانا	selittää	سمجھا	V;IMP;SG;2;FIN;ACT	V;MASC;SG;NFIN;ACT
pupu	شکار	pupu	شکار	N;NOM;SG	N;NOM;MASC;SG;3
aineenvaihdunta	استحالہ	aineen#vaihdun	استحالہ	N;NOM;SG	N;NOM;MASC;SG;3
sikiö	خام	sikiö	خام	N;NOM;SG	N;NOM;MASC;SG;3
sikiö	کچا	sikiö	کچا	N;NOM;SG	N;NOM;MASC;SG;3
pätevyys	معقولیت	pätevyys	معقولیت	N;NOM;SG	N;NOM;MASC;SG;3
pätevyys	تعریف	pätevyys	تعریف	N;NOM;SG	N;NOM;MASC;SG;3
pätevyys	صلاحیت	pätevyys	صلاحیت	N;NOM;SG	N;NOM;MASC;SG;3
pätevyys	اہلیت	pätevyys	اہلیت	N;NOM;SG	N;NOM;MASC;SG;3
pätevyys	استعداد.	pätevyys	استعداد.	N;NOM;SG	N;NOM;MASC;SG;3
itsevarma	قدیم	itsevarma	قدیم	ADJ;NOM;SG	ADJ
siunaus	فائدہ	siunaus	فائدہ	N;NOM;SG	N;NOM;MASC;SG;3
siunaus	انعام	siunaus	انعام	N;NOM;SG	N;NOM;MASC;SG;3
siunaus	نفع	siunaus	نفع	N;NOM;SG	N;NOM;MASC;SG;3
siunaus	برکت	siunaus	برکت	N;NOM;SG	N;NOM;FEM;SG;3
hakata	دھڑکنا	hakata	دھڑک	V;SG;NFIN;ACT	V;SG;NFIN;ACT
hakata	ہلانا	hakata	ہلا	V;SG;NFIN;ACT	V;MASC;SG;NFIN;ACT
hakata	پیٹنا	hakata	پیٹنا	V;SG;NFIN;ACT	V;MASC;SG;ACT
hakata	کھڑکنا	hakata	کھڑک	V;SG;NFIN;ACT	V;SG;NFIN;ACT
kohtalainen	معقول	kohtalainen	معقول	ADJ;NOM;SG	ADJ
parvi	ازدحام.	parvi	ازدحام	N;NOM;SG	N;NOM;MASC;SG;3
parvi	ہجوم	parvi	ہجوم	N;NOM;SG	N;NOM;MASC;SG;3
parvi	جماعت	parvi	جماعت	N;NOM;SG	N;NOM;FEM;SG;3
parvi	اون	parvi	اون	N;NOM;SG	N;NOM;MASC;SG;3
rapu	جرثقیل.	rapu	جرثقیل.	N;NOM;SG	N
