starania	snahy	starać	snaha	N;NOM;NEUT;PL	N;NOM;FEM;PL
zawodowo	odborne	zawodowo	odborne	ADV	ADV
mistrzowie	majstri	mistrz	majster	N;NOM;MASC;PL	N;ANIM;NOM;MASC;PL
mistrzowie	majstrov	mistrz	majster	N;NOM;MASC;PL	N;INAN;NOM;MASC;PL
mistrzowie	majstri	mistrz	majster	N;NOM;MASC;PL	N;ANIM;NOM;MASC;PL
mistrzowie	šampióni	mistrz	šampióň	N;NOM;MASC;PL	N;ANIM;NOM;MASC;PL
mistrzowie	majstrov	mistrz	majster	N;NOM;MASC;PL	N;INAN;NOM;MASC;PL
drewno	drevo	drewno	drevo	N;NOM;NEUT;SG	N;NOM;NEUT;SG
drewno	drevo	drewno	drevo	N;NOM;NEUT;SG	N;NOM;NEUT;SG
islam	islam	islam	islam	N;NOM;MASC;SG	N;NOM;FEM;SG
bloków	blokov	blok	blok	N;GEN;MASC;PL	N;INAN;GEN;MASC;PL
prasa	tlač	prasa	tlač	N;NOM;FEM;SG	N;NOM;FEM;SG
łańcuch	reťazec	łańcuch	reťazec	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
łańcuch	reťaz	łańcuch	reťaz	N;NOM;MASC;SG	N;NOM;FEM;SG
łańcuch	reťazec	łańcuch	reťazec	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
grubość	hrúbka	grubość	hrúbka	N;NOM;FEM;SG	N;NOM;FEM;SG
aktualny	súčasné	aktualny	súčasný	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
aktualny	aktuálna	aktualny	aktuálny	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
aktualny	súčasný	aktualny	súčasný	ADJ;NOM;MASC;SG	ADJ;ANIM;NOM;MASC;SG
aktualny	aktuálny	aktualny	aktuálny	ADJ;NOM;MASC;SG	ADJ;INAN;NOM;MASC;SG
kontrola	kontrola	kontrola	kontrola	N;NOM;FEM;SG	N;NOM;FEM;SG
kontrola	ovládanie	kontrola	ovládanie	N;NOM;FEM;SG	N;NOM;NEUT;SG
kontrola	audit	kontrola	audit	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
kontrola	inšpekcia	kontrola	inšpekcia	N;NOM;FEM;SG	N;NOM;FEM;SG
kontrola	kontrola	kontrola	kontrola	N;NOM;FEM;SG	N;NOM;FEM;SG
mieszane	zmiešaný	mieszany	zmiešaný	ADJ;NOM;NEUT;SG	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
mieszane	zmiešaná	mieszany	zmiešaný	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
mieszane	zmiešané	mieszany	zmiešaný	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
mieszane	zmiešaný	mieszany	zmiešaný	ADJ;NOM;NEUT;SG	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
dodaje	dodáva	dodawać	dodávať	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
dodaje	pridáva	dodawać	pridávať	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
zawieszenia	prerušenie	zawiesić	prerušenie	N;NOM;NEUT;SG	N;NOM;NEUT;SG
zawieszenia	suspenzia	zawiesić	suspenzia	N;NOM;NEUT;SG	N;NOM;FEM;SG
zawieszenia	pozastavenie	zawiesić	pozastavenie	N;NOM;NEUT;SG	N;NOM;NEUT;SG
koleje	železnica	kolej	železnica	N;NOM;FEM;SG	N;NOM;FEM;SG
wystąpić	vyskytnúť	wystąpić	vyskytnúť	V;PFV;NFIN;ACT	V;PFV;POS;NFIN
zagrożonych	ohrozených	zagrożyć	ohrozený	ADJ;PFV;GEN;MASC;PL;POS;V.PTCP;PASS	ADJ;ANIM;GEN;MASC;PL;POS;V.PTCP;PASS
sokół	sokol	sokół	sokol	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
działka	dej	działko	dej	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
działka	pozemok	działko	pozemok	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
rozwiązany	vyriešené	rozwiązać	vyriešený	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
rozwiązany	vyriešený	rozwiązać	vyriešený	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
rozwiązany	rozhodnuté	rozwiązać	rozhodnutý	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
rozwiązany	rozpustená	rozwiązać	rozpustený	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
rozwiązany	vyriešená	rozwiązać	vyriešený	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
rozwiązany	vyriešené	rozwiązać	vyriešený	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
rozwiązany	vyriešený	rozwiązać	vyriešený	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
znaczny	podstatný	znaczny	podstatný	ADJ;NOM;MASC;SG	ADJ;INAN;NOM;MASC;SG
znaczny	podstatná	znaczny	podstatný	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
znaczny	podstatné	znaczny	podstatný	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
znaczny	výrazné	znaczny	výrazný	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
znaczny	významné	znaczny	významný	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
znaczny	výrazný	znaczny	výrazný	ADJ;NOM;MASC;SG	ADJ;INAN;NOM;MASC;SG
znaczny	významná	znaczny	významný	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
znaczny	významný	znaczny	významný	ADJ;NOM;MASC;SG	ADJ;ANIM;NOM;MASC;SG
obniżenie	znižovanie	obniżyć	znižovanie	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;NEUT;SG
geograficzny	geografický	geograficzny	geografický	ADJ;NOM;MASC;SG	ADJ;INAN;NOM;MASC;SG
geograficzny	geografická	geograficzny	geografický	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
geograficzny	zemepisné	geograficzny	zemepisný	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
geograficzny	geografické	geograficzny	geografický	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
geograficzny	geografický	geograficzny	geografický	ADJ;NOM;MASC;SG	ADJ;INAN;NOM;MASC;SG
geograficzny	geografická	geograficzny	geografický	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
geograficzny	zemepisné	geograficzny	zemepisný	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
geograficzny	geografické	geograficzny	geografický	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
autobus	bus	autobus	bus	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
autobus	autobus	autobus	autobus	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
wewnętrzny	vnútorné	wewnętrzny	vnútorný	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
wewnętrzny	vnútorná	wewnętrzny	vnútorný	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
wewnętrzny	vnútorný	wewnętrzny	vnútorný	ADJ;NOM;MASC;SG	ADJ;ANIM;NOM;MASC;SG
wewnętrzny	vnútorné	wewnętrzny	vnútorný	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
wewnętrzny	vnútorná	wewnętrzny	vnútorný	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
wewnętrzny	vnútorný	wewnętrzny	vnútorný	ADJ;NOM;MASC;SG	ADJ;ANIM;NOM;MASC;SG
zbrodnie	zločin	zbrodnie	zločin	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
zbrodnie	kriminalita	zbrodnie	kriminalita	N;NOM;FEM;SG	N;NOM;FEM;SG
dar	dar	dar	dar	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
dar	darček	dar	darček	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
dar	dar	dar	dar	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
wewnętrzna	vnútorné	wewnętrzny	vnútorný	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
wewnętrzna	vnútorná	wewnętrzny	vnútorný	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
wewnętrzna	vnútorný	wewnętrzny	vnútorný	ADJ;NOM;FEM;SG	ADJ;ANIM;NOM;MASC;SG
wewnętrzna	vnútorné	wewnętrzny	vnútorný	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
wewnętrzna	vnútorná	wewnętrzny	vnútorný	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
wewnętrzna	vnútorný	wewnętrzny	vnútorný	ADJ;NOM;FEM;SG	ADJ;ANIM;NOM;MASC;SG
przekazano	postúpila	przekazać	postúpiť	V;PFV;IND;0;PST;FIN;ACT	V;PFV;FEM;SG;POS;PST;V.PTCP
umieszczenie	umiestnenie	umieszczenie	umiestnenie	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;NEUT;SG
umieszczenie	umiestňovanie	umieszczenie	umiestňovanie	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;NEUT;SG
kapłan	kňaz	kapłan	kňaz	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
twierdzenia	tvrdenia	twierdzić	tvrdenie	N;NOM;NEUT;PL	N;NOM;NEUT;PL
twierdzenia	nároky	twierdzić	nárok	N;NOM;NEUT;PL	N;INAN;NOM;MASC;PL
twierdzenia	pohľadávky	twierdzić	pohľadávka	N;NOM;NEUT;PL	N;NOM;FEM;PL
twierdzenia	tvrdenia	twierdzić	tvrdenie	N;NOM;NEUT;PL	N;NOM;NEUT;PL
artystyczna	umelecký	artystyczny	umelecký	ADJ;NOM;FEM;SG	ADJ;INAN;NOM;MASC;SG
artystyczna	umelecké	artystyczny	umelecký	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
artystyczna	umelecká	artystyczny	umelecký	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
opinia	mienka	opinia	mienka	N;NOM;FEM;SG	N;NOM;FEM;SG
opinia	názor	opinia	názor	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
opinia	stanovisko	opinia	stanovisko	N;NOM;FEM;SG	N;NOM;NEUT;SG
opinia	odozva	opinia	odozva	N;NOM;FEM;SG	N;NOM;FEM;SG
studenci	študenti	student	študent	N;NOM;MASC;PL	N;ANIM;NOM;MASC;PL
studenci	žiaci	student	žiak	N;NOM;MASC;PL	N;ANIM;NOM;MASC;PL
studenci	študentky	student	študentka	N;NOM;MASC;PL	N;NOM;FEM;PL
studenci	študentky	student	študentka	N;NOM;MASC;PL	N;NOM;FEM;PL
zęby	zuby	ząb	zub	N;NOM;MASC;PL	N;INAN;NOM;MASC;PL
przeznaczeniem	osudom	przeznaczenie	osud	N;INS;NEUT;SG	N;INAN;INS;MASC;SG
obywatel	občan	obywatel	občan	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
irlandia	írska	irlandia	írsko	N;NOM;FEM;SG	N;NOM;FEM;SG
osobno	oddelene	osobno	oddelene	ADV	ADV
osobno	samostatne	osobno	samostatne	ADV	ADV
ferdinand	ferdinand	ferdinand	ferdinand	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
skała	skala	skała	skala	N;NOM;FEM;SG	N;NOM;FEM;SG
skała	kameň	skała	kameň	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
skała	rock	skała	rock	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
wykorzystane	použité	wykorzystać	použitý	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
wykorzystane	používané	wykorzystać	používaný	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
wykorzystane	použitý	wykorzystać	použitý	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
wykorzystane	použitá	wykorzystać	použitý	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
wykorzystane	využité	wykorzystać	využitý	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
wykorzystane	využívaná	wykorzystać	využívaný	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
wykorzystane	využívaná	wykorzystać	využívaný	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
wykorzystane	využitá	wykorzystać	využitý	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
parametr	parameter	parametr	parameter	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
parametr	parametra	parametr	parameter	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
narciarstwo	lyžovanie	narciarstwo	lyžovanie	N;NOM;NEUT;SG	N;NOM;NEUT;SG
ochotników	dobrovoľníkov	ochotnik	dobrovoľník	N;ACC;MASC;PL	N;ANIM;ACC;MASC;PL
otoczone	obklopený	otoczyć	obklopený	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
otoczone	obkľúčený	otoczyć	obkľúčený	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
dłuższe	dlhšia	długi	dlhý	ADJ;NOM;CMPR;NEUT;SG	ADJ;NOM;CMPR;FEM;SG
dłuższe	dlhší	długi	dlhý	ADJ;NOM;CMPR;NEUT;SG	ADJ;ANIM;NOM;CMPR;MASC;SG
uruchomienie	štart	uruchomienie	štart	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;INAN;NOM;MASC;SG
uruchomienie	spustenie	uruchomienie	spustenie	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;NEUT;SG
uruchomienie	mobilizácia	uruchomienie	mobilizácia	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;FEM;SG
uruchomienie	zadanie	uruchomienie	zadanie	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;NEUT;SG
uruchomienie	zadávanie	uruchomienie	zadávanie	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;NEUT;SG
uruchomienie	spustenie	uruchomienie	spustenie	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;NEUT;SG
uruchomienie	spúšťanie	uruchomienie	spúšťanie	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;NEUT;SG
diana	diana	diana	diana	N;NOM;FEM;SG	N;NOM;FEM;SG
zaproszenie	pozvánka	zaprosić	pozvánka	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;FEM;SG
zaproszenie	pozvánka	zaprosić	pozvánka	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;FEM;SG
zaproszenie	pozvanie	zaprosić	pozvanie	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;NEUT;SG
podwozie	podvozok	podwóź	podvozok	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
blog	blog	blog	blog	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
zębów	zubov	ząb	zub	N;GEN;MASC;PL	N;INAN;GEN;MASC;PL
fikcyjna	fiktívne	fikcyjny	fiktívne	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
opublikowano	uverejnil	opublikować	uverejniť	V;PFV;IND;0;PST;FIN;ACT	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
opublikowano	pridal	opublikować	pridať	V;PFV;IND;0;PST;FIN;ACT	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
kosmiczny	kozmické	kosmiczny	kozmický	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
korzyść	výhoda	korzyść	výhoda	N;NOM;FEM;SG	N;NOM;FEM;SG
korzyść	úžitok	korzyść	úžitok	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
korzyść	prínos	korzyść	prínos	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
korzyść	výhoda	korzyść	výhoda	N;NOM;FEM;SG	N;NOM;FEM;SG
krotnie	násobne	krotnić	násobne	ADV	ADV
szybciej	rýchlejšie	szybko	rýchlo	ADV;CMPR	ADV;CMPR
gospodarcza	hospodárska	gospodarczy	hospodársky	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
gospodarcza	ekonomické	gospodarczy	ekonomický	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
gospodarcza	hospodárske	gospodarczy	hospodársky	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
gospodarcza	ekonomická	gospodarczy	ekonomický	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
gospodarcza	ekonomický	gospodarczy	ekonomický	ADJ;NOM;FEM;SG	ADJ;ANIM;NOM;MASC;SG
gospodarcza	hospodársky	gospodarczy	hospodársky	ADJ;NOM;FEM;SG	ADJ;INAN;NOM;MASC;SG
przełom	prielom	przełom	priel	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
rysunki	výkresy	rysunek	výkres	N;NOM;MASC;PL	N;INAN;NOM;MASC;PL
rysunki	kresby	rysunek	kresb	N;NOM;MASC;PL	N;NOM;FEM;PL
rysunki	nákresy	rysunek	nákresy	N;NOM;MASC;PL	N;INAN;NOM;MASC;PL
historycy	historici	historyk	historica	N;NOM;MASC;PL	N;ANIM;NOM;MASC;PL
terytoria	územia	terytoria	územie	N;NOM;NEUT;PL	N;NOM;NEUT;PL
terytoria	územia	terytoria	územie	N;NOM;NEUT;PL	N;NOM;NEUT;PL
koronę	korunu	korona	koruna	N;ACC;FEM;SG	N;ACC;FEM;SG
wróć	vrátiť	wróć	vrátiť	V;PFV;IMP;SG;2;FIN;ACT	V;PFV;POS;NFIN
kamienie	kamene	kamień	kameň	N;NOM;MASC;PL	N;INAN;NOM;MASC;PL
kamienie	kamene	kamień	kameň	N;NOM;MASC;PL	N;INAN;NOM;MASC;PL
kamienie	skaly	kamień	skala	N;NOM;MASC;PL	N;NOM;FEM;PL
konkretnie	špecificky	konkretnie	špecificky	ADV	ADV
umiera	umiera	umierać	umierať	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
przemysłowe	priemyselný	przemysłowy	priemyselný	ADJ;NOM;NEUT;SG	ADJ;ANIM;NOM;MASC;SG
przemysłowe	priemyselná	przemysłowy	priemyselný	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
przemysłowe	priemyselné	przemysłowy	priemyselný	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
tunel	tunela	tunel	tunieť	N;NOM;MASC;SG	N;NOM;FEM;SG
tunel	tunel	tunel	tunel	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
niewątpliwie	nepochybne	niewątpliwie	nepochybne	ADV	ADV
zbiorniki	nádrže	zbiornik	nádrža	N;NOM;MASC;PL	N;NOM;FEM;PL
zbiorniki	zásobníky	zbiornik	zásobník	N;NOM;MASC;PL	N;INAN;NOM;MASC;PL
zbiorniki	cisterny	zbiornik	cisterny	N;NOM;MASC;PL	N;NOM;FEM;PL
zbiorniki	nádrže	zbiornik	nádrža	N;NOM;MASC;PL	N;NOM;FEM;PL
zbiorniki	tanky	zbiornik	tanka	N;NOM;MASC;PL	N;INAN;NOM;MASC;PL
zbiorniki	cisterny	zbiornik	cisterny	N;NOM;MASC;PL	N;NOM;FEM;PL
sprzedano	predal	sprzedać	predať	V;PFV;IND;0;PST;FIN;ACT	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
konkursy	súťaže	konkurs	súťaž	N;NOM;MASC;PL	N;NOM;FEM;PL
konkursy	súťaže	konkurs	súťaž	N;NOM;MASC;PL	N;NOM;FEM;PL
tygodniach	týždňov	tydzień	týždeň	N;GEN;MASC;PL	N;INAN;GEN;MASC;PL
wymiar	rozmer	wymiar	rozmer	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
wymiar	dimenzia	wymiar	dimenzia	N;NOM;MASC;SG	N;NOM;FEM;SG
bonus	bonus	bonus	bonus	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
rolnictwo	poľnohospodárstvo	rolnictwo	poľnohospodárstvo	N;NOM;NEUT;SG	N;NOM;NEUT;SG
rolnictwo	chov	rolnictwo	chov	N;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
rolnictwo	poľnohospodárstvo	rolnictwo	poľnohospodárstvo	N;NOM;NEUT;SG	N;NOM;NEUT;SG
zmieniona	zmenený	zmienić	zmenený	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
zmieniona	zmenená	zmienić	zmenený	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
pokład	paluba	pokład	paluba	N;NOM;MASC;SG	N;NOM;FEM;SG
pokład	palube	pokład	paluba	N;NOM;MASC;SG	N;NOM;FEM;SG
sprzeciw	námietka	sprzeciw	námietok	N;NOM;MASC;SG	N;NOM;FEM;SG
sprzeciw	nesúhlas	sprzeciw	nesúhlas	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
sprzeciw	opozícia	sprzeciw	opozícia	N;NOM;MASC;SG	N;NOM;FEM;SG
atlanta	atlante	atlant	atlant	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
traktować	liečiť	traktować	liečiť	V;IPFV;NFIN;ACT	V;IPFV;POS;NFIN
traktować	zaobchádzať	traktować	zaobchádzať	V;IPFV;NFIN;ACT	V;IPFV;POS;NFIN
kolonię	kolóniu	kolonia	kolónia	N;ACC;FEM;SG	N;ACC;FEM;SG
opady	zrážky	opad	zrážok	N;NOM;MASC;PL	N;NOM;FEM;PL
słowacja	slovensko	słowacja	slovensko	N;NOM;FEM;SG	N;NOM;NEUT;SG
słowacja	slovakia	słowacja	slovakie	N;NOM;FEM;SG	N;NOM;NEUT;SG
odchodzi	odchádza	odchodzić	odchádzať	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
usuwanie	odstraňovanie	usuwać	odstraňovanie	N;IPFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;NEUT;SG
usuwanie	vymazanie	usuwać	vymazanie	N;IPFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;NEUT;SG
usuwanie	odstraňovanie	usuwać	odstraňovanie	N;IPFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;NEUT;SG
usuwanie	likvidácia	usuwać	likvidácia	N;IPFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;FEM;SG
usuwanie	zneškodnenie	usuwać	zneškodnenie	N;IPFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;NEUT;SG
usuwanie	vymazanie	usuwać	vymazanie	N;IPFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;NEUT;SG
usuwanie	odstránenie	usuwać	odstránenie	N;IPFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;NEUT;SG
usuwanie	odstraňovanie	usuwać	odstraňovanie	N;IPFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;NEUT;SG
usuwanie	odstránenie	usuwać	odstránenie	N;IPFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;NEUT;SG
poczucie	rozum	poczucie	rozum	N;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
poczucie	zmysel	poczucie	zmysel	N;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
rany	ranu	rana	rana	N;ACC;FEM;SG	N;ACC;FEM;SG
substancje	látky	substancja	látka	N;NOM;FEM;PL	N;NOM;FEM;PL
substancje	látky	substancja	látka	N;NOM;FEM;PL	N;NOM;FEM;PL
ziemski	pozemské	ziemski	pozemský	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
publikowane	publikované	publikować	publikovaný	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
publikowane	zverejnená	publikować	zverejnený	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
publikowane	zverejnené	publikować	zverejnený	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
publikowane	uverejnené	publikować	uverejnený	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
pływak	plavec	pływak	plavec	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
ogromny	obrovský	ogromny	obrovský	ADJ;NOM;MASC;SG	ADJ;ANIM;NOM;MASC;SG
ogromny	obrovská	ogromny	obrovský	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
ogromny	obrovské	ogromny	obrovský	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
ogromny	masívny	ogromny	masívny	ADJ;NOM;MASC;SG	ADJ;INAN;NOM;MASC;SG
działek	pozemkov	działka	pozemok	N;GEN;FEM;PL	N;INAN;GEN;MASC;PL
działek	parciel	działka	parcieť	N;GEN;FEM;PL	N;GEN;FEM;PL
nagrodzony	odmenený	nagrodzić	odmenený	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
schemat	diagram	schemat	diagram	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
schemat	schéma	schemat	schéma	N;NOM;MASC;SG	N;NOM;FEM;SG
schemat	schéma	schemat	schéma	N;NOM;MASC;SG	N;NOM;FEM;SG
schemat	schéma	schemat	schéma	N;NOM;MASC;SG	N;NOM;FEM;SG
fotografia	foto	fotografia	foto	N;NOM;FEM;SG	N;NOM;NEUT;SG
fotografia	fotografia	fotografia	fotografia	N;NOM;FEM;SG	N;NOM;FEM;SG
fotografia	fotka	fotografia	fotka	N;NOM;FEM;SG	N;NOM;FEM;SG
fotografia	fotografia	fotografia	fotografia	N;NOM;FEM;SG	N;NOM;FEM;SG
fotografia	fotografovanie	fotografia	fotografovanie	N;NOM;FEM;SG	N;NOM;NEUT;SG
fotografia	fotografia	fotografia	fotografia	N;NOM;FEM;SG	N;NOM;FEM;SG
teoretycznie	teoreticky	teoretycznie	teoreticky	ADV	ADV
przekierowanie	presmerovanie	przekierować	presmerovanie	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;NEUT;SG
