hän	彼女	hän	彼女	PRO;NOM;SG;3	PRO
lehti	新聞	lehti	新聞	N;NOM;SG	N
lehti	マガジン	lehti	マガジン	N;NOM;SG	N
lehti	雑誌	lehti	雑誌	N;NOM;SG	N
lehti	葉っぱ	lehti	葉っぱ	N;NOM;SG	N
lehti	ジャーナル	lehti	ジャーナル	N;NOM;SG	N
lehti	日記	lehti	日記	N;NOM;SG	N
toimintaa	アクション	toiminta	アクション	N;PRT;SG	N
toimintaa	アクティビティ	toiminta	アクティビティ	N;PRT;SG	N
toimintaa	アクティビティ	toiminta	アクティビティ	N;PRT;SG	N
viralliset	公式	virallinen	公式	ADJ;NOM;PL	ADJ
paino	重量	paino	重量	N;NOM;SG	N
paino	体重	paino	体重	N;NOM;SG	N
vuosi	イヤー	vuosi	イヤー	N;NOM;SG	N
hallitus	内閣	hallitus	内閣	N;NOM;SG	N
hallitus	キャビネット	hallitus	キャビネット	N;NOM;SG	N
hallitus	政府	hallitus	政府	N;NOM;SG	N
kylän	村落	kylä	村落	N;GEN;SG	N
kylän	ヴィレッジ	kylä	ヴィレッジ	N;GEN;SG	N
pääkaupunki	資本	pää#kaupunki	資本	N;NOM;SG	N
pääkaupunki	首都	pää#kaupunki	首都	N;NOM;SG	N
henkilö	人物	henkilö	人物	N;NOM;SG	N
kierros	ツアー	kierros	ツアー	N;NOM;SG	N
kierros	ラウンド	kierros	ラウンド	N;NOM;SG	N
vanhemmat	両親	vanhempi	両親	N;NOM;PL	N
vanhemmat	保護者	vanhempi	保護者	N;NOM;PL	N
vastaa	回答	vastata	回答	V;IMP;SG;2;FIN;ACT	V
vastaa	答え	vastata	答える	V;IMP;SG;2;FIN;ACT	V
vastaa	答弁	vastata	答弁	V;IMP;SG;2;FIN;ACT	V
vastaa	応答	vastata	応答	V;IMP;SG;2;FIN;ACT	V
vastaa	回答	vastata	回答	V;IMP;SG;2;FIN;ACT	V
keskus	センター	keskus	センター	N;NOM;SG	N
keskus	中央	keskus	中央	N;NOM;SG	N
keskus	中心	keskus	中心	N;NOM;SG	N
keskus	中央	keskus	中央	N;NOM;SG	N
keskus	センター	keskus	センター	N;NOM;SG	N
keskus	中心	keskus	中心	N;NOM;SG	N
kilpailu	競技	kilpailu	競技	N;NOM;SG	N
kilpailu	コンペ	kilpailu	コンペ	N;NOM;SG	N
kilpailu	競争	kilpailu	競争	N;NOM;SG	N
kilpailu	コンペティション	kilpailu	コンペティション	N;NOM;SG	N
kilpailu	コンテスト	kilpailu	コンテスト	N;NOM;SG	N
kilpailu	コンテスト	kilpailu	コンテスト	N;NOM;SG	N
alkuperäinen	オリジナル	alku#peräinen	オリジナル	ADJ;NOM;SG	ADJ
maahan	地面	maa	地面	N;IN+ALL;SG	N
maahan	グラウンド	maa	グラウンド	N;IN+ALL;SG	N
valtio	国名	valtio	国名	N;NOM;SG	N
valtio	カントリー	valtio	カントリー	N;NOM;SG	N
valtio	都道府県	valtio	都道府県	N;NOM;SG	N
valtio	状態	valtio	状態	N;NOM;SG	N
valtio	政府	valtio	政府	N;NOM;SG	N
dollaria	ドル	dollari	ドル	N;PRT;SG	N
tiistai	火曜日	tiistai	火曜日	N;NOM;SG	N
ura	経歴	ura	経歴	N;NOM;SG	N
ura	キャリア	ura	キャリア	N;NOM;SG	N
ura	キャリア	ura	キャリア	N;NOM;SG	N
ura	求人	ura	求人	N;NOM;SG	N
painos	エディション	painos	エディション	N;NOM;SG	N
erosi	辞任	erota	辞任	V;IND;SG;3;PST;FIN;ACT	V
erosi	離婚	erota	離婚	V;IND;SG;3;PST;FIN;ACT	V
miksi	なぜ	miksi	なぜ	ADV	ADV
kirjoittaa	書き込み	kirjoittaa	書き込み	V;IND;SG;3;PRS;FIN;ACT	V
kirjoittaa	書く	kirjoittaa	書く	V;IND;SG;3;PRS;FIN;ACT	V
kirjoittaa	書き込む	kirjoittaa	書き込む	V;IND;SG;3;PRS;FIN;ACT	V
kirjoittaa	執筆	kirjoittaa	執筆	V;IND;SG;3;PRS;FIN;ACT	V
kirjoittaa	書き込み	kirjoittaa	書き込み	V;IND;SG;3;PRS;FIN;ACT	V
taistelu	バトル	taistelu	バトル	N;NOM;SG	N
taistelu	ファイト	taistelu	ファイト	N;NOM;SG	N
toimittaja	サプライヤー	toimittaja	サプライヤー	N;NOM;SG	N
toimittaja	リポーター	toimittaja	リポーター	N;NOM;SG	N
toimittaja	レポーター	toimittaja	レポーター	N;NOM;SG	N
toimittaja	ジャーナリスト	toimittaja	ジャーナリスト	N;NOM;SG	N
toimittaja	エディタ	toimittaja	エディタ	N;NOM;SG	N
auto	自動車	auto	自動車	N;NOM;SG	N
auto	クルマ	auto	クルマ	N;NOM;SG	N
auto	自動車	auto	自動車	N;NOM;SG	N
auto	自動	auto	自動	N;NOM;SG	N
nimeä	名前	nimi	名前	N;PRT;SG	N
nimeä	氏名	nimi	氏名	N;PRT;SG	N
nimeä	名称	nimi	名称	N;PRT;SG	N
joen	河川	joki	河川	N;GEN;SG	N
dvd	dvd	dvd	dvd	N;NOM;SG	N
levyn	アルバム	levy	アルバム	N;GEN;SG	N
levyn	ディスク	levy	ディスク	N;GEN;SG	N
levyn	円盤	levy	円盤	N;GEN;SG	N
levyn	ディスク	levy	ディスク	N;GEN;SG	N
asioita	モノ	asia	モノ	N;PRT;PL	N
asioita	物事	asia	物事	N;PRT;PL	N
asioita	もの	asia	もの	N;PRT;PL	N
perjantai	金曜日	perjantai	金曜日	N;NOM;SG	N
sana	ワード	sana	ワード	N;NOM;SG	N
sana	言葉	sana	言葉	N;NOM;SG	N
sana	単語	sana	単語	N;NOM;SG	N
arvo	ランク	arvo	ランク	N;NOM;SG	N
arvo	バリュー	arvo	バリュー	N;NOM;SG	N
arvo	価額	arvo	価額	N;NOM;SG	N
poistaa	削除	poistaa	削除	V;IND;SG;PRS;FIN;ACT	V
poistaa	取り除く	poistaa	取り除く	V;IND;SG;PRS;FIN;ACT	V
poistaa	削除	poistaa	削除	V;IND;SG;PRS;FIN;ACT	V
keskiviikko	水曜	keski#viikko	水曜	N;NOM;SG	N
keskiviikko	水曜日	keski#viikko	水曜日	N;NOM;SG	N
torstai	木曜日	torstai	木曜日	N;NOM;SG	N
torstai	木曜	torstai	木曜	N;NOM;SG	N
väkiluku	人口	väki#luku	人口	N;NOM;SG	N
veli	兄弟	veli	兄弟	N;NOM;SG	N
voittaja	勝者	voittaja	勝者	N;NOM;SG	N
tiedot	情報	tieto	情報	N;NOM;PL	N
tiedot	情報	tieto	情報	N;NOM;PL	N
tiedot	データ	tieto	データ	N;NOM;PL	N
tiedot	詳細	tieto	詳細	N;NOM;PL	N
ryhmän	集団	ryhmä	集団	N;GEN;SG	N
ryhmän	グループ	ryhmä	グループ	N;GEN;SG	N
kapteeni	隊長	kapteeni	隊長	N;NOM;SG	N
suuria	大きい	suuri	大きい	ADJ;PRT;PL	ADJ
elokuvissa	映画	elo#kuva	映画	N;IN+ESS;PL	N
jää	滞在	jäädä	滞在	V;IND;SG;3;PRS;FIN;ACT	V
kuukauden	月間	kuu#kausi	月間	N;GEN;SG	N
suku	家族	suku	家族	N;NOM;SG	N
filosofian	哲学	filosofia	哲学	N;GEN;SG	N
seuraa	フォロー	seurata	フォロー	V;IMP;SG;2;PRS;FIN;ACT	V
äiti	ママ	äiti	ママ	N;NOM;SG	N
äiti	母親	äiti	母親	N;NOM;SG	N
ihmiset	ヒト	ihminen	ヒト	N;NOM;PL	N
ihmiset	ピープル	ihminen	ピープル	N;NOM;PL	N
romaani	小説	romaani	小説	N;NOM;SG	N
linja	直線	linja	直線	N;NOM;SG	N
linja	ライン	linja	ライン	N;NOM;SG	N
lasten	子供	lapsi	子供	N;GEN;PL	N
euroa	ユーロ	euro	ユーロ	N;PRT;SG	N
senttimetriä	センチメートル	sentti#metri	センチメートル	N;PRT;SG	N
senttimetriä	センチメートル	sentti#metri	センチメートル	N;PRT;SG	N
ilta	夕方	ilta	夕方	N;NOM;SG	N
ilta	ナイト	ilta	ナイト	N;NOM;SG	N
valmistunut	卒業	valmistua	卒業	V;NOM;SG;V.PTCP;ACT	V
lasta	子供	lapsi	子供	N;PRT;SG	N
lasta	児童	lapsi	児童	N;PRT;SG	N
päivä	一日	päivä	一日	N;NOM;SG	N
ohjaaja	監督	ohjaaja	監督	N;NOM;SG	N
ohjaaja	取締役	ohjaaja	取締役	N;NOM;SG	N
liittyy	関連	liittyä	関連	V;IND;SG;3;PRS;FIN;ACT	V
muuttaa	変更	muuttaa	変更	V;SG;NFIN;ACT	V
muuttaa	変化	muuttaa	変化	V;SG;NFIN;ACT	V
tiedosto	ファイル	tiedosto	ファイル	N;NOM;SG	N
malli	モデル	malli	モデル	N;NOM;SG	N
malli	テンプレート	malli	テンプレート	N;NOM;SG	N
tieto	知識	tieto	知識	N;NOM;SG	N
musiikkia	ミュージック	musiikki	ミュージック	N;PRT;SG	N
musiikkia	音楽	musiikki	音楽	N;PRT;SG	N
koulun	学校	koulu	学校	N;GEN;SG	N
koulun	スクール	koulu	スクール	N;GEN;SG	N
antiikin	アンティーク	antiikki	アンティーク	N;GEN;SG	N
antiikin	古代	antiikki	古代	N;GEN;SG	N
antiikin	アンティーク	antiikki	アンティーク	N;GEN;SG	N
tarkoituksena	目的	tarkoitus	目的	N;FRML;SG	N
tärkeä	重要	tärkeä	重要	ADJ;NOM;SG	ADJ
elämä	生命	elämä	生命	N;NOM;SG	N
elämä	人生	elämä	人生	N;NOM;SG	N
elämä	ライフ	elämä	ライフ	N;NOM;SG	N
musiikki	ミュージック	musiikki	ミュージック	N;NOM;SG	N
musiikki	音楽	musiikki	音楽	N;NOM;SG	N
maata	国名	maa	国名	N;PRT;SG	N
maata	カントリー	maa	カントリー	N;PRT;SG	N
maata	ランド	maa	ランド	N;PRT;SG	N
maata	土地	maa	土地	N;PRT;SG	N
kylässä	村落	kylä	村落	N;IN+ESS;SG	N
kylässä	ヴィレッジ	kylä	ヴィレッジ	N;IN+ESS;SG	N
kokoelma	編纂	kokoelma	編纂	N;NOM;SG	N
kokoelma	コンパイル	kokoelma	コンパイル	N;NOM;SG	N
kokoelma	コレクション	kokoelma	コレクション	N;NOM;SG	N
vaiheessa	舞台	vaihe	舞台	N;IN+ESS;SG	N
vaiheessa	ステージ	vaihe	ステージ	N;IN+ESS;SG	N
pääministeri	プレミア	pää#ministeri	プレミア	N;NOM;SG	N
kuvia	画像	kuva	画像	N;PRT;PL	N
kuvia	イメージ	kuva	イメージ	N;PRT;PL	N
armeija	軍事	armeija	軍事	N;NOM;SG	N
armeija	軍隊	armeija	軍隊	N;NOM;SG	N
armeija	軍隊	armeija	軍隊	N;NOM;SG	N
armeija	陸軍	armeija	陸軍	N;NOM;SG	N
ihmisiä	ピープル	ihminen	ピープル	N;PRT;PL	N
vapaa	自由	vapaa	自由	ADJ;NOM;SG	ADJ
kenraali	全般	kenraali	全般	N;NOM;SG	N
kenraali	一般	kenraali	一般	N;NOM;SG	N
kenraali	将軍	kenraali	将軍	N;NOM;SG	N
runoilija	詩人	runoilija	詩人	N;NOM;SG	N
runoilija	歌人	runoilija	歌人	N;NOM;SG	N
kitaristi	ギタリスト	kitaristi	ギタリスト	N;NOM;SG	N
korkeus	高度	korkeus	高度	N;NOM;SG	N
korkeus	身長	korkeus	身長	N;NOM;SG	N
lopetti	辞める	lopettaa	辞める	V;IND;SG;3;PST;FIN;ACT	V
lopetti	終了	lopettaa	終了	V;IND;SG;3;PST;FIN;ACT	V
valuma	流域	valuma	流域	N;NOM;SG	N
jatkaa	続行	jatkaa	続行	V;IND;SG;3;PRS;FIN;ACT	V
jatkaa	続ける	jatkaa	続ける	V;IND;SG;3;PRS;FIN;ACT	V
version	バージョン	versio	バージョン	N;GEN;SG	N
halusi	求む	haluta	求む	V;IND;SG;3;PST;FIN;ACT	V
muodossa	形式	muoto	形式	N;IN+ESS;SG	N
muodossa	フォーマット	muoto	フォーマット	N;IN+ESS;SG	N
muodossa	書式	muoto	書式	N;IN+ESS;SG	N
numero	番号	numero	番号	N;NOM;SG	N
numero	数値	numero	数値	N;NOM;SG	N
numero	ナンバー	numero	ナンバー	N;NOM;SG	N
perhe	家族	perhe	家族	N;NOM;SG	N
kuvan	画像	kuva	画像	N;GEN;SG	N
kuvan	写真	kuva	写真	N;GEN;SG	N
mestaruus	チャンピオンシップ	mestaruus	チャンピオンシップ	N;NOM;SG	N
mestaruus	選手権	mestaruus	選手権	N;NOM;SG	N
liitto	アライアンス	liitto	アライアンス	N;NOM;SG	N
liitto	連邦	liitto	連邦	N;NOM;SG	N
todennäköisesti	おそらく	toden#näköisesti	おそらく	ADV	ADV
tilanne	近況	tilanne	近況	N;NOM;SG	N
tilanne	状況	tilanne	状況	N;NOM;SG	N
tilanne	シチュエーション	tilanne	シチュエーション	N;NOM;SG	N
lentoasema	空港	lento#asema	空港	N;NOM;SG	N
osuus	比率	osuus	比率	N;NOM;SG	N
osuus	割合	osuus	割合	N;NOM;SG	N
osuus	シェア	osuus	シェア	N;NOM;SG	N
tohtori	医師	tohtori	医師	N;NOM;SG	N
tohtori	ドクター	tohtori	ドクター	N;NOM;SG	N
tohtori	先生	tohtori	先生	N;NOM;SG	N
tohtori	医者	tohtori	医者	N;NOM;SG	N
rakennus	建物	rakennus	建物	N;NOM;SG	N
maissa	国々	maa	国々	N;IN+ESS;PL	N
ohjelman	プログラム	ohjelma	プログラム	N;GEN;SG	N
ohjelman	プログラム	ohjelma	プログラム	N;GEN;SG	N
punainen	赤い	punainen	赤い	ADJ;NOM;SG	ADJ
net	ネット	net	ネット	N;NOM;SG	N
artikkelit	記事	artikkeli	記事	N;NOM;PL	N
artikkelit	冠詞	artikkeli	冠詞	N;NOM;PL	N
viikon	週間	viikko	週間	N;GEN;SG	N
ihminen	人物	ihminen	人物	N;NOM;SG	N
ihminen	ヒト	ihminen	ヒト	N;NOM;SG	N
ihminen	ヒューマン	ihminen	ヒューマン	N;NOM;SG	N
ihminen	人間	ihminen	人間	N;NOM;SG	N
stadion	スタジアム	stadion	スタジアム	N;NOM;SG	N
korkea	高い	korkea	高い	ADJ;NOM;SG	ADJ
puolet	半分	puoli	半分	N;NOM;PL	N
puolet	ハーフ	puoli	ハーフ	N;NOM;PL	N
oikeus	正義	oikeus	正義	N;NOM;SG	N
oikeus	法廷	oikeus	法廷	N;NOM;SG	N
oikeus	コート	oikeus	コート	N;NOM;SG	N
oikeus	裁判所	oikeus	裁判所	N;NOM;SG	N
kappaleita	トラック	kappale	トラック	N;PRT;PL	N
kappaleita	ソング	kappale	ソング	N;PRT;PL	N
kulttuuri	文化	kulttuuri	文化	N;NOM;SG	N
kulttuuri	カルチャー	kulttuuri	カルチャー	N;NOM;SG	N
jalkapallon	フットボール	jalka#pallo	フットボール	N;GEN;SG	N
tuotanto	プロダクション	tuotanto	プロダクション	N;NOM;SG	N
museo	美術館	museo	美術館	N;NOM;SG	N
museo	博物館	museo	博物館	N;NOM;SG	N
valkoinen	白い	valkoinen	白い	ADJ;NOM;SG	ADJ
maiden	国々	maa	国々	N;GEN;PL	N
esitys	モーション	esitys	モーション	N;NOM;SG	N
esitys	パフォーマンス	esitys	パフォーマンス	N;NOM;SG	N
esitys	性能	esitys	性能	N;NOM;SG	N
esitys	プレゼン	esitys	プレゼン	N;NOM;SG	N
esitys	プレゼンテーション	esitys	プレゼンテーション	N;NOM;SG	N
miehet	男性	mies	男性	N;NOM;PL	N
miehet	メン	mies	メン	N;NOM;PL	N
turnauksen	トーナメント	turnaus	トーナメント	N;GEN;SG	N
nuori	若い	nuori	若い	ADJ;NOM;SG	ADJ
hahmo	文字	hahmo	文字	N;NOM;SG	N
hahmo	性格	hahmo	性格	N;NOM;SG	N
hahmo	キャラクター	hahmo	キャラクター	N;NOM;SG	N
hahmo	フィギュア	hahmo	フィギュア	N;NOM;SG	N
uudet	新しい	uusi	新しい	ADJ;NOM;PL	ADJ
uudet	新規	uusi	新規	ADJ;NOM;PL	ADJ
perheen	家族	perhe	家族	N;GEN;SG	N
paikalla	現在	paikka	現在	N;AT+ESS
;SG	N
paikalla	プレゼント	paikka	プレゼント	N;AT+ESS
;SG	N
käy	訪問	käydä	訪問	V;IMP;SG;2;FIN;ACT	V
italia	イタリアン	itali	イタリアン	N;NOM;SG	N
suosittu	ポピュラー	suosittu	ポピュラー	ADJ;NOM;SG	ADJ
parempi	ベター	hyvä	ベター	ADJ;NOM;CMPR;SG	ADJ
nainen	女性	nainen	女性	N;NOM;SG	N
nainen	女性	nainen	女性	N;NOM;SG	N
mestari	チャンプ	mestari	チャンプ	N;NOM;SG	N
mestari	マスター	mestari	マスター	N;NOM;SG	N
mestari	チャンピオン	mestari	チャンピオン	N;NOM;SG	N
päättyy	終了	päättyä	終了	V;IND;SG;3;PRS;FIN;ACT	V
club	クラブ	club	クラブ	N;NOM;SG	N
poistettiin	削除	poistaa	削除	V;IND;PST;FIN;PASS	V
ammatti	プロフェッショナル	ammatti	プロフェッショナル	N;NOM;SG	N
ammatti	職業	ammatti	職業	N;NOM;SG	N
ammatti	職業	ammatti	職業	N;NOM;SG	N
radan	トラック	rata	トラック	N;GEN;SG	N
auton	自動車	auto	自動車	N;GEN;SG	N
auton	クルマ	auto	クルマ	N;GEN;SG	N
lyhyt	短い	lyhyt	短い	ADJ;NOM;SG	ADJ
paikka	スポット	paikka	スポット	N;NOM;SG	N
paikka	場所	paikka	場所	N;NOM;SG	N
paikka	スポット	paikka	スポット	N;NOM;SG	N
muoto	図形	muoto	図形	N;NOM;SG	N
muoto	形状	muoto	形状	N;NOM;SG	N
muoto	シェイプ	muoto	シェイプ	N;NOM;SG	N
muoto	形式	muoto	形式	N;NOM;SG	N
muoto	フォーマット	muoto	フォーマット	N;NOM;SG	N
muoto	書式	muoto	書式	N;NOM;SG	N
elämän	生命	elämä	生命	N;GEN;SG	N
elämän	人生	elämä	人生	N;GEN;SG	N
elämän	ライフ	elämä	ライフ	N;GEN;SG	N
sopimus	クーポン	sopimus	クーポン	N;NOM;SG	N
sopimus	条約	sopimus	条約	N;NOM;SG	N
käytöstä	挙動	käyttö	挙動	N;IN+ABL;SG	N
uran	経歴	ura	経歴	N;GEN;SG	N
uran	キャリア	ura	キャリア	N;GEN;SG	N
uran	キャリア	ura	キャリア	N;GEN;SG	N
uran	求人	ura	求人	N;GEN;SG	N
bonus	ボーナス	bonus	ボーナス	N;NOM;SG	N
stadium	スタジアム	stadium	スタジアム	N;NOM;SG	N
suuntaan	方向	suunta	方向	N;IN+ALL;SG	N
internet	インターネット	internet	インターネット	N;NOM;SG	N
mainitaan	言及	mainita	言及	V;IND;PRS;FIN;PASS	V
alueet	リージョン	alue	リージョン	N;NOM;PL	N
alueet	地域	alue	地域	N;NOM;PL	N
viikkoa	週間	viikko	週間	N;PRT;SG	N
viikkoa	週間	viikko	週間	N;PRT;SG	N
tehtävä	代入	tehtävä	代入	N;NOM;SG	N
tehtävä	タスク	tehtävä	タスク	N;NOM;SG	N
tehtävä	ミッション	tehtävä	ミッション	N;NOM;SG	N
pidetty	開催	pitää	開催	V;NOM;SG;V.PTCP;PASS	V
kuukautta	ヶ月	kuu#kausi	ヶ月	N;PRT;SG	N
kuukautta	月間	kuu#kausi	月間	N;PRT;SG	N
henkilöä	人物	henkilö	人物	N;PRT;SG	N
käyttäjän	ユーザー	käyttäjä	ユーザー	N;GEN;SG	N
käyttäjän	ユーザ	käyttäjä	ユーザ	N;GEN;SG	N
ongelmia	トラブル	ongelma	トラブル	N;PRT;PL	N
ongelmia	問題	ongelma	問題	N;PRT;PL	N
ongelmia	問題	ongelma	問題	N;PRT;PL	N
ongelmia	問題	ongelma	問題	N;PRT;PL	N
myi	落札	myydä	落札	V;IND;SG;3;PST;FIN;ACT	V
maailmassa	世界	maailma	世界	N;IN+ESS;SG	N
maailmassa	ワールド	maailma	ワールド	N;IN+ESS;SG	N
pop	ポップ	pop	ポップ	N;NOM;SG	N
ongelma	問題	ongelma	問題	N;NOM;SG	N
koneen	マシン	kone	マシン	N;GEN;SG	N
koneen	マシーン	kone	マシーン	N;GEN;SG	N
koneen	機械	kone	機械	N;GEN;SG	N
nobelin	ノーベル	nobelin	ノーベル	N;GEN;SG	N
sijoitus	投資	sijoitus	投資	N;NOM;SG	N
sijoitus	投資	sijoitus	投資	N;NOM;SG	N
lisätä	増加	lisätä	増加	V;SG;NFIN;ACT	V
lisätä	増額	lisätä	増額	V;SG;NFIN;ACT	V
lisätä	増やす	lisätä	増やす	V;SG;NFIN;ACT	V
lisätä	追加	lisätä	追加	V;SG;NFIN;ACT	V
lisätä	加算	lisätä	加算	V;SG;NFIN;ACT	V
taistelun	バトル	taistelu	バトル	N;GEN;SG	N
päättää	決める	päättää	決める	V;IND;SG;3;PRS;FIN;ACT	V
päättää	決める	päättää	決める	V;IND;SG;3;PRS;FIN;ACT	V
jaettu	共有	jakaa	共有	V;NOM;SG;V.PTCP;PASS	V
jaettu	分ける	jakaa	分ける	V;NOM;SG;V.PTCP;PASS	V
jaettu	分割	jakaa	分割	V;NOM;SG;V.PTCP;PASS	V
tietoja	情報	tieto	情報	N;PRT;PL	N
tietoja	情報	tieto	情報	N;PRT;PL	N
tietoja	データ	tieto	データ	N;PRT;PL	N
uudestaan	再び	uudestaan	再び	ADV	ADV
ääni	サウンド	ääni	サウンド	N;NOM;SG	N
ääni	ボイス	ääni	ボイス	N;NOM;SG	N
ääni	音声	ääni	音声	N;NOM;SG	N
ääni	音声	ääni	音声	N;NOM;SG	N
ääni	オーディオ	ääni	オーディオ	N;NOM;SG	N
lähteet	ソース	lähteä	ソース	N;NOM;PL	N
lähteet	出典	lähteä	出典	N;NOM;PL	N
vaikutus	インパクト	vaikutus	インパクト	N;NOM;SG	N
vaikutus	衝撃	vaikutus	衝撃	N;NOM;SG	N
vaikutus	影響	vaikutus	影響	N;NOM;SG	N
vaikutus	エフェクト	vaikutus	エフェクト	N;NOM;SG	N
vaikutus	効果	vaikutus	効果	N;NOM;SG	N
vaikutus	エフェクト	vaikutus	エフェクト	N;NOM;SG	N
vaikutus	効果	vaikutus	効果	N;NOM;SG	N
kirjallisuuden	文学	kirjallisuus	文学	N;GEN;SG	N
kirjallisuuden	文芸	kirjallisuus	文芸	N;GEN;SG	N
komentaja	司令官	komentaja	司令官	N;NOM;SG	N
data	データ	data	データ	N;NOM;SG	N
naiset	婦人	nainen	婦人	N;NOM;PL	N
naiset	レディース	nainen	レディース	N;NOM;PL	N
naiset	女性	nainen	女性	N;NOM;PL	N
jakaa	共有	jakaa	共有	V;SG;NFIN;ACT	V
ulkonäkö	外観	ulko#näkö	外観	N;NOM;SG	N
toisinaan	時々	toisinaan	時々	ADV	ADV
toisinaan	たま	toisinaan	たま	ADV	ADV
varmaan	おそらく	varmaan	おそらく	ADV	ADV
tarina	記事	tarina	記事	N;NOM;SG	N
tarina	ストーリー	tarina	ストーリー	N;NOM;SG	N
tarina	物語	tarina	物語	N;NOM;SG	N
rooli	役割	rooli	役割	N;NOM;SG	N
pro	プロ	pro	プロ	N;NOM;SG	N
todella	本当に	todella	本当に	ADV	ADV
puolustaja	ディフェンダー	puolustaja	ディフェンダー	N;NOM;SG	N
talo	ハウス	talo	ハウス	N;NOM;SG	N
asukkaita	住民	asukas	住民	N;PRT;PL	N
asukkaita	住民	asukas	住民	N;PRT;PL	N
lännessä	ウエスト	länsi	ウエスト	N;IN+ESS;SG	N
lännessä	西部	länsi	西部	N;IN+ESS;SG	N
englanniksi	イングリッシュ	englanti	イングリッシュ	N;TRANS;SG	N
englanniksi	英語	englanti	英語	N;TRANS;SG	N
vuosia	年数	vuosi	年数	N;PRT;PL	N
historiaa	履歴	historia	履歴	N;PRT;SG	N
historiaa	由緒	historia	由緒	N;PRT;SG	N
historiaa	歴史	historia	歴史	N;PRT;SG	N
historiaa	沿革	historia	沿革	N;PRT;SG	N
laki	法律	laki	法律	N;NOM;SG	N
laki	法学	laki	法学	N;NOM;SG	N
heimo	部族	heimo	部族	N;NOM;SG	N
valmentaja	トレーナー	valmentaja	トレーナー	N;NOM;SG	N
valmentaja	コーチ	valmentaja	コーチ	N;NOM;SG	N
tasolla	レベル	taso	レベル	N;AT+ESS
;SG	N
tapa	ウェイ	tapa	ウェイ	N;NOM;SG	N
tuki	扶助	tuki	扶助	N;NOM;SG	N
suuret	大きい	suuri	大きい	ADJ;NOM;PL	ADJ
aasian	アジア	aasia	アジア	N;GEN;SG	N
järjestää	整列	järjestää	整列	V;IND;SG;PRS;FIN;ACT	V
teksti	テキスト	teksti	テキスト	N;NOM;SG	N
show	ショー	show	ショー	N;NOM;SG	N
lapset	子供	lapsi	子供	N;NOM;PL	N
lapset	子供	lapsi	子供	N;NOM;PL	N
yhdistää	統合	yhdistää	統合	V;IND;SG;3;PRS;FIN;ACT	V
yhdistää	接続	yhdistää	接続	V;IND;SG;3;PRS;FIN;ACT	V
yhdistää	組み合わせ	yhdistää	組み合わせる	V;IND;SG;3;PRS;FIN;ACT	V
ohjelma	プログラム	ohjelma	プログラム	N;NOM;SG	N
ohjelma	プログラム	ohjelma	プログラム	N;NOM;SG	N
liittyvät	関連	liittyä	関連	V;NOM;PL;V.PTCP;ACT	V
raja	リミット	raja	リミット	N;NOM;SG	N
raja	限界	raja	限界	N;NOM;SG	N
raja	境界	raja	境界	N;NOM;SG	N
raja	ボーダー	raja	ボーダー	N;NOM;SG	N
raja	国境	raja	国境	N;NOM;SG	N
raja	フロンティア	raja	フロンティア	N;NOM;SG	N
liike	営業	liike	営業	N;NOM;SG	N
liike	事業	liike	事業	N;NOM;SG	N
liike	ビジネス	liike	ビジネス	N;NOM;SG	N
liike	モーション	liike	モーション	N;NOM;SG	N
liike	ムーブメント	liike	ムーブメント	N;NOM;SG	N
liike	楽章	liike	楽章	N;NOM;SG	N
yhdistys	社団	yhdistys	社団	N;NOM;SG	N
yhdistys	協会	yhdistys	協会	N;NOM;SG	N
yhdistys	アソシエーション	yhdistys	アソシエーション	N;NOM;SG	N
rakentaa	構築	rakentaa	構築	V;SG;NFIN;ACT	V
kisat	ゲーム	kisa	ゲーム	N;NOM;PL	N
jossain	どこ	jokin	どこ	PRO;IN+ESS;SG	PRO
joki	河川	joki	河川	N;NOM;SG	N
laaja	広い	laaja	広い	ADJ;NOM;SG	ADJ
papiksi	司祭	pappi	司祭	N;TRANS;SG	N
talli	厩舎	talli	厩舎	N;NOM;SG	N
paavi	教皇	paavi	教皇	N;NOM;SG	N
luultavasti	おそらく	luultavasti	おそらく	ADV	ADV
nimitys	任用	nimitys	任用	N;NOM;SG	N
henkilöt	ピープル	henkilö	ピープル	N;NOM;PL	N
high	ハイ	high	ハイ	N;NOM;SG	N
vettä	ウォーター	vesi	ウォーター	N;PRT;SG	N
power	権力	power	権力	N;NOM;SG	N
power	パワー	power	パワー	N;NOM;SG	N
video	ビデオ	video	ビデオ	N;NOM;SG	N
video	動画	video	動画	N;NOM;SG	N
tutkimuksen	アンケート	tutkimus	アンケート	N;GEN;SG	N
seurakunta	教区	seura#kunta	教区	N;NOM;SG	N
seurakunta	会衆	seura#kunta	会衆	N;NOM;SG	N
seurakunta	教会堂	seura#kunta	教会堂	N;NOM;SG	N
seurakunta	教会	seura#kunta	教会	N;NOM;SG	N
elämää	生命	elämä	生命	N;PRT;SG	N
elämää	人生	elämä	人生	N;PRT;SG	N
elämää	ライフ	elämä	ライフ	N;PRT;SG	N
osasto	部署	osasto	部署	N;NOM;SG	N
osasto	学科	osasto	学科	N;NOM;SG	N
osasto	部門	osasto	部門	N;NOM;SG	N
osasto	コンパートメント	osasto	コンパートメント	N;NOM;SG	N
osasto	総局	osasto	総局	N;NOM;SG	N
osasto	肩書	osasto	肩書	N;NOM;SG	N
