bija	بود	būt	بود#باش	V;FH;IND;3;POS;PST;FIN;ACT	V;SG;3;PST
ģimenē	فامیل	ģimene	فامیل	N;ESS;FEM;SG	N;SG
ģimenē	خانوادگی	ģimene	خانوادگی	N;ESS;FEM;SG	N;SG
ģimenē	خانواده	ģimene	خانواده	N;ESS;FEM;SG	N;SG
valstis	کشورها	valsts	کشور	N;NOM;FEM;PL	N;PL
ielu	رفتگر	iela	رفتگر	N;ACC;FEM;SG	N;SG
skolas	مدارس	skola	None	N;NOM;FEM;PL	N;PL
diena	روز	diena	روز	N;NOM;FEM;SG	N;SG
diena	روزی	diena	روز	N;NOM;FEM;SG	N;SG
temperatūra	دما	temperatūra	دما	N;NOM;FEM;SG	N;SG
temperatūra	دما	temperatūra	دما	N;NOM;FEM;SG	N;SG
aktieris	هنرپیشه	aktieris	هنرپیشه	N;NOM;MASC;SG	N;SG
aktieris	بازیگر	aktieris	بازیگر	N;NOM;MASC;SG	N;SG
aktieris	actor	aktieris	actor	N;NOM;MASC;SG	N;SG
ciema	روستای	ciems	روستا	N;GEN;MASC;SG	N;SG
ciema	دهکده	ciems	دهکده	N;GEN;MASC;SG	N;SG
ciema	ویلیج	ciems	ویلیج	N;GEN;MASC;SG	N;SG
ciema	روستا	ciems	روستا	N;GEN;MASC;SG	N;SG
darbi	کارها	darbs	کار	N;NOM;MASC;PL	N;PL
darbi	کارهای	darbs	کار	N;NOM;MASC;PL	N;PL
kalnu	کوهستانی	kalns	کوهستانی	N;ACC;MASC;SG	N;SG
kalnu	کوهی	kalns	None	N;ACC;MASC;SG	N;SG
kalnu	کوه	kalns	کوه	N;ACC;MASC;SG	N;SG
kalnu	کوهستان	kalns	کوهستان	N;ACC;MASC;SG	N;SG
jūlijs	جولیوس	jūlijs	جولیوس	N;NOM;MASC;SG	N;SG
jūlijs	ژولیوس	jūlijs	ژولیوس	N;NOM;MASC;SG	N;SG
jūlijs	ژوئیه	jūlijs	ژوئیه	N;NOM;MASC;SG	N;SG
jūlijs	جولای	jūlijs	جولا	N;NOM;MASC;SG	N;SG
čempionāts	قهرمانی	čempionāts	قهرمانی	N;NOM;MASC;SG	N;SG
datums	تاریخ	datums	تاریخ	N;NOM;MASC;SG	N;SG
visiem	همه	viss	همه	PRO;DAT;MASC;PL	PRO
visiem	همه	viss	همه	PRO;DAT;MASC;PL	PRO
visiem	همه	viss	همه	PRO;DAT;MASC;PL	PRO
bgcolor	b	bgcolor	b	N	N;SG
ēka	ساختن	ēka	ساختن	N;NOM;FEM;SG	N;SG
ēka	ساختمانی	ēka	ساختمان	N;NOM;FEM;SG	N;SG
ēka	ساختمان	ēka	ساختمان	N;NOM;FEM;SG	N;SG
sistēma	سامانه	sistēma	سامانه	N;NOM;FEM;SG	N;SG
sistēma	سیستم	sistēma	سیستم	N;NOM;FEM;SG	N;SG
vadītājs	مدیر	vadītājs	مدیر	N;NOM;MASC;SG	N;SG
vadītājs	راننده	vadītājs	راننده	N;NOM;MASC;SG	N;SG
vadītājs	گرداننده	vadītājs	گرداننده	N;NOM;MASC;SG	N;SG
vadītājs	لیدر	vadītājs	لیدر	N;NOM;MASC;SG	N;SG
vadītājs	رهبر	vadītājs	رهبر	N;NOM;MASC;SG	N;SG
vadītājs	هد	vadītājs	هد	N;NOM;MASC;SG	N;SG
vadītājs	سر	vadītājs	سر	N;NOM;MASC;SG	N;SG
colspan	colspan	colspan	colspan	N;NOM;MASC;SG	N;SG
ēkas	ساختمانهای	ēka	ساختمان	N;NOM;FEM;PL	N;PL
ēkas	ساختمانها	ēka	ساختمان	N;NOM;FEM;PL	N;PL
janvāris	ژانویه	janvāris	ژانویه	N;NOM;MASC;SG	N;SG
karjeru	حرفه	karjera	None	N;ACC;FEM;SG	N;SG
karjeru	شغل	karjera	شغل	N;ACC;FEM;SG	N;SG
grupu	گروهبندی	grupa	گروهبندی	N;ACC;FEM;SG	N;SG
grupu	گروپ	grupa	گروپ	N;ACC;FEM;SG	N;SG
grupu	گروه	grupa	گروه	N;ACC;FEM;SG	N;SG
vēsturē	تاریخچه	vēsture	تاریخچه	N;ESS;FEM;SG	N;SG
vēsturē	تاریخ	vēsture	تاریخ	N;ESS;FEM;SG	N;SG
uzņēmums	شرکت	uzņēmums	شرکت	N;NOM;MASC;SG	N;SG
uzņēmums	company	uzņēmums	None	N;NOM;MASC;SG	N;SG
uzņēmums	کمپانی	uzņēmums	کمپانی	N;NOM;MASC;SG	N;SG
uzņēmums	موسسه	uzņēmums	None	N;NOM;MASC;SG	N;SG
uzņēmums	تاسیس	uzņēmums	تاسیس	N;NOM;MASC;SG	N;SG
uzņēmums	تأسیس	uzņēmums	تأسیس	N;NOM;MASC;SG	N;SG
uzņēmums	انترپرایز	uzņēmums	انترپرایز	N;NOM;MASC;SG	N;SG
uzņēmums	سازمانی	uzņēmums	None	N;NOM;MASC;SG	N;SG
rindās	درجات	rinda	درجه	N;ESS;FEM;PL	N;PL
tēvs	پدری	tēvs	پدر	N;NOM;MASC;SG	N;SG
tēvs	پدر	tēvs	پدر	N;NOM;MASC;SG	N;SG
vārdu	سخن	vārds	سخن	N;ACC;MASC;SG	N;SG
vārdu	کلمه	vārds	کلمه	N;ACC;MASC;SG	N;SG
vārdu	واژه	vārds	واژه	N;ACC;MASC;SG	N;SG
vārdu	کلام	vārds	کلام	N;ACC;MASC;SG	N;SG
dēls	پسر	dēls	پسر	N;NOM;MASC;SG	N;SG
basketbola	b	basketbols	b	N;GEN;MASC;SG	N;SG
basketbola	بسکتبال	basketbols	بسکتبال	N;GEN;MASC;SG	N;SG
čempionāta	قهرمانی	čempionāts	قهرمانی	N;GEN;MASC;SG	N;SG
sudraba	نقره	sudrabs	نقره	N;NOM;FEM;SG	N;SG
sudraba	سیمین	sudrabs	سیمین	N;NOM;FEM;SG	N;SG
sudraba	سیلور	sudrabs	سیلور	N;NOM;FEM;SG	N;SG
vārds	نام	vārds	نام	N;NOM;MASC;SG	N;SG
teritorija	قلمروی	teritorija	قلمروی	N;NOM;FEM;SG	N;SG
teritorija	قلمرو	teritorija	قلمرو	N;NOM;FEM;SG	N;SG
teritorija	منطقه	teritorija	منطقه	N;NOM;FEM;SG	N;SG
teritorija	مساحت	teritorija	مساحت	N;NOM;FEM;SG	N;SG
teritorija	ناحیه	teritorija	ناحیه	N;NOM;FEM;SG	N;SG
cilvēka	انسان	cilvēks	انسان	N;GEN;MASC;SG	N;SG
cilvēka	انسانی	cilvēks	انسانی	N;GEN;MASC;SG	N;SG
cilvēka	بشر	cilvēks	بشر	N;GEN;MASC;SG	N;SG
svars	وزنه	svars	None	N;NOM;MASC;SG	N;SG
svars	وزنش	svars	وزنش	N;NOM;MASC;SG	N;SG
svars	وزنه	svars	None	N;NOM;MASC;SG	N;SG
svars	وزن	svars	وزن	N;NOM;MASC;SG	N;SG
režisors	director	režisors	director	N;NOM;MASC;SG	N;SG
režisors	کارگردان	režisors	کارگردان	N;NOM;MASC;SG	N;SG
zviedru	سوئدی	zviedrs	سوئدی	N;ACC;MASC;SG	N;SG
labākais	بهتر	labs	به	ADJ;NOM;CMPR;MASC;SG	ADJ;CMPR
radio	رادیویی	radio	رادیویی	N	N;SG
radio	رادیو	radio	رادیو	N	N;SG
radio	بیسیم	radio	دیست#ییس	N	N;SG
otrais	دوم	otrais	دوم	ADJ;NOM;DEF;MASC;SG	ADJ
otrais	دومی	otrais	None	ADJ;NOM;DEF;MASC;SG	ADJ
dziesma	نغمه	dziesma	نغمه	N;NOM;FEM;SG	N;SG
dziesma	ترانه	dziesma	ترانه	N;NOM;FEM;SG	N;SG
dziesma	اهنگ	dziesma	اهنگ	N;NOM;FEM;SG	N;SG
dziesma	آهنگ	dziesma	آهنگ	N;NOM;FEM;SG	N;SG
dziesma	آواز	dziesma	آواز	N;NOM;FEM;SG	N;SG
galvenā	اصلی	galvenā	اصلی	ADJ;NOM;FEM;SG	ADJ
vojevodiste	gmina	vojevodiste	gmina	N;NOM;FEM;SG	N;SG
vojevodiste	ویوودشیپ	vojevodiste	ویوودشیپ	N;NOM;FEM;SG	N;SG
koka	چوبی	koks	چوبی	N;GEN;MASC;SG	N;SG
koka	وود	koks	None	N;GEN;MASC;SG	N;SG
koka	چوب	koks	چوب	N;GEN;MASC;SG	N;SG
clubnat	clubnat	clubnat	None	N;NOM;MASC;SG	N;SG
isbn	isbn	isbn	isbn	N	N;SG
brīvības	ازادی	brīvība	ازادی	N;GEN;FEM;SG	N;SG
brīvības	آزادی	brīvība	آزادی	N;GEN;FEM;SG	N;SG
pavadonis	ماهواره	pavadonis	ماهواره	N;NOM;MASC;SG	N;SG
pavadonis	قمر	pavadonis	قمر	N;NOM;MASC;SG	N;SG
pavadonis	ماه	pavadonis	ماه	N;NOM;MASC;SG	N;SG
pavadonis	moon	pavadonis	moon	N;NOM;MASC;SG	N;SG
bijusi	شده	būt	کرد#کن	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	V;SG;3;V.PTCP
jūnijs	ژوئن	jūnijs	None	N;NOM;MASC;SG	N;SG
www	www	www	www	N	N;SG
tiesnesis	داوری	tiesnesis	داوری	N;NOM;MASC;SG	N;SG
tiesnesis	قاضی	tiesnesis	قاضی	N;NOM;MASC;SG	N;SG
karā	جنگ	karš	جنگ	N;ESS;MASC;SG	N;SG
karā	جنگی	karš	جنگی	N;ESS;MASC;SG	N;SG
sala	آیلند	sals	آیلند	N;NOM;FEM;SG	N;SG
sala	جزیره	sals	جزیره	N;NOM;FEM;SG	N;SG
marts	مار	marts	مار	N;NOM;MASC;SG	N;SG
marts	مارس	marts	مارس	N;NOM;MASC;SG	N;SG
marts	پیشروی	marts	پیشروی	N;NOM;MASC;SG	N;SG
marts	راهپیمایی	marts	راهپیمایی	N;NOM;MASC;SG	N;SG
valdības	دولتها	valdība	دولت	N;NOM;FEM;PL	N;PL
valdības	دولتهای	valdība	دولت	N;NOM;FEM;PL	N;PL
veids	تیپ	veids	None	N;NOM;MASC;SG	N;SG
veids	نوع	veids	نوع	N;NOM;MASC;SG	N;SG
veids	تایپ	veids	تایپ	N;NOM;MASC;SG	N;SG
saraksts	فهرست	saraksts	فهرست	N;NOM;MASC;SG	N;SG
vasarā	تابستان	vasara	تابستان	N;ESS;FEM;SG	N;SG
vasarā	سامر	vasara	سامر	N;ESS;FEM;SG	N;SG
vasarā	تابستون	vasara	تابستون	N;ESS;FEM;SG	N;SG
vasarā	تابستانی	vasara	تابستانی	N;ESS;FEM;SG	N;SG
maijs	مه	maijs	مه	N;NOM;MASC;SG	N;SG
karaļa	رویال	karalis	رویال	N;NOM;MASC;SG	N;SG
karaļa	سلطنتی	karalis	سلطنت	N;NOM;MASC;SG	N;SG
karaļa	شاهانه	karalis	شاهانه	N;NOM;MASC;SG	N;SG
ebreju	یهود	ebrejs	یهود	N;ACC;MASC;SG	N;SG
ebreju	یهودی	ebrejs	یهودی	N;ACC;MASC;SG	N;SG
ebreju	عبری	ebrejs	عبری	N;ACC;MASC;SG	N;SG
attēlā	شکل	attēls	شکل	N;ESS;MASC;SG	N;SG
izmaiņas	تغییرات	izmaiņa	تغییر	N;NOM;FEM;PL	N;PL
albuma	آلبوم	albums	آلبوم	N;GEN;MASC;SG	N;SG
sezonu	فصل	sezona	فصل	N;ACC;FEM;SG	N;SG
robežas	مرزهای	robeža	مرز	N;NOM;FEM;PL	N;PL
robežas	مرزها	robeža	مرز	N;NOM;FEM;PL	N;PL
robežas	مرزبانی	robeža	مرزبانی	N;NOM;FEM;PL	N;PL
robežas	محدودیتها	robeža	محدودیت	N;NOM;FEM;PL	N;PL
eet	eet	eet	eet	N	N;SG
dienu	روز	diena	روز	N;ACC;FEM;SG	N;SG
dienu	روزی	diena	روز	N;ACC;FEM;SG	N;SG
dienā	روز	diena	روز	N;ESS;FEM;SG	N;SG
dienā	روزی	diena	روز	N;ESS;FEM;SG	N;SG
dienā	دیلی	diena	دیلی	N;ESS;FEM;SG	N;SG
periods	دوره	periods	دوره	N;NOM;MASC;SG	N;SG
periods	پریود	periods	پریود	N;NOM;MASC;SG	N;SG
periods	دورۀ	periods	دورۀ	N;NOM;MASC;SG	N;SG
vēsture	تاریخچه	vēsture	تاریخچه	N;NOM;FEM;SG	N;SG
vēsture	تاریخ	vēsture	تاریخ	N;NOM;FEM;SG	N;SG
platība	منطقه	platība	منطقه	N;NOM;FEM;SG	N;SG
platība	مساحت	platība	مساحت	N;NOM;FEM;SG	N;SG
platība	ناحیه	platība	ناحیه	N;NOM;FEM;SG	N;SG
liels	بزرگ	liels	بزرگ	ADJ;NOM;MASC;SG	ADJ
liels	درشت	liels	درشت	ADJ;NOM;MASC;SG	ADJ
liels	بزرگ	liels	بزرگ	ADJ;NOM;MASC;SG	ADJ
liels	عالی	liels	عالی	ADJ;NOM;MASC;SG	ADJ
zināms	دانسته	zināt	دانست#دان	V;NOM;INDF;MASC;SG;PRS;V.PTCP;PASS	V;SG;3;V.PTCP
aiz	پشت	aiz	پشت	ADP	ADP
aktrise	بازیگر	aktrise	بازیگر	N;NOM;FEM;SG	N;SG
aktrise	actress	aktrise	actress	N;NOM;FEM;SG	N;SG
joprojām	همچنان	joprojām	همچنان	ADV	ADV
joprojām	هنوزم	joprojām	هنوزم	ADV	ADV
joprojām	هنوز	joprojām	هنوز	ADV	ADV
februāris	فوریه	februāris	فوریه	N;NOM;MASC;SG	N;SG
filmu	فیلمی	filma	فیلم	N;ACC;FEM;SG	N;SG
filmu	فیلم	filma	فیلم	N;ACC;FEM;SG	N;SG
kārta	نوبت	kārta	نوبت	N;NOM;FEM;SG	N;SG
cilvēks	شخص	cilvēks	شخص	N;NOM;MASC;SG	N;SG
cilvēks	انسان	cilvēks	انسان	N;NOM;MASC;SG	N;SG
cilvēks	انسانی	cilvēks	انسانی	N;NOM;MASC;SG	N;SG
cilvēks	بشر	cilvēks	بشر	N;NOM;MASC;SG	N;SG
cilvēks	انسان	cilvēks	انسان	N;NOM;MASC;SG	N;SG
cilvēks	مَرد	cilvēks	مَرد	N;NOM;MASC;SG	N;SG
cilvēks	مرد	cilvēks	مرد	N;NOM;MASC;SG	N;SG
brālis	برادر	brālis	برادر	N;NOM;MASC;SG	N;SG
brālis	داداش	brālis	داداش	N;NOM;MASC;SG	N;SG
parks	park	parks	park	N;NOM;MASC;SG	N;SG
parks	پارک	parks	None	N;NOM;MASC;SG	N;SG
lapa	ورقه	lapa	None	N;NOM;FEM;SG	N;SG
lapa	برگه	lapa	برگه	N;NOM;FEM;SG	N;SG
lapa	صفحۀ	lapa	صفحۀ	N;NOM;FEM;SG	N;SG
lapa	صفحه	lapa	صفحه	N;NOM;FEM;SG	N;SG
darbība	عمل	darbība	عمل	N;NOM;FEM;SG	N;SG
darbība	فعالیت	darbība	فعالیت	N;NOM;FEM;SG	N;SG
uzbrucējs	استرایکر	uzbrucējs	استرایکر	N;NOM;MASC;SG	N;SG
uzbrucējs	مهاجم	uzbrucējs	None	N;NOM;MASC;SG	N;SG
karogs	پرچم	karogs	پرچم	N;NOM;MASC;SG	N;SG
zemi	زمین	zeme	زمین	N;ACC;FEM;SG	N;SG
zemi	خشکی	zeme	خشکی	N;ACC;FEM;SG	N;SG
zemi	land	zeme	land	N;ACC;FEM;SG	N;SG
zemi	سرزمین	zeme	سرزمین	N;ACC;FEM;SG	N;SG
dažas	برخی	daža	برخی	PRO;NOM;FEM;PL	PRO
māte	مادر	māte	مادر	N;NOM;FEM;SG	N;SG
māte	مادری	māte	مادر	N;NOM;FEM;SG	N;SG
septembris	september	septembris	september	N;NOM;MASC;SG	N;SG
septembris	سپتامبر	septembris	سپتامبر	N;NOM;MASC;SG	N;SG
treneris	coach	treneris	coach	N;NOM;MASC;SG	N;SG
treneris	دلیجان	treneris	دلیج	N;NOM;MASC;SG	N;SG
treneris	مربیگری	treneris	None	N;NOM;MASC;SG	N;SG
treneris	مربی	treneris	مربی	N;NOM;MASC;SG	N;SG
līnijas	خطوط	līnija	خط	N;NOM;FEM;PL	N;PL
krasta	ساحل	krasts	ساحل	N;GEN;MASC;SG	N;SG
žanrs	ژانر	žanrs	None	N;NOM;MASC;SG	N;SG
varēja	میتوانست	varēt	توانست#توان	V;FH;IND;3;POS;PST;FIN;ACT	V;SG;3;PST
dzīvi	زندگى	dzīve	زندگى	N;ACC;FEM;SG	N;SG
dzīvi	زندگی	dzīve	زندگی	N;ACC;FEM;SG	N;SG
jauna	نو	jauns	نو	ADJ;NOM;FEM;SG	ADJ
jauna	جدید	jauns	جدید	ADJ;NOM;FEM;SG	ADJ
novembris	نوامبر	novembris	نوامبر	N;NOM;MASC;SG	N;SG
skolā	مدرسه	skola	مدرسه	N;ESS;FEM;SG	N;SG
skolā	مکتب	skola	مکتب	N;ESS;FEM;SG	N;SG
jūlija	ژوئیه	jūlijs	ژوئیه	N;GEN;MASC;SG	N;SG
jūlija	جولای	jūlijs	جولا	N;GEN;MASC;SG	N;SG
pulka	هنگ	pulka	هنگ	N;NOM;MASC;SG	N;SG
valdība	دولتی	valdība	دولتی	N;NOM;FEM;SG	N;SG
valdība	حکومت	valdība	حکومت	N;NOM;FEM;SG	N;SG
valdība	دولت	valdība	دولت	N;NOM;FEM;SG	N;SG
impērija	امپراطوری	impērija	امپراطوری	N;NOM;FEM;SG	N;SG
impērija	امپایر	impērija	امپایر	N;NOM;FEM;SG	N;SG
impērija	امپراتوری	impērija	امپراتوری	N;NOM;FEM;SG	N;SG
decembris	دسامبر	decembris	دسامبر	N;NOM;MASC;SG	N;SG
decembris	dec	decembris	dec	N;NOM;MASC;SG	N;SG
decembris	دکلان	decembris	دکل	N;NOM;MASC;SG	N;SG
aprīlis	apr	aprīlis	apr	N;NOM;MASC;SG	N;SG
aprīlis	آوریل	aprīlis	None	N;NOM;MASC;SG	N;SG
aprīlis	اپریل	aprīlis	اپریل	N;NOM;MASC;SG	N;SG
aprīlis	آوریل	aprīlis	None	N;NOM;MASC;SG	N;SG
autoceļa	آزادراه	autocelis	آزادراه	N;GEN;MASC;SG	N;SG
sistēmu	سامانه	sistēma	سامانه	N;ACC;FEM;SG	N;SG
sistēmu	سیستم	sistēma	سیستم	N;ACC;FEM;SG	N;SG
lapas	برگها	lapa	برگ	N;NOM;FEM;PL	N;PL
lapas	صفحات	lapa	None	N;NOM;FEM;PL	N;PL
īpašības	مشخصات	īpašība	مشخصه	N;NOM;FEM;PL	N;PL
īpašības	ویژگیها	īpašība	ویژگی	N;NOM;FEM;PL	N;PL
īpašības	ویژگیهای	īpašība	ویژگی	N;NOM;FEM;PL	N;PL
daži	برخی	dažs	برخی	PRO;NOM;MASC;PL	PRO
darbs	شغل	darbs	شغل	N;NOM;MASC;SG	N;SG
darbs	کار	darbs	کار	N;NOM;MASC;SG	N;SG
darbs	ایوب	darbs	ایوب	N;NOM;MASC;SG	N;SG
darbs	کار	darbs	کار	N;NOM;MASC;SG	N;SG
darbs	کاری	darbs	کار	N;NOM;MASC;SG	N;SG
darbs	کار	darbs	کار	N;NOM;MASC;SG	N;SG
oktobris	اکتبر	oktobris	اکتبر	N;NOM;MASC;SG	N;SG
oktobris	october	oktobris	None	N;NOM;MASC;SG	N;SG
grāmatas	کتابها	grāmata	کتاب	N;NOM;FEM;PL	N;PL
grāmatas	کتابهای	grāmata	کتاب	N;NOM;FEM;PL	N;PL
muzejs	موزه	muzejs	موزه	N;NOM;MASC;SG	N;SG
vārdi	نامها	vārds	نامه	N;NOM;MASC;PL	N;PL
vārdi	نامهای	vārds	نامه	N;NOM;MASC;PL	N;PL
vārdi	کلمات	vārds	None	N;NOM;MASC;PL	N;PL
šie	اینها	šis	این	PRO;NOM;MASC;PL	PRO;PL
dažādas	متفاوت	dažāda	متفاوت	ADJ;NOM;FEM;PL	ADJ
grāmatu	کتاب	grāmata	کتاب	N;ACC;FEM;SG	N;SG
grāmatu	کتابی	grāmata	کتاب	N;ACC;FEM;SG	N;SG
sezona	فصل	sezona	فصل	N;NOM;FEM;SG	N;SG
spēlētājs	بازیکن	spēlētājs	بازیکن	N;NOM;MASC;SG	N;SG
meža	فارست	mežs	فارست	N;GEN;MASC;SG	N;SG
meža	جنگل	mežs	جنگل	N;GEN;MASC;SG	N;SG
meža	جنگلی	mežs	جنگلی	N;GEN;MASC;SG	N;SG
spēle	بازی	spēle	بازی	N;NOM;FEM;SG	N;SG
spēle	گیم	spēle	گیم	N;NOM;FEM;SG	N;SG
atsauces	مراجع	atsauce	مراجع	N;NOM;FEM;PL	N;PL
rezultāts	عاقبت	rezultāts	None	N;NOM;MASC;SG	N;SG
rezultāts	نتیجه	rezultāts	نتیجه	N;NOM;MASC;SG	N;SG
rezultāts	نتیجه	rezultāts	نتیجه	N;NOM;MASC;SG	N;SG
rezultāts	حاصل	rezultāts	حاصل	N;NOM;MASC;SG	N;SG
armija	لشگر	armija	لشگر	N;NOM;FEM;SG	N;SG
armija	ارتش	armija	ارتش	N;NOM;FEM;SG	N;SG
armija	ارتشی	armija	ارتشی	N;NOM;FEM;SG	N;SG
armija	سپاه	armija	سپاه	N;NOM;FEM;SG	N;SG
armija	لشکر	armija	None	N;NOM;FEM;SG	N;SG
upe	ریور	upe	ریور	N;NOM;FEM;SG	N;SG
upe	رودخانه	upe	رودخانه	N;NOM;FEM;SG	N;SG
dzīvnieku	حیوانی	dzīvnieks	حیوانی	N;ACC;MASC;SG	N;SG
dzīvnieku	حیوان	dzīvnieks	None	N;ACC;MASC;SG	N;SG
biedrības	انجمنهای	biedrība	None	N;NOM;FEM;PL	N;PL
biedrības	جوامع	biedrība	جامعه	N;NOM;FEM;PL	N;PL
teātrī	theater	teātris	theater	N;ESS;MASC;SG	N;SG
pēteris	پتر	pēteris	پتر	N;NOM;MASC;SG	N;SG
pēteris	پیتر	pēteris	پیتر	N;NOM;MASC;SG	N;SG
pēteris	پطرس	pēteris	پطرس	N;NOM;MASC;SG	N;SG
vienības	واحدها	vienība	واحد	N;NOM;FEM;PL	N;PL
puses	احزاب	puse	حزب	N;NOM;FEM;PL	N;PL
augu	گیاهی	augs	گیاهی	N;ACC;MASC;SG	N;SG
augu	نیروگاه	augs	نیروگاه	N;ACC;MASC;SG	N;SG
augu	پلنت	augs	پلنت	N;ACC;MASC;SG	N;SG
augu	گیاه	augs	گیاه	N;ACC;MASC;SG	N;SG
lielais	بزرگ	liels	بزرگ	ADJ;NOM;MASC;SG	ADJ
gaismas	چراغها	gaisma	چراغ	N;NOM;FEM;PL	N;PL
kauss	فنجان	kauss	None	N;NOM;MASC;SG	N;SG
kauss	جامی	kauss	جام	N;NOM;MASC;SG	N;SG
kauss	کاپ	kauss	کاپ	N;NOM;MASC;SG	N;SG
kauss	جام	kauss	جام	N;NOM;MASC;SG	N;SG
albumu	آلبوم	albums	آلبوم	N;ACC;MASC;SG	N;SG
mūsu	ما	mēs	ما	PRO;GEN;PL;1	PRO;PL;1
cilvēkiem	انسانها	cilvēks	انسان	N;DAT;MASC;PL	N;PL
cilvēkiem	افراد	cilvēks	فرد	N;DAT;MASC;PL	N;PL
cilvēkiem	مردمان	cilvēks	مردم	N;DAT;MASC;PL	N;PL
cilvēkiem	آدمها	cilvēks	آدم	N;DAT;MASC;PL	N;PL
kaujā	رزم	kaujā	رزم	N;ESS;FEM;SG	N;SG
kaujā	کارزار	kaujā	کارزار	N;ESS;FEM;SG	N;SG
kaujā	بتل	kaujā	بتل	N;ESS;FEM;SG	N;SG
kaujā	نبرد	kaujā	None	N;ESS;FEM;SG	N;SG
lomu	نقشی	loma	نقش	N;ACC;FEM;SG	N;SG
lomu	رل	loma	رل	N;ACC;FEM;SG	N;SG
lomu	نقش	loma	نقش	N;ACC;FEM;SG	N;SG
okeāna	اقیانوس	okeāns	None	N;GEN;MASC;SG	N;SG
okeāna	اقیانوسی	okeāns	اقیانوسی	N;GEN;MASC;SG	N;SG
karjera	حرفه	karjera	None	N;NOM;FEM;SG	N;SG
karjera	شغل	karjera	شغل	N;NOM;FEM;SG	N;SG
divus	دو	divi	دو	NUM;ACC;MASC;PL	NUM
piezīmes	یادداشتها	piezīme	یادداشت	N;NOM;FEM;PL	N;PL
piezīmes	یادداشتهای	piezīme	یادداشت	N;NOM;FEM;PL	N;PL
piezīmes	مشاهدات	piezīme	مشاهده	N;NOM;FEM;PL	N;PL
piezīmes	نظرات	piezīme	نظر	N;NOM;FEM;PL	N;PL
piezīmes	نظرها	piezīme	None	N;NOM;FEM;PL	N;PL
piezīmes	توضیحات	piezīme	توضیح	N;NOM;FEM;PL	N;PL
formas	شکلها	forma	شکل	N;NOM;FEM;PL	N;PL
formas	شکلهای	forma	شکل	N;NOM;FEM;PL	N;PL
zemnieku	رعیت	zemnieks	رعیت	N;ACC;MASC;SG	N;SG
zemnieku	دهقان	zemnieks	دهق	N;ACC;MASC;SG	N;SG
zemnieku	روستایی	zemnieks	روستایی	N;ACC;MASC;SG	N;SG
krastos	سواحل	krasts	ساحل	N;ESS;MASC;PL	N;PL
palika	ماند	palikt	ماند#مان	V;FH;IND;3;POS;PST;FIN;ACT	V;SG;3;PST
palika	ماند	palikt	ماند#مان	V;FH;IND;3;POS;PST;FIN;ACT	V;SG;3;PST
goda	شرافتی	gods	شرافتی	N;NOM;MASC;SG	N;SG
goda	عزت	gods	None	N;NOM;MASC;SG	N;SG
goda	افتخاری	gods	افتخاری	N;NOM;MASC;SG	N;SG
mācību	تمرینات	mācība	تمرینه	N;ACC;FEM;PL	N;PL
sabiedrības	جوامع	sabiedrība	جامعه	N;NOM;FEM;PL	N;PL
muiža	مانور	muiža	None	N;NOM;FEM;SG	N;SG
dzejnieks	poet	dzejnieks	poet	N;NOM;MASC;SG	N;SG
dzejnieks	شاعری	dzejnieks	شاعر	N;NOM;MASC;SG	N;SG
dzejnieks	شاعر	dzejnieks	شاعر	N;NOM;MASC;SG	N;SG
vienmēr	همیشه	vienmēr	همیشه	ADV	ADV
pili	قصر	pils	None	N;ACC;FEM;SG	N;SG
pili	کاستل	pils	کاستل	N;ACC;FEM;SG	N;SG
pili	کستل	pils	کستل	N;ACC;FEM;SG	N;SG
pili	قلعه	pils	قلعه	N;ACC;FEM;SG	N;SG
valstīm	کشورها	valsts	کشور	N;DAT;FEM;PL	N;PL
balva	جایزه	balva	جایزه	N;NOM;FEM;SG	N;SG
balva	جایزه	balva	جایزه	N;NOM;FEM;SG	N;SG
pirmie	اول	pirmais	اول	ADJ;NOM;DEF;MASC;PL	ADJ
putnu	اویان	putns	اویان	N;ACC;MASC;SG	N;SG
putnu	پرنده	putns	پرنده	N;ACC;MASC;SG	N;SG
loceklis	عضو	loceklis	عضو	N;NOM;MASC;SG	N;SG
loceklis	عضوی	loceklis	عضو	N;NOM;MASC;SG	N;SG
ministrs	وزیر	ministrs	وزیر	N;NOM;MASC;SG	N;SG
ministrs	وزیری	ministrs	وزیری	N;NOM;MASC;SG	N;SG
organizācijas	سازمانها	organizācija	None	N;NOM;FEM;PL	N;PL
organizācijas	سازمانهای	organizācija	سازمان	N;NOM;FEM;PL	N;PL
punkti	نقاط	punkts	نقطه	N;NOM;MASC;PL	N;PL
punkti	امتیازهای	punkts	امتیاز	N;NOM;MASC;PL	N;PL
punkti	امتیازات	punkts	امتیاز	N;NOM;MASC;PL	N;PL
punkti	نمرات	punkts	نمرت	N;NOM;MASC;PL	N;PL
centrā	سنتر	centrs	سنتر	N;ESS;MASC;SG	N;SG
centrā	مرکزش	centrs	مرکزش	N;ESS;MASC;SG	N;SG
centrā	مرکز	centrs	مرکز	N;ESS;MASC;SG	N;SG
centrā	سنتر	centrs	سنتر	N;ESS;MASC;SG	N;SG
centrā	مرکز	centrs	مرکز	N;ESS;MASC;SG	N;SG
vietām	مکانهایی	vieta	مکان	N;DAT;FEM;PL	N;PL
