que	că	que	că	CONJ	CONJ;POS
sitio	situl	sitio	sit	N;MASC;SG	N;DEF;MASC;SG
sitio	sit	sitio	sit	N;MASC;SG	N;INDF;MASC;SG
bien	bine	bien	bine	ADV	ADV
mar	marea	mar	mare	N;SG	N;DEF;FEM;SG
mar	oceanul	mar	ocean	N;SG	N;DEF;MASC;SG
mar	ocean	mar	ocean	N;SG	N;INDF;MASC;SG
poco	puțin	poco	puțin	ADV	ADV
orden	comanda	orden	comandă	N;MASC;SG	N;DEF;FEM;SG
orden	ordinea	orden	ordine	N;MASC;SG	N;DEF;FEM;SG
orden	comandă	orden	comandă	N;MASC;SG	N;INDF;FEM;SG
orden	ordine	orden	ordine	N;MASC;SG	N;INDF;FEM;SG
orden	ordin	orden	ordin	N;MASC;SG	N;INDF;MASC;SG
estadounidense	american	estadounidense	american	ADJ;SG	ADJ;INDF;MASC;SG
estadounidense	americană	estadounidense	american	ADJ;SG	ADJ;INDF;FEM;SG
estadounidense	americancă	estadounidense	americanc	ADJ;SG	ADJ;INDF;FEM;SG
agua	apă	agua	apă	N;FEM;SG	N;INDF;FEM;SG
agua	apa	agua	apă	N;FEM;SG	N;DEF;FEM;SG
tierra	earth	tierra	earth	N;FEM;SG	N
tierra	pămînt	tierra	pămînt	N;FEM;SG	N;INDF;MASC;SG
tierra	pământul	tierra	pământ	N;FEM;SG	N;DEF;MASC;SG
tierra	pământ	tierra	pământ	N;FEM;SG	N;INDF;MASC;SG
tierra	teren	tierra	teren	N;FEM;SG	N;INDF;MASC;SG
tierra	land	tierra	land	N;FEM;SG	N;INDF;MASC;SG
tierra	pământ	tierra	pământ	N;FEM;SG	N;INDF;MASC;SG
tierra	tierra	tierra	tierră	N;FEM;SG	N;DEF;FEM;SG
tierra	solul	tierra	sol	N;FEM;SG	N;DEF;MASC;SG
tierra	sol	tierra	sol	N;FEM;SG	N;INDF;MASC;SG
título	titlul	título	titlu	N;MASC;SG	N;DEF;MASC;SG
título	titlu	título	titlu	N;MASC;SG	N;INDF;MASC;SG
ellos	ei	él	el	PRO;MASC;PL;3	PRO;MASC;PL;3
ellos	ei	él	el	PRO;MASC;PL;3	PRO;MASC;PL;3
ellos	ele	él	el	PRO;MASC;PL;3	PRO;FEM;PL;3
earth	earth	earth	earth	N	N
earth	pămînt	earth	pămînt	N	N;INDF;MASC;SG
earth	pământul	earth	pământ	N	N;DEF;MASC;SG
earth	pământ	earth	pământ	N	N;INDF;MASC;SG
división	divizia	división	divizie	N;FEM;SG	N;DEF;FEM;SG
división	divizare	división	divizare	N;FEM;SG	N;INDF;FEM;SG
división	diviziunea	división	diviziune	N;FEM;SG	N;DEF;FEM;SG
división	diviziune	división	diviziune	N;FEM;SG	N;INDF;FEM;SG
división	divizie	división	divizie	N;FEM;SG	N;INDF;FEM;SG
canción	cantec	canción	cantec	N;FEM;SG	N;INDF;MASC;SG
canción	song	canción	song	N;FEM;SG	N;INDF;MASC;SG
canción	melodie	canción	melodie	N;FEM;SG	N;INDF;FEM;SG
canción	cântec	canción	cântec	N;FEM;SG	N;INDF;MASC;SG
fecha	data	fecha	dată	N;FEM;SG	N;DEF;FEM;SG
fecha	dată	fecha	dată	N;FEM;SG	N;INDF;FEM;SG
república	republica	república	republică	N;FEM;SG	N;DEF;FEM;SG
república	republică	república	republică	N;FEM;SG	N;INDF;FEM;SG
trabajo	job	trabajo	job	N;MASC;SG	N;INDF;MASC;SG
trabajo	munca	trabajo	muncă	N;MASC;SG	N;DEF;FEM;SG
trabajo	lucru	trabajo	lucru	N;MASC;SG	N;INDF;MASC;SG
trabajo	muncă	trabajo	muncă	N;MASC;SG	N;INDF;FEM;SG
especie	specie	especie	specie	N;FEM;SG	N;INDF;FEM;SG
especie	specia	especie	specie	N;FEM;SG	N;DEF;FEM;SG
luis	ludovic	luis	ludovic	N;MASC;SG	N;INDF;MASC;SG
caso	caz	caso	caz	N;MASC;SG	N;INDF;MASC;SG
caso	cazul	caso	caz	N;MASC;SG	N;DEF;MASC;SG
obras	lucrări	obra	lucrare	N;FEM;PL	N;INDF;FEM;PL
obras	lucrari	obra	lucrar	N;FEM;PL	N;INDF;FEM;PL
color	culoare	color	culoare	N;MASC;SG	N;INDF;FEM;SG
color	culoarea	color	culoare	N;MASC;SG	N;DEF;FEM;SG
color	culoare	color	culoare	N;MASC;SG	N;INDF;FEM;SG
color	culoarea	color	culoare	N;MASC;SG	N;DEF;FEM;SG
distrito	districtul	distrito	district	N;MASC;SG	N;DEF;MASC;SG
distrito	district	distrito	district	N;MASC;SG	N;INDF;MASC;SG
superficie	suprafata	superficie	suprafată	N;FEM;SG	N;DEF;FEM;SG
superficie	suprafaţa	superficie	suprafaţa	N;FEM;SG	N;DEF;FEM;SG
superficie	suprafaţă	superficie	suprafaţă	N;FEM;SG	N;INDF;FEM;SG
superficie	suprafața	superficie	suprafață	N;FEM;SG	N;DEF;FEM;SG
superficie	suprafață	superficie	suprafață	N;FEM;SG	N;INDF;FEM;SG
superficie	zonă	superficie	zonă	N;FEM;SG	N;INDF;FEM;SG
superficie	zona	superficie	zonă	N;FEM;SG	N;DEF;FEM;SG
superficie	suprafață	superficie	suprafață	N;FEM;SG	N;INDF;FEM;SG
copa	copa	copa	copa	N;FEM;SG	N;SG
copa	cupa	copa	cupă	N;FEM;SG	N;DEF;FEM;SG
copa	cupă	copa	cupă	N;FEM;SG	N;INDF;FEM;SG
copa	ceașcă	copa	ceașcă	N;FEM;SG	N;INDF;FEM;SG
muchos	mulți	mucho	mult	PRO;MASC;PL	PRO;MASC;PL;3
muchos	multe	mucho	mult	PRO;MASC;PL	PRO;FEM;PL;3
línea	linia	línea	linie	N;FEM;SG	N;DEF;FEM;SG
línea	linie	línea	linie	N;FEM;SG	N;INDF;FEM;SG
siguiente	următor	siguiente	următor	ADJ;SG	ADJ;INDF;MASC;SG
siguiente	următoarea	siguiente	următor	ADJ;SG	ADJ;DEF;FEM;SG
área	zonă	área	zonă	N;FEM;SG	N;INDF;FEM;SG
área	zona	área	zonă	N;FEM;SG	N;DEF;FEM;SG
área	suprafață	área	suprafață	N;FEM;SG	N;INDF;FEM;SG
grandes	mari	grande	mare	ADJ;PL	ADJ;INDF;PL
censo	recensământului	censo	recensământ	N;MASC;SG	N;DEF;MASC;SG
censo	recensământul	censo	recensământ	N;MASC;SG	N;DEF;MASC;SG
censo	recensământ	censo	recensământ	N;MASC;SG	N;INDF;MASC;SG
liga	league	liga	league	N;FEM;SG	N;INDF;MASC;SG
liga	ligii	liga	ligă	N;FEM;SG	N;DEF;FEM;SG
liga	liga	liga	ligă	N;FEM;SG	N;DEF;FEM;SG
liga	ligă	liga	ligă	N;FEM;SG	N;INDF;FEM;SG
liga	liga	liga	ligă	N;FEM;SG	N;DEF;FEM;SG
estas	acestea	este	acesta	PRO;FEM;PL	PRO;FEM;PL;3
estas	astea	este	acesta	PRO;FEM;PL	PRO;FEM;PL;3
muerte	deces	muerte	deces	N;FEM;SG	N;INDF;MASC;SG
muerte	moartea	muerte	moarte	N;FEM;SG	N;DEF;FEM;SG
muerte	moarte	muerte	moarte	N;FEM;SG	N;INDF;FEM;SG
través	thru	través	thru	N	N;INDF;MASC;SG
política	politica	política	politică	N;FEM;SG	N;DEF;FEM;SG
política	politica	política	politică	N;FEM;SG	N;DEF;FEM;SG
largo	lung	largo	lung	ADJ;MASC;SG	ADJ;INDF;MASC;SG
largo	lungă	largo	lung	ADJ;MASC;SG	ADJ;INDF;FEM;SG
hijo	fiul	hijo	fiu	N;MASC;SG	N;DEF;MASC;SG
hijo	fiu	hijo	fiu	N;MASC;SG	N;INDF;MASC;SG
hecho	făcută	hecho	făcut	ADJ;MASC;SG;V.PTCP	ADJ;INDF;FEM;SG
algunas	unele	alguno	unul	PRO;FEM;PL	PRO;FEM;PL;3
algunas	unii	alguno	unul	PRO;FEM;PL	PRO;MASC;PL;3
carrera	cariera	carrera	carieră	N;FEM;SG	N;DEF;FEM;SG
carrera	carieră	carrera	carieră	N;FEM;SG	N;INDF;FEM;SG
carrera	rasa	carrera	rasă	N;FEM;SG	N;DEF;FEM;SG
carrera	cursa	carrera	cursă	N;FEM;SG	N;DEF;FEM;SG
carrera	cursă	carrera	cursă	N;FEM;SG	N;INDF;FEM;SG
carrera	carrera	carrera	carreră	N;FEM;SG	N;DEF;FEM;SG
pueblo	oraș	pueblo	oraș	N;MASC;SG	N;INDF;MASC;SG
pueblo	oras	pueblo	oras	N;MASC;SG	N;INDF;MASC;SG
pueblo	oraşul	pueblo	orac	N;MASC;SG	N;DEF;MASC;SG
pueblo	oraş	pueblo	oraş	N;MASC;SG	N;INDF;MASC;SG
pueblo	pueblo	pueblo	pueblo	N;MASC;SG	N;INDF;MASC;SG
pueblo	satul	pueblo	sat	N;MASC;SG	N;DEF;MASC;SG
pueblo	satului	pueblo	sat	N;MASC;SG	N;DEF;MASC;SG
pueblo	sat	pueblo	sat	N;MASC;SG	N;INDF;MASC;SG
departamento	departamentul	departamento	departament	N;MASC;SG	N;DEF;MASC;SG
departamento	departament	departamento	departament	N;MASC;SG	N;INDF;MASC;SG
departamento	apartamentul	departamento	apartament	N;MASC;SG	N;DEF;MASC;SG
departamento	apartament	departamento	apartament	N;MASC;SG	N;INDF;MASC;SG
localidades	localuri	localidad	local	N;FEM;PL	N;INDF;FEM;PL
localidades	locuri	localidad	loc	N;FEM;PL	N;INDF;FEM;PL
localidades	locatii	localidad	locat	N;FEM;PL	N;INDF;FEM;PL
localidades	locații	localidad	locație	N;FEM;PL	N;INDF;FEM;PL
localidades	localitati	localidad	localitati	N;FEM;PL	N;INDF;MASC;PL
veces	timpuri	vez	timp	N;FEM;PL	N;INDF;FEM;PL
veces	timpurile	vez	timp	N;FEM;PL	N;DEF;FEM;PL
veces	vremuri	vez	vreme	N;FEM;PL	N;INDF;FEM;PL
reino	regat	reino	regat	N;MASC;SG	N;INDF;MASC;SG
reino	kingdom	reino	kingdom	N;MASC;SG	N;INDF;MASC;SG
reino	regatul	reino	regat	N;MASC;SG	N;DEF;MASC;SG
central	centrala	central	centrală	ADJ;SG	ADJ;DEF;FEM;SG
central	centrală	central	central	ADJ;SG	ADJ;INDF;FEM;SG
central	central	central	central	ADJ;SG	ADJ;INDF;MASC;SG
todas	toți	todo	tot	PRO;FEM;PL	PRO;MASC;PL;3
todas	toate	todo	tot	PRO;FEM;PL	PRO;FEM;PL;3
ejemplo	eșantionul	ejemplo	eșantion	N;MASC;SG	N;DEF;MASC;SG
ejemplo	mostră	ejemplo	mostru	N;MASC;SG	N;INDF;FEM;SG
ejemplo	proba	ejemplo	proba	N;MASC;SG	N;DEF;FEM;SG
ejemplo	eșantion	ejemplo	eșantion	N;MASC;SG	N;INDF;MASC;SG
ejemplo	probă	ejemplo	probă	N;MASC;SG	N;INDF;FEM;SG
ejemplo	exemplu	ejemplo	exemplu	N;MASC;SG	N;INDF;MASC;SG
ejemplo	exemplul	ejemplo	exemplu	N;MASC;SG	N;DEF;MASC;SG
género	gen	género	gen	N;MASC;SG	N;INDF;MASC;SG
género	sexul	género	sex	N;MASC;SG	N;DEF;MASC;SG
género	gen	género	gen	N;MASC;SG	N;INDF;MASC;SG
género	sex	género	sex	N;MASC;SG	N;INDF;MASC;SG
género	gen	género	gen	N;MASC;SG	N;INDF;MASC;SG
padre	tata	padre	tată	N;MASC;SG	N;DEF;MASC;SG
campo	câmp	campo	câmp	N;MASC;SG	N;INDF;MASC;SG
campo	câmpul	campo	câmp	N;MASC;SG	N;DEF;MASC;SG
campo	field	campo	field	N;MASC;SG	N;INDF;MASC;SG
campo	teren	campo	teren	N;MASC;SG	N;INDF;MASC;SG
campo	tabără	campo	tabără	N;MASC;SG	N;INDF;FEM;SG
campo	camp	campo	camp	N;MASC;SG	N;INDF;MASC;SG
campo	tabăra	campo	tabără	N;MASC;SG	N;DEF;FEM;SG
campo	lagăr	campo	lagăr	N;MASC;SG	N;INDF;MASC;SG
campo	tabara	campo	tabară	N;MASC;SG	N;DEF;FEM;SG
isla	insulă	isla	insulă	N;FEM;SG	N;INDF;FEM;SG
isla	insula	isla	insulă	N;FEM;SG	N;DEF;FEM;SG
hacer	face	hacer	face	V;NFIN	V;IND;SG;3;PRS;FIN
conocido	cunoscut	conocido	cunoscut	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
conocido	cunoscută	conocido	cunoscut	ADJ;MASC;SG;V.PTCP	ADJ;INDF;FEM;SG
http	http	http	http	N	N
países	țări	país	țară	N;MASC;PL	N;INDF;FEM;PL
países	ţările	país	gară	N;MASC;PL	N;DEF;FEM;PL
países	țările	país	țară	N;MASC;PL	N;DEF;FEM;PL
países	ţări	país	gară	N;MASC;PL	N;INDF;FEM;PL
frente	front	frente	front	N	N;INDF;MASC;SG
frente	față	frente	față	N	N;INDF;FEM;SG
frente	fruntea	frente	frunte	N	N;DEF;FEM;SG
frente	frunte	frente	frunte	N	N;INDF;FEM;SG
director	director	director	director	N;MASC;SG	N;INDF;MASC;SG
director	regizor	director	regizor	N;MASC;SG	N;INDF;MASC;SG
días	zilele	día	zi	N;MASC;PL	N;DEF;FEM;PL
días	zile	día	zi	N;MASC;PL	N;INDF;FEM;PL
española	spaniol	español	spaniol	ADJ;FEM;SG	ADJ;INDF;MASC;SG
versión	versiunea	versión	versiune	N;FEM;SG	N;DEF;FEM;SG
versión	versiune	versión	versiune	N;FEM;SG	N;INDF;FEM;SG
actual	actual	actual	actual	ADJ;SG	ADJ;INDF;MASC;SG
actual	actuală	actual	actual	ADJ;SG	ADJ;INDF;FEM;SG
momento	sincronizarea	momento	sincronizare	N;MASC;SG	N;DEF;FEM;SG
momento	sincronizare	momento	sincronizare	N;MASC;SG	N;INDF;FEM;SG
momento	moment	momento	moment	N;MASC;SG	N;INDF;MASC;SG
momento	momentul	momento	moment	N;MASC;SG	N;DEF;MASC;SG
lista	lista	lista	listă	N;FEM;SG	N;DEF;FEM;SG
lista	listă	lista	listă	N;FEM;SG	N;INDF;FEM;SG
densidad	densitate	densidad	densitate	N;FEM;SG	N;INDF;FEM;SG
densidad	densitatea	densidad	densitate	N;FEM;SG	N;DEF;FEM;SG
campeonato	campionatul	campeonato	campionat	N;MASC;SG	N;DEF;MASC;SG
campeonato	campionat	campeonato	campiona	N;MASC;SG	N;INDF;MASC;SG
tarde	târziu	tarde	târziu	ADV	ADV
ejército	armată	ejército	armată	N;MASC;SG	N;INDF;FEM;SG
ejército	armata	ejército	armată	N;MASC;SG	N;DEF;FEM;SG
ejército	armată	ejército	armată	N;MASC;SG	N;INDF;FEM;SG
ejército	army	ejército	army	N;MASC;SG	N;INDF;MASC;SG
porque	deoarece	porque	deoarece	CONJ	CONJ;POS
estación	staţie	estación	staţie	N;FEM;SG	N;INDF;FEM;SG
estación	gara	estación	gară	N;FEM;SG	N;DEF;FEM;SG
estación	stația	estación	stație	N;FEM;SG	N;DEF;FEM;SG
estación	statie	estación	statie	N;FEM;SG	N;INDF;FEM;SG
estación	stație	estación	stație	N;FEM;SG	N;INDF;FEM;SG
estación	gară	estación	gară	N;FEM;SG	N;INDF;FEM;SG
observatorio	observator	observatorio	observator	N;MASC;SG	N;INDF;MASC;SG
observatorio	observatorul	observatorio	observator	N;MASC;SG	N;DEF;MASC;SG
aires	aere	aire	aere	N;MASC;PL	N;INDF;FEM;PL
actualmente	momentan	actualmente	momentan	ADV	ADV
desarrollo	dezvoltarea	desarrollo	dezvoltare	N;MASC;SG	N;DEF;FEM;SG
desarrollo	elaborare	desarrollo	elaborare	N;MASC;SG	N;INDF;FEM;SG
desarrollo	dezvoltare	desarrollo	dezvoltare	N;MASC;SG	N;INDF;FEM;SG
escuela	scoala	escuela	scoală	N;FEM;SG	N;DEF;FEM;SG
escuela	școala	escuela	școală	N;FEM;SG	N;DEF;FEM;SG
escuela	şcoala	escuela	pcoală	N;FEM;SG	N;DEF;FEM;SG
escuela	școală	escuela	școală	N;FEM;SG	N;INDF;FEM;SG
escuela	şcoală	escuela	şcoală	N;FEM;SG	N;INDF;FEM;SG
programa	program	programa	program	N;MASC;SG	N;INDF;MASC;SG
programa	programul	programa	program	N;MASC;SG	N;DEF;MASC;SG
programa	program	programa	program	N;MASC;SG	N;INDF;MASC;SG
programa	programul	programa	program	N;MASC;SG	N;DEF;MASC;SG
información	informație	información	informație	N;FEM;SG	N;INDF;FEM;SG
importante	importanta	importante	important	ADJ;SG	ADJ;DEF;FEM;SG
importante	importantă	importante	important	ADJ;SG	ADJ;INDF;FEM;SG
canciones	cantece	canción	cantec	N;FEM;PL	N;INDF;FEM;PL
canciones	cântece	canción	cântec	N;FEM;PL	N;INDF;FEM;PL
canciones	melodii	canción	melodie	N;FEM;PL	N;INDF;FEM;PL
uso	utilizare	uso	utilizare	N;MASC;SG	N;INDF;FEM;SG
uso	folosire	uso	folosire	N;MASC;SG	N;INDF;FEM;SG
uso	utilizarea	uso	utilizare	N;MASC;SG	N;DEF;FEM;SG
uso	utilizare	uso	utilizare	N;MASC;SG	N;INDF;FEM;SG
juegos	jocuri	juego	joc	N;MASC;PL	N;INDF;FEM;PL
juegos	jocurile	juego	joc	N;MASC;PL	N;DEF;FEM;PL
localidad	localitatea	localidad	localitate	N;FEM;SG	N;DEF;FEM;SG
localidad	localitate	localidad	localitate	N;FEM;SG	N;INDF;FEM;SG
base	baza	base	bază	N;SG	N;DEF;FEM;SG
base	bază	base	bază	N;SG	N;INDF;FEM;SG
punto	punto	punto	punto	N;MASC;SG	N;INDF;MASC;SG
punto	punct	punto	punct	N;MASC;SG	N;INDF;MASC;SG
punto	punctul	punto	punct	N;MASC;SG	N;DEF;MASC;SG
punto	punct	punto	punct	N;MASC;SG	N;INDF;MASC;SG
posición	pozitie	posición	pozitie	N;FEM;SG	N;INDF;FEM;SG
posición	poziția	posición	poziție	N;FEM;SG	N;DEF;FEM;SG
posición	poziţia	posición	pozigie	N;FEM;SG	N;DEF;FEM;SG
posición	poziţie	posición	poziţie	N;FEM;SG	N;INDF;FEM;SG
posición	poziție	posición	poziție	N;FEM;SG	N;INDF;FEM;SG
ubicación	plasare	ubicación	plasare	N;FEM;SG	N;INDF;FEM;SG
ubicación	plasarea	ubicación	plasare	N;FEM;SG	N;DEF;FEM;SG
ubicación	localizare	ubicación	localizare	N;FEM;SG	N;INDF;FEM;SG
ubicación	locație	ubicación	locație	N;FEM;SG	N;INDF;FEM;SG
ubicación	locația	ubicación	locație	N;FEM;SG	N;DEF;FEM;SG
ubicación	locaţia	ubicación	locahie	N;FEM;SG	N;DEF;FEM;SG
partidos	meciuri	partido	meci	N;MASC;PL	N;INDF;FEM;PL
partidos	chibrituri	partido	chibritură	N;MASC;PL	N;INDF;FEM;PL
grupos	grupe	grupo	grupă	N;MASC;PL	N;INDF;FEM;PL
grupos	grupuri	grupo	grup	N;MASC;PL	N;INDF;FEM;PL
grupos	grupurile	grupo	grup	N;MASC;PL	N;DEF;FEM;PL
grupos	grupări	grupo	grupare	N;MASC;PL	N;INDF;FEM;PL
miembros	membrii	miembro	membru	N;MASC;PL	N;DEF;MASC;PL
miembros	membri	miembro	membru	N;MASC;PL	N;INDF;MASC;PL
capital	capitala	capital	capitală	N;FEM;SG	N;DEF;FEM;SG
capital	capitală	capital	capitală	N;FEM;SG	N;INDF;FEM;SG
capital	capital	capital	capital	N;FEM;SG	N;INDF;MASC;SG
teatro	teatrul	teatro	teatru	N;MASC;SG	N;DEF;MASC;SG
teatro	teatru	teatro	teatru	N;MASC;SG	N;INDF;MASC;SG
teatro	teatrul	teatro	teatru	N;MASC;SG	N;DEF;MASC;SG
teatro	teatru	teatro	teatru	N;MASC;SG	N;INDF;MASC;SG
datos	date	dato	dată	N;MASC;PL	N;INDF;FEM;PL
datos	datele	dato	dată	N;MASC;PL	N;DEF;FEM;PL
manera	way	manera	way	N;FEM;SG	N;INDF;MASC;SG
laboratorio	laboratorul	laboratorio	laborator	N;MASC;SG	N;DEF;MASC;SG
laboratorio	laborator	laboratorio	laborator	N;MASC;SG	N;INDF;MASC;SG
laboratorio	laboratorul	laboratorio	laborator	N;MASC;SG	N;DEF;MASC;SG
laboratorio	laborator	laboratorio	laborator	N;MASC;SG	N;INDF;MASC;SG
socorro	relief	socorro	relief	N;MASC;SG	N;INDF;MASC;SG
libro	cartii	libro	carte	N;MASC;SG	N;DEF;FEM;SG
libro	cartea	libro	carte	N;MASC;SG	N;DEF;FEM;SG
libro	carte	libro	carte	N;MASC;SG	N;INDF;FEM;SG
estudios	studiouri	estudio	studio	N;MASC;PL	N;INDF;FEM;PL
estudios	studiourile	estudio	studio	N;MASC;PL	N;DEF;FEM;PL
estudios	studii	estudio	studiu	N;MASC;PL	N;INDF;FEM;PL
estudios	studiile	estudio	studiu	N;MASC;PL	N;DEF;FEM;PL
diferentes	diferite	diferente	diferit	ADJ;PL	ADJ;INDF;FEM;PL
nivel	nivelul	nivel	nivel	N;MASC;SG	N;DEF;MASC;SG
nivel	nivel	nivel	nivel	N;MASC;SG	N;INDF;MASC;SG
llamado	numit	llamado	numit	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
mayoría	majoritate	mayoría	majoritate	N;FEM;SG	N;INDF;FEM;SG
mayoría	majoritatea	mayoría	majoritate	N;FEM;SG	N;DEF;FEM;SG
unión	uniunea	unión	uniune	N;FEM;SG	N;DEF;FEM;SG
unión	sindicat	unión	sindica	N;FEM;SG	N;INDF;MASC;SG
unión	uniunii	unión	uniune	N;FEM;SG	N;DEF;FEM;SG
unión	uniune	unión	uniune	N;FEM;SG	N;INDF;FEM;SG
unión	lipire	unión	lipire	N;FEM;SG	N;INDF;FEM;SG
unión	lipirea	unión	lipire	N;FEM;SG	N;DEF;FEM;SG
unión	unire	unión	unire	N;FEM;SG	N;INDF;FEM;SG
unión	unión	unión	unión	N;FEM;SG	N;INDF;MASC;SG
edad	varsta	edad	varsta	N;FEM;SG	N;DEF;FEM;SG
edad	vârstă	edad	vârstă	N;FEM;SG	N;INDF;FEM;SG
edad	vârsta	edad	vârstă	N;FEM;SG	N;DEF;FEM;SG
artículos	articolele	artículo	articol	N;MASC;PL	N;DEF;FEM;PL
artículos	articole	artículo	articol	N;MASC;PL	N;INDF;FEM;PL
artículos	articole	artículo	articol	N;MASC;PL	N;INDF;FEM;PL
artículos	elemente	artículo	element	N;MASC;PL	N;INDF;FEM;PL
juego	joc	juego	joc	N;MASC;SG	N;INDF;MASC;SG
juego	jocul	juego	joc	N;MASC;SG	N;DEF;MASC;SG
arte	arta	arte	artă	N;SG	N;DEF;FEM;SG
arte	artă	arte	artă	N;SG	N;INDF;FEM;SG
arte	art	arte	art	N;SG	N;INDF;MASC;SG
especies	specii	especie	specie	N;FEM;PL	N;INDF;FEM;PL
europa	europă	europa	europă	N;FEM;SG	N;INDF;FEM;SG
estilo	stil	estilo	stil	N;MASC;SG	N;INDF;MASC;SG
estilo	stilul	estilo	stil	N;MASC;SG	N;DEF;MASC;SG
cine	cinematograf	cine	cinematograf	N;MASC;SG	N;INDF;MASC;SG
cine	cinema	cine	cinema	N;MASC;SG	N;INDF;MASC;SG
cine	film	cine	film	N;MASC;SG	N;INDF;MASC;SG
cine	peliculă	cine	pelicul	N;MASC;SG	N;INDF;FEM;SG
cine	film	cine	film	N;MASC;SG	N;INDF;MASC;SG
proyecto	project	proyecto	project	N;MASC;SG	N;INDF;MASC;SG
proyecto	proiectului	proyecto	proiect	N;MASC;SG	N;DEF;MASC;SG
proyecto	proiectul	proyecto	proiect	N;MASC;SG	N;DEF;MASC;SG
proyecto	proiect	proyecto	proiect	N;MASC;SG	N;INDF;MASC;SG
center	centrul	center	centru	N;MASC;SG	N;DEF;MASC;SG
center	centru	center	centru	N;MASC;SG	N;INDF;MASC;SG
selección	selecție	selección	selecție	N;FEM;SG	N;INDF;FEM;SG
selección	selecția	selección	selecție	N;FEM;SG	N;DEF;FEM;SG
costa	coasta	costa	coastă	N;FEM;SG	N;DEF;FEM;SG
costa	coastă	costa	coastă	N;FEM;SG	N;INDF;FEM;SG
costa	coast	costa	coast	N;FEM;SG	N;INDF;MASC;SG
equipos	echipamente	equipo	echipament	N;MASC;PL	N;INDF;FEM;PL
equipos	echipele	equipo	echipă	N;MASC;PL	N;DEF;FEM;PL
equipos	echipe	equipo	echipă	N;MASC;PL	N;INDF;FEM;PL
origen	origine	origen	origine	N;MASC;SG	N;INDF;FEM;SG
origen	originea	origen	origine	N;MASC;SG	N;DEF;FEM;SG
origen	sursă	origen	sursă	N;MASC;SG	N;INDF;FEM;SG
origen	sursa	origen	sursă	N;MASC;SG	N;DEF;FEM;SG
código	codul	código	cod	N;MASC;SG	N;DEF;MASC;SG
museo	muzeul	museo	muzeu	N;MASC;SG	N;DEF;MASC;SG
museo	museum	museo	museum	N;MASC;SG	N;INDF;MASC;SG
museo	muzeu	museo	muzeu	N;MASC;SG	N;INDF;MASC;SG
puntos	puncte	punto	punct	N;MASC;PL	N;INDF;FEM;PL
puntos	puncte	punto	punct	N;MASC;PL	N;INDF;FEM;PL
puntos	cusături	punto	cusătură	N;MASC;PL	N;INDF;FEM;PL
militar	militară	militar	militar	ADJ;SG	ADJ;INDF;FEM;SG
militar	militar	militar	militar	ADJ;SG	ADJ;INDF;MASC;SG
américa	america	américa	americă	N;FEM;SG	N;DEF;FEM;SG
américa	américa	américa	amirica	N;FEM;SG	N;DEF;FEM;SG
ubicado	localizată	ubicado	localiza	ADJ;MASC;SG;V.PTCP	ADJ;INDF;FEM;SG
ubicado	localizat	ubicado	localiza	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
ubicado	situat	ubicado	situa	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
producción	ieșire	producción	ieșire	N;FEM;SG	N;INDF;FEM;SG
producción	iesire	producción	iesire	N;FEM;SG	N;INDF;FEM;SG
producción	producere	producción	producere	N;FEM;SG	N;INDF;FEM;SG
producción	producție	producción	producție	N;FEM;SG	N;INDF;FEM;SG
producción	producția	producción	producție	N;FEM;SG	N;DEF;FEM;SG
producción	productie	producción	productie	N;FEM;SG	N;INDF;FEM;SG
tener	având	tener	avea	V;NFIN	V;V.MSDR
wikipedia	wikipedia	wikipedia	wikipedia	N;FEM;SG	N;DEF;FEM;SG
plantas	plantele	planta	plantă	N;FEM;PL	N;DEF;FEM;PL
plantas	plante	planta	plantă	N;FEM;PL	N;INDF;FEM;PL
debe	datorează	deber	datora	V;IND;SG;3;PRS;FIN	V;IND;3;PRS;FIN
debe	trebuie	deber	trebui	V;IND;SG;3;PRS;FIN	V;IND;3;PRS;FIN
siempre	mereu	siempre	mereu	ADV	ADV
siempre	întotdeauna	siempre	întotdeauna	ADV	ADV
metros	metri	metro	metru	N;MASC;PL	N;INDF;MASC;PL
metros	contoare	metro	contoare	N;MASC;PL	N;INDF;FEM;PL
metros	metri	metro	metru	N;MASC;PL	N;INDF;MASC;PL
oro	golden	oro	golden	N;MASC;SG	N;INDF;MASC;SG
oro	aur	oro	aur	N;MASC;SG	N;INDF;MASC;SG
oro	aurul	oro	aur	N;MASC;SG	N;DEF;MASC;SG
posteriormente	ulterior	posteriormente	ulterior	ADV	ADV
casi	aproape	casi	aproape	ADV	ADV
construcción	clădire	construcción	clădire	N;FEM;SG	N;INDF;FEM;SG
construcción	cladire	construcción	cladire	N;FEM;SG	N;INDF;FEM;SG
construcción	clădirea	construcción	clădire	N;FEM;SG	N;DEF;FEM;SG
construcción	constructie	construcción	constructie	N;FEM;SG	N;INDF;FEM;SG
construcción	construcție	construcción	construcție	N;FEM;SG	N;INDF;FEM;SG
local	local	local	local	ADJ;SG	ADJ;INDF;MASC;SG
local	locală	local	local	ADJ;SG	ADJ;INDF;FEM;SG
