もの	lietas	もの	lieta	N	N;NOM;FEM;PL
ダム	dambis	ダム	dambis	N	N;NOM;MASC;SG
ダム	aizsprostam	ダム	aizsprosts	N	N;DAT;MASC;SG
ホーム	mājās	ホーム	māja	N	N;ESS;FEM;PL
ホーム	mājas	ホーム	māja	N	N;NOM;FEM;PL
名前	vārds	名前	vārds	N	N;NOM;MASC;SG
名前	nosaukums	名前	nosaukums	N	N;NOM;MASC;SG
名前	nosaukumi	名前	nosaukums	N	N;NOM;MASC;PL
名前	vārdi	名前	vārds	N	N;NOM;MASC;PL
施設	iestāde	施設	iestāde	N	N;NOM;FEM;SG
施設	institūcija	施設	institūcija	N	N;NOM;FEM;SG
製造	ražoti	製造	ražot	V	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
製造	izgatavota	製造	izgatavot	V	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
製造	izgatavots	製造	izgatavot	V	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
製造	izgatavo	製造	izgatavot	V	V;IMP;SG;2;POS;FIN;ACT
製造	ražots	製造	ražot	V	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
独立	neatkarīgais	独立	neatkarīgs	ADJ	ADJ;NOM;MASC;SG
独立	neatkarīga	独立	neatkarīga	ADJ	ADJ;NOM;FEM;SG
独立	neatkarīgs	独立	neatkarīgs	ADJ	ADJ;NOM;MASC;SG
独立	neatkarīgas	独立	neatkarīga	ADJ	ADJ;NOM;FEM;PL
物語	stāsts	物語	stāsts	N	N;NOM;MASC;SG
物語	stāstījuma	物語	stāstījums	N	N;GEN;MASC;SG
神社	svētnīcu	神社	svētnīca	N	N;ACC;FEM;SG
企画	plānošana	企画	plānošana	N	N;NOM;FEM;SG
企画	plānošanas	企画	plānošana	N	N;NOM;FEM;PL
企業	uzņēmums	企業	uzņēmums	N	N;NOM;MASC;SG
企業	uzņēmējdarbība	企業	uzņēmējdarbība	N	N;NOM;FEM;SG
航空	aviācija	航空	aviācija	N	N;NOM;FEM;SG
航空	gaiss	航空	gaiss	N	N;NOM;MASC;SG
帝国	impērija	帝国	impērija	N	N;NOM;FEM;SG
トン	tonnu	トン	tonna	N	N;ACC;FEM;SG
トン	tonna	トン	tonna	N	N;NOM;FEM;SG
トン	tonnas	トン	tonna	N	N;NOM;FEM;PL
トン	tonnas	トン	tonna	N	N;NOM;FEM;PL
トン	tonnu	トン	tonna	N	N;ACC;FEM;SG
トン	tonnas	トン	tonna	N	N;NOM;FEM;PL
勝利	laimē	勝利	laime	V	V;IMP;SG;2;POS;PRS;FIN;ACT
勝利	uzvarēt	勝利	uzvarēt	V	V;POS;NFIN
勝利	uzvar	勝利	uzvarēt	V	V;FH;IND;3;POS;PRS;FIN;ACT
勝利	uzvarēs	勝利	uzvarēt	V	V;FH;IND;3;POS;FUT;FIN;ACT
デザイン	dizaina	デザイン	dizains	N	N;NOM;MASC;SG
デザイン	dizains	デザイン	dizains	N	N;NOM;MASC;SG
デザイン	projektēšana	デザイン	projektēšana	N	N;NOM;FEM;SG
デザイン	konstrukcija	デザイン	konstrukcija	N	N;NOM;FEM;SG
本社	mītnes	本社	mītne	N	N;NOM;FEM;PL
本社	mītne	本社	mītne	N	N;NOM;FEM;SG
人間	cilvēks	人間	cilvēks	N	N;NOM;MASC;SG
人間	cilvēka	人間	cilvēks	N	N;GEN;MASC;SG
人間	cilvēku	人間	cilvēks	N	N;ACC;MASC;SG
交通	satiksme	交通	satiksme	N	N;NOM;FEM;SG
交通	satiksmes	交通	satiksme	N	N;NOM;FEM;SG
交通	transportēšana	交通	transportēšana	N	N;NOM;FEM;SG
交通	transports	交通	transports	N	N;NOM;MASC;SG
交通	pārvadāšana	交通	pārvadāšana	N	N;NOM;FEM;SG
交通	pārvadājumi	交通	pārvadājums	N	N;NOM;MASC;PL
交通	transports	交通	transports	N	N;NOM;MASC;SG
交通	transportēšana	交通	transportēšana	N	N;NOM;FEM;SG
交通	pārvadāšana	交通	pārvadāšana	N	N;NOM;FEM;SG
組織	organizācija	組織	organizācija	N	N;NOM;FEM;SG
組織	organizācija	組織	organizācija	N	N;NOM;FEM;SG
構造	konstrukcijas	構造	konstrukcija	N	N;NOM;FEM;PL
構造	struktūras	構造	struktūra	N	N;NOM;FEM;PL
構造	struktūra	構造	struktūra	N	N;NOM;FEM;SG
構造	uzbūve	構造	uzbūve	N	N;NOM;FEM;SG
サービス	dienesti	サービス	dienests	N	N;NOM;MASC;PL
サービス	pakalpojumi	サービス	pakalpojums	N	N;NOM;MASC;PL
サービス	serviss	サービス	serviss	N	N;NOM;MASC;SG
サービス	apkalpošana	サービス	apkalpošana	N	N;NOM;FEM;SG
サービス	pakalpojumu	サービス	pakalpojums	N	N;ACC;MASC;SG
サービス	dienests	サービス	dienests	N	N;NOM;MASC;SG
サービス	pakalpojums	サービス	pakalpojums	N	N;NOM;MASC;SG
統合	konsolidēt	統合	konsolidēt	V	V;POS;NFIN
統合	integrētu	統合	integrēt	V	V;PFV;ACC;INDF;MASC;SG;PST;V.PTCP
統合	integrētas	統合	integrēta	V	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP
統合	integrēta	統合	integrēt	V	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
統合	integrētā	統合	integrēt	V	V;PFV;NOM;DEF;FEM;SG;PST;V.PTCP
統合	integrēts	統合	integrēt	V	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
統合	integrēti	統合	integrēt	V	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
統合	apvienojas	統合	apvienoties	V	V;FH;IND;3;POS;REFL;PRS;FIN;ACT
統合	apvienot	統合	apvienot	V	V;POS;NFIN
統合	apvienoties	統合	apvienoties	V	V;POS;REFL;NFIN
テーマ	tēmas	テーマ	tēma	N	N;NOM;FEM;PL
テーマ	tēma	テーマ	tēma	N	N;NOM;FEM;SG
面積	teritorija	面積	teritorija	N	N;NOM;FEM;SG
面積	platība	面積	platība	N	N;NOM;FEM;SG
面積	apgabals	面積	apgabals	N	N;NOM;MASC;SG
面積	laukums	面積	laukums	N	N;NOM;MASC;SG
エンジン	dzinējs	エンジン	dzinējs	N	N;NOM;MASC;SG
エンジン	motors	エンジン	motors	N	N;NOM;MASC;SG
エンジン	motora	エンジン	motors	N	N;GEN;MASC;SG
エンジン	motoriem	エンジン	motors	N	N;DAT;MASC;PL
エンジン	dzinējiem	エンジン	dzinējs	N	N;DAT;MASC;PL
エンジン	motori	エンジン	motors	N	N;NOM;MASC;PL
エンジン	dzinēji	エンジン	dzinējs	N	N;NOM;MASC;PL
ビル	rēķinu	ビル	rēķins	N	N;ACC;MASC;SG
日本語	japāņu	日本語	japānis	N	N;GEN;MASC;PL
設定	konfigurēt	設定	konfigurēt	V	V;POS;NFIN
ライブ	dzīvi	ライブ	dzīve	N	N;ACC;FEM;SG
ライブ	tiešraide	ライブ	tiešraide	N	N;NOM;FEM;SG
含む	satur	含む	saturēt	V	V;FH;IND;3;POS;PRS;FIN;ACT
含む	ietilpst	含む	ietilpt	V	V;FH;IND;3;POS;PRS;FIN;ACT
含む	ietver	含む	ietvert	V	V;FH;IND;3;POS;PRS;FIN;ACT
含む	ieskaitot	含む	ieskaitīt	V	V;V.CVB
機能	amats	機能	amats	N	N;NOM;MASC;SG
機能	funkcija	機能	funkcija	N	N;NOM;FEM;SG
機能	pazīmes	機能	pazīme	N	N;NOM;FEM;PL
機能	iezīmes	機能	iezīme	N	N;NOM;FEM;PL
機能	motīvs	機能	motīvs	N	N;NOM;MASC;SG
機能	īpašība	機能	īpašība	N	N;NOM;FEM;SG
機能	funkcionalitātes	機能	funkcionalitāte	N	N;NOM;FEM;PL
機能	funkcionalitāte	機能	funkcionalitāte	N	N;NOM;FEM;SG
身長	augumu	身長	augums	N	N;ACC;MASC;SG
身長	augums	身長	augums	N	N;NOM;MASC;SG
身長	augstums	身長	augstums	N	N;NOM;MASC;SG
所在	vietas	所在	vieta	N	N;NOM;FEM;PL
所在	vieta	所在	vieta	N	N;NOM;FEM;SG
所在	novietojums	所在	novietojums	N	N;NOM;MASC;SG
写真	photo	写真	photo	N	N
写真	foto	写真	foto	N	N
写真	fotogrāfijā	写真	fotogrāfija	N	N;ESS;FEM;SG
写真	fotogrāfija	写真	fotogrāfija	N	N;NOM;FEM;SG
写真	fotogrāfiju	写真	fotogrāfija	N	N;ACC;FEM;SG
写真	fotogrāfija	写真	fotogrāfija	N	N;NOM;FEM;SG
写真	attēls	写真	attēls	N	N;NOM;MASC;SG
写真	bildē	写真	bilde	N	N;ESS;FEM;SG
写真	bilde	写真	bilde	N	N;NOM;FEM;SG
写真	bildei	写真	bilde	N	N;DAT;FEM;SG
関連	saistīts	関連	saistīt	V	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
書店	grāmatnīcā	書店	grāmatnīca	N	N;ESS;FEM;SG
高い	augstā	高い	augsts	ADJ	ADJ;NOM;FEM;SG
高い	augsts	高い	augsts	ADJ	ADJ;NOM;MASC;SG
高い	augsta	高い	augsts	ADJ	ADJ;NOM;FEM;SG
高い	garš	高い	garš	ADJ	ADJ;NOM;MASC;SG
高い	dārga	高い	dārga	ADJ	ADJ;NOM;FEM;SG
高い	dārgas	高い	dārga	ADJ	ADJ;NOM;FEM;PL
高い	dārgs	高い	dārgs	ADJ	ADJ;NOM;MASC;SG
宇宙	visums	宇宙	visums	N	N;NOM;MASC;SG
管理	pārvalda	管理	pārvaldīt	V	V;FH;IND;3;POS;PRS;FIN;ACT
管理	pārvaldīt	管理	pārvaldīt	V	V;POS;NFIN
バー	stieņi	バー	stiene	N	N;NOM;MASC;PL
バー	bāri	バー	bāri	N	N;NOM;MASC;PL
バー	bārs	バー	bārs	N	N;NOM;MASC;SG
バー	stienis	バー	stienis	N	N;NOM;MASC;SG
部隊	karaspēka	部隊	karaspēks	N	N;GEN;MASC;SG
公園	parkā	公園	parks	N	N;ESS;MASC;SG
公園	parka	公園	parks	N	N;GEN;MASC;SG
公園	parks	公園	parks	N	N;NOM;MASC;SG
公園	parkos	公園	parks	N	N;ESS;MASC;PL
公園	parki	公園	parks	N	N;NOM;MASC;PL
スポーツ	sporta	スポーツ	sports	N	N;GEN;MASC;SG
スポーツ	sports	スポーツ	sports	N	N;NOM;MASC;SG
スポーツ	sporta	スポーツ	sports	N	N;GEN;MASC;SG
スポーツ	sports	スポーツ	sports	N	N;NOM;MASC;SG
脚本	skriptu	脚本	skripts	N	N;ACC;MASC;SG
脚本	skripts	脚本	skripts	N	N;NOM;MASC;SG
目的	mērķi	目的	mērķis	N	N;ACC;MASC;SG
目的	mērķi	目的	mērķis	N	N;ACC;MASC;SG
目的	nolūks	目的	nolūks	N	N;NOM;MASC;SG
目的	mērķis	目的	mērķis	N	N;NOM;MASC;SG
目的	mērķis	目的	mērķis	N	N;NOM;MASC;SG
カード	kārtis	カード	kārts	N	N;NOM;FEM;PL
カード	kartes	カード	karte	N	N;NOM;FEM;PL
カード	kartītes	カード	kartīte	N	N;NOM;FEM;PL
基本	pamati	基本	pamats	N	N;NOM;MASC;PL
基本	pamati	基本	pamats	N	N;NOM;MASC;PL
基本	pamata	基本	pamats	N	N;NOM;MASC;SG
女優	aktrises	女優	aktrise	N	N;NOM;FEM;PL
女優	aktrise	女優	aktrise	N	N;NOM;FEM;SG
タイトル	virsraksti	タイトル	virsraksts	N	N;NOM;MASC;PL
タイトル	virsraksts	タイトル	virsraksts	N	N;NOM;MASC;SG
タイトル	tituls	タイトル	tituls	N	N;NOM;MASC;SG
政治	politika	政治	politika	N	N;NOM;FEM;SG
政治	politikā	政治	politika	N	N;ESS;FEM;SG
電気	elektroenerģija	電気	elektroenerģija	N	N;NOM;FEM;SG
電気	elektrība	電気	elektrība	N	N;NOM;FEM;SG
警察	policija	警察	policija	N	N;NOM;FEM;SG
警察	policijā	警察	policija	N	N;ESS;FEM;SG
警察	policiju	警察	policija	N	N;ACC;FEM;SG
警察	policijas	警察	policija	N	N;NOM;FEM;PL
作成	izveidot	作成	izveidot	V	V;POS;NFIN
作成	radīt	作成	radīt	V	V;POS;NFIN
作成	veidot	作成	veidot	V	V;POS;NFIN
作成	radīta	作成	radīt	V	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
作成	radīts	作成	radīt	V	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
作成	izveidots	作成	izveidot	V	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
作成	radīti	作成	radīt	V	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
作成	izveidota	作成	izveidot	V	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
ガン	ieroci	ガン	ieroce	N	N;ACC;FEM;SG
スター	zvaigzne	スター	zvaigzne	N	N;NOM;FEM;SG
自由	brīva	自由	brīva	ADJ	ADJ;NOM;FEM;SG
自由	brīvs	自由	brīvs	ADJ	ADJ;NOM;MASC;SG
過去	pagātni	過去	pagātne	N	N;ACC;FEM;SG
過去	pagātnes	過去	pagātne	N	N;NOM;FEM;PL
過去	pagātne	過去	pagātne	N	N;NOM;FEM;SG
陸軍	armijas	陸軍	armija	N	N;NOM;FEM;PL
陸軍	armija	陸軍	armija	N	N;NOM;FEM;SG
表示	apskatīt	表示	apskatīt	V	V;POS;NFIN
社長	prezidents	社長	prezidents	N	N;NOM;MASC;SG
社長	priekšsēdētāja	社長	priekšsēdētājs	N	N;NOM;MASC;SG
社長	priekšsēdētājs	社長	priekšsēdētājs	N	N;NOM;MASC;SG
社長	priekšsēdētāji	社長	priekšsēdētājs	N	N;NOM;MASC;PL
社長	prezidenti	社長	prezidents	N	N;NOM;MASC;PL
団体	organizācijas	団体	organizācija	N	N;NOM;FEM;PL
団体	organizācija	団体	organizācija	N	N;NOM;FEM;SG
工業	rūpniecības	工業	rūpniecība	N	N;NOM;FEM;PL
通り	iela	通り	iela	N	N;NOM;FEM;SG
通信	sarakste	通信	sarakste	N	N;NOM;FEM;SG
通信	sarakstes	通信	sarakste	N	N;NOM;FEM;PL
通信	komunikācija	通信	komunikācija	N	N;NOM;FEM;SG
通信	paziņojums	通信	paziņojums	N	N;NOM;MASC;SG
通信	saziņa	通信	saziņa	N	N;NOM;FEM;SG
通信	komunikācijas	通信	komunikācija	N	N;NOM;FEM;PL
通信	komunikācija	通信	komunikācija	N	N;NOM;FEM;SG
通信	sakari	通信	sakars	N	N;NOM;MASC;PL
通信	paziņojumi	通信	paziņojums	N	N;NOM;MASC;PL
通信	saziņa	通信	saziņa	N	N;NOM;FEM;SG
通信	komunikāciju	通信	komunikācija	N	N;ACC;FEM;SG
通信	komunikācijas	通信	komunikācija	N	N;NOM;FEM;PL
俳優	dalībnieki	俳優	dalībnieks	N	N;NOM;MASC;PL
俳優	aktieri	俳優	aktieris	N	N;NOM;MASC;PL
俳優	aktrise	俳優	aktrise	N	N;NOM;FEM;SG
俳優	aktieris	俳優	aktieris	N	N;NOM;MASC;SG
少年	zēns	少年	zēns	N	N;NOM;MASC;SG
少年	puika	少年	puika	N	N;NOM;MASC;SG
病院	slimnīcā	病院	slimnīca	N	N;ESS;FEM;SG
病院	slimnīca	病院	slimnīca	N	N;NOM;FEM;SG
病院	slimnīcas	病院	slimnīca	N	N;NOM;FEM;PL
病院	slimnīcās	病院	slimnīca	N	N;ESS;FEM;PL
病院	slimnīcām	病院	slimnīca	N	N;DAT;FEM;PL
個人	indivīdi	個人	indivīds	N	N;NOM;MASC;PL
個人	privātpersonas	個人	privātpersona	N	N;NOM;FEM;PL
区間	intervālā	区間	intervāls	N	N;ESS;MASC;SG
区間	intervāls	区間	intervāls	N	N;NOM;MASC;SG
銀行	banka	銀行	banka	N	N;NOM;FEM;SG
研究所	institūts	研究所	institūts	N	N;NOM;MASC;SG
研究所	institūtā	研究所	Institūta	N	N;ESS;MASC;SG
主に	galvenokārt	主に	galvenokārt	ADV	ADV
主に	galvenokārt	主に	galvenokārt	ADV	ADV
彼女	viņa	彼女	viņa	PRO	PRO;NOM;FEM;SG;3
ニュース	jaunumi	ニュース	jaunums	N	N;NOM;MASC;PL
ニュース	ziņas	ニュース	ziņa	N	N;NOM;FEM;PL
ソフト	mīksto	ソフト	mīksta	ADJ	ADJ;ACC;MASC;SG
ソフト	mīksti	ソフト	mīksts	ADJ	ADJ;NOM;MASC;PL
ソフト	maiga	ソフト	maiga	ADJ	ADJ;NOM;FEM;SG
ソフト	mīkstie	ソフト	mīksts	ADJ	ADJ;NOM;MASC;PL
ソフト	mīksta	ソフト	mīksta	ADJ	ADJ;NOM;FEM;SG
ソフト	mīksts	ソフト	mīksts	ADJ	ADJ;NOM;MASC;SG
文学	literatūra	文学	literatūra	N	N;NOM;FEM;SG
文学	literatūrā	文学	literatūra	N	N;ESS;FEM;SG
文学	literatūras	文学	literatūra	N	N;NOM;FEM;PL
能力	spēja	能力	spēja	N	N;NOM;FEM;SG
能力	spēju	能力	spēja	N	N;ACC;FEM;SG
学者	zinātnieki	学者	zinātnieks	N	N;NOM;MASC;PL
国内	iekšzemes	国内	iekšzeme	N	N;NOM;FEM;PL
空港	lidosta	空港	lidosta	N	N;NOM;FEM;SG
空港	lidostā	空港	lidosta	N	N;ESS;FEM;SG
空港	lidostas	空港	lidosta	N	N;NOM;FEM;PL
空港	lidostas	空港	lidosta	N	N;NOM;FEM;PL
高速	ātra	高速	ātra	ADJ	ADJ;NOM;FEM;SG
高速	ātrs	高速	ātrs	ADJ	ADJ;NOM;MASC;SG
言語	valodas	言語	valoda	N	N;NOM;FEM;PL
言語	valoda	言語	valoda	N	N;NOM;FEM;SG
リリース	izlaišana	リリース	izlaišana	N	N;NOM;FEM;SG
リリース	atbrīvošana	リリース	atbrīvošana	N	N;NOM;FEM;SG
ベスト	vestes	ベスト	veste	N	N;NOM;FEM;PL
ベスト	veste	ベスト	veste	N	N;NOM;FEM;SG
ベスト	vesti	ベスト	vest	N	N;NOM;MASC;PL
現代	mūsdienu	現代	mūsdienas	N	N;GEN;FEM
会議	konference	会議	konference	N	N;NOM;FEM;SG
会議	konferencē	会議	konference	N	N;ESS;FEM;SG
会議	sanāksmju	会議	sanāksme	N	N;GEN;FEM;PL
会議	sanāksmes	会議	sanāksme	N	N;NOM;FEM;PL
会議	tikšanās	会議	tikšanās	N	N;NOM;FEM;SG
会議	sanāksmēs	会議	sanāksme	N	N;ESS;FEM;PL
会議	sēdes	会議	sēde	N	N;NOM;FEM;PL
会議	sanāksme	会議	sanāksme	N	N;NOM;FEM;SG
会議	satikšanās	会議	satikšanās	N	N;NOM;FEM;SG
会議	sapulce	会議	sapulce	N	N;NOM;FEM;SG
会議	tikšanās	会議	tikšanās	N	N;NOM;FEM;SG
バンド	josla	バンド	josla	N	N;NOM;FEM;SG
バンド	joslas	バンド	josla	N	N;NOM;FEM;PL
バンド	joslas	バンド	josla	N	N;NOM;FEM;PL
追加	pievienot	追加	pievienot	V	V;POS;NFIN
追加	piebilst	追加	piebilst	V	V;FH;IND;3;POS;PRS;FIN;ACT
移動	pārvietot	移動	pārvietot	V	V;POS;NFIN
移動	pārvietoties	移動	pārvietoties	V	V;POS;REFL;NFIN
移動	pārvietojas	移動	pārvietoties	V	V;FH;IND;3;POS;REFL;PRS;FIN;ACT
オリンピック	olimpiāde	オリンピック	olimpiāde	N	N;NOM;FEM;SG
国民	nācija	国民	nācija	N	N;NOM;FEM;SG
国民	tauta	国民	tauta	N	N;NOM;FEM;SG
ファン	fani	ファン	fans	N	N;NOM;MASC;PL
ファン	faniem	ファン	fans	N	N;DAT;MASC;PL
ファン	līdzjutējiem	ファン	līdzjutējs	N	N;DAT;MASC;PL
ファン	ventilatori	ファン	ventilators	N	N;NOM;MASC;PL
ファン	ventilatora	ファン	ventilators	N	N;GEN;MASC;SG
ファン	fans	ファン	fans	N	N;NOM;MASC;SG
ファン	fanu	ファン	fans	N	N;ACC;MASC;SG
ファン	ventilators	ファン	ventilators	N	N;NOM;MASC;SG
環境	vide	環境	vide	N	N;NOM;FEM;SG
大きな	liels	大きな	liels	ADJ	ADJ;NOM;MASC;SG
大きな	lielais	大きな	liels	ADJ	ADJ;NOM;MASC;SG
大きな	lieli	大きな	liels	ADJ	ADJ;NOM;MASC;PL
大きな	liela	大きな	liela	ADJ	ADJ;NOM;FEM;SG
大きな	lielā	大きな	liels	ADJ	ADJ;NOM;FEM;SG
競技	konkurence	競技	konkurence	N	N;NOM;FEM;SG
会長	priekšsēdētājs	会長	priekšsēdētājs	N	N;NOM;MASC;SG
会長	priekšsēdētāja	会長	priekšsēdētājs	N	N;NOM;MASC;SG
会長	priekšsēdētājs	会長	priekšsēdētājs	N	N;NOM;MASC;SG
形式	forma	形式	forma	N	N;NOM;FEM;SG
工場	rūpnīcas	工場	rūpnīca	N	N;NOM;FEM;PL
工場	fabrikas	工場	fabrika	N	N;NOM;FEM;PL
工場	rūpnīca	工場	rūpnīca	N	N;NOM;FEM;SG
工場	fabrika	工場	fabrika	N	N;NOM;FEM;SG
相手	pretinieku	相手	pretinieks	N	N;ACC;MASC;SG
相手	pretinieks	相手	pretinieks	N	N;NOM;MASC;SG
戦闘	apkarotu	戦闘	apkarot	V	V;COND;POS;FIN;ACT
労働	darbaspēks	労働	darbaspēks	N	N;NOM;MASC;SG
労働	darbaspēks	労働	darbaspēks	N	N;NOM;MASC;SG
事務所	birojs	事務所	birojs	N	N;NOM;MASC;SG
事務所	biroja	事務所	birojs	N	N;GEN;MASC;SG
事務所	biroju	事務所	birojs	N	N;ACC;MASC;SG
限定	ierobežots	限定	ierobežot	V	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
限定	ierobežota	限定	ierobežot	V	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
限定	ierobežoti	限定	ierobežot	V	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
データ	dati	データ	dati	N	N;NOM;MASC
作戦	darbība	作戦	darbība	N	N;NOM;FEM;SG
作戦	operācija	作戦	operācija	N	N;NOM;FEM;SG
作戦	ekspluatācija	作戦	ekspluatācija	N	N;NOM;FEM;SG
オリジナル	sākotnējais	オリジナル	sākotnējs	ADJ	ADJ;NOM;MASC;SG
オリジナル	sākotnējā	オリジナル	sākotnēja	ADJ	ADJ;ESS;FEM;SG
可能性	iespējas	可能性	iespēja	N	N;NOM;FEM;PL
可能性	iespēja	可能性	iespēja	N	N;NOM;FEM;SG
種類	tips	種類	tips	N	N;NOM;MASC;SG
種類	veids	種類	veids	N	N;NOM;MASC;SG
種類	tipi	種類	tips	N	N;NOM;MASC;PL
種類	veidi	種類	veids	N	N;NOM;MASC;PL
文字	rakstzīme	文字	rakstzīme	N	N;NOM;FEM;SG
文字	raksturu	文字	raksturs	N	N;ACC;MASC;SG
文字	raksturs	文字	raksturs	N	N;NOM;MASC;SG
文字	rakstzīmes	文字	rakstzīme	N	N;NOM;FEM;PL
文字	zīmes	文字	zīme	N	N;NOM;FEM;PL
大統領	prezidents	大統領	prezidents	N	N;NOM;MASC;SG
大統領	priekšsēdētāja	大統領	priekšsēdētājs	N	N;NOM;MASC;SG
大統領	priekšsēdētājs	大統領	priekšsēdētājs	N	N;NOM;MASC;SG
連邦	federācija	連邦	federācija	N	N;NOM;FEM;SG
連邦	federācijas	連邦	federācija	N	N;NOM;FEM;PL
ネット	tīkli	ネット	tīkls	N	N;NOM;MASC;PL
共和国	republika	共和国	republika	N	N;NOM;FEM;SG
共和国	republikas	共和国	republika	N	N;NOM;FEM;PL
引退	atvaļināts	引退	atvaļināt	V	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
部門	departamentā	部門	departaments	N	N;ESS;MASC;SG
部門	departaments	部門	departaments	N	N;NOM;MASC;SG
産業	nozare	産業	nozare	N	N;NOM;FEM;SG
産業	rūpniecība	産業	rūpniecība	N	N;NOM;FEM;SG
産業	industrija	産業	industrija	N	N;NOM;FEM;SG
決勝	gala	決勝	gals	N	N;NOM;MASC;SG
プロデューサー	ražotāji	プロデューサー	ražotājs	N	N;NOM;MASC;PL
プロデューサー	ražotājs	プロデューサー	ražotājs	N	N;NOM;MASC;SG
レース	sacensības	レース	sacensība	N	N;NOM;FEM;PL
レース	rase	レース	rase	N	N;NOM;FEM;SG
レース	skrējiens	レース	skrējiens	N	N;NOM;MASC;SG
レース	sacīkstes	レース	sacīkste	N	N;NOM;FEM;PL
レース	sacīkšu	レース	sacīkt	N	N;ACC;FEM;SG
レース	sacīkstes	レース	sacīkste	N	N;NOM;FEM;PL
郵便	pasta	郵便	pasts	N	N;NOM;MASC;SG
項目	ieraksti	項目	ierakste	N	N;NOM;MASC;PL
カップ	kauss	カップ	kauss	N	N;NOM;MASC;SG
レイ	stars	レイ	stars	N	N;NOM;MASC;SG
ほぼ	gandrīz	ほぼ	gandrīz	ADV	ADV
ほぼ	gandrīz	ほぼ	gandrīz	ADV	ADV
交差点	krustojumā	交差点	krustojums	N	N;ESS;MASC;SG
交差点	krustošanās	交差点	krustošanās	N	N;NOM;FEM;SG
イベント	notikumi	イベント	notikums	N	N;NOM;MASC;PL
イベント	notikumiem	イベント	notikums	N	N;DAT;MASC;PL
イベント	pasākumi	イベント	pasākums	N	N;NOM;MASC;PL
イベント	notikums	イベント	notikums	N	N;NOM;MASC;SG
出典	avoti	出典	avots	N	N;NOM;MASC;PL
出典	avots	出典	avots	N	N;NOM;MASC;SG
ほとんど	gandrīz	ほとんど	gandrīz	ADV	ADV
重要	svarīgs	重要	svarīgs	ADJ	ADJ;NOM;MASC;SG
重要	svarīga	重要	svarīga	ADJ	ADJ;NOM;FEM;SG
重要	svarīgas	重要	svarīga	ADJ	ADJ;NOM;FEM;PL
重要	nozīmīgs	重要	nozīmīgs	ADJ	ADJ;NOM;MASC;SG
プロジェクト	projekta	プロジェクト	projekts	N	N;GEN;MASC;SG
プロジェクト	projekts	プロジェクト	projekts	N	N;NOM;MASC;SG
プロジェクト	projekti	プロジェクト	projekts	N	N;NOM;MASC;PL
電車	vilciena	電車	vilciens	N	N;GEN;MASC;SG
電車	vilciens	電車	vilciens	N	N;NOM;MASC;SG
電車	vilcienu	電車	vilciens	N	N;ACC;MASC;SG
電車	vilcieni	電車	vilciens	N	N;NOM;MASC;PL
電車	vilcienus	電車	vilciens	N	N;ACC;MASC;PL
建築	arhitektūra	建築	arhitektūra	N	N;NOM;FEM;SG
クラス	nodarbības	クラス	nodarbība	N	N;NOM;FEM;PL
クラス	klases	クラス	klase	N	N;NOM;FEM;PL
クラス	šķira	クラス	šķirt	N	N;NOM;FEM;SG
クラス	klase	クラス	klase	N	N;NOM;FEM;SG
アジア	āzija	アジア	āzija	N	N;NOM;FEM;SG
全体	kopumā	全体	kopums	N	N;ESS;MASC;SG
普通	normāla	普通	normāls	ADJ	ADJ;NOM;FEM;SG
普通	normāls	普通	normāls	ADJ	ADJ;NOM;MASC;SG
舞台	posmi	舞台	posme	N	N;NOM;MASC;PL
舞台	stadijas	舞台	stadija	N	N;NOM;FEM;PL
舞台	posmiem	舞台	posms	N	N;DAT;MASC;PL
舞台	posmus	舞台	posms	N	N;ACC;MASC;PL
舞台	posms	舞台	posms	N	N;NOM;MASC;SG
舞台	stadija	舞台	stadija	N	N;NOM;FEM;SG
意見	atzinums	意見	atzinums	N	N;NOM;MASC;SG
意見	viedokļi	意見	viedoklis	N	N;NOM;MASC;PL
意見	atzinumi	意見	atzinums	N	N;NOM;MASC;PL
意見	atzinumus	意見	atzinums	N	N;ACC;MASC;PL
再び	atkal	再び	atkal	ADV	ADV
再び	vēlreiz	再び	vēlreiz	ADV	ADV
発見	atklājot	発見	atklāt	V	V;V.CVB
発見	atklāt	発見	atklāt	V	V;POS;NFIN
発見	atklāj	発見	atklāt	V	V;FH;IND;3;POS;PRS;FIN;ACT
