kategória	kategorija	kategória	kategorija	N;NOM;FEM;SG	N;NOM;FEM;SG
ceny	cenas	cena	cena	N;NOM;FEM;PL	N;NOM;FEM;PL
ceny	godalgas	cena	godalga	N;NOM;FEM;PL	N;NOM;FEM;PL
ceny	balvas	cena	balva	N;NOM;FEM;PL	N;NOM;FEM;PL
žilo	dzīvoja	žiť	dzīvot	V;IPFV;NEUT;SG;POS;PST;V.PTCP	V;FH;IND;3;POS;PST;FIN;ACT
číslo	numurs	číslo	numurs	N;NOM;NEUT;SG	N;NOM;MASC;SG
číslo	skaitlis	číslo	skaitlis	N;NOM;NEUT;SG	N;NOM;MASC;SG
číslo	skaits	číslo	skaits	N;NOM;NEUT;SG	N;NOM;MASC;SG
typ	tips	typ	tips	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
typ	veids	typ	veids	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
politik	politiķis	politik	politiķis	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
júla	jūlijs	júla	jūlijs	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
čas	laiks	čas	laiks	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
prípade	gadījums	prípad	gadījums	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
prípade	lieta	prípad	lieta	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
novembra	novembra	november	novembris	N;INAN;GEN;MASC;SG	N;GEN;MASC;SG
víťaz	ieguvējs	víťaz	ieguvējs	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
víťaz	uzvarētājs	víťaz	uzvarētājs	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
víťaz	uzvarētāja	víťaz	uzvarētājs	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
decembra	decembra	december	decembris	N;INAN;GEN;MASC;SG	N;GEN;MASC;SG
hlavné	galvenais	hlavný	galvenais	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
hlavné	galvenā	hlavný	galvenā	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
galaxia	galaxy	galaxia	galaxy	N;NOM;FEM;SG	N;NOM;FEM;SG
postupne	pakāpeniski	postupne	pakāpeniski	ADV	ADV
veľká	liels	veľký	liels	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
veľká	liela	veľký	liela	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
veľká	lielā	veľký	liels	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
veľká	liels	veľký	liels	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
veľká	lielais	veľký	liels	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
veľká	liela	veľký	liela	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
veľká	lielā	veľký	liels	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
množstvo	apjoms	množstvo	apjoms	N;NOM;NEUT;SG	N;NOM;MASC;SG
množstvo	apmērs	množstvo	apmērs	N;NOM;NEUT;SG	N;NOM;MASC;SG
množstvo	summa	množstvo	summa	N;NOM;NEUT;SG	N;NOM;FEM;SG
množstvo	daudzums	množstvo	daudzums	N;NOM;NEUT;SG	N;NOM;MASC;SG
opäť	atkal	opäť	atkal	ADV	ADV
opäť	vēlreiz	opäť	vēlreiz	ADV	ADV
priezvisko	uzvārds	priezvisko	uzvārds	N;NOM;NEUT;SG	N;NOM;MASC;SG
otec	tētis	otec	tētis	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
otec	tēvs	otec	tēvs	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
svete	pasaulē	svet	pasaule	N;INAN;ESS;MASC;SG	N;ESS;FEM;SG
podobne	tāpat	podobne	tāpat	ADV	ADV
podobne	līdzīgi	podobne	līdzīgi	ADV	ADV
stránky	vietnes	stránka	vietne	N;NOM;FEM;PL	N;NOM;FEM;PL
stránky	lapas	stránka	lapa	N;NOM;FEM;PL	N;NOM;FEM;PL
stránky	lappuses	stránka	lappuse	N;NOM;FEM;PL	N;NOM;FEM;PL
diela	darbi	dielo	darbs	N;NOM;NEUT;PL	N;NOM;MASC;PL
poloha	amats	poloha	amats	N;NOM;FEM;SG	N;NOM;MASC;SG
poloha	novietojums	poloha	novietojums	N;NOM;FEM;SG	N;NOM;MASC;SG
poloha	pozīcija	poloha	pozīcija	N;NOM;FEM;SG	N;NOM;FEM;SG
poloha	vieta	poloha	vieta	N;NOM;FEM;SG	N;NOM;FEM;SG
poloha	novietojums	poloha	novietojums	N;NOM;FEM;SG	N;NOM;MASC;SG
niekedy	dažkārt	niekedy	dažkārt	ADV	ADV
niekedy	dažreiz	niekedy	dažreiz	ADV	ADV
niekedy	kādreiz	niekedy	kādreiz	ADV	ADV
deň	diena	deň	diena	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
druhý	otrais	druhý	otrais	ADJ;INAN;NOM;MASC;SG	ADJ;NOM;DEF;MASC;SG
druhý	otrā	druhý	otrā	ADJ;INAN;NOM;MASC;SG	ADJ;NOM;DEF;FEM;SG
články	izstrādājumi	článok	izstrādājums	N;INAN;NOM;MASC;PL	N;NOM;MASC;PL
články	panti	článok	pants	N;INAN;NOM;MASC;PL	N;NOM;MASC;PL
vtedy	tad	vtedy	tad	ADV	ADV
jedna	viens	jeden	viens	NUM;NOM;FEM;SG	NUM;NOM;MASC;SG
jedna	viena	jeden	viena	NUM;NOM;FEM;SG	NUM;NOM;FEM;SG
obrázok	attēls	obrázok	attēls	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
obrázok	bilde	obrázok	bilde	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
obrázok	attēls	obrázok	attēls	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
obrázok	attēls	obrázok	attēls	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
celý	vesels	celý	vesels	ADJ;INAN;NOM;MASC;SG	ADJ;NOM;MASC;SG
celý	vesela	celý	vesela	ADJ;INAN;NOM;MASC;SG	ADJ;NOM;FEM;SG
obyvateľstva	iedzīvotāji	obyvateľstvo	iedzīvotājs	N;NOM;NEUT;PL	N;NOM;MASC;PL
členovia	locekļi	člen	loceklis	N;ANIM;NOM;MASC;PL	N;NOM;MASC;PL
členovia	dalībnieki	člen	dalībnieks	N;ANIM;NOM;MASC;PL	N;NOM;MASC;PL
členovia	deputāti	člen	deputāts	N;ANIM;NOM;MASC;PL	N;NOM;MASC;PL
členovia	biedri	člen	biedrs	N;ANIM;NOM;MASC;PL	N;NOM;MASC;PL
stále	vēl	stále	vēl	ADV	ADV
stále	joprojām	stále	joprojām	ADV	ADV
jednotky	mērvienības	jednotka	mērvienība	N;NOM;FEM;PL	N;NOM;FEM;PL
jednotky	vienības	jednotka	vienība	N;NOM;FEM;PL	N;NOM;FEM;PL
dejiny	vēstures	dejiny	vēsture	N;NOM;FEM;PL	N;NOM;FEM;PL
priemerný	vidējais	priemerný	vidējs	ADJ;INAN;NOM;MASC;SG	ADJ;NOM;MASC;SG
priemerný	vidējā	priemerný	vidējs	ADJ;INAN;NOM;MASC;SG	ADJ;NOM;FEM;SG
diskusia	apspriešana	diskusi	apspriešana	N;NOM;FEM;SG	N;NOM;FEM;SG
diskusia	diskusija	diskusi	diskusija	N;NOM;FEM;SG	N;NOM;FEM;SG
program	programma	program	programma	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
program	programma	program	programma	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
gitara	ģitāra	gitaer	ģitāra	N;NOM;FEM;SG	N;NOM;FEM;SG
kolo	kārta	kolo	kārta	N;NOM;NEUT;SG	N;NOM;FEM;SG
začali	sākās	začať	sākties	V;PFV;MASC;PL;POS;PST;V.PTCP	V;FH;IND;3;POS;REFL;PST;FIN;ACT
začali	sākās	začať	sākties	V;PFV;MASC;PL;POS;PST;V.PTCP	V;FH;IND;3;POS;REFL;PST;FIN;ACT
strana	ballīte	strana	ballīte	N;NOM;FEM;SG	N;NOM;FEM;SG
strana	partija	strana	partija	N;NOM;FEM;SG	N;NOM;FEM;SG
strana	puse	strana	puse	N;NOM;FEM;SG	N;NOM;FEM;SG
strana	lappuse	strana	lappuse	N;NOM;FEM;SG	N;NOM;FEM;SG
strana	lapa	strana	lapa	N;NOM;FEM;SG	N;NOM;FEM;SG
obdobia	periodi	obdobie	periods	N;NOM;NEUT;PL	N;NOM;MASC;PL
autor	autors	autor	autors	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
autor	autore	autor	autore	N;ANIM;NOM;MASC;SG	N;NOM;FEM;SG
park	parks	park	parks	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
popis	virsraksts	popis	virsraksts	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
popis	apraksts	popis	apraksts	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
cena	cena	cena	cena	N;NOM;FEM;SG	N;NOM;FEM;SG
nová	jauna	nový	jauns	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
nová	jauns	nový	jauns	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
nová	jaunais	nový	jauns	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
rôzne	atšķirīgs	rôzny	atšķirīgs	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
obdobie	laikposms	obdobie	laikposms	N;NOM;NEUT;SG	N;NOM;MASC;SG
obdobie	periods	obdobie	periods	N;NOM;NEUT;SG	N;NOM;MASC;SG
škola	skola	škola	skola	N;NOM;FEM;SG	N;NOM;FEM;SG
februára	februāra	február	februāris	N;INAN;GEN;MASC;SG	N;GEN;MASC;SG
dielo	darbs	dielo	darbs	N;NOM;NEUT;SG	N;NOM;MASC;SG
väčšina	vairums	väčšina	vairums	N;NOM;FEM;SG	N;NOM;MASC;SG
väčšina	vairākums	väčšina	vairākums	N;NOM;FEM;SG	N;NOM;MASC;SG
zápasy	spēles	zápas	spēle	N;INAN;NOM;MASC;PL	N;NOM;FEM;PL
turnaj	turnīrs	turnaj	turnīrs	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
rovnako	tāpat	rovnako	tāpat	ADV	ADV
druh	tips	druh	tips	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
druh	veids	druh	veids	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
druh	suga	druh	suga	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
stavby	konstrukcijas	stavba	konstrukcija	N;NOM;FEM;PL	N;NOM;FEM;PL
stavby	būves	stavba	būve	N;NOM;FEM;PL	N;NOM;FEM;PL
stavby	konstrukcijas	stavba	konstrukcija	N;NOM;FEM;PL	N;NOM;FEM;PL
stavby	struktūras	stavba	struktūra	N;NOM;FEM;PL	N;NOM;FEM;PL
priamo	taisni	priamo	taisni	ADV	ADV
albumu	albuma	album	albums	N;INAN;GEN;MASC;SG	N;GEN;MASC;SG
funkcia	amats	funkcia	amats	N;NOM;FEM;SG	N;NOM;MASC;SG
funkcia	funkcija	funkcia	funkcija	N;NOM;FEM;SG	N;NOM;FEM;SG
funkcia	motīvs	funkcia	motīvs	N;NOM;FEM;SG	N;NOM;MASC;SG
funkcia	īpašība	funkcia	īpašība	N;NOM;FEM;SG	N;NOM;FEM;SG
von	ārā	von	ārā	ADV	ADV
piesne	dziesmas	piesne	dziesma	N;NOM;FEM;PL	N;NOM;FEM;PL
verzia	redakcija	verzia	redakcija	N;NOM;FEM;SG	N;NOM;FEM;SG
verzia	versija	verzia	versija	N;NOM;FEM;SG	N;NOM;FEM;SG
image	attēls	imag	attēls	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
rad	sērija	rad	sērija	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
rad	rinda	rad	rinda	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
zatiaľ	vēl	zatiaľ	vēl	ADV	ADV
zatiaľ	tikmēr	zatiaľ	tikmēr	ADV	ADV
zatiaľ	pagaidām	zatiaľ	pagaidām	ADV	ADV
výška	pacēlums	výška	pacēlums	N;NOM;FEM;SG	N;NOM;MASC;SG
výška	augums	výška	augums	N;NOM;FEM;SG	N;NOM;MASC;SG
výška	augstums	výška	augstums	N;NOM;FEM;SG	N;NOM;MASC;SG
stav	statuss	stav	statuss	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
stav	nosacījums	stav	nosacījums	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
stav	stāvoklis	stav	stāvoklis	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
právo	likums	právo	likums	N;NOM;NEUT;SG	N;NOM;MASC;SG
stretnutie	iecelšana	stretnutie	iecelšana	N;NOM;NEUT;SG	N;NOM;FEM;SG
stretnutie	tikšanās	stretnutie	tikšanās	N;NOM;NEUT;SG	N;NOM;FEM;SG
stretnutie	sanāksme	stretnutie	sanāksme	N;NOM;NEUT;SG	N;NOM;FEM;SG
stretnutie	satikšanās	stretnutie	satikšanās	N;NOM;NEUT;SG	N;NOM;FEM;SG
stretnutie	sapulce	stretnutie	sapulce	N;NOM;NEUT;SG	N;NOM;FEM;SG
stretnutie	tikšanās	stretnutie	tikšanās	N;NOM;NEUT;SG	N;NOM;FEM;SG
stretnutie	atkalapvienošanās	stretnutie	atkalapvienošanās	N;NOM;NEUT;SG	N;NOM;FEM;SG
oficiálne	oficiāli	oficiálne	oficiāli	ADV	ADV
vznikla	radās	vzniknúť	rasties	V;PFV;FEM;SG;POS;PST;V.PTCP	V;FH;IND;3;POS;REFL;PST;FIN;ACT
univerzity	augstskolas	univerzita	augstskola	N;NOM;FEM;PL	N;NOM;FEM;PL
univerzity	universitātes	univerzita	universitāte	N;NOM;FEM;PL	N;NOM;FEM;PL
univerzity	universitātes	univerzita	universitāte	N;NOM;FEM;PL	N;NOM;FEM;PL
rozhodca	tiesnesis	rozhodca	tiesnesis	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
rozhodca	tiesnese	rozhodca	tiesnese	N;ANIM;NOM;MASC;SG	N;NOM;FEM;SG
zmysle	nozīme	zmysel	nozīme	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
zmysle	jēga	zmysel	jēga	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
informácie	info	informácia	info	N;NOM;FEM;PL	N
dokonca	pat	dokonca	pat	PART	PART
deti	bērni	dieťa	bērns	N;NOM;NEUT;PL	N;NOM;MASC;PL
deti	bērni	dieťa	bērns	N;NOM;NEUT;PL	N;NOM;MASC;PL
deti	zīdaiņi	dieťa	zīdainis	N;NOM;NEUT;PL	N;NOM;MASC;PL
malo	bija	mať	būt	V;IPFV;NEUT;SG;POS;PST;V.PTCP	V;FH;IND;3;POS;PST;FIN;ACT
malo	vajadzētu	mať	vajadzēt	V;IPFV;NEUT;SG;POS;PST;V.PTCP	V;COND;POS;FIN;ACT
dom	māja	dom	māja	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
www	www	www	www	N;INAN;NOM;MASC;SG	N
vždy	vienmēr	vždy	vienmēr	ADV	ADV
ľudia	cilveki	človek	cilveks	N;ANIM;NOM;MASC;PL	N;NOM;MASC;PL
ľudia	cilvēki	človek	cilvēks	N;ANIM;NOM;MASC;PL	N;NOM;MASC;PL
herečka	aktrise	herečka	aktrise	N;NOM;FEM;SG	N;NOM;FEM;SG
hrad	pils	hrad	pils	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
menej	mazāk	málo	mazi	ADV;CMPR	ADV;CMPR
bgcolor	bgcolor	bgcolor	bgcolor	N;NOM;MASC;SG	N
les	mežs	les	mežs	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
skôr	agrāk	skôr	agrāk	ADV	ADV
štyri	četri	štyri	četri	NUM;INAN;NOM;MASC;PL	NUM;NOM;MASC;PL
štyri	četras	štyri	četras	NUM;INAN;NOM;MASC;PL	NUM;NOM;FEM;PL
zeme	zemes	zem	zeme	N;NOM;FEM;PL	N;NOM;FEM;PL
lode	laivas	loď	laiva	N;NOM;FEM;PL	N;NOM;FEM;PL
lode	kuģi	loď	kuģis	N;NOM;FEM;PL	N;NOM;MASC;PL
banská	ieguve	banský	ieguve	N;NOM;FEM;SG	N;NOM;FEM;SG
banská	kalnrūpniecības	banský	kalnrūpniecība	N;NOM;FEM;SG	N;NOM;FEM;SG
básnik	dzejnieks	básnik	dzejnieks	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
úplne	absolūti	úplne	absolūti	ADV	ADV
úplne	pilnīgi	úplne	pilnīgi	ADV	ADV
úplne	pilnīgi	úplne	pilnīgi	ADV	ADV
úplne	pilnīgi	úplne	pilnīgi	ADV	ADV
skladateľ	songwriter	skladateľ	songwriter	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
rozdiel	starpība	rozdiel	starpība	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
rozdiel	atšķirība	rozdiel	atšķirība	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
rozdiel	starpība	rozdiel	starpība	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
tím	komanda	tím	komanda	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
matematik	matemātiķis	matematik	matemātiķis	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
armády	armijas	armáda	armija	N;NOM;FEM;PL	N;NOM;FEM;PL
armády	armijas	armáda	armija	N;NOM;FEM;PL	N;NOM;FEM;PL
rady	konsultācijas	rada	konsultācija	N;NOM;FEM;PL	N;NOM;FEM;PL
rady	ieteikumi	rada	ieteikums	N;NOM;FEM;PL	N;NOM;MASC;PL
rady	padomes	rada	padome	N;NOM;FEM;PL	N;NOM;FEM;PL
označenie	iezīmēšana	označenie	iezīmēšana	N;NOM;NEUT;SG	N;NOM;FEM;SG
označenie	marķējums	označenie	marķējums	N;NOM;NEUT;SG	N;NOM;MASC;SG
označenie	apzīmējums	označenie	apzīmējums	N;NOM;NEUT;SG	N;NOM;MASC;SG
označenie	norāde	označenie	norāde	N;NOM;NEUT;SG	N;NOM;FEM;SG
označenie	marķējums	označenie	marķējums	N;NOM;NEUT;SG	N;NOM;MASC;SG
označenie	identifikācija	označenie	identifikācija	N;NOM;NEUT;SG	N;NOM;FEM;SG
označenie	identificēšana	označenie	identificēšana	N;NOM;NEUT;SG	N;NOM;FEM;SG
druhá	otrais	druhý	otrais	ADJ;NOM;FEM;SG	ADJ;NOM;DEF;MASC;SG
druhá	otrā	druhý	otrā	ADJ;NOM;FEM;SG	ADJ;NOM;DEF;FEM;SG
mužstvo	komanda	mužstvo	komanda	N;NOM;NEUT;SG	N;NOM;FEM;SG
jazyk	mēle	jazyk	mēle	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
jazyk	valoda	jazyk	valoda	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
obvode	perimetrs	obvod	perimetrs	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
priezviská	uzvārdi	priezvisko	uzvārds	N;NOM;NEUT;PL	N;NOM;MASC;PL
predtým	iepriekš	predtým	iepriekš	ADV	ADV
predtým	agrāk	predtým	agrāk	ADV	ADV
vzniku	sākuma	vznik	sākums	N;INAN;GEN;MASC;SG	N;GEN;MASC;SG
finále	noslēgums	fináľ	noslēgums	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
činnosť	aktivitāte	činnosť	aktivitāte	N;NOM;FEM;SG	N;NOM;FEM;SG
činnosť	darbība	činnosť	darbība	N;NOM;FEM;SG	N;NOM;FEM;SG
vojna	karš	vojna	karš	N;NOM;FEM;SG	N;NOM;MASC;SG
vojna	kara	vojna	karš	N;NOM;FEM;SG	N;NOM;MASC;SG
vrch	tops	vrch	tops	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
súťaže	sacensības	súťaž	sacensība	N;NOM;FEM;PL	N;NOM;FEM;PL
súťaže	konkursi	súťaž	konkurss	N;NOM;FEM;PL	N;NOM;MASC;PL
súťaže	konkursi	súťaž	konkurss	N;NOM;FEM;PL	N;NOM;MASC;PL
väčšinou	galvenokārt	väčšinou	galvenokārt	ADV	ADV
pracoval	strādāja	pracovať	strādāt	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	V;FH;IND;3;POS;PST;FIN;ACT
pas	pase	pas	pase	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
pas	pasē	pas	pase	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
cesty	takas	cesta	taka	N;NOM;FEM;PL	N;NOM;FEM;PL
cesty	ceļi	cesta	ceļš	N;NOM;FEM;PL	N;NOM;MASC;PL
cesty	maršruti	cesta	maršruti	N;NOM;FEM;PL	N;NOM;MASC;PL
cesty	ceļi	cesta	ceļš	N;NOM;FEM;PL	N;NOM;MASC;PL
cesty	ceļi	cesta	ceļš	N;NOM;FEM;PL	N;NOM;MASC;PL
šírka	platums	šírka	platums	N;NOM;FEM;SG	N;NOM;MASC;SG
šírka	platums	šírka	platums	N;NOM;FEM;SG	N;NOM;MASC;SG
základné	būtiska	základný	būtiska	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
základné	būtisks	základný	būtisks	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
rýchlosť	ātrums	rýchlosť	ātrums	N;NOM;FEM;SG	N;NOM;MASC;SG
rýchlosť	likme	rýchlosť	likme	N;NOM;FEM;SG	N;NOM;FEM;SG
rýchlosť	ātrums	rýchlosť	ātrums	N;NOM;FEM;SG	N;NOM;MASC;SG
pozícia	amats	pozícia	amats	N;NOM;FEM;SG	N;NOM;MASC;SG
pozícia	novietojums	pozícia	novietojums	N;NOM;FEM;SG	N;NOM;MASC;SG
pozícia	pozīcija	pozícia	pozīcija	N;NOM;FEM;SG	N;NOM;FEM;SG
podarilo	pārvaldīts	podariť	pārvaldīt	V;PFV;NEUT;SG;POS;PST;V.PTCP	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
podarilo	izdevās	podariť	izdoties	V;PFV;NEUT;SG;POS;PST;V.PTCP	V;FH;IND;3;POS;REFL;PST;FIN;ACT
podarilo	izdevies	podariť	izdoties	V;PFV;NEUT;SG;POS;PST;V.PTCP	V;PFV;NOM;INDF;MASC;SG;REFL;PST;V.PTCP
prezident	prezidents	prezident	prezidents	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
prezident	priekšsēdētāja	prezident	priekšsēdētājs	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
prezident	priekšsēdētājs	prezident	priekšsēdētājs	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
knihy	grāmatas	kniha	grāmata	N;NOM;FEM;PL	N;NOM;FEM;PL
prírodná	dabīgais	prírodný	dabīgs	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
prírodná	dabīgs	prírodný	dabīgs	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
prírodná	dabiskā	prírodný	dabiska	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
filozof	filozofs	filozof	filozofs	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
hral	spēlēja	hrať	spēlēt	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	V;FH;IND;3;POS;PST;FIN;ACT
organizácie	organizācijas	organizácia	organizācija	N;NOM;FEM;PL	N;NOM;FEM;PL
organizácie	organizācijas	organizácia	organizācija	N;NOM;FEM;PL	N;NOM;FEM;PL
ostrov	sala	ostrov	sals	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
kráľovstvo	karaliste	kráľovstvo	karaliste	N;NOM;NEUT;SG	N;NOM;FEM;SG
triedy	nodarbības	trieda	nodarbība	N;NOM;FEM;PL	N;NOM;FEM;PL
triedy	klases	trieda	klase	N;NOM;FEM;PL	N;NOM;FEM;PL
hlavný	galvenais	hlavný	galvenais	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;MASC;SG
hlavný	galvenā	hlavný	galvenā	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;FEM;SG
vznikol	radās	vzniknúť	rasties	V;INAN;PFV;MASC;SG;POS;PST;V.PTCP	V;FH;IND;3;POS;REFL;PST;FIN;ACT
kluby	klubi	klub	klubi	N;INAN;NOM;MASC;PL	N;NOM;MASC;PL
najviac	visvairāk	veľa	visvairāk	ADV;RL	ADV;RL
došlo	radās	dôjsť	rasties	V;PFV;NEUT;SG;POS;PST;V.PTCP	V;FH;IND;3;POS;REFL;PST;FIN;ACT
došlo	notika	dôjsť	notikt	V;PFV;NEUT;SG;POS;PST;V.PTCP	V;FH;IND;3;POS;PST;FIN;ACT
sídlo	mītne	sídlo	mītne	N;NOM;NEUT;SG	N;NOM;FEM;SG
sídlo	sēdeklis	sídlo	sēdeklis	N;NOM;NEUT;SG	N;NOM;MASC;SG
člen	deputāts	člen	deputāts	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
člen	loceklis	člen	loceklis	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
člen	biedrs	člen	biedrs	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
vznik	parādīšanās	vznik	parādīšanās	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
vznik	izšķilšanās	vznik	izšķilšanās	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
činnosti	darbības	činnosť	darbība	N;NOM;FEM;PL	N;NOM;FEM;PL
činnosti	aktivitātes	činnosť	aktivitāte	N;NOM;FEM;PL	N;NOM;FEM;PL
centre	centrs	centrum	centrs	N;NOM;NEUT;SG	N;NOM;MASC;SG
centre	centrs	centrum	centrs	N;NOM;NEUT;SG	N;NOM;MASC;SG
prevažne	galvenokārt	prevažne	galvenokārt	ADV	ADV
prevažne	galvenokārt	prevažne	galvenokārt	ADV	ADV
štáty	valstis	štát	valsts	N;INAN;NOM;MASC;PL	N;NOM;FEM;PL
štáty	valstis	štát	valsts	N;INAN;NOM;MASC;PL	N;NOM;FEM;PL
hudba	mūzika	hudba	mūzika	N;NOM;FEM;SG	N;NOM;FEM;SG
cirkvi	baznīcas	cirkev	baznīca	N;NOM;FEM;PL	N;NOM;FEM;PL
cirkvi	baznīcas	cirkev	baznīca	N;NOM;FEM;PL	N;NOM;FEM;PL
stupeň	grāds	stupeň	grāds	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
stupeň	pakāpe	stupeň	pakāpe	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
význam	nozīmība	význam	nozīmība	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
význam	svarīgums	význam	svarīgums	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
význam	nozīmīgums	význam	nozīmīgums	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
význam	nozīme	význam	nozīme	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
význam	jēga	význam	jēga	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
význam	nozīme	význam	nozīme	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
význam	nozīmība	význam	nozīmība	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
budova	ēka	budova	ēka	N;NOM;FEM;SG	N;NOM;FEM;SG
malé	maza	malý	maza	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
malé	mazs	malý	mazs	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
malé	maza	malý	maza	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
malé	mazais	malý	mazs	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
raz	kādreiz	raz	kādreiz	ADV	ADV
raz	vienreiz	raz	vienreiz	ADV	ADV
raz	reiz	raz	reiz	ADV	ADV
