catégorie	kategori	catégorie	kategori	N;FEM;SG	N;INDF;MASC+FEM;SG
forme	formen	forme	formen	N;FEM;SG	N;DEF;MASC+FEM;SG
forme	formen	forme	formen	N;FEM;SG	N;DEF;MASC+FEM;SG
forme	form	forme	form	N;FEM;SG	N;INDF;MASC+FEM;SG
époque	epoke	époque	epoke	N;FEM;SG	N;INDF;MASC+FEM;SG
époque	æra	époque	æra	N;FEM;SG	N;INDF;MASC+FEM;SG
époque	epoke	époque	epoke	N;FEM;SG	N;INDF;MASC+FEM;SG
ancien	gammelt	ancien	gammel	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
ancien	ældgammel	ancien	ældgammel	ADJ;MASC;SG	ADJ;INDF;MASC+FEM;SG
ancien	gammelt	ancien	gammel	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
ancien	gammel	ancien	gammel	ADJ;MASC;SG	ADJ;INDF;MASC+FEM;SG
origine	oprindelse	origine	oprindelse	N;FEM;SG	N;INDF;MASC+FEM;SG
origine	oprindelsessted	origine	oprindelsessted	N;FEM;SG	N;INDF;MASC+FEM;SG
origine	oprindelse	origine	oprindelse	N;FEM;SG	N;INDF;MASC+FEM;SG
ordre	bestilling	ordre	bestilling	N;MASC;SG	N;INDF;MASC+FEM;SG
ordre	ordre	ordre	ordre	N;MASC;SG	N;INDF;MASC+FEM;SG
ordre	rækkefølge	ordre	rækkefølg	N;MASC;SG	N;INDF;MASC+FEM;SG
château	château	château	château	N;MASC;SG	N;INDF;MASC+FEM;SG
château	slot	château	slå	N;MASC;SG	N;INDF;NEUT;SG
château	borg	château	borg	N;MASC;SG	N;INDF;MASC+FEM;SG
château	castle	château	castle	N;MASC;SG	N;INDF;MASC+FEM;SG
château	borgen	château	borgen	N;MASC;SG	N;DEF;MASC+FEM;SG
château	slottet	château	slotte	N;MASC;SG	N;DEF;NEUT;SG
école	skolen	école	skole	N;FEM;SG	N;DEF;MASC+FEM;SG
école	school	école	school	N;FEM;SG	N;INDF;MASC+FEM;SG
école	skole	école	skole	N;FEM;SG	N;INDF;MASC+FEM;SG
carrière	karriere	carrière	karriere	N;FEM;SG	N;INDF;MASC+FEM;SG
carrière	karrieren	carrière	karriere	N;FEM;SG	N;DEF;MASC+FEM;SG
carrière	stenbruddet	carrière	stenbrud	N;FEM;SG	N;DEF;NEUT;SG
carrière	stenbrud	carrière	stenbrud	N;FEM;SG	N;INDF;NEUT;SG
carrière	karriere	carrière	karriere	N;FEM;SG	N;INDF;MASC+FEM;SG
carrière	karriereforløb	carrière	karriereforløb	N;FEM;SG	N;INDF;NEUT;SG
part	del	part	del	N;FEM;SG	N;INDF;MASC+FEM;SG
part	andel	part	andel	N;FEM;SG	N;INDF;MASC+FEM;SG
part	deling	part	deling	N;FEM;SG	N;INDF;MASC+FEM;SG
bar	bar	bar	bar	N;MASC;SG	N;INDF;MASC+FEM;SG
située	lokaliseret	situer	lokalisere	V;FEM;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
située	placeret	situer	placere	V;FEM;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
charles	charles	charle	charles	N;MASC;SG	N;INDF;MASC+FEM;SG
points	prikker	point	prikke	N;MASC;PL	N;INDF;MASC+FEM;PL
points	punkterne	point	punkt	N;MASC;PL	N;DEF;NEUT;PL
points	pointer	point	pointer	N;MASC;PL	N;INDF;MASC+FEM;PL
points	punkter	point	punkt	N;MASC;PL	N;INDF;NEUT;PL
paul	paulus	paul	paulus	N;MASC;SG	N;DEF;MASC+FEM;SG
rue	gade	rue	gade	N;FEM;SG	N;INDF;MASC+FEM;SG
rue	street	rue	stre	N;FEM;SG	N;INDF;NEUT;SG
rue	gaden	rue	gade	N;FEM;SG	N;DEF;MASC+FEM;SG
rue	rue	rue	rue	N;FEM;SG	N;INDF;MASC+FEM;SG
chef	kok	chef	kok	N;MASC;SG	N;INDF;MASC+FEM;SG
chef	køkkenchef	chef	køkkenchef	N;MASC;SG	N;INDF;MASC+FEM;SG
chef	kokken	chef	kokke	N;MASC;SG	N;DEF;MASC+FEM;SG
chef	chef	chef	chef	N;MASC;SG	N;INDF;MASC+FEM;SG
chef	chief	chef	chief	N;MASC;SG	N;INDF;MASC+FEM;SG
chef	høvding	chef	høvding	N;MASC;SG	N;INDF;MASC+FEM;SG
père	far	père	far	N;MASC;SG	N;INDF;MASC+FEM;SG
père	svigerfar	père	svigerfar	N;MASC;SG	N;INDF;MASC+FEM;SG
père	far	père	far	N;MASC;SG	N;INDF;MASC+FEM;SG
père	fader	père	fade	N;MASC;SG	N;INDF;MASC+FEM;SG
exemple	eksempel	exemple	eksempel	N;MASC;SG	N;INDF;NEUT;SG
trouve	finder	trouver	finde	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
rapport	betænkning	rapport	betænkning	N;MASC;SG	N;INDF;MASC+FEM;SG
rapport	rapport	rapport	rapport	N;MASC;SG	N;INDF;MASC+FEM;SG
art	art	art	art	N;MASC;SG	N;INDF;MASC+FEM;SG
art	kunsten	art	kunst	N;MASC;SG	N;DEF;MASC+FEM;SG
art	kunst	art	kunst	N;MASC;SG	N;INDF;MASC+FEM;SG
canton	guangzhou	canton	guangzhou	N;MASC;SG	N;INDF;MASC+FEM;SG
canton	canton	canton	canton	N;MASC;SG	N;INDF;MASC+FEM;SG
dernier	sidste	dernier	sidste	ADJ;MASC;SG	ADJ
dernier	seneste	dernier	sen	ADJ;MASC;SG	ADJ;DEF;RL
type	type	type	type	N;MASC;SG	N;INDF;MASC+FEM;SG
habitants	indbyggerne	habitant	indbygger	N;MASC;PL	N;DEF;MASC+FEM;PL
habitants	indbyggere	habitant	indbygger	N;MASC;PL	N;INDF;MASC+FEM;PL
habitants	beboere	habitant	beboer	N;MASC;PL	N;INDF;MASC+FEM;PL
habitants	residenter	habitant	resident	N;MASC;PL	N;INDF;MASC+FEM;PL
habitants	indbyggere	habitant	indbygger	N;MASC;PL	N;INDF;MASC+FEM;PL
habitants	beboere	habitant	beboer	N;MASC;PL	N;INDF;MASC+FEM;PL
point	punkt	point	punkt	N;MASC;SG	N;INDF;NEUT;SG
point	point	point	point	N;MASC;SG	N;INDF;NEUT;SG
compte	tælling	compte	tælling	N;MASC;SG	N;INDF;MASC+FEM;SG
compte	optælling	compte	optælling	N;MASC;SG	N;INDF;MASC+FEM;SG
compte	greve	compte	grev	N;MASC;SG	N;INDF;MASC+FEM;SG
compte	kontoen	compte	konto	N;MASC;SG	N;DEF;MASC+FEM;SG
compte	konto	compte	konto	N;MASC;SG	N;INDF;MASC+FEM;SG
période	tidsrum	période	tidsrum	N;FEM;SG	N;INDF;NEUT;SG
période	periode	période	periode	N;FEM;SG	N;INDF;MASC+FEM;SG
période	perioden	période	periode	N;FEM;SG	N;DEF;MASC+FEM;SG
armée	militæret	armée	militær	N;FEM;SG	N;DEF;NEUT;SG
armée	hær	armée	hær	N;FEM;SG	N;INDF;MASC+FEM;SG
armée	hæren	armée	hær	N;FEM;SG	N;DEF;MASC+FEM;SG
armée	hærens	armée	hær	N;FEM;SG	N;GEN;DEF;MASC+FEM;SG
armée	army	armée	army	N;FEM;SG	N;INDF;MASC+FEM;SG
eau	vand	eau	vand	N;FEM;SG	N;INDF;NEUT;SG
marie	marie	marier	marie	N;FEM;SG	N;INDF;MASC+FEM;SG
marie	mary	marier	mary	N;FEM;SG	N;INDF;MASC+FEM;SG
discuter	chatter	discuter	chatter	V;NFIN	V;IND;PRS;FIN;ACT
discuter	drøfte	discuter	drøfte	V;NFIN	V;NFIN;ACT
discuter	diskutere	discuter	diskutere	V;NFIN	V;NFIN;ACT
discuter	chatte	discuter	chatte	V;NFIN	V;NFIN;ACT
projet	projekt	projet	projekt	N;MASC;SG	N;INDF;NEUT;SG
projet	project	projet	project	N;MASC;SG	N;INDF;MASC+FEM;SG
projet	projektet	projet	projekt	N;MASC;SG	N;DEF;NEUT;SG
province	provins	province	provins	N;FEM;SG	N;INDF;MASC+FEM;SG
province	provinsen	province	provins	N;FEM;SG	N;DEF;MASC+FEM;SG
international	international	international	international	ADJ;MASC;SG	ADJ;INDF;MASC+FEM;SG
international	internationalt	international	international	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
conseil	rådgivning	conseil	rådgivning	N;MASC;SG	N;INDF;MASC+FEM;SG
conseil	råd	conseil	råd	N;MASC;SG	N;INDF;NEUT;SG
conseil	rådets	conseil	råd	N;MASC;SG	N;GEN;DEF;NEUT;SG
conseil	rådet	conseil	råd	N;MASC;SG	N;DEF;NEUT;SG
maison	house	maison	house	N;FEM;SG	N;INDF;MASC+FEM;SG
maison	huset	maison	hus	N;FEM;SG	N;DEF;NEUT;SG
maison	hus	maison	hus	N;FEM;SG	N;INDF;NEUT;SG
maison	startside	maison	startside	N;FEM;SG	N;INDF;MASC+FEM;SG
cela	dette	cela	denne	PRO;SG	PRO;NEUT;SG
cela	denne	cela	denne	PRO;SG	PRO;MASC+FEM;SG
demande	forespørgsel	demande	forespørgsel	N;FEM;SG	N;INDF;MASC+FEM;SG
demande	anmodning	demande	anmodning	N;FEM;SG	N;INDF;MASC+FEM;SG
fonction	funktion	fonction	funktion	N;FEM;SG	N;INDF;MASC+FEM;SG
fonction	funktionen	fonction	funktion	N;FEM;SG	N;DEF;MASC+FEM;SG
toujours	altid	toujours	altid	ADV	ADV
toujours	stadig	toujours	stadig	ADV	ADV
toujours	stadigvæk	toujours	stadigvæk	ADV	ADV
doit	må	devoir	måtte	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
doit	skal	devoir	skulle	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
production	produktion	production	produktion	N;FEM;SG	N;INDF;MASC+FEM;SG
production	fremstilling	production	fremstilling	N;FEM;SG	N;INDF;MASC+FEM;SG
certains	nogle	certain	nogen	PRO;MASC;PL	PRO;PL
membre	medlem	membre	medlem	N;MASC;SG	N;INDF;NEUT;SG
rôle	rolle	rôle	rolle	N;MASC;SG	N;INDF;MASC+FEM;SG
meilleur	bedre	meilleur	god	ADJ;MASC;SG	ADJ;CMPR
meilleur	bedste	meilleur	god	ADJ;MASC;SG	ADJ;DEF;RL
meilleur	bedst	meilleur	god	ADJ;MASC;SG	ADJ;RL
droit	ret	droit	ret	N;MASC;SG	N;INDF;MASC+FEM;SG
droit	jura	droit	jura	N;MASC;SG	N;INDF;MASC+FEM;SG
droit	lovgivning	droit	lovgivning	N;MASC;SG	N;INDF;MASC+FEM;SG
droit	lov	droit	lov	N;MASC;SG	N
mois	måneden	mois	måned	N;MASC;SG	N;DEF;MASC+FEM;SG
mois	måned	mois	måned	N;MASC;SG	N;INDF;MASC+FEM;SG
île	øen	île	ø	N;FEM;SG	N;DEF;MASC+FEM;SG
république	republik	république	republik	N;FEM;SG	N;INDF;MASC+FEM;SG
république	republikken	république	republik	N;FEM;SG	N;DEF;MASC+FEM;SG
service	betjening	service	betjening	N;MASC;SG	N;INDF;MASC+FEM;SG
service	forkyndelse	service	forkyndelse	N;MASC;SG	N;INDF;MASC+FEM;SG
service	tjenesteydelse	service	tjenesteydelse	N;MASC;SG	N;INDF;MASC+FEM;SG
service	tjeneste	service	tjen	N;MASC;SG	N;INDF;MASC+FEM;SG
service	service	service	service	N;MASC;SG	N;INDF;MASC+FEM;SG
score	scoring	score	scoring	N;MASC;SG	N;INDF;MASC+FEM;SG
ensuite	derefter	ensuite	derefter	ADV	ADV
ensuite	så	ensuite	så	ADV	ADV
langue	sprog	langue	sprog	N;FEM;SG	N;INDF;NEUT;SG
langue	sproget	langue	sprog	N;FEM;SG	N;DEF;NEUT;SG
dit	sagde	dire	sige	V;MASC;SG;PST;V.PTCP	V;IND;PST;FIN;ACT
gouvernement	regering	gouvernement	regering	N;MASC;SG	N;INDF;MASC+FEM;SG
gouvernement	regeringen	gouvernement	regering	N;MASC;SG	N;DEF;MASC+FEM;SG
center	centrum	center	centrum	N;MASC;SG	N;INDF;NEUT;SG
center	midtpunkt	center	midtpunkt	N;MASC;SG	N;INDF;NEUT;SG
center	center	center	center	N;MASC;SG	N;INDF;NEUT;SG
center	midten	center	midte	N;MASC;SG	N;DEF;MASC+FEM;SG
elles	de	il	de	PRO;FEM;PL;3	PRO;NOM;PL;3
petit	lille	petit	lille	ADJ;MASC;SG	ADJ;SG
petit	lille	petit	lille	ADJ;MASC;SG	ADJ;SG
argent	sølv	argent	sølv	N;MASC;SG	N;INDF;NEUT;SG
argent	cash	argent	cash	N;MASC;SG	N;INDF;NEUT;SG
souvent	hyppigt	souvent	hyppigt	ADV	ADV
souvent	tit	souvent	tit	ADV	ADV
souvent	ofte	souvent	ofte	ADV	ADV
souvent	tit	souvent	tit	ADV	ADV
souvent	ofte	souvent	ofte	ADV	ADV
style	stil	style	stil	N;MASC;SG	N;INDF;MASC+FEM;SG
style	styling	style	styling	N;MASC;SG	N;INDF;MASC+FEM;SG
face	ansigt	face	ansigt	N;FEM;SG	N;INDF;NEUT;SG
face	ansigtet	face	ansigt	N;FEM;SG	N;DEF;NEUT;SG
face	fjæs	face	fjæs	N;FEM;SG	N;INDF;NEUT;SG
face	face	face	face	N;FEM;SG	N;INDF;NEUT;SG
olympiques	olympiske	olympique	olympisk	ADJ;MASC;PL	ADJ;PL
quand	når	quand	når	CONJ	CONJ
top	top	top	top	N;MASC;SG	N;INDF;MASC+FEM;SG
top	toppen	top	top	N;MASC;SG	N;DEF;MASC+FEM;SG
ministre	ministeren	ministre	minister	N;MASC;SG	N;DEF;MASC+FEM;SG
ministre	minister	ministre	minist	N;MASC;SG	N;INDF;MASC+FEM;SG
mondiale	verdensomspændende	mondial	verdensomspændende	ADJ;FEM;SG	ADJ
mondiale	global	mondial	global	ADJ;FEM;SG	ADJ;INDF;MASC+FEM;SG
ensemble	sammen	ensemble	sammen	ADV	ADV
théâtre	teatret	théâtre	teater	N;MASC;SG	N;DEF;NEUT;SG
théâtre	teater	théâtre	teater	N;MASC;SG	N;INDF;NEUT;SG
théâtre	biograf	théâtre	biograf	N;MASC;SG	N;INDF;MASC+FEM;SG
théâtre	teatret	théâtre	teater	N;MASC;SG	N;DEF;NEUT;SG
théâtre	teater	théâtre	teater	N;MASC;SG	N;INDF;NEUT;SG
épisode	episode	épisode	episode	N;MASC;SG	N;INDF;MASC+FEM;SG
scène	scenen	scène	scene	N;FEM;SG	N;DEF;MASC+FEM;SG
scène	scene	scène	scene	N;FEM;SG	N;INDF;MASC+FEM;SG
scène	etape	scène	etape	N;FEM;SG	N;INDF;MASC+FEM;SG
scène	stadie	scène	stadie	N;FEM;SG	N;INDF;NEUT;SG
scène	scenen	scène	scene	N;FEM;SG	N;DEF;MASC+FEM;SG
scène	stage	scène	stage	N;FEM;SG	N;INDF;MASC+FEM;SG
scène	fase	scène	fase	N;FEM;SG	N;INDF;MASC+FEM;SG
situé	lokaliseret	situer	lokalisere	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
situé	placeret	situer	placere	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
musée	museum	musée	museum	N;MASC;SG	N;INDF;NEUT;SG
musée	museet	musée	museum	N;MASC;SG	N;DEF;NEUT;SG
troisième	tredje	troisième	tredje	ADJ;MASC;SG	ADJ
nombreux	mange	nombreux	mange	ADJ;MASC;PL	ADJ;PL
nombreux	talrige	nombreux	talrig	ADJ;MASC;PL	ADJ;PL
auteur	forfatteren	auteur	forfatter	N;MASC;SG	N;DEF;MASC+FEM;SG
auteur	forfatter	auteur	forfatter	N;MASC;SG	N;INDF;MASC+FEM;SG
auteur	forslagsstiller	auteur	forslagsstiller	N;MASC;SG	N;INDF;MASC+FEM;SG
auteur	ophavsmand	auteur	ophavsmand	N;MASC;SG	N;INDF;MASC+FEM;SG
auteur	forfatter	auteur	forfatter	N;MASC;SG	N;INDF;MASC+FEM;SG
auteur	skribent	auteur	skribent	N;MASC;SG	N;INDF;MASC+FEM;SG
cependant	dog	cependant	dog	ADV	ADV
cependant	imidlertid	cependant	imidlertid	ADV	ADV
système	systemet	système	system	N;MASC;SG	N;DEF;NEUT;SG
système	ordning	système	ordning	N;MASC;SG	N;INDF;MASC+FEM;SG
système	system	système	system	N;MASC;SG	N;INDF;NEUT;SG
création	skabelse	création	skabelse	N;FEM;SG	N;INDF;MASC+FEM;SG
création	oprettelse	création	oprettelse	N;FEM;SG	N;INDF;MASC+FEM;SG
stade	stade	stade	stade	N;MASC;SG	N;INDF;MASC+FEM;SG
stade	stadion	stade	stadion	N;MASC;SG	N;INDF;NEUT;SG
stade	stadium	stade	stadium	N;MASC;SG	N;INDF;MASC+FEM;SG
stade	etape	stade	etape	N;MASC;SG	N;INDF;MASC+FEM;SG
stade	stadie	stade	stadie	N;MASC;SG	N;INDF;NEUT;SG
stade	scenen	stade	scene	N;MASC;SG	N;DEF;MASC+FEM;SG
stade	stage	stade	stage	N;MASC;SG	N;INDF;MASC+FEM;SG
stade	fase	stade	fase	N;MASC;SG	N;INDF;MASC+FEM;SG
tard	sent	tard	sent	ADV	ADV
roman	roman	roman	roman	N;MASC;SG	N;INDF;MASC+FEM;SG
roman	romer	roman	rome	N;MASC;SG	N;INDF;MASC+FEM;SG
roman	romersk	roman	romersk	N;MASC;SG	N;INDF;MASC+FEM;SG
jours	dage	jour	dag	N;MASC;PL	N;INDF;MASC+FEM;PL
édition	udgaven	édition	udgave	N;FEM;SG	N;DEF;MASC+FEM;SG
édition	udgave	édition	udgave	N;FEM;SG	N;INDF;MASC+FEM;SG
édition	redigering	édition	redigering	N;FEM;SG	N;INDF;MASC+FEM;SG
édition	offentliggørelse	édition	offentliggørelse	N;FEM;SG	N;INDF;MASC+FEM;SG
édition	udgivelse	édition	udgivelse	N;FEM;SG	N;INDF;MASC+FEM;SG
édition	forlagsvirksomhed	édition	forlagsvirksomhed	N;FEM;SG	N;INDF;MASC+FEM;SG
éditions	udgaver	édition	udgave	N;FEM;PL	N;INDF;MASC+FEM;PL
historique	historisk	historique	historisk	ADJ;MASC;SG	ADJ;INDF;SG
historique	historisk	historique	historisk	ADJ;MASC;SG	ADJ;INDF;SG
permet	muliggør	permettre	muliggøre	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
permet	tillader	permettre	tillade	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
âge	alder	âge	alder	N;MASC;SG	N;INDF;MASC+FEM;SG
âge	alderen	âge	alder	N;MASC;SG	N;DEF;MASC+FEM;SG
robert	robert	robert	robert	N;MASC;SG	N;INDF;MASC+FEM;SG
officiel	officiel	officiel	officiel	ADJ;MASC;SG	ADJ;INDF;MASC+FEM;SG
effet	virkning	effet	virkning	N;MASC;SG	N;INDF;MASC+FEM;SG
effet	retsvirkning	effet	retsvirkning	N;MASC;SG	N;INDF;MASC+FEM;SG
effet	virkningen	effet	virkning	N;MASC;SG	N;DEF;MASC+FEM;SG
effet	effekt	effet	effekt	N;MASC;SG	N;INDF;MASC+FEM;SG
version	version	version	version	N;FEM;SG	N;INDF;MASC+FEM;SG
version	versionen	version	version	N;FEM;SG	N;DEF;MASC+FEM;SG
version	udgave	version	udgave	N;FEM;SG	N;INDF;MASC+FEM;SG
membres	medlemmer	membre	medlem	N;MASC;PL	N;INDF;NEUT;PL
membres	medlemmerne	membre	medlem	N;MASC;PL	N;DEF;NEUT;PL
niveau	niveau	niveau	niveau	N;MASC;SG	N;INDF;NEUT;SG
niveau	plan	niveau	plan	N;MASC;SG	N;INDF;MASC+FEM;SG
niveau	level	niveau	level	N;MASC;SG	N;INDF;MASC+FEM;SG
champion	mester	champion	mester	N;MASC;SG	N;INDF;MASC+FEM;SG
champion	mester	champion	mester	N;MASC;SG	N;INDF;MASC+FEM;SG
champion	champion	champion	champion	N;MASC;SG	N;INDF;MASC+FEM;SG
espèce	art	espèce	art	N;FEM;SG	N;INDF;MASC+FEM;SG
espèce	dyreart	espèce	dyreart	N;FEM;SG	N;INDF;MASC+FEM;SG
raison	grund	raison	grund	N;FEM;SG	N;INDF;NEUT;SG
raison	begrundelse	raison	begrundelse	N;FEM;SG	N;INDF;MASC+FEM;SG
raison	årsag	raison	årsag	N;FEM;SG	N;INDF;MASC+FEM;SG
modèle	model	modèle	model	N;MASC;SG	N;INDF;MASC+FEM;SG
modèle	skabelonen	modèle	skabelon	N;MASC;SG	N;DEF;MASC+FEM;SG
modèle	skabelon	modèle	skabelon	N;MASC;SG	N;INDF;MASC+FEM;SG
travail	arbejde	travail	arbejde	N;MASC;SG	N;INDF;NEUT;SG
travail	arbejdet	travail	arbejde	N;MASC;SG	N;DEF;NEUT;SG
femme	kvinden	femme	kvinde	N;FEM;SG	N;DEF;MASC+FEM;SG
femme	kvinde	femme	kvinde	N;FEM;SG	N;INDF;MASC+FEM;SG
femme	hunkøn	femme	hunkøn	N;FEM;SG	N;INDF;NEUT;SG
femme	kvinde	femme	kvinde	N;FEM;SG	N;INDF;MASC+FEM;SG
femme	konen	femme	kone	N;FEM;SG	N;DEF;MASC+FEM;SG
femme	kone	femme	kone	N;FEM;SG	N;INDF;MASC+FEM;SG
femme	hustru	femme	hustru	N;FEM;SG	N;INDF;MASC+FEM;SG
cinq	fem	cinq	fem	NUM	NUM
déjà	allerede	déjà	allerede	ADV	ADV
bas	lavt	bas	lav	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
texte	tekst	texte	tekst	N;MASC;SG	N;INDF;MASC+FEM;SG
texte	sms	texte	sms	N;MASC;SG	N;INDF;MASC+FEM;SG
texte	teksten	texte	tekst	N;MASC;SG	N;DEF;MASC+FEM;SG
terre	jorden	terre	jord	N;FEM;SG	N;DEF;MASC+FEM;SG
terre	jord	terre	jord	N;FEM;SG	N;INDF;MASC+FEM;SG
terre	jordens	terre	jord	N;FEM;SG	N;GEN;DEF;MASC+FEM;SG
terre	jord	terre	jord	N;FEM;SG	N;INDF;MASC+FEM;SG
terre	land	terre	land	N;FEM;SG	N;INDF;NEUT;SG
terre	terre	terre	ter	N;FEM;SG	N;INDF;MASC+FEM;SG
terre	jordbunden	terre	jordbund	N;FEM;SG	N;DEF;MASC+FEM;SG
terre	jord	terre	jord	N;FEM;SG	N;INDF;MASC+FEM;SG
terre	jordbund	terre	jordbund	N;FEM;SG	N;INDF;MASC+FEM;SG
compétition	konkurrencen	compétition	konkurrence	N;FEM;SG	N;DEF;MASC+FEM;SG
compétition	konkurrence	compétition	konkurrence	N;FEM;SG	N;INDF;MASC+FEM;SG
allemand	tysker	allemand	tysker	N;MASC;SG	N;INDF;MASC+FEM;SG
britannique	britisk	britannique	britisk	ADJ;MASC;SG	ADJ;INDF;SG
porte	porten	porte	port	N;FEM;SG	N;DEF;MASC+FEM;SG
porte	låge	porte	låge	N;FEM;SG	N;INDF;MASC+FEM;SG
porte	døren	porte	dør	N;FEM;SG	N;DEF;MASC+FEM;SG
porte	dørs	porte	dør	N;FEM;SG	N;INDF;MASC+FEM;SG
hommes	mændene	homme	mand	N;MASC;PL	N;DEF;MASC+FEM;PL
hommes	mænd	homme	mand	N;MASC;PL	N;INDF;MASC+FEM;PL
hommes	hannerne	homme	hanne	N;MASC;PL	N;DEF;MASC+FEM;PL
hommes	hanner	homme	hanne	N;MASC;PL	N;INDF;MASC+FEM;PL
hommes	mænd	homme	mand	N;MASC;PL	N;INDF;MASC+FEM;PL
bataille	slag	bataille	slag	N;FEM;SG	N;INDF;NEUT;SG
bataille	kamp	bataille	kamp	N;FEM;SG	N;INDF;MASC+FEM;SG
bataille	slaget	bataille	slag	N;FEM;SG	N;DEF;NEUT;SG
corps	lig	corps	lig	N;MASC;SG	N;INDF;NEUT;SG
corps	kroppen	corps	krop	N;MASC;SG	N;DEF;MASC+FEM;SG
corps	krop	corps	krop	N;MASC;SG	N;INDF;MASC+FEM;SG
corps	korps	corps	korps	N;MASC;SG	N;INDF;NEUT;SG
corps	korpset	corps	korpset	N;MASC;SG	N;DEF;NEUT;SG
demi	halvt	demi	halv	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
demi	halv	demi	halv	ADJ;MASC;SG	ADJ;INDF;MASC+FEM;SG
siège	belejring	siège	belejring	N;MASC;SG	N;INDF;MASC+FEM;SG
siège	belejringen	siège	belejring	N;MASC;SG	N;DEF;MASC+FEM;SG
siège	hovedkontor	siège	hovedkontor	N;MASC;SG	N;INDF;NEUT;SG
siège	hovedkvarteret	siège	hovedkvarter	N;MASC;SG	N;DEF;NEUT;SG
siège	hovedkvarter	siège	hovedkvarter	N;MASC;SG	N;INDF;NEUT;SG
siège	hovedsædet	siège	hovedsæde	N;MASC;SG	N;DEF;NEUT;SG
siège	hovedsæde	siège	hovedsæde	N;MASC;SG	N;INDF;NEUT;SG
siège	sæde	siège	sæde	N;MASC;SG	N;INDF;NEUT;SG
siège	plads	siège	plads	N;MASC;SG	N;INDF;MASC+FEM;SG
siège	seat	siège	seat	N;MASC;SG	N;INDF;MASC+FEM;SG
personnes	personer	personne	person	N;FEM;PL	N;INDF;MASC+FEM;PL
personnes	personers	personne	person	N;FEM;PL	N;GEN;INDF;MASC+FEM;PL
personnes	mennesker	personne	menneske	N;FEM;PL	N;INDF;NEUT;PL
personnes	personer	personne	person	N;FEM;PL	N;INDF;MASC+FEM;PL
personnes	folk	personne	folk	N;FEM;PL	N;INDF;NEUT;PL
nommé	opkaldt	nommer	opkalde	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
nommé	navngivet	nommer	navngivet	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
nommé	udnævnt	nommer	udnævne	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
nommé	udnævnte	nommer	udnævne	V;MASC;SG;PST;V.PTCP	V;IND;PST;FIN;ACT
nommé	udpeget	nommer	udpege	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
route	route	route	route	N;FEM;SG	N;INDF;MASC+FEM;SG
route	ruten	route	ruten	N;FEM;SG	N;DEF;MASC+FEM;SG
route	rute	route	rute	N;FEM;SG	N;INDF;MASC+FEM;SG
route	motorvej	route	motorvej	N;FEM;SG	N;INDF;MASC+FEM;SG
route	hovedvej	route	hovedvej	N;FEM;SG	N;INDF;MASC+FEM;SG
route	motorvejen	route	motorvej	N;FEM;SG	N;DEF;MASC+FEM;SG
route	highway	route	highway	N;FEM;SG	N;INDF;NEUT;SG
route	landevej	route	landevej	N;FEM;SG	N;INDF;MASC+FEM;SG
route	vejen	route	vej	N;FEM;SG	N;DEF;MASC+FEM;SG
route	vej	route	vej	N;FEM;SG	N;INDF;MASC+FEM;SG
route	landevej	route	landevej	N;FEM;SG	N;INDF;MASC+FEM;SG
finale	finale	finale	finale	N;FEM;SG	N;INDF;MASC+FEM;SG
finale	finale	finale	finale	N;FEM;SG	N;INDF;MASC+FEM;SG
finale	finalen	finale	finale	N;FEM;SG	N;DEF;MASC+FEM;SG
jeune	ung	jeune	ung	ADJ;MASC;SG	ADJ;INDF;MASC+FEM;SG
match	kamp	match	kamp	N;MASC;SG	N;INDF;MASC+FEM;SG
match	spil	match	spil	N;MASC;SG	N;INDF;NEUT;SG
match	leg	match	leg	N;MASC;SG	N;INDF;MASC+FEM;SG
match	match	match	match	N;MASC;SG	N;INDF;NEUT;SG
peuvent	kan	pouvoir	kunne	V;IND;PL;3;PRS;FIN	V;IND;PRS;FIN;ACT
royaume	kongeriget	royaume	kongerig	N;MASC;SG	N;DEF;NEUT;SG
royaume	kongerige	royaume	kongerig	N;MASC;SG	N;INDF;NEUT;SG
long	lang	long	lang	ADJ;MASC;SG	ADJ;INDF;MASC+FEM;SG
latitude	bredde	latitude	bredde	N;FEM;SG	N;INDF;MASC+FEM;SG
